med	med
skadade	zraněný
skadade	zraněné
skadade	poškozen
skadade	poškozený
skadade	poškozené
skadade	poškozená
skadade	zranění
skadade	zraněn
skadade	zraněný
turnering	turnaje
turnering	turnaj
kammare	komora
kammare	komory
kammare	chambers
kammare	komnaty
kammare	komory
relevanta	relevantní
lager	vrstvy
lager	vrstev
lager	vrstvu
lager	vrstvy
lager	vrstva
lager	ložiska
lager	skladiště
lager	sklad
lager	zásoby
lager	akcie
lager	zásoba
lager	stavy
lager	akcie
lager	skladem
innefattar	zahrnuje
påverka	ovlivnit
påverka	postihují
påverka	ovlivňování
påverka	ovlivňující
påverka	ovlivnit
påverka	vliv
påverka	vlivu
elektriska	elektrická
elektriska	elektrický
elektriska	elektrické
elektriska	elektrická
elektriska	elektrický
elektriska	elektrické
byggda	postavena
byggda	postavil
byggda	postavená
byggda	postaven
byggda	postavené
byggda	postaveno
parque	parque
bakgrunden	pozadí
bakgrunden	zázemí
biblioteket	knihovna
biblioteket	knihovny
biblioteket	knihovně
biblioteket	knihovnu
angel	anděli
angel	andílek
angel	angel
angel	anděl
hart	hart
hart	hartová
intryck	zobrazení
intryck	dojem
jörgen	jorgen
jörgen	jörgen
side	straně
side	strana
side	boční
side	side
domstol	soudu
domstol	soud
domstol	dvůr
domstol	soudy
place	místo
place	misto
genomgick	podstoupil
gymnasium	tělocvična
gymnasium	gymnázium
indica	indica
medicinska	lékařská
medicinska	lékařský
medicinska	lékařské
nuevo	nuevo
xiv	xiv
järn	železný
järn	železo
järn	železná
järn	iron
järn	železa
möjligheter	příležitosti
möjligheter	příležitostí
möjligheter	možností
möjligheter	možnosti
möjligheter	opce
möjligheter	volby
möjligheter	možnosti
döttrar	dcery
döttrar	dcer
springs	springs
springs	prameny
ana	ana
intressen	zájmy
sts	sts
stanna	zůstaň
stanna	zůstat
stanna	zůstaňte
rena	očistit
rena	čisté
rena	vyčistit
rena	čistý
rena	čistá
rena	čistá
rena	čistý
rena	čisté
shaw	shaw
shaw	shawa
troligtvis	asi
troligtvis	pravděpodobně
troligtvis	nejspíš
troligtvis	pravděpodobný
troligtvis	pravděpodobné
troligtvis	pravděpodobně
konung	král
konung	king
konung	krále
konung	králi
värden	hodnoty
värden	hodnot
köln	kolínskou
köln	köln
bildad	gramotný
bildad	vzdělaná
bildad	vzdělaný
carlyle	carlyle
ken	ken
matematiker	matematik
matematiker	matematici
cornelis	cornelis
hanna	hannah
hanna	hana
hanna	hanno
hanna	hannu
hanna	hanna
fiender	nepříteli
fiender	nepřítel
fiender	nepřátele
fiender	nepřátel
fiender	nepřátelé
ingvar	ingvar
tydlig	jasné
tydlig	jasný
tydlig	čistý
tydlig	vyčistit
rafael	raphael
rafael	rafael
rafael	rafael
deutsche	deutsche
global	celosvětová
global	global
global	globální
petrus	petrus
petrus	petře
petrus	peter
petrus	petr
rune	rune
gram	gram
gram	gramů
följt	následovalo
följt	následovala
följt	sledoval
följt	následoval
kanoner	kanóny
kanoner	děla
kanoner	dělo
kanoner	kanón
kanoner	děla
dream	snít
dream	sen
dream	dream
förklarar	vysvětlování
förklarar	vysvětlující
förklarar	vysvětluje
förklarar	vysvětlit
förklarar	vysvětlete
edition	edice
edition	vydání
självmord	sebevražda
självmord	sebevraždu
självmord	sebevraždy
självmord	sebevraždy
självmord	sebevražd
språken	jazyky
språken	jazyků
tätorter	aglomerací
diskografi	diskografie
neutral	neutrální
positiv	kladný
positiv	kladné
positiv	pozitivní
ice	ledu
ice	led
ice	ice
positiva	kladný
positiva	kladné
positiva	pozitivní
positiva	pozitiva
succé	úspěšnost
succé	úspěch
uppdaterad	aktualizované
uppdaterad	aktualizováno
ocampo	ocampo
obscura	obscura
mason	masona
mason	mason
kommissionen	provize
kommissionen	komise
ungar	deti
ungar	děti
ungar	děcka
ungar	mláďata
rörelser	hnutí
rörelser	pohyby
rörelser	hnutí
rörelser	pohybu
rörelser	pohyb
rörelser	pohyby
uppnå	dosahování
uppnå	dosažení
uppnå	dosažení
uppnå	dosáhnout
maculata	maculata
cay	cay
vilar	odpočívá
vilar	odpočinku
hittade	nalezeno
hittade	nalezeny
hittade	nalezen
hittade	nalezené
hittade	nalezena
agent	agentka
agent	agent
enlighet	souladu
mans	mans
fifa	fifa
emery	emery
förkortning	zkratka
åka	bruslit
westfalen	vestfálsko
starkare	silnější
omgångar	kol
kazakstan	kazachstán
utgåva	uvolnění
utgåva	propustit
utgåva	uvolnit
utgåva	propuštění
utgåva	edice
utgåva	vydání
utställningar	výstavy
utställningar	výstavy
studie	studium
studie	studijní
studie	studovat
studie	studie
leddjur	členovců
vinnaren	vítězem
vinnaren	výherce
vinnaren	vítěze
vinnaren	vítěz
luft	vzduchu
luft	ovzduší
luft	vzduch
luft	air
förändring	změnit
förändring	změna
förändring	změny
front	předek
front	fronta
front	front
front	přední
melodi	melody
melodi	melodie
arméns	armáda
arméns	armádní
arméns	armádu
arméns	vojsko
arméns	army
joensuu	joensuu
dikt	báseň
bonde	sedlák
bonde	pěšák
bonde	farmář
bonde	zemědělec
foundation	nadace
foundation	základy
foundation	základ
existerar	existují
existerar	existuje
lily	lilie
lily	lily
beräknas	vypočtená
beräknas	vypočtena
beräknas	vypočtené
beräknas	vypočítané
antagligen	asi
antagligen	pravděpodobně
antagligen	nejspíš
rösta	hlasujte
rösta	hlasovat
rösta	hlasování
rösta	volte
stenar	kamenů
stenar	kamení
stenar	kameny
stenar	kamení
stenar	kameny
stenar	skal
stenar	skály
graubünden	graubünden
dåliga	bad
dåliga	špatný
hantera	spravovat
hantera	správa
hantera	rukojeť
hantera	zvládnout
vila	vila
vila	odpočinek
vila	odpočívej
fenomen	jevy
fenomen	fenomén
fenomen	jev
fenomen	fenomén
pågår	probíhá
pågår	pokračující
pågår	probíhající
ffffff	ffffff
takt	tempo
takt	takt
rik	bohaté
rik	bohatí
rik	bohatá
rik	rich
rik	bohatý
tema	námět
tema	téma
tema	motiv
girault	girault
vilda	divočina
vilda	divoká
vilda	divoké
vilda	divoký
vilda	savage
vilda	divoch
passar	sedí
passar	fit
passar	obleky
passar	sluší
andel	podíl
utställning	výstava
utställning	výstavy
utställning	výstava
utställning	výstavní
representant	zástupce
representant	představitel
representant	reprezentativní
definieras	vymezené
definieras	definovaný
definieras	definováno
definieras	definovaná
definieras	definované
pågående	probíhá
pågående	pokračující
pågående	probíhající
främmande	mimozemšťan
främmande	mimozemské
främmande	vetřelec
främmande	cizí
främmande	zahraniční
främmande	cizí
mayo	mayo
situation	situaci
situation	situace
edwin	edwin
sol	sun
sol	slunce
sol	sol
sol	sluneční
sol	solární
relationer	vztahy
relationer	vztahy
lucien	lucien
östersund	östersund
händelse	incident
händelse	story
händelse	příběh
händelse	událost
viii	viii
rangers	rangers
helge	helge
universum	vesmíru
universum	vesmír
lorenzo	lorenzo
skickade	odesláno
skickade	poslal
skickade	posláno
steven	steven
slutspel	playoff
slutspel	playoff
slutspel	koncovka
tillgängliga	dostupný
tillgängliga	dostupná
tillgängliga	dostupné
beatles	beatles
aktiviteter	činnost
aktiviteter	činnosti
aktiviteter	aktivity
datorer	počítače
institutionen	instituci
institutionen	instituce
fabriken	továrně
fabriken	továrna
bidra	přispívá
bidra	přispívající
bidra	přispět
bidra	přispívat
värd	moderátor
värd	hostitel
värd	hostitele
värd	hostitelský
värd	hostování
värd	pořádání
värd	pořádal
nacional	nacional
poesi	poezii
poesi	poezie
take	vzít
läkemedel	medicína
läkemedel	léky
läkemedel	lékařství
läkemedel	lék
läkemedel	pharmaceuticals
läkemedel	léčiva
läkemedel	léky
läkemedel	léčiva
läkemedel	léky
läkemedel	drogy
block	bloků
block	bloky
block	bloku
block	blokovat
block	blok
block	zablokovat
block	blokování
gammalt	starý
gammalt	staré
gammalt	stará
salu	prodej
psalmer	chvalozpěvy
chang	chang
listor	seznamy
listor	seznamů
brant	brant
brant	strmé
willis	willis
santos	santos
försäljning	prodeje
försäljning	prodej
försäljning	prodejní
försäljning	prodej
indisk	indické
indisk	indická
indisk	ind
indisk	indián
indisk	indický
undervisning	vyučování
undervisning	učení
undervisning	výuka
undervisning	výuky
musikgrupp	band
musikgrupp	kapela
musikgrupp	pásmo
project	projekt
project	projektu
stödja	podporu
stödja	podporovat
stödja	podpořit
stödja	podpory
stödja	podpora
kartor	map
kartor	mapy
fördel	výhodu
fördel	výhoda
fördel	zvýhodnění
fördel	výhodou
kandahar	kandahár
basket	basket
basket	basketbal
pubescens	pubescens
nordligaste	nejsevernější
eleonora	eleonora
warner	warner
lind	lind
rådgivare	poradce
rådgivare	poradkyně
rådgivare	poradce
rådgivare	poradců
rådgivare	poradci
rådgivare	rádce
rådgivare	poradce
stoppa	zastavuje
stoppa	zastavení
slutspelet	playoff
robertson	robertson
congress	kongres
congress	kongresu
congress	sjezd
martins	martins
professionella	profesionální
professionella	profesionál
professionella	profesní
professionella	profesionálové
professionella	odborníci
verkligheten	skutečnost
verkligheten	reality
verkligheten	realita
vinster	výhry
vinster	výhra
vinster	zisky
vinster	vyhraje
vinster	vítězí
vinster	vyhrává
vinster	zisk
vinster	zisky
leddes	vedl
leddes	led
montaña	montaña
stubbar	pahýly
valt	zvolen
valt	vybrána
valt	zvolený
valt	zvolená
patrik	patrik
patrik	patrik
patrik	patrick
stranden	pláži
stranden	pláže
stranden	pláž
försvara	bránit
försvara	bránit
räknar	počítá
räknar	počítám
räknar	počítat
räknar	počítání
ställe	místo
ställe	misto
libreville	libreville
avsked	odstoupení
avsked	rezignaci
avsked	rezignace
avsked	rozloučení
avsked	loučení
regerande	úřadující
play	hrajte
play	hra
play	play
play	přehrát
play	hrát
majoriteten	většina
majoriteten	většiny
fysiska	fyzické
fysiska	fyzická
fysiska	fyzikální
fysiska	fyzický
landsbygden	venkov
landsbygden	krajina
sparrisväxter	chřestovité
arkeologiska	archeologické
styre	vládnutí
styre	správa
off	vypnout
off	vypnuto
off	volno
konsten	umění
konsten	art
nordland	nordland
ber	modlení
caroline	caroline
caroline	karolína
djupt	hluboce
djupt	hluboká
djupt	hluboké
djupt	hluboko
djupt	hluboký
villkor	podmínkami
villkor	termíny
villkor	výrazy
villkor	podmínky
villkor	podmínkami
villkor	podmínky
villkor	stav
villkor	podmínkou
villkor	podmínka
ändamål	účelu
ändamål	účel
ändamål	účely
flotta	námořní
flotta	námořnictva
flotta	námořnictvo
flotta	loďstvo
flotta	flotila
flotta	flotily
homs	homsu
nigra	nigra
skärgård	souostroví
palestina	palestiny
palestina	palestině
arbetare	pracovníky
arbetare	pracovníci
arbetare	dělníci
arbetare	pracovnice
arbetare	dělník
arbetare	pracovník
arbetare	pracovníka
essex	essex
somerset	somerset
födda	narodil
födda	narozena
födda	narozen
födda	narození
ipomoea	ipomoea
stein	stein
störst	největší
störst	největší
inspirerad	inspirovala
inspirerad	inspiroval
murphy	murphyho
murphy	murphy
anknytning	příslušnost
anknytning	přidružení
anknytning	spojení
anknytning	připojení
anknytning	souvislost
anknytning	propojení
skrivet	psáno
skrivet	napsané
skrivet	písemná
skrivet	písemné
skrivet	napsáno
processen	proces
processen	postup
processen	zpracovat
processen	procesu
motorer	motors
motorer	motory
motorer	motory
meadow	louky
meadow	meadow
ted	ted
silva	silva
tropiska	tropické
senaten	senátu
senaten	senát
starr	starr
garonne	garonne
någonting	neco
någonting	něco
anställning	zaměstnání
anställning	zaměstnanost
ahl	ahl
rummet	pokoj
rummet	místnost
myndigheterna	úřady
myndigheterna	orgány
dina	vaše
dina	váš
dina	tvůj
dina	tvoje
dina	vaši
dina	dina
dina	vaše
dina	tvoje
dina	váš
dina	tvůj
selaginella	selaginella
medverkande	účast
medverkande	zúčastněných
medverkande	sponzora
medverkande	sponzor
medverkande	patron
kördes	běžel
kördes	běžela
sjukhuset	nemocnice
sjukhuset	nemocnici
sjukhuset	nemocniční
ida	ido
ida	ida
legend	legend
legend	legenda
scener	scény
tillgänglig	dostupný
tillgänglig	dostupná
tillgänglig	dostupné
jeff	jeffa
jeff	jeff
tyskt	německý
tyskt	německy
tyskt	německá
tyskt	němčina
tyskt	němec
tyskt	německé
community	komunity
community	společenství
community	komunita
community	obec
snabba	rychlé
snabba	rychle
snabba	rychlá
snabba	rychlý
snabba	rychlé
snabba	rychle
snabba	rychlá
snabba	rychlý
målvakt	brankář
målvakt	brankář
robusta	robustní
robusta	robusta
atlanten	atlantic
atlanten	atlantik
managua	managua
cochrane	cochrane
woman	ženská
woman	žena
phil	phila
phil	phil
veracruz	veracruz
conrad	conrada
conrad	conrad
pol	pol
målning	obraz
målning	malba
målning	malování
målning	malovat
religiös	náboženský
religiös	náboženská
religiös	náboženské
noter	noty
noter	poznámky
festivalen	festival
festivalen	slavnosti
festivalen	slavnost
classic	klasika
classic	classic
classic	klasické
classic	klasická
classic	klasický
geografiskt	geograficky
geografiskt	zeměpisný
geografiskt	geografické
geografiskt	zeměpisné
geografiskt	geografické
geografiskt	zeměpisné
upptäcker	objevení
upptäcker	objevování
upptäcker	detekuje
upptäcker	objevit
upptäcker	objevovat
upptäcker	objeví
torra	suchá
torra	suché
torra	sucho
torra	suchý
airlines	aerolinky
airlines	airlines
stödde	podpořil
stödde	podporovaných
stödde	podporované
stödde	podporováno
ole	ole
ritade	kreslil
ritade	drew
påverkan	vliv
påverkan	náraz
påverkan	nárazu
påverkan	dopad
påverkan	ovlivnit
påverkan	vliv
påverkan	vlivu
påverkan	dopady
påverkan	dopadů
skulptur	socha
skulptur	sochy
herat	herát
kvartsfinal	čtvrtfinále
guerrero	guerrero
uteslutande	vyloučení
uteslutande	výlučně
uteslutande	výhradně
utgivare	vydavatel
utgivare	vydavatele
utgivare	nakladatelství
utgivare	vydavatelé
talade	mluvil
talade	hovořil
talade	mluvil
kol	uhlí
kol	kol
kol	uhlí
kol	uhlíku
kol	uhlík
kol	uhlíkové
chiapas	chiapas
pianist	pianista
offer	obětovat
offer	oběť
offer	obětování
offer	obětí
offer	obětem
offer	oběti
offer	obětí
offer	oběť
offer	oběti
förteckning	index
förteckning	rejstřík
förteckning	seznam
wells	wells
wells	studny
skildrar	zobrazující
rika	bohaté
rika	bohatí
rika	bohatá
rika	rich
rika	bohatý
rika	bohaté
rika	bohatý
avslutas	končí
kapacitet	schopnost
kapacitet	kapacit
kapacitet	kapacity
kapacitet	kapacitu
kapacitet	kapacity
kapacitet	kapacita
kapacitet	schopnosti
australiska	australský
australiska	austrálie
personlig	osobní
personlig	osobního
nutida	současná
nutida	moderní
nutida	současné
nutida	současný
insats	provoz
insats	operace
insats	snaha
insats	úsilí
gran	smrk
gran	gran
paulus	paul
paulus	pavla
paulus	pavel
skicka	odeslání
skicka	odesílání
skicka	posílám
skicka	zaslání
skicka	předložit
skicka	odeslat
skicka	pošlete
skicka	poslat
skicka	pošli
skicka	zaslat
skicka	odeslat
bella	bello
bella	bella
utställningen	výstava
utställningen	výstavy
utställningen	výstava
utställningen	výstavní
länken	link
länken	odkaz
länken	souvislost
orsak	rozum
orsak	důvod
orsak	příčina
ankara	ankaře
bert	bert
bert	berte
kyrkogård	hřbitov
kyrkogård	pohřebiště
kyrkogård	hřbitov
trafiken	provoz
trafiken	doprava
konkurs	insolvence
konkurs	bankrot
konkurs	úpadek
läser	přečíst
läser	čtěte
läser	číst
läser	přečte
läser	čte
läser	čtení
läser	čtu
buffalo	buffalo
utförd	provedený
utförd	proveden
utförd	popraven
utförd	provedené
utförd	provedené
utförd	provedena
tempel	svatyně
tempel	temple
tempel	chrám
tempel	chrámy
mötet	setkání
mötet	schůzka
mötet	schůze
mötet	zasedání
mötet	porada
eds	eds
litteraturen	literaturu
litteraturen	literatura
åsa	asa
erfarenhet	zkušenost
erfarenhet	zkušenosti
erfarenhet	zážitek
euro	eura
euro	euro
euro	eur
euro	eura
euro	euro
karolinska	karolinska
trinidad	trinidad
vanua	vanua
know	vědět
know	know
china	čína
china	číně
matthew	matthew
matthew	matěj
eure	eure
flytande	plovoucí
flytande	tekutý
flytande	tekutina
flytande	tekuté
flytande	kapalina
skandinavien	skandinávii
skandinavien	skandinávské
institutioner	instituce
hell	peklo
hell	sláva
landkreis	landkreis
wallace	wallace
kön	pohlaví
kön	pohlaví
kön	sexu
kön	sex
utsedd	určené
utsedd	určený
utsedd	jmenovaný
utsedd	jmenované
utsedd	jmenován
slovakien	slovensko
slovakien	slovakia
capensis	capensis
after	po
after	poté
tres	tres
katherine	kateřina
katherine	katherine
abra	abra
tänkte	myšlenka
tänkte	myslel
tänkte	myšlení
tänkte	přemýšlím
tänkte	přemýšlení
revolution	revoluce
revolution	revoluci
playa	playa
båtar	lodě
båtar	čluny
lettland	lotyšsko
she	ona
australisk	australský
australisk	austrálie
byggnaderna	budov
byggnaderna	budovy
byggnaderna	stavby
hav	moře
hav	oceány
hav	oceánů
hav	moře
hav	mořská
hav	ocean
hav	oceán
string	řetězec
string	tanga
andersen	andersen
six	šest
six	šestka
svenskar	švédi
warszawa	varšavě
sovjetisk	sovětská
sovjetisk	sovětské
sovjetisk	sovětský
utgåvan	edice
utgåvan	vydání
della	della
peterson	peterson
percy	percy
percy	percyho
nye	nye
styrelseordförande	předseda
varor	komodity
varor	komodit
varor	zboží
varor	zboží
alfa	alpha
alfa	alfa
alfa	alfa
kyrkogården	hřbitov
extremt	mimořádně
extremt	nesmírně
extremt	nadmíru
extremt	extrémně
extremt	extrémní
extremt	krajní
lundgren	lundgren
muslimska	muslim
muslimska	muslimské
personligen	osobně
tillägg	doplněk
tillägg	doplnění
tillägg	doplnit
tillägg	doplňky
tillägg	přidání
tillägg	doplnění
tillägg	přidávání
tillägg	přídavek
tillägg	dodatek
tillägg	dodatku
tillägg	dodatek
tillägg	doplněk
sjunga	zpívej
sjunga	zpívat
sjunga	zpívání
sjunga	zpěv
sjunga	zpívám
emanuel	emanuel
set	sada
set	set
set	nastavit
set	sady
set	soupravy
set	nastavuje
hej	ahoj
hej	čau
hittat	nalezeno
hittat	nalezeny
hittat	nalezen
hittat	nalezené
hittat	nalezena
föreståndare	vedoucí
föreståndare	správce
föreståndare	manažer
experiment	experimenty
experiment	pokusy
experiment	experiment
experiment	pokus
experiment	experimentovat
ungersk	maďarská
ungersk	maďarský
ungersk	maďarské
självständiga	nezávislá
självständiga	nezávisle
självständiga	nezávislé
självständiga	nezávislý
självständiga	nezávislí
instämmer	souhlasím
instämmer	souhlasit
instämmer	souhlasí
winter	zimní
winter	zima
winter	winter
vin	vine
vin	vin
vin	víno
vin	vína
facebook	facebooku
facebook	facebook
montreal	montrealu
spridning	šíření
spridning	šíření
spridning	rozptýlení
spridning	disperze
spridning	šíření
mendoza	mendoza
melodin	melody
melodin	melodie
teologi	teologie
loew	loew
husen	rody
husen	domy
grandis	grandis
placerad	umístěna
placerad	umístěné
placerad	umístěno
phillips	phillips
kreta	kréta
agnes	agnes
rang	hodnost
bart	bart
drogs	vytáhl
nivåer	hladiny
nivåer	úrovně
britt	britt
mod	odvaha
mod	kuráž
mod	odvahu
mod	statečnost
mod	mod
motorväg	dálnice
motorväg	dálnice
motorväg	dálnici
motorväg	dálnice
pool	kulečník
pool	bazén
vackra	nádhera
vackra	nádherná
vackra	krásná
vackra	krásné
vackra	krásný
teolog	teolog
tillverkare	výrobci
tillverkare	výrobci
tillverkare	výrobce
highland	highland
popularitet	popularita
popularitet	popularitu
madison	madison
helen	helena
helen	helen
khan	chán
khan	khan
elongata	elongata
graf	grafu
graf	graf
graf	graf
inc	inc
jämförelse	porovnání
jämförelse	srovnání
jämförelse	rozdíl
jämförelse	diff
riau	riau
richardson	richardson
verkstad	workshop
verkstad	dílna
verkstad	seminář
organiserade	organizovaná
organiserade	organizovaný
organiserade	organizované
organiserade	organizovaná
organiserade	organizovaný
organiserade	organizované
nahr	nahr
sharp	ostrý
sharp	ostře
sharp	ostré
sharp	ostrá
läs	přečíst
läs	čtěte
läs	číst
läs	naučit
kai	kai
flitigt	pilně
flitigt	pilný
presenterade	předložené
presenterade	předkládané
presenterade	předložila
presenterade	odhalena
presenterade	zavedené
presenterade	zavedena
presenterade	představil
presenterade	zavedená
presenterade	zavedený
oak	dub
oak	oak
oak	dubu
sammanslagning	sloučení
sammanslagning	fúze
sammanslagning	sloučení
sammanslagning	fúzí
sammanslagning	fúze
liberal	liberální
fars	fraška
guam	guamu
producera	produkovat
palatset	palác
palatset	palace
ball	míč
ball	míček
ball	ples
ball	ball
dallas	dallasu
dallas	dallas
juridiska	zákonné
juridiska	zákonný
juridiska	právní
juridiska	legální
skillnader	odlišnosti
skillnader	rozdíly
skillnader	neshody
skillnader	rozdílů
klotter	graffiti
folke	folke
base	základna
base	základ
base	báze
base	základnu
hoppade	skočil
hoppade	vyskočil
hoppade	přeskočila
hoppade	přeskočil
lindley	lindley
augusta	augusta
reichenbach	reichenbach
edit	úprava
edit	upravit
sittande	sedící
sittande	sezení
sittande	posezení
sittande	sedět
sittande	sedící
sittande	sedí
nytta	přínos
nytta	prospěch
norfolk	norfolku
johns	johns
ovanstående	výše
ovanstående	nad
laura	laura
laura	lauru
laura	lauro
luke	luke
luke	luka
luke	luku
luke	lukáš
deltagarna	účastníci
deltagarna	účastníky
deltagarna	účastníků
sevilla	sevilla
sevilla	seville
döptes	pokřtěn
away	pryč
skulpturer	socha
skulpturer	sochy
skulpturer	sochy
pelle	pelle
felaktigt	nesprávný
felaktigt	nesprávná
felaktigt	nesprávně
felaktigt	nesprávné
felaktigt	nepřesné
felaktigt	nesprávně
bobby	bobbyho
bobby	bobby
positivt	kladný
positivt	kladné
positivt	pozitivní
positivt	pozitivně
positivt	kladně
amanda	amanda
nassau	nassau
gap	mezeru
gap	mezery
gap	mezera
markus	markus
sandberg	sandberg
lägsta	nejnižší
specifika	specifické
specifika	specifická
specifika	konkrétní
specifika	specifický
dahl	dahl
roca	roca
navarra	navarre
dresden	dresden
databasen	databáze
databasen	databázi
tillåter	povoluje
tillåter	povolí
tillåter	umožňuje
tillåter	dovoluje
tillåter	umožňující
elektrisk	elektrická
elektrisk	elektrický
elektrisk	elektrické
elektrisk	elektrická
elektrisk	elektrický
elektrisk	elektrické
varierande	proměnnou
varierande	proměnná
varierande	proměnné
varierande	rozmanité
varierande	různorodé
staudinger	staudinger
manager	vedoucí
manager	správce
manager	manažer
blivande	budoucnosti
blivande	budoucí
blivande	budoucnost
lämplig	vhodný
lämplig	vhodná
lämplig	vhodné
lämplig	vhodný
lämplig	vhodná
lämplig	vhodné
äta	stravování
äta	jíst
äta	sníst
äta	jíst
nepal	nepálu
clinton	clinton
square	náměstí
square	čtverec
félix	félix
pablo	pablo
schweizisk	švýcarsko
schweizisk	švýcarský
schweizisk	švýcarská
schweizisk	švýcarské
rasmus	rasmus
drottningen	královna
drottningen	queen
drottningen	královno
cedar	cedar
separata	oddělené
separata	oddělit
separata	samostatné
medicinsk	lékařská
medicinsk	lékařský
medicinsk	lékařské
årliga	každoroční
årliga	ročně
årliga	roční
årliga	každoročně
årliga	každoroční
årliga	roční
årliga	výroční
leone	leone
försvarare	obhájce
försvarare	obránce
försvarare	obránci
försvarare	obránce
försvarare	obhájci
family	rodina
family	rodinný
family	rodinná
family	rodinné
family	rodinka
newton	newton
gibson	gibson
fallen	padlý
fallen	padl
fallen	padlé
omval	znovuzvolení
kunglig	královské
kunglig	královská
kunglig	royal
kunglig	královský
devils	ďáblové
klimat	klima
klimat	podnebí
uppväxt	vychován
uppväxt	vychoval
gottlieb	gottlieb
lès	lès
höjden	výška
höjden	výšku
höjden	výšky
joachim	joachim
terry	terryho
terry	terry
europe	europe
europe	evropě
europe	evropa
europe	evropy
europe	evropu
birch	birch
mar	mar
solo	solo
solo	sólo
himlen	nebe
himlen	nebesa
himlen	nebe
himlen	obloha
himlen	sky
himlen	nebeský
änka	vdovec
änka	vdova
söderberg	söderberg
julian	julian
julian	juliana
julian	juliane
kiev	kyjevě
oberösterreich	oberösterreich
efterföljande	následná
efterföljande	následné
insularis	insularis
bostad	obydlí
bostad	sídlo
bostad	bydliště
bostad	rezidence
bostad	bydlení
odlas	dospělý
odlas	pěstované
betecknar	označuje
betecknar	označuje
ellis	ellis
minskat	snížená
minskat	snížený
minskat	snížení
minskat	snížené
minskat	snížená
minskat	zúžil
minskat	snížené
minskat	snížený
minskat	snížen
minskat	snížená
känslor	emoce
känslor	emoce
känslor	pocity
känslor	city
känslor	pocitů
judisk	židovská
judisk	židovský
judisk	žid
judisk	židovské
europeisk	evropská
europeisk	evropské
europeisk	evropský
kommitté	výbor
kommitté	výboru
act	jednat
act	čin
act	akt
act	dějství
lik	mrtvola
lik	mrtvolu
lik	mrtvoly
lik	mrtvol
sprida	šíření
sprida	šíření
sprida	rozptyl
lahtis	lahti
nana	nana
corporation	korporace
corporation	corporation
serbiska	srbské
serbiska	srbské
tävla	závod
tävla	závody
tävla	race
tävla	rasa
tävla	konkurovat
tävla	soutěžit
edmund	edmund
svärd	meče
svärd	meč
främre	předek
främre	fronta
främre	front
främre	přední
främre	čelní
viken	záliv
viken	záliv
viken	bay
lille	lille
butiker	prodejny
butiker	obchody
butiker	prodejny
butiker	obchody
säker	bezpečné
säker	bezpečná
säker	trezor
säker	bezpečný
säker	sejf
säker	bezpečné
säker	bezpečná
säker	zajistit
säker	zabezpečit
larsen	larsen
melbourne	melbourne
bei	bei
båt	lodi
båt	loď
båt	člun
engagemang	zasnoubení
engagemang	angažmá
engagemang	zásnubní
engagemang	zapojení
engagemang	zásnuby
engagemang	závazek
engagemang	odhodlání
engagemang	zapojení
engagemang	věnování
galium	svízel
larry	larry
larry	larryho
mekaniska	mechanické
mekaniska	mechanická
mekaniska	mechanický
foster	fosterová
foster	foster
foster	plod
foster	plodu
biträdande	asistent
biträdande	asistentka
biträdande	zástupce
biträdande	zástupkyně
biträdande	náměstek
canada	kanada
canada	kanady
förhållandet	vztah
förhållandet	vztahy
hemliga	tajný
hemliga	tajná
hemliga	tajemství
hemliga	tajné
normal	normální
jay	jay
lang	lang
philippe	philippe
regent	regent
utmed	podél
kommersiella	komerční
kommersiella	obchodní
libyen	libye
libyen	libyi
roberto	roberto
varade	vydržel
varade	vydrželo
försvinner	mizející
försvinner	mizí
försvinner	zmizí
försvinner	mizí
försvinner	zmizení
försvinner	zmizet
försvinner	zmizí
misstag	chyby
misstag	chyb
misstag	omyly
misstag	chyba
misstag	omyl
misstag	chybu
ibn	ibn
bidrar	přispívá
bidrar	přispívající
bidrar	přispívá
transport	přeprava
transport	přepravy
transport	doprava
transport	přeprava
transport	doprava
förut	než
förut	před
förut	předtím
richards	richards
fattiga	chudák
stjärnan	hvězda
stjärnan	star
färre	méně
färre	méně
färre	míň
utländsk	zahraniční
utländsk	cizí
radering	vymazání
radering	mazání
radering	vymazání
katolsk	katolická
katolsk	katolické
katolsk	katolík
katolsk	katolický
hört	slyšel
simpsons	simpsonovi
dött	zemřel
dött	mrtvá
dött	mrtvý
dött	mrtví
gas	benzín
gas	plynové
gas	plyn
gas	plyny
berömd	slavná
berömd	slavní
berömd	slavný
berömd	slavné
samlingen	sběr
samlingen	kolekce
samlingen	sbírky
samlingen	sbírka
samlingen	shromažďování
inspiration	inspiraci
inspiration	inspirace
pehr	pehr
sophie	sophie
sophie	sophii
houston	houston
houston	houstonu
sudan	súdán
sudan	súdánu
human	humánní
uppmärksammade	všiml
framtid	budoucnosti
framtid	budoucí
framtid	budoucnost
koppling	spojovací
koppling	spojku
koppling	spojky
koppling	spojka
koppling	spojení
koppling	připojení
koppling	souvislost
koppling	propojení
institut	institutu
institut	ústav
institut	institut
institut	ústavů
institut	ústavy
institut	instituce
venus	venuši
venus	venuše
resurser	zdrojů
resurser	zdroje
resurser	prostředky
dubbla	dvojité
dubbla	double
dubbla	zdvojnásobit
dubbla	dvojitá
dubbla	dvojnásobek
dubbla	dvojí
catherine	kateřina
