категория	kategorya
холм	burol
включен	pinapagana
включен	pinagana
полуфинале	semifinals
примечание	tala
примечание	tandaan
существующие	umiiral
марш	marsh
марш	marso
толстого	tolstoy
скобках	parentheses
открыли	nagbukas
открыли	binuksan
турок	turk
турок	turks
офис	tanggapan
офис	katungkulan
офис	opisina
житель	resident
житель	residente
минуту	minuto
повстанцев	rebelde
повстанцев	rebel
повстанцев	rebelde
отмечено	tinang
отмечено	tinag
хорватия	croatia
приговор	pangungusap
приговор	verdict
менеджер	namamahala
менеджер	manager
менеджер	tagapamahala
описаны	inilarawan
описаны	inilalarawan
сквозь	through
бар	hadlangan
бар	bar
состояли	binubuo
седьмой	ikapitong
начальная	elementary
начальная	elementarya
начальная	initial
начальная	inisyal
антоний	anthony
антоний	antonius
антоний	antoni
осады	siege
осады	paglusob
расширить	palawakin
расширить	palakihin
расширить	lumaki
расширить	paramihin
расширить	palawakin
культурный	pangkultura
культурный	cultural
кабинета	gabinete
кабинета	cabinet
джузеппе	giuseppe
модификация	pagbabago
дагестан	dagestan
еврейских	jewish
израильский	israeli
окрестности	paligid
окрестности	lokalidad
окрестности	paligid
мама	mama
мама	nanay
мама	nanay
мама	ina
посетителей	bisita
афины	athens
пророка	propeta
полные	busog
полные	full
полные	buo
полные	buong
замечание	observation
тест	pagsubok
тест	subukan
тест	pagsusulit
тест	magtatanong
тест	pagsusulit
тест	quiz
эффекты	effects
эффекты	epekto
японские	hapon
японские	japanese
японские	hapones
спрашивает	itinanong
спрашивает	nagtanong
спрашивает	tinanong
рыба	pisces
рыба	isda
украинские	ukranyano
адвокат	counsel
адвокат	tagapagtanggol
адвокат	abugado
адвокат	attorney
адвокат	abugado
адвокат	abogado
борец	wrestler
вьетнама	vietnamese
традиций	tradisyon
оставшихся	natitira
оставшихся	natitirang
кристофер	christopher
подписи	lagda
подписи	pirma
разложения	decomposition
мастерская	workshop
выигрывает	nanalo
выигрывает	panalo
выходе	sketch
выходе	outlet
чжан	zhang
еврейский	jewish
еврейский	griyego
еврейский	ebreo
еврейский	hebreo
моменты	moments
моменты	sandali
видели	seen
видели	nakita
дар	dar
дар	gift
дар	regalo
сталин	stalin
елены	helena
ист	silangan
ист	east
гостей	panauhin
грин	greene
удары	blows
латвия	latbiya
сухой	tuyo
сухой	tuyong
экономическая	ekonomiya
экономическая	economic
ленты	feeds
ленты	tapes
обязанностей	tungkulin
ученые	academics
ученые	iskolar
ученые	scientist
ученые	siyentipiko
бруно	bruno
турниры	torneo
автобусы	bus
вечер	evening
вечер	gabi
водные	nabubuhay
водные	aquatic
эксплуатация	pagsasamantala
эксплуатация	operation
эксплуатация	operasyong
эксплуатация	operasyon
переворота	kapalaran
крыло	wing
крыло	pakpak
луиза	louisa
луиза	luisa
луиза	louise
полуостров	tangway
градусов	degrees
влияет	nakakaapekto
индейцев	indians
ждать	naghihintay
ждать	waiting
трансформации	pagbabagong
трансформации	transformation
племянник	pamangkin
предложить	imungkahi
предложить	suggest
предложить	iminumungkahi
предложить	magmungkahi
предложить	imungkahi
орёл	agila
орёл	head
орёл	heads
богов	gods
смело	brave
смело	matapang
способствует	nakakadagdag
франк	frank
франк	franck
франк	franc
весна	spring
весна	tagsibol
дана	dana
брюс	bruce
короны	korona
короны	crowns
переводчики	translators
химического	chemical
химического	kemikal
запасы	stocks
запасы	taglay
ума	uma
сессии	sesyon
сессии	session
сессии	sesyon
сессии	session
сессии	sessions
роберто	roberto
отправить	magpadala
отправить	ipadala
онтарио	ontario
объявили	inihayag
объявили	inanunsyo
миллер	miller
цены	presyo
субъектов	actors
субъектов	aktor
большевиков	bolshevik
зима	taglamig
зима	winter
цивилизации	sibilisasyon
цивилизации	sibilisasyon
цивилизации	kabihasnan
нтв	ntv
вал	val
сознание	budhi
сознание	kamalayan
сознание	ulirat
внутрь	inside
внутрь	loob
логика	lohika
логика	logic
думал	inakala
думал	akala
думал	naisip
думал	kala
добычи	extraction
добычи	pagmimina
добычи	mining
варшава	warszawa
смену	shift
изобретатель	imbentor
сформирована	nabuo
колонны	haligi
недостаток	sagabal
недостаток	kakulangan
теорема	theorem
написала	sinulat
написала	wrote
написала	nagsulat
соли	asin
соли	salts
колорадо	colorado
носить	nagsusuot
носить	magsuot
паша	pasha
астероид	asteroid
вещество	sangkap
графика	graphics
андреа	andrea
смесь	halo
смесь	timpla
иваново	ivanovo
явлений	phenomena
отмечены	tinang
отмечены	tinag
лариса	larissa
блог	blog
полученные	natanggap
подробности	detalye
куба	cuba
преподавателей	teachers
дополнения	supplement
дополнения	madagdagan
дополнения	karagdagan
дополнения	supplements
охота	hunt
охота	mangkukulam
охота	pangangaso
укрепление	paglakas
величина	halaga
величина	magnitude
пользуется	enjoys
беженцев	refugee
торговой	trading
гимн	himno
гимн	awit
шанс	pagkakataon
шанс	chance
маргарет	margaret
гордон	gordon
снимать	film
ареста	seizure
норм	norm
переходы	referral
принцессы	princess
принцессы	prinsesa
принцессы	princesses
специальное	espesyal
специальное	special
найден	natagpuan
найден	nahanap
найден	nakita
найден	nakahanap
гарсия	garcia
гарсия	garcía
мифология	mitolohiya
авиакомпания	airline
профессиональная	professional
профессиональная	propesyonal
примечания	notes
примечания	tala
синонимы	synonyms
задание	assignment
задание	pagtatalaga
задание	gawain
воздействие	epekto
воздействие	epekto
заявка	aplikasyon
уэльс	wales
бумаги	papel
бумаги	papeles
бумаги	papers
ударов	blows
положительные	positive
положительные	positibong
положительные	positibo
никола	nicola
никола	nikola
положительно	positive
положительно	positibong
положительно	positibo
положительно	positibo
исландии	iceland
плавания	paglalayag
рассмотрение	konsiderasyon
рассмотрение	suriin
рассмотрение	review
обозначает	denotes
короткое	maiksi
короткое	maikli
короткое	short
короткое	pandak
короткое	maikling
читатель	reader
снято	hiwa
снято	cut
мое	akin
мое	mine
распределения	pamamahagi
вандализма	bandalismo
ата	atta
пилотов	pilots
пушка	cannon
пушка	baril
уэльса	gales
уэльса	wales
производитель	producer
производитель	tagagawa
производитель	gumagawa
гвардия	guard
гвардия	bantay
представлять	represent
представлять	kumatawan
представлять	kinakatawan
представлять	kumakatawan
джаз	jazz
механика	mechanics
механика	mekaniko
ветер	hangin
упал	nahulog
упал	bagsak
артура	arthur
люксембург	luxembourg
послал	naipadala
послал	ipinadala
послал	nagpadala
сорта	varieties
маленькие	liit
маленькие	maliit
маленькие	kaunti
маленькие	maliit
завоевания	conquest
лёгкая	magaan
защитника	defender
защитника	kalaban
рейсы	flight
тканей	tisiyu
гонка	lahi
конрад	conrad
конрад	konrad
обработка	pinoproseso
обработка	pagpoproseso
обработка	processing
обработка	pagproseso
обработка	paghawak
туризм	tourism
туризм	turismo
сочетании	pinagsama
сочетании	kumbinasyon
сочетании	kombinasyon
рассказал	sinabihan
родственников	relatives
родственников	kamaganak
толстой	tolstoy
итого	kabuuang
итого	kabuuan
кухня	ulam
кухня	pagkain
кухня	lutong
кухня	kusina
ограничение	pagbabawal
ограничение	limitasyon
ограничение	limitasyon
ограничение	limitahan
ограничение	pumipigil
натрия	sodium
средневековой	medyebal
найдено	natagpuan
найдено	nahanap
найдено	nakita
найдено	nakahanap
гарнизон	garison
афинах	athens
протест	protesta
плоды	prutas
плоды	bunga
плоды	fruits
плоды	prutas
оскорбления	insulto
хип	hip
хип	balakang
популярный	popular
популярный	sikat
подтвердить	kumpirmado
подтвердить	kumpirmahin
подтвердить	patunayan
пользователь	gumagamit
пользователь	user
миссис	ginang
миссис	misis
частицы	particles
частицы	butil
вала	vala
механизма	makinarya
механизма	mekanismo
модернизации	modernization
электронный	elektronikong
электронный	electronic
волн	alon
редакторов	editor
контакт	ugnayan
контакт	contact
работники	manggagawa
кеннеди	kennedy
возрождение	renaissance
возрождение	revival
возрождение	rebirth
фактор	factor
фактор	kadahilanan
астрономии	astronomiya
мюнхен	munich
вещания	pagsasahimpapawid
вещания	broadcasting
кэтрин	kathryn
кэтрин	katherine
кэтрин	catherine
отмечен	tinang
отмечен	tinag
концентрации	pinagtutuunan
концентрации	concentration
ирака	iraqi
ведение	pagpapanatili
ведение	maintenance
смена	shift
механизмы	mekanismo
попробовать	try
попробовать	subukan
эвакуации	paglisan
аудитории	audience
аудитории	tagapanood
аудитории	madla
аудитории	makakakita
окно	bintana
изменил	nagbago
изменил	binago
изменил	pinalitan
ключевых	susi
ключевых	key
сокращения	daglat
теодор	theodore
теодор	theodor
умирает	dies
умирает	namatay
умирает	dying
умирает	naghihingalo
американцы	amerikano
бригадир	brigadier
демократии	demokrasya
точности	precision
точности	kawastuhan
след	trail
след	bakas
экспертов	eksperto
хорошее	mabait
хорошее	mabuti
набережной	waterfront
конструкций	disenyo
показаны	ipinapakita
показаны	ipinakita
бек	beck
бек	bec
подтверждает	nagko
трубы	pipe
трубы	tubo
трубы	pipa
трубы	tubes
рука	bisig
рука	braso
рука	kamay
парад	parada
парад	parade
показ	magpakita
показ	ipakita
показ	pakita
показ	show
показ	ipinapakita
показ	ipakita
показ	ipapakita
показ	display
ривер	ilog
ереван	yerevan
вещание	broadcast
вещание	pagsasahimpapawid
вещание	pagsasahimpapawid
вещание	broadcasting
согласны	agree
каналы	channels
каналы	channel
каналы	canals
каналы	channel
основателя	tagapagtatag
основателя	founder
обстоятельства	pangyayari
камни	bato
камни	bato
зависимость	dependiyensiya
зависимость	dependensiya
зависимость	adik
зависимость	addiction
монографий	monographs
арене	arena
наса	nasa
танцы	sayaw
танцы	sayawan
танцы	sumayaw
танцы	nagsasayaw
танцы	sumasayaw
танцы	pagsasayaw
трагедии	trahedya
ярославль	yaroslavl
справка	tulong
справка	tulungan
справка	sertipiko
справка	certificate
справка	katibayan
звуки	tunog
звуки	tunog
звуки	sounds
хватит	sapat
руины	makawala
бульвар	boulevard
обвинение	singil
обвинение	charge
завершить	tapusin
завершить	complete
завершить	kumpletuhin
завершить	kompleto
завершить	kumpleto
лиза	lisa
лиза	liza
обнаруживает	discovers
обнаруживает	nagtanggal
кавказ	kaukasya
контакты	ugnayan
контакты	contact
сочетание	kumbinasyon
сочетание	kombinasyon
служили	served
служили	nagsilbi
служили	hinahatid
эмиль	emil
вперед	sulong
вперед	pasulong
вперед	ipasa
здравствуйте	hello
вальтер	walther
вальтер	walter
хроники	timeline
хроники	chronicles
снарядов	sigay
снарядов	shells
реализация	pagpapatupad
реализация	katuparan
фрэнсис	francis
фрэнсис	frances
технологический	teknolohikal
боевая	combat
боевая	labanan
ощущение	feeling
ощущение	pakiramdam
ощущение	nararamdaman
ощущение	sensation
омск	omsk
частота	dalas
частота	kadalasan
наследство	legacy
наследство	iniwang
наследство	mana
пишите	magsulat
пишите	sumulat
пишите	isulat
режиссер	direktor
режиссер	director
режиссер	filmmaker
монако	monako
преследование	pursuit
преследование	panggugulo
преследование	pananakot
венеция	venice
венеция	venezia
траве	damo
напряжение	tension
напряжение	igting
напряжение	boltahe
закончилась	tinapos
закончилась	natapos
лейк	lawa
таджикистана	tajik
выступающий	speaker
выступающий	nagsasalita
выступающий	tagapagsalita
строк	lines
временное	pansamantala
преимущества	benepisyo
преимущества	pakinabang
преимущества	kalamangan
преимущества	bentahe
преимущества	samantalahin
преимущества	advantage
преимущества	kalamangan
активные	active
активные	aktibong
активные	aktibo
луна	luna
луна	buwan
луна	moon
лопес	lópez
лопес	lopes
лопес	lopez
коренных	katutubo
коренных	indigenous
гессен	hesse
вагон	kotse
вагон	sasakyan
известное	kilala
рубеж	frontier
пакистана	pakistan
пакистана	pakistani
воины	warriors
объясняет	nagpapaliwanag
дуглас	douglas
метрах	meters
метрах	metro
авеню	avenue
авеню	abenida
камера	chamber
камера	kamara
камера	kamera
камера	camera
ботаник	nerd
ботаник	botanist
боюсь	natatakot
собака	aso
собака	dog
добавлена	naidagdag
добавлена	idinagdag
тайный	privy
индийский	indian
путина	putin
ассистент	assistant
ассистент	katulong
гольштейн	holstein
рукопись	manuskrito
подводная	lunod
диалог	dialogue
валенсия	valencia
инспектор	inspector
секунды	seconds
секунды	segundo
лошади	kabayo
саундтрек	soundtrack
штук	grand
ориентации	oryentasyon
ориентации	orientation
бад	bud
предыдущие	dating
предыдущие	nakaraang
мухаммед	mohammad
мухаммед	muhammad
мухаммед	mohammed
мухаммед	muhammed
мухаммед	mohamed
классический	classical
классический	klasiko
классический	classic
классический	klasikong
классический	klasiko
дверь	pinto
дверь	pintuan
вред	saktan
вред	makasama
вред	injury
вред	pinsala
вред	damage
вред	pinsala
голосовать	boto
голосовать	bumoto
гитлера	hitler
терри	terri
терри	terry
добавляет	naidagdag
добавляет	idinadagdag
добавляет	nadagdag
включение	pagsasama
включение	isasama
кейт	kate
мотивы	pagganyak
мотивы	motibasyon
уравнение	equation
случилось	nangyari
экран	screen
дно	ibaba
дно	ilalim
кривой	curve
кривой	liko
захоронения	burial
захоронения	libing
водах	waters
ахмед	ahmed
ахмед	ahmad
альфонсо	alfonso
турки	turks
турецкая	turko
коммерческий	pangkalakal
коммерческий	commercial
коммерческий	komersyal
коммерческий	komersiyal
железы	gland
железы	glandula
телефон	phone
телефон	telepono
телефон	telephone
телефон	telepono
создает	lumilikha
афганистане	afghanistan
квартал	quarter
подводные	lunod
семена	binhi
семена	seed
семена	buto
архитекторов	arkitekto
принятии	acceptance
принятии	pagtanggap
вюртемберг	württemberg
демонстрации	pakita
гранд	grand
синтез	fusion
синтез	sintesis
ливии	libya
дисциплины	disiplina
товары	kalakal
товары	paninda
товары	produkto
товары	paninda
воскресенье	linggo
воскресенье	sunday
приглашение	imbitahan
приглашение	anyayahan
приглашение	inviting
приглашение	iniimbitahan
приглашение	paanyaya
приглашение	imbitasyon
тайны	misteryo
тайны	lihim
тайны	hiwaga
посмотрел	naghanap
посмотрел	nanood
посмотрел	napanood
посмотрел	pinanood
сборы	bayad
социологии	sosyolohiya
четверо	apat
медицина	medisina
медицина	gamot
экспресс	ipahayag
экспресс	express
жорж	georges
саратов	saratov
составлен	naipon
предложено	iminumungkahing
предложено	nagmungkahi
предложено	iminungkahi
предложено	iminungkahing
предложено	iminumungkahi
добавление	appendix
продукта	produkto
европейская	europeo
европейская	european
цезарь	caesar
цезарь	cesar
финансовые	pinansyal
финансовые	financial
ангел	anghel
ангел	angel
иерусалим	herusalem
иерусалим	jerusalem
тим	tim
рос	ros
рос	lumago
атомной	atomic
жанна	juana
жанна	jeanne
парки	parke
парки	parks
курская	kursk
себастьян	sebastian
себастьян	sebastián
этапах	phases
этапах	yugto
самара	samara
забив	scoring
среда	miyerkules
скончалась	namayapa
скончалась	namatay
посадку	landing
доли	namamahagi
доли	pagbabahagi
километр	kilometro
километр	kilometrong
регби	rugby
унаследовал	minana
манга	manga
сходство	pagkakatulad
сходство	pagkakahawig
сходство	pagkakatulad
дипломатические	diplomatic
нигерии	nigerian
нигерии	nigeria
регулярные	regular
шон	shawn
шон	shaun
шон	sean
разделены	hiwalay
республиканской	republican
литва	lithuania
пусто	blangko
пусто	blank
ханс	hans
товарищ	kasalo
знали	alam
ага	yeah
ага	yup
кофе	kape
кофе	coffee
статистически	santino
гипотеза	conjecture
гипотеза	hipotesis
крик	sumisigaw
крик	creek
белка	protina
белка	iskwirel
смотрите	watch
смотрите	panoorin
смотрите	relo
смотрите	tumingin
смотрите	look
постоянные	permanente
постоянные	permanent
постоянные	constant
монета	barya
монета	coin
святая	banal
святая	santo
святая	santa
набрав	typing
осада	siege
осада	paglusob
сенатор	senador
сенатор	senator
пролив	kipot
пен	pen
пен	panulat
германских	hermaniko
алиса	alisa
алиса	alice
алиса	alyssa
автобусов	bus
лебедев	lebedev
оставляет	dahon
неверно	mali
неверно	mali
приморский	primorsky
обычные	ordinaryo
обычные	ordinaryong
библиография	bibliography
прочитать	mabasa
прочитать	nabasa
прочитать	basahin
заблокировать	lock
заблокировать	harangin
заблокировать	harang
заблокировать	block
вторжение	pagsalakay
рэй	rae
рэй	sinag
рэй	ray
изданы	inisyu
тайна	misteryo
тайна	sikreto
тайна	secret
тайна	lihim
говорите	magsalita
говорите	nagsasalita
иркутск	irkutsk
торгового	negosyante
сьерра	sierra
авторитет	awtoridad
авторитет	otoridad
авторитет	authority
авторитет	kapangyarihan
медведев	medvedev
продан	nabenta
продан	nabili
алла	alla
железный	bakal
железный	iron
штурм	assault
старшая	elder
старшая	oldest
старшая	older
вьетнам	vietnam
пакет	supot
пакет	bag
пакет	packet
пакет	pakete
пакет	package
доказательство	ebidensya
доказательство	katibayan
доказательство	katibayan
доказательство	patunay
мясо	karne
открывает	binubuksan
открывает	bumukas
держать	humawak
держать	hold
держать	hawakan
победила	nanalo
победила	panalo
супруг	asawa
супруг	divorce
майами	miami
мекленбург	mecklenburg
челябинск	chelyabinsk
видны	nakikita
рейха	reich
показала	nagpakita
показала	pinakita
марсель	marsella
марсель	marcel
благодарность	pasasalamat
продвижение	promotion
продвижение	promosyon
мануэль	manuel
блоков	blocks
дневник	journal
дневник	talaarawan
дневник	diary
рафаэль	raphael
рафаэль	rafael
алтай	altai
опытных	naranasan
опытных	nakaranas
трасса	ruta
трасса	route
кандидатуру	pagkakandidato
вчера	kahapon
бостон	boston
описать	describe
описать	ilarawan
эстония	estonia
пещеры	tabon
посредника	tagapamagitan
расходы	gastos
расходы	paggasta
расходы	gastusin
расходы	gastos
расходы	dag
бобби	bobby
основа	pundasyong
основа	foundation
основа	pundasyon
основа	basehan
магазины	tindahan
разработчики	developers
жене	asawa
полномочный	plenipotentiary
бит	matalo
бит	bit
бит	kinagat
бит	bits
действовала	umarte
прямая	straight
прямая	tuwid
прямая	diretso
прямая	direktang
прямая	direct
прямая	direkta
эксперимент	eksperimento
двенадцать	labindalawang
двенадцать	dose
саксен	saxe
люк	luke
люк	lucas
люк	luc
единства	unity
единства	pagkakaisa
цифр	digits
цифр	digit
наполеон	napoleon
кале	kale
кале	calais
договоры	treaties
епископов	bishops
епископов	obispo
нашла	natagpuan
нашла	nahanap
нашла	nakita
нашла	nakahanap
дальний	malayo
прикладной	inilapat
бакалавра	baccalaureate
лео	leo
томск	tomsk
тридцать	tatlumpung
тридцать	medya
посещения	pagbisita
алфавит	alpabeto
смешанных	mixed
смешанных	magkahalong
меди	tanso
компоненты	sangkap
компоненты	components
преступление	krimen
пользуются	enjoy
палата	chamber
палата	kamara
популярные	popular
популярные	sikat
популярные	nauuso
популярные	trending
реестр	register
реестр	pagpapatala
реестр	roster
печени	atay
инструкции	tagubilin
кпк	pda
кпк	cpc
кпк	ccp
кпк	handheld
фан	fan
фан	tagahanga
фан	fang
вокалист	vocalist
вызов	hamunin
вызов	challenge
вызов	hamon
вызов	naghahamon
стена	dingding
стена	pader
создают	pose
лицензия	lisensya
лицензия	licence
лицензия	lisensiya
лицензия	lisensya
лицензия	lisensiyado
маркиз	marquis
подвиг	feat
плохой	bad
плохой	masamang
плохой	masama
гражданский	civil
гражданский	sibil
гражданский	civic
гражданский	civilian
передано	transmitted
ост	ost
мирного	mapayapang
мирного	mapayapa
датский	danish
томов	volume
монте	monte
севастополь	sevastopol
тени	anino
тени	shadow
тени	anino
тени	lilim
тени	shade
построенные	nakapaloob
построенные	binuo
бета	beta
заслуживает	marapat
заслуживает	nararapat
нор	nord
направлены	itinuro
направлены	ipinasa
направлены	naipasa
направлены	ipapasa
направлены	ipinapasa
построили	nakapaloob
построили	binuo
орбиту	orbita
региональные	pampook
региональные	regional
региональные	rehiyonal
теоретической	kimikang
существа	nilalang
кремля	kremlin
даны	dana
широкие	malawak
широкие	malapad
обычного	kaugalian
заметки	notes
заметки	tala
обсерватория	obserbatoryo
стояли	tumindig
получено	natanggap
стандарты	pamantayan
климата	klima
барри	barry
ранняя	maagang
ранняя	maaga
стрелки	arrow
стрелки	arrow
особенность	tampok
особенность	itampok
эгидой	aegis
пауль	paul
пауль	pablo
одежду	pananamit
одежду	damit
одежду	kasuotan
одежду	damit
ветеран	veteran
ветеран	beterano
ветеран	sanay
эффективно	epektibo
эффективно	epektibong
эффективно	effective
эффективно	mabisa
веру	pananampalataya
боксёр	boxer
охрана	security
охрана	seguridad
охрана	proteksyon
охрана	guard
охрана	bantay
императрица	emperatris
огромные	napakalaki
огромные	napakalawak
либретто	libretto
оби	obi
украину	ukraine
нормальный	normal
пассажирских	pasahero
ходить	naglalakad
ходить	lumalakad
ходить	paglalakad
ходить	maglakad
ходить	lumakad
ходить	lakad
ходить	walk
уничтожены	nawasak
детектив	detective
детектив	tiktik
духовенства	pari
волк	lobo
волк	wolf
короли	kings
короли	hari
фильмография	filmography
талант	talent
талант	talento
утро	umaga
утро	morning
боль	sakit
боль	kirot
бей	look
бей	bay
чей	kaninong
отель	otel
отель	hotel
любил	minamahal
тайно	palihim
убийцы	killers
взяты	taken
физиологии	pisyolohiya
осуществления	pagpapatupad
газету	diyaryo
газету	pahayagan
афганистана	afghanistan
кадры	footage
строитель	builder
владивосток	vladivostok
победить	matalo
победить	manalo
победить	pagkatalo
читает	nagbabasa
парень	boy
парень	guy
парень	bata
парень	kid
парень	bf
парень	boyfriend
чтение	pagbabasa
чтение	binabasa
факто	facto
принесла	nagdala
принесла	dinala
лицей	lyceum
формулировка	pagbabalangkas
захвачен	nakunan
захвачен	captured
резонанс	resonance
обход	rounds
развивать	bumuo
отдать	ibigay
отдать	magbigay
процедура	pamamaraan
мур	moor
мур	moore
осень	taglagas
осень	autumn
осень	taglagas
осень	mahulog
радиус	radius
сел	umupo
предотвратить	pigilan
предотвратить	iniiwasan
предотвратить	maiwasan
предотвратить	iwasan
апостольский	apostolic
сервис	kasangkapan
сервис	serbisyo
сервис	paglilingkod
электронные	elektronikong
электронные	electronic
сенат	senado
еврейская	jewish
содержащие	naglalaman
убийца	killer
убийца	mamamatay
арабский	arab
арабский	arabic
арабский	arabe
арабский	arabo
предков	ancestral
ведущая	moderator
ведущая	tagapamagitan
ведущая	nangunguna
ведущая	lead
ведущая	humantong
ведущая	tingga
ведущая	pamunuan
ведущая	naghahandog
президентских	presidential
пропустил	namis
свидетельство	sertipiko
свидетельство	certificate
свидетельство	katibayan
свидетельство	patotoo
сервер	server
австралийский	australian
супер	super
рада	rada
рада	natutuwa
пишу	pagsusulat
дальнейшая	karagdagang
королей	kings
королей	hari
полицейский	pulis
полицейский	pulisya
полицейский	pulis
полицейский	pulis
описано	naglalarawan
описано	inilalarawan
описано	inilarawan
описано	inilalarawan
кан	kang
кан	kahn
кан	kan
фифа	fifa
косово	kosovo
атаковать	attack
атаковать	atake
присоединились	sumali
присоединились	nakasali
абдул	abdul
эксперт	dalubhasa
эксперт	expert
эксперт	eksperto
дружба	pagkakaibigan
дружба	pakikipagkaibigan
древняя	ancient
древняя	sinaunang
совершить	gumawa
ссылаться	hingin
ископаемых	fossil
фотограф	photographer
кислорода	oxygen
мэн	meng
мэн	maine
николас	nicolás
николас	nicholas
формировании	shaping
поправки	amendment
астроном	astronomer
экологии	ekolohiya
анхальт	anhalt
альберта	alberta
жозеф	joseph
госпиталь	hospital
госпиталь	ospital
простое	simple
простое	simpleng
тихий	tahimik
рой	roy
альберто	alberto
электроэнергии	elektrisidad
электроэнергии	kuryente
пьетро	pietro
кубы	cuba
задняя	posterior
задняя	hulihan
камер	chambers
возражения	pagtutol
уилсон	wilson
старших	senior
юбилейная	hubileo
исаак	isaac
бесплатно	libreng
бесплатно	free
бесплатно	libre
бесплатно	malaya
стекла	baso
стекла	salamin
стекла	pampalaki
показания	patotoo
янг	yang
янг	bata
кинотеатр	sinehan
кинотеатр	theater
кинотеатр	teatro
кинотеатр	sinehan
кинотеатр	cinema
центральное	central
центральное	gitnang
ушли	gone
ушли	mawala
эфиопии	ethiopia
эфиопии	ethiopian
важность	kahalagahan
подробное	detalyadong
неудачно	kapus
неудачно	malas
разновидности	varieties
разновидности	variety
венесуэлы	venezuelan
венесуэлы	venezuela
настоящая	real
пресса	pindutin
гостиница	otel
гостиница	hotel
навигации	nabigasyon
навигации	paglalayag
развиваться	evolve
хозяин	master
ранг	rank
ранг	ranggo
дополнительное	karagdagang
дополнительное	dagdag
дополнительное	extra
колония	kolonya
арнольд	arnold
боги	gods
обложка	cover
обложка	pabalat
обложка	takpan
классическая	classical
классическая	klasiko
классическая	classic
классическая	klasikong
классическая	klasiko
картинки	picture
нынешней	current
нынешней	kasalukuyan
нынешней	kasalukuyang
перепись	census
рад	natutuwa
швейцарский	swiss
зубов	ngipin
грант	grant
дискуссия	talakayan
барабаны	drum
барабаны	drums
студент	studyante
студент	student
студент	estudyante
историографии	historyograpiya
водорода	hydrogen
укр	ukr
шотландский	scottish
охоты	pangangaso
вон	vaughn
якутии	yakutia
дэн	dan
дэн	deng
приборы	instrumentation
приборы	instruments
квартиру	flat
квартиру	patag
арест	arrest
рисунки	picture
рисунки	drawings
заказ	order
павлов	pavlov
социальный	panlipunan
социальный	social
социальный	sosyal
красноярск	krasnoyarsk
выразил	ipinahayag
выразил	nagpahayag
выразил	nakiramay
реальность	katotohanan
хасан	hasan
хасан	hassan
намерения	hangarin
гонсалес	gonzalez
гонсалес	gonzales
гонсалес	gonzález
хоп	sakay
юлий	julius
мок	ioc
арбитр	tagahatol
арбитр	referee
свадьба	kasal
свадьба	kasalan
свадьба	wedding
вреда	saktan
вреда	makasama
журналистики	pamamahayag
преобразование	conversion
преобразование	pagbabagong
преобразование	transformation
преобразование	transform
ученый	siyentipiko
содружества	commonwealth
гитары	guitar
гитары	gitara
неба	sky
неба	kalangitan
неба	himpapawid
политехнический	polytechnic
закрыто	nakasara
закрыто	sarado
закрыто	saradong
механик	mekaniko
склад	warehouse
склад	bodega
склад	imbakan
склад	storage
джейсон	jason
чрезвычайный	extraordinary
критическое	kritikal
используемые	ginamit
используемые	nagamit
используемые	ginagamit
прощения	kapatawaran
райан	ryan
особняк	mansion
хлеб	tinapay
ближайшее	nearest
ближайшее	pinakamalapit
избрана	inihalal
избрана	hinalal
сады	hardin
сады	gardens
слоя	patong
движок	engine
движок	makina
девочки	girls
освободить	bitawan
освободить	ilabas
освободить	pakawalan
освободить	palayain
середина	mid
медицинская	medikal
медицинская	medical
логично	lohikal
выпускников	alumni
выпускников	nagtapos
выпускников	graduates
жаль	naawa
жаль	awa
месяцы	buwan
месяцы	months
индонезия	indonesia
стол	lamesa
стол	mesa
стол	talahanayan
стол	table
стол	desk
луиджи	luigi
исчезли	naglaho
могилы	graves
томми	tommy
королевская	royal
белков	proteins
способствовало	ambag
чан	chang
чан	chan
чан	jang
улицах	kalye
казнь	pagpapatupad
морис	maurice
самцы	males
убедить	kumbinsihin
технику	pamamaraan
частного	pribado
частного	pribadong
оригинальные	orihinal
цветы	bulaklak
рыцарь	knight
прокат	rental
прокат	umupa
прокат	upahan
прокат	rent
прокат	upa
литве	lithuania
родригес	rodriguez
родригес	rodríguez
дам	dam
наблюдать	masdan
наблюдать	pagmasdan
кама	kama
печатных	nakalimbag
северное	hilagang
квадратный	parisukat
малайзии	malaysia
малайзии	malaysian
реплика	cue
одежда	pananamit
одежда	damit
одежда	kasuotan
одежда	damit
промышленные	industrial
промышленные	industriyal
тяжёлая	mabigat
мкс	iss
мкс	irc
мкс	cie
вдова	balo
вдова	balo
грибы	mushrooms
грибы	fungi
грибы	kabute
идеологии	ideology
разрешить	pahintulutan
разрешить	payagan
разрешить	pahintulutan
разрешить	permit
барбара	barbara
признали	nakakilala
признали	kinikilalang
признали	nakilalang
признали	kinikilala
признали	nakilala
верфи	pagawaan
псевдонимы	aliases
законодательство	legislation
ганс	hans
сзади	hulihan
иллинойс	illinois
тон	ton
тон	tone
тон	tono
планете	planeta
леви	levi
леви	levy
потомков	descendants
регистр	register
регистр	pagpapatala
прототип	tularan
прототип	prototype
творческий	creative
творческий	malikhain
геологии	geology
химический	chemical
химический	kemikal
ближайший	nearest
ближайший	pinakamalapit
ближайший	pinakamalapit
нижние	lower
чистой	malinis
