kategória	категория
vzácne	скъпоценен
vzácne	безценни
vzácne	скъпоценни
vzácne	безценно
vzácne	рядко
vzácne	редки
vzácne	рядкост
eridanus	еридан
staroveký	древни
staroveký	древен
staroveký	древно
staroveký	древна
nórska	норвежки
nórska	норвегия
frankfurt	франкфурт
prístavné	пристанище
záver	заключение
záver	извод
príroda	естество
príroda	природа
príroda	природата
bomby	бомбата
bomby	бомба
bomby	бомбите
bomby	бомби
súhrn	резюме
súhrn	обобщение
vládca	владетел
vládca	императорът
vládca	император
vládca	императора
htm	htm
prírodný	натурални
prírodný	естествени
prírodný	естествена
prírodný	естествен
zadné	задна
zadné	заден
zadné	отзад
zadné	задни
zadné	задно
bojovník	воин
bojovník	войн
bojovník	боец
bojovník	борец
bojovník	боец
bojovník	изтребител
pomáha	асистенции
pomáha	помага
obidve	двете
zakázané	забранено
zakázané	забранени
zakázané	забранен
zakázané	забранена
zakázané	забранено
zakázané	забранена
zakázané	забранен
zakázané	забранени
zakázané	забранено
zakázané	забранени
zakázané	забранен
zakázané	забранена
žlté	жълта
žlté	жълто
žlté	жълти
žlté	жълт
líši	варира
modelov	модели
modelov	образци
modelov	моделите
náboženský	религиозни
náboženský	религиозно
náboženský	религиозен
náboženský	религиозна
vzdialené	далечно
vzdialené	далечен
vzdialené	далечни
vzdialené	далечна
vzdialené	отдалечен
vzdialené	отдалечено
vzdialené	дистанционно
vzdialené	отдалечена
naspäť	назад
naspäť	обратно
naspäť	гръб
voľné	свободно
voľné	свободни
voľné	свободен
voľné	свободна
voľné	безплатни
voľné	безплатно
získanie	придобивка
získanie	придобиване
požiar	огън
požiar	пожар
inc	inc
vzdialená	далечно
vzdialená	далечен
vzdialená	далечни
vzdialená	далечна
súkromné	частни
súkromné	частно
súkromné	редник
súkromné	частна
súkromné	личен
súkromné	частен
creek	крийк
rumunska	румъния
spojencov	съюзници
spojencov	съюзниците
gridcolor	gridcolor
úrady	властите
úrady	власти
úrady	органи
úrady	офиси
úrady	офисите
produktov	продукти
produktov	продуктите
pani	господарка
pani	любовница
pani	дамата
pani	лейди
pani	дама
webová	web
webová	уеб
synovia	синовете
synovia	синове
wolfgang	волфганг
nahradiť	замяна
nahradiť	замени
nahradiť	заместване
pád	катастрофа
pád	краш
pád	птп
pád	есента
pád	падане
pád	есен
zle	грешно
zle	грешка
západný	западна
západný	западни
západný	западен
západný	западните
západný	уестърн
západný	western
elektrická	електрически
elektrická	електрическа
elektrická	електрическо
elektrická	електрически
elektrická	електрическа
elektrická	електрическо
elektrická	електричество
znaku	черта
počítačov	компютрите
počítačov	компютри
galérie	галерии
galérie	галерия
mestečko	град
mestečko	градът
mestečko	градче
california	калифорния
california	калифорнийски
rozšírená	разширени
rozšírená	разширена
rozšírená	удължен
rozšírená	разширен
rozšírená	разширено
rozšírená	разширена
rozšírená	разширени
rozšírená	разширен
rozšírená	разширено
rozšírená	разширен
rozšírená	уголемени
rozšírená	разширена
rozšírená	увеличен
people	народ
people	хора
people	хората
gejza	геза
korene	корени
farnosti	енория
farnosti	париш
farnosti	периш
olympionici	олимпийци
dedičstvo	завет
dedičstvo	наследство
dedičstvo	наследството
dedičstvo	наследство
dedičstvo	наследство
jen	джен
problému	проблем
zachované	поддържан
zachované	поддържани
zachované	поддържана
zachované	запазено
zachované	запазен
zachované	запазени
zachované	консервирани
zachované	запазена
kameňa	каменна
kameňa	стоун
kameňa	камък
vyjadriť	експресна
vyjadriť	експрес
porovnanie	сравнение
porovnanie	сравняване
porovnanie	сравни
porovnanie	сравнение
porovnanie	сравняване
nevie	знае
fotografií	фотографии
kandidát	кандидатка
kandidát	кандидатът
kandidát	кандидат
mladosť	младежта
mladosť	младост
mladosť	младеж
mladosť	младостта
mladosť	младежи
snahy	усилия
roberta	роберта
info	информация
info	info
info	инфо
anne	ане
anne	анн
anne	ан
oliver	оливър
nástupcom	наследник
procesor	процесор
procesor	процесор
daná	дадени
daná	дадена
daná	дадено
onedlho	скоро
napoleon	наполеон
kórejská	корейски
turistické	туристи
turistické	туристическа
turistické	турист
turistické	туристически
juhozápad	югозапад
juhozápad	югозападна
bruce	брус
bass	бас
bass	баса
bass	костур
bohaté	рич
bohaté	богато
bohaté	богат
bohaté	богата
bohaté	богати
vyvinul	еволюира
vyvinul	еволюирали
areálu	кампуса
bank	банк
bank	банката
bank	bank
bank	банка
padol	падна
padol	паднала
padol	паднал
padol	паднал
padol	паднали
padol	паднало
padol	паднала
odborná	професионални
odborná	професионална
odborná	професионалист
odborná	професионален
odborná	професионално
výhody	преимущества
výhody	предимства
výhody	предимства
výhody	ползи
výhody	обезщетения
rastu	израстване
rastu	растеж
rastu	ръст
hop	хоп
zasa	отново
zasa	пак
victoria	виктория
ovplyvnený	повлиян
ovplyvnený	повлияни
germain	жермен
obchodná	търговско
obchodná	търговска
obchodná	реклама
obchodná	търговски
ústava	конституция
ústava	конституцията
príčiny	причини
príčiny	каузи
príčiny	причини
príčiny	причинява
tenis	тенис
nepriateľa	враг
nepriateľa	врагът
nepriateľa	врагове
polícia	полиция
rovnice	уравнение
rovnice	уравнението
rovnice	уравнения
štúdio	ателие
štúdio	студио
vhodný	подходящ
vhodný	подходяща
vhodný	уместно
vhodný	подходящи
vhodný	подходящо
vhodný	подходящ
vhodný	подходяща
vhodný	подходящи
vhodný	подходящо
doktor	лекар
doktor	докторе
cyril	кирил
cyril	сирил
lord	лорд
občania	граждани
občania	гражданите
všeobecná	общи
všeobecná	обща
všeobecná	общи
všeobecná	генерал
villa	villa
villa	вила
carlo	карло
hlboko	дълбоко
hlboko	дълбока
hlboko	дълбок
hlboko	дълбоки
hlboko	дълбоко
gary	гери
gary	гари
atómov	атомите
atómov	атоми
kamenné	стоуни
billy	били
existovala	съществували
existovala	съществуваше
existovala	съществувало
existovala	съществувал
konfederácie	конфедерацията
konfederácie	конфедерация
konfederácie	конфедерацията
arabské	арабин
arabské	арабски
arabské	арабска
arabské	арабски
arabské	арабска
arabské	арабски
arabské	арабска
metód	методи
kurz	курс
pracovali	работил
velenie	командване
velenie	команда
velenie	командата
motívy	теми
motívy	темите
motívy	мотиви
motívy	мотивите
motívy	мотиви
potravín	храни
potravín	храна
potravín	храни
potravín	бакалия
smery	упътване
smery	посоки
architektonické	архитектурни
náš	нашият
náš	наша
náš	нашия
náš	нашата
náš	нашите
náš	наша
náš	наше
náš	наши
náš	нашата
náš	нашите
rozhranie	интерфейс
rozhranie	интерфейса
hrebeň	гребен
hrebeň	ридж
hrebeň	хребет
znižuje	понижава
znižuje	намалява
dráma	драмата
dráma	драма
ohrozené	застрашена
ohrozené	застрашени
ohrozené	компрометиран
ohrozené	компрометирана
opak	обратното
kancelárie	офиси
kancelárie	офисите
kancelárie	кабинет
kancelárie	офисът
kancelárie	офис
kancelárie	офиса
daniela	даниела
siene	зали
siene	коридори
jane	джейн
dôležitá	важно
dôležitá	важен
dôležitá	важни
dôležitá	важна
škody	увреждане
škody	щети
škody	повреда
škody	вреди
škody	повреди
škody	щети
škody	обезщетение
škody	вреди
škody	обезщетения
výstava	изложба
výstava	експонат
výstava	изложение
výstava	изложба
webe	уебсайт
webe	сайт
webe	web
webe	уеб
santiago	сантяго
vila	вила
vila	villa
vila	вила
jimmy	джими
kôry	лай
kôry	лаят
kôry	кора
kôry	пийл
grande	гранде
vedecká	научни
vedecká	научен
vedecká	научно
chemický	химична
chemický	химически
chemický	химикал
potreba	необходимост
potreba	нужда
potreba	потребност
potreba	необходимост
stolice	стол
stolice	столче
stolice	изпражненията
stolice	изпражнения
stolice	изпражнения
michaela	микаела
michaela	михаела
michaela	майкъл
výchovy	възпитание
subst	subst
cross	крос
cross	кръст
cross	кръста
vysvetlenie	обяснения
vysvetlenie	обяснение
vysvetlenie	разяснения
vysvetlenie	обяснения
vysvetlenie	разяснения
bit	бит
vetvy	клонове
vetvy	клонки
vetvy	клони
obrana	защита
obrana	отбрана
obrana	защитата
obrana	защита
obrana	отбрана
vybavená	монтирана
vybavená	монтирани
vybavená	монтирано
vybavená	монтиран
vybavená	снабден
vybavená	оборудвано
vybavená	оборудвани
vybavená	оборудван
vybavená	оборудвана
záujmy	интереси
ibn	ибн
dvanásť	twelve
dvanásť	дванадесет
dvanásť	дванайсет
ivo	иво
tovaru	стоки
tovaru	блага
tovaru	стока
zrušená	отнет
zrušená	отнето
zrušená	отменена
zrušená	отменени
zrušená	отменено
zrušená	отменен
zrušená	отменена
zrušená	отменени
zrušená	отменено
zrušená	отменен
zväzok	обем
zväzok	пакет
zväzok	пачка
zväzok	сноп
aktivít	дейности
aktivít	занимания
slovinsko	словения
váži	тежи
tele	тялото
tele	тяло
tele	телесно
tele	теле
zásoby	запаси
zásoby	провизии
zásoby	припаси
zásoby	консумативи
zásoby	доставки
cudzích	чужди
cudzích	чуждестранни
cudzích	чужд
cudzích	чужда
cudzích	чужденец
horách	планините
horách	планини
internetová	интернет
socialistickej	социалист
socialistickej	социалистическа
konferencia	конференция
schéma	диаграма
schéma	схема
schéma	схема
geológia	геология
stavať	изграждане
stavať	построи
zriadená	установен
zriadená	установена
zriadená	установени
zriadená	установено
miliárd	милиарда
miliárd	милиард
miliárd	милиарди
miliárd	милиарди
oddiel	сечение
oddiel	секция
oddiel	раздел
oddiel	отряд
oddiel	взвод
zrážok	валежи
zrážok	утаяване
súhlas	съгласието
súhlas	съгласие
súhlas	одобрение
súhlas	одобряване
rameno	рамото
rameno	рамо
rameno	ръка
entomológ	ентомолог
kamera	камера
kamera	фотоапарат
kamera	камерата
publikácie	публикации
týždne	седмици
anthony	антъни
nasledovali	последва
organizmy	организми
reality	реалности
reality	реалност
reality	действителността
reality	реалността
reality	действителност
giuseppe	джузепе
mhz	mhz
jazere	езерото
jazere	лейк
jazere	езеро
politicky	политически
ian	иън
ian	лан
ian	йън
ian	иън
ian	йън
beach	beach
beach	плажът
beach	плаж
beach	бряг
beach	плажа
jihlava	ихлава
wolf	улф
wolf	уолф
wolf	вълк
wolf	вълчо
wolf	волф
učiteľov	преподаватели
učiteľov	учителите
učiteľov	учители
argument	спор
argument	аргументи
argument	аргумент
rozšírenia	уголемяване
rozšírenia	разширяване
rozšírenia	разширение
rozšírenia	разширяването
rozšírenia	разширения
rozšírenia	продължение
rozšírenia	удължаване
rozšírenia	разширение
vybudovať	изграждане
vybudovať	построи
vybudovať	построяване
encyklopédie	енциклопедии
leteckých	въздушно
leteckých	антена
ukázal	показа
kvety	цветята
kvety	цветя
rozdelený	разделена
rozdelený	разделено
rozdelený	разделени
rozdelený	разделен
kyslík	кислород
zabezpečenie	осигуряване
zabezpečenie	обезпечаване
zabezpečenie	сигурност
zabezpečenie	охрана
kolónie	колонии
kolónie	колония
kolónie	колонията
kolónie	колонии
dopredu	напред
dopredu	аванс
dopredu	предварително
prešli	преминал
súťaží	конкурира
súťaží	състезания
súťaží	конкурси
súťaží	конкурси
živé	живи
živé	жива
živé	live
živé	жив
živé	живей
davis	дейвис
pravidla	правила
pravidla	правилата
pravidla	правилото
pravidla	правило
radí	съветва
kelly	кели
východný	източно
východný	изток
východný	източна
východný	източно
východný	източни
východný	изток
východný	източен
tvrdenie	иск
tvrdenie	твърдение
tvrdenie	претенция
tvrdenie	твърдение
plné	пълна
plné	пълни
plné	пълен
plné	пълно
výhľad	перспектива
výhľad	перспективи
výhľad	изглед
výhľad	гледка
výhľad	оглед
výhľad	преглед
zriedkavé	рядко
zriedkavé	редки
zriedkavé	рядкост
xii	xii
dosahujú	постига
existovali	съществували
existovali	съществуваше
existovali	съществувало
existovali	съществувал
polí	масиви
polí	фийлдс
polí	поля
polí	полетата
polí	полета
polí	заливи
nižšia	долна
nižšia	долен
výrobcovia	продуценти
výrobcovia	производители
výrobcovia	производителите
výrobcovia	производители
ocele	стоманен
ocele	стомана
ocele	стийл
vystúpenia	изказвания
vystúpenia	речи
vystúpenia	речите
vystúpenia	представления
vystúpenia	изпълнения
vystúpenia	изяви
plný	пълна
plný	пълни
plný	пълен
plný	пълно
sound	звук
sound	звука
administratívna	административно
administratívna	административен
administratívna	административна
administratívna	административни
vopred	аванс
vopred	предварително
christopher	кристофър
psov	кучета
dojem	впечатление
chrbát	назад
chrbát	обратно
chrbát	гръб
zdravie	здраве
zdravie	здравеопазване
zdravie	здравето
xvi	xvi
corporation	корпорация
corporation	корпорейшън
prístroj	устройство
prístroj	устройството
prístroj	машинка
prístroj	машина
prístroj	апарати
prístroj	апарат
prístroj	апаратура
tvoriť	композира
feat	подвиг
malina	малина
malina	малина
malina	малини
malina	малинов
mit	мит
mit	мит
nick	ник
tlač	преса
tlač	натиснете
tlač	натисни
tlač	пресата
tlač	печат
tlač	отпечатък
tlač	отпечатване
tlač	печат
tlač	печатане
tlač	отпечатване
zaslúžil	заслужена
zaslúžil	заслужено
majiteľ	собственик
majiteľ	притежател
majiteľ	собственика
gabriela	габриела
zodpovedný	отговорни
zodpovedný	отговорно
zodpovedný	отговорен
zodpovedný	отговорна
johnny	джони
hodnotenie	рейтинги
hodnotenie	рейтинг
hodnotenie	квалификация
hodnotenie	оценяване
hodnotenie	оценката
hodnotenie	оценка
hodnotenie	преценка
hodnotenie	оценяване
hodnotenie	оценка
diery	дупка
diery	дупката
diery	дупките
diery	дупки
tlače	преса
tlače	натиснете
tlače	натисни
tlače	пресата
rovná	равно
rovná	равни
rovná	равен
rovná	равно
rovná	равни
snina	снина
úradník	чиновник
úradník	официален
úradník	официално
úradník	официална
úradník	офицер
úradník	полицай
arch	арка
korunovaný	коронован
lawrence	лорънс
lawrence	лоурънс
epizóda	епизод
témou	тема
témou	тема
nemocnici	болница
nemocnici	болницата
matúš	матю
matúš	матей
potrebuje	нужди
digitálne	цифров
digitálne	дигитален
digitálne	цифрово
digitálne	цифрова
digitálne	цифрови
lesná	форест
lesná	гора
lesná	горски
osobe	човек
osobe	личност
organizáciu	организация
organizáciu	организация
sad	гроув
sad	горичка
sad	тъжни
sad	тъжен
sad	тъжно
sad	тъжна
pseudonym	псевдоним
ázijských	азиатски
ázijských	азиатска
legenda	легендата
legenda	легенда
koruny	краун
koruny	корона
koruny	короната
koruny	крони
kresťanské	кристиан
kresťanské	кристиян
kresťanské	крисчън
kresťanské	християнин
symfónia	симфония
kráľovská	роял
kráľovská	кралско
kráľovská	кралска
kráľovská	royal
kráľovská	кралски
končatiny	крайник
končatiny	крайници
končatiny	крайниците
končatiny	крайници
končatiny	крайниците
detstva	детство
detstva	детството
dei	деи
navrhnutý	проектирано
navrhnutý	проектирана
navrhnutý	проектиран
navrhnutý	проектирани
navrhnutý	предложени
navrhnutý	предложена
navrhnutý	предложен
navrhnutý	предложено
matt	мат
prijali	приета
prijali	приети
prijali	прие
prijali	прието
prijali	приет
sledovať	коловоз
sledovať	писта
sledovať	пистата
sledovať	гледай
sledovať	гледайте
sledovať	следвайте
editor	редактор
editor	композитор
organizátor	организатор
organizátor	организатор
hrdinov	героите
hrdinov	герои
vyvinutý	разработена
vyvinutý	развит
vyvinutý	разработени
vyvinutý	разработен
vyvinutý	развитите
vyvinutý	развита
vyvinutý	еволюира
vyvinutý	еволюирали
vyvinutý	evo
agentúry	агенция
agentúry	агенцията
agentúry	агенции
predná	преден
predná	предни
predná	отпред
predná	фронт
predná	предна
laurence	лорънс
audio	звук
audio	аудио
debut	дебют
rose	роуз
rose	роза
rose	розата
volebné	изборна
volebné	избирателна
nezávislý	независима
nezávislý	независими
nezávislý	независим
predstavený	представени
predstavený	представено
predstavený	представена
predstavený	представен
horský	планински
horský	планина
horský	планината
predaja	продажби
predaja	продажбите
princípy	принципи
albrecht	албрехт
súhlasím	съгласна
súhlasím	съгласен
zúčastniť	участие
zúčastniť	участват
okraj	ръба
okraj	ръб
okná	windows
okná	прозорци
okná	прозорците
colorado	колорадо
čiary	реплика
čiary	линия
čiary	линии
čiary	реплики
čiary	редове
expedícia	експедиции
expedícia	експедиция
komora	камара
argentíny	аржентина
felix	феликс
ariel	ариел
najdôležitejšie	кичури
najdôležitejšie	подчертава
zvláštne	странна
zvláštne	странно
zvláštne	странен
zvláštne	странна
zvláštne	странно
zvláštne	странни
zvláštne	странен
zvláštne	странна
zvláštne	странно
zvláštne	странен
kozmického	космически
kozmického	космическо
organizátorom	организаторите
technológia	технология
technológia	технологии
platne	табели
platne	плочи
platne	чинии
platne	чинията
platne	чиния
platne	плоча
platne	архиви
platne	плочи
platne	записи
platne	регистри
hlasy	гласове
hlasy	вот
hlasy	гласове
javy	java
javy	явления
javy	феномен
javy	феномени
vytvorí	създава
bang	банг
bang	взрив
starosta	кмете
starosta	кмет
suchý	суха
suchý	сухи
suchý	сухо
suchý	сух
príjem	прием
príjem	приход
príjem	приходи
príjem	разписка
príjem	получаване
príjem	прием
príjem	приемане
príjem	рецепция
príjem	приход
príjem	доход
príjem	приходи
príjem	доходи
rytierov	рицарите
rytierov	рицари
upravený	персонализирани
mláďatá	кутрета
mláďatá	кученца
mláďatá	малките
kniežatstvo	княжество
ochorenia	болест
ochorenia	заболяване
ochorenia	заболявания
ochorenia	болести
ochorenia	заболявания
ochorenia	болестите
ochorenia	болест
ochorenia	болести
ochorenia	заболяване
ochorenia	заболявания
zavedenie	въведение
zavedenie	въвеждане
obal	опаковка
obal	опаковката
obal	опаковане
obal	опаковки
hod	хвърляне
hod	хвърли
slávnostne	тържествено
slávnostne	тържествено
slávnostne	празнични
slávnostne	празнично
slávnostne	празнична
krízy	кризите
krízy	кризи
krízy	кризата
krízy	кризи
krízy	криза
dôkazy	доказателство
dôkazy	доказателството
dôkazy	доказване
dôkazy	доказателства
dôkazy	доказателство
dôkazy	улики
dôkazy	доказателства
over	над
daroval	дари
daroval	дарени
cyklista	колоездач
speváka	певецът
speváka	певица
speváka	сингър
speváka	певец
cache	кеш
cache	кеша
wall	стена
wall	стената
wall	уол
vyzerá	изглежда
výhodou	предимство
výhodou	преимущество
karta	сметката
karta	сметка
karta	карта
karta	картичка
stena	стена
stena	стената
stena	уол
chlorid	хлорид
rozprávky	анимация
rozprávky	анимационни
miliardy	милиарда
miliardy	милиард
miliardy	милиарди
miliardy	милиарди
oddelené	разделени
oddelené	отделени
oddelené	разделен
oddelené	отделни
oddelené	разделени
oddelené	отделно
oddelené	отделна
oddelené	отделен
oddelené	отделени
zakladateľov	основатели
zakladateľov	основателите
konať	act
konať	акт
povinnosti	задължения
povinnosti	отговорности
povinnosti	мита
povinnosti	задължения
štvrtá	четвърта
štvrtá	четвърто
štvrtá	четвърти
screen	екрана
screen	екран
usd	usd
umelecká	артистична
umelecká	художествена
umelecká	артистичен
umelecká	артистично
opakovane	многократно
opakovane	неколкократно
wien	wien
potvrdenie	утвърждаване
potvrdenie	валидиране
potvrdenie	потвърждение
potvrdenie	потвърждаване
potvrdenie	удостоверение
potvrdenie	сертификат
potvrdenie	свидетелство
potvrdenie	потвърждение
potvrdenie	потвърждавам
potvrdenie	потвърждаване
potvrdenie	потвърди
dan	дан
nútený	принудени
nútený	принуден
nútený	принудително
napísať	пиши
napísať	напишете
napísať	пишете
napísať	композира
kalendár	календар
kalendár	календара
tvár	фейс
tvár	лицето
tvár	лице
kláštore	манастир
kláštore	манастира
kláštore	манастир
kríza	кризата
kríza	кризи
kríza	криза
orange	оранжев
orange	оранжева
orange	оранжево
orange	оранжеви
orange	портокал
protokol	протокол
protokol	протоколът
vnútorný	вътрешна
vnútorný	вътрешно
vnútorný	вътрешни
vnútorný	вътрешен
vnútorný	вътрешна
vnútorný	вътрешно
vnútorný	вътрешни
vnútorný	вътрешен
drží	държане
drží	стопанство
drží	задържане
drží	холдинг
klasická	класика
klasická	класическо
klasická	класически
klasická	класическа
klasická	класик
klasická	класическо
klasická	класическа
klasická	класика
klasická	класически
latinskej	латинска
latinskej	латински
vlak	влака
vlak	влакът
vlak	влак
jednota	съединението
jednota	обединение
jednota	единство
doktorát	докторат
špecifické	конкретни
špecifické	специфично
špecifické	специфичен
špecifické	специфична
špecifické	специфични
scéna	сцена
blízke	наблизо
zaujímavosti	интересна
zaujímavosti	интересно
zaujímavosti	интересни
zaujímavosti	интересен
zaujímavosti	атракции
herbert	хърбърт
rafael	рафаел
leto	лятото
leto	съмър
leto	лято
leto	лятно
leto	самър
dostupný	наличен
dostupný	налично
dostupný	налични
dostupný	налична
silver	сребърна
silver	сребърни
silver	силвър
silver	сребро
silver	сребърен
mlyn	мелница
mlyn	мил
mlyn	мелница
singles	единични
singles	сингъла
singles	необвързани
typicky	обикновено
typicky	типично
typicky	типичен
typicky	типична
typicky	типични
zamerané	фокусиран
zamerané	фокусирана
zamerané	съсредоточен
zamerané	съсредоточена
hdp	бвп
pevné	твърда
pevné	солиден
pevné	твърдо
pevné	твърд
zelené	грийн
zelené	зелено
zelené	зелен
zelené	зелена
zelené	зелени
široká	широки
široká	широка
široká	широко
široká	широки
široká	широк
široká	широка
são	сао
zástupcovia	заместници
zástupcovia	депутати
zástupcovia	агенти
zástupcovia	представителите
zástupcovia	представители
moderný	модерно
moderný	модерни
moderný	модерна
moderný	съвременно
moderný	модерен
moderný	съвременен
francesco	франческо
mandát	мандат
prejavy	изказвания
prejavy	речи
prejavy	речите
prejavy	прояви
kontroly	контроли
kontroly	контрол
kontroly	управление
kontroly	инспекции
kontroly	проверки
kontroly	проверки
kontroly	чекове
vybrané	препоръчани
vybrané	избрана
vybrané	избрано
vybrané	избрани
vybrané	избран
dánska	дания
dánska	датски
milión	милион
boys	момчета
producenti	продуценти
producenti	производители
diskusiu	дискусия
diskusiu	обсъждания
diskusiu	дискусии
diskusiu	обсъждане
set	задаване
set	комплект
set	набор
opevnenia	укрепления
spôsoby	начини
spôsoby	обноски
spôsoby	маниери
spôsoby	методи
dosiahnutie	постигане
dosiahnutie	достигането
dosiahnutie	достигане
dosiahnutie	постижение
dosiahnutie	постижения
dosiahnutie	постигането
dosiahnutie	постигане
syndróm	синдром
syndróm	синдрома
syndróm	синдромът
individuálne	индивидуално
individuálne	индивидуален
individuálne	индивидуално
individuálne	индивидуална
individuálne	индивид
individuálne	индивидуални
pravdy	истини
pravdy	истина
pravdy	истината
iau	iau
písmen	буквите
písmen	букви
písmen	писма
software	софтуер
demo	демо
grafické	графични
grafické	графичен
grafické	графични
grafické	графичен
grafické	графики
grafické	графичен
grafické	графика
záliv	заливът
záliv	коув
záliv	залив
záliv	залива
záliv	бей
záliv	залив
záliv	заливът
záliv	bay
romány	романите
romány	романи
moon	муун
moon	луна
moon	луната
izraela	израел
spravodlivosti	справедливост
spravodlivosti	правосъдие
spravodlivosti	правда
regióny	райони
regióny	региони
regióny	регионите
kurt	кърт
kurt	курт
samovraždu	самоубийство
samovraždu	самоубийства
osobu	човек
osobu	личност
vlasti	родино
vlasti	родината
vlasti	родина
vlasti	родина
polície	полиция
výrazné	отличителен
výrazné	отличителни
výrazné	изразителни
výrazné	значителен
výrazné	значително
výrazné	значителни
výrazné	значим
výrazné	значителна
zelený	грийн
zelený	зелено
zelený	зелен
zelený	зелена
zelený	зелени
wright	райт
moderátor	модератор
profesionálne	професионални
profesionálne	професионална
profesionálne	професионалист
profesionálne	професионален
profesionálne	професионално
lucia	люси
lucia	лучия
lucia	лусия
ročné	годишно
ročné	годишен
ročné	годишно
ročné	годишна
prísne	строго
prísne	стриктно
prísne	строг
prísne	строга
prísne	стриктна
prísne	строги
nájdené	намерено
nájdené	намерени
nájdené	открит
nájdené	намерена
nájdené	намерен
juhoslávie	югославия
zabrániť	предотврати
zabrániť	предотвратяване
zabrániť	предотвратяват
zabrániť	избягвайте
zabrániť	избегне
zabrániť	избягване
typická	типично
typická	типичен
typická	типична
typická	типични
oscar	оскар
hrdinu	херо
hrdinu	герой
erupcie	изригвания
vnútorná	закрито
vnútorná	вътрешна
vnútorná	вътрешно
vnútorná	вътрешни
vnútorná	вътрешен
vnútorná	вътрешна
vnútorná	вътрешно
vnútorná	вътрешни
vnútorná	вътрешен
verejný	публично
verejný	публични
verejný	публична
verejný	обществено
verejný	публичен
verejný	обществени
ivanovič	иванович
poézia	поезия
poézia	поезията
poézia	стихове
indický	индианец
indický	индиец
indický	индийско
indický	индийски
indický	индийска
hĺbka	дълбочина
ferrari	ферари
sky	скай
sky	небе
sky	небето
maršal	маршал
maršal	маршъл
vedcov	учените
vedcov	учени
tvary	форми
príprava	подготовка
príprava	препарат
príprava	приготвяне
príprava	подготовка
príprava	приготвяне
rohu	ъгъл
rohu	ъгъла
snr	snr
alice	алиса
alice	алис
chaty	вили
allen	алън
znojmo	зноймо
chyba	грешка
chyba	грешка
baby	бебе
baby	мила
baby	бейби
baby	скъпа
španielske	испанци
španielske	испанска
španielske	испанско
španielske	испански
povesť	репутация
povesť	репутацията
jonathan	джонатан
informácia	информация
informácia	информиране
kože	кожи
kože	скрива
kože	кожата
kože	кожа
slovak	английски
slovak	bulgarian
slovak	англичани
julien	джулиън
julien	жулиен
poznatky	познаване
poznatky	знания
poznatky	познания
poznatky	знание
poznatky	познание
konferencii	конференция
two	двама
two	две
pevne	плътно
pevne	стегнат
pevne	стегнато
pevne	здраво
pevne	стегната
staroveké	древни
staroveké	древен
staroveké	древно
staroveké	древна
kúpil	купена
kúpil	купих
kúpil	купил
kúpil	купен
marseille	марсилия
marseille	марсилия
turistický	туристи
turistický	туристическа
turistický	турист
turistický	туристически
guy	гай
rozhraní	интерфейси
kronika	хрониките
pausanias	павзаний
predné	преден
predné	предни
predné	отпред
predné	фронт
predné	предна
ovplyvnil	повлиян
ovplyvnil	повлияни
nahradené	заменено
nahradené	заместени
nahradené	заменено
nahradené	заменен
nahradené	заменено
nahradené	сменен
nahradené	сменени
nahradené	заменена
škótska	скоч
škótska	шотландец
škótska	шотландски
wild	диво
wild	дивак
wild	диви
wild	дива
wild	див
prirodzený	натурални
prirodzený	естествени
prirodzený	естествена
prirodzený	естествен
clanok	обобщим
hrubý	гадно
hrubý	бруто
hrubý	дебела
hrubý	плътна
hrubý	дебело
hrubý	дебел
hrubý	грубо
hrubý	груби
hrubý	груб
hrubý	груба
hrubý	грубост
absolútne	абсолютна
absolútne	абсолютен
absolútne	абсолютни
hľadanie	търси
hľadanie	търсене
ponuku	наддаване
ponuku	кандидатурата
ponuku	оферта
ponuku	офертата
ponuku	предложение
ponuku	предлагане
ponuku	предложи
zriadenie	учреждение
zriadenie	установяване
aréne	арена
stáli	стоеше
aténach	атина
party	парти
party	party
party	купон
party	партия
spektrum	спектъра
spektrum	спектър
ročná	годишен
ročná	годишно
ročná	годишна
metoda	методий
povodia	басейн
popisuje	описва
vlastníctva	собственост
vlastníctva	притежание
gustav	густав
gustav	густав
niekoho	някой
niekoho	някой
zničená	унищожени
zničená	унищожена
zničená	разрушени
zničená	унищожен
zničená	унищожено
zničená	съкрушен
zničená	опустошена
zničená	съкрушена
zničená	съсипана
zničená	съсипани
zničená	съсипан
business	бизнес
neil	нийл
zodpovednosť	пасив
zodpovednosť	отговорност
zodpovednosť	отговорности
zodpovednosť	отговорността
zodpovednosť	отговорност
zodpovednosť	отчетност
rokovania	договаряне
rokovania	преговори
rokovania	преговорите
rokovania	разисквания
rokovania	обсъждания
rokovania	разискванията
rokovania	преговори
rokovania	преговорите
rokovania	преговори
rýchly	бързо
rýchly	бързо
rýchly	бърз
uhlíka	въглероден
uhlíka	въглерод
nemocnica	болница
nemocnica	болницата
meny	валута
meny	валути
zloženia	състави
zloženia	композиции
priame	преки
priame	директна
priame	директно
priame	пряко
priame	директен
dôvody	причини
dôvody	основание
dôvody	основания
charlie	чарли
zložený	композитни
zložený	съставен
zložený	съставна
zložený	съставен
zložený	съставени
zložený	съставена
zložený	съставено
zložený	съединението
zložený	съединение
krátka	кратко
krátka	къса
krátka	кратка
krátka	късо
krátka	кратък
revue	ревю
dieťaťa	дете
kariet	картите
kariet	карти
kariet	картички
