את	你
ליאונינג	遼寧
נני	保姆
נני	奶媽
ההוני	渾
וופי	whoopi
סריס	太監
וולדורף	waldorf
פורטוונגלר	furtwängler
מלינדה	melinda
לגרות	刺激
לגרות	激發
פליפ	翻轉
פליפ	翻
ממריצים	興奮劑
הפגרה	間隙
סינר	停機坪
סינר	圍裙
פרובוקטיבי	挑釁
סנטוריני	santorini
דובל	duvall
מערבל	攪拌機
שטוקהאוזן	stockhausen
מטומטם	低能
מטומטם	蠢
מטומטם	笨
מטומטם	愚蠢
מטומטם	笨蛋
מטומטם	傻
ברנסייד	burnside
ספקטרוסקופיה	光譜
אקוויפר	含水層
מיסטריו	mysterio
וויז	wiz
דמון	damon
טיקי	tiki
רדווד	紅木
קראשר	crusher
הרווק	學士
הרווק	單身漢
גוטהרד	gotthard
גרופיוס	gropius
מילישניות	毫秒
פופסקו	popescu
אדאמס	亞當斯
אדאמס	adams
לודרדייל	lauderdale
יאקובלב	yakovlev
גייב	gabe
בואש	臭鼬
כיסים	口袋
קליגרפיה	書法
אגרופים	拳頭
ריגל	富豪
פרנויה	偏執
פרנויה	妄想
פרנויה	偏執狂
פרנויה	偏執
פרנויה	妄想
פרנויה	偏執狂
קטרקט	白內障
קטרקט	白內障
המתנשאים	暴發戶
סאקאי	酒井
פרוייקטים	項目
מלפפונים	黃瓜
ביסמוט	鉍
בלעדיים	排他性
בלעדיים	排他
בלעדיים	獨家
בלעדיים	專屬
אומלל	悲慘
ניגודיות	對比
ניגודיות	對照
תעריפי	關稅
תקרות	天花板
כסופה	銀色
כסופה	銀
כסופה	白銀
מהדק	夾子
פריטש	fritsch
דודל	塗鴉
מלכוד	接住
מלכוד	誘騙
מלכוד	誘捕
מיסטרל	mistral
קלאסיקות	經典
הרוויחו	賺取
הקרקפת	頭皮
מאתגרת	挑戰
ארוטי	色情
ארוטי	情慾
שאבן	siobhan
סדין	床單
דיאט	飲食
דיאט	節食
דיאט	減肥
וייפר	毒蛇
אינסטינקט	本能
הקינוח	甜點
בייטמן	bateman
ביירד	baird
חברויות	友情
חברויות	友情
חברויות	友誼
משרטט	素描
לחנוק	噎
לחנוק	嗆
בראבה	brava
המזחלת	雪橇
בומבה	bomba
פונד	池
פונד	池塘
ניוונית	退化
לחלחל	滲漏
נרגש	興奮
נרגש	激動
סתומה	堵塞
איביזה	ibiza
עפיפונים	風箏
מהגוני	紅木
בזוקה	火箭炮
בזוקה	火箭筒
אגרטל	花瓶
סלבריטאים	名人
דארקו	darko
הפעלות	播放
לאודרופ	laudrup
הדוור	郵差
קלאוד	claude
מאדן	madden
דובדבנים	櫻桃
דובדבנים	櫻桃
בברלי	beverly
דיסקרטית	離散
הילאל	hilal
אוטופי	烏托邦
אוטופי	空想
וולסטונקראפט	wollstonecraft
טרן	tran
נגרים	木匠
סטירה	扇耳光
סטירה	一巴掌
דינמיט	炸藥
וייר	窯
קעקועים	紋身
הוליסטית	整體
ציית	服從
רהוט	流利
רהוט	流暢
רהוט	雄辯
קטון	酮
אלכסנדרוס	alexandros
נייטינגייל	夜鶯
בדיה	虛構
בדיה	小說
מורעל	中毒
מאוימת	嚇倒
החך	味覺
החך	顎
סומוסה	somoza
יסבול	受苦
עגיל	耳環
הסיגר	雪茄
סטיגליץ	stiglitz
נחלשת	削弱
נחלשת	弱化
פיסטוק	開心果
שטיינהרדט	steinhardt
קימבל	kimball
אליף	elif
אספסוף	暴民
אספסוף	暴徒
אספסוף	暴民
בופה	自助餐
אבקות	粉末
סיג	sig
ברבורים	天鵝
פקין	北京
הבתולים	童貞
מוגדישו	摩加迪沙
לעטוף	包裝
לעטוף	包裹
מתורגמן	口譯員
מתורגמן	口譯
סמכותי	權威性
סמכותי	權威
מציירת	畫畫
מציירת	繪圖
מציירת	圖畫
מציירת	繪畫
שנחאי	上海市
שנחאי	上海
פדקס	fedex
אסירה	俘虜
אסירה	囚犯
אסירה	犯人
אסירה	囚徒
מושלמות	完美
סמוק	煙
סמוק	吸煙
סמוק	煙霧
מביכים	尷尬
זמקיס	zemeckis
סימביוזה	共生
סימפוזיון	座談會
דיאגילב	diaghilev
טארק	tarek
סקאל	骷髏
סקאל	頭顱
סקאל	頭骨
פרצופים	臉
פרצופים	面孔
היציאות	出口
מצבר	電池
מצבר	電量
חשבוניות	發票
צלצל	響鈴
צלצל	環
צלצל	戒指
צלצל	魚叉
קיה	kia
הינדו	印度教
חסילונים	蝦
חסילונים	蝦
וויס	weiss
נטרול	化解
בוכנות	活塞
שזיפים	李子
שזיפים	梅花
שזיפים	李子
פשפשים	跳蚤
פשפשים	臭蟲
תיש	山羊
תיש	羊
הייק	遠足
הייק	徒步
מעליבה	侮辱
נוסטלגי	懷舊
בבונים	狒狒
מרגלת	諜
מרגלת	間諜
מירוץ	比賽
מירוץ	賽跑
מירוץ	種族
מירוץ	競賽
מירוץ	賽車
שואוטיים	showtime
כלילית	冠狀動脈
תצהיר	沈積
משועמם	無聊
גטי	getty
הטבועה	固有
זומרפלד	sommerfeld
נוצץ	閃亮
נוצץ	閃耀
נוצץ	光輝
נוצץ	閃亮
פינקי	小指
יטי	雪人
החובט	面糊
טילדן	tilden
מענין	有趣
פונדקאי	主持人
פונדקאי	主機
דגירה	孵化
הסובייקטיביות	主觀
בכחוס	bacchus
טסט	測試
טסט	試驗
טסט	測驗
היפוגליקמיה	低血糖
מומיה	木乃伊
קנאית	妒忌
קנאית	吃醋
קנאית	嫉妒
בראט	brett
ילט	gillette
ויילי	wylie
ויילי	wiley
בועט	kicker
ויינהאוס	winehouse
המצופים	浮標
הפיראט	海盜
סקופילד	scofield
טאם	譚
טאם	潭
קוקי	餅乾
קוקי	cookie
האוכף	馬鞍
האוכף	鞍
תאכל	吃
תאכל	吃了
וולקנית	火山
נרגשת	興奮
נרגשת	激動
לדמם	出血
מעונין	興趣
מעונין	感興趣
מנגה	漫畫
הוליס	hollis
מם	meme
ספרינט	衝刺
דבורקין	dworkin
מיונז	蛋黃醬
מיונז	蛋黃醬
מיונז	mayo
פפטיד	肽
אגינלדו	aguinaldo
מקאדו	mcadoo
שינטו	神道
אלקלה	alcalá
ולאסוב	vlasov
גולגולות	頭骨
ריקמן	rickman
סטייפלטון	stapleton
עובריים	胚胎
שחמת	肝硬化
נדוש	陳腐
באולינג	保齡球
קרויצר	kreutzer
הקימונו	和服
לכופף	彎曲
לכופף	彎彎
לכופף	彎
מזרן	床墊
רפסודה	木筏
רפסודה	木筏
האסה	hesse
הדליפה	漏
הדליפה	洩漏
סורגים	酒吧
סורגים	小節
פצועה	受傷
פצועה	傷
פצועה	負傷
הכיור	水槽
מפחדת	害怕
מפחדת	怕
אבידה	滅失
אבידה	虧損
אבידה	損失
אבידה	喪失
ארונה	aruna
המוסך	車庫
נדוניה	聘禮
נדוניה	嫁妝
איקאה	宜家
איקאה	ikea
תפריטים	選單
מטריה	傘
מטריה	雨傘
מאסק	麝香
ויטאוטאס	vytautas
דינג	丁
דינג	叮
חבלות	瘀傷
חבלות	挫傷
ריחני	芬芳
בקרי	參觀
בקרי	訪問
מושהה	暫停
גומות	酒窩
גומות	孔洞
שיזוף	tan
שיזוף	譚
שיזוף	曬
שיזוף	日光浴
לקפל	折疊
לקפל	折
לקפל	疊
לקפל	摺疊
לקפל	折疊
לקפל	摺疊
ברוקר	經紀人
ברוקר	經紀
ברוקר	中介
קיצוב	配給
בחרי	選擇
בחרי	選取
בחרי	選擇
בחרי	挑
בחרי	挑選
בחרי	選
סייגון	西貢
ברייניאק	brainiac
הגבות	眉毛
להשרות	浸泡
מסופקת	滿意
האנודה	陽極
אציו	ezio
מתחננת	乞求
מתחננת	乞討
מתחננת	乞求
מגולף	刻刻
לקלף	剝皮
לקלף	剝
כריסטוס	christos
אכיל	食用
הזרת	小指
הליקופטר	直升機
הליקופטר	直升飛機
אודום	odum
זיבה	淋病
קוזמו	cosmo
בריום	鋇
משכון	典當
משכון	卒
משכון	兵卒
תמחור	定價
גולום	咕嚕
רידא	rida
קפריאטי	capriati
בזים	獵鷹
פאז	絨毛
מבחנה	小瓶
שברירי	脆弱
שברירי	易碎
נובילה	nobile
כבאי	消防隊員
שעמום	無聊
בוסקו	bosco
מתבטל	空轉
קלהאן	callaghan
קלילות	亮度
אייריס	iris
מדסן	madsen
פולסקי	pulaski
פורע	民團
עריף	arif
סטריקלנד	strickland
הפתוגן	病原體
מקדמה	預支
פועם	毆打
פועם	跳動
פועם	悸動
פועם	搏動
פועם	脈動
פירצה	違反
פירצה	違約
פירצה	違規
פירצה	漏洞
קאיה	kaya
פיונגיאנג	平壤
סכיני	刀鋒
לוקרנו	locarno
פקקת	血栓
קדד	astragalus
ליטון	litton
הפילגש	情婦
הפילגש	女主人
סלרי	芹菜
קלס	kells
הקוומינטנג	國民黨
הצעיף	圍巾
הטארדיס	tardis
זברות	斑馬
תרגיש	感受
תרגיש	感覺
הדרן	encore
שרוך	弦樂
שרוך	字串
שרוך	弦
באדה	bada
קידה	鞠躬
קידה	弓
קידה	鞠躬
גווינת	gwyneth
להתגנב	偷偷
ואנגליס	vangelis
רוברה	rovere
ראביט	野兔
ראביט	兔
ראביט	兔子
הולברוק	holbrook
בודריאר	baudrillard
השמטה	疏漏
השמטה	遺漏
השמטה	省略
השמטה	不作為
מסגיר	贈品
פטרוזיליה	香芹
פטרוזיליה	香菜
רפסודות	木筏
דיקנסון	dickinson
הואה	華
מטוגנות	炸
מטוגנות	炒
עגילים	耳環
מזוקק	蒸餾
סומרס	somers
טימבלנד	timbaland
פנטיום	奔騰
סאפורו	札幌
פסלונים	俑
דמבו	dumbo
לבדר	娛樂
דייסון	dyson
מתלמד	見習
ספה	沙發
ספה	沙發
התגנבות	隱身
התגנבות	隱形
בארדו	bardot
מצעים	被單
מצעים	寢具
מצעים	床單
תחבושת	紗布
תחבושת	繃帶
תחבושת	繃帶
ריתוק	拘留所
ריתוק	拘禁
ריתוק	拘留
מפרצת	動脈瘤
מזרנים	床墊
אידלגו	hidalgo
מאוריסיו	mauricio
מבולגן	亂
מבולגן	凌亂
אוסטינוב	ustinov
סטראוד	stroud
טבליות	平板
מסופי	終端
מסופי	終端機
תיאופילוס	theophilus
נדיבים	大方
נדיבים	慷慨
גנייזנאו	gneisenau
לגלח	刮鬍子
חרצית	菊花
בערימה	堆疊
קציצות	肉丸
קציצות	丸子
טקאשי	隆
טקאשי	阿武
טקאשי	武
מלנכוליה	憂鬱
עוגנים	錨
קפדן	嚴格
קפדן	嚴謹
פטרסקו	petrescu
גייזר	間歇泉
בורית	鹼液
חבצלות	百合
חבצלות	睡蓮
להמיס	溶解
להמיס	熔化
להמיס	融化
להמיס	熔
להמיס	溶化
אלפינית	alpina
האיסלאם	伊斯蘭
האיסלאם	伊斯蘭教
אומללה	悲慘
ביטקוין	bitcoin
לרסק	砸
לרסק	打碎
לרסק	粉碎
עקיצה	蜇
עקיצה	刺針
עקיצה	蜇
הרפס	皰疹
סאדו	sado
בקתה	船艙
בקתה	客艙
בקתה	機艙
קראק	破解
קראק	裂縫
זיקוקין	煙花
זיקוקין	焰火
זיקוקין	煙火
מחסניות	墨盒
דוור	郵差
דוור	郵差
כריסטנסן	christensen
צולע	跛行
צולע	跛腳
צולע	跛
מאווי	maui
מלוכלכים	髒
מלוכלכים	臟
פאלו	休耕
וידויים	告白
וידויים	供詞
וידויים	口供
וידויים	懺悔
חציר	乾草
אוטיסט	自閉症
אוטיסט	自閉
ויזות	簽證
פטריוטים	愛國者
פטריוטים	愛國者
התחלות	開端
גואנו	鳥糞
קיוסק	亭
סטייק	牛排
סוטרה	金剛經
סוטרה	經
השכחה	遺忘
התריסריון	十二指腸
דומיה	寂靜
דומיה	沈默
דומיה	緘默
שקופיות	幻燈片
אודישן	試鏡
אודישן	試演
אודישן	試鏡
אודישן	試演
נקע	錯位
נקע	脫臼
נקע	扭傷
סראנו	serrano
וורוד	粉
וורוד	粉色
וורוד	粉紅色
וורוד	粉紅
פלנטה	行星
פלנטה	星球
אמפיבי	兩棲
שטיינמץ	steinmetz
חריסטו	hristo
ההבנות	諒解
דוושות	踏板
דוושות	腳踏板
מנופח	臃腫
הסקייטבורד	滑板
פרלה	perla
אקרובטיקה	特技
אקרובטיקה	雜技
רדומים	休眠
חפוז	快餐
ראוותני	奢侈
סאיטו	齋藤
פירסום	廣告
מקפי	mcphee
פרוקופיוס	procopius
אנמי	貧血
מרקמים	紋理
עייפים	累了
עייפים	累
צמידים	手鐲
צמידים	手鐲
זבונרבה	zvonareva
לויקיפדיות	wikipedias
מקאן	mccann
הפקדה	保證金
הפקדה	存
הפקדה	存款
הפקדה	押金
אמוניום	銨
זאבת	狼瘡
אסיאתים	亞裔
החיישנים	感應器
מרפק	肘
מרפק	手肘
אפרסמון	柿
אפרסמון	柿子
רדמן	redman
הייוורד	hayward
התאווה	慾望
התאווה	情慾
הסיקה	推斷
מאכילה	餵食
מאכילה	進食
מאכילה	餵養
מגשים	托盤
מקליד	打字
בוקרים	牛仔
מנעולים	鎖
מידג	midge
קארש	karsh
מגפון	傳聲筒
משומש	使用
לחייך	笑
לחייך	微笑
לחייך	笑容
מזרק	針筒
מזרק	注射器
תיאטרו	teatro
רייזן	reisen
דיגיטציה	數位化
מאנג	莽
טריאנגולציה	三角
טרופה	海難
לובו	lobo
פיראט	海盜
שיפוד	吐
שיפוד	唾液
שיפוד	口水
פושעת	罪犯
מבולבלת	混淆
מבולבלת	困惑
רובלס	robles
לטיף	latif
גספר	gaspar
הפעל	啟用
הפעל	啟用
ונבלס	venables
טפילי	寄生
מסטיסלב	mstislav
הבלגן	亂
הבלגן	爛攤子
קונטיננטל	大陸
שמיכות	毛毯
מצנחים	降落傘
פרוקטוז	果糖
וודברידג	woodbridge
זימה	淫蕩
בביר	barbier
תגרה	混戰
עזור	幫助
עזור	幫忙
אימא	母后
אימא	母親
צמרמורת	雞皮疙瘩
צמרמורת	發冷
צמרמורת	寒戰
אכפתיות	關懷
אכפתיות	關愛
אכפתיות	愛心
אכפתיות	關心
מאתמול	昨天
מאתמול	昨日
טריקים	技巧
ביבליוגרפיים	書目
מרדי	mardi
טקילה	龍舌蘭
אמאן	阿曼
מדחס	壓縮機
תותי	tutti
פזיז	魯莽
דפיקות	敲打
שיטיון	痴呆
שיטיון	痴呆症
שיטיון	癡呆症
גלין	glynn
תפלות	迷信
סינדיקט	辛迪加
שחפים	海鷗
נארוטו	鳴門
אינרציה	慣性
אינרציה	惰性
מזעזעת	震驚
אלוויס	貓王
אידיאלי	理想
אמבט	浴
אמבט	洗澡
רמפות	坡道
גומר	gummer
הוריקנים	颶風
פרוטאין	蛋白質
פרוטאין	蛋白
גריל	燒烤
קלינג	kling
קונדר	conder
גולות	彈珠
יחף	赤腳
יחף	赤足
וולוו	富豪
זביגנייב	zbigniew
גלולה	藥片
גלולה	藥丸
גלולה	避孕藥
קבצן	乞丐
אמארה	amara
אקסלסיור	excelsior
פרוטאז	蛋白酶
הטיבטים	藏族
קאטי	斤斤
קאטי	斤
אספוזיטו	esposito
טוש	tosh
חיסיון	特權
תושייה	足智多謀
בקמן	beckman
בקמן	beckmann
רולטה	輪盤
מבולבלים	混淆
מבולבלים	困惑
כיסויי	封面
נעולה	鎖定
מרבורי	marbury
יברך	保佑
ויקימסע	wikivoyage
קורסו	corso
קייטרינג	餐飲
גילגוד	gielgud
זוהרת	發光
טוחן	磨
זוז	動
זוז	移動
פרנסין	francine
לזולי	金石
כנים	真誠
שברון	chevron
אחיינית	外甥女
אחיינית	姪女
הזרז	催化
הזרז	催化劑
אטימות	不透明
סכאכיני	sakakini
קרסול	腳踝
הקיצוצים	削減
מתפעל	欣賞
קטשופ	番茄醬
קימי	kimmy
לקוסט	lacoste
מהדהד	回響
מהדהד	呼應
סיוטים	夢魘
גרגירים	穀物
תחקור	調查
מקרון	macron
לנפץ	砸
מושפל	謙卑
רוטט	振動
רוטט	搏動
רוטט	脈動
כריזמה	魅力
סורקים	掃描器
וילונות	窗簾
וילונות	百葉窗
בורון	硼
ראסטי	生鏽
הקרטל	卡特爾
גאונות	天才
הבפטיסטית	浸信會
קורטיס	curtis
מחומם	加熱
יקירתי	dear
דופנשמירץ	doofenshmirtz
בלונד	金髮
שוטטות	遊蕩
שוטטות	閒逛
מדבקה	貼紙
הלמר	helmer
דמאר	demar
מרוקן	枯竭
ריברסייד	河濱
גנגסטרים	歹徒
בונייר	bonaire
גלדיס	gladys
פרימוס	驍將
מהפסים	脫軌
גווידו	guido
מרל	merle
באוור	bauer
אבחנות	診斷
מעילים	外套
מעילים	夾克
ממורמר	不滿
מעצבנת	煩人
אורגזמה	高潮
דווידנקו	davydenko
חציצה	緩衝
מכביד	徵稅
הגונים	體面
הגונים	正派
כרכרה	馬車
מותש	精疲力竭
מותש	用盡
מבוטח	投保
מופתעת	驚訝
מופתעת	驚
מופתעת	驚奇
הרבסט	herbst
קקטוסים	仙人掌
אסטמה	哮喘
אסטמה	氣喘
אסטמה	氣喘病
ריפא	痊癒
חוויאר	javier
סארינן	saarinen
מאהבים	戀人
מאהבים	愛人
מאהבים	情侶
מאהבים	情人
דייוויסון	davison
פתאח	fattah
סמרטוט	抹布
סמרטוט	拖把
מזמר	誦經
מעונן	陰
מעונן	陰天
מעונן	陰天
מעונן	多雲
קוון	權
וואה	華
מאטס	墊子
רשלני	粗心
טסקו	tesco
לובסטר	龍蝦
פלייבק	重播
פלייבק	播放
ברייטמן	brightman
אנלקה	anelka
אורטיז	ortiz
טרנטיוס	terentius
רונין	浪人
תיעלם	消失
עלווית	phylloscopus
וולקר	volker
שחצן	虛榮
שחצן	傲慢
ההטבלה	受洗
ההטבלה	洗禮
ההטבלה	洗禮
מינימליסטי	簡約
פילאר	pilar
היפותטית	假設
קפסולות	膠囊
ספריי	噴霧
ספריי	噴
זד	zedd
גלטון	galton
משיכות	提款
הנרייט	henriette
אנסל	ansel
גלגלת	滑輪
הפקידה	前台
הנימים	毛細管
סובסידיות	補貼
סובסידיות	補助金
סובסידיות	補助
אנטין	antin
מקנאה	妒忌
מקנאה	吃醋
מקנאה	嫉妒
מקנאה	羨慕
מורסמו	mauresmo
פוליאתילן	聚乙烯
אלרגי	過敏
בטינה	bettina
פרמקולוגיה	藥理學
פרמקולוגיה	藥理
אסיאתית	亞洲
לייזה	liza
פנגולין	穿山甲
גאונית	天才
לאסה	lasse
בויאוטיה	boeotia
פסיכומטרי	週六
פסיכומטרי	sat
האדרנל	腎上腺
הנסיוב	血清
שייפר	shaffer
שייפר	schafer
עגורים	起重機
עגורים	鶴
אלסטום	alstom
קרוסלה	輪播
נצחיים	永恆
מחליש	弱化
גיינס	gaines
אינדיו	indio
עגלים	小腿
קרדיטים	點數
קרדיטים	信用
קרדיטים	學分
קרדיטים	信貸
פאלקו	falco
פרנואידית	偏執
פרנואידית	妄想
פרנואידית	偏執狂
לינדנבאום	lindenbaum
המטאוריט	隕石
ווקס	蠟
ליליים	夜行
אקנה	粉刺
עלובים	跛腳
עלובים	跛
מומיות	木乃伊
מונש	monash
חיננית	優雅
מדלפי	delphic
סלפי	自拍
טמפלהוף	tempelhof
העפעפיים	眼皮
זג	zag
רוורס	逆
רוורס	反轉
רוורס	扭轉
רוורס	反向
רוורס	倒轉
המעש	不作為
הגיליוטינה	斷頭台
יבואה	yeboah
הוודקה	伏特加
באזיל	basil
וולד	焊接
מחמאה	稱贊
הטפה	灌輸
הטפה	教化
לומברדי	lombardi
צלבן	十字軍
דוושת	踏板
דוראדו	dorado
נציים	accipitridae
למחוץ	暗戀
ווייד	wade
גרוט	groot
הואנג	黃
הואנג	黃
שקנאים	鵜鶘
ואלקירי	valkyrie
מתנול	甲醇
תער	刮刀
תער	剃刀
מתעלל	濫用
מתעלל	辱罵
מתעלל	虐待
דחיה	拒絕
פלנטריום	天文館
טונדרה	苔原
דוגמיות	樣品
דוגמיות	樣本
טנדי	tandy
חשיכה	黑暗
נבוך	尷尬
מנקן	menken
הלפורד	halford
גלאצו	galeazzo
פתית	flake
הטשטוש	模糊
חסויות	背書
השעיה	停職
השעיה	暫停
ברבוסה	barbosa
מייספייס	myspace
חריקת	吱吱
מקלחות	陣雨
מקלחות	淋浴
שריקות	口哨
בונס	bones
בונס	骨
בונס	骨骼
בונס	骨頭
פולאריס	北極星
אירוסים	互動
אירוסים	參與
אירוסים	訂婚
מכוערים	醜八怪
מכוערים	醜
מכוערים	醜陋
מחשוף	乳溝
התחשמלות	觸電
כלורופיל	葉綠素
לאפות	烘
לאפות	烘焙
לאפות	烤
לאפות	烘烤
מחבת	潘
מחבת	泛
מחבת	pan
תוריום	釷
קאסידי	cassidy
פברי	fabri
סינפסה	synapse
סלוניים	舞廳
הקוריה	curia
בוגן	bogan
אולדריץ	aldrich
מונדריאן	mondrian
קסנון	氙
פרובוקציות	挑釁
צוללן	潛水員
עוגייה	餅乾
עוגייה	cookie
עוגייה	餅乾
עוגייה	cookie
פרומו	促銷
כדורת	碗
כדורת	保齡球
קוסמטי	化妝品
מעודנת	精煉
דיאב	diab
קרפלד	krefeld
פופי	罌粟
הטוטם	圖騰
מלינה	milena
מלינה	melina
מעצור	煞車
מעצור	制動
טרטר	韃靼
אזוטרי	深奧
אינטרקונטיננטל	洲際
ברודבנט	broadbent
להרשמה	註冊
להרשמה	登記
סמני	標記
סמני	標示
סמני	馬克
סמני	mark
מתנפח	充氣
דיקור	針灸
אנתרופולוגית	人類學
קומפוסט	堆肥
טייני	小小
טייני	小
טייני	微小
צמות	辮子
דיב	div
אוס	oss
הסמסטר	學期
מסטר	主人
מסטר	大師
מסטר	師父
מסטר	師傅
סבים	祖父母
סבים	祖父母
שריטה	刮
אפוטרופסות	監護
סאפי	safi
קארינה	karina
מדהימות	驚人
מדהימות	神奇
לארוז	包
לארוז	打包
הייגן	hagan
גספאר	gaspard
האנדוקרינית	內分泌
הדגמות	demos
אגרנוט	juggernaut
טרישה	tricia
נשגב	超然
נשגב	崇高
נאפוקה	napoca
מצטטת	引述
עטים	鋼筆
עטים	筆
מיילדת	助產士
מדבק	傳染性
טרולי	電車
טראומטי	創傷
הוזה	妄想
קרטרייט	cartwright
תמהוני	怪人
גרייף	greif
כיירון	chiron
משתפרת	改進
משתפרת	改善
הפגיון	匕首
גורמן	gorman
מתאבנים	開胃菜
אושה	osha
מפרקת	脖子
מפרקת	頸
מפרקת	頸部
מתעכב	延遲
מתעכב	延誤
ארועים	事件
ארועים	活動
להתפייס	調和
שירין	shirin
פנקהרסט	pankhurst
ספוגים	海綿
דליפות	洩漏
מרידיאן	子午線
תסרוקת	髮型
טעימות	美味
טעימות	好吃
טעימות	品嚐
טעימות	品嘗
סוקרים	勘測
סוקרים	測量
סוקרים	測繪
סוקרים	勘查
סוקרים	勘察
טראסק	trask
בוריסלב	borislav
סרוונטס	cervantes
ספידי	飛毛腿
להשאיל	借
להשאיל	借用
להשאיל	借
הספונסר	贊助
וילטון	wilton
שהוגלה	流亡
שהוגלה	流放
סיטונאי	批發商
לדרבן	prod
חופן	屈指可數
להתקוטט	拌嘴
רדסטון	redstone
השרוול	袖子
השרוול	袖套
נשורת	塵埃
נשורת	輻射
קיילה	kayla
טוסט	吐司
טוסט	土司
טוסט	敬酒
בדמינטון	羽毛球
בדמינטון	羽球
דלוקס	豪華
אפטוזאורוס	apatosaurus
מתפתה	心動
האליל	偶像
זריעת	播種
תגדיר	界定
תגדיר	定義
וילאנדר	wilander
אלברס	albers
מקפץ	彈跳
שנאי	變壓器
אקסטזי	狂喜
אקסטזי	銷魂
אקסטזי	mdma
קרילוב	krylov
משמידים	驅逐艦
אירידיום	銥
השסתומים	閥
השסתומים	閥門
רשלנית	粗心
רשלנית	馬虎
התר	heather
אורב	潛伏
תגידי	說
מהמרים	賭徒
מנודו	menudo
לפוג	到期
לפוג	過期
הזאורופודים	sauropod
לייבלי	活潑
לייבלי	熱鬧
מלוטש	拋光
השקדים	扁桃腺
לידיעתכם	僅供參考
סופני	終點站
סופני	終端
סופני	終端機
מתינות	適度
מתינות	節制
מתינות	溫和
קריירות	職業
קרביד	碳化
קרביד	碳化物
להתחרט	懺悔
להתחרט	悔過
להתחרט	悔改
מחרשה	犁
מחרשה	犁
סקייפ	skype
מיואש	絕望
מיואש	氣餒
מיואש	洩氣
להתרועע	社交
בואטנג	boateng
רטובים	濕
דריי	dre
עקבים	腳跟
עקבים	高跟鞋
העוצרת	攝政
גואדלופה	guadalupe
צבת	鉗
מכולה	容器
מכולה	貨櫃
חרמן	飢渴
ההשתקפות	反射
ההשתקפות	反省
ההשתקפות	思考
קרוטן	胡蘿蔔素
ברופורד	bruford
צמידי	手鐲
ביזיון	輕蔑
ביזיון	藐視
ביזיון	蔑視
הקווטרניונים	quaternions
קביים	拐杖
קביים	拐杖
יורט	蒙古包
גרוף	groff
עסקות	交易
דארה	dara
קליסטו	callisto
סטיץ	縫針
לחישה	悄悄話
לחישה	耳語
לחישה	輕聲
מעד	絆倒
מעד	失足
מושיע	救星
מושיע	救世主
העיפרון	鉛筆
העיפרון	筆
רמאי	作弊
רמאי	欺騙
סוול	sewell
בירכתיים	船尾
גורמלי	gormley
מפתן	門檻
לופ	環
לופ	迴圈
דמקה	跳棋
חביתה	煎蛋
אקיטה	秋田
בורדונה	bourdonnais
גאנסו	甘肅
סקנדינבי	北歐
חלמון	蛋黃
חזרזיר	豬仔
סולפיקיוס	sulpicius
תחכום	老練
תחכום	精密
תחכום	高雅
ניאון	霓虹燈
סמפראס	sampras
קרוע	撕裂
ממומנים	贊助
סקנדל	醜聞
סקנדל	緋聞
סנדובל	sandoval
פרעושים	跳蚤
פרעושים	跳蚤
קרבר	carver
גנבת	賊
המצוף	浮標
אקזוטי	異國
אקזוטי	奇異
קוואלקום	qualcomm
לדלל	稀釋
לדלל	淡化
מספוא	飼料
כלכותה	加爾各答
ברקודה	魣
ברקודה	梭魚
פולידור	polydor
מפריט	區分
מפריט	微分
ארווינג	歐文
דשאן	deschamps
סאקלר	sackler
רדיום	鐳
יומולדת	生日
דונלי	donnelly
אפלגייט	applegate
פרמנידס	parmenides
דוחן	小米
אדיאבטי	絕熱
רוקחים	藥劑師
מוחקת	刪除
פיטבול	pitbull
צעצועי	玩具
לוהן	lohan
לוהן	羅漢
אלטרואיזם	利他主義
באסטיון	堡壘
פלוטקין	plotkin
שוביניזם	沙文主義
השאילתה	詢問
השאילתה	查詢
אסדות	鑽機
הנוכלים	反派
התנוונות	退化
צלופח	鰻魚
צלופח	鰻
לדאות	滑翔
לדאות	滑行
מותניים	腰
מותניים	腰部
גבירה	情婦
גבירה	女主人
דייסה	粥
ברהמה	梵
ברהמה	梵天
צהרים	午餐
צהרים	午飯
צהרים	正午
צהרים	中午
חאק	haq
יגון	悲痛
נחליאלי	motacilla
ראדי	radi
לפבר	lefebvre
ערמונים	栗
ערמונים	栗子
ערמונים	栗子
אפידמיולוגיה	流行病
וינסלו	winslow
סאמנר	sumner
הצמא	渴
הצמא	口渴
להתרחץ	沐浴
למזכרת	紀念品
למזכרת	紀念
צנע	緊縮
דיטה	dita
לוסקה	盧薩卡
פרצת	違反
פרצת	違約
פרצת	違規
טטרית	韃靼
גלונים	加侖
הלוגן	鹵
הלוגן	鹵素
אירובי	有氧
אירובי	有氧運動
אירובי	健身操
אירובי	有氧運動
אירובי	健美操
האובססיה	痴迷
אלכסי	alexi
טם	tum
קרוואן	預告
קרוואן	拖車
קרוואן	預告片
מוחסן	mohsen
מקולי	macaulay
מקולי	mcauley
לידיעתך	僅供參考
זורח	發光
זורח	閃耀
זורח	光輝
זורח	閃亮
אודנזה	odense
קירש	kirsch
מתגלגלת	滾動
פגודה	寶塔
פגודה	塔
קמצן	廉價
קמצן	便宜
קמצן	吝嗇
קמצן	小氣
פרננדה	fernanda
תעודד	鼓勵
