den	az
israeler	izraeliek
terminen	szemeszter
terminen	félév
terminen	félévben
beslutsamhet	meghatározás
beslutsamhet	meghatározása
mumien	mami
mumien	múmia
mumien	anyu
neutriner	neutrínók
livegna	jobbágyok
kela	ölelés
sympatisk	együttérző
sympatisk	szimpatikus
sympatisk	szerethető
sympatisk	szerethető
kinski	kinski
kielce	kielce
faserna	szakaszok
zombier	zombik
julklappar	ajándék
julklappar	ajándékok
julklappar	ajándékot
julklappar	bemutatja
setter	szetter
placenta	placenta
placenta	placenta
gensvar	visszajelzés
gensvar	reagálás
gensvar	reakció
gensvar	válasz
ägarskap	tulajdonjog
ägarskap	tulajdonosi
fjordar	fjordok
vinkling	ferde
mersey	mersey
lump	rongy
hutchins	hutchins
välkomnande	üdvözlő
jujutsu	dzsúdzsucu
ensamheten	magány
ensamheten	magány
troilus	troilus
andarna	lelkek
andarna	szesz
andarna	szellemek
neymar	neymar
groteska	groteszk
peary	peary
chauncey	chauncey
mtb	mtb
hydda	kunyhó
hydda	kunyhó
spridande	terjesztése
spridande	terjesztés
frodas	virágzó
oude	oude
funkade	bevált
funkade	dolgozott
funkade	működött
serva	szolgálni
kruka	fű
kruka	füvet
kruka	füves
kruka	dobó
kruka	korsó
phoebus	phoebus
kalvar	borjak
kalvar	borjú
kompilator	fordító
optimus	optimusz
ordningsföljd	szekvencia
ordningsföljd	megrendelés
ordningsföljd	rendelés
ordningsföljd	rend
ordningsföljd	parancs
ordningsföljd	szekvencia
ordningsföljd	sorrend
pogromer	pogromok
livsmiljöer	élőhelyek
livsmiljöer	élőhelyek
livsmiljöer	élőhely
fundamentalt	alapvetően
fundamentalt	alapjaiban
fundamentalt	alapvető
bastun	szauna
emotionell	érzelmi
emotionell	érzelmes
luftrummet	légtér
buffel	bölény
buffel	bivaly
buffel	buffalo
ministerier	minisztériumok
packa	falka
packa	csomagolás
packa	csomag
packa	pack
flyktig	illékony
solglasögon	napszemüveg
solglasögon	napszemüveget
solglasögon	napszemüveg
viso	viso
innehållsförteckning	tartalma
innehållsförteckning	tartalmát
innehållsförteckning	tartalom
brühl	brühl
separatistiska	szeparatista
stooges	stooges
kurtisan	kurtizán
guiden	mágus
guiden	varázsló
guiden	kalauz
guiden	útmutató
mättad	telített
selen	hám
selen	szelén
patruller	járőrök
patruller	őrjárat
elli	elli
greensboro	greensboro
läker	gyógyítani
läker	gyógyít
läker	gyógyul
läker	gyógyítás
läker	gyógyulást
läker	gyógyulás
läker	gyógyító
otrogna	hitetlen
otrogna	hitetlenek
abstraktion	absztrakció
dränering	vízelvezető
deakin	deakin
peuple	peuple
malden	malden
patrioter	hazafi
patrioter	hazafiak
okunnighet	tudatlanság
xena	xena
bohdan	bohdan
antón	antón
chevy	chevy
breakaway	szakadár
kraschat	lezuhant
ensidiga	egyoldalú
thackeray	thackeray
fiskgjuse	halászsas
amato	amato
exceptionella	rendkívüli
exceptionella	kivételes
mpa	mpa
tano	tano
hewson	hewson
automatiserade	automatizált
schwab	schwab
topsy	topsy
octavio	octavio
tallrik	tányér
tallrik	lemez
tallrik	tányért
epidemin	járványok
epidemin	járvány
vinkelrät	merőleges
förlängningar	meghosszabbítás
förlängningar	kiterjesztés
förlängningar	kiterjesztések
kompromissa	kompromittáló
kompromissa	kompromisszum
kompromissa	kompromisszumot
kompromissa	kompromisszumos
islington	islington
deuterium	deutérium
hofer	hofer
marly	marly
pittoreska	festői
husgeråd	edények
förverkligande	megvalósításához
förverkligande	megvalósítás
förverkligande	felismerés
förverkligande	megvalósítás
cfm	cfm
obduktion	boncolás
obduktion	boncolást
aldrin	aldrin
keck	keck
beograd	beograd
estella	estella
substitut	helyettesítő
substitut	helyettesítő
substitut	pótlék
utrotas	kihalás
broccoli	brokkoli
papaya	papaya
schweitzer	schweitzer
px}}	px}}
talia	talia
kompenserar	kompenzálni
hungrig	éhes
utvidgningar	bővítések
utvidgningar	meghosszabbítás
utvidgningar	kiterjesztés
utvidgningar	kiterjesztések
oaktsamhet	gondatlanság
oaktsamhet	gondatlanság
malakian	malakian
diagnostisera	diagnosztizálni
överraska	meglepetés
överraska	meglepi
rökelse	füstölő
kurtz	kurtz
bacillus	bacillus
söndags	vasárnap
söndags	vasárnapi
bilal	bilal
suis	suis
vaccination	védőoltás
vaccination	oltás
vaccination	oltási
inaktivt	inaktív
urb	urb
pannor	kazán
pannor	kazánok
arriva	arriva
azad	azad
resenär	utazó
resenär	utazó
resenär	utazók
resenär	utas
deco	deco
brownie	brownie
armagnac	armagnac
gordy	gordy
mcnair	mcnair
entusiastiskt	lelkesen
entusiastiskt	lelkes
hämmare	gátló
hämmare	inhibitorok
hämmare	gátlók
hämmare	inhibitorok
ugo	ugo
nance	nance
xun	xun
kadmium	kadmium
kärleksfull	szerető
diagnostiska	diagnosztika
diagnostiska	diagnosztikai
smörgås	szendvics
smörgås	szendvicset
blomställning	virágzat
bädd	ágyban
bädd	ágyat
bädd	ágy
förvärvats	megszerezte
förvärvats	beszerzett
förvärvats	szerzett
förvärvats	megszerzett
wiles	wiles
cavani	cavani
stilig	jóképű
sond	szonda
boe	boe
welker	welker
rayman	rayman
förfalskat	hamisított
förfalskat	hamisított
sentimentala	érzelgős
sentimentala	érzelmes
sentimentala	szentimentális
sona	sona
oeil	oeil
harmonier	harmóniák
parlamenten	parlamentek
eiger	eiger
översätt	fordítás
översätt	lefordítani
prioriteringar	prioritások
prioriteringar	prioritás
botas	gyógyult
botas	meggyógyult
plautus	plautus
lucrezia	lucrezia
dooley	dooley
tjetjenska	csecsen
förståeligt	érthető
tatueringar	tetoválás
houdini	houdini
överfallen	bántalmazott
överfallen	megtámadott
överfallen	megtámadott
överfallen	megtámadta
överfallen	megtámadtak
mössor	kalap
mössor	kalapot
mössor	sapkát
ganz	ganz
klassificerat	titkosított
klassificerat	titkos
sockerarter	cukorral
trnava	trnava
ricker	ricker
lippi	lippi
ofrivillig	önkéntelen
yrkande	mozgás
yrkande	indítvány
cardo	cardo
tyranni	zsarnokság
serenity	serenity
pinter	pinter
distributörer	forgalmazók
distributörer	elosztó
distributörer	forgalmazó
breakers	megszakító
nannini	nannini
armagh	armagh
kjeld	kjeld
överensstämmande	megfelelőnek
överensstämmande	megfelelő
gaeliska	kelta
mcbain	mcbain
följare	követője
följare	követő
följare	követői
katana	katana
handelsvaror	árucikkek
handelsvaror	árucikk
handelsvaror	áruk
handelsvaror	árut
handelsvaror	áru
hamam	hammam
waka	waka
adria	adria
förutsåg	megjósolta
överlåtelse	átvitel
överlåtelse	áthelyezés
överlåtelse	transzfer
överlåtelse	megbízás
överlåtelse	megbízatás
avgrunden	szakadék
burch	burch
strukturerat	strukturált
rizzo	rizzo
chopra	chopra
vortex	örvény
sive	sive
hollister	hollister
fda	fda
wozniak	wozniak
becket	becket
viskar	suttogó
viskar	suttogó
wurlitzer	wurlitzer
fertilitet	termékenységi
bellows	bellows
olympiaden	olimpia
improviserad	rögtönzött
oupptäckt	észrevétlen
oupptäckt	észrevétlenül
skrikande	kiabálás
skrikande	kiabál
skrikande	kiabálás
solig	napsütés
solig	napfényes
solig	napos
solig	sunny
samvaro	együttélés
columbo	columbo
cucurbita	cucurbita
glasyr	máz
harman	harman
eri	eri
roden	roden
oavbruten	zavartalan
sacco	sacco
perversa	perverz
perversa	perverz
leoparder	leopárdok
gleeson	gleeson
frys	fagy
malaka	malaka
jayne	jayne
klargjort	tisztázott
förrådde	elárulta
förrådde	elárult
donny	donnie
donny	donny
sparsamhet	gazdaság
sparsamhet	gazdaságos
tvärvetenskaplig	multidiszciplináris
fundamentalism	fundamentalizmus
mackan	szendvics
mackan	szendvicset
shaggy	bozont
nilo	nilo
julianne	julianne
levon	levont
levon	levon
mutanter	mutánsok
ljuvlig	bájos
ljuvlig	kedves
skata	szarka
larue	larue
sugen	vágy
paseo	paseo
bloomsbury	bloomsbury
heinlein	heinlein
viet	viet
stereotypa	sztereotip
klausul	záradék
geting	darázs
hvidovre	hvidovre
anvisning	utasítás
danton	danton
biagio	biagio
implementering	végrehajtás
implementering	végrehajtására
implementering	megvalósítás
milou	havas
övar	gyakorol
övar	gyakorolni
carvajal	carvajal
kyi	kyi
humant	humánus
#if	#ha
gylta	törtető
hittad	megtalált
hittad	megtaláltam
hittad	talált
informativ	informatív
informativ	tájékoztató
verso	verso
selektiva	szelektív
kpa	kpa
kaliforniska	kaliforniai
iga	iga
haze	haze
picchu	picchu
tino	tino
krum	krum
flygbolagen	légitársaság
flygbolagen	légitársaságok
flygbolagen	airlines
tystnadsplikt	titoktartás
swat	swat
sele	hám
gunda	gunda
cookies	sütit
cookies	süti
cookies	sütik
koller	koller
avia	avia
aimee	aimee
claudine	claudine
jeeves	jeeves
opålitlig	megbízhatatlan
opålitlig	megbízhatatlan
namnlös	névtelen
namnlös	névtelen
bastille	bastille
cynisk	cinikus
samuraj	szamurájok
samuraj	szamuráj
fogar	ízületek
magus	mágus
nsf	nsf
dini	dini
celles	celles
gruyter	gruyter
moyer	moyer
nasri	nasri
ellips	ellipszis
flaherty	flaherty
fromm	fromm
förhandsgranskning	előnézete
snacks	nasi
blanksteg	terek
plundrar	fosztogatni
plundrar	zsákmány
plundrar	fosztogatás
åtar	vállalja
alstom	alstom
pana	pana
autobahn	autobahn
förutsägelse	jóslat
förutsägelse	előrejelzés
gouda	gouda
abwehr	abwehr
hirohito	hirohito
överklaganden	fellebbezés
rodnad	bőrpír
publica	publica
elektro	elektro
khalaf	khalaf
mjöd	mead
lånad	kölcsönzött
lånad	kölcsön
clementine	clementine
hotchkiss	hotchkiss
xxv	xxv
waring	waring
karoten	karotin
malen	moly
luftburen	levegőben
guelph	guelph
ravi	ravi
terapeutiska	terápiás
quint	quint
föredömligt	példás
föredömligt	példamutató
sporadisk	szórványos
barnomsorg	gyermekgondozási
toruń	toruń
celibat	cölibátus
terapeut	terapeuta
gerson	gerson
återkallade	visszavonták
återkallade	kivont
återkallade	visszavont
återkallade	visszavonják
återkallade	visszavonta
förkasta	elutasítás
förkasta	elutasítja
förkasta	elutasítva
oscillator	oszcillátor
mellanstatliga	kormányközi
mellanstatliga	interstate
helsing	helsing
whelan	whelan
vols	vols
verger	verger
hysteri	hisztéria
laptop	laptop
prodi	prodi
homofobi	homofóbia
lungan	tüdő
labb	labor
labb	laboratórium
labb	labor
hejsan	helló
hejsan	hello
dulles	dulles
kryssa	kullancs
galactica	galactica
äggstockarna	petefészek
fouquet	fouquet
behagligt	kellemes
behagligt	kellemesen
behagligt	kényelmes
drunkna	fulladás
fong	fong
installerats	telepítve
installerats	beépített
installerats	telepített
vattentäta	vízálló
bigfoot	jeti
oskrivna	íratlan
invasiv	invazív
token	token
yamagata	jamagata
återfödelse	újjászületés
veterinärmedicinska	állatorvos
veterinärmedicinska	állatorvosi
fotosyntesen	fotoszintézis
iib	iib
koala	koala
veckodag	hétköznap
utvidgar	kiterjed
utvidgar	kiterjeszti
blint	vakon
avund	irigység
avund	irigy
dalmatiska	dalmát
frätande	maró
frätande	maró
judah	judah
vga	vga
bedrägerier	csalás
bedrägerier	csaló
bedrägerier	csalások
bedrägerier	csalók
bedrägerier	csalások
motorbåt	motorcsónak
motorbåt	motorcsónak
alda	alda
poti	poti
zina	zina
vento	vento
korrupt	korrupt
korrupt	korrupt
gasol	pb
mcclintock	mcclintock
barriärer	korlátok
barriärer	akadályok
prolaktin	prolaktin
kuri	kuri
signalsubstanser	neurotranszmitterek
bankrutt	csődbe
bankrutt	csőd
penang	penang
bojkotta	bojkott
kudde	párna
kryssning	cruise
nikol	nikol
divo	divo
frilansare	szabadúszó
pullman	pullman
aps	aps
kenton	kenton
pancras	pancras
vittnat	tanúskodott
diktat	diktálja
uppspelning	lejátszás
eldridge	eldridge
upptagning	betakarítás
phaeton	phaeton
lakeland	lakeland
hatcher	hatcher
pråm	uszály
pråm	bárka
strada	strada
slöjan	fátyol
ingripanden	beavatkozások
blont	szőke
blont	szöszi
blont	szőke
uttrycksfulla	kifejező
cookie	cookie
cookie	süti
driscoll	driscoll
acme	acme
orth	orth
goodall	goodall
diller	diller
brosnan	brosnan
smugglare	csempész
smugglare	csempészek
polare	haverok
polare	haverok
feuer	feuer
caixa	caixa
rudin	rudin
släpvagnar	pótkocsik
parader	parádé
ruttnande	rothadó
ruttnande	bomló
ruttnande	rothadó
bistra	zord
överträffa	meghaladja
överträffa	felülmúlni
konkubin	ágyas
läkares	orvos
bonaventure	bonaventure
milburn	milburn
hypotetiskt	elméletileg
hypotetiskt	elméleti
hypotetiskt	feltételezett
jockey	zsoké
kram	ölelés
överkropp	törzs
tilldelning	juttatás
tilldelning	elosztás
tilldelning	díj
tilldelning	díjat
tilldelning	odaítélése
surfing	szörf
kovacs	kovacs
overkill	túlzás
soong	soong
marcy	marcy
munson	munson
spjutet	lándzsa
anaconda	anakonda
faustus	faustus
skorpioner	skorpiók
städar	tisztítja
städar	takarít
städar	tisztítás
städar	takarítás
astrild	asztrild
whittle	faragni
elefanterna	elefántok
elefanterna	elefánt
swann	swann
ddt	ddt
aemilius	aemilius
republikerna	köztársaságok
mättade	telített
gordie	gordie
physik	physik
sjunkna	elsüllyedt
sjunkna	beesett
hjord	csorda
reaper	kaszás
intervjua	interjú
stampa	stomp
välgörenhetsorganisationer	jótékonyság
gresham	gresham
eloise	eloise
brașov	brassó
radu	radu
monrovia	monrovia
konsumerar	fogyaszt
konsumerar	fogyasztanak
marte	marte
packad	csomagolt
packad	csomagolva
efterlängtade	várt
efterlängtade	várta
gimli	gimli
clovis	clovis
sparande	megtakarítás
sparande	megtakarítások
sparande	megtakarítás
sparande	mentés
sparande	megmenteni
smörjmedel	kenőanyag
kvartal	negyedéves
kvartal	negyedév
kvartal	negyed
kvartal	kabinjába
hawkeye	sólyomszem
mccluskey	mccluskey
tänkesätt	gondolkodásmód
keiko	keiko
basilicata	basilicata
klatovy	klatovy
tändare	könnyebb
tändare	világosabb
säkrad	biztosított
säkrad	fedezett
troféer	trófeák
sökaren	kereső
dragonerna	dragonyosok
ssa	ssa
risc	risc
bankett	bankett
buga	meghajolt
buga	íj
lösare	lazább
affischen	plakát
affischen	poszter
yoda	yoda
transformator	transzformátor
hållningen	testtartás
hållningen	tartás
beslagtog	lefoglalt
beslagtog	lefoglalt
beslagtog	elkobzott
kodade	kódolva
kodade	kódolt
kodade	kódolva
kodade	kódolt
lucero	lucero
sylva	sylva
gabe	gabe
piana	piana
rabies	veszettség
rabies	veszett
omställning	konverziós
omställning	átalakítás
monticello	monticello
liebknecht	liebknecht
frye	frye
comunidad	comunidad
cyp	cyp
skämta	vicc
skämta	poén
skämta	tréfa
molybden	molibdén
taiwanesiska	tajvani
taiwanesiska	tajvan
taiwanesiska	tajvani
izzy	izzy
befjädrade	tollas
patrullerar	járőrözik
renee	renee
kvantitativt	mennyiségi
regression	regressziós
enceladus	enceladus
delikatess	finomság
delikatess	csemege
mäkelä	mäkelä
gea	gea
auteuil	auteuil
eads	eads
werther	werther
spegelbild	tükörkép
lymfom	lymphoma
revisionen	audit
revisionen	ellenőrzési
revisionen	ellenőrzés
eteriska	éteri
punjabi	pandzsábi
textning	feliratok
textning	felirat
reducering	csökkentést
reducering	csökkentése
reducering	csökkenés
reducering	csökkentés
heartland	heartland
heber	heber
trivia	kvíz
pozzo	pozzo
ansi	ansi
invictus	invictus
nödfall	vészhelyzet
nödfall	sürgősségi
läskunnighet	műveltség
välvillig	jóindulatú
dok	doki
tagalog	tagalog
kabaré	kabaré
explosiv	robbanóanyagok
explosiv	robbanószer
explosiv	robbanóanyag
explosiv	robbanó
pesaro	pesaro
protokollen	jegyzőkönyvek
vokabulär	szótár
vokabulär	szókincse
groznyj	groznij
läkande	gyógyítás
läkande	gyógyulást
läkande	gyógyulás
läkande	gyógyító
skjortor	pólók
skjortor	inget
bogsering	vontató
nervösa	ideges
sockerbetor	répa
sockerbetor	cukorrépa
skräckinjagande	rémisztő
skräckinjagande	félelmetes
grzegorz	grzegorz
diskriminerande	megkülönböztető
diskriminerande	diszkriminatív
opinionsundersökningar	felmérések
wurz	wurz
kastad	dobták
kastad	öntött
kastad	gipsz
fastställande	meghatározás
fastställande	meghatározása
basf	basf
förutspår	megjósolni
visare	mutató
visare	megjelenítő
visare	néző
visare	vizsla
visare	mutató
berört	érintett
berört	aggódó
berört	megérintette
berört	megérintett
sökta	átkutatták
psoriasis	psoriasis
hoppsan	hoppá
hoppsan	hoppá
oroad	aggódom
oroad	aggódik
ögonlock	szemhéj
ögonlock	fedő
exporterar	export
exporterar	kivitel
exporterar	exportálni
exporterar	export
exporterar	kivitel
exporterar	kiviteli
gael	gael
cms	cms
vägt	súlyozott
mihály	mihály
koper	koper
saginaw	saginaw
rijn	rijn
motsägelse	ellentmondás
offras	feláldozta
danville	danville
giotto	giotto
garant	kezes
antikrist	antikrisztus
sulfat	szulfát
sulfat	szulfát
mauser	mauser
chockerande	megrázó
chockerande	megdöbbentő
chockerande	sokkoló
skärpt	szigorított
skärpt	szigorította
statskassan	államkincstár
statskassan	kincstár
blomstra	prosper
blomstra	virágozni
landers	landers
surfa	szörf
surfa	szörf
petunia	petúnia
paradiso	paradiso
komiskt	komikus
mais	mais
neumark	neumark
odette	odette
tut	tut
handtaget	kezelni
priestley	priestley
skarv	kárókatona
idoler	bálványok
womack	womack
ödem	ödéma
ödem	ödéma
uppgraderade	korszerűsített
lenore	lenore
funchal	funchal
bestred	vitatott
ogilvy	ogilvy
kanoter	kenu
märgen	csontvelő
kypare	pincér
kettering	kettering
skjutna	lőtt
skjutna	lelőtték
skjutna	lövés
sushi	sushi
escher	escher
iranier	irániak
iranier	iráni
arz	arz
númenor	númenor
uppmuntrande	ösztönzése
uppmuntrande	biztató
fiore	fiore
färgton	árnyalat
långbyxor	nadrág
långbyxor	nadrágot
konfrontationer	konfrontáció
konfrontationer	összecsapás
konfrontationer	konfrontáció
fruktos	fruktóz
renaste	legtisztább
renaste	legtisztább
myrorna	hangyák
potomac	potomac
chivas	chivas
immun	immunis
osynligt	láthatatlan
osynligt	láthatatlanok
aslan	aslan
diuretika	diuretikumok
gryffindor	griffendél
spiken	köröm
spiken	szög
spiken	tüskés
spiken	spike
ryss	orosz
ryss	oroszul
ryss	oroszország
iller	menyét
iller	görény
poniatowski	poniatowski
tarawa	tarawa
astrofysiker	asztrofizikus
omstart	újraindul
omstart	újraindul
omstart	újrakezdés
babes	csajok
sassari	sassari
aranjuez	aranjuez
verifierat	ellenőrizve
verifierat	hitelesített
verifierat	ellenőrzött
koreaner	koreaiak
kondo	kondo
zane	zane
ledningsförmåga	vezetőképesség
emulator	emulátor
vattenkvarn	vízimalom
revbenen	bordák
revbenen	oldalas
revbenen	borda
slutförd	befejeződött
slutförd	elkészült
slutförd	befejezett
starfighter	csillagharcos
fältarbete	terepmunka
sho	sho
raquel	raquel
zaporizjzja	zaporizzsja
gynekolog	nőgyógyász
gynekolog	nőgyógyász
cites	cites
sacré	sacré
hopplös	reménytelen
dundalk	dundalk
avvägning	kiegyenlítő
klimt	klimt
medellång	közepes
dödläge	patthelyzet
dödläge	patthelyzet
dödläge	patthelyzet
tändstickor	gyufa
tändstickor	egyezés
tändstickor	egyezik
sunnimuslimer	szunniták
malloy	malloy
hak	hak
rituellt	rituális
reumatism	reuma
belluno	belluno
avleda	elterelni
avleda	eltéríteni
snara	hurok
snara	pergő
ratificerade	ratifikálta
pose	póz
pose	pózt
medborgerlig	polgári
vanan	szokás
tematiska	tematikus
chor	chor
skåpbil	furgon
terapeuten	terapeuta
borodin	borogyin
tvivelaktigt	megkérdőjelezhető
tvivelaktigt	kérdéses
tvivelaktigt	vitatható
lol	lol
mässling	kanyaró
kranj	kranj
smartare	okosabbak
smartare	okosabb
uppskjutande	halasztás
uppskjutande	halasztás
uppskjutande	halasztás
segal	segal
kenobi	kenobi
zambrano	zambrano
aurelio	aurelio
aulan	előadóterem
ezequiel	ezequiel
sanz	sanz
vercelli	vercelli
satyricon	satyricon
cathcart	cathcart
sainz	sainz
bestraffa	büntet
bestraffa	bünteti
bestraffa	büntetni
korrigeringar	korrekció
korrigeringar	javítások
övertygat	meggyőzte
återupprättande	helyreállítási
återupprättande	helyreállítása
stränghet	súlyossága
stränghet	szigor
fördröjd	késedelmes
fördröjd	késik
fördröjd	késleltetett
förövarna	elkövetők
aung	aung
coot	szárcsa
påföljder	bírságok
påföljder	büntetések
påföljder	szankciók
påföljder	szankció
påföljder	szankciók
minton	minton
caféet	café
caféet	cafe
caféet	kávézó
caféet	kávézó
caféet	café
tidvatten	dagály
tidvatten	árapály
tidvatten	árapály
tidvatten	dagály
sani	sani
hämmande	gátlás
sido	oldalra
sido	oldalam
sido	side
slup	sloop
gotti	gotti
marknadsplatsen	piac
marknadsplatsen	piactéren
hélio	hélio
schuman	schuman
rosenfink	pirók
direktoratet	igazgatóság
ömhet	érzékenység
hsc	hsc
halka	csúszás
halka	csúszik
halka	slip
parkeringen	parkolóhely
parkeringen	parkolás
parkeringen	parkoló
palisades	palisades
kolarov	kolarov
vern	vern
halley	halley
muro	muro
persilja	petrezselyem
importerar	import
importerar	behozatal
importerar	importálása
lärlingar	gyakornokok
lärlingar	gyakornokok
friedrichshafen	friedrichshafen
blinka	ragyogj
diehl	diehl
mifflin	mifflin
ivanova	ivanova
tofsar	bojt
mynta	menta
lubin	lubin
lechner	lechner
bertin	bertin
plywood	rétegelt
norrie	norrie
ursinnig	dühös
ursinnig	tomboló
tvetydiga	kétértelmű
citrusfrukter	citrus
lagat	főzött
lagat	főzve
lagat	főtt
oerfaren	tapasztalatlan
olycksfall	véletlenek
olycksfall	balesetek
olycksfall	baleset
fuori	fuori
stänk	spray
stänk	splash
gifu	gifu
pra	pra
calico	calico
vinkelräta	merőleges
kodningen	kódolás
kodningen	kódolási
propria	propria
futuristisk	futurisztikus
tufts	tufts
midler	midler
rodger	rodger
livsfarlig	halálos
tillkännagivandet	bejelentés
tillkännagivandet	közlemény
oroväckande	nyugtalanító
oroväckande	felkavaró
oroväckande	zavaró
oroväckande	aggasztó
oroväckande	aggasztó
janka	janka
explosivt	robbanóanyagok
explosivt	robbanószer
explosivt	robbanóanyag
explosivt	robbanó
soligt	napsütés
soligt	napfényes
soligt	napos
soligt	sunny
tropez	tropez
extrakt	kivonatok
extrakt	kivonat
extrakt	kivonat
mammut	mamut
barnabas	barnabás
sudanesiska	szudáni
sudanesiska	szudán
inaktuell	elavult
skjut	lőni
skjut	lő
balanserat	kiegyensúlyozott
jamboree	dzsembori
svårast	legkeményebb
svårast	legnehezebb
mkt	mkt
packning	csomagolás
packning	csomagoló
packning	tömítés
chockad	döbbenve
chockad	döbbenve
fordringarna	követelések
förnybar	megújuló
rohr	rohr
strata	rétegek
tillämpligt	alkalmazandó
tillämpligt	alkalmazható
nyfödd	újszülött
knorr	knorr
uppskjuten	halasztott
uppskjuten	elhalasztották
synkroniserad	összehangolt
fördubblats	megduplázódott
laden	terhelt
laden	laden
berättigat	jogszerű
berättigat	törvényes
berättigat	jogos
berättigat	indokolt
schiff	schiff
corax	corax
clapham	clapham
malkin	malkin
laszlo	lászló
soptipp	hulladéklerakó
mejeriprodukter	tejtermékek
mejeriprodukter	tejelő
kuno	kuno
flin	vigyor
jimenez	jimenez
bayliss	bayliss
tugga	rágja
tugga	rágni
tugga	rágni
kommittéerna	bizottságok
fallenhet	alkalmassági
masterson	masterson
mtr	mtr
avhuggna	levágott
rolla	rolla
dirac	dirac
nir	nir
denzel	denzel
suiza	suiza
hjärnhinneinflammation	agyhártyagyulladás
renshaw	renshaw
mito	mito
auber	auber
pajas	bohóc
eldupphör	fegyverszünet
eldupphör	tűzszünet
hjärtslag	szívverés
hjärtslag	szívverés
roza	roza
vegetariska	vegetáriánus
cancerframkallande	rákkeltő
cancerframkallande	rákkeltő
cancerframkallande	karcinogén
cancerframkallande	rákkeltő
cancerframkallande	karcinogén
medaljong	medál
verifierad	hitelesített
verifierad	ellenőrizve
verifierad	hitelesített
verifierad	ellenőrzött
spritdrycker	lelkek
spritdrycker	szesz
spritdrycker	szellemek
cayman	kajmán
fascister	fasiszták
observerbara	megfigyelhető
embryon	embriók
embryon	embrió
gluten	glutén
munstycke	fúvóka
mugglare	muglik
mugglare	mugli
uppriktig	őszinte
oskyddade	védtelenül
skrivaren	nyomtató
fyllig	érzéki
hellboy	pokolfajzat
périgord	périgord
matlock	matlock
omväg	kitérő
omväg	kerülő
aisha	aisha
blodförgiftning	szepszis
penetrera	áthatolni
bouche	bouche
pausen	szünet
aldershot	aldershot
räfflad	bordázott
optimistisk	optimista
optimistisk	optimizmus
kappel	kappel
gringo	gringo
uppvakta	udvarolni
ättika	ecet
cuauhtémoc	cuauhtémoc
aldous	aldous
förövare	elkövetők
förövare	elkövető
bucky	bucky
nella	nella
flannery	flannery
böjt	ívelt
böjt	meghajolt
emotionellt	érzelmi
emotionellt	érzelmes
emotionellt	érzelmileg
fraktur	törés
liberalisering	liberalizáció
förtrollad	bűbáj
tigrarna	tigrisek
skrivmaskin	írógép
tilläggen	függelékek
sökare	kereső
sökare	csipogó
sökare	keresők
opraktiskt	kivitelezhetetlen
feliz	feliz
fogg	fogg
lastat	feltöltve
lastat	töltve
lastat	terhelt
lastat	töltött
lastat	terhelt
lastat	laden
bildspel	vetítés
royalties	jogdíjak
egyptolog	egyiptológus
meehan	meehan
fane	fane
lauro	lauro
profetian	jóslat
profetian	prófécia
diskett	floppy
ischl	ischl
aylesbury	aylesbury
strandpipare	lile
tobruk	tobruk
smartphones	okostelefonok
korčula	korčula
ecclesia	ecclesia
borr	fúró
borr	drill
smärtsam	fájdalmas
kombo	kombó
veterinären	állatorvos
veterinären	veterán
kwh	kwh
spendera	költ
spendera	költeni
spendera	kiadások
spendera	tölteni
lindriga	enyhe
gant	gant
tisdagar	keddenként
komparativa	összehasonlító
huggorm	viper
huggorm	vipera
abul	abul
laputa	laputa
budge	budge
galton	galton
opa	opa
groundhog	mormota
ovän	ellenség
försummade	elhanyagolt
stickning	kötés
planka	plank
sayid	sayid
mitokondrier	mitokondrium
bitumen	bitumen
spegling	tükrözés
ansträngande	fárasztó
ansträngande	kimerítő
mustapha	mustapha
longfellow	longfellow
mantell	mantell
vitryssar	fehéroroszok
radiologi	radiológia
radiologi	radiológiai
paragon	paragon
avklarat	kész
reznor	reznor
sächsische	sächsische
dram	dram
dram	dram
barbier	barbier
exporterats	exportált
tillkännagivande	bejelentés
tillkännagivande	közlemény
suvorov	szuvorov
pixar	pixar
gratia	gratia
tjuvjakt	orvvadászat
rehab	rehab
rehab	rehabilitáció
nanda	nanda
nervöst	ideges
lipton	lipton
cfc	cfc
mullvad	tégla
mullvad	vakond
trop	trop
tilltugg	nasi
greenway	greenway
meitner	meitner
iskallt	fagy
iskallt	fagyos
morita	morita
squalus	squalus
bildligt	képletesen
hap	hap
tremor	tremor
tremor	remegés
tremor	remegés
precisera	finomítani
precisera	meghatározza
huan	huan
skrattade	nevetett
promenera	séta
promenera	gyalog
promenera	járni
barty	barty
mcdaniel	mcdaniel
limo	limuzin
rumsliga	térbeli
weiner	weiner
fahey	fahey
hjälpare	segítők
hjälpare	segéd
hjälpare	segítő
vändas	fordított
hoe	kapa
acheron	acheron
brouwer	brouwer
bullitt	bullitt
deanna	deanna
danner	danner
väninnor	barátnők
väninnor	barátnő
artefakt	lelet
artefakt	lelet
artefakt	ereklye
odjur	szörnyeteg
odjur	bestia
odjur	vadállat
odjur	fenevad
odjur	vadállatok
realitet	valóság
latte	latte
industrie	industrie
valo	valo
hussain	hussain
ruttna	romlott
ruttna	rohadt
hundrade	századik
komodo	komodói
feg	gyáva
feg	gyáva
rainey	rainey
uppåtgående	felfelé
uppåtgående	felfelé
påmind	emlékeztetett
brottsoffer	áldozatok
