que	att
proposa	föreslår
mòbil	rörlig
mòbil	mobil
mòbil	mobila
excavacions	utgrävningar
costum	vana
costum	vanor
costum	ovana
costum	vanan
detingut	anhållen
detingut	gripen
detingut	arresterad
detingut	häktad
detingut	arresterade
uefa	uefa
gravetat	gravitation
lema	motto
lema	mottot
anoia	anoia
roberto	roberto
classis	classis
dits	fingrar
dits	fingrarna
doctorat	doktorsexamen
horitzontal	horisontell
horitzontal	horisontellt
horitzontal	övergripande
horitzontal	horisontella
horitzontal	vågrätt
campament	lägret
campament	camp
campament	läger
contrast	kontrasten
contrast	kontrast
delegat	delegera
delegat	delegat
capaços	kapabel
capaços	duglig
capaços	kapabla
noi	boy
noi	pojke
noi	gosse
noi	pojk
legislació	lagstiftningen
legislació	lagstiftning
austríac	österrikiska
austríac	österrikisk
austríac	österrikare
anton	anton
nicolas	nicolas
gòtica	gotham
fortuna	fortune
fortuna	förmögenhet
sòlid	solid
sòlid	solitt
guatemala	guatemala
arqueologia	arkeologi
calcular	beräkna
coves	grottor
coves	grottorna
mesquita	moské
mesquita	moskén
equacions	ekvationer
façanes	fasader
harold	harold
electricitat	el
electricitat	elektricitet
detectar	upptäcka
detectar	detektera
vaga	strike
vaga	strejk
característic	karakteristiska
característic	karakteristisk
jacob	jakob
jacob	jacob
march	marsch
march	marschera
march	march
march	demonstrationståg
march	mars
egipci	egyptiska
egipci	egyptisk
egipci	egyptier
rcd	rcd
experiments	experiment
entrenament	utbildning
entrenament	träning
entrenament	träning
entrenament	träningspass
seguiment	spårning
seguiment	spårar
descobreix	upptäck
descobreix	upptäcker
descobreix	upptäcka
periodisme	journalistik
fox	räven
fox	räv
fox	fox
vaticà	vatikanen
tenor	tenor
fòrum	forum
fòrum	forumet
escales	trappan
escales	trappsteg
escales	trappa
escales	trappor
escales	fjäll
quartet	kvartetten
aràbia	saudiarabien
aràbia	arabien
mecanismes	mekanismer
mecanismes	mekanismerna
comentari	kommentera
comentari	kommentar
infància	barndomen
infància	barndom
infància	barndoms
triangle	triangeln
triangle	triangel
reserves	förbehåll
reserves	bokning
reserves	reservationer
insecte	insekt
musulmà	muslimskt
musulmà	muslim
musulmà	muslimer
musulmà	muslimska
musulmà	muslimsk
ucraïnès	ukrainska
projecció	utskjutande
projecció	projektion
suís	schweiziska
suís	schweizisk
determinats	vissa
ptolemeu	ptolemaios
proclamat	proklamerade
proclamat	utropade
proclamat	förkunnade
leopold	leopold
sultan	sultan
dirigents	ledare
dirigents	ledarna
gabinet	kabinettet
gabinet	skåpet
gabinet	kabinett
gabinet	skåp
gabinet	regeringen
deportivo	deportivo
pit	kista
pit	bröstkorg
pit	bröst
pit	bröstet
facilitat	lindra
facilitat	lätthet
facilitat	underlättat
facilitat	underlättade
facilitat	underlättas
bartomeu	bartholomew
cobertura	täckning
bosch	bosch
jim	jim
ferit	skadad
ferit	sårad
ferit	ont
fusionar	sammanfoga
fusionar	sammanfogning
howard	howards
howard	howard
plus	plus
conversió	konvertering
conversió	omställning
conversió	omvandling
conversió	ombyggnad
concessió	koncession
concessió	eftergift
concessió	koncessionen
llistat	notering
llistat	listar
freda	freda
experts	experter
experts	sakkunniga
extensa	omfattande
discos	diskar
discos	disketter
isaac	isaac
isaac	isak
franc	franc
hongarès	ungerska
hongarès	ungrare
hongarès	ungersk
duquessa	hertiginnan
variació	variation
jurat	juryn
jurat	jury
bull	tjur
bull	bull
àcids	syror
receptor	mottagare
barrera	barrera
barrera	barriär
barrera	barriären
roses	roses
roses	rosor
atlético	atlético
columbia	columbia
columbia	colombia
demostrat	demonstrerade
demostrat	demonstrerat
associats	kompanjoner
viola	viola
escocès	skottar
escocès	skotska
aparells	anordningar
aparells	apparater
pensa	tror
pensa	tycker
pensa	tänk
pensa	tänka
pensa	tror
pensa	tycker
tarda	eftermiddagen
tarda	eftermiddag
poetes	poeter
addicional	ytterligare
passatgers	passagerare
passatgers	passagerarna
htm	htm
plat	maträtt
rambla	rambla
ibrahim	ibrahim
alcohol	alkohol
martorell	martorell
frankfurt	frankfurt
definit	definierad
definit	definierat
definit	definieras
definit	definierade
song	låten
song	sång
song	song
classificat	klassificerat
classificat	klassificeras
classificat	klassificerade
raigs	strålar
victoria	victoria
mantenint	upprätthålla
mantenint	underhålla
mantenint	bibehålla
olympic	olympic
olympic	olympiska
especialitzat	specialiserade
especialitzat	specialiserat
especialitzat	specialiserad
denis	denis
configuració	fälla
configuració	konfigurera
configuració	konfiguration
configuració	konfiguration
configuració	inställning
alliberat	befriade
alliberat	befriat
alliberat	befriad
adoptat	antaget
adoptat	antagna
adoptat	antagen
adoptat	adopterad
adoptat	antogs
llop	varg
llop	wolf
llop	vargen
danès	danskt
danès	dansk
danès	danska
realitzen	prestera
realitzen	utföra
realitzen	utför
evidència	bevis
evidència	belägg
evidència	bevisning
evidència	bevismaterial
sydney	sydney
versos	verser
versos	vers
versos	budskap
protectorat	protektorat
doblada	dubbade
marines	marinsoldater
marines	marinkåren
explicació	förklaring
explicació	förklaringar
globe	globe
globe	globen
xinesos	kineser
xinesos	kinesiskt
xinesos	kines
xinesos	kinesisk
xinesos	kinesiska
lent	lins
lent	objektiv
lent	slow
lent	långsam
lent	långsamt
lent	sakta
lent	långsamma
anthony	anthony
adult	vuxen
adult	vuxna
finca	finca
sisè	sexan
sisè	sjätte
directora	regissör
directora	direktören
directora	direktör
creus	kryss
creus	korsar
creus	korsningar
creus	kors
manuscrit	manuskriptet
manuscrit	manus
manuscrit	manuskript
tretze	thirteen
tretze	tretton
vuitanta	åttio
vuitanta	eighty
ginebra	genève
philippe	philippe
desconeguda	okända
desconeguda	okänd
desconeguda	okänt
estabilitat	stabilitet
navarro	navarro
testimonis	vittnen
testimonis	vittne
calais	calais
expressa	uttrycker
negativa	vägran
negativa	avslag
kenya	kenya
mahmud	mahmud
víctima	offret
víctima	brottsoffer
víctima	offer
priorat	priorat
correspondència	korrespondens
expulsat	utvisade
expulsat	relegerad
experimental	experimentellt
experimental	experimentell
experimental	experimentella
trama	komplott
afganistan	afghanistan
brasiler	brasilianska
brasiler	brasiliansk
dependències	enheter
dependències	beroenden
broadway	broadway
immigrants	immigranter
immigrants	invandrare
immigrants	invandrarna
verds	gröna
bou	bou
típicament	typiskt
jornada	dag
jornada	dagen
jornada	day
especialista	specialist
circulació	omsättning
circulació	cirkulation
circulació	omlopp
síndrome	syndromet
síndrome	syndrom
cronologia	tidslinjen
cronologia	tidslinje
croada	korståg
impressió	intrycket
impressió	intryck
impressió	utskrift
impressió	tryckeri
impressió	tryckning
pagesos	bönder
terror	terror
terror	skräck
ricardo	ricardo
une	une
russell	russel
russell	russell
paisatges	landskap
adams	adams
reduïda	reducerad
reduïda	minskade
reduïda	nedsatt
reduïda	sänkt
reduïda	reducerat
reduïda	minskat
atorgat	beviljat
atorgat	beviljats
atorgat	beviljad
atorgat	beviljas
atorgat	beviljade
janeiro	janeiro
instrucció	instruktioner
instrucció	anvisning
instrucció	instruktion
faria	faria
damasc	damaskus
descendència	avkomman
descendència	avkomma
descendència	avkommor
metges	doktorer
metges	läkare
ripoll	ripoll
refugiats	flyktingar
crema	bränn
crema	bränna
crema	bränner
crema	grädde
crema	kräm
crema	cream
pseudònim	pseudonym
tresor	skatt
tresor	skatter
lea	lea
assentaments	sittplatser
assentaments	platser
assentaments	säten
marta	marta
marta	märta
ossos	bones
ossos	ben
lorena	lorena
lorena	lorraine
medina	medina
dipòsits	insättningar
dipòsits	inlåning
afecta	påverkar
exploració	prospektering
exploració	utforskning
exploració	skanna
exploració	scanna
exploració	scan
generacions	generationerna
generacions	generationers
generacions	generationer
heinrich	heinrich
federico	federico
funcionaris	ämbetsmän
funcionaris	tjänstemän
agulla	nålar
agulla	nål
genètica	genetik
probabilitat	sannolikhet
suposadament	påstådd
privilegis	befogenheter
privilegis	privilegier
comerciants	näringsidkare
comerciants	handlare
centro	centro
harmonia	harmoni
harmonia	harmony
esquena	tillbaks
esquena	tillbaka
esquena	bakåt
esquena	rygg
esquena	backa
declarada	förklarade
declarada	deklarerat
declarada	deklarerade
permès	tillåtna
permès	tillåts
permès	tillåtet
permès	tillåten
dibuixant	serietecknare
interpreta	tolkar
eliminació	avlägsnande
eliminació	borttagning
eliminació	elimination
eliminació	eliminering
astronomia	astronomi
istanbul	istanbul
alabama	alabama
plural	plural
barberà	barberà
conte	conte
sobrenom	smeknamn
sobrenom	öknamn
sobrenom	smeknamnet
pregunta	frågan
pregunta	fråga
pregunta	ifrågasätta
visites	studiebesök
visites	besök
clients	kunderna
clients	kunder
clients	klienterna
clients	klienter
clients	kunder
adaptat	anpassade
adaptat	anpassad
adaptat	anpassat
ramaderia	boskap
resultant	resulterande
dedica	ägnar
pendent	inväntar
pendent	väntande
gènova	genua
dissenys	mönster
dissenys	konstruktioner
dissenys	designar
espectacles	shower
espectacles	visar
caucas	kaukasus
caucas	kaukasien
nacionalisme	nationalismen
nacionalisme	nationalism
tailàndia	thailand
inaugurat	invigdes
inaugurat	invigde
promesa	engagerade
promesa	förlovade
promesa	engagerat
promesa	förlovad
promesa	engagerad
rey	rey
dita	dita
paràmetre	parametern
paràmetre	parameter
àmbits	områden
como	como
beta	beta
sri	sri
aventura	äventyr
carib	karibiska
carib	västindien
carib	karibien
holanda	holland
transferència	transfer
transferència	överföra
transferència	överlåtelse
transferència	överföring
produccions	produktioner
enviats	skickas
enviats	skickade
enviats	skickat
enviats	skickad
arguments	argument
esquí	skidor
esquí	skidåkning
duresa	hårdhet
georg	georg
residents	invånare
residents	boende
residents	bosatta
ombra	skugga
ombra	shadow
ombra	skuggan
magnètic	magnetiskt
magnètic	magnetiska
magnètic	magnetisk
virrei	vicekung
parcs	parker
parcs	parks
renovació	förnyat
renovació	förnyelse
multitud	publiken
multitud	publik
multitud	folkmassa
concedit	beviljat
concedit	beviljats
concedit	beviljad
concedit	beviljas
concedit	beviljade
pistes	spår
bois	bois
preus	priserna
preus	priser
desembocadura	mun
desembocadura	munnen
christopher	christoffer
christopher	kristoffer
christopher	christopher
racing	racing
racing	kapplöpning
llicenciat	examen
parlat	talat
parlat	pratat
parlat	talade
muntatge	montering
taques	prickar
taques	fläckar
iniciat	påbörjade
iniciat	började
iniciat	startat
iniciat	påbörjad
iniciat	startad
iniciat	startade
ocupant	ockupera
ocupant	ockuperar
residus	avfall
documentada	dokumenterat
documentada	dokumenterad
documentada	dokumenteras
documentada	dokumenterade
crimea	krim
sagrat	heliga
sagrat	helig
sagrat	heligt
travessar	trafikerar
tunísia	tunisien
mercats	marknaderna
mercats	marknader
externa	extern
externa	externt
externa	yttre
externa	externa
aux	aux
zool	zool
fischer	fischer
cugat	cugat
moreno	moreno
originàriament	ursprungligen
transmetre	sänd
habitació	rummet
habitació	rum
dan	dan
memòries	memoarer
pour	häll
pour	hälla
pour	gjuta
pour	häller
participant	deltagare
triple	tredubbla
triple	triple
triple	trippel
extremadament	extremt
reconeix	erkänner
far	fyr
far	fyren
vinya	vinodlingar
vinya	vingård
vinya	vinodling
monestirs	kloster
portaveu	talesman
llull	llull
servidor	servern
servidor	server
moore	moore
coronat	krönt
molècula	molekyl
dublín	kungälv
dublín	dublin
llinatge	anor
bàsic	grundläggande
bàsic	basic
inspirat	inspirerad
inspirat	inspirerade
inspirat	inspirerat
introduït	introducerade
introduït	introducerades
introduït	presenterade
introduït	infört
introduït	infördes
mínima	minimala
mínima	minimal
mínima	minimalt
específics	specifik
específics	specifika
específics	särskilda
específics	specifikt
col	kål
hernández	hernández
hernández	hernandez
hernández	hernandez
assassinats	mördar
assassinats	mord
visitants	besökare
paraguai	paraguay
vela	ljus
vela	stearinljus
vela	segla
vela	segling
balcó	balkong
balcó	balkongen
vídeos	filmklipp
vídeos	videor
vídeos	videos
vídeos	videoklipp
talent	begåvning
talent	talang
talent	talanger
talent	begåvade
talent	begåvad
talent	talangfull
talent	duktiga
fidels	lojal
fidels	lojala
fidels	lojalt
casament	bröllop
toscana	toscana
manel	manuel
manuscrits	manuskript
luna	luna
venut	såld
venut	sålda
venut	säljs
venut	sålt
constància	ihärdighet
constància	uthållighet
anuals	årligen
anuals	årlig
anuals	årliga
anuals	årligt
màlaga	málaga
màlaga	malaga
elementals	elementär
reputació	rykte
reputació	anseende
semifinals	semifinalen
semifinals	semifinal
rodatge	skjuta
rodatge	skjutande
rodatge	skytte
triat	valde
mides	storlekar
orgànica	ekologiska
orgànica	organiskt
orgànica	ekologiskt
orgànica	organiska
orgànica	ekologisk
emilio	emilio
virtut	dygd
european	europeisk
european	europeiskt
european	europeiska
european	europé
php	php
mexicà	mexikansk
mexicà	mexikanska
mexicà	mexikanskt
platges	stränder
platges	stränderna
ciutadà	medborgaren
ciutadà	medborgare
periòdic	tidningen
periòdic	tidningspapper
periòdic	tidning
periòdic	dagstidning
benefici	nytta
espectre	spektrum
supervivència	överlevnad
específicament	specifikt
inversió	inversion
inversió	investment
inversió	investering
inversió	investeringar
suggereix	föreslå
suggereix	föreslår
suggereix	antyder
suggereix	föreslår
fenòmens	fenomen
fenòmens	företeelser
fenòmens	missfoster
ciutadania	medborgarskap
positiu	positivt
positiu	positiv
positiu	positiva
oriol	oriol
traçat	spårning
granja	bondgård
granja	lantbruk
granja	gård
laura	laura
vegetal	grönsaker
vegetal	vegetabiliskt
vegetal	grönsak
vegetal	vegetabiliska
habilitats	förmågor
habilitats	kompetenser
habilitats	färdigheter
habilitats	kompetens
somni	dream
somni	dröm
golfes	vinden
polèmica	polemik
polèmica	kontroverser
trinitat	trinity
trinitat	trinidad
index	förteckning
index	index
pokémon	pokémon
camerun	kamerun
banu	banu
leonardo	leonardo
picasso	picasso
bagdad	bagdad
parma	parma
kíev	kiev
marsella	marseille
simetria	symmetri
road	landsväg
road	road
road	väg
road	vägen
client	klienten
client	kunden
client	klient
client	kund
vigo	vigo
rebel	rebell
departaments	departement
departaments	avdelningar
freqüentment	frekvent
freqüentment	ofta
llit	säng
llit	sängen
llit	bädd
creure	tror
creure	tro
felipe	felipe
mantingut	hållit
mantingut	höll
mantingut	behöll
mantingut	behållit
experiment	experimentet
experiment	experiment
experiment	experimentera
tauler	instrumentbrädan
tauler	bräda
tauler	brädet
tauler	styrelse
tauler	board
tauler	styrelsen
muñoz	muñoz
sonata	sonata
baden	baden
sessió	session
sessió	sessionen
sessió	sammanträde
sessió	möte
sessió	mötet
alumne	studenten
alumne	elev
alumne	studerande
alumne	student
otó	oto
còrsega	korsika
castellar	castellar
fonamentalment	fundamentalt
pals	kompisar
pals	pinnar
pals	käppar
ros	ros
fleques	bagerier
sepultura	grav
sepultura	graven
who	vilka
who	vem
who	who
relats	händelser
relats	historier
relats	stories
relats	berättelser
narcís	narcissus
pèl	hair
pèl	hår
pèl	håret
harvard	harvard
niça	snyggt
niça	trevligt
niça	fint
niça	fina
niça	snygg
niça	snygga
nadius	infödda
taronja	orange
taronja	apelsin
percentatge	procent
percentatge	procentsats
percentatge	procent
blues	blues
manifestació	demonstration
bruce	bruce
recurs	överklaga
recurs	överklagande
recurs	överklagandet
recurs	överklagan
recurs	resurs
recurs	resursen
permetent	tillåta
permetent	tillåter
lector	läsaren
lector	läsare
republicans	republikaner
republicans	republikanerna
eliminat	borttagna
eliminat	borttagen
eliminat	raderat
eliminat	borttaget
eliminat	raderade
eliminat	borttagna
eliminat	borttagen
eliminat	borttaget
ordenat	ordnad
ordenat	beställt
ordenat	beställde
ordenat	beställd
ordenat	beställda
monumental	monumental
acollir	värd
aportar	tillhandahålla
aportar	tillhandahåller
amo	amo
budapest	budapest
ter	ter
reflecteix	återspeglar
reflecteix	återspegla
reflecteix	reflektera
reflecteix	spegla
aparegut	verkade
activament	aktivt
honors	hedrar
honors	utmärkelser
honors	hedrar
noies	girls
noies	tjejer
noies	flickor
incorporació	införlivande
incorporació	införlivandet
egipcis	egyptierna
egipcis	egyptier
valle	valle
conclusió	slutsats
conclusió	slutsatser
manga	manga
río	río
modalitat	läge
aparentment	tydligen
aparentment	uppenbarligen
contactes	kontakter
contactes	kontakterna
còmics	serier
còmics	komiker
còmics	serietidningar
favorable	gynnsam
favorable	gynnsamt
favorable	gynnsamma
favorable	gynnsam
favorable	gynnsamt
favorable	fördelaktig
ram	ram
senegal	senegal
allah	allah
hugo	hugo
african	afrikanskt
african	afrikaner
african	afrikansk
african	afrikanska
mestra	lärare
pre	pre
balcons	balkonger
marshall	marshall
non	icke
non	non
ernst	ernst
feble	svagt
feble	klen
feble	svaga
feble	svag
profund	djup
profund	djupa
profund	deep
profund	djupt
aprovada	godkända
aprovada	godkänt
aprovada	godkänd
psicologia	psykologi
confusió	förvirring
circuits	kretsar
croats	kroater
forats	hål
land	landa
land	land
llegendes	legender
ambaixada	ambassad
ambaixada	ambassaden
cala	cala
modificació	ändring
modificació	modifiering
efectiu	kontanta
efectiu	kassa
efectiu	kontant
efectiu	cash
efectiu	kontanter
efectiu	ändamålsenligt
efectiu	effektiva
efectiu	effektiv
efectiu	effektivt
minoria	minoritet
rose	rose
rose	ros
diàleg	dialogen
diàleg	dialog
ann	ann
viva	viva
normandia	normandie
àudio	ljudsignal
àudio	ljud
àudio	audio
gramàtica	grammatik
esperava	efterlängtade
esperava	efterlängtad
vigilància	övervakning
vigilància	bevakning
referèndum	folkomröstningen
referèndum	folkomröstning
socis	partners
socis	samarbetspartners
socis	samarbetspartner
socis	partner
centímetres	centimeter
infecció	infektioner
infecció	infektion
delhi	delhi
fàbriques	fabriker
fàbriques	fabrikerna
raymond	raymond
sentència	domen
sentència	omdöme
tendències	trender
tendències	tendenser
lucas	lucas
antoine	antoine
llança	spjut
llança	spjutet
quercus	quercus
protagonistes	förkämpar
valencia	valencia
quint	quintus
vestits	klänningar
out	ut
out	out
out	ute
ludwig	ludwig
arena	arena
arena	arenan
sorpresa	överraskad
sorpresa	överraskning
sorpresa	överraska
krasnodar	krasnodar
altiplà	platå
reunions	möten
reunions	sammanträden
explosió	explosionen
explosió	explosion
lideratge	ledarskap
fruita	frukter
fruita	frukt
construïts	konstruerade
construïts	konstruerat
construïts	konstruerad
demostració	demo
demostració	demonstration
demostració	demonstration
humitat	luftfuktighet
humitat	fukt
humitat	fuktighet
centra	centrum
centra	center
centra	mitten
lió	lyon
lió	lyons
tela	duk
tela	trasa
tela	tyg
personalitats	personligheter
perdent	förlorar
perdent	förlora
comissari	kommissionär
comissari	polismästaren
bòsnia	bosnien
informes	rapporterar
informes	rapporter
informes	betänkanden
angola	angola
atp	atp
suau	mjuk
suau	mjuka
suau	soft
suau	mjukt
suau	slät
suau	jämn
suau	slätt
suau	smidigt
suau	smidig
poderós	mäktiga
poderós	mäktige
poderós	mäktigt
poderós	kraftfull
poderós	mäktiga
poderós	mäktig
poderós	mäktigt
tronc	bagaget
identificat	identifierats
identificat	identifierat
identificat	identifierades
identificat	identifierade
identificat	identifierad
ocupen	ockupera
ocupen	uppta
negociar	förhandla
bancs	banks
bancs	bankerna
bancs	banker
bancs	bankers
regència	regency
defensor	försvarare
superfícies	ytor
expulsió	utvisning
expulsió	avvisning
nazis	nazister
bohèmia	böhmen
guitarrista	gitarrist
terratrèmol	jordbävningar
terratrèmol	jordskalv
terratrèmol	jordbävningen
terratrèmol	jordbävning
estàtues	statyer
aportació	indata
aportació	inmatning
aportació	tillförsel
aportació	input
aportació	bidrag
dans	dans
túnel	tunnel
túnel	tunneln
eulàlia	eulalia
guerrers	krigare
competències	kompetenser
competències	färdigheter
competències	kompetens
competències	krafter
competències	powers
competències	befogenheter
competències	maktbefogenheter
experiències	upplevelser
experiències	erfarenheter
tsar	tsar
atletisme	friidrott
proporcions	proportioner
proporcions	proportionerna
aportacions	bidrag
enfrontaments	sammandrabbningar
alejandro	alejandro
orange	orange
orange	apelsin
setze	sixteen
setze	sexton
fil	tråden
fil	tråd
malta	malta
júnior	junior
júnior	yngre
sentiment	feeling
sentiment	känner
sentiment	känsla
sentiment	känna
sentiment	känslan
sus	sus
directiva	direktivet
directiva	direktiv
vital	vital
vital	vitala
laurent	laurent
accepta	godtar
accepta	accepterar
accepta	accepteras
accepta	accepterar
accepta	godta
accepta	acceptera
trasllat	transfer
trasllat	överföra
trasllat	överlåtelse
trasllat	överföring
finances	finans
finances	finanser
finances	finansiering
finances	finansiera
finances	finansierar
dependència	beroende
desplaçament	förskjutning
desplaçament	kompensera
desplaçament	förskjutning
desplaçament	utjämna
dinàmica	dynamisk
dinàmica	dynamiskt
dinàmica	dynamic
dinàmica	dynamiska
japan	japan
cantonada	corner
cantonada	hörn
cantonada	hörna
cantonada	hörnet
milles	miles
milles	mil
cercles	cirklar
fresc	färskt
fresc	färsk
fresc	fräsch
fresc	färska
presidents	talmän
presidents	presidenter
coordinació	samordning
coordinació	koordination
formacions	ensembler
formacions	formationer
tractaments	behandlingsmetoder
tractaments	behandlingar
opcions	väljare
opcions	möjligheter
opcions	valmöjligheter
opcions	alternativ
opcions	optioner
quilòmetre	kilometer
paolo	paolo
corrupció	korruption
alfa	alpha
alfa	alfa
conrad	conrad
disminució	sänkning
disminució	minska
disminució	minskning
interfície	gränssnitt
interfície	gränssnittet
pintat	målade
pintat	målad
pintat	målas
pintat	målat
canes	käppar
canes	cannes
fang	fang
reconstruir	ombyggnad
reconstruir	återuppbygga
considerablement	avsevärt
considerablement	betydligt
obrers	arbetare
obrers	arbetstagare
kennedy	kennedy
tinguin	har
tinguin	ha
turons	kullarna
turons	kullar
turons	hills
anal	anal
galeries	gallerier
activista	aktivist
prado	prado
parker	parker
toni	toni
sessions	sessioner
mongols	mongoler
governadors	guvernörer
copenhaguen	copenhagen
copenhaguen	köpenhamn
copenhaguen	köpenhamns
veí	grannland
veí	granne
veí	grannen
veí	granne
veí	grannen
mariano	mariano
fabricant	tillverkare
fabricant	tillverkaren
contenir	innehålla
contenir	innehåller
incident	händelse
incident	incident
incident	tillbud
pàtria	hemland
pàtria	hembygd
pàtria	homeland
pàtria	fosterlandet
velocitats	hastigheter
elizabeth	elisabet
elizabeth	elisabeth
elizabeth	elizabeth
enzim	enzym
enzim	enzymet
mental	psykiskt
mental	mentala
mental	mental
mental	psykiska
edificació	building
edificació	byggnad
edificació	bygga
despeses	kostnader
despeses	utgifter
despeses	utlägg
oregon	oregon
religions	religioner
opinions	gensvar
opinions	återkoppling
opinions	feedback
opinions	synpunkter
opinions	respons
cria	uppfödning
cria	avel
corredor	runner
corredor	löpare
corredor	korridoren
corredor	korridor
incorporat	införlivade
incorporat	införlivat
publi	publius
prosa	prosa
significatiu	meningsfullt
significatiu	meningsfull
significatiu	meningsfulla
louisiana	louisiana
contaminació	förorening
contaminació	miljöförstöring
contaminació	föroreningar
necessàries	nödvändigt
necessàries	nödvändig
necessàries	nödvändiga
creences	övertygelser
colonització	kolonisation
bàsiques	grundläggande
bàsiques	basic
codis	koder
codis	koderna
destinació	destination
destinació	destinationen
destinació	resmål
destinació	öde
destinació	ödet
destinació	destiny
assistent	biträdande
assistent	assisterande
assistent	assistent
assistent	guiden
assistent	trollkarlen
assistent	trollkarl
líbia	libyen
garriga	garriga
osca	huesca
malàisia	malaysia
ottawa	ottawa
minut	minuten
minut	minut
tennessee	tennessee
demogràfica	demografi
demogràfica	demografiska
demogràfica	demografisk
bailey	bailey
catorze	fourteen
catorze	fjorton
maurici	mauritius
cròniques	chronicles
suite	suite
suite	svit
suite	sviten
gra	säd
gra	spannmål
alumini	aluminium
alumini	aluminium
fide	fide
xifres	siffror
xifres	figurer
wolfgang	wolfgang
processó	procession
rics	rikt
rics	rik
rics	rich
rics	rika
foix	foix
melle	melle
reforçar	förstärka
reforçar	stärka
teatres	teatrar
teatres	biografer
comporta	uppträder
cross	cross
cross	kryss
cross	korsa
cross	kors
escorça	skälla
escorça	bark
escorça	barken
llibreria	bokhandel
llibreria	bokhandeln
liu	liu
enregistrament	registrering
enregistrament	inspelning
evangeli	evangelium
flauta	flöjt
conducta	uppförande
conducta	uppträdande
transcripció	transkription
transcripció	utskrift
pacient	patientens
pacient	patienten
pacient	patient
pacient	tålmodiga
sibèria	sibirien
ivori	elfenben
arnold	arnold
salvatge	wild
salvatge	vilt
salvatge	frilevande
salvatge	vilda
salvatge	vild
salvatge	savage
salvatge	vilda
salvatge	vilde
diplomàtic	diplomat
mexicana	mexicana
weber	weber
cinturó	skärp
cinturó	bältet
cinturó	bälte
plats	maträtter
plats	rätter
plats	tallrikar
bassa	flotte
comitès	utskotten
comitès	kommittéer
comitès	kommittéerna
comitès	utskott
races	raser
test	testa
test	test
test	provning
party	party
party	fest
party	part
party	kalas
party	parti
essencialment	väsentligen
sisena	sexan
sisena	sjätte
nebraska	nebraska
flamenc	flamenco
flamenc	flamländska
extracció	utvinning
extracció	extraktion
varsòvia	warszawa
down	down
down	neråt
down	nere
down	nedåt
down	ner
mercuri	mercury
mercuri	kvicksilver
teula	teja
personalment	personligt
personalment	personligen
mèdica	medicinska
mèdica	medicinsk
mèdica	medicinskt
cabal	flöde
cabal	flödet
about	ungefär
ordenació	sortera
ordenació	sortering
cartago	kartago
setè	sjunde
setè	seventh
monges	nunnor
oposat	motsatsen
oposat	mittemot
oposat	motsatt
oposat	motsatta
hàbitats	livsmiljöer
hàbitats	habitat
myers	myers
sinònim	synonym
castillo	castillo
parells	likar
parells	jämlikar
parells	par
endèmica	endemiska
puntes	spetsar
puntes	spets
fra	fra
representava	föreställde
sentiments	känslor
acceptat	accepterade
acceptat	godkänt
acceptat	accepteras
acceptat	accepterat
acceptat	accepterad
acceptat	godkänd
prim	prim
avançada	avancerad
avançada	avancerat
avançada	avancerade
sòls	jordar
sòls	våningar
sòls	golv
discussions	diskussioner
discussions	diskussionerna
expedicions	expeditioner
primo	primo
finançament	finansieringen
finançament	finansiering
finançament	finansieringen
finançament	finansiering
plom	leda
plom	bly
plom	lead
cota	cota
ment	mind
ment	sinnet
ment	sinne
zuric	zürich
zuric	zürich
fotògraf	fotograf
canviant	ändra
canviant	ändrar
canviant	byta
disney	disney
wii	wii
òptica	optik
penal	kriminella
penal	kriminell
penal	brottslig
penal	brottsling
penal	brottmål
newton	newton
estrany	märkligt
estrany	konstig
estrany	konstigt
hamilton	hamilton
líban	libanon
polar	polar
hammond	hammond
murray	murray
consolidar	konsolidera
consolidar	befästa
consolidar	befästa
consolidar	konsolidera
consolidar	konsolidering
blog	blog
blog	bloggen
blog	blogg
cereals	spannmål
cereals	spannmål
cereals	flingor
pitjor	värsta
pitjor	värst
pitjor	sämsta
pitjor	sämst
traductor	översättare
emirat	emirat
aleksandr	aleksandr
lleuger	lätta
resident	hemmahörande
resident	bosatta
resident	bosatt
jugat	lekte
jugat	spelat
jugat	spelas
jugat	spelade
jugat	spelades
bolonya	bologna
emmagatzematge	lagring
emmagatzematge	förvaring
militants	ateister
militants	militanta
saturn	saturn
saturn	saturnus
toca	tryck
uicn	iucn
jiménez	jiménez
funcional	fungerande
funcional	funktionella
funcional	funktionell
funcional	funktionellt
verb	verb
sport	sporten
sport	sport
sport	idrott
sport	idrotten
temporalment	temporärt
temporalment	tillfälligt
assessor	enhetschef
assessor	rådgivare
independentment	oavsett
formatge	ost
shakespeare	shakespeare
cridat	skrek
cridat	ringde
cridat	ringt
cridat	kallas
cridat	kallad
tenerife	tenerife
quebec	quebec
ciceró	cicero
sencer	hel
sencer	hela
citar	anföra
franklin	franklin
bombardeig	bombardemang
ducs	dukes
stuttgart	stuttgart
classificats	klassificerat
classificats	klassificeras
classificats	klassificerade
jonathan	jonatan
jonathan	jonathan
solista	solist
campus	campus
vector	vektor
aixecament	lyfta
aixecament	lyft
aixecament	lyfter
algorisme	algoritmen
algorisme	algoritm
metre	meter
metre	mätare
metre	meter
abraham	abraham
etiqueta	etikett
etiqueta	beteckning
poètica	poetiskt
duran	duran
duran	durán
pen	pen
pen	penna
pen	pennan
