категория	kategória
учение	drill
братство	testvériség
братство	testvériség
кабинет	hivatal
кабинет	iroda
кабинет	kabinet
кабинет	szekrény
партньори	társak
партньори	partnerek
инцидент	incidens
инцидент	baleset
конче	csikó
конче	póni
конче	lovas
конче	ló
момчета	fiuk
момчета	fiúk
момчета	pasik
момчета	srácok
топлина	hőség
топлина	hő
топлина	fűtés
топлина	melegség
оста	tengely
оста	tengely
алкохол	likőr
алкохол	szesz
алкохол	alkoholos
алкохол	alkoholt
алкохол	alkohol
хамбургер	burger
хамбургер	hamburger
хамбургер	hamburger
организиран	szervezett
организиран	rendezett
организиран	szervezett
аризона	arizona
аризона	arizonai
аризона	arizonában
дармщат	darmstadt
шарлота	charlotte
горен	felső
охлюв	csiga
бърз	rapid
бърз	swift
бърз	gyorsan
бърз	gyors
цветя	virágok
цветя	virág
цветя	virágot
бремен	bremen
грами	grammy
допуска	megengedi
ограничен	limited
ограничен	limitált
ограничен	korlátozott
ограничен	korlátolt
ограничен	korlátozott
ограничен	korlátozottak
хектара	hektár
крит	kréta
того	togo
протести	tiltakozás
протести	tiltakozások
протести	tüntetések
събитието	esemény
събитието	rendezvény
джони	johnny
джони	jonny
ева	eva
ева	éva
ева	éva
ева	eve
анимационен	rajzfilm
блокове	tömb
романите	regényeket
романите	regény
концепция	elképzelés
концепция	koncepció
концепция	fogalom
маси	massey
маси	táblák
маси	asztal
маси	táblázatok
маси	táblázat
маси	asztalok
маси	tömegek
образец	model
образец	minta
образец	modell
образец	példány
валери	valerij
валери	valerie
признат	felismert
признат	elismert
признат	elismerte
признат	elismert
признат	felismert
признат	elismert
кеч	birkózás
кеч	birkózó
кост	csontos
кост	csont
облекло	ruházat
облекло	viselet
облекло	ruházata
облекло	ruhák
облекло	ruházat
облекло	ruha
облекло	szerelés
облекло	ruha
техниката	technika
териториални	területi
платформа	platform
твърдения	állítások
твърдения	követelés
твърдения	követelések
твърдения	igények
твърдения	állítások
твърдения	állításokat
твърдения	állítások
мар	mar
мар	marr
химик	vegyész
класове	órák
класове	osztályok
пехота	gyalogság
лек	orvosság
лек	ellenszer
лек	gyógymód
лек	gyógyír
сърбите	szerbek
селско	vidék
селско	vidéki
екваториална	egyenlítői
матилда	mathilda
матилда	matilda
институция	intézmény
институция	intézmények
потенциал	potenciális
потенциал	lehetséges
потенциал	potenciál
потенциал	lehetőség
сибир	szibéria
сибир	szibériai
четирима	négy
защитен	védett
денис	denise
денис	dennis
денис	denis
окупация	foglalkozása
окупация	megszállás
окупация	foglalkozás
атмосфера	légkör
атмосфера	atmoszféra
атмосфера	hangulat
федерацията	föderáció
федерацията	szövetség
запазване	megőrzése
запазване	megőrizni
запазване	megőrzése
запазване	fenntartása
запазване	fenntartani
запазване	retenciós
рисунки	rajzok
рисунки	rajzokat
физиката	fizika
поезията	vers
поезията	költészet
сумата	összeg
красива	gyönyörű
планиране	tervezés
педагог	oktató
вануату	vanuatu
покана	meghívni
покана	meghívó
покана	meghívás
покана	meghívást
покана	meghívó
покана	meghívás
покана	meghívást
симптоми	tünetei
симптоми	tünetek
поща	mail
поща	levél
поща	levelek
поща	posta
боеве	harcok
боеве	harcol
буря	vihar
банки	banks
банки	bankokkal
банки	bankok
холандски	holland
холандски	dutch
сън	aludni
сън	aludj
сън	alvás
сън	álmodj
сън	álma
сън	álom
сън	napsütés
сън	sun
сън	nap
сън	napfény
лидери	vezetői
лидери	vezetők
сортове	fajták
изтрит	törölve
изтрит	törölt
изтрит	törölte
жорж	georges
вярно	igaz
вярно	igazi
андерсън	anderson
грозде	szőlő
грозде	szőlő
грозде	szőlőt
вера	vera
узбекистан	üzbegisztán
написал	írt
написал	irtam
написал	írta
написал	írtam
герхард	gerhard
герхард	gerhardt
индивидуални	egyén
индивидуални	egyéni
културна	kulturális
туристи	túrázók
туристи	turisták
туристи	turistákat
туристи	turisták
туристи	turista
изработени	kialakított
мая	maya
мая	maja
мая	maja
мая	élesztő
кристофър	christopher
кристофър	kristóf
пара	gőz
пара	gőzzel
пара	para
танк	tartály
танк	tank
ливади	meadows
завинаги	örökre
завинаги	forever
завинаги	mindörökké
завинаги	örökké
последни	utoljára
последни	utolsónak
последни	last
последни	utolsó
обичаи	vám
способности	képességeit
способности	képességek
способности	képességek
съгласна	egyetértek
графика	menetrend
графика	ütemezés
графика	ütemterv
графика	beosztás
графика	grafikon
графика	grafika
графика	grafikus
щутгарт	stuttgart
еднакви	egyforma
еднакви	megegyező
еднакви	azonos
тъкан	szövetek
тъкан	szövet
тъкан	szövetek
тъкан	szövet
дамян	damian
инженерство	mérnöki
изпълнени	teljesül
изпълнени	teljesült
изпълнени	teljesített
изпълнени	teljesítette
трон	trón
трон	trónt
трон	tron
франсис	feri
франсис	francis
франсис	ferenc
франсис	frances
портрети	portrék
заловен	elfogott
заловен	elfogták
камен	kamen
лъчи	gerendák
лъчи	sugarak
моята	enyém
летището	reptér
летището	repülőtér
смес	keverék
смес	elegy
смес	keverékek
смес	keverék
майнц	mainz
търговско	reklám
търговско	kereskedelmi
търговско	kereskedés
търговско	csere
търговско	kereskedelem
търговско	kereskedelmi
короната	koronát
короната	crown
короната	korona
походи	felvonulások
мисури	missouri
администратори	adminisztrátorok
фамилии	családok
тереза	teréz
тереза	teresa
тереза	theresa
лев	lev
сериозна	komoly
сериозна	súlyos
триене	súrlódás
десетилетие	évtized
десетилетие	évtizedben
десетилетие	évtizede
вериги	láncok
вериги	lánc
вериги	lánc
бенин	benin
пита	pita
пита	kérdi
пита	kérdezi
мексикански	mexikói
завръщане	visszatérés
завръщане	visszatérés
завръщане	vissza
завръщане	visszatér
нигер	niger
устата	szád
устата	száj
есета	esszéket
желязо	vas
желязо	vasat
критерий	kritérium
кръста	kereszt
кръста	cross
кръста	keresztbe
кръста	derék
хауърд	howard
автономия	autonómia
спортист	atléta
спортист	sportoló
спортист	sportember
спортист	sportoló
обвинения	díjak
обвинения	vádemelés
обвинения	vádak
обвинения	vád
обвинения	vádak
въведен	bevitt
въведен	belépett
въведен	beléptem
въведен	lépett
въведен	bevezetett
въведен	bemutatott
сирене	sajtos
сирене	sajtok
сирене	sajt
фиджи	fidzsi
комедии	vígjátékokat
консенсус	egyetértés
консенсус	konszenzus
четвърто	negyedszer
четвърто	negyedik
авторите	írók
авторите	szerzői
авторите	szerzők
тайни	titkai
тайни	titok
тайни	titkok
тайни	titkokat
винчи	vinci
вечерта	este
вечерта	estét
шах	shah
шах	sakk
добив	bányászati
добив	bányász
добив	hozam
либерия	libéria
ритъм	legyőzni
ритъм	ritmus
тридесет	harminc
тридесет	thirty
родове	nemzetségek
сребърни	silver
сребърни	ezüst
максимално	legfeljebb
максимално	maximum
максимално	maximális
мичиган	michigan
руснаците	oroszok
дискусия	vita
дискусия	megbeszélés
дискусия	beszélgetés
дъглас	douglas
федерален	szövetségi
федерален	fed
федерален	táplált
сериозен	komoly
сериозен	súlyos
насочени	rendezte
насочени	rendezett
насочени	irányított
минерални	ásványi
светец	saint
светец	szent
площадка	pad
площадка	játszótér
площадка	játszótéren
типични	jellemző
типични	tipikus
типични	jellegzetes
тата	tata
пустинята	sivatag
мечка	medve
мечка	bear
мечка	mackó
мечка	maci
течения	áramlatok
свален	letöltöttem
свален	letöltött
индиана	indiana
готфрид	gottfried
привлечен	vonzott
привлечен	vonzódik
лион	lyon
лион	leon
шон	shawn
шон	sean
преход	átállás
преход	átmenet
преход	áttérés
преход	átmeneti
преход	átmenet
вятър	szél
вятър	szelet
установено	letelepedett
съществено	jelentős
съществено	elengedhetetlen
съществено	nélkülözhetetlen
съществено	lényeges
съществено	alapvető
тяхна	övék
подпис	aláírva
подпис	aláírás
подпис	aláírt
подпис	aláírás
гарнизон	garrison
течност	folyadék
течност	folyékony
течност	folyadék
преместен	elköltözött
преместен	költözött
преместен	átadott
преместен	áthelyezték
потомци	leszármazottai
потомци	leszármazottai
минимум	minimum
минимум	minimális
минимум	legkisebb
минимум	minimálisan
себастиан	sebastian
земетресение	földrengés
етническа	etnikai
брус	bruce
изтребител	harcos
изтребител	bunyós
легат	legátus
архитектурни	építészet
архитектурни	építészeti
нация	nemzet
змии	kígyókat
змии	kígyók
франклин	franklin
иво	ivo
искане	megkeresés
искане	kérésére
искане	kérésre
искане	kérés
искане	kérelem
съвпада	illik
съвпада	gyufa
съвпада	egyezés
съвпада	egyezik
безопасност	biztonsági
безопасност	biztonság
дейв	dave
парма	parma
определение	meghatározás
определение	meghatározása
творци	előadók
творци	művészek
отнема	veszi
рос	ross
съседни	szomszédos
съседни	szomszédos
съседни	szomszédos
съседни	szomszédos
атлетико	atletico
атлетико	atlético
зелен	zöld
захари	cukorral
захари	zachary
стратегически	stratégiai
захар	cukor
захар	cukrot
захар	cukorral
руанда	ruanda
понятия	fogalmak
понятия	fogalmak
понятия	elképzelések
фенове	rajongók
фенове	rajongói
фенове	szurkolók
колата	autóval
колата	kocsi
колата	autó
колата	kocsival
предприятие	vállalkozás
предприятие	vállalkozás
предприятие	enterprise
приятелски	baráti
приятелски	barátságosak
приятелски	barátságos
пеене	kántálás
пеене	ének
пеене	éneklés
пеене	énekelni
пеене	énekel
обвинява	vádol
обвинява	vádolja
кевин	kevin
лгбт	lmbt
присъда	ítélet
присъда	mondat
присъда	ítélet
резолюции	határozatok
резолюции	állásfoglalások
потребителски	fogyasztó
потребителски	fogyasztói
потребителски	fogyasztók
потребителски	felhasználó
потребителски	felhasználói
потребителски	egyedi
потребителски	egyéni
регионални	regionális
заглавия	címeket
заглавия	címek
заглавия	főcím
студена	hidegen
студена	hideg
тринидад	trinidad
габриел	gabriel
габриел	gábriel
габриел	gabrielle
успоредно	párhuzamos
успоредно	párhuzamosan
полка	ezred
полка	polka
грей	ősz
грей	gray
грей	szürke
грей	ősz
грей	grey
грей	szürke
киргизстан	kirgizisztán
правителства	kormányok
дървен	fából
дървен	fa
дървен	wood
дървен	erdő
дървен	fát
персия	perzsia
пръстен	gyűrűt
пръстен	gyűrűvel
пръстен	ring
пръстен	gyűrű
пръстен	gyűrűs
републики	köztársaságok
ефективно	hatékony
ефективно	hatékonyan
ефективно	eredményes
ефективно	hatékonyan
ефективно	eredményesen
ефективно	hatékony
ефективно	hatásos
ефективно	effektív
ефективно	eredményes
кора	kéreg
кора	cora
кора	korra
леонардо	leonardo
киров	kirov
прах	por
прах	port
прах	por
прах	port
стратегия	stratégia
стратегия	stratégiát
пълни	full
пълни	teljes
титуляр	jogosultja
титуляр	jogosult
титуляр	indító
титуляр	kezdő
враг	ellenség
враг	ellenség
върховен	legfőbb
върховен	legfelsőbb
еми	emmy
еми	emi
тайната	titok
тайната	titkos
единство	egység
копенхаген	koppenhága
копенхаген	koppenhágai
селяни	falusiak
селяни	parasztok
извършено	végrehajtott
извършено	elvégzett
извършено	lekötött
извършено	elkövetett
извършено	elkötelezett
скулптура	szobor
скулптура	szobrok
поляна	meadow
актове	cselekmények
актове	aktusok
хол	terem
хол	hall
хол	csarnok
пета	peta
пета	sarka
пета	sarok
пета	ötödik
произношение	kiejtés
формации	formációk
обстоятелства	körülmények
обстоятелства	körülmény
обстоятелства	körülmények
обстоятелства	körülmény
дар	dar
дар	ajándék
протокол	protokoll
протокол	jegyzőkönyv
порто	porto
физическа	fizikai
супер	király
супер	szuper
супер	super
супер	szuper
приятелка	barátnőm
приятелка	barátnő
приятелка	barátnője
приятелка	barát
приятелка	barátom
хляб	kenyér
хляб	kenyeret
крак	gyalog
крак	láb
крак	lábat
крак	lábát
крак	láb
пътешествие	utazás
пътешествие	kirándulás
пътешествие	utazás
пътешествие	trip
пътешествие	kiruccanás
минерали	ásványok
минерали	ásványi
метал	metál
метал	metal
метал	fémek
метал	fém
торонто	toronto
марката	brand
марката	márka
кафяви	brown
кафяви	barna
роднини	hozzátartozók
роднини	rokonok
пазари	piacokon
пазари	piacok
интересно	érdekes
успешна	sikeres
успешна	sikeresen
алабама	alabama
професионално	szakmai
професионално	profi
професионално	professzionális
професионално	szakmailag
джамията	mecset
колега	kollégám
колега	kolléga
колега	munkatárs
колега	munkatárs
пуерто	puerto
разследване	nyomoz
разследване	nyomozás
разследване	vizsgálat
разследване	nyomozás
разследване	kivizsgálás
разследване	nyomozás
разследване	vizsgálatok
беседка	pavilon
подобрява	javítja
подобрява	javul
роднина	relatív
роднина	viszonylagos
роднина	rokon
долен	alacsonyabb
долен	alsó
долен	lejjebb
магазини	boltok
магазини	boltokban
магазини	üzletek
магазини	boltok
магазини	boltokban
магазини	üzletek
образи	képeket
образи	képek
сфера	gömb
сфера	gömb
взети	foglalt
индивиди	magánszemélyek
индивиди	egyének
британия	britannia
британия	britannia
забрана	tilalom
забрана	tilalom
забрана	tilalmak
цигулка	hegedű
носа	orr
носа	orrot
богатство	gazdagság
богатство	vagyon
богатство	szerencse
богатство	vagyont
богатство	gazdagság
богатство	jólét
богатство	vagyon
аристотел	arisztotelész
секст	sextus
монархия	monarchia
нарушения	jogsértések
нарушения	jogsértés
дупка	lyuk
дупка	gödör
дупка	szeméttelep
прототип	prototípus
метални	fémes
метални	fém
гроб	sír
гроб	sírba
гроб	sír
величина	nagysága
треска	lázas
треска	láz
треска	tőkehal
треска	cod
техническа	műszaki
техническа	technikai
плътност	sűrűség
плътност	sűrűsége
врагове	ellenség
врагове	ellenségek
врагове	ellenségei
врагове	ellenség
кале	calais
дрезден	dresden
обяви	bejelenteni
обяви	bejelentette
обяви	bejelentett
обяви	meghirdetett
обяви	bejelenti
примирие	fegyverszünet
примирие	fegyverszünet
ани	ani
ани	annie
обхват	hatálya
обхват	hatály
обхват	tartomány
обхват	távolság
бомби	bomba
бомби	bombák
бомби	bombákat
гробницата	sír
сини	kék
сини	blue
съмнение	kétely
съмнение	kétséges
съмнение	kétség
съмнение	kétségek
лети	repülni
лети	repülés
лети	repül
лети	repülj
лети	legyek
лети	repül
лети	repülés
лети	repülő
мечове	kard
мечове	kardok
андрю	andrás
андрю	andrew
изложение	expo
изложение	kiállítás
изложение	bemutató
изложение	kiállítása
полска	lengyel
петна	foltok
петна	folt
петна	foltok
бита	megverték
бита	megvert
опозиция	ellenzéki
опозиция	ellenzék
резерва	tartalék
резерва	tartalékot
конкретни	specifikus
конкретни	konkrét
конкретни	beton
конкретни	konkrét
лагери	csapágyak
лагери	táborok
напитки	italok
напитки	italok
напитки	italt
напитки	iszik
напитки	ital
лаборатория	laboratórium
лаборатория	laboratóriumi
лаборатория	laboratórium
лаборатория	labor
дийн	dean
дийн	dékán
таджикистан	tádzsikisztán
отговорен	felelősségteljes
отговорен	felelős
соу	sou
соу	sol
соу	koca
декларация	nyilatkozat
декларация	nyilatkozata
рено	renault
редактира	szerkesztett
конвенция	egyezmény
конвенция	konvent
океани	óceánok
бостън	boston
бостън	bostoni
бостън	bostonban
египетски	egyiptomi
ръкоположен	felszentelt
коледа	karácsonykor
коледа	karácsonyi
коледа	karácsony
аляска	alaszkai
аляска	alaszkában
аляска	alaszka
хубаво	szep
хубаво	szép
ограничена	limited
ограничена	limitált
ограничена	korlátozott
ограничена	korlátolt
ограничена	korlátozott
ограничена	korlátozottak
антарктида	antarktisz
антарктида	antarktiszi
каменна	kő
каменна	stone
офис	hivatal
офис	iroda
газове	benzin
газове	gáz
газове	gázok
координати	koordináták
координати	koordináta
координати	koordinátákat
резултата	eredmény
достъпни	elérhető
достъпни	hozzáférhető
достъпни	megközelíthető
достъпни	érhető
достъпни	megfizethető
финансиране	finanszírozás
финансиране	finanszírozás
финансиране	pénzügyi
финансиране	pénzügyek
финансиране	finanszírozás
покрита	fedett
покрита	lefedett
покрита	fedezett
покрита	borított
открие	felfedezés
открие	felfedezni
открие	felfedezése
установяване	telephely
установяване	létesítmény
установяване	létrehozása
установяване	letelepedés
плаване	hajózás
плаване	vitorlázás
плаване	vitorlás
раздели	szakaszok
раздели	szelvény
паул	paul
паул	pál
китайска	kínai
китайска	kínaiak
белиз	belize
отличен	kiváló
седми	hetedik
буркина	burkina
нефт	olaj
нефт	kőolaj
нефт	olajjal
нефт	olajat
нефт	kőolaj
нефт	ásványolaj
фасо	faso
хърватска	horvátország
хърватска	horvát
причинява	okok
причинява	okozza
причинява	okoz
обслужване	kiszolgálás
обслужване	szerviz
обслужване	szolgálat
обслужване	szolgáltatás
продажби	eladások
продажби	eladás
продажби	értékesítés
продажби	értékesítési
принадлежност	hovatartozás
принадлежност	tartozó
оценки	becslés
оценки	becslések
оценки	értékelések
оценки	értékelések
съзнанието	tudatosság
съзнанието	tudat
съзнанието	eszméletét
съзнанието	tudata
паралелно	párhuzamos
паралелно	párhuzamosan
възстановен	felépült
възстановен	helyreállt
изкачване	mászni
изкачване	emelkedést
часове	órákban
часове	óra
часове	órák
участъци	körzetek
участъци	osztályok
участъци	szakaszok
участъци	szelvény
участъци	körzetek
тъмно	sötét
прокурор	ügyész
прокурор	főügyész
ограничени	limited
ограничени	limitált
ограничени	korlátozott
ограничени	korlátolt
ограничени	korlátozott
ограничени	korlátozottak
финансов	pénzügyi
дойде	jött
стаи	helyiségek
стаи	szoba
стаи	szobákban
стаи	szobák
настояще	ajándék
настояще	jelen
континент	kontinensen
континент	kontinens
терапия	kezelés
терапия	terápia
хаус	house
хаус	ház
хаус	házon
уважение	tiszteletet
уважение	tisztelet
хоенцолерн	hohenzollern
селскостопански	mezőgazdasági
селскостопански	mezőgazdaság
иън	lan
иън	ian
иън	lan
иън	ian
претенции	állítások
претенции	követelés
претенции	követelések
претенции	igények
изход	kimeneti
изход	kibocsátás
изход	kimenő
изход	végeredmény
изход	kilépés
изход	kilépő
изход	kijárat
изход	exodus
поръчка	megrendelés
поръчка	rendelés
поръчка	rend
поръчка	parancs
ема	emmával
ема	emma
греъм	graham
далечни	távoli
традиционни	hagyományos
традиционни	tradicionális
спектър	spector
спектър	spektrum
спектър	kísértet
дефиниция	meghatározás
дефиниция	meghatározása
наклон	gradiens
наклон	lejtő
наклон	döntsd
наклон	lejtő
наклон	dőlés
янко	janko
шлем	sisakot
шлем	sisak
пещери	barlangok
плюс	plus
плюс	plussz
плюс	plusz
франсиско	francisco
състезатели	sofőrök
състезатели	vezetők
състезатели	versenyzők
емилий	aemilius
покривка	terítő
установи	megállapítani
префект	prefektus
звучи	hangok
звучи	hangzik
зелено	zöld
осло	oslo
намали	csökkentése
намали	csökkentik
намали	csökkenteni
намали	csökkentse
приятелство	barátság
рико	rico
екран	képernyőn
екран	képernyő
зеленчуци	zöldség
зеленчуци	növényi
зеленчуци	zöldség
зеленчуци	zöldségfélék
зеленчуци	zöldségek
зеленчуци	zöldségek
истина	igaz
истина	igazi
истина	igazság
обектите	tárgyak
обектите	objektumok
ансамбъл	együttes
забранено	tilos
забранено	tiltott
забранено	tilos
забранено	tiltott
забранено	tiltott
крас	crassus
петък	péntek
петък	pénteki
петък	pénteken
архипелаг	szigetcsoport
сребро	silver
сребро	ezüst
изменение	módosítás
изменение	módosítás
изменение	módosítást
хасан	hassan
хасан	hasan
посочени	megadott
посочени	meghatározott
посочени	megadva
жилищни	bentlakásos
жилищни	lakossági
мур	moore
тенеси	tennessee
хитове	találat
привърженик	támogató
привърженик	támogatója
дебелина	vastagsága
дебелина	vastagságú
едгар	edgar
дпс	dss
монте	monte
разговор	társalgás
разговор	beszélgetés
разговор	beszélgetést
норми	normák
дисциплина	fegyelem
жанейро	janeiro
маргарет	margaret
маргарет	margit
роберто	roberto
будистки	buddhista
лас	las
джери	gerry
джери	jerry
адаптация	kiigazítás
адаптация	alkalmazkodási
адаптация	alkalmazkodás
периодични	időszakos
преместване	átvitel
преместване	áthelyezés
преместване	transzfer
преместване	mozgás
преместване	költözés
преместване	mozgó
преместване	mozog
мостове	hidak
мостове	hidakat
депресия	depresszió
тесалия	thesszália
диска	korong
диска	lemez
диска	lemezt
диска	korong
диска	lemez
диска	lemezt
якоб	jacob
якоб	jakob
къса	rövid
къса	alacsony
къса	röviden
гробище	temetőben
гробище	temető
гробище	temetőben
гробище	temető
предаде	elárulta
предаде	elárult
обвинен	vádlott
обвинен	megvádolt
обвинен	feltöltve
получени	kapott
получени	fogadott
получени	beérkezett
изменения	módosítások
изменения	módosításai
изменения	módosítás
изменения	módosítások
изменения	módosítások
изменения	változtatások
изменения	változás
изменения	változások
изменения	változtatás
палау	palau
хановер	hanover
зенит	zenith
луна	luna
луна	hold
луна	holdon
луна	holdat
луна	moon
порнографски	pornográf
мадона	madonna
законодателство	jogszabályok
законодателство	jogszabály
законодателство	jogalkotás
дер	der
християните	keresztények
естествена	természetes
бурунди	burundi
премахване	eltávolítás
премахване	eltávolítása
премахване	eltávolítás
премахване	eltávolítása
туркменистан	türkmenisztán
разширяване	terjeszkedés
разширяване	bővítés
разширяване	bővítési
разширяване	bővítés
разширяване	terjeszkedni
растителни	zöldség
растителни	növényi
миньор	bányász
трудности	nehézségek
трудности	nehézséget
трудности	nehézség
трудности	nehézségekkel
трудности	nehézségek
трудности	nehézségei
трудности	nehézség
племената	törzsek
съкратено	rövidített
хоп	hop
аргументи	érvek
аргументи	érvelés
аргументи	érv
лонг	hosszú
грийн	greene
грийн	zöld
парламентарни	parlamenti
отбелязани	megjelöltek
отбелязани	megjelölt
маймуни	majmok
маймуни	majmokat
маймуни	majmok
маймуни	majom
възстановена	helyreállt
възстановена	felépült
слави	dicséret
слави	dicsőség
слави	dicséretet
документални	dokumentumfilmeket
мигел	miguel
познания	tudás
познания	ismeretek
бутан	bhután
бутан	bután
вал	val
императорът	uralkodó
императорът	császár
пътници	utas
пътници	utasok
пътници	utazók
пътници	utasok
съдържащи	tartalmazó
прекъсва	megszakította
преведени	lefordított
болницата	kórházi
болницата	kórház
степени	fokban
степени	fok
рождество	karácsonykor
рождество	karácsonyi
рождество	karácsony
бруно	bruno
кодекс	codex
кодекс	kódex
хана	hannah
хана	hanna
хана	hana
хана	hanna
защити	megvédeni
процент	százalék
процент	százalékban
идентичност	személyazonosság
идентичност	személyazonosságát
идентичност	identitás
установени	letelepedett
меч	kard
цени	árak
максимум	legfeljebb
максимум	maximum
максимум	maximális
неизвестен	ismeretlenek
неизвестен	ismeretlen
боби	bobby
оценява	értékeli
айдахо	idaho
зима	tél
зима	téli
зима	télen
гърдите	mellkasi
гърдите	láda
гърдите	mell
гърдите	mellkas
гърдите	mellek
гърдите	melle
гърдите	mell
арестувани	letartóztatások
арестувани	letartóztatás
арестувани	letartóztatott
арестувани	letartóztatták
ръчно	kézzel
ръчно	manuálisan
ръчно	manuális
мавриций	mauritius
техническо	műszaki
техническо	technikai
промоция	kinevezés
промоция	előléptetés
промоция	előmozdítása
промоция	kiemelés
промоция	promóciós
лорънс	laurence
лорънс	lawrence
сблъсък	ütközés
сблъсък	becsapódás
сблъсък	hatás
сблъсък	hatása
сблъсък	összecsapás
сблъсък	clash
сблъсък	ütközés
ник	nick
снукър	snooker
снукър	biliárd
пехотата	gyalogság
подходяща	helyénvaló
подходяща	megfelelő
подходяща	alkalmas
подходяща	megfelelő
мозъка	agya
мозъка	agyat
мозъка	agyam
мозъка	agy
оригинално	eredeti
републиканска	republikánusok
републиканска	republikánus
крим	krím
крим	krími
персонал	személyzet
персонал	alkalmazottak
персонал	személyzet
персонал	munkatársak
затворени	bezárt
затворени	zárva
затворени	zárt
кайро	kairó
уимбълдън	wimbledon
празнува	ünnepel
празнува	ünneplés
празнува	ünnepelni
празнува	ünnepel
празнува	ünnepli
квадратни	square
квадратни	szögletes
квадратни	négyzetes
квадратни	tér
квадратни	négyzet
болоня	bolognai
фьодор	fjodor
милър	molnár
милър	miller
състояния	állapotok
състояния	feltételek
юристи	ügyvédek
онтарио	ontario
ключ	kulcsfontosságú
ключ	key
ключ	kulcs
регионален	regionális
знание	tudás
знание	ismeretek
разлики	diff
разлики	különbségek
разлики	eltérések
въвеждане	bevezetés
въвеждане	bevezetése
въвеждане	bevezető
въвеждане	beviteli
въвеждане	bevitel
въвеждане	bemeneti
образци	sablonok
образци	modellek
образци	modelleket
образци	minták
образци	mintákat
образци	egyedek
образци	példányok
човешка	ember
човешка	emberi
обявени	bejelentett
обявени	bejelentette
обявени	bejelentett
обявени	meghirdetett
обратното	szemben
обратното	ellentétes
заети	elfoglalt
столици	capitals
бомба	bomba
дортмунд	dortmund
богинята	istennő
бон	bonn
бон	bon
ромео	romeo
ромео	rómeó
изключения	kivételek
изключения	kivétel
изключения	kivételek
изключения	kivétel
изключения	kizárás
изключения	kivételek
изключения	adómentesség
изключения	mentesség
сципион	scipio
арнолд	arnold
яков	jacob
рафаел	raphael
рафаел	rafael
страда	szenvedés
страда	szenved
страда	szenved
страда	szenvedett
привърженици	támogatók
привърженици	támogatói
японска	japán
японска	japánok
сутрин	reggel
сутрин	reggelt
англо	anglo
кралска	királyi
кралска	royal
далмация	dalmácia
пола	nemek
пола	nemi
пола	neme
пола	szoknya
пола	szoknyát
пола	paula
гей	melegek
гей	meleg
гей	buzi
картър	carter
подходящо	helyénvaló
подходящо	megfelelő
подходящо	alkalmas
подходящо	megfelelő
подходящо	illő
лин	lynn
лин	lin
лин	lyn
лин	lynne
акула	cápa
кандидати	jelöltek
кандидати	jelentkezők
кандидати	pályázók
кандидати	kérelmező
кандидати	jelentkezők
кандидати	pályázók
влак	szerelvény
влак	vonattal
влак	vonaton
влак	vonat
цюрих	zürich
цюрих	zürich
техен	övék
живели	élt
живели	lakott
живели	éltem
поява	megjelenés
поява	megjelenése
излизане	kilépés
излизане	kilépő
излизане	kijárat
исак	isaac
арт	művészet
арт	art
тобаго	tobago
баварски	bajor
блог	blog
външно	külső
външно	külső
километър	mérföld
сахара	szahara
последователи	követői
последователи	tanítványok
стомана	steel
стомана	acél
покритие	fedezze
покритие	címlap
покритие	fedezni
покритие	fedő
покритие	borító
покритие	bevonat
покритие	lefedettség
пространства	terek
трупа	társulat
трупа	tetem
трупа	hasított
поддържане	fenntartása
поддържане	fenntartani
поддържане	fenntartása
поддържане	karbantartási
поддържане	karbantartó
поддържане	karbantartás
предимство	előny
ямайка	jamaica
кожи	bőr
кожи	szőrme
кожи	szőr
кожи	bunda
кожи	irha
неизвестни	ismeretlenek
неизвестни	ismeretlen
стадиони	stadionok
дъжд	rain
дъжд	eső
учителка	tanárnő
учителка	tanár
обстановка	környezet
обстановка	környék
мислене	gondolkodás
мислене	gondolkodik
мислене	gondolkodom
мислене	gondolkodó
любимец	pet
любимец	háziállat
любимец	kisállat
въведена	bevitt
въведена	belépett
въведена	beléptem
въведена	lépett
въведена	bevezetett
въведена	bemutatott
веригата	lánc
клиенти	vendég
клиенти	ügyfél
клиенти	vevő
клиенти	vásárlói
клиенти	vásárló
клиенти	ügyfelek
клиенти	vásárlók
клиенти	vendégek
клиенти	vevők
клиенти	fogyasztók
клиенти	ügyfelek
клиенти	kliensek
изречение	ítélet
изречение	mondat
постройки	struktúrák
постройки	szerkezetek
бруней	brunei
мат	matt
осми	nyolcadik
сложен	komplikált
сложен	bonyolult
ръководители	vezetői
ръководители	vezetők
антверпен	antwerpen
церемонията	szertartás
церемонията	ceremónia
церемонията	ünnepség
чиста	tisztán
чиста	tiszta
чиста	tiszta
чиста	clean
семена	vetőmag
семена	magvak
семена	mag
семена	magok
семена	vetőmag
семена	mag
марсилия	marseille
марсилия	marseille
марсилия	marseilles
потър	potter
платон	platón
кувейт	kuvait
схеми	tervrajzokat
олимпиадата	olimpia
манфред	manfred
аромат	aroma
аромат	íz
аромат	illata
аромат	szag
аромат	illat
аромат	illatok
аромат	illat
аромат	aroma
модерни	modern
модерни	korszerű
съоръжение	létesítmény
необходимост	kell
необходимост	szükséges
необходимост	szükséglet
разработена	fejlett
разработена	fejlesztett
разработена	kifejlesztett
разработена	kidolgozott
квебек	quebec
богиня	istennő
космонавт	űrhajós
космонавт	űrhajós
космонавт	űrhajósok
космонавт	űrhajós
