категория	類別
климата	氣候
барри	barry
ранняя	提早
ранняя	及早
ранняя	早期
ранняя	提前
стрелки	箭頭
стрелки	箭
стрелки	箭頭
стрелки	箭號
стрелки	箭
стрелки	射手
стрелки	槍手
особенность	功能
особенность	特色
особенность	特徵
пауль	保羅
пауль	paul
одежду	服裝
одежду	衣物
одежду	衣服
одежду	服裝
одежду	衣物
одежду	衣服
ветеран	老兵
ветеран	獸醫
эффективно	高效
эффективно	有效率
эффективно	有效
эффективно	高效
веру	信仰
веру	信心
веру	信念
боксёр	拳手
боксёр	拳擊手
охрана	保護
охрана	守衛
охрана	衛兵
охрана	警衛
охрана	守護
императрица	皇后
огромные	巨大
франков	法郎
украину	烏克蘭
нормальный	常態
нормальный	正常
пассажирских	乘客
пассажирских	旅客
ходить	步行
ходить	散步
ходить	行走
ходить	走路
ходить	步行
ходить	散步
ходить	走路
детектив	警探
детектив	偵探
духовенства	神職人員
волк	狼
талант	才幹
талант	人才
талант	才華
талант	天才
талант	天賦
утро	早晨
утро	早上
утро	上午
боль	痛
боль	傷痛
боль	疼痛
боль	痛苦
бей	灣
бей	海灣
отель	飯店
отель	酒店
отель	賓館
отель	旅館
точное	精確
убийцы	刺客
физиологии	生理
установок	設施
установок	裝置
газету	報紙
газету	報
газету	報章
афганистана	阿富汗
победить	節拍
победить	贏了
победить	勝利
победить	贏
победить	win
победить	敗
парень	boy
парень	男孩
парень	guy
парень	小孩
парень	男朋友
парень	男友
чтение	閱讀
чтение	讀書
чтение	讀取
чтение	讀
формулировка	措辭
формулировка	措詞
формулировка	措辭
формулировка	措詞
захвачен	被俘
резонанс	共振
обход	規避
обход	繞道
мур	荒原
мур	moore
мур	穆爾
мур	摩爾
осень	秋季
осень	秋天
осень	秋
осень	秋季
осень	秋天
осень	跌倒
радиус	半徑
сел	週六
сел	sat
предотвратить	防止
апостольский	使徒
сервис	工具
сервис	服務
электронные	電子
сенат	元老院
сенат	參議院
еврейская	猶太人
еврейская	猶太
еврейская	猶太教
убийца	殺手
убийца	刺客
арабский	阿拉伯
арабский	阿拉伯文
арабский	阿拉伯語
предков	祖先
предков	祖先
ведущая	主持人
ведущая	領先
ведущая	領導
ведущая	鉛
ведущая	領先
ведущая	帶頭
пропустил	錯過
свидетельство	憑證
свидетельство	證書
свидетельство	證言
свидетельство	證詞
сервер	伺服器
австралийский	澳洲
супер	super
супер	超
супер	超級
пишу	書寫
пишу	寫入
пишу	寫
пишу	撰寫
пишу	寫作
дальнейшая	進一步
полицейский	cop
полицейский	警方
полицейский	警務
полицейский	警察
кан	姜
кан	康
кан	kan
атаковать	攻擊
атаковать	襲擊
атаковать	進攻
присоединились	加入
эксперт	專家
розыгрыш	抽獎
розыгрыш	贈品
розыгрыш	惡作劇
дружба	友情
дружба	友誼
древняя	古代
древняя	古老
ссылаться	援引
ископаемых	化石
фотограф	攝影師
кислорода	氧氣
кислорода	氧
мэн	孟
мэн	緬因州
позади	背後
позади	後面
позади	身後
формировании	塑造
поправки	修正案
поправки	修正
поправки	修正案
поправки	修正
астроном	天文學家
экологии	生態學
экологии	生態
жозеф	約瑟夫
жозеф	joseph
жозеф	約瑟
госпиталь	醫院
простое	簡單
рой	roy
альберто	alberto
электроэнергии	電力
электроэнергии	供電
электроэнергии	電
кубы	古巴
задняя	後方
возражения	反對
возражения	異議
уилсон	wilson
филологических	philological
старших	資深
исаак	isaac
бесплатно	free
бесплатно	自由
бесплатно	免費
стекла	玻璃
показания	證言
показания	證詞
янг	楊
янг	yang
янг	年輕
янг	young
кинотеатр	電影院
кинотеатр	劇場
кинотеатр	戲劇
кинотеатр	劇院
кинотеатр	戲院
кинотеатр	電影院
кинотеатр	電影
кинотеатр	戲院
центральное	中央
важность	重要
важность	重要性
подробное	詳細
разновидности	品種
венесуэлы	委內瑞拉
настоящая	real
настоящая	真實
гостиница	飯店
гостиница	酒店
гостиница	賓館
гостиница	旅館
навигации	航行
навигации	導航
развиваться	演化
развиваться	進化
хозяин	所有者
хозяин	業主
хозяин	主人
хозяин	大師
хозяин	師父
хозяин	師傅
ранг	排名
дополнительное	附加
дополнительное	額外
дополнительное	多餘
колония	殖民地
обложка	覆蓋
обложка	封面
обложка	掩護
классическая	古典
классическая	經典
классическая	古典
картинки	影像
картинки	圖片
картинки	圖片
картинки	像片
картинки	圖畫
картинки	照片
нынешней	電流
нынешней	現任
нынешней	目前
перепись	人口普查
перепись	普查
принадлежали	屬於
объяснения	解釋
зубов	牙
зубов	牙齒
грант	grant
барабаны	鼓聲
барабаны	鼓
студент	學生
историографии	史學
водорода	氫氣
водорода	氫
охоты	獵
охоты	狩獵
охоты	打獵
образы	影像
образы	圖片
домашние	自制
дэн	丹
дэн	dan
дэн	登
дэн	鄧
приборы	儀器
приборы	儀表
приборы	儀器
приборы	樂器
приборы	文書
квартиру	平面
квартиру	平
квартиру	公寓
арест	逮捕
арест	被捕
арест	拘捕
рисунки	圖片
рисунки	像片
рисунки	圖畫
рисунки	照片
рисунки	圖畫
рисунки	圖紙
рисунки	繪圖
заказ	訂單
заказ	命令
заказ	秩序
заказ	訂購
заказ	順序
социальный	社會
социальный	社交
реальность	現實
хасан	hasan
хасан	hassan
хасан	哈桑
намерения	意圖
намерения	意向
намерения	意圖
намерения	意向
гонсалес	gonzalez
юлий	julius
арбитр	裁判
свадьба	婚禮
вреда	危害
вреда	傷害
преобразование	轉換
преобразование	轉換
преобразование	轉換
преобразование	變換
преобразование	轉化
преобразование	轉型
преобразование	轉變
преобразование	變形
преобразование	轉換
преобразование	變換
преобразование	轉變
преобразование	變形
ученый	科學家
ученый	學人
ученый	狀元
ученый	學者
театры	劇院
театры	戲院
гитары	吉他
гитары	吉他
крейсеров	巡洋艦
неба	天空
неба	sky
политехнический	理工學院
политехнический	理工
мельница	風車
механик	技工
склад	倉庫
склад	倉儲
склад	儲存
склад	貯存
джейсон	jason
чрезвычайный	非凡
критическое	危急
критическое	批判
критическое	臨界
используемые	使用
прощения	寬恕
райан	瑞安
хлеб	麵包
избрана	當選
сады	果園
сады	花園
слоя	層
движок	引擎
движок	發動機
девочки	girls
девочки	女孩
девочки	女生
девочки	女童
освободить	釋出
освободить	釋放
гипотезы	假說
медицинская	醫療
медицинская	醫務
медицинская	醫學
логично	邏輯
выпускников	校友
выпускников	畢業生
жаль	可惜
месяцы	月
месяцы	月份
индонезия	印度尼西亞
дизайнер	設計師
стол	表
стол	書桌
стол	服務台
стол	辦公桌
луиджи	luigi
могилы	墳墓
могилы	墓穴
королевская	皇家
королевская	皇室
белков	蛋白質
белков	蛋白
чан	chang
чан	張
чан	陳
чан	燦
улицах	街道
казнь	執行
казнь	處決
самцы	男性
убедить	說服
убедить	勸說
убедить	說服
технику	技術
технику	技巧
частного	隱私
частного	私人
частного	私營
оригинальные	原文
оригинальные	原件
оригинальные	原創
оригинальные	原始
оригинальные	原
цветы	花
цветы	鮮花
цветы	花卉
цветы	花兒
цветы	花朵
рыцарь	騎士
прокат	租賃
прокат	租金
прокат	房租
прокат	租
прокат	租金
литве	立陶宛
дам	壩
дам	水電站
дам	水庫
дам	大壩
дам	水壩
наблюдать	觀察
тэц	chp
печатных	印刷
печатных	列印
северное	北方
северное	北部
ценностей	價值
ценностей	價值觀
ценностей	數值
ценностей	值
квадратный	正方形
квадратный	平方
квадратный	方塊
квадратный	方形
квадратный	廣場
малайзии	馬來西亞
реплика	提示
одежда	服裝
одежда	衣物
одежда	衣服
одежда	服裝
одежда	衣物
одежда	衣服
промышленные	工業
тяжёлая	重
тяжёлая	重型
тяжёлая	沈重
мкс	icm
мкс	cie
оппонентов	對手
вдова	喪偶
вдова	寡婦
вдова	遺孀
вдова	寡婦
грибы	香菇
грибы	蘑菇
грибы	真菌
грибы	香菇
грибы	蘑菇
разрешить	授權
разрешить	允許
разрешить	容許
разрешить	許可
разрешить	許可證
барбара	barbara
верфи	造船廠
верфи	船廠
псевдонимы	別名
законодательство	立法
ганс	hans
сзади	背後
сзади	後面
сзади	身後
сзади	後方
тон	噸
тон	ton
тон	音調
тон	色調
тон	音
тон	基調
тон	語氣
планете	行星
планете	星球
леви	levi
потомков	後裔
потомков	後代
регистр	註冊
регистр	登記
регистр	登記處
прототип	原型
творческий	創作
творческий	創意
творческий	創造性
геологии	地質
геологии	地質學
химический	化學
химический	化學品
астрономы	天文學家
нижние	更低
нижние	較低
нижние	低
чистой	乾淨
чистой	清潔
среду	週三
среду	星期三
уголовное	罪犯
капитал	資本
капитал	首都
монография	專論
росс	ross
гвинеи	幾內亞
вкус	味道
вкус	味覺
вкус	品味
вкус	味道
вкус	口味
вкус	品味
племя	部族
племя	部落
атлетика	田徑
трудящихся	勞動者
трудящихся	工人
ставки	投注
ставки	利害關係
люблю	戀愛
люблю	愛
люблю	love
люблю	愛情
подруга	女友
подруга	女朋友
подруга	朋友
подруга	好友
клиентов	客戶
клиентов	顧客
клиентов	客戶
клиентов	顧客
клиентов	客戶
выпускник	畢業
выпускник	研究生
выпускник	畢業生
возникновение	湧現
возникновение	興起
гвинея	幾內亞
реформа	改革
реформа	改革
войти	輸入
дева	處女座
дева	處女
травму	創傷
травму	外傷
висит	絞刑
висит	懸
конвенции	公約
местоположения	地點
обнаружить	發現
обнаружить	探索
душа	洗澡
душа	淋浴
душа	靈魂
медведь	熊
чёрное	黑
чёрное	black
чёрное	黑色
чёрное	黑人
эхо	回聲
эхо	回響
эхо	回聲
эхо	回音
быстрый	快速
быстрый	快速
кратеров	彈坑
тан	唐
тан	tan
тан	譚
тан	曬
спектр	光譜
спектр	頻譜
курт	kurt
курт	curt
ширину	寬度
ширину	寬
джин	金
джин	晉
джин	仁
джин	jin
джин	讓
джин	jean
джин	gene
джин	基因
продано	賣
продано	售出
материнская	產婦
мощный	強大
мощный	強國
кругах	圈
кругах	圈子
кругах	圓圈
записать	唱片
записать	記錄
записать	紀錄
испанская	西班牙文
испанская	西班牙語
мол	mol
льда	冰塊
льда	冰
льда	ice
северные	北方
северные	北部
зимний	winter
зимний	冬
зимний	冬季
зимний	冬天
институты	研究所
институты	機構
немецкое	德文
немецкое	德語
норвежский	挪威
вулкан	火山
дополнительная	附加
дополнительная	額外
дополнительная	多餘
десятилетий	幾十年
гостиницы	酒店
гостиницы	旅館
конкретный	具體
конкретный	具體
конкретный	混凝土
конкретный	水泥
купить	購買
купить	買
верность	忠心
верность	忠誠
поднять	抬
поднять	提升
поднять	電梯
поднять	加註
плата	費用
плата	收費
плата	費
плата	手續費
репутацию	名譽
репутацию	聲譽
репутацию	名聲
репутацию	信譽
репутацию	聲望
школьников	學童
коммуникации	通訊
костюм	服裝
костюм	戲服
костюм	西裝
костюм	西服
костюм	套裝
маяк	燈塔
маяк	燈塔
норма	規範
отдельное	分離
воин	戰士
воин	勇士
крус	cruz
отбора	挑選
отбора	選取
отбора	選擇
отбора	甄選
бойцы	戰鬥機
бойцы	鬥士
лук	韭
лук	洋蔥
лук	洋蔥
лук	弓
лук	鞠躬
бабушка	祖母
бабушка	阿婆
бабушка	奶奶
бабушка	阿嬤
симфония	交響曲
симфония	交響樂
симфония	交響樂團
скажите	說
разрешено	允許
разрешено	允許
разрешено	獲准
разрешено	授權
гражданские	民事
гражданские	平民
яковлев	yakovlev
богдан	bogdan
проектирование	設計
проектирование	設計
функционирования	運作
низкая	低低
низкая	低
завершено	完成
франс	法國
индейцы	印地安人
трио	三重唱
польшу	波蘭
толщиной	厚
толщиной	厚厚
достоинство	尊嚴
верующих	信士
верующих	信徒
верующих	忠誠
верующих	忠實
пустыни	沙漠
пустыни	荒漠
пустыни	沙漠
пустыни	荒漠
оборона	辯護
оборона	國防
оборона	防禦
оборона	防守
оборона	防衛
оборона	國防
оборона	防衛
оборона	防禦
аллен	allen
христос	基督
героиня	女主角
снята	撤回
эрика	erika
эрика	erica
согласиться	同意
упомянуть	提及
пещера	山洞
пещера	洞穴
пещера	洞
кабардино	kabardino
снимаю	拍攝
снимаю	拍戲
гости	遊客
гости	訪客
гости	賓客
гости	來賓
гости	客人
южные	南方
южные	南部
афганистан	阿富汗
перри	perry
обслуживание	服務業
обслуживание	服務
обслуживание	服務
религиозный	宗教
сортов	品種
выделение	挑選
выделение	選取
выделение	選擇
выделение	甄選
вероятности	概率
банки	銀行
банки	罐
банки	罐子
используемый	使用
настоящие	real
настоящие	真實
настоящие	正宗
тяжёлый	重
тяжёлый	重型
тяжёлый	沈重
сорок	四十
сорок	forty
ларри	larry
запретить	禁止
крыша	屋頂
промышленный	工業
продюсеры	製片人
объяснение	解釋
уэст	西邊
уэст	西
уэст	西方
уэст	西部
атмосферу	氣氛
атмосферу	大氣
атмосферу	大氣層
атмосферу	氛圍
прорыв	突破性
прорыв	突破
сложный	複雜
сложный	複雜
лат	lat
лат	緯度
лат	叻
мастерство	工藝
мастерство	手工藝
мастерство	掌握
мастерство	技藝
мастерство	技巧
мастерство	技能
сущность	實質
сущность	本質
сущность	精華
дизель	柴油
приоритет	優先權
приоритет	優先
кратко	簡短
боли	痛
боли	傷痛
боли	疼痛
боли	痛苦
секс	性別
секс	性愛
секс	性行為
секс	性
инцидент	事變
инцидент	事件
посредничества	調停
посредничества	調解
серый	灰色
серый	灰
серый	灰色
серый	灰
серый	grey
точность	精度
точность	精准
точность	精確
точность	精確度
точность	精密
точность	準確性
точность	精確度
точность	精度
точность	準確度
просмотра	檢視
просмотра	瀏覽
политбюро	政治局
альянс	聯盟
альянс	同盟
альянс	結盟
проза	散文
белки	蛋白質
белки	蛋白
белки	蛋白質
белки	蛋白
белки	松鼠
мяса	肉
мяса	肉食
мяса	肉類
скандал	醜聞
скандал	緋聞
разницы	比值
свадьбы	婚禮
свадьбы	婚禮
ранение	損傷
ранение	傷口
подразумевает	隱含
фсб	fsb
пенсильвания	賓州
пенсильвания	賓夕法尼亞
цепь	迴路
цепь	電路
цепь	鏈
цепь	連鎖
цепь	鏈條
видна	可見
пруд	池
пруд	池塘
звёздный	恆星
пятой	第五
пятой	第五次
делегации	代表團
персона	人格
умершего	逝者
умершего	已故
заменены	取代
процессор	處理器
процессор	cpu
изредка	偶而
изредка	偶爾
эксперименты	試驗
эксперименты	實驗
монах	修士
монах	僧侶
монах	和尚
монах	僧
гражданина	市民
гражданина	公民
занят	忙
занят	繁忙
занят	忙碌
занят	忙著
баз	基地
добровольцев	志願者
добровольцев	志願者
добровольцев	義工
рождение	出生
отменить	取消
отменить	撤銷
винтовки	步槍
самостоятельный	自主
доски	板
доски	木板
отступить	退
отступить	撤退
вступление	介紹
существо	生物
открытая	開
открытая	營業
открытая	開啟
открытая	開放
единство	統一
единство	團結
восьмой	八個
восьмой	八
восьмой	第八
столкновение	相撞
столкновение	撞擊
столкновение	碰撞
столкновение	碰撞
столкновение	衝突
батарея	電池
батарея	電量
оценил	評分
топливо	燃料
топливо	燃油
зенит	zenit
рико	rico
снятие	提款
снятие	撤回
прекращения	終止
купил	購買
срочно	緊急
срочно	急
похожие	類似
похожие	相似
глубину	深
глубину	深度
галактики	星系
собирать	收集
уникальный	獨特
уникальный	獨一無二
мюллер	müller
мостов	橋梁
мостов	橋
миллион	百萬
комнаты	客房
комнаты	房間
ралли	集結
ралли	集會
сократить	縮短
сократить	減少
сократить	切
сократить	削減
сократить	剪
сократить	割
стрельба	射擊
стрельба	槍擊
стрельба	拍攝
раскопки	挖掘
раскопки	發掘
раскопки	挖掘
вершина	頂點
вершина	頂點
стрелок	射手
стрелок	槍手
резиденция	居住
резиденция	住宅
резиденция	居所
резиденция	住所
катание	滑冰
катание	溜冰
католицизм	天主教
изготовление	製造業
изготовление	製造
изготовление	生產
изготовление	製造業
изготовление	製造
пользователи	使用者
землетрясения	地震
землетрясения	地震
колоний	殖民地
христиане	基督教
христиане	基督徒
христиане	基督教徒
христиане	基督徒
рнк	rna
тыл	後方
мифы	神話
судьбу	天命
судьбу	命運
судьбу	命運
глубины	深度
глубины	深
глубины	深度
ногу	腳
ногу	英尺
ногу	腿
ногу	leg
страх	恐懼
страх	敬畏
интересная	有趣
заседания	會議
статуи	雕像
статуи	塑像
активная	積極
активная	活躍
начальное	初級
вмешательства	干擾
вмешательства	干預
вмешательства	干涉
вмешательства	干預
вмешательства	干涉
корона	冠
корона	王冠
корона	皇冠
корона	日冕
корона	冕
корона	corona
политиков	政界人士
политиков	政客
политиков	政治家
регулярного	定期
регулярного	經常
нова	新星
нова	nova
разногласия	差異
разногласия	差額
разногласия	分歧
разногласия	分歧
разногласия	分歧
операторы	經營者
риа	ria
традиционный	傳統
фонтан	噴泉
авторство	著作權
ресторан	飯店
ресторан	餐廳
ресторан	餐館
присутствовали	出席
углы	角落
углы	角度
углы	盎格魯
настоящим	特此
отчет	報告
отчет	檢舉
экспорт	出口
экспорт	出口
антония	antonia
целое	整數
учебников	課本
учебников	教科書
подтверждено	確認
лёгкий	輕量級
товарищества	情誼
враг	敵軍
враг	敵方
враг	敵
враг	敵人
наследник	繼承人
коммунистическая	共產主義
широкая	廣義
широкая	廣
широкая	寬
широкая	廣
широкая	寬
мюзикл	音樂
мюзикл	音樂劇
резерв	準備金
резерв	儲備
резерв	準備金
резерв	儲備
репрессий	壓迫
репрессий	打壓
репрессий	鎮壓
репрессий	壓制
прозвища	暱稱
прозвища	綽號
поняли	理解
интересный	有趣
реальные	real
реальные	真實
теннис	網球
ключи	按鍵
ключи	鍵
восприятия	感知
банды	黑幫
банды	幫派
татарский	韃靼
духовное	靈性
духовное	精神
славу	名望
славу	名氣
славу	榮耀
славу	光榮
таиланд	泰國
финансирование	財務
младшая	最小
соперников	對手
пакистан	巴基斯坦
робин	robin
библиотек	圖書館
угроза	威脅
председатели	椅
председатели	椅子
подростков	青少年
демо	示範
демо	演示
демо	demos
трагедия	悲劇
трагедия	悲慘
трагедия	慘案
трагедия	悲劇
трагедия	慘劇
заседание	會議
луки	弓
луки	luka
таиланда	泰國
аэропорты	機場
гитлер	希特勒
оплаты	付款
оплаты	支付
организмов	有機體
организмов	生物
присоединиться	加入
хьюстон	休士頓
плацдарм	橋頭堡
счастье	幸福
загрузки	下載
холл	廳
холл	霍爾
холл	大廳
холл	hall
культ	崇拜
культ	邪教
домашнее	自制
лесных	森林
поколений	一代
поколений	世代
македония	馬其頓
утверждено	核定
утверждено	核准
утверждено	批准
волос	頭髮
волос	毛髮
волос	髮型
волос	發
покрытия	覆蓋
покрытия	封面
покрытия	掩護
покрытия	塗料
ферма	農場
произносится	發音
условие	條件
условие	狀況
объединять	結合
португальский	葡萄牙語
португальский	葡萄牙
низкий	低低
низкий	低
никуда	無處
древесины	木
древесины	木材
древесины	wood
древесины	木頭
уменьшить	減少
уменьшить	減少
уменьшить	減
уменьшить	降低
уменьшить	收縮
уменьшить	縮小
типичный	典型
геолог	地質學家
азота	氮
усовершенствования	改進
усовершенствования	改善
усовершенствования	改良
усовершенствования	強化
усовершенствования	加強
усовершенствования	增強
дань	悼念
мозг	腦子
мозг	大腦
мозг	腦袋
мозг	腦
мозг	腦子
мозг	頭腦
мозг	腦
мозг	大腦
мозг	腦袋
бред	譫妄
бред	妄想
дэнни	danny
десятка	十
десятка	十個
десятка	ten
нацистской	納粹
богатых	富人
богатых	富
богатых	豐富
богатых	富有
богатых	富裕
богатых	富有
биология	生物
биология	生物學
акулы	鯊魚
акулы	鯊
акулы	鯊魚
диалектов	方言
сложность	困難
сложность	難度
сложность	複雜
сложность	複雜性
прибытия	抵達
прибытия	到達
осло	奧斯陸
расписание	附表
квантовой	量子
разрыв	失戀
разрыв	分手
разрыв	破裂
разрыв	間隙
разрыв	缺口
разрыв	差距
греки	希臘文
греки	希臘
эволюция	演化
эволюция	演變
эволюция	進化
эволюция	演進
подписания	簽約
подписания	簽署
подписания	簽名
подписания	簽字
подписания	簽署
водитель	駕駛
водитель	司機
водитель	駕駛員
постоянная	永久
постоянная	常數
монахов	僧侶
монахов	和尚
завоевать	征服
вино	酒
вино	葡萄酒
бокс	拳擊
формируется	成型
формируется	形成
боливии	玻利維亞
популярная	熱門
популярная	流行
популярная	受歡迎
популярная	人氣
желающие	許願
шейх	sheikh
охлаждения	冷卻
охлаждения	制冷
охлаждения	冷藏
охлаждения	制冷
гаити	海地
арсенал	武庫
арсенал	arsenal
отбор	挑選
отбор	選取
отбор	選擇
отбор	甄選
заменена	取代
автономии	自主
автономии	自治
мадам	夫人
молока	乳
молока	牛奶
молока	奶
специалиста	專家
словари	詞典
словари	字典
длительность	期限
окончательный	決賽
мера	測量
мера	度量
мера	計量
мера	衡量
мера	量度
департаменты	各部門
фазы	階段
рекорды	紀錄
рекорды	記錄
меню	選單
меню	選單
хлеба	麵包
куча	堆堆
куча	堆
владельцев	所有者
владельцев	業主
кислот	酸
дословно	逐字
археологических	考古
археологических	考古學
археологических	考古
сорока	四十
сорока	forty
сорока	鵲
сорока	喜鵲
соблюдать	觀察
наталия	natalia
инициатором	發起人
голода	飢餓
голода	飢餓
испанию	西班牙
ассамблеи	集會
фернандес	fernandes
снаружи	外部
снаружи	室外
снаружи	外面
снаружи	外
археолог	考古學家
баскетбол	籃球
гектаров	公頃
предпочтение	偏好
предпочтение	喜好
предпочтение	偏好
общение	通訊
общение	溝通
общение	溝通
встретились	遇見
джефф	jeff
луч	梁
луч	束
луч	光束
противоречия	矛盾
противоречия	矛盾
аст	ast
эми	amy
антуан	antoine
цветок	花
цветок	花兒
цветок	花朵
частная	隱私
частная	私人
частная	私營
цру	cia
цру	cla
калия	鉀
ленте	動態
ленте	飼料
морган	morgan
прокурор	檢察官
мигель	miguel
равных	平等
равных	等於
коммуне	公社
сомали	索馬利亞
сомали	索馬利亞
арк	弧
арк	方舟
чай	茶葉
чай	茶
этапы	階段
этапы	階段
этапы	步驟
этапы	里程碑
размягчения	軟化
родственники	親屬
родственники	親戚
доверие	信心
доверие	自信
доверие	信任
доверие	信託
интерьер	內政
интерьер	內部
интерьер	內地
блоки	區塊
блоки	積木
михаэль	麥可
михаэль	michael
хью	休
леопольд	leopold
склоне	坡
склоне	斜坡
сер	sir
сер	先生
нормальная	常態
нормальная	正常
нос	鼻
нос	鼻子
произношение	讀音
произношение	發音
наследника	繼承人
адама	adam
адама	亞當
ионизации	電離
уверенно	信心
уверенно	自信
кукол	娃娃
кукол	洋娃娃
кукол	玩偶
зерна	糧食
зерна	穀物
зерна	糧
зерна	穀物
еврейские	猶太人
еврейские	猶太
еврейские	猶太教
габриэль	gabriel
габриэль	gabrielle
дракон	龍
дракон	神龍
монархии	君主
монархии	君主制
монархии	君主政體
пекин	北京市
пекин	北京
девочек	girls
девочек	女孩
девочек	女生
девочек	女童
жозе	jose
поставки	裝運
поставки	供應
поставки	供給
поставки	送貨
поставки	交付
поставки	交貨
поставки	供應
поставки	用品
грудь	胸
грудь	胸部
грудь	胸膛
грудь	胸口
грудь	胸
грудь	胸部
грудь	乳房
грудь	乳房
интересует	興趣
интересует	感興趣
бросил	廢棄
бросил	遺棄
самолет	飛機
самолет	平面
самолет	飛機
самолет	飛機
картер	卡特
картер	carter
противостояние	對抗
противостояние	對峙
противостояние	對立
противостояние	反對
противостояние	反對派
противостояние	反對黨
противостояние	對峙
противостояние	僵持
союзники	盟友
союзники	盟軍
союзники	盟國
союзники	同盟
заговора	共謀
заговора	陰謀
противники	對手
расчёт	計算
расчёт	計算
хотела	通緝
чудо	奇蹟
чудо	奇跡
юристы	律師
четвёртая	第四
рак	癌症
рак	癌
редкие	稀有
редкие	難得
редкие	罕見
доходы	收入
доходы	收益
доходы	稅收
доходы	收入
доходы	收入
доходы	收入
первоначальный	初始
потребления	消費
потребления	消費量
потребления	消耗
женское	女
женское	女性
университеты	大學
привлечения	吸引
привлечения	吸引
вместимость	容量
вместимость	能力
венесуэла	委內瑞拉
заговор	密謀
заговор	陰謀
заговор	劇情
заговор	共謀
заговор	陰謀
монтаж	剪輯
монтаж	編輯
программирование	程式設計
торжественно	莊嚴
вселенная	宇宙
панели	小組
панели	面板
бизнесмен	商人
резерва	準備金
резерва	儲備
зимние	winter
зимние	冬
зимние	冬季
зимние	冬天
бич	beech
бич	沙灘
бич	海灘
оливер	oliver
сун	太陽
сун	孫
сун	珊
сун	陽光
горький	苦苦
горький	苦
удобно	方便
удобно	舒服
удобно	舒適
удобно	舒服
удобно	舒適
лёгкие	肺
лёгкие	龍
лёгкие	肺
лёгкие	肺部
послание	留言
послание	訊息
послание	信件
препарат	藥物
океании	大洋洲
скрипка	小提琴
скрипка	琴
скрипка	提琴
избежание	避免
избежание	撤銷
молекулы	分子
молекулы	分子
допускается	允許
допускается	允許
допускается	獲准
формах	表格
собраний	集會
терминологии	術語
монреаль	蒙特婁
вены	血管
вены	靜脈
вены	維也納
бонус	獎金
бонус	紅利
бонус	獎勵
ирак	伊拉克
изобретения	發明
гнездо	窩
гнездо	巢穴
гнездо	巢
индию	印度
специальность	專長
специальность	專業
специальность	專長
специальность	特殊性
важная	重要
холокоста	大屠殺
никарагуа	尼加拉瓜
массе	質量
массе	彌撒
представительство	代表性
местная	當地
местная	局部
местная	本地
порты	港口
перес	perez
перес	pérez
маркус	marcus
энрике	enrique
розы	玫瑰花
розы	玫瑰
национальностей	民族
батарей	電池
визит	參觀
визит	訪問
уругвай	烏拉圭
акад	akad
виконт	子爵
виконт	子爵
пабло	pablo
канзас	堪薩斯
канзас	堪薩斯州
цветной	有色
цветной	彩色
цветной	有色
самолета	飛機
разрушение	拆毀
разрушение	拆除
разрушение	破壞
разрушение	毀滅
разрушение	毀壞
разрушение	銷毀
дина	dina
обновления	更新
обновления	更新
колонна	柱
колонна	專欄
колонна	欄
колонна	列
колонна	船隊
колонна	車隊
ахмад	ahmad
объявления	廣告
персидского	波斯
предположения	假設
предположения	假定
предположения	假設
предположения	假定
рики	ricky
полости	腔
монголия	蒙古
перемещения	流離失所
перемещения	位移
гамма	gamma
гамма	伽瑪
ссылаясь	回顧
профсоюзов	工會
посвященный	奉獻
посвященный	專用
забыл	遺忘
методики	方法
тропических	熱帶
долг	職責
долг	債務
ален	allen
ален	alain
колебаний	猶豫
беременности	懷孕
беременности	妊娠
беременности	孕期
полезные	實用
полезные	有用
совместное	關節
совместное	聯合
лонг	久
лонг	長
равнины	平原
полезно	實用
полезно	有用
гэри	加里
гэри	gary
металл	金屬
уход	關懷
уход	關愛
уход	愛心
уход	關心
уход	護理
уход	關心
шире	廣義
шире	更寬
шире	廣義
неизвестен	未知
неизвестен	不明
скалы	崖壁
скалы	懸崖
скалы	崖
скалы	岩
скалы	岩石
домашний	首頁
домашний	家
домашний	home
домашний	住家
домашний	自制
лунный	月球
оскорбление	侮辱
оскорбление	污辱
оскорбление	侮辱
марс	火星
перечислены	上市
расти	生鏽
расти	成長
расти	生長
моды	時裝
моды	時尚
применить	適用
преподавания	教書
преподавания	教學
преподавания	教
сервера	伺服器
сервера	伺服器
зарегистрировано	註冊
единое	統一
рекомендую	推薦
комбинации	組合
указатель	索引
указатель	指數
указатель	指針
рог	牛角
рог	喇叭
рог	號角
поместье	莊園
поместье	產業
поместье	邨
различие	區分
различие	區別
различие	差額
различие	區別
различие	差別
различие	差異
зла	惡
зла	邪惡
окружение	環境
адриан	adrian
порода	品種
порода	繁殖
альманах	年鑒
хранение	持有
хранение	擁有
хранение	佔有
хранение	儲存
хранение	貯存
возможен	可能
жертву	犧牲
коалиция	聯盟
коалиция	聯軍
спорить	爭論
документальных	紀錄片
пропаганда	宣傳
зубы	牙
зубы	牙齒
треки	曲目
треки	軌道
кучу	堆
ущелье	峽谷
ущелье	山溝
шахматы	象棋
шахматы	棋
шахматы	西洋棋
фактором	因子
фактором	因數
животное	動物
дракона	龍
дракона	神龍
экспозиция	博覽會
углерода	碳
углерода	炭
свидетелей	證人
свидетелей	目擊者
преодолеть	克服
усиление	加強
усиление	加固
усиление	強化
усиление	增援
