और	at
कांस्य	bronze
दिलचस्पी	interesado
अलौकिक	supernatural
देशांतर	longitude
वृत्ति	propesyon
महिलाएँ	ladies
महिलाएँ	kababaihan
व्यंजनों	recipes
आचार	ethics
मापदंड	pamantayan
एडिनबर्ग	edinburgh
काच	baso
काच	salamin
काच	pampalaki
युवाओं	kabataan
ट्रेड	trades
सोलह	sixteen
मलय	malaysia
मलय	malay
सीमेंट	semento
डिज़्नी	disney
गोलाकार	spherical
गोलाकार	round
गोलाकार	bilog
गोलाकार	bilog
आक्साइड	oxides
सिकंदर	alejandro
सिकंदर	alexander
टोक्यो	tokyo
भाग्य	fortune
भाग्य	kapalaran
भाग्य	destiny
भाग्य	tadhana
भाग्य	kapalaran
भाग्य	swerte
भाग्य	luck
बैल	toro
बैल	bull
सावधानी	ingat
पैनल	panel
मारिया	maria
स्वीकार्य	swat
एनिमेटेड	animated
कीबोर्ड	keyboard
एंटीबायोटिक	antibiotic
दिनांक	date
दिनांक	petsa
योगी	yogi
भीष्म	bhishma
प्रतिस्थापन	pagpapalit
प्रतिस्थापन	kapalit
रोज़	rose
रोज़	daily
आर्मी	hukbo
आर्मी	army
ब्लेक	blues
ब्लेक	blake
गर्भवती	buntis
गंभीरता	kalubhaan
सोशल	panlipunan
सोशल	social
सोशल	sosyal
खरीदा	binili
खरीदा	nakabili
खरीदा	binili
विवादों	alitan
लीड्स	leeds
सिगरेट	sigarilyo
सिगरेट	sigarilyo
मुद्रण	printing
मिलना	mapupulang
शास्त्रों	kasulatan
सूट	suit
सूट	nababagay
हिंद	usang
सैयद	syed
शान	shan
प्रविष्ट	insert
प्रविष्ट	insertion
वुड्स	kagubatan
वुड्स	woods
वुड्स	kakahuyan
बर्फ़	niyebe
बर्फ़	snow
बर्फ़	yelo
बर्फ़	ice
मरुस्थल	desert
मरुस्थल	disyerto
विवादित	nasuri
विवादित	tumutol
विवादित	kontrobersyal
बताई	sinabihan
बिल्डिंग	gusali
क्रमिक	unting
अल्पसंख्यक	minorities
ट्रक	truck
ट्रक	trak
डीन	dean
कब्र	puntod
कब्र	libingan
कब्र	grave
फर्श	sahig
फर्श	palapag
ग्राउंड	lupa
ग्राउंड	ground
पैकेज	pakete
पैकेज	pakete
पैकेज	package
प्रतियोगी	contestant
प्रतियोगी	contestants
मोती	perl
मोती	pearl
मोती	perlas
मोती	pearls
पादरी	pastor
पादरी	pari
यूरो	euro
प्रतिरोधी	kontrabida
लिटिल	kaunti
लिटिल	maliit
तम्बाकू	tabako
परिपक्व	mature
उष्ण	tropikal
हरित	berdeng
हरित	green
हरित	berde
लेडी	lady
कॉर्पोरेशन	corporation
कॉर्पोरेशन	korporasyon
दया	naawa
दया	awa
दया	awa
दया	kagandahang
दया	kabaitan
टेक्स्ट	text
टेक्स्ट	txt
टेक्स्ट	teksto
इंद्र	indra
कांगो	ehipto
कांगो	congo
इरादा	intention
आशीर्वाद	pagpapala
आशीर्वाद	blessings
आशीर्वाद	biyaya
अहिंसा	ahimsa
ओजोन	pagkaubos
ग्रिड	grid
सुप्रीम	supreme
सुप्रीम	kataas
अनन्त	infinite
अनन्त	eternal
मॉल	mall
मॉल	malls
यूनेस्को	unesco
लास	las
त्रिपुरा	tripura
आस्ट्रिया	austrian
आस्ट्रिया	austria
निर्वाण	nirvana
रिपब्लिकन	republican
सपना	dream
सपना	pinapangarap
सपना	panaginip
सपना	pangarap
वेन	wayne
उत्तराधिकार	apostoliko
उत्तराधिकार	mana
कारावास	kulungan
आयुक्त	commissioner
उत्तरदायित्व	responsibilidad
विद्रोही	rebel
विद्रोही	rebelde
बैठा	nakaupo
बैठा	upo
बैठा	umupo
चन्द्रगुप्त	chandragupta
परमेश्वर	god
परमेश्वर	diyos
स्टर्लिंग	sterling
स्टर्लिंग	stirling
निपटने	harapin
फीफा	fifa
इंजेक्शन	injection
दूतावास	embahada
चुनी	pinili
चुनी	inihalal
चुनी	hinalal
प्राइवेट	pribado
प्राइवेट	pribadong
चित्रकारी	painting
चित्रकारी	pinta
बेसबॉल	baseball
निकटवर्ती	malapit
निकटवर्ती	kalapit
उदर	puson
झीलों	lakes
लय	ritmo
लय	kumpas
लय	rhythm
लय	laya
फायर	fire
फायर	sunog
फायर	apoy
हैमिल्टन	hamilton
ऑर्डर	order
ऑर्डर	orders
किलोग्राम	kilogramo
स्त्रोत	source
स्त्रोत	pinagkunan
स्त्रोत	sources
स्त्रोत	pinagmumulan
स्त्रोत	pagkukunan
टेप	tape
भूविज्ञान	geology
खैर	well
खैर	mabuti
खैर	balon
वाइरस	virus
वाइरस	virus
रबर	goma
सिग्नल	senyas
सिग्नल	signal
सिग्नल	hudyat
गाथा	saga
सूक्ष्मदर्शी	mikroskopyo
सूक्ष्मदर्शी	microscopy
सुंदरता	pampaganda
सुंदरता	beauty
सुंदरता	kagandahan
फाइल	tipunan
फाइल	magsampa
फाइल	talaksan
फाइल	file
निकोलस	nicolas
निकोलस	nicolás
निकोलस	nicholas
आठवीं	ikawalong
मिसाइल	missile
अर्थशास्त्री	economist
उद्यमी	negosyante
उद्यमी	entrepreneur
उद्यमी	negosyante
जोड़ों	couples
परिपूर्ण	perfect
परिपूर्ण	perpekto
सन्त	sant
कवरेज	coverage
उपग्रहों	satellite
परमात्मा	divine
वाक्यांश	parirala
वाक्यांश	string
मकबरा	puntod
मकबरा	libingan
मकबरा	monumento
मकबरा	mausoleum
सराहना	pagpapahalaga
सराहना	pahalagahan
सराहना	pinahahalagahan
सराहना	appreciated
मार्केट	merkado
मार्केट	palengke
मार्केट	pamilihan
मार्केट	market
मंगलवार	tuesday
मंगलवार	martes
किताबें	libro
किताबें	aklat
हिटलर	hitler
सीख	learning
सीख	matutunan
सीख	matuto
सीख	aralan
सीख	malaman
कैबिनेट	gabinete
कैबिनेट	cabinet
वैन	vans
वैन	van
सीईओ	ceo
विस्फोटक	pagsabog
विस्फोटक	sumasabog
जीवविज्ञान	biology
जीवविज्ञान	biyolohiya
वृत्तचित्र	documentary
आपातकालीन	emerhensiyang
आपातकालीन	emerhensiya
आपातकालीन	emergency
सनातन	eternal
तुर्क	turkey
तुर्क	turkiya
तुर्क	turk
संकर	hybrid
प्रो	prof
प्रो	pro
बोस्टन	boston
स्तन	suso
स्तन	dibdib
स्तन	suso
लिखकर	pagsusulat
पेपर	papel
सल्तनत	sultanato
वाटर	tubig
सूरी	suri
प्रथाओं	conventions
नाईट	knight
रॉ	raw
रॉ	hilaw
औरत	babae
चाँद	buwan
चाँद	moon
निकासी	clearance
निकासी	paglisan
भूटान	bhutan
जॉनसन	johnson
त्रिकोण	tatsulok
साइबेरिया	siberia
विकृति	warp
सारांश	buod
सारांश	buod
नियामक	regulator
संवेदनशीलता	sensitivity
सुगंधित	mabango
एहसास	nabatid
एहसास	realize
एहसास	mapagtanto
एहसास	napagtanto
दूरस्थ	remote
अपराधों	krimen
लौकिक	cosmic
शिक्षकों	teachers
चिड़ियाघर	zoo
मेजबान	host
संतुष्ट	nasiyahan
संतुष्ट	kuntento
संतुष्ट	kontento
संतुष्ट	nasisiyahan
दूरबीन	largabista
बालू	buhangin
बालू	sand
चार्ज	singil
चार्ज	charge
चार्ज	charge
इक्विटी	equity
लोड	load
सूरत	surat
मणि	mani
उद्धरण	quotes
उद्धरण	quote
मार्क्सवादी	marxista
नकली	peke
नकली	fake
पूर्वानुमान	hula
पूर्वानुमान	prediction
पूर्वानुमान	forecast
समझे	maunawaan
समझे	intindihin
समझे	naiintindihan
समझे	maintindihan
वक्ता	speaker
वक्ता	nagsasalita
वक्ता	tagapagsalita
स्वयंसेवक	volunteers
स्वयंसेवक	boluntaryo
स्वयंसेवक	volunteers
स्वयंसेवक	boluntaryo
स्वयंसेवक	volunteer
ईंट	brick
ईंट	oros
ईंट	diamonds
दस्तावेज़	docs
दस्तावेज़	dokumento
दस्तावेज़	dokumentong
दस्तावेज़	documents
दस्तावेज़	dokumento
दस्तावेज़	doc
पासवर्ड	password
परिश्रम	sipag
ड्रैगन	dragon
रोजर	roger
स्कैन	scan
जिक्र	pagbanggit
जिक्र	mention
जिक्र	binabanggit
जिक्र	banggitin
हान	han
पेट्रोल	petrol
पेट्रोल	pump
पेट्रोल	gasolina
इंटरफेस	interface
इंटरफेस	tagapagsalin
इंटरफेस	interpreter
इंटरफेस	panghihimasok
नायिका	hero
नायिका	bayani
नायिका	heroine
फॉक्स	fox
हड़ताल	strike
हड़ताल	welga
यमन	yemen
आश्रित	dependent
आश्रित	nakasalalay
स्टैनफोर्ड	stanford
चार्ली	charlie
पेशी	masel
पेशी	kalamnan
पेशी	muscle
स्टोरी	story
स्टोरी	kuwento
स्टोरी	kwento
सिपाही	sundalo
सिपाही	kawal
कमांडर	commander
फ्लैश	lumutang
फ्लैश	flash
निरन्तर	tuloy
दीन	deen
संग	sang
जिमी	jimmy
मुलायम	malambot
दही	yogurt
टर्मिनस	terminus
अमीरात	emirado
अमीरात	emirates
एंटी	anti
सहयोगियों	kasamahan
महिमा	glory
महिमा	luwalhati
महिमा	kaluwalhatian
शेक्सपियर	shakespeare
अवशोषित	absorb
अवशोषित	buyo
मिथुन	gemini
रूट	ruta
रूट	route
रूट	ugat
रूट	root
आकस्मिक	sinasadyang
फिलिप्स	philips
समझाने	explain
समझाने	ipaliwanag
सार्वभौमिक	universal
सार्वभौमिक	unibersal
डाक्टर	doktor
डाक्टर	doctor
महाद्वीपीय	kalapagang
इस्तीफा	pagbibitiw
गिरा	taglagas
गिरा	mahulog
ध्येय	layunin
ध्येय	sanhi
ध्येय	cause
ताइवान	taiwan
ताइवान	taipei
पल	moments
पल	sandali
पल	sandali
पल	moment
पहुँचे	naabot
अयस्क	ore
अभिनेताओं	actors
अभिनेताओं	aktor
हि	hehe
बहाव	anod
ट्यूमर	tumor
ट्यूमर	bukol
दाँत	ngipin
एबरडीन	aberdeen
गोपनीयता	privacy
वार्ड	ward
क्लार्क	clarke
क्लार्क	clark
मास्को	moscow
चूना	apog
आपत्ति	pagtutol
विपक्ष	pagsalungat
डब	dub
प्रवर्तक	tagataguyod
सूखी	tuyo
सूखी	tuyong
सूखी	dried
सूखी	tuyo
बॉट	bot
चेहरा	mukha
भूकम्प	lumindol
भूकम्प	lindol
भूकम्प	paglindol
प्रधानता	priority
प्रधानता	prayoridad
पिशाच	bampira
पिशाच	vampire
जला	sunugin
जला	paso
वाल्व	valve
भाषाई	antropolohiyang
धोखा	cheat
धोखा	impostor
धोखा	dinaya
दाता	donor
दाता	giver
किंग्स	kings
किंग्स	hari
मुख्यधारा	mainstream
नेटवर्किंग	networking
हटाना	pagtanggal
हटाना	tinatanggal
हटाना	pagtanggal
हटाना	pagtatanggal
हटाना	pagtanggal
हटाना	pagtatanggal
अर्जेंटीना	argentina
परिप्रेक्ष्य	perspektibo
परिप्रेक्ष्य	pananaw
इंसान	pantao
इंसान	tao
इंसान	makatao
इंसान	human
सूडान	sudan
अलगाव	paghihiwalay
वादा	pangako
वादा	promise
चालीस	apatnapu
अप्रत्यक्ष	ipinahihiwatig
एयरलाइन्स	airbus
सौदा	pakikitungo
सौदा	deal
सुनवाई	pagdinig
सुनवाई	pandinig
विजेताओं	winners
देसाई	desai
बुधवार	miyerkules
पीस	paggiling
पीस	piece
पीस	piraso
कार्यकर्ताओं	manggagawa
कार्यकर्ताओं	aktibista
सीमाएँ	limitasyon
इथियोपिया	ethiopia
हीरा	diamond
हीरा	brilyante
डॉट	tuldok
डॉट	dot
संध्या	eve
संध्या	eba
संध्या	evening
संध्या	gabi
संध्या	dusk
बेकार	inutil
मिशेल	michelle
मिशेल	michele
मिशेल	mitchell
मोटा	makapal
मोटा	taba
मोटा	mataba
अंकन	pagmamarka
वरदान	pagpapala
सलमान	salman
दुख	misery
आर्यों	aryan
फ्रेडरिक	friedrich
फ्रेडरिक	frederick
फ्रेडरिक	federico
प्लग	plug
मानद	honorary
संग्रहण	collections
संग्रहण	imbakan
संग्रहण	storage
संग्रहण	koleksiyon
संग्रहण	koleksyon
अंतर्निहित	bukal
समर्पण	dedication
समर्पण	dedikasyon
आर्कटिक	arctic
काबुल	kabul
फिलहाल	kasalukuyang
आलोचनात्मक	kritikal
प्रतिस्पर्धी	kaagaw
प्रतिस्पर्धी	competitive
आयरन	bakal
आयरन	iron
कार्यालयों	opisina
स्टाफ	kawani
स्टाफ	staff
फिल्टर	filter
फिल्टर	salain
फिल्टर	panala
डाई	dye
डाई	tina
आंदोलनों	paggalaw
देखिये	watch
देखिये	panoorin
देखिये	relo
स्विस	swiss
कटाई	harvest
कटाई	ani
रूढ़िवादी	konserbatibo
रूढ़िवादी	conservative
फोर्ट	kuta
फोर्ट	kutang
फोर्ट	fort
चमड़े	leather
अनुपालन	pagsunod
हफ्ते	linggo
हफ्ते	lingguhan
हफ्ते	lingo
हफ्ते	linggo
प्रतिज्ञा	panunumpa
प्रतिज्ञा	pledge
प्रतिज्ञा	maalab
चैंपियंस	champions
मुद्रित	nakalimbag
वास्तुकार	arkitekto
अभिनव	makabago
चयापचय	metabolismo
कनेक्शन	koneksyon
कनेक्शन	connection
कनेक्शन	kasabay
अरस्तू	aristotle
बिली	billy
बिली	billie
अर्द्ध	semi
खाया	ate
खाया	kinakain
बार्सिलोना	barcelona
प्रवक्ता	spokesperson
प्रवक्ता	tagapagsalita
क्रिकेटर	cricketer
अग्रिम	pauna
अग्रिम	advance
अग्रिम	frontline
अग्रिम	advances
अस्त्र	astra
विकिमीडिया	wikimedia
माइक्रोफोन	mikropono
अब्राहम	abraham
जुड़वां	kambal
जुड़वां	twin
जुड़वां	kambal
प्रिक्स	prix
गोल्फ	golf
विडियो	video
गोले	shots
गोले	sigay
गोले	shells
हज़ारों	libo
बाधित	naantala
हिप	hip
हिप	balakang
क्षीण	slight
मंजिल	sahig
मंजिल	palapag
कीमतों	presyo
दुरुपयोग	abuso
दुरुपयोग	aabuso
पुनर्जागरण	renaissance
लेक	lech
मिल्वौकी	milwaukee
कंधे	balikat
मज़बूत	malakas
मज़बूत	strong
कंट्रोल	kontrol
कंट्रोल	kontrolin
कंट्रोल	ctrl
थीम	tema
थीम	theme
थीम	tema
पाउडर	pulbos
समाजवाद	socialism
समाजवाद	sosyolohiya
संगमरमर	marmol
संगमरमर	milestone
सेक्स	pakikipagtalik
सेक्स	sex
वीरता	valor
कीर्ति	fame
मिलाने	milan
जेन	jane
जेन	jen
अरबों	bilyon
गतिशीलता	mobility
कहां	saan
कहां	asan
आतंरिक	panloob
आतंरिक	internal
कैथरीन	katherine
कैथरीन	catherine
पत्ती	dahon
पत्ती	patti
हिम	niyebe
हिम	snow
कब्ज़ा	pagkontrol
हस्तांतरण	transmission
हस्तांतरण	paghahatid
हस्तांतरण	paglilipat
हस्तांतरण	ilipat
हस्तांतरण	transfer
हस्तांतरण	transportasyon
हस्तांतरण	sasakyan
हस्तांतरण	paglipat
लॉजिक	lohika
लॉजिक	logic
कुरुक्षेत्र	kurukshetra
टकराव	collision
टकराव	banggaan
टकराव	clash
लिनक्स	linux
धुरी	ikutan
धुरी	axis
आभास	makikita
घोड़ा	kabayo
ख़राब	bad
ख़राब	masamang
ख़राब	masama
प्रतिबिंबित	ipakita
एकाधिक	multiplayer
वीर्य	semen
वीर्य	semilya
कार्बोहाइड्रेट	carbohydrates
पतले	payat
विशिष्टता	spec
दर्रा	pumasa
दर्रा	ipasa
दर्रा	pass
गैलेक्सी	galaxy
वरीयता	kagustuhan
गुहा	cavity
आगम	agama
पहलवान	wrestler
रैंक	rank
रैंक	ranggo
डेल	dale
डेल	del
डेल	dell
दूरदर्शी	visionary
दूरदर्शी	telescope
दूरदर्शी	masinop
शुक्राणु	sperm
लीवर	pingga
वज़न	timbang
वज़न	bigat
तटस्थ	neutral
उन्मुख	oriented
अनुकूलित	custom
भेड़	tupa
रैखिक	guhit
रैखिक	diretso
इकाइयाँ	units
इकाइयाँ	yunit
फांसी	tambay
फांसी	pabitin
सस्ते	mura
सस्ते	murang
सस्ते	cheap
सक्रियता	gawain
सक्रियता	aktibidad
प्रयोगात्मक	ekonomiks
निवेशक	mamumuhunan
विनियमन	regulasyon
कब्जे	pagkontrol
ऐनी	anne
बेला	bella
रॉकेट	rocket
निकालना	inaalis
निकालना	extraction
नॉर्वे	norway
सालाना	taunang
कलम	pen
कलम	panulat
चूर्ण	pulbos
बॉस	bossing
बॉस	amo
बॉस	boss
टोरंटो	toronto
जॉर्जिया	georgia
बसें	bus
कोल	cole
मरे	murray
खुफिया	katalinuhan
अपलोड	upload
अपलोड	upload
नलिका	tube
अजीब	weird
अजीब	kakaiba
अजीब	kaiba
अजीब	kakaiba
अजीब	alanganin
अजीब	awkward
अजीब	nakakahiya
ओबामा	obama
शॉन	shaun
शॉन	sean
अल्बर्ट	albert
बेगम	begum
आन्तरिक	panloob
आन्तरिक	internal
वेगास	vegas
सघन	compact
सघन	siksik
चौदह	katorse
प्लाज्मा	plasma
छपाई	print
छपाई	printing
सर्दी	malamig
सर्दी	sipon
सर्दी	lamig
सर्दी	taglamig
सर्दी	winter
गिलगित	gilgit
घना	siksik
मीठा	sweet
मीठा	matamis
सच्चाई	maalab
सच्चाई	katotohanan
आज़ादी	kalayaan
लड़कों	boys
पुण्य	kabutihan
स्विच	switch
स्विच	lumipat
पैन	pan
प्राध्यापक	professor
प्राध्यापक	propesor
वोटों	votes
वोटों	boto
ताजा	fresh
ताजा	sariwa
झरने	talon
भिक्षु	monk
नेपोलियन	napoleon
मिलाया	pagsamahin
बोझ	pasakit
आधिपत्य	hegemoniya
पूंछ	tail
पूंछ	buntot
मेमोरियल	memorial
रीढ़	katigasan
सेवानिवृत्त	retired
क्रूज़	cruz
धनात्मक	positive
धनात्मक	positibong
धनात्मक	positibo
तुम्हारी	yours
आइस	yelo
आइस	ice
कमज़ोर	mahina
कमज़ोर	inutil
आयुर्विज्ञान	medisina
आयुर्विज्ञान	gamot
सऊदी	saudi
अनुमोदन	apruba
अनुमोदन	pagpayag
अनुमोदन	approval
मोम	waks
मोम	wax
सूअर	baboy
पोत	vessel
सौदे	trato
सौदे	deal
सौदे	pakikitungo
सौदे	deal
मोटाई	kapal
वर्जीनिया	virginia
दृढ़ता	tiyaga
दृढ़ता	pagtitiyaga
घूम	spinning
हेक्टेयर	hectares
कार्यात्मक	pagganap
बुश	bush
सपने	dream
सपने	pinapangarap
सपने	panaginip
सपने	pangarap
सपने	dreams
सपने	pangarap
आश्चर्यजनक	nakakagulat
छाती	dibdib
घोड़ों	kabayo
वॉल	dingding
वॉल	pader
यम	yam
यम	yum
यम	pluto
हड्डियों	bones
हड्डियों	buto
महत्ता	kahalagahan
फ्रांसिस	francis
महानगर	metropolitan
मैनेजर	namamahala
मैनेजर	manager
मैनेजर	tagapamahala
कार्निवल	karnabal
कार्निवल	carnival
खिलाडी	manlalaro
नक्शे	maps
नक्शे	mapa
पाइप	pipe
पाइप	tubo
पाइप	pipa
त्रिभुज	agila
त्रिभुज	tatsulok
ईस्टवुड	eastwood
रूम	kuwarto
रूम	kwarto
रूम	silid
रूम	kuwarto
रूम	kwarto
मैक्सिको	mehiko
जज	hukom
जज	husgahan
पुरातन	antique
व्यवसायिक	propesyon
अल्फा	alpha
अल्फा	alfa
डालर	dolyar
छद्म	pseudo
निशाना	target
ईस्टर	pagkabuhay
ईस्टर	easter
ऑटोमोबाइल	sasakyan
राउंड	round
राउंड	bilog
बेरी	beri
बेरी	berry
नरम	malambot
रोमांटिक	romantiko
जन्मदिन	kaarawan
जन्मदिन	kaarawan
काँच	baso
काँच	salamin
काँच	pampalaki
सूप	sopas
सूप	sabaw
नेट	net
नेट	nets
जेरिको	jericho
तेरे	tere
टैगोर	tagore
हॉप	sakay
उत्परिवर्तन	pagbago
गेज	daambakal
गेज	sukatin
ओपेरा	opera
मैट्रिक्स	matrix
मैट्रिक्स	matris
जार्ज	george
बिल्ली	pusa
बिल्ली	cat
क्षुद्रग्रह	asteroids
क्षुद्रग्रह	asteroid
आसमान	sky
आसमान	kalangitan
आसमान	himpapawid
आसमान	skies
मिनी	mini
क्रियाएँ	gawain
क्रियाएँ	aktibidades
क्रियाएँ	aksyon
क्रियाएँ	aksiyon
क्रियाएँ	gawain
क्रियाएँ	aktibidad
वैली	wally
याचिका	petisyon
सुविधाजनक	maginhawa
स्नेह	pagmamahal
फेसबुक	facebook
जैक्सन	jackson
चोर	chor
चोर	magnanakaw
कॉपी	kinopya
कॉपी	ginaya
कॉपी	kopya
कॉपी	copy
कॉपी	kopyahin
डाइऑक्साइड	dioxide
केप	cape
केप	tangos
केप	kabo
मौसमी	seasonal
भेजी	naipadala
भेजी	ipinadala
भेजी	nagpadala
कमेटी	komite
कमेटी	committee
मौजूदगी	presensya
मौजूदगी	iral
मौजूदगी	presence
मौजूदगी	presensiya
दोस्ती	pagkakaibigan
दोस्ती	pakikipagkaibigan
बम्बई	bombay
प्रेरक	inductor
पंप	poso
दाने	butil
एयरबस	airbus
सील	seal
आभासी	birtwal
आभासी	virtual
नक्काशी	inukit
विचलन	deviation
डबिंग	dubbing
डेविस	davis
होस्ट	host
जलाशय	basin
ऋणात्मक	negatibong
ऋणात्मक	negatibo
ऋणात्मक	negative
जवान	bata
सूफी	sufi
डॉग	aso
डॉग	dog
टूल	kasangkapan
टैक्सी	taxi
टैक्सी	taksi
टैक्सी	cab
टैक्सी	taxi
सूरा	chapter
सूरा	kabanata
सूरा	surah
सूरा	sura
पेरू	peru
परिणत	ginagawang
भूरा	brown
भूरा	kayumanggi
भूरा	browns
यूनिक्स	unix
गार्ड	guwardiya
गार्ड	guard
गार्ड	bantay
गिना	mabibilang
गिना	counted
रेलमार्ग	riles
गेहूं	trigo
ब्राह्मी	brahmi
बेसिक	basic
फेडरेशन	pederasyon
रस्सी	tali
रस्सी	lubid
क्रीम	cream
परेड	parada
परेड	parade
अलास्का	alaska
शुद्धता	chastity
शुद्धता	kawastuhan
रुद्र	rudra
रचनाकार	manunulat
अंगूर	ubas
विश्वव्यापी	worldwide
लेनी	leni
देह	katawan
जौ	barley
युवावस्था	kabataan
स्टाइल	istilo
स्टाइल	style
स्टाइल	estilo
रेड्डी	reddy
गुरुकुल	seminary
लौटे	ibabalik
लौटे	binalik
ढांचा	frame
ढांचा	frame
ढांचा	istraktura
मजदूरी	wage
मजदूरी	sahod
विस्थापन	displacement
चैन	chan
चैन	kadena
चैन	chain
भ्रष्ट	corrupt
भ्रष्ट	kurakot
अभियान्त्रिकी	inhinyeriyang
अभियान्त्रिकी	engineering
सामंजस्य	pagkakatugma
सामंजस्य	harmony
सामंजस्य	pagkakaisa
बंगला	bangla
पैक	pack
पैक	pack
छाल	bark
पिक्चर	picture
पिक्चर	larawan
पिक्चर	pixar
इराक़	iraq
वाइन	alak
फारस	persia
शतरंज	ahedres
शतरंज	chess
गर्भपात	pagpapalaglag
प्रकोप	wrath
ग्रीष्म	summers
ग्रीष्म	summer
बेल्ट	sinturon
बेल्ट	sinturon
बेल्ट	belt
पुजारी	pari
प्लेस	lugar
प्लेस	pook
खां	khan
मीना	mina
एनीमेशन	animation
ज्वार	batad
नॉन	non
समस्याएँ	problema
एलिजाबेथ	elizabeth
डिएगो	diego
पैट्रिक	patrick
विक्टर	victor
मित्रता	pagkakaibigan
मित्रता	pakikipagkaibigan
विश्वसनीयता	maaasahan
यूरेनियम	uranyo
श्रद्धांजलि	tributes
स्तुति	purihin
स्तुति	papuri
ड्रीम	dream
ड्रीम	pinapangarap
ड्रीम	panaginip
ड्रीम	pangarap
कैप्टन	capt
कैप्टन	captain
कैप्टन	kapitan
कैप्टन	kapitana
वेधशाला	obserbatoryo
कुत्ता	aso
कुत्ता	dog
तुरन्त	kaagad
तुरन्त	agad
तुरन्त	kaagad
क्लबों	club
क्लबों	samahan
जड़ें	roots
सरसों	mustard
इमाम	imam
वार्नर	warner
सिस्टम्स	systems
सिस्टम्स	sistema
चलना	naglalakad
चलना	lumalakad
चलना	paglalakad
चलना	maglakad
चलना	lumakad
चलना	lakad
चलना	walk
धुन	tune
समितियों	committees
मसाले	pampalasa
लेबनान	lebanon
औचित्य	katwiran
रूपक	metapora
नौका	yate
नौका	bangka
शैवाल	algae
निपटान	itapon
निपटान	settlement
साईट	site
स्वीडिश	swedish
स्वीडिश	suweko
स्वीडिश	sweden
स्वीडिश	suwesya
एडम्स	adams
अभिगम	access
मंत्रिमंडल	ministries
मंत्रिमंडल	gabinete
मंत्रिमंडल	cabinet
सिखों	sikh
पैतृक	paternal
लेट	late
लेट	huli
तिल	linga
ट्विटर	twitter
जेरी	jerry
पतला	payat
पतला	slim
पतला	manipis
पतला	ginhawa
पतला	payat
पतला	slight
न्यूज	balita
न्यूज	news
आइलैंड	isla
आइलैंड	pulo
आइलैंड	island
कमर	baywang
फौज	hukbo
फौज	army
कमाल	pambihira
कमाल	galing
उठाना	pagpapalaki
निकास	umalis
निकास	lumabas
मालिश	masahe
मालिश	massage
कॉमिक	comic
क्वार्टर	quarter
लाइनों	lines
पाषाण	quarry
कवक	fungus
क्षतिपूर्ति	compensation
क्षतिपूर्ति	sweldo
क्षतिपूर्ति	damages
सूखा	tuyo
सूखा	tuyong
सूखा	tagtuyot
रहस्यमय	misteryosong
रहस्यमय	mahiwaga
इस्लामिक	islamic
रजिस्टर	register
सिंगल	single
सिंगल	solong
सन्धि	tratado
सन्धि	kasunduan
अनूदित	isinalin
चमत्कार	miracles
चमत्कार	himala
चमत्कार	himala
चमत्कार	milagro
चमत्कार	miracle
चमत्कार	kababalaghan
गोला	sphere
उत्तेजना	kaguluhan
गेट्स	gates
विमानन	panghimpapawid
विमानन	aviation
संचय	cache
डैनियल	daniel
वायरलेस	wireless
फिलाडेल्फिया	philadelphia
टुकड़ा	piece
टुकड़ा	piraso
टुकड़ा	slice
लेफ्टिनेंट	tenyente
स्पैनिश	spanish
स्पैनिश	kastila
स्पैनिश	espanyol
अपोलो	apollo
एफबीआई	fbi
कैमरून	cameroon
हाइब्रिड	hybrid
बलात्कार	panggagahasa
संतोष	satisfaction
संतोष	kasiyahan
बस्तियों	localities
कथाएं	tales
रोलिंग	rolling
रोलिंग	rowling
सजावट	hiyas
सजावट	dekorasyon
सजावट	pamasko
टेरी	terry
हिमनद	glacier
अस्थिर	unstable
राख	ashes
राख	ash
संकुचन	compress
संकुचन	ikli
इन्टरनेट	internet
उर्वरक	fertilizer
उर्वरक	pataba
अनुवादक	tagapagsalin
अनुवादक	translator
अनुवादक	tagasalin
अनुवादक	translators
शोक	pagluluksa
आरोपों	paratang
उपसर्ग	prefix
दिलचस्प	interesting
दिलचस्प	interesante
दिलचस्प	kaaya
संयम	pagpipigil
आँखें	mata
कच्चा	raw
कच्चा	hilaw
शाप	sumpa
कैपिटल	capitals
कैपिटल	capitol
बास	bass
घुटने	tuhod
कम्प्यूटिंग	computing
अपराधियों	offender
डेस्कटॉप	desktop
जीती	nanalo
जीती	panalo
जादुई	magical
पोर्टलैंड	portland
सितारे	stars
डीजल	diesel
तेरह	labintatlong
स्पिन	spin
फ्रैंकफर्ट	frankfurt
गिने	numbered
गिने	mabibilang
गिने	counted
स्टेज	yugto
स्टेज	entablado
स्टेज	yugto
स्टेज	stage
निष्ठा	dedication
निष्ठा	dedikasyon
निष्ठा	wagas
इंटरफ़ेस	interface
ऑप्टिकल	optical
साँस	huminga
साँस	hinga
साँस	hininga
साँस	paghinga
स्विट्ज़रलैंड	switzerland
कैल्सियम	calcium
दीप	malalim
दीप	deep
ग़लत	mali
निकालकर	inaalis
बंधक	hostage
एंटीबॉडी	antibody
पटल	panel
प्रत्यारोपण	magtanim
प्रत्यारोपण	transplant
कर्मियों	tauhan
लैंड	lupain
लैंड	lupa
वियना	vienna
नाइट्रेट	nitrate
ज़रूर	sure
कॉमन्स	commons
