que	że
infància	dzieciństwo
infància	dzieciństwie
triangle	trójkąta
triangle	trójkąt
reserves	zastrzeżenia
insecte	owadów
insecte	owady
musulmà	muzułmańskich
musulmà	muzułmanie
ucraïnès	ukraiński
projecció	rzut
projecció	projekcji
suís	szwajcarski
suís	szwajcarską
suís	szwajcaria
determinats	pewne
ptolemeu	ptolemeusz
leopold	leopold
subfamília	podrodziny
sultan	sultan
dirigents	przywódców
dirigents	liderów
dirigents	przywódcy
dirigents	liderzy
gabinet	gabinet
deportivo	deportivo
pit	skrzynia
pit	piersi
facilitat	łatwością
facilitat	łatwość
bartomeu	bartholomew
cobertura	pokrycia
cobertura	pokrycie
bosch	bosch
jim	jim
jim	jima
ferit	zraniony
ferit	skrzywdzić
fusionar	łączenie
fusionar	połączyć
howard	howard
plus	plus
plus	dodatkowo
conversió	konwersji
conversió	zamiana
conversió	przekształcenie
conversió	konwersja
conversió	konwersje
conversió	przemiana
concessió	koncesji
llistat	listing
experts	specjaliści
experts	eksperci
experts	ekspertów
extensa	rozległe
extensa	obszerne
discos	dyski
isaac	isaac
franc	franc
hongarès	węgierskiej
hongarès	węgierskie
hongarès	węgierski
hongarès	węgier
hongarès	węgierska
duquessa	księżna
duquessa	księżnej
variació	zmienność
jurat	jury
jurat	przysięgłych
bull	byka
bull	byk
bull	bull
àcids	kwasy
àcids	kwasów
receptor	receptora
receptor	receptory
receptor	odbiornik
receptor	odbiorca
barrera	barrera
barrera	bariera
barrera	bariery
roses	róże
roses	róż
atlético	atlético
columbia	columbia
columbia	kolumbia
demostrat	wykazano
demostrat	wykazane
associats	współpracowników
associats	współpracownicy
associats	wspólnicy
viola	viola
escocès	szkotów
escocès	szkocki
pensa	pomyśl
pensa	myśl
pensa	mysli
tarda	popołudnie
tarda	popołudnia
poetes	poetów
addicional	dodatkowa
addicional	dodatkowe
addicional	dodatkowy
passatgers	pasażerowie
passatgers	pasażerom
passatgers	pasażerów
htm	htm
plat	danie
rambla	rambla
ibrahim	ibrahim
alcohol	alkoholu
alcohol	alkohol
martorell	martorell
frankfurt	frankfurt
definit	zdefiniowano
definit	zdefiniowane
definit	określonych
definit	zdefiniowana
definit	zdefiniowany
definit	zdefiniowanych
song	piosenka
song	piosenki
song	utwór
song	pieśń
song	song
classificat	sklasyfikowane
classificat	tajne
classificat	tajna
classificat	tajny
raigs	promienie
victoria	wiktoria
victoria	wiktorii
victoria	victoria
mantenint	trzymanie
mantenint	utrzymanie
mantenint	utrzymywanie
olympic	olimpijski
olympic	olympic
olympic	olimpijskie
especialitzat	wyspecjalizowane
especialitzat	specjalistyczne
denis	denis
configuració	ustawienie
configuració	konfiguracja
configuració	konfiguracji
configuració	konfiguracja
alliberat	uwolnił
alliberat	uwolniony
adoptat	przyjęty
adoptat	przyjęta
adoptat	adoptowany
adoptat	przyjęto
adoptat	przyjęte
llop	wolf
llop	wilka
llop	wilk
danès	duńskie
danès	duński
danès	duńskim
realitzen	wykonać
evidència	dowód
evidència	dowody
sydney	sydney
protectorat	protektorat
marines	marines
explicació	wyjaśnienie
explicació	wyjaśnienia
globe	globe
xinesos	chińczyk
xinesos	chiny
xinesos	chińskich
xinesos	chińska
xinesos	chiński
xinesos	chińskie
derivat	pochodnych
derivat	pochodne
lent	obiektyw
lent	soczewki
lent	powoli
lent	wolno
anthony	anthony
anthony	antoni
adult	dorośli
adult	dorosły
adult	dorosłych
adult	dorosła
sisè	szóstej
sisè	szóste
sisè	szósta
sisè	szósty
directora	dyrektor
directora	dyrektora
directora	reżyser
creus	krzyże
manuscrit	rękopis
tretze	trzynastu
tretze	trzynaście
tretze	thirteen
vuitanta	osiemdziesiąt
vuitanta	eighty
ginebra	genewie
philippe	philippe
philippe	filip
desconeguda	nieznany
desconeguda	nieznana
desconeguda	nieznane
estabilitat	stabilizacja
estabilitat	stabilności
estabilitat	trwałość
estabilitat	stabilność
navarro	navarro
testimonis	świadkowie
testimonis	świadków
calais	calais
expressa	wyraża
negativa	odmowy
negativa	odmowa
kenya	kenii
mahmud	mahmud
víctima	ofiarą
víctima	ofiary
víctima	ofiara
correspondència	korespondencja
correspondència	korespondencji
expulsat	wydalony
expulsat	wyrzucony
expulsat	wyrzucony
experimental	eksperymentalne
trama	działka
trama	spisek
trama	działki
afganistan	afganistan
afganistan	afganistanu
afganistan	afganistanie
espines	kolce
brasiler	brazylii
dependències	jednostki
dependències	jednostek
dependències	agregaty
dependències	zależności
broadway	broadway
broadway	broadwayu
immigrants	imigrantów
immigrants	imigranci
verds	zielonych
verds	zieloni
bou	bou
típicament	zazwyczaj
típicament	zwykle
típicament	typowo
jornada	dnia
jornada	dzień
jornada	dzien
especialista	specjalista
especialista	specjalistyczne
circulació	obieg
circulació	krążenie
circulació	nakład
síndrome	syndrom
croada	krucjaty
impressió	wrażenie
impressió	wrażenia
impressió	wyświetlenie
impressió	druk
impressió	druku
impressió	drukowanie
pagesos	wieśniacy
pagesos	chłopów
terror	terror
terror	terroru
terror	przerażenie
ricardo	ricardo
une	une
russell	russel
russell	russell
russell	russella
obrer	robotnik
obrer	workman
paisatges	krajobrazy
adams	adams
adams	adamsa
reduïda	zmniejszone
reduïda	skrócony
reduïda	obniżona
reduïda	zmniejszona
reduïda	zmniejszony
atorgat	udzielone
atorgat	przyznana
atorgat	przyznane
atorgat	przyznany
atorgat	przyznano
janeiro	janeiro
instrucció	instrukcje
instrucció	instrukcja
faria	faria
damasc	damaszku
descendència	potomstwa
descendència	potomek
descendència	potomstwo
metges	lekarze
metges	doktorzy
metges	lekarzy
ripoll	ripoll
refugiats	uchodźców
refugiats	uchodźcy
crema	płonie
crema	spalić
crema	spal
crema	śmietana
crema	śmietanki
crema	krem
crema	śmietanka
tresor	skarbem
tresor	skarb
tresor	skarby
lea	lea
assentaments	fotele
assentaments	siedzenia
marta	marta
ossos	bones
ossos	kości
lorena	lorena
lorena	lorraine
medina	medina
dipòsits	depozytów
dipòsits	depozyty
exploració	skanowanie
exploració	skanowania
exploració	skan
generacions	pokolenie
generacions	pokolenia
generacions	pokoleń
heinrich	heinrich
federico	federico
funcionaris	urzędników
funcionaris	urzędnicy
agulla	igłę
agulla	igły
agulla	igła
genètica	genetyki
genètica	geny
probabilitat	prawdopodobieństwa
probabilitat	prawdopodobieństwo
parròquies	parafie
parròquies	parafii
suposadament	podobno
suposadament	przypuszczalnie
privilegis	uprawnienia
privilegis	przywileje
privilegis	przywilej
comerciants	przedsiębiorcy
comerciants	handlarze
comerciants	handlowców
centro	centro
harmonia	harmonii
harmonia	harmony
harmonia	harmonia
esquena	back
esquena	wstecz
esquena	powrót
permès	dozwolone
permès	dozwolony
permès	dozwolona
permès	dopuszczone
dibuixant	karykaturzysta
interpreta	interpretuje
eliminació	usunięcie
eliminació	usuwanie
eliminació	eliminacja
eliminació	eliminacji
eliminació	wydalanie
astronomia	astronomii
istanbul	stambule
alabama	alabamie
alabama	alabamy
plural	mnoga
conte	conte
sobrenom	przezwisko
sobrenom	pseudonim
pregunta	pytania
pregunta	pytanie
visites	odwiedziny
visites	wizyty
visites	odwiedzin
visites	wizyt
clients	klienci
clients	klientów
clients	klienci
clients	klientów
adaptat	przystosowany
adaptat	dostosowany
adaptat	dostosowana
adaptat	przystosowane
adaptat	dostosowane
ramaderia	inwentarz
pendent	oczekiwanie
gènova	genui
dissenys	wzory
dissenys	projekty
espectacles	pokazy
espectacles	pokazuje
caucas	kaukazu
nacionalisme	nacjonalizm
tailàndia	tajlandia
tailàndia	tajlandii
promesa	zaręczony
promesa	zaręczona
promesa	zaręczyny
rey	rey
dita	dita
paràmetre	parametr
paràmetre	parametry
àmbits	tereny
àmbits	obszary
àmbits	obszarach
àmbits	powierzchnie
como	como
beta	beta
sri	sri
aventura	przygodę
aventura	przygoda
aventura	przygody
aventura	przygód
carib	karaibów
carib	karaiby
holanda	holandii
holanda	holland
holanda	holandia
transferència	przenoszenie
transferència	transfer
transferència	przeniesienie
transferència	przelew
transferència	przekazanie
transferència	transferu
produccions	productions
enviats	wysłany
enviats	wysłane
enviats	wysłano
arguments	argumenty
esquí	narciarstwo
esquí	narty
duresa	twardości
georg	georg
residents	rezydentów
residents	mieszkańców
residents	mieszkańcy
ombra	cieniu
ombra	cienia
ombra	shadow
ombra	cień
magnètic	magnetyczne
magnètic	magnetyczny
parcs	parki
renovació	odnowienia
renovació	przedłużenie
renovació	odnowienie
multitud	tłumy
multitud	tłum
concedit	udzielone
concedit	przyznana
concedit	przyznane
concedit	przyznany
concedit	przyznano
maresme	maresme
pistes	utwory
pistes	tory
pistes	ścieżki
pistes	szlaki
pistes	ślady
bois	bois
preus	ceny
preus	cennik
desembocadura	mouth
desembocadura	usta
desembocadura	gęba
christopher	christopher
christopher	krzysztof
racing	wyścig
racing	racing
racing	wyścigi
racing	ściganie
llicenciat	absolwent
parlat	wypowiedziane
muntatge	montaż
muntatge	montażu
taques	plamki
derivada	pochodnych
derivada	pochodne
iniciat	rozpoczęte
iniciat	rozpoczęto
iniciat	rozpoczęty
iniciat	zaczął
residus	odpady
residus	odpadów
documentada	udokumentowane
crimea	krym
sagrat	świętość
sagrat	święty
sagrat	święte
tunísia	tunezja
mercats	rynki
mercats	rynków
externa	zewnętrzne
aux	aux
consellers	doradcy
zool	zool
fischer	fischer
cugat	cugat
moreno	moreno
originàriament	początkowo
originàriament	pierwotnie
habitació	pomieszczenie
habitació	pokój
dan	dan
memòries	pamiętniki
participant	uczestnika
participant	uczestnik
triple	potrójny
triple	potrójne
extremadament	wyjątkowo
extremadament	niezwykle
extremadament	ekstremalnie
extremadament	niezmiernie
reconeix	rozpoznaje
reconeix	uznać
far	latarni
vinya	winnicy
monestirs	klasztory
portaveu	rzecznik
servidor	serwer
servidor	server
servidor	serwera
servidor	serwery
moore	moore
coronat	koronowany
molècula	cząsteczka
molècula	molekuły
dublín	dublinie
dublín	dublina
dublín	dublin
llinatge	rodowód
bàsic	podstawowe
bàsic	podstawowego
bàsic	podstawowy
bàsic	podstawowa
antioquia	antiochia
inspirat	inspiracja
inspirat	zainspirowany
inspirat	inspirujące
introduït	wprowadzone
introduït	wprowadzono
introduït	wprowadzony
introduït	wprowadzona
mínima	minimalna
mínima	minimalne
mínima	minimum
mínima	minimalny
específics	szczególne
específics	konkretne
específics	specyficzne
col	kapusty
col	kapusta
col	col
hernández	hernández
hernández	hernandez
assassinats	morderstwa
assassinats	zabójstwa
assassinats	morderstw
visitants	odwiedziny
visitants	gości
visitants	odwiedzający
visitants	goście
visitants	odwiedzających
paraguai	paragwaju
vela	świeca
vela	świecę
vela	świece
vela	żeglarstwo
balcó	balkonem
balcó	balkon
vídeos	filmy
vídeos	filmiki
vídeos	wideo
talent	talenty
talent	talentu
talent	talent
talent	utalentowany
talent	talent
talent	zdolny
talent	zdolna
talent	utalentowana
fidels	lojalny
fidels	wierny
fidels	lojalni
fidels	lojalna
casament	ślub
casament	wesele
casament	weselny
toscana	toscana
toscana	toskanii
manel	manuel
manuscrits	rękopisy
cornisa	gzymsie
luna	luna
venut	sprzedane
venut	sprzedano
venut	sprzedany
venut	sprzedana
constància	wytrwałość
constància	wytrwałości
anuals	coroczne
anuals	roczny
anuals	roczne
anuals	rocznie
anuals	roczna
màlaga	malaga
elementals	elementarnego
elementals	pierwiastki
reputació	reputacji
reputació	reputację
reputació	reputacja
semifinals	półfinały
rodatge	strzelanina
rodatge	strzelać
rodatge	strzelanie
triat	wybrała
triat	wybrał
mides	wielkości
mides	rozmiary
orgànica	organicznych
orgànica	organiczne
orgànica	ekologiczna
orgànica	organiczny
orgànica	ekologiczne
emilio	emilio
virtut	cnota
virtut	cnoty
virtut	cnotę
european	europejska
european	europejski
european	europejskiej
european	europejskie
european	european
php	php
mexicà	meksykanie
mexicà	meksykańskie
mexicà	meksykański
mexicà	meksykańska
florals	kwiatowy
platges	plaże
ciutadà	obywatele
ciutadà	obywatela
ciutadà	obywatel
periòdic	gazety
periòdic	gazeta
periòdic	gazetę
benefici	korzyść
benefici	świadczenie
benefici	korzyści
espectre	widma
espectre	widmo
espectre	spektrum
supervivència	przeżycie
supervivència	przetrwania
supervivència	przeżycia
supervivència	przetrwanie
específicament	konkretnie
específicament	specjalnie
inversió	inwersji
inversió	inwestycje
inversió	inwestycji
inversió	inwestycja
inversió	inwestycyjne
inversió	inwestowanie
suggereix	sugerują
suggereix	zaproponuj
suggereix	zasugerować
suggereix	sugeruje
fenòmens	zjawiska
fenòmens	fenomen
fenòmens	zjawisk
fenòmens	zjawisko
fenòmens	świry
ciutadania	obywatelstwa
ciutadania	obywatelstwo
positiu	pozytywna
positiu	pozytywne
positiu	dodatni
positiu	pozytywnie
positiu	pozytywny
oriol	oriol
traçat	śledzenia
traçat	śledzenie
granja	farma
granja	farmie
granja	gospodarstwa
granja	gospodarstwo
laura	laura
laura	laury
laura	lauro
vegetal	warzywa
vegetal	warzywo
vegetal	warzyw
habilitats	zdolności
habilitats	umiejętności
somni	marzenie
somni	dream
somni	marzenia
somni	sen
golfes	poddasze
golfes	strych
polèmica	kontrowersji
trinitat	trinity
trinitat	trynidad
index	indeks
index	spis
index	wskaźnik
index	indeksu
pokémon	pokémon
camerun	kamerun
banu	banu
leonardo	leonardo
picasso	picasso
bagdad	bagdadu
bagdad	bagdadzie
parma	parma
kíev	kijów
kíev	kijowie
marsella	marsylii
simetria	symetria
road	drogowy
road	drogi
road	drodze
road	droga
road	road
client	klienta
client	klient
client	klientka
vigo	vigo
rebel	rebeliantów
extractives	wydobywczego
departaments	departamentów
departaments	działy
freqüentment	często
llit	łoże
llit	łóżka
llit	łóżko
llit	łóżku
creure	uwierz
felipe	felipe
mantingut	trzymane
mantingut	trzymany
experiment	eksperyment
tauler	pulpit
tauler	panelu
tauler	panel
tauler	pokładzie
tauler	zarząd
tauler	wyżywienie
tauler	deska
tauler	tablica
muñoz	muñoz
sonata	sonata
baden	baden
sessió	sesja
sessió	sesję
sessió	sesje
sessió	sesji
sessió	spotkania
sessió	posiedzenie
sessió	zebranie
sessió	spotkanie
alumne	studentka
alumne	studenci
alumne	uczeń
alumne	uczennica
alumne	student
còrsega	korsyka
poblet	poblet
castellar	castellar
pals	kumplami
pals	kumple
pals	kije
ros	ros
fleques	piekarnie
fleques	piekarni
sepultura	grobie
sepultura	grób
sepultura	grobu
who	kto
who	kogo
who	who
relats	zdarzenia
relats	opowiadania
relats	historie
relats	opowieści
narcís	narcyz
pèl	włosy
pèl	sierść
pèl	włosów
harvard	harvardu
harvard	harvard
harvard	harvardzie
niça	ładnie
niça	fajny
niça	fajna
niça	fajne
niça	ładne
adrià	hadrian
nadius	tubylcy
nadius	tubylców
taronja	pomarańczowy
taronja	orange
taronja	pomarańczowe
taronja	pomarańczowa
percentatge	procent
percentatge	odsetek
percentatge	procent
blues	blues
blues	bluesa
manifestació	wykazanie
manifestació	demonstracja
manifestació	demonstracje
manifestació	demonstracji
altament	wysoce
bruce	bruce
recurs	odwołania
recurs	apel
recurs	odwołanie
recurs	zasoby
recurs	zasobów
recurs	zasób
permetent	pozwalając
lector	reader
republicans	republikanów
republicans	republikanie
eliminat	usunięto
eliminat	usunięte
eliminat	usunięta
eliminat	usunięty
eliminat	usunięto
eliminat	usunięte
eliminat	usunięta
eliminat	usunięty
ordenat	wyświęcony
monumental	monumentalne
acollir	hosting
aportar	zapewnić
aportar	zapewniać
amo	amo
budapest	budapeszt
budapest	budapeszcie
ter	ter
reflecteix	odzwierciedlają
activament	aktywnie
honors	wyróżnieniem
honors	wyróżnieniem
noies	dziewczyny
noies	dziewczynki
noies	girls
noies	dziewczęta
incorporació	włączenia
incorporació	włączanie
egipcis	egipcjanie
valle	valle
conclusió	wniosek
conclusió	zawarcie
conclusió	wnioski
manga	manga
río	río
modalitat	tryb
aparentment	najwidoczniej
aparentment	najwyraźniej
aparentment	widocznie
contactes	kontakty
còmics	komiks
còmics	komiksów
còmics	komiksy
favorable	korzystne
favorable	korzystny
favorable	korzystne
favorable	sprzyjające
favorable	korzystna
ram	ram
ram	rama
ram	baran
senegal	senegalu
allah	allah
allah	allaha
hugo	hugo
african	afrykańskie
african	afryki
african	afrykański
african	afryka
african	afrykańska
mestra	nauczycielu
mestra	nauczyciel
mestra	nauczycielka
pre	pre
balcons	balkony
marshall	marshall
marshall	marszałek
marshall	marshalla
non	non
ernst	ernst
feble	słaby
feble	słabo
feble	słaba
feble	słabe
profund	głęboka
profund	głęboki
profund	głęboko
profund	głębokie
profund	deep
aprovada	zatwierdzony
aprovada	zatwierdzono
aprovada	zatwierdzona
aprovada	zatwierdzone
aprovada	zatwierdzonych
psicologia	psychologii
psicologia	psychologia
confusió	niejasności
confusió	zamęt
confusió	zamieszanie
confusió	zakłopotanie
circuits	obwody
croats	chorwaci
forats	otworów
forats	dziury
forats	otwory
land	kraina
land	land
land	ląd
land	grunty
land	ziemia
llegendes	legend
llegendes	legendy
ambaixada	ambasady
ambaixada	ambasadzie
ambaixada	ambasada
modificació	modyfikacja
modificació	modyfikacje
modificació	modyfikacji
efectiu	kasy
efectiu	gotówką
efectiu	gotówkę
efectiu	cash
efectiu	gotówka
efectiu	efektywne
efectiu	skuteczny
efectiu	efektywna
efectiu	efektywny
efectiu	skuteczne
minoria	mniejszość
minoria	mniejszości
rose	rose
rose	róża
diàleg	dialogu
diàleg	dialog
magistrat	sędziego
hospitalet	hospitalet
ann	ann
viva	viva
normandia	normandii
gravats	ryciny
gravats	wyryte
àudio	audio
àudio	dźwięk
gramàtica	gramatyki
esperava	oczekiwane
vigilància	obserwacja
vigilància	nadzór
vigilància	nadzoru
referèndum	referendum
socis	partnerzy
socis	partnerami
socis	partnerów
socis	wspólnicy
centímetres	centymetry
centímetres	centymetrów
infecció	infekcja
infecció	infekcje
infecció	zakażenia
infecció	zakażenie
delhi	delhi
fàbriques	fabryk
fàbriques	fabryki
raymond	raymond
raymond	raymonda
sentència	wyrok
sentència	orzeczenie
sentència	osąd
tendències	trendy
tendències	tendencje
tendències	tendencji
lucas	lucasa
lucas	lucas
lucas	łukasz
lucas	lukas
antoine	antoni
antoine	antoine
llança	włóczni
llança	włócznia
quercus	quercus
quercus	dąb
valencia	valencia
quint	kwintus
vestits	suknie
vestits	sukienki
out	out
ludwig	ludwik
ludwig	ludwig
arena	arena
arena	arenę
arena	arenie
sorpresa	zaskoczenie
sorpresa	niespodzianka
krasnodar	krasnodar
altiplà	plateau
reunions	zebrania
reunions	spotkania
reunions	spotkań
reunions	posiedzenia
explosió	wybuch
explosió	eksplozja
lideratge	przewodnictwo
lideratge	kierownictwo
lideratge	przywództwa
lideratge	przywódcy
lideratge	przywództwo
fruita	owoce
fruita	owoców
fruita	owoc
construïts	zbudowany
construïts	skonstruowane
construïts	zbudowane
demostració	demo
demostració	demonstracja
demostració	wykazanie
demostració	demonstracja
demostració	demonstracje
demostració	demonstracji
humitat	wilgotności
humitat	wilgoć
humitat	wilgotność
centra	środek
centra	centrum
centra	center
centra	ośrodek
lió	lyon
tela	tkanina
tela	tkaniny
personalitats	osobistości
personalitats	osobowości
perdent	utrata
perdent	przegrana
comissari	komisarz
bòsnia	bośni
bòsnia	bośnia
informes	raporty
informes	sprawozdania
informes	zgłoszenia
informes	raportów
angola	angoli
atp	atp
suau	miękka
suau	miękkie
suau	miękki
suau	gładkie
suau	gładka
suau	gładki
suau	sprawne
poderós	potężny
poderós	potężne
poderós	potężna
poderós	potężny
poderós	mocne
tronc	pień
tronc	bagażnik
tronc	kufer
tronc	bagażniku
identificat	zidentyfikowane
identificat	zidentyfikowano
identificat	zidentyfikowany
identificat	stwierdzone
negociar	negocjować
bancs	banks
bancs	banki
bancs	bankami
bancs	banków
regència	regency
defensor	obrońca
defensor	obrońcę
defensor	obrońcy
superfícies	powierzchnie
expulsió	wydalenia
expulsió	wydalanie
nazis	naziści
nazis	nazistów
bohèmia	czechy
guitarrista	gitarzysta
terratrèmol	trzęsienie
estàtues	posągi
aportació	wejściowe
aportació	wkład
aportació	wejście
aportació	składka
aportació	wkład
túnel	tunele
túnel	tunelu
túnel	tunel
eulàlia	eulalia
guerrers	wojowników
guerrers	wojownicy
competències	umiejętności
competències	uprawnienia
competències	moce
competències	uprawnień
competències	powers
competències	kompetencje
experiències	doświadczenia
experiències	przeżycia
experiències	doświadczeń
experiències	doznania
tsar	car
tsar	cara
atletisme	lekkoatletyka
proporcions	proporcje
aportacions	składki
aportacions	składek
aportacions	wkłady
enfrontaments	starcia
alejandro	alejandro
orange	pomarańczowy
orange	orange
orange	pomarańczowe
orange	pomarańczowa
setze	szesnaście
setze	sixteen
fil	nić
fil	nici
fil	wątek
fil	wątku
malta	malty
malta	malta
júnior	junior
sentiment	uczucie
sentiment	czucie
sus	sus
directiva	dyrektywa
directiva	dyrektywy
laurent	laurent
accepta	akceptuje
accepta	przyjmuje
accepta	zaakceptować
accepta	akceptuje
accepta	akceptuję
accepta	przyjmij
trasllat	przenoszenie
trasllat	transfer
trasllat	przeniesienie
trasllat	przelew
trasllat	przekazanie
trasllat	transferu
equatorial	równikowej
finances	finansowania
finances	finansowanie
finances	finanse
dependència	zależność
dependència	uzależnienie
dependència	zależności
desplaçament	przemieszczenie
desplaçament	przesunięcie
desplaçament	wyrównanie
dinàmica	dynamika
dinàmica	dynamikę
dinàmica	dynamiczne
dinàmica	dynamiczny
japan	japonii
japan	japonia
cantonada	zakręt
cantonada	kącik
cantonada	róg
cantonada	rogu
milles	miles
milles	kilometrów
milles	mile
milles	kilometry
milles	mil
cercles	kółka
cercles	okręgi
cercles	kółko
cercles	kręgi
auxiliar	pomocniczy
auxiliar	pomocnicze
fresc	świeżo
fresc	świeże
fresc	świeża
fresc	świeży
presidents	prezydentów
presidents	przewodniczących
presidents	prezydenci
coordinació	koordynacji
coordinació	koordynacja
formacions	komplety
formacions	formacje
tractaments	leczenie
tractaments	zabiegi
tractaments	zabiegów
opcions	opcje
quilòmetre	kilometra
quilòmetre	kilometr
paolo	paolo
corrupció	korupcja
corrupció	zepsucie
corrupció	korupcję
corrupció	korupcji
alfa	alpha
alfa	alfa
conrad	konrad
conrad	conrad
disminució	zmniejszyć
disminució	spadek
disminució	zmniejszenie
interfície	interfejs
interfície	interfejsu
pintat	malowane
canes	cannes
fang	fang
reconstruir	odbudowa
reconstruir	odbudować
obrers	pracowników
obrers	pracownicy
obrers	robotnicy
kennedy	kennedy
tinguin	posiadać
tinguin	mają
tinguin	mieć
turons	wzgórza
turons	hills
anal	analny
galeries	galerie
activista	działacz
prado	prado
parker	parkera
parker	parker
toni	toni
sessions	sesji
sessions	sesje
concloure	podsumowując
mongols	mongołowie
governadors	gubernatorów
governadors	prezesów
copenhaguen	kopenhagi
copenhaguen	kopenhadze
veí	sąsiada
veí	sąsiad
veí	sąsiadka
veí	sąsiad
veí	sąsiadka
receptors	odbiorniki
mariano	mariano
fabricant	wytwórca
fabricant	producent
fabricant	producenta
contenir	zawiera
contenir	zawierają
contenir	zawierać
incident	incydent
pàtria	ojczyzna
pàtria	ojczyzny
pàtria	ojczyzny
pàtria	ojczyzna
velocitats	prędkości
elizabeth	elżbieta
elizabeth	elizabeth
enzim	enzymu
enzim	enzym
enzim	enzymy
mental	psychiczna
mental	psychiczne
mental	umysłowe
mental	psychiczny
mental	psychicznego
edificació	budowanie
edificació	budynek
despeses	koszty
despeses	wydatki
oregon	oregon
religions	religie
opinions	opinia
opinions	opinię
opinions	opinie
cria	hodowlane
cria	hodowla
cria	hodowli
cria	hodowlanych
corredor	runner
corredor	goniec
corredor	korytarz
corredor	korytarza
incorporat	incorporated
publi	publiusz
prosa	proza
significatiu	znaczące
significatiu	znaczący
louisiana	luizjany
contaminació	zanieczyszczenia
contaminació	zanieczyszczenie
necessàries	niezbędny
necessàries	konieczny
necessàries	konieczna
necessàries	niezbędne
necessàries	konieczne
creences	przekonania
creences	wierzenia
colonització	kolonizacji
bàsiques	podstawowe
bàsiques	podstawowego
bàsiques	podstawowy
bàsiques	podstawowa
codis	kodów
codis	kody
destinació	przeznaczenie
destinació	przeznaczenia
destinació	przeznaczeniem
destinació	przeznaczenie
assistent	asystenta
assistent	asystent
assistent	pomocnik
assistent	asystentka
assistent	czarodzieja
assistent	czarodziej
assistent	asystent
assistent	czarnoksiężnik
líbia	libii
líbia	libia
osca	huesca
malàisia	malezja
malàisia	malezji
ottawa	ottawa
minut	minuta
minut	minutę
minut	minute
psc	psc
tennessee	tennessee
demogràfica	demograficznych
demogràfica	demograficzne
bailey	bailey
catorze	czternaście
maurici	mauritius
cròniques	kroniki
cròniques	chronicles
gra	zboża
gra	ziarna
gra	ziarno
gra	zboże
alumini	aluminium
alumini	aluminiowe
alumini	aluminium
alumini	aluminiowe
fide	fide
xifres	figury
xifres	liczby
wolfgang	wolfgang
processó	procesja
rics	bogata
rics	bogate
rics	rich
rics	bogaty
foix	foix
melle	melle
reforçar	wzmocnić
reforçar	wzmocnienia
teatres	kin
teatres	teatrów
teatres	kina
cross	krzyż
cross	krzyżyk
cross	krzyża
cross	cross
escorça	bark
escorça	kory
escorça	kora
llibreria	księgarni
liu	liu
enregistrament	nagrywanie
enregistrament	nagranie
enregistrament	zapisywanie
enregistrament	rejestrowanie
evangeli	ewangelii
evangeli	gospel
flauta	flet
conducta	postępowanie
conducta	prowadzenia
transcripció	transkrypcji
pacient	pacjentka
pacient	pacjenta
pacient	cierpliwy
pacient	pacjent
sibèria	syberii
ivori	ivory
arnold	arnold
salvatge	wild
salvatge	dziki
salvatge	dziko
salvatge	dzika
salvatge	dzikie
salvatge	savage
salvatge	dziki
salvatge	dzikie
diplomàtic	dyplomata
mexicana	mexicana
weber	weber
cinturó	pasek
cinturó	pas
plats	naczynia
bassa	tratwę
comitès	komitety
comitès	komisje
races	ras
races	rasy
test	test
test	badanie
test	testy
test	próba
party	przyjęcie
party	partia
party	partii
party	impreza
party	imprezy
essencialment	zasadniczo
sisena	szóstej
sisena	szóste
sisena	szósta
sisena	szósty
nebraska	nebraski
flamenc	flamenco
flamenc	flamandzkiej
extracció	wydobycie
extracció	ekstrakcji
varsòvia	warszawa
down	dół
mercuri	mercury
mercuri	rtęci
mercuri	rtęć
teula	teja
personalment	osobiscie
personalment	osobiście
mèdica	medyczna
mèdica	medyczny
mèdica	medyczne
cabal	przepływu
cabal	przepływy
cabal	przepływ
ordenació	sortowania
cartago	carthage
setè	siódmy
setè	siódmego
setè	siódmej
setè	siódme
setè	siódma
monges	zakonnice
oposat	naprzeciw
oposat	przeciwieństwo
oposat	naprzeciwko
hàbitats	siedliska
myers	myers
sinònim	synonim
castillo	castillo
parells	rówieśników
parells	par
parells	parami
parells	pary
endèmica	endemicznych
puntes	koronki
fra	fra
puc	puc
rao	rao
sentiments	uczuć
sentiments	odczucia
sentiments	uczucia
acceptat	przyjęta
acceptat	przyjęty
acceptat	zaakceptowane
acceptat	akceptowane
acceptat	przyjęte
prim	prim
avançada	zaawansowanych
avançada	zaawansowane
avançada	zaawansowana
avançada	zaawansowany
estretament	ściśle
sòls	gleby
sòls	gleb
sòls	podłóg
sòls	piętra
sòls	podłogi
discussions	dyskusji
discussions	dyskusje
vides	mieszka
vides	żyje
expedicions	wyprawy
expedicions	ekspedycje
primo	primo
finançament	finansowanie
finançament	fundusze
finançament	finansowanie
finançament	dofinansowanie
plom	ołów
plom	prowadź
plom	ołowiu
cota	cota
ment	umysłu
ment	umysł
zuric	zürich
zuric	zurychu
fotògraf	fotografa
fotògraf	fotograf
fotògraf	fotografem
canviant	zmiana
disney	disney
wii	wii
òptica	optyka
penal	kryminalne
penal	karnego
penal	przestępcy
penal	przestępca
penal	kryminalista
newton	newtona
newton	newton
estrany	dziwny
estrany	dziwna
estrany	dziwnie
estrany	dziwne
hamilton	hamilton
líban	liban
líban	libanu
polar	polarne
