மற்றும்	in
ராக்கெட்டுகள்	rakete
மதிப்பிடவும்	mera
மதிப்பிடவும்	stopnja
ஹான்சன்	hansen
பென்டகன்	pentagonu
பென்டகன்	pentagon
நெருடா	neruda
நுபீடியா	nupedia
பயத்தில்	grozljiva
பயத்தில்	strašljivo
பயத்தில்	strašen
பயத்தில்	grozljivo
முடங்கி	paraliziran
டாரியஸ்	darius
ஆராதனா	baroda
வாட	najemnine
வாட	izposoja
வினைச்சொற்கள்	glagoli
வெல்லஸ்லி	wellesley
பெருந்தன்மை	velikodušnost
புட்டின்	putin
ஜிகா	žika
ஆதரவுகள்	pooblastil
ஆதரவுகள்	pooblastila
யோகோ	yoko
வாலிஸ்	wallis
கூப்	udar
கூப்	coop
டிங்	ding
டிங்	ting
டைனமைட்	dinamit
டைனமைட்	dinamita
சொக்கப்பனை	kres
உச்சாடனம்	recitacija
வேலைவாய்ப்புகள்	odprtine
வேலைவாய்ப்புகள்	zaposlitve
ஆர்ட்டெமிஸ்	artemis
பரிணாமத்தை	drža
நோக்	nok
பெர்கின்ஸ்	perkins
கிறிஸ்டின்	christine
திருத்து	urejanje
பிறக்காத	nerojenega
கூழாங்கல்	kamenček
மூலோபாய	strateško
மூலோபாய	strateški
மூலோபாய	strateška
ரோவர்ஸ்	rovers
மிட்சுபிஷி	mitsubishi
மெக்லீன்	mclean
தண்டாயுதம்	mace
தண்டாயுதம்	solzivec
ஸ்டிக்	palica
ஸ்டிக்	palico
உருளைக்கிழங்குகள்	krompirja
உருளைக்கிழங்குகள்	krompir
வால்வ்	ventil
பிகினி	bikini
இரோசி	hiroshi
ரோட்ரிகோ	rodrigo
தெல்மா	thelma
பொருப்பு	zanositi
ஸ்லிம்	vitka
ஸ்லிம்	slim
உணர்வுள்ள	občutljivo
உணர்வுள்ள	občutljive
உணர்வுள்ள	občutljivi
உணர்வுள்ள	občutljiv
உணர்வுள்ள	občutljiva
நண்பனும்	prijatelj
நண்பனும்	prijateljica
நண்பனும்	prijateljico
டெப்ரா	debra
கோப்லி	copley
பேசிக்கொண்டு	govorjenje
அதா	adha
பிராடி	brody
நடாஷா	nataša
ஹர்ஷ்	grobo
ஊழியரின்	spremljevalec
திராவகம்	regia
டிம்பர்வுல்வ்ஸ்	timberwolves
நோர்கே	norgay
திறக்கப்படுகிறது	odprtje
திறக்கப்படுகிறது	otvoritev
திறக்கப்படுகிறது	odpiranje
சுவையூட்டும்	začimbe
ஹிம்லர்	himmler
திறந்துள்ளது	odpri
திறந்துள்ளது	odprto
புசி	buse
போர்டிங்	vkrcanje
உருவாக்குக	ustvarjati
உருவாக்குக	ustvariti
உருவாக்குக	ustvarjanje
உருவாக்குக	ustvari
கிளட்ச்	sklopko
மாக்கான்	macan
பூப்பந்து	badminton
கொழுப்புகளை	masti
கொழுப்புகளை	maščobe
கொழுப்புகளை	maščob
பிராங்குகள்	frankov
ட்விஸ்ட்	zasuk
ட்விஸ்ட்	preobrat
ட்விஸ்ட்	twist
ஈயத்தை	težji
ஈயத்தை	težja
ஈயத்தை	težje
அறியாமையை	nevednost
அறியாமையை	nevednosti
குன்ஹா	cunha
என்னுடையது	moj
என்னுடையது	moja
என்னுடையது	rudnik
என்னுடையது	moje
எரின்	erin
ரொடான்	rodin
ஆல்கலாய்டுகள்	alkaloidi
பிக்செல்	pixel
சுருட்டை	kodre
நோவோ	novo
வளைவுகளில்	loki
நம்பு	zaupanje
நம்பு	zaupanja
பரோஸ்	barros
அறிவினால்	vijake
அறிவினால்	vijaki
மானிங்	manning
ஓய்வெடுக்க	sprosti
மேர்க்கெல்	merkel
ஆங்கர்	sidro
கெய்ன்	cain
பொலொக்	pollock
குறியிடல்	prihajajoči
குறியிடல்	prihajajoče
அனகோண்டா	anakonda
முடிக்கப்படாத	nedokončano
முடிக்கப்படாத	nedokončane
முடிக்கப்படாத	nedokončan
கடுஞ்	nazadovanje
கடுஞ்	regresije
டுஹாமெல்	duhamel
ஃபிரேசர்	frazer
அழைக்கப்பட்டார்கள்	vabljeni
அழைக்கப்பட்டார்கள்	vabljen
அழைக்கப்பட்டார்கள்	povabljeni
அழைக்கப்பட்டார்கள்	vabljena
வனேசா	vanessa
டோலா	tola
தந்திரமான	zapleteno
தந்திரமான	prebrisano
தந்திரமான	zvit
தந்திரமான	zviti
ஹமாஷெல்ட்	hammarskjöld
இரைபோசோம்	ribosoma
எங்கிருந்தும்	kjerkoli
எங்கிருந்தும்	kamorkoli
ராட்கிளிஃப்	ratcliffe
செண்டாய்	sendai
நிலநடுக்கோடு	ekvatorialne
கவர்டேல்	coverdale
சாலட்	solata
சாலட்	solate
சாவெசு	chávez
தடுக்கப்பட்டுள்ளது	blokiran
தடுக்கப்பட்டுள்ளது	blokiral
தடுக்கப்பட்டுள்ளது	blokirana
மதிப்பீட்டாளர்கள்	moderatorji
லகுனா	laguna
குநோம்	gnome
குநோம்	palčka
சார்ஜென்ட்	vodnik
அட்டவணையைத்	poustvariti
தலைவர்களைப்	šefi
தலைவர்களைப்	šefov
நவா	nava
மியூஸ்	muza
காட்லீப்	gottlieb
மாம்பா	mamba
குடிசைகளில்	koče
அட்டிலா	attila
ஹார்ட்லீ	hartley
மெக்கானிக்	mehanik
மெக்கானிக்	mehanika
ஸ்பாம்	neželena
ஸ்பாம்	spam
கன்னங்கள்	lica
தரநிலைகளைப்	standarde
தரநிலைகளைப்	standardi
புவிப்புறத்	kopenski
புவிப்புறத்	kopenske
புவிப்புறத்	kopenskih
கோஹ்	goh
மையப்புள்ளி	epicenter
செர்கி	serge
ஆஸ்போர்ன்	osborne
பெர்னம்புகோ	pernambuco
ஷின்	shin
கண்ணியமாக	vljudni
கண்ணியமாக	vljudno
கண்ணியமாக	vljuden
தீரா	vnetja
தீரா	vnetje
நுண்துளை	odprtina
பிரிசில்லா	priscilla
மிலோ	milo
சகோதரிகளே	sestre
சகோதரிகளே	sestri
சரிசெய்யப்பட்டது	popravljeno
சரிசெய்யப்பட்டது	fiksno
சரிசெய்யப்பட்டது	popravil
சரிசெய்யப்பட்டது	fiksna
கபே	kavarna
கபே	kavarni
ஹெனான்	henan
சிம்மன்ஸ்	simmons
பாடத்திட்ட	kurikuluma
போரோபுதூர்	borobudur
பண்டுங்	bandung
புரோடாக்டினியம்	protaktinij
தகவல்}}	informacije}}
தகவல்}}	podatki}}
தாழ்மையான	skromna
தாழ்மையான	skromni
தாழ்மையான	skromen
தாழ்மையான	ponižno
தாழ்மையான	skromno
மெக்காய்	mccoy
டிம்பர்லேக்	timberlake
சைட்டோசின்	citozin
பச்சோந்தி	kameleon
யோசா	llosa
சாஃபோ	sapfo
ரென்னி	rennie
அனுப்புநர்	iz
அனுப்புநர்	od
அனுப்புநர்	pošiljatelj
டோய்	toi
அரவணைப்பு	objem
அரவணைப்பு	objemi
குழந்தையாய்	poba
குழந்தையாய்	mulc
குழந்தையாய்	otrok
கிமோனோ	kimono
காஸ்பரொவ்	kasparov
தகவி	nastavek
கணக்காளர்கள்	računovodje
லாட்னர்	lautner
ஸ்டோக்	stoke
எக்காளம்	trobente
எக்காளம்	trobento
டிப்போ	depot
களவாணி	zarotniki
முன்வைப்பு	pentagonu
முன்வைப்பு	pentagon
முன்வைப்பு	predstavitvi
முன்வைப்பு	predstavitve
முன்வைப்பு	predstavitev
முன்வைப்பு	usmerjenost
முன்வைப்பு	usmerjenosti
முன்வைப்பு	usmeritev
கொடார்ட்	goddard
ஹூக்கர்	kurba
மாங்கா	manga
பெர்னார்டோ	bernarda
பெர்னார்டோ	bernardo
டைனமோ	dinamo
ஒற்றுமையே	enotnost
ஒற்றுமையே	enotnosti
எண்வகை	številčna
எண்வகை	številčno
சோனிக்	sonic
இயர்புக்	letopis
ஏற்பாட்டாளர்கள்	organizatorji
ஏற்பாட்டாளர்கள்	organizatorjev
உடலுறவில்	med
அஸ்ரயர்	astaire
பேனசோனிக்	panasonic
தேநீரில்	loko
பேரதிர்ச்சி	travmo
பேரதிர்ச்சி	travme
பேரதிர்ச்சி	travma
புவிஈர்ப்பு	gravitacija
புவிஈர்ப்பு	gravitacijo
புவிஈர்ப்பு	težnost
டைஸ்	kocke
கிராலி	crawley
சுற்றுக்கலன்	orbiter
விளங்காத	nedoločen
விளங்காத	nejasen
தோண்ட	kopati
குர்ஆனில்	koran
யூம்	hume
லென்சின்	lenz
கோம்ஸ்	gomes
விக்னர்	wigner
ஹுகோ	hugo
கம்பீரம்	lep
கம்பீரம்	lepotec
கம்பீரம்	čeden
கம்பீரம்	lepi
வெய்ல்	vail
பெனிக்னோ	benigno
போராடுகிறது	pretep
போராடுகிறது	pretepanje
போராடுகிறது	bojevanje
டெஸ்டோஸ்டிரோன்	testosterona
டெஸ்டோஸ்டிரோன்	testosteron
ரோட்ரிக்ஸ்	rodriguez
கோனா	kona
கூஜா	vrč
கார்பீல்ட்	garfield
சீலெ	scheele
பெசுட்டிசு	pestis
எர்சினியா	yersinia
ஸ்டாலோன்	stallone
அட்ரினலின்	adrenalin
அட்ரினலின்	adrenalina
மார்ல்பரோ	marlborough
குண்டாக	debel
குண்டாக	maščob
குண்டாக	maščobe
குண்டாக	debela
குண்டாக	maščoba
குண்டாக	debeli
உணவருந்தி	monteiro
கான்வே	conway
குறுகியது	kratki
குறுகியது	kratko
குறுகியது	kratek
குறுகியது	kratka
குறுகியது	kratke
சாலிட்	trdna
சாலிட்	trdni
சாலிட்	trdne
சாலிட்	trden
சாலிட்	trdno
காத்திருத்தல்	čakanje
காத்திருத்தல்	čakam
மார்டீனிக்	martinique
யூகோசுலாவியா	jugoslavija
யூகோசுலாவியா	jugoslavijo
அலசன்	halogenske
கார்னியர்	garnier
மான்டெர்ரே	monterey
பில்லிங்	obračun
பில்லிங்	obračunavanje
பாவிகள்	grešniki
ஆபாசமான	vulgarno
சாரணர்கள்	skavti
சாரணர்கள்	izvidniki
டெலிவரி	dostavo
டெலிவரி	dostavi
டெலிவரி	dobava
டெலிவரி	dostava
நூஹ்	nooh
அதர்ஸ்	vidre
சுமையாக	naporno
நுனாவுட்	nunavut
ஹெஸ்டன்	heston
ட்ரம்	boben
இருநிலை	binarni
கண்காணிப்பாளர்கள்	opazovalci
நோட்ரே	notre
அபெல்	abell
கரங்களால்	grešne
கரங்களால்	grešno
ஃபெலிசியா	felicia
ஜவான்	javanski
டெஸ்க்	miza
செரில்	cheryl
சரமாகூ	saramago
மார்டின்ஸ்	martins
ஸ்டெம்	stebla
கசையிழை	biček
யூக்ளிடு	euclid
சவப்பெட்டியில்	krsta
சவப்பெட்டியில்	krsto
ரோசன்பெர்க்	rosenberg
சரக்கிளி	starling
மாப்	mafija
மாப்	drhal
பினைல்அலனின்	fenilalanina
செக்மேட்	mat
மனசாட்சி	vest
மனசாட்சி	vesti
ஒல்லியாக	suha
ஒல்லியாக	suhi
ஒல்லியாக	suh
சோயாபீன்ஸ்	soje
சோயாபீன்ஸ்	soja
பெலிகன்	pelikan
மகிழ்வான	srečna
மகிழ்வான	srečen
மகிழ்வான	vesela
மகிழ்வான	srečno
வழங்குகிறோம்	predstavljamo
யுகியோ	jukio
எழுதுகிறது	pisanje
சாவியை	ključ
சாவியை	ključno
மார்லே	morley
இப்ராஹீம்	ibrahim
க்ளிப்பர்ஸ்	škarje
சியாவுபிங்	xiaoping
மிரட்டும்	ogrožen
மிரட்டும்	ogrožena
மிரட்டும்	grozil
மிரட்டும்	ogrožene
தோற்கடிக்கும்	frustracije
மேலொட்டு	nadpisano
குடலழற்சி	enteritis
அமுர்	amur
மார்தா	marta
மார்தா	martha
ஹெக்ஸ்	hex
நினைத்துக்கொண்டு	razmišljanje
நினைத்துக்கொண்டு	razmišljanja
எப்ஸ்டீன்	epstein
அக்குபஞ்சர்	akupunkturo
ஜயா	jaya
புரோலின்	prolin
சிப்ஸ்	čips
சிப்ஸ்	čipi
காத்திருக்கிறோம்	čakanje
காத்திருக்கிறோம்	čakam
திவா	diva
இயூரீ	urey
பேலோட்	tovor
ஜெவல்	jewell
வடிகட்டு	filter
வடிகட்டு	filtriranje
லேசி	lacey
துச்சி	tucci
ஷம்ஸ்	šams
மெஸ்	razdejanje
மெஸ்	nered
மெஸ்	zmešnjavo
ரெமி	remi
ரெமி	remy
சைத்தான்	hudič
சைத்தான்	vrag
நிகோலாய்	nikolaj
பருப்பை	avr
கொலஸ்ட்ரால்	holesterol
கொலஸ்ட்ரால்	holesterola
ஸ்கையாபரெலி	schiaparelli
பாப்பி	poppy
பாப்பி	mak
சால்க்	salk
ப்ளூம்	blum
ஆப்ரே	aubrey
நிர்வாகிகளும்	direktorji
மிகுவல்	miguel
லனோய்	lannoy
காக்பர்ன்	cockburn
காரெல்	carrel
சரிபார்க்கப்பட்ட	preverjene
சரிபார்க்கப்பட்ட	preverjena
சரிபார்க்கப்பட்ட	preverjeno
சரிபார்க்கப்பட்ட	preverjen
பஹாமாஸ்	bahamih
சிடர்	jabolčnik
ஸ்திரத்தன்மை	obstojnost
ஸ்திரத்தன்மை	stabilnost
ஆண்களிடம்	moške
ஆண்களிடம்	možje
ஆண்களிடம்	men
ஆண்களிடம்	moški
ஆண்களிடம்	moška
விவாதிப்பது	prevare
அசாஞ்சு	assange
மந்தாரை	orhideje
நர்ஸ்	bolničarka
நர்ஸ்	sestra
சூபித்துவம்	sufizem
டெனிம்	denim
முட்டாள்தனம்	neumnost
முட்டாள்தனம்	neumnosti
முட்டாள்தனம்	neumnost
முட்டாள்தனம்	nesmisel
பண்புக்கூறு	atribut
கால்சைட்	kalcita
ஷிர்லி	shirley
ஸ்டாக்டன்	stockton
எலைன்	elaine
காலாவதியாகும்	poteče
ஜூலியானா	juliana
க்ளிக்	klikni
க்ளிக்	klik
க்ளிக்	kliknite
முக்கியமில்லாத	nepomembno
டெக்ஸ்டர்	dexter
காயப்படுத்தும்	boli
கவ்	gau
நெற்றியை	krpo
ஹர்லி	hurley
கேட்டாள்	vprašal
கேட்டாள்	vprašali
எழுச்சியூட்டும்	navdihujoče
மிரி	miri
கிப்பூர்	kipur
கொன்சாகா	gonzaga
டாகுவேரே	daguerre
நகலெடுத்தல்	kopiranje
கல்ட்	kult
லுகோ	lugo
கிரியாட்டினைன்	kreatinina
குனா	kuna
உல்ம்	ulm
கோடீஸ்வரன்	milijonar
மடோ	mato
மில்லா	milla
மௌனமாக	tiho
ஹெவிட்	hewitt
ஹெனின்	henin
வசனங்களும்	dialogov
டயர்கள்	pnevmatike
டயர்கள்	gum
டயர்கள்	pnevmatike
டயர்கள்	gume
இப்சன்	ibsen
ஹெலிகாப்டர்கள்	helikopterje
ஹெலிகாப்டர்கள்	helikopterji
கால்ஃப்	golf
மெர்க்	merc
டெட்டி	teddy
பெல்ப்ஸ்	phelps
பயிற்சியளித்தல்	inštrukcije
வில்காக்ஸ்	wilcox
தாச்சி	tachi
இஸ்லாமியம்	islamske
இஸ்லாமியம்	islamski
இஸ்லாமியம்	islam
பெருவிய	perujski
ஃபெரைட்	ferita
ஹான்கொக்	hancock
ஷரோன்	sharon
புஸ்	maček
புஸ்	muc
மானுசுத்	manus
குவோ	guo
எறியம்	izstrelek
எறியம்	projektil
காவா	posvetil
டிசைன்கள்	modeli
இயக்குனரகம்	direktorat
வோட்கா	vodka
வோட்கா	vodko
வோட்கா	vodke
வீன்	wien
டோங்கா	tonga
சிசிலியா	cecilia
பெல்ஸ்	zvonovi
பெல்ஸ்	zvončki
எட்மன்ட்	edmund
சென்னா	senna
நாடின்	nadine
லீவன்ஹூக்	leeuwenhoek
ஜெஸ்	jess
கலாபகசுத்	galapagos
பெகர்	behar
பெட்போர்ட்	bedford
காவியா	kaviar
சாம்மி	sammy
கருண்	karun
பிராட்சா	bradshaw
காயில்	tuljava
ஹட்சின்சன்	hutchinson
பிளாட்பார்ம்	ploščad
பிளாட்பார்ம்	platforma
பிளாட்பார்ம்	platformo
மேரிலேண்ட்	marylandu
ஹென்டர்சன்	henderson
பெரெஸ்	pérez
பார்ட்லெட்	bartlett
ஆர்கேட்	arcade
ஆர்கேட்	igralnica
நுட்பங்களுடன்	prefinjenosti
திவாஸ்	dive
டார்த்	darth
டிரைவர்கள்	vozniki
டிரைவர்கள்	strojevodje
டிரைவர்கள்	voznikov
ஜூஸ்	juice
ஜூஸ்	sok
ஜூஸ்	soka
இளைஞனை	spopadi
கிர்க்வுட்	kirkwood
வீட்ஸ்டன்	wheatstone
பிபிஐ	ppi
ஈசாப்	ezop
கருப்பான	fermentirani
பரட்டை	kosmata
பரட்டை	kosmat
பரட்டை	kosmati
புராண்ட்டி	brontë
மெர்வின்	mervyn
பென்டேன்	pentan
ஹேல்ஸ்	hales
பிரட்டி	freddie
பூத்தையல்	vezenih
மொகாவி	mojave
டிராஃபிக்	prometni
டிராஃபிக்	promet
பயங்கள்	strahove
பயங்கள்	strahovi
பயனம்	potovanja
பயனம்	potovanje
சிற்றேடு	brošuro
சிற்றேடு	brošura
பிளஷிங்	rdečica
பிளஷிங்	zardevanje
கொடூரம்	krutost
கொடூரம்	krutosti
யாத்திராகமம்	eksodus
சாண்ட்விச்	sendvič
மரிலாக்	marillac
புர்	pur
கோட்சி	coetzee
அளிப்புரிமை	copyleft
தாங்கமுடியாத	neznosno
தாங்கமுடியாத	nevzdržno
லாட்ஸ்	lats
செயலாக்கப்பட்டது	omogočen
செயலாக்கப்பட்டது	omogočeno
செயலாக்கப்பட்டது	predelana
செயலாக்கப்பட்டது	predelane
செயலாக்கப்பட்டது	predelani
செயலாக்கப்பட்டது	predelan
செயலாக்கப்பட்டது	obdelana
செயலாக்கப்பட்டது	predelano
எலைட்	elita
எலைட்	elite
எலைட்	elito
எழுத்தர்கள்	pismouki
பெர்னெர்ஸ்	berners
இந்துக்களே	hindujci
திருப்திகரமாக	zadovoljno
திருப்திகரமாக	zadovoljna
திருப்திகரமாக	zadovoljni
திருப்திகரமாக	zadovoljen
பூஸ்ட்	zagon
புகைப்படக்கலை	fotografiranje
புகைப்படக்கலை	photography
புகைப்படக்கலை	fotografijo
புகைப்படக்கலை	fotografija
ஹர்ஸ்ட்	hurst
கோபன்ஹேகன்	københavnu
பார்க்கின்றேன்	boca
காப்ரா	capra
இசைநிகழ்ச்சி	koncert
ஏர்டோசு	erdős
ஜுனைத்	junaid
எலக்ட்ரோ	elektro
இஸ்லாமிக்	islamske
இஸ்லாமிக்	islamski
தியாகங்கள்	žrtvovanja
தியாகங்கள்	žrtvovanje
தைகா	tajgi
காட்டேரிகள்	vampirji
அர்ரொயோ	arroyo
சேலையை	sari
ரைம்	rime
ரைம்	rima
தூதரகங்களை	ambasadorji
தூதரகங்களை	odposlanca
மிரியம்	miriam
வங்கியாளர்கள்	bankirji
அறைந்தார்கள்	podrl
திரைச்சீலை	zavesa
திரைச்சீலை	zaveso
திரைச்சீலை	zavese
ஹெண்ட்ரிக்ஸ்	hendricks
சவாரிகள்	jaha
பிரெண்டா	brenda
மியோ	mio
துரோகிகள்	izdajalce
துரோகிகள்	izdajalci
லாவ்	lau
ஈகன்	egan
ஆனேன்	ateist
ஃபிளெமிங்	fleming
ஊறி	lug
பொல்லாத	zlobna
பொல்லாத	hudobna
ஃபாரா	farah
குறுக்குவழி	bližnjice
குறுக்குவழி	bližnjico
குறுக்குவழி	bližnjica
பேக்கிங்	pakiranje
பேக்கிங்	peka
பேக்கிங்	peče
பேக்கிங்	peko
பக்தாதி	bagdadi
நீக்குக	odstrani
சேணம்	sedlo
பாஸ்டர்ட்ஸ்	barabe
ஹாதோர்ன்	hawthorne
தொட்டிலில்	posteljico
தொட்டிலில்	zibelko
தொட்டிலில்	bajti
கையெறி	granate
நிஸ்ஸான்	nissan
ஹீலி	healy
எனிட்	enid
நடைபயணம்	sprehod
நடைபயணம்	hoja
நடைபயணம்	sprehodi
நடைபயணம்	peš
நடைபயணம்	hodi
பினா	pina
சலித்து	dolgčas
விளம்பரப்படுத்தப்பட்ட	promovirati
ரெனர்	renner
ரோல்ஃப்	rolf
டிரக்கர்	drucker
ஜோனி	joni
ஜோனி	johnnie
கமாண்டோக்கள்	komandosi
காவ்ரீலோ	gavrilo
சிதார்	sitar
ஈரசோனியச்	diazonijeve
ரெய்ட்	reid
ஆல்ட்மார்க்	altmark
நினைவில்லை	pozabil
நினைவில்லை	pozabila
சலுகையை	ponudba
சலுகையை	ponudbo
வுயர்ட்டம்பெர்கு	württemberg
அனுபவிக்கவும்	uživamo
கம்பியா	gambiji
டெக்னோ	techno
பொருத்தங்கள்	vžigalice
தீர்ப்பளித்து	zapornik
தீர்ப்பளித்து	kaznjenec
நூடுல்ஸ்	rezanci
அர்புத்நாட்	arbuthnot
ஓபோ	oboa
மூஸா	musa
மூஸா	moses
மூஸா	mojzes
நிங்	ning
ரைம்ஸ்	rime
ரைம்ஸ்	rima
அமைதிப்படுத்தும்	pomirja
வணங்குகிறேன்	pozdrav
ஜலதோஷம்	mraz
ஜலதோஷம்	mrzlo
ஜலதோஷம்	hladno
ஜலதோஷம்	mrzla
ஜலதோஷம்	mrzel
கமா	vejica
கமா	vejico
ரோல்ஸ்	zvitki
ரோல்ஸ்	rolls
புத்திசாலித்தனமாக	modro
டிராக்டர்	traktor
டுவோராக்	dvořák
மேலேற்றம்	vzpon
கருவியல்	embriologija
சிக்காசோ	chickasaw
ஒட்டுண்ணியியல்	parazitologija
சிறுநீர்வழி	sečnico
புரூஸ்ட்	proust
லஸ்	luz
அன்டோரா	andora
டெவோன்	devon
பழகிக்	vezanje
பியூரர்	firer
பியூரர்	führer
நாக்குகள்	jeziki
கிளேடன்	clayton
ஹாமர்	hamer
சுங்கன்	potopljeni
ஐந்தோவன்	eindhovna
வாலே	vale
சபீனா	sabina
சொல்வள	besednjak
கொடியது	smrtonosno
கொடியது	smrtno
சித்தாந்தங்கள்	ideologije
ரெய்க்யவிக்	reykjavíku
லின்டால்	lindahl
டூசான்	toussaint
குரோனஸ்	kronos
கபிலா	kabila
மிதத்தல்	lebdenja
தொகுப்புவினை	sintezo
மோட்டார்சைக்கிள்	motocikel
மோட்டார்சைக்கிள்	motor
அபினிப்	opija
அபினிப்	opij
திருட்டுத்தனமாக	nevidni
திருட்டுத்தனமாக	prikrito
அடுக்கடுக்கான	cascade
விக்கல்	viki
ஜாக்கெட்	jopič
ஜாக்கெட்	suknjič
ஜாக்கெட்	jakno
கிரிஸ்லர்	chrysler
கோர்னிலோவ்	kornilov
உறங்கி	spijo
டாவோ	dao
அத்தாட்சி	podpišite
அத்தாட்சி	znak
துத்தி	tutti
அம்முராபி	hamurabi
தயாரிப்பைப்	produkt
தயாரிப்பைப்	proizvod
தயாரிப்பைப்	izdelek
இழுக்கவும்	vleči
ஓவா	hoa
வணங்குகிறோம்	čaščenje
வணங்குகிறோம்	častijo
கொனாக்ரி	conakry
கிரில்	žar
சுற்றுயர்த்தி	paternoster
கவலையாக	zaskrbljena
கவலையாக	zaskrbljeni
கவலையாக	zaskrbljen
கைக்குட்டை	robček
கைக்குட்டை	robec
நிரந்தரமானது	trajni
நிரந்தரமானது	trajen
நிரந்தரமானது	trajna
நிரந்தரமானது	trajno
நிரந்தரமானது	stalna
தர்பூசணி	lubenice
கார்ப்ஸ்	korpus
ரெக்	rec
டெட்ராசைக்ளின்	tetraciklin
ஃப்ரேசர்	fraser
சோப்புகள்	mila
புஸ்ஸி	muca
புஸ்ஸி	pičke
புஸ்ஸி	muco
புஸ்ஸி	muce
பேட்டரிகள்	akumulatorji
பேட்டரிகள்	baterije
அழைக்கவும்	poklici
அழைக்கவும்	pokliči
அழைக்கவும்	klic
அழைக்கவும்	pokličite
டியூனாண்ட்	dunant
மூடவும்	zapri
மினியேச்சர்	mini
மொரிஷியஸ்	mauritius
ஹூனான்	hunan
மாஸ்ட்ரிக்ட்	maastrichtska
அலெக்ஸாண்ட்ரா	alexandra
அலெக்ஸாண்ட்ரா	aleksandra
கண்ணீரை	solze
கண்ணீரை	solza
தேங்காய்கள்	kokosa
அகோரா	agora
கொன்றுவிடும்	ubil
அயோனியன்	jonsko
மெக்ஸ்	mex
யாவுண்டே	yaoundé
டிராக்டர்கள்	traktorjev
டிராக்டர்கள்	traktorje
லியாண்டர்	leander
கோமேதகம்	granat
மாலர்	mahler
அட்டூழியங்கள்	grozodejstva
சிவிங்கிப்புலி	gepard
கார்வெண்	pied
எர்பிக்	herbig
ஊக்கமளிக்கும்	navdihujoče
டிம்மி	timi
டிம்மி	timmy
பிச்சைக்காரன்	berač
ஈமோஃபீலியா	hemofilijo
கிர்ச்னர்	kirchner
மலையேறி	alpinist
பக்கெட்	vedro
சக்கரி	zachary
கன்னர்	gunner
மஜித்	majid
ஜலான்	jalan
சிரிஸ்	ceres
லாரென்சோ	lorenzo
பாகுபடுத்தல்	razčlenjevanje
வெட்டோரி	vettori
கொடுப்பான்	dej
கொடுப்பான்	daj
எதிர்ப்பார்த்த	pričakovani
எதிர்ப்பார்த்த	pričakovana
எதிர்ப்பார்த்த	pričakovan
எதிர்ப்பார்த்த	pričakovali
எதிர்ப்பார்த்த	pričakovano
வாரிசுகளின்	klani
பெடலிங்	poganjati
ஏறுவரிசை	naraščajoče
விக்கிமேப்பியா	wikimapia
குரோசோ	grosso
மெய்யாக	resnično
போஷ்	bosch
தச்சர்கள்	tesarji
காதணிகள்	uhani
வோல்ட்ஸ்	voltov
அலறல்	kriči
அலறல்	zakriči
அலறல்	krik
ஏசாயா	isaiah
மிட்ச்	mitch
சதாத்	sadat
கிராஸ்மேன்	grossman
ஸ்பர்ஸ்	ostroge
குசுக்கோ	cusco
டிமோன்	timon
வாக்களித்துள்ளனர்	carragher
ஒதுக்கப்பட்டிருக்கும்	dodeljen
ஒதுக்கப்பட்டிருக்கும்	dodeljeni
கிடக்கை	vrstica
ஹோக்கிங்	hawking
தோட்டாக்கள்	krogle
தோட்டாக்கள்	metki
தோட்டாக்கள்	naboji
கோகா	goga
மேசான்கள்	mezon
அட்வான்ஸ்	vnaprej
டோபே	tobey
கிர்மானி	karmani
ரோஸ்மேரி	rosemary
காட்வின்	godwin
கோல்டிங்	golding
ஹேரியட்	harriet
உயரமானி	višinomer
மூஞ்சூறு	rovka
சுத்திகரிக்கும்	očisti
ஹாப்ஸ்	hobbs
படிகாரம்	galun
உதவிகரமான	koristno
துண்டிப்பு	odklopi
துண்டிப்பு	izklop
குளிப்பது	kopa
கூகன்	coogan
ஒழித்துக்	iztrebili
கிளிம்ட்	klimt
ஓலா	ola
கேய்	kaye
கிரிம்சன்	crimson
கிரிம்சன்	škrlatna
கர்ப்பமான	noseče
கர்ப்பமான	noseča
மீட்டெடு	obnovi
சுவைத்து	okus
சுவைத்து	okusi
அண்டர்வுட்	underwood
ஈன்றது	kobila
இளைப்பாறும்	počiva
இளைப்பாறும்	počival
இளைப்பாறும்	počitek
தருணங்களை	trenutki
துலே	thule
நடைபாதையில்	pločnik
நடைபாதையில்	pločniku
மாட்ட	podtaknil
மாட்ட	mata
பரப்புகிறது	širjenje
உரோமுலசு	romul
கான்ஸ்டபிள்	stražnik
மாக்கியவெல்லி	machiavelli
இரேத்சியா	retija
ஐசன்பர்க்	heisenberg
சிஐடி	cid
பேனாக்கள்	peresa
சவப்பெட்டி	krsta
சவப்பெட்டி	krsti
சவப்பெட்டி	krsto
சவப்பெட்டி	krste
ராபர்டோ	roberto
அஸ்பரஜின்	asparagin
ஃபோர்ஸ்டர்	forster
கலந்துரையாடலை	debata
கலந்துரையாடலை	razpravo
கலந்துரையாடலை	razprava
கலந்துரையாடலை	razprave
கலந்துரையாடலை	pogovor
எம்பிராய்டரி	vezenje
தன்னம்பிக்கையை	samozavesten
தன்னம்பிக்கையை	samozavestna
தன்னம்பிக்கையை	samozavestno
தன்னம்பிக்கையை	samozavestni
ஒழியும்	izkoreninjenje
துப்ருக்	tobruk
