את	te
עשירה	gazdag
עשירה	gazdagok
עשירה	rich
מחברת	notebook
מחברת	füzet
מבצעי	operatív
רוחות	szél
רוחות	szelek
רוחות	szellemekkel
רוחות	kísértetek
רוחות	szellemek
רוחות	lelkek
רוחות	szesz
רוחות	szellemek
רודולף	rudolph
רודולף	rudolf
רודולף	rudolf
ספינה	hajóval
ספינה	hajó
ספינה	hajón
בטון	beton
בטון	konkrét
הלשכה	elnökség
הבעלים	tulaj
הבעלים	tulajdonos
הבעלים	tulajdonosa
גרנט	grant
תשתית	infrastruktúra
הקיר	wall
הקיר	fali
הקיר	falat
הקיר	fal
חניבעל	hannibal
נוצרת	képező
נוצרת	keletkező
נוצרת	generált
נוצרת	keletkezett
ידיעה	tudván
ידיעה	ismerve
ידיעה	tudva
קורבן	áldozat
קורבן	áldozatot
קורבן	áldozat
חותם	aláírás
חותם	fóka
חותם	pecsét
חותם	seal
נבחרו	választott
נבחרו	kiválasztottak
נבחרו	kiválasztott
נבחרו	kijelölt
נבחרו	kiválasztva
נבחרו	kiválasztott
האמינו	hittem
האמינו	hitte
גדלים	növekszik
גדלים	növekvő
מאייר	mayer
מאייר	meier
מאייר	meyer
המוסר	erkölcs
תערובת	keverék
תערובת	elegy
תערובת	keverékek
תערובת	keverék
באיירן	bayern
הרצוג	herzog
טכניקות	technikák
פתיחה	megnyitás
פתיחה	nyitás
פתיחה	megnyitó
פתיחה	nyitó
פתיחה	nyílás
חופים	shores
חופים	tengerpart
חופים	strandok
מעיד	tanúskodni
פרח	virág
פרח	virágos
אגדות	mesék
אגדות	legendák
יועץ	tanácsadó
יועץ	tanácsadó
הכתיב	diktált
חוסה	jose
חוסה	josé
חוסה	jose
חוסה	josé
סמלי	szimbolikus
סמלי	jelképes
טקסטים	szövegek
המלחמות	háborúk
הביטלס	beatles
התאריך	dátum
התאריך	időpont
אקדמית	akadémiai
נדחתה	elutasított
נדחתה	elutasítva
נדחתה	elutasította
נדחתה	megtagadva
נדחתה	elutasítva
מתקני	létesítmények
הא	huh
ישנים	alvó
ישנים	alszom
ישנים	alvás
ישנים	alszik
רומי	rumi
רומי	római
רומי	roman
ממושך	elhúzódó
חורבן	pusztulás
חורבן	pusztítás
חורבן	megsemmisítés
יפני	japán
יפני	japánok
צל	árnyékok
צל	árny
צל	árnyék
צל	árnyék
הקואליציה	koalíció
נסיעה	lovagolni
נסיעה	vezetni
נסיעה	vezess
נסיעה	meghajtó
נסיעה	utazás
נסיעה	utazik
נסיעה	utazó
נסיעה	utazás
נסיעה	utazások
נסיעה	utazási
תושב	rezidens
תושב	lakos
לסירוגין	időszakos
קלינטון	clinton
למשוך	húzd
קסם	varázs
קסם	magic
קסם	varázslat
קסם	mágia
הפיכה	puccs
מגדלי	tornyok
מגדלי	tenyésztők
יעד	rendeltetési
יעד	cél
יעד	célpont
יעד	cél
יעד	gól
יעד	cél
לזכור	emlékezni
לזכור	emlékezés
הפרש	lovas
הצביעו	szavazz
הצביעו	szavazás
הצביעו	szavazat
הצביעו	szavazzatok
הצביעו	szavaztam
הצביעו	szavazott
ברירה	döntés
ברירה	választás
הכללה	általánosítás
הכללה	befogadás
מונע	hajtott
מונע	vezérelt
ממדים	méretek
ממדים	méretei
ברנר	brenner
ריקוד	dance
ריקוד	tánc
ריקוד	táncolj
ריקוד	táncolni
ריקוד	tánc
ריקוד	táncolni
ריקוד	táncol
אלגוריתם	algoritmusok
אלגוריתם	algoritmust
אלגוריתם	algoritmus
קפיצה	ugorj
קפיצה	ugrás
קפיצה	ugrál
חאן	kahn
חאן	khan
חאן	kán
הנעה	meghajtás
דינו	dino
דרישה	követelmény
דרישה	kereslet
דרישה	követelés
דרישה	igény
בתוקף	érvényes
נאו	neo
חמה	forró
חמה	hot
חמה	meleg
חמה	dögös
חמה	meleg
חמה	melegen
בנג	bumm
להסיק	következtetni
הידיעה	tudván
הידיעה	ismerve
הידיעה	tudva
זמנים	idők
זמנים	időpontok
זמנים	times
להגיב	válaszoljon
להגיב	reagálás
להגיב	reagálni
התיישבו	letelepedett
בנויה	strukturált
בנויה	épült
בנויה	épített
בנויה	felépített
בנויה	beépített
רנה	renee
רנה	rené
רנה	renée
שווים	egyenlők
שווים	egyenlő
שווים	egyenlők
שווים	egyenlőek
שווים	egyenlő
שווים	érdemes
שווים	megéri
שווים	worth
נפלו	leesett
נפלו	fell
נפלו	esett
נפלו	elesett
נפלו	bukott
נפלו	elesett
מגוונים	sokszínű
גלגל	volán
גלגל	kereket
גלגל	kerék
אזהרה	figyelmeztetés
גריי	ősz
גריי	gray
גריי	szürke
גריי	ősz
גריי	grey
גריי	szürke
מפקדים	parancsnokok
מפקדים	kapitányok
יוסאריאן	yossarian
הוצע	ajánlott
הוצע	javasolt
הברון	báró
לאט	lassan
לאט	könnyű
השקעות	beruházás
השקעות	befektetés
השקעות	befektetések
השקעות	beruházások
ההגירה	bevándorlási
ההגירה	bevándorlás
ההגירה	ins
חדרה	terem
חדרה	szoba
מבוגרים	felnőtt
מבוגרים	felnőtteknek
מבוגרים	felnőttek
אומנות	művészet
אומנות	art
בחוץ	kint
בחוץ	kívül
בחוץ	ki
הליך	eljárás
פורסמה	közzétette
פורסמה	kiküldött
פורסמה	közzétett
מיידי	azonnal
מיידי	instant
מיידי	azonnali
מיידי	azonnali
מיידי	pillanatnyi
בעייתי	problémás
כימי	kémiai
סטפן	stefan
סטפן	stephan
המועמד	tagjelölt
המועמד	pályázó
המועמד	jelölt
תרופה	orvosság
תרופה	gyógyszert
תרופה	gyógyszer
תרופה	orvostudomány
תרופה	orvosság
תרופה	ellenszer
תרופה	gyógymód
תרופה	gyógyír
תרופה	kábítószer
תרופה	gyógyszer
תרופה	drogok
תרופה	drog
פניה	arcát
פניה	arc
פניה	arca
לאמץ	ölelés
מאכל	étel
מאכל	élelem
מאכל	élelmiszerek
מאכל	táplálék
מאכל	élelmiszer
ספציפית	specifikus
ספציפית	konkrét
ספציפית	konkrétan
ספציפית	kifejezetten
ספציפית	kimondottan
מציאת	megtalálni
מציאת	megállapítás
היבטים	szempontok
היבטים	szempontjai
הצגה	előadás
הצגה	teljesítmény
הצגה	megjelenítés
הצגה	bemutatása
הצגה	bemutató
הצגה	mutasd
הצגה	show
השפלה	megaláztatás
חדרים	helyiségek
חדרים	szoba
חדרים	szobákban
חדרים	szobák
הפסדים	veszteségek
הפסדים	veszteség
הפסדים	veszteségeket
זעם	fury
זעם	düh
זעם	düh
זעם	harag
בוגרים	nyugdíjasok
בוגרים	végzősök
בוגרים	felnőtt
בוגרים	felnőtteknek
בוגרים	felnőttek
בוגרים	öregdiák
בוגרים	diplomások
בוגרים	végzősök
סגול	lila
סגול	bíbor
שבטי	törzsi
רציף	folyamatos
רציף	folytonos
עצומה	petíciót
ממשיכה	folytatódik
שכבה	réteg
דק	dec
דק	vékony
דק	sovány
ציפור	madár
מושלם	tökéletes
ביתי	otthonos
הכיתוב	felirat
סירבו	elutasított
בוחר	kiválasztja
בוחר	választja
ממשיכים	folytatás
הטור	oszlop
הערכות	értékelések
הערכות	becslés
הערכות	becslések
הערכות	értékelések
פולק	pollack
פולק	polk
הכפרים	falvak
משתרע	kiterjed
משתרע	kiterjeszti
בכוונה	szándékosan
בכוונה	szándékosan
הצדקה	indokolás
עפר	kosz
מוסמך	minősített
מוסמך	képzett
מוסמך	képesített
מוסמך	engedélyezett
מוסמך	engedélyezve
מוסמך	hitelesített
מוסמך	minősített
מוסמך	tanúsított
מוסמך	igazolt
הכותל	wall
הכותל	fali
הכותל	falat
הכותל	fal
הדתות	vallások
התקן	berendezés
התקן	szerkezet
התקן	eszköz
התקן	készülék
התקן	telepítés
התקן	telepíteni
התקן	telepítése
דווח	jelentést
דווח	jelentés
דווח	beszámoló
המעגל	kör
המעגל	kört
סיימון	simon
הכחדה	kihalás
אמיתית	real
אמיתית	valós
אמיתית	igazi
אמיתית	valódi
מוזמנים	meghívott
מוזמנים	meghívva
מגדיר	meghatározó
מגדיר	meghatározza
הרפתקאות	kaland
הרפתקאות	kalandjai
הרפתקאות	kalandok
הרפתקאות	kaland
הרפתקאות	kalandok
נובה	nova
מדידה	mérés
מדידה	mérési
מדידה	mérés
מדידה	mérték
מדידה	intézkedés
מוצרט	mozart
הפגנות	tüntetés
הפגנות	tüntetések
הגיוני	méltányos
הגיוני	ésszerű
הגיוני	logikai
הגיוני	logikus
חפירות	ásatások
ציונות	cionizmus
ציונות	cionista
בלוז	blues
רציני	komoly
רציני	súlyos
תביעה	vádemelés
תביעה	ügyészség
תביעה	büntetőeljárás
תביעה	vád
נגרם	előidézett
נגרם	okozta
נגרם	okozott
נקבה	nőnemű
נקבה	nő
נקבה	női
נקבה	nőstény
אושוויץ	auschwitz
מגבלות	korlátok
מגבלות	korlátozások
מגבלות	korlátozás
מגבלות	korlátozások
מגבלות	korlátozás
מגבלות	megszorítások
מגבלות	korlátok
מגבלות	korlátozások
מגבלות	határok
מגבלות	határértékek
כפתור	gombot
כפתור	gomb
שומן	zsíros
שומן	dagi
שומן	zsír
שומן	zsírok
שומן	fat
שומן	kövér
מעצר	letartóztatás
מעצר	rajtaütés
הוכיח	bebizonyosodott
הוכיח	bizonyított
הוכיח	bizonyult
העתק	másolat
העתק	másolatot
העתק	másolat
לין	lynn
לין	lin
לין	lyn
לין	lynne
דתיות	vallásos
דתיות	vallás
דתיות	vallási
בליווי	kísérte
מחול	dance
מחול	tánc
מחול	táncolj
מחול	táncolni
כתיב	helyesírás
החבר	barátja
החבר	barát
דיבור	beszél
דיבור	beszélő
דיבור	beszéde
דיבור	beszéd
הרץ	hertz
האביב	tavaszi
האביב	tavasz
קדוש	saint
קדוש	szent
קדוש	szent
קדוש	szent
שה	sha
גוטמן	gutman
מוכנים	kész
הופמן	hoffmann
הופמן	hoffman
מקדם	együttható
מקדם	előmozdítása
מקדם	szervező
ההסתברות	valószínűsége
ההסתברות	valószínűség
להדגיש	kiemelés
להדגיש	kiemelni
להדגיש	hangsúlyozni
הורוביץ	horowitz
משלב	kombinálni
התחלה	start
התחלה	kezdés
התחלה	kezdeni
התחלה	kezdetek
התחלה	kezdete
התחלה	eleje
התחלה	kezdet
אלופים	bajnokok
ועדות	bizottságok
יופי	jó
נכונות	igaz
נכונות	igazi
הנצחה	megemlékezés
הנצחה	memorial
הנצחה	emlékmű
הנצחה	megemlékezés
טביליסי	tbiliszi
ורדי	verdi
ייחודיים	egyedülálló
ייחודיים	páratlan
ייחודיים	egyedi
אנדר	ander
אנדר	ender
דיסק	korong
דיסק	lemez
דיסק	lemezt
דיסק	korong
דיסק	lemez
דיסק	lemezt
יפנית	japán
יפנית	japánok
נעצרו	letartóztatott
נעצרו	letartóztatták
השלמת	befejezés
השלמת	befejezése
השלמת	befejeződött
השלמת	elkészült
השלמת	befejezett
המוחלט	abszolút
חסן	hassan
חסן	hasan
ההבדלים	különbségek
ההבדלים	eltérések
הראייה	látvány
הראייה	látás
שאל	kérdezte
שאל	kérdezett
שאל	kérte
שאל	kérdeztem
מט	matt
ניצולי	túlélő
ניצולי	túlélők
התקווה	remény
התקווה	remélem
תעשיות	ágazatok
תעשיות	iparágak
מינור	kiskorú
מינור	kisebb
ייצג	képviselt
ייצג	képviselte
כימיה	kémia
גול	gól
גול	cél
בתקווה	remélhetőleg
התפשטות	terjed
התפשטות	terjeszkedés
התפשטות	bővítés
וקטור	vektor
פיט	pete
פיט	pitt
סאן	napsütés
סאן	sun
סאן	nap
סאן	napfény
סאן	szan
סאן	san
סאן	sen
בקשות	kérelmek
בקשות	kéri
בקשות	kérések
השטן	ördög
השטן	sátán
קונגו	kongói
פיפ	pip
פיפ	peep
בקרוב	hamarosan
בקרוב	nemsokára
ממלא	töltelék
ממלא	kitölti
ממלא	betölti
ממלא	tölt
תורם	hozzájáruló
תורם	közreműködő
תורם	donor
תורם	adományoz
מלאכותית	mesterséges
הגדרות	beállítás
הגדרות	csapda
הגדרות	beállítások
התחלת	kezdődött
התחלת	kezdte
התחלת	elkezdődött
הקיסרית	császárnő
רמז	tipp
רמז	nyom
פחם	szén
פחם	szenet
פחם	faszén
עיצור	mássalhangzó
סמי	sammy
תלות	eltartott
תלות	függő
תלות	függőség
תלות	függőség
עצב	ideg
עצב	idegek
עצב	bánat
עצב	szomorúság
ראיה	bizonyíték
ראיה	bizonyítékok
תרשים	diagram
תרשים	ábra
תרשים	diagram
עופרת	ólom
עופרת	vezet
מוצב	helyőrség
מוצב	állomásozik
תווים	megjegyzések
תווים	feljegyzések
תווים	jegyzetek
תווים	jegyzet
תווים	karakterek
תווים	szereplők
קונסטנטין	konsztantyin
קונסטנטין	constantine
קונסטנטין	constantin
אלקטרונים	elektronok
אסיסטים	segíti
רובינסון	robinson
יבש	szárazon
יבש	száraz
במוסד	intézetben
רעב	éhes
רעב	éhínség
רעב	éhezés
רעב	éhség
לחשוף	felfedje
לחשוף	felfedni
מוח	agya
מוח	agyat
מוח	agyam
מוח	agy
מוח	agy
נחש	snake
נחש	kígyó
נחש	kígyó
זמרי	énekesek
שארית	maradvány
שארית	maradék
שארית	maradvány
למקומות	helyszínek
למקומות	helyek
שווי	cap
שווי	sapka
שווי	érdemes
שווי	megéri
שווי	worth
מכוסה	fedett
מכוסה	lefedett
מכוסה	fedezett
מכוסה	borított
מסוכן	veszélyes
מסוכן	kockázatos
אדריכל	építész
אדריכל	építészek
עמיר	amir
קרדיט	hitel
קרדיט	kredit
הזנב	farka
הזנב	farok
הקונפדרציה	államszövetség
הקונפדרציה	konföderáció
הקונפדרציה	államszövetség
הקונפדרציה	konföderációs
האריס	harris
פילוסוף	filozófus
להשקיע	befektetni
מולדובה	moldovai
מולדובה	moldova
לקוח	vendég
לקוח	ügyfél
לקוח	vevő
לקוח	vásárlói
לקוח	vásárló
לקוח	ügyfél
לקוח	kliens
בורג	borg
נייט	nate
המסה	tömeges
המסה	tömege
המסה	mise
המסה	tömeg
סיביות	bites
סיביות	kicsit
ידנית	kézzel
ידנית	manuálisan
ידנית	manuális
להעריך	értékelje
להעריך	értékeli
זורם	flow
זורם	áramlik
עז	kecske
דמשק	damaszkusz
טיעון	érvelés
טיעון	érv
פיצוץ	robbanás
פיצוץ	robbantás
מעביר	átadó
מנהלים	kezelők
מנהלים	vezetők
מנהלים	adminisztrátorok
הושלם	befejeződött
הושלם	elkészült
הושלם	befejezett
הושלם	komplett
הושלם	teljes
הושלם	teljessé
טמפרטורה	hőmérséklet
טמפרטורה	hőmérséklet
קארי	kerry
קארי	curry
קארי	carrie
עכבר	egerek
עכבר	eger
עכבר	egér
חזיר	sertéshús
חזיר	sertés
חזיר	disznó
חזיר	sertés
חזיר	sonka
חזיר	ham
חזיר	sonkát
חזיר	disznó
חזיר	sertés
חזיר	malac
הראשונית	kezdeti
זית	olive
זית	olajbogyó
הדמוקרטיה	demokrácia
יוסטון	houston
יוסטון	houstonban
פיו	fúj
פיו	fú
קרוס	kereszt
קרוס	cross
קרוס	keresztbe
פיזיקאי	fizikus
מעשית	gyakorlati
מעשית	praktikus
לשרוד	túlélni
נישואין	házasság
נישואין	házasságot
פריצת	áttörés
מציעה	kínál
טיוטה	vázlat
טיוטה	tervezetét
טיוטה	huzat
טיוטה	tervezet
דיג	halászat
דיג	halászati
דיג	horgászat
חופשיים	ingyenes
חופשיים	ingyen
חופשיים	free
חופשיים	szabad
להשמיד	elpusztítani
להשמיד	megsemmisíteni
שותפים	társak
שותפים	partnerek
משחקת	játszik
משחקת	játszom
הליכה	séta
הליכה	sétálni
הליכה	sétál
הליכה	gyalog
הליכה	túrázni
הליכה	túrázás
הליכה	kirándulás
הליכה	túra
הליכה	séta
הליכה	gyalog
הליכה	járni
בוסניה	bosznia
בוסניה	boszniai
בצל	hagyma
בצל	hagymát
בצל	hagyma
בצל	hagymát
כתובה	megírva
כתובה	írásbeli
כתובה	írta
כתובה	írott
מסתבר	látszólag
ממד	dimenzió
אנדי	andy
דניס	denise
דניס	dennis
דניס	denis
זוכים	győztesek
זוכים	nyertesek
איטי	lassú
איטי	lassan
שנקבע	eltökélt
שנקבע	határozott
שנקבע	meghatározott
שנקבע	meghatározva
תלבושת	jelmezt
תלבושת	jelmez
תלבושת	jelmezes
תלבושת	szerelés
תלבושת	ruha
תסריט	forgatókönyv
תסריט	forgatókönyvet
תסריט	forgatókönyv
תסריט	forgatókönyvet
מתמטיקאי	matematikus
מתמטיקאי	matematikusok
ברנרד	bernard
בקרה	kontroll
בקרה	irányítás
בקרה	vezérlő
בקרה	ellenőrzési
בקרה	ellenőrzés
פוגע	bántó
נפשות	lelkek
נפשות	lelkünk
נפשות	lelkeket
נפשות	lelkük
אלכוהול	alkoholos
אלכוהול	alkoholt
אלכוהול	alkohol
ענן	felhő
ענן	cloud
מאדים	marson
מאדים	mars
סידור	megállapodás
סידור	elrendezés
סידור	elrendezése
סידור	megegyezés
סידור	egyezség
וילה	villa
מוגבלות	limited
מוגבלות	limitált
מוגבלות	korlátozott
מוגבלות	korlátolt
מוגבלות	korlátozott
מוגבלות	korlátozottak
תיירים	turisták
תיירים	turistákat
תיירים	turisták
תיירים	turista
בטיחות	biztonsági
בטיחות	biztonság
עיקרון	elv
עיקרון	alapelv
מחליף	csere
מחליף	cseréje
לילי	lili
לילי	lilly
לילי	lili
לילי	lily
לחלופין	alternatívaként
כבישים	utakon
כבישים	utak
תקדים	precedens
ביטויים	mondatok
ביטויים	kifejezéseket
ביטויים	kifejezések
ביטויים	kifejezéseket
ביטויים	kifejezések
בניינים	épületek
חנוכה	hanuka
אדומה	piros
אדומה	piroska
אדומה	vörös
תחתית	alul
תחתית	alja
תחתית	alsó
תחתית	fenék
עדיפות	prioritás
עדיפות	elsőbbséget
עדיפות	előnyben
גליל	hengeres
גליל	henger
גליל	tekercs
גליל	gurul
גליל	roll
התפלגות	terjesztés
התפלגות	eloszlás
התפלגות	elosztás
התפלגות	forgalmazási
התפלגות	elosztása
התפלגות	forgalmazás
עשור	évtized
עשור	évtizedben
עשור	évtizede
לעורר	provokálni
דאג	doug
יקר	kedves
יקר	drága
יקר	értékes
יקר	drága
יקר	drágák
יקר	drága
רצועות	nyomok
רצועות	nyomokat
רצועות	sínek
רצועות	szalagok
רצועות	csík
מתמטית	matematika
מתמטית	matematikai
מתמטית	matematikailag
בלארוס	fehéroroszország
בלארוס	belarusz
בלארוס	fehéroroszország
בלארוס	belarusz
תאגיד	corporation
תאגיד	vállalati
ליידי	hölgy
פנסילבניה	pennsylvania
איוואן	ivan
איוואן	iván
באג	bogár
באג	poloska
באג	bug
הצהריים	dél
הצהריים	délben
משפיע	érint
משפיע	érinti
משפיע	befolyásolja
משפיע	befolyásoló
אירי	írek
אירי	írország
אירי	ír
אירי	erie
קתרין	kathryn
קתרין	katherine
קתרין	katalin
קתרין	catherine
מצר	szoros
מיתר	string
רפי	rafi
לחן	dallam
לחן	melody
לחן	dallam
לחן	dallamot
קלוד	claude
בניה	építkezés
בניה	építési
בניה	építés
מריו	mario
כיתות	órák
כיתות	osztályok
השייך	tartozó
בגדים	ruházata
בגדים	ruhák
בגדים	ruházat
בגדים	ruha
בגדים	ruhák
בגדים	ruha
בגדים	ruhát
חגיגות	ünnepségek
חגיגות	ünneplés
בואינג	boeing
שייח	sejk
מנהטן	manhattanben
מנהטן	manhattan
מנהטן	manhattani
ויק	vic
משולב	integrált
משולב	együttesen
משולב	együttes
משולב	kombinált
זמין	elérhető
זמין	rendelhető
סול	sol
סול	saul
חלבון	protein
חלבון	fehérje
חלבון	fehérjék
דקל	palm
בונד	kötés
בונד	kötvény
בונד	kötelék
בונד	bond
סבלה	elszenvedett
סבלה	szenvedett
פנטזיה	fantasy
פנטזיה	fantázia
המזכיר	titkárnő
המזכיר	titkár
שריפה	tűz
הקושי	nehézségek
הקושי	nehézséget
הקושי	nehézség
מאיה	mya
מאיה	maya
מאיה	maja
תלויים	eltartott
תלויים	függő
ניקולס	nicolas
ניקולס	nicholas
ניקולס	miklós
ניקולס	nichols
חזקות	erős
חזקות	erősek
יתרונות	juttatások
יתרונות	előnyök
יתרונות	ellátások
יתרונות	profik
יתרונות	előnyök
יתרונות	előnyei
חומצות	savak
עניינים	számít
בשורות	evangéliumok
בשורות	hírek
בשורות	hír
השערה	találgatás
השערה	sejtés
הירושה	öröklési
הירושה	örökség
היציאה	kilépés
היציאה	kilépő
היציאה	kijárat
פלדה	steel
פלדה	acél
יהודיה	zsidó
יהודיה	zsidók
הובס	hobbs
הובס	hobbes
הובס	legyőzte
הובס	legyőzött
אמני	előadók
אמני	művészek
פרנקל	frankel
ספג	felszívódik
ספג	felszívódott
גוון	gwen
חלש	ájulás
חלש	halvány
חלש	gyenge
חלש	gyengék
תעודות	tanúsítványok
תעודות	igazolások
תעודות	bizonyítványok
קולי	sonic
קולי	hangja
קולי	hang
קולי	vokál
ספריה	könyvtári
ספריה	könyvtár
ספריה	könyvtárban
כספית	mercury
כספית	higany
עצמים	tárgyak
עצמים	objektumok
מיכה	micah
ריד	reid
ריד	reed
סופה	vihar
בכיכובו	szereplők
בכיכובו	főszereplő
בכיכובו	főszerepben
התובע	ügyész
התובע	főügyész
השפיע	befolyásolták
השפיע	érintett
השפיע	érintettek
חסימה	blokkoló
חסימה	blokk
חסימה	letiltott
שתיהן	mindkettő
שתיהן	mindketten
דיור	elhelyezés
דיור	lakás
דיור	lakhatás
דיור	dior
רו	roe
רו	rho
רו	ró
רו	roo
טבריה	tiberius
רעש	zaj
זכרונות	emlékek
זכרונות	emlék
המיקום	helyszín
המיקום	hely
המיקום	elhelyezkedés
מוסלמי	muszlim
מוסלמי	muzulmán
מוסלמי	muszlimok
פריטים	tárgyak
פריטים	tételek
פריטים	elemek
מעיין	tavaszi
מעיין	tavasz
מעיין	szökőkút
מעיין	kút
תרבויות	kultúrák
תרבויות	civilizációk
נלקחו	foglalt
הונגרי	magyarul
הונגרי	magyarok
הונגרי	magyar
הונגרי	hungarian
פרלמנט	parlament
הובא	hozták
הובא	hozott
הובא	hoztam
הובא	hozta
לאשר	megerősítés
לאשר	megerősítése
לאשר	megerősíteni
לאשר	megerősítve
לאשר	jóváhagyja
לאשר	jóváhagyása
לאשר	jóváhagyni
אווירי	légi
אווירי	antenna
ותיק	veterán
סגירת	záró
סגירת	zárás
סגירת	zárom
אדמונד	edmund
אדמונד	edmond
חמישים	ötven
חמישים	fifty
כיפת	búra
תעמולה	propaganda
הרבייה	reprodukciós
הרבייה	reproduktív
הרבייה	reprodukciós
ישי	jesse
מערות	barlangok
מערות	barlangok
שגריר	nagykövet
דפנה	daphne
דפנה	laurel
ביבשת	kontinens
ביבשת	szárazföld
עמוקה	mély
עמוקה	mélyreható
בור	tudatlan
בור	tudatlanság
ריח	illata
ריח	szag
ריח	illat
ריח	szag
ריח	szag
ריח	illat
חשב	hittem
חשב	gondoltam
חשב	gondolat
מאט	matt
לח	nedves
לח	nyirkos
לח	nyirkos
לח	párás
סוזן	suzanne
סוזן	susant
סוזן	susan
מוזיאונים	múzeumok
מוזיאונים	múzeum
אקו	visszhang
אקו	echo
קין	lelkes
קין	keen
קין	keane
קין	kin
קין	cain
ברוק	brooke
ברוק	brock
ברוק	brook
בטהובן	beethoven
גינאה	guinea
גינאה	guineai
תאילנד	thaiföld
תאילנד	thaiföldi
מכוונת	szándékos
מכוונת	szándékosan
מכוונת	szándékos
מסגד	mecset
כבשה	bárány
כבשה	juh
כבשה	birkák
כבשה	juhok
כבשה	birka
ראויים	megérdemlik
ראויים	érdemes
ראויים	méltó
ממשק	interfész
לבסס	megállapítani
פז	paz
פז	fez
שרד	túlélte
עבדאללה	abdullah
יוונים	görögök
יוונים	görög
קרוליינה	carolina
קרוליינה	karolina
פרסומים	bejegyzések
פרסומים	hozzászólások
פרסומים	kiadványok
שד	démon
שד	démonok
שד	melle
שד	mell
שורשים	gyökerek
מתקדמת	fokozatos
מתקדמת	haladó
מתקדמת	progresszív
מתקדמת	fejlett
מתקדמת	haladó
מתקדמת	előrehaladott
איאן	lan
איאן	ian
איאן	lan
איאן	ian
חוב	tartozás
חוב	adósság
חוב	tartozások
חוב	adóssága
סגורה	bezárt
סגורה	zárva
סגורה	zárt
מפעלים	üzemek
מפעלים	gyárak
המוכרים	eladók
לוקאס	lucas
לוקאס	lukas
יוצרו	gyártottak
יוצרו	előállított
יוצרו	gyártott
תומכת	támogatása
תומכת	támogató
תומכת	támogató
תומכת	támogatja
מחר	holnap
עצמאיים	független
עצמאיים	önálló
עצמאיים	függetlenek
ההכרזה	bejelentés
ההכרזה	közlemény
פציעה	sérülés
פציעה	károkozás
פציעה	kár
בפורמט	formátuma
בפורמט	formátum
אוונס	owens
אוונס	evans
אחורי	hátsó
צירוף	kombináció
אוסלו	oslo
פילדלפיה	philadelphiában
פילדלפיה	philadelphia
פילדלפיה	philadelphiai
סיסמה	jelszót
סיסמה	jelszó
דליה	delia
דליה	dahlia
דליה	dalia
אטלנטה	atlanta
אטלנטה	atlantában
אטלנטה	atlantai
לצייר	rajzolni
לצייר	sorsolás
לצייר	rajzol
לצייר	döntetlen
האיטלקים	olaszok
שיווק	marketing
שיווק	értékesítés
שיווק	forgalmazás
ישב	ültem
ישב	ült
תג	címke
תג	megjelölés
תג	tag
תג	megjelölése
תג	jelvény
תג	jelvényt
בספק	kétely
בספק	kétséges
בספק	kétség
בספק	kétségek
בספק	kétséges
פשרה	kompromisszum
פשרה	kompromisszumot
פשרה	kompromisszumos
הזמין	rendelt
הזמין	elrendelt
בוא	gyere
עדה	szemtanú
עדה	tanú
עדה	ada
כראוי	megfelelően
כראוי	rendesen
נאמנות	hűség
נאמנות	hűség
אחידה	egységes
אחידה	egyenruhás
אחידה	egyenruha
סל	kosár
סטטוס	állapot
סטטוס	státusz
סינית	kínai
סינית	kínaiak
לשונית	lap
הדרקון	sárkány
הדרקון	dragon
בידור	szórakozás
בידור	entertainment
בידור	szórakoztató
בידור	szórakoztatás
תיקו	nyakkendő
תיקו	döntetlen
תיקו	rajzolni
תיקו	sorsolás
תיקו	rajzol
תיקו	döntetlen
הספק	szállító
הספק	beszállító
הספק	értékesítő
הספק	árus
עלילה	cselekmény
עלילה	elbeszélés
ארמניה	örményország
טס	tess
אדון	miszter
אדון	mester
תצלום	fénykép
גרים	grimm
גרים	zord
ארבעים	negyven
מציינים	megfigyelhető
מציינים	megfigyelt
התגלתה	felfedezte
התגלתה	felfedezett
הודה	vallott
הודה	bevallotta
הודה	elismerte
הודה	beismerte
פועלות	dolgozók
פועלות	munkavállalók
פועלות	munkások
כס	trón
כס	trónt
שליח	futár
שליח	hírnök
שליח	messenger
כפרים	falvak
ניסוח	megfogalmazás
הלוגו	logó
לרנר	lerner
עירונית	városi
היגר	emigrált
היגר	emigrált
דגן	dagan
דגן	gabona
דגן	gabonát
מידות	mérések
מידות	mérés
מידות	méretek
מידות	méretei
מידות	méretek
מידות	méret
הקצה	edge
חבלה	szabotázs
הונגרים	magyarok
חיצונית	külső
הוקרה	tribute
נהנה	élvezi
נהנה	élvezem
מקובלים	elfogadhatónak
מקובלים	elfogadható
נחושת	réz
שוטר	zsaru
שוטר	rendőr
שוטר	rendőr
נתנה	adta
נתנה	adott
קתולית	katolikus
קתולית	katolikusok
להתחרות	versenyezni
פרישה	nyugdíjba
פרישה	nyugdíj
פרישה	nyugdíjas
הרולד	harold
ההעפלה	nfc
קלפים	kártyák
קלפים	lapok
קלפים	kártya
נורית	boglárka
המבורג	hamburg
מניעה	megelőzés
מניעה	megelőzési
מניעה	megelőzése
סוחרים	kereskedők
סוחרים	kereskedők
סוחרים	kereskedők
גלגלים	kerekek
גלגלים	kerekes
גלגלים	kerék
לטינית	latin
לטינית	latinul
חינוכית	oktatási
ובר	weber
ובר	webber
הבעל	férjem
הבעל	férje
