dhe	そして
mirëqënies	福祉
elektrodë	電極
hardcover	ハードカバー
bollywood	ボリウッド
libinë	リビア
ulëset	座席
hardhuca	トカゲ
salerno	サレルノ
wissen	wissen
kasollja	キャビン
kasollja	船室
kujdestare	ガヴァネス
percjell	ストーカー
bloomberg	ブルームバーグ
barbarossa	バルバロッサ
ard	ard
zhavorr	砂利
ortak	パートナー
evro	ユーロ
futurama	futurama
orakulli	oracle
orakulli	オラクル
orakulli	神託
bau	bau
kravatë	引き分け
kravatë	ネクタイ
squfur	硫黄
weg	weg
vitalitetin	活力
përjetësinë	永遠
crt	crt
masi	条例
karkaleca	エビ
karkaleca	シュリンプ
karkaleca	海老
natal	natal
rijad	リヤド
sfide	チャレンジ
sfide	挑戦
pipi	ピッピ
hipokrati	ヒポクラテス
sivas	スィヴァス
diva	ディーバ
përqëndruara	濃縮
grepa	フック
bor	ボル
djema	boys
djema	男の子
djema	みんな
giardia	ジアルジア
duval	デュバル
aschaffenburg	aschaffenburg
silla	新羅
sipa	sipa
samba	サンバ
dmc	dmc
jag	jag
standardizim	標準化
drej	ドレー
hënave	月曜日
hënave	月曜
hamburgu	ハンブルグ
hamburgu	ハンブルク
pleh	厩肥
pleh	肥料
paneleve	パネル
rovaniemi	ロヴァニエミ
xhuxhat	ドワーフ
samitit	サミット
samitit	頂上
amc	amc
orvatjet	未遂
cenonte	蚕食
kanellë	シナモン
shif	シフ
paragjykim	バイアス
paragjykim	害する
paragjykim	偏見
paragjykim	先入観
paragjykim	迷信
traktori	トラクター
visconti	ヴィスコンティ
pdp	pdp
mesnate	ミッドナイト
mesnate	真夜中
regbi	ラグビー
piraterisë	海賊
tdma	tdma
lift	エレベーター
haker	ハッカー
clausura	clausura
eam	eam
mallet	マレット
angkor	アンコール
humbës	敗者
alpinist	クライマー
sanksionet	制裁
projeksion	投影
kërkuesi	ファインダー
bodybuilding	ボディビル
agjente	エージェント
agjente	代理人
apeli	アピール
apeli	抗告
apeli	上告
parcela	包み
parcela	小包
alcácer	アルカセル
kapje	グリップ
dreq	ファック
dreq	たわごと
kthy	戻る
kthy	後ろ
kthy	背中
kthy	裏側
angoulême	アングレーム
gomarët	ロバ
analisti	アナリスト
breshër	ひょう
pronaret	オーナー
pronaret	所有者
meti	マット
deus	デウス
shurup	シロップ
peshkaqeni	サメ
aral	アラ
ece	ece
forrest	フォレスト
shqipetareve	氏族
webcam	ウェブカメラ
muzikat	サウンドトラック
guxoj	あえて
magi	マグ
magi	mag
blitz	ブリッツ
nënujor	水中
kthesat	カーブ
kthesat	曲線
jashtezakonisht	きわめて
jashtezakonisht	極めて
lodi	ローディ
pesaro	ペーザロ
dollap	ロッカー
dienst	dienst
koo	クー
kamerunin	カメルーン
flo	flo
azov	アゾフ
aplikacionin	アプリ
aikido	合気道
verne	ヴェルヌ
guglielmo	グリエルモ
mambo	マンボ
moma	moma
vlan	vlan
mëri	恨み
mëri	恨み
elektrifikimi	電化
vuaj	苦しむ
qift	カップル
cio	cio
mohoj	拒否
mohoj	否定
vaughan	ヴォーン
pasaportat	パスポート
verbuar	まぶしい
sas	sas
financime	融資
mersin	メルスィン
presje	コンマ
aubrey	オーブリー
parser	パーサ
parser	parser
bergman	ベルイマン
konsullatë	領事館
städte	städte
funky	ファンキー
sgml	sgml
vap	vap
cristo	cristo
recetë	作り方
recetë	レシピ
ribashkimi	同窓会
ribashkimi	再会
mushka	ラバ
mushka	ミュール
funde	スカート
namco	ナムコ
ndërmjetësimi	あっせん
ndërmjetësimi	調停
foshnjore	幼児
foshnjore	乳児
ande	アンデス
qetesi	静けさ
qetesi	静か
depozituara	寄託
modelja	モデル
satirën	風刺
hipokrite	偽善
hipokrite	偽善
karrota	にんじん
karrota	ニンジン
palestra	体育館
palestra	ジム
udhëzuesi	ガイドブック
barishte	ハーブ
tekno	テクノ
barëra	ハーブ
xhtml	xhtml
ursula	ウルスラ
autobahn	アウトバーン
welche	welche
lumja	ラッキー
thatësirës	旱魃
thatësirës	干ばつ
gogo	ゴゴ
snyder	スナイダー
mcmahon	マクマホン
lundrojnë	船出
lundrojnë	フロート
lundrojnë	float
muni	ムーニー
paine	ペイン
kartagjena	カルタヘナ
brengat	心配
haiku	俳句
tremujorin	クォーター
tremujorin	四半期
staaten	staaten
diode	ダイオード
shelly	シェリー
daisuke	大輔
daisuke	大介
skedarët	ファイル
biographie	biographie
robotë	ロボット
bajamet	扁桃腺
bajamet	扁桃
dashamirësi	善意
loi	loi
fre	fre
huta	ハゲワシ
ignatius	イグナティウス
tender	テンダー
tender	柔らかい
grosseto	グロッセート
tatëpjetë	下り坂
terminalin	端末
terminalin	ターミナル
pireut	ピレウス
shakti	シャクティ
meu	meu
raportimet	レポート
raportimet	報告
occhi	occhi
banana	バナナ
kontrabandë	密輸
kontrabandë	密輸
moldave	モルドバ
gazës	ガザ
travis	トラヴィス
namibisë	ナミビア
cadiz	カディス
trime	ブレイブ
trime	勇者
trime	勇敢
farsë	茶番
orvieto	オルヴィエート
nobelprize	nobelprize
pritura	期待
huti	フクロウ
huti	ふくろう
huti	ハゲワシ
keita	慶太
iken	goes
iken	去る
soleil	ソレイユ
ecc	ecc
kokainë	コカイン
zullumqar	不当
bjellorusisht	ベラルーシ
feniks	フェニックス
tigra	タイガース
novello	ノヴェロ
kraj	kraj
wilder	ワイルダー
hume	ヒューム
cusco	クスコ
diafragma	横隔膜
diafragma	ダイアフラム
coelho	コエリョ
miler	ミラー
portofol	ウォレット
portofol	財布
portofol	財布
portofol	ポートフォリオ
frühen	frühen
stimul	刺激
stimul	刺激
stimul	インセンティブ
konia	コンヤ
cil	cil
direktiva	ディレクティブ
direktiva	ディレクティブ
klas	洒落
mustaqet	口ひげ
mustaqet	口髭
mustaqet	口髭
mustaqet	ひげ
medet	uff
agu	agu
sarajeve	サラエヴォ
sarajeve	サラエボ
ekologjisë	エコロジー
ekologjisë	生態学
viareggio	ヴィアレッジョ
grady	グレイディ
jubilar	ジュビリー
nex	nex
replay	リプレイ
limite	制限
limite	リミット
limite	限界
adc	adc
boksin	ボクシング
oaza	オアシス
mariehamn	マリエハムン
htc	htc
zdf	zdf
vos	ヴォス
klientet	クライアント
checkuser	checkuser
majkell	ミカル
majkell	ミハル
majkell	ミヒャエル
majkell	マイケル
ricci	リッチ
motorrët	エンジン
eleonora	エレオノーラ
kaplan	カプラン
marlboro	マールボロ
shpeton	保存
shpjegoje	説明
butona	ボタン
wifi	wifi
çereku	クォーター
çereku	四半期
eib	eib
shvarc	シュワルツ
storie	記事
storie	ストーリー
storie	物語
elitat	エリート
tallen	モック
vërtetojë	署名
shkarkimet	ダウンロード
shokuar	ショック
shokuar	衝撃
antibes	アンティーブ
plas	バースト
plas	爆裂
plas	ケア
plas	介護
shea	シェイ
amiga	amiga
asketizmi	禁欲主義
lolita	ロリータ
entropia	エントロピー
metrik	メートル法
japonica	ジャポニカ
pangjyrë	無色
kombinojnë	組み合わせ
xhiros	スループット
dejtonit	デイトン
tezes	おばさん
mâcon	マコン
königsberg	ケーニヒスベルク
anketa	アンケート
anketa	調査
anketa	アンケート
malajziane	マレーシア
bok	boc
bok	ボック
apartamenti	アパート
hapkido	ハプキドー
pavjone	パビリオン
pirati	海賊
hirobumi	博文
cod	コッド
cod	タラ
dedikim	献身
dedikim	奉納
eua	eua
violet	バイオレット
shaminë	ハンカチ
adrenalina	アドレナリン
fallco	false
fallco	虚偽
fallco	フェイク
alibi	アリバイ
penis	陰茎
penis	ペニス
lehtësimi	やす
lehtësimi	レリーフ
lehtësimi	浮き彫り
demeter	デーメーテール
burgess	バージェス
boja	インク
ffd	ffd
electra	エレクトラ
varchar	varchar
përgjumur	眠い
amperi	アンペア
hernandez	ヘルナンデス
fshih	ヒデ
fshih	隠す
filter	フィルタ
filter	フィルター
dostojevskit	ドストエフスキー
donum	donum
cmimet	価格
diete	ダイエット
diete	ダイエット
diete	献立
diete	国会
cavour	カヴール
zweite	zweite
ert	ert
bodrumi	地下室
bodrumi	地下
bodrumi	地下室
frensis	フランシス
nascar	nascar
xyz	xyz
bodhi	菩提
nrt	nrt
gjyqeve	トライアル
gjyqeve	試練
stuhishme	ストーミー
diam	diam
sota	sota
caco	caco
zweiten	zweiten
merak	心配
merak	心配
berthold	ベルトルト
holt	ホルト
bahrein	バーレーン
mollet	モレ
xholi	ジョーカー
garbo	ガルボ
banket	ごちそう
banket	宴会
temperamenti	気質
konfirmim	確認
thikat	ナイフ
implikuar	連座
thithja	摂取
thithja	吸引
rrahja	鼓動
demonë	悪霊
pensionist	退職
pensionist	引退
nds	nds
wissenschaft	wissenschaft
champ	チャンプ
balalaika	バラライカ
waldemar	ヴァルデマー
falimentimin	破産
falimentimin	倒産
novara	ノヴァーラ
atlete	スニーカー
toi	toi
anusit	粘膜
fllad	そよ風
liberalizimit	lib
zambakët	ユリ
bluz	ブルース
disavantazh	不利益
sensorë	センサ
sensorë	センサー
mashtrojnë	欺く
oret	時間
herta	ヘルタ
delikatesë	ご馳走
rcn	rcn
skedarë	ファイル
konvulsione	けいれん
lavdërim	賞賛
lavdërim	賛美
scaleminor	scaleminor
rrumbullaket	ラウンドアバウト
rrumbullaket	遠回り
astra	アストラ
twilight	トワイライト
twilight	たそがれ
utf	utf
xhorxhi	ジョージ
tld	tld
urithi	モグラ
urithi	ほくろ
bisedoni	コンバース
turistet	ツーリスト
gemini	ジェミニ
mendelssohn	メンデルスゾーン
majet	tips
majet	ヒント
nicanor	ニカノル
mohojë	拒否
mohojë	否定
anketë	アンケート
anketë	調査
anketë	アンケート
instalim	設置
instalim	インストール
cifti	カップル
opsionin	オプション
asher	アシェル
kawasaki	川崎
paragjykimi	害する
paragjykimi	偏見
paragjykimi	先入観
kab	kub
gomat	タイヤ
aubert	オベール
lenz	レンツ
tualet	トイレ
tualet	便器
penelope	ペーネロペー
penelope	ペネロペ
finn	フィン
zip	zip
merlin	メルリン
merlin	マーリン
muti	シテ
farrell	ファレル
theobald	テオバルド
realitetet	現実
ete	ete
ngacmon	からかう
termeti	地震
providence	プロビデンス
jus	jus
sbs	sbs
sheraton	シェラトン
opsionale	オプション
volvo	ボルボ
tsunami	津波
maratonën	マラソン
bonilla	ボニーヤ
sbn	sbn
sio	sio
phabricator	phabricator
pessoa	pessoa
aia	aia
imp	インプ
imp	imp
rodin	ロダン
solano	ソラーノ
sipërmarrjet	起業
ndryshkur	ラスティ
jana	ヤナ
elmer	エルマー
lycos	lycos
mondi	月曜日
ems	エムス
ems	ems
emmerich	エメリッヒ
parse	parse
shpagim	償還
konvergjencës	収束
webkit	webkit
reaksionar	反動
lundra	艦船
lundra	船舶
gmt	gmt
skijim	スノーボード
skijim	スキー
scooby	scooby
makin	マシン
makin	マシーン
makin	機械
inspirimi	インスピレーション
inspirimi	インスパイア
edoardo	エドアルド
semur	病気
kaoru	かおる
chandler	チャンドラー
mbushës	フィラー
spenser	スペンサー
tufe	群れ
boronica	ブルーベリー
tempi	ペース
inspirim	インスピレーション
inspirim	インスパイア
jeremia	ジェレマイア
nisme	イニシアチブ
ngroh	温める
kujdestarët	後見人
dancer	ダンサー
spiritualiteti	スピリチュアリティ
spiritualiteti	スピリチュアル
xhins	デニム
oferte	供物
oferte	オファー
oferte	申し出
oferte	クーポン
tërheqjet	アトラクション
femmes	femmes
uron	願いごと
pasok	pasok
bobinë	コイル
rts	rts
dake	ダカール
amedeo	アメデーオ
nicky	ニッキー
genealogy	系図
genealogy	系譜
dashnore	愛人
dashnore	恋人
tnt	tnt
dub	dub
dub	ダブ
datastyle	datastyle
dek	デック
neurone	ニューロン
dyshoj	疑念
dyshoj	疑わしい
dyshoj	疑念
keri	ケリー
nar	nar
shish	シシ
centrum	centrum
ligu	infamous
latex	latex
shkopinjtë	スティック
odesa	オデッサ
paradigmë	パラダイム
rosat	カモ
schwaben	シュヴァーベン
tyson	タイソン
cip	cip
përforcimet	援軍
përforcimet	バックアップ
shënjestra	ターゲット
lightgrey	lightgrey
civilizim	文明
paraburgim	拘禁
paraburgim	勾留
paraburgim	留置
paraburgim	収容
nol	ノル
karierë	経歴
karierë	キャリア
hjuston	ヒューストン
orf	orf
sprach	sprach
momo	モモ
ent	エント
ent	ent
heronjte	ヒーローズ
heronjte	heroes
klikime	クリック
gardianët	後見人
suv	suv
kaosin	カオス
kaosin	混沌
adj	adj
arnaldo	アルナルド
romagna	ロマーニャ
tsv	tsv
rreshter	軍曹
basile	バジーレ
epiqendra	震央
krehur	身だしなみ
mbikqyr	モニタ
ndyshe	異なる
muller	ミュラー
monolog	モノローグ
lancashire	ランカシャー
konsorciumi	コンソーシアム
ilse	イルゼ
parkimi	駐車
trokitje	タップ
ngarkimin	ローディング
matias	マティアス
matias	マチアス
matias	matthias
qaeda	アルカーイダ
spastrim	パージ
spastrim	粛清
copëzat	チップス
copëzat	チップ
patkua	蹄鉄
srebrenicës	スレブレニツァ
kris	クリス
geht	geht
ollga	オルガ
vendngjarje	現場
vendngjarje	シーン
vendngjarje	場面
taschenbuch	taschenbuch
dhie	ヤギ
integrimeve	統合
ashensor	エレベーター
eget	eget
ourense	オウレンセ
purgator	煉獄
pluton	プルトニウム
styling	スタイリング
cayman	ケイマン
mej	メイ
mej	五月
farkëtar	鍛冶屋
dembel	だらだら
dembel	怠け者
soe	soe
cnh	cnh
amsterdami	アムステルダム
bertie	バーティ
puro	シガー
municioni	弾薬
duisburg	デュースブルク
ochoa	オチョア
petalet	花弁
petalet	花びら
xhorxhia	グルジア
xhorxhia	ジョージア
busulla	コンパス
kursimi	貯蓄
kursimi	貯金
kursimi	節約
kursimi	預金
kone	子犬
hajduti	泥棒
erc	erc
mercenar	傭兵
subvencionet	補助金
martes	結婚
martes	婚姻
mau	mau
brody	ブロディ
glasgou	グラスゴー
oberhausen	オーバーハウゼン
peta	ペタ
odeon	オデオン
ufficiale	ufficiale
timmy	ティミー
pavetëdijshëm	無意識
krishtlindja	クリスマス
pikachu	ピカチュウ
papagalli	オウム
bagazh	トランク
kubik	三次
shuplakë	平手打ち
miokardial	梗塞
korporatën	コーポレーション
yayoi	弥生
butësisht	そっと
kapitol	キャピトル
mançester	マンチェスター
politischen	politischen
crosby	クロスビー
dhurimin	募金
dhurimin	寄付
northampton	ノーザンプトン
cokollate	チョコレート
solubility	溶解度
sinfonia	シンフォニア
gilliam	ギリアム
skanim	スキャン
montgomeri	モンゴメリー
staten	スタテン
përshëndes	敬礼
ibrik	やかん
balistike	弾道
ndaje	共有
ndaje	シェア
gjykoni	ジャッジ
gjykoni	裁判官
gardhi	フェンス
nikolaj	ニコライ
kazuki	一樹
mëkatarë	罪人
mëkatarë	罪人
livius	livius
byzylyk	ブレスレット
dhembshuri	思いやり
dhembshuri	同情
plumbin	弾丸
plumbin	銃弾
fyes	バッシング
così	così
ekspozim	照射
ekspozim	被曝
ekspozim	露出
llambat	球根
pishtari	トーチ
pishtari	たいまつ
jepja	与える
jepja	give
roxy	ロキシー
metacritic	metacritic
amber	琥珀
amber	アンバー
qiti	put
bata	バタ
neuchâtel	ヌーシャテル
inatin	怒り
paloma	パロマ
pnud	undp
beqar	シングル
beqar	独身
kryebashkiak	町長
kryebashkiak	市長
terroristë	テロリスト
ashita	あした
foix	フォワ
gabrovo	ガブロヴォ
bvp	bvp
brutus	ブルトゥス
brutus	ブルータス
pafajësinë	無垢
deluxe	デラックス
mashtron	カンニング
amur	アムール
grund	grund
gon	ゴン
lego	レゴ
tec	tec
avelinos	アヴェッリーノ
dështime	失敗
dështime	内訳
dështime	flops
xhim	ジム
kova	バケツ
kova	バケット
kova	バケツ
chevrolet	シボレー
frenk	フランク
padia	公訴
padia	訴訟
padia	訴え
shandong	山東省
puls	パルス
puls	脈拍
sfidues	チャレンジャー
bez	bez
nikaraguas	ニカラグア
ambicia	野心
ambicia	野望
karamele	カラメル
karamele	キャラメル
karamele	キャンディ
karamele	キャンディー
aventure	アドベンチャー
aventure	冒険
jsp	jsp
tulcea	トゥルチャ
bogota	ボゴタ
seneka	セネカ
sdk	sdk
plagosje	怪我
banditët	バンディッツ
banditët	盗賊
nacho	ナチョ
etiketat	ラベル
etiketat	タグ
nir	nir
mirësevini	ようこそ
mirësevini	歓迎
beh	beh
mureş	ムレシュ
sanger	サンガー
xixa	キラキラ
montreux	モントルー
ilion	helion
mjellma	白鳥
mjellma	スワン
mjellma	白鳥
lutju	祈り
lutju	祈る
sallam	サラミ
sallam	ソーセージ
mongodb	mongodb
elisabeta	エリザベス
vibe	バイブ
tsubasa	つばさ
nenat	母性
xhevahire	宝石
arroganca	傲慢
schindler	シンドラー
gjoba	罰金
maulana	maulana
durant	デュラント
vrases	キラー
vrases	暗殺
ndertesa	建物
ndertesa	建物
ndertesa	建築物
edizione	edizione
masturbimi	オナニー
ofendim	違反
ofendim	侮蔑
ofendim	侮辱
grumbullojnë	備蓄
grumbullojnë	貯める
ndeja	パーティ
ndeja	パーティー
bolivian	ボリビア
cift	カップル
ekuadoriane	エクアドル
drenusha	ハインド
bazalti	玄武岩
konsullatën	領事館
chatham	チャタム
sheila	シェイラ
frère	フレール
rehati	慰め
jüdische	jüdische
kull	クール
kull	涼しい
jolly	陽気
magjepsëse	華やか
urrej	憎悪
urrej	嫌い
urrej	憎しみ
knvb	knvb
talia	タリア
fluturoj	fly
fluturoj	ハエ
fluturoj	フライ
fluturoj	飛ぶ
fluturoj	飛ぶ
fluturoj	フライング
kalibër	口径
lëre	離れる
wikispecies	wikispecies
shkaterrimi	破壊
montmorency	モンモランシー
bridgestone	ブリヂストン
amp	amp
promenade	散歩道
promenade	プロムナード
srl	srl
muhabet	会話
muhabet	スレッド
manu	マヌ
takohemi	meet
takohemi	会う
thermistor	サーミスタ
sprint	スプリント
kosit	ヨーグルト
pezullimi	休止
pezullimi	サスペンション
pezullimi	サスペンド
lamtumire	別れ
princeshat	皇女
princeshat	プリンセス
auditorium	講堂
dynden	群れ
footballdatabase	footballdatabase
karmen	カルメン
devotshmëria	敬虔
kubota	久保田
toksina	毒素
elvisi	エルヴィス
elvisi	エルビス
soja	大豆
marlin	カジキ
lejo	許可
daisy	デイジー
ecb	ecb
animator	アニメーター
këlyshët	カブス
mathworld	mathworld
sichuan	四川省
nit	ニッティ
kampobasos	カンポバッソ
noor	ヌール
përbindësha	モンスターズ
lash	洗う
lash	ウォッシュ
davos	ダヴォス
poret	毛穴
filho	filho
mangan	満願
shege	ザクロ
tupac	トゥパック
nejse	とにかく
backgroundcolors	backgroundcolors
rrëmbim	誘拐
rrëmbim	拉致
cobra	コブラ
asuka	あすか
asuka	飛鳥
asuka	明日香
shënimesh	航海日誌
shfuqizoi	廃止
çante	リュックサック
çante	リュック
cordoba	コルドバ
luleshtrydhe	いちご
luleshtrydhe	イチゴ
luleshtrydhe	イチゴ
luleshtrydhe	いちご
lidia	リュディア
lidia	リディア
dawkins	ドーキンス
miresia	美徳
maca	マカ
maca	ネコ
maca	ねこ
pirun	フォーク
tranzite	トランジット
poni	ポニー
praktikant	インターン
armatimeve	軍備
miligram	ミリグラム
ehl	ahl
etwas	etwas
bashkëbisedim	会話
bashkëbisedim	スレッド
ndezjen	イグニッション
bllokime	ジャム
flluska	バブル
smalltalk	smalltalk
retrospektive	回顧
walcott	ウォルコット
pur	pur
dëfrim	アミューズメント
dëfrim	娯楽
millet	雑穀
tevratin	トーラー
limitet	制限
limitet	リミット
limitet	限界
ratifikimin	追認
ratifikimin	批准
audicionet	オーディション
xhepat	ポケット
civ	civ
sirenat	マーメイド
gjurmues	トラッカー
vetullat	眉毛
beneluksit	ベネルクス
pasanik	金持ち
pasanik	リッチ
pomerania	ポメラニア
budallai	愚か者
budallai	フール
riparim	修理
rui	ルイ
alergjike	アレルギー
uranium	ウラン
kurioziteti	好奇心
arusha	クマ
sajt	サイト
sajt	敷地
dinamizëm	ダイナミズム
rogue	ローグ
konkurenca	競技
konkurenca	コンペ
konkurenca	競争
konkurenca	コンペティション
konkurenca	コンテスト
kënaqësie	満足
kagame	カガミ
piknik	ピクニック
karrike	いす
karrike	チェア
karrike	椅子
konfiskimin	没収
degëzimi	ツリー
jada	jada
gbs	gbs
jstor	jstor
wasser	wasser
magnitudë	等級
fikur	オフ
ortek	雪崩
châtelet	シャトレ
resort	リゾート
sotto	ソット
pga	pga
divx	divx
neuron	ニューロン
meg	メグ
uellsian	ウェルシュ
educación	educación
poggio	ポッジョ
harrell	harrell
afp	afp
manco	マンコ
radial	放射状
forty	四十
aue	アウエ
gjakosur	出血
piratë	パイレーツ
piratë	海賊
ffb	ffb
punonjësi	社員
punonjësi	職員
litari	ロープ
rafte	本棚
poltava	ポルタヴァ
harriet	ハリエット
playboy	プレイボーイ
lander	ランダー
helika	プロペラ
snap	スナップ
amerik	アメリカ
ritem	リズム
ecu	ecu
pulaski	プラスキ
dhuro	募金
dhuro	寄付
dhuro	付与
dhuro	グラント
tifo	応援
tifo	チアー
xxvii	xxvii
kapsulë	カプセル
edisoni	アディソン
qelia	セル
mirësjellje	礼儀
ernie	アーニー
qilima	カーペット
qilima	絨毯
enriko	エンリコ
faturë	レシート
faturë	受領
orgjinale	オリジナル
ase	ase
rinaldo	リナルド
minatorë	鉱夫
samson	サンプ
samson	サンプソン
scsi	scsi
basestyle	basestyle
mutacion	突然変異
ekspertizën	専門
qef	楽しい
kompetentë	主務
owi	owi
aromave	嗅覚
aurelius	アウレリウス
gpu	gpu
tucson	ツーソン
capitol	キャピトル
bretkosat	カエル
aguri	アグリ
pantallonat	ズボン
pantallonat	ズボン
pantallonat	パンツ
marjorie	マージョリー
willard	ウィラード
negra	ネグラ
debug	デバッグ
mats	マッツ
shiro	シロ
shiro	四郎
kana	カナ
kana	仮名
anu	アヌ
piksel	ピクセル
ino	伊能
wef	wef
modulin	モジュール
tekila	テキーラ
alpinizmi	登山
suarez	スアレス
katastrofe	災害
ihn	ihn
melodrama	メロドラマ
ndalo	停止
ndalo	ストップ
episoda	エピソード
astro	アストロ
parashutë	パラシュート
dashuruarit	恋人
pretoria	プレトリア
redi	赤い
redi	赤色
redi	レッド
devis	デービス
devis	デイヴィス
augen	augen
kurtha	プロット
terenc	テレンス
centimetër	インチ
centimetër	センチメートル
ajatollah	アーヤトッラー
humus	フムス
bokser	ボクサー
shanxi	山西省
horatio	ホレーショ
putra	前足
peshkatar	漁師
korrigjim	修正
korrigjim	補正
korrigjim	訂正
raum	ラウム
créteil	クレテイユ
natan	ネイサン
sote	トゥデイ
sote	今日
palla	ディック
rigoletto	リゴレット
anestezi	麻酔
rajt	ライト
banditë	バンディッツ
banditë	盗賊
kontrollo	チェック
hicks	ヒックス
xhi	慈恵
këmishat	シャツ
këshillojnë	助言
hernia	ヘルニア
kolon	コロン
thell	ディープ
thell	深い
aaf	aaf
ast	ast
wba	wba
burj	ブルジュ
días	días
asahi	朝日
bujtinë	ゲストハウス
paralajmërime	アラート
paralajmërime	警告
bonit	ボン
antiokia	アンティオキア
konvikti	学寮
auditori	観客
auditori	オーディエンス
auditori	講堂
ecen	散歩
wrocław	ヴロツワフ
centauri	ケンタウロス
rezolute	解像度
josephine	ジョゼフィーヌ
parathënies	プリアンブル
deshte	wanted
deshte	求む
censuruar	検閲
gansu	甘粛
gru	グルー
marques	マルケス
potenca	ポテンツァ
plejadë	星座
fujimori	藤森
fujimori	フジモリ
prem	prem
tama	タマ
rps	rps
kanagawa	神奈川
wikiversity	ウィキバーシティ
boz	ボズ
sonet	ソネット
daj	daj
pudër	粉末
pudër	パウダー
reduktojnë	減らす
korrjes	収穫
volley	バレー
shinto	神道
gabonit	ガボン
esperanza	エスペランサ
funksionaliteti	機能
cavalieri	カヴァリエーリ
castellanos	castellanos
servis	servis
dsc	dsc
för	för
catanzaro	カタンザーロ
belin	ウエスト
aritmetikë	算術
pastori	牧師
fshehtësitë	未読
bukurosh	ハンサム
bukurosh	イケメン
fraktura	骨折
statuje	彫像
konglomerat	コングロマリット
uragan	ハリケーン
kërcënues	脅迫
viento	viento
mestre	メストレ
evan	エヴァン
evan	エバン
pengjet	人質
shtml	shtml
neoni	ネオン
furgon	バン
furgon	ヴァン
lise	リーゼ
magda	マグダ
dirección	dirección
nieuw	nieuw
esposito	エスポシト
eureka	eureka
fender	フェンダー
aleksei	アレクセイ
aleksei	アレクセイ
karkalecat	イナゴ
karkalecat	エビ
karkalecat	シュリンプ
karkalecat	海老
karkalecat	バッタ
sanksione	制裁
gjahtar	狩人
gjahtar	ハンター
refs	refs
direk	マスト
grei	灰色
grei	グレイ
grei	グレー
grei	灰色
grei	グレイ
grei	グレー
lamtumirën	別れ
grinden	けんか
editintro	editintro
ost	ost
parfum	香水
shtata	seven
shtata	セブン
ekstremizmit	過激派
balona	バルーン
balona	風船
përçueshmërisë	伝導
gymnasium	体育館
mëndje	mind
mëndje	マインド
fillestarët	初心者
materializmi	唯物論
romaine	romaine
aha	aha
skandale	不祥事
sekulare	世俗
witte	ヴィッテ
shpif	最低
boise	ボイシ
soccerbase	soccerbase
cfr	cfr
fitoni	獲得
fitoni	稼ぐ
propozojnë	プロポーズ
nwa	nwa
nep	nep
brahman	ブラフマン
brahman	バラモン
papagall	オウム
fayard	fayard
elche	エルチェ
kile	キロ
kile	パウンド
kile	ポンド
kile	ポンド
dekalb	デカルブ
kampus	キャンパス
hipën	岸壁
eeg	脳波
cilia	繊毛
smira	ナマケモノ
gropius	グロピウス
sherr	ファイト
magnetizmi	磁性
funerale	葬儀
vejushë	未亡人
ela	ela
grupo	grupo
zhdërvjelltë	雄弁
männer	männer
ujgure	ウイグル
allgemeinen	allgemeinen
rrokja	音節
shigjetari	サジタリウス
hamurabit	ハンムラビ
gogol	ボギー
dac	dac
mendjemadhësia	傲慢
alessandra	アレッサンドラ
hokejit	ホッケー
hokejit	アイスホッケー
nichts	nichts
entstehung	entstehung
mccoy	マッコイ
pershtypje	impress
bura	男性
bura	メン
mikpritje	おもてなし
mikpritje	接客
karina	カリーナ
mga	mga
lata	ラタ
adr	adr
mne	mne
kume	久米
fujian	福建省
freddy	フレディ
zhgënjimi	失望
zhgënjimi	がっかり
medicina	medicina
zgjidhjeje	ソリューション
zgjidhjeje	溶液
pasadena	パサデナ
mash	マッシュ
agjenda	議題
sah	sah
miko	巫女
thor	トール
indoor	室内
indoor	屋内
ndërmjetësim	あっせん
ndërmjetësim	調停
këndo	歌う
këndo	sing
agjentet	エージェント
plzeň	プルゼニ
dhaka	ダッカ
shane	シェーン
amigos	amigo
bamirësia	チャリティー
bamirësia	チャリティ
kashi	かし
dërgesat	デリバリー
pärnu	パルヌ
ath	ath
spirancë	アンカー
fortaleza	フォルタレザ
cun	cun
zhgënjyese	がっかり
dentar	歯科
pllakash	タイル
fernandes	フェルナンデス
paketimi	包装
paketimi	パッケージング
fluturo	fly
fluturo	ハエ
fluturo	フライ
fluturo	飛ぶ
fenice	フェニーチェ
cms	cms
klaudio	クラウディウス
klaudio	クラウディオ
novembre	novembre
deshirat	欲望
cifte	カップル
cifte	ペア
shinji	慎二
shinji	真司
humba	ロスト
mjellmë	白鳥
mjellmë	スワン
aro	アロ
presidentë	社長
gobierno	gobierno
répertoire	répertoire
atv	atv
manushaqe	スミレ
gjurmimi	トラッキング
shkarkojë	閉じる
fay	フェイ
admiruesit	ファン
gjyshe	おばあさん
gjyshe	祖母
gjyshe	おばあさん
triko	セーター
seiya	せいや
hase	長谷
barnabas	バルナバ
debi	デビー
vajz	ガール
vajz	少女
vajz	女の子
motorsport	モータースポーツ
tetar	伍長
tetar	pvt
formatdate	formatdate
saavedra	サアベドラ
zoltán	ゾルターン
shërbëtore	メイド
teurati	トーラー
lowell	ローウェル
peisazhin	横長
peisazhin	風景
peisazhin	横向き
lari	ラリー
stemma	stemma
pinguinët	ペンギン
tunelin	トンネル
pis	汚い
