kategória	kategooria
šéfov	ülemused
kenton	kenton
zdiskreditovať	diskrediteerida
spievaj	laulge
spievaj	laulda
spievaj	laula
spievaj	laulma
mutt	mutt
mutt	krants
franken	franken
pohľadnicu	postkaart
citrón	sidrun
citrón	sidruni
pusa	musi
pusa	kiss
pusa	suudlus
jazvu	arm
jazvu	armi
kozak	kozak
rozhorčený	nördinud
flop	flop
jutro	morgen
götaland	götaland
šliach	kõõlused
hwa	hwa
údené	suitsutatud
hagrid	hagrid
jarabice	vutt
malthus	malthus
gliwiciach	gliwice
triedené	sorditud
výherca	võitja
poole	poole
čokoládový	šokolaad
čokoládový	šokolaadi
kontaminovaných	saastatud
kontaminovaných	saastunud
piła	piła
menorca	menorca
mccall	mccall
prezimovanie	talvitumiseks
patogén	patogeeni
potlač	trükkimine
vyškolení	õpetatud
vyškolení	koolitatud
vyškolení	treenitud
kupujúcich	ostjad
kupujúcich	ostjad
xxxv	xxxv
minimalizované	minimeeritud
mnohostranné	mitmepoolne
mnohostranné	mitmetahuline
objatie	kallistus
objatie	kalli
žiarovku	pirn
fenotyp	fenotüüp
ramen	ramen
peň	känd
wam	wam
gaea	gaia
catanzaro	catanzaro
predslove	eessõna
paxton	paxton
gleason	gleason
splatné	makstavad
splatné	makstav
pogo	kõmu
cabernet	cabernet
anke	anke
hobson	hobson
pozvánky	kutsub
pozvánky	kutseid
pozvánky	kutsed
vikend	weekend
vikend	nädalavahetusel
vikend	nädalavahetus
vikend	nädalalõpp
cai	cai
mls	mls
bioplynu	biogaasi
načrtnúť	visand
chaney	chaney
opatrovateľka	lapsehoidja
opatrovateľka	lapsehoidja
seinfeld	seinfeld
gbp	gbp
ssri	ssri
gerty	gerty
ziskové	kasumlik
vydaj	abielluda
vydaj	abiellu
nežné	hell
nežné	õrn
gasteiz	gasteiz
polku	polka
narnia	narnia
tuniaky	pikkuim
tuniaky	tuunikala
pretrvávanie	püsivus
maran	maran
špecifickosti	spetsiifilisus
ots	ots
taxík	takso
taxík	kabiin
taxík	takso
gilliam	gilliam
muz	mehel
muz	mees
muz	man
sentimentálny	sentimentaalne
niklaus	niklaus
zraniteľnosti	haavatavust
wachau	wachau
bog	raba
spinosa	spinosa
tammy	tammy
raperi	räpparid
nožík	nuga
nožík	noa
prokurátorov	prokuröride
ehl	ehl
finnmark	finnmark
predkolenia	sääreluu
idealistický	idealistlik
venezuelskej	venetsueela
venezuelskej	venezuela
borec	tšempion
iónových	iooniline
wenlock	wenlock
saad	saad
múdri	tark
pakistanské	pakistani
sušená	kuivatatud
imunodeficiencie	immuunpuudulikkuse
pharrell	pharrell
chaskovo	haskovo
gyurcsány	gyurcsány
hydrochlorid	vesinikkloriid
madrigal	madrigal
gália	gallium
subtilis	subtilis
nedotknutá	puutumata
nedotknutá	puutumatu
rufa	rufa
pašovanie	salakaubaveo
predlaktie	küünarvarre
swann	swann
beštia	elukas
beštia	koletis
zdanené	maksustatud
dioxínov	dioksiinide
piñera	piñera
adige	adige
vyvážané	eksporditakse
vyvážané	eksporditud
muerte	muerte
belladonna	belladonna
implantáty	implantaadid
kompromisov	kompromisse
esquire	esquire
signe	signe
mili	milli
mili	mili
obštrukčná	obstruktiivne
odôvodňuje	õigustab
bojkotovať	boikoteerida
niobe	niobe
amnézia	mälukaotus
amnézia	amneesia
velka	suured
velka	big
velka	suure
velka	suur
zradila	reet
pertussis	läkaköha
ley	ley
oost	oost
lotte	lotte
bump	muhu
bump	muhk
cenzurované	tsenseeritud
miznúce	kaduv
koi	koi
moya	moya
altajský	altai
nevysvetliteľné	seletamatu
nevysvetliteľné	seletamatu
nevysvetliteľné	seletamatu
gladstone	gladstone
busto	busto
chia	õlisalvei
prajeme	soovides
objasnenia	selgitamine
objasnenia	selgitus
konzistentnosť	järjepidevus
konzistentnosť	järjepidevuse
konzistentnosť	kooskõla
posvätená	pühitsetud
pripravujeme	ettevalmistamine
acker	acker
palencia	palencia
plakal	nuttis
imperia	imperia
fabrik	fabrik
haram	haram
díler	diiler
díler	edasimüüja
sharm	sharm
leah	leah
hatcher	hatcher
sebecký	isekas
sebecký	isekad
kurčatá	kanad
celia	celia
glasnosť	glasnost
ursprung	ursprung
szkoła	szkoła
musso	musso
čislo	number
čislo	arv
kontrolujem	kontrollimine
tallahassee	tallahassee
cordelia	cordelia
anc	anc
daňovník	maksumaksja
germánium	germaanium
prieskumníci	uurijad
naverboval	värvati
naverboval	värvatud
comité	comité
etiológie	etioloogia
kalibračných	kalibreerimine
disciplinovaný	distsiplineeritud
tuff	tuff
dispečer	dispetšer
fiddler	viiuldaja
esox	esox
identifikátorov	tunnused
hasselhoff	hasselhoff
höger	höger
tuniský	tuneesia
vallejo	vallejo
trovy	kulud
výdavok	kulu
výdavok	kulutused
výdavok	kulud
mervyn	mervyn
loto	loto
gml	gml
arafat	arafat
modulárny	modulaarne
pesimistický	pessimistlik
krug	krug
meleagris	meleagris
zvárané	keevitatud
jarmo	ikke
kalamita	häda
trícia	triitiumi
ashford	ashford
fluorescencie	fluorestsentsi
moira	moira
samojed	samojeedi
sif	sif
stužky	lindid
modlila	palvetanud
horvath	horvath
østfold	østfold
selénu	seleeni
nsx	nsx
cyperských	küprose
nyman	nyman
mola	mola
polypeptid	polüpeptiid
firemný	ettevõtte
eufória	eufooria
štrajkujúcich	streikijad
robb	robb
khaki	khaki
prešľap	balke
označte	tikk
označte	tik
lowry	lowry
allgäu	allgäu
ewe	ute
grana	grana
roztrieštené	killustunud
roztrieštené	killustatud
joysticku	juhtkang
chemoterapiu	keemiaravi
chemoterapiu	kemoteraapia
kolísať	kõikuda
troms	tromsi
nekryté	katmata
otter	saarmas
kempten	kempten
mansour	mansour
eigen	eigen
beznádejné	lootusetu
termostat	termostaat
apa	apa
ayacucho	ayacucho
thani	thānī
pyrotechnických	pürotehnika
sampaio	sampaio
opovrhoval	põlatud
strasser	strasser
nenávidím	vihkamine
eunice	eunice
ipo	ipo
fenikel	apteegitilli
zloduch	kurikael
aimee	aimee
ombre	ombre
lawless	lawless
lizzie	lizzie
zamieriť	eesmärk
zamieriť	sihi
zamieriť	sihtida
pokušenia	kiusatus
saracénov	saratseenid
vlajkového	lipp
vlajkového	lipu
schell	schell
grangerová	granger
periférnej	perifeerne
dedka	vanaisa
splatnosť	tähtaeg
bogdanov	bogdanov
rozrušená	ärritunud
simulované	simuleeritud
rečníci	kõnelejad
rečníci	kõlarid
harmonizáciu	ühtlustamine
harmonizáciu	ühtlustamine
žiarlivý	kade
kasparova	kasparov
quan	quan
sedimentárneho	settelise
neskutočný	uskumatu
neskutočný	ebareaalne
inhibítorov	inhibiitorid
inhibítorov	inhibiitorite
lahko	kergesti
lahko	kergelt
symbiózu	sümbioosi
xiao	xiao
niemi	niemi
zdravo	terved
zdravo	tervena
zdravo	tervislik
nanna	nanna
arabella	arabella
bioplyn	biogaasi
volajte	kõne
nájdite	leida
nájdite	leia
nájdite	otsi
sič	sich
roztrhal	rebis
čistič	puhtam
caeruleus	caeruleus
zvaru	keevitada
bénazír	benazir
sharapova	šarapova
tmk	tmk
úžasne	imeline
úžasne	hämmastav
anakonda	anakonda
olle	olle
zlievareň	valukoja
traktora	traktor
mirren	mirren
zapp	zapp
rámce	raamid
nicolo	nicolo
helmu	kiiver
piran	piran
balené	pakendatud
balené	pakendatud
balené	pakitud
dodd	dodd
wicca	wicca
logistickú	logistiline
libanonské	liibanoni
libanonské	liibanon
tenisky	koolitajate
saber	saber
kloaky	kloaak
implantovaný	siirdatud
kuvajtský	kuveidi
teroristu	terrorist
svietidlo	lambi
svietidlo	lamp
svietidlo	latern
svietidlo	lampi
fram	fram
pozdravujem	tervitused
pozdravujem	tervitus
lodiar	laevaomanik
absorbovaný	imendunud
žandárstvo	sandarmeeria
podvádza	petmine
kuracie	kana
vuitton	vuitton
hydroxylových	hüdroksüül
svedčili	tunnistas
krajší	ilusamaks
krajší	ilusam
ptc	ptc
mombasa	mombasa
dauhe	doha
epo	epo
chavez	chavez
nenahraditeľná	asendamatu
noronha	noronha
schenectady	schenectady
koláča	pirukas
gdynia	gdynia
pcp	pcp
crewe	crewe
anadyr	anadõr
záhlavná	kukla
ooo	ooo
åre	åre
marseilles	marseille
teľatá	vasikate
absolutórium	heakskiidu
jakutsk	jakutsk
hovoriac	rääkides
hendricks	hendricks
vzostupne	kasvavas
zúrivosť	raev
kamel	kamel
dermot	dermot
mimosa	mimosa
franchi	franchi
amigo	amigo
montero	montero
beren	beren
sľubné	paljulubav
sľubné	paljutõotav
bangui	bangui
yellowknife	yellowknife
promenáde	laudtee
ocko	isa
ocko	issi
farr	farr
smradľavý	haisev
nenaplnená	täitmata
fels	fels
sukňu	seelik
zmiznutia	kadumine
reštriktívne	piirav
dlhsie	kauem
dlhsie	pikemad
dlhsie	pikem
štastie	vedas
štastie	lucky
štastie	õnneseen
štastie	õnnelik
štastie	veab
štastie	õnn
štastie	õnne
durant	durant
oxidovaný	oksüdeeritud
slobodomurárstvo	vabamüürlus
pokút	trahvid
pokút	trahvide
bolla	bolla
mediátorov	vahendajad
emp	emp
záložne	pandimaja
hyman	hyman
agosto	agosto
dimaggio	dimaggio
vaty	vatt
hua	hua
neplnoletých	alaealine
neplnoletých	alaealised
neplnoletých	alaealiste
aykroyd	aykroyd
čudný	veider
čudný	imelik
čudný	veider
čudný	imelik
saigone	saigoni
klobásy	vorstid
valli	valli
lenk	lenk
blantyre	blantyre
závrate	peapööritus
závrate	pearinglus
závrate	peapööritus
závrate	vertigo
závrate	uimane
šachovnica	malelaua
brekcia	bretša
joeyho	joey
pou	pou
zasekol	kinni
rotblat	rotblat
amano	amano
dslr	dslr
čeboksary	tšeboksarõ
tarentaise	tarentaise
breaker	breaker
dôveruje	usaldab
spiro	spiro
leucín	leutsiin
teplomery	termomeetrid
eurostat	eurostat
ihlu	nõel
ihlu	nõela
zvrátené	perversne
zvrátené	väändunud
spomienke	meenutades
urdsky	urdu
soter	soter
fogel	fogel
výkazy	avaldused
dalarna	dalarna
eskimáci	eskimod
cezar	cezar
tcl	tcl
kirkorov	kirkorov
vymedzenú	piiritletud
lyžička	lusikas
zraniteľná	haavatav
zraniteľná	haavatavad
gel	geeli
gel	geel
lavinia	lavinia
neodôvodnené	põhjendamatu
neodôvodnené	põhjendamatu
neodôvodnené	põhjendamatu
martell	martell
dinh	dinh
profylaxia	profülaktika
emf	emv
bezohľadné	halastamatu
bezohľadné	hooletu
migranti	sisserändajate
urtica	urtica
mrcha	lita
mrcha	mõrd
mrcha	lits
translators	translators
recyklovať	ringlusse
otranto	otranto
sirupu	siirupit
sirupu	siirup
ocot	äädikas
vykupiteľ	lunastaja
dháke	dhaka
cynický	küüniline
stroskotania	laevahuku
útecha	lohutus
agaricus	agaricus
arava	arava
platyrhynchos	platyrhynchos
korzet	korsett
svietilo	säras
evander	evander
baktrie	baktria
securities	väärtpaberid
narušovanie	halvendada
zehn	zehn
luhmann	luhmann
knopf	knopf
alcl	alcl
anson	anson
chante	chante
ignace	ignace
adrianus	adrianus
zmrazený	külmutatud
zmrazený	külmunud
prebudili	ärganud
opasky	vööd
opasky	rihmad
šup	raiuda
minna	minna
protistrana	vastaspool
protistrana	osapool
protistrana	vastaspoole
inhibujú	inhibeerivad
hovno	sitt
hovno	sitt
hovno	pask
suveníry	suveniirid
modesto	modesto
bulldog	bulldog
skopíroval	kopeeritud
ostražitosť	valvsuse
ostražitosť	valvsus
ostražitosť	valvsust
loris	loris
doplneného	täiendatud
hrozivé	ähvardav
eurostatu	eurostat
geranium	geranium
pripomínajúc	meenutades
prefíkaný	kaval
kkk	kkk
heywood	heywood
sexi	seksikas
sexi	kuum
sexi	kuumad
sexi	hot
sexi	palav
receptora	retseptorid
receptora	retseptori
nákupný	poodi
podozrivá	kahtlustatav
podozrivá	kahtlusalune
marr	marr
bláznovstvo	rumalus
buri	buri
zanu	zanu
slobodomurári	vabamüürlased
riskoval	riskinud
chirálne	kiraalne
thule	thule
dcc	dcc
cumbria	cumbria
hypotéku	hüpoteek
eirik	eirik
naháňať	chase
naháňať	tagaajamine
kaja	kaja
neomylný	eksimatu
rizzo	rizzo
anubis	anubis
saru	sara
špina	pori
špina	muld
menovité	hinnatud
monsanto	monsanto
hermafrodit	hermafrodiit
hnis	mäda
manda	manda
joann	joann
vall	vall
volajúci	helistaja
norsk	norsk
cong	cong
žiarliť	kade
benevolentný	heatahtlik
pazzi	pazzi
vzrušený	erutatud
vzrušený	erutatud
kozmetiku	kosmeetika
sarkozyho	sarkozy
ostnatokožcov	okasnahksete
eisen	eisen
hani	hani
paribus	paribus
ujgurskej	uiguuri
velkost	suurus
siri	siri
tomonaga	tomonaga
msk	msk
antananarivo	antananarivo
upírmi	vampiirid
orpheus	orpheus
kurdskej	kurdi
anestézie	anesteesia
ept	ept
hypertrofia	hüpertroofia
fri	fri
huron	huron
micah	micah
macerata	macerata
níreďháza	nyíregyháza
destiláty	vaimud
destiláty	hinged
aukcia	oksjon
chlidonias	chlidonias
kolarov	kolarov
weng	weng
ukradnutá	varastati
ukradnutá	varastatud
ukradnutá	varastanud
akreditácie	akrediteerimine
monštrá	koletised
monštrá	koletisi
embryá	embrüod
beka	beka
fano	fano
bateman	bateman
emmet	emmet
logistiku	logistika
nazarbajev	nazarbajev
tags	sildid
zhoršovanie	halvenemine
arašidy	pähkleid
mobily	telefonid
napätý	pinges
napätý	pingeline
chesapeake	chesapeake
ricard	ricard
cady	cady
cattolica	cattolica
yamato	yamato
dcérka	tütar
savona	savona
beecher	beecher
privítať	tervitades
hroznový	viinamarja
prsníkov	rind
prsníkov	rinnanäärme
prsníkov	rinnaga
guo	guo
úplavicu	düsenteeria
vakcinácie	vaktsineerimine
narkotík	narkootikumid
lebron	lebron
neplodnosť	viljatuse
vana	vann
shen	shen
kradnutie	varastamine
kradnutie	varastab
výpisy	väljavõtted
výpisy	ekstraktid
sardinky	sardiinid
závidím	kade
chladno	jahe
fili	fili
solferine	solferino
pobavenie	meelelahutus
respublika	respublika
prispôsobivé	kohanemisvõimeline
sab	sab
flaherty	flaherty
medicago	medicago
futuristické	futuristlik
zbaliť	kokkuvarisemine
zbaliť	pakend
zbaliť	pakendis
zbaliť	paki
zbaliť	pakk
orechové	pähkel
orechové	pähkel
orechové	pähkli
čakajúce	ootel
ochráni	kaitseb
veľ	väga
zrazeniny	sademe
optimalizovaná	optimeeritud
hals	hals
šrot	murd
šrot	jäägid
helms	helms
juanita	juanita
hayworth	hayworth
costner	costner
bylinných	roht
pomorski	pomorski
colinom	collin
imaginárny	kujuteldav
vypočutie	kuulmine
vypočutie	kuulamine
ideológovia	ideoloogid
miligramov	milligrammi
zober	haara
zober	võtke
zober	võta
žiarli	kade
vio	vio
molový	molaarne
leopardy	leopardid
sextos	sextus
otho	otho
miu	mia
citta	citta
vodotesné	veekindel
spoločníčka	kaaslaseks
spoločníčka	kaaslane
uviazol	kinni
osmózy	osmoosi
ronan	ronan
ratatouille	ratatouille
prchavý	põgus
bolívijskej	boliivia
projektilov	mürsku
posmrtnú	postuumne
hogg	hogg
boswell	boswell
držba	valduses
držba	omamine
progesterónu	progesterooni
euphorbia	euphorbia
pohárik	klaasi
pohárik	klaasist
pohárik	klaas
sonar	sonar
sark	sark
windhoek	windhoek
tuniak	tuunikala
pleurálny	pleura
filtrácie	filtreerimise
trudy	trudy
arteriálnej	arteriaalse
tully	tully
podmienečné	tingimuslikud
podmienečné	tingimuslik
podmienečné	tingimustega
klobása	vorst
klobása	vorsti
vsc	vsc
vern	vern
ebb	ebb
zbrojnici	arsenali
skandium	skandium
návnady	sööt
pohľadávka	nõue
pohľadávka	nõude
pohľadávka	väide
pohľadávka	võlg
pohľadávka	võla
neporaziteľný	võitmatu
tzu	tzu
lanarkshire	lanarkshire
požičala	laenatud
injekcia	süstimine
injekcia	süst
injekcia	süsti
falšovaniu	võltsimine
ovulácie	ovulatsiooni
kompost	komposti
sox	sox
analogická	analoogset
reci	kuulujutud
reci	kuulujutte
reci	kuulujutud
stapleton	stapleton
masti	salv
etikety	sildid
etikety	märgised
domina	emand
devastácia	hävingut
saná	sanaa
meiningen	meiningen
necitlivé	tundetu
kasíne	kasiino
ldl	ldl
logica	logica
ollie	ollie
halogénové	halogeenide
vztah	suhe
vztah	seos
vztah	suhted
spali	maganud
spali	magas
spali	magasin
debugger	siluri
giardini	giardini
kalmycko	kalmõkkia
ruf	ruf
betka	lizzie
koncentrát	kontsentraat
elías	elías
drsne	karm
vaughn	vaughn
hnd	rkt
sandler	sandler
supy	raisakotkad
lorena	lorena
ame	ames
ame	ame
žlčník	sapipõie
pórovitý	poorne
pomaličky	tasapisi
pomaličky	aeglaselt
začervenanie	punetus
začervenanie	punetus
cartagene	cartagena
pohnpei	pohnpei
kombajn	kombain
crj	crj
vďačnosť	tänud
výstredný	ekstsentriline
bering	beringi
požehnaná	õnnistatud
camões	camões
žalári	vangikongi
joulov	džauli
tron	tron
varsity	esindusmeeskonna
centralizované	tsentraliseeritud
dieudonné	dieudonné
bója	poi
shia	shia
alentejo	alentejo
woolf	woolf
čarodejníckom	wicca
polysacharid	polüsahhariid
arlingtone	arlingtoni
siracusa	siracusa
lyžice	lusikas
merkantilizmu	merkantilism
kilogramoch	kilogrammides
kilogramoch	kilogrammi
andreotti	andreotti
ponížený	alandatud
kašubčina	kašuubi
potrestaná	karistatud
nepálske	nepali
prikrývky	tekke
prikrývky	tekid
účtovanie	arvepidamine
účtovanie	raamatupidamine
účtovanie	arvestus
vybuchnúť	plahvatada
kirkenes	kirkenesi
toast	toost
mckean	mckeani
lutetia	lutetia
spe	spe
poprsie	büst
dúfajme	loodetavasti
sloane	sloane
nestrannosti	erapooletus
antikoncepciu	rasestumisvastaste
podchladenie	hüpotermia
machovky	füüsal
prepuknutia	puhanguid
sezónneho	hooajalise
blbec	jobu
bábätko	kallis
bábätko	beebi
bayard	bayard
chutný	maitsev
vaart	vaart
populizmus	populism
ronny	ronny
lott	lott
infraštruktúr	infrastruktuurid
teo	teo
kyung	kyung
fanning	fanning
niacín	niatsiin
pyridoxín	püridoksiin
lákavé	ahvatlev
lákavé	ahvatlev
nedosiahnuteľný	kättesaamatu
toxínov	toksiinide
skateboard	rula
korešpondenčných	korrespondent
birger	birger
audítor	audiitor
yen	jeeni
rabe	rabe
kredity	krediit
kredity	krediidi
yoon	yoon
yoon	yun
aeróbne	aeroobse
karanténe	karantiini
karanténe	karantiin
ohyby	paindub
vitalis	vitalis
willoughby	willoughby
blondína	blondid
blondína	blondiin
blondína	blond
schaefer	schaefer
vonných	lõhnaainete
doplňujúca	täiendav
užívajúcich	vastuvõtmine
romney	romney
pôvodcovia	algatajad
ceauşesca	ceauşescu
henkel	henkel
wink	wink
kalma	kalma
arlon	arlon
rambo	rambo
rankin	rankin
walla	walla
kaša	putru
kaša	pudru
osmium	osmium
nervózny	närviline
djamena	djamena
culkin	culkin
neregistrovaný	registreerimata
exxon	exxon
prepravovaný	veetud
prepravovaný	transporditud
neutralizovať	neutraliseerida
neutralizovať	neutraliseerida
buzek	buzek
poctivosť	terviklikkus
poctivosť	ausus
poctivosť	terviklikkuse
poctivosť	ausust
poctivosť	ausus
jørgen	jörgen
zaslúžiť	teeni
vinkovci	vinkovci
strieka	pihustada
neoprávnenému	loata
zastrašovanie	hirmutamine
reštrukturalizácie	ümberkorraldused
reštrukturalizácie	ümberkorraldamise
reštrukturalizácie	ümberkorraldamine
hofer	hofer
pestovatelia	tootjad
pestovatelia	kasvatajad
hou	hou
gaines	gaines
sistema	sistema
transakciu	tehing
transakciu	tehingu
hoya	hoya
tattoo	tätoveering
tattoo	tattoo
saláma	salaami
racionalizácie	ratsionaliseerimise
giugiaro	giugiaro
ukotvenie	ankur
kath	kath
susannah	susannah
druidi	druiidid
schweinfurt	schweinfurt
struthio	struthio
botrytis	botrytis
devito	devito
einmal	einmal
prípitok	toost
pai	pai
tali	tali
flipper	flipper
opitá	purjus
opitá	joodik
puky	pungad
mikrónov	mikronit
zbabelec	argpüks
sušený	kuivatatud
ventová	vento
thüringen	thüringen
juventud	juventud
žiariť	sära
žiariť	kuma
púpavy	võilille
maskovaný	maskeeritud
andra	andra
glukokortikoidov	glükokortikoidide
chytľavé	meeldejääv
aerosól	aerosooli
termit	termiitide
provízie	komisjonid
valhally	valhalla
bilbo	bilbo
mulica	muul
operandu	operand
soe	soe
ngozi	ngozi
dalian	dalian
maher	maher
bornholm	bornholmi
histologické	histoloogiline
liečené	ravitud
liečené	töödeldud
bai	bai
minsky	minsky
hygroskopický	hügroskoopne
rege	rege
sneží	lund
metalíza	fluorestseeruvate
plodnú	viljakas
portage	portage
skúmavky	torud
kráľovna	kuninganna
kráľovna	queen
rahman	rahman
carola	carola
cuthbert	cuthbert
mosel	mosel
zostaň	püsi
denim	denim
lamarr	lamarr
ohnúť	painutada
zmiešavanie	segamise
ausstellung	ausstellung
foss	foss
bolonského	bologna
alergiu	allergia
alergiu	allergiline
alergiu	allergilised
mimovoľné	tahtmatu
mets	mets
reggie	reggie
bahamských	bahama
verhältnis	verhältnis
travolta	travolta
rancagua	rancagua
conor	conor
epilógu	epiloog
daco	midagi
pozeranie	vaatamine
neporazený	võitmatu
presvedčivá	veenev
presvedčivá	veenev
blatt	blatt
pridelenia	ülesanded
pridelenia	eraldised
pridelenia	lähetamine
rau	rau
sandále	sandaalid
grafton	grafton
mikróbov	mikroobid
mojave	mojave
woodland	metsamaa
tremor	treemor
copernicus	kopernik
arina	arina
zmluvná	lepinguliste
zmluvná	lepingulised
zmluvná	lepinguline
prehĺbiť	süvendada
ulla	ulla
pohovory	vestlused
pohovory	intervjuud
sybil	sybil
pinar	pinar
pseudomonas	pseudomonas
koherentné	sidus
svazijska	svaasimaa
caitlin	caitlin
riedenie	lahjendatud
cacao	cacao
predstieranie	teesklus
peliet	graanulid
bosá	paljajalu
sladkosť	komm
sladkosť	kommi
sladkosť	candy
hrdze	rooste
necitlivosť	tuimus
vologda	vologda
menovateľ	nimetaja
vločiek	helbed
demoláciu	lammutamine
balerína	baleriin
štvrťročné	kvartalis
štvrťročné	kvartal
štvrťročné	kvartali
prec	läinud
prec	eemal
prec	eemale
trezor	seif
reverznej	tagurpidi
reverznej	vastand
reverznej	vastupidine
prekurzorov	lähteainete
kilíkia	kiliikia
agronómia	agronoomia
švéda	rootslane
uprimne	ausalt
laska	armastan
laska	love
laska	armastus
laska	armastust
libido	libiido
yamaguchi	yamaguchi
bertelsmann	bertelsmann
inverznú	vastupidine
eryx	eryx
bacău	bacău
enantiomér	enantiomeer
penh	penh
fallon	fallon
isernia	isernia
mansfeld	mansfeld
xli	xli
crockett	crockett
jarl	jarl
tancovanie	tantsimine
skleníkoch	kasvuhoonete
skleníkoch	kasvuhoone
skleníkoch	kasvuhoonete
torrance	torrance
shaanxi	shaanxi
waldorf	waldorfi
injekciu	süstimine
injekciu	süst
injekciu	süsti
dienst	dienst
odpovedám	vastamine
streep	streep
mikrosekúnd	mikrosekundit
konzistentne	järjekindlalt
konzistentne	järjepidevalt
sadenice	seemikud
obťažovania	ahistamine
obťažovania	ahistamise
kiki	kiki
recueil	recueil
beno	beno
riskovali	riskinud
digger	kaevur
bullock	bullock
atamana	ataman
octavian	octavianus
smiešny	naeruväärne
viasat	viasat
kouchner	kouchner
stato	stato
mačiatko	kassipoeg
neposlušné	üleannetu
pah	pah
abilene	abilene
hlasujte	hääletus
hlasujte	hääleta
hlasujte	hääletamine
projektory	projektorid
nelegálna	illegaalne
nelegálna	ebaseaduslikud
nelegálna	ebaseaduslik
bezdomovci	kodutu
bezdomovci	kodutud
mladiství	noorukid
dartmouth	dartmouth
temuco	temuco
magnetron	magnetron
mentha	mentha
jia	jia
burgundi	burgundid
fête	fête
getz	getz
vyrytým	graveeritud
metabolitov	metaboliidid
metabolitov	metaboliitide
genevieve	genevieve
zsuzsa	zsuzsa
zožral	söönud
zožral	söödud
tomus	tomus
pse	tse
fim	fim
speedway	speedway
oranienburg	oranienburg
vynásobením	korrutatakse
gila	gila
chráň	kaitse
chráň	kaitsma
chráň	kaitsta
svensk	svensk
peyton	peyton
sdi	sdi
x+y	x+y
adamkus	adamkus
mixér	mikser
rieti	rieti
indikované	näidatud
indikované	näidustatud
smrteľníkov	surelikud
sorrento	sorrento
quadra	quadra
vysledky	tulemused
jaan	jaan
lazzaro	lazzaro
nepriechodné	läbimatu
pokladni	väljavõte
colby	colby
bảo	bảo
limpopo	limpopo
umýva	peseb
mii	mia
znásilnená	vägistati
znásilnená	vägistas
hanbiť	häbi
seung	seung
trpko	kibedalt
infiltrovať	imbuda
šokovaná	šokeeritud
patel	patel
poisťovníctvo	kindlustus
juna	jun
agregácie	koondamine
balboa	balboa
pristúpenia	ühinemine
vakcínu	vaktsiini
vakcínu	vaktsiin
škriatkovia	haldjad
arima	arima
súdruhovia	seltsimehed
kolibrík	koolibri
zvedavá	uudishimulik
keratitída	keratiit
buldozér	buldooser
chelyabinsk	tšeljabinski
neprimeraná	ebapiisavad
neprimeraná	ebapiisav
neprimeraná	kohatu
neprimeraná	sobimatu
neprimeraná	ebasobiv
cortez	cortez
rohože	matid
rohože	mats
xenónové	xenon
xmm	xmm
mpg	mpg
visby	visby
migrujúcich	sisserändajate
nahnevaní	vihane
idris	idris
zistiteľné	jälgitav
darcovia	doonorite
imunoglobulíny	immunoglobuliinid
rosaceae	rosaceae
wer	wer
zmraziť	paigal
titulku	pealkiri
zhn	massihävitusrelvade
shun	shun
nadváhou	ülekaaluline
kokos	kookose
kokos	kookospähkli
decentralizované	detsentraliseeritud
vykonateľné	täidetav
sérgio	sérgio
dermatitída	dermatiit
biloxi	biloxi
hrachová	herne
znepokojujúce	häiriv
znepokojujúce	häirivad
znepokojujúce	muretsemine
medzivládnej	valitsustevahelise
medzivládnej	valitsustevaheline
chengdu	chengdu
rozhodné	otsustav
cusack	cusack
disonancia	dissonants
superpočítač	superarvuti
smd	smd
vankúše	padjad
vankúše	padjad
vankúše	puhvrid
diapozitívy	slaidid
telepatia	telepaatia
improvizovať	improviseerida
obličku	neerud
obličku	neeru
obličku	neer
germano	germano
hain	hain
dickie	dickie
vykastrovaný	kastreeritud
kríženca	segavereline
inácio	inácio
dsg	dsg
petunia	petunia
hattie	hattie
inmarsat	inmarsat
fundamentalizmu	fundamentalismi
kava	kohvi
kava	kohv
bloger	blogija
siamské	siiami
odpočítať	lahuta
odpočítať	lahutamine
mbr	mbr
praskol	rebenenud
lesba	lesbi
loomis	loomis
zmiešať	mix
zmiešať	segu
sterilizácie	steriliseerimine
chino	chino
unisex	unisex
žetóny	märgised
legitímnosť	legitiimsuse
eamon	eamon
taxíkom	takso
kwazulu	kwazulu
inšpektori	inspektorid
inšpektori	inspektorite
mcguire	mcguire
unesené	kaaperdatud
suwa	suwa
evangeline	evangeline
hrozivo	ähvardav
kilimandžára	kilimanjaro
eldridge	eldridge
hamish	hamish
taura	taura
wlan	wlan
vitali	vitali
tendre	pakkumised
liečených	ravitud
liečených	töödeldud
deng	deng
zlučiteľné	ühilduvad
borsig	borsig
favre	favre
lomax	lomax
dilemu	dilemma
zaviaže	kohustub
evers	evers
marciano	marciano
zdvorilo	viisakalt
dotknutá	mures
concha	concha
mcp	mcp
mechatronika	mehhatroonika
pucci	pucci
brune	brune
alkyl	alküül
jablkový	õun
jablkový	apple
jablkový	õuna
radovať	rõõmustada
fierro	fierro
kagoshima	kagoshima
lužici	lausitz
hoo	hoo
skočili	hüppas
potešilo	rahul
zmätené	segaduses
tínedžeri	teismelised
tínedžeri	teismelised
makeup	meik
pašovania	salakaubaveo
calvo	calvo
rosný	kaste
orgován	sirel
starostlivý	hoolitsev
starostlivý	hooliv
eino	eino
plenárne	täiskogu
jehan	jehan
gordo	gordo
