din	от
comentarii	коментирам
comentarii	мнение
comentarii	забележки
comentarii	коментари
comentarii	мнения
parere	становище
parere	мнение
parere	становище
parere	мнение
albastra	сини
albastra	блу
albastra	синьо
albastra	син
albastra	синя
periodic	периодични
periodic	периодичен
periodic	периодично
periodic	периодично
monica	моника
pregatirea	подготовка
pregatirea	препарат
pregatirea	приготвяне
pregatirea	подготовка
pregatirea	приготвяне
cautat	търсен
pasageri	пътниците
pasageri	пътници
pasageri	пасажери
pasageri	пътнически
pasageri	пътник
pasageri	пътника
hamilton	хамилтън
edgar	едгар
watanabe	уатанабе
diana	даяна
diana	диана
gloria	глория
cantitate	сума
cantitate	количество
cantitate	количество
teza	тезата
teza	дисертация
teza	теза
teza	тезата
teza	дисертация
teza	теза
teza	изречение
teza	присъда
oct	ост
oct	октомври
hotararea	осъждане
hotararea	преценка
masiv	масивно
masiv	масив
masiv	масивни
masiv	масивен
masiv	масивно
lingvistica	лингвистика
lingvistica	езикови
scrisori	буквите
scrisori	букви
scrisori	писма
tratate	лекувани
tratate	обработен
tratate	обработени
tratate	третирани
tratate	лекувана
diametru	диаметър
geneva	женева
reprezentanti	представителите
reprezentanti	представители
reprezentanti	представителите
reprezentanti	представители
light	светло
light	светлина
light	светлината
stuttgart	щутгарт
porto	порто
nucleare	ядрено
nucleare	ядрен
nucleare	ядрена
nucleare	атомна
nucleare	ядрени
otomana	османската
ranit	контузен
ranit	ранена
ranit	ранен
ranit	ранени
ranit	ранена
ranit	ранен
ranit	ранени
ranit	наранена
ranit	ранена
ranit	ранена
ranit	ранен
ranit	ранени
ranit	наранена
ranit	ранена
proprietar	собственик
proprietar	притежател
proprietar	собственика
proprietar	хазяина
wolfgang	волфганг
cantitatea	количество
misiuni	задачи
misiuni	мисии
randurile	редиците
randurile	редици
reprezentate	представени
reprezentate	представена
fauna	фауна
acoperite	покрито
acoperite	обхванат
acoperite	покрит
acoperite	покрити
acoperite	покрита
acoperite	покрито
acoperite	покрит
acoperite	покрити
mix	смесване
mix	микс
bis	бис
bis	бис
player	плеър
player	играч
practice	практично
practice	практичен
practice	практически
practice	практическо
practice	практична
targuri	панаири
privata	частни
privata	частно
privata	редник
privata	частна
privata	личен
privata	частен
actorul	актьор
deva	дева
politia	полиция
politia	полиция
conflicte	конфликтите
conflicte	конфликти
conflicte	конфликт
conflicte	конфликти
contributia	вноски
contributia	вноска
contributia	принос
compozitia	състав
compozitia	композиция
compozitia	състав
compozitia	композиция
lovit	удари
lovit	хит
trecere	пресичане
trecere	пресича
trecere	преминаване
atacurile	атакува
atacurile	атентати
atacurile	атаки
atacurile	нападения
rev	rev
rev	рев
gers	гърс
sustinuta	траен
olandez	холандец
olandez	нидерландски
olandez	дъч
olandez	холандски
alternativ	алтернативно
alternativ	алтернатива
alternativ	алтернативно
alternativ	алтернативен
alternativ	алтернативни
alternativ	алтернативна
alternativ	алтернативно
alternativ	алтернативна
alternativ	алтернативен
warner	уорнър
industriala	промишлен
industriala	индустриален
industriala	индустриални
industriala	промишлени
industriala	индустриална
industriala	промишлен
industriala	индустриален
industriala	индустриални
industriala	промишлени
industriala	индустриална
lawrence	лорънс
lawrence	лоурънс
arhiepiscop	архиепископ
eva	ева
eva	ива
eva	ив
eva	ева
scriitoare	писателка
scriitoare	сценарист
scriitoare	писател
disponibil	наличен
disponibil	налично
disponibil	налични
disponibil	налична
timpuri	пъти
timpuri	времена
timpuri	таймс
timpuri	times
strain	извънземна
strain	извънземни
strain	извънземен
strain	извънземно
strain	чужденка
strain	чужденец
strain	непозната
strain	странник
strain	непознат
strain	чужди
strain	чуждестранни
strain	чужд
strain	чужда
strain	чужденец
strain	чужденка
strain	чужденец
strain	непозната
strain	странник
strain	непознат
strain	чужди
strain	чуждестранни
strain	чужд
strain	чужда
strain	чужденец
kevin	кевин
moon	муун
moon	луна
moon	луната
stapanirea	овладяването
stapanirea	усъвършенстване
aeriana	въздушно
aeriana	антена
prezentarea	представяне
prezentarea	презентация
suedez	шведска
suedez	шведски
suedez	швед
reforma	реформацията
reforma	реформата
reforma	реформиране
reforma	реформи
reforma	реформа
reforma	реформата
reforma	реформиране
reforma	реформи
reforma	реформа
victorii	печели
victorii	победите
victorii	победи
sarcina	бременност
sarcina	бременност
sarcina	зареди
sarcina	натоварване
sarcina	зареждане
sarcina	товар
sarcina	задача
sarcina	задачата
three	три
three	трима
iliescu	илиеску
inventat	измислил
inventat	измислен
inventat	измислени
inventat	измислена
inventat	изобретил
raspunsul	реакция
raspunsul	отговор
raspunsul	повлияване
venus	венера
avionul	самолет
avionul	равнина
tokyo	токио
contemporane	съвременни
contemporane	съвременна
contemporane	съвременно
contemporane	съвременен
marimea	размери
marimea	големина
marimea	размер
agentia	агенция
agentia	агенцията
agentia	агенция
agentia	агенцията
stuart	стюърт
stuart	стюарт
over	над
interioare	интериор
interioare	вътрешна
interioare	вътрешно
interioare	вътрешен
onoarea	чест
onoarea	честта
onoarea	чест
onoarea	честта
aparat	апарати
aparat	апарат
aparat	апаратура
tiraspol	тираспол
filosof	философ
ars	изгорена
ars	изгорени
ars	изгорено
ars	изгорял
ars	изгорен
ars	изгорена
ars	изгорени
ars	изгорено
ars	изгорял
ars	изгорен
daula	daula
nasa	наса
absolvirea	дипломирането
absolvirea	дипломиране
absolvirea	завършване
adormirea	dormition
ascuns	скрито
ascuns	скрит
ascuns	скрита
ascuns	скрити
baterie	батерията
baterie	акумулатор
baterie	батерия
baterie	батерии
provinciile	провинции
dave	дейв
crime	престъпления
crime	убийства
capela	капела
capela	параклис
capela	параклиса
capela	капела
capela	параклис
capela	параклиса
test	изпитване
test	тест
socialista	социалист
socialista	социалистическа
simultan	едновременно
simultan	едновременно
mentine	запазване
mentine	поддържане
mentine	запазване
mentine	поддържане
hong	хун
hong	хонг
hong	хон
brigada	бригада
brigada	бригадата
brigada	бригада
brigada	бригадата
profund	дълбоко
profund	дълбока
profund	дълбок
profund	дълбоки
profund	дълбоко
spatiale	пространствено
spatiale	пространствен
spatiale	пространствени
raymond	реймънд
cuprinzand	обхващащ
administrat	прилаган
administrat	приложен
richter	рихтер
grant	субсидия
grant	грант
portret	портрет
portret	портретът
antologie	антология
england	англия
instalat	инсталирана
instalat	инсталиран
instalat	монтирано
instalat	монтиран
instalat	инсталирани
reprezentantii	представителите
reprezentantii	представители
calatorii	пътувания
calatorii	пътуване
calatorii	пътувам
calatorii	пътуват
calatorii	пътешествия
calatorii	пътешественици
calatorii	пътници
negative	отрицателен
negative	отрицателно
negative	отрицателни
negative	отрицателна
negative	негативите
negative	негативи
miron	мирон
etnice	етническа
etnice	етническо
etnice	етнически
coloane	колони
hills	хълмове
hills	хилс
billy	били
opozitie	възражение
opozitie	опозиция
opozitie	противопоставяне
opozitie	опозицията
opozitie	възражение
opozitie	опозиция
opozitie	противопоставяне
opozitie	опозицията
nordic	скандинавски
caracterizeaza	характеризират
url	url
url	адрес
empire	империята
empire	емпайър
empire	империя
frontiera	границата
frontiera	граница
frontiera	гранична
frontiera	граница
frontiera	границата
frontiera	граница
frontiera	гранична
frontiera	граница
interpretate	тълкува
mecanic	механично
mecanic	механика
mecanic	монтьор
mecanic	механик
mecanic	механична
mecanic	механично
mecanic	механични
mecanic	механичен
erou	херо
erou	герой
argument	спор
argument	аргументи
argument	аргумент
cercetatori	изследователите
cercetatori	изследователи
cercetatori	учените
cercetatori	учени
cercetatori	изследователите
cercetatori	изследователи
conceput	замислена
conceput	замислен
conceput	заченат
conceput	проектирано
conceput	проектирана
conceput	проектиран
conceput	проектирани
imprumut	заем
imprumut	заемане
israelului	израел
electorale	изборна
electorale	избирателна
viitoare	бъдеще
viitoare	бъдещ
viitoare	бъдещи
viitoare	бъдещето
viitoare	бъдеща
viitoare	предстоящите
viitoare	предстоящи
viitoare	предстоящо
identificat	идентифициран
identificat	идентифицирани
identificat	идентифицирана
dubla	двойна
dubla	двойни
dubla	двоен
dubla	двойно
dubla	двойна
dubla	двойни
dubla	двоен
dubla	двойно
flora	флора
utilizatorul	потребителски
utilizatorul	потребител
utilizatorul	ползвател
reducerea	намаление
reducerea	намаляване
reducerea	редуциране
reducerea	редукция
june	джун
june	юни
atrage	обръща
atrage	тегли
atrage	рисува
atrage	привлича
buget	бюджетна
buget	бюджет
recunoaste	разпознае
recunoaste	признава
comertul	търговия
comertul	търговско
comertul	търговия
miguel	мигел
arma	оръжие
arma	пистолет
arma	оръжие
arma	оръжие
arma	пистолет
arma	оръжие
tata	татко
tata	баща
tata	татко
tata	татко
tata	баща
tata	татко
rom	ром
rom	ром
echivalent	еквивалентна
echivalent	еквивалент
echivalent	еквивалентни
echivalent	еквивалентно
temporar	временно
temporar	временна
temporar	временни
temporar	временен
temporar	временно
tabara	лагер
tabara	лагер
tabara	лагер
lichid	течност
lichid	течни
lichid	течна
lichid	течност
lichid	течно
lichid	течен
oricine	всеки
sezoane	сезоните
sezoane	сезони
culturi	култури
culturi	насаждения
culturi	култури
culturi	културите
fan	фан
fan	вентилатор
fan	фен
fan	почитател
fan	фенка
fan	сеното
fan	сено
criterii	критерии
pennsylvania	пенсилвания
marcate	маркирани
marcate	маркирана
marcate	белязани
marcate	маркиран
marcate	белязан
dispozitie	разпоредба
dispozitie	предоставяне
dispozitie	осигуряване
dispozitie	настроението
dispozitie	настроение
incasari	изплащане
incasari	постъпления
incasari	постъпления
incasari	разписки
destinat	предназначен
destinat	предвидена
destinat	предназначени
destinat	предопределено
povesti	истории
povesti	приказки
povesti	разкази
povesti	истории
povesti	разкази
povesti	истории
povesti	приказки
povesti	разкази
povesti	истории
povesti	разкази
plecarea	отпътуване
plecarea	заминаване
plecarea	тръгване
plecarea	напускане
sectiuni	секции
sectiuni	участъци
sectiuni	раздели
manifesta	проявява
principii	принципи
natiuni	народи
natiuni	нации
natiuni	народи
natiuni	нации
intelegere	разбирателство
intelegere	разбиране
intelegere	разбирателство
intelegere	разбиране
opinii	мнение
opinii	становища
opinii	мнения
jerry	джери
performanta	изпълнение
performanta	ефективност
performanta	изпълнение
performanta	ефективност
performanta	изпълнение
performanta	ефективност
neapole	неапол
neapole	неапол
neapole	наполи
tratamentul	третиране
tratamentul	лечение
tratamentul	обработка
cerc	кръгче
cerc	кръгът
cerc	окръжност
cerc	кръговрат
cerc	кръг
eseu	есе
eseu	есето
comportamentul	поведение
comportamentul	поведение
momente	мигове
momente	моменти
sosirea	пристигането
sosirea	пристигане
pozitiv	позитивна
pozitiv	положителен
pozitiv	положителни
pozitiv	положителна
pozitiv	положително
asigurarea	застраховка
asigurarea	застраховки
asigurarea	застраховане
eforturile	усилия
hainaut	hainaut
transmis	предадена
transmis	предадени
transmis	предадено
transmis	предавана
lenin	ленин
massachusetts	масачузетс
retrage	оттегляне
reduse	намалени
reduse	намалено
reduse	намален
reduse	намалена
vandute	продаден
vandute	продадена
vandute	продадено
vandute	продадени
dec	декември
dec	дек
ingrid	ингрид
serghei	сергей
serghei	сергей
sexuale	сексуален
sexuale	сексуално
sexuale	сексуална
sexuale	сексуални
alto	алто
mail	mail
mail	поща
melodie	мелъди
melodie	мелодия
melodie	мелодия
melodie	песен
melodie	песничка
mormant	гроб
mormant	гробница
mormant	гробницата
mormant	гроб
mormant	гроб
mormant	гробница
mormant	гробницата
mormant	гроб
investitii	инвестиции
investitii	инвестиране
investitii	инвестиции
investitii	инвестиция
investitii	инвестиции
investitii	инвестиране
investitii	инвестиции
investitii	инвестиция
nicolas	никола
vanatori	ловци
vanatori	ловци
punk	пънк
vizita	посетете
vizita	визита
vizita	посещение
vizita	посетете
vizita	визита
vizita	посещение
dezvoltata	разработена
dezvoltata	развит
dezvoltata	разработени
dezvoltata	разработен
dezvoltata	развитите
dezvoltata	развита
steven	стивън
utilizatorilor	потребители
utilizatorilor	потребителите
utilizatorilor	ползватели
emisar	пратеник
dragon	дракон
aplicat	приложен
aplicat	приложена
aplicat	прилагана
aplicat	приложено
aplicat	приложени
abandonat	изоставени
abandonat	изоставено
abandonat	изоставен
abandonat	изоставена
permanenta	постоянен
permanenta	постоянни
permanenta	постоянна
permanenta	постоянен
permanenta	постоянни
permanenta	постоянна
jimmy	джими
austriaca	austrian
austriaca	австрия
austriaca	австрийски
western	западна
western	западни
western	западен
western	западните
western	уестърн
western	western
principiile	принципи
fenomenul	явление
fenomenul	феномен
bunicul	дядо
bunicul	дядо
undeva	някъде
inlocuibil	заменим
adusa	доведен
adusa	доведе
adusa	доведени
adusa	доведен
adusa	доведе
adusa	доведени
guvernare	управление
guvernare	правителство
rata	ставка
rata	ставка
rata	дък
rata	патка
rata	патици
rata	пате
rata	патица
rata	дък
rata	патка
rata	патици
rata	пате
rata	патица
rata	дък
rata	патка
rata	патици
rata	пате
rata	патица
jupiter	юпитер
raza	радиус
raza	радиус
scaun	стол
scaun	столче
scaun	столът
scaun	стол
scaun	столче
scaun	изпражненията
scaun	изпражнения
scaun	седалка
scaun	седалката
regent	регент
filologie	филология
varsa	разлив
varsa	разлив
jacob	джейкъб
jacob	якоб
jacob	яков
asediul	обсада
hop	хоп
portal	портал
pietre	камъни
pietre	камъни
pietre	скали
leonard	ленард
leonard	леонард
leonard	ленърд
definit	определени
definit	дефинирани
suedeza	шведска
suedeza	шведски
suedeza	шведска
suedeza	шведски
ramura	бранч
ramura	клон
ramura	клонче
ramura	клонка
aliati	съюзници
aliati	съюзниците
aliati	съюзници
aliati	съюзниците
trage	дърпай
beach	beach
beach	плажът
beach	плаж
beach	бряг
beach	плажа
venezuela	венецуелски
venezuela	венецуела
sot	съпруг
sot	съпруга
sot	съпруг
sot	съпруг
orient	ориент
divizii	разделения
divizii	участъци
divizii	разделение
divizii	дивизии
consiliu	съветът
consiliu	съвет
consiliu	съвета
alaska	аляска
ridicarea	повдигане
ridicarea	вдигане
magic	магии
magic	вълшебство
magic	магия
magic	магически
magic	вълшебен
magic	вълшебно
magic	магическо
revolta	въстание
revolta	бунт
revolta	въстание
revolta	бунт
revolta	бунт
revolta	въстание
revolta	бунт
revolta	въстание
revolta	бунт
revolta	бунт
ciprian	киприан
celebru	прочут
celebru	известни
celebru	прочута
celebru	известна
celebru	известен
pozitive	позитивна
pozitive	положителен
pozitive	положителни
pozitive	положителна
pozitive	положително
cetatenii	граждани
cetatenii	гражданите
recunoasterea	признание
recunoasterea	признаване
recunoasterea	разпознаване
pastrarea	водене
pastrarea	запазване
pastrarea	задържане
reactia	реакция
barbara	барбара
barbara	варварин
barbara	варварски
olga	олга
sardinia	сардиния
modificare	изменение
modificare	модификация
modificare	изменение
turnee	турнири
rasa	порода
rasa	надпревара
rasa	надбягване
rasa	състезание
rasa	раса
rasa	порода
rasa	надпревара
rasa	надбягване
rasa	състезание
rasa	раса
demisia	оставката
demisia	оставка
pictat	боядисани
pictat	нарисуван
pictat	нарисувана
pictat	нарисувал
pictat	боядисана
negativ	отрицателен
negativ	отрицателно
negativ	отрицателни
negativ	отрицателна
row	ред
extinderea	разрастване
extinderea	разширяване
extinderea	разширение
extinderea	уголемяване
extinderea	разширяване
extinderea	разширение
extinderea	разширяването
greutatea	тегло
greutatea	тежест
temple	темпъл
temple	храмът
temple	храм
inspiratie	вдъхновението
inspiratie	вдъхновение
inspiratie	вдъхновението
inspiratie	вдъхновение
atlas	атлас
cal	конче
cal	кон
cal	кал
fisa	фиш
fisa	фиш
albatros	албатрос
pregatit	готови
pregatit	приготвен
pregatit	подготвен
pregatit	подготвени
pregatit	подготвено
pregatit	подготвена
magyar	magyar
succesiune	наследяването
icoane	икони
norman	норман
retele	мрежи
retele	мрежите
retele	мрежи
retele	мрежите
extras	извлечен
extras	извлечени
extras	откъс
extras	извличане
extras	екстракт
televiziunea	телевизия
televiziunea	телевизията
televiziunea	телевизор
lucia	лучия
lucia	лусия
navele	корабите
navele	кораби
wild	диво
wild	дивак
wild	диви
wild	дива
wild	див
zice	казва
aliat	съюзническите
aliat	съюзник
aliat	али
colectiv	колективно
colectiv	колективни
colectiv	колектив
colectiv	колективна
colectiv	колективно
vehicule	возила
vehicule	автомобили
totalul	общо
totalul	общ
totalul	обща
concertul	концерт
clark	кларк
fritz	фриц
erich	ерих
moara	мил
moara	мелница
moara	мил
moara	мелница
razboaiele	войните
razboaiele	войни
geografic	географски
geografic	географска
geografic	географски
geografic	географска
geografic	географски
philippe	филип
timpuriu	ранни
timpuriu	рано
timpuriu	ърли
formare	тренировки
formare	обучение
formare	тренировка
democrata	демократично
democrata	демократичен
democrata	демократични
democrata	демократична
democrata	демократ
slatina	слатина
benevento	беневенто
produsele	продукти
produsele	продуктите
sfera	сферата
sfera	сфера
sfera	сферата
sfera	сфера
cancer	рак
cancer	ракът
info	информация
info	info
info	инфо
clasificare	категоризация
clasificare	класифициране
clasificare	класиране
clasificare	класификация
benjamin	бенджамин
scrima	фехтовка
palat	палас
palat	двореца
palat	дворец
palat	дворецът
palat	палат
law	закон
placa	чинията
placa	чиния
placa	плоча
oxigen	кислород
vice	порок
vice	пороци
interventia	встъпване
interventia	интервенция
interventia	намеса
izvoare	пружини
izvoare	извори
izvoare	спрингс
logica	логически
logica	логично
logica	логически
logica	логика
logica	логически
logica	логика
stockholm	стокхолм
tenis	тенис
criza	кризата
criza	кризи
criza	криза
criza	кризата
criza	кризи
criza	криза
criza	пристъп
criza	припадък
criza	гърчове
directie	посока
directie	посока
regi	царе
regi	кингс
regi	кралете
regi	крале
spatii	интервали
spatii	помещения
spatii	пространства
spatii	интервали
spatii	помещения
spatii	пространства
specializat	специализирана
specializat	специализирано
specializat	специализиран
specializat	специализирани
specializat	специализирана
specializat	специализиран
specializat	специализирани
antichitate	антики
antichitate	антика
antichitate	антични
antichitate	антична
antichitate	античността
raspunde	отговори
raspunde	отговор
raspunde	отговори
raspunde	отговор
raspunde	отговори
raspunde	отговор
nero	неро
nero	нерон
nero	ниро
posesia	владение
posesia	обсебване
posesia	притежание
posesia	притежаване
faptele	фактите
faptele	факти
deplasare	изместване
aprobat	одобрено
aprobat	одобрен
aprobat	одобрени
aprobat	одобрена
imprumutat	назаем
imprumutat	назаем
materie	материя
materie	материята
evreiesc	еврейски
evreiesc	еврейско
evreiesc	евреин
evreiesc	еврейка
transformarea	трансформация
transformarea	преобразяване
transformarea	преобразуване
cinema	киното
cinema	кино
nazista	нацистки
nazista	нацист
nazista	нацисти
nazista	нацистка
atitudine	нагласа
atitudine	отношение
atitudine	поведение
linux	linux
autoritate	авторитет
autoritate	орган
autoritate	правомощия
congres	конгрес
congres	конгреса
congres	конгресът
citat	цитат
citat	цитирам
otel	стоманен
otel	стомана
otel	стийл
otel	стоманен
otel	стомана
otel	стийл
baze	основи
baze	бази
baze	бейс
caldura	горещина
caldura	жега
caldura	топлина
caldura	топлина
caldura	горещина
caldura	жега
caldura	топлина
caldura	топлина
caldura	горещина
caldura	жега
caldura	топлина
caldura	топлина
apus	сънсет
apus	залез
diplomat	дипломат
decret	декрет
decret	указ
decret	постановление
campo	кампо
eliminarea	унищожаване
eliminarea	разположение
eliminarea	обезвреждане
eliminarea	изхвърляне
eliminarea	елиминиране
baiat	момче
baiat	момченце
baiat	момче
baiat	момченце
selectie	селекция
selectie	подбор
selectie	избор
studioul	ателие
studioul	студио
criticii	критици
criticii	критиците
grigorescu	григореску
folclor	фолклор
verona	верона
intrebarea	въпрос
operatii	операции
sarah	сара
baroc	барок
xxi	xxi
newton	нютън
newton	нютон
locuinte	жилища
locuinte	жилища
locuinte	жилища
locuinte	жилища
observatii	мнение
observatii	забележки
observatii	коментари
observatii	мнения
observatii	забележки
observatii	наблюдения
observatii	забележки
köln	кьолн
fair	панаир
fair	справедлив
fair	справедливо
fair	справедлива
adaptare	приспособяване
adaptare	адаптация
adaptare	адаптиране
turcii	турците
turcii	турци
incendiu	огън
incendiu	пожар
filosofia	философия
filosofia	философията
inter	inter
inter	интер
sultanul	султан
sultanul	султанът
sultanul	султана
canale	канали
occident	запад
occident	западно
occident	западна
occident	западен
occident	уест
ecran	екрана
ecran	екран
astronom	астроном
filmat	сниман
filmat	заснет
filmat	снимано
filmat	заснети
filmat	заснето
deschidere	откритост
deschidere	откриване
deschidere	отваряне
supus	покорен
supus	покорна
dovedeste	доказва
clasificata	поверително
clasificata	секретно
clasificata	класифициран
clasificata	класифицирани
clasificata	класифицирана
voluntari	доброволците
voluntari	доброволци
evolutie	еволюция
evolutie	еволюцията
culorile	цветове
beton	конкретни
beton	бетон
declaratia	твърдение
declaratia	изявление
declaratia	показания
declaratia	декларация
friuli	friuli
expresie	изразяване
expresie	изражение
expresie	израз
angela	анджела
emilia	емилия
manastiri	манастири
scoate	премахнете
scoate	премахване
scoate	махнете
spirituala	духовна
spirituala	духовни
spirituala	духовното
spirituala	духовен
spirituala	духовно
spirituala	духовна
spirituala	духовни
spirituala	духовното
spirituala	духовен
spirituala	духовно
sudic	южен
sudic	южни
sudic	южна
caracteristicile	характеристики
walker	уокър
walker	уолкър
salerno	салерно
auzit	чул
auzit	чух
prince	княз
prince	принц
prince	принс
prince	принцът
jeff	джеф
strat	пласт
strat	слой
interesat	заинтересовани
interesat	заинтересована
interesat	заинтригуван
interesat	заинтересуван
interesat	заинтересован
semi	полу
interpreteaza	тълкуване
interpreteaza	тълкува
plastic	пластмаси
plastic	пластмаса
plastic	пластмаса
plastic	пластмасова
plastic	пластмасови
plastic	найлон
plastic	пластмасов
malik	малик
eseist	есеист
dispus	желаещи
arnold	арнолд
procesele	процеси
procesele	процесите
probe	образци
probe	проби
probe	извадки
probe	мостри
probe	доказателство
probe	улики
probe	доказателства
limitat	ограничено
limitat	ограничена
limitat	limited
limitat	ограничен
limitat	ограничени
expus	изложен
expus	изложени
expus	разкрита
operatiuni	операции
operatiuni	транзакции
operatiuni	операции
operatiuni	трансакции
operatiuni	сделки
operatiuni	операции
johnny	джони
traseul	маршрут
traseul	път
traseul	трасе
mile	майл
mile	километър
mile	миля
mile	майлс
mile	мили
mile	километри
sotii	съпрузи
sotii	съпрузи
sotii	съпруги
sotii	съпрузи
sotii	съпруги
kent	кент
continuarea	продължение
continuarea	продължаване
continuarea	продължение
israelian	израелски
introduse	въведен
introduse	въведено
introduse	въведена
introduse	въведени
santiago	сантяго
kelly	кели
bei	еиб
nelson	нелсън
pozitiile	пози
pozitiile	позиции
aviv	авив
gazda	домакин
gazda	приемник
gazda	водещ
gazda	домакин
gazda	приемник
gazda	водещ
gazda	домакиня
gazda	домакинята
timpurile	пъти
timpurile	времена
timpurile	таймс
timpurile	times
declansat	задейства
declansat	предизвикана
declansat	задействана
pan	пан
pan	тиган
grupe	групи
biologie	биология
biologie	биологията
sarba	сръбска
sarba	сръбско
sarba	сърбин
sarba	сръбски
atmosfera	атмосфера
atmosfera	атмосфера
reflecta	отразяване
reflecta	отразяват
reflecta	отразява
reflecta	отразяване
reflecta	отразяват
institut	институт
institut	института
fructe	плодове
fructe	плод
fructe	плодове
italieni	италианците
italieni	италианци
rezolvat	разрешен
rezolvat	решени
rezolvat	решен
rezolvat	решено
rezolvat	решен
rezolvat	решени
rezolvat	разрешен
sarthe	сарт
adunare	събиране
adunare	сглобяване
adunare	събрание
piele	кожен
piele	кожи
piele	кожа
piele	кожена
piele	кожата
piele	кожа
conferinte	конференции
conferinte	конференции
temperaturi	температурите
temperaturi	температури
rachete	ракетите
rachete	ракети
rachete	ракети
distruge	унищожаване
distruge	унищожи
transnistria	приднестровието
definitie	дефиниция
definitie	определение
dos	дос
colegii	колеги
lat	лат
chimic	химична
chimic	химически
chimic	химикал
chimic	химически
particule	частици
particule	частици
particule	частица
particule	частици
titlurile	заглавия
titlurile	титли
expuse	изложен
expuse	изложени
expuse	разкрита
dif	разлики
dif	разлика
spunand	казвайки
criticat	критикува
criticat	критикува
criticat	разкритикува
igor	игор
prost	глупава
prost	тъпо
prost	глупав
prost	глупаво
costin	костин
identitatea	самоличност
identitatea	идентичност
rauri	реки
rauri	реките
rauri	ривърс
müller	мюлер
inconjurat	обкръжени
inconjurat	обкръжен
inconjurat	обграден
inconjurat	обградени
inconjurat	заобиколен
inconjurat	обкръжени
inconjurat	обкръжен
inconjurat	обграден
inconjurat	обградени
inconjurat	заобиколен
kong	конг
sexuala	сексуален
sexuala	сексуално
sexuala	сексуална
sexuala	сексуални
sexuala	сексуален
sexuala	сексуално
sexuala	сексуална
sexuala	сексуални
dificil	трудно
dificil	труден
dificil	трудни
dificil	трудна
contesa	графиня
contesa	графинята
contesa	графиня
contesa	графинята
revolutie	революция
revolutie	революция
leo	лъв
leo	лео
pastrate	държани
pastrate	запазено
pastrate	запазен
pastrate	запазени
pastrate	консервирани
pastrate	запазена
marcus	маркус
marcus	маркъс
dimensiune	измерение
dimensiune	размери
dimensiune	големина
dimensiune	размер
vanzari	продажби
vanzari	продажбите
vanzari	разпродажба
vanzari	продажба
vanzari	продажби
vanzari	продажбите
sfatul	съвет
sfatul	съвети
necesitatea	необходимост
forum	форум
combustibil	горива
combustibil	гориво
sin	грехът
sin	грехове
sin	грях
copyright	авторско
arabia	арабия
rugby	ръгби
padurile	гори
padurile	горите
firme	фирмите
firme	фирми
jonathan	джонатан
distins	изтъкнат
distins	изтъкнати
patriarhul	патриарх
unelte	инструменти
unelte	инструментите
ucide	убий
ucide	убие
ucide	убивай
distributia	дистрибуция
distributia	разпределяне
distributia	разпространение
distributia	разпределение
distributia	дистрибуция
distributia	разпределяне
distributia	разпространение
distributia	разпределение
propunere	предложение
propunere	предложение
nucleara	ядрено
nucleara	ядрен
nucleara	ядрена
nucleara	атомна
nucleara	ядрени
nucleara	ядрено
nucleara	ядрен
nucleara	ядрена
nucleara	атомна
nucleara	ядрени
conservator	консерваторията
conservator	консервативна
conservator	консервативни
conservator	консервативно
conservator	консервативен
numerele	числа
numerele	цифри
dispozitiv	устройство
dispozitiv	устройството
zei	боговете
zei	богове
terra	тера
adoptata	приета
adoptata	приет
adoptata	осиновен
adoptata	осиновена
inceputurile	начала
atitudinea	нагласа
atitudinea	отношение
atitudinea	поведение
semnarea	подписване
monografia	монография
portalul	портал
dimensiunile	размери
limitele	граници
limitele	граници
limitele	ограничения
limitele	предел
insemnat	означаваше
cade	фолс
cade	пада
soarta	съдба
soarta	съдбата
soarta	съдба
soarta	съдбата
moore	мор
moore	мур
cornelis	корнелис
dulce	сладък
dulce	мило
dulce	сладко
dulce	сладки
dulce	сладка
luterani	лутерани
conventia	конвенция
conventia	конгрес
chinez	китайци
chinez	китайска
chinez	китайско
chinez	китайски
chinez	китаец
domnie	царуването
viziunea	зрение
viziunea	виждане
viziunea	визия
familiile	фамилии
familiile	семейства
comunismului	комунизъм
comunismului	комунизма
bayern	байерн
unu	една
unu	един
unu	едно
trofeul	трофей
marshall	маршал
marshall	маршъл
dimensiunea	измерение
dimensiunea	размери
dimensiunea	големина
dimensiunea	размер
luata	взет
luata	взето
luata	взети
hassan	хасан
antiohia	антиохия
mini	мини
mentinerea	поддържане
combinatie	съчетание
combinatie	комбинация
combinatie	съчетание
combinatie	комбинация
atestat	удостоверение
irlandei	ирландия
angel	ейнджъл
angel	ангел
angel	angel
angel	анхел
alternativa	алтернатива
alternativa	алтернативно
alternativa	алтернативен
alternativa	алтернативни
alternativa	алтернативна
alternativa	алтернатива
alternativa	алтернативно
alternativa	алтернативен
alternativa	алтернативни
alternativa	алтернативна
coburg	кобург
mixt	смесен
mixt	смесени
mixt	смесено
mixt	смесена
harris	харис
marcheaza	марк
marcheaza	отбелязване
coada	опашка
coada	опашката
coada	опашки
coada	опашка
coada	опашката
coada	опашка
coada	опашката
coada	опашки
coada	опашка
coada	опашката
regionala	регионален
regionala	регионално
regionala	регионални
regionala	регионална
janeiro	жанейро
indoiala	съмнението
indoiala	съмнения
indoiala	съмнение
indoiala	съмнението
indoiala	съмнения
indoiala	съмнение
indoiala	съмнението
