και	và
ραντάρ	rađa
αλγερία	algeria
αλγερία	algérie
κάρλο	carlo
σαντιάγο	santiago
γιβραλτάρ	gibraltar
παυσανία	pausanias
καταστατικό	statutes
κένεντι	kennedy
ερμή	hermes
απαίτηση	đòi
όμηρος	homer
έρωτας	love
έρωτας	yêu
απονέμεται	điệm
λιοντάρι	lion
γενετική	di
γενετική	genetics
πολλαπλές	nhiều
χτύπημα	hỉ
χτύπημα	thổi
χτύπημα	trúng
χτύπημα	đánh
επίβλεψη	oversight
ιστού	mô
γιουβέντους	juventus
αρχαιοτήτων	antiquities
παράθυρα	windows
μόνα	mona
βαρσοβίας	warszawa
βαρσοβίας	warsaw
πανηγύρι	fair
χριστίνα	christina
χριστίνα	cristina
χριστίνα	christine
στρατιώτης	lính
κομήτης	comet
περιεκτικότητα	dung
ανάκτηση	recovery
κομήτη	comet
τελ	tel
τελ	đt
διακοπές	vacations
διακοπές	holiday
διακοπές	nghỉ
μοχάμεντ	muhammad
μοχάμεντ	mohammed
μοχάμεντ	muhammed
μοχάμεντ	mohamed
ρώσους	nga
γεράκι	falcon
γεράκι	hawk
απαγορεύεται	cấm
απαγορεύεται	cấm
φώτα	đèn
εύα	eva
εύα	eva
εύα	eve
τζεφ	jeff
φεβρουάριος	tháng
λουξεμβούργο	luxembourg
διαδρομές	banner
διαδρομές	journeys
διαδρομές	rô
επιδρομή	raid
εγκαταλείφθηκε	thác
εισιτήρια	vé
ενοποίηση	consolidation
ισαάκ	isaac
βροχή	rain
βροχή	mưa
λόφος	đồi
λόφος	ngổn
λόφος	hill
λόφος	hoan
φερνάντο	fernando
προκριματικό	qualifier
δώρα	quà
δώρα	cải
δώρα	quà
σπαθί	gươm
σπαθί	kiếm
χάινριχ	heinrich
ροδόπης	rodopi
συναντήσεις	encounters
ηθικό	đạo
ερζεγοβίνη	hercegovina
σημείωμα	note
οξεία	viêm
εισέβαλε	xâm
φίλη	bạn
φίλη	hiền
μόντρεαλ	montréal
μόντρεαλ	montreal
ορατό	bien
αυτόματο	auto
αυτόματο	động
αυτόματο	tự
αυτοκράτειρα	empress
σερβική	serbia
ειδήσεις	tin
αργή	chậm
αργή	phím
μανουέλ	manuel
χάνουν	thua
αρνητικό	âm
αρνητικό	ám
άρμα	float
άρμα	nổi
προσαρμογή	chỉnh
προσαρμογή	adaptation
στερεό	đặc
κομνηνός	komnenos
μαντόνα	madonna
ναρκωτικών	thuốc
τεράστιες	huge
θερμική	nhiệt
ιντιάνα	indiana
εγκαίνια	mở
διάνυσμα	vector
τομή	rạch
λεία	mịn
λεία	mượt
λεία	ẩm
λεία	capture
λεία	prey
κρατώντας	lay
χαμηλότερο	hạ
διδάσκει	dạy
λωρίδες	dải
σταδιακή	phased
πρι	prix
πλάγια	lateral
πλάγια	nghiêng
πλάγια	playa
επέτειο	khắc
πότερ	potter
καλεί	mời
καλεί	gọi
καταστολή	suppress
καταστολή	suppression
οριζόντια	ngang
βορειοανατολική	northeastern
αντοχή	bền
αντοχή	vây
αντοχή	cự
αντοχή	stamina
αγόρια	boys
σλοβακία	slovakia
αλέξιος	alexios
ιδιωτικά	tư
θρίλερ	thriller
κοινός	chung
θύελλα	bão
προσκήνιο	foreground
ταϊβάν	taiwan
περίμενε	khoan
τιμ	tim
κλείνει	đóng
θέρμανση	nhiệt
μπουένος	buenos
άνταμ	adam
νεκρό	chết
πρέβεζα	preveza
αναθεώρηση	review
ανεπάρκεια	deficiency
καταλόγου	directory
σκιά	bóng
σκιά	shadow
σκιά	râm
σκιά	khuất
εξαγωγή	xuất
καθυστέρηση	hoãn
καθυστέρηση	delay
καθυστέρηση	hoãn
καθυστέρηση	trễ
αποκάλυψε	lộ
αποκάλυψε	unveiled
αποκάλυψε	revealed
αποκάλυψε	lộ
αγροτικές	rural
προστάτης	prostate
λειψία	leipzig
αντιγόνη	antigone
κατάστημα	shop
κατάστημα	tùng
σι	cee
λιβύης	libyan
λιβύης	libya
απεικονίσεις	depictions
μπασίστα	bassist
χούντα	junta
εχθρό	địch
εχθρό	thù
σκληρά	cứng
σκληρά	khó
σκληρά	khổ
σκληρά	đắng
πόρτες	cửa
αυτοβιογραφία	autobiography
τζέιν	jane
ούρα	ura
ανάμνηση	ức
δαβίδ	david
ταχεία	rapid
κινηματογραφικό	cinematic
σιμόν	simone
σιμόν	simon
άιρες	aires
μπουν	boon
μπουν	boone
ολυμπία	olympia
άξονας	trục
άξονας	trục
προφήτης	tri
συμεών	semyon
συμεών	simeon
ανώνυμος	anonymous
αντιπρόσωπος	delegate
πεν	penn
πεν	pen
πεν	bút
ζωντανό	sống
ζωντανό	live
ζωντανό	alive
εισαγωγής	nhập
εισαγωγής	danh
νιγηρία	nigeria
λούις	lewis
λούις	louis
σταθερές	constant
σταθερές	hằng
ντουέτο	duo
κακώς	kém
μπανγκλαντές	bangladesh
σόφια	sofia
αμβούργο	hamburg
αυτοκρατορικό	imperial
ψηλότερο	taller
κάθριν	kathryn
κάθριν	katherine
κάθριν	catherine
κάθριν	catarina
ισχύς	sục
ισχύς	lực
εκδίκηση	payback
εκδίκηση	thù
οδύσσεια	odyssey
ταξιδεύει	du
άντριου	andrew
πράγα	prague
πράγα	praha
παλαιολόγος	palaiologos
μάθημα	hạng
μάθημα	lớp
χιούστον	houston
ερασιτεχνικό	amateur
παράθυρο	sổ
προτεραιότητα	ưu
κατοικούν	bebo
μαδαγασκάρη	madagascar
μυτιλήνη	mytilene
γυμνό	naked
γυμνό	nude
ουράνια	celestial
αποκαλύφθηκε	revealed
αποκαλύφθηκε	lộ
μετα	theo
μετα	sau
ορίζοντα	horizon
καστοριά	kastoria
αδελφές	ruột
πουλί	bird
πουλί	chim
πάγκο	ghế
γιανγκ	dương
γιανγκ	yang
δωμάτια	phòng
πύργους	tháp
προστάτη	prostate
ζήτηση	đòi
λείπουν	thiếu
τοίχους	walls
τοίχους	tường
μισή	nửa
πάρκα	parks
μίνι	mini
μίνι	minnie
άρχοντα	huân
καταλυτική	catalytic
νεότερο	mơi
βέρμαχτ	wehrmacht
γύρους	laps
φραντσέσκο	francesco
αιχμαλωσία	bắt
αιχμαλωσία	chụp
χέπμπορν	hepburn
γραμμάρια	gam
γραμμάρια	gram
υποστηρικτής	supporter
λεωφόρος	avenue
βίο	bio
άπειρο	infinite
άπειρο	vá
άπειρο	infinity
λευκός	trắng
λευκός	white
λευκός	bạch
καταστραφεί	hỏng
καταστραφεί	hư
καταστραφεί	xì
παππού	nội
παππού	nội
αιθιοπία	ethiopia
ζωγράφισε	sơn
κοσμήματα	sỉ
στολή	costume
στολή	outfit
στολή	uniform
χάρης	haris
ενισχύσεις	aid
έντυπα	đơn
διπλά	double
διπλά	đôi
στου	stu
αλεξάνδρα	alexandra
ντάγκλας	douglas
άγκυρα	ankara
άγκυρα	neo
άγκυρα	anchor
μορφολογία	morphology
περιθώριο	lề
περιθώριο	margin
περιθώριο	lề
φοιτητής	bmi
προσανατολισμό	hướng
ουρουγουάη	uruguay
περιστέρι	dove
περιστέρι	dua
περιστέρι	pigeon
περιστέρι	patagioenas
φράνκο	franco
φράνκο	franko
βάγκνερ	wagner
κάμπο	cabo
κάμπο	campo
σαφής	xoã
γκρι	gray
γκρι	xám
γκρι	xám
σέρβος	serbia
έβδομη	seventh
πράγας	prague
πράγας	praha
ναυπηγεία	shipyards
ναυπηγεία	shipbuilding
πρέσβης	sứ
ύδρα	hydra
σλοβακίας	slovakia
διαιτητής	ref
σωτηρία	salvation
λάμψη	nháy
λάμψη	flash
λάμψη	ngời
λάμψη	glow
σαουδική	saudi
αϊνστάιν	einstein
κύτταρο	cell
άστρα	stars
ξένο	xenon
αντρέι	andrej
αντρέι	andrey
αντρέι	andrej
αντρέι	andrei
γουίλιαμς	williams
οργή	fury
αλυσίδες	xích
αλυσίδες	xích
αλυσίδες	đinh
πιστός	believer
ασθενή	nhân
έξοδος	xuất
έξοδος	thoát
έξοδος	exit
λόφους	đồi
λόφους	hills
κλούμπε	clube
λιγότερα	bớt
λιγότερα	ít
λιγότερα	giảm
παντρεύεται	lầy
ράγκμπι	rugby
ενσωματώθηκε	incorporated
καστίλης	castilla
υποείδος	subspecies
ερωτική	erotic
φίτζι	fiji
ρον	ron
φιλαδέλφεια	philly
φιλαδέλφεια	philadelphia
πορτ	cảng
πορτ	cổng
πορτ	port
μαδαγασκάρης	madagascar
καλωδιακή	cáp
τζιν	jin
τζιν	kim
τζιν	jeans
τζιν	gin
τζιν	jean
τζιν	gien
τζιν	gene
τζιν	gen
ρέθυμνο	rethymno
ράσελ	russell
αντρέα	andrea
ζάκυνθο	zante
ταιριάζει	fits
ταιριάζει	hợp
ταιριάζει	khớp
ταιριάζει	hợp
παπούα	pa
πυραμίδα	pyramid
σρι	sri
δεξαμενή	container
δεξαμενή	tank
δεξαμενή	tăng
δεξαμενή	bể
δεξαμενή	reservoir
βόμβα	bomb
βόμβα	bom
γκέοργκ	georg
μπους	bush
πλαγιά	dốc
νεφέλωμα	nebula
συνεπάγεται	đắt
σάρα	sarah
σάρα	sara
ανώτερος	sr
ανώτερος	senior
υπο	sub
αμπντούλ	abdul
ελσίνκι	helsinki
σωλήνα	ống
σωλήνα	ống
εσθονία	estonia
τυνησία	tunisia
έμπνευση	inspiration
ουζμπεκιστάν	uzbekistan
κλιπ	clips
κλιπ	clip
κλιπ	clip
νβα	nba
διοργανώτρια	planner
λεόνε	leone
υποκριτική	diễn
πρωτοπόρος	pioneer
πανκ	punk
αυτο	này
λίρες	pound
λίρες	lb
λίρες	kg
σπηλιά	cave
σπηλιά	hang
μουράτ	murat
απεργία	strike
απεργία	đâm
απεργία	slr
κεφαλής	đầu
κεφαλής	đàu
κεφαλής	head
ανεβαίνει	rising
κουβέιτ	kuwait
άνεμος	gió
υποβρύχια	submarines
ζιμπάμπουε	zimbabwe
πόνος	đau
ρολόι	xem
ρολόι	pass
γραφικά	graphic
διάλογο	thoại
τεχνολογίες	technologies
ριμπάουντ	rebound
ριμπάουντ	rebounds
κύκλωμα	mạch
αναστασία	anastasia
μαγνητική	mri
ζωρζ	georges
ελαφρύ	châm
ελαφρύ	đèn
ελαφρύ	nhạt
ελαφρύ	nhẹ
πράσινη	lục
μπλουζ	blues
γιαγιά	bà
γιαγιά	bà
γιαγιά	granny
γιαγιά	ngoại
μεσοπολέμου	interwar
συνέδρια	conferences
γκάρι	garry
γκάρι	gary
μουσολίνι	mussolini
σεντ	ced
σεντ	cent
ιδιοκτήτη	hữu
όροφο	tầng
όροφο	sàn
σάντος	santos
χάλυβα	thép
μεταλλικό	co
νταν	dan
νταν	dunn
οχάιο	ohio
λούκας	lucas
λούκας	lukas
περικλή	pericles
ιόντα	ions
ιόντα	ion
αλεξάντρ	aleksandr
αλεξάντρ	alexandre
διώξεις	persecution
άκρες	mép
άκρες	biên
κρίστοφερ	christopher
σφραγίδα	stamp
σφραγίδα	tem
σφραγίδα	seal
δωδεκανήσου	dodecanese
εντυπωσιακή	striking
συμπεριλαμβάνεται	gồm
συμπεριλαμβάνεται	kèm
ολοκληρωμένη	integrated
αληθινή	thật
αληθινή	đúng
πετρέλαιο	xăng
πετρέλαιο	nhớt
πετρέλαιο	dầu
αυτόματη	auto
αυτόματη	động
αυτόματη	tự
ανωτέρω	trên
αβίβ	aviv
πυριτίου	silicon
τόνοι	tấn
σολομώντα	salomon
σολομώντα	solomon
πάγο	băng
πάγο	đá
πάγο	is
λεονάρντο	leonardo
κάλιο	kali
πολεμιστές	warriors
μάρτυρας	chứng
μαρξ	marx
ερε	epe
τσαντ	tchad
τσαντ	chad
συντριβή	crash
ντόναλντ	donald
συμβάλλει	contributes
καραϊβικής	caribê
καραϊβικής	caribbean
καραϊβικής	caribe
εναλλακτικές	alternatives
ρομπότ	robot
ρομπότ	robots
ρομπότ	robot
υπεροχή	supremacy
υπεροχή	dominance
υπεροχή	primacy
πληρεξούσιος	proxy
οξείδιο	oxit
οξείδιο	ôxít
οξείδιο	oxide
κήπους	vườn
κήπους	gardens
παρατσούκλι	nickname
τυνησίας	tunisia
υεμένη	yemen
υεμένη	ye
ρικ	rick
φορντ	ford
σπάνιες	hiếm
άρεσε	khoái
άρεσε	thích
μυθικό	mythical
χάθηκε	mất
χάθηκε	thua
κλήρωση	vẽ
κλήρωση	xổ
ηλεκτρικά	điện
ηλεκτρικά	điện
τζόνι	johnny
γκόρντον	gordon
στοκχόλμη	stockholm
νεότερα	mơi
φιλ	phil
φιλ	phill
άλπεις	alps
άλπεις	anpơ
μαρίνος	marinos
βόρειος	bắc
αέρας	khí
αέρας	air
θέατρα	rạp
συνεργασίες	collaborations
καθηγήτρια	thầy
νις	nis
αντίπαλοι	rivals
αντίπαλοι	opponents
κάθετα	dọc
ύμνο	ca
εφτά	seven
εφτά	bảy
μύθους	myths
σολ	sol
σολ	saul
ασφαλή	an
λουλούδια	hoa
φάρος	beacon
κεφαλαίου	vốn
κοινοπολιτείας	commonwealth
ιό	virus
ιό	virut
λανθασμένη	sai
άζωτο	nitơ
άζωτο	nitrogen
έλενα	helena
έλενα	elena
οπωσδήποτε	kĩ
εννιά	chín
κυκλική	cyclic
κόμικ	comic
συμβουλές	tips
συμβουλές	mẹo
συμβουλές	khuyên
αστεροειδείς	asteroids
δημοσιεύει	đăng
μπελ	belle
μπελ	bel
μπελ	chuông
μπελ	bell
θυγατέρα	gái
αλληλογραφία	mail
αλληλογραφία	evolution
αλληλογραφία	thư
μάθηση	học
μπριτάνικα	britannica
αμπού	abu
παρένθεση	parentheses
φωτεινή	sáng
φωτεινή	mẻ
φωτεινή	luminous
κατέρρευσε	sập
εκκλησάκι	chapel
γενεύη	geneve
ανίχνευση	detection
κατευθείαν	thẳng
κατευθείαν	sảnh
καλλιτεχνικά	nghệ
ψάρι	cá
τρύπα	lỗ
τρύπα	hố
τρύπα	chẻ
χαμηλότερα	hạ
ψωμί	mì
υποταγή	gửi
λάνκα	lanka
στε	sto
σον	shawn
σον	sean
κένυα	kenya
ανεξάρτητοι	lập
αμερικάνικο	american
αμερικάνικο	mỹ
βαλκανίων	balkan
βαλκανίων	balkans
ραφαήλ	raphael
ραφαήλ	pantheon
τανζανία	tanzania
ακραία	extreme
διατίθεται	rảnh
αποτρέψει	ngăn
μεσαιωνικό	medieval
μάριος	marios
μάριος	marius
δακτύλιος	ring
δακτύλιος	nhẫn
χαλκίδας	chalcis
θεοδώρα	theodora
αλφόνσο	alfonso
αντίγκουα	antigua
γαβριήλ	gabriel
λόρενς	laurence
λόρενς	lawrence
σύνθημα	slogan
λούντβιχ	ludwig
κεραυνός	vanilla
κεραυνός	sấm
κεραυνός	sét
κεραυνός	thunderbolt
κεραυνός	sét
τσε	che
τετράγωνα	chặn
όλιβερ	oliver
αραβικό	arab
αραβικό	arabian
μολδαβία	moldova
καναδός	canadian
ριχάρδος	richard
κιμ	kim
κοιλιά	bụng
κοιλιά	bụng
πυρ	lửa
πυρ	cháy
πυρ	lứa
μπάρι	bari
μπάρι	barry
ακουστική	acoustic
πολωνική	polish
πέδρο	pedro
αμοιβή	fee
αμοιβή	phí
αμοιβή	thưởng
μύθοι	myths
μετατόπιση	shift
μετατόπιση	ca
μέτρια	vừa
μέτρια	medium
μέτρια	trung
μέτρια	vừa
μάρσαλ	marshall
τραπέζι	bảng
τραπέζι	bàn
διονύσου	dionysus
διαφοροποίηση	modulation
κόμβο	splice
εγκέφαλο	óc
εγκέφαλο	não
προσθέτοντας	thêm
χασάν	hassan
χασάν	hasan
φλόγα	lửa
ηλέκτρα	elektra
ηλέκτρα	electra
ραούλ	raoul
ραούλ	raul
ραούλ	rahul
κυκλάδες	cyclades
δον	don
μποτσουάνα	botswana
αρμονία	harmony
ρήνου	rhine
ρήνου	rhein
τσάρλι	charlie
τσάρλι	vc
ηλιακή	solar
μοτίβα	patterns
πύργοι	tháp
διαφθορά	nhũng
διασταύρωση	junction
τει	tei
χίτσκοκ	hitchcock
ύδατα	waters
υψηλάντη	ypsilanti
πυροβολικό	pháo
τέλεια	hảo
τέλεια	tuyệt
γάτα	mèo
γάτα	cat
θαύμα	diệu
θαύμα	wonder
ίκαρος	icarus
αλγερίας	algeria
αλγερίας	algérie
γκαλερί	gallery
κολούμπια	columbia
εγκεφαλικό	cú
εγκεφαλικό	đòn
αλαμπάμα	alabama
εντάξει	ok
σύνορο	viền
σύνορο	biên
κρίσεις	crises
πωλήσεων	bán
πωλήσεων	lô
γλυκό	sweet
γλυκό	ngọt
γκαρντ	gard
μιγκέλ	miguel
ρούντολφ	rudolph
ρούντολφ	rudolf
πήτερ	peter
πήτερ	phêrô
κοπεγχάγη	copenhagen
δίσκοι	records
δίσκοι	discs
ολοκαύτωμα	holocaust
βενεζουέλας	venezuela
βενεζουέλας	venezuela
κυριάκος	kyriakos
καθήκον	task
παναμά	panama
σημειωματάριο	notebook
σημειωματάριο	quyển
σημειωματάριο	notepad
λιγότερες	bớt
λιγότερες	ít
λιγότερες	giảm
δόση	liều
αεροπλάνα	airplanes
αεροπλάνα	aeroplanes
αλκοόλ	rượu
αλκοόλ	cồn
τόνο	tuna
τόνο	tone
τόνο	tần
ρίτσι	ritchie
ρίτσι	richie
ρίτσι	ricci
χώμα	đất
στρατιώτη	lính
στρατιώτη	trooper
άλεξ	alex
στενός	hẹp
μαχητές	combatants
μαχητές	warriors
κολοκοτρώνης	kolokotronis
μοντάζ	montage
λατ	lat
λατ	lạt
ενέκρινε	nuôi
μασσαλία	marseille
μασσαλία	marseilles
μασσαλία	marseille
μασσαλία	marseilles
πλημμύρες	lụt
αλλα	khác
αλλα	nhưng
σθένος	vigor
ασημένια	bạc
νικολά	nicolas
συνήθεια	trù
τσάρου	czar
κατάρτιση	luyện
κατάρτιση	training
λαογραφία	folklore
κυβερνείο	dimashq
μεταξάς	metaxas
κάι	kai
απολύθηκε	thải
απολύθηκε	đuổi
χιούμορ	hài
ρομπέρτο	roberto
πάτρικ	patrick
κούπερ	cooper
ρούμπενς	rubens
τάφους	graves
τάφους	đào
αίγινα	aegina
απόκλιση	lệch
ντιν	dean
διαστημόπλοιο	spacecraft
νιλ	neil
νιλ	neal
διορθώσεις	tơi
διορθώσεις	kham
μαρόκου	morocco
μαρόκου	maroc
ιού	virus
ιού	virut
φόρμα	mẫu
φόρμα	jumpsuit
έζησαν	kiêng
αδάμ	adam
έλλη	ellie
έλλη	elli
μιανμάρ	myanmar
κλειστή	đóng
γράφημα	thị
γράφημα	chart
εκτόξευση	launch
εκτόξευση	phóng
ταϊλάνδη	thailand
ρόδος	rhodes
φάρμακο	thuốc
φάρμακο	thuốc
εκτελέσει	trùm
χάμιλτον	hamilton
γυαλί	cốc
γυαλί	kính
γυαλί	ly
κάτοικος	resident
τιμόρ	timor
ορυχεία	mỏ
ορυχεία	mìn
παράθεση	quote
παράθεση	citation
εξόρυξη	trekking
εξόρυξη	mỏ
ράιτ	wright
βόμβες	bom
πόντοι	điểm
επιδημία	bùng
πρωσία	phổ
πρεσβευτής	sứ
σέρρες	serres
αμφιβολία	reo
μπενίν	benin
μέλισσα	bombus
μέλισσα	bumblebee
μέλισσα	ong
μέλισσα	bee
στέφαν	stefan
στέφαν	stephan
ινδονησίας	indonesia
ινδονησίας	indonesia
κινηματογράφους	rạp
βλάβες	lesions
κάμπελ	campbell
χρονος	gian
χρονος	thời
λουίζα	louisa
λουίζα	luisa
μοτίβο	pattern
μοτίβο	mẫu
μεταφραστής	dịch
παν	pan
πες	nói
πες	tràng
πες	nói
πες	bảo
προγραμματισμός	lịch
έβερτον	everton
κάρτερ	carter
αρένα	arena
μπιν	bin
μπιν	bean
μπιν	đậu
κίνητρα	incentives
δεσμοί	xích
δεσμοί	links
δαχτυλίδι	ring
δαχτυλίδι	nhẫn
ολοκληρωμένο	integrated
δέσποινα	despina
ψηφιακά	digital
νέλσον	nelson
ανιψιός	cháu
κλήση	gọi
κλήση	call
κλήση	cẩm
κλήση	gọi
έπαυλη	mansion
ενδοχώρα	liền
ουίλιαμς	williams
χιόνι	tuyết
χιόνι	snow
ανατομία	anatomy
μπαχρέιν	bahrain
δίδασκε	dạy
υπέφερε	led
δρομολόγια	rô
ντεπορτίβο	deportivo
όρκο	thề
προειδοποίηση	cảnh
λύρα	lyra
έβδομο	seventh
νοημοσύνη	pet
ιστούς	giăng
οκλαχόμα	oklahoma
θάρρος	dũng
θάρρος	chống
προσάρτηση	annexation
δεσμός	link
δεσμός	bond
σεξ	sex
περιοδείες	tours
άλφα	alpha
άλφα	alfa
άλφα	alfa
εχθρός	địch
εχθρός	thù
εχθρός	thù
νεολιθική	neolithic
γκαμπόν	gabon
λογοκρισία	censorship
μικτή	võ
οφέλη	lợi
εξετάζει	examines
μελά	mela
γκόγια	goya
σοφοκλή	sophocles
κέντρων	centres
αναστολή	ngưng
αναστολή	inhibition
χάρολντ	harold
βουδαπέστη	budapest
ανταρκτική	antarctic
αλάτι	muối
ορλεάνης	orleans
άστρο	astro
διάσωση	cứu
πινακίδες	kẽm
γκλεν	glen
γκλεν	glenn
μονάρχης	symposiachrus
μονάρχης	monarch
μελωδία	giai
μελωδία	melody
μελωδία	tune
μυστήριο	mystery
μάνα	mẹ
τοιχογραφία	fresco
τοιχογραφία	mural
διαδοχικές	successive
ουρανός	trời
ουρανός	sky
ουρανός	bien
μειώσει	giảm
προθέσεις	intentions
μπουρούντι	burundi
ταυτόχρονη	concurrent
ταυτόχρονη	simultaneous
λιθίου	lithium
λιθίου	liti
τυχαίο	cuốc
τυχαίο	nét
λεωνίδα	leonidas
μαλάουι	malawi
άχρωμο	lói
παρατηρητές	observers
κέλυφος	vảy
κέλυφος	shell
μπάρτον	burton
μπάρτον	barton
έντι	eddie
έντι	eddy
τραπεζούντας	trebizond
μπουρκίνα	burkina
φάσο	faso
κάρτες	bài
κάρτες	thẻ
πληρώσει	trả
ελίτ	elite
μύτη	mũi
ναυτικός	mariner
τζέρσεϊ	jersey
απολιθώματα	fossils
βασιλεύς	king
βασιλεύς	guy
βασιλεύς	vua
μις	miss
μις	nhớ
ουράς	đuôi
ιός	virus
ιός	virut
επίπεδη	phẳng
πάμπλο	pablo
ανδρόνικος	andronikos
σαντ	bi
σαντ	cát
σαντ	sant
σαντ	shad
αποθήκη	kho
εντέρου	ruột
νιγηρίας	nigeria
λάζαρος	lazarus
ζωές	lives
σημάδι	vẽ
ψήφισμα	vụn
ψήφισμα	giải
αποφευχθεί	tránh
αποφευχθεί	chừa
βρύση	vòi
βρύση	nhấn
λας	las
βικτώρια	victoria
λευκορωσία	belarus
πλέγμα	lưới
πλέγμα	mesh
πλέγμα	lưới
λένινγκραντ	leningrad
ντιέγκο	diego
κομοτηνή	komotini
μάνη	mani
πρώτον	trước
πρώτον	đầu
δένδρα	cây
κολύμβηση	tắm
κολύμβηση	bơi
καλοκαίρια	summers
δουλεία	âu
δουλεία	bondage
χρέος	nợ
πιτ	pete
βαυαρία	bavarian
βαυαρία	bayern
βαυαρία	bavaria
νεκρή	chết
σεβίλλη	sevilla
σεβίλλη	sevilla
σεβίλλη	seville
σιέρα	sierra
πολωνός	polish
θησαυρός	thesaurus
χάος	chaos
κλαδιά	twigs
κλαδιά	cành
λεπτή	mỏng
λεπτή	gầy
λεπτή	thin
σουηδός	swede
κερύνειας	kyrenia
σινά	sinai
αυτιά	tai
ηγεμονία	hegemony
ηγεμονία	dominion
κατάρ	qatar
ευρεσιτεχνίας	patent
απόσπαση	đăng
μαλαισία	malaysia
ποντίκι	chuột
μίλερ	miller
μίλερ	muller
ύφασμα	vải
ύφασμα	vải
συμβουλή	khuyên
συμβουλή	mẹo
σφάλματα	lỗi
σφάλματα	rệp
σφάλματα	bọ
σφάλματα	lỗi
καραμανλής	karamanlis
συντελεστή	coefficient
προσευχή	nguyện
άνταμς	adams
μεσημέρι	noon
μεσημέρι	trưa
ήξερε	tú
γεωργιάδης	georgiadis
διαφυγής	thoát
διαφυγής	escape
ρομπ	rob
ρομπ	cướp
νευρικό	kìm
αιθιοπίας	ethiopia
κιριμπάτι	kiribati
στυλιανός	stylianos
βολιβία	bolivia
μεσαίο	trung
μεσαίο	giữa
μεσαίο	đọng
μεσαίο	vừa
μεσαίο	medium
μεσαίο	trung
κάμερον	cameron
θεώρηση	visa
κολωνία	cologne
κολωνία	köln
κατασκευαστές	makers
καζάν	kazan
κατάθλιψη	depression
λοιπά	khác
άλεν	allen
αλεξέι	alexei
αλεξέι	aleksey
βλαχίας	românească
όραση	vision
παρατηρητή	observer
χρήστο	christo
σκληρός	cứng
σκληρός	khó
σκληρός	khổ
σκληρός	đắng
σκληρός	mẫn
νάνος	lùn
νάνος	phơ
κατανοητό	hiểu
κλάδοι	cành
αλβανική	albania
επιβίωση	survival
ερυθρά	rubella
γιορκ	york
λιλ	lil
λιλ	lille
εξαιρετικό	đan
ομάν	oman
πρόσθεση	thêm
φίλτρο	lọc
φίλτρο	potion
ομπάμα	obama
καραϊβική	caribê
καραϊβική	caribbean
καραϊβική	caribe
μεταμόρφωση	biến
κίεβο	kiev
βρείτε	tìm
δίωξη	persecution
δίωξη	dea
κλασικά	classics
κλασικά	classic
δυναμικά	động
άντι	andie
άντι	andy
άντι	andi
άντι	andy
άντι	addy
χτύπησε	trúng
χτύπησε	đánh
τέρας	beast
τέρας	tã
τέρας	monster
μεμβράνη	phim
μεμβράνη	film
εισιτήριο	vé
αποκαλύπτεται	revealed
αποκαλύπτεται	lộ
πέταξε	fly
πέταξε	ruồi
πέταξε	bay
αριζόνα	arizona
τίτο	tito
αύριο	mai
λίνκολν	lincoln
ιόντων	ion
σίνα	sheena
συντελεστής	coefficient
μισά	nửa
μισά	nửa
παλέρμο	palermo
ποταμούς	sông
ποταμούς	rivers
πρύτανης	rector
εβραϊκό	hebrew
θάνος	thanos
φόρους	thuế
δίδυμο	duo
δίδυμο	twin
δίδυμο	song
ουάσιγκτον	washington
γαλάζιο	xanh
γαλάζιο	azure
πτώμα	thân
πτώμα	body
ερωμένη	mistress
ερωμένη	lover
διασπορά	dispersion
διασπορά	dispersal
τήνου	tinos
καύση	đốt
καύση	cháy
καύση	burn
καύση	cháy
λετονίας	latvia
υπόγειο	hầm
ποινές	phạt
ποινές	câu
αντίστροφο	ngược
ίντερνετ	internet
πεκίνο	kinh
πεκίνο	kinh
κρύο	lạnh
διάλογος	thoại
διάλογος	thoại
αντάντ	adad
φορώντας	mặc
φορώντας	đeo
τατζικιστάν	tajikistan
σάιμον	simon
ύπαιθρο	quê
χαλκό	đồng
ουρουγουάης	uruguay
χαρακτηρισμός	characterization
τρύπες	lỗ
άμμο	bi
άμμο	cát
πλάσμα	plasma
κλειδιά	keys
κλειδιά	phím
φρούρια	fortresses
φρούρια	forts
δυνατά	loud
τοπολογία	topology
πολωνοί	polish
άξονες	trục
αυτοκινητόδρομος	freeway
πιέτρο	pietro
μπρόντγουεϊ	broadway
κάθετη	dọc
βίκτωρ	viktor
βίκτωρ	victor
υποδιαιρέσεις	subdivisions
πράσινα	lục
θιβέτ	tibet
λευκορωσίας	belarus
καλλιτεχνικές	nghệ
αναλογίες	ratios
μεσοποταμία	mesopotamia
καρδινάλιος	cận
αγγελική	angelica
αγγελική	angelic
έλξης	traction
τσώρτσιλ	churchill
ομαλή	mịn
ομαλή	mượt
ομαλή	ẩm
τζέρι	gerry
τζέρι	jerry
παραμύθια	fairytales
παραμύθια	tales
ρούζβελτ	roosevelt
κανόνια	pháo
γάμους	marriages
γλυκά	kẹo
γλυκά	kẹo
γλυκά	candy
γλυκά	sweet
γλυκά	ngọt
αδριατική	adriatic
ολόκληρα	toàn
ολόκληρα	hẹt
ολόκληρα	whole
ταφή	táng
μονπελιέ	montpellier
σεραφείμ	seraphim
εκπομπών	emissions
φλοιό	sủa
φλοιό	bark
