から	출신
入り口	입구
ラインナップ	라인업
硬貨	동전
硬貨	코인
硬貨	동전
時々	때로는
時々	가끔은
時々	가끔
時々	때때로
ワルシャワ	바르샤바
歩道	보도
静か	조용히
静か	조용한
マイナス	부정적
マイナス	음수
マイナス	음성
急性	급성
ジェーン	제인
バンクーバー	밴쿠버
カレン	카렌
カレン	캐런
種子	시드
種子	seed
種子	씨앗
種子	씨앗
劇作家	극작가
乗り換え	전송
コンプレックス	콤플렉스
コンプレックス	복합체
キーワード	키워드
キーワード	키워드
プリキュア	프리큐어
フェルナンド	페르난도
フェルナンド	페르난두
シンプル	단순
シンプル	간단
シンプル	심플
シンプル	단순한
シンプル	간단하다
シンプル	간단한
シンプル	단순
サポーター	지지자들
サポーター	지지자
サポーター	후원자
サポーター	지지자
サポーター	서포터
ビー	벌벌
ビー	꿀벌
サーカス	서커스
ニャン	야옹이
クマ	베어스
クマ	베어
クライマックス	클라이맥스
報復	보복
報復	복수
報復	보복
準拠	호환
巡礼	순례
巡礼	순례지
セミナー	세미나
セミナー	세미나
最悪	최악의
最悪	최악
キューブ	정육면체
キューブ	큐브
キューブ	정육면체
エリート	엘리트
アルフレッド	알프레드
アルフレッド	앨프레드
アルフレッド	앨프리드
オールド	늙은
オールド	오래된
一夫	카즈오
ストライク	파업
ストライク	스트라이크
レポーター	기자
レポーター	리포터
スティーヴ	스티브
クリック	클릭
クリック	클릭
積分	적분
有罪	유죄
初心者	초보자
初心者	초보
初心者	초보자
初心者	초보
初心者	초보자
交互	대체
トリック	속임수
トリック	트릭
トリック	트릭
物流	물류
アンケート	설문
アンケート	설문조사
アンケート	설문조사
アンケート	설문조사
アンケート	설문
玄関	입구
紳士	신사
随筆	세이
随筆	에세이
許容	관용
無名	무명
益田	마스다
欠点	결점
欠点	단점
ハンマー	망치
ハンマー	해머
調印	서명
調印	사인
布告	선언
布告	법령
布告	선언
キャンディ	캔디
キャンディ	사탕
栄え	번영
フライト	항공편
フライト	비행
フライト	항공편
フライト	비행
エディ	에디
ビルマ	미얀마
ビルマ	버마
テンポ	템포
キャサリン	캐서린
キャサリン	캐서린
キャサリン	카트린
ウド	우도
ノブ	손잡이
置換	교체
置換	교체
置換	교체
置換	대체
置換	바꾸기
親善	친선
マクドナルド	맥도널드
マクドナルド	맥도날드
アーキテクチャ	아키텍처
アーキテクチャ	건축학
アーキテクチャ	건축
アーキテクチャ	아키텍처
エルサ	엘사
ローリング	rolling
ローリング	굴러
ローリング	롤링
チーズ	치즈
チーズ	치즈
伴奏	반주
同窓会	동문
同窓会	동창생
同窓会	졸업생
同窓会	동창회
リフト	상승
リフト	승강기
リフト	리프트
窒素	질소
プラチナ	플래티넘
プラチナ	백금
愛情	애정
クロード	클로드
アウグスト	아우구스트
きみ	키미
ゴッド	하느님
ゴッド	하나님
メロディー	melody
メロディー	멜로디
収束	수렴
バート	버트
バート	bart
バート	바트
バート	버트
スペクトル	스펙트럼
切手	우표
切手	스탬프
切手	우표
切手	스탬프
賃金	임금
賃金	임금
大砲	대포
大砲	캐넌포
大砲	캐논
大砲	대포
タール	tar
タール	타르
ライブラリ	라이브러리
ライブラリ	도서관
ライブラリ	라이브러리
ライブラリ	도서관
ひろみ	히로미
スーパーマーケット	슈퍼마켓
スーパーマーケット	슈퍼마켓
弾圧	박해
弾圧	억압
シャイ	부끄러워
シャイ	부끄러움
シャイ	부끄러운
招聘	초대
招聘	초청
智子	토모코
円盤	디스크
ウェブ	웹툰
激怒	퓨리
寸法	차원
寸法	차원
寸法	크기
申し出	쿠폰
きちんと	깔끔하게
きちんと	깔끔한
リットル	리터
リットル	리터
リットル	리터
お金	머니
お金	돈이
バレンシア	발렌시아
農地	농지
条項	조항
食べ物	푸드
食べ物	음식
食べ物	식량
食べ物	식품
亀井	카메이
ログイン	로그인
習慣	습관
習慣	버릇
習慣	습관
ズーム	축소
ズーム	확대
プラント	공장
プラント	식물
プラント	식물학
サリー	샐리
甘い	달콤한
煙突	굴뚝
煙突	굴뚝
スロベニア	슬로베니아
スロベニア	슬로베니아어
スロベニア	슬로베니아
スロベニア	슬로베니아어
サミット	정상회담
サミット	회담
サミット	정상회의
レシピ	조리법
レシピ	레시피
レシピ	레시피
決闘	결투
オスカー	오스카
バグ	벌레
バグ	버그
バグ	벅스
バグ	버그
バグ	곤충
ロビンソン	로빈슨
つながり	커넥션
つながり	연결
つながり	커넥션
つながり	연결
分ける	나누기
分ける	스플리트
分ける	스플릿
分ける	분할
分ける	나누기
徴収	수집
商用	상용
商用	상업용
商用	상업
ひかる	히카루의
ひかる	히카루
スケジュール	스케줄링
スケジュール	스케줄
スケジュール	일람표
スケジュール	일정
スケジュール	스케줄
スケジュール	예약
レナ	리나
シンデレラ	신데렐라
フレーズ	어구
フレーズ	구문
フレーズ	어구
フレーズ	문구
集まる	조립
弱点	약점
キリン	기린
メガネ	안경
メガネ	안경
呼吸	호흡
呼吸	호흡
貸切	헌장
貸切	전세
斜面	경사
慢性	만성적인
慢性	만성
メリーランド	메릴랜드
インパクト	영향
インパクト	영향력
インパクト	임팩트
先祖	조상
先祖	조상
収穫	수확
量子	양자
トリプル	트리플
トリプル	삼중
豪雨	폭우
ヒューマン	인간
ヒューマン	인체
ヒューマン	인간인
ナッシュ	내시
レスラー	레슬링
ルイジアナ	루이지애나
オーダー	순서
オーダー	주문
オーダー	주문
ツリー	트리
ツリー	나무
小銃	소총
小銃	소총
三笠	미카사
三笠	미사카
虐待	학대
虐待	남용
虐待	악용
ブース	부스
貯金	저축
プロトコル	프로토콜
プロトコル	프로토콜
プロトコル	의정서
家畜	가축
応答	응답
応答	응답하라
応答	대응
応答	반응
応答	응답
洗礼	세례
クリーク	크리크
振る	흔들리기
振る	shake
振る	흔들흔들
振る	흔들어
ハーツ	하트
ウマ	말들
固体	단색
固体	고체
固体	입체
固体	솔리드
秀雄	히데오
ホース	호스
サント	산토
明子	아키코
パーカー	파커
コンサルタント	컨설턴트
コンサルタント	컨설턴트
コンサルタント	컨설턴트
シャッター	셔터
仁川	인천
仁川	인천광역시
ボビー	바비
ブルックリン	브루클린
ブルックリン	브룩클린
時折	가끔씩
時折	가끔
時折	때때로
美容	아름다움
美容	미녀
美容	미용
美容	미모
美容	미인
ベーシスト	베이시스트
カレンダー	달력
カレンダー	캘린더
カレンダー	달력
カレンダー	캘린더
補正	보정
補正	보정
補正	교정
補正	조정
遅い	늦은
遅い	지각
遅い	늦게
遅い	느린
遅い	느려
遅い	느리게
テクニック	기법
テクニック	테크닉
テクニック	기법
拒絶	거절
拒絶	거부
拒絶	거절
直子	나오코
本州	혼슈
マニラ	마닐라
続行	계속
続行	계속
続行	계속하기
続行	진행하기
続行	진행
勝つ	win
勝つ	승리
江南	강남
中毒	중독
丹後	탱고
アドバイス	충고
アドバイス	조언
ボイラー	보일러
ボイラー	보일러
ウォーカー	워커
シェイクスピア	셰익스피어
メリット	메릿
ハット	모자
尊重	존경
尊重	존중
エンジニアリング	공학
エンジニアリング	엔지니어링
カメラマン	카메라맨
カメラマン	사진사
カメラマン	사진관
カメラマン	사진작가
半導体	반도체
体格	체격
ギニア	기니
ウラジーミル	블라디미르
リサ	리사
ライス	라이스
互換性	호환성
プラグ	플러그
プラグ	플러그인
カーニバル	사육제
カーニバル	카니발
拡散	확산
拡散	확산
メモ	노트
メモ	참고
メモ	노트
メモ	메모
モダン	모던
モダン	현대
モダン	근대
モダン	근황
コスモス	코스모스
お知らせ	알림
お知らせ	알림
お知らせ	발표
お知らせ	공지
お知らせ	공지사항
お知らせ	알림
カルロ	카를로
木星	목성
木星	목성의
規約	약관
規約	용어
規約	세칙
奉納	헌신
椅子	의자
恭子	쿄코
リール	소식
正宗	마사무네
ダスト	먼지
喜び	delight
喜び	기쁨
喜び	조이
喜び	기쁨이
喜び	즐거움
喜び	기쁨
喜び	쾌락
スライド	슬라이드
スライド	슬라이드
歌曲	송송
歌曲	노래
シュミット	슈미트
シュミット	슈밋
シュミット	슈미트
ノーフォーク	노퍽
摂政	리젠시
ストレス	스트레스
ストレス	스트레스
カクテル	칵테일
ケベック	퀘벡
遅延	지연
遅延	지연이
遅延	지연
講堂	오디토리움
褐色	갈색
褐色	브라운
モザイク	모자이크
非公式	비공식
非公式	비공식
アトラス	아틀라스
アトラス	atlas
巫女	미코
店長	관리자
店長	매니저
スープ	수프
スープ	스프
スープ	수프
モナコ	모나코
便利	편리하다
便利	편리
便利	편의
ポップス	팝스
腫瘍	종양
腫瘍	종양
ヒルズ	힐스
ヒルズ	언덕
アリア	aria
アリア	아리아
ハリケーン	허리케인
ハリケーン	hurricane
創始者	설립자
創始者	창시자
創始者	창립자
二度	twice
二度	두번
二度	트와이스
ティッシュ	조직
アリー	알리
アリー	ali
アリー	앨리
アリー	앨리
泥棒	도둑놈
泥棒	도둑
カセット	카세트
ブドウ	포도
ブドウ	포도
マスコット	마스코트
マスコット	마스코트
ポルシェ	포르쉐
原宿	하라주쿠
放浪	방황
フレンド	친구
デュエット	듀엣
デュエット	duet
支払う	지불
支払う	결제
オクラホマ	오클라호마
相互作用	상호작용
相互作用	교류
相互作用	반응
相互作用	상호작용
フレッド	프레드
エリー	엘리
エリー	elly
フィッシャー	피셔
フィッシャー	피셔
集積	축적
ペーパー	종이
ペーパー	페이퍼
ペーパー	용지
カニ	크랩
漏れ	누출
狩猟	사냥
ミール	mir
ミール	미르
いたずら	장난꾸러기
家具	가구
ボルチモア	볼티모어
チャック	척척
チャック	투척
モリス	모리스
モロッコ	모로코
モロッコ	모로코
フレッシュ	신선
フレッシュ	신선한
ふた	뚜껑
メルボルン	멜버른
メルボルン	멜번
完璧	완벽
完璧	완벽한
完璧	완벽
コスタ	코스타
アイスホッケー	하키
サンシャイン	햇살이
サンシャイン	햇살
サンシャイン	햇빛
サンシャイン	선샤인
セメント	시멘트
ミカ	미카
クラスメイト	동창
クラスメイト	동창생
ウサギ	토끼
ウサギ	토끼
クリップ	클립
クリップ	클립
ダニー	대니
補完	완성
常時	끊임없이
常時	지속적으로
クック	요리사
娯楽	놀이
娯楽	엔터테인먼트
娯楽	오락
追求	추구
追求	추적
レディース	숙녀
ローリー	롤리
サムライ	사무라이
素晴らしい	놀라운
素晴らしい	어메이징
素晴らしい	멋진
エラ	엘라
砂糖	슈가
砂糖	설탕
砂糖	슈슈
あおい	아오이
舗装	도로
ケーキ	케이크
ケーキ	케이크
ベール	베일
ベール	베일
レーシング	경주
レーシング	레이싱
センス	센스
センス	감각
チェリー	체리
チェリー	벚꽃
魚類	피쉬
魚類	피시
魚類	생선
魚類	물고기
知恵	지혜
警報	경고
うどん	우동
プリン	푸딩
炎上	불꽃
ロビー	로비
ロビー	로비
ランディ	랜디
フォース	강제
フォース	포스
知能	지능
知能	지능형
リヨン	lyon
リヨン	리옹
オンタリオ	온타리오
通訳	통역
通訳	인터프리터
通訳	해석
弾丸	총알
弾丸	총알
弾丸	탄환
クロック	시계
クロック	클럭
ドロップ	방울
ドロップ	drop
ドロップ	떨어뜨리기
ドロップ	드롭
ドロップ	물방울
カーター	카터
サンプル	표본
サンプル	견본
サンプル	샘플링
サンプル	샘플
サンプル	견본
サンプル	샘플
配達	게재
配達	배송
配達	배달
婚姻	혼인
婚姻	결혼
レバノン	레바논
レバノン	레바논
樹木	나무들
樹木	트리
樹木	나무
ジョナサン	조나단
のぞみ	노조미
シカ	사슴
ハンブルク	함부르크
安達	아다치
旅客機	항공기
デイヴィス	데이비스
ケープ	케이프
ガルシア	가르시아
百済	백제
エストニア	에스토니아
サブタイトル	자막
サブタイトル	부제
特権	특권
特権	권한
脅迫	협박
脅迫	위협
脅迫	협박
脅迫	위협
脅迫	협박
脅迫	협박
オファー	쿠폰
トランスフォーマー	트랜스포머
線形	직선형
線形	선형
神楽	구라
神楽	가구라
リプレイ	다시보기
リプレイ	리플레이
リプレイ	재생
コンチネンタル	콘티넨탈
コンチネンタル	대륙
コンチネンタル	콘티넨털
ウズベキスタン	우즈베키스탄
釈放	출시
釈放	발매
釈放	릴리스
釈放	릴리즈
釈放	개봉
エッジ	엣지
エッジ	모서리
エッジ	edge
エッジ	모서리
エッジ	가장자리
高額	비싼
高額	비싸다
ディビジョン	사단
ディビジョン	디비전
骨格	뼈대
安部	아베
非公開	비공개
非公開	비공개
非公開	비공개
非公開	비공개로
埠頭	선착장
水族館	수족관
水族館	아쿠아리움
水族館	수족관
水族館	수용소
ロスト	분실
ロスト	로스트
ロスト	잃어버린
フライング	flying
フライング	플라잉
フライング	날아라
フライング	비행
木曽	기소
平等	평등
平等	평등주의
混雑	혼잡
ブラウザ	브라우저
うさぎ	토끼
うさぎ	토끼
ガイドブック	가이드북
特色	특성
特色	특징
牛乳	우유
牛乳	밀크
進入	접근법
進入	접근
プラズマ	플라스마
プラズマ	플라즈마
長寿	장수
ルーツ	뿌리
ルーツ	뿌리기
ダイジェスト	소화
クルス	크루즈
十字軍	십자군
十字軍	십자군
去る	떠나
去る	떠나기
独身	싱글
独身	단일
独身	총각
独身	학사
ラベル	레이블
ラベル	라벨
ラベル	레이블
ラベル	라벨
ファンド	기금
ファンド	펀드
スピーカー	스피커
スピーカー	스피커
スピーカー	스피커
玲子	레이코
ディフェンス	방위
ディフェンス	국방
ディフェンス	방어
ディフェンス	디펜스
ディフェンス	방위
ディフェンス	국방
ディフェンス	방어
ディフェンス	디펜스
診療所	클리닉
診療所	진료소
ミッドナイト	자정
ミッドナイト	midnight
ミッドナイト	미드나이트
ミッドナイト	미드나잇
真夜中	자정
真夜中	midnight
真夜中	미드나이트
真夜中	미드나잇
かおる	카오루
軍曹	경사
軍曹	상사
アルジェリア	알제리
アルジェリア	알제리
ハブ	허브
ドラッグ	약물
ドラッグ	의약품
ドラッグ	약품
ドラッグ	마약
ドラッグ	끌기
ドラッグ	드래그
ドラッグ	마약
ドラッグ	약물
ドラッグ	의약품
ミャンマー	미얀마어
ミャンマー	미얀마
カウントダウン	카운트다운
欲望	욕망
欲望	욕구
欲望	욕망이
欲望	욕망
欲望	욕구
ホルモン	호르몬
ホルモン	호르몬
ゾンビ	좀비
ゾンビ	좀비
星雲	성운
星雲	성운
マクロ	매크로
マクロ	매크로
敗者	패자
敗者	루저
敗者	패자
休憩	브레이크
休憩	휴식
休憩	break
ノイズ	소음
ノイズ	잡음
生理学	생리학
スケッチ	스케치
スケッチ	스케치
スケッチ	스케치
ワット	wat
ブンデスリーガ	분데스리가
雅子	마사코
ウルグアイ	우루과이
ウルグアイ	우루과이
自慢	자랑
自慢	자랑
屋内	실내
屋内	실내
屋内	실내에
許し	용서
コマーシャル	상용
コマーシャル	상업용
コマーシャル	상업
匿名	익명
匿名	익명
速い	빠르다
速い	빨라
速い	빠름
ジョーダン	조던
ジョーダン	조르당
博之	히로유키
あした	내일
行進	행진
行進	행렬
落ちる	떨어지지
落ちる	떨어지는
落ちる	떨어짐
ワルツ	왈츠
コンソール	콘솔
コンソール	콘솔
反逆	반역죄
反逆	반역
ドバイ	두바이
裏切り	배반
裏切り	배신
裏切り	배신
えみ	emi
クーパー	쿠퍼
部数	복사
部数	복사본
部数	사본
部署	부서
ライム	라임
ニコラス	니컬러스
ニコラス	니콜라스
ニコラス	니콜라우스
エイリアン	에이리언
エイリアン	외계인
エイリアン	외계인
家庭教師	가정교사
カスティーリャ	카스티야
ロイド	로이드
同性愛	동성애
同性愛	동성애자
トレイ	쟁반
トレイ	트레이
中身	채우기
スバル	스바루
アクティブ	활성화
アクティブ	활동
アクティブ	액티브
アクティブ	활성
アクティブ	활성화
アクティブ	활성화하기
シオン	시온
シオン	자이언
カノン	캐논
怖い	무서운
怖い	무섭다
怖い	무서워
ジャマイカ	자메이카
ジャマイカ	자메이카
行進曲	행진
行進曲	행진곡
盆地	분지
罰金	벌금
軽い	가볍게
軽い	가벼운
軽い	라이트
軽い	가벼움
転移	전이
ストリーム	스트림
ストリーム	스트리밍
ストリーム	스트림
ストリーム	흐름
馬鹿	멍청이
馬鹿	바보
近所	이웃들
近所	이웃
近所	동네
近所	이웃
近所	이웃집
トロフィー	트로피
トロフィー	트로피
奇数	odd
千尋	치히로
ティーン	십대
コイ	잉어
ペンギン	펭귄
ペンギン	펭귄
ルクセンブルク	룩셈부르크
クレーン	크레인
クレーン	두루미
クレーン	크레인
シャワー	샤워
シャワー	소나기
彫刻家	조각가
彫刻家	조각가자리
ペリー	페리
被告	피고
被告	피고인
ジャガー	재규어
楽しみ	즐거움
楽しみ	쾌락
イヴァン	이반
キラー	킬러
キラー	살인범
キラー	살인자
フィルター	필터링
フィルター	필터
フィルター	필터
海水	바닷물
津島	쓰시마
ブダペスト	부다페스트
髪型	헤어스타일
ヘクタール	헥타르
酒田	사카타
給与	급여
給与	월급
給与	임금
十字架	교차
十字架	십자
十字架	십자가
十字架	크로스
シンシナティ	신시내티
アトラクション	관광지
アトラクション	명소
フィレンツェ	플로렌스
フィレンツェ	피렌체
クリーン	청소
クリーン	깨끗한
クリーン	깨끗하다
こんにちは	여보세요
こんにちは	헬로
こんにちは	hello
ナース	간호사
ナース	간호
アラバマ	앨라배마
オーロラ	아우로라
恵比寿	에비스
真空	진공
略奪	전리품
田舎	시골
デュアル	듀얼
賃貸	임대
ミッキー	미키
変態	변태
変態	변신
ルーズベルト	루스벨트
ルーズベルト	루즈벨트
反転	반전
反転	뒤집기
ナナ	nana
塩基	기지
塩基	베이스
祖国	조국
祖国	조국
シャフト	샤프트
モーション	모션
モーション	움직임
封鎖	봉쇄
鋳造	캐스팅
コンサルティング	컨설팅
マウンテン	산악
リナ	리나
ストーム	폭풍
ストーム	폭풍우
ストーム	스톰
緊張	긴장감
緊張	긴장
緊張	긴장감
緊張	텐션
緊張	긴장
増やす	증가
たばこ	담배
長島	나가시마
正樹	마사키
名声	명성
名声	페임
クモ	거미
クモ	스파이더
離れる	떠나
離れる	떠나기
コスモ	코스모
アドバイザー	충고
原点	출처
グリー	글리
断片	단편
利点	장점
利点	혜택
利点	장점
指針	가이드라인
指針	지침
指針	가이드라인
破棄	취소됨
破棄	삭제
破棄	무시
破棄	버리기
破棄	폐기
おじさん	삼촌
おじさん	아저씨
レッズ	레즈
スワン	백조
スワン	스완
沈黙	사일런스
沈黙	침묵
ケント	켄트
ランチ	도시락
ランチ	점심
囚人	포로
囚人	죄수
道徳	도덕성
道徳	도덕
泣き	울음
松坂	마츠자카
松坂	마쓰자카
カジノ	카지노
カジノ	카지노
頭痛	두통
頭痛	두통
太刀	다치
いちご	딸기
いちご	딸기
並列	평행
並列	병렬
キログラム	킬로그램
キログラム	킬로미터
キログラム	킬로그램
ゴミ	쓰레기
事柄	물질
計算機	계산기
インク	잉크
ミサ	미사
ミサ	매스
ミサ	대량
ミサ	질량
オバマ	오바마
薬学	약국
薬学	약학
食材	식품
食材	재료
食材	성분
食材	식료품
食材	재료
暗い	어둡게
暗い	다크
暗い	어두운
暗い	어둠
ルース	루스
熱い	덥다
熱い	hot
熱い	뜨겁다
熱い	뜨거운
風呂	욕실
風呂	화장실
風呂	목욕탕
風呂	바스
風呂	목욕
風呂	욕조
輝き	글로
ミント	민트
ベンツ	벤츠
融資	융자
融資	대출
融資	대출
融資	금융
ピラミッド	피라미드
ピラミッド	피라미드
痛み	통증
痛み	통증이
痛み	고통
プロフェッショナル	프로페셔널
プロフェッショナル	프로
プロフェッショナル	전문
プロフェッショナル	전문가
プロフェッショナル	전문가
ストックホルム	스톡홀름
バトラー	버틀러
偶数	심지어
偶数	조차도
コラボ	콜라보레이션
コラボ	협력
コラボ	협업
パンツ	바지
車椅子	휠체어
フランコ	프랑코
フランコ	프랭코
放火	방화
エラー	오류
エラー	오류
使い方	사용법
使い方	사용량
使い方	사용
クリントン	클린턴
シリンダー	실린더
ノード	노드
ノード	노드
ベラルーシ	벨라루스
ベラルーシ	벨라루스어
ベラルーシ	벨라루스
ドミニカ	도미니카
ドミニカ	도미니카
リバウンド	리바운드
マルタ	몰타
ゾウ	엘리펀츠
ゾウ	코끼리
ゾウ	코끼리
呪文	철자
エーカー	에이커
エーカー	에이커
エーカー	아크레
カザフスタン	카자흐스탄
ニュートン	뉴턴
何でも	무엇이든
何でも	뭐든
何でも	아무거나
カイロ	카이로
損害賠償	손해배상
くるみ	호두
不具合	벅스
不具合	버그
不具合	곤충
不具合	벌레
不具合	버그
丸亀	마루가메
メロン	멜론
英樹	히데키
クーペ	쿠페
男の子	boy
男の子	소년
男の子	남자아이
男の子	보이
男の子	소년
男の子	소년들
男の子	boys
男の子	보이즈
男の子	보이스
サバ	고등어
おおよそ	대충
おおよそ	대략
おおよそ	대략적인
フィット	fit
面白い	흥미롭다
面白い	흥미로운
面白い	재미있는
アクセント	말투
クロウ	crow
クロウ	까마귀
クロウ	크로
丁寧	예의
あかり	아카리
パケット	패킷
パケット	패킷
未定	아마도
未定	아마
きわめて	극도로
三日月	초승달
三日月	초승달과
子音	닿소리
保護者	부모
保護者	부모님
指輪	링링
指輪	반지
指輪	소환
指輪	반지
指輪	고리
証明書	인증서
証明書	인증서
証明書	증명서
五島	고토
末裔	후예
ボウル	사발
ボウル	그릇
ボウル	그릇
競泳	수영
競泳	수영
クローバー	클로버
監禁	감금
過半数	다수
経理	회계
経理	회계학
硫黄	유황
桃子	모모코
卸売	도매
フランチェスコ	프란체스코
預金	저축
預金	보증금
預金	예금
預金	예금
捕食	먹이
捕食	프레데터
ヘルメット	헬멧
ヘルメット	투구
ヘルメット	헬멧
発作	발작
抽象	추상화
抽象	추상
赤城	아카기
スルー	통해
フィリップス	필립스
フィリップス	필립스
ケニア	케냐
ケニア	케냐
寄生	기생
寄生	기생충
寄生	기생
資本主義	자본주의
浸水	홍수
意匠	설계
意匠	디자인
ダーラン	다란
デフォルト	기본값
デフォルト	기본
デフォルト	기본값
ベット	베팅
ベット	내기
ベット	bet
ベット	베팅
ドジャース	다저스
ソープ	비누
ソープ	soap
ナノ	나노
スチール	제철
スチール	강철
スチール	스틸
コスプレ	코스프레
茶色	갈색
茶色	브라운
解像度	해상도
解像度	결의
初舞台	데뷔
ロドリゲス	로드리게스
ロドリゲス	로드리게즈
ラオス	라오스
デュオ	듀오
リビア	리비아
リビア	리비아
ジェネレーション	세대
ランス	랜스
支配人	관리자
支配人	매니저
クリニック	클리닉
クリニック	진료소
キッチン	부엌
キッチン	주방
レイプ	강간
ベータ	베타
すみれ	스미레
没収	몰수
没収	몰수
没収	몰수
真珠	진주
真珠	진주
赤外線	적외선
マカオ	마카오
スカート	치마
スカート	스커트
スカート	치마
アイン	anh
アイン	ein
マシュー	매튜
チャリティー	자선단체
チャリティー	자선
職場	직장
ウェルズ	웰스
ウィスコンシン	위스콘신
貴子	타카코
隕石	운석
岩石	바위
買う	사기
投げる	던지기
シュトラウス	스트라우스
シュトラウス	슈트라우스
親戚	상대
親戚	상대적
親戚	친척
親戚	친척
シモン	시몬
シモン	사이몬
シモン	사이먼
羽根	깃털
イルカ	돌고래
イルカ	돌고래
バーク	나무껍질
バーク	버크
アンサンブル	앙상블
かご	바스켓
かご	바구니
孤児	고아
孤児	고아
孤児	고립
ホープ	희망
アームストロング	암스트롱
皮肉	아이러니
皮肉	풍자
テクニカル	테크니컬
テクニカル	기술
テクニカル	기술적
書記官	사무원
書記官	점원
絞り	조리개
拷問	고문
拷問	고문의
ルル	룰루
吸血鬼	뱀파이어
吸血鬼	흡혈귀
清掃	청소
清掃	클리닝
排水	배수
ダコタ	다코타
ヘレン	헬렌
プロトタイプ	프로토타입
プロトタイプ	프로토타입
プロトタイプ	프로토타입을
プロトタイプ	프로토타입
ウリ	멜론
ウリ	멜론
天候	날씨
却下	거절
却下	거부
却下	쇠퇴
却下	해고
シド	시드
シド	시드
シド	sid
湿地	습지
湿地	습지
負債	부채
肯定	긍정
時刻表	시간표
承諾	승낙
承諾	동의
承諾	합격
添付	첨부
添付	부착
添付	첨부
添付	첨부
ポーズ	포즈
ポーズ	포즈
ルック	표정
カルシウム	칼슘
克服	극복
克服	극복
波長	파장
フランチャイズ	프랜차이즈
ジュリア	율리아
ジュリア	쥘리아
ジュリア	줄리아
調停	화해
ボウリング	볼링
コソボ	코소보
ジャッキー	재키
マディソン	매디슨
おもちゃ	장난감
おもちゃ	장난감이
おもちゃ	토이
おもちゃ	장난감
イヴ	이브
イヴ	에이브
毎時	시간마다
毎時	시간별
ポピュラー	인기가요
ポピュラー	인기
ポピュラー	인기가
鋼鉄	제철
鋼鉄	강철
鋼鉄	스틸
ケイト	kate
ケイト	케이트
パンフレット	소책자
パンフレット	팜플렛
パンフレット	소책자
パンフレット	소책자
パンフレット	팜플렛
メーター	미터
メーター	미터
リンダ	린다
体積	볼륨
体積	볼륨
基底	기초
基底	근거
基底	기저
有名人	연예인
経費	비용
経費	비용
ハーバー	항구
ハーバー	하버
ホリデー	휴일
ホリデー	명절
ホリデー	연휴
ホリデー	홀리데이
ホリデー	휴가
ホリデー	공휴일
ミルウォーキー	밀워키
超過	초과
造園	조경
インテリア	인테리어
インテリア	내부
磯部	이소베
公使	장관
キリスト教徒	기독교
キリスト教徒	크리스티안
キリスト教徒	크리스천
キリスト教徒	크리스찬
キリスト教徒	기독교인
リヴァプール	liverpool
リヴァプール	리버풀
スコープ	범위
スコープ	스코프
スコープ	범위
児島	코지마
カメ	거북
カメ	거북이
カメ	거북
カメ	거북이
制裁	제재
制裁	제재
バックアップ	백업
バックアップ	백업
ステファン	스테판
ステファン	슈테판
ステファン	슈테판
スーダン	수단
スーダン	수단
細い	얇은
エキス	추출
エキス	풀기
キッズ	키즈
キッズ	애들
キッズ	아이들
キッズ	어린이
メッツ	메츠
憲章	헌장
憲章	전세
正雄	마사오
キティ	키티
由美子	유미코
スキャンダル	스캔들
トンプソン	톰프슨
テラス	테라스
キプロス	키프로스
キプロス	키프로스
ナイジェリア	나이지리아
ナイジェリア	나이지리아
ターナー	터너
調和	하모니
調和	조화
調和	화합
笑う	웃음
笑う	웃어라
笑う	웃음
笑う	웃어
アゼルバイジャン	아제르바이잔
サントス	산토스
マインド	마음
ベオグラード	베오그라드
ミゲル	미겔
チューナー	튜너
元老院	상원
元老院	상원의원
銘柄	브랜드
見通し	전망
肺炎	폐렴
三角形	삼각형
三角形	트라이앵글
クジラ	고래
クジラ	고래
レーニン	레닌
叫び	질러
ハープ	하프
ソプラノ	소프라노
北京市	베이징
遂に	마침내
遂に	드디어
ムード	분위기
ムード	기분
パブリッシング	게시
パブリッシング	출판
薬局	약국
薬局	약국
薬局	약학
下町	다운타운
下町	시내
ジョヴァンニ	조반니
カラス	crow
カラス	까마귀
模倣	모방
発酵	발효
伯父	삼촌
伯父	아저씨
楽しい	재미
楽しい	즐거움
トマト	토마토
トマト	토마토
騒音	소음
騒音	잡음
英明	지혜로운
英明	현명한
英明	지혜
流す	플러시
流派	학교
ラルフ	랄프
ラルフ	랠프
ノーマル	정규
ノーマル	보통
ノーマル	평범
ノーマル	정상
布施	퓨즈
インタフェース	인터페이스
インタフェース	인터페이스
ナチュラル	자연
ナチュラル	천연
ボヘミア	보헤미아
紡績	빙글빙글
ディアス	디아스
ディアス	디아즈
ディアス	디아스
チャイナ	중국인
チャイナ	중국
チャイナ	차이나
こだわり	집착
ディフェンダー	수비수
入国	이민
入国	이민호
代理人	대표자
代理人	대표
代理人	에이전트
代理人	요원
代理人	대리인
売春	성매매
ドリル	드릴
ドリル	훈련
話し合い	토론
話し合い	논의
スターリング	스털링
スターリング	스털링
ヘルシンキ	헬싱키
アーノルド	아르놀트
ハノーファー	하노버
ハノーファー	하노버
製造業	제조
製造業	제조업
製造業	제조
製造業	제조업
宣告	문장
マフィア	마피아
ルビ	ruby
ルビ	루비
金髪	금발
金髪	금발이
金髪	금발
金髪	금발
不幸	불행
不幸	불행한
賀茂	가모
西宮市	니시노미야
