से	od
निवेशकों	investitora
निवेशकों	investitori
सेठ	set
आँकड़े	statistika
आँकड़े	statistika
आँकड़े	stats
औजार	alat
प्रसंस्करण	obrade
प्रसंस्करण	obradu
प्रसंस्करण	obradi
उदार	liberalne
उदार	liberalni
उदार	liberalna
स्वाधीनता	sloboda
भाषाएं	jezici
भाषाएं	jezike
एयरलाइन	airbus
एयरलाइन	aviokompanija
एयरलाइन	avio
एयरलाइन	aviokompanija
एयरलाइन	avio
एयरलाइन	airlines
तस्वीरें	pictures
तस्वीरें	slike
तस्वीरें	fotografije
तस्वीरें	fotografija
ग्रेड	razreda
ग्रेड	ocjene
सब्जी	povrće
बोइंग	boinga
बोइंग	boeing
आत्मकथा	autobiografija
सवारी	jahanje
सवारी	prevoz
कपड़ा	tekstil
कपड़ा	tekstil
कपड़ा	tekstila
प्लस	plus
गंध	miris
अंटार्कटिका	antarktik
गोद	lap
छुट्टी	odmor
छुट्टी	praznik
यंग	mladi
यंग	mlada
यंग	young
यंग	mladić
अल्लाह	allah
अल्लाह	allaha
अल्लाह	allahu
अल्लाह	bog
अल्लाह	allah
राइट	wright
राइट	rajt
सम्पत्ति	imovine
सम्पत्ति	vlasništvo
सम्पत्ति	imovina
सम्पत्ति	imovinu
सम्पत्ति	imovinska
नित्य	svakodnevne
नित्य	dnevnik
नित्य	svakodnevni
नित्य	dnevni
पेट्रोलियम	nafta
प्रस्थान	odlazak
दहन	sagorijevanje
आंख	oka
आंख	oko
पालतू	pet
पालतू	ljubimce
संचित	consolidated
लाला	lala
उधार	zaduživanja
अनुभवी	iskusila
अनुभवी	doživjelo
अनुभवी	doživio
अनुभवी	doživjela
टोनी	tony
सजीव	živi
सजीव	living
सजीव	živo
सजीव	živa
सजीव	live
सजीव	organizam
सजीव	organizma
यूनिट	jedinice
यूनिट	jedinica
यूनिट	jedinica
स्टेट्स	države
स्टेट्स	država
शायर	okrug
दीर्घा	galerija
शॉट	strijelaca
मिस्टर	mister
लता	lata
थाई	tajlandski
कोर्स	kurs
चिकित्सकों	terapija
चिकित्सकों	doktori
चिकित्सकों	ljekari
वॉशिंगटन	washington
वॉशिंगटन	vašington
वस्तुएं	predmeta
वस्तुएं	predmete
वस्तुएं	stavke
वस्तुएं	predmeti
फैसले	odluke
फैसले	odlukama
फैसले	odluka
भोज	banketa
प्रसव	porođaj
मानस	manas
कराते	karate
उत्तेजित	burne
उत्तेजित	burno
उत्तेजित	hyper
अनावश्यक	neželjene
अनावश्यक	neželjena
अनावश्यक	nepotreban
क्षतिग्रस्त	oštećeni
क्षतिग्रस्त	oštećeno
क्षतिग्रस्त	oštećen
सेवक	sluga
नाव	čamac
फिल्मी	film
शर्करा	ugljikohidrati
पंच	udarac
बोला	bola
बोला	govornom
विघटन	raspada
विघटन	raspada
अनौपचारिक	neformalne
अनौपचारिक	neformalni
साम्यवादी	komunizam
अरुणाचल	arunachal
क्षमताओं	kapacitete
प्रासंगिक	relevantne
प्रासंगिक	relevantnim
लहर	talas
सल्फेट	sulfat
कूद	jump
कूद	skok
कूद	skočio
कूद	skakanje
प्रत्यय	sufiks
परंपराओं	tradicije
परंपराओं	tradicija
ऊन	vuna
नासा	nasa
ब्रह्मांड	svemir
ब्रह्मांड	kosmosa
हीरो	hero
हीरो	heroj
विराम	comma
रियो	rio
पंचम	petom
पंचम	peta
पंचम	peto
पंचम	peti
सांख्यिकीय	statistička
सांख्यिकीय	statističke
सैम	sam
सैम	samom
सैम	same
एयरपोर्ट	aerodrom
एयरपोर्ट	aerodromi
रिक्त	null
रिक्त	prazan
रिक्त	prazna
रिक्त	prazna
बडी	buddy
रैंकिंग	rang
अनुभवों	iskustava
अनुभवों	iskustva
गामा	grama
गामा	gama
गामा	gamma
नियंत्रक	kontroliše
नियंत्रक	kontrolira
अनु	anu
पाचन	varenje
मोर	mor
मोर	paun
बाइबिल	biblija
स्थाई	trajni
स्थाई	trajnim
स्थाई	stalna
स्थाई	stalne
ढाल	gradijent
अभिन्न	integral
फेफड़े	pluća
दोस्तों	tipovi
दोस्तों	prijatelji
दोस्तों	friends
वोल्टेज	napon
दरअसल	zapravo
रोज	ruža
रोज	svakodnevne
रोज	dnevnik
रोज	svakodnevni
रोज	dnevni
खोलने	otvaranje
खुलासा	otkrivaju
खुलासा	otkriti
खुलासा	otkrije
तोड़ने	breaking
मान्यताओं	uvjerenja
मान्यताओं	vjerovanja
जरूर	moraju
जरूर	mora
प्रशासक	administrator
नकल	imitacije
नकल	duplikat
बलिदान	žrtvuje
सर्प	zmija
बैटमैन	batman
गुड	dobro
गुड	dobar
गुड	dobre
धनुष	sedžde
धनुष	luk
एप्पल	jabuka
मधु	med
परिदृश्य	palestinu
परिदृश्य	palestina
परिदृश्य	panorama
परिदृश्य	pejzaž
परिदृश्य	scenarij
परिदृश्य	scenariju
परिदृश्य	scenario
परिदृश्य	perspektiva
अनुपस्थिति	odsustva
अनुपस्थिति	odsustvo
अनुपस्थिति	odsustvu
हार्वर्ड	harvard
गुवाहाटी	guwahati
मार्क्स	marksizam
मार्क्स	marksa
मार्क्स	marx
वॉन	von
कट	rez
कट	smanjila
भयानक	užasni
पुरस्कृत	nagrađeni
केविन	kevin
कर्ता	glumac
शिक्षित	obrazovana
शिक्षित	obrazovani
साबुन	sapun
मिलन	milano
हिंसक	nasilno
गेंदबाजी	bowling
ढाका	dhaka
सेवाएँ	usluge
सेवाएँ	usluga
तलाक	razvod
आक्सीजन	kisik
राजनयिक	diplomata
राजनयिक	diplomatsko
राजनयिक	diplomatski
राजनयिक	diplomatske
राजनयिक	diplomatska
एजेंसियों	agencije
ब्रूस	bruce
ब्रूस	brus
बैठने	sede
बैठने	sjedi
कवच	hamajlije
कवच	oklop
ड्यूक	vojvoda
तैनात	raspoređen
तैनात	raspoređena
तैनात	raspoređen
तैनात	raspoređivanje
दूत	ambasador
अनुष्ठान	ritualnim
राष्ट्रमंडल	commonwealth
तार्किक	logično
तार्किक	logičan
महामारी	epidemija
मीर	mir
पिक्चर्स	pictures
पिक्चर्स	slike
पिक्चर्स	pixar
साइकिल	bicikl
कामयाब	uspješan
कामयाब	uspješnu
कामयाब	uspješne
कामयाब	uspješna
कामयाब	uspješni
कामयाब	uspjeli
कामयाब	uspjela
कामयाब	uspio
साहस	hrabrost
व्याप्त	difuzna
सुसज्जित	sistema
ओल्ड	stare
ओल्ड	stara
ओल्ड	staro
ओल्ड	stari
ज़रा	zara
थकान	umor
थकान	umoran
कोट	citat
अपमान	poniženja
मूवी	film
मूवी	filmovi
मूवी	filmova
मेटल	metal
प्रोफाइल	profil
ब्रिज	mostove
ब्रिज	mostovi
ब्रिज	mostova
ब्रिज	most
पाणिनि	panini
ताज	kruna
ताज	krunu
व्याख्यान	predavanja
व्याख्यान	predavanje
परजीवी	paraziti
परजीवी	parazita
चिकित्सीय	medicinska
चिकित्सीय	medicinski
चिकित्सीय	medical
रोबोट	robot
व्हिस्की	viski
ज़्यादातर	većinom
ज़्यादातर	uglavnom
दम	dum
नागरिकता	državljanstvo
समृद्धि	prosperitet
समृद्धि	prosperiteta
अक्तूबर	oktobar
अक्तूबर	oct
एक्ट	ponašaju
एक्ट	čin
एक्ट	akt
जोकर	joker
जोकर	jack
जोकर	klovn
मित्रों	prijatelji
मित्रों	friends
निमित्त	prouzrokovati
निमित्त	uzrok
आज़ाद	nesmetan
आज़ाद	azad
छठे	šesti
छठे	šestom
पठन	recitacija
कोयले	ugalj
करण	karan
वीज़ा	vize
वीज़ा	viza
कास्त्रो	kastro
कास्त्रो	castro
आकाशगंगा	galaksija
टक्कर	sudar
टक्कर	nesreća
गुणा	množenje
समायोजन	podešavanje
समायोजन	prilagoditi
प्रायोजित	sponzorira
बाली	bali
नवजात	novorođeni
संदिग्ध	sumnjivim
हां	jeste
हां	da
राह	način
कंक्रीट	beton
जिंदगी	život
शिया	šiitskih
शिया	xije
शिया	šiita
अकेला	sami
अकेला	sama
अकेला	pojedinačnog
अकेला	single
अकेला	lonely
अकेला	usamljeni
उपनगरीय	predgrađu
बाबर	babur
प्रांतों	pokrajina
प्रांतों	pokrajina
प्रांतों	provincija
प्रांतों	provincije
ह्रदय	srce
मॉडलिंग	modeling
मॉडलिंग	modeliranje
चाप	arch
चोल	chola
पन्ना	smaragdno
मरीजों	pacijenti
मरीजों	pacijentima
मरीजों	pacijenata
मरीजों	pacijente
खुश	sretan
खुश	sretna
खुश	happy
फायदा	korist
फायदा	prednost
भरोसा	trust
भरोसा	povjerenje
क्रय	kupovinom
फेफड़ों	pluća
फेफड़ों	pluća
एनरॉन	enron
झुकाव	savijanje
उग्र	burne
उग्र	burno
पं	paw
बाजारों	tržišta
भाषाविज्ञान	lingvistika
मेहनत	hard
मेहनत	teško
थाईलैंड	tajland
पर्याय	synonym
बहुतायत	obilja
चाँदी	srebro
वर्णक्रम	spektar
वर्णक्रम	spektra
वर्णक्रम	spektru
प्रायोगिक	eksperimentalni
प्रायोगिक	eksperimentalna
प्रायोगिक	eksperimentalnoj
राक्षस	demon
राक्षस	demona
राक्षस	čudovište
राक्षस	monster
राक्षस	čudovišta
अलंकृत	razrađene
ग्रे	gray
ग्रे	siva
ग्रे	sive
ग्रे	sivi
ग्रे	siva
श्वास	disanje
पोल	anketa
पोल	ankete
पोल	ankete
गारंटी	garantirana
गारंटी	garantira
गारंटी	garancija
निर्भरता	zavisnosti
निर्भरता	zavisnost
तंग	tang
तंग	uska
तंग	uski
तंग	uske
प्रतिरूप	sličnost
चीजें	stvari
योनि	vagina
कांच	staklo
शस्त्र	oružje
शस्त्र	oružja
शस्त्र	oružje
शस्त्र	oružje
राजू	raju
गुलाबी	ružičasta
इलेक्ट्रॉनिक्स	elektronika
ब्राउज़र	pregledač
ब्राउज़र	preglednik
बियर	pivo
गान	himna
गान	himne
सातवीं	sedma
सातवीं	sedmi
एनबीसी	nbc
पुरूष	mužjak
सिंधु	sindhu
सिंधु	sindh
लाइट	svjetlost
अभिव्यक्त	express
हिस्सेदारी	kolac
महा	maha
ऑस्कर	oskar
ऑस्कर	oscar
बाएँ	lijevo
राष्ट्रवादी	nacionalističke
राष्ट्रवादी	nacionalista
राष्ट्रवादी	nacionalistički
राष्ट्रवादी	nacionalistička
स्टीफन	stephen
ब्लूज़	blues
रूपांतरित	realizuju
रूपांतरित	transformirao
रूपांतरित	pretvorena
कांस्य	bronzana
कांस्य	bronza
दिलचस्पी	zainteresovani
दिलचस्पी	zainteresovan
दिलचस्पी	zainteresiran
दिलचस्पी	zainteresovana
दिलचस्पी	zainteresirani
दिलचस्पी	zainteresovane
अलौकिक	natprirodna
देशांतर	longitude
वृत्ति	profesiji
वृत्ति	struke
वृत्ति	profesije
महिलाएँ	ladies
महिलाएँ	dame
महिलाएँ	ženke
महिलाएँ	žene
आचार	etika
मापदंड	kriteriji
एडिनबर्ग	edinburgu
काच	staklo
युवाओं	omladina
सोलह	šesnaest
मलय	malezija
मलय	malajski
सीमेंट	cementa
सीमेंट	cement
डिज़्नी	disney
गोलाकार	sferni
गोलाकार	rundu
गोलाकार	kružni
सिकंदर	aleksandar
सिकंदर	alexander
टोक्यो	tokio
भाग्य	bogatstvo
भाग्य	destiny
भाग्य	sudbina
भाग्य	sudbinu
भाग्य	sudbinu
भाग्य	sudbina
भाग्य	sreću
भाग्य	sreća
बैल	bik
सावधानी	oprezom
पैनल	ploča
पैनल	panel
मारिया	marija
मारिया	maria
स्वीकार्य	swat
स्वीकार्य	prihvatljivo
एनिमेटेड	animirani
कीबोर्ड	tastatura
एंटीबायोटिक	antibiotik
दिनांक	datum
योगी	yogi
गुट	frakcija
प्रतिस्थापन	zamjena
रोज़	ruža
रोज़	svakodnevne
रोज़	dnevnik
रोज़	svakodnevni
रोज़	dnevni
आर्मी	vojska
आर्मी	armija
ब्लेक	blues
ब्लेक	blake
गर्भवती	trudna
गंभीरता	ozbiljnost
सोशल	društvena
सोशल	društvene
सोशल	društvenu
सोशल	socijalna
खरीदा	kupljene
खरीदा	kupljeno
खरीदा	kupljeni
खरीदा	kupila
खरीदा	kupili
खरीदा	kupio
विवादों	sporova
लीड्स	leeds
सिगरेट	cigareta
सिगरेट	cigareta
सिगरेट	cigarete
मुद्रण	štampanje
मिलना	umiješa
हिंद	hind
सैयद	syed
शान	šan
प्रविष्ट	organizatore
प्रविष्ट	ubacuje
प्रविष्ट	insercija
वुड्स	woods
बर्फ़	snijeg
बर्फ़	led
मरुस्थल	pustinja
विवादित	kontroverzni
विवादित	sporni
बताई	rekao
बिल्डिंग	zgrada
क्रमिक	postepenu
क्रमिक	postepenom
क्रमिक	postepene
क्रमिक	postepeno
अल्पसंख्यक	manjina
अल्पसंख्यक	manjinska
अल्पसंख्यक	manjinu
अल्पसंख्यक	manjine
बर्मी	burmanski
अपर्याप्त	neadekvatna
अपर्याप्त	neadekvatni
ट्रक	kamion
ट्रक	kamione
ट्रक	kamioni
ट्रक	kamiona
डीन	din
कब्र	grob
फर्श	kata
फर्श	spratu
फर्श	poda
फर्श	sprat
ग्राउंड	terenu
ग्राउंड	tlo
ग्राउंड	kopnena
ग्राउंड	tlu
ग्राउंड	ground
पैकेज	paketi
पैकेज	paket
प्रतियोगी	takmičar
प्रतियोगी	takmičarke
प्रतियोगी	takmičari
मोती	pearl
मोती	biser
पादरी	sveštenstvo
यूरो	euro
है,	je,
लिटिल	malu
लिटिल	malo
लिटिल	mali
लिटिल	mala
तम्बाकू	duhan
तम्बाकू	duhana
परिपक्व	zrelu
उष्ण	tropske
उष्ण	tropski
उष्ण	tropska
हरित	zelena
लेडी	ledi
लेडी	dami
लेडी	dama
लेडी	lady
कॉर्पोरेशन	korporacija
दया	milosti
दया	milost
दया	dobroti
दया	dobročinstvo
टेक्स्ट	tekst
टेक्स्ट	text
इंद्र	indra
कांगो	kongo
इरादा	namjera
इरादा	namjeru
आशीर्वाद	blagoslov
ओजोन	ozon
ग्रिड	mreži
सुप्रीम	vrhovni
सुप्रीम	vrhovno
अनन्त	beskonačno
अनन्त	vječne
अनन्त	vječni
मॉल	centar
यूनेस्को	unesco
सामरिक	strateške
सामरिक	strateška
सामरिक	strateški
लास	las
आस्ट्रिया	austrijski
आस्ट्रिया	austrija
निर्वाण	nirvana
रिपब्लिकन	republikanske
रिपब्लिकन	republikanska
बगैर	bez
सपना	san
सपना	sna
सपना	dream
सपना	snu
वेन	wayne
उत्तराधिकार	naslijeđe
कारावास	confinement
कारावास	zatvor
आयुक्त	povjerenika
आयुक्त	komesar
उत्तरदायित्व	odgovornost
विचित्र	bizarnog
विद्रोही	pobunjenika
नायर	nair
बैठा	sjede
बैठा	sjedio
बैठा	sat
चन्द्रगुप्त	chandragupta
परमेश्वर	allah
परमेश्वर	allaha
परमेश्वर	allahu
परमेश्वर	bog
फीफा	fifa
इंजेक्शन	injekcijom
दूतावास	ambasada
चुनी	odabrane
चुनी	izabrao
चुनी	izabranim
चुनी	izabran
प्राइवेट	pvt
प्राइवेट	privatno
प्राइवेट	privatne
प्राइवेट	privatni
प्राइवेट	privatna
चित्रकारी	slikarstvo
बेसबॉल	bejzbol
निकटवर्ती	obližnje
उदर	abdomen
झीलों	jezera
लय	ritam
फायर	vatra
हैमिल्टन	hamilton
ऑर्डर	naređenje
ऑर्डर	naredbu
ऑर्डर	reda
ऑर्डर	red
ऑर्डर	naređenje
ऑर्डर	naređenja
किलोग्राम	kilogram
स्त्रोत	izvor
स्त्रोत	izvori
स्त्रोत	izvora
टेप	traka
भूविज्ञान	geologija
खैर	pa
वाइरस	virus
वाइरस	virusi
समायोजित	mijenjati
रबर	guma
सिग्नल	signali
सिग्नल	signale
सिग्नल	signal
हज़रत	hazrat
गाथा	saga
सूक्ष्मदर्शी	mikroskop
सुंदरता	ljepota
यहूदियों	jevreji
फाइल	dosije
फाइल	datoteka
फाइल	arhiva
फाइल	file
निकोलस	nicolas
निकोलस	nicholas
आठवीं	osmi
आठवीं	osmo
मूर्तियाँ	statue
मिसाइल	rakete
मिसाइल	projektila
मिसाइल	projektile
मिसाइल	projektil
मिसाइल	raketa
अर्थशास्त्री	ekonomista
उद्यमी	preduzetnik
जोड़ों	parova
जोड़ों	parovi
परिपूर्ण	savršen
परिपूर्ण	savršena
सन्त	sant
कवरेज	pokrivanja
कवरेज	reportaža
कवरेज	izvještavanje
उपग्रहों	sateliti
नम	vlažne
नम	damp
वाक्यांश	fraze
वाक्यांश	gudački
वाक्यांश	string
मकबरा	grob
मकबरा	grobnica
मकबरा	spomenik
मकबरा	mauzolej
विशेषण	pridjev
मार्केट	tržište
मार्केट	tržišta
मंगलवार	utorak
जाहिर	očigledno
किताबें	knjige
किताबें	knjiga
हिटलर	hitler
सीख	učenje
सीख	uče
सीख	nauči
सीख	uči
सीख	learn
कैबिनेट	kabinet
वैन	van
विस्फोटक	eksplozija
विस्फोटक	eksplozivnih
विस्फोटक	eksploziva
जीवविज्ञान	biologija
वृत्तचित्र	dokumentarac
आपातकालीन	vanredna
सनातन	vječne
सनातन	vječni
तुर्क	turska
तुर्क	turk
संकर	hibridni
संकर	hybrid
प्रो	prof
प्रो	pro
बोस्टन	boston
स्तन	grudima
स्तन	dojke
आदिम	primitivno
लिखकर	pisanje
पेपर	papir
वाटर	voda
सूरी	suri
नाईट	vitez
नाईट	skakač
नाईट	viteza
रॉ	sirovog
औरत	žena
चाँद	mjesec
चाँद	moon
निकासी	odobrenje
निकासी	evakuaciju
भूटान	butana
जॉनसन	johnson
त्रिकोण	trougao
त्रिकोण	trouglovi
त्रिकोण	trouglova
साइबेरिया	sibira
विकृति	warp
हिंदुओं	hindusa
सारांश	synopsis
सारांश	sažetak
नियामक	regulatora
नियामक	regulatorne
नियामक	regulatorni
नियामक	regulatorna
संवेदनशीलता	osjetljivost
सुगंधित	mirisni
एहसास	shvatio
एहसास	realizovao
दूरस्थ	udaljeni
दूरस्थ	udaljene
करेगी	will
करेगी	će
करेगी	ce
अपराधों	zločini
अपराधों	zločine
अपराधों	kriminal
लौकिक	kosmičke
लौकिक	kosmičkim
लौकिक	kosmička
लौकिक	kosmičkih
शिक्षकों	nastavnike
शिक्षकों	nastavnika
शिक्षकों	nastavnici
शिक्षकों	profesori
मेजबान	računar
संतुष्ट	zadovoljan
बालू	pesak
बालू	pijeska
चार्ज	optužba
चार्ज	naboj
चार्ज	optužen
लोड	učitavanje
लोड	teret
सूरत	surat
मणि	mani
उद्धरण	citati
उद्धरण	citata
उद्धरण	citat
मार्क्सवादी	marksistička
नकली	lažna
नकली	lažne
नकली	lažni
नकली	lažno
पूर्वानुमान	predviđanja
पूर्वानुमान	proročanstva
पूर्वानुमान	predviđanje
पूर्वानुमान	prognoza
पूर्वानुमान	predviđen
समझे	razumiju
समझे	razumije
समझे	shvati
वक्ता	predsjedavajući
वक्ता	predsjedavajućeg
स्वयंसेवक	dobrovoljaca
स्वयंसेवक	volonteri
स्वयंसेवक	volonterski
स्वयंसेवक	dobrovoljno
ईंट	cigla
ईंट	dijamanata
दस्तावेज़	docs
दस्तावेज़	dokument
दस्तावेज़	dokumentima
दस्तावेज़	dokumenata
दस्तावेज़	dokumenti
दस्तावेज़	dokumente
दस्तावेज़	doc
पासवर्ड	password
ड्रैगन	zmaj
ड्रैगन	dragon
रोजर	roger
जिक्र	spomen
जिक्र	spomenuti
हान	han
पेट्रोल	benzin
पेट्रोल	benzin
इंटरफेस	interfejs
इंटरफेस	prevodilac
इंटरफेस	miješanja
नायिका	hero
नायिका	heroj
नायिका	heroine
फॉक्स	lisica
फॉक्स	fox
हड़ताल	štrajk
यमन	jemen
आश्रित	zavisna
चार्ली	charlie
पेशी	mišić
स्टोरी	priča
सिपाही	vojnik
कमांडर	komadant
कमांडर	komandant
फ्लैश	float
फ्लैश	flash
निरन्तर	kontinuirani
निरन्तर	neprekidna
दीन	deen
दीन	din
संग	pjevao
जिमी	jimmy
मुलायम	meka
मुलायम	meku
दही	jogurt
टर्मिनस	terminus
अमीरात	emirate
अमीरात	emiratima
अमीरात	emirates
अमीरात	emirata
एंटी	anti
सहयोगियों	kolege
महिमा	slava
शेक्सपियर	shakespeare
अवशोषित	apsorbuju
अवशोषित	apsorbirala
मिथुन	blizanci
रूट	pravci
रूट	pravaca
रूट	put
रूट	ruta
रूट	rute
आकस्मिक	slučajna
फिलिप्स	philips
समझाने	objasniti
समझाने	objasni
सार्वभौमिक	universal
सार्वभौमिक	univerzalno
सार्वभौमिक	univerzalnih
सार्वभौमिक	univerzalni
सार्वभौमिक	univerzalne
सार्वभौमिक	univerzalna
डाक्टर	doktor
व्यर्थ	besmisao
व्यर्थ	beskorisno
महाद्वीपीय	kontinentalna
महाद्वीपीय	kontinentalni
इस्तीफा	ostavke
इस्तीफा	ostavku
इस्तीफा	ostavka
इस्तीफा	ostavku
गिरा	jesen
गिरा	pad
ध्येय	gol
ध्येय	cilj
ध्येय	prouzrokovati
ध्येय	uzrok
ध्येय	uzroka
ध्येय	uzroci
ध्येय	uzrokuje
ताइवान	tajvan
ताइवान	taipei
पल	trenutaka
पल	trenucima
पल	trenutak
पल	momenat
पल	moment
पहुँचे	postigli
पहुँचे	postignutim
डाले	daley
उच्चतर	viša
उच्चतर	višem
अयस्क	ruda
अभिनेताओं	glumaca
अभिनेताओं	glumci
अत्याचार	strahote
अत्याचार	zločine
हि	hehe
बहाव	drift
ट्यूमर	tumor
दाँत	zub
एबरडीन	aberdeen
इंकार	odbiti
इंकार	odbijaju
गोपनीयता	tajnosti
गोपनीयता	privatnost
वार्ड	ward
वार्ड	odjeljenju
क्लार्क	clarke
क्लार्क	clark
मास्को	moskva
चूना	krečnjak
आपत्ति	protivljenje
विपक्ष	opozicioni
विपक्ष	protivljenje
विपक्ष	opozicija
द्रौपदी	draupadi
डब	dub
मतदाता	glasačima
मतदाता	birači
मतदाता	glasači
सूखी	suha
सूखी	suho
सूखी	suho
बॉट	bots
चेहरा	licem
चेहरा	suočavaju
चेहरा	suočiti
चेहरा	lice
चेहरा	face
भूकम्प	potres
प्रधानता	prioritet
जला	burn
पूर्वजों	preci
वाल्व	zalistak
भाषाई	jezičke
दाता	donor
दाता	donatora
दाता	mehanizam
किंग्स	kraljevi
नेटवर्किंग	umrežavanja
नेटवर्किंग	povezivanje
हटाना	brisanje
हटाना	delecija
हटाना	otklanjanje
हटाना	uklanjanje
अर्जेंटीना	argentina
परिप्रेक्ष्य	perspektiva
इंसान	insan
इंसान	čovjek
सूडान	sudan
अलगाव	izolacija
अलगाव	izolaciju
अलगाव	izolacije
वादा	obećanje
चालीस	forty
चालीस	četrdeset
उपवास	post
अप्रत्यक्ष	indirektni
अप्रत्यक्ष	indirektna
अप्रत्यक्ष	implicitni
मंत्रियों	ministri
एयरलाइन्स	airbus
सौदा	sporazum
सौदा	dogovorom
सौदा	deal
सौदा	dogovor
सुनवाई	sluh
विजेताओं	pobjednici
बुधवार	srijeda
पीस	komad
प्रतियां	kopija
प्रतियां	kopije
कार्यकर्ताओं	radnici
कार्यकर्ताओं	radnika
कार्यकर्ताओं	aktivisti
सीमाएँ	rasponu
सीमाएँ	granica
समाजों	društvima
समाजों	društva
समाजों	društava
इथियोपिया	etiopiji
मालिकों	vlasnici
मालिकों	vlasnike
स्थानिक	prostorne
अधिकांशतः	većinom
अधिकांशतः	uglavnom
हीरा	dijamant
किनारों	rubovima
डॉट	tačka
संध्या	hava
संध्या	večeri
संध्या	veče
बेकार	beskorisno
मिशेल	michelle
मिशेल	mitchell
मोटा	gusta
मोटा	masti
मोटा	fat
मोटा	debela
मोटा	masnoća
मोटा	masnoće
अंकन	obilježavanje
अंकन	obilježavajući
वरदान	blagoslov
सलमान	salman
दुख	bijede
फ्रेडरिक	friedrich
फ्रेडरिक	fridrik
फ्रेडरिक	frederick
फ्रेडरिक	frederik
मानद	počasni
नमी	vlage
संग्रहण	kolekcije
संग्रहण	zbirke
संग्रहण	skladištenje
संग्रहण	skladište
संग्रहण	zbirka
संग्रहण	kolekcija
संग्रहण	collection
राष्ट्रवाद	nacionalizam
समर्पण	posvećenost
आर्कटिक	arktik
काबुल	kabul
फिलहाल	trenutno
आलोचनात्मक	kritična
आलोचनात्मक	kritično
प्रतिस्पर्धी	takmičari
प्रतिस्पर्धी	takmičar
प्रतिस्पर्धी	takmičarski
आयरन	željezo
कार्यालयों	kancelarije
कार्यालयों	urede
स्टाफ	osoblje
फिल्टर	filter
डाई	bojenje
आंदोलनों	kretanje
आंदोलनों	pokreti
जटिलता	kompleksnosti
स्विस	švicarska
स्विस	švicarski
कटाई	žetve
रूढ़िवादी	konzervativne
फोर्ट	utvrđenje
फोर्ट	fort
चमड़े	koža
हफ्ते	sedmica
हफ्ते	sedmica
प्रतिज्ञा	obećanje
चैंपियंस	šampioni
मुद्रित	štampanih
मुद्रित	štampana
मुद्रित	štampani
वास्तुकार	arhitekt
अभिनव	inovativni
अभिनव	inovativnih
चयापचय	metabolizam
कनेक्शन	veze
कनेक्शन	veza
अरस्तू	aristotel
बिली	bili
अर्द्ध	polufinale
खाया	ate
बार्सिलोना	barcelona
प्रवक्ता	glasnogovornik
प्रवक्ता	portparol
अग्रिम	plasirao
अस्त्र	astra
विकिमीडिया	wikimedia
माइक्रोफोन	mikrofon
अब्राहम	ibrahim
अब्राहम	abraham
अब्राहम	ibrahima
जुड़वां	blizanac
जुड़वां	blizanci
प्रिक्स	prix
गोल्फ	golf
विडियो	video
गोले	strijelaca
गोले	granate
गोले	granata
हज़ारों	hiljade
बाधित	prekinuo
हिप	hip
क्षीण	blagi
क्षीण	blagog
मंजिल	kata
मंजिल	spratu
मंजिल	poda
मंजिल	sprat
कीमतों	cijene
ट्रॉफी	trophy
ट्रॉफी	trofej
दुरुपयोग	zlostavljanja
दुरुपयोग	zlostavljanje
दुरुपयोग	zloupotrebu
पुनर्जागरण	renesansa
शेट्टी	shetty
लेक	lek
लेक	lech
मिल्वौकी	milwaukee
कंधे	rame
मज़बूत	jaka
मज़बूत	jaki
कंट्रोल	kontrolisanje
कंट्रोल	kontrolisati
कंट्रोल	kontroliše
कंट्रोल	kontroli
कंट्रोल	kontrola
कंट्रोल	ctrl
थीम	teme
थीम	tema
पाउडर	prah
पाउडर	praha
समाजवाद	socijalizam
समाजवाद	sociologija
संगमरमर	mramor
संगमरमर	prekretnica
संगमरमर	prekretnicu
सेक्स	spol
कीर्ति	slavnih
कीर्ति	fame
मिलाने	milano
जेन	jane
जेन	jen
अरबों	milijarde
अरबों	milijardi
गतिशीलता	mobilnost
कहां	gdje
कहां	gde
आतंरिक	unutrašnje
आतंरिक	unutrašnja
आतंरिक	unutrašnji
कैथरीन	katherine
कैथरीन	catherine
कैथरीन	katarina
करन	karan
पत्ती	list
पत्ती	patti
हिम	snijeg
कब्ज़ा	posjedovanje
कब्ज़ा	posjedovanja
कब्ज़ा	preuzimanja
हस्तांतरण	prenos
हस्तांतरण	transfer
हस्तांतरण	prijenos
हस्तांतरण	transport
लॉजिक	logika
टकराव	sudar
टकराव	nesreća
टकराव	sukob
लिनक्स	linux
धुरी	pivot
धुरी	osi
निकाली	izručen
घोड़ा	konj
ख़राब	loše
ख़राब	bad
ख़राब	loš
अहीर	ahir
प्रतिबिंबित	odražavati
प्रतिबिंबित	odražavaju
एकाधिक	multiplayer
वीर्य	sperma
विशिष्टता	spec
दर्रा	proći
दर्रा	pass
गैलेक्सी	galaksija
गुहा	šupljina
अपूर्ण	izvršeno
डेल	dale
डेल	del
डेल	dell
दूरदर्शी	teleskop
शुक्राणु	sperma
शुक्राणु	spermatozoida
शुक्राणु	spermatozoidi
लीवर	poluga
वज़न	težina
तटस्थ	neutral
अनुकूलित	običaj
भेड़	ovca
भेड़	ovce
रैखिक	linearno
रैखिक	linearna
इकाइयाँ	jedinice
इकाइयाँ	jedinica
