категорія	категорија
мастурбація	мастурбацијата
структурне	структуриран
твердопіднебінний	преднонепчена
соціолінгвістика	социолингвистика
каруана	каруана
велч	велч
секуляризація	секуларизација
серцелиста	cordata
монотеїзм	монотеизам
арнім	арним
піаже	piaget
вигравати	победата
вигравати	победничка
вигравати	победнички
насолоджується	ужива
параїба	параиба
петіт	petite
топалов	топалов
кулідж	кулиџ
книгарню	книжарница
централізований	централизирана
лідський	лида
альбан	албан
халіль	калил
козеріг	јарец
вимагаємо	сакаат
отруїв	отруена
отруїв	отровно
отруїв	отруен
непальська	непалскиот
кваме	кваме
алонзо	алонзо
прогнати	шу
герст	харст
дарфур	дарфур
джорді	џорди
шагал	шагал
гельзенкірхен	гелзенкирхен
шарма	шарма
абіджан	абиџан
айлендерс	островјани
яшма	џаспер
неіснуючий	непостоечки
песимізм	песимизам
чхве	чои
бродерік	бродерик
скайвокер	скајвокер
коловодник	tringa
шопрон	шопрон
стараються	заштити
стараються	заштитува
стараються	штити
ченнінг	ченинг
кастор	кастор
фаталі	фатали
поглибити	продлабочи
поглибити	продлабочување
ерг	ерг
орігамі	оригами
чарлстон	чарлстон
готово	заврши
готово	done
готово	направено
готово	сторено
готово	завршено
срна	срна
мерехтіння	згасне
мерехтіння	блескава
мерехтіння	треперење
пелтроу	палтроу
вірила	верувал
вірила	веруваше
вірила	верувале
йос	jos
йос	жос
васіле	василе
скейт	скејт
племінники	внуци
племінники	внучиња
бітола	битола
бітола	bitola
кессі	кеси
кессі	каси
міура	миура
кокер	кокер
емануеле	емануеле
менська	манов
інтрига	кабал
барвистий	шарени
морелло	морело
позитрон	positron
тойо	toyo
казус	casus
чатем	четемски
бердих	бердих
рогівка	рожница
лек	лек
парашути	падобрани
роксі	рокси
пригадав	запомнет
пригадав	запаметени
воші	вошка
феєрія	неук
орхан	орхан
сестричка	sis
сестричка	сис
сестричка	сестро
спазм	грч
дуала	дуала
фарингіт	фарингитис
вааса	vaasa
розклади	распореди
чемно	љубезност
чемно	учтивост
панчо	панчо
розкажіть	кажи
розкажіть	кажувај
парадоксів	парадокси
пополо	пополо
прісцилла	присила
буремний	rebelde
пухнаста	pubescens
ейфелева	ајфеловата
побоюються	капачи
сканера	скенер
дізраелі	disraeli
стоматолога	забар
стоматолога	заболекар
стоматолога	стоматолог
клітинка	келија
клітинка	ќелија
юніс	јунис
юніс	јунис
кована	фалсификувана
кована	фалсификувани
кована	искован
гавайська	хавајски
шелтон	шелтон
мазь	salve
хамадан	hamadan
антігона	антигона
фабрегас	фабрегас
курчатов	курчатов
персіваль	персивал
сокольський	соколски
ільхам	илхам
терр	terre
пропуски	празнини
саку	saku
капіталісти	капиталистите
багатоніжок	стоногалки
брас	градно
поважна	свечен
поважна	свечена
лоа	лоа
аглютинативні	аглутинативен
ісландці	исланѓани
потопити	потоне
пеніцилін	пеницилин
фішка	ствар
фішка	паричка
фішка	монета
мерсін	мерсин
леру	leroux
стайлз	стајлс
антипатр	антипатар
момо	момо
ашока	ашока
фабула	fabula
боте	bothe
пла	pla
розетта	розета
фактура	бил
деж	деј
завзятість	упорноста
завзятість	предавајќи
фог	фо
корпоративному	корпорациите
корпоративному	корпорации
порадила	советуваше
інваріант	invariant
ерман	ерман
голодна	гладни
голодна	гладно
голодна	гладен
голодна	гладна
вітале	витале
беріо	берио
феррера	ферера
едем	идн
едем	eden
метанол	метанол
кратово	кратово
варбург	warburg
перевернути	преврти
знижок	компромитирање
побачиш	канг
глісон	глисон
гнилі	скапано
гнилі	расипани
гнилі	скапани
гнилі	расипано
дагоберт	дагоберт
ерзя	ерзјански
корнелл	корнел
потерпілий	уништен
плутайте	помешал
плутайте	измешаат
морава	морава
епілепсія	епилепсија
дивимося	уживајќи
дивимося	ужива
дивимося	уживање
цеткін	цеткин
младенович	младеновиќ
відокремленим	одделени
відокремленим	одвоен
відокремленим	одвоена
іві	иви
шалена	грубо
шалена	груба
шалена	груби
шалена	груб
шалена	брутална
шалена	брутални
шалена	свирепо
шалена	брутално
шалена	брутален
мальвові	слезови
ммм	mmm
ммм	yum
бурдж	бурџ
слина	плунка
лактози	нетолеранција
чарлтон	чарлтон
муфтій	муфтија
емоція	емоции
емоція	емоција
шпинат	спанаќ
койот	којот
шкофя	шкофја
забудь	заборави
забудь	заборавете
прокаріот	цитоскелет
йонеско	јонеско
гальвані	галвани
гаттон	хатон
гармонійні	хармонична
буряти	бурјати
компетентний	надлежните
компетентний	надлежни
компетентний	компетентен
компетентний	надлежен
сіндзі	шинџи
волонтера	волонтер
волонтера	доброволец
волонтера	волонтерска
волонтера	доброволни
волонтера	волонтерски
фенол	фенол
максиміан	максимин
підкатегорію	поткатегорија
камениця	каменица
ніжку	нога
схованку	скривалиште
тасманійський	тасмански
нейтронна	неутрон
прилетіли	летаа
прилетіли	одлета
прилетіли	прелета
прилетіли	дошол
прилетіли	дојде
прилетіли	дојдоа
схоластика	схоластика
блумфілд	блумфилд
субтитрів	поднаслов
манос	манос
хам	шам
ауреліо	аурелио
менелай	менелај
лабіринтом	непроодни
карстен	карстен
костнер	костнер
веспрем	веспрем
травневі	мајски
травневі	мај
мінога	змиулка
тротуар	тротоар
тротуар	тротоарот
блаженні	благословено
блаженні	благословен
блаженні	благословена
блаженні	блажени
блаженні	благословени
регул	регулус
спливають	искачам
халім	халим
вересові	вресови
пензлі	четки
негр	црнец
рукостискання	ракување
гарпун	харпун
експериментували	експериментира
коріна	корина
суперконтинент	суперконтинент
коу	сое
благословіння	благослов
глостершир	gloucestershire
імпеданс	импеданса
нещасним	мизерен
нещасним	мизерно
нещасним	мизерни
беніньї	бенињи
жетони	жетони
чарівності	шарм
чарівності	шармот
любо	љубо
аларіх	аларик
враца	враца
гомеостаз	хомеостаза
підписка	претплата
роблес	роблес
діснейленд	дизниленд
онтогенез	онтогенеза
паласіос	паласиос
телекомунікаційний	телекомуникациска
телекомунікаційний	телекомуникациите
телекомунікаційний	телекомуникации
телекомунікаційний	телекомуникациски
павезе	павезе
каравела	каравела
лауда	лауда
конор	конор
кашшаї	кашаи
обережні	внимателно
обережні	внимателен
обережні	претпазлив
треві	треви
треві	trevi
астер	астер
галловей	галовеј
гальяно	галијано
андрос	андрос
монтойя	монтоја
гагаузька	гагауски
зацікавило	заинтересираните
зацікавило	заинтересиран
зацікавило	заинтересирани
зацікавило	заинтересирана
ретимно	ретимно
цигарки	цигарите
цигарки	цигари
цигарки	цигарите
цигарки	пуши
цигарки	цигари
цигарки	цигара
консолідувати	консолидира
консолідувати	консолидирање
роздати	привлече
роздати	нацртај
зикурат	зигурат
лімфи	лимфен
патогенів	патогени
густавович	нојхаус
септа	септа
евлія	евлија
автовиробник	автомобил
покоях	чемберс
покоях	комори
пожежник	пожарникар
дратувати	иритираат
радіометр	крукс
шопенгауер	шопенхауер
карет	карета
подружки	другарки
подружки	другарките
ланца	ланца
арафат	арафат
селлерс	продавачи
елегантність	елеганција
коб	кората
патагонія	патагонија
кейл	кал
кейл	кејл
солана	солана
інс	инче
ігнатов	игнатов
макдавелл	мекдауел
холостяк	ерген
немовлята	бебиња
песталоцці	песталоци
змієносець	змијоносец
теллер	телер
перник	перник
малайсько	малајско
дьє	dieu
квазар	квазар
флоріс	флорис
дядьки	чичковци
чосер	чосер
усуненням	помагаа
усуненням	помогнати
токантінс	токантинс
нодар	нодар
парочка	пар
парочка	двојка
офелія	офелија
широколистий	latifolia
нечисті	нечиста
нечисті	нечисти
суза	суса
раума	rauma
хашим	хашим
цвєтаєва	цветаева
ціанід	цијанид
ука	ука
бігунів	тркачи
вибухне	експлодира
сеута	сеута
патрулюють	патроли
ніло	nilo
тегусігальпа	тегусигалпа
побажали	посака
побажали	посакал
побажали	посакав
макалу	макалу
яннік	јаник
кахетія	кахетија
равно	равно
візерспун	витерспун
ксенакіс	ксенакис
підключитися	поврзи
дюрас	дирас
малко	malko
бернбург	бернбург
надпровідність	суперспроводливост
рауф	рауф
сучасно	модерен
сучасно	модерно
сучасно	модерни
сучасно	современ
сучасно	модерна
безпритульні	бездомништво
спок	спок
філателія	филателија
радіоведучі	телевизии
хвар	хвар
ввімкнено	овозможен
ввімкнено	овозможена
ввімкнено	овозможено
інтерпол	интерпол
гейгера	гајгер
цвікау	цвикау
бандар	бандар
рахував	дали
послухав	слушала
послухав	слушав
збалансований	избалансиран
фашист	фашист
фашист	фашистички
фашист	фашистичка
салазар	салазар
коріа	кореа
пластівці	житарки
пластівці	житарици
пластівці	овес
рожає	рожае
макгілл	мекгил
гваделупи	гваделуп
гортань	грклан
клоуни	кловнови
біопсія	биопсија
підібрали	укине
допису	објава
допису	објавата
допису	пост
допису	објави
неминучі	неизбежни
роуленд	роуланд
сос	sos
сос	сос
герт	герт
канонізація	канонизација
профі	измамници
профі	про
профі	pro
профі	професионалец
смачний	вкусен
смачний	вкусно
смачний	вкусна
смачний	вкусни
райко	рајко
пробачив	простува
пробачив	простуваат
луке	луке
онєгін	онегин
фінансистів	финансиери
джеймісон	џејмисон
аннан	анан
токсикологія	токсикологија
желатин	желатин
анка	анка
пропонуємо	понудата
пропонуємо	понуда
пропонуємо	понуди
галатів	галатјаните
гокінг	хокинг
рулетка	рулет
рубе	рубе
улла	ула
букети	букети
вияснити	разјаснување
вияснити	појаснување
алгинський	алга
айдин	aydın
колетт	колет
кумасі	кумаси
мілетський	милет
асфальті	тротоарот
робототехніка	роботиката
лійка	инка
лійка	отвор
бановина	бановина
бужумбура	буџумбура
шельда	шелда
лети	мува
лети	летај
лети	летаат
лети	лета
слейд	слејд
ваксман	ваксман
спрацювало	работел
спрацювало	работев
спрацювало	работеше
спрацювало	функционираше
спрацювало	работено
гвінейський	гвинејски
мефістофель	мефисто
алелі	алел
невинні	невини
невинні	невино
невинні	невин
невинні	невини
невинні	невина
очам	очи
геотермальна	геотермална
підказка	совет
підказка	бакшиш
підказка	tooltip
підказка	навестување
підказка	сугестија
сента	сента
тарік	тарик
тарік	тарик
хемптон	хемптон
хемптон	хамптон
дікс	дикс
альгамбра	алхамбра
сука	кучка
сука	кучката
веселої	влог
веселої	облог
лессі	леси
горний	горњи
палеоген	paleogene
адаптивний	прилагодлива
траффорд	трафорд
підтвердилися	неосновани
вупі	вупи
стіллер	стилер
юґа	југа
гетевей	хатавеј
швиденько	брзо
раціональну	рационално
раціональну	рационални
електромонтер	електричар
янгон	јангон
імпічмент	отповикување
адамсон	адамсон
максимізувати	раширување
максимізувати	рашири
максимізувати	рашири
демонологія	демонологија
латиніна	латинина
іменниками	именки
падло	удари
падло	разнесува
калатрава	калатрава
соковита	сочни
соковита	сочно
соковита	сочен
фос	фоз
згорнуто	срушена
накладних	прекривање
псих	чудак
гельсінборг	хелсингборг
зріла	зрел
зріла	зрела
зріла	зрело
зріла	зрели
рятівники	спасители
рятівники	спасувачи
рятівники	спасувачите
рятівники	спасители
плеханов	плеханов
безжалісний	немилосрден
безжалісний	self
безжалісний	немилосрдно
безжалісний	немилосрдни
тахометр	тахометар
закінф	закинтос
ніжками	екстремитети
роскілле	роскилде
бус	автобус
столики	маси
столики	масите
гусеподібні	гусковидни
голосуйте	гласање
голосуйте	гласајте
голосуйте	гласај
каталітичний	каталитички
деккер	декер
людвігсбург	лудвигсбург
селбі	селби
гортанний	гласилна
голоцен	холоцен
хабіб	хабиб
тріатлон	триатлон
грамотний	писмени
вигнанці	одметници
плантація	плантажа
жимолость	lonicera
бюрократичні	бирократски
бритва	брич
бритва	жилет
формальності	формалности
пасуться	пасат
ландтаг	ландтаг
дерріда	дерида
жюссьє	жисје
манагуа	манагва
талібан	талибанците
карлівна	бароница
подушечки	перничиња
метафізичний	метафизички
витривалі	цврст
витривалі	тешки
витривалі	тешка
електроліз	електролиза
реддінг	рединг
шолохов	шолохов
кенсін	кеншин
полетіли	летаа
полетіли	одлета
полетіли	прелета
різали	пресечен
чистилище	чистилиштето
чистилище	чистилиште
неприйнятно	неприфатливо
неприйнятно	неприфатлива
неприйнятно	неприфатлив
неприйнятно	неприфатливи
перцептрон	перцептрон
естатіус	евстахиј
вставлено	вметнати
вставлено	вметнат
вставлено	вметнато
вставлено	внесени
ввід	внес
ввід	влезни
везти	носење
везти	носејќи
розпач	очај
розпач	очај
бурос	borås
чарами	магии
діа	dia
каньяда	кањада
дайк	дајк
метушні	паника
кореллі	корели
аберація	аберација
танкред	танкред
лера	лера
скептики	скептиците
петсі	петси
погрожують	загрозени
погрожують	загрозено
погрожують	загрозена
погрожують	загрозен
сахіб	сахиб
розлучена	разведена
розлучена	разведен
розлучена	разведени
інфографіка	инфографика
хенлі	хенли
екзистенціалізм	егзистенцијализмот
серфінг	сурфање
серфінг	сурфањето
малятко	бебе
малятко	орце
малятко	душичка
малятко	срце
донни	дони
мінарети	минариња
плов	пилав
нагадаємо	потсети
басра	басра
морж	морж
даррелл	дурел
даррелл	дарел
пхукет	пукет
гізи	гиза
воткінс	воткинс
мідзукі	мизуки
піноккіо	пинокио
пасха	велигденска
пасха	велигденски
пасха	велигден
шеймус	шејмус
торрічеллі	торичели
мартінс	мартинс
шеллінг	schelling
чинну	важи
чинну	валидни
чинну	валидна
чинну	валиден
чинну	валидно
пелла	пела
пелла	постол
міграційна	качување
міграційна	качувањето
міграційна	мигранти
райхенбах	рајхенбах
галлей	хели
продовжуємо	продолжи
продовжуємо	продолжуваме
продовжуємо	продолжува
діелектрики	диелектрик
родопи	родопи
боягуз	кукавица
інтерактивне	интерактивен
інтерактивне	интерактивна
інтерактивне	интерактивни
нола	нола
фобій	фобии
заале	зале
левіафан	левијатан
шанкар	шанкар
здивувати	изненадување
щеплень	вакцинирани
стоунхендж	стоунхенџ
міркувати	шпекулираат
міркувати	шпекулира
миттю	плука
бенто	бенто
обернути	ротација
нескорений	непоразен
лаппеенранта	lappeenranta
скайлер	скајлер
акіно	акино
олігархи	олигарси
виявить	детектира
виявить	пронаоѓа
сюзі	сузи
сюзі	сузи
полінезійські	полинезиски
гайдельберг	хајделберг
скола	скола
лагранж	лагранж
безтурботний	смиреноста
музеєзнавство	музеологија
голкошкірі	иглокожи
істмен	истмен
обітниця	завет
хейзел	хејзел
габермас	хабермас
ентропію	непредвидливост
чисельник	броител
раковіца	раковица
копф	копф
дафніс	дафнис
плавне	мазна
плавне	мазно
мігрень	мигрена
клос	clos
казково	брилијантен
казково	брилијантно
казково	брилијантна
космо	космо
джекіл	џекил
відкликано	повлечена
відкликано	одземена
відкликано	отповикан
#на	#во
#на	#the
#на	#на
#на	#на
аяла	ајала
смог	смог
ганнес	ханес
слоан	слоан
жорді	жорди
оброблено	обработени
каліка	хендикепирани
каліка	хендикепиран
каліка	инвалид
комами	запирка
комами	запирки
лотерея	лотарија
варнави	варнава
впертість	тврдоглавост
малинова	sponsa
страуси	ноеви
дрогба	дрогба
зарозумілість	ароганција
калмицька	калмички
габен	габен
слоун	слоан
каттегат	категат
золотоустий	златоуст
молочко	желе
ангілья	ангилја
параноя	параноја
анадир	анадир
супергерой	суперхерој
джедаї	џедај
джедаї	џедаи
вприскування	инјекција
вприскування	инекција
альмодовар	алмодовар
доконаний	партицип
зашифровані	криптирани
згадала	споменати
згадала	спомнато
згадала	спомнав
згадала	споменат
згадала	спомна
вікіцитати	викицитат
займаюся	прави
прету	preto
бузковий	магента
гігабайт	гигабајт
янтра	јантра
данлоп	данлоп
карцинома	carcinoma
вафлі	вафли
вафлі	вафли
інуктитут	инуктитут
казанлик	казанлак
блумінгтон	блумингтон
галій	галиум
вікторина	квиз
петруччі	петручи
лавина	лавина
зародком	фетусот
зародком	фетус
ідіом	идиоми
анастасіос	анастасиос
фанатиків	фанатични
бордель	бордел
бордель	бордели
фелісіті	фелисити
мадригал	мадригал
шелленберг	шеленберг
гайді	хајди
пардо	пардо
фрезерування	мелење
фільтрувати	филтер
щириця	amaranthus
ідіот	идиот
злін	злин
перестануть	вратови
башар	башар
кордоба	кордоба
щедрим	великодушно
щедрим	дарежливо
щедрим	дарежлив
щедрим	великодушна
наставництво	придружба
пасльонові	зрнци
актиній	актиниум
гагара	лон
жаке	жаке
квач	ознака
квач	означи
дірак	дирак
етично	етички
батістута	батистута
ортогональна	orthographic
менор	manor
грейнджер	грејнџер
половецька	кумански
майр	mayr
карають	казнет
карають	казнети
лінкольншир	lincolnshire
культуризм	бодибилдинг
акваріуми	аквариуми
зловили	фатено
зловили	фатена
зловили	фатен
зловили	фатени
рекурсивний	рекурзивно
рветься	крши
рветься	паузи
рветься	попуштање
максім	максим
максім	максим
втопити	удави
перез	перез
брдо	брдо
блед	блед
чачак	чачак
одержима	опседнат
одержима	опседната
дархан	дархан
малаялам	малајалам
тофу	тофу
кортить	чешање
сатанізм	сатанизам
штауффенберг	штауфенберг
вимкнено	хендикепираните
вимкнено	исклучено
вимкнено	оневозможена
вимкнено	оневозможени
вимкнено	онеспособени
вимкнено	оневозможено
вимкнено	исклучен
вимкнено	исклучена
вимкнено	off
вимкнено	исклучено
іззі	изи
маріє	мери
отримувач	примач
велде	велде
папеете	папете
тотті	тоти
ордо	ordo
гаскелл	gaskell
аладдін	аладин
мікенська	микенскиот
сміттєві	измет
каратів	карати
мола	мола
реінкарнація	реинкарнација
ріба	riba
співпадіння	случајност
співпадіння	коинциденција
співпадіння	совпаѓање
пізнавально	когнитивни
абауй	абауј
чернетка	нацртот
чернетка	нацрт
антананаріву	антананариво
кабачок	тиквички
пріска	приска
ескалація	ескалацијата
ескалація	ескалација
делор	делор
теотіуакан	teotihuacan
аал	aal
соціоніка	соционика
аріосто	ариосто
фейлетон	фељтон
зорро	зоро
гаргантюа	гаргантуа
ярл	јарл
щітка	четка
щітка	четка
сталактити	сталактити
ініціалізація	иницирање
ініціалізація	стартување
аксум	аксум
делос	делос
смут	смут
робертович	ердман
вінтон	винтон
ельбасан	елбасан
ідрія	идрија
емметт	емет
енгель	енгел
бензен	бензен
нищить	уништува
маноліс	манолис
павол	павол
образливий	злоупотребува
образливий	насилен
куски	грутки
боль	bol
кестнер	кестнер
строга	строги
строга	строг
строга	строга
обертаючись	изливи
шаріат	шеријатот
медового	меден
епіфаній	саламина
кошмарів	експедиции
уразливих	празнини
еусебіу	еузебио
роп	роп
перселл	персел
броснан	броснан
саса	саса
саса	саша
згадую	споменувајќи
куле	куле
марнославство	суета
спустошений	пусто
спустошений	пуста
геофізична	тектонска
гойко	гојко
мато	мато
район}}	округ}}
правець	тетанус
перикл	перикле
валлонія	валонија
ллється	истура
емполі	емполи
рамадан	рамазан
рамадан	рамадан
нахабно	вообразен
сплачено	проверив
сплачено	проверено
сплачено	проверен
сплачено	проверена
сплачено	платен
сплачено	платено
сплачено	платени
сплачено	платена
ронан	ронан
кліні	kleene
гартфордшир	hertfordshire
невдах	губитниците
невдах	губитници
агамемнон	агамемнон
джеко	џеко
євнух	евнух
вербові	врби
штокгаузен	штокхаузен
абрикосов	абрикосов
аполлодор	apollodorus
осмій	осмиум
ігра	igra
діуретики	диуретик
бронхи	бронхии
букіт	букит
кракатау	кракатау
денев	денев
криптоаналіз	cryptanalysis
серпанок	магла
маккенна	мекена
майонез	мајонез
вінтур	винтур
баттенберг	battenberg
рубідій	рубидиум
шенкер	шенкер
ескобар	ескобар
структуралізм	структурализам
яблучна	малиќ
ввімкнути	овозможи
ввімкнути	овозможување
аргентинське	аргентинскиот
мудро	мудро
бібер	бибер
едда	еда
самсун	самсун
гучномовець	звучник
гучномовець	звучник
гучномовець	спикер
гучномовець	говорник
мегават	мегавати
платне	платен
платне	платено
платне	платени
платне	платена
вії	трепки
вії	трепките
таубе	taube
лай	лаи
зернистий	зрнесто
котіяр	котијар
вегенер	вегенер
десятковий	децимални
гейз	хејс
пта	птах
перевантажені	преоптоварени
луксор	луксузната
карун	карун
арамейська	арамејски
сикхізм	сикизам
картрайт	картрајт
раньєрі	раниери
телепортація	телепортација
рагнар	рагнар
орна	обработливо
полє	поље
андріанов	андријанов
шардоне	шардоне
засмучує	вознемирувачко
антаблемент	перваз
невизначене	неидентификуван
невизначене	неидентификувани
утро	сабајле
утро	утро
утро	утринска
утро	утринско
утро	утрински
арма	арма
форталеза	форталеза
ненад	ненад
гімні	измет
сміявся	смеење
сміявся	насмеан
сміявся	смееше
закладок	обележувачи
марцеллін	марцелин
меланхолії	меланхолија
карловац	карловац
чіпси	чипс
чіпси	чипови
ерекція	ерекција
берджес	бурџис
обідів	вечери
джеффріс	џефрис
йодид	јодот
вордсворт	вордсворт
нлп	нлп
панком	анархистичка
могадишо	могадишу
делчев	делчев
мандалай	мандалеј
венах	вени
венах	вените
скалярна	скаларен
еріксен	ериксен
джаггер	џегер
мозлі	мозли
кіло	килограм
кіло	кило
лякати	исплаши
лякати	плаши
змішувач	сликарска
чілі	чили
ейфорія	еуфорија
пламмер	пламер
фундаменталізм	фундаментализам
фундаменталізм	крстоносци
орб	сферата
брітт	бред
палеографія	палеографија
плащаниця	торино
дарвінізм	дарвинизам
кальян	ориентални
бангі	банги
суматранський	суматрански
вікія	wikia
туалетів	чистачи
анатомо	анатомски
корбетт	корбет
блокнот	тетратка
блокнот	бележник
ацетил	ацетил
домжале	домжале
енеску	енеску
кілікія	киликија
гіггз	гигс
перигор	перигор
вкладку	ливче
лантаноїди	лантаноиди
белінда	белинда
співрозмовників	наметлива
мелу	мело
алон	алон
надійніше	квоти
долан	долан
окуляр	окулар
підсвідомість	потсвест
обговоримо	разговараат
пухнасті	крзнена
сонечка	сонце
знущатися	исмејува
реній	рениум
карнобат	карнобат
повисла	pendula
кендрік	кендрик
еса	иса
еса	еса
мії	мили
пірес	пирес
модемів	модеми
кабот	кебот
рібейро	рибеиро
паневежис	паневежис
лоретта	лорета
галлімар	gallimard
саксон	саксон
туполєв	туполев
канетті	канети
років,	години,
виродки	копилиња
бірюза	тиркиз
виснажена	исцрпена
виснажена	исцрпен
виснажена	исцрпени
батарейки	акумулатори
батарейки	батерии
батарейки	батериите
кампі	campi
раффаеле	рафаеле
жупа	жупа
атб	atb
апостолос	апостолос
відсотками	проценти
меттерніх	metternich
лопеш	лопес
гекльберрі	хаклбери
слухала	слушала
слухала	слушав
інгуська	ингушки
берналь	бернал
донаті	донати
поплив	акт
гети	гета
мункачі	михај
юссі	јуси
геніталії	дршка
кустуриця	кустурица
клинків	сечила
фердінандо	фердинандо
палестинці	палестинците
курили	пушел
реджі	реџи
годен	годен
луканія	луканија
злості	терапевт
лінчепінг	линшепинг
лессінг	лесинг
непот	непот
борат	борат
борат	borat
тремоло	тремоло
балчик	балчик
анкер	анкер
елін	елин
піктограми	икони
піктограми	иконите
сивкоподібні	дождосвирни
преференцій	гсп
бородавки	брадавиците
ґранада	гранада
винайти	измислуваат
винайти	измисли
сахалінськ	sakhalinsk
зінедін	зинедин
яванський	јавански
амато	амато
сіссе	сисе
малайзійський	малезиски
монтессорі	монтесори
знайомтесь	воведување
нецікаво	здодевно
нецікаво	досадно
гурі	гури
термінову	итно
волапюк	волапик
наручники	лисици
наручники	лисици
шакур	шакур
підконтрольний	подложна
підконтрольний	подложни
миттєва	инстантно
миттєва	инстант
кубертен	кубертен
алігатор	алигатор
мерв	мерв
ясмін	јасмин
джермейн	џермејн
давор	давор
сідар	сидер
комбс	комбс
волберг	волберг
танкера	цистерната
еморі	емори
златан	златан
каїда	каеда
готтфрід	готфрид
шабат	пука
езотеричні	езотерична
даунс	даунс
гайльбронн	хајлброн
бульдог	булдог
скептиків	скептиците
медді	меди
медді	мади
медді	меди
медді	мади
томо	томо
морт	morte
сорос	сорос
тортів	средување
джоффрі	џофри
окада	окада
едельвейс	edelweiss
освоює	тимари
седі	чеди
веселою	честит
валізи	перничиња
валізи	ќеси
валізи	вреќи
валізи	торби
валізи	чанти
валізи	куфери
валізи	багаж
краватку	tie
краватку	вратоврска
краватку	нерешено
анталії	анталија
кредитор	кредитор
марієтта	мариета
туго	тесна
туго	цврсто
туго	тесен
орками	окупирана
боко	боко
покахонтас	покахонтас
кренстон	кранстон
бетані	бетани
кросівки	патики
кросівки	чевли
кросівки	обувки
фазани	фазани
капиця	капица
клеро	клеро
барометр	барометар
орвелл	орвел
флорін	флорин
багами	бахамите
сафа	сафа
зорян	зоран
зорян	zoran
дзвонять	ѕвонење
дзвонять	ѕвони
дент	дент
боршод	боршод
пунктуація	интерпункција
голан	голан
пенемюнде	пенеминде
змішували	мешање
найважче	најтешка
найважче	најсилно
найважче	најтешко
брессон	бресон
ятала	праведно
відносність	релативност
лякають	преплашени
лякають	исплашени
хеммонд	хамонд
сейсмологія	сеизмологија
генотип	генотип
хоакіна	хоакин
тверезий	трезен
зателефонувати	повик
зателефонувати	повикај
акр	хектари
акр	акри
каміло	камило
нуклеїнові	нуклеинска
уйгурська	ујгурски
гімлі	гимли
катапульта	катапулт
гетеросексуальних	бисексуалец
дисфункція	дисфункција
кессель	кесел
тафт	тафт
добсон	добсон
пілігрим	аџија
туччі	тучи
кіруна	кируна
віргінський	virginiana
кавабата	кавабата
роналдінью	роналдињо
приєднуйтесь	приклучи
дивергенція	дивергенција
нувель	nouvelle
трансплантація	трансплантација
нуну	нуно
херардо	херардо
дівча	девојка
дівча	девојче
антитеза	антитеза
девальвація	девалвација
паблік	јавно
паблік	јавни
паблік	јавен
паблік	јавна
паблік	јавност
паблік	public
дітки	деца
дітки	babe
дітки	срц
дітки	бејб
міокардит	миокардитис
аламеда	аламеда
жадібно	алчни
жадібно	алчен
мансар	мансар
поговоримо	разговараме
поговоримо	зборувај
поговоримо	збори
прибуде	пристигнува
прибуде	пристига
змішує	меша
тибето	tibeto
харизма	харизма
чернетку	нацртот
чернетку	нацрт
образливо	скандалозно
шартр	шартр
навас	навас
крайстчерч	christchurch
фарисеї	фарисеите
невирішених	нерешени
невирішених	нерешен
невирішених	нерешено
келсо	келсо
вісімнадцята	eighteenth
сморід	смрдеа
гейб	гејб
егон	егон
езоп	езоп
мікени	микена
сіта	сита
спокус	искушенија
люгер	лугер
підробці	фалсификат
помідор	домати
помідор	домат
помідор	патлиџан
войнович	воиновиќ
мамаду	мамаду
кардамон	кардамом
цвінглі	цвингли
карон	карон
левенгук	левенхук
дамір	дамир
беннінг	бенинг
спідвей	писта
діді	диди
таблоїд	таблоид
прост	прост
сванеті	сванетија
кальві	калви
фрактали	фрактали
пауз	застанувајќи
гретхен	гречен
блукаючий	vagus
тетраедр	тетраедар
балотеллі	балотели
авеста	авеста
каракалла	каракала
стартап	стартување
комаху	инсект
комаху	инсекти
радісний	радосна
блума	таксономија
пантерс	пантерите
знижка	попуст
одягав	обвиен
келсі	келси
образився	навреден
образився	навредени
факундо	факундо
первіенс	purviance
салас	салас
перезапису	запиши
роальд	роалд
майкельсон	мајклсон
епікур	епикур
