apie	について
kieta	タフ
kieta	厳しい
moravijos	モラヴィア
gamyklų	工場
investicijos	投資
investicijos	投資
stalas	デスク
dragon	ドラゴン
mičigano	ミシガン
wright	ライト
meidži	明治
lygybės	平等
terapija	治療
terapija	セラピー
lima	リマ
rené	ルネ
img	img
įkvėpimo	インスピレーション
įkvėpimo	インスパイア
černobylio	チェルノブイリ
orlando	オーランドー
orlando	オーランド
orlando	オルランド
juostomis	車線
mergelių	処女
mergelių	ヴァージン
kašmyro	カシミール
publikuoti	公開
aljanso	アライアンス
mina	mina
mina	ミナ
mina	ミナト
gaidys	コック
gaidys	雄鶏
kėlimo	リフティング
prietaisai	デバイス
prietaisai	機器
domino	ドミノ
apskaita	経理
apskaita	会計
slaugos	看護
joachim	ヨアヒム
joachim	ヨアキム
filipinai	フィリピン
gauja	ギャング
vfb	vfb
sera	セラ
orai	天候
orai	天気
orai	気象
kovotojai	ファイターズ
sintezė	合成
kanarų	カナリア
žodyno	語彙
domingo	ドミンゴ
garų	蒸気
moderni	モダン
pusbrolis	従姉妹
pusbrolis	従兄弟
pusbrolis	いとこ
kūriniams	ワークス
kūriniams	作品
filadelfijos	フィラデルフィア
skraidyti	飛ぶ
skraidyti	フライング
bowie	ボウイ
uždarymo	閉包
uždarymo	閉鎖
uždarymo	閉会
nuostolius	拭く
pareiga	義務
pareiga	債務
bananai	バナナ
beach	ビーチ
beach	砂浜
con	con
atsakyti	回答
atsakyti	答え
atsakyti	答弁
atsakyti	返信
raganos	魔女
raganos	ウィッチ
raganos	魔女
evoliucija	進化
evoliucija	evolution
gilus	ディープ
gilus	深い
kraujotakos	循環
paskaitos	レクチャー
paskaitos	講義
paskaitos	講演
paparčių	シダ
grace	恩寵
grace	グレース
grace	グレイス
sąvokų	概念
sąvokų	コンセプト
forte	フォルテ
harris	ハリス
genys	キツツキ
mangano	マンガン
kryme	クリミア半島
skaičiuoti	カウント
diplomatijos	外交
ville	ヴィル
lang	lang
lang	ラング
šekspyras	シェイクスピア
šekspyras	シェークスピア
ypatybės	プロパティ
ypatybės	属性
kone	コニー
michelle	ミシェル
singapūro	シンガポール
propaganda	プロパガンダ
kiaušinio	エッグ
vista	vista
vista	ビスタ
komponentai	コンポーネント
licencijos	ライセンス
sprogimas	爆発
sveiki	こんにちは
sveiki	ハロー
cameron	キャメロン
registracijos	登録
registracijos	登記
dešimtys	tens
dešimtys	フォロワー
augmenija	植生
plata	plata
kadrų	フレーム
bauda	ペナルティ
irakas	イラク
adams	アダムズ
adams	アダムス
vaistinės	薬学
vaistinės	薬局
banknotai	紙幣
smegenis	脳みそ
švelnus	穏やか
švelnus	優しい
minkšta	やわらかい
minkšta	柔らかい
minkšta	ソフト
buvimas	存在
ceremonijoje	セレモニー
ceremonijoje	儀式
ceremonijoje	式典
kościół	kościół
katinas	ネコ
katinas	ねこ
verdi	ヴェルディ
detroito	デトロイト
arbitražo	仲裁
arbitražo	審判員
abejonių	疑念
blogas	バッド
blogas	悪い
šokti	ダンス
šokti	ダンシング
šokti	踊り
šokti	踊る
konkrečių	特定
kopenhaga	コペンハーゲン
fermentų	酵素
geležis	アイロン
gausus	豊富
parduodama	落札
parduodama	販売
malaizija	マレーシア
devyni	nine
ištraukos	エキス
vienuolynai	修道院
vienuolynai	僧院
trakijos	トラキア
magija	magic
magija	魔法
magija	マジック
boksininkas	ボクサー
sausa	辛口
sausa	ドライ
sausa	乾燥
vynuogės	ぶどう
vynuogės	ブドウ
vynuogės	ブドウ
vynuogės	ぶどう
išstumti	取り出し
parduotuvėse	店舗
parduotuvėse	ショップ
parduotuvėse	店舗
silicio	シリコン
silicio	ケイ素
gimimas	誕生
trupės	劇団
sverdlovsko	スヴェルドロフスク
pranešimai	通知
pranešimai	お知らせ
sweet	スウィート
sweet	甘い
aprašas	在庫
aprašas	棚卸
bel	crl
cola	コーラ
sandėlis	倉庫
textcolor	textcolor
tyrėjas	研究者
tyrėjas	研究員
įjungtas	有効
gražiai	ナイス
gražiai	ニース
gražiai	素敵
rpg	ラグ
tešlos	生地
sintezės	フュージョン
metodika	方法論
neil	ニール
spec	スペック
spec	spec
saldus	スウィート
saldus	甘い
doktrina	教義
doktrina	ドクトリン
arturas	アーサー
malavio	マラウイ
čechovas	チェーホフ
irina	イリナ
irina	イリーナ
klaus	クラウス
išnykimo	絶滅
išnykimo	消滅
ragana	魔女
ragana	ウィッチ
keith	キース
lodzės	ウッチ
lodzės	ウッチー
intel	intel
lūžio	骨折
lūžio	破壊
haičio	ハイチ
graži	美しい
graži	ビューティフル
müller	ミュラー
maršrutai	路線
maršrutai	ルート
skilimo	分解
skilimo	腐敗
skilimo	劣化
bordo	ボルドー
dešimtuką	大当たり
plokštumos	飛行機
dovana	ギフト
dovana	贈り物
žudikas	殺人犯
žudikas	人殺し
baskų	バスク
morgan	モルガン
kamaz	kamaz
atšauktas	破棄
pagrobė	誘拐
simetrija	対称
įdomu	興味深い
įdomu	おもしろい
įdomu	面白い
įdomu	ワンダー
nėštumas	妊娠
veiksnys	ファクター
veiksnys	因子
veiksnys	係数
kambariai	部屋
kambariai	ルーム
mika	美香
mika	ミカ
spaudimą	圧縮
linda	linda
linda	リンダ
ferganos	フェルガナ
uždara	閉店
langas	ウィンドウ
rama	ラーマ
pagonių	異教徒
sintezatorius	シンセサイザー
pirštai	爪先
pirštai	つま先
jaučiasi	感じ
bokšte	タワー
žirgas	騎士
žirgas	ナイト
žirgas	ウマ
lrs	lrs
angliavandenių	炭水化物
angliavandenių	炭水化物
juniors	後輩
para	パラ
vda	adt
kanalais	チャネル
kanalais	チャンネル
įtikinti	説得
susigrąžinti	回復
iliustracija	イラスト
liucija	ルチア
liucija	ルシア
ftb	fbi
orleano	オルレアン
romai	ロマ
romai	ローマ
senegalas	セネガル
valdytojai	知事
valdytojai	コントローラ
valdytojai	コントローラー
valdytojai	マネージャー
valdytojai	マネージャ
riteris	騎士
riteris	ナイト
kamuolys	ボール
šarvus	アーマー
šarvus	装甲
kančios	苦しみ
bilietų	切符
bilietų	チケット
bilietų	切符
bilietų	チケット
vitaminas	ビタミン
signalus	シグナル
signalus	合図
signalus	信号
scrolls	巻物
supratimą	意識
reputaciją	評判
albion	アルビオン
edvinas	エドウィン
serbentų	スグリ
intelektinės	無形
intelektinės	知識人
ncaa	ncaa
sol	sol
sol	ソル
galinga	重い
galinga	ヘビー
galinga	パワフル
muilo	石けん
muilo	石鹸
muilo	ソープ
muilo	soap
gebėjimą	能力
milteliai	粉末
milteliai	パウダー
smūgį	バウンティ
maja	マヤ
sieti	bind
sieti	製本
karšto	熱い
karšto	ホット
karšto	暑い
pozicijose	見出し
garnys	サギ
kūdikis	ベイビー
kūdikis	赤ちゃん
tyla	サイレンス
tyla	無音
tyla	沈黙
stovėjimo	駐車
asteroidas	小惑星
vienodas	ユニフォーム
vienodas	制服
įrenginio	設置
įrenginio	インストール
horizontaliai	水平
gražus	ナイス
gražus	ニース
gražus	素敵
gražus	ハンサム
gražus	イケメン
adrian	エイドリアン
cerro	セロ
šiltas	あったかい
šiltas	暖かい
šiltas	温かい
čaikovskis	チャイコフスキー
vice	バイス
skurdo	シラミ
šeimininkė	ホステス
jausmai	気持ち
jausmai	感情
romanus	小説
nuostoliai	損失
mažuma	少数
rankraštis	原稿
rankraštis	写本
fergie	ファーギー
schmidt	シュミット
ksk	ksk
neoficialus	非公式
neoficialus	略式
neoficialus	非公式
vakaras	夕方
būsto	住居
valanda	時間
kvalifikacija	資格
riko	リコ
ciklai	サイクル
turistai	ツーリスト
turistai	観光
turistai	ツーリスト
col	col
internetas	インターネット
tuvalu	ツバル
sebastianas	セバスティアン
sebastianas	セバスティアヌス
sebastianas	セバスチャン
osaka	大阪
laimė	ハピネス
laimė	幸福
laimė	幸せ
tito	ティト
lydymosi	融解
orda	大群
orda	horde
dažai	カラー
dažai	塗料
dažai	絵の具
dažai	染める
dažai	染料
dažai	ペンキ
dažai	ペイント
dažai	塗料
orlaivis	航空機
orlaivis	飛行機
atnaujinimo	リニューアル
mainai	交換
unikali	ユニーク
unikali	独特
kaupiasi	貯める
princesės	王女
princesės	プリンセス
skrenda	飛ぶ
skrenda	フライング
supratimas	知覚
supratimas	理解
una	ウナ
miltai	粉末
miltai	小麦粉
miltai	食事
miltai	粉末
miltai	パウダー
lankytojai	ビジター
žurnalistai	ジャーナリスト
guru	グル
federico	フェデリコ
uždegimo	イグニッション
krūties	乳房
krūties	母乳
ara	ara
techno	テクノ
vidurys	真ん中
vidurys	ミドル
nord	ノール
sale	サリー
invazija	侵略
invazija	侵攻
vairuotojo	運転手
vairuotojo	ドライバ
vairuotojo	ドライバー
reikalavimas	要件
corpus	コーパス
vaikui	子供
vaikui	児童
nosis	鼻音
dėžė	ボックス
ulrich	ウルリッヒ
tvoros	フェンス
delegacija	委任
delegacija	委嘱
juosmens	ウエスト
polo	ポロ
atliktų	有罪
atliktų	guilty
katalikybė	カトリシズム
inžinieriai	工学
inžinieriai	エンジニアリング
įrašymo	記録
įrašymo	レコーディング
įrašymo	録音
fontanas	噴水
karaliene	女王
karaliene	クイーン
pristatymo	配達
pristatymo	配送
pristatymo	配信
pristatymo	デリバリー
uleb	uleb
vėlai	遅い
lubos	天井
lubos	天井
juostelė	ストライプ
žarna	ホース
pusiausvyrą	平衡
pusiausvyrą	均衡
sekta	セクト
magnus	マグナス
privilegijos	特権
klipą	クリップ
kampai	アングル
kavalerija	騎兵
lytis	性別
lytis	ジェンダー
lytis	性別
lytis	セックス
amžinai	フォーエバー
andre	アンドレ
išversti	翻訳
tailandas	タイ
din	din
medžioti	ハント
medžioti	狩り
medžioti	狩り
medžioti	ハンティング
medžioti	狩猟
užduotys	タスク
kliūtis	バリア
kliūtis	障壁
zenit	ゼニット
srautų	脊柱
srautų	背骨
srautų	脊椎
tragedijos	悲劇
mėgėjai	アマチュア
šildymo	暖房
bla	blah
hektarų	ヘクタール
hektarų	エーカー
varchar	varchar
imtynininkas	レスラー
misionieriai	宣教師
trimitas	トランペット
mongolija	モンゴル
dvyniai	双子
sunkvežimių	トラック
žingsniai	歩数
žingsniai	手順
žingsniai	ステップ
ginčai	紛争
ginčai	申し立て
diecezija	教区
kilometrai	キロメートル
kilometrai	キロ
kilometrai	キロメートル
odense	オーデンセ
eur	ktm
šakelių	小枝
klevų	メープル
klevų	カエデ
sklypas	包み
sklypas	小包
baublys	にがり
pramogos	エンターテイメント
pramogos	娯楽
pramogos	エンターテインメント
erdvėlaivis	宇宙船
katalonijos	カタロニア
pornografijos	ポルノグラフィ
pornografijos	ポルノ
tuščias	空欄
tuščias	ブランク
epizodai	エピソード
jordanijos	ヨルダン
jordanijos	ジョーダン
montavimo	マウント
deimantų	ダイヤモンド
kambodžos	カンボジア
draugus	友だち
draugus	友達
atributas	属性
apšvietimo	照明
apšvietimo	イルミネーション
apšvietimo	照明
laivyba	配送
kirovo	キーロフ
eksperimentas	実験
sutikimo	同意
sutikimo	承諾
singles	シングルス
modeliavimas	モデリング
modeliavimas	シミュレーション
modeliavimas	モデリング
modeliavimas	シミュレーション
skalūnų	スレート
paskelbia	公開
tarša	公害
tarša	汚染
tarša	汚染
mia	mia
mia	ミア
keleivinis	乗客
keleivinis	旅客
kordiljera	オクシデンタル
kortelės	カード
pareigybės	投稿
liudmila	リュドミラ
liudmila	リュドミーラ
išdėstymas	レイアウト
išdėstymas	配置
išdėstymas	編曲
gyvsidabrio	水星
gyvsidabrio	マーキュリー
gyvsidabrio	水銀
studio	スタジオ
garcía	ガルシア
maršrutų	路線
maršrutų	ルート
angelai	エンジェルス
angelai	天使
papūga	オウム
deni	デニス
ramiai	チル
ramiai	寒気
ramiai	chill
lama	ラーマ
lama	ラマ
flash	flash
flash	フラッシュ
minkštas	やわらかい
minkštas	柔らかい
minkštas	ソフト
pirkimo	購入
pirkimo	購買
pirkimo	購入
pirkimo	購入
vamzdžių	チューブ
džersio	ジャージー
dana	ダナ
dėžės	クラテス
dėžės	ボックス
cohen	コーヘン
cohen	コーエン
susidūrimo	衝突
kenijoje	ケニア
turkiją	トルコ
turkiją	七面鳥
neuronų	ニューロン
ada	エイダ
ada	ada
triukšmo	ノイズ
triukšmo	騒音
vaistas	医学
raitelis	ライダー
stiklas	グラス
stiklas	ガラス
krišna	クリシュナ
kate	kate
kate	ケイト
kavinė	カフェ
augusta	オーガスタ
evans	エヴァンス
evans	エヴァンズ
evans	エバンス
avarija	アクシデント
avarija	事故
modeliavimo	モデリング
arklys	ウマ
tiesus	まっすぐ
tiesus	ストレート
lizdas	slot
lizdas	スロット
lizdas	ソケット
kakavos	ココア
diskai	ディスク
diskai	円盤
kiemo	ヤード
kiemo	パティオ
koordinuoti	座標
priedų	添加物
kakadu	オウム
baterija	電池
baterija	バッテリー
baterija	バッテリ
medžiotojas	狩人
medžiotojas	ハンター
degtinės	ウォッカ
keleivis	乗客
keleivis	旅客
dozė	線量
dozė	一服
saratovo	サラトフ
puiki	グレート
puiki	優れた
tomis	トミー
alavo	スズ
rykliai	サメ
rykliai	サメ
afganistanas	アフガニスタン
gražuolė	美容
klaudijus	クラウディウス
schemos	ダイアグラム
juostelės	ストリップ
uganda	ウガンダ
ūkas	星雲
siamo	シャム
daugintis	乗算
atsitraukti	退却
atsitraukti	撤退
moreno	モレノ
žyniai	司祭
nuskendo	埋没
nuskendo	溺死
citrinos	レモン
padangos	タイヤ
įrodymai	ドキュメント
įrodymai	ドキュメンテーション
įrodymai	証拠
navikas	腫瘍
klientas	クライアント
malda	祈り
malda	礼拝
malda	祈祷
visko	すべて
visko	全て
archyvai	アーカイブ
fantastika	議員
fantastika	フィクション
atkarpos	クーポン
uniformos	ユニフォーム
sviesto	バター
sevilijos	セビリア
pet	pet
pet	ペット
bokštelis	タレット
hugh	ヒュー
administratoriai	管理者
administratoriai	管理人
administratoriai	管理者
administratoriai	管理人
ubuntu	ubuntu
tbilisio	トビリシ
kortelė	カード
blason	blason
įgyvendinimas	実装
įgyvendinimas	実施
parduotuvėje	ショップ
meile	ラヴ
meile	ラブ
alėjos	裏通り
alėjos	路地
mena	メナ
žvalgyba	探検
viačeslavas	ヴャチェスラフ
wikimapia	wikimapia
domenico	ドメニコ
žaizdos	傷口
inžinerija	工学
inžinerija	エンジニアリング
erika	えりか
erika	エリカ
ginčas	申し立て
diagnostika	診断
diagnostika	診断
prabangos	贅沢
pristatymas	配達
pristatymas	配送
pristatymas	配信
pristatymas	デリバリー
pristatymas	デリバリー
aprašymai	記事
aprašymai	ストーリー
sklaidos	普及
abchazijos	アブハジア
trinidadas	トリニダード
profesijos	職業
gerklės	咽喉
žala	怪我
žala	外傷
žala	被害
žala	ダメージ
žala	損傷
žala	損害
kamerūnas	カメルーン
mon	mon
šoka	踊り
šoka	ダンス
šoka	ダンシング
šoka	踊り
šoka	踊る
rossi	ロッシ
garbė	名誉
garbė	名誉
garbė	グローリー
hokaido	北海道
toledo	トレド
dėvėti	着る
dėvėti	摩耗
ich	ich
derinys	ショートカット
derinys	組み合わせ
derinys	コンビネーション
stačiakampis	長方形
šikšnosparniai	コウモリ
apsiginti	擁護
nagų	ネイル
murmansko	ムルマンスク
džiunglės	ジャングル
krakmolo	デンプン
aleksandr	アレクサンドル
išties	本当に
morfologija	形態
trenerių	コーチ
nelaimės	災害
emigracijos	移住
emigracijos	入国
emigracijos	移民
unguriai	ウナギ
detektyvas	刑事
trance	トランス
sportui	スポーツ
urban	アーバン
draugystė	友情
reitingai	評価
benito	ベニート
trylika	thirteen
reperis	ラッパー
rusia	ルテニア
genocidas	ジェノサイド
nelaimių	災害
arkos	アーチ
subst	subst
bild	bild
liemens	胴体
vestuves	ウェディング
vestuves	ウェディング
vestuves	結婚式
ronaldo	ロナウド
funk	ファンク
baudos	罰金
fišeris	フィッシャー
karjeras	採石場
alkoholinių	アル中
biatlono	バイアスロン
coupe	クーペ
plaukia	セーリング
plaukia	スイミング
plaukia	競泳
plaukia	水泳
kanjonas	峡谷
gabono	ガボン
kvapas	匂い
kvapas	におい
kvapas	香り
giminaičiai	親族
giminaičiai	親戚
išsaugojimo	保存
išsaugojimo	保全
nuotaika	気分
nuotaika	ムード
deguonis	酸素
walker	ウォーカー
kasybos	鉱業
bibliotekininkas	司書
projektavimas	デザイン
projektavimas	設計
projektavimas	意匠
sraigtasparnis	ヘリコプター
sraigtasparnis	チョッパー
eksperimentai	実験
sachalino	樺太
karate	空手
biologinė	生物
fsb	fsb
skaičiavimas	計算
skaičiavimas	算定
patarėja	顧問
patarėja	アドバイザー
antena	アンテナ
rugių	ライ麦
rugių	ライ
teorema	定理
etimologija	語源
okinavos	沖縄
kolega	同僚
ateivių	エイリアン
geresnis	ベター
nad	nad
sia	sia
collins	コリンズ
kepurė	ハット
kepurė	帽子
tina	ティナ
bilas	ビル
protonų	陽子
punta	プンタ
tarpeklis	渓谷
tarpeklis	峡谷
banda	群れ
poetai	詩人
sargybinis	ボディーガード
sargybinis	ボディガード
jogos	ヨガ
biblija	聖書
nimfa	ニンフ
esp	esp
šokėjų	ダンサー
šokėjų	踊り子
apyvartą	循環
mocartas	モーツァルト
voyager	ボイジャー
ledi	レディ
kornelijus	コルネリウス
kornelijus	コーネリアス
ltu	ltu
misisipės	ミシシッピ
sprintas	スプリント
atkūrimas	修復
atkūrimas	復元
atkūrimas	維新
pagarba	尊敬
pagarba	尊重
pagarba	リスペクト
pagarba	敬意
wikitext	wikitext
riazanės	リャザン
pateikimo	提出
observatorijos	天文台
šešėlis	シャドー
šešėlis	シャドウ
šešėlis	シェイド
šešėlis	日陰
šešėlis	シェード
stuburinių	脊椎動物
traktorių	トラクター
sėkla	種子
sėkla	シード
lempos	ランプ
adele	アデル
prokuratūra	検察官
prokuratūra	検事
kankinių	殉教
spalvotas	染める
amonio	アンモニウム
siauros	狭い
kazachstanas	カザフスタン
kokosų	ココナツ
kokosų	ココナッツ
bandymo	テスト
pen	pen
pen	ペン
imigrantai	移民
kasyklų	地雷
ahmed	アーメド
shell	シェル
tunelio	トンネル
didžiuliai	巨大
kritiką	批評
kritiką	評論
kritiką	批判
kritiką	批判
doom	ドゥーム
vfl	vfl
dialektas	方言
tundra	ツンドラ
reitingų	評価
reitingų	評価
reitingų	格付
formuojant	フレーミング
pažiūras	忠誠
moto	モト
atsistatydinti	辞任
paradoksas	パラドックス
uranas	ウラン
uranas	天王星
fischer	フィッシャー
aiškinimas	解釈
aiškinimas	通訳
dvigubos	デュアル
frenkas	フランク
batista	バティスタ
molinių	土器
andora	アンドラ
baker	ベーカー
žurnalai	日記
jamaika	ジャマイカ
lsd	lsd
apollo	アポロ
kasyklose	地雷
dalai	ダライ
šventieji	聖徒
šventieji	セインツ
tikėtis	expect
eksperimentų	実験
intervalas	間隔
intervalas	音程
intervalas	インターバル
intervalas	区間
ištrauka	エキス
snieglenčių	スノーボード
signalai	シグナル
signalai	合図
signalai	信号
alkoholis	アルコール
teen	teen
teen	十代
teen	ティーン
emilio	エミリオ
alanas	アラン
ema	エマ
dirbtinių	人工
universalus	ユニバーサル
antoine	アントワーヌ
chartija	チャーター
chartija	憲章
chartija	貸切
saga	サガ
saga	佐賀
gavimo	受け取る
gavimo	受信
paskolos	ローン
paskolos	融資
paskolos	ローン
paskolos	融資
stambule	イスタンブール
miltelių	ドープ
itunes	itunes
tabu	タブー
wwe	wwe
atšaukti	取り消し
atšaukti	取り消す
komikas	コメディアン
rimtas	深刻
indiana	インディアナ
diagrama	ダイアグラム
diagrama	チャート
labui	快感
labui	喜び
labui	快楽
tigras	トラ
tigras	タイガー
gautą	派生
apšvietimas	照明
apšvietimas	イルミネーション
apšvietimas	照明
rosberg	ロズベルグ
ramos	ラモス
įdomus	興味深い
įdomus	おもしろい
įdomus	面白い
eismas	トラフィック
eismas	交通
vadovus	ガイド
infrastruktūrą	インフラストラクチャー
kreivės	プロット
kreivės	カーブ
kreivės	曲線
vsd	vsd
imigracijos	入国
imigracijos	移民
luna	ルナ
epidemija	伝染病
keršto	復讐
keršto	報復
keršto	復讐
keršto	リベンジ
keršto	報復
apribojimai	制限
apribojimai	制約
finansavimas	融資
aristotelis	アリストテレス
dela	dela
michele	ミケーレ
klanai	氏族
žvėris	野獣
žvėris	ビースト
albrecht	アルブレヒト
patogu	快適
patogu	快適
pusiausvyra	平衡
pusiausvyra	均衡
laikotarpius	ピリオド
prieglauda	聖域
hanoverio	ハノーファー
sklandymo	滑空
igor	イーゴリ
piligrimų	巡礼
tamsi	ダーク
tamsi	暗い
teisininkai	弁護士
naktys	ナイツ
odisėjas	オデュッセウス
jessica	ジェシカ
skyrybų	離婚
maišto	反乱
karen	カレン
kostiumai	コスチューム
kostiumai	衣装
kostiumai	装束
laukiniai	ワイルド
laukiniai	野生
lūžis	骨折
lūžis	破壊
sinajaus	シナイ半島
virusų	ウィルス
virusų	ウイルス
tonga	トンガ
diskusija	話し合い
diskusija	ディスカッション
porceliano	磁器
junior	ジュニア
dialektai	方言
emocijas	感情
valtis	ボート
išmestas	退学
grindys	フロア
rimtų	深刻
šalta	肌寒い
klasika	古典
ala	アラ
stebėjimas	モニタリング
stebėjimas	監視
stebėjimas	傍聴
stebėjimas	観察
stebėjimas	観測
restoranai	レストラン
grožis	美容
dalintis	共有
dalintis	シェア
dalintis	共有
dalintis	シェア
nubausti	処罰
tatrų	タトラ
regentas	摂政
jūrinė	マリン
priešistorė	先史時代
priešistorė	前史
liang	リャン
sausos	辛口
sausos	ドライ
sausos	乾燥
vedėjai	司会
pardavimas	販売
pardavimas	売り上げ
pardavimas	セールス
pardavimas	売上
utype	utype
stoke	ストーク
kubą	立方体
kubą	キューブ
vektorius	ベクター
vektorius	ベクトル
tiekimas	サプライ
tiekimas	供給
sunaikinimo	内訳
mara	マーラ
sandėliai	倉庫
sandėliai	倉庫
tendencija	トレンド
tendencija	流行
išradimas	発明
gripo	インフルエンザ
ryklys	サメ
bananų	バナナ
bananų	バナナ
karšta	熱い
karšta	ホット
karšta	暑い
tamsus	ダーク
tamsus	暗い
mineralai	鉱物
kūdikiai	幼児
kūdikiai	乳児
kūdikiai	赤ちゃん
stipriausia	最強
regencija	摂政
rašybos	つづり
rašybos	スペル
rašybos	スペリング
kenčia	苦しむ
išsamiai	近い
mtk	mtk
eco	エコ
ūkiuose	ホールディングス
explorer	エクスプローラー
elnio	トナカイ
teta	おばさん
teta	叔母
teta	おば
kde	kde
fiziologija	生理学
sesijos	セッションズ
sesijos	セッション
kenija	ケニア
finansai	財務
finansai	金融
finansai	財政
finansai	ファイナンス
tps	tps
dino	ディーノ
dino	ディノ
vpu	vpu
fermentacijos	発酵
flickr	flickr
automatinė	自動
automatinė	オート
rankinis	manual
rankinis	手動
rankinis	マニュアル
frazė	フレーズ
antspaudas	切手
antspaudas	スタンプ
mustang	マスタング
zodiako	ゾディアック
sinonimas	同義語
sinonimas	類義語
zeppelin	ツェッペリン
tarnas	召使
ruonių	アザラシ
ruonių	封印
ruonių	印章
ruonių	シール
ruonių	押印
derlius	農産物
derlius	作物
derlius	収穫
šarvuotis	アルマジロ
kostiumus	コスチューム
kostiumus	衣装
kostiumus	装束
akademinių	アカデミック
daiktavardžiai	名詞
valdančioji	統治
antys	カモ
boro	ホウ素
saab	サーブ
sviestas	バター
kapsulė	カプセル
skristi	fly
skristi	ハエ
skristi	フライ
skristi	飛ぶ
leninas	レーニン
geo	geo
mugės	縁日
gintis	擁護
svetainių	ウェブサイト
antraštė	キャプション
dresden	ドレスデン
portsmouth	ポーツマス
atsiimti	引き出す
peiliai	ナイフ
dali	ダリ
pupelių	ビーン
ožkų	ヤギ
ožkų	ヤギ
kabelių	電線
kabelių	ケーブル
baltymas	タンパク質
baltymas	たんぱく質
miežiai	大麦
terra	テラ
apertura	apertura
morris	モーリス
morris	モリス
populiacijų	人口
ralph	ラルフ
aistra	パッション
aistra	情熱
aistra	受難
lau	ラウ
pumpurai	つぼみ
neutronų	中性子
įrengimai	インストール
atostogos	休暇
atostogos	バカンス
atostogos	バケーション
estetika	美学
saksofonas	サックス
jachta	ヨット
liepsnos	炎上
reikmenys	アクセサリ
reikmenys	アクセサリー
aerodromo	飛行場
katastrofa	災害
kakava	ココア
kataras	カタール
konsultavimo	コンサルタント
colin	コリン
prognozė	予後
prognozė	予言
prognozė	予測
heinz	ハインツ
valentino	ヴァレンティーノ
gėrimus	リキュール
gili	ディープ
gili	深い
intensyvi	激しい
atsargiai	注意深い
agentai	エージェント
claudio	クラウディオ
griežtas	厳重
griežtas	ストリング
urbino	ウルビーノ
jena	イェーナ
šeichas	シャイフ
priemaišų	穢れ
bliuzo	ブルース
kaukės	マスク
lėtinė	慢性
lėtinė	持病
kaukė	仮面
kaukė	マスク
dzin	jin
dzin	ジン
šautuvą	小銃
šautuvą	ライフル
pigmentas	顔料
kviečia	招待
clausura	clausura
lópez	ロペス
marilyn	マリリン
dubline	ダブリン
jules	ジュール
bloga	バッド
bloga	悪い
laikotarpiai	ピリオド
kaltinimai	告発
generatorius	ジェネレータ
rex	レックス
tiraspol	ティラスポリ
gerhard	ゲルハルト
diskusijas	ディスカッション
spencer	スペンサー
dre	ドレー
kazino	カジノ
kazino	カジノ
prieiga	アクセシビリティ
lango	ウィンドウ
mazda	マツダ
pučia	吹く
virusai	ウィルス
virusai	ウイルス
paskirstymo	分布
paskirstymo	流通
paskirstymo	配当
kovinė	民兵
klinikų	クリニック
klinikų	診療所
argumentai	論証
argumentai	引数
lovos	ベッド
lovos	ベッド
singapūras	シンガポール
spora	胞子
bobas	ボブ
bobas	bob
zanzibaro	ザンジバル
lava	溶岩
užtaisas	実包
užtaisas	カートリッジ
tyčia	わざと
tyčia	故意
išnykimas	絶滅
išnykimas	消滅
kurorto	タレント
kurorto	興行
kurorto	芸能人
intensyvus	激しい
purvo	マッド
chan	チャン
pietūs	昼食
pietūs	ランチ
riebalai	脂肪
gerard	ジェラード
gestapo	ゲシュタポ
obligacijų	結合
obligacijų	ボンド
koch	コッホ
humanitarinės	人道的
humanitarinės	人道
cha	チャ
derinti	組み合わせ
ištikimas	忠実
solidarumo	連帯
azovo	アゾフ
wallace	ウォレス
fernández	フェルナンデス
svečias	ゲスト
salono	キャビン
salono	船室
dramblys	ゾウ
atnaujinimas	リニューアル
murray	マレー
fame	名声
mokymai	トレーニング
mokymai	講習
mokymai	修行
mokymai	訓練
mokymai	研修
fff	fff
tėtis	ダディ
gibraltaro	ジブラルタル
atsisakymas	拒否
atsisakymas	拒絶
dėžutės	ボックス
watson	ワトソン
žibintai	街灯
ata	ata
obuoliai	リンゴ
obuoliai	りんご
vilna	ウール
libanas	レバノン
sebastiano	セバスティアーノ
allmusic	allmusic
specializuotos	専門
išnašos	脚注
šarlotė	シャルロット
aberdeen	アバディーン
khan	ハーン
khan	カーン
metacritic	metacritic
valparaiso	バルパライソ
sriuba	スープ
tyrėjai	研究者
keliaujant	旅行
apdoroti	ハンドル
rožės	薔薇
rožės	バラ
himalajuose	ヒマラヤ山脈
seminarai	セミナー
dirbtinė	模倣
dirbtinė	人工
svetlana	スヴェトラーナ
svetlana	スベトラーナ
volta	ボルタ
volta	ヴォルタ
kadras	ショット
auflage	auflage
emocijos	感情
emocijos	感情
bmp	bmp
donaldas	ドナルド
sveikatingumo	ウェルネス
osc	osc
išmesti	投げる
išmesti	ダンプ
izoliuota	絶縁
komentarų	コメント
atomas	原子
butelius	ボトル
magadano	マガダン
auditorijai	観客
auditorijai	オーディエンス
vicente	ビセンテ
amc	amc
swift	スイフト
swift	スウィフト
musa	ムサ
ina	伊奈
žmonija	人類
vamzdžiai	tops
vamzdžiai	トップス
aukomis	犠牲
aukomis	生贄
slap	平手打ち
ilsisi	カッコイイ
olandas	ダッチマン
integruota	統合
blair	ブレア
sojos	宗谷
