மற்றும்	ja
விடுதிகள்	hotellit
வார்டு	ward
வார்டு	osastolla
உற்பத்தியாளர்கள்	valmistajien
உற்பத்தியாளர்கள்	valmistajat
தடைகள்	esteitä
தடைகள்	esteet
தட்டையான	litteä
தட்டையான	tasainen
சந்திரசேகர்	chandrasekhar
பாலூட்டி	nisäkkäiden
பேய்	ghost
பேய்	haamu
பேய்	kummitus
பேய்	aave
பேய்	paholainen
பேய்	piru
பேய்	devil
பிரகடனம்	julistus
பிரகடனம்	julistuksen
பிரகடனம்	julkilausuma
பிரகடனம்	ilmoitus
குறைப்பு	vähennys
குறைப்பு	vähentäminen
குறைப்பு	pienentäminen
குறைப்பு	väheneminen
சஞ்சய்	sanjay
தெரேசா	teresa
தெரேசா	theresa
முரண்பாடு	konflikti
முரண்பாடு	selkkaus
முரண்பாடு	konfliktin
முரண்பாடு	ristiriita
முரண்பாடு	konfliktit
நகல்	kopioida
நகல்	kopio
நகல்	kopioi
நகல்	kopio
நாவல்கள்	romaaneja
யோகா	jooga
யோகா	joogaa
ஆஸ்கார்	oscar
ஆஸ்கார்	oscarin
கழுத்து	kaulan
கழுத்து	niskan
கழுத்து	niska
கழுத்து	kaula
ஸ்டீவன்	steven
அண்டம்	maailmankaikkeus
அண்டம்	universumi
ஐரோப்பியர்	eurooppalaisia
ஐரோப்பியர்	eurooppalaiset
ஐரோப்பியர்	euroopan
திருத்த	tarkistuksen
திருத்த	muutos
திருத்த	tarkistus
பொதுவுடைமை	kommunismin
பொதுவுடைமை	kommunismi
ஆமை	turtle
ஆமை	kilpikonna
ஆமை	kilpikonna
ஏற்பாடுகள்	järjestely
ஏற்பாடுகள்	järjestelyt
ஏற்பாடுகள்	järjestelyn
ஏற்பாடுகள்	järjestelyyn
ஏற்பாடுகள்	järjestelyt
சுரப்பி	rauhanen
வல்லுநர்கள்	ammattilaisille
வல்லுநர்கள்	ammattilaiset
வல்லுநர்கள்	ammattilaisia
குறிப்பிடுகின்றது	tekemisissä
டோக்கியோ	tokioon
டோக்கியோ	tokion
ஆரோக்கியமான	terveellistä
ஆரோக்கியமான	terveet
ஆரோக்கியமான	terveellinen
ஆரோக்கியமான	terve
பேரன்	pojanpoika
பேரன்	lapsenlapsi
எருமை	buffalo
தொழிலாக	uran
தொழிலாக	ura
எழுதுதல்	polttaminen
எழுதுதல்	palava
எழுதுதல்	poltetaan
எழுதுதல்	polttaa
எழுதுதல்	kirjoittaminen
எழுதுதல்	kirjoitus
எழுதுதல்	kirjoittaa
எழுதுதல்	kirjoitusta
சாதகமாக	positiivisesti
சாதகமாக	myönteisesti
செயற்குழு	toimeenpano
செயற்குழு	toimeenpaneva
செயற்குழு	executive
காவல்துறையினர்	poliisi
காவல்துறையினர்	poliisit
கோணத்தில்	kulma
கோணத்தில்	kulmaa
செடிகள்	kasveja
செடிகள்	kasvien
செடிகள்	kasvit
வீரம்	rohkeus
சிம்	sim
ஜெர்ரி	jerry
பதிவிறக்கம்	lataaminen
பதிவிறக்கம்	ladataan
சுமை	kuorma
சுமை	lataa
சுமை	kuormitus
சுமை	rasite
சுமை	taakan
சுமை	taakka
தாரா	taran
தாரா	tara
வழக்கறிஞர்கள்	asianajajat
வழக்கறிஞர்கள்	lakimiehet
வழக்கறிஞர்கள்	asianajajia
டிராகன்	lohikäärme
டிராகன்	lohikäärmeen
டிராகன்	dragon
கொண்டாடும்	juhli
கொண்டாடும்	juhlimaan
கொண்டாடும்	juhlia
சனிக்கிழமை	lauantai
சனிக்கிழமை	lauantaina
இலக்க	numeroinen
யோசேப்பு	joosef
யோசேப்பு	joseph
வலிப்பு	epilepsia
ஊவா	uva
கொண்டிருக்கின்றது	väijytys
வகுத்தல்	divisioona
வகுத்தல்	jakoon
வகுத்தல்	jaosto
தரவுத்தளம்	tietokannat
தரவுத்தளம்	tietokanta
தரவுத்தளம்	tietokannan
முடிக்கப்பட்டது	suoritettu
முடிக்கப்பட்டது	päätökseen
முடிக்கப்பட்டது	päättynyt
முடிக்கப்பட்டது	valmis
முடிக்கப்பட்டது	valmiit
முடிக்கப்பட்டது	päättynyt
செயலை	toimintaa
செயலை	kanne
செயலை	toiminta
செயலை	toimi
செயலை	toimia
செயலை	toiminto
நிறைவேற்றப்பட்டது	toteutettu
நிறைவேற்றப்பட்டது	teloitettiin
சகோதரிகள்	sisarukset
சகோதரிகள்	siskot
சகோதரிகள்	sisaret
நேர்மறை	positiiviset
நேர்மறை	myönteinen
நேர்மறை	positiivinen
நேர்மறை	positiivista
ஹைதராபாத்	hyderabad
வரையப்படும்	vedetty
வரையப்படும்	piirretty
மனநிலை	tuulella
மனநிலை	mielialan
மனநிலை	tunnelmaan
மனநிலை	tunnelmaa
மனநிலை	tunnelman
மனநிலை	tunnelma
குற்ற	syyllinen
ஓவியர்கள்	maalareita
மயிலை	riikinkukko
பிராங்க்	frank
பிராங்க்	frankin
பிராங்க்	franck
தாது	malmin
தாது	mineraali
மந்திர	taianomainen
மந்திர	maaginen
சர்ச்சைக்குரிய	ongelmallista
சர்ச்சைக்குரிய	ongelmallinen
சர்ச்சைக்குரிய	kiistanalainen
சர்ச்சைக்குரிய	ristiriitainen
சர்ச்சைக்குரிய	kiistanalaista
கிட்டார்	kitara
கிட்டார்	kitaran
கிட்டார்	kitaraa
பண்டிகை	juhla
பண்டிகை	festivaali
பண்டிகை	juhlaa
முடியாட்சி	monarkia
அடித்தளம்	säätiö
அடித்தளம்	säätiön
அடித்தளம்	perusta
தியேட்டர்	teatteri
தியேட்டர்	teatteri
தியேட்டர்	teatteria
வரிசைகள்	array
பிடி	juju
பிடி	saalis
பிடி	catch
பிடி	kiinni
பிடி	nappaa
மாங்கனீசு	mangaani
துருவ	polar
துருவ	napa
அபாயம்	vaara
அபாயம்	vaaraa
மிகுதி	rotko
சூடான்	sudan
சூடான்	sudanin
உருமாற்றம்	muuntaminen
உருமாற்றம்	muunnos
சிகரம்	huippu
தியாகம்	uhraa
தியாகம்	uhraus
தியாகம்	uhrata
குன்று	kukkulalle
குன்று	mäki
குன்று	hill
கணக்குகள்	tilinpäätös
கணக்குகள்	tilit
கணக்குகள்	tilejä
கணக்குகள்	kirjanpito
வாங்கியது	hankittu
வாங்கியது	osti
வாங்கியது	ostettu
வாங்கியது	osti
வாங்கியது	ostettu
சுருக்க	lyhenne
மார்ஷல்	marshallin
மார்ஷல்	marshall
வெறுமனே	yksinkertaisesti
துவக்கப்பட்டது	käynnistetty
துவக்கப்பட்டது	käynnisti
துவக்கப்பட்டது	käynnistettiin
காலில்	jalkaa
காலில்	jalka
பியர்	olut
பியர்	kaljaa
பியர்	olutta
பியர்	kalja
பின்வருவன	tuleva
பின்வருவன	tulevia
பின்வருவன	tulevat
பெருங்குடல்	paksusuoli
மாணவர்களும்	opiskelijat
மாணவர்களும்	opiskelijoille
மாணவர்களும்	oppilaat
மாணவர்களும்	oppilaita
மாணவர்களும்	opiskelijoita
புலனாய்வு	älykkyys
புலனாய்வு	tiedustelu
புலனாய்வு	älyä
புலனாய்வு	tiedustelupalvelu
செனட்	senaatti
செனட்	senaatin
ஐயம்	epäilys
ஐயம்	epäilykset
ஐயம்	epäile
ஐயம்	epäilystä
மோசமாக	huonosti
மோசமாக	pahempaa
மோசமாக	huonompi
மோசமாக	pahempi
மோசமாக	huonosti
மோசமாக	heikosti
நம்புகிறேன்	toivoen
நம்புகிறேன்	toivoa
நம்புகிறேன்	toivo
நம்புகிறேன்	toivottavasti
கென்னடி	kennedyn
கென்னடி	kennedy
டிலான்	dylan
யூதர்களின்	juutalaista
யூதர்களின்	juutalaiset
யூதர்களின்	juutalainen
அறிவுசார்	henkisen
அதிரடி	toimintaa
அதிரடி	kanne
அதிரடி	toiminta
அதிரடி	toimi
அதிரடி	toimia
அதிரடி	toiminto
வெப்பத்தை	lämpöä
வெப்பத்தை	kuumuus
வெப்பத்தை	lämpö
வெப்பத்தை	helle
ஹவாய்	havaijilla
ஹாரிஸ்	harris
ஹாரிஸ்	harrisin
கோபுரங்கள்	tornit
பிளாட்டினம்	platinaa
முக	kasvojen
முக	ilme
முக	naama
முக	kasvot
முக	naamaa
முக	face
கூம்பு	kartiomainen
கூம்பு	kartio
பாலைவனம்	aavikkoa
பாலைவனம்	aavikon
பாலைவனம்	desert
பிரச்சாரம்	kampanjan
பிரச்சாரம்	kampanjassa
பிரச்சாரம்	kampanja
பிரச்சாரம்	kampanjaan
பிரச்சாரம்	kampanjaa
டின்	tina
சாவோ	são
சாவோ	cao
சாவோ	chao
சீனி	sokeria
சீனி	sokeri
எதிரி	vihollisia
எதிரி	viholliset
எதிரி	vihollinen
காட்டியது	osoitti
காட்டியது	näytti
கொடுப்பது	antamassa
கொடுப்பது	antaminen
காட்டப்படும்	näytetty
கடவுள்கள்	jumalat
கடவுள்கள்	jumalia
ஆடைகள்	vaatteet
ஆடைகள்	vaatetus
ஆடைகள்	vaate
ஆடைகள்	vaatteita
ஆடைகள்	pukeutuu
ஆடைகள்	vaatteet
ஆடைகள்	vaatteita
நினைவுகள்	muistot
நினைவுகள்	muistoja
சார்லி	charlie
அமேசான்	amazon
துத்தநாக	sinkki
பாலங்கள்	sillat
பாலங்கள்	siltoja
பாலங்கள்	siltojen
சுவர்கள்	muurit
சுவர்கள்	seiniä
சுவர்கள்	seinät
புளோரைடு	fluoridi
மாற்றப்பட்ட	muutettu
மாற்றப்பட்ட	muuttunut
மாற்றப்பட்ட	muutti
மாற்றப்பட்ட	vaihdettu
மாற்றப்பட்ட	muunnettu
மாற்றப்பட்ட	muutettu
மாற்றப்பட்ட	muokattu
மரு	maru
தேர்ந்தெடுக்கப்பட்டது	valittu
தேர்ந்தெடுக்கப்பட்டது	valittuna
தேர்ந்தெடுக்கப்பட்டது	valitut
தேர்ந்தெடுக்கப்பட்டது	valittiin
வேலி	aitaa
வேலி	aita
வேலி	aidan
விளையாட்டை	soita
விளையாட்டை	pelata
விளையாட்டை	pelaa
விளையாட்டை	play
வேற்று	avaruusolento
செம்பு	kupari
செம்பு	kuparia
கொடுத்தல்	antamassa
கொடுத்தல்	antaminen
சிகிச்சைகள்	hoitoja
சிகிச்சைகள்	hoitojen
சிகிச்சைகள்	hoidot
ஜஸ்டின்	justin
ஜஸ்டின்	justinin
அமோனியம்	ammonium
கடல்சார்	merenkulun
மேதை	nero
மேதை	oppinut
மேதை	legendan
மேதை	taru
மேதை	legenda
அறுபத்து	sixty
ஆதரவாளர்கள்	kannattajia
கத்தி	tikari
கத்தி	veistä
கத்தி	puukko
கத்தி	veitsi
உயர்த்தி	hissiä
உயர்த்தி	hissillä
உயர்த்தி	hissi
அந்தோனி	anthony
அந்தோனி	antonius
மறைவு	stealth
மறைவு	kuolemaa
மறைவு	death
மறைவு	kuoleman
மறைவு	kuolema
சூடு	hot
சூடு	kuumat
சூடு	kuumaa
சூடு	kuuma
கவனமாக	huolellisesti
வருங்கால	tulevaisuuden
வருங்கால	tuleva
வருங்கால	tulevaisuus
வருங்கால	tulevaisuutta
வருங்கால	tulevaisuudessa
வருங்கால	tulevaisuuteen
வெப்பமண்டல	trooppinen
வெப்பமண்டல	trooppisten
தகவல்தொடர்பு	viestintä
தகவல்தொடர்பு	tiedonanto
தகவல்தொடர்பு	tiedonannon
கலகம்	mellakka
ஜேக்	jaakko
அதிர்வு	turbulenssia
அதிர்வு	tärinä
சைன்	aivohalvaus
சைன்	sine
சைன்	pine
குழி	pit
குழி	kuoppa
அலங்காரம்	suodattimen
அலங்காரம்	suodatin
அலங்காரம்	sisustus
அலங்காரம்	koriste
எண்ணங்கள்	ajatuksia
எண்ணங்கள்	ajatukset
டெட்	ted
டெட்	tedin
டெட்	kannella
டெட்	kannen
டெட்	kansi
சம்பளம்	palkan
சம்பளம்	palkat
சம்பளம்	palkka
சீசர்	caesar
சீசர்	cesar
மைக்ரோ	mikro
கியூபா	kuubasta
கியூபா	kuubaan
கியூபா	kuubassa
கியூபா	kuuban
கியூபா	kuuba
நண்டு	rapu
நண்டு	crab
உசேன்	hussein
உசேன்	husseinin
நேராக	suoraan
நேராக	hetero
நேராக	suorat
நேராக	suora
லேடி	neito
லேடி	lady
மகளும்	tytär
பதினொரு	eleven
பதினொரு	yksitoista
கானா	ghana
கேம்பிரிட்ஜ்	cambridge
பாட்டில்	pullon
பாட்டில்	purkki
பாட்டில்	pullo
கழுத்தில்	kaulan
கழுத்தில்	niskan
கழுத்தில்	niska
கழுத்தில்	kaula
சிற்பி	arkkitehti
மாலிக்	malik
டேட்டா	tiedot
டேட்டா	data
டேட்டா	tietoja
டேட்டா	tietoa
பதக்கங்கள்	mitaleja
கிரிஸ்	chris
அடையாளங்கள்	henkilöllisyydet
அடையாளங்கள்	merkinnät
அடையாளங்கள்	tunnisteet
அலுவலர்கள்	upseerit
சுற்றுப்பயணம்	tour
சுற்றுப்பயணம்	kierros
சுற்றுப்பயணம்	kiertue
கற்பித்தல்	opettaa
கற்பித்தல்	opettaminen
கற்பித்தல்	opetus
கற்பித்தல்	opetusta
உறவினர்	suhteellista
உறவினர்	suhteellisesti
உறவினர்	suhteellinen
உறவினர்	sukulainen
உறவினர்	naapuri
உறவினர்	naapurin
உறவினர்	naapuri
உறவினர்	naapurin
உறவினர்	serkun
உறவினர்	serkku
பயணி	matkustaja
பயணி	matkustajan
பயணி	matkustajat
லெபனான்	libanonin
அலன்	allen
அலன்	alan
ஏவுகணைகள்	ohjuksia
ஏவுகணைகள்	ohjukset
தொலைதொடர்பு	viestintä
தொலைதொடர்பு	tiedonanto
தொலைதொடர்பு	tiedonannon
தேர்வுகள்	testien
தேர்வுகள்	testit
தேர்வுகள்	kokeet
தேர்வுகள்	valikoima
தேர்வுகள்	valinta
தேர்வுகள்	asetukset
தேர்வுகள்	valinnat
தேர்வுகள்	vaihtoehtoja
தேர்வுகள்	vaihtoehdot
ஹான்	han
செய்தார்கள்	teki
குணங்கள்	attribuutit
குணங்கள்	ominaisuudet
கச்சேரி	konserttiin
கச்சேரி	konserttia
கச்சேரி	konsertti
கச்சேரி	konsertissa
டார்க்	dark
டார்க்	tumma
டார்க்	pimeä
டார்க்	pimeää
டார்க்	tumman
கண்ணோட்டம்	yleiskuvaus
கண்ணோட்டம்	yleiskatsaus
கண்ணோட்டம்	yleiskuva
கண்ணோட்டம்	katsaus
கண்ணோட்டம்	tarkistaminen
கண்ணோட்டம்	arvostelu
கண்ணோட்டம்	tarkistaa
கண்ணோட்டம்	tarkastelu
சுரங்க	louhinta
சுரங்க	kaivostoiminta
சுரங்க	kaivos
தாக்கிய	hyökkäsi
தாக்கிய	hyökätty
கடிதங்கள்	kirjeet
கடிதங்கள்	kirjeitä
கடிதங்கள்	kirjain
கடிதங்கள்	kirjaimia
கடிதங்கள்	kirjaimet
பப்புவா	papua
வாடிக்கையாளர்கள்	asiakkaiden
வாடிக்கையாளர்கள்	asiakkaita
வாடிக்கையாளர்கள்	asiakkaille
வாடிக்கையாளர்கள்	asiakkaat
வெடித்தது	räjähti
வெடித்தது	räjähtänyt
சோதனையில்	testi
சோதனையில்	testaa
சோதனையில்	koe
சோதனையில்	testin
தென்றல்	breeze
தேசங்கள்	kansakuntien
தேசங்கள்	kansat
தேசங்கள்	kansakunnat
தேசங்கள்	kansakuntia
வேண்டுமென்றே	harkittu
வேண்டுமென்றே	tahallinen
வேண்டுமென்றே	tahallisesti
வேண்டுமென்றே	tahallaan
வேண்டுமென்றே	tarkoituksellisesti
வேண்டுமென்றே	tarkoituksella
வேண்டுமென்றே	tahallaan
வேண்டுமென்றே	tarkoituksellisesti
வேண்டுமென்றே	tahallista
வேண்டுமென்றே	tahallinen
ஆர்ட்ஸ்	taide
பேச்சாளர்	kaiutin
பேச்சாளர்	puhuja
பேச்சாளர்	puhemies
சந்தைகள்	markkinoiden
சந்தைகள்	markkinat
பெஞ்சமின்	benjamin
கட்டுதல்	rakennuksessa
கட்டுதல்	rakentaminen
கட்டுதல்	rakennus
கட்டுதல்	rakennuksen
நெசவு	kudonta
ஒலிம்பிக்கில்	olympia
ஒலிம்பிக்கில்	olympic
ஆணையர்	komissaari
இலையுதிர்	syksyllä
இலையுதிர்	syksy
இலையுதிர்	syksyn
பூட்டான்	bhutanin
அமர்வு	istunto
அமர்வு	istunnon
அமர்வு	istuntoa
கிளி	papukaija
நகர்ந்து	siirrä
நகர்ந்து	siirry
நகர்ந்து	siirretty
நகர்ந்து	siirrettiin
நகர்ந்து	muutti
இருக்கைகள்	istuimet
இருக்கைகள்	paikat
மறைமாவட்டம்	hiippakunta
வாலி	wally
கழிவுகள்	romua
பெறவும்	hanki
பெறவும்	saada
பெறவும்	saa
பெறவும்	hae
பிரதிநிதி	edustava
பிரதிநிதி	edustaja
வெப்	webb
வயிறு	vatsa
வயிறு	maha
வயிறு	vatsan
வயிறு	vatsa
வயிறு	maha
வயிறு	vatsa
வயிறு	vatsan
மணிகள்	tunteja
மணிகள்	tunnit
மணிகள்	tuntia
விலக்கு	hylkää
விலக்கு	keskeyttää
கிறிஸ்டோபர்	risto
கிறிஸ்டோபர்	christopher
மதிப்பெண்	pisteet
தோன்றுகின்றன	epäilyttävä
தோன்றுகின்றன	kyseenalainen
செய்தித்தாள்	lehti
செய்தித்தாள்	sanomalehti
செய்தித்தாள்	sanomalehteä
செய்தித்தாள்	sanomalehdet
செய்தித்தாள்	lehdet
செய்தித்தாள்	sanomalehtiä
ஈயம்	lyijyä
ஈயம்	johda
ஈயம்	lyijy
ஈயம்	johtaa
மிச்சிகன்	michigan
தந்தி	temppu
தந்தி	sähke
டிவிடி	dvd
குயில்	käki
இசைக்கருவி	välineen
இசைக்கருவி	instrumentti
இசைக்கருவி	instrumentin
இசைக்கருவி	väline
துவக்கம்	aloita
துவக்கம்	käynnistys
துவக்கம்	startup
விமர்சகர்	kriitikko
உபகரணங்கள்	varusteet
உபகரணங்கள்	kalusto
உபகரணங்கள்	välineet
உபகரணங்கள்	laitteet
உபகரணங்கள்	laitteisto
உபகரணங்கள்	laitteet
ஆட்டங்கள்	pelaaminen
ஆட்டங்கள்	pelaamista
ஆட்டங்கள்	pelaamisen
ரயில்கள்	junia
ரயில்கள்	junien
ரயில்கள்	junat
கிதார்	kitara
கிதார்	kitaran
கிதார்	kitaraa
செயற்கையாக	keinotekoisesti
வெளிச்சம்	kevyt
வெளிச்சம்	valoa
வெளிச்சம்	valo
வெளிச்சம்	light
வெளிச்சம்	kirkkaus
ஆன்மிக	mystinen
விழுந்த	kaatunut
விழுந்த	langennut
விழுந்த	putosi
விழுந்த	pudonnut
விழுந்த	kaatui
புஷ்	push
புஷ்	työnnä
புஷ்	työntää
சாம்பியன்	mestari
முகர்ஜி	mukherjee
சந்தைப்படுத்தல்	markkinoinnin
சந்தைப்படுத்தல்	markkinointi
சுனாமி	tsunami
குகைகள்	luolia
கவுன்சில்	neuvosto
ஃபோர்ட்	fordin
ஃபோர்ட்	ford
புரிதல்	ymmärtää
புரிதல்	yhteisymmärrys
புரிதல்	ymmärtäminen
புரிதல்	ymmärrys
புரிதல்	ymmärtäväinen
புரிதல்	ymmärrystä
லாரன்ஸ்	lawrence
ஹீரோ	sankari
கிண்ணம்	kulho
கிண்ணம்	bowl
கிண்ணம்	kuppi
கிண்ணம்	kuppia
கிண்ணம்	muki
கிண்ணம்	cupin
கிண்ணம்	cup
இதோ	täällä
இதோ	tässä
போட்டியாளர்கள்	toimijoiden
போட்டியாளர்கள்	pelaajien
போட்டியாளர்கள்	pelaajia
போட்டியாளர்கள்	pelaajat
போட்டியாளர்கள்	kilpailijoita
போட்டியாளர்கள்	kilpailijoiden
போட்டியாளர்கள்	kilpailijat
பார்வையாளர்	yleisö
பார்வையாளர்	kohderyhmä
பார்வையாளர்	kohderyhmän
பார்வையாளர்	kohderyhmää
பார்வையாளர்	yleisöä
படைகளும்	isäntiä
தளபதிகள்	kenraalit
தளபதிகள்	komentajat
தளபதிகள்	kapteenit
கிறிஸ்	chris
சொல்கிறது	sanoo
படகுகள்	veneet
படகுகள்	veneitä
படகுகள்	laivat
கருதுகோள்	hypoteesi
கருதுகோள்	olettamus
ஏற்பு	hyväksyminen
ஏற்பு	hyväksyntä
பிரகாசமான	valoisaa
பிரகாசமான	kirkasta
பிரகாசமான	valoisa
பிரகாசமான	kirkas
ஆக்கிரமிப்பு	ammatti
ஆக்கிரமிப்பு	miehityksen
ஆக்கிரமிப்பு	miehitys
அழகாக	kaunista
அழகாக	kaunotar
அழகாக	kaunis
அழகாக	kauniit
அழகாக	kauniisti
பாரம்பரியம்	perinteisiä
பாரம்பரியம்	perinteiset
பாரம்பரியம்	perinteinen
பாரம்பரியம்	kulttuurinen
பாரம்பரியம்	perinteitä
பாரம்பரியம்	perinteet
பாரம்பரியம்	perinne
நீதித்துறை	oikeuslaitos
நீதித்துறை	oikeuslaitoksen
வயல்	kenttä
வயல்	kenttää
வயல்	kentän
காயங்கள்	vammoja
காயங்கள்	vammat
காயங்கள்	haavat
காயங்கள்	haavoja
சித்தாந்தம்	ideologia
கீதம்	hymni
மீதி	vaaka
மீதி	saldo
மீதி	tasapainoa
மீதி	tasapaino
மீதி	tase
அமீர்	amir
ஹோண்டா	honda
உத்தரவு	komento
உத்தரவு	komentoa
உத்தரவு	komennon
வண்டு	kuoriainen
தைராய்டு	kilpirauhasen
விரிந்த	laaja
விரிந்த	leveä
இன்சுலின்	insuliinin
இன்சுலின்	insuliini
இன்சுலின்	insuliinia
சீட்டு	kortin
சீட்டு	kortti
கணக்கிடப்படுகிறது	laskettuna
கணக்கிடப்படுகிறது	lasketaan
கணக்கிடப்படுகிறது	laskettu
கணக்கிடப்படுகிறது	lasketut
தெரிவித்துள்ளார்	ovelasti
பசி	nälkä
பசி	nälkäinen
பசி	nälänhätä
பசி	nälkä
பசி	nälän
பதின்மூன்று	kolmetoista
பதின்மூன்று	thirteen
மூலையில்	kulmassa
மூலையில்	kulman
மூலையில்	kulma
லினக்சு	linux
அவளுக்கு	hän
ஆனி	annien
ஆனி	annie
வேலைவாய்ப்பு	työllisyys
வேலைவாய்ப்பு	työllisyyden
வேலைவாய்ப்பு	työpaikat
பாடலைப்	biisi
பாடலைப்	song
பாடலைப்	laulua
பாடலைப்	laulu
பாடலைப்	kappale
ஊக்கம்	motivaatiota
ஊக்கம்	motivaatio
கிகி	kiki
தெய்வீக	jumalainen
தெய்வீக	jumalallinen
நிச்சயமாக	todellakin
நிச்சயமாக	varmasti
நிச்சயமாக	varmasti
நிச்சயமாக	ehdottomasti
நிற்க	seistä
நிற்க	stand
நிற்க	seiso
மாமா	mama
மாமா	mamma
மாமா	äiti
மாமா	setä
மாமா	eno
பாட்டி	isoäiti
பாட்டி	mummo
பாட்டி	isoäiti
பாட்டி	mummi
பாட்டி	mummo
பாட்டி	mummi
பாட்டி	isoäiti
பாட்டி	mummo
தாம்சன்	thompson
தாம்சன்	thompsonin
தாம்சன்	thomson
எதிர்கொள்ள	kohtasi
பேட்	kämppä
வெற்றியாளர்கள்	voittajia
வெற்றியாளர்கள்	voittajat
புறா	kyyhkynen
புறா	pulu
ரோசா	rosa
பைங்குடில்	kasvihuone
துர்க்கை	durga
குத்துச்சண்டை	nyrkkeilyä
குத்துச்சண்டை	nyrkkeily
குத்துச்சண்டை	painia
நாரை	haikara
கிராமிய	folk
இடையூறு	häiriöitä
இடையூறு	häiriö
இடையூறு	häiriöt
இடையூறு	puuttua
பயம்	pelkoa
பயம்	pelko
பயம்	pelkää
பயம்	pelkää
பயம்	kauhun
பயம்	kauhu
பயம்	kauhua
பயம்	pelottaa
பயம்	pelokas
பயம்	peloissaan
கையாள	käsittele
கையாள	hoitaa
கையாள	kahva
காரி	kari
ராபின்	robinin
ராபின்	robin
மிதக்கும்	leijuu
மிதக்கும்	kelluva
மிதக்கும்	kelluu
நோவா	noah
உரோம	karvainen
உரோம	karva
மூலிகை	herb
பாஸ்டன்	bostonista
பாஸ்டன்	boston
பாஸ்டன்	bostonin
பாஸ்டன்	bostoniin
பாஸ்டன்	bostonissa
கடத்தி	johdin
கடத்தி	kapellimestari
நீர்வீழ்ச்சி	vesiputouksia
நீர்வீழ்ச்சி	vesiputous
தடுப்பூசி	rokote
தடுப்பூசி	rokotteen
தடுப்பூசி	rokotetta
தடுப்பூசி	rokotus
பனாமா	panama
சேர்ப்பது	lisätään
சேர்ப்பது	lisääminen
பாதிக்கிறது	vaikuttaa
பாதிக்கிறது	vaikuttavat
பாதிக்கிறது	vaikuttavan
பருப்பு	pähkinä
தொடு	koske
தொடு	koskea
தொடு	koskettaa
தொடு	kosketus
தொடு	kosketa
ஆர்சனிக்	arsenikkia
துறவிகள்	munkkeja
துறவிகள்	munkit
துறவிகள்	munkkien
சொல்கிறார்	sanoo
குளியல்	kylpy
குளியல்	kylvyn
ஊர்வலம்	ralli
ஊர்வலம்	kokoontuminen
ஊர்வலம்	kulkue
கேபிள்	kaapelin
கேபிள்	kaapeli
கேபிள்	kaapelit
வடிவமைப்பாளர்	suunnittelija
அழகியல்	estetiikka
வலியுறுத்தினார்	vaati
ஒமேகா	omega
இளஞ்சிவப்பு	pink
இளஞ்சிவப்பு	pinkki
இளஞ்சிவப்பு	vaaleanpunainen
இளஞ்சிவப்பு	lila
சுத்தமான	puhdasta
சுத்தமான	puhdas
சுத்தமான	puhtaat
பயணத்தில்	matkaa
பயணத்தில்	matkan
பயணத்தில்	matka
பயணத்தில்	matkustaa
பயணத்தில்	matkustaminen
பயணத்தில்	matkoilla
ஆடம்	adam
பாதிக்கப்பட்டு	vaikuttanut
பாதிக்கப்பட்டு	vaikutti
லோகன்	logan
லோகன்	loganin
நீக்கப்பட்டது	poistetut
நீக்கப்பட்டது	poistettiin
நீக்கப்பட்டது	poistettu
நீக்கப்பட்டது	poistetut
நீக்கப்பட்டது	poistettiin
நீக்கப்பட்டது	poistettu
சந்தேகம்	epäilys
சந்தேகம்	epäilykset
சந்தேகம்	epäile
சந்தேகம்	epäilystä
அன்புடன்	terveisin
வித்தியாசம்	diff
வித்தியாசம்	ero
வித்தியாசம்	erotus
வித்தியாசம்	eroa
வித்தியாசம்	kontrasti
வாய்வழி	suullinen
வாய்வழி	suullisen
மேக்	mac
ஏடு	kannella
ஏடு	kannen
ஏடு	kansi
பெண்ணியம்	feminismi
சியோல்	soul
சியோல்	soulin
ரகசிய	salaisuuden
ரகசிய	salaista
ரகசிய	salainen
ரகசிய	salaisuus
விவாகரத்து	avioero
விவாகரத்து	eroa
விவாகரத்து	avioeron
விவாகரத்து	eronnut
விவாகரத்து	erosi
விவாகரத்து	eronneet
ஓய்வூதியம்	eläkkeen
ஓய்வூதியம்	eläke
தனித்தன்மை	välimatka
தனித்தன்மை	etäisyys
அடோப்	adobe
வைரம்	timantti
வைரம்	timanttia
வைரம்	diamond
வைரம்	timantin
துளசி	basil
கிரே	gray
கிரே	harmaata
கிரே	harmaa
பேக்	pakata
பேக்	pakkaus
பேக்	pakkaa
விலைகள்	hintojen
விலைகள்	hinnat
விலைகள்	hinta
விலைகள்	kurssit
முதலை	alligaattori
முதலை	krokotiili
திருத்தப்பட்ட	tarkistettu
திருத்தப்பட்ட	uudistettu
திருத்தப்பட்ட	tarkistetut
நெட்	net
நெட்	verkon
நெட்	verkko
நெட்	netto
வெள்ளிக்கிழமை	perjantaina
வெள்ளிக்கிழமை	perjantai
யான்	yan
புரூஸ்	bruce
உங்களை	itsellesi
உங்களை	itse
சாய்	chai
எச்சம்	jäännös
எச்சம்	jäämien
அமைதியாக	hiljaista
அமைதியாக	hiljainen
அமைதியாக	äänetön
ஐயா	herra
மிகையான	liiallinen
மிகையான	kohtuuton
பத்தாண்டு	vuosikymmenen
பத்தாண்டு	vuosikymmen
பத்தாண்டு	vuosikymmenellä
அதிகரித்துள்ளது	lisäys
