uma	하나
desligamento	끄기
aberração	비정상적인
aberração	비정상
aberração	비정상적
tear	눈물
piranhas	피라냐
piranhas	피라냐
kbs	kbs
mochila	배낭
mochila	배낭여행
mochila	배낭
pianos	피아노
mbc	mbc
convoca	소환
suzy	수지
mostarda	겨자
mostarda	머스터드
pronunciada	발음
boletins	뉴스레터
apanhar	캐치
retire	인출
spurs	스퍼스
revogada	취소됨
interestadual	주간고속도로
infectado	감염된
henley	헨리
jewel	보석
êxtase	엑스터시
bunker	벙커
extravagante	낭비
aboliu	폐지됨
persuadir	설득
viper	독사
thorpe	소프
regressão	회귀
nathalie	나탈리
nathalie	nathalie
migrar	이전
paperback	페이퍼백
sheik	셰이크
sheik	셰이크
regulamentada	규제
ppv	ppv
sultan	술탄
prados	초원
prados	초원
tristan	트리스탄
salim	살림
ins	ins
afundar	침몰
afundar	싱크로
sorvete	아이스크림
capuz	후드
clica	클릭
rhys	리스
substitutos	리플레이스먼트
emirates	에미리트
emirates	에미레이트
implicar	암시
sheriff	보안관
capri	카프리
pistoleiro	건슬링거
pistoleiro	총잡이
pistoleiro	총잡이
torção	트위스트
tuvalu	투발루
tuvalu	투발루의
pharrell	퍼렐
constantine	콘스탄틴
constantine	콘스탄티노스
constantine	콘스탄티누스
contras	콘트라
camisola	스웨터
convulsões	발작
convulsões	경련
convulsões	발작
sapporo	삿포로
tártaro	타타르족
tártaro	타타르어
tártaro	타타르
olive	올리브
antígua	앤티가
inacabado	미완성
rifles	소총
ilimitado	무제한
irônico	아이러니
paulus	파울루스
amarrado	묶여
cafe	카페
rockets	로켓
infrações	침해
bray	브레이드
bray	브레이
whitehead	화이트헤드
tianjin	톈진
garçonete	웨이트리스
upload	업로드
iémen	예멘
iémen	남예멘
eternos	영원
eternos	영원한
dix	딕스
condicionamento	조건화
mckenzie	매켄지
arrendamento	임대
genitais	생식기
genitais	성기
eurásia	유라시아
nvidia	엔비디아
exeter	엑서터
cazaque	카자흐스탄
cazaque	카자흐어
filamentos	필라멘트
salsicha	소시지
recorrência	반복
calhoun	캘훈
injusta	불공평한
hemoglobina	헤모글로빈
fit	fit
welsh	웨일스어
welsh	웨일스
welsh	웰시
trey	트레이
scout	스카웃
scout	스카우트
lamborghini	람보르기니
sopranos	소프라노
taco	타코
estúpido	멍청이
estúpido	바보
estúpido	멍청한
orientadas	지향
silencioso	침묵
entreposto	창고
entreposto	웨어하우스
leilões	경매
leilões	옥션
leilões	경매
novara	노바라
flamenga	플랑드르
luxuoso	명품
luxuoso	럭셔리
luxuoso	호화
hertz	허츠
hertz	헤르츠
folhetos	소책자
folhetos	소책자
folhetos	전단지
folhetos	플라이어스
forçadas	강제
forçadas	강제로
bengali	벵골어
bengali	벵골
parando	멈추기
penhasco	클리프
penhasco	절벽
musashi	무사시
netscape	넷스케이프
oscilação	흔들리기
oscilação	진동
mystic	미스틱
queimando	불타는
bali	발리
cipriota	키프로스
ouriço	고슴도치
setas	화살
setas	화살표
varese	바레세
burger	햄버거
burger	버거
graduada	졸업
medicação	약물
prega	설교
arrasto	끌기
arrasto	드래그
aborígenes	원주민
amplificadores	증폭기
amplificadores	앰프
amplificadores	앰프
revestida	코팅
métricas	지표
impressoras	프린터
impressoras	프린터
ftp	ftp
sida	에이즈
consulados	영사관
napoleon	나폴레옹
tolo	바보
tolo	어리석은
tolo	어리석음
tolo	바보
édipo	오이디푸스
angoulême	앙굴렘
flint	플린트
violando	위반
cdc	cdc
bancas	벙커
bancas	스탠드
bancas	벙커
aquarius	물병자리
ômega	오메가
cristandade	기독교
estimulou	자극
gatilho	트리거
lírio	릴리
adrien	아드리앵
perfeitas	완벽
perfeitas	완벽한
patrulhas	순찰
aderência	그립
oldemburgo	올덴부르크
naipe	슈트
naipe	양복
naipe	수트
encargos	청구
pastel	파스텔
cápsulas	캡슐
cápsulas	캡슐
lábio	입술
vingador	어벤져
esclerose	경화증
canônica	표준
experimentado	경험
dezasseis	열여섯
activamente	적극적으로
ferris	페리스
caídos	타락
martinica	마르티니크
copenhagen	코펜하겐
yankee	양키
papagaios	앵무새
rola	롤스
dualidade	이중성
suprimido	삭제됨
suprimido	삭제함
suprimido	삭제되었습니다
biggs	빅스
varinha	지팡이
punhos	주먹
punhos	주먹
refugiado	난민
refugiado	피난민
daisuke	다이스케
deportação	추방
andromeda	안드로메다자리
andromeda	안드로메다
elegantes	우아
segurado	보험
portadora	항공사
portadora	통신사
portadora	캐리어
zoey	조이
bodas	결혼식
bodas	웨딩
latente	잠재
digitação	타이핑
habitável	거주가능성
swanson	스완슨
berkshire	버크셔
decorativo	장식
amam	아흐메드
amam	아흐마드
goma	잇몸
steelers	스틸러스
bluetooth	블루투스
libaneses	레바논
aristocrática	귀족
próton	양성자
plutônio	플루토늄
visite	방문
visite	방문하기
kaoru	카오루
digitalização	스캔
digitalização	스캐닝
digitalização	스캔
hipnose	최면
hipnose	최면
wilkins	윌킨스
solaris	솔라리스
zachary	자카리아
zachary	재커리
governanta	가정부
governanta	가정교사
tucson	투싼
chick	병아리
capitã	캡틴
capitã	대위
capitã	선장
entregas	배달
salada	샐러드
piaget	피아제
dunlop	던롭
veludo	벨벳
utilitários	유틸리티
doppler	도플러
shinji	신지
ânus	항문
satisfeita	만족
yah	yah
dirac	디랙
exterminador	터미네이터
skywalker	스카이워커
investe	투자
sasaki	사사키
stamford	스탬퍼드
rolos	롤러
rolos	롤스
dwayne	드웨인
gareth	개러스
beijos	키스
bpi	bis
divida	나누기
camponesa	농민
ionização	이온화
penalidade	페널티
metropolis	메트로폴리스
psicóloga	심리학자
perturbado	화나
porteiro	수위
porteiro	포터
sil	sil
inacabada	미완성
maldivas	몰디브
buckley	버클리
aquila	독수리자리
twelve	twelve
orcs	오크
baixado	다운로드
burbank	버뱅크
finlandeses	핀란드어
finlandeses	핀란드
finlandeses	핀란드인
pinguins	펭귄
hack	hack
hack	해킹
savannah	사바나
savannah	서배너
recheio	채우기
apis	api
apis	apis
desempenhos	공연
honesta	정직한
honesta	솔직한
honesta	정직하게
honesta	정직
vespa	wasp
welles	웰스
recenseamento	인구조사
verónica	베로니카
girassol	해바라기
girassol	해바라기
ofc	ofc
ofc	오세아니아
ambígua	애매하다
sintéticos	합성
influenza	인플루엔자
microorganismos	미생물
cbc	cbc
saad	사드
superstars	슈퍼스타
corrija	정답
corrija	올바른
contrastes	콘트라스트
contrastes	대비
bernoulli	베르누이
devagar	느린
devagar	느려
devagar	느리게
devagar	천천히
fábula	우화
óbitos	죽음
caprinos	염소
surfistas	서퍼
minnie	미니
desobediência	불복종
subsídio	보조금
melancolia	우울
verme	벌레
preenche	채워
preenche	fill
preenche	채우기
alça	손잡이
alça	핸들
beaver	비버
selado	봉인
wilbur	윌버
estâncias	리조트
praxe	괴롭히기
moçambicano	모잠비크
dígito	숫자
maximizar	최대화
maximizar	최대화
maximizar	최대화
cotovelo	팔꿈치
encruzilhada	크로스로드
encruzilhada	교차로
complicadas	복잡한
cards	카드
galáctico	은하
arrefecimento	냉각
arrefecimento	냉방
testículos	고환
autocarro	버스
knock	노크
ambulância	구급차
embaixadora	대사
activision	액티비전
hanói	하노이
stu	스튜
complementa	보완
fis	fis
actuações	공연
barbatanas	지느러미
hamburger	햄버거
prudência	경고
prudência	주의
prudência	신중
perugia	페루자
morgana	모건
backup	백업
sandwich	샌드위치
goodwin	굿윈
newsletter	뉴스레터
funerária	장례식장
funerária	장례식
funerária	장례
livorno	리보르노
sakai	사카이
acionado	트리거
capitulação	항복
nano	나노
salmão	연어
furo	숟가락
furo	구멍
furo	구멍이
receba	받기
receba	get
receba	받기
farah	파라
conciliação	화해
conciliação	화해
valorizado	가치
pentágono	펜타곤
wiesbaden	비스바덴
tod	tod
qua	수요일
titus	티투스
titus	타이터스
tender	부드러운
certidão	인증서
certidão	증명서
gravitação	중력
bruins	브루인스
skip	스킵
trilho	흔적
trilho	트레일
varredura	스캔
varredura	스캐닝
varredura	스캔
faraday	패러데이
perú	페루
sangramento	출혈
meteorito	운석
copos	cups
copos	안경
epilepsia	간질
negociante	딜러
hai	hal
satírico	풍자
pegadas	발자국
pegadas	발자국
pegadas	발자취
caligrafia	글씨
caligrafia	글씨체
mortimer	모티머
ariadne	아리아드네
especifico	구체적
especifico	특정
especifico	구체
winters	윈터스
kaunas	카우나스
subgrupos	부분군
temperada	양념
somatório	합계
fugas	누출
fugas	누출
passatempo	취미
gemas	노른자
catania	카타니아
prosseguimento	계속
veneziana	베네치아
podcast	팟캐스트
amundsen	아문센
comores	코모로
trópicos	열대
espigão	스파이크
permissões	권한
permissões	허가
confira	체크
confira	확인
confira	점검
pedida	요청함
corvos	까마귀
fotógrafa	사진사
fotógrafa	사진관
fotógrafa	포토그래퍼
fotógrafa	사진작가
mosqueteiros	삼총사
stoner	스토너
fff	fff
compartilhando	공유
nagano	나가노
frágeis	취약
patriotismo	애국주의
patriotismo	애국적
pcc	cpc
pcc	mcp
isento	면제
günter	귄터
biólogos	생물학자
backstreet	백스트리트
backstreet	backstreet
feed	피드
tlc	tlc
tabuleiros	쟁반
blackmore	블랙모어
autorizar	승인
cortinas	커튼
cortinas	블라인드
cortinas	커튼
nasais	비강
portfólio	포트폴리오
telégrafo	텔레그래프
telégrafo	전신
banheira	욕조
banheira	욕조
banheira	목욕탕
banheira	바스
banheira	목욕
banheira	욕조
devolve	반환
devolve	리턴
intermitente	번쩍
centauri	센타우루스자리
compare	비교하기
compare	비교
taiti	타히티
plc	plc
hex	진수
diretórios	디렉토리
diretórios	디렉터리
chocado	충격
mordida	깨물어
avc	뇌졸중
tatuagens	문신
meier	마이어
paralisação	마비
segóvia	세고비아
renner	레너
confinamento	폐쇄
confinamento	감금
réptil	파충류
enfermeiros	간호사
enfermeiros	간호
wat	wat
buffer	버퍼
pegada	발자국
continuum	연속체
coagulação	응고
coagulação	응고
zelador	수위
geofísica	자연재해
shimizu	시미즈
arquiteturas	아키텍처
amora	블루베리
amora	블랙베리
rótulos	레이블
rótulos	라벨
ucla	ucla
compreendeu	이해
napoleónicas	나폴레옹
prerrogativas	권한
prerrogativas	특권
beneficência	자선단체
beneficência	자선
abstinência	철수
abstinência	금단
trimestral	분기
precedência	우선순위
transexuais	트랜스젠더
melancia	수박
filtragem	필터링
unha	손톱
unha	발톱
unha	손톱
boliche	볼링
palavrões	욕설
henson	헨슨
recusada	거절
fukushima	후쿠시마
christensen	크리스텐센
adoptar	입양
pôster	포스터
enquete	설문
couraçado	전함
fax	팩스
estatueta	입상
fairbanks	페어뱅크스
wolfsburg	볼프스부르크
cascalho	자갈
capella	카펠라
vivi	살았던
tas	tas
junkers	융커스
interrompidos	중단됨
ally	앨리
autismo	자폐
autismo	자폐증
hidra	히드라
aguardente	브랜디
aguardente	스피리츠
forjado	위조
augsburg	아우크스부르크
divorciada	이혼
deportados	추방
jaqueta	자켓
jaqueta	재킷
conectando	연결
jardineiro	정원사
jardineiro	가드너
embutido	임베디드
ccc	ccc
niko	니코
macy	메이시
macy	macy
puberdade	사춘기
lullaby	lullaby
ppm	ppm
wolfram	볼프람
costelas	갈비
costelas	갈비뼈
costelas	갈비
costelas	갈비뼈
duelos	결투
projecção	프로젝션
projecção	도법
projecção	투영
projecção	설계
isenta	면제
prescott	프레스콧
misteriosos	mysterious
misteriosos	신비
trump	트럼프
piacenza	피아첸차
trator	트랙터
trace	추적
trace	트레이스
trace	흔적
pomar	과수원
pomar	과수원
kingsley	킹슬리
kingsley	킹즐리
cruéis	잔혹한
cruéis	잔인한
directx	directx
perdedores	패자
matilda	마틸다
bordado	자수
equitação	승마
equitação	라이딩
estudio	스튜디오
halley	핼리
pastas	폴더
pastas	디렉터리
pastas	디렉토리
pastas	디렉터리
transcendental	초월
nader	나디르
tailandesa	태국
tailandesa	태국어
tailandesa	타이
cedric	세드릭
reformados	은퇴
reformados	퇴직
galilei	갈릴레이
grady	그래디
couve	양배추
plumas	깃털
antígono	안티고노스
georgianos	조지아어
georgianos	조지아
georgianos	조지아인
cozidos	구운
enriquecido	농축
marroquina	모로코
mediterrânica	지중해
vibrante	활기찬
rec	rec
gerencia	관리
sequestrada	괴산
sequestrada	납치
eslovaca	슬로바키아
eslovaca	슬로바키아인
eslovaca	슬로바키아어
astrónomo	천문학자
compilada	컴파일
comparecimento	출석
comparecimento	참석
suportada	지원합니다
suportada	지원
suportada	지원함
permeabilidade	투자율
andina	안데스
lsd	lsd
sanford	샌포드
prévias	예고편
prévias	미리보기
sparrow	참새
sparrow	스패로
sparrow	참새목
contraparte	상대방
traumatismo	트라우마
traumatismo	외상
cimeira	정상회담
cimeira	회담
cimeira	정상회의
bale	베일
dissidente	반체제
pálida	창백한
simultâneas	동시
emulador	에뮬레이터
troco	바뀌기
troco	변화
troco	변경
troco	바꾸기
ambulâncias	구급차
hititas	히타이트
espinoza	스피노자
destituição	해고
divorciado	이혼
hitita	히타이트
kojima	코지마
soda	소다
satisfeitos	만족
adorar	예배
adorar	숭배
adorar	경배
afegão	아프가니스탄
afegão	아프가니스탄
consola	콘솔
macarrão	파스타
macarrão	국수
macarrão	마카로니
conversação	대화하기
conversação	대화
cost	비용
cad	dac
cad	cad
analógicos	아날로그
analógicos	아날로그
directiva	지시
malignos	악성
samson	샘슨
pás	어깨
pás	패들
solitários	외로워
solitários	외로운
solitários	외로움
beatty	비티
gershwin	거슈윈
emissário	특사
eau	아랍에미리트
eau	uae
carregou	업로드
aplausos	박수
cascatas	폭포
seqüências	시퀀스
thrones	왕좌
isis	isis
duna	사구
paródias	패러디
sincronizada	동기화
apertado	타이트
anfitriões	주최
anfitriões	호스트
conversor	변환기
conversor	컨버터
ans	ans
samir	사미르
dirigível	비행선
clemens	클레멘스
ericsson	에릭슨
grávidas	임신
seguranças	안보
seguranças	보안
tangente	접합
tangente	접선
tangente	탄젠트
potencialidades	잠재력
potencialidades	퍼텐셜
potencialidades	잠재
potencialidades	잠재적
meyers	마이어스
meyers	마이어스
cobalto	코발트
aarão	에런
aarão	아론
fascínio	매력
pesadelos	악몽
pesadelos	악몽
nego	거부
nego	부정
terapias	치료법
trair	배신
trair	배반
bai	바이
consultores	컨설턴트
fatia	조각
fatia	슬라이스
sulista	남부
sulista	남방
binárias	바이너리
personalizado	커스텀
personalizado	맞춤
competitivos	경쟁
competitivos	경쟁력
colóquio	심포지엄
bryce	브라이스
tic	ict
plantada	심어
paragens	정류장
plantadas	심어
xtreme	익스트림
namorando	연애
namorando	데이트
atum	참치
tube	튜브
fricção	마찰
fricção	마찰력
ecos	echoes
ecos	메아리
atatürk	아타튀르크
ruiva	빨강머리
sinceridade	정직
sinceridade	성실
abacaxi	파인애플
testosterona	테스토스테론
msx	msx
exportar	내보내기
exportar	수출
exportar	내보내기
colete	조끼
agressivas	공격적
goldsmith	골드스미스
difusa	확산
kal	kal
charter	헌장
charter	전세
kashima	가시마
fiação	빙글빙글
fiação	배선
vassoura	빗자루
canterbury	캔터베리
champanhe	샴페인
televisões	텔레비전
televisões	tv
repetitivo	반복적
bitcoin	비트코인
bailarino	댄서
bailarino	dancer
bússola	나침반
barraca	부스
barraca	텐트
barraca	천막
cockpit	조종실
cockpit	조종석
córnea	각막
córnea	각막
camping	캠핑
silverstone	실버스톤
insultar	모욕적
insultar	모욕
insultar	모욕을
insultar	모욕
blizzard	블리자드
hipocrisia	위선
carina	카리나
fascinante	매혹적인
molas	스프링
molas	스프링스
tremendo	떨리는
tremendo	떨림
ativada	활성화
ost	ost
funcionária	직원
morrow	모로
griffiths	그리피스
yusuke	유스케
sapateiro	슈메이커
sazonais	계절
feitiçaria	마술
feitiçaria	마법
híbrida	하이브리드
ingram	잉그램
urdu	우르두어
etiquetas	레이블
etiquetas	라벨
etiquetas	태그
individualidade	개성
obrigatórias	필수
loren	로렌
flea	플리즈
flea	벼룩
sketch	스케치
canton	캔턴
motociclista	라이더
opportunity	기회
candice	캔디스
candice	캔디스
puras	순수한
puras	순수
raso	얕은
educados	예의
cambriano	캄브리아기
pregos	손톱
kinshasa	킨샤사
tutoriais	튜토리얼
cirurgiões	외과의사
cirurgiões	외과의
cirurgiões	외과의사
cirurgiões	외과의
grosseiro	무례한
grosseiro	무례하게
crente	신자
partilhada	공유
morango	딸기
biomassa	바이오매스
joss	조스
centavos	센트
maki	마키
triagem	정렬
lovaina	뢰번
mcqueen	매퀸
galápagos	갈라파고스
galápagos	갈라파고스
afa	afa
verificações	체크
verificações	수표
hóspede	게스트로
hóspede	손님
hóspede	게스트
hóspede	참석자
noz	땅콩
noz	호두
hertha	헤르타
servidão	속박
esponjas	스폰지
esponjas	스펀지
chaminé	굴뚝
txt	txt
instáveis	불안정
instáveis	불안정한
verduras	녹색당
duplicado	복사
duplicado	중복
duplicado	복제
tímpano	고막
cólon	콜론
cólon	대장
flamengos	플랑드르
senhas	비밀번호
senhas	암호
elípticas	타원
perdoa	용서
lugano	루가노
gamepad	게임패드
susie	수지
inchaço	부어
rusty	rusty
cortiça	코르크
desiguais	불평등
ordinal	순서수
sakamoto	사카모토
pipe	파이프
gladiadores	검투사
dynamic	동적
dynamic	다이내믹
alimentados	fed
baia	베이
priestley	프리스틀리
lear	리어
markov	마르코프
lasers	레이저
lasers	레이저
lavradores	농부
pops	팝스
tampão	버퍼
arkham	아캄
imparciais	공평
ado	ado
correcção	보정
correcção	교정
mediadores	중재
mediadores	중재자
igualar	평등
lona	캔버스
microscopia	현미경
tutores	가디언즈
tutores	가디언스
tutores	대리인
tutores	가정교사
bobina	소식
sífilis	매독
realçar	하이라이트
realçar	강조하기
realçar	강조
realçar	보정
realçar	향상
infecciosas	전염성
cozida	구운
rouen	루앙
macio	부드러워
macio	청량
macio	부드럽게
macio	부드러운
macio	소프트
frito	튀김
frito	볶음
lontra	수달
emergências	응급
emergências	응급
emergências	비상사태
divisória	분할
divisória	파티션
brasilia	브라질리아
afiliados	제휴
afiliados	제휴
afiliados	계열사
jaula	새장
jaula	cage
jaula	케이지
esquilos	다람쥐과
esquilos	다람쥐
comestível	식용
heróica	영웅
retornos	반환
retornos	리턴
camaleão	카멜레온
complicados	복잡한
diminuída	감소
hendricks	헨드릭스
clifton	클리프턴
implementa	구현
implementa	구현
refinada	세련되게
refinada	세련된
gerentes	매니저
psicopata	싸이코
psicopata	사이코패스
metrópolis	메트로폴리스
chandra	찬드라
genial	천재
investindo	투자
daemon	데몬
mui	miu
mui	mui
razoáveis	합리적
wilkes	윌크스
lucerna	루체른
nazareno	나사렛
erradicação	박멸
martinelli	마르티넬리
escandinavos	스칸디나비아
espartanos	스파르탄
osman	오스만
polímero	중합체
azulejo	타일
mubarak	무바라크
seleuco	셀레우코스
tóxicas	독성
tóxicas	유독성
tratores	트랙터
verdun	베르됭
baird	베어드
taranto	타란토
absolutismo	전제군주제
pareceres	의견
autômatos	오토마타
chow	차우
chow	초우
traumas	트라우마
traumas	외상
hospitalidade	대접
sears	시어스
patriotas	애국자
patriotas	패트리어트
patriotas	애국자
canberra	캔버라
comprimidos	알약
comprimidos	알약
comprimidos	태블릿
serotonina	세로토닌
gpu	gpu
syracuse	시러큐스
fracassos	실패
fracassos	고장
potes	항아리
agudas	급성
paisagismo	조경
pasto	목장
doe	기부
doe	doe
tennyson	테니슨
ultramarinos	해외로
ultramarinos	해외
safira	사파이어
estagiário	인턴
estagiário	지망생
joystick	조이스틱
corruptos	부패
multiplicar	곱셈
palhaços	광대
palhaços	광대가
emmett	에밋
mariner	매리너
polinização	수분
carapaça	껍질
estéril	살균
cartum	하르툼
smartphone	스마트폰
juri	배심원
alfaiate	양복점
alfaiate	양복
deslizamento	슬라이드
deslizamento	슬라이딩
mumbai	뭄바이
designs	설계
designs	디자인
canato	칸국
maru	마루
lamenta	후회
ligamento	인대
litígio	소송
litígio	분쟁
venosa	정맥
maharashtra	마하라슈트라
calúnia	명예훼손
contratações	고용
rentabilidade	수익성
aorta	대동맥
thorn	가시나무
thorn	가시
fobias	공포증
criativos	크리에이티브
criativos	크리에이티브
molares	어금니
lila	릴라
lila	라일라
simula	시뮬레이션
dibiase	디비아시
descontente	불행
descontente	불행한
barbatana	지느러미
channing	채닝
kits	키트
mckay	매케이
pilotagem	파일럿
radiohead	라디오헤드
tijuana	티후아나
vaqueiro	카우보이
estimulado	자극
corajosa	용감한
arménios	아르메니아인
vizinhanças	동네
sucursal	지점
sucursal	분기
disneyland	디즈니랜드
kidman	키드먼
enquadrado	액자
melão	멜론
melão	멜론
sandler	샌들러
gravitacionais	중력
ambíguo	애매하다
suburbana	교외
cocos	코코넛
cocos	코코넛
clonagem	복제
agravamento	악화
agravamento	악화
estacionado	주차
detecta	탐지
detecta	감지
vfb	vfb
precaução	경고
precaução	주의
hobbes	홉스
carril	레일
caranguejos	크랩
unam	단결하라
unam	단결
wal	wal
hydra	히드라
substituições	리플레이스먼트
chateado	화나
canos	파이프
canos	파이프
brass	브라스
culpada	유죄
aron	아론
licor	주류
licor	리큐어
náuseas	메스꺼움
náuseas	구역질
neutrões	중성자
neutrões	중성자
kiribati	키리바시
desenha	추첨
desenha	그리기
amnésia	기억상실
cygnus	백조자리
cygnus	시그너스
vostok	보스토크
whistler	휘슬러
requerente	지원자
doido	미쳐
doido	미친
dominó	도미노
dominó	도미노
daegu	대구
daegu	대구광역시
analisador	파서
analisador	분석기
terracota	테라코타
justine	저스틴
prestações	혜택
prestações	이득
anexar	첨부
anexar	부착
anexar	추가
sopas	스프
sopas	수프
pêlo	머리카락
pêlo	머리
pêlo	머리카락이
pêlo	모피
memorando	메모
memorando	각서
banir	금지
mclaughlin	매클로플린
tradutora	번역기
tradutora	번역자
tradutora	번역
robby	로비
adaga	단검
astana	아스타나
dolphin	돌고래
incrementar	증가
sucata	쓰레기
anoitecer	황혼
perdoar	관용
perdoar	용서
complicação	합병증
ponteiros	포인터
esmagar	크러쉬
lotário	로타르
lotário	로테르
highland	하일랜드
sansão	샘슨
vagão	마차
atm	atm
análogos	아날로그
armar	무장
armar	팔이
microprocessador	마이크로프로세서
ifk	ifk
frasco	플라스크
frasco	항아리
fetos	태아
gma	gma
cdu	cdu
microbiologia	미생물학
sucos	주스
sucos	쥬스
sucos	주스
sucos	쥬스
elástico	탄성
mts	mts
funil	깔때기
geforce	지포스
argelino	알제리
exo	엑소
atrasada	늦은
atrasada	지각
atrasada	늦게
atrasada	지연
catalunya	카탈루냐
pulando	장애물
pulando	점핑
pulando	점프
stealth	스텔스기
stealth	스텔스
merchant	상인
merchant	업체
merchant	판매자
brewster	브루스터
pártia	파르티아
poster	포스터
dúzias	수십
hye	혜리
empatados	묶여
considerem	고려해
considerem	고려
tuba	튜바
gaming	게임
gaming	게이밍
gravata	넥타이
gravata	넥타이
cortês	예의
coe	coe
talentosos	재능있는
talentosos	재능
passaportes	여권
castanhas	갈색
castanhas	브라운
amadeo	아메데오
elfo	elf
elfo	엘프
kari	kari
kari	캐리
burros	당나귀
burros	벙어리
disfarçar	변장
balboa	발보아
regulada	규제
analítico	해석학
absorveu	흡수
brinco	귀걸이
camuflagem	위장
generosa	관대
pegue	take
caninos	송곳니
microrganismos	미생물
metil	메틸화
metil	메틸
crua	raw
artemis	아르테미스
ams	ams
ilegalidade	불법
cicatrizes	흉터
pescaria	낚시
sincera	성실
sincera	정직한
sincera	솔직한
sincera	정직하게
sincera	정직
lombard	롬바르드
lombard	롬바드
doa	기부
doa	doa
superleague	수페르리가
zara	자라
northampton	노샘프턴
dolph	돌프
pediatria	소아청소년과
pediatria	소아과
pediatria	소아과
camas	침대
suicidas	자살
puff	puff
puff	쉐프
nylon	나일론
pipoca	팝콘
epílogo	epilogue
magrebe	마그레브
fermat	페르마
sufixos	접미사
sismos	지진
contraditórias	모순
planeado	예정된
planeado	계획
autoritarismo	권위주의
analógica	아날로그
analógica	아날로그
pulmonares	허파
acrobacias	곡예
auburn	오번
hawking	호킹
exaustiva	철저
exaustiva	철저한
algures	어딘가
karaoke	노래방
karaoke	가라오케
brill	brill
ousada	굵게
ousada	굵은
ousada	대담
ousada	대담
plaquetas	혈소판
plaquetas	혈소판
desempregados	실업자
desempregados	실업
mote	좌우명
juridicamente	법적으로
kern	kern
ncis	ncis
decorar	꾸미기
sangre	출혈
reparações	수리
reparações	수리
consistentemente	지속적으로
hospedeira	스튜어디스
hospedeira	승무원
notificações	알림
televisores	텔레비전
televisores	tv
bancadas	스탠드
bancadas	벤치
atrasados	늦은
atrasados	지각
atrasados	늦게
atrasados	뒤로
sionista	시온주의
comício	집회
comício	랠리
pose	포즈
rochedos	바위
arp	arp
shorts	반바지
blunt	블런트
moleque	키드
neurociência	신경과학
decorrido	경과
lizzy	리지
bebendo	음주
bebendo	마시기
enigmas	퍼즐
enigmas	수수께끼
chaminés	굴뚝
bermuda	버뮤다
lübeck	뤼베크
minimo	최소
botsuana	보츠와나
stephenson	스티븐슨
morley	몰리
colombianos	콜롬비아
crowe	크로
siciliano	시칠리아
cod	대구
haynes	헤인스
trading	트레이딩
trading	거래
trading	무역
apuramento	방전
apuramento	퇴원
apuramento	분비물
responda	응답
responda	정답
responda	대답해
responda	대답
responda	답변
responda	답장
responda	응답
responda	답글
responda	답변
responda	응답
responda	응답하라
empregadores	직장
empregadores	고용주
capricórnio	염소자리
kruger	크루거
apague	지우
apague	지우기
apague	지워
passear	걷고
passear	워킹
passear	걷는다
passear	걷기
passear	산책
passear	걷기
langley	랭글리
ota	ota
misteriosas	mysterious
misteriosas	신비
instantes	moments
instantes	순간
logaritmo	로그
reciclar	재활용
reciclar	재활용
ashanti	아샨티
hanover	하노버
ilustrados	삽화
ilustrados	삽화가
muco	점액
muco	점액
devedor	채무자
cesto	바스켓
cesto	바구니
anormais	비정상적인
anormais	비정상
anormais	비정상적
flúor	플루오린
admitidos	인정
olympus	올림푸스
olympus	올림포스
sulistas	남부
sulistas	남방
macfarlane	맥팔레인
lander	랜더
elástica	탄성
adivinhar	추측
fps	fps
keane	킨텍스
keane	지킨
repor	리셋
repor	초기화
repor	복구
repor	복원하기
repor	복원
maroon	maroon
maroon	마룬
volley	발리
dusty	더스티
nuas	누드
nuas	nude
documentar	문서로
documentar	문서
pelúcia	테디
shape	형태
shape	모양
cookie	쿠키
cartilagem	연골
pedais	페달
histeria	히스테리
velo	양모
wah	wah
gladiador	검투사
breton	브르타뉴
broca	드릴
broca	훈련
explícitas	명시
explícitas	명시적
interprete	통역
interprete	인터프리터
glendale	글렌데일
amigáveis	친근한
andreia	안드레아
guardiã	수호
guardiã	보호자
guardiã	가디언
jermaine	저메인
baptismo	세례
excepções	예외
costeiro	연안
costeiro	해안
abraça	포옹
golias	골리앗
formadores	강사
formadores	트레이너
orçamentos	예산
orçamentos	예산
ereção	발기
pranchas	보드
jerez	셰리
weinberg	와인버그
char	char
compartilhou	공유
orgasmo	오르가슴
leno	레노
procuração	프록시
procuração	대리
motins	폭동
ginásios	체육관
chakra	샤크라
molduras	프레임
medidor	미터
empatia	공감
athlon	애슬론
chilenos	칠레
sanitárias	위생
łódź	우치
ces	ces
ces	esc
divido	나눈
renderização	렌더링
renderização	렌더링
sereias	사이렌
balde	버킷
balde	양동이
alga	녹조류
alga	조류
aditivos	첨가물
vestiário	사물함
baliza	목표
agressor	공격자가
agressor	범죄자
pensem	생각하기
pensem	생각
divertimento	재미
irl	irl
seleciona	선택하기
seleciona	선택
decimais	십진수
decimais	십진법
decimais	소수점
decimais	소수
decimais	소수점
inflamatória	염증
nata	크림
descontos	할인
descontos	할인
planador	글라이더
woodrow	우드로
ilimitada	무제한
louisa	루이자
hiroyuki	히로유키
passivos	수동적
passivos	부채
respeite	존경
respeite	존중
atómica	원자
garçom	종업원
garçom	웨이터
garçom	바텐더
lavrador	농부
tra	tra
afegã	아프가니스탄
conselheira	충고
bagre	메기
bagre	메기목
cessão	할당
sniper	저격수
