மற்றும்	dan
மறந்து	dilupakan
மறந்து	dilupa
மறந்து	lupa
மறந்து	terlupa
மறந்து	lupakan
மறந்து	lupa
மறந்து	lupa
மறந்து	terlupa
மகிந்த	mahinda
சவுதி	saudi
விசைப்பலகை	keyboard
சில்லறை	runcit
சில்லறை	peruncitan
சில்லறை	retail
ஸ்டாலின்	stalin
ஸ்டாலின்	stallion
சதுப்பு	rawa
சதுப்பு	paya
இல்லையெனில்	sebaliknya
தோமஸ்	thomas
முதுநிலை	sifu
மீடியாவிக்கி	mediawiki
கனவில்	mimpi
கனவில்	dream
பயணிக்கும்	melancong
நுண்ணறிவு	intelligence
நுண்ணறிவு	kecerdasan
நுண்ணறிவு	perisikan
கங்கா	ganga
காம	kama
வாங்கிய	dibeli
வாங்கிய	bought
அனுராதபுரம்	anuradhapura
பிரவுன்	brown
அனுமன்	hanuman
முரளி	murali
சாவ்	chau
மார்க்சிஸ்ட்	marxist
கரைசல்	penyelesaian
கரைசல்	solution
மார்பக	payudara
பாலாஜி	balaji
கிரீன்	green
கிரீன்	hijau
மார்பு	dada
கூட்டங்கள்	mesyuarat
பிரபலம்	popular
பிரபலம்	selebriti
பிரபலம்	celebrity
உத்தி	strategi
அறியப்படாத	anonymous
அறியப்படாத	awanama
மதுரா	mathura
வளர்சிதை	metabolisme
பின்லாந்து	finland
பேராயர்	archbishop
ஊர்வன	reptilia
முதலீட்டாளர்கள்	investor
முதலீட்டாளர்கள்	pelabur
பல்துறை	serbaguna
மின்னல்	pencahayaan
மின்னல்	lighting
மின்னல்	kilat
மின்னல்	lightning
சுமந்து	carry
உயிர்வேதியியல்	biokimia
உடற்பயிற்சி	senaman
உடற்பயிற்சி	bersenam
உடற்பயிற்சி	bersenam
உடற்பயிற்சி	latihan
உடற்பயிற்சி	senaman
உடற்பயிற்சி	kecergasan
மதிப்பீடுகள்	semakan
மதிப்பீடுகள்	penilaian
மதிப்பீடுகள்	penarafan
மதிப்பீடுகள்	rating
சீதை	sita
பாங்க்	phang
வியன்னா	vienna
களிமண்	clay
ரிக்	rig
ரிக்	rick
லிங்கன்	lincoln
சீடர்	cedar
சீடர்	murid
அனுப்பிய	hantar
அனுப்பிய	sent
அனுப்பிய	dihantar
இயக்கப்பட்டது	membolehkan
இயக்கப்பட்டது	dibenarkan
தொட்டி	bin
வசதியாக	selesa
வியாபாரம்	perniagaan
வியாபாரம்	bisnes
தூய்மையான	tulen
தூய்மையான	murni
தூய்மையான	pure
ஈப்போ	ipoh
ஆல்ஃபா	alpha
ஆல்ஃபா	alfa
கோபால்	gopal
சேதுபதி	sethupathi
படிகள்	langkah
படிகள்	steps
பஞ்சு	span
பஞ்சு	kapas
பஞ்சு	cotton
உறுப்புக்கள்	boobies
கிறிஸ்துமஸ்	krismas
ஆதரிக்கும்	sokong
இன்டெல்	intel
ஸ்ரீதர்	sridhar
புக்கிட்	bukit
விடுதிகள்	hotel
விடுதிகள்	hotels
வார்டு	ward
வார்டு	wad
உற்பத்தியாளர்கள்	pengilang
தடைகள்	rintangan
தட்டையான	flat
சந்திரசேகர்	chandrasekhar
பாலூட்டி	mamalia
பேய்	ghost
பேய்	hantu
பேய்	devil
பேய்	syaitan
பிரகடனம்	perisytiharan
பிரகடனம்	pengisytiharan
பிரகடனம்	pengistiharan
குறைப்பு	pengurangan
சஞ்சய்	sanjay
தெரேசா	teresa
தெரேசா	theresa
இமாச்சலப்	himachal
முரண்பாடு	konflik
நகல்	pendua
நகல்	menyalin
நகல்	copy
நகல்	salin
நகல்	salinan
நாவல்கள்	novel
யோகா	yoga
ஆஸ்கார்	oscar
கழுத்து	leher
ஸ்டீவன்	steven
அண்டம்	universe
அண்டம்	semesta
ஐரோப்பியர்	eropah
திருத்த	pindaan
பொதுவுடைமை	komunisme
ஆமை	penyu
ஆமை	tortoise
ஏற்பாடுகள்	susunan
சுரப்பி	kelenjar
வல்லுநர்கள்	profesional
மாத்திரை	pil
வலியுறுத்தி	tekankan
வலியுறுத்தி	menekankan
குறிப்பிடுகின்றது	berhadapan
டோக்கியோ	tokyo
ஆரோக்கியமான	sihat
பேரன்	cucu
பேரன்	cucunya
எருமை	kerbau
எருமை	buffalo
தொழிலாக	kerjaya
எழுதுதல்	penulisan
எழுதுதல்	membakar
எழுதுதல்	pembakaran
எழுதுதல்	tulisan
எழுதுதல்	menulis
எழுதுதல்	penulisan
சாதகமாக	positif
செயற்குழு	executive
செயற்குழு	eksekutif
காவல்துறையினர்	polis
கோணத்தில்	sudut
செடிகள்	tanaman
செடிகள்	tumbuhan
வீரம்	keberanian
சிம்	sim
ஜெர்ரி	jerry
சுமை	muatkan
தாரா	tara
கோட்டயம்	kottayam
வழக்கறிஞர்கள்	peguam
டிராகன்	dragon
டிராகன்	naga
கொண்டாடும்	meraikan
கொண்டாடும்	raikan
சனிக்கிழமை	sabtu
இலக்க	digit
யோசேப்பு	yusuf
யோசேப்பு	joseph
வலிப்பு	epilepsi
கொண்டிருக்கின்றது	hendap
வகுத்தல்	divisyen
வகுத்தல்	pembahagian
வகுத்தல்	bahagian
முடிக்கப்பட்டது	completed
முடிக்கப்பட்டது	dilengkapkan
முடிக்கப்பட்டது	selesai
முடிக்கப்பட்டது	tamat
செயலை	action
செயலை	tindakan
செயலை	aksi
செயலை	laga
சகோதரிகள்	sisters
சகோதரிகள்	saudari
சகோதரிகள்	beradik
நேர்மறை	positive
நேர்மறை	positif
ஹைதராபாத்	hyderabad
வரையப்படும்	dilukis
வரையப்படும்	ditarik
மனநிலை	mood
கௌதம	gautama
குற்ற	bersalah
குற்ற	berdosa
ஓவியர்கள்	pelukis
மயிலை	merak
பிராங்க்	frank
பிராங்க்	franck
தாது	ore
தாது	mineral
தாது	galian
மந்திர	ajaibnya
சர்ச்சைக்குரிய	bermasalah
சர்ச்சைக்குரிய	kontroversi
கிட்டார்	guitar
கிட்டார்	gitar
பண்டிகை	festival
பண்டிகை	perayaan
பண்டிகை	meriah
ஆறுமுகம்	arumugam
பாண்டி	pandi
அடித்தளம்	foundation
தியேட்டர்	teater
தியேட்டர்	teater
வரிசைகள்	tatasusunan
பிடி	catch
பிடி	tangkap
பிடி	dodoi
பிடி	hold
பிடி	tahan
ஒருபோதும்	never
மாங்கனீசு	mangan
ரத்னா	ratna
துருவ	kutub
துருவ	polar
துருவ	hilo
அபாயம்	bahaya
மிகுதி	jurang
சூடான்	sudan
உருமாற்றம்	transformasi
உருமாற்றம்	perubahannya
சிகரம்	puncak
தியாகம்	pengorbanan
மகாராஜா	maharaja
குன்று	bukit
குன்று	hill
கணக்குகள்	akaun
வாங்கியது	dibeli
வாங்கியது	dibeli
வாங்கியது	bought
சுருக்க	singkatan
மார்ஷல்	marshall
துவக்கப்பட்டது	dilancarkan
துவக்கப்பட்டது	launching
காலில்	kaki
காலில்	leg
பியர்	beer
பியர்	bir
எட்டியது	carik
பெருங்குடல்	kolon
பெருங்குடல்	usus
மாணவர்களும்	pelajar
மாணவர்களும்	murid
புலனாய்வு	intelligence
புலனாய்வு	kecerdasan
புலனாய்வு	perisikan
பிரபாகரன்	prabhakaran
செனட்	senat
ஐயம்	syak
ஐயம்	kemusykilan
ஐயம்	ragu
ஐதராக்சைடு	hidroksida
மோசமாக	teruk
மோசமாக	melarat
நம்புகிறேன்	berharap
நம்புகிறேன்	mengharapkan
நம்புகிறேன்	harapan
நம்புகிறேன்	harap
நம்புகிறேன்	hope
கென்னடி	kennedy
உருளை	sfera
டிலான்	dylan
யூதர்களின்	yahudi
அறிவுசார்	intelektual
நாக்பூர்	nagpur
அதிரடி	action
அதிரடி	tindakan
அதிரடி	aksi
அதிரடி	laga
வெப்பத்தை	panas
வெப்பத்தை	haba
ஹவாய்	hawaii
ஹாரிஸ்	haris
ஹாரிஸ்	harris
கோபுரங்கள்	towers
பிளாட்டினம்	platinum
முக	facial
முக	muka
முக	wajah
கூம்பு	conical
கூம்பு	kon
பாலைவனம்	gurun
ஜொகூர்	johor
சாவித்திரி	savitri
பிரச்சாரம்	kempen
டின்	timah
டின்	tin
சாவோ	são
சாவோ	cao
சாவோ	chao
சீனி	gula
எதிரி	musuh
எதிரி	musuhnya
கொடுப்பது	memberikan
கொடுப்பது	memberi
கடவுள்கள்	dewa
ஆடைகள்	pakaian
ஆடைகள்	gaun
ஆடைகள்	pakaian
ஆடைகள்	baju
நினைவுகள்	kenangan
சார்லி	charlie
அமேசான்	amazon
ராமச்சந்திரன்	ramachandran
துத்தநாக	zinc
பாலங்கள்	jambatan
சுவர்கள்	tembok
சுவர்கள்	dinding
புளோரைடு	fluorida
மாற்றப்பட்ட	ditukar
மாற்றப்பட்ட	diubahsuai
மரு	maru
தேர்ந்தெடுக்கப்பட்டது	dipilih
வேலி	veli
வேலி	pagar
விளையாட்டை	play
விளையாட்டை	main
பாண்டிச்சேரி	pondicherry
செம்பு	copper
செம்பு	tembaga
செம்பு	kuprum
கொடுத்தல்	memberikan
கொடுத்தல்	memberi
துவங்கப்பட்டது	dilantik
சிகிச்சைகள்	rawatan
ஜஸ்டின்	justin
அமோனியம்	ammonium
கடல்சார்	maritime
கடல்சார்	maritim
மேதை	genius
மேதை	sarjana
மேதை	lagenda
மேதை	legend
கோலம்	sfera
அறுபத்து	sixty
ஆதரவாளர்கள்	penyokong
கத்தி	dagger
கத்தி	pisau
உயர்த்தி	lif
அந்தோனி	anthony
அந்தோனி	antony
மறைவு	halimunan
மறைவு	kematian
மறைவு	death
மறைவு	maut
மறைவு	ajal
சூடு	hot
சூடு	panas
கவனமாக	careful
வெப்பமண்டல	tropika
தகவல்தொடர்பு	komunikasi
கலகம்	rusuhan
ஜேக்	jek
ஜேக்	jack
யுவன்	yuvan
பதின்ம	perpuluhan
அதிர்வு	vibe
அதிர்வு	pergolakan
அதிர்வு	gelora
அதிர்வு	gegaran
அதிர்வு	getaran
சைன்	lejang
சைன்	stroke
சைன்	strok
சைன்	sinus
சைன்	merana
சைன்	pine
குழி	pit
செட்டி	chetty
அலங்காரம்	penapis
அலங்காரம்	tapisan
அலங்காரம்	hiasan
எண்ணங்கள்	fikiran
எண்ணங்கள்	pemikiran
டெட்	ted
டெட்	dek
டெட்	deck
சம்பளம்	gaji
சீசர்	caesar
சீசர்	cesar
சத்யராஜ்	sathyaraj
மைக்ரோ	micro
மைக்ரோ	mikro
கியூபா	cuba
நண்டு	ketam
நண்டு	crab
உசேன்	hussein
நேராக	straight
சத்தீஸ்கர்	durg
லேடி	lady
ரஞ்சித்	ranjith
மகளும்	puteriku
மகளும்	daughter
பதினொரு	eleven
பதினொரு	sebelas
கானா	ghana
கேம்பிரிட்ஜ்	cambridge
பாட்டில்	bottle
பாட்டில்	botol
கழுத்தில்	leher
சிற்பி	arkitek
மாலிக்	malik
டேட்டா	data
பதக்கங்கள்	pingat
பதக்கங்கள்	medal
சரண்	charan
கிரிஸ்	chris
அடையாளங்கள்	identiti
அடையாளங்கள்	tag
அடையாளங்கள்	tags
அலுவலர்கள்	pegawai
அலுவலர்கள்	perwira
சுற்றுப்பயணம்	lawatan
சுற்றுப்பயணம்	tour
கற்பித்தல்	pengajaran
உத்தர	uttara
உறவினர்	relatif
உறவினர்	jiran
உறவினர்	jiran
உறவினர்	cousin
உறவினர்	sepupu
பயணி	penumpang
லெபனான்	lubnan
அலன்	allen
அலன்	alan
தொலைதொடர்பு	komunikasi
தேர்வுகள்	ujian
தேர்வுகள்	opsyen
ஹான்	han
பத்மினி	padmini
செய்தார்கள்	jayakan
செய்தார்கள்	did
செய்தார்கள்	cpt
குணங்கள்	keperibadian
குணங்கள்	atribut
கச்சேரி	konsert
டார்க்	gelap
கண்ணோட்டம்	keseluruhan
கண்ணோட்டம்	semakan
சுரங்க	perlombongan
தாக்கிய	menyerang
தாக்கிய	diserang
காந்திநகர்	gandhinagar
கடிதங்கள்	huruf
பப்புவா	papua
வாடிக்கையாளர்கள்	customers
வாடிக்கையாளர்கள்	pelanggan
வெடித்தது	meletop
சோதனையில்	test
தென்றல்	bayu
தென்றல்	sepoi
வித்யா	vidya
வேண்டுமென்றே	sengaja
வேண்டுமென்றே	sengaja
வேண்டுமென்றே	disengajakan
வேண்டுமென்றே	disengaja
ஆர்ட்ஸ்	seni
ஆர்ட்ஸ்	kesenian
சேது	sethu
சேது	setu
பேச்சாளர்	orator
பேச்சாளர்	speaker
சந்தைகள்	pasar
சந்தைகள்	pasaran
பெஞ்சமின்	benjamin
கட்டுதல்	bangunan
கட்டுதல்	membina
நெசவு	menganyam
நெசவு	menenun
நெசவு	menyelit
விஜயன்	vijayan
ஒலிம்பிக்கில்	olimpik
சமாளிக்க	tackle
ஆணையர்	pesuruhjaya
இலையுதிர்	autumn
இலையுதிர்	luruh
பூட்டான்	bhutan
அமர்வு	sesi
அமர்வு	sessi
கிளி	parrot
நகர்ந்து	gerak
இருக்கைகள்	kerusi
மறைமாவட்டம்	keuskupan
வாலி	wally
பெறவும்	dapatkan
பிரதிநிதி	perwakilan
பிரதிநிதி	wakil
வெப்	webb
வாரணாசி	varanasi
வயிறு	perut
வயிறு	perut
வயிறு	abdomen
மணிகள்	jam
விலக்கு	bersurai
விலக்கு	tangguh
கிறிஸ்டோபர்	christopher
மதிப்பெண்	skor
செய்தித்தாள்	akhbar
செய்தித்தாள்	akhbar
ஈயம்	plumbum
ஈயம்	lead
ஈயம்	pimpin
மிச்சிகன்	michigan
மொத்தத்தில்	keseluruhan
பிரதேசங்கள்	wilayah
தந்தி	helah
தந்தி	telegram
டிவிடி	dvd
குயில்	cuckoo
வினோத்	vinod
மெட்ராஸ்	madras
இசைக்கருவி	instrumen
துவக்கம்	begin
துவக்கம்	mulakan
துவக்கம்	permulaan
விமர்சகர்	kritikan
விமர்சகர்	pengkritik
ராகுல்	rahul
மதுரைக்	madura
உபகரணங்கள்	equipment
உபகரணங்கள்	peralatan
உபகரணங்கள்	perkakasan
உபகரணங்கள்	peralatan
ஆட்டங்கள்	gaming
ஆட்டங்கள்	permainan
வஞ்சி	jerangau
ரயில்கள்	keretapi
கிதார்	guitar
கிதார்	gitar
செயற்கையாக	artificially
ஏபிசி	apc
வெளிச்சம்	ringan
வெளிச்சம்	cahaya
வெளிச்சம்	light
வெளிச்சம்	kecerahan
வெளிச்சம்	dhuha
நம்பியார்	nambiar
ஆன்மிக	mistik
விழுந்த	fallen
விழுந்த	jatuh
புஷ்	push
ஜெயந்தி	jayanti
சாம்பியன்	juara
முகர்ஜி	mukherjee
சந்தைப்படுத்தல்	marketing
சந்தைப்படுத்தல்	pemasaran
சுனாமி	tsunami
குகைகள்	gua
குகைகள்	caves
கவுன்சில்	majlis
கவுன்சில்	dewan
ஃபோர்ட்	ford
புரிதல்	understanding
புரிதல்	pengertian
புரிதல்	memahami
புரிதல்	pemahaman
லாரன்ஸ்	lawrence
ஹீரோ	hero
ஹீரோ	wira
கிண்ணம்	mangkuk
கிண்ணம்	piala
கிண்ணம்	cup
கிண்ணம்	cawan
நெல்லூர்	nellore
இதோ	disini
இதோ	sini
போட்டியாளர்கள்	pemain
போட்டியாளர்கள்	pesaing
பார்வையாளர்	khalayak
பார்வையாளர்	penonton
படைகளும்	hos
தளபதிகள்	jeneral
தளபதிகள்	komander
கிறிஸ்	chris
சொல்கிறது	kata
சொல்கிறது	says
படகுகள்	bot
படகுகள்	perahu
ஈடுபட	penglibatan
ஈடுபட	melibatkan
கணிமை	pengkomputeran
கருதுகோள்	hipotesis
ஏற்பு	penerimaan
பிரகாசமான	terang
பிரகாசமான	cerah
ஆக்கிரமிப்பு	pendudukan
அழகாக	cantik
அழகாக	indah
அழகாக	beautifully
பாரம்பரியம்	traditional
பாரம்பரியம்	tradisional
பாரம்பரியம்	kebudayaan
பாரம்பரியம்	budaya
பாரம்பரியம்	tradisi
நீதித்துறை	kehakiman
வயல்	bidang
வயல்	medan
காயங்கள்	kecederaan
ஆந்திரா	andhra
சித்தாந்தம்	ideologi
மீதி	imbangan
மீதி	baki
அமீர்	ameer
அமீர்	amir
ஹோண்டா	honda
உத்தரவு	arahan
உத்தரவு	perintah
நரேந்திர	narendra
வண்டு	kumbang
தைராய்டு	tiroid
தைராய்டு	artichokes
ரஜினிகாந்த்	rajinikanth
விரிந்த	lebar
விரிந்த	luas
இன்சுலின்	insulin
சீட்டு	card
சீட்டு	kad
கணக்கிடப்படுகிறது	dikira
பசி	lapar
பசி	hunger
பசி	berlapar
பதின்மூன்று	thirteen
மூலையில்	corner
மூலையில்	selekoh
மூலையில்	sudut
மூலையில்	bucu
லினக்சு	linux
தவறாகப்	dirogol
தவறாகப்	disalahgunakan
தவறாகப்	didera
பண்டாரநாயக்கா	bandaranaike
சச்சின்	sachin
அவளுக்கு	she
ஆனி	annie
பாடலைப்	lagu
பாடலைப்	song
ஊக்கம்	motivasi
கிகி	kiki
லங்கா	lanka
தெய்வீக	ilahi
பாபர்	babar
நிச்சயமாக	memang
நிச்சயமாக	sure
நிச்சயமாக	yakin
நிச்சயமாக	takpe
நிற்க	stand
நிற்க	berdiri
மாமா	mama
மாமா	pakcik
பாட்டி	neneknya
பாட்டி	nenek
பாட்டி	nenek
பருமன்	obesiti
பருமன்	pesara
தாம்சன்	thompson
தாம்சன்	thomson
எதிர்கொள்ள	dihadapi
பேட்	pad
மருந்துகளை	medications
வெற்றியாளர்கள்	pemenang
புறா	merbok
புறா	tekukur
புறா	merpati
காமராஜ்	kamaraj
ரோசா	rosa
துர்க்கை	durga
கவி	kavi
குத்துச்சண்டை	tinju
குத்துச்சண்டை	boxing
குத்துச்சண்டை	gusti
நாரை	bangau
நாரை	strok
கிராமிய	rakyat
இடையூறு	gangguan
இடையூறு	kekecohan
பயம்	ketakutan
பயம்	fear
பயம்	takut
பயம்	khuatir
பயம்	seram
பயம்	horror
பயம்	takut
கையாள	handle
காரி	kari
ராபின்	robin
மிதக்கும்	floating
மிதக்கும்	terapung
நோவா	noah
நோவா	nuh
உரோம	berbulu
மூலிகை	jamu
மூலிகை	ramuan
மூலிகை	herba
பாஸ்டன்	boston
கடத்தி	konduktor
கான்பூர்	kanpur
நீர்வீழ்ச்சி	waterfall
தடுப்பூசி	vaksin
பனாமா	panama
சேர்ப்பது	menambahkan
சேர்ப்பது	menambah
பாதிக்கிறது	mempengaruhi
பாதிக்கிறது	mempengaruhi
பருப்பு	lentil
பருப்பு	nut
தொடு	touch
தொடு	sentuhan
தொடு	sentuh
ஆர்சனிக்	arsenic
சொல்கிறார்	kata
சொல்கிறார்	says
குளியல்	mandian
குளியல்	mandi
குளியல்	bath
ஊர்வலம்	perhimpunan
ஊர்வலம்	rally
ஊர்வலம்	perarakan
கேபிள்	kabel
கேபிள்	cable
வடிவமைப்பாளர்	pereka
அழகியல்	estetik
வலியுறுத்தினார்	berkeras
வலியுறுத்தினார்	bertegas
ஒமேகா	omega
இளஞ்சிவப்பு	pink
இளஞ்சிவப்பு	lilac
கணவாய்	sotong
சுத்தமான	bersih
எல்லோருக்கும்	everybody
பயணத்தில்	melancong
ஆடம்	adam
பாதிக்கப்பட்டு	terpengaruh
பாதிக்கப்பட்டு	terjejas
பாதிக்கப்பட்டு	dipengaruhi
லோகன்	logan
நீக்கப்பட்டது	dipadam
நீக்கப்பட்டது	terpadam
நீக்கப்பட்டது	dibuang
நீக்கப்பட்டது	dikeluarkan
சந்தேகம்	syak
சந்தேகம்	kemusykilan
சந்தேகம்	ragu
அன்புடன்	regards
வித்தியாசம்	ber
வித்தியாசம்	beza
வித்தியாசம்	perbezaan
வாய்வழி	oral
வாய்வழி	lisan
மேக்	mac
மேக்	mcd
ஏடு	dek
ஏடு	deck
பெண்ணியம்	feminisme
சியோல்	seoul
ரகசிய	rahsia
விவாகரத்து	perceraian
விவாகரத்து	bercerai
விவாகரத்து	cerai
விவாகரத்து	bercerai
ஓய்வூதியம்	pencen
தனித்தன்மை	jarak
அடோப்	adobe
வைரம்	berlian
வைரம்	diamond
வைரம்	intan
துளசி	basil
துளசி	selasih
துளசி	tulasi
துளசி	thulasi
துளசி	tulsi
வால்மீகி	valmiki
கிரே	kelabu
பேக்	pek
பேக்	pack
விலைகள்	harga
விலைகள்	kadar
முதலை	buaya
முதலை	buaya
நெட்	net
நெட்	kelambu
வெள்ளிக்கிழமை	jumaat
யான்	yan
புரூஸ்	bruce
உங்களை	diri
சாய்	sai
சாய்	chai
அமைதியாக	senyap
அமைதியாக	silent
ஐயா	sir
ஐயா	tuan
ஐயா	encik
மிகையான	melampau
பத்தாண்டு	dekad
அதிகரித்துள்ளது	meningkat
அதிகரித்துள்ளது	tingkatkan
அதிகரித்துள்ளது	meningkat
ஸ்பானிஷ்	sepanyol
அஞ்சி	ketakutan
அஞ்சி	fear
கேலி	perli
இருண்ட	gelap
தேவநாகரி	devanagari
ஜேன்	jane
பாடங்கள்	pelajaran
பாடங்கள்	pengajaran
நோக்கங்கள்	objektif
வாடகை	sewaan
வாடகை	sewa
வாடகை	penyewaan
வாடகை	rental
வாடகை	sewaan
வாடகை	sewa
வாடகை	penyewaan
வாடகை	sewa
சிரிய	syria
பூண்டு	garlic
ஜான்சி	jhansi
லோக்	lok
கேள்விக்கு	persoalan
கேள்விக்கு	soalan
டொமைன்	domain
வால்டர்	walter
இராபர்ட்	robert
பெரேரா	perera
ஆய்	study
ஆய்	kajian
காமம்	kama
காமம்	jantina
காமம்	seks
காமம்	sex
வல்லுனர்கள்	profesional
காதலன்	boyfriend
காதலன்	pencinta
காதலன்	kekasih
காதலன்	lover
எல்லாமே	semuanya
எல்லாமே	segalanya
எல்லாமே	semua
செல்வி	cikgu
செல்வி	rindu
செல்வி	cik
ஆஸ்திரிய	austria
வடிவமைக்கப்பட்டுள்ளது	direka
சம்பவங்கள்	insiden
வேள்வி	yajna
ஆசாத்	azad
டெல்டா	delta
குட்	good
குட்	gud
இயற்றியவர்	pengarang
இயற்றியவர்	penulis
இயற்றியவர்	author
ஒருங்கிணைக்கப்பட்ட	bersatu
சாரம்	pati
சாரம்	essence
சாரம்	intipati
கடலோர	pesisir
கடலோர	coast
பெய்ஜிங்	beijing
திறன்கள்	kemahiran
பாண்டியர்கள்	pandyas
ராணுவம்	ketenteraan
ராணுவம்	tentera
ராணுவம்	tentera
ராணுவம்	army
பத்திரிகைகள்	jurnal
அதீத	ekstrem
அதீத	melampau
கெப்லர்	kepler
திருத்தங்கள்	suntingan
மாய	ajaibnya
மாய	magic
மாய	sihir
மாய	magik
பார்த்தார்	gergaji
பார்த்தார்	saw
பார்த்தார்	ditonton
பார்த்தார்	diperhatikan
பார்த்தார்	menonton
பார்த்தார்	diawasi
வின்சென்ட்	vincent
டிரம்ப்	trump
ஆழ்வார்	alwar
புளோரிடா	florida
கரி	arang
அணிகலன்கள்	aksesori
கட்டு	bundle
போபால்	bhopal
பொருந்திய	dipadankan
பரிவர்த்தனை	transaksi
பரிவர்த்தனை	transaksi
உள்கட்டமைப்பு	infrastruktur
பிளாஸ்டிக்	plastik
ஆன்மா	jiwa
ஆன்மா	soul
தாகூர்	tagore
தாகூர்	thakur
வேந்தர்	canselor
வேந்தர்	kanselor
குண்டுகள்	bom
டெக்சாஸ்	texas
முழுமை	full
முழுமை	kenyang
முழுமை	penuh
முழுமை	complete
முழுமை	lengkap
தட்பவெப்ப	suhu
போப்	paus
போப்	pope
பாசி	alga
போரான்	boron
சித்ரா	chitra
சமூகங்கள்	komuniti
சமூகங்கள்	social
சமூகங்கள்	sosial
நிமிடம்	minit
செயலகம்	sekretariat
எர்ணாகுளம்	ernakulam
இடலாம்	glide
சொற்றொடர்	tampal
சொற்றொடர்	paste
ஏற்றுக்கொள்ளப்பட்டது	diterima
ஏற்றுக்கொள்ளப்பட்டது	accepted
பாப்பா	pappa
தானியங்கள்	bijian
செங்கல்	bata
வயிற்றில்	perut
கோர்	core
கோர்	inti
கோர்	gore
திறமையான	berbakat
திறமையான	talented
படத்திற்கு	picture
படத்திற்கு	gambar
மலிவான	murah
பேஸ்	pace
பேஸ்	base
பேஸ்	pengkalan
தொகுப்பாளர்	penyampai
கவர்ச்சி	glamour
கவர்ச்சி	glamor
மிளகாய்	capsicum
மிளகாய்	sambal
மிளகாய்	cili
பென்சில்வேனியா	pennsylvania
தடங்கள்	saluran
தடங்கள்	runut
தடங்கள்	trek
தடங்கள்	channel
இவ்வாறே	justeru
கம்பம்	kutub
கம்பம்	pole
கம்பம்	galah
கம்பம்	tiang
தேவதை	duyung
தேவதை	mermaid
தேவதை	bidadari
தேவதை	malaikat
தேவதை	angel
பீரங்கி	artileri
இயற்கணிதம்	algebra
கேடு	alas
கேடு	hoy
சர்ச்	gereja
சர்ச்	church
சமகால	kontemporari
சேனா	sena
அண்டவியல்	kosmologi
நிலையைப்	status
ஐரிஷ்	irish
ஐரிஷ்	ireland
பகத்	bhagat
ஸ்டான்லி	stanley
வலைப்பின்னல்	rangkaian
வலைப்பின்னல்	network
வடிவமைத்து	direka
கொண்டாட்டம்	raikan
கொண்டாட்டம்	meraikan
கொண்டாட்டம்	parti
கொண்டாட்டம்	meraikan
கொண்டாட்டம்	raikan
கொண்டாட்டம்	perayaan
நிக்	gelaran
நிக்	nic
என்கிறார்கள்	kata
என்கிறார்கள்	says
காட்மியம்	kadmium
முனையம்	terminal
முனையம்	pelabuhan
முனையம்	port
வாரத்திற்கு	mingguan
வாரத்திற்கு	weekly
முக்கியத்துவத்தை	pentingnya
கார்கில்	kargil
ஹட்சன்	hudson
நீர்த்தேக்கம்	empangan
பிரிக்கப்பட்ட	dipisahkan
பிரிக்கப்பட்ட	berpisah
பிரிக்கப்பட்ட	berasingan
சீனிவாச	srinivasa
ஒபாமா	obama
ஒப்பீட்டு	perbandingan
வெற்றிகள்	menang
வெற்றிகள்	hits
வெற்றிகள்	hit
இழுத்து	heret
இழுத்து	drag
இழுத்து	seret
இழுத்து	seretan
தோள்	bahu
அபு	abu
லியோன்	lyon
லியோன்	leone
மிசோரம்	mizoram
சீரமைப்பு	renovasi
சீரமைப்பு	renovation
சுல்தானகம்	kesultanan
பேசிக்	asas
பேசிக்	basic
எதிர்பார்ப்பு	jangkaan
உச்சரிப்பு	ejaan
உச்சரிப்பு	spelling
உச்சரிப்பு	sebutan
பூம்புகார்	boom
போதனை	pengajaran
கொடிகள்	flag
கொடிகள்	bendera
தீபகற்பம்	semenanjung
கடன்கள்	pinjaman
மியான்மர்	myanmar
ராசா	raza
ராசா	rasa
நாய்கள்	anjing
வருடமும்	tahun
குறைத்தல்	pengurangan
மலரும்	blossom
மலரும்	merekah
பதவிகள்	peranan
பதவிகள்	jawatan
பழி	dendam
வந்ததும்	came
வளிமண்டலம்	atmosfera
வளிமண்டலம்	suasana
நாராயண்	narayan
செவிலியர்	nurse
செவிலியர்	jururawat
மக்கா	makkah
மக்கா	mekah
மக்கா	makkah
விஜயம்	lawati
விஜயம்	lawat
விஜயம்	lawatan
விஜயம்	melawat
வசனங்கள்	captions
வசனங்கள்	kapsyen
ஊக்குவிக்கும்	menggalakkan
ஊக்குவிக்கும்	galakkan
ஊக்குவிக்கும்	memberangsangkan
குஞ்சு	awek
கெய்ரோ	kaherah
உறவினர்கள்	sepupu
உறவினர்கள்	kerabat
கூடலூர்	gudalur
தார்	tar
சுருதி	shruti
புல்லாங்குழல்	seruling
மனோகர்	manohar
மல்லிகை	melati
மல்லிகை	jasmine
கண்டேன்	nemu
கண்டேன்	terjumpa
கண்டேன்	dijumpai
லாரி	larry
லாரி	lorry
உரம்	baja
உரம்	pupuk
உரம்	najis
கூட்டமாக	ramai
ஹிட்லர்	hitler
முன்னுரை	preface
படமாக	picture
படமாக	gambar
ஒற்றையர்	single
சத்தம்	bising
சத்தம்	keras
போட்டியிடும்	bersaing
போட்டியிடும்	bertanding
இசைக்கலைஞர்	pemuzik
மீட்க	recover
