категория	categorie
бариос	barrios
заминаващи	vertrekken
заминаващи	vertrek
заминаващи	vertrekkende
похарчени	besteed
похарчени	bestede
похарчени	uitgegeven
осакатени	verminkt
осакатени	verminkt
осакатени	verminkte
хало	halo
пагани	pagani
виртуозност	virtuositeit
стърготини	zaagsel
теодоракис	theodorakis
далибор	dalibor
римейка	remake
марсала	marsala
ребров	rebrov
факла	toorts
факла	zaklamp
факла	fakkel
джулиета	giulietta
палача	beul
палача	beul
нихилизъм	nihilisme
масаи	masai
маз	zalf
лота	lota
прихванат	onderschepte
прихванат	onderschept
уверена	zelfverzekerde
уверена	zelfverzekerd
емулсия	emulsie
заслужена	verdiend
заслужена	verdiende
аконкагуа	aconcagua
хон	hong
хайнекен	heineken
деспотизъм	despotisme
посад	posad
пинатубо	pinatubo
стич	hechting
стич	stitch
стич	hechten
пингвина	pinguïn
пингвина	penguin
скотсдейл	scottsdale
прескот	prescott
мордред	mordred
малевич	malevitsj
асимилират	assimileren
гош	gauche
откровеност	openhartigheid
откровеност	eerlijkheid
откровеност	oprechtheid
сърфист	surfer
проницателност	inzicht
грендел	grendel
автентично	authentiek
автентично	authentieke
лангфорд	langford
фабрициус	fabricius
ферибота	ferry
ферибота	veerboot
парламентаристи	parlementsleden
парламентаристи	parlementariërs
обувката	schoen
поискано	aangevraagd
поискано	aangevraagde
поискано	verzocht
поискано	gevraagd
поискано	opgevraagd
поискано	gevraagde
сян	xiang
славой	slavoj
калиопа	calliope
спънки	tegenslagen
спънки	hindernissen
спънки	belemmeringen
спънки	obstakels
сингулярност	singulariteit
стоицизъм	stoïcisme
латеранския	lateranen
опиша	omschrijf
опиша	beschrijf
опиша	beschrijven
раменната	opperarmbeen
рунге	runge
пуйки	kalkoenen
безкомпромисен	compromisloze
джабал	jabal
лоджия	loggia
джуан	zhuang
кардиолог	cardioloog
етиологията	etiologie
раница	rugzak
раница	rugzak
клавел	clavell
съперничества	rivaliteit
съединители	connectoren
съединители	koppelingen
вирусология	virologie
непобеден	ongeslagen
тарифите	tarieven
бройер	breuer
мезолит	mesolithicum
тромпети	trompetten
скандалния	beruchte
скандалния	berucht
авокадо	avocado
ваната	badkuip
уелд	lassen
хюга	hyuga
игдрасил	yggdrasil
кронин	cronin
изрезки	knipsels
изрезки	stekken
монкалм	montcalm
хлороформ	chloroform
корнелиу	corneliu
детектора	detector
ардашир	ardashir
пигментация	pigmentatie
неверен	ontrouw
рие	rie
телеграфист	telegrafist
келхайм	kelheim
ксенофон	xenophon
гарнет	garnett
прохлада	koelte
фенилаланин	fenylalanine
желатин	gelatine
желатин	gelatine
суперкомпютри	supercomputers
аерозоли	aerosolen
аерозоли	spuitbussen
коби	kobe
коби	coby
пинг	ping
фигурка	beeldje
негев	negev
палеоцен	paleoceen
хайлброн	heilbronn
мариупол	marioepol
трансйордания	transjordanië
адраст	adrastus
линекер	lineker
микенски	myceense
бинсвангер	binswanger
крипън	crippen
агезилай	agesilaüs
бдение	wake
семирамида	semiramis
пропорционалност	proportionaliteit
пропорционалност	evenredigheid
вунд	wundt
хоспитализация	ziekenhuisopname
хоспитализация	ziekenhuisopname
бюджолд	bujold
мапуче	mapuche
неестествено	onnatuurlijke
неестествено	onnatuurlijk
кубинци	cubanen
мегалит	megaliet
фабиен	fabienne
мерием	meryem
женевиев	genevieve
елмо	elmo
биполярно	bipolaire
координирана	gecoördineerde
координирана	gecoördineerd
ферис	ferris
присаждане	enten
безразличен	onverschillig
марини	marini
пратка	zending
пратка	verzending
пратка	zending
пратка	pakketje
пратка	pakje
пратка	pakket
пратка	arrangement
уведомление	notificatie
уведомление	melding
уведомление	aanmelding
уведомление	kennisgeving
прошката	vergeving
прошката	vergiffenis
безразлично	onverschillig
джеймсън	jameson
мелодрама	melodrama
конакри	conakry
принцесите	prinsessen
шиш	spies
данъкоплатците	belastingplichtigen
данъкоплатците	belastingbetaler
данъкоплатците	belastingbetalers
нют	newt
брт	brt
чоп	chop
чоп	hakken
фахд	fahd
макара	spoel
макара	katrol
макара	spoel
краули	crowley
краули	crawley
деа	dea
ланчия	lancia
банги	bangui
хардин	hardin
долби	dolby
зениците	pupillen
зениците	leerlingen
терапевти	therapeuten
дестабилизира	destabiliseren
дестабилизира	destabiliseren
дестабилизира	destabiliseren
тиест	thyestes
ратифициране	bekrachtiging
ратифициране	ratificatie
ратифициране	ratificeren
ратифициране	ratificeren
ратифициране	bekrachtigen
сеното	hay
сеното	hooi
зин	zin
антураж	gevolg
антураж	entourage
юденич	joedenitsj
неизбежни	onvermijdelijke
неизбежни	onvermijdelijk
неизбежни	onvermijdelijke
неизбежни	onvermijdelijk
льос	löss
рибери	ribéry
излъчваната	uitgestoten
екзорсизъм	uitdrijving
екзорсизъм	exorcisme
кастелан	slotvoogd
галадриел	galadriel
матич	matic
грешник	zondaar
муркок	moorcock
хусари	huzaren
обрязването	besnijdenis
обрязването	besneden
оставащи	overgebleven
оставащи	resterend
оставащи	resterende
готино	tof
готино	gaaf
готино	cool
шхуна	schoener
кукловоди	poppenspelers
фам	pham
фаринкса	keelholte
ограничителни	beperkende
ограничителни	beperkend
ограничителни	restrictieve
ограничителни	restrictief
алана	alana
игуменката	abdis
гилфорд	guilford
допустимост	ontvankelijkheid
фарго	fargo
крес	kress
лумен	lumen
кюрдска	koerdische
кюрдска	koerdisch
катин	katyn
елмира	elmira
полилей	kroonluchter
комацу	komatsu
алкасар	alcázar
раздразнен	geërgerd
раздразнен	geïrriteerd
раздразнен	geïrriteerd
камински	kaminski
камински	kaminsky
шюрле	schürrle
андуин	anduin
лопати	schoppen
чой	choi
регламенти	verordeningen
регламенти	reglementen
дада	dada
очарователен	schattig
очарователен	charmante
очарователен	charmant
очарователен	charming
олмерт	olmert
недостоен	onwaardig
прически	kapsel
прически	kapsels
еверет	everett
бжег	brzeg
консолидиране	consolidatie
консолидиране	consolideren
консолидиране	consolidatie
консолидиране	codificatie
консолидиране	consolideren
удивен	verbaasd
удивен	verwonderd
удивен	verbaasd
удивен	verbaasde
рецесията	recessie
таксим	taksim
алтруизъм	altruïsme
гърда	borst
гърда	borsten
звънчета	klokken
звънчета	bells
климатология	klimatologie
емулатор	emulator
самар	samar
разсеяна	afgeleid
песимизъм	pessimisme
чихуахуа	chihuahua
колената	knieën
осведомеността	bekendheid
осведомеността	bewustwording
осведомеността	bewustzijn
пръчица	toverstok
пръчица	toverstaf
майорът	majoor
майорът	major
майорът	hoofdvak
мъжеството	mannelijkheid
джанин	janine
джанин	jeanine
репортерите	verslaggevers
репортерите	journalisten
репортерите	reporters
преториус	praetorius
шуко	shuko
вивиани	viviani
пристав	bode
пристав	deurwaarder
бенедикта	benedicta
послевкус	nasmaak
рикошет	ricochet
лайно	drol
есперанс	esperance
кадастралните	kadastrale
трансоксиана	transoxanië
керън	karen
дкц	occ
бригадефюрер	brigadeführer
имами	imams
доди	dodi
парвати	parvati
рао	rao
вулгарен	ordinair
вулгарен	vulgaire
вулгарен	vulgair
криси	chrissy
криси	chrissie
плазмена	plasma
платика	brasem
оберлейтенант	oberleutnant
мързел	luilak
мързел	lui
мързел	luie
мързел	luiheid
пикантни	pikant
пикантни	pikante
маргрете	margrethe
сноубордисти	snowboarders
салма	salma
сексизъм	seksisme
майданек	majdanek
аквакултури	aquacultuur
транссексуални	transgender
помощничка	hulpje
помощничка	helper
програмирани	geprogrammeerde
програмирани	geprogrammeerd
крефелд	krefeld
посидоний	posidonius
шистов	leisteen
блойлер	bleuler
значката	insigne
значката	penning
значката	badge
жижек	žižek
явапай	yavapai
роялисти	royalisten
демонични	demonische
бьорндален	bjørndalen
фавн	faun
кхмерски	khmer
плик	envelop
плик	enveloppe
лицемерие	hypocrisie
хъси	hussey
сабино	sabino
сурат	surat
сири	siri
берета	beretta
араван	aravane
долфус	dollfuss
моржове	walrussen
кубала	kubala
брадок	braddock
срамежлива	verlegen
борат	borat
безразмерна	dimensieloze
доставено	geleverd
доставено	geleverde
доставено	bezorgd
доставено	afgeleverd
доставено	geleverd
доставено	aangeleverd
доставено	geleverde
доставено	bevoorraad
флоренций	florentius
драгао	dragão
пенза	penza
глицерол	glycerol
мацуката	matsukata
футуризъм	futurisme
грайфсвалд	greifswald
хасинто	jacinto
конфиденциалност	geheimhouding
конфиденциалност	vertrouwelijkheid
конфиденциалност	vertrouwelijk
менон	menon
баранкиля	barranquilla
геотермална	geothermische
тръпка	sensatie
тръпка	kick
изпразване	legen
кичънър	kitchener
чъки	chuckie
чъки	chucky
гмо	ggo
жал	jammer
жал	medelijden
грата	grata
лилава	paars
лилава	paarse
гроф	groff
правдоподобно	aannemelijke
правдоподобно	plausibel
правдоподобно	plausibele
правдоподобно	aannemelijk
правдоподобно	geloofwaardig
разкритикува	bekritiseerd
разкритикува	bekritiseerde
арматура	wapening
ленинизъм	leninisme
възпиране	ontmoedigen
стресът	stress
губещи	sukkels
губещи	verliezers
губещи	losers
мавзолеи	mausolea
супермодел	topmodel
супермодел	supermodel
дебнат	loeren
жираф	giraf
жираф	giraffe
чоко	choco
отключване	ontsluiten
отключване	ontgrendelen
хакан	hakan
орнитологията	ornithologie
камбис	cambyses
нюбъри	newbury
фиброза	fibrose
мукден	mukden
славонски	slavonski
ажурна	maaswerk
текила	tequila
позорно	schandalig
позорно	schandelijk
позорно	schandelijke
маруля	sla
борели	borelli
архилох	archilochus
тохоку	tohoku
хематит	hematiet
буйно	handvol
буйно	handjevol
дюла	gyula
мадурейра	madureira
мезон	maison
преследвачи	stalkers
бастиони	bastions
монровия	monrovia
упоритостта	vasthoudendheid
потиснати	onderdrukt
потиснати	onderdrukte
потиснати	onderdrukt
потиснати	onderdrukte
потиснати	onderdrukten
кампанела	campanella
бородино	borodino
линг	ling
линг	leng
феромон	feromoon
възнаграден	beloond
възнаграден	beloont
кипариси	cipressen
дигите	dijken
цирцея	circe
изобилен	overvloedige
изобилен	overvloedig
шатрата	tent
квалифицирана	gekwalificeerd
квалифицирана	gekwalificeerde
траектории	trajecten
щикове	bajonetten
стромболи	stromboli
хибърт	hibbert
ксенофан	xenophanes
рута	ruta
асирийските	assyrische
разрешителни	vergunningen
мюсе	musset
девънпорт	davenport
бюджетите	budgetten
бюджетите	begrotingen
неблагонадежден	onbetrouwbaar
арбат	arbat
мериън	marion
мериън	marian
неточност	onnauwkeurigheid
примамки	lokt
примамки	aas
привилегирован	geprivilegieerde
привилегирован	bevoorrechte
привилегирован	bevoorrecht
отприщва	ontketent
фераро	ferraro
амфетамини	amfetamine
амфетамини	amfetamine
отметка	bladwijzer
адмиралът	admiraal
касен	cassin
критяни	kretenzers
ксамакс	xamax
отскача	stuitert
очарована	gecharmeerd
очарована	gefascineerd
хола	holla
хола	hola
сендай	sendai
къмпинга	camping
симтек	simtek
удино	oudinot
болнав	ziekelijk
консервант	conserveermiddelen
консервант	conserveermiddel
карме	carme
солерс	sollers
плая	playa
процесии	processies
бърли	burley
бърли	potige
полсън	paulsen
полсън	paulson
байърс	byers
балдахин	overkapping
разпределения	distributies
разпределения	uitkeringen
накано	nakano
ерцхерцогство	aartshertogdom
одеяло	deken
трепет	sensatie
трепет	kick
трепет	beven
трепет	trillen
делегирани	gedelegeerd
делегирани	gedelegeerde
огилви	ogilvy
задкавказието	transkaukasië
абадо	abbado
кодони	codons
гърнзи	guernsey
подправени	gesmeed
подправени	vervalst
драйдън	dryden
грейси	gracie
типърари	tipperary
меланезия	melanesië
керман	kerman
влекачи	sleepboten
карлес	carles
прикрито	vermomd
ожеро	augereau
вернике	wernicke
шмона	shmona
желе	jam
желе	jelly
желе	gelei
наивни	naïeve
наивни	naïef
откритост	openbaarheid
откритост	openheid
комунале	comunale
реалист	realist
прудон	proudhon
атласи	atlassen
меркали	mercalli
кармата	karma
пергола	pergola
ембраер	embraer
шерууд	sherwood
ножът	mes
наката	nakata
ексклав	exclave
мълиган	mulligan
валехо	vallejo
чуйков	tsjoejkov
флоран	florent
бъстър	buster
ниобий	niobium
лопез	lópez
лопез	lopez
джърнъл	tijdschrift
джърнъл	journal
джърнъл	dagboek
букстехуде	buxtehude
териери	terriërs
изкушения	verleidingen
изкушения	verleiding
изкушения	verleidingen
сави	savi
бъркотия	mess
бъркотия	puinhoop
бъркотия	rotzooi
бъркотия	rommelig
бъркотия	slordig
жаден	dorstig
жаден	dorst
ашурбанипал	assurbanipal
аметист	amethist
тектонични	tektonische
конвейер	transporteur
ямагучи	yamaguchi
обици	oorbellen
хагрид	hagrid
финиширали	finishers
фюри	fury
фюри	razernij
кинжали	dolken
антонело	antonello
алтамирано	altamirano
соко	soko
фъстък	pinda
фъстък	peanut
еолийски	eolische
алое	aloë
блюда	afwas
стоеше	stond
сердар	serdar
дислексия	dyslexie
дислексия	dyslectisch
тоскански	toscaanse
саусалито	sausalito
теокрация	theocratie
несправедливостта	onrechtvaardigheid
несправедливостта	onrecht
канонизация	heiligverklaring
свещници	kandelaars
езерце	vijver
махараджа	maharadja
кононенко	kononenko
заровете	dobbelen
заровете	dobbelsteen
заровете	dobbelstenen
омон	omon
косинус	cosinus
нака	naka
тегусигалпа	tegucigalpa
курсант	adelborst
сириза	syriza
спекулират	speculeren
райкър	riker
прешерн	prešeren
иванчук	ivantsjoek
кинрос	kinross
горяща	verbranding
горяща	burning
горяща	verbranden
горяща	brandend
горяща	branden
горяща	brandende
нарбон	narbonne
сдвх	adhd
емитирани	afgegeven
емитирани	uitgegeven
шокиращо	schokkende
шокиращо	schokkend
питиета	drankjes
питиета	drankje
питиета	dranken
адриен	adrien
адриен	adrienne
ремисия	kwijtschelding
ремисия	remissie
ремисия	kwijtgescholden
раджив	rajiv
портос	porthos
циничен	cynisch
циничен	cynische
тесте	dek
тесте	deck
асеведо	acevedo
сакара	saqqara
курода	kuroda
мормони	mormonen
рихеза	richeza
унструт	unstrut
ласал	lasalle
изкопа	groef
изкопа	gegraven
изкопа	dug
шюц	schütz
ламберто	lamberto
диуретици	diuretica
емет	emmett
емет	emmet
заподозряна	verdacht
заподозряна	verdachte
анакреон	anacreon
таиф	taif
адмира	admira
ласе	lasse
ентите	enten
тхай	thái
монолози	monologen
тимоти	timothy
приличен	deftig
приличен	fatsoenlijke
приличен	fatsoenlijk
дюрвил	urville
находчив	vindingrijk
находчив	vindingrijke
шийна	sheena
кадеш	kadesh
дънкън	duncan
якутите	jakoeten
делегациите	delegaties
цитохром	cytochroom
пасторе	geestelijke
пасторе	dominee
пасторе	pastor
пасторе	predikant
пасторе	pastoor
представително	representatief
представително	representatieve
представително	vertegenwoordiger
сийгър	seger
сийгър	seeger
търсачи	zoekers
съблазнява	verleidt
ментори	mentoren
изменено	gewijzigd
диабетна	diabetici
диабетна	diabetische
уингър	winger
нетен	net
нетен	netto
паро	paro
петигрю	pettigrew
хикару	hikaru
разстроена	overstuur
засече	vastgelopen
ремус	remus
олдман	oldman
масако	masako
монокок	monocoque
куимби	quimby
авионика	avionica
пейоративен	pejoratieve
карон	caron
сааринен	saarinen
телеграфия	radiotelegrafie
фукуяма	fukuyama
замер	sammer
смоуки	smokey
бързолети	gierzwaluwen
килби	kilby
сонам	sönam
отключи	ontsluiten
отключи	ontgrendelen
лотарията	loterij
лотарията	lotto
камакура	kamakura
красят	sieren
мелфи	melfi
бинди	bindi
трокмортън	throckmorton
сака	jassen
сака	jasjes
нуменор	númenor
звиад	zviad
уретрата	plasbuis
лостове	hendels
серенада	serenade
сисе	cissé
безпомощен	hulpeloos
безпомощен	hulpeloze
остатъчни	resterende
остатъчни	resterend
джейкъбсън	jacobson
скилачи	schillaci
яла	gegeten
яла	at
миньо	mignot
пръчките	toverstaf
тенджера	pot
тенджера	wiet
тенджера	fornuis
проксима	proxima
изкупителна	zondebok
схаутен	schouten
индексиране	indexeren
индексиране	indexering
хиробуми	hirobumi
еовс	egks
щедра	gulle
щедра	genereus
щедра	vrijgevig
щедра	royaal
щедра	gul
задръжки	remmingen
нанга	nanga
сцила	scylla
джийт	jeet
руиз	ruiz
чорап	sok
чорап	kous
протеза	prothesen
протеза	prothese
протеза	prothese
грампус	grampus
локърби	lockerbie
пенсионно	pensioen
гимар	guimard
непрозрачни	ondoorzichtig
непрозрачни	ondoorzichtige
стелата	stele
годишника	jaarboek
еспресо	espresso
ампаро	amparo
дестилат	destillaat
спекулация	speculeren
спекулация	speculatie
спекулация	speculaties
гроздова	druiven
гроздова	druif
отпадък	verspilling
отпадък	afvalstoffen
отпадък	afval
мичерлих	mitscherlich
тоджо	tojo
евиан	evian
леван	levan
интерферон	interferon
сайдер	cider
длъжници	debiteuren
иновационни	vernieuwend
иновационни	innovatief
иновационни	innovatieve
шамисо	chamisso
диркс	dierks
изплашен	bang
изплашен	bang
изплашен	angstig
търпелив	geduldig
търпелив	patiënt
търпелив	patient
скайп	skype
радом	radom
продаване	verkopen
продаване	verkoop
хочкис	hotchkiss
трансилвански	transsylvanische
беззащитни	weerloos
беззащитни	weerloze
беззащитни	weerloos
беззащитни	weerloze
лоялисти	loyalisten
нот	knott
ювенал	juvenal
скочил	gesprongen
скочил	sprong
баскервил	baskerville
рокабили	rockabilly
келси	kelsey
въшка	neet
матингли	mattingly
франкфуртер	frankfurter
питърбъро	peterborough
симка	simca
мажоретка	cheerleader
предсказано	voorspeld
микровълнова	magnetron
телемах	telemachus
специалитети	specials
специалитети	specialiteiten
специалитети	specialiteiten
интериори	interieur
магнетит	magnetiet
стурлусон	sturluson
кирххайм	kirchheim
обемисти	omvangrijke
макбийл	mcbeal
пушач	roker
комбс	kammen
бонкомпани	boncompagni
апофис	apophis
гариляно	garigliano
безгранична	grenzeloos
безгранична	grenzeloze
предчувствие	voorgevoel
предчувствие	voorgevoel
сателитите	satellieten
уведомяване	notificatie
уведомяване	melding
уведомяване	aanmelding
уведомяване	kennisgeving
уведомяване	meldingen
уведомяване	aanmeldingen
набил	nabil
фунгициди	fungiciden
фалшифицирането	vervalsingen
фалшифицирането	vervalsing
фалшифицирането	namaak
тенори	tenoren
литън	lytton
шакти	shakti
ноксвил	knoxville
уийлър	wheeler
бромид	bromide
амфитрион	amphitryon
бергхоф	berghof
алмодовар	almodóvar
магнитометър	magnetometer
клониране	clone
клониране	klonen
клониране	kloon
клониране	klonen
мутанти	mutanten
плете	breit
урава	urawa
рутер	router
бейкърсфийлд	bakersfield
институционално	institutioneel
емв	ese
емв	esr
емв	esa
данка	danka
лизин	lysine
мунтения	muntenië
аргинин	arginine
синтпоп	synthpop
трнк	trna
захович	zahovič
бизкит	bizkit
фидес	fidesz
спектрите	spectra
душове	douches
душове	buien
душове	douchen
рамона	ramona
завъртания	rotaties
магнусон	magnuson
веритас	veritas
гато	gato
гаджета	vriendjes
гаджета	vriendinnetjes
гаджета	vriendinnen
шиноби	shinobi
мън	meng
павлюченко	pavljoetsjenko
грациано	graziano
мемел	memel
черепна	craniale
партън	parton
фламиния	flaminia
мариуш	mariusz
яги	yagi
вентури	venturi
милостив	barmhartig
милостив	genadig
милостив	barmhartige
пентаграм	pentagram
колтън	colton
шумейкър	schoenmaker
сидоний	sidonius
обреновац	obrenovac
дпа	dpa
мобилизиране	mobilisatie
мобилизиране	mobiliseren
мобилизиране	mobiliseren
кориган	corrigan
трапер	trapper
кихане	niezen
фехнер	fechner
вобан	vauban
ченс	chance
ченс	kans
самър	zomer
гликозиди	glycosiden
куяба	cuiabá
антрекасто	entrecasteaux
ниамей	niamey
кендис	candace
кендис	candice
траволта	travolta
закръглен	ronder
одитори	accountants
одитори	rekenkamer
одитори	auditors
одитори	controleurs
юха	juha
алабастър	albasten
публикувайте	publiceer
публикувайте	publiceren
гжимек	grzimek
бърлога	hol
бърлога	den
туа	tua
готхолд	gotthold
чопра	chopra
куртизанка	courtisane
уикъм	wickham
пато	pato
резервации	boekingen
резервации	reserveringen
китаец	chinezen
китаец	chinees
китаец	chinese
плачи	huil
плачи	huilen
плачи	huil
плачи	ween
ронсар	ronsard
аплет	applet
психопат	psychotisch
психопат	psychotische
психопат	psycho
психопат	psychopaat
психопат	psychopaat
психопат	psychopathische
виали	vialli
шона	shona
шона	shauna
макари	katrollen
уудсток	woodstock
белоу	bellow
ревач	brulaap
еип	ema
еип	eer
клифт	clift
делбрюк	delbrück
вимето	uier
шинода	shinoda
гилотината	guillotine
полинезийски	polynesische
махно	machno
тении	lintwormen
аякучо	ayacucho
гадно	gross
гадно	bruto
гадно	nare
гадно	akelig
гадно	smerig
гадно	balen
гадно	zuigt
гадно	zuigen
гадно	zuig
уеслиън	wesleyan
бухалка	bat
бухалка	bbt
бухалка	knuppel
бухалка	vleermuis
насер	nasser
малори	mallory
пепър	paprika
пепър	peper
тама	tama
полица	beleid
неспокойни	onrustig
неспокойни	rusteloze
неспокойни	rusteloos
паризи	parisi
анекдот	anekdote
белина	bleken
белина	bleek
белина	bleekmiddel
клодет	claudette
закъснения	vertragingen
закъснения	vertraging
амилкар	amilcar
кумар	kumar
дзогчен	dzogchen
кърли	curley
кърли	curly
мондриан	mondriaan
шнитке	schnittke
доломит	dolomiet
паеля	paella
томази	tomasi
локви	plassen
непокорен	ongehoorzaam
фалос	fallus
инграм	ingram
петрозаводск	petrozavodsk
габалдон	gabaldon
уонка	wonka
противоотрова	tegengif
михаелис	michaelis
пептиди	peptiden
диверсификация	diversificatie
мадън	madden
тиквата	pompoen
тиквата	pompoenen
чашки	cups
чашки	bekers
чашки	kopjes
акостиране	afmeren
струве	struve
кетъринг	catering
твари	wezens
твари	schepsels
тъпанар	eikel
собота	sobota
изневери	bedrogen
овни	rammen
овни	rams
громов	gromov
ширещата	doordringende
ясмин	yasmin
ансари	ansari
опустошение	verwoestingen
опустошение	verwoesting
опустошение	vernietiging
опустошение	ravage
актуализации	updates
гидеон	gideon
спринтьор	sprinter
дарлан	darlan
индустриализираните	geïndustrialiseerde
искрица	vonk
кордел	cordell
фленсбург	flensburg
реактивност	reactiviteit
монархистите	monarchisten
пилон	vlaggenmast
пилон	hengel
пилон	pole
пилон	pool
пилон	paal
пилон	pyloon
взаимозаменяеми	verwisselbaar
взаимозаменяеми	verwisselbare
понг	pong
рафиниране	verfijnen
рафиниране	raffinage
ръмжене	grommen
ръмжене	grommen
уголемяване	uitbreiding
подскача	stuiteren
кийтинг	keating
съвестно	gewetensvol
бем	bem
хватката	grip
хватката	greep
мнс	icc
микронезийски	micronesische
виц	grap
виц	grapje
виц	mop
виц	joke
ардеа	ardea
тромбоза	trombose
масчерано	mascherano
касагранде	casagrande
стриди	oesters
стриди	oester
отвратителен	afschuwelijk
отвратителен	walgelijk
девлин	devlin
дюселдорфската	düsseldorfer
диос	dios
палеонтологията	paleontologie
пагода	pagode
свт	trs
авни	avni
вий	vee
амадео	amadeo
хинин	kinine
тиара	tiara
електромеханични	elektromechanische
джейдън	jaden
кастрация	castratie
антипа	antipas
кормак	cormac
тиквички	courgette
ауденарде	oudenaarde
бюфет	buffet
предопределено	voorbestemd
принципат	principaat
кортасар	cortázar
хилал	hilal
сноудън	snowden
вълшебно	magische
вълшебно	magisch
заготовки	flodders
заготовки	preparaten
заготовки	bereidingen
заготовки	voorbereidingen
заготовки	voorbereiding
кориолан	coriolanus
колби	colby
феручо	ferruccio
спрингстийн	springsteen
прецесията	precessie
гампо	gampo
оценявам	waardeer
оценявам	waarderen
меласа	melasse
меласа	stroop
актобе	aqtöbe
рустам	rustam
хицфелд	hitzfeld
вендета	vendetta
хервиг	herwig
фокуси	kunstjes
фокуси	trucjes
фокуси	trucs
брил	brill
илайза	eliza
бракуван	ontmanteld
патагонска	patagonische
башлар	bachelard
белатрикс	bellatrix
войтила	wojtyła
стимулиращ	stimulerend
стимулиращ	stimuleren
кадар	kadar
католикос	katholikos
гаридо	garrido
хелм	helm
хелм	roer
малтретирани	misbruikte
малтретирани	misbruikt
малтретирани	mishandeld
малтретирани	mishandeld
анунцио	annunzio
бавачка	oppas
бавачка	babysitter
бавачка	kinderoppas
бавачка	oppas
бавачка	kindermeisje
бавачка	nanny
бавачка	kinderoppas
юскюдар	üsküdar
олдридж	aldridge
скъд	scud
регулиран	gereglementeerde
регулиран	gereguleerd
регулиран	gereglementeerd
регулиран	geregeld
програмируеми	programmeerbare
сакатекас	zacatecas
баньо	bagno
бувие	bouvier
макгил	mcgill
минералог	mineraloog
кроникъл	kroniek
кроникъл	chronicle
полиране	polijsten
рамаяна	ramayana
парбат	parbat
моргентау	morgenthau
лицензия	rijbewijs
лицензия	licentie
лицензия	vergunning
кронекер	kronecker
разрушителен	vernietigende
разрушителен	destructief
разрушителен	vernietigend
разрушителен	verwoestend
разрушителен	destructieve
разрушителен	storend
стоножки	duizendpoten
сауна	sauna
кавга	vechtpartij
кавга	ruzie
кавга	twist
упи	whoopi
пади	paddy
харгита	harghita
секстет	sextet
кобрата	cobra
борнейски	borneose
каролингски	karolingische
парфюмерия	parfumerie
ладога	ladoga
риг	rigg
дажба	rantsoen
дажба	rantsoen
дажба	rantsoenen
пикард	picard
скучно	saaie
скучно	saai
скучно	vervelen
скучно	verveeld
скучно	verveling
скучно	vervelen
кърпата	handdoek
бейлис	baileys
кламат	klamath
одило	odilo
вегенер	wegner
монтеки	montague
търгуване	trading
талер	thaler
раймундо	raimundo
сванетия	svaneti
блумсбъри	bloomsbury
озмънд	osmond
концептуална	conceptueel
концептуална	conceptuele
орду	ordu
скромността	bescheidenheid
редондо	redondo
елфман	elfman
мелодичност	muzikaliteit
тарнов	tarnów
хромозомни	chromosomale
заредено	beladen
заредено	geladen
заредено	geheven
заредено	opgeladen
заредено	geladen
заредено	aangeklaagd
контрацептиви	anticonceptie
гърбица	bochel
гърбица	hump
гулбене	gulbene
люкове	luiken
злодеите	schurken
сона	sona
саламандър	salamander
аншан	anshan
родионов	rodionov
арма	armagh
тихвин	tichvin
фрер	frère
щипка	knijpen
монтани	montagny
стъридж	sturridge
кротък	meek
марголин	margolin
дипол	dipool
фолет	follett
ландис	landis
кроа	croix
падре	padre
къмбърбач	cumberbatch
опастност	gevaar
опастност	gevaren
хъф	huff
тино	tino
гялпо	gyalpo
барий	barium
концесионера	concessiehouder
благодарни	dankbaar
благодарни	dankbaar
бенинг	benning
бърджис	burgess
маккормик	mccormick
ярл	jarl
румба	rumba
амит	amit
минору	minoru
тилапия	tilapia
куц	stom
куц	lamme
колаген	collageen
алтюсер	althusser
кравиц	kravitz
ейва	ava
лейбър	leiber
шалом	shalom
линклейтър	linklater
специфичност	specificiteit
гангстерски	gangster
гангстерски	gangsta
обедняване	verarming
ростан	rostand
псамтик	psammetichus
грийнспан	greenspan
мияги	miyagi
прасенца	biggen
прасенца	biggetjes
филоктет	philoctetes
проучвателни	verkennend
проучвателни	verkennende
митани	mitanni
барбери	barberi
ябълков	appel
ябълков	apple
правоъгълници	rechthoeken
роксан	roxanne
сароян	saroyan
аксу	aksu
изслушването	gehoor
изслушването	hoorzitting
дервиши	derwisjen
ятаган	scimitar
поднос	lade
поднос	dienblad
поднос	bakje
кек	keck
рутери	routers
шумадийски	šumadija
безкрили	vleugelloze
сомалийци	somaliërs
туарегите	toeareg
преоткриване	herontdekking
кардинале	kardinaal
хекзаметър	hexameter
ванден	vanden
ичиго	ichigo
чандок	chandhok
валвейк	waalwijk
бушнел	bushnell
турбореактивен	turbojet
дифузна	diffuse
арийци	ariërs
яманака	yamanaka
ветровито	winderig
чала	challa
хвърчила	vliegers
монахинята	non
роузи	rosie
обслужвана	bemand
обслужвана	bemande
боканегра	bocanegra
симонета	simonetta
челата	voorhoofd
сахиб	sahib
булева	booleaanse
талиги	draaistellen
берилий	beryllium
ейприл	april
адемар	adhemar
мимоза	mimosa
майтнер	meitner
льовенхук	leeuwenhoek
флорис	floris
павезе	pavese
луоян	luoyang
пацифисти	pacifisten
дътън	dutton
рафал	rafał
дарла	darla
сервала	serval
вегетарианството	vegetarisme
