और	dan
गुर्दे	ginjal
मीनार	minar
मीनार	tower
मीनार	menara
मीनार	minaret
द्वितीयक	secondary
द्वितीयक	sekunder
वक़्त	waktu
वक़्त	masa
वक़्त	time
आस्ट्रेलिया	australia
कॉफी	coffee
कॉफी	kopi
विशेषज्ञता	pengkhususan
विशेषज्ञता	kepekatan
विशेषज्ञता	kepakaran
विनिर्माण	pengilangan
विनिर्माण	perkilangan
फाइबर	serat
फाइबर	gentian
फाइबर	fiber
परेशानी	kesukaran
परेशानी	buai
परेशानी	masalah
परेशानी	menyusahkan
परेशानी	kerumitan
संतुलित	seimbang
जंग	jung
संक्रामक	berjangkit
संक्रामक	menular
दिमाग	otak
दिमाग	brain
दिमाग	mind
दिमाग	minda
दिमाग	otak
इंटर	inter
वयस्कों	dewasa
हवेली	haveli
बरकरार	utuh
टेबल	table
टेबल	jadual
टेबल	meja
स्कॉट	scott
मैड्रिड	madrid
गढ़	katelum
जागरूकता	kesedaran
माधव	madhav
माधव	madhava
हांगकांग	hongkong
अस्थि	bone
अस्थि	tulang
सीबीएस	cbs
कुंजी	kekunci
कुंजी	kekunci
रोटी	roti
स्क्वायर	persegi
स्क्वायर	square
स्क्वायर	segiempat
स्क्वायर	skype
मंदी	kemerosotan
निर्देशांक	koordinat
निर्देशांक	menyelaras
निर्देशांक	koordinat
मिमी	mimi
इराक	iraq
प्रशंसक	peminat
प्रशंसक	peminat
प्रशंसक	fan
प्रशंसक	kipas
निवेशकों	pelabur
निवेशकों	investor
निवेशकों	pelabur
सेठ	seth
आँकड़े	statistik
आँकड़े	statistik
औजार	radas
औजार	tool
औजार	alat
प्रसंस्करण	pemprosesan
मन्त्र	mantera
मन्त्र	mentera
उदार	pemurah
उदार	dermawan
उदार	liberal
मूर्तियों	berhala
मुद्दा	issue
मुद्दा	isu
स्वाधीनता	kebebasan
स्वाधीनता	liberty
भाषाएं	bahasa
एयरलाइन	airbus
एयरलाइन	penerbangan
एयरलाइन	airlines
तस्वीरें	pictures
तस्वीरें	gambar
तस्वीरें	gambar
तस्वीरें	foto
तस्वीरें	pic
ग्रेड	gred
ग्रेड	gred
सब्जी	sayur
बोइंग	boeing
आत्मकथा	autobiografi
सवारी	riding
सवारी	berkuda
सवारी	menunggang
सवारी	ride
सवारी	tunggangan
कपड़ा	textile
कपड़ा	kain
कपड़ा	textiles
प्लस	plus
विक्रमादित्य	vikramaditya
गंध	bau
गंध	berbau
अंटार्कटिका	antartika
गोद	lap
गोद	lap
छुट्टी	percutian
छुट्टी	percutian
छुट्टी	holiday
यंग	khadam
यंग	muda
यंग	young
यंग	mudanya
अल्लाह	allah
अल्लाह	allah
राइट	wright
सम्पत्ति	property
सम्पत्ति	hartanah
नित्य	harian
नित्य	daily
पेट्रोलियम	petroleum
शरद	sharad
प्रस्थान	berlepas
प्रस्थान	berlepas
दहन	pembakaran
आंख	eye
आंख	mata
पालतू	pet
संचित	terkumpul
संचित	consolidated
लाला	lala
उधार	meminjam
अनुभवी	berpengalaman
टोनी	tony
सजीव	living
सजीव	live
सजीव	organisma
यूनिट	unit
यूनिट	unit
शायर	shire
दीर्घा	galeri
दीर्घा	gallery
शॉट	balingan
शॉट	shot
शॉट	syot
शॉट	ditembak
लता	lata
थाई	thai
कोर्स	course
कोर्स	kursus
चिकित्सकों	therapy
चिकित्सकों	terapi
चिकित्सकों	doctors
चिकित्सकों	doktor
वॉशिंगटन	washington
वस्तुएं	barangan
वस्तुएं	item
फैसले	keputusan
भोज	kenduri
परिधि	lingkar
प्रसव	bersalin
प्रसव	persalinan
मानस	manas
उपेक्षा	terabai
उपेक्षा	pengabaian
कराते	karate
उत्तेजित	hyper
उत्तेजित	teruja
उत्तेजित	dipam
अनावश्यक	lewah
क्षतिग्रस्त	rosak
वाई	vai
कश्यप	kashyap
सेवक	servant
सेवक	hamba
सेवक	attendant
नाव	sampan
नाव	bot
नाव	perahu
नाव	boat
फिल्मी	filem
शर्करा	karbohidrat
पंच	tebuk
पंच	punch
बोला	bola
बोला	dituturkan
विघटन	pembubaran
अनौपचारिक	informal
स्तूप	stupa
साम्यवादी	komunisme
अरुणाचल	arunachal
क्षमताओं	keupayaan
क्षमताओं	kemampuan
प्रासंगिक	kaitan
प्रासंगिक	keterkaitan
प्रासंगिक	perkaitan
प्रासंगिक	relevan
प्रासंगिक	berkaitan
लहर	ombak
लहर	lambai
लहर	wave
लहर	gelombang
सल्फेट	sulfat
कूद	jump
कूद	lompat
कूद	melompat
कूद	lompat
कूद	jumping
प्रत्यय	akhiran
रावत	rawat
परंपराओं	tradisi
ऊन	fleece
ऊन	wool
नासा	nasa
ब्रह्मांड	universe
ब्रह्मांड	semesta
ब्रह्मांड	kosmos
हीरो	hero
हीरो	wira
विराम	koma
रियो	rio
पंचम	kelima
विकृत	merosot
विकृत	herot
सैम	sam
एयरपोर्ट	airport
एयरपोर्ट	bandara
सुलभ	berguna
हू	hoo
रिक्त	nol
रिक्त	null
रिक्त	kosong
रिक्त	kosong
बडी	rakan
वादक	drummer
संवर्धन	pengayaan
अनुभवों	pengalaman
गामा	kilogram
गामा	gram
गामा	gamma
गामा	gama
नियंत्रक	pengawal
नियंत्रक	kawalan
अनु	anu
पाचन	pencernaan
पाचन	penghadaman
मोर	mor
मोर	merak
बाइबिल	bible
बाइबिल	alkitab
स्थाई	kekal
ढाल	cerun
ढाल	kecerunan
अभिन्न	kamiran
फेफड़े	paru
अभिषेक	abhishek
दोस्तों	guys
दोस्तों	korang
दोस्तों	rakan
वोल्टेज	voltan
दरअसल	sebenarnya
रोज	rose
रोज	everyday
रोज	harian
रोज	daily
खोलने	pembukaan
खोलने	opening
खुलासा	reveal
खुलासा	dedahkan
मान्यताओं	kepercayaan
मान्यताओं	keyakinan
जरूर	mesti
प्रशासक	pentadbiran
प्रशासक	pentadbir
प्रशासक	pentadbiran
प्रशासक	pentadbir
नकल	tiruan
नकल	pendua
बलिदान	pengorbanan
बलिदान	pengorbanan
सर्प	snake
सर्प	ular
स्ट्रोक	lejang
स्ट्रोक	stroke
स्ट्रोक	strok
बैटमैन	batman
नाटककार	playwright
गुड	good
गुड	gud
धनुष	berjemaah
धनुष	busur
धनुष	bow
एप्पल	epal
एप्पल	apple
असंख्य	myriad
मधु	honey
मधु	madu
मधु	madhu
परिदृश्य	palestine
परिदृश्य	palestin
परिदृश्य	panorama
परिदृश्य	landskap
परिदृश्य	lanskap
परिदृश्य	senario
परिदृश्य	perspektif
पालि	cuping
अनुपस्थिति	ketiadaan
हार्वर्ड	harvard
मिथिला	mithila
गुवाहाटी	guwahati
मार्क्स	marxisme
मार्क्स	marx
वॉन	von
सराय	sarai
सराय	penginapan
कट	dipotong
कट	cut
कट	memotong
कट	potong
भयानक	dasyat
भयानक	dahsyat
भयानक	mengerikan
पुरस्कृत	ganjaran
केविन	kevin
कर्ता	pelakon
शिक्षित	berkebolehan
शिक्षित	dididik
शिक्षित	terpelajar
शिक्षित	berpendidikan
साबुन	sabun
मिलन	milan
हिंसक	keganasan
गेंदबाजी	boling
गेंदबाजी	bowling
ढाका	dhaka
उत्थान	dajjal
सेवाएँ	perkhidmatan
सेवाएँ	servis
तलाक	perceraian
तलाक	bercerai
तलाक	cerai
तलाक	bercerai
आक्सीजन	oksigen
राजनयिक	diplomat
राजनयिक	diplomatik
एजेंसियों	agensi
ब्रूस	bruce
बैठने	duduk
कवच	azimat
कवच	jimat
कवच	armor
ड्यूक	duke
तैनात	disebarkan
दूत	duta
अनुष्ठान	ritual
राष्ट्रमंडल	komanwel
तार्किक	logikal
तार्किक	logik
महामारी	wabak
महामारी	wabak
मीर	mir
पिक्चर्स	pictures
पिक्चर्स	gambar
पिक्चर्स	pixar
साइकिल	basikal
साइकिल	basikal
कामयाब	berjaya
कामयाब	diuruskan
विजयी	menang
क्वांटम	kuantum
साहस	keberanian
व्याप्त	berselerak
व्याप्त	diffuse
व्याप्त	sebar
ओल्ड	tua
ओल्ड	old
ज़रा	zara
निंदा	mengutuk
थकान	keletihan
थकान	letih
थकान	penat
कोट	petikan
कोट	kutip
कोट	kot
अपमान	penghinaan
अपमान	penghinaan
घोर	macabre
मूवी	movie
मूवी	cereka
मूवी	filem
मूवी	movies
मूवी	cereka
मूवी	filem
मेटल	logam
मेटल	metal
प्रोफाइल	profile
प्रोफाइल	profil
प्रोफाइल	profil
प्रोफाइल	profail
ब्रिज	jambatan
ब्रिज	jambatan
पाणिनि	panini
ताज	mahkota
ताज	crown
ताज	taj
व्याख्यान	ceramah
व्याख्यान	ceramah
व्याख्यान	lecture
व्याख्यान	syarahan
परजीवी	parasit
परजीवी	parasit
चिकित्सीय	medik
चिकित्सीय	perubatan
रोबोट	robot
छोड़ा	langkau
छोड़ा	digugurkan
व्हिस्की	whisky
ज़्यादातर	kebanyakannya
दम	dum
नागरिकता	kewarganegaraan
नागरिकता	kerakyatan
समृद्धि	kemakmuran
अक्तूबर	oktober
अक्तूबर	october
अक्तूबर	oct
एक्ट	akta
एक्ट	act
एक्ट	lakonan
एक्ट	bertindak
जोकर	joker
जोकर	jek
जोकर	jack
जोकर	luahan
जोकर	badut
मित्रों	rakan
कूट	kuta
निमित्त	punca
निमित्त	sebab
भवनों	bangunan
आज़ाद	azad
छठे	keenam
अवधी	awa
पठन	bacaan
पठन	bacaannya
करण	karan
विचारक	pemikir
वीज़ा	visa
कास्त्रो	castro
आकाशगंगा	galaxy
आकाशगंगा	galaksi
टक्कर	perlanggaran
वैशाली	vaishali
गुणा	pendaraban
समायोजन	pelarasan
समायोजन	selaraskan
समायोजन	adjust
समायोजन	laras
समायोजन	pelarasan
प्रायोजित	ditaja
प्रायोजित	tajaan
मनमोहन	manmohan
विषम	pelik
विषम	ganjil
बाली	bali
नवजात	newborn
संदिग्ध	curiga
संदिग्ध	mencurigakan
हां	yap
हां	ya
हां	yes
हां	iya
राह	way
कंक्रीट	konkrit
जिंदगी	life
जिंदगी	hidup
जिंदगी	kehidupan
जिंदगी	hidupan
शिया	syiah
शिया	xia
शिया	syiah
अकेला	bersendirian
अकेला	sendiri
अकेला	keseorangan
अकेला	single
अकेला	bujang
अकेला	singel
अकेला	sepi
अकेला	sunyi
बाबर	babur
प्रांतों	wilayah
प्रांतों	provinsi
प्रांतों	provinces
प्रांतों	provinsi
ह्रदय	jantung
ह्रदय	hati
ह्रदय	heart
मॉडलिंग	modeling
मॉडलिंग	modelling
चाप	lengkung
चाप	arc
चाप	lengkok
चाप	lengkuk
चाप	arch
चोल	chola
पन्ना	panna
पन्ना	zamrud
पन्ना	emerald
मरीजों	pesakit
मरीजों	pesakitnya
खुश	geli
दुर्योधन	duryodhana
दरों	kadar
हंस	angsa
फायदा	benefit
फायदा	manfaat
फायदा	keuntungan
फायदा	advantage
भरोसा	kepercayaan
भरोसा	trust
क्रय	belian
क्रय	membeli
खारिज	bersurai
खारिज	digugurkan
फेफड़ों	paru
फेफड़ों	lung
फेफड़ों	paru
कार्तिक	kartik
कार्तिक	karthik
एनरॉन	enron
बिलासपुर	bilaspur
झुकाव	condong
उग्र	pedih
पं	paw
जबलपुर	jabalpur
बाजारों	pasar
बाजारों	pasaran
लीप	lompatan
अपहरण	menculik
अपहरण	penculikan
भाषाविज्ञान	linguistik
भीषण	macabre
कैलाश	kailash
धमकी	buli
धमकी	membuli
मेहनत	susah
मेहनत	hard
मेहनत	keras
मेहनत	mengisar
मेहनत	giling
थाईलैंड	thailand
पर्याय	sinonim
बहुतायत	abundance
बहुतायत	galore
सार्थक	bermakna
चाँदी	perak
वर्णक्रम	spektrum
प्रायोगिक	percubaan
प्रायोगिक	eksperimen
राक्षस	syaitan
राक्षस	demon
राक्षस	raksaksa
राक्षस	monster
राक्षस	raksaksa
एलिस	elis
अलंकृत	huraikan
ग्रे	kelabu
ग्रे	kelabu
ग्रे	grey
शाकाहारी	vegetarian
शाकाहारी	vegetarian
श्वास	pernafasan
पोल	pungutan
पोल	undian
पोल	pungutan
पोल	undian
गारंटी	dijamin
गारंटी	jaminan
गारंटी	guarantee
निर्भरता	kebergantungan
तंग	tang
तंग	ketat
तंग	erat
तंग	sempit
तंग	merapatkan
प्रतिरूप	replika
प्रतिरूप	replica
प्रतिरूप	kemiripan
चीजें	perkara
योनि	pussy
योनि	vagina
योनि	vagina
योनि	faraj
कांच	gelas
कांच	kaca
कांच	glass
कराची	karachi
शस्त्र	senjata
शस्त्र	weapon
शस्त्र	senjata
शस्त्र	lengan
राजू	raju
गुलाबी	pink
गुलाबी	rosy
गुलाबी	kemerahan
इलेक्ट्रॉनिक्स	electronics
इलेक्ट्रॉनिक्स	elektronik
ब्राउज़र	pelayar
बियर	beer
बियर	bir
सातवीं	ketujuh
एनबीसी	nbc
पुरूष	jantan
पुरूष	male
सिंधु	indus
सिंधु	sindhu
सिंधु	sindh
लाइट	ringan
लाइट	cahaya
लाइट	light
अभिव्यक्त	express
अभिव्यक्त	luahkan
मेहरा	mehra
हिस्सेदारी	pancang
ऑस्कर	oscar
ऑस्कर	oscars
बाएँ	kiri
गौर	seladang
राष्ट्रवादी	nasionalis
स्टीफन	stephen
ब्लूज़	blues
रूपांतरित	convert
रूपांतरित	tukar
रूपांतरित	ditukar
कांस्य	gangsa
दिलचस्पी	berminat
देशांतर	longitud
वृत्ति	kerjaya
वृत्ति	profesion
महिलाएँ	wanita
महिलाएँ	betina
महिलाएँ	perempuan
महिलाएँ	wanita
महिलाएँ	perempuan
व्यंजनों	resipi
व्यंजनों	resepi
आचार	etika
मापदंड	kriteria
एडिनबर्ग	edinburgh
काच	gelas
काच	kaca
काच	glass
युवाओं	pemuda
युवाओं	belia
सोलह	sixteen
मलय	malaysia
मलय	melayu
सीमेंट	simen
डिज़्नी	disney
गोलाकार	sfera
गोलाकार	pusingan
गोलाकार	bulat
गोलाकार	membulat
आक्साइड	oxides
सिकंदर	alexander
टोक्यो	tokyo
भाग्य	keberuntungan
भाग्य	fortune
भाग्य	destiny
भाग्य	takdirnya
भाग्य	takdir
भाग्य	nasib
भाग्य	tuah
भाग्य	luck
बैल	bull
पैनल	panel
नर्मदा	narmada
मारिया	maria
स्वीकार्य	swat
एनिमेटेड	animasi
कीबोर्ड	keyboard
एंटीबायोटिक	antibiotik
दिनांक	date
दिनांक	tarikh
योगी	yogi
भीष्म	bhishma
गुट	golongan
गुट	clique
प्रतिस्थापन	pengganti
प्रतिस्थापन	penggantian
प्रतिस्थापन	pengganti
प्रतिस्थापन	pengganti
प्रतिस्थापन	penggantian
रोज़	rose
रोज़	harian
रोज़	daily
आर्मी	tentera
आर्मी	army
ब्लेक	blues
ब्लेक	blake
गर्भवती	hamil
गर्भवती	pregnant
गंभीरता	kesungguhan
गंभीरता	severity
सोशल	social
सोशल	sosial
खरीदा	dibeli
खरीदा	dibeli
खरीदा	bought
विवादों	pertikaian
विवादों	pertelingkahan
विवादों	perselisihan
लीड्स	leeds
सिगरेट	rokok
सिगरेट	rokok
मुद्रण	percetakan
मुद्रण	pencetakan
सूट	jas
सूट	sut
सूट	sut
सूट	jas
हिंद	hind
सैयद	syed
शान	shan
प्रविष्ट	sampukan
प्रविष्ट	selit
प्रविष्ट	sisipan
वुड्स	hutan
बर्फ़	salji
बर्फ़	ais
मरुस्थल	gurun
विवादित	dipertikaikan
विवादित	kontroversi
बताई	told
बिल्डिंग	bangunan
बिल्डिंग	membina
अल्पसंख्यक	minoriti
अल्पसंख्यक	minoriti
बर्मी	burma
अपर्याप्त	memadai
ट्रक	lori
ट्रक	trak
ट्रक	trak
डीन	dean
कब्र	kubur
फर्श	lantai
फर्श	floor
ग्राउंड	tanah
ग्राउंड	ground
पैकेज	pakej
पैकेज	pakej
प्रतियोगी	contestants
मोती	moti
मोती	perl
मोती	pearl
मोती	mutiara
मोती	mutiara
पादरी	pastor
पादरी	ulama
पादरी	pendita
यूरो	euro
प्रतिरोधी	antagonis
है,	adalah,
है,	ialah,
लिटिल	kecik
तम्बाकू	tembakau
परिपक्व	matang
उष्ण	tropika
हरित	green
हरित	hijau
लेडी	lady
कॉर्पोरेशन	perbadanan
कॉर्पोरेशन	corporation
कॉर्पोरेशन	korporat
कॉर्पोरेशन	syarikat
दया	kasihan
दया	mercy
दया	rahmat
दया	kebaikannya
दया	kebaikan
टेक्स्ट	teks
इंद्र	indra
कांगो	congo
इरादा	niat
आशीर्वाद	blessing
आशीर्वाद	restu
आशीर्वाद	berkat
आशीर्वाद	keberkatan
आशीर्वाद	berkat
मनोहर	manohar
अहिंसा	ahimsa
अवतरण	pendaratan
ओजोन	ozon
ग्रिड	grid
ग्रिड	grid
सुप्रीम	supreme
अनन्त	infinite
मॉल	mall
मॉल	mall
यूनेस्को	unesco
सामरिक	strategik
लास	las
त्रिपुरा	tripura
आस्ट्रिया	austria
आस्ट्रिया	austria
निर्वाण	nirvana
निर्वाण	nirwana
रिपब्लिकन	republikan
रिपब्लिकन	republik
बगैर	tanpa
सपना	mimpi
सपना	dream
वेन	wayne
उत्तराधिकार	pusaka
उत्तराधिकार	warisan
उत्तराधिकार	mewarisi
कारावास	pemenjaraan
कारावास	penjara
आयुक्त	pesuruhjaya
उत्तरदायित्व	tanggungjawab
उत्तरदायित्व	accountability
विचित्र	pelik
आलोक	alok
नायर	nair
बैठा	sat
चन्द्रगुप्त	chandragupta
परमेश्वर	allah
स्टर्लिंग	sterling
स्टर्लिंग	stirling
निपटने	tackle
फीफा	fifa
इंजेक्शन	injection
इंजेक्शन	suntikan
दूतावास	kedutaan
चुनी	dipilih
चुनी	terpilih
चुनी	terpilih
प्राइवेट	pvt
प्राइवेट	swasta
प्राइवेट	peribadi
प्राइवेट	persendirian
प्राइवेट	prebet
चित्रकारी	melukis
चित्रकारी	lukisan
चित्रकारी	mengecat
बेसबॉल	besbol
निकटवर्ती	berhampiran
निकटवर्ती	berdekatan
उदर	abdomen
झीलों	tasik
झीलों	danau
लय	rhythms
लय	rentak
फायर	api
हैमिल्टन	hamilton
ऑर्डर	tempahan
ऑर्डर	pesanan
ऑर्डर	susunan
ऑर्डर	tempah
ऑर्डर	order
ऑर्डर	pesanan
किलोग्राम	kilogram
किलोग्राम	kilogram
स्त्रोत	sumber
स्त्रोत	sumber
टेप	pita
टेप	tape
भूविज्ञान	geologi
वाइरस	virus
वाइरस	virus
समायोजित	diselaraskan
समायोजित	dilaraskan
रबर	getah
रबर	penghapus
रबर	pemadam
सिग्नल	isyarat
सिग्नल	signal
सिग्नल	isyarat
हज़रत	hazrat
गाथा	saga
सूक्ष्मदर्शी	mikroskop
सूक्ष्मदर्शी	microscopy
सुंदरता	keindahan
सुंदरता	kecantikan
सुंदरता	beauty
यहूदियों	yahudi
फाइल	fail
निकोलस	nicolas
निकोलस	nicholas
आठवीं	kelapan
मूर्तियाँ	patung
मूर्तियाँ	arca
मिसाइल	misil
अर्थशास्त्री	economist
उद्यमी	usahawan
उद्यमी	usahawan
जोड़ों	pasangan
परिपूर्ण	perfect
परिपूर्ण	sempurna
सन्त	sant
डेबिट	debit
कवरेज	coverage
कवरेज	liputan
उपग्रहों	satelit
नम	moist
नम	lembab
नम	lembab
नम	lembap
नम	lembab
परमात्मा	ilahi
वाक्यांश	frasa
वाक्यांश	string
वाक्यांश	rentetan
मकबरा	pusara
मकबरा	makam
मकबरा	tugu
मकबरा	monumen
मकबरा	makam
विशेषण	adjektif
शशि	shashi
सराहना	appreciation
सराहना	penghargaan
सराहना	hargai
सराहना	dihargai
मार्केट	pasar
मार्केट	market
मार्केट	pasaran
मंगलवार	selasa
मंगलवार	selasa
जाहिर	rupanya
किताबें	books
किताबें	buku
हिटलर	hitler
सीख	pembelajaran
सीख	learning
सीख	pelajari
सीख	belajarlah
सीख	belajar
कैबिनेट	kabinet
वैन	vans
वैन	van
सीईओ	ceo
विस्फोटक	letupan
विस्फोटक	letupan
जीवविज्ञान	biologi
वृत्तचित्र	dokumentari
वृत्तचित्र	seller
आपातकालीन	kecemasan
आपातकालीन	emergency
तुर्क	turkey
तुर्क	turki
तुर्क	turk
संकर	hibrid
संकर	hybrid
प्रो	prof
प्रो	pro
बोस्टन	boston
स्तन	payudara
स्तन	payudara
स्तन	dada
स्तन	payudara
स्तन	payudara
आदिम	primitif
लिखकर	tulisan
लिखकर	menulis
लिखकर	penulisan
असमिया	assam
पेपर	kertas
सल्तनत	kesultanan
वाटर	air
सूरी	suri
प्रथाओं	konvensyen
नाईट	knight
नाईट	satria
नाईट	wira
रॉ	mentah
रॉ	raw
औरत	wanita
औरत	perempuan
यश	yash
चाँद	bulan
चाँद	moon
निकासी	clearance
निकासी	pemindahan
भूटान	bhutan
जॉनसन	johnson
त्रिकोण	triangle
त्रिकोण	jubin
साइबेरिया	siberia
विकृति	pelaras
जीवनकाल	lifespan
हिंदुओं	hindu
सारांश	sinopsis
सारांश	rumusan
सारांश	ringkasan
नियामक	regulator
नियामक	pengatur
संवेदनशीलता	kepekaan
संवेदनशीलता	sensitiviti
सुगंधित	harum
वाजपेयी	vajpayee
एहसास	menyedari
एहसास	sedar
एहसास	sedar
दूरस्थ	remote
करेगी	will
करेगी	akan
अपराधों	jenayah
अपराधों	jenayah
लौकिक	kosmos
लौकिक	kosmik
शिक्षकों	guru
सुशील	sushil
चिड़ियाघर	zoo
मेजबान	penganjur
मेजबान	host
मेजबान	hos
सतीश	satish
संतुष्ट	puas
दूरबीन	teropong
बालू	pasir
बालू	balu
चार्ज	cas
चार्ज	caj
चार्ज	charge
चार्ज	libas
चार्ज	dicaj
चार्ज	dicas
चार्ज	mengecas
चार्ज	didakwa
इक्विटी	ekuiti
लोड	muatkan
मणि	mani
उद्धरण	petikan
उद्धरण	petikan
उद्धरण	kutip
मार्क्सवादी	marxist
नकली	palsu
नकली	fake
पूर्वानुमान	ramalan
पूर्वानुमान	ramalan
समझे	fahami
वक्ता	speaker
स्वयंसेवक	sukarelawan
स्वयंसेवक	sukarelawan
ईंट	bata
ईंट	berlian
दस्तावेज़	dokumen
दस्तावेज़	dokumen
दस्तावेज़	document
दस्तावेज़	dokumen
दस्तावेज़	dokument
दस्तावेज़	dok
दस्तावेज़	doc
ड्रैगन	dragon
ड्रैगन	naga
रोजर	roger
स्कैन	imbasan
स्कैन	imbas
स्कैन	scan
जिक्र	mention
जिक्र	sebutan
हान	han
पेट्रोल	petrol
पेट्रोल	petrol
इंटरफेस	pentafsir
इंटरफेस	memintas
इंटरफेस	gangguan
नायिका	hero
नायिका	wira
नायिका	heroin
फॉक्स	fox
फॉक्स	rubah
हड़ताल	strike
हड़ताल	mogok
यमन	yaman
यमन	yemen
आश्रित	bergantung
स्टैनफोर्ड	stanford
चार्ली	charlie
रावल	rawal
पेशी	muscle
पेशी	otot
मीरा	meera
स्टोरी	cerita
स्टोरी	story
सिपाही	soldier
सिपाही	perajurit
सिपाही	askar
कमांडर	komander
फ्लैश	apungan
फ्लैश	flash
निरन्तर	berterusan
दीन	deen
दीन	din
संग	sang
जिमी	jimmy
मुलायम	soft
मुलायम	lembut
मुलायम	melembut
मुलायम	melembutkan
दही	yogurt
दही	curd
टर्मिनस	terminus
चटर्जी	chatterjee
अमीरात	emiriah
अमीरात	amiriah
अमीरात	emiriah
अमीरात	emirates
एंटी	anti
महिमा	kemegahan
महिमा	glory
महिमा	kemuliaan
महिमा	keagungan
महिमा	mahima
शेक्सपियर	shakespeare
अवशोषित	menyerap
अवशोषित	diserap
दर्शाती	pameran
मिथुन	gemini
रूट	hala
रूट	root
रूट	akar
रामकृष्ण	ramakrishna
फिलिप्स	philips
समझाने	explain
समझाने	terangkan
सार्वभौमिक	universal
डाक्टर	doctor
डाक्टर	doktor
व्यर्थ	sia
व्यर्थ	useless
महाद्वीपीय	continental
महाद्वीपीय	benua
इस्तीफा	resign
गिरा	fall
गिरा	jatuh
ध्येय	gol
ध्येय	matlamat
ध्येय	goal
ध्येय	punca
ध्येय	sebab
ध्येय	punca
ध्येय	menyebabkan
ताइवान	taiwan
ताइवान	taipei
पल	moments
पल	momen
पल	moment
पहुँचे	dijangkau
पहुँचे	dicapai
डाले	daley
कलाम	kalam
उच्चतर	tinggi
उच्चतर	higher
अयस्क	ore
अभिनेताओं	pelakon
अत्याचार	kekejaman
हि	hehe
बहाव	drift
बहाव	hanyut
ट्यूमर	tumor
दाँत	gigi
हिन्दुस्तानी	hindustan
हिन्दुस्तानी	hindustani
एबरडीन	aberdeen
इंकार	menolak
गोविंद	govind
गोपनीयता	kerahsiaan
गोपनीयता	kerahsiaan
गोपनीयता	kerahsiaan
गोपनीयता	privacy
गोपनीयता	privasi
वार्ड	ward
वार्ड	wad
चैतन्य	chaitanya
क्लार्क	clarke
क्लार्क	clark
मास्को	moscow
चूना	limestone
आपत्ति	bantahan
आपत्ति	protester
विपक्ष	pertentangan
धार	dzar
द्रौपदी	draupadi
दीवान	diwan
डब	dub
मतदाता	pengundi
प्रवर्तक	penganjur
सूखी	kering
बॉट	bot
चेहरा	muka
चेहरा	wajah
प्रधानता	keutamaan
पिशाच	puntianak
पिशाच	vampire
जला	bakar
मोर्चा	morcha
शिष्यों	murid
पूर्वजों	leluhur
वाल्व	valve
वाल्व	injap
भाषाई	linguistik
धोखा	curang
धोखा	ditipu
धोखा	tertipu
दाता	penderma
दाता	pemberi
किंग्स	kings
मुख्यधारा	mainstream
नेटवर्किंग	networking
नेटवर्किंग	rangkaian
हटाना	memadam
हटाना	pemadaman
हटाना	pembuangan
हटाना	penyingkiran
अर्जेंटीना	argentina
परिप्रेक्ष्य	perspektif
इंसान	insaan
इंसान	manusia
इंसान	human
जवाहर	jawahar
सूडान	sudan
अलगाव	pengasingan
स्पर्धा	bersaing
स्पर्धा	bertanding
वादा	janji
उपवास	puasa
अप्रत्यक्ष	tersirat
मंत्रियों	menteri
एयरलाइन्स	airbus
दंत	dental
दंत	gigi
दंत	pergigian
सौदा	deal
सौदा	perjanjian
सुनवाई	pendengaran
विजेताओं	pemenang
देसाई	desai
बुधवार	rabu
बुधवार	rabu
पीस	mengisar
पीस	boh
पीस	piece
प्रतियां	kompil
प्रतियां	salinan
कार्यकर्ताओं	pekerja
कार्यकर्ताओं	aktivis
प्रदत्त	conferred
सीमाएँ	batas
सीमाएँ	hadkan
सीमाएँ	had
समाजों	masyarakat
इथियोपिया	habsyah
मालिकों	pemilik
मालिकों	owners
स्थानिक	spatial
आशीष	ashish
अधिकांशतः	kebanyakannya
हीरा	berlian
हीरा	diamond
हीरा	intan
किनारों	pinggir
किनारों	tepi
डॉट	dot
संध्या	hawa
संध्या	eve
संध्या	petang
संध्या	senja
बेकार	useless
मिशेल	michelle
मिशेल	michele
मिशेल	mitchell
सचिन	sachin
मोटा	tebal
मोटा	gemuk
मोटा	lemak
अंकन	menandakan
वरदान	blessing
वरदान	restu
वरदान	berkat
वरदान	boon
सलमान	salman
दुख	kesengsaraan
आर्यों	arya
आर्यों	aryan
फ्रेडरिक	friedrich
फ्रेडरिक	frederick
प्लग	plug
प्लग	plag
प्लग	palam
नमी	kelembapan
सिद्धि	siddhi
संग्रहण	collections
संग्रहण	koleksi
संग्रहण	storan
संग्रहण	koleksi
संग्रहण	collection
राष्ट्रवाद	nasionalisme
समर्पण	dedikasi
आर्कटिक	artik
आर्कटिक	arctic
काबुल	kabul
आलोचनात्मक	kritikal
प्रतिस्पर्धी	pesaing
प्रतिस्पर्धी	pesaing
प्रतिस्पर्धी	kompetitif
आयरन	besi
आयरन	iron
कार्यालयों	pejabat
स्टाफ	kakitangan
स्टाफ	staf
स्टाफ	staff
फिल्टर	penapis
फिल्टर	tapisan
डाई	pewarna
जटिलता	kerumitan
देखिये	watch
देखिये	tonton
स्विस	switzerland
स्विस	swiss
कटाई	harvest
कटाई	tuaian
कटाई	felling
कटाई	penuaian
कटाई	menuai
रूढ़िवादी	konservatif
