மற்றும்	dhe
மேதை	gjeniale
மேதை	gjeniu
மேதை	gjenial
மேதை	gjeni
மேதை	dijetar
மேதை	studiues
மேதை	dijetari
மேதை	legjende
மேதை	legjenda
மேதை	legjendë
மேதை	legjend
மேதை	legend
கோலம்	sferë
கோலம்	sfera
அறுபத்து	sixty
அறுபத்து	gjashtëdhjetë
ஆதரவாளர்கள்	mbështetës
ஆதரவாளர்கள்	përkrahësit
ஆதரவாளர்கள்	përkrahës
ஆதரவாளர்கள்	mbështetësit
கத்தி	kama
கத்தி	thik
கத்தி	thika
கத்தி	thikë
கத்தி	thike
கத்தி	thikën
உயர்த்தி	lift
உயர்த்தி	ashensor
அந்தோனி	anthony
அந்தோனி	antoni
அந்தோனி	antony
மறைவு	stealth
மறைவு	vdekje
மறைவு	vdekja
சூடு	nxehtë
சூடு	nxeht
சூடு	hot
சூடு	seksi
கவனமாக	kujdesshëm
வெப்பமண்டல	tropikale
தகவல்தொடர்பு	komunikim
தகவல்தொடர்பு	komunikimi
தகவல்தொடர்பு	komunikimit
கலகம்	trazira
கலகம்	trazirave
ஜேக்	xhek
ஜேக்	xhak
ஜேக்	xheku
ஜேக்	jack
பதின்ம	dhjetor
அதிர்வு	vibe
அதிர்வு	dridhje
சைன்	goditje
சைன்	sine
சைன்	pishe
சைன்	pisha
சைன்	pishë
சைன்	pine
குழி	gropë
குழி	gropa
அலங்காரம்	filter
அலங்காரம்	filtër
அலங்காரம்	filtri
அலங்காரம்	dekorata
அலங்காரம்	dekorim
எண்ணங்கள்	mendime
எண்ணங்கள்	mendimet
டெட்	tedi
டெட்	ted
டெட்	kuvertë
சம்பளம்	paga
சம்பளம்	pagë
சம்பளம்	rrogë
சம்பளம்	page
சம்பளம்	rroga
சீசர்	cezar
சீசர்	çezari
சீசர்	cezarit
சீசர்	çezar
சீசர்	cezari
சீசர்	cesar
மைக்ரோ	mikro
கியூபா	cuba
கியூபா	kubë
கியூபா	kuba
நண்டு	gaforrja
உசேன்	hussein
உசேன்	husein
நேராக	drejt
நேராக	drejtë
லேடி	ledi
லேடி	zonjë
லேடி	zonja
மகளும்	bija
மகளும்	bijë
மகளும்	bije
மகளும்	vajza
பதினொரு	njëmbëdhjetë
கானா	gana
கேம்பிரிட்ஜ்	kembrixh
கேம்பிரிட்ஜ்	cambridge
பாட்டில்	shishja
பாட்டில்	shishe
கழுத்தில்	qafën
கழுத்தில்	qafen
கழுத்தில்	qafa
கழுத்தில்	qafë
சிற்பி	arkitekt
சிற்பி	arkitekti
மாலிக்	maliku
மாலிக்	maliki
மாலிக்	maliq
மாலிக்	malik
பதக்கங்கள்	medalje
பதக்கங்கள்	medaljet
சரண்	charan
கிரிஸ்	chris
கிரிஸ்	kris
அடையாளங்கள்	identitetet
அடையாளங்கள்	etiketa
அடையாளங்கள்	etiketat
அலுவலர்கள்	oficeret
அலுவலர்கள்	oficerë
அலுவலர்கள்	oficerët
சுற்றுப்பயணம்	tur
சுற்றுப்பயணம்	turneu
சுற்றுப்பயணம்	turi
சுற்றுப்பயணம்	turne
கற்பித்தல்	mësimi
கற்பித்தல்	mësimdhënies
உறவினர்	relative
உறவினர்	fqinj
உறவினர்	fqinjin
உறவினர்	komshi
உறவினர்	fqinje
உறவினர்	fqinj
உறவினர்	komshiu
உறவினர்	kushuri
உறவினர்	kushëri
உறவினர்	kushuriri
பயணி	pasagjerëve
பயணி	pasagjer
லெபனான்	liban
லெபனான்	libani
அலன்	allen
அலன்	alen
அலன்	alan
ஏவுகணைகள்	raketat
ஏவுகணைகள்	predhat
தொலைதொடர்பு	komunikim
தொலைதொடர்பு	komunikimi
தொலைதொடர்பு	komunikimit
தேர்வுகள்	testet
தேர்வுகள்	analizat
தேர்வுகள்	analiza
தேர்வுகள்	teste
தேர்வுகள்	zgjedhjen
தேர்வுகள்	zgjedhja
தேர்வுகள்	përzgjedhje
தேர்வுகள்	opsione
தேர்வுகள்	opsionet
தேர்வுகள்	mundësitë
தேர்வுகள்	opcionet
ஹான்	han
குணங்கள்	veçoritë
குணங்கள்	atributet
கச்சேரி	koncert
கச்சேரி	koncerti
டார்க்	errësirë
டார்க்	errët
கண்ணோட்டம்	përmbledhja
கண்ணோட்டம்	shqyrtimi
கண்ணோட்டம்	shqyrtim
கண்ணோட்டம்	rishikim
சுரங்க	miniera
சுரங்க	minierat
சுரங்க	minierave
தாக்கிய	sulmuar
தாக்கிய	sulmohen
தாக்கிய	sulmohet
தாக்கிய	sulmuan
தாக்கிய	sulmoi
காந்திநகர்	gandhinagar
கடிதங்கள்	letra
கடிதங்கள்	shkronja
கடிதங்கள்	shkronjat
கடிதங்கள்	letrat
பப்புவா	papua
வாடிக்கையாளர்கள்	klientët
வாடிக்கையாளர்கள்	klientë
வாடிக்கையாளர்கள்	konsumatorë
வெடித்தது	shpërthyer
வெடித்தது	shpërtheu
வெடித்தது	shpërthyen
சோதனையில்	test
சோதனையில்	provë
சோதனையில்	testi
சோதனையில்	prove
தென்றல்	fllad
தேசங்கள்	kombeve
தேசங்கள்	kombet
தேசங்கள்	kombe
வித்யா	vidya
வேண்டுமென்றே	dashje
வேண்டுமென்றே	qëllimshme
வேண்டுமென்றே	qëllimisht
வேண்டுமென்றே	qëllimisht
வேண்டுமென்றே	qëllimshme
ஆர்ட்ஸ்	artet
ஆர்ட்ஸ்	arte
பேச்சாளர்	drejtuesi
பேச்சாளர்	kryetar
பேச்சாளர்	kryetari
பேச்சாளர்	kryetarin
பேச்சாளர்	folës
சந்தைகள்	tregjet
சந்தைகள்	tregjeve
சந்தைகள்	tregje
பெஞ்சமின்	benjamin
கட்டுதல்	ndërtesa
கட்டுதல்	godina
கட்டுதல்	ndertesa
கட்டுதல்	ndërtesë
நெசவு	thurje
ஒலிம்பிக்கில்	olimpike
ஒலிம்பிக்கில்	olimpikë
ஒலிம்பிக்கில்	olimpik
ஒலிம்பிக்கில்	olympic
சமாளிக்க	trajtuar
ஆணையர்	komisioner
ஆணையர்	komisar
ஆணையர்	komisari
ஆணையர்	komisioneri
இலையுதிர்	vjeshte
இலையுதிர்	vjeshtë
இலையுதிர்	vjeshta
பூட்டான்	butani
அமர்வு	seanca
அமர்வு	seancën
அமர்வு	sesion
அமர்வு	seancë
கிளி	papagall
கிளி	papagalli
நகர்ந்து	lëvize
நகர்ந்து	leviz
நகர்ந்து	lëviz
நகர்ந்து	lëvizi
நகர்ந்து	lëvizur
இருக்கைகள்	ulëset
இருக்கைகள்	ulëse
இருக்கைகள்	vendet
இருக்கைகள்	vende
மறைமாவட்டம்	dioqezës
தாயகம்	atdhe
பெறவும்	dil
பெறவும்	merr
பெறவும்	marr
பெறவும்	get
பிரதிநிதி	përfaqësuesja
பிரதிநிதி	përfaqësuese
பிரதிநிதி	përfaqësuesi
பிரதிநிதி	perfaqesues
பிரதிநிதி	përfaqësues
வாரணாசி	varanasi
வயிறு	stomaku
வயிறு	stomak
வயிறு	bark
வயிறு	barku
வயிறு	barkun
வயிறு	bark
மணிகள்	oret
மணிகள்	orët
மணிகள்	orë
மணிகள்	orari
விலக்கு	shkarkojë
விலக்கு	pezullimi
கிறிஸ்டோபர்	christopher
கிறிஸ்டோபர்	kristofer
மதிப்பெண்	rezultati
மதிப்பெண்	pikët
மதிப்பெண்	klasifikim
செய்தித்தாள்	gazete
செய்தித்தாள்	gazeta
செய்தித்தாள்	gazetë
செய்தித்தாள்	gazeta
செய்தித்தாள்	gazetat
ஈயம்	udhëheq
ஈயம்	çojë
மிச்சிகன்	michigan
பிரதேசங்கள்	territoret
பிரதேசங்கள்	territore
தந்தி	truk
தந்தி	hile
தந்தி	marifet
தந்தி	telegram
டிவிடி	dvd
குயில்	qyqja
குயில்	qyqe
மெட்ராஸ்	madras
இசைக்கருவி	instrument
இசைக்கருவி	instrumenti
துவக்கம்	nisja
துவக்கம்	nisje
விமர்சகர்	kritiku
ராகுல்	raul
ராகுல்	rauli
மதுரைக்	madura
உபகரணங்கள்	pajisjet
உபகரணங்கள்	paisje
உபகரணங்கள்	pajisje
உபகரணங்கள்	paisjet
உபகரணங்கள்	pajisje
உபகரணங்கள்	paisjet
வஞ்சி	calamus
ரயில்கள்	trenave
ரயில்கள்	trenat
ரயில்கள்	trena
கிதார்	kitara
கிதார்	kitarë
கிதார்	kitare
செயற்கையாக	artificialisht
வெளிச்சம்	dritë
வெளிச்சம்	drita
வெளிச்சம்	drite
வெளிச்சம்	shkëlqimi
ஆன்மிக	mistik
ஆன்மிக	mistike
விழுந்த	pali
விழுந்த	rënë
விழுந்த	rene
புஷ்	shty
புஷ்	push
புஷ்	shtyjë
புஷ்	shtyni
சாம்பியன்	kampione
சாம்பியன்	kampion
சாம்பியன்	kampioni
சாம்பியன்	champion
முகர்ஜி	mukherjee
சந்தைப்படுத்தல்	marketing
சந்தைப்படுத்தல்	marketingu
சுனாமி	cunami
குகைகள்	shpella
குகைகள்	shpellat
கவுன்சில்	këshill
கவுன்சில்	këshilli
ஃபோர்ட்	fordi
ஃபோர்ட்	ford
புரிதல்	mirëkuptimi
புரிதல்	mirëkuptim
புரிதல்	kuptuarit
புரிதல்	mirkuptim
லாரன்ஸ்	lorens
லாரன்ஸ்	lorenc
லாரன்ஸ்	lawrence
ஹீரோ	hero
கிண்ணம்	tasi
கிண்ணம்	tas
கிண்ணம்	kupa
கிண்ணம்	filxhan
கிண்ணம்	kupe
கிண்ணம்	cup
கிண்ணம்	kupë
நெல்லூர்	nellore
இதோ	ketu
இதோ	ktu
இதோ	ja
இதோ	këtu
போட்டியாளர்கள்	lojtaret
போட்டியாளர்கள்	lojtarë
போட்டியாளர்கள்	lojtarët
போட்டியாளர்கள்	konkurrentët
பார்வையாளர்	publiku
பார்வையாளர்	audiencë
பார்வையாளர்	audiencën
பார்வையாளர்	audienca
பார்வையாளர்	auditori
படைகளும்	organizatorët
படைகளும்	organizon
தளபதிகள்	gjeneralë
தளபதிகள்	gjeneralëve
தளபதிகள்	gjeneralët
தளபதிகள்	komandantët
தளபதிகள்	komandantë
தளபதிகள்	komandantëve
தளபதிகள்	komandantët
தளபதிகள்	kapitenët
கிறிஸ்	chris
கிறிஸ்	kris
சொல்கிறது	thot
சொல்கிறது	thote
சொல்கிறது	thotë
படகுகள்	barkat
படகுகள்	anijet
படகுகள்	varkat
ஈடுபட	angazhohen
கணிமை	informatikë
கருதுகோள்	hipoteza
ஏற்பு	pranimi
ஏற்பு	pranim
ஏற்பு	pranimin
பிரகாசமான	ndritur
ஆக்கிரமிப்பு	profesioni
ஆக்கிரமிப்பு	pushtimi
ஆக்கிரமிப்பு	pushtuese
அழகாக	bukur
பாரம்பரியம்	tradicionale
பாரம்பரியம்	tradicional
பாரம்பரியம்	tradicionalë
பாரம்பரியம்	kulturorë
பாரம்பரியம்	kulturor
பாரம்பரியம்	kulturore
பாரம்பரியம்	tradite
பாரம்பரியம்	tradita
பாரம்பரியம்	traditë
நீதித்துறை	gjyqësor
நீதித்துறை	gjyqësori
வயல்	fushë
வயல்	fusha
காயங்கள்	lëndimet
காயங்கள்	plagosje
காயங்கள்	plagë
காயங்கள்	lëndime
காயங்கள்	plage
காயங்கள்	plagët
காயங்கள்	plaget
காயங்கள்	plagë
சித்தாந்தம்	ideologji
சித்தாந்தம்	ideologjinë
கீதம்	himni
கீதம்	himnin
மீதி	bilanci
மீதி	balanca
மீதி	ekuilibri
மீதி	terezi
அமீர்	amir
ஹோண்டா	honda
பெறுகின்றனர்	hangouts
உத்தரவு	komanda
உத்தரவு	komandë
வண்டு	beetle
தைராய்டு	tiroideve
விரிந்த	gjerë
விரிந்த	gjërë
இன்சுலின்	insulinë
சீட்டு	kartë
சீட்டு	letra
சீட்டு	karta
சீட்டு	kartën
கணக்கிடப்படுகிறது	llogariti
கணக்கிடப்படுகிறது	llogaritet
கணக்கிடப்படுகிறது	llogaritur
பசி	uritur
பசி	uri
பசி	urinë
பசி	uri
பசி	uria
பதின்மூன்று	trembëdhjetë
மூலையில்	këndi
மூலையில்	cepi
மூலையில்	qoshe
மூலையில்	qoshja
மூலையில்	cep
லினக்சு	linux
தவறாகப்	abuzuar
பண்டாரநாயக்கா	bandaranaike
அவளுக்கு	ajo
ஆனி	eni
ஆனி	ani
ஆனி	annie
வேலைவாய்ப்பு	punësim
வேலைவாய்ப்பு	punësimi
பாடலைப்	kënga
பாடலைப்	kenge
பாடலைப்	këngë
ஊக்கம்	motivimi
ஊக்கம்	motivim
கிகி	kiki
லங்கா	lanka
தெய்வீக	hyjnor
தெய்வீக	hyjnore
நிச்சயமாக	sigurisht
நிச்சயமாக	sigurt
நிச்சயமாக	përfundimisht
நிச்சயமாக	patjeter
நிச்சயமாக	definitivisht
நிச்சயமாக	padyshim
நிற்க	qëndro
மாமா	mami
மாமா	mama
மாமா	daja
மாமா	xhaxha
மாமா	axha
பாட்டி	gjyshja
பாட்டி	gjyshe
பாட்டி	gjyshja
பாட்டி	gjyshe
பாட்டி	gjyshja
பாட்டி	gjyshe
தாம்சன்	thompson
தாம்சன்	tomson
தாம்சன்	tomsoni
தாம்சன்	thomson
எதிர்கொள்ள	ndeshi
எதிர்கொள்ள	përballur
எதிர்கொள்ள	ballafaquar
பேட்	pad
மருந்துகளை	ilaçet
வெற்றியாளர்கள்	fituesit
புறா	pëllumbi
புறா	dove
புறா	pëllumbi
புறா	pëllumb
ரோசா	rosa
ரோசா	roza
ஒப்புமை	analogji
பைங்குடில்	serë
பைங்குடில்	efektit
கவி	kavi
குத்துச்சண்டை	boksin
குத்துச்சண்டை	boxing
குத்துச்சண்டை	boksi
குத்துச்சண்டை	boks
குத்துச்சண்டை	mundje
குத்துச்சண்டை	mundja
நாரை	lejleku
கிராமிய	folk
இடையூறு	shqetësim
பயம்	frik
பயம்	frikën
பயம்	frika
பயம்	frikë
பயம்	friken
பயம்	tmerri
பயம்	horror
பயம்	tmerr
பயம்	frikësuar
காரி	kari
பகுத்தறிவு	racionalitetit
ராபின்	robin
மிதக்கும்	fluturuese
நோவா	noah
நோவா	noe
நோவா	noa
நோவா	nuhu
நோவா	nuhi
நோவா	nuh
உரோம	qime
மூலிகை	barishte
மூலிகை	herb
பாஸ்டன்	bostonit
பாஸ்டன்	boston
பாஸ்டன்	bostoni
கடத்தி	punetor
நீர்வீழ்ச்சி	ujëvara
நீர்வீழ்ச்சி	ujvara
நீர்வீழ்ச்சி	ujëvarë
நீர்வீழ்ச்சி	ujëvara
தடுப்பூசி	vaksinë
தடுப்பூசி	vaksina
பனாமா	panama
சேர்ப்பது	shtimi
பாதிக்கிறது	ndikon
தொடு	prek
தொடு	preke
தொடு	prekje
தொடு	prekja
தொடு	touch
ஆர்சனிக்	arsenik
துறவிகள்	murgjit
துறவிகள்	murgj
சொல்கிறார்	thot
சொல்கிறார்	thote
சொல்கிறார்	thotë
குளியல்	banjë
குளியல்	banjo
குளியல்	dush
ஊர்வலம்	miting
ஊர்வலம்	tubimi
ஊர்வலம்	tubim
ஊர்வலம்	procesion
கேபிள்	kabull
கேபிள்	kabllor
கேபிள்	kabllo
வடிவமைப்பாளர்	designer
அழகியல்	estetika
வலியுறுத்தினார்	këmbëngulur
வலியுறுத்தினார்	insistoi
வலியுறுத்தினார்	këmbënguli
ஒமேகா	omega
இளஞ்சிவப்பு	pink
இளஞ்சிவப்பு	roze
இளஞ்சிவப்பு	rozë
சுத்தமான	pastër
சுத்தமான	pastroje
சுத்தமான	pastro
சுத்தமான	paster
எல்லோருக்கும்	gjithkush
பயணத்தில்	udhetim
பயணத்தில்	udhëtim
பயணத்தில்	udhëton
பயணத்தில்	udhëtime
பயணத்தில்	udheton
பயணத்தில்	udhëtimi
ஆடம்	adem
ஆடம்	adam
ஆடம்	adami
பாதிக்கப்பட்டு	preken
பாதிக்கப்பட்டு	preket
பாதிக்கப்பட்டு	prekur
லோகன்	logan
நீக்கப்பட்டது	eleminohet
நீக்கப்பட்டது	eleminuar
நீக்கப்பட்டது	fshirë
நீக்கப்பட்டது	hequr
நீக்கப்பட்டது	hiqen
நீக்கப்பட்டது	hoqi
நீக்கப்பட்டது	hoq
நீக்கப்பட்டது	hiqet
சந்தேகம்	dyshimi
சந்தேகம்	dyshim
சந்தேகம்	dyshoj
சந்தேகம்	dyshojnë
வித்தியாசம்	diff
வித்தியாசம்	dallim
வித்தியாசம்	diferenca
வித்தியாசம்	diference
வித்தியாசம்	ndryshim
வித்தியாசம்	ndryshimi
வித்தியாசம்	dallimi
வித்தியாசம்	kontrast
வாய்வழி	oral
மேக்	mac
மேக்	mek
ஏடு	kuvertë
பெண்ணியம்	feminizmi
சியோல்	seul
ரகசிய	sekreti
ரகசிய	sekret
ரகசிய	sekrete
ரகசிய	fshehtësi
விவாகரத்து	divorci
விவாகரத்து	divorc
விவாகரத்து	divorcuar
விவாகரத்து	shkurorëzuar
ஓய்வூதியம்	pensionin
ஓய்வூதியம்	pensioneve
ஓய்வூதியம்	pension
ஓய்வூதியம்	pensioni
தனித்தன்மை	distance
தனித்தன்மை	largësia
தனித்தன்மை	distanca
தனித்தன்மை	distancë
அடோப்	adobe
வைரம்	diamantit
வைரம்	diamond
வைரம்	diamant
வைரம்	diamanti
துளசி	borzilok
துளசி	tulsi
கிரே	gray
கிரே	grei
கிரே	grej
கிரே	gri
பேக்	pako
பேக்	paketë
பேக்	canta
விலைகள்	çmime
விலைகள்	qmimi
விலைகள்	cmimet
விலைகள்	çmimet
விலைகள்	normat
முதலை	krokodili
முதலை	krokodil
திருத்தப்பட்ட	rishikuar
நெட்	neto
நெட்	rrjeta
நெட்	net
நெட்	rrjetë
யான்	yan
புரூஸ்	bruce
புரூஸ்	brus
உங்களை	veten
உங்களை	vetën
உங்களை	vetvetja
சாய்	sai
எச்சம்	mbetje
அமைதியாக	heshtur
மிகையான	tepruar
பத்தாண்டு	dekadë
பத்தாண்டு	dekada
பத்தாண்டு	dekadën
அதிகரித்துள்ளது	rritje
அதிகரித்துள்ளது	rritë
அதிகரித்துள்ளது	shtim
அதிகரித்துள்ளது	rrit
ஸ்பானிஷ்	spanjoll
ஸ்பானிஷ்	spanjisht
ஸ்பானிஷ்	spanjollisht
ஸ்பானிஷ்	spanjolle
அஞ்சி	frik
அஞ்சி	frikën
அஞ்சி	frika
அஞ்சி	frikë
அஞ்சி	friken
கேலி	ngacmon
இருண்ட	errësirë
இருண்ட	errët
தேவநாகரி	devanagari
ஜேன்	jane
பாடங்கள்	mësimet
பாடங்கள்	mesimet
பாடங்கள்	leksionet
பாடங்கள்	mësime
நோக்கங்கள்	objektivat
நோக்கங்கள்	objektiva
நோக்கங்கள்	qëllimet
நோக்கங்கள்	qëllime
வாடகை	qera
வாடகை	qira
வாடகை	qera
சிரிய	sirian
சிரிய	siriane
பூண்டு	hudhër
பூண்டு	hudhra
லோக்	lok
லோக்	loku
கேள்விக்கு	pyetje
கேள்விக்கு	pytje
கேள்விக்கு	pyetja
டொமைன்	domain
வால்டர்	walter
இராபர்ட்	robert
இராபர்ட்	roberti
ஆய்	studimi
ஆய்	studim
காமம்	seks
காமம்	seksit
காமம்	sex
வல்லுனர்கள்	profesionistëve
வல்லுனர்கள்	profesionistët
வல்லுனர்கள்	profesionistë
காதலன்	dashurin
காதலன்	frajer
காதலன்	dashnori
காதலன்	dashnore
காதலன்	dashnor
காதலன்	lover
எல்லாமே	gjithqka
எல்லாமே	gjithçka
எல்லாமே	gjithcka
எல்லாமே	krejt
எல்லாமே	gjith
செல்வி	miss
ஆஸ்திரிய	austriake
ஆஸ்திரிய	austriak
வடிவமைக்கப்பட்டுள்ளது	projektuar
வடிவமைக்கப்பட்டுள்ளது	dizenjuar
வடிவமைக்கப்பட்டுள்ளது	dizajnuar
சம்பவங்கள்	incidente
சம்பவங்கள்	incidentet
ஆசாத்	azad
டெல்டா	delta
குட்	paçi
குட்	mire
குட்	mirë
இயற்றியவர்	autor
இயற்றியவர்	autori
இயற்றியவர்	autore
ஒருங்கிணைக்கப்பட்ட	unifikuar
சாரம்	thelb
சாரம்	esenca
சாரம்	thelbi
சாரம்	esenciale
கடலோர	bregdetare
கடலோர	bregdetar
கடலோர	bregdeti
கடலோர	bregu
திறம்பட	efektivisht
பெய்ஜிங்	pekin
திறன்கள்	aftësi
திறன்கள்	aftësitë
ராணுவம்	ushtria
ராணுவம்	ushtarakë
ராணுவம்	ushtarake
ராணுவம்	ushtarakët
ராணுவம்	ushtarak
ராணுவம்	ushtri
ராணுவம்	ushtria
ராணுவம்	ushtrie
பத்திரிகைகள்	ditarët
அதீத	ekstrem
அதீத	ekstreme
கெப்லர்	kepler
திருத்தங்கள்	redaktimet
மாய	magjike
மாய	magji
மாய	magjia
மாய	magjik
பார்த்தார்	pash
பார்த்தார்	pashë
பார்த்தார்	shikuar
வின்சென்ட்	vincent
வின்சென்ட்	vinsent
டிரம்ப்	tramp
டிரம்ப்	trump
ஆழ்வார்	alwar
வன்னி	vanni
புளோரிடா	florida
கரி	qymyri
கரி	qymyr
அணிகலன்கள்	aksesorët
அணிகலன்கள்	aksesorë
கட்டு	pako
கட்டு	shuk
போபால்	bhopal
பொருந்திய	përputhej
பொருந்திய	përputhur
பரிவர்த்தனை	transaksion
பரிவர்த்தனை	transaksionet
உள்கட்டமைப்பு	infrastrukturën
உள்கட்டமைப்பு	infrastrukturë
உள்கட்டமைப்பு	infrastruktura
பிளாஸ்டிக்	plastikë
பிளாஸ்டிக்	plastike
பிளாஸ்டிக்	plastik
காலச்சுவடு	timestamp
ஆன்மா	shpirti
ஆன்மா	shpirtit
ஆன்மா	shpirtin
ஆன்மா	shpirt
வேந்தர்	kancelari
வேந்தர்	kancelarja
குண்டுகள்	bombat
குண்டுகள்	bomba
குண்டுகள்	bombave
பாங்கு	ezani
டெக்சாஸ்	teksas
டெக்சாஸ்	texas
டெக்சாஸ்	teksasi
முழுமை	plot
முழுமை	full
முழுமை	plote
முழுமை	plotë
முழுமை	plotësuar
முழுமை	kompletuar
முழுமை	komplete
முழுமை	komplet
தட்பவெப்ப	temperatura
தட்பவெப்ப	temperaturat
போப்	papa
பாசி	algave
சமூகங்கள்	komunitete
சமூகங்கள்	komunitetet
சமூகங்கள்	bashkësitë
சமூகங்கள்	sociale
சமூகங்கள்	shoqerore
சமூகங்கள்	shoqërore
சமூகங்கள்	shoqërorë
சமூகங்கள்	social
நிமிடம்	minutë
நிமிடம்	minut
நிமிடம்	minute
செயலகம்	sekretariati
இடலாம்	kalojn
சொற்றொடர்	ngjite
சொற்றொடர்	ngjit
ஏற்றுக்கொள்ளப்பட்டது	pranoi
ஏற்றுக்கொள்ளப்பட்டது	pranuar
ஏற்றுக்கொள்ளப்பட்டது	pranohet
ஏற்றுக்கொள்ளப்பட்டது	pranuan
ஏற்றுக்கொள்ளப்பட்டது	pranohen
தானியங்கள்	kokrra
செங்கல்	tullë
செங்கல்	tulla
வயிற்றில்	stomaku
வயிற்றில்	stomak
கோர்	bërthama
கோர்	core
கோர்	bërthamë
கோர்	gore
படத்திற்கு	foto
படத்திற்கு	foton
மலிவான	lirë
மலிவான	lira
பேஸ்	pace
பேஸ்	tempi
பேஸ்	baza
பேஸ்	bazë
தொகுப்பாளர்	prezantues
கவர்ச்சி	glamour
மிளகாய்	capsicum
பென்சில்வேனியா	pensilvani
தடங்கள்	kanale
தடங்கள்	kanalet
தடங்கள்	shina
தடங்கள்	gjurmët
தடங்கள்	gjurmë
தடங்கள்	kanal
தடங்கள்	kanali
தடங்கள்	channel
இவ்வாறே	kësisoj
கம்பம்	shtyllë
கம்பம்	pole
கம்பம்	pol
தேவதை	sirenë
தேவதை	sirena
தேவதை	sirene
தேவதை	engjell
தேவதை	engjëlli
தேவதை	angel
தேவதை	engjëll
பீரங்கி	artileria
பீரங்கி	artilerie
இயற்கணிதம்	algebra
கேடு	mjerisht
சர்ச்	kishë
சர்ச்	kisha
சமகால	bashkëkohor
சமகால	bashkëkohore
சேனா	sena
அண்டவியல்	kozmologjia
நிலையைப்	gjëndja
நிலையைப்	status
நிலையைப்	statusi
நிலையைப்	gjendja
ஐரிஷ்	irlandez
ஐரிஷ்	irlandeze
ஸ்டான்லி	stanley
வலைப்பின்னல்	rrjet
வலைப்பின்னல்	rrjeti
காமாட்சி	kamakshi
வடிவமைத்து	projektuar
வடிவமைத்து	dizenjuar
வடிவமைத்து	dizajnuar
கொண்டாட்டம்	festo
கொண்டாட்டம்	feston
கொண்டாட்டம்	aheng
கொண்டாட்டம்	festa
கொண்டாட்டம்	parti
கொண்டாட்டம்	festë
கொண்டாட்டம்	ndeja
கொண்டாட்டம்	party
கொண்டாட்டம்	festo
கொண்டாட்டம்	festojme
கொண்டாட்டம்	festojmë
கொண்டாட்டம்	festim
கொண்டாட்டம்	festimi
நிக்	nik
நிக்	nick
நிக்	niku
நிக்	nic
என்கிறார்கள்	thot
என்கிறார்கள்	thote
என்கிறார்கள்	thotë
காட்மியம்	kadmium
முனையம்	terminali
முனையம்	terminal
முனையம்	terminalin
முனையம்	porte
முனையம்	port
முனையம்	portin
முனையம்	porti
வாரத்திற்கு	javore
வாரத்திற்கு	javor
முக்கியத்துவத்தை	rëndësia
கார்கில்	kargil
ஹட்சன்	hudson
ஹட்சன்	kristaq
நீர்த்தேக்கம்	rezervuar
பிரிக்கப்பட்ட	ndahen
பிரிக்கப்பட்ட	ndare
சீனிவாச	srinivasa
ஒபாமா	obama
ஒப்பீட்டு	krahasuese
வெற்றிகள்	fiton
வெற்றிகள்	godet
வெற்றிகள்	hitet
வெற்றிகள்	hite
தோள்	krah
தோள்	krahu
தோள்	sup
தோள்	shpatull
தோள்	shpatulla
அபு	ebu
அபு	abu
லியோன்	lyon
லியோன்	lion
லியோன்	leone
சீரமைப்பு	kondicionuar
சீரமைப்பு	rinovimin
சீரமைப்பு	rinovimi
சுல்தானகம்	sultanate
பேசிக்	bazë
எதிர்பார்ப்பு	shpresat
எதிர்பார்ப்பு	pritjet
எதிர்பார்ப்பு	shpresa
உச்சரிப்பு	drejtshkrimore
உச்சரிப்பு	shqiptimin
பூம்புகார்	boom
பூம்புகார்	bum
போதனை	mësimi
போதனை	mësimdhënies
கொடிகள்	flamujt
கொடிகள்	flamuj
தீபகற்பம்	gadishullit
தீபகற்பம்	gadishullin
கடன்கள்	kreditë
கடன்கள்	kredi
கடன்கள்	huatë
மியான்மர்	mianmar
ராசா	raza
நாய்கள்	qente
நாய்கள்	qenët
நாய்கள்	qentë
வருடமும்	viti
வருடமும்	vit
இவற்றால்	rrënuar
குறைத்தல்	pakësimi
குறைத்தல்	zvogëlim
குறைத்தல்	zvogëlimi
குறைத்தல்	reduktim
குறைத்தல்	reduktimi
மலரும்	gonxhe
பதவிகள்	rolet
பதவிகள்	role
பதவிகள்	pozicione
பதவிகள்	pozicionet
பதவிகள்	pozita
பதவிகள்	pozitat
பழி	hakmarrje
பழி	hak
பழி	hakmarrja
வந்ததும்	erdhën
வந்ததும்	erdhen
வந்ததும்	erdha
வந்ததும்	erdh
வந்ததும்	erdhi
வளிமண்டலம்	atmosferë
வளிமண்டலம்	atmosfera
வளிமண்டலம்	atmosfere
செவிலியர்	nurse
செவிலியர்	infermiere
செவிலியர்	infermierja
மக்கா	mekë
மக்கா	meka
மக்கா	mekë
மக்கா	mekkes
விஜயம்	vizit
விஜயம்	vizite
விஜயம்	vizitoni
விஜயம்	vizita
விஜயம்	vizitë
வசனங்கள்	titrat
ஊக்குவிக்கும்	inkurajojë
ஊக்குவிக்கும்	inkurajuar
ஊக்குவிக்கும்	inkurajimin
ஊக்குவிக்கும்	inkurajues
ஊக்குவிக்கும்	inkurajuese
குஞ்சு	zoga
குஞ்சு	çik
கெய்ரோ	kairo
உறவினர்கள்	kushërinjtë
உறவினர்கள்	kushërirë
தார்	katran
தார்	tar
