και	та
δεκέμβριος	грудень
δεκέμβριος	грудня
δεκέμβριος	грудні
δάφνη	дафна
αχμέτ	ахмет
αχμέτ	ахмед
επιβολή	функціоналу
επιβολή	застосування
επιβολή	боронити
ακτίνες	промені
ακτίνες	проміння
ακτίνες	промені
ακτίνες	розділяла
συνεχόμενες	послідовних
συνεχόμενες	підряд
συνεχόμενες	послідовними
αξιοσημείωτο	надзвичайно
οστά	кістки
οστά	кісточки
οστά	кістка
ιδρυτή	засновник
σαλόνι	lounge
σαλόνι	лаунж
σαλόνι	салон
ιδιωτικό	приватні
ιδιωτικό	приватна
ιδιωτικό	особисте
ιδιωτικό	приватний
μάλτας	мальтійська
βαρύτητα	гравітація
βαρύτητα	тяжіння
εκτεταμένη	масштабний
εκτεταμένη	масштабна
εκτεταμένη	розширені
εκτεταμένη	розширена
εκτεταμένη	розширений
γιατροί	медиків
γιατροί	лікарів
γιατροί	лікарі
ατύχημα	аварія
σχεδιαστής	designer
σχεδιαστής	дизайнер
σχεδιαστής	дизайнера
άλαν	аллан
άλαν	алан
σταυροφορία	crusade
ξάνθη	ксанті
νατο	нато
χήρα	вдова
χήρα	вдови
χορό	танці
χορό	танцюй
χορό	танець
χορό	танцювальна
χορό	танок
επιδράσεις	ефекти
κινητήρας	рушій
κινητήρας	двигун
κινητήρας	мотор
παράγοντα	фактори
παράγοντα	коефіцієнт
παράγοντα	фактор
επίθετο	прикметник
επίθετο	прізвище
αναγνώστης	читачам
αναγνώστης	читачі
αναγνώστης	reader
αναγνώστης	читач
στέλνει	посилає
στέλνει	надсилає
στέλνει	відправляє
στέλνει	відсилання
στέλνει	надсилання
φορέα	оператор
κολλέγιο	коледж
κολλέγιο	коледжі
κολλέγιο	внз
οδυσσέα	улісс
μουσουλμάνοι	мусульмани
μουσουλμάνοι	мусульмани
μουσουλμάνοι	мусульманин
κήπο	садку
κήπο	садок
κήπο	сад
σεξουαλική	сексуальний
σεξουαλική	сексуальної
σεξουαλική	статевий
σεξουαλική	сексуальне
τελευταίοι	останній
τελευταίοι	остання
τελευταίοι	останнє
ευάγγελος	евангелос
κόκκινος	червона
κόκκινος	ред
κόκκινος	червоний
κόκκινος	червоне
κόκκινος	червоні
μαθαίνει	вивчає
πλανήτης	planet
πλανήτης	планета
αντικαταστήσει	замініть
αντικαταστήσει	заміна
αντικαταστήσει	замінити
ευρωμπάσκετ	євробаскет
κινήματα	рухи
κινήματα	рухів
εκδίδεται	видала
εκδίδεται	виданий
εκδίδεται	випущено
εκδίδεται	опублікований
εκδίδεται	оприлюднено
εκδίδεται	опубліковано
μυστική	таємний
μυστική	секретний
μυστική	таємна
μυστική	таємниця
μυστική	таємно
πάπες	пап
πάθος	passion
πάθος	пристрасті
πάθος	пристрасть
επισκέπτης	гостю
επισκέπτης	гість
επισκέπτης	відвідувач
επισκέπτης	відвідувачі
επισκέπτης	гостя
επισκέπτης	гість
επισκέπτης	guest
επισκέπτης	гостем
επισκέπτης	відвідати
ανεξάρτητος	самостійна
ανεξάρτητος	незалежні
ανεξάρτητος	незалежна
ανεξάρτητος	незалежний
ανεξάρτητος	незалежне
μερική	частково
μερική	розкладання
μερική	часткове
μερική	часткова
δόγμα	догма
δόγμα	доктрина
ξέσπασμα	епідемія
ξέσπασμα	спалах
κάιρο	каїр
μπομπ	bob
μπομπ	боб
χρηματοδότηση	фінансування
χρηματοδότηση	фінансування
χρηματοδότηση	фінанси
ανθρωπίνων	людина
ανθρωπίνων	людський
τραμ	трамвай
τραμ	трамваї
σύμμαχοι	союзники
σύμμαχοι	союзників
ναούς	храмів
ναούς	храми
γήπεδα	стадіонів
βαρύ	heavy
βαρύ	важкий
βαρύ	сильний
οποιοσδήποτε	нікому
οποιοσδήποτε	нікого
οποιοσδήποτε	хтось
μεσαία	середня
μεσαία	посередині
μεσαία	середньої
μεσαία	середина
μεσαία	середній
μεσαία	середній
μεσαία	носій
μεσαία	середня
μεσαία	середні
αποδείξεις	докази
αποδείξεις	надсилати
αποδείξεις	доказ
κλεοπάτρα	клеопатра
απαιτούν	вимагати
πλάτη	back
πλάτη	назад
πλάτη	ззаду
πλάτη	повернулася
πλάτη	спина
αναγνωρίζει	визначить
αναγνωρίζει	визнають
ισπανοί	іспанці
ισπανοί	іспанською
ισπανοί	іспанської
ισπανοί	іспанська
αυτονομία	автономія
έμπορος	творами
έμπορος	дилер
συμφωνούν	згодна
συμφωνούν	згоден
συμφωνούν	згодні
συμφωνούν	погоджуюсь
συμφωνούν	погоджуюся
συμφωνούν	погодьтеся
τελειώσει	завершено
τελειώσει	завершені
τελειώσει	закінчено
τελειώσει	закінчиться
τελειώσει	закінчив
λουίς	луїс
φεύγει	залишаючи
φεύγει	відправляється
φεύγει	йдемо
μηχανισμό	механізм
στροφή	хід
στροφή	черга
στροφή	повернути
στροφή	повернули
στροφή	здавати
νικ	нік
νικ	псевдонім
πιέσεις	послабило
πιέσεις	тиск
υλοποίηση	реалізації
υλοποίηση	впровадження
υλοποίηση	реалізація
υλοποίηση	реалізацію
φύλο	стать
φύλο	статі
φύλο	гендерна
φύλο	стать
φύλο	секс
φύλο	sex
φιλικό	дружній
φιλικό	friendly
αυγή	світанок
αυγή	світанку
μάρτιος	березні
μάρτιος	березень
μάρτιος	березня
μολδαβίας	молдован
μολδαβίας	молдови
μολδαβίας	молдова
μολδαβίας	молдові
μολδαβίας	молдови
ετησίως	щорічно
ατρόμητος	безстрашний
ατρόμητος	intrepid
πλανήτες	планети
διαδοχικά	послідовних
διαδοχικά	підряд
διαδοχικά	послідовними
σενάρια	скрипти
τέμενος	мечеть
μιλάει	розмовляє
μιλάει	говорить
ήχος	sound
ήχος	звук
ήχος	аудіо
ήχος	audio
προστέθηκαν	додано
προστέθηκαν	додані
σημαίες	прапорці
σημαίες	прапори
φόβο	fear
φόβο	страх
φόβο	страху
ορυκτών	мінеральна
δίας	зевс
δίας	юпітер
αγωγή	позов
έντεκα	одинадцять
τηλεσκόπιο	телескопа
τηλεσκόπιο	телескоп
κριτικός	оглядач
κριτικός	критик
κρίστιαν	християни
κρίστιαν	християнин
κρίστιαν	крістіан
κρίστιαν	християнський
κρίστιαν	християнська
πουέρτο	пуерто
οδηγούσε	проїхали
σκληρό	жорстокий
σκληρό	жорстока
σκληρό	жорстоко
σκληρό	жорстокі
σκληρό	жорстокість
σκληρό	hard
σκληρό	тяжко
σκληρό	важкий
σκληρό	складна
σκληρό	важка
σκληρό	жорсткий
σκληρό	витривалі
σκληρό	круті
σκληρό	примхи
σκληρό	жорсткі
σκληρό	суворий
εκτελεί	виконує
εκτελεί	виконує
διακυβέρνηση	управління
ανατολικές	східна
ανατολικές	східної
ανατολικές	східні
τάγματα	батальйони
συγκεκριμένος	конкретних
συγκεκριμένος	певне
συγκεκριμένος	конкретні
άρχοντας	господь
άρχοντας	господа
άρχοντας	володар
άρχοντας	лорд
ερμηνείες	інтерпретації
αστεροειδή	астероїд
αστεροειδή	астероїди
σεπτέμβριος	вересня
σεπτέμβριος	вересні
σεπτέμβριος	вересень
φιλικά	дружній
φιλικά	friendly
φιλία	дружби
φιλία	дружба
φιλία	дружбу
θερμότητας	теплом
θερμότητας	спека
χάνοντας	втрати
χάνοντας	втрачаємо
χάνοντας	програш
βουκουρέστι	бухарест
συμφέροντα	інтереси
συμφέροντα	зацікавлення
συμφέροντα	інтересів
φοίνικα	фенікс
εκστρατείες	кампанії
ωδείο	консерваторія
ευθεία	чесні
ευθεία	стріт
ευθεία	прямі
ευθεία	прямо
ευθεία	відверта
ωκεανού	океан
αντώνη	антоніс
τσσκα	цска
εσωτερικές	внутрішнє
εσωτερικές	внутрішній
εσωτερικές	внутрішня
εσωτερικές	внутрішні
καίσαρα	цезар
πουθενά	нікуди
πουθενά	ніде
άρνηση	відмову
άρνηση	заперечення
ράιχ	рейх
ράιχ	рейху
βοσνία	боснія
βοσνία	боснії
μόδας	мода
μόδας	fashion
τρίγωνο	трикутник
τζόζεφ	джозеф
τζόζεφ	йосип
τζόζεφ	жозеф
τζόζεφ	йозеф
τζόζεφ	йозеф
ντάνιελ	daniel
ντάνιελ	даніел
ντάνιελ	даніель
ντάνιελ	деніел
ντάνιελ	данило
ορκίστηκε	поклявся
μάικ	майк
μάικ	майка
ταραχές	бунт
ταραχές	повстання
μαρόκο	марокко
σαφές	чисто
σαφές	очистити
μίγμα	мікс
μίγμα	суміші
μίγμα	суміш
μίγμα	суміш
σταρ	зоря
σταρ	зірочки
σταρ	зоряні
σταρ	зірка
μετάβαση	перехід
χανιά	ханья
αριθμητική	чисельні
αριθμητική	числове
αριθμητική	числові
αριθμητική	числове
αριθμητική	цифрову
αριθμητική	арифметика
περιστατικό	інцидент
περιστατικό	дтп
τας	таш
τοποθεσίες	місць
τοποθεσίες	місця
τοποθεσίες	місцини
τοποθεσίες	розташування
τοποθεσίες	адреси
τοποθεσίες	місця
τοποθεσίες	адрес
τοποθεσίες	сайти
τοποθεσίες	сайтів
τοποθεσίες	юнеско
νομικό	правові
νομικό	правова
νομικό	юридична
νομικό	юридичні
νομικό	юридичний
διακόσμηση	декор
διακόσμηση	обрамлення
διακόσμηση	декорації
διακόσμηση	декорування
διακόσμηση	оздоблення
διακόσμηση	обрамлення
διακόσμηση	декорації
διακόσμηση	декорування
διακόσμηση	тортів
διακόσμηση	прикрашати
καθολικό	католицька
ντερ	дер
ηπειρωτική	continental
ηπειρωτική	материка
βόλεϊ	волейбол
πρόοδο	прогрес
πρόοδο	поступ
απομάκρυνση	вилучення
απομάκρυνση	видалення
τακτικά	регулярно
τακτικά	формальні
τακτικά	регулярний
τακτικά	звичайний
τακτικά	формальний
άρματα	танки
άρματα	танків
πλειονότητα	більшість
πλειονότητα	більшістю
μπλοκ	блоки
μπλοκ	блоків
μπλοκ	блокувати
μπλοκ	блок
μπλοκ	заблокувати
φροντίδα	плювати
φροντίδα	піклування
φροντίδα	догляд
αντρέ	андре
αντρέ	андре
σύνδεσης	асоціації
σύνδεσης	асоціація
διάλεκτο	діалект
δευτέρα	понеділок
τιμωρία	покарання
τιμωρία	затримання
τιμωρία	утримання
γυρίστηκε	відзняли
σύγχρονος	сучасна
σύγχρονος	contemporary
σύγχρονος	сучасне
αυτοκρατορική	імператорський
αυτοκρατορική	імперський
αυτοκρατορική	imperial
συνοδεία	оточення
συνοδεία	супроводу
γραμμική	лінійна
γραμμική	лінійний
τζο	джо
χαϊδελβέργη	гайдельберг
χρονολογία	хронологія
λεόν	леон
λεόν	леон
ανάκτορα	палац
όχημα	автомобіль
όχημα	апарат
σωματίδια	частки
σωματίδια	частинок
σωματίδια	частинки
ιαπωνικά	японська
ιαπωνικά	японський
ιαπωνικά	японці
ιαπωνικά	японські
κολομβία	колумбії
κολομβία	колумбія
σχεδίαση	намалювати
σχεδίαση	малювати
σχεδίαση	роздати
σχεδίαση	нічия
σχεδίαση	проектування
σχεδίαση	дизайн
σχεδίαση	розробка
κίνδυνοι	hazards
κίνδυνοι	ризики
κίνδυνοι	небезпеку
κονγκ	конг
δικαιοδοσία	компетенції
μηνύματα	повідомлення
μηνύματα	повідомлень
καρδιακή	серцевий
καρδιακή	серцеві
απόγευμα	вечір
απόγευμα	вечірня
απόγευμα	вечірній
επίτευξη	досягнення
επίτευξη	досягненні
επίτευξη	досягти
νου	mind
νου	розум
φωλιά	гніздо
φωλιά	осередком
επιθετικοί	агресивний
επιθετικοί	агресивні
μπίλι	біллі
δορυφόροι	супутники
φορέας	установа
φορέας	організація
φορέας	авіаносець
φορέας	установа
φορέας	інститут
φορέας	установи
διαβάσει	прочитайте
διαβάσει	читати
διαβάσει	прочитані
διαβάσει	читайте
διαβάσει	прочитати
διαβάσει	читання
μιούζικαλ	музична
μιούζικαλ	музичний
μιούζικαλ	мюзикл
μιούζικαλ	музичні
πνευματικό	духовні
άλμπερτ	альберт
άλμπερτ	альбер
επιτευχθεί	досягнуто
επιτευχθεί	досяг
νεπάλ	непал
σφάλμα	помилка
αραβία	аравія
αραβία	аравії
υποστηρίζεται	підтримувані
υποστηρίζεται	підтримали
υποστηρίζεται	підтримується
οδηγώντας	провідних
οδηγώντας	вели
οδηγώντας	провідний
θεμέλια	foundation
θεμέλια	фундамент
θεμέλια	бази
θεμέλια	фонд
θεμέλια	основ
κούβα	кубі
κούβα	куби
κούβα	куба
δήμαρχοι	мерів
ηφαίστειο	вулкан
στίβεν	стівен
στίβεν	степан
στίβεν	стівен
πλάκες	знаки
πλάκες	тарілки
δεδομένο	вказаний
δεδομένο	дано
δεδομένο	надано
δεδομένο	даного
επηρεάζει	впливає
τριάδα	тріада
τριάδα	трійця
τριάδα	трійці
τριάδα	трініті
μυστικά	секрети
μυστικά	секретів
μυστικά	таємниці
νομάρχης	префекта
συνεχόμενη	продовження
θεούς	боги
υποδηλώνει	відзначено
μαύρος	чорні
μαύρος	чорне
μαύρος	чорна
μαύρος	чорний
μηχανικό	механічна
μηχανικό	механічний
μηχανικό	інженер
βλαντιμίρ	володимир
βλαντιμίρ	владимир
βλαντιμίρ	владімір
ισχύουν	застосувати
δελφών	експертних
νικητή	переможець
νικητή	переможниці
ισλανδία	ісландія
ισλανδία	ісландії
εκθέματα	виставку
εκθέματα	експонат
εκθέματα	експонатів
τζωρτζ	георгій
τζωρτζ	георгія
τζωρτζ	джордж
τζωρτζ	георг
ολυμπιακή	олімпіади
ολυμπιακή	олімпійська
ολυμπιακή	олімпійський
ολυμπιακή	олімпійські
δικαστήρια	суди
δικαστήρια	судів
αυτοκράτορες	імператорів
τόξο	арк
τόξο	дуга
τόξο	арбалет
τόξο	уклін
τόξο	арку
τόξο	лук
βουκουρεστίου	бухарест
ρύθμιση	налаштувати
ρύθμιση	налаштування
ρύθμιση	налаштувати
καθορίζεται	рішуче
πόνο	біль
εκπροσώπους	представники
εκπροσώπους	представників
κρατά	тримає
μολονότι	хоча
έξοδα	витрати
έξοδα	кошти
έξοδα	коштує
αντίπαλος	конкурувати
αντίπαλος	суперник
ζευγάρια	пари
ζευγάρια	звернення
ζευγάρια	пари
ζευγάρια	пар
σουλεϊμάν	сулейман
διεργασία	процес
διεργασία	обробити
διεργασία	процесу
διάσκεψη	конференція
διάσκεψη	конференції
αδελφοί	побратимами
αδελφοί	брати
αδελφοί	браття
αδελφοί	брати
διατηρηθεί	збереглося
διατηρηθεί	збережена
άλογα	коней
άλογα	коні
όφελος	користь
σπάνιο	рідкісна
σπάνιο	рідкісні
σπάνιο	рідкісний
σπάνιο	рідкість
σπάνιο	рідкісне
μάνος	манос
παλαιστές	борці
φυλακίστηκε	закрила
ιππικό	кавалерії
σκοτώνει	вбиває
μακρύ	довгий
μακρύ	хай
μακρύ	лонг
μακρύ	long
μακρύ	довга
μακρύ	довгі
αετός	орла
αετός	орел
αυξημένη	зросли
αυξημένη	збільшили
νάπολη	неаполь
πείραμα	експеримент
ούρων	сеча
κρέας	meat
κρέας	ковбасу
επαγγελματικά	фахівець
επαγγελματικά	професійний
επαγγελματικά	професіонал
επαγγελματικά	professional
επαγγελματικά	професійні
επαγγελματικά	професійно
επιφάνειες	поверхонь
κινγκ	кінг
κινγκ	король
κινγκ	цар
καθαρή	нетто
καθαρή	net
καθαρή	чисте
καθαρή	чисті
καθαρή	чиста
καθαρή	чистих
καθαρή	очистити
καθαρή	прибрати
καθαρή	почистити
καθαρή	чистий
αποδεκτό	влаштовує
αποδεκτό	партією
μανώλης	маноліс
κοπέλα	подружка
κοπέλα	подруга
κοπέλα	дівчина
κοπέλα	дівчинка
κοπέλα	дівча
κοπέλα	дівчина
κοπέλα	дівчину
σώσει	зберегти
ειρηνικού	тихий
ρος	рос
ρος	росс
ολιμπίκ	olympique
θήβα	фів
κλασικό	класична
κλασικό	класичні
κλασικό	класичний
κλασικό	класика
κλασικό	класичне
αιγίδα	заступництва
ρέι	рей
ρέι	ray
αξιοσημείωτη	надзвичайно
θωμά	томас
θωμά	тома
ανζού	анжу
παππούς	дідусь
παππούς	дідусь
παππούς	дід
παππούς	дідуся
γωνίες	кути
γωνίες	кути
αγόρι	хлопчик
αγόρι	закохалася
γνωστούς	знайомі
γνωστούς	знайомих
ξένους	чужинці
ξένους	ізгої
τρόμου	жах
τρόμου	жахи
ανρί	анрі
ντραμς	ударні
ντραμς	барабани
θεολόγος	богослов
αναγκαία	необхідно
αναγκαία	необхідні
αναγκαία	необхідним
στήθος	груди
στήθος	грудне
στήθος	груди
στήθος	грудей
ερωτήσεις	запитань
ερωτήσεις	питань
ερωτήσεις	вопросы
ερωτήσεις	запитання
ερωτήσεις	питання
υποτροφία	стипендію
τζιμ	джим
γνωρίζοντας	відмітили
γνωρίζοντας	знаючи
γνωρίζοντας	знати
ιεχωβά	єгова
ναύαρχος	адмірал
δουλειές	завдання
δουλειές	задачі
δουλειές	джобс
δουλειές	бізнес
δουλειές	справа
δουλειές	ділова
δουλειές	business
δουλειές	діловий
αποτελεσματική	ефективна
αποτελεσματική	ефективний
αποτελεσματική	ефективна
αποτελεσματική	ефективно
αποφασίσει	вирішувати
αποφασίσει	вирішуйте
αποφασίσει	вирішити
αποφασίσει	визначитися
γουέστ	захід
γουέστ	вест
ερασιτεχνική	аматорського
ερασιτεχνική	аматорський
ερασιτεχνική	аматор
εφέ	ефекти
εφέ	ефект
δελτίο	бюлетень
διαφωνία	суперечка
προημιτελικά	міжсезоння
εξοπλισμού	обладнання
εξοπλισμού	інвентар
επαναφορά	скинути
επαναφορά	відновити
επαναφορά	скидати
επαναφορά	відновлення
επαναφορά	відновити
επαναφορά	відновлено
πούλησε	продано
φράνσις	френсіс
φράνσις	франциск
φράνσις	френсіс
ηλεκτρονικά	електроніка
ηλεκτρονικά	електронне
ηλεκτρονικά	електронні
ηλεκτρονικά	електроніка
ηλεκτρονικά	електронна
ηλεκτρονικά	електронний
στήλες	стовпчиками
στήλες	колонки
στήλες	стовпчиків
στήλες	стовпчики
αχιλλέα	ахіллес
αχιλλέα	акілле
λείψανα	реліквій
αποκάλυψη	одкровення
αποκάλυψη	апокаліпсис
αποκάλυψη	одкровення
αποκάλυψη	розкривати
ειδικούς	фахівці
λιθουανία	литві
λιθουανία	литви
λιθουανία	литва
μεταβλητές	змінні
γλυπτά	рельєфи
γλυπτά	скульптура
γλυπτά	скульптури
ελπίζω	сподіваюсь
ελπίζω	сподіваємося
ελπίζω	напевне
ελπίζω	сподіваємось
ολυμπιονίκες	боги
ολυμπιονίκες	олімпійці
αποκαλύπτει	розкриває
λεωφόρο	бульвар
λεωφόρο	проспект
λεωφόρο	avenue
σάββατο	субота
μουσταφά	мустафа
κογκρέσο	конгрес
κογκρέσο	конгресу
ηλεκτρόνια	електронів
διαχωρισμός	дроблення
διαχωρισμός	розділення
διαχωρισμός	розділити
διαχωρισμός	розділена
διαχωρισμός	розділення
διαχωρισμός	відокремлення
διαχωρισμός	оброблених
υποτίθεται	вірогідно
ρίκα	рики
συντομογραφία	абревіатура
συντομογραφία	скорочення
συντομογραφία	скорочена
συντομογραφία	скоротити
χόκεϊ	хокей
ρενέ	рене
ρενέ	рене
ρενέ	рене
στοά	тунель
στοά	ложа
στοά	галерея
στοά	галерею
στοά	галереї
στοά	gallery
προοδευτική	прогресивна
προοδευτική	прогресивний
προοδευτική	прогресивні
προοδευτική	тривалий
πραγματικός	реал
πραγματικός	справжня
πραγματικός	справжні
πραγματικός	реальний
πραγματικός	справжній
καθιστώντας	відображення
καθιστώντας	відтворення
τορίνο	турин
τορίνο	плащаниця
λαιμό	горло
λαιμό	шия
λαιμό	шию
γνωρίσει	зустрілись
γνωρίσει	зустрілися
γνωρίσει	зустріли
αναπτύχθηκαν	розробили
αναπτύχθηκαν	розроблений
αναπτύχθηκαν	розроблено
πρεσβεία	посольства
πρεσβεία	посольство
διακήρυξη	декларацію
διακήρυξη	декларація
διακήρυξη	оголошення
φαντασία	уява
φαντασία	фантастика
φαντασία	культурі
φαντασία	fantasy
φαντασία	фантазія
σοβιετικό	радянський
σοβιετικό	радянська
σοβιετικό	радянські
συνεισφέρει	сприяє
ορεινή	гірський
ορεινή	гора
ορεινή	гірська
αναγνώρισης	ідентифікація
χρήσιμη	корисне
χρήσιμη	корисні
χρήσιμη	корисна
χρήσιμη	корисно
χρήσιμη	корисний
χρήσιμη	корисні
χρήσιμη	корисно
χρήσιμη	корисна
χρήσιμη	корисний
καταγράφεται	записано
καταγράφεται	записав
μειωθεί	зведена
επιστήμονας	вчений
επιστήμονας	науковець
μεταβλητή	змінну
μεταβλητή	змінної
μεταβλητή	змінна
βαρκελώνη	барселона
ιμπραήμ	ібрагім
νικήσει	били
νικήσει	біт
νικήσει	побили
υποδοχή	slot
υποδοχή	гніздо
υποδοχή	сокет
υποδοχή	гнізда
υποδοχή	socket
υποδοχή	прийом
λειτουργικά	функціональні
λειτουργικά	функціональна
λειτουργικά	оперативного
λειτουργικά	оперативна
λειτουργικά	готовності
πανίδα	фауна
προοπτική	prospect
προοπτική	перспектив
προοπτική	перспективи
προοπτική	outlook
προοπτική	перспективу
προοπτική	перспектива
προοπτική	перспективи
ρουάντα	руанди
αστρονόμοι	астрономи
διαδικτυακή	онлайн
διαδικτυακή	online
αποδείξει	демонструють
αποδείξει	продемонстрували
τεστ	перевірка
τεστ	перевірити
τεστ	test
τεστ	тест
τεστ	перевірки
τεστ	тести
κομμουνιστές	комуністи
κρυφά	таємно
μαγνησίας	магнезія
παραδοσιακές	традиційними
παραδοσιακές	традиційний
παραδοσιακές	традиційні
παραδοσιακές	традиційна
παραδοσιακές	традиційне
φύλα	статей
πλάτωνα	платон
σφαίρες	куль
σφαίρες	позначки
σφαίρες	кулі
σφαίρες	боєприпаси
δοκιμή	перевірка
δοκιμή	перевірити
δοκιμή	test
δοκιμή	тест
δοκιμή	тестування
δοκιμή	випробування
συμμετέχοντας	участь
βίκτορ	віктор
βίκτορ	віктор
βίκτορ	переможцю
διαδοχή	спадщину
διόρισε	призначив
βλάβη	несправність
βλάβη	обстрілів
βλάβη	пошкоджені
βλάβη	ламати
βλάβη	пошкодження
σύγχρονοι	синхронний
μιχάλη	мікеле
θετικό	позитивне
θετικό	позитивні
θετικό	позитивний
θετικό	позитивно
θετικό	позитив
θετικό	підтверджую
λυών	ліон
λυών	лайонс
καμερούν	камеруну
ολλανδός	нідерландська
ολλανδός	голландська
οκ	ясно
οκ	ок
οκ	гаразд
οκ	добре
μάιος	травнева
μάιος	травня
μάιος	травневі
μάιος	травні
μάιος	травень
λαοί	народи
οικονομολόγος	economist
γκραντ	грант
γκραντ	надати
αρχαιολόγος	археолог
σκάλα	драбина
σκάλα	сходи
σκάλα	сходи
οκτώβριος	жовтень
οκτώβριος	жовтня
οκτώβριος	жовтні
μοναστήρια	монастирях
ισημερινό	екватор
μείγμα	мікс
μείγμα	суміші
μείγμα	суміш
μείγμα	суміш
μείγμα	змішати
μείγμα	змішування
συγκεντρώσεις	спеціальність
τελετές	ритуали
χαμηλά	низький
χαμηλά	низька
χαμηλά	low
αγρότες	фермери
αγρότες	фермерів
αγρότες	селяни
υποδομής	інфраструктура
παρακμή	відхилити
διαγωνισμός	змагання
διαγωνισμός	конкурс
διαγωνισμός	євробачення
τεχνικό	технічні
τεχνικό	технічна
τεχνικό	технічний
αντι	анти
αντι	anti
αντίγραφα	дублікати
αντίγραφα	копії
αντίγραφα	копій
αντίγραφα	копіює
μητρική	батьківські
μητρική	батьки
μητρική	батьківського
μητρική	батьківський
καθεδρικό	собор
καθεδρικό	соборна
καθεδρικό	кафедра
συνείδηση	сумління
συνείδηση	совісті
συνείδηση	совість
συνείδηση	свідомість
σεργκέι	сергій
σεργκέι	сергій
συμπεριλαμβάνονται	включено
συμπεριλαμβάνονται	включені
υποψήφιο	кандидат
διεργασίες	процеси
διεργασίες	процесів
πρόσκληση	запрошую
πρόσκληση	запросити
πρόσκληση	запрошення
πρόσκληση	запрошення
θεσμός	установа
θεσμός	інститут
θεσμός	установи
νεκρός	помер
νεκρός	померла
νεκρός	мертвий
νεκρός	dead
μπρους	брюс
κυριολεκτικά	буквально
επιθεώρηση	інспекція
συντελεστές	коефіцієнти
συντελεστές	фактори
συντελεστές	факторів
όμορφη	прекрасні
όμορφη	красивий
όμορφη	красива
όμορφη	красиві
μαν	mann
διοξείδιο	цирконію
γραμματική	граматики
γραμματική	граматика
πριγκιπάτο	рашки
πριγκιπάτο	князівство
αστικό	урбан
αστικό	міський
τριβή	тертя
εναλλακτικά	альтернатива
εναλλακτικά	варіант
εναλλακτικά	альтернативне
εναλλακτικά	альтернативні
εναλλακτικά	альтернативна
εναλλακτικά	альтернативний
εξελιχθεί	розвиватися
εξελιχθεί	походять
ομορφιά	краса
φράγμα	гребля
χέρμαν	герман
χέρμαν	герман
χέρμαν	геррманн
σαμ	сем
σαμ	sam
ισούται	рівний
ισούται	дорівнює
προδοσία	зради
προδοσία	зрада
προδοσία	зрада
επαναστατική	революційний
σμήνη	зграї
φράσεις	фразами
φράσεις	фрази
φράσεις	виразів
φράσεις	фраз
προάστιο	передмістя
προάστιο	передмісті
προάστιο	околиці
κατέστρεψε	зруйнували
κατέστρεψε	зруйнував
ημερομηνίες	дати
επαφές	контакти
φόντο	тло
φόντο	тла
υποχώρηση	відступати
κινδύνων	hazards
κινδύνων	ризики
προφέρεται	виразний
νοκ	тук
νοκ	стук
ιστοσελίδες	сайти
εχθρούς	ворогів
εχθρούς	вороги
υπόβαθρο	тло
υπόβαθρο	тла
νόσος	хвороби
νόσος	хвороба
νόσος	захворювання
χρέη	борги
παρεμβολή	завада
αντιόχεια	антіохії
ομοσπονδιακό	федеральний
γάλα	молоко
γάλα	молока
γάλα	milk
τρόποι	шляхи
τρόποι	способи
τρόποι	режими
τρόποι	манери
διαφήμιση	реклама
έθιμο	власний
έθιμο	особлива
έθιμο	нетипові
έθιμο	індивідуально
έθιμο	нетиповий
κέρδη	прибуток
κέρδη	вигідно
κέρδη	прибутки
κέρδη	поспішає
ιλιάδα	іліада
σχηματισμός	формування
σχηματισμός	зборі
ευρύτερο	ширше
ευρύτερο	ширшу
σκέψεις	думки
φιλιππίνες	філіппіни
εκβολές	лиман
ιησούς	ісус
παλαιστίνη	автономії
βαρύτητας	гравітація
βαρύτητας	тяжіння
δόντια	зуби
χορήγηση	адміністрація
χορήγηση	адміністрації
χορήγηση	адміністрування
εξήγηση	пояснення
ολλανδικά	нідерландська
ολλανδικά	голландська
γραπτά	writings
βάζει	кладе
αθλήτρια	спортсмен
απόγονοι	ембріон
απόγονοι	offspring
απόγονοι	нащадки
γερουσιαστής	сенатор
σλοβενία	словенії
σλοβενία	словенія
παραδόθηκε	доставили
παραδόθηκε	доставлено
παραδόθηκε	здалися
κολύμβησης	купання
αλγόριθμος	алгоритм
ενήλικες	дорослі
ενήλικες	дорослих
ενήλικες	доросла
ενήλικες	дорослі
ενήλικες	доросле
ενήλικες	дорослий
ζεύγη	пара
ζεύγη	пари
ζεύγη	пари
ζεύγη	пар
ιππότης	лицар
κλαρκ	кларк
κλαρκ	кларк
καταστράφηκαν	знищені
καταστράφηκαν	знищено
καταστράφηκαν	зруйновано
καταστράφηκαν	знищили
μειώθηκε	зменшено
παράγωγα	похідні
ατλαντικού	атлантичний
ατλαντικού	атлантична
ατλαντικού	atlantic
βαλένθια	валенсія
παραγωγοί	продюсери
παραγωγοί	виробники
πρωτεΐνες	білок
πρωτεΐνες	білки
πρωτεΐνες	білку
τρέχει	виконання
τρέχει	виконується
τρέχει	працює
τρέχει	біг
τρέχει	мчить
τρέχει	бігає
τρέχει	запускає
εξέφρασε	висловив
εξέφρασε	висловили
υγρά	рідини
υγρά	рідкий
υγρά	рідини
υγρά	рідина
λουτρά	бані
κεμπέκ	квебек
στρέμματα	акр
εγκρίθηκε	підтверджено
εγκρίθηκε	затверджено
