категория	категория
адвокат	адвокат
адвокат	адвокат
адвокат	адвокатка
адвокат	адвокат
адвокат	юрист
борец	борец
вьетнама	виетнамски
традиций	традиции
традиций	традициите
оставшихся	оставащи
оставшихся	оставащите
кристофер	кристофър
подписи	подписи
подписи	подписване
подписи	подпис
подписи	надписи
разложения	разлагане
мастерская	работилница
мастерская	работилницата
мастерская	семинар
выигрывает	печели
выходе	отдушник
выходе	изхода
чжан	джан
вспышки	проблясъци
еврейский	еврейски
еврейский	еврейско
еврейский	евреин
еврейский	еврейка
еврейский	иврит
еврейский	еврейски
моменты	мигове
моменты	моменти
видели	видян
видели	виждал
видели	видяна
видели	видяно
атлетико	атлетико
атлетико	атлетико
дар	дар
дар	подарък
дар	дарба
дар	дар
сталин	сталин
частоты	честоти
частоты	честота
предоставляет	осигурява
предоставляет	предоставя
предоставляет	предвижда
елены	хелена
елены	елена
ист	източно
ист	изток
гостей	гостите
гостей	гости
грин	грийн
удары	стачки
латвия	латвия
сухой	суха
сухой	сухи
сухой	сухо
сухой	сух
экономическая	икономическа
экономическая	икономическо
экономическая	икономически
ленты	панделки
ленты	храни
ленты	касети
ленты	ленти
обязанностей	мита
обязанностей	задължения
ученые	учени
ученые	учените
ученые	учени
бруно	бруно
турниры	турнири
автобусы	автобуси
автобусы	автобусите
вечер	вечер
вечер	вечерта
вечер	вечерно
водные	водно
водные	водни
суммы	суми
суммы	суми
эксплуатация	експлоатация
эксплуатация	операцията
эксплуатация	експлоатация
эксплуатация	функциониране
эксплуатация	операция
переворота	преврат
крыло	крилото
крыло	крило
крыло	уинг
луиза	луиза
луиза	луиза
луиза	луиса
луиза	луиз
полуостров	полуостров
градусов	градуси
градусов	градуса
градусов	степени
влияет	засягат
влияет	засяга
влияет	въздейства
влияет	влияе
индейцев	индианци
индейцев	индийци
ждать	чакаме
ждать	изчакване
ждать	чакане
ждать	чакам
трансформации	трансформация
трансформации	преобразяване
трансформации	преобразуване
трансформации	трансформации
племянник	племенник
племянник	племенника
кди	cdi
акты	деяния
акты	актове
предложить	предполагат
орёл	орал
орёл	орел
орёл	ези
орёл	главите
орёл	глави
богов	боговете
богов	богове
смело	смели
смело	смело
смело	смела
смело	смел
смело	дръзки
смело	дръзко
способствует	улеснява
способствует	допринася
франк	франк
весна	пролетно
весна	пролет
весна	пролетта
дана	дейна
дана	дана
брюс	брус
короны	краун
короны	корона
короны	короната
короны	крони
помещение	помещения
переводчики	преводачи
переводчики	translators
переводчики	преводачи
химического	химична
химического	химически
химического	химикал
запасы	запаси
запасы	резерв
запасы	резерви
ума	ума
сессии	заседание
сессии	сесия
сессии	сесията
сессии	сеанс
сессии	сеанси
сессии	сесии
роберто	роберто
отправить	изпращане
отправить	изпрати
отправить	изпратете
онтарио	онтарио
объявили	обявена
объявили	обявен
объявили	обяви
объявили	обявени
объявили	обявено
миллер	милър
миллер	милер
цены	цени
субъектов	актьори
субъектов	актьорите
большевиков	болшевики
большевиков	болшевиките
зима	зима
зима	зимата
цивилизации	цивилизации
цивилизации	цивилизация
цивилизации	цивилизацията
цивилизации	цивилизации
нтв	нтв
вал	вал
сознание	съвестта
сознание	съвест
сознание	съзнание
сознание	съзнанието
внутрь	навътре
внутрь	вътрешно
внутрь	вътре
логика	логически
логика	логика
думал	мисъл
добычи	извличане
добычи	екстракция
добычи	добив
добычи	минни
варшава	warszawa
варшава	варшава
смену	смяна
приборов	апарати
приборов	уреди
изобретатель	изобретател
колонны	колони
недостаток	липса
недостаток	недостатък
теорема	теорема
написала	написал
написала	написа
соли	солта
соли	сол
соли	соли
переведены	прехвърлен
переведены	прехвърлено
переведены	прехвърлени
переведены	преместен
переведены	прехвърлена
колорадо	колорадо
носить	носи
носить	износване
носить	носени
носить	носил
паша	паша
астероид	астероид
вещество	вещество
вещество	субстанция
вещество	субстанцията
графика	графики
графика	графичен
графика	графика
андреа	андреа
антонович	антонович
смесь	смес
смесь	смес
иваново	иваново
явлений	явления
явлений	феномен
явлений	феномени
отмечены	маркирани
отмечены	маркиран
отмечены	отбелязани
отмечены	отбелязан
лариса	лариса
блог	блог
ташкент	ташкент
полученные	получено
полученные	получена
полученные	получен
полученные	получени
подробности	детайли
подробности	подробности
куба	куба
преподавателей	преподаватели
преподавателей	учителите
преподавателей	учители
дополнения	добавка
дополнения	притурка
дополнения	допълнение
дополнения	допълнения
дополнения	добавки
собаки	кучета
охота	хънт
охота	лов
охота	ловен
охота	лов
леонидович	леонидович
укрепление	засилване
укрепление	укрепване
укрепление	засилване
укрепление	укрепване
укрепление	подсилване
величина	стойност
величина	величина
беженцев	бежанец
торговой	търгуване
торговой	търговия
гимн	химн
гимн	химн
шанс	шанс
шанс	ченс
маргарет	маргарет
гордон	гордън
снимать	снимам
снимать	снимането
снимать	снимаш
снимать	снимане
ареста	пристъп
ареста	припадък
ареста	гърчове
норм	норми
норм	нормите
норм	норма
переходы	преходите
переходы	преход
переходы	пунктове
принцессы	принцеса
принцессы	принцеси
принцессы	принцесите
специальное	специална
специальное	специално
специальное	специални
специальное	специален
найден	намерено
найден	намерени
найден	открит
найден	намерена
найден	намерен
гарсия	гарсия
гарсия	гарсия
мифология	митологията
мифология	митология
авиакомпания	авиокомпания
авиакомпания	авиолинии
профессиональная	професионални
профессиональная	професионална
профессиональная	професионалист
профессиональная	професионален
профессиональная	професионално
примечания	забележки
примечания	записки
примечания	бележки
примечания	ноти
синонимы	синоними
задание	назначение
задание	задача
задание	задача
задание	задачата
воздействие	влияние
воздействие	сблъсък
воздействие	въздействие
воздействие	удар
воздействие	въздействия
заявка	кандидатстване
заявка	молба
заявка	приложение
заявка	прилагане
заявка	заявление
уэльс	уелс
бумаги	хартия
бумаги	хартии
бумаги	документи
бумаги	вестници
положительные	позитивна
положительные	положителен
положительные	положителни
положительные	положителна
положительные	положително
никола	никола
никола	никола
положительно	позитивна
положительно	положителен
положительно	положителни
положительно	положителна
положительно	положително
положительно	положително
исландии	исландия
исландии	исландски
плавания	плаване
рассмотрение	обмисляне
рассмотрение	преглед
рассмотрение	преразглеждане
короткое	кратко
короткое	къса
короткое	кратка
короткое	късо
короткое	кратък
козлов	козлов
предварительно	ориентировъчно
читатель	четец
читатель	читател
снято	сниман
снято	заснет
снято	снимано
снято	заснети
снято	заснето
снято	дял
снято	стоп
снято	режи
мое	моите
мое	мой
мое	моята
мое	мое
мое	моя
мое	моят
распределения	дистрибуция
распределения	разпределяне
распределения	разпространение
распределения	разпределение
вандализма	вандализъм
ата	ата
пилотов	пилоти
пилотов	пилотите
пушка	оръдия
пушка	кенън
пушка	оръдие
пушка	оръдието
пушка	пистолет
пушка	оръжие
уэльса	уелски
уэльса	уелс
производитель	продуцент
производитель	производител
производитель	производител
гвардия	гард
гвардия	пазач
представлять	представляват
греков	гърци
греков	гърците
греков	гръцки
греков	гръцко
греков	грък
греков	гръцка
джаз	джаз
джаз	джаза
механика	механика
механика	механици
механика	механика
механика	монтьор
механика	механик
ветер	вятърна
ветер	вятър
ветер	вятъра
популяции	популации
упал	падна
упал	паднала
упал	паднал
упал	паднал
упал	паднали
упал	паднало
упал	паднала
артура	артър
люксембург	люксембург
послал	изпратена
послал	изпратено
послал	изпратен
послал	изпратени
сорта	сортове
сорта	сортовете
вызывают	сигналните
маленькие	малка
маленькие	малки
маленькие	малък
маленькие	дребен
маленькие	малка
маленькие	малки
маленькие	малък
маленькие	литъл
маленькие	малко
петрова	петрова
завоевания	завоевания
завоевания	завоевание
завоевания	завоевания
завоевания	завладяването
переписать	пренапише
лёгкая	леки
защитника	защитник
рейсы	полети
тканей	кърпички
гонка	надпревара
гонка	надбягване
гонка	състезание
гонка	раса
конрад	конрад
конрад	конрад
обработка	преработване
обработка	преработка
обработка	обработване
обработка	обработка
туризм	туризмът
туризм	туризъм
сочетании	комбинирана
сочетании	комбинирано
сочетании	комбинирани
сочетании	комбиниран
сочетании	съчетание
сочетании	комбинация
родственников	роднини
родственников	роднините
толстой	толстой
итого	общо
итого	общ
итого	обща
кухня	кухня
кухня	кухня
кухня	кухнята
ограничение	ограничение
ограничение	ограничаване
ограничение	ограничение
ограничение	ограничаване
ограничение	лимит
ограничение	граница
ограничение	ограничаване
ограничение	ограничение
ограничение	ограничаване
натрия	натрий
натрия	натриев
средневековой	средновековна
найдено	намерено
найдено	намерени
найдено	открит
найдено	намерена
найдено	намерен
гарнизон	гарнизон
гарнизон	гарисън
афинах	атина
протест	протест
отмены	повдигане
отмены	вдигане
плоды	плодове
плоды	плод
плоды	плодове
оскорбления	обиди
хип	хип
хип	бедро
хип	бедрото
хип	ханша
хип	хийп
популярный	популярно
популярный	популярен
популярный	популярна
популярный	популярни
вечера	вечери
вечера	вечерите
подтвердить	потвърждение
подтвердить	потвърждавам
подтвердить	потвърждаване
подтвердить	потвърди
пользователь	потребителски
пользователь	потребител
пользователь	ползвател
частицы	частици
частицы	частици
частицы	частица
частицы	частици
вала	вала
механизма	машини
механизма	механизъм
всеволод	всеволод
электронный	електронен
электронный	електронно
электронный	електронна
электронный	електронни
волн	вълните
волн	вълни
математике	математика
редакторов	редактори
контакт	контакт
контакт	контакти
работники	служителите
работники	служители
работники	работниците
работники	работници
кеннеди	кенеди
возрождение	ренесанса
возрождение	възраждане
возрождение	ренесанс
возрождение	възраждане
возрождение	съживяване
возрождение	прераждането
возрождение	прераждане
фактор	фактор
фактор	коефициент
астрономии	астрономия
астрономии	астрономията
мюнхен	мюнхен
вещания	излъчване
вещания	излъчването
кэтрин	катрин
кэтрин	катрин
кэтрин	катерина
отмечен	маркирани
отмечен	маркиран
отмечен	отбелязани
отмечен	отбелязан
концентрации	концентрациите
концентрации	концентрации
концентрации	концентрация
крымских	кримския
крымских	крим
ирака	иракски
ведение	поддръжка
ведение	поддържане
смена	смяна
механизмы	механизмите
механизмы	механизми
попробовать	опитай
попробовать	опитайте
эвакуации	евакуация
аудитории	аудитория
аудитории	публика
окно	прозореца
окно	прозорецът
окно	прозорец
изменил	променена
изменил	променени
изменил	променен
изменил	променено
ключевых	ключ
ключевых	ключа
ключевых	ключът
сокращения	съкращения
теодор	теодор
теодор	тиодор
теодор	теодор
умирает	умира
умирает	умиране
умирает	умира
американцы	американците
американцы	американци
бригадир	бригаден
демократии	демокрации
демократии	демокрация
демократии	демокрацията
точности	прецизност
точности	точност
точности	прецизно
точности	точност
след	отпечатък
след	пътека
след	следа
след	диря
след	трейс
экспертов	експерти
экспертов	експертите
хорошее	добър
хорошее	добро
хорошее	добре
конструкций	дизайни
конструкций	конструкции
показаны	показано
показаны	показан
бек	бек
бек	бек
подтверждает	потвърждава
трубы	лула
трубы	тръбата
трубы	тръба
трубы	тръбите
трубы	тръби
трубы	тръби
трубы	тромпети
рука	ръка
рука	ръка
рука	ръката
парад	парад
показ	покажи
показ	показване
показ	показване
ривер	ривър
ривер	река
ривер	реката
ереван	ереван
андреев	андреев
вещание	излъчване
вещание	излъчване
вещание	излъчването
согласны	съгласна
согласны	съгласен
каналы	канали
каналы	канал
каналы	каналът
основателя	създател
основателя	основателят
основателя	основател
обстоятельства	обстоятелства
обстоятельства	обстоятелство
обстоятельства	обстоятелства
обстоятельства	обстоятелствата
камни	камъни
камни	камъни
камни	скали
зависимость	зависимост
зависимость	зависимостта
зависимость	зависимост
зависимость	зависимостта
зависимость	пристрастен
зависимость	пристрастена
зависимость	зависимост
зависимость	пристрастяването
зависимость	пристрастяване
монографий	монографии
арене	арена
орлов	орлов
наса	наса
танцы	танци
танцы	танцувай
танцы	танц
танцы	танци
танцы	танцуващи
танцы	танцуване
трагедии	трагедии
трагедии	трагедия
трагедии	трагедията
ярославль	ярославъл
справка	помощ
справка	удостоверение
справка	сертификат
справка	свидетелство
звуки	звук
звуки	звука
звуки	звуци
звуки	звучи
хватит	достатъчно
руины	съсипе
руины	разруха
руины	развалини
руины	руините
руины	руини
бульвар	булевард
обвинение	обвинение
обвинение	зареждане
обвинение	заряд
завершить	завърши
завершить	довърши
завершить	довърша
завершить	пълна
завершить	пълно
завершить	завършен
завершить	пълен
завершить	завършено
лиза	лиза
лиза	лиса
лиза	лиза
лиза	лайза
нуля	нулата
обнаруживает	открива
обнаруживает	засича
кавказ	кавказ
контакты	контакт
контакты	контакти
контакты	контакти
сочетание	съчетание
сочетание	комбинация
служили	служил
эмиль	емил
эмиль	емил
вперед	напред
здравствуйте	здравей
здравствуйте	ало
здравствуйте	здравейте
копии	копия
зная	знаейки
вальтер	валтер
вальтер	уолтър
вальтер	валтер
хроники	дневника
хроники	хрониките
снарядов	снаряди
снарядов	черупки
реализация	осъществяване
реализация	прилагане
реализация	изпълнение
реализация	внедряване
реализация	реализирането
реализация	реализация
реализация	реализиране
реализация	реализация
реализация	реализиране
реализация	осъзнаване
фрэнсис	францис
фрэнсис	франсис
фрэнсис	франсис
технологический	технологичен
технологический	технологично
технологический	технологична
боевая	битка
ощущение	чувство
ощущение	усещане
ощущение	усещане
ощущение	сензация
омск	омск
частота	честота
теряет	губи
наследство	завет
наследство	наследство
наследство	наследството
наследство	наследство
близости	интимност
близости	близост
близости	близостта
набережная	насипа
пишите	пиши
пишите	напишете
пишите	пишете
режиссер	директорът
режиссер	режисьор
режиссер	директор
монако	монако
преследование	дебне
преследование	преследване
преследование	преследване
преследование	преследвания
преследование	тормоз
венеция	венеция
траве	трева
траве	тревата
башкиры	башкири
напряжение	напрежение
напряжение	напрежение
лейк	езерото
лейк	лейк
лейк	езеро
таджикистана	таджикски
таджикистана	таджикистан
выступающий	оратор
выступающий	високоговорител
выступающий	говорител
строк	редове
строк	линии
строк	реплики
строк	редове
временное	временна
временное	временни
временное	временен
временное	временно
преимущества	предимства
преимущества	ползи
преимущества	обезщетения
преимущества	преимущества
преимущества	предимства
преимущества	предимство
преимущества	преимущество
следствием	следствие
следствием	последица
следствием	последици
следствием	последствия
следствием	последствие
активные	активна
активные	активно
активные	активни
активные	активен
луна	луна
луна	муун
луна	луна
луна	луната
лопес	лопес
лопес	лопез
лопес	лопес
гессен	хес
вагон	комби
вагон	каруцата
вагон	каруца
вагон	фургон
вагон	автомобил
вагон	кола
вагон	колата
известное	позната
известное	известни
известное	познат
известное	известна
известное	известен
рубеж	граница
пакистана	пакистан
пакистана	пакистански
воины	бойци
воины	воини
воины	войни
объясняет	обяснява
морозов	морозов
выбрал	избра
дуглас	дъглас
метрах	метра
метрах	метри
авеню	авеню
камера	камара
камера	камера
камера	фотоапарат
камера	камерата
ботаник	зубър
ботаник	ботаник
собака	куче
собака	кучето
собака	дог
добавлена	добавена
добавлена	добавен
добавлена	добавени
добавлена	добавено
индийский	индианец
индийский	индиец
индийский	индийско
индийский	индийски
индийский	индийска
путина	путин
ассистент	помощник
ассистент	асистентка
ассистент	асистент
гольштейн	холщайн
рукопись	ръкопис
подводная	подводни
подводная	подводен
диалог	диалог
диалог	диалог
валенсия	валенсия
инспектор	инспекторе
инспектор	инспектор
секунды	секунди
лошади	кончета
лошади	коне
лошади	конете
саундтрек	саундтрак
штук	бона
штук	гранд
ориентации	насоченост
ориентации	ориентация
ориентации	ориентиране
ориентации	ориентацията
бад	бъд
предыдущие	предишна
предыдущие	предишни
предыдущие	предишен
предыдущие	предишно
мухаммед	мохамед
мухаммед	мохамед
мухаммед	мохамед
мухаммед	мохамед
мухаммед	мохамед
классический	класика
классический	класическо
классический	класически
классический	класическа
классический	класик
классический	класическо
классический	класическа
классический	класика
классический	класически
коммунистов	комунисти
коммунистов	комунистите
дверь	врата
дверь	вратата
вред	нараняване
вред	контузия
вред	травма
вред	наранявания
вред	вреда
вред	увреждане
вред	щети
вред	повреда
вред	вреди
вред	повреди
голосовать	гласувайте
голосовать	вот
голосовать	гласуване
деревянный	дървен
деревянный	дървено
деревянный	дървени
деревянный	дървена
гитлера	хитлер
помещений	помещения
терри	тери
добавляет	добавя
включение	включване
включение	приобщаване
кейт	кейт
мотивы	мотивите
мотивы	мотивация
мотивы	мотивите
мотивы	мотиви
уравнение	уравнение
уравнение	уравнението
экран	екрана
экран	екран
дно	дъното
дно	отдолу
дно	дъно
кривой	крива
захоронения	погребение
водах	води
водах	уотърс
водах	водите
ахмед	ахмед
ахмед	ахмад
альфонсо	алфонсо
альфонсо	алфонс
турки	турците
турки	турци
турецкая	турчин
турецкая	турско
турецкая	турски
турецкая	турска
коммерческий	търговско
коммерческий	търговска
коммерческий	реклама
коммерческий	търговски
железы	жлеза
железы	жлези
железы	жлези
телефон	телефон
телефон	телефона
телефон	телефонът
телефон	телефон
создает	създава
афганистане	афганистан
квартал	четвърт
квартал	тримесечие
подводные	подводни
подводные	подводен
семена	семе
семена	семки
семена	семена
семена	семе
семена	семена
архитекторов	архитекти
принятии	приемане
вюртемберг	вюртемберг
демонстрации	демонстрация
демонстрации	демонстрации
демонстрации	доказване
демонстрации	демонстрации
гранд	бона
гранд	гранд
весом	претегляне
синтез	синтез
синтез	синтез
ливии	либия
дисциплины	дисциплина
товары	стоки
товары	блага
товары	продукти
товары	продуктите
товары	стока
воскресенье	неделно
воскресенье	неделя
приглашение	покана
приглашение	покани
приглашение	покани
приглашение	покана
тайны	мистерия
тайны	мистерията
тайны	загадка
тайны	тайните
тайны	тайни
тайны	загадки
тайны	мистерии
тайны	мистериите
посмотрел	наблюдаван
посмотрел	наблюдавани
посмотрел	гледах
сборы	хонорари
сборы	такси
социологии	социология
четверо	четири
четверо	четирима
медицина	лекарства
медицина	медицина
медицина	лекарство
экспресс	експресна
экспресс	експрес
жорж	жорж
саратов	саратов
составлен	съставен
составлен	съставено
предложено	предложен
предложено	предложени
предложено	предложено
добавление	добавка
добавление	допълнение
добавление	допълнение
продукта	продукт
продукта	продукти
европейская	европейско
европейская	европейски
европейская	европеец
европейская	европейска
цезарь	цезар
цезарь	сезар
цезарь	цезар
финансовые	финансов
финансовые	финансова
финансовые	финансово
финансовые	финансови
ангел	ейнджъл
ангел	ангел
ангел	angel
ангел	анхел
иерусалим	йерусалим
иерусалим	ерусалим
вагоны	вагони
вагоны	вагоните
тим	тим
рос	роз
атомной	атомна
атомной	атомни
жанна	жан
жанна	жана
направил	изпратени
потенциально	потенциално
теоретически	теоретично
парки	паркс
парки	паркове
парки	парковете
курская	курск
себастьян	себастиан
себастьян	себастиян
себастьян	себастиао
себастьян	себастиен
ленинский	ленински
этапах	етапи
этапах	фази
этапах	стадии
этапах	етапи
самара	самара
среда	сряда
скончалась	починали
скончалась	починала
скончалась	покойник
скончалась	починал
посадку	кацане
посадку	приземяване
посадку	разтоварване
посадку	приземяването
доли	акции
доли	дялове
километр	километър
километр	километър
смены	смените
регби	ръгби
сов	сови
унаследовал	наследствено
унаследовал	наследил
смеси	смеси
манга	манга
сходство	прилики
сходство	прилика
сходство	подобие
сходство	прилика
сходство	сходство
дипломатические	дипломатически
нигерии	нигерийски
нигерии	нигерия
регулярные	редовно
регулярные	редовен
регулярные	редовни
регулярные	редовна
шон	шон
шон	шон
разделены	разделени
разделены	отделени
разделены	разделен
республиканской	републиканец
республиканской	републикански
республиканской	републиканска
республиканской	републиканци
боеприпасов	муниции
боеприпасов	боеприпаси
боеприпасов	амуниции
боеприпасов	муниции
боеприпасов	боеприпаси
фасад	фасадата
фасад	фасада
литва	литва
пусто	празно
пусто	празен
пусто	празни
пусто	празна
пусто	празно
пусто	празен
пусто	празна
ханс	ханс
товарищ	спътник
товарищ	придружител
ага	да
кофе	кафе
кофе	кафето
статистически	статистически
гипотеза	предположение
гипотеза	догадки
гипотеза	хипотеза
гипотеза	хипотези
крик	крещи
крик	писъци
крик	крясъци
крик	крещи
крик	писък
крик	крийк
белка	протеини
белка	протеин
белка	белтък
белка	катерица
смотрите	гледай
смотрите	гледайте
смотрите	виж
постоянные	постоянен
постоянные	постоянни
постоянные	постоянна
постоянные	постоянна
постоянные	постоянен
постоянные	константа
постоянные	постоянни
монета	монети
монета	монета
монета	монетата
святая	свято
святая	свети
святая	свята
святая	сейнт
святая	свети
святая	светица
святая	светец
набрав	пишеш
осада	обсада
сенатор	сенатор
пролив	пролива
руслан	руслан
пен	писалка
пен	pen
пен	химикалка
пен	химикал
четверти	каютата
алиса	алиса
алиса	алис
алиса	алиса
автобусов	автобуси
автобусов	автобусите
лебедев	лебедев
оставляет	листа
оставляет	оставя
оставляет	листата
неверно	неправилно
неверно	неправилен
неверно	неправилна
неверно	грешно
неверно	грешка
обычные	обикновен
обычные	обикновена
обычные	обикновени
библиография	библиография
прочитать	четете
прочитать	прочетете
прочитать	чета
прочитать	чети
прочитать	прочети
прочитать	четене
заблокировать	катинар
заблокировать	заключване
заблокировать	заключи
заблокировать	ключалка
заблокировать	блокиране
заблокировать	блок
вторжение	инвазия
вторжение	нашествие
вторжение	нахлуване
вторжение	проникване
вторжение	нахлуване
рэй	рей
изданы	издадена
изданы	издаден
изданы	емитирани
изданы	издадени
изданы	издадено
тайна	мистерия
тайна	мистерията
тайна	загадка
тайна	секретно
тайна	тайна
тайна	таен
тайна	тайната
тайна	тайно
бомбы	бомбите
бомбы	бомби
говорите	говори
иркутск	иркутск
торгового	търговец
сьерра	сиера
авторитет	авторитет
авторитет	орган
авторитет	правомощия
медведев	медведев
продан	продаден
продан	продадена
продан	продадено
продан	продадени
алла	алла
железный	желязо
железный	железен
железный	желязна
железный	железни
штурм	нападение
старшая	елдър
старшая	старейшина
вьетнам	виетнам
пакет	сак
пакет	чантата
пакет	торбичка
пакет	чанта
пакет	торба
пакет	пратка
пакет	пакет
пакет	пакетът
пакет	опаковка
доказательство	доказателство
доказательство	улики
доказательство	доказателства
доказательство	доказателство
доказательство	доказателството
доказательство	доказване
доказательство	доказателства
мясо	месо
мясо	месото
открывает	отваря
победила	уон
победила	спечели
супруг	съпруг
супруг	съпруга
супруг	съпрузи
супруг	съпруги
майами	маями
запорожье	запорожие
посты	постове
посты	публикации
мекленбург	мекленбург
челябинск	челябинск
видны	видима
видны	видими
видны	видимо
рейха	райх
недовольство	недоволство
недовольство	недоволство
показала	показа
марсель	марсилия
марсель	марсел
благодарность	признателност
благодарность	благодарност
продвижение	промоция
продвижение	насърчаване
продвижение	повишение
продвижение	популяризиране
мануэль	мануел
блоков	блокове
блоков	блокчета
дневник	дневник
дневник	журнал
дневник	джърнъл
дневник	дневник
дневник	дневника
дневник	дневникът
рафаэль	рафаел
рафаэль	рафаел
алтай	алтай
опытных	опитен
опытных	опитна
опытных	опитни
трасса	маршрут
трасса	път
трасса	трасе
длительного	удължено
длительного	удължен
длительного	продължителен
длительного	продължително
кандидатуру	кандидатурата
кандидатуру	кандидатура
коммунисты	комунисти
коммунисты	комунистите
коммунисты	комунисти
вчера	вчера
бостон	бостън
описать	опиша
описать	описвам
описать	опишете
составы	конвои
составы	състави
составы	композиции
эстония	естония
пещеры	пещери
посредника	посредник
посредника	посредници
посредника	посредник
расходы	разходи
расходы	разход
расходы	разходи
расходы	разноски
расходы	разходи
бобби	боби
родина	родино
родина	родината
родина	родина
родина	родина
основа	основи
основа	фондация
основа	основа
основа	основа
основа	основание
основа	база
французы	френско
французы	французи
французы	френска
французы	френски
французы	французин
магазины	магазини
магазины	магазини
разработчики	разработчиците
