மற்றும்	и
பூசும்	применяя
பூசும்	применение
பிழைத்து	выжили
பிழைத்து	выжила
பிழைத்து	пережил
பிழைத்து	выжил
ஓட்டுநர்கள்	водители
ஓட்டுநர்கள்	водителей
கொழுப்பை	толстый
கொழுப்பை	толстая
கொழுப்பை	жир
கொழுப்பை	жирный
தவழும்	жутко
தவழும்	жуткая
தவழும்	жуть
தவழும்	жуткое
தவழும்	жуткий
எட்னா	эдна
சோசலிசம்	социализм
எகிப்தியர்	египтяне
ரஸ்ஸல்	расселл
ரஸ்ஸல்	рассел
அபி	аби
அபி	эбби
எதில்	этил
சட்டபூர்வமாக	легально
சட்டபூர்வமாக	юридически
சட்டபூர்வமாக	законно
விமர்சிக்கும்	критиковать
அரசியல்வாதிகளின்	политиков
அரசியல்வாதிகளின்	политики
தந்திரங்கள்	фокусы
தந்திரங்கள்	уловки
தந்திரங்கள்	трюки
நியுவே	ниуэ
யோங்	ён
கிங்ஸ்டன்	кингстон
தெலுகு	телугу
துண்டிக்கப்பட்ட	отключен
வெப்பமடைதல்	потепления
வெப்பமடைதல்	потепление
ஒசாமா	усамы
தேவையானவை	требуемое
தேவையானவை	требуется
தேவையானவை	требуются
டெட்ராய்ட்	детройт
ஹைலி	хайле
பிளான்	план
தசைகளை	мускулы
தசைகளை	мышцы
ஆன்ட்டி	тетя
ஆன்ட்டி	тётушка
ஆன்ட்டி	тётя
எல்பா	эльба
மனதிற்கு	разум
மனதிற்கு	ум
பொறுப்புள்ள	ответственное
பொறுப்புள்ள	ответственные
பொறுப்புள்ள	ответственная
பொறுப்புள்ள	ответственный
தடுப்பி	резистор
சீரகம்	тмин
கிரிஸ்டல்	кристал
கிரிஸ்டல்	кристаллы
கிரிஸ்டல்	кристалл
நரிகள்	лисы
வேலிகள்	заборы
ரன்னர்	бегун
கண்ணிவெடி	шахты
கண்ணிவெடி	мин
கண்ணிவெடி	мины
டிரெவர்	тревор
திரவங்களை	жидкости
குடிப்பது	питьевой
குடிப்பது	пью
குடிப்பது	пить
பேட்டன்	паттон
சிரமங்களை	трудности
அடால்ப்	адольф
இடுகை	публикация
இடுகை	post
இடுகை	опубликовать
இடுகை	пост
வெள்ளையர்கள்	белые
பலவற்றிற்கு	более
பலவற்றிற்கு	больше
பலவற்றிற்கு	еще
பிரம்பு	трость
அசீம்	хашим
ஹெய்ன்ஸ்	хейнс
காரணமானவர்	сербии
காரணமானவர்	сербия
குழப்பத்தில்	запутался
அளவுருக்கள்	параметры
லேசாக	light
லேசாக	свет
லேசாக	света
லேசாக	светло
யாரென்று	кто
யாரென்று	who
யாரென்று	воз
கலிடோனியா	каледонии
கற்பழிப்பு	изнасилования
கற்பழிப்பு	изнасилование
நத்தைகள்	улиток
வால்வுகள்	клапаны
பூமா	puma
மணற்கல்	песчаника
ஹவானா	гаване
நிரலாளர்	программист
கோளங்கள்	сфера
நேர்மையாக	честно
ஹட்டன்	хаттон
அமர்வுகள்	сессий
அமர்வுகள்	сеансы
அமர்வுகள்	сессии
அமர்வுகள்	сессиях
எராகன்	эрагон
கோமாளிகள்	клоуны
கோமாளிகள்	клоунов
பாட்டியின்	бабушка
அணைக்க	отключение
தொல்லுயிரியல்	палеонтологии
மூட்டை	стаи
மூட்டை	стая
தாஹிர்	тахир
பிரிகேடியர்	бриг
ஜோக்கர்	шутник
ஒயின்	вина
ஒயின்	вино
மேரேஜ்	брак
மேரேஜ்	браки
வற்புறுத்தி	усилие
வற்புறுத்தி	силы
வற்புறுத்தி	сила
வற்புறுத்தி	force
வற்புறுத்தி	силу
ரோஜர்ஸ்	роджерс
அசோகா	ашока
ரீகன்	рейган
ரைனா	рейна
லூமியா	lumia
பசங்க	ребят
பசங்க	ребята
பசங்க	парни
பசங்க	пацаны
புரு	бру
ஷாப்	shop
ஷாப்	магазин
ஷூ	обуви
ஷூ	обувь
ஷூ	ботинок
வெற்றியாகும்	триумф
நிரூபித்தது	доказали
நிரூபித்தது	доказала
நிரூபித்தது	доказано
நிரூபித்தது	доказал
கோப்பர்னிக்கஸ்	коперник
கச்சிதமான	идеальная
கச்சிதமான	идеальный
கச்சிதமான	идеально
அட்சரேகை	широты
கனா	кана
சிரிக்க	смех
சிரிக்க	смеяться
சட்டையை	рубашка
சட்டையை	рубашку
சட்டையை	футболка
ஜார்	банку
லேப்ஸ்	лаборатории
நீளவாக்கில்	портрет
டயான்	даян
டயான்	диана
எலியாஸ்	элиас
காக்கி	хаки
வில்கின்சன்	уилкинсон
முள்ளும்	торн
உணர்கிறார்	ощущение
உணர்கிறார்	чувство
உணர்கிறார்	ощущения
உணர்கிறார்	чувства
சாண்ட்	sankt
சாண்ட்	санкт
நற்பண்புகள்	добродетели
தெலூரைடு	теллурид
அங்கீகரிக்க	разрешить
அங்கீகரிக்க	санкционировать
சல்	сэл
எங்களின்	наши
எங்களின்	наше
எங்களின்	наш
எங்களின்	наша
மான்ஸ்டர்	монстр
மான்ஸ்டர்	чудовище
உதித்த	пробудить
பொலிவிய	боливии
கண்டிப்பு	строгого
கண்டிப்பு	строгое
கண்டிப்பு	строгий
கண்டிப்பு	строго
கண்டிப்பு	строгие
கண்டிப்பு	строгая
துப்பறிவாளர்	следователь
விஸ்கான்சின்	висконсин
ஹெலிகாப்டர்	вертолет
ஹெலிகாப்டர்	вертолёт
நிமிர்ந்த	воздвигнуть
கூரியர்	курьером
கூரியர்	курьер
உத்வேகம்	вдохновение
சிம்மாசனம்	трон
சிம்மாசனம்	престол
சுழல்கள்	циклы
கொடுங்கோல்	тиран
கொடுங்கோல்	тирана
சுரா	сура
சொந்தக்காரர்	хозяин
சொந்தக்காரர்	владельца
சொந்தக்காரர்	владелец
மனதளவில்	мысленно
மனதளவில்	психически
மனதளவில்	морально
மனதளவில்	умственно
எரிச்சலூட்டும்	раздражает
எரிச்சலூட்டும்	бесит
அபாபா	абебе
ரானா	рана
சேர்க்கப்பட்டனர்	добавлены
சேர்க்கப்பட்டனர்	добавил
சேர்க்கப்பட்டனர்	добавлена
சேர்க்கப்பட்டனர்	добавлено
சேர்க்கப்பட்டனர்	добавлен
சேவ்	шить
ஒத்திசை	синхронизация
ஒத்திசை	синхронизировать
அலையன்ஸ்	allianz
உறுதிப்படுத்தல்	подтверждение
தாட்சர்	тэтчер
கிளின்ட்	клинт
கான்கோர்டு	конкорд
டெக்டோனிக்	тектонических
அவகாதரோ	авогадро
கைத்தொழில்கள்	ремесел
சிட்டுக்குருவி	воробьев
வாக்னர்	вагнер
ஏஜென்சி	учреждение
ஏஜென்சி	агентства
ஏஜென்சி	агенство
ஏஜென்சி	агентство
அநீதி	несправедливость
அநீதி	несправедливости
மைக்கோபாக்டீரியம்	mycobacterium
தட்டம்மை	кори
ஐகான்	значок
நூயி	нуи
வாங்குபவர்கள்	покупателям
வாங்குபவர்கள்	покупателей
வாங்குபவர்கள்	покупатели
சித்தப்பா	дядя
சித்தப்பா	дядюшка
லூப்	цикл
லூப்	петля
இஸ்லாத்தை	ислам
ஹபீப்	хабиб
அசையாத	стационарных
அசையாத	стационарные
பேட்ஸ்	бейтс
அழும்	крики
அழும்	плачет
அழும்	плакать
அழும்	плач
அழும்	плачет
அழும்	плачу
படகோட்டி	гребец
மர்டாக்	мёрдок
படித்தேன்	изучал
படித்தேன்	изучил
படித்தேன்	учился
படித்தேன்	изучен
படித்தேன்	училась
செர்மன்	шерман
பாராட்டுகிறார்	ценит
அகஸ்டீன்	огюстен
டப்	dub
சலனம்	соблазн
சலனம்	искушение
லீல்	лилль
பருகும்	скот
ஞானஸ்நானம்	крещение
சோய்	чхве
ஆழமாகப்	фирма
உருவகமாக	воплощение
உடுத்தும்	надеть
உடுத்தும்	носить
இர்விங்	ирвинг
ஜிப்ரால்டர்	гибралтаре
ஜிப்ரால்டர்	гибралтар
சிக்	шик
பீம்	луч
பீம்	пучок
கிறிஸ்துவை	христос
சிமியோன்	симеон
கதீஜா	хадиджа
ஆப்பிள்கள்	яблоки
வாக்களித்தது	проголосовал
வாக்களித்தது	проголосовали
வாக்களித்தது	голосовал
வாக்களித்தது	голосовали
வாக்களித்தது	проголосовала
இனமே	позволяет
பாரஸ்ட்	форест
பாரஸ்ட்	форрест
கொபூசியே	корбюзье
துன்பத்தை	бедствие
ஆதரிக்கப்படும்	поддерживаемые
ஆதரிக்கப்படும்	поддерживается
ஆதரிக்கப்படும்	поддержал
ஆதரிக்கப்படும்	поддерживаются
சேட்	sade
கெமிக்கல்	химического
கெமிக்கல்	химический
கெமிக்கல்	химическая
காக்கேசிய	кавказа
கர்வம்	гордыня
கர்வம்	гордость
டெரா	терра
சீராக்கி	кондиционер
மசாஜ்	массаж
நிச்சயதார்த்தம்	вовлечение
வீல்	колеса
வீல்	колесо
ஹூம்	гум
கேந்திரம்	кендра
ஆஷ்லே	эшли
இனவாத	расизм
இனவாத	расистские
இனவாத	расистских
ஃபிபனாச்சி	фибоначчи
வெப்பவியக்கவியல்	термодинамика
மதிப்பிற்குரிய	уважают
மதிப்பிற்குரிய	уважаемый
மதிப்பிற்குரிய	уважали
பியோ	пио
யுனிகோடு	unicode
யொகான்	иоганн
பூட்டுகள்	замки
மசூத்	масуд
பொருந்தவில்லை	несоответствие
வெண்டி	венди
பேப்	детка
ராவுல்	рауль
லேவி	леви
ஹேஸ்டிங்ஸ்	гастингс
ஊனுண்ணி	хищник
உருவரை	макет
சேமிக்கிறது	спасение
சேமிக்கிறது	сохранение
சேமிக்கிறது	экономия
டீல்	сделку
டீல்	сделка
தடுப்பூசிகள்	вакцины
தடுப்பூசிகள்	вакцин
பாதங்களை	ноги
பாதங்களை	стопы
பாதங்களை	ступни
ஷாம்	шам
பொறுமையாக	терпеливо
புக்கரெஸ்ட்	бухаресте
ஜெல்லி	желе
தெளிவுத்திறன்	резолюции
தெளிவுத்திறன்	разрешение
தெளிவுத்திறன்	резолюция
ஆத்திரம்	гнев
ஆத்திரம்	ярость
சேனல்கள்	каналы
ஏற்கிறேன்	согласен
ஏற்கிறேன்	согласна
ஏற்கிறேன்	согласны
ஏற்கிறேன்	согласиться
ஏற்கிறேன்	принимаю
ஏற்கிறேன்	примите
ஏற்கிறேன்	принимаем
ஏற்கிறேன்	принять
ஹூஸ்டன்	хьюстон
பார்த்ததில்	видеть
ஜேட்	джейд
ஜாகிர்	закир
நெசவாளர்கள்	уивер
ஆரம்பித்தான்	клей
ஆரம்பித்தான்	клэй
ஆரம்பித்தான்	глины
யோம்	йом
கணக்கிடுகிறது	калькулятор
பில்டர்	строитель
டெஸ்லா	тесла
கிரிப்கே	крипке
எழுந்தருளும்	возникнуть
மியாவ்	мяу
ஆந்த்ராக்ஸ்	anthrax
கடையை	shop
கடையை	магазин
ஏற்றப்படுகிறது	погрузки
ஏற்றப்படுகிறது	загрузка
பரவசம்	эйфории
அனத்தோலியா	анатолии
இண்டஸ்ட்ரீஸ்	отрасли
இண்டஸ்ட்ரீஸ்	отраслей
அளவில்லாத	неограниченный
பெர்ட்ரண்டு	бертран
முடிவில்லாத	бесконечной
முடிவில்லாத	бесконечное
அதிர்ந்து	шокирован
அசாத்	асада
லெய்டன்	лейден
அவதார்	аватар
செஸ்டர்	честер
குக்கீ	печенье
குக்கீ	cookie
மோசுல்	мосула
லான்ஸ்	лэнс
மிராண்டா	миранда
கானர்	коннор
பிம்பங்கள்	картинки
பிம்பங்கள்	изображения
பிம்பங்கள்	образы
நுழைவாயில்கள்	входы
நிறுத்துகிறது	остановка
புல்லை	трава
புல்லை	травы
புல்லை	траве
புல்லை	траву
பிரிட்	бритт
பிரிட்	брит
வின்னி	винни
லயன்ஸ்	львы
லயன்ஸ்	львов
ஹெர்குலஸ்	геркулес
விண்ணப்பித்த	применяется
விண்ணப்பித்த	прикладной
அளிப்பவர்கள்	целители
பண்ண	фермы
பண்ண	ферма
பண்ண	ферме
விரி	расширения
விரி	расширять
விரி	расширить
விரி	развернуть
திருத்துதல்	монтаж
திருத்துதல்	редактирование
திருத்துதல்	редактирования
ஓக்லஹோமா	оклахома
சீரமைக்கப்பட்டது	восстановленных
பென்சன்	бенсон
கெரார்டு	герхард
கிங்ஸ்லி	кингсли
சாபவிமோசனம்	спасение
அரிசாஞ்ச்	оризонти
கோரா	кора
விரும்பினேன்	любил
விரும்பினேன்	любила
விரும்பினேன்	любили
பதற்றம்	напряжение
பதற்றம்	напряженность
பதற்றம்	напряженности
பதற்றம்	тревога
பதற்றம்	беспокойство
பெர்சிவல்	персиваль
காஃப்கா	кафка
தண்டிக்க	наказать
தண்டிக்க	наказывать
தாதியர்	разбил
தாதியர்	разбили
ஓரிகன்	орегон
பாடவும்	пой
பாடவும்	петь
தைரியம்	мужество
தைரியம்	храбрость
தைரியம்	смелость
காதுகளில்	уши
பெயரீடு	номенклатура
விற்பவர்	продавец
விற்பவர்	поставщик
உத்திரவாதம்	гарантия
லெவின்	левин
மூதாதை	предок
தூரிகை	кисть
ஐதராக்சைல்	гидроксильной
வாக்குறுதியை	пакт
வாக்குறுதியை	пакта
வாக்குறுதியை	пакту
அரபாத்	арафат
அரபாத்	арафата
கர்மா	карма
உற்சாகத்துடன்	энтузиазм
ஆஹா	вау
ஆஹா	ого
ஆஹா	ура
நினைவுகளை	воспоминания
ஹங்கேரியன்	венгрии
ஹங்கேரியன்	венгерский
லிபர்டி	свобода
திரவியங்கள்	духи
திரவியங்கள்	парфюмерии
கொலைகாரன்	убийца
கொலைகாரன்	киллер
அம்புக்குறி	стрелы
அம்புக்குறி	стрелка
அம்புக்குறி	стрела
அம்புக்குறி	стрелки
காரத்	карат
விஷ	ядовитые
கொரியர்கள்	корейцев
யதார்த்தமான	реалистичный
யதார்த்தமான	реалистично
யதார்த்தமான	реалистичные
சபீர்	сабир
நவி	нави
வேணும்	хотеть
வேணும்	хочу
வேணும்	хочешь
நகர்த்தப்பட்டது	переехал
நகர்த்தப்பட்டது	перенесено
கோஹன்	коэн
எயர்	эйр
கைசர்	кайсар
உமய்யா	омейядов
பொத்தான்கள்	кнопки
பொத்தான்கள்	кнопок
பொத்தான்கள்	пуговицы
எல்லாமும்	все
எல்லாமும்	всё
நையோபியம்	ниобий
பழையது	старая
பழையது	old
பழையது	старые
பழையது	старое
பழையது	старый
அனுபவமிக்க	опытные
அனுபவமிக்க	опытных
அனுபவமிக்க	опытный
முஷாரஃப்	мушарраф
குறியியல்	семиотика
கொடூரமாக	катастрофические
கொடூரமாக	жестоко
டாசன்	доусон
பியோதர்	фёдор
திணறல்	вздох
லெஸ்பியன்	лесбиянка
லெஸ்பியன்	лесбиянок
லெஸ்பியன்	лесбиянки
சிலிண்டர்	баллон
சிலிண்டர்	цилиндр
இலவசம்	свободно
இலவசம்	бесплатно
இலவசம்	свободный
இலவசம்	свободной
இலவசம்	бесплатный
இலவசம்	бесплатные
பங்குண்டு	лишенные
பங்குண்டு	лишены
வைட்டமின்கள்	витамины
அணிவகுப்பில்	парад
அமை	настройка
அமை	настроить
அமை	комплект
அமை	сет
அமை	набор
அமை	установить
அமை	настройка
அமை	настроить
அலெப்போ	алеппо
தைத்து	шов
திருடர்களும்	жулики
ஸ்கைப்	скайп
ஸ்கைப்	skype
முன்னுரிமைகள்	преференций
முன்னுரிமைகள்	предпочтения
லோசான்	лозанне
ஹோல்டிங்ஸ்	запасах
சிரங்கு	экзема
நோயல்	ноэль
பிரசங்கம்	проповедь
பிரசங்கம்	проповеди
ஹென்ரிக்	хенрик
அமின்	амин
பகோடா	пагода
கிண்ணக்குழி	кратер
சாம்பா	samba
அசைவூட்டம்	анимации
வேர்க்கடலை	арахис
வேர்க்கடலை	орешек
பதிமூன்றாம்	тринадцатый
பதிமூன்றாம்	тринадцатой
சுடரொளி	блеск
வலுப்படுத்தும்	усилить
வலுப்படுத்தும்	укрепить
வலுப்படுத்தும்	укреплять
பதிவுசெய்யப்பட்டது	записано
பதிவுசெய்யப்பட்டது	записали
தாவல்	вкладку
தாவல்	вкладка
கழுவும்	мыть
குக்கீகள்	печенье
குக்கீகள்	cookie
மக்தூம்	мактум
கடற்கரையோரம்	приморская
சிறைச்சாலைகள்	тюрьмах
சிறைச்சாலைகள்	тюрьмы
சாங்கர்	сэнгер
ஐஇஇஇ	ieee
டிச	дек
டிச	декабрь
தாமதமான	прошедшим
உலாவல்	судоходства
உலாவல்	навигации
உலாவல்	судоходство
உலாவல்	просмотр
மார்க்கண்டேயர்	маркандея
கேடி	жулик
கேடி	мошенник
ஐடியா	идея
புத்துணர்ச்சி	свежесть
அந்தரங்கம்	близость
அந்தரங்கம்	близости
அந்தரங்கம்	конфиденциальности
அந்தரங்கம்	конфиденциальность
குற்றங்களில்	преступления
மோஸ்	мосс
கூடாரங்கள்	палатки
எக்ஸ்பீரியா	xperia
ரபேல்	рафаэль
கோப்ரா	кобра
சோயுஸ்	союз
பன்னி	зайчик
பன்னி	зайка
பன்னி	банни
பன்னி	свинья
பன்னி	свиньи
பர்ரோஸ்	берроуз
சம்பாதித்த	заработал
சம்பாதித்த	заслужил
சம்பாதித்த	заработали
சம்பாதித்த	заработала
பலாத்காரம்	изнасилована
பலாத்காரம்	изнасиловал
பலாத்காரம்	изнасиловали
பெயரிடப்படாத	безымянный
பெயரிடப்படாத	фамилия
தொழில்முனைவோர்	предпринимателей
தொழில்முனைவோர்	предприниматели
ஒலிவியா	оливия
ஜஹான்	джахан
கிராபிக்	графический
கிராபிக்	графические
அல்போன்சா	альфонсо
சகித்துக்	допустимое
சகித்துக்	мириться
டப்லின்	дублине
டப்லின்	дублин
விளக்கில்	освещения
விளக்கில்	освещение
குவிசோன்	кесон
ஜிக்கி	зигги
பிக்ஸ்	pix
நெட்ஸ்கேப்	netscape
நீலி	нили
எடிட்டர்	редактора
எடிட்டர்	редактор
உரல்	урал
கணமும்	габи
கிராக்கோவ்	краков
புட்டு	пэтти
புட்டு	патти
விரிப்புகள்	ковры
விரக்தி	отчаяние
நகியான்	нахайян
அமித்	амит
ரௌலிங்	роулинг
ப்ளஸ்	плюс
ப்ளஸ்	plus
ஜூடித்	джудит
துரோகி	предатель
ஏய்	эй
ஏய்	привет
அந்நியன்	чужой
அந்நியன்	незнакомец
ரசாயனம்	химического
ரசாயனம்	химический
ரசாயனம்	химическая
விசுவாசமாக	верные
விசுவாசமாக	преданный
விசுவாசமாக	верный
விசுவாசமாக	верная
வீட்டுவசதி	жилье
இரக்கமற்ற	безжалостным
மாலன்	малан
ஹேல்	хейл
எரிகிறது	бёрнс
எரிகிறது	ожоги
எரிகிறது	бернс
பூட்ஸ்	ботинки
பூட்ஸ்	сапоги
மைகேல்	майкл
மைகேல்	michael
மைகேல்	михаэль
மைகேல்	михаил
மேசன்	мейсон
மேசன்	мэйсон
குரலாக	глухой
ஜாய்ஸ்	джойс
லெய்	лей
ஷாக்	шак
ஆபாசம்	порнографии
ஆபாசம்	порнографию
ஆபாசம்	порнография
வெள்ளிக்கிழமைகளில்	пятницы
வெள்ளிக்கிழமைகளில்	пятницам
தாவோ	давао
பியூனிக்	пуническая
கோடரி	топор
ஆரா	ара
ஆரா	аура
ஹீத்ரோ	хитроу
மார்டினா	мартина
அறக்கட்டளைகள்	доверяет
மழுங்கிய	блант
தேர்ந்தெடுக்கவும்	выберите
தேர்ந்தெடுக்கவும்	выбор
தேர்ந்தெடுக்கவும்	выделить
தேர்ந்தெடுக்கவும்	выбрать
பர்கர்	бургер
பர்கர்	гамбургер
குவாங்சோ	гуанчжоу
பில்டிங்	строительство
பில்டிங்	здание
சுறாக்கள்	акул
சுறாக்கள்	акулы
பூலியன்	логическое
நசீம்	назим
பிரிட்டோ	бриту
கிறிஸ்டி	кристи
கிறிஸ்டி	кристи
யாஷ்	яш
பாதுகாப்பாகவும்	безопаснее
லெக்ஸ்	lex
லெக்ஸ்	лекс
மாதுளை	гранат
தீட்டு	краски
தீட்டு	рисовать
தீட்டு	краска
நுழை	прервать
நுழை	прерывание
நுழை	прерывать
நுழை	вставка
நுழை	вставить
நுழை	включить
நுழை	войти
நுழை	введите
நுழை	ввод
கொப்பரை	копра
சமாரியா	самарии
புளூட்டாக்	плутарх
யாக்	як
ப்ரோக்கோலி	брокколи
மரியாதைக்குரிய	уважают
மரியாதைக்குரிய	уважаемый
மரியாதைக்குரிய	уважали
பாயசம்	кашу
பாயசம்	каша
பிராண்டோ	брандо
பகைவர்கள்	противники
பகைவர்கள்	противников
பகைவர்கள்	враги
பகைவர்கள்	врагам
பகைவர்கள்	врагов
பெர்த்	перт
ஹியூக்	хью
ரிசார்ட்	resort
ரிசார்ட்	курорт
லேனா	лина
லேனா	лена
காரா	кара
காரா	каре
காரா	кару
காரா	кара
காரா	каре
மாஹே	маэ
போர்டோ	порту
உறுதிப்படுத்தவும்	подтвердите
உறுதிப்படுத்தவும்	подтвердить
உறுதிப்படுத்தவும்	подтверждение
ஸ்டெல்லா	стелла
செபு	себу
சியாமிய	сиамские
கணிமி	плазмиды
சிந்தும்	стоит
சவ்வாது	джавади
பெக்கி	пегги
பெக்கி	бекки
புரிதலும்	реализация
புரிதலும்	реализации
ஆஷ்டன்	эштон
லோரன்ஸ்	лоренц
எடுக்கிறார்	взяв
எடுக்கிறார்	беру
எடுக்கிறார்	принимая
கிண்ணங்கள்	миски
பூனே	пуне
பெர்ட்	берт
பணயம்	рискуя
கெட்டது	негативных
கெட்டது	отрицательный
கெட்டது	отрицательные
கெட்டது	отрицательно
கெட்டது	негативные
கெட்டது	отрицательное
நிமோனியா	пневмония
பயாஸ்	bios
நிரப்பிய	заполнена
நிரப்பிய	заполнены
லியா	лиа
லியா	леа
லியா	лиа
லியா	леа
லியா	лия
லியா	ляо
லியா	лиа
அபிப்பிராயம்	впечатления
அபிப்பிராயம்	впечатление
ஆன்மாக்கள்	души
அலிசியா	алисия
அலிசியா	алисии
வாழ்த்துக்களும்	приветствия
வாழ்த்துக்களும்	привет
வாழ்த்துக்களும்	приветствую
ஆபரேட்டர்	оператор
எல்லே	elle
ஆஃகன்	ахен
ஜெடி	джедаев
அமன்	аман
போம்	пом
ரிகோ	рико
ஷெரீஃப்	шериф
மறித்து	блокировка
மறித்து	блокирование
மறித்து	блокирует
மலிக்	малик
விஷத்தை	яд
டிசைனர்	дизайнер
பாராட்ட	ценю
பாராட்ட	оцениваем
கஃப்	caf
இண்டிகோ	индиго
ஊடுகதிரியல்	радиологии
மன்னிக்க	простить
இறக்கங்கள்	посадок
ஆசிப்	асиф
பிடித்திருக்கிறது	нравится
பிடித்திருக்கிறது	like
பிடித்திருக்கிறது	как
அரசியல்வாதிகளும்	политиков
அரசியல்வாதிகளும்	политики
பிலால்	билал
ரெனால்ட்	рено
ரெனால்ட்	renault
இனிவரும்	ближайшие
இனிவரும்	предстоящий
இனிவரும்	предстоящие
இனிவரும்	предстоящих
கொத்தமல்லி	огурцы
மத்தியூஸ்	мэтьюс
வெறுக்கத்தக்க	подло
உருமறைப்பு	камуфляж
காலாவதி	истекает
காலாவதி	истечении
காலாவதி	истекает
ஈரப்பதத்தை	влажность
ஈரப்பதத்தை	влаги
ஜார்விஸ்	джарвис
சிவிக்	гражданская
சிவிக்	гражданских
சிவிக்	гражданский
பனிமனிதன்	снеговик
பெண்ணியவாதி	феминисток
காவு	гау
லியோனார்ட்	леонард
அய்ன்	айн
கிர்க்	кирк
ஆலங்கட்டி	град
இடைநிறுத்தப்பட்டது	приостановлена
இடைநிறுத்தப்பட்டது	приостановлено
பேரின்பம்	блаженство
பார்ன்ஸ்	барнс
பார்ன்ஸ்	амбары
ஸ்டீரியோ	стерео
தனிப்பயன்	индивидуально
தனிப்பயன்	обычай
டெல்லர்	теллер
உசாமா	усамы
அமைப்பாளராக	руководитель
வூல்ஃப்	вульф
வூல்ஃப்	вулф
டென்னிசி	теннесси
சிற்றின்ப	эротические
மாலே	мале
சொகோட்டோ	сокото
நோட்டம்	монитор
சீரியல்	серийный
சீரியல்	последовательный
கருப்பன்	core
கருப்பன்	ядро
டொமிங்கோ	доминго
பாவத்தை	грех
பாவத்தை	син
ட்ரான்ஸ்	дронов
கவனியுங்கள்	вниманию
கவனியுங்கள்	внимание
கவனித்தல்	слушаю
கவனித்தல்	слушать
கவனித்தல்	слушает
ஸ்காட்ச்	виски
ஸ்காட்ச்	скотч
ஆசனங்கள்	ложах
பீன்ஸ்	фасоль
பீன்ஸ்	бобы
காட்டுக	показывать
காட்டுக	шоу
காட்டுக	show
காட்டுக	показать
காட்டுக	показ
கருத்தியம்	идеализм
நிரப்புதல்	наполнения
நிரப்புதல்	заполнение
ஆபரணம்	украшение
ஈவ்	ив
ஈவ்	ева
ரெட்ரோ	ретро
நீல்சு	нильс
ஜிப்சம்	гипс
ஹாக்ஸ்	ястребы
கேலரி	галерея
கேலரி	галерею
கேலரி	галереи
வெதுவெதுப்பான	тепло
வெதுவெதுப்பான	теплая
வெதுவெதுப்பான	теплые
வெதுவெதுப்பான	тёплый
வெதுவெதுப்பான	теплый
அமி	ами
அடிலெய்ட்	аделаида
புகாரை	спор
புகாரை	споры
புகாரை	спора
கோரப்பட்டது	запросил
கோரப்பட்டது	запросили
கோரப்பட்டது	просила
கோரப்பட்டது	запросила
சந்தேகத்திற்குரிய	подозрительные
சந்தேகத்திற்குரிய	подозрительный
சந்தேகத்திற்குரிய	подозрительно
சந்தேகத்திற்குரிய	подозрительных
பர்க்	берк
பர்க்	бёрк
சீசனுக்கு	ставки
சமீர்	самир
சுருங்க	след
கார்டுகள்	карты
கார்டுகள்	карточки
கார்டுகள்	открытки
அலசல்	диагностика
நயா	ная
ஜாமீன்	залог
கெர்ரி	керри
நிண்டெண்டோ	nintendo
எமிலியோ	эмилио
ஓயாமல்	вечный
பேரின்ப	блаженная
அரிமானம்	коррозии
உறுதிசெய்யப்பட்டது	подтверждена
உறுதிசெய்யப்பட்டது	подтверждено
உறுதிசெய்யப்பட்டது	подтверждаю
ராபர்ட்சன்	робертсон
பலகோணம்	многоугольник
கதவுகளை	двери
அர்த்தமற்ற	нелогично
தியோடோர்	теодор
கிவ்	киев
கிவ்	киевский
அலிசன்	элисон
பைபிளில்	библия
பைபிளில்	библию
பைபிளில்	библии
ஜனா	яна
நம்பமுடியாத	невероятное
நம்பமுடியாத	невероятный
நம்பமுடியாத	невероятная
நம்பமுடியாத	невероятные
நம்பமுடியாத	невероятно
உதைத்து	удар
துருவி	исследователь
துருவி	explorer
க்ரிஸ்	крис
க்ரிஸ்	крис
டினா	тина
தத்தெடுத்து	принято
தத்தெடுத்து	принята
தத்தெடுத்து	принятый
தத்தெடுத்து	принят
தத்தெடுத்து	принятые
தோகை	перо
ஆல்பர்ட்டா	альберты
ஆல்பர்ட்டா	альберта
பார்ப்பதை	видеть
டைபர்	тибр
கிரிகோர்	грегор
வெள்ளரி	огурец
சுத்தியல்	молоток
சுத்தியல்	молот
ஜூடி	джуди
ஏஞ்சலினா	анджелина
மொசார்ட்	моцарта
மொசார்ட்	моцарт
வோக்	vogue
முயற்சிக்கிறேன்	стараюсь
முயற்சிக்கிறேன்	пытаюсь
முயற்சிக்கிறேன்	попытка
தீவனம்	корм
தீவனம்	корма
தீவனம்	кормов
உடைத்த	сломалась
உடைத்த	сломал
உடைத்த	сломался
கேட்கப்பட்டது	спрашивает
கேட்கப்பட்டது	спросил
கேட்கப்பட்டது	спросили
கேட்கப்பட்டது	спросила
விழுவது	падение
விழுவது	падает
ஜெபம்	молитву
ஜெபம்	молитва
சாம்சன்	самсон
பெயிண்ட்	краски
பெயிண்ட்	рисовать
பெயிண்ட்	краска
கிரிம்	гримм
தோற்றமுரண்	парадокс
கையுறை	перчатки
தூண்டுவது	стимулирования
தூண்டுவது	стимулирование
கோபமாக	злой
கோபமாக	злость
கோபமாக	злая
கோபமாக	зол
லாரல்	лорел
பெட்ரோனாஸ்	petronas
