در	dveře
ابوا	hoboj
دمپسی	dempsey
لوریان	lorient
میرایی	tlumení
متفق	jednohlasně
متفق	jednomyslně
متفق	jednomyslné
عمانی	ománský
ذوزنقه	lichoběžník
سالازار	salazar
گالیک	galská
کورساکف	korsakov
جوزپ	josep
ناسالم	nezdravé
واژگونی	překlopení
پرومتئوس	prometheus
نوکلاسیسیسم	neoklasicismus
لفسکی	levski
کورولا	corolla
دفو	defoe
اکر	acker
اکر	akr
پیزلی	paisley
میلارد	millard
رهگذران	cestovatel
استارا	stara
ناباکوف	nabokov
آرکین	arkin
اورلی	everly
موبی	moby
دمو	demo
پیچو	picchu
جورجی	georgie
مدولار	modulární
کیوکر	cukor
بروستر	brewster
ویارجو	viareggio
ماگریت	magritte
ایهود	ehud
کاروانی	karavan
کاروانی	karavanu
ناپدری	otčím
رودزیا	rhodesie
آلمانها	němců
آلمانها	němci
ازو	ezo
شاستا	shasta
چد	čadu
چد	chad
پار	parr
رازها	tajnosti
رازها	tajemství
رازها	záhady
فارلی	farley
تاراس	taras
منیزیت	magnezit
نامادری	macecha
داستایوسکی	dostojevského
هیولاهای	zrůdy
هیولاهای	monstra
هیولاهای	příšery
هیولاهای	monster
تاجدار	korunován
نامحسوس	nenápadný
ابیگیل	abigail
افریسل	overijssel
همبرگر	burger
همبرگر	hamburger
همبرگر	hamburger
واگیردار	nakažlivé
واگیردار	nakažlivá
جکمن	jackman
کاکو	kaku
موریانه	termit
موریانه	termiti
برچیدن	zlikvidovat
ملتهب	vroucí
خره	osel
خره	osla
خره	slough
پدی	paddy
بامانع	překážky
بامانع	překážek
ابرهارد	eberhard
ترایستار	tristar
ساکسیفون	saxofon
ساکسیفون	saxofon
حسینه	hasina
ماتسوموتو	matsumoto
ایکی	iki
فاورو	favreau
یائونده	yaoundé
اوده	ude
چیودا	čijoda
تریپتوفان	tryptofan
رودن	rodin
لیپید	lipidů
جاد	judd
مریضی	nemocná
مریضی	nemocné
مریضی	nemocný
مینیمالیسم	minimalismus
دکه	stánek
دکه	stánku
بارد	bard
درزی	švy
تالسا	tulse
واربرگ	warburg
برشته	pečené
میلفورد	milford
مانو	manu
پواتیه	poitiers
بیرک	birk
مورنائو	murnau
گیاهخواری	vegetariánství
کارتونیست	kreslíř
برنیس	bernice
رامونا	ramona
رپرایز	reprise
ظواهر	zdání
گیس	paruku
گیس	paruka
چرنیوتسی	černovická
بلوکه	blokování
تراوایی	propustnosti
لودویگزوبورگ	ludwigsburg
بینز	baines
ادر	eder
رودیارد	rudyard
الرسول	brigáda
الرسول	brigády
بنگلور	bangalore
نگهداشت	údržby
نگهداشت	údržba
نگهداشت	údržbu
پرفسور	profesor
پرفسور	profesorka
پرفسور	profesore
گزنده	kousání
فریبورگ	fribourg
شبات	šabat
شونبرگ	schoenberg
شمشاد	brslen
اردنی	jordánský
بلانکا	blanca
الوی	eloy
یونا	yuna
مزاح	humoru
مزاح	humor
مزاح	humoru
مزاح	humor
اولو	oulu
ریپ	rip
کروک	podvodník
کروک	podvodníci
ایزر	isère
اثاثیه	nábytek
کپه	hromada
کپه	hromadu
کپه	hromádka
دینه	dinah
باریون	baryon
لینو	lino
موقتا	dočasně
مولای	sponzora
مولای	sponzor
مولای	patron
آیوانهو	ivanhoe
مایوت	mayotte
اینترپل	interpolu
اینترپل	interpol
اوکس	oaks
مولکولها	molekuly
مولکولها	molekul
غارتگر	predátor
غارتگر	dravec
کربنیک	uhličité
کاترپیلار	housenka
پاسکوال	pascual
اپوکسی	epoxidové
میکشد	zabije
میکشد	zabíjí
آرمیتاژ	hermitage
کلیپر	clipper
چچنی	čečenský
کامبربچ	cumberbatch
هانتسویل	huntsville
الکساندریا	alexandrii
کاملش	plné
کاملش	plný
کاملش	plná
آخناتون	achnaton
فینچ	finch
ویژگیها	vlastnosti
ویژگیها	nemovitosti
ویژگیها	vlastnosti
ویژگیها	funkce
ویژگیها	prvky
ویژگیها	rysy
باریمور	barrymore
داداش	bro
داداش	bratře
داداش	bratr
اورفئوس	orfeus
ترسو	kunda
ترسو	kočička
ترسو	zbabělec
میگذرد	míjí
میگذرد	projde
دافی	duffy
گالوس	gallus
آوان	avant
رمت	ramat
بتانی	bethany
قضاوتی	úsudek
قضاوتی	rozsudek
گرتل	mařenka
گیملی	gimli
اندامها	orgánů
اندامها	orgány
یونانیها	řekové
یونانیها	řeky
آلونزو	alonzo
دجال	antikrist
کاموف	kamov
داریا	dario
واندا	wanda
مندلبرو	mandelbrot
استراتوسفر	stratosféry
چیلی	chilli
چیلی	chili
ایمرتی	imeretie
سولانو	solano
کلرمون	clermont
آلوچه	švestky
برونشیت	bronchitida
سیلوی	sylvie
پنزا	penza
تارن	tarn
فیسک	fisk
گوس	husa
گوس	husí
گوس	gauss
جاواختی	džavachetie
آزالیا	azalea
پمپئی	pompeje
پاگانینی	paganini
کوردا	korda
گالو	gallo
ایدو	ido
داداشی	bro
چادری	stan
چادری	stanu
زلاتان	zlatan
شلینگ	schelling
تروور	trevor
دواین	duane
دواین	dwayne
توبین	tobin
کواچ	kovač
لایل	lyle
هیونگ	hyung
اربوس	erebus
آنزاک	anzac
آنسلمو	anselmo
ایمره	imre
استیج	fázi
استیج	fáze
استیج	etapa
استیج	jeviště
استیج	stage
ترانسپورتر	přepravce
ترانسپورتر	transportér
ترانسپورتر	transportní
دولورس	dolores
مارنی	marnie
بکشم	zabít
بکشم	zabij
پریشتینا	prištině
برندایس	brandeis
کاتیا	katia
کاتیا	katja
مقطر	destilované
خراجی	pocty
ترسیده	vystrašený
سنفورد	sanford
مالین	malin
هابرماس	habermas
اکهارت	eckhart
گاشربروم	gašerbrum
هیولت	hewlett
بیرق	banner
کریول	kreolské
یوزی	uzi
پتو	deka
پتو	přikrývky
پتو	deky
پتو	pokrývky
رینیر	rainier
سرایدار	údržbář
برار	opustit
برار	odejít
لترمن	letterman
قصدم	úmysl
قصدم	záměr
وورو	võru
مرسد	merced
عیاشی	orgie
گرونوبل	grenoble
جیمینا	gmina
میبل	mabel
ایمکس	emacs
لمی	lemmy
مادره	madre
مغزها	mozky
مغزها	mozků
مغزها	mozek
سواستوپول	sevastopolu
دلگیر	ponuré
دستگیره	klika
دستگیره	rukojeť
دستگیره	zvládnout
چشمها	oči
یامادا	yamada
بریانسک	brjansk
راهزن	bandita
راهزن	bandity
راهزن	banditi
آسپرین	aspirin
سالسا	salsa
لئونی	leoni
ابهت	impozantní
ابهت	působivé
ابهت	působivý
پروژسترون	progesteronu
روبیدیم	rubidium
تایلور	taylorová
تایلور	taylor
رادیاتور	chladič
آلاچیق	altán
مگوایر	mcguire
مگوایر	maguire
نینجای	ninja
غرش	řev
محلهای	lokace
محلهای	lokality
فریت	feritu
اسپارکس	jiskry
اثاث	nábytek
پواتو	poitou
پونتی	ponti
ادموندز	edmunds
کیانگ	kiang
کومینتانگ	kuomintang
کلامیدیا	chlamydie
ترنوپیل	ternopil
ویکیا	wikia
کورتیزول	kortizolu
بزاقی	slinných
عیادت	návštěvu
عیادت	navštívit
عیادت	návštěva
عیادت	navštivte
هنسن	hansen
آسیزی	assisi
اسپایدر	pavouk
اسپایدر	pavoučí
اسپایدر	spider
سیکو	seiko
گیبز	gibbs
آرتوین	artvin
سیتوکروم	cytochromu
ورثه	dědička
ژروم	jérôme
گرانقدر	čestné
گرانقدر	ctihodný
گرانقدر	čestný
لارکین	larkin
پوئبلو	pueblo
سگهای	psy
سگهای	psi
سگهای	psů
تمپو	tempo
شوپنهاور	schopenhauer
مائوریسیو	mauricio
فیرفیلد	fairfield
اسکیپ	skip
اسکیپ	přeskočit
کریل	kril
مکنده	sání
فراکتال	fraktální
فراماسون	zednáři
تیرک	tyč
تیرک	pól
تیرک	polák
تیرک	sloup
تیرک	pólu
تیرک	poláci
رویز	ruiz
قرقیزی	kyrgyzské
گاله	galle
دامین	damien
ایضا	taktéž
بدجنس	zlá
گتی	getty
ایمز	ames
رُز	rose
رُز	růži
رُز	růže
ساراندون	sarandon
رفتارگرایی	behaviorismus
والدن	walden
پرسون	persson
دالیا	dahlia
کمرون	cameron
کمرون	cameronová
ملیون	milion
ملیون	milionů
ملیون	miliony
ملیون	milionu
رژیمی	dieta
رژیمی	strava
رژیمی	dietu
رژیمی	dietní
میستیک	mystic
واختانگ	vachtang
روبسپیر	robespierre
ژی	jiu
لومتر	lemaître
جهیزیه	věno
سلاخی	porážka
سلاخی	masakr
سلاخی	jatka
سلاخی	porážku
لیکود	likudu
اسپارک	jiskru
اسپارک	jiskry
اسپارک	jiskra
بلانکو	blanco
آفریکانس	afrikánština
مظنونین	podezřelé
مظنونین	podezřelí
کلایپدا	klaipėda
متالیست	metalist
والنتاین	valentýn
والنتاین	valentine
مگنولیا	magnolia
پوشک	plenky
پوشک	pleny
پوشک	plenky
استقرایی	deduktivní
کریون	craven
ویسبادن	wiesbaden
پالترو	paltrow
دنیاها	světů
دنیاها	světy
وردپرس	wordpress
پینار	pinar
همپشایر	hampshire
قابلمه	hrnce
شمشیرها	meče
انقضای	vypršení
نانوا	baker
نانوا	pekař
کفپوش	patře
کفپوش	podlaha
کفپوش	poschodí
کفپوش	podlaží
کفپوش	patro
گوشته	maso
گوشته	masa
توییت	tweet
مونتسکیو	montesquieu
بابون	pavián
دورف	trpaslíci
دورف	trpaslíky
دورف	trpaslík
جوشش	vařit
حکمتی	moudrosti
حکمتی	moudrost
جونی	joni
مولیز	molise
اشت	hachette
تنقلات	svačina
تنقلات	občerstvení
لووی	lowe
هرینگتون	harrington
باقیست	režimy
کارادین	carradine
اوفا	ufa
ادن	aden
ادن	eden
مثمر	plodné
لنسینگ	lansing
وینکلر	winkler
افسار	vodítko
افسار	vodítka
افسار	uzdu
افسار	zavádějící
نئوکن	neuquén
المور	elmore
رنسلیر	rensselaer
گوه	hovno
هاولی	hawley
لکس	lex
لکس	lexi
آسیس	assis
جانکشن	junction
جانکشن	křižovatka
هابارد	hubbard
آلکالوئید	alkaloid
زارلاند	sársko
مدین	medián
آلمانیا	němců
آلمانیا	němci
لانگلی	langley
روبنس	rubens
رسوا	hanba
رسوا	ostuda
رسوا	škoda
رسوا	ostuda
دریل	vrták
مجوزها	licence
مجوزها	oprávnění
ویدور	vidor
نایکوئیست	nyquist
شتابان	spěšně
شتابان	narychlo
کوندرا	kundera
هارپسیکورد	cembalo
موزی	banán
موزی	banány
ساعتهای	hodin
ساعتهای	hodiny
ساعتهای	hodiny
ساعتهای	hodinek
ساعتهای	hodinky
بازدیدهای	dojmy
بازدیدهای	zobrazení
بازدیدهای	výhledy
بازدیدهای	zobrazení
بازدیدهای	zhlédnutí
بازدیدهای	pohledy
بازدیدهای	názory
آمان	ammann
بدنامی	proslulosti
بدنامی	neblaze
میکو	miko
بووه	beauvais
کواد	quad
کواد	nádvoří
سله	celle
سرنوشتی	osud
سرنوشتی	destiny
ریپلی	ripley
کاتماندو	káthmándú
آلالگان	pryskyřníkovité
خاچاتوریان	chačaturjan
فلیتوود	fleetwood
سالومون	salomon
مهماندار	letuška
فولیکول	folikulu
آکیورا	acura
آپاندیس	dodatek
آپاندیس	dodatku
کازینوی	kasino
کازینوی	kasina
کازینوی	casino
کواترو	quattro
الیگارشی	oligarchie
زیرگراف	podgraf
مخفیگاه	úkryt
فالک	falk
سگها	psy
سگها	psi
سگها	psů
برتولوچی	bertolucci
آیدان	aidan
بروملی	bromley
جوردانو	giordano
باندراس	banderas
آپولونیوس	apollónios
وینسلو	winslow
تغییریافته	upravený
تغییریافته	změněno
تغییریافته	modifikované
تغییریافته	upraveno
تغییریافته	upravené
تغییریافته	upravená
هارلن	harlan
فرانکل	frankel
برویک	berwick
کوتس	coates
فورک	vidličku
فورک	vidlička
میدل	střed
میدل	střední
میدل	prostřední
کوستروما	kostroma
وادیم	vadim
تورپ	thorpe
توتوری	tottori
مزلو	maslow
ورنس	varennes
پوبلیوس	publius
کشو	šuplíku
آمر	amer
الینگتون	ellington
پاکدامنی	ctnosti
پاکدامنی	ctnost
پراتو	prato
آبیجان	abidžanu
استیلر	stiller
متادون	metadon
فراعنه	faraoni
فیتز	fitz
سیبا	ceiba
هستون	heston
شولتس	schulz
کرنتن	korutany
گیلیام	gilliam
ماجراجو	dobrodružná
پاویون	pavilon
فردیت	individualitu
اورانگوتان	orangutan
اولوموتس	olomouc
پولیا	puglia
ایمپالا	impala
سورتمه	sáně
سورتمه	sáně
سینوویال	synoviální
باکسر	boxer
باکسر	boxera
شیلدبرت	childebert
نیوکمپ	nou
کاسپرسکی	kaspersky
گالوانی	galvani
توتمس	thutmose
ویلند	weyland
وینسنس	vincennes
ادیث	edith
درمانده	bezmocná
درمانده	bezmocný
درمانده	bezmocní
دولی	dooley
کاشتن	výsadbu
انعام	tip
کییتی	chieti
آدرنالین	adrenalinu
آدرنالین	adrenalin
تیرنی	tierney
قفسی	klec
قفسی	klece
اصالتا	původně
فروزینونه	frosinone
وینفری	winfrey
اسمیث	smyth
گورها	hrobky
گورها	hroby
سینگلتون	singleton
دلوز	deleuze
استک	stack
بورل	burrell
سوزاندند	příkopy
تریپولی	tripolisu
لکسینگتون	lexingtonu
چنبره	torus
زانوک	zanuck
پریمو	primo
بوتا	botha
یارا	yara
آلدریچ	aldrich
پنس	pence
پنس	pencí
تادئوس	thaddeus
موتا	mota
جومو	jomo
بونگو	bongo
ویزه	visé
بارکلیز	barclays
آلبان	alban
ملانزی	melanésie
اوتا	ota
اوتا	uta
گایگر	geiger
سردخانه	márnici
سردخانه	márnice
نازکا	nazca
عسلی	zlato
جلیقه	vestu
جلیقه	vesta
شانکار	shankar
گلنگدن	vyhazov
پاتل	patel
الریه	pneumonie
توتم	totem
وستینگهاوس	westinghouse
لیوونی	livonska
گوبلز	goebbels
سرآشپز	šéfkuchař
سرآشپز	kuchař
موآم	maugham
فلکس	flex
برنر	brenner
وسیعتر	širší
وسیعتر	širší
مارلا	marla
مارلا	marlo
زهرآگین	jedovatý
زهرآگین	jedovaté
سورپرایز	překvapení
اوتیسم	autismus
الفت	spojenectví
الفت	aliance
برگریز	listnaté
مهدکودک	školky
مهدکودک	školka
مهدکودک	školka
دیکی	dickie
واگرایی	divergence
لالو	lalo
المو	elmo
تودرتو	vnořené
راستگو	upřímná
راستگو	čestný
راستگو	upřímný
سندای	sendai
مکانهایی	místy
مکانهایی	místa
مکانهایی	míst
هنریکه	henrique
آیالا	ayala
فانینگ	fanning
کرمهای	červi
کرمهای	červů
کرمهای	červy
کوالکام	qualcomm
کارستن	carsten
کارستن	karsten
مورهد	barevnohlávek
قماربازی	sázení
قماربازی	hazard
گیلدا	gilda
گائتانو	gaetano
کومانچی	komančů
بدگمان	cynický
کوپلند	copeland
باندونگ	bandung
آتیلیو	attilio
منات	manat
امدن	emden
تورکی	torquay
تواضع	zdvořilosti
تواضع	zdvořilost
تواضع	pokora
تواضع	skromnost
ستودنی	chvályhodné
ستودنی	obdivuhodné
ستودنی	obdivuhodný
گلوتامات	glutamát
پاریش	parrish
پاریش	farnosti
استند	stát
فینمارک	finnmark
پیتبول	pitbull
شتلند	shetland
گلادیس	gladys
فلوریان	florian
کیشیناو	chișinău
بنینی	benigni
فوردهام	fordham
پیکاپ	vyzvednutí
سیناپسی	synaptické
جغدها	sovy
توتی	totti
لوترک	lautrec
دوکاتی	ducati
تانژانت	tečnou
بارلو	barlow
اسپا	spa
اسپا	lázně
اسپا	lázeňské
تانتال	tantal
آسمانخراش	mrakodrap
نورفولک	norfolku
مینروا	minerva
کالیستو	callisto
اخاذی	vydírání
اخاذی	vydírání
اقساط	půjčovny
اقساط	pronájem
اقساط	půjčovna
سازبندی	instrumentace
زمکیس	zemeckis
کاراواجو	caravaggio
زاگورا	zagora
آواکس	awacs
رودین	rudin
استیم	páry
استیم	pára
استیم	parní
ایرآسیا	airasia
شیرر	shearer
نهار	oběd
نهار	obědy
سیمبین	symbian
گروزنی	grozném
کاسیاس	casillas
سترون	sterilizace
هایت	hyatt
هیدکی	hideki
لیبرتس	liberec
لسینگ	lessing
پنت	pont
هارلو	harlow
میخواند	volání
میخواند	telefonáty
میخواند	hovory
سیتا	sita
لنسر	lancer
هلمهولتز	helmholtzova
پرتلاش	pracovitý
نهفتگی	inkubace
ممد	adjuvans
کاتای	cathay
مورش	mureș
انگلسی	anglesey
میرز	meyers
گاربو	garbo
ماکروفاژها	makrofágů
پنجمی	pátá
پنجمی	páté
پنجمی	pátý
فرگه	frege
بوست	propagovat
چویی	choi
چویی	chuy
لینکلیتر	linklater
روشنتر	jasnější
روشنتر	světlejší
روشنتر	zapalovač
روشنتر	lehčí
کیشی	kiši
اورنسه	ourense
دامیان	damian
جانا	jano
جانا	jana
پم	pam
آئروفلوت	aeroflot
لاسن	lassen
آناهایم	anaheimu
دولان	dolan
گونزالوس	gonçalves
پیشاهنگ	skaut
پیشاهنگ	průzkumník
سوپراستار	superstar
میزهای	stoly
میزهای	tabulky
آداپتور	adaptér
بولدوزر	buldozer
بیمارستانها	nemocnice
بیمارستانها	nemocnic
ترز	therese
ضعیفتر	slabší
لاتاری	losování
لاتاری	loterie
لاتاری	loterii
تومسک	tomsku
گریفیتس	griffiths
آلمانیها	němců
آلمانیها	němci
فرانسیسکن	františkán
زمخت	hrubé
روسینی	rossini
لنیستر	lannister
اکسو	aksu
والنتینو	valentino
سخاوت	štědrost
اهیمه	ehime
آریادنه	ariadna
ترگو	târgu
بیندازیم	vrhač
سیلزی	slezsko
رامبرانت	rembrandt
حسد	závist
حسد	závidět
استروئید	steroidy
استروئید	steroidů
استروئید	steroidy
داوائو	davao
فوره	faure
ابلهانه	hloupé
مینوس	mínus
مینوس	minus
اتنولوگ	ethnologue
داروغه	maršál
دنچ	dench
توکویل	tocqueville
مگنوم	magnum
زندانهای	věznice
استراوینسکی	stravinského
تورفتگی	odrážky
تورفتگی	odrážka
تورفتگی	odsazení
مستاجر	nájemníky
مستاجر	nájemníci
مستاجر	nájemce
مستاجر	nájemník
قصابی	řezníci
قصابی	řezník
قصابی	řeznictví
سیبیل	sybil
سیبیل	knír
دش	dash
هاتن	houghton
اویونیک	avioniku
پمپیدو	pompidou
دادو	liborem
لاول	lowell
لاول	lovell
بالمر	balmer
ریکاوری	vymáhání
ریکاوری	zotavení
ریکاوری	obnova
ریکاوری	obnovy
ارهارد	erhard
سگال	segal
وینچنزو	vincenzo
البا	alba
البا	elba
اولدنبورگ	oldenburg
گومل	homel
لانداو	landau
سامره	samaří
میکاسا	mikasa
راسکو	roscoe
رجیو	reggio
نجوا	šepot
نجوا	converse
هیلر	hiller
لژیونر	legionář
مارکیز	markýz
مارکیز	markýzi
سایگون	saigonu
سندلر	sandler
سورل	sorel
هتر	heather
توروالدز	torvalds
دلالی	zprostředkování
پیزارو	pizarro
وارونا	varuna
بلاست	výbuch
داگر	daguerre
ورساچه	versace
پیتا	pita
پیتا	peta
جانم	drahý
جانم	drahá
فلوبر	flaubert
راسموسن	rasmussen
همنشینی	soudruhu
همنشینی	soudruh
همنشینی	společník
همنشینی	společnice
چتم	chatham
کانیون	kaňonu
کانیون	canyon
کانیون	kaňon
کبیری	velvyslanec
کبیری	velvyslankyně
هیراگانا	hiragana
گارسون	číšník
لندیس	landis
کورینتس	corrientes
دشانل	deschanel
دلخور	urazil
دلخور	otrávená
دلخور	otrávený
تفاله	spodina
تفاله	špína
بایوس	bios
تسلی	útěchou
تسلی	útěcha
تسلی	útěchy
تسلی	útěchu
فلت	plochý
فلت	byt
فلت	ploché
فلت	plochá
هامور	kanic
ایندول	indol
ردینگ	redding
اسپنس	spence
روبیو	rubio
کراک	crack
کاروسو	caruso
تأخیری	zpoždění
تأخیری	zdržení
تأخیری	prodlení
سرخوشی	euforie
کایتل	keitel
لیندبرگ	lindbergh
ترقوه	klíční
بیتمن	bateman
سیول	sewell
لیموترش	citrón
لیموترش	lemon
لیموترش	citron
ادسا	edessy
شتران	velbloudy
سوسور	saussure
گتا	guetta
بشکن	crack
فرث	firth
فابری	fabbri
ریویرا	riviera
کروزوئه	crusoe
کوپ	coop
آنیکا	annika
گواردیولا	guardiola
چفت	upevnění
چفت	upevňovací
چفت	západka
چفت	klika
کاشانه	obydlí
اسپرینت	sprint
کوبول	cobol
آلینا	alina
میبیند	vidí
کچلی	piedra
لدا	leda
مشتعل	hořlavé
مشتعل	planoucí
شای	shay
عابران	bezproblémovou
دارل	darrell
گادوین	godwin
بخاک	pohřbít
بخاک	pochovat
بخاک	zakopat
پاتریوت	patriot
پاتریوت	vlastenec
دودو	dudu
دودو	dodo
پاتک	protiútok
لایک	jako
لایک	like
بنکرافت	bancroft
زنبورداری	včelařství
ریوندل	roklinky
کورفو	korfu
پرادو	prado
برلیوز	berlioz
رودیگر	rüdiger
جوجو	jojo
جینز	jaynes
آکسلی	oxley
حام	šunka
حام	ham
حام	šunku
روگ	rogge
روگ	rogue
پروکوپیوس	prokopa
هاجسون	hodgson
جرمین	jermaine
یاروسلاو	jaroslav
دلتنگی	nostalgický
دلتنگی	muka
ترنوو	tarnovo
ترومبون	trombón
هنا	hanno
هنا	hannu
هنا	hanna
دلگرمی	povzbuzení
برونر	brunner
اسکولز	scholes
کولیما	colima
آرکت	arquette
حقارت	ponížení
حقارت	ponižování
پیتو	peto
موریتس	moritz
ویار	villars
برازنان	brosnan
جیکوبز	jacobs
قصدی	úmysl
قصدی	záměr
قصدی	úmysly
قصدی	záměry
یانا	yana
کورادو	corrado
چرخند	cyklon
یدی	jidiš
پیشرانش	pohon
تقرب	blízkost
لامارک	lamarck
ندامت	výčitky
والنبرگ	wallenberg
سرزنده	temperamentní
سرزنده	živá
غیور	žárlivý
استراوا	ostrava
پاموک	pamuk
تونز	melodie
والار	valar
شاولیای	šiauliai
دوختن	šít
دوختن	steh
ماچادو	machado
پرگامون	pergamon
برگسون	bergson
تیامین	thiamin
مبهوت	ohromí
عهدی	pakt
عهدی	paktu
فرمایشات	návrh
کهکشانها	galaxie
کهکشانها	galaxií
آریکا	arica
زودیاک	zodiac
کاباردینو	kabardsko
ساساری	sassari
کنیاتا	kenyatta
شدتی	tóny
هنکل	henkel
موقعیتهای	pozic
موقعیتهای	polohy
موقعیتهای	pozice
سپولترا	sepultura
سامنر	sumner
مانلی	mužný
پنکه	fanynka
پنکه	fan
پنکه	větrák
پنکه	fanoušek
پنکه	fanda
باست	bassett
سوئی	sui
هاربین	harbin
ورس	vars
لهاسا	lhase
الدعوه	dawa
استافورد	stafford
نیسون	neeson
کلاهبردار	podvod
کلاهبردار	podvodník
کلاهبردار	podvody
کلاهبردار	hustler
گولاگ	gulagu
تاباسکو	tabasco
لونی	looney
دوجین	desítky
دوجین	tucty
دوجین	desítek
دوجین	tucet
مونتزا	monza
جرویس	jarvis
دودمانهای	dynastií
کابوکی	kabuki
کاسپاروف	kasparov
انویدیا	nvidia
درایدن	dryden
فیثاغورث	pythagoras
سرها	hlav
سرها	hlavy
برتی	bertie
ساعتها	hodin
ساعتها	hodiny
ساعتها	hodiny
ساعتها	hodinek
ساعتها	hodinky
حسابرس	auditor
حسابرس	auditora
پیچه	helix
بمانید	zůstaň
بمانید	zůstat
بمانید	zůstaňte
آرمینیوس	arminius
کاردیومیوپاتی	kardiomyopatie
تعمیرکار	opravář
هوگ	hogg
روانکاوان	psychoanalýzu
بوکوفسکی	bukowski
جوابهای	odpovědi
جوابهای	odpovědí
نیمار	neymar
لیندی	lindy
پامپلونا	pamploně
کلاریس	clarice
کلگ	clegg
فرصتهای	příležitosti
فرصتهای	příležitostí
پوی	puy
مریت	merritt
سوختهای	paliva
سوختهای	paliv
هرتا	hertha
نوروود	norwood
کولار	kevlar
گودو	godota
طاس	plešatý
طاس	kostky
زبانشناس	lingvista
کونته	conte
ورنه	varna
سپیداج	sépie
زایده	zaida
الگوریتمهای	algoritmy
ناشیانه	trapné
ناشیانه	trapas
ناشیانه	trapný
مهاری	inhibiční
کلرات	chlorečnan
آسه	axon
اوسوالدو	osvaldo
پالمه	palme
لیمویی	citrón
لیمویی	lemon
لیمویی	citron
نایسریا	neisseria
یونیفرم	uniformy
یونیفرم	dresy
یونیفرم	uniforma
یونیفرم	uniformu
یونیفرم	uniformy
وارفارین	warfarin
معدنچی	horníci
سناریوهای	scénáře
سناریوهای	scénářů
شکفته	prozrazeno
ژیلینا	žilina
امریش	emmerich
تلاطم	turbulence
ایلای	eli
میکروفن	mikrofon
بوبو	bobo
تردستی	žonglování
لیلیث	lilith
ایکاروس	ikarus
تینو	tino
کایت	draka
کایت	kite
وایمن	wyman
تثنیه	deuteronomium
دق	bicí
سرنیزه	bajonet
سرنیزه	bajonety
گراوبوندن	graubünden
جدائی	narušení
جدائی	rozloučení
جدائی	loučení
ضدافسردگی	soupravy
ضدافسردگی	sestavy
سراشیبی	sklon
سراشیبی	svahu
داینامیک	dynamika
داینامیک	dynamický
داینامیک	dynamická
داینامیک	dynamické
بایس	valles
گالوی	galway
گالوپ	gallup
بوکسیت	bauxit
زرشکی	crimson
زرشکی	fialová
زرشکی	fialové
زرشکی	fialový
زرشکی	magenta
زرشکی	fialová
زیرواحد	podjednotku
آگریجنتو	agrigento
سوختگیری	tankování
سوختگیری	dobít
آلبیت	albit
مارگرت	margaret
مارگرت	markéta
مارشا	marsha
پروتئاز	proteázy
آنتاناناریوو	antananarivo
رولینز	rollins
نمازگزاران	uctívači
حیا	náhradní
تویتر	twitter
تویتر	twitteru
کاستلیون	castellón
محتاطانه	diskrétně
محتاطانه	diskrétně
محتاطانه	diskrétní
محتاطانه	rozumné
تئودوریک	theodorika
پاکو	paco
فینک	fink
عینتاب	gaziantep
باسورث	bosworth
افتراء	pomluva
افتراء	pomluvy
کلاسها	třídy
اسکوتر	skútr
ایستریا	istrie
رانکین	rankin
رامایانا	rámájana
نیول	newell
سرمازدگی	omrzliny
سرمازدگی	podchlazení
قدغن	zakázat
قدغن	zákaz
روکوکو	rokoko
ژوائو	joão
استخوانها	kosti
استخوانها	kostí
هذلولی	hyperbola
لکتر	lecter
استاینبک	steinbeck
توندرا	tundře
لریدا	lleida
بودریار	baudrillard
تانر	tanner
مانتی	monty
کلپتون	clapton
هولدر	držák
هولدر	držitel
استالینیسم	stalinismu
انسل	ansel
هافنیم	hafnia
مورل	morel
بذل	prozrazení
بذل	prozradí
تاسیتوس	tacitus
ذکاوت	talentu
ذکاوت	talent
ذکاوت	nadání
ارکستراسیون	instrumentací
برندون	brandon
مودلینگ	mödling
لانارکشر	lanarkshire
داوی	davi
اسلامگرا	islamistické
بومرنگ	boomerang
ظاهرش	zdání
آکوئینو	aquino
استراحتگاه	lounge
استراحتگاه	resort
لاندگرن	lundgren
سیسیلیا	cecilie
تیتوم	tatum
لیورمور	livermore
ایندوس	indus
تران	trần
سالیناس	salinas
سوچاوا	suceava
راسکین	ruskin
پوشکاش	puskás
کرسر	corsair
ویزیت	kol
ماناگوا	managua
چرکاسی	čerkasy
بازبودن	multitasking
سوماترایی	sumaterský
متابولیت	metabolit
اینده	budoucnosti
اینده	budoucí
اینده	budoucnost
اشتری	velbloudy
یالتا	jaltě
اسکوبی	scooby
ژیروسکوپ	gyroskop
گرامشی	gramsci
رونالدینیو	ronaldinho
کیکی	kiki
کوما	kuma
پرسیوال	percival
سندان	kovadlina
لزبین	lesba
لزبین	lesby
سندیکا	syndikátu
فابر	faber
رانا	rano
کالکین	culkin
لاینفک	vrozené
بنیه	výdrž
وایپر	viper
وایپر	zmije
سمیع	sami
جوابگو	odpovědný
جوابگو	zodpovědnost
جوابگو	odpovědnost
عزادار	truchlící
متیسون	matheson
فیزو	fusó
چالمرز	chalmers
بیلدربرگ	bilderberg
اختری	hvězdné
اختری	hvězdný
اختری	hvězdná
کوروس	corvus
هستینگز	hastings
میورا	miura
سوانسون	swanson
هاکون	haakon
متس	mets
