par	關於
fim	fim
alžīra	阿爾及爾
charadriidae	charadriidae
leandere	leander
histrionicus	histrionicus
dramatiska	戲劇性
kapets	capet
godīgumu	誠信
godīgumu	誠實
akita	秋田
transformatori	變壓器
epa	環保局
epa	環保署
arxiv	arxiv
garantija	擔保
garantija	保固
garantija	保障
garantija	擔保
garantija	保證
bosch	bosch
dēle	水蛭
posner	posner
sezonāla	季節
salomon	salomon
atrēzija	閉鎖
paredzamo	預計
paredzamo	預期
pārspīlēts	誇大
pārspīlēts	誇張
lck	lck
furukava	furukawa
rasējums	畫畫
rasējums	繪圖
rasējums	圖畫
rasējums	繪畫
iesniegums	提交
saglabāšanās	養護
saglabāšanās	保育
rezervēti	預留
rezervēti	保留
goslings	gosling
nautilus	nautilus
apvainojumi	指控
apvainojumi	侮辱
pastiprināšana	加固
pastiprināšana	強化
pastiprināšana	增援
pastiprināšana	加強
akla	瞎子
akla	盲目
akla	盲
akla	盲人
akla	瞎
selbst	selbst
apmāna	誤導
aaaa	aaaa
optimāla	最優
optimāla	最佳
optimāla	最佳
mot	mot
cietušais	受害人
cietušais	受害者
cietušais	死者
mohammed	穆罕默德
tīlings	鑲嵌
automatizēta	自動
automatizēta	自動化
semantiski	semantically
flīzes	瓷磚
lei	蕾
degvīns	伏特加
konkurētspēja	競爭力
ļaundaris	反派
eek	eec
porcija	portia
dict	dict
kārpas	疣
lambert	lambert
spīdīgs	光滑
muita	海關
muita	關稅
delano	delano
modernizācijai	現代化
reflekss	反射
vin	vin
sparģeļu	蘆筍
aizņēmumu	借款
aizņēmumu	借用
aizņēmumu	借
aizņēmumu	借貸
pobeda	pobeda
slēptās	隱藏
jautri	好玩
jautri	樂趣
jautri	搞笑
ķīnietis	中文
ķīnietis	漢語
ķīnietis	華人
skumji	悲哀
skumji	悲傷
skumji	傷心
skumji	難過
ofdm	ofdm
michele	michele
katarina	katarina
šaurumus	海峽
standartizēts	標準化
ulmane	ullmann
iedvesma	激勵
iedvesma	靈感
omar	omar
hronometrs	計時器
alvaro	alvaro
alķīmija	煉丹術
alķīmija	煉金術
pacifica	pacifica
paleontoloģijas	古生物
stanag	stanag
reaktorā	核反應堆
reaktorā	反應堆
hitomi	瞳
cupido	cupido
piekabju	拖車
kuģošana	划船
attālās	偏遠
attālās	遙控
attālās	遙控器
indoķīna	印度支那
radošs	創作
radošs	創意
radošs	創造性
menca	鱈魚
isis	isis
klaprots	klaproth
stimulētu	刺激
stimulētu	激發
krāpšana	舞弊
krāpšana	詐騙
krāpšana	欺詐
starpniekiem	中介
iespiešanās	滲透
hidroloģija	水文
gazeta	gazeta
pārraudzīt	監視器
pārraudzīt	監測
ūdenslīdēju	潛水員
makijs	mackey
nepiedots	unforgiven
pārvēršana	轉換
sertifikācija	認證
anulēt	取消
apturēšana	停職
apturēšana	暫停
sludinājums	廣告
naturgeschichte	naturgeschichte
izolēt	孤立
wireshark	wireshark
nepiemērots	不當
bakalauru	本科
mopasāns	maupassant
pievilcīgs	吸引力
pievilcīgs	帥哥
pievilcīgs	英俊
pievilcīgs	帥
milli	milli
tofu	豆腐
psalms	詩篇
plasma	等離子體
plasma	plasma
plasma	血漿
diegs	牙線
actitis	actitis
octavia	octavia
ķirbji	南瓜
nāras	美人魚
nāras	人魚
txt	txt
veidojošā	作曲
nicki	nicki
buržuāzija	資產階級
thymus	胸腺
belowclass	belowclass
kampfgruppe	kampfgruppe
hārpers	harper
reaģenta	試劑
pergaments	羊皮紙
īssavienojums	停電
kandži	漢字
laimīgā	幸運
ložņu	爬行
ibo	ibo
gal	加侖
naktsklubā	夜總會
handža	hanja
drm	drm
leko	lecco
dziedājums	誦經
dziedājums	chant
dziedājums	聖歌
noguris	累了
noguris	累
xliii	xliii
pārliecinošs	說服
springstīns	springsteen
aicinājumi	上訴
aicinājumi	呼籲
pielīdzina	同化
konsulārā	領事
mazgāt	洗洗
mazgāt	洗
pārkaršanas	過熱
kruīzu	巡航
kruīzu	郵輪
userboxes	userboxes
atvieglojumi	偏好
atvieglojumi	喜好
atvieglojumi	優惠
atvieglojumi	救濟
ddd	ddd
dautijs	doughty
ventilācija	通風
saknītes	ganglia
labiekārtošana	裝飾
saprātīgas	合理
raudu	哭
raudu	哭泣
biļetens	通訊
bumerangs	boomerang
csv	csv
iesit	水坑
wapen	wapen
kaitējuma	損傷
pzkpfw	pzkpfw
corax	corax
enzo	enzo
riepa	輪胎
riepa	胎
riepa	輪胎
riepa	tyre
dinamīta	炸藥
vājināt	減弱
vājināt	削弱
vājināt	弱化
qam	qam
sendmail	sendmail
midzuho	瑞穗
akropoles	acropolis
soundcloud	soundcloud
rasējumi	圖畫
rasējumi	圖紙
rasējumi	繪圖
vecmātes	助產士
matthews	matthews
uzslavu	表揚
uzslavu	贊美
uzslavu	稱贊
spektroskopija	光譜
ceil	ceil
epšteins	epstein
paracelzs	paracelsus
ncbi	ncbi
konsolidēt	鞏固
talantus	人才
rzeczpospolita	rzeczpospolita
messagebox	messagebox
iffhs	iffhs
phenjana	平壤
roche	roche
bamako	巴馬科
plegadis	plegadis
skatīšanās	檢視
skatīšanās	瀏覽
alternativemap	alternativemap
pārslu	flake
perifēro	周邊
perifēro	外圍
anemones	海葵
stark	stark
cyaneus	cyaneus
katalizatori	催化劑
burvjiem	巫師
burvjiem	奇才
tove	tove
noklusētais	違約
noklusētais	預設
webkit	webkit
stāžu	資歷
dza	dza
lionu	里昂
brodi	brody
motorkuģis	貨輪
motorkuģis	貨船
peterson	peterson
malhotra	malhotra
civilie	平民
krāsošana	印染
krāsošana	畫畫
krāsošana	畫
krāsošana	油畫
krāsošana	繪畫
kvalificēts	合格
integrēti	整合
locīšanas	折疊
locīšanas	摺疊
kaitina	煩人
kaitina	煩惱
kārena	karen
ama	ama
gadagrāmatas	年鑒
jai	jai
nitrāti	硝酸鹽
nitrāti	硝酸
patogēns	病原體
eksāmens	考試
rakstisks	書寫
rakstisks	撰寫
terapijai	治療
terapijai	療法
mirnijs	mirnyi
futbol	futbol
tankkuģi	油輪
faksa	傳真
pēcpusdienas	下午
pēcpusdienas	午後
priecīgi	興奮
priecīgi	激動
sorgo	高粱
gatčina	gatchina
mērce	醬
maui	maui
vaniļas	香草
taisnīga	公平
erythropus	erythropus
ultravioletās	紫外線
ultravioletās	紫外
npov	npov
worldfootball	worldfootball
ievainojumi	傷口
ikbāls	iqbal
puffinus	puffinus
aizmirsuši	遺忘
sārms	鹼液
pudelē	瓶子
pudelē	瓶
tenuirostris	tenuirostris
kritiens	秋季
kritiens	秋天
kritiens	跌倒
resursa	資源
torte	蛋糕
paradumus	習性
paradumus	習慣
dinamiskais	動態
ērce	蟎
pikniks	野餐
pikniks	郊遊
rosales	rosales
noguldījumi	存款
noguldījumi	押金
iulius	iulius
apkope	維護
apkope	維修
apkope	維持
apkope	保養
atvērtība	開放
prostitūciju	賣淫
rally	集結
rally	集會
cālis	雞肉
cālis	山雞
cālis	雞
wolfenstein	wolfenstein
naktsklubos	夜總會
mno	mno
pārdevējiem	賣方
lāpstu	鏟
lāpstu	鏟子
biksēm	突擊隊
biksēm	褲
biksēm	褲子
biksēm	長褲
spinefarm	spinefarm
atskaņotāji	球員
atskaņotāji	玩家
pvc	pvc
pvc	聚氯乙烯
deutschlands	deutschlands
nupedia	nupedia
saito	齋藤
mēģinājusi	未遂
mēģinājusi	企圖
spītīgi	頑固
františek	františek
boids	boyd
girondins	girondins
fermentācijas	消化
fermentācijas	發酵
iestrādāta	嵌入
iestrādāta	嵌入式
panikas	恐慌
mont	蒙特
mont	蒙
pateicība	感恩
ots	ots
glam	華麗
smaržvielu	芳香
smaržvielu	香氣
smaržvielu	芬芳
smaržvielu	香味
smaržvielu	香水
ašmora	ashmore
abstrakta	摘要
abstrakta	抽象
salīdzināmi	可比
phalaropus	phalaropus
isdn	isdn
atļautais	允許
atļautais	獲准
lccn	lccn
galtons	galton
savienošana	連結
savienošana	耦合
bruņukuģis	戰艦
naca	naca
inovatīva	革新
inovatīva	創新
daredevil	冒失鬼
primāra	初級
pārsūtīšana	傳送
pārsūtīšana	傳輸
pārsūtīšana	轉帳
pārsūtīšana	轉讓
pārsūtīšana	轉移
pārsūtīšana	轉送
pārsūtīšana	轉發
pārsūtīšana	轉運
slēpnis	埋伏
slēpnis	伏擊
salds	甜蜜
salds	甜
snmp	snmp
dilemma	困境
dilemma	進退兩難
deko	deco
deko	裝飾
legation	公使館
aizvietojis	通訊
squad	班長
squad	班
squad	小隊
trokšņi	噪聲
trokšņi	噪音
trokšņi	雜音
rotējošā	旋轉
marquis	侯爵
plantāciju	種植園
izlīgums	和解
samprass	sampras
ddt	滴滴涕
cepumi	餅乾
vissmagāk	最難
degradācija	退化
degradācija	降解
olīvas	橄欖
soleil	soleil
chatto	chatto
melus	謊言
atjauninājumi	更新
saslimstība	發病
saslimstība	發病率
touareg	touareg
davidovs	davydov
krāmu	清道夫
žogiem	擊劍
žogiem	劍術
esu	esu
dialogus	對話
zobārsta	牙醫
boxster	boxster
freiheit	freiheit
šķidri	液體
šķidri	液
šķidri	液態
līdzjutējiem	粉絲
hella	hella
slēpes	滑雪板
griešanas	切片
griešanas	切割
griešanas	削減
atrofija	萎縮
apelsīni	橙
apelsīni	橘子
almeida	almeida
prestige	威信
prestige	威望
prestige	聲望
norris	norris
dpi	dpi
safīra	藍寶石
aime	aime
rix	rix
adsl	adsl
hdmi	hdmi
kaskāde	串聯
dīzeļdegviela	柴油
redzējums	視覺
redzējums	願景
redzējums	視野
redzējums	展望
balsojam	表決
balsojam	投票
werden	werden
pārrunāt	討論
ihrer	ihrer
lumia	lumia
polen	polen
potenciālus	潛力
potenciālus	潛能
familiaris	familiaris
atlaišana	開除
atlaišana	解雇
atlaišana	免職
atlaišana	解聘
atlaišana	解職
reach	觸及
proletariāts	無產階級
moll	moll
ifc	ifc
amet	amet
stulbi	蠢
stulbi	笨
stulbi	愚蠢
stulbi	笨蛋
stulbi	傻
biežuma	頻率
ktm	ktm
apgriezto	逆
krāsoti	染色
krāsoti	染
cox	cox
jāierodas	抵達
jāierodas	到達
argus	argus
polonijs	釙
karāti	克拉
apkopošanas	編纂
apkopošanas	編譯
apkopošanas	匯編
bren	bren
kopēšanas	複製
horts	hort
sei	sei
dumbrāji	fens
izseko	跟蹤
gurķi	黃瓜
gurķi	黃瓜
vintage	復古
vintage	古董
civiliem	民事
kabarda	kabardino
paradisaea	paradisaea
izciršanas	渲染
nitrīda	氮化
duelis	決鬥
duelis	決戰
rehabilitācija	康復
monologs	獨白
monologs	獨角戲
aborta	流產
aborta	人工流產
aborta	墮胎
marsh	沼澤
prognozē	預估
prognozē	預報
prognozē	預測
pielāgo	適應
pielāgo	改編
omniglot	omniglot
apsīda	apsis
marķējums	標記
marķējums	標示
marķējums	標識
marķējums	標籤
parādsaistības	欠債
parādsaistības	負債
izklāstīti	大綱
izklāstīti	輪廓
firenze	firenze
sifiliss	梅毒
rīkojoties	演戲
rīkojoties	演技
rīkojoties	代理
hegemoniju	霸權
hegemoniju	霸權主義
bund	上灘
aerobikas	健身操
aerobikas	有氧運動
aerobikas	健美操
fireflies	螢火蟲
wikispecies	wikispecies
rezervuāra	水庫
rezervuāra	水塘
rodrigesu	hermanos
padziļināt	加深
padziļināt	深化
padziļināt	加深
padziļināt	深化
bingo	賓果
jāēd	吃
jāēd	吃了
orci	orci
mmhg	mmhg
apģērbi	成衣
apģērbi	服裝
apģērbi	衣物
apģērbi	衣服
apģērbi	服裝
apģērbi	衣物
apģērbi	衣服
klūgu	柳條
freiwilligen	freiwilligen
fruktozes	果糖
saulriets	夕陽
matrices	母體
matrices	矩陣
erste	erste
uzskaitīts	上市
diferenciācija	區分
diferenciācija	微分
destilācija	蒸餾
endo	遠藤
tld	tld
inkubatora	孵化器
dārgumiem	寶物
dārgumiem	財寶
dārgumiem	寶藏
bīstamība	危害
bīstamība	危害
burnout	倦怠
mikrobu	微生物
rezidenti	居民
dasypus	dasypus
necaurspīdīgs	不透明
kbps	kbps
intervāli	間隔
atgūšanās	回收
atgūšanās	恢復
atgūšanās	康復
atgūšanās	復原
atgūšanās	復蘇
hab	hab
inhibitors	抑制劑
šķirošanu	排序
topogrāfiskajā	地形
negodīgu	不公
globals	globals
fiber	纖維
pastkarti	明信片
nostra	nostra
iekāpšanas	寄宿
beirūta	貝魯特
tpr	tor
uzskaitītie	上市
sortbottom	sortbottom
reidos	突襲
ķiploku	大蒜
ķiploku	蒜
lepni	自豪
lepni	驕傲
hīnijs	heaney
adi	adi
cgs	cgs
nacionalizācijas	收歸國有
slēdzi	切換
slēdzi	開關
masāžas	按摩
ripo	捲
ripo	卷
kvains	quine
agilis	agilis
svītroti	刪除
rūpija	盧比
pārslēgties	切換
pārslēgties	開關
alg	alg
bearbeitet	bearbeitet
austiņu	耳機
rtt	rtt
jautāt	問
zim	zim
izskaušanas	鏟除
izskaušanas	根除
savādi	怪
savādi	怪異
savādi	奇怪
laulātā	配偶
viru	鉸鏈
farss	鬧劇
skaidas	薯條
skaidas	籌碼
skripts	劇本
fajr	fajr
novecošanas	老化
zaw	zaw
apkopojumi	匯編
daiana	dian
cinemas	電影院
nepiemērotu	不當
fonctions	fonctions
ticamība	可信度
ticamība	信譽
ticamība	公信力
ticamība	可靠性
kukuli	行賄
kukuli	賄賂
dur	dur
gurniem	臀
gurniem	臀部
nāriņa	美人魚
nāriņa	人魚
apbrīnu	欽佩
apbrīnu	仰慕
hobo	遊民
agate	瑪瑙
nozveja	接住
nozveja	漁獲量
brst	brst
gaspars	gaspar
vikidati	wikidata
bismuta	鉍
pliku	凝視
maoi	maois
jūtos	感受
jūtos	感覺
californicus	californicus
strada	strada
aviosabiedrības	航空公司
aviosabiedrības	航空
komodors	准將
konfigurēt	配置
ebel	ebel
laktozi	乳糖
transplantācijas	移植
transplantācijas	移植
transplantācijas	移植
digi	digi
kinect	kinect
slāpes	渴
slāpes	口渴
tulpes	鬱金香
nemiers	焦慮
doyle	doyle
yue	岳
līdzsvarotu	平衡
līdzsvarotu	均衡
sabotāžu	破壞
metabolisms	代謝
metabolisms	新陳代謝
megana	megan
mato	mato
mijagi	宮城
nenoteikts	含糊
mačado	machado
pastiprināšanu	加固
pastiprināšanu	強化
pastiprināšanu	增援
pastiprināšanu	加強
virvju	繩
virvju	繩子
virvju	繩索
sirpjveida	鐮刀
espace	espace
bismarck	俾斯麥
līzings	租借
līzings	租賃
pīlāru	柱
pīlāru	支柱
streptococcus	鏈球菌
metriskās	度量
progresējošu	先進
cinobra	辰砂
diaz	diaz
sudrabkarūsa	金魚
beograd	beograd
blekets	blackett
taschenbuch	taschenbuch
stf	stf
nespēks	弱
nespēks	缺點
nespēks	薄弱
nespēks	軟弱
nespēks	弱點
nespēks	疲勞
sveicināti	你好
restes	燒烤
mēģini	嘗試
mēģini	試試
nekroze	壞死
basestyle	basestyle
garets	garrett
stulbs	蠢
stulbs	笨
stulbs	愚蠢
stulbs	笨蛋
stulbs	傻
stulbs	啞
thalassarche	thalassarche
lea	lea
īpašvārds	形容詞
algol	algol
albērss	albers
aizliegšana	禁止
strupceļu	僵局
ienākums	收入
nepārtrauktību	持續性
nepārtrauktību	連續性
mērkaziņas	gallinago
repins	repin
samariešu	samaritan
dūri	拳
dūri	拳頭
avril	avril
daydream	白日夢
mdna	mdna
mēslojums	糞便
mēslojums	施肥
mēslojums	肥料
mēslojums	化肥
mēslojums	肥料
jokus	笑話
perfekta	完美
tirāns	暴君
piotr	piotr
grāmatvedību	會計
stieņi	酒吧
stieņi	小節
čības	拖鞋
čības	拖鞋
vientuļa	孤單
vientuļa	寂寞
vientuļa	孤獨
nodarbinātie	僱員
nodarbinātie	員工
gpa	gpa
austeru	牡蠣
austeru	牡蠣
austeru	蠔
kabomani	tapirus
lpga	lpga
stanislaus	stanislaus
sarakstes	書信往來
uzvilkts	格子
translators	翻譯
nodevējs	叛徒
nodevējs	叛賊
redir	redir
fleetwood	fleetwood
leucopterus	leucopterus
mēslojuma	肥料
bucket	水桶
bucket	桶
johns	johns
slotas	掃帚
piekļūst	存取
smaržvielas	香水
eksperte	專家
misu	mash
aspirīnu	阿司匹林
ebert	ebert
folks	faulk
patērētājus	消費者
goldbergs	goldberg
stiprināšana	加強
blink	眨
blink	閃爍
blink	眨眼
lavleisa	lovelace
sūtra	金剛經
sūtra	經
jāaizstāv	捍衛
jāaizstāv	保衛
sourceforge	sourceforge
minecraft	minecraft
abortus	流產
abortus	人工流產
abortus	墮胎
rdm	rdm
ieplūdes	招收
ieplūdes	灣
akru	英畝
mīļi	可愛
geizers	間歇泉
kavaljēri	cavalieri
incidentiem	事件
demonstrantiem	示威者
powerbook	powerbook
ntv	ntv
konverģence	收斂
sohn	sohn
pilngadībai	青春期
desu	香腸
desu	腸
šedevri	傑作
hub	樞紐
hub	中樞
melanocephala	melanocephala
kontribūciju	補償
kontribūciju	賠償
aprikozes	杏子
gibonss	gibbons
nena	nena
methode	methode
abonentiem	訂戶
firaxis	firaxis
karbīds	碳化
karbīds	碳化物
dok	doc
glāzes	眼鏡
blaue	blaue
lettre	lettre
pazušanas	失蹤
unser	unser
izmisuma	絕望
izmisuma	絕望
detlef	detlef
atpakaļgaitā	逆
atpakaļgaitā	反轉
atpakaļgaitā	扭轉
atpakaļgaitā	反向
atpakaļgaitā	倒轉
stīvas	僵硬
stīvas	僵
kaspar	kaspar
desa	香腸
desa	腸
dadzīši	carduelis
medina	medina
aromāta	芳香
aromāta	香氣
aromāta	芬芳
aromāta	香味
aromāta	香水
atpirkt	兌換
uzkrājumi	儲蓄
uzkrājumi	節省
uzkrājumi	節約
alpina	alpina
uzticas	信託
izsekošana	追查
izsekošana	追蹤
izsekošana	追蹤
izsekošana	跟蹤
atbrīvoto	解放
maldi	妄想
maldi	錯覺
maldi	謬論
maldi	謬誤
bohai	渤海
taisnīgi	公平
reflist	reflist
entuziasma	熱心
entuziasma	熱情
pavillon	pavillon
carolinensis	carolinensis
salpetri	硝石
heinrichs	heinrichs
citrus	柑橘
volodimira	volodymyr
whitesnake	whitesnake
calderón	calderón
skaļruņi	擴音器
lukturis	燈
lukturis	電燈
castillo	castillo
funkcionāla	功能
mua	mua
laboratoriski	實驗室
laboratoriski	化驗室
dzjiņpins	jinping
pīrāgu	餡餅
pīrāgu	派
konsistence	紋理
absorbciju	吸收
yan	閻
yan	燕
yan	嚴
yan	顏
tsn	tsn
smaragdu	綠寶石
piedzēries	醉
piedzēries	醉酒
piedzēries	喝醉
sportiva	sportiva
schlacht	schlacht
georgius	georgius
spirālveidīgie	lophotrochozoa
kanto	關東
nocērtot	斬首
foca	foca
efraims	ephraim
bonhēfers	bonhoeffer
itanium	itanium
priekšnosacījums	先決條件
priekšnosacījums	先決條件
priekšnosacījums	前提
paulina	paulina
majonēze	蛋黃醬
biographies	傳記
pārvadāšana	馬車
pārvadāšana	運輸
pārvadāšana	交通
pārvadāšana	運輸
pārvadāšana	交通
cenšamies	嘗試
uhf	超高頻
avro	avro
alianza	alianza
lietussargu	傘
lietussargu	雨傘
luise	luise
ruka	ruka
pieņemam	接受
anulēta	撤回
portfelis	公事包
edna	edna
oboja	雙簧管
urbanus	urbanus
colwidth	colwidth
renāra	角
jwt	jwt
antigēna	抗原
schach	schach
fussballdaten	fussballdaten
gam	gam
eddy	eddy
yanmar	yanmar
korobovs	korobov
instalēt	安裝
piezemēšanās	降落
piezemēšanās	登陸
piezemēšanās	落地
piezemēšanās	著陸
ierosinātāji	發起人
jankoviča	janković
mobilitātes	調動
mobilitātes	流動
mobilitātes	流動性
asarveidīgās	perciformes
mcgraw	mcgraw
remonti	維修
remonti	修繕
remonti	修理
licht	licht
interleikīna	interleukin
kanepi	kanepi
tdma	tdma
ach	ach
coda	coda
ocr	ocr
klasesbiedriem	同班同學
klasesbiedriem	同學
baird	baird
aizvainojumu	怨恨
regnum	regnum
laktozes	乳糖
inficēta	感染
slēdži	開關
maiņās	輪班
nobijies	害怕
lof	lof
lotreks	lautrec
sepīrs	sapir
piemērojams	適用
izliektā	彎曲
veselīgi	健康
gwh	gwh
musicbrainz	musicbrainz
gropiuss	gropius
ārējs	額外
ārējs	多餘
apšauda	炮擊
laimīgais	幸運
jama	jama
elēģija	殤
burkāni	胡蘿蔔
burkāni	胡蘿蔔
burkāni	蘿蔔
bumbieru	梨
bumbieru	梨果
ateisms	無神論
ražīgums	生產力
basām	赤腳
basām	赤足
lāpstas	鏟子
pārlūkot	瀏覽
stimulācijas	刺激
sulīgi	多汁
pabeigšana	竣工
rapšu	強姦罪
rapšu	強姦
rapšu	強暴
apkopt	新郎
aploksnes	信封
hsc	hsc
mājokļi	住房
slēpta	隱藏
raud	哭了
raud	哭
raud	哭泣
saldumi	甜食
saldumi	糖果
pseido	偽
ratiņi	電車
diplomātiem	外交官
prototipus	原型
polygram	polygram
netiešie	間接
regni	regni
aizspriedumus	偏見
aizspriedumus	偏見
kanagavas	神奈川
militārisma	軍國主義
vezālijs	vesalius
sourceid	sourceid
mew	擢
pārpildīta	擁擠
kohēzija	凝聚
kohēzija	凝聚力
oka	岡
automobil	automobil
antina	antin
allah	真主
allah	阿拉
hintelārs	huntelaar
maatai	maathai
nbn	nbn
fips	fips
desantnieki	傘兵
loyd	loyd
pirma	首先
pirma	第一
fluorescences	螢光
rpc	rpc
demogrāfiskās	人口
saiga	saiga
umg	umg
sprauslas	噴嘴
sprauslas	噴嘴
polietilēna	聚乙烯
neglīts	醜八怪
neglīts	醜
neglīts	醜陋
atvaļinājums	休假
atvaļinājums	離開
atvaļinājums	假期
atvaļinājums	渡假
atvaļinājums	度假
spridzinātāju	轟炸機
apgāzās	傾覆
inversijas	反轉
omnibus	總括
mangroves	紅樹
mangroves	紅樹林
aprakts	埋
aprakts	埋葬
hipotenūza	斜邊
aizmirsis	遺忘
coerulescens	coerulescens
nopelna	掙
nopelna	賺取
nopelna	賺
parlamenti	議會
trošu	繩
trošu	繩子
trošu	繩索
dienasgaismas	日光
ibex	ibex
netīši	不經意
globālie	全球
cuso	cuso
dzelte	黃疸
spilgtuma	亮度
tekstilizstrādājumu	紡織業
tekstilizstrādājumu	紡織
tekstilizstrādājumu	紡織品
propāns	丙烷
diktē	口述
orgasms	高潮
pārskatīšana	評語
pārskatīšana	審查
pārskatīšana	審查
pārskatīšana	訂正
pārskatīšana	修訂
lehrer	lehrer
metabolismu	代謝
metabolismu	新陳代謝
vic	mips
vic	mip
caryophyllales	caryophyllales
mbk	mbk
krustcelēs	十字路口
loms	接住
sirdsapziņa	良知
sirdsapziņa	良心
nationalgeographic	nationalgeographic
pievilcīgas	吸引力
mencas	鱈魚
riebumu	反感
riebumu	厭惡
psg	psg
ļaundabīga	惡性
batsford	batsford
šaujamieroci	火器
ign	ign
kontrabanda	走私
kontrabanda	偷渡
cjinhai	青海
fitzroy	fitzroy
bal	bal
dīgst	萌芽
slavenība	名流
slavenība	名人
civ	civ
tītara	土耳其
ceturkšņa	季刊
ceturkšņa	每季
ceturkšņa	季度
dakšu	叉
dakšu	叉子
aorta	大動脈
temperamentu	脾氣
voits	voight
gaume	味道
gaume	味覺
gaume	品味
ammāna	阿曼
ammāna	安曼
hif	hif
kovbojs	牛仔
siltumnīcās	溫室
siltumnīcās	溫室
mīnusi	弊
mīnusi	cons
kfz	kfz
eimsa	ames
regency	regency
viklifs	wycliffe
vadītspējas	電導
maisījumi	混合物
lightwave	lightwave
polsat	polsat
radiatori	散熱器
omāriem	龍蝦
savage	野人
savage	野蠻
skarbi	苛刻
skarbi	嚴酷
skarbi	嚴厲
vogel	vogel
soho	soho
sintētiska	合成
birmu	緬
birmu	緬甸
karabīne	卡賓槍
šenonas	shannon
azul	azul
kgf	kgf
vnk	cgi
fokstrots	foxtrot
boulinga	保齡球
seo	徐
fiskālo	財政
interwikis	interwikis
kubi	方塊
kubi	立方體
katli	鍋爐
pabalsts	受益
pabalsts	津貼
pandion	pandion
telūrs	碲
krodziņš	客棧
krodziņš	酒館
priekā	歡呼聲
laudrups	laudrup
centrifūgas	離心機
tūlītējas	即時
allgemeinen	allgemeinen
zobārsti	牙醫
tuk	敲
mīļotājiem	戀人
mīļotājiem	愛人
mīļotājiem	情侶
mīļotājiem	情人
pindars	pindar
gaidām	等候
gaidām	等待
zobenus	劍
attīrīti	純化
gontjērs	gontier
epp	epp
kalendāri	日曆
bazalts	玄武岩
pax	pax
pax	大同
alca	alca
biologie	biologie
jūraszālēm	海帶
jūraszālēm	海藻
weiß	weiß
etiķete	標籤
famas	famas
intervences	干預
intervences	干涉
reiboņi	眩暈
sheikh	sheikh
pcmcia	pcmcia
tyrannus	tyrannus
investēt	投資
iterator	iterator
intuīciju	直覺
surabaja	泗水
nobis	nobis
kera	kera
beim	beim
scsi	scsi
pūru	聘禮
pūru	嫁妝
estrada	estrada
čuksti	耳語
čuksti	輕聲
zbrojovka	zbrojovka
zend	zend
sakai	酒井
aizsargāšana	保護
spogulīt	鏡
spogulīt	鏡子
rkc	rkc
typus	䱵
melones	瓜
melones	甜瓜
sybase	sybase
usercategory	usercategory
freedos	freedos
sip	sgp
sip	sia
sip	sip
izkārnījumi	糞便
izkārnījumi	凳子
izkārnījumi	排泄物
izkārnījumi	凳子
piešķirtie	指派
aest	aest
pārejošs	短暫
plaukstoša	興旺
plaukstoša	蓬勃發展
plaukstoša	欣欣向榮
mentalitāti	心態
bruģi	瓦礫
bruģi	碎石
humānā	人道
humānā	人道主義
viesizrādes	巡演
rūpnieciskais	工業
bezdarbnieki	失業者
bezdarbnieki	失業
commodo	commodo
vienpusēja	單方面
vienpusēja	單方
vienpusēja	單邊
kreditoru	債權人
tantala	鉭
piekabes	拖車
piekabes	預告
piekabes	拖車
piekabes	預告片
līdzjūtības	慰問
līdzjūtības	弔唁
powerpoint	powerpoint
epitāfija	墓誌銘
laupīšana	打劫
laupīšana	劫
laupīšana	搶劫
individualitāti	個性
adf	adf
zbl	ldl
gaisotne	氣氛
gaisotne	大氣
gaisotne	大氣層
gaisotne	氛圍
atbruņošanās	裁軍
alain	alain
ssd	ssd
kastīte	紙箱
terpēni	萜
nepiemērota	不當
canaria	canaria
bietes	甜菜
bietes	甜菜
lietos	石膏
lietos	投
lietos	演員
bāri	酒吧
bāri	bar
quatre	quatre
sāļa	鹹
sāļa	咸
jacobs	jacobs
dotācijas	補助金
anoreksija	厭食症
pge	pge
nežēlība	暴行
dfr	油炸
dfr	煎
grozījums	修正案
grozījums	修正
grozījums	修改
mate	交配
mate	隊友
kokteilis	雞尾酒
dzijas	紗
awb	awb
lūgumi	請求
lūgumi	要求
dzjansji	江西
sedriks	cedric
sevastova	sevastova
pdc	pdc
distrowatch	distrowatch
nisa	nisa
movistar	movistar
yitzhak	yitzhak
kontracepciju	避孕
farc	farc
kopē	複製
hms	hms
winamp	winamp
bāreņiem	孤兒
lēkme	癲癇
lēkme	扣押
stimulanti	興奮劑
pūliņi	努力
zosveidīgo	anseriformes
malacostraca	malacostraca
lej	澆
oao	oao
sēpijas	墨魚
gks	gks
nauka	nauka
piesaistīšana	吸引
lustra	吊燈
luria	luria
neaktīvi	閒置
grafiki	圖表
grafiki	附表
dekrēti	法令
dekrēti	政令
bildei	照片
bildei	圖片
ketonu	酮
dolāros	美元
knut	knut
džouns	jones
optimāli	最優
optimāli	最佳
optimāli	最佳
sintētisks	合成
mājsaimniecībām	住戶
albogularis	albogularis
visgrūtāk	最難
tīrradņi	掘金
minimālisma	簡約
hobsbaums	hobsbawm
vaterland	vaterland
espana	espana
kvai	葵
wilhelmine	wilhelmine
ucm	ucm
ķīlnieki	人質
akino	aquino
grosse	grosse
radzes	窗台
icann	icann
sintētiskie	合成
gedanken	gedanken
chat	聊
chat	聊天
mma	mma
norobežotā	標定
hoch	hoch
