और	وال
पेट्रोल	بنزين
इंटरफेस	واجهة
इंटरफेस	الواجهة
इंटरफेस	مترجم
इंटरफेस	المترجم
इंटरफेस	التدخل
नायिका	بطل
नायिका	البطل
नायिका	البطلة
नायिका	بطلة
फॉक्स	ثعلب
फॉक्स	فوكس
फॉक्स	الثعلب
हड़ताल	اضراب
हड़ताल	الاضراب
हड़ताल	الضربة
यमन	اليمن
स्टैनफोर्ड	ستانفورد
चार्ली	تشارلى
चार्ली	تشارلي
चार्ली	شارلي
पेशी	العضلات
पेशी	العضلة
पेशी	عضلة
पेशी	عضلات
मीरा	ميرا
स्टोरी	ستوري
स्टोरी	قصة
स्टोरी	حكاية
स्टोरी	القصة
स्टोरी	قصه
सिपाही	جندي
सिपाही	الجندي
सिपाही	الجندى
कमांडर	قائد
कमांडर	القائد
फ्लैश	تطفو
फ्लैश	الوميض
फ्लैश	وميض
फ्लैश	فلاش
निरन्तर	مستمر
निरन्तर	متواصل
निरन्तर	مستمرة
निरन्तर	متواصلة
संग	سانغ
संग	سانج
जिमी	جيمى
जिमी	جيمي
मुलायम	ناعمة
मुलायम	الناعمة
मुलायम	لينة
मुलायम	ناعم
दही	لبن
दही	الزبادي
दही	اللبن
अमीरात	امارة
अमीरात	الامارة
अमीरात	الامارات
एंटी	مناهضة
सहयोगियों	الزملاء
सहयोगियों	زملاء
महिमा	المجد
महिमा	مجد
शेक्सपियर	شيكسبير
शेक्सपियर	شكسبير
दर्शाती	المعارض
दर्शाती	معارض
मिथुन	الجوزاء
रूट	دروب
रूट	طرق
रूट	روت
रूट	جذور
रूट	الجذر
रूट	جذر
फिलिप्स	فيليبس
समझाने	شرح
समझाने	فسر
समझाने	اشرح
सार्वभौमिक	عالمية
सार्वभौमिक	العالمية
डाक्टर	الدكتور
डाक्टर	طبيب
डाक्टर	دكتور
डाक्टर	الطبيب
डाक्टर	دكتورة
व्यर्थ	عبثا
महाद्वीपीय	القاري
महाद्वीपीय	القارئ
इस्तीफा	استقالة
इस्तीफा	الاستقالة
इस्तीफा	الاستقالة
गिरा	سقوط
गिरा	اسقط
गिरा	السقوط
गिरा	الخريف
ध्येय	المرمى
ध्येय	هدف
ध्येय	الهدف
ध्येय	السبب
ध्येय	سبب
ध्येय	اسباب
ध्येय	الاسباب
ताइवान	تايوان
ताइवान	تايبيه
पल	اللحظات
पल	moments
पल	لحظات
पल	اللحظة
डाले	دايلي
उच्चतर	اعلى
उच्चतर	الاعلى
अभिनेताओं	الممثلون
अभिनेताओं	الفعاليات
अभिनेताओं	فعاليات
अभिनेताओं	ممثلون
अत्याचार	فظائع
अत्याचार	الفظائع
बहाव	الانجراف
बहाव	تنجرف
दाँत	السن
दाँत	سن
एबरडीन	aberdeen
इंकार	ارفض
गोपनीयता	السرية
गोपनीयता	السرية
गोपनीयता	خصوصية
गोपनीयता	الخصوصية
वार्ड	عنبر
वार्ड	ورد
वार्ड	وارد
क्लार्क	كلارك
मास्को	موسكو
रकम	المبالغ
रकम	مبالغ
चूना	الجيري
आपत्ति	الاعتراض
आपत्ति	اعتراض
आपत्ति	اعتراضات
आपत्ति	الاعتراضات
विपक्ष	المعارضون
विपक्ष	معارضة
विपक्ष	المعارضة
दीवान	ديوان
डब	داب
मतदाता	الناخبون
मतदाता	الناخبين
मतदाता	مصوت
मतदाता	المصوتين
प्रवर्तक	المروج
प्रवर्तक	مروج
सूखी	الجافة
सूखी	جاف
सूखी	جافة
चेहरा	وجه
चेहरा	واجه
चेहरा	الوجه
भूकम्प	زلزال
भूकम्प	الزلزال
प्रधानता	اولويات
प्रधानता	الاولوية
जला	حرق
जला	بحرق
जला	احرق
जला	الحرق
शिष्यों	تلاميذ
पूर्वजों	الاجداد
वाल्व	صمام
वाल्व	الصمام
भाषाई	لغوي
भाषाई	لغوية
भाषाई	لغويا
धोखा	الغش
धोखा	يغش
धोखा	غش
धोखा	الغش
दाता	متبرع
दाता	المانح
दाता	المانحة
दाता	المتبرع
दाता	المعطي
किंग्स	الملوك
किंग्स	ملوك
नेटवर्किंग	للتواصل
नेटवर्किंग	التواصل
हटाना	الحذف
हटाना	ازالة
अर्जेंटीना	الارجنتين
परिप्रेक्ष्य	المنظور
परिप्रेक्ष्य	منظور
इंसान	انسان
इंसान	بشري
इंसान	بشرية
इंसान	الانسان
सूडान	السودان
अलगाव	عزلة
अलगाव	العزل
अलगाव	العزلة
स्पर्धा	المتنافسة
वादा	عدني
वादा	الوعد
वादा	دك
वादा	وعد
चालीस	الاربعين
चालीस	اربعون
चालीस	اربعين
उपवास	الصيام
अप्रत्यक्ष	الضمنية
अप्रत्यक्ष	ضمنا
अप्रत्यक्ष	ضمنيا
अप्रत्यक्ष	ضمنية
अप्रत्यक्ष	ضمني
मंत्रियों	وزراء
मंत्रियों	الوزراء
सौदा	التعامل
सौदा	صفقة
सौदा	الاتفاق
सौदा	الصفقة
सौदा	اتفاق
सुनवाई	سماع
सुनवाई	السمع
विजेताओं	الفائزين
विजेताओं	الفائزون
बुधवार	الاربعاء
पीस	طحن
पीस	القطعة
पीस	قطعة
प्रतियां	نسخ
प्रतियां	النسخ
कार्यकर्ताओं	العمال
कार्यकर्ताओं	العاملون
कार्यकर्ताओं	عمال
कार्यकर्ताओं	النشطاء
कार्यकर्ताओं	نشطاء
कार्यकर्ताओं	الناشطين
सीमाएँ	النطاقات
सीमाएँ	نطاقات
सीमाएँ	حدود
सीमाएँ	الحدود
सीमाएँ	حدود
समाजों	المجتمعات
समाजों	مجتمعات
समाजों	الجمعيات
इथियोपिया	اثيوبيا
मालिकों	المروجين
मालिकों	مالكو
स्थानिक	المكاني
अधिकांशतः	غالبا
हीरा	الماس
हीरा	الماسة
हीरा	ماسة
हीरा	دايموند
किनारों	الحواف
डॉट	نقطة
डॉट	دوت
संध्या	عشية
संध्या	حواء
संध्या	ايف
संध्या	المساء
संध्या	مساء
संध्या	الغسق
मिशेल	ميشيل
मिशेल	ميتشل
मिशेल	ميتشيل
मोटा	سميك
मोटा	سميكة
मोटा	السمين
मोटा	بدين
मोटा	الدهون
मोटा	سمين
मोटा	دهن
अंकन	الوسم
वरदान	نعمة
सलमान	سلمان
दुख	البؤس
आर्यों	اريان
फ्रेडरिक	فريدريك
प्लग	سدادة
मानद	فخري
नमी	الرطوبة
संग्रहण	التشكيلات
संग्रहण	المجموعات
संग्रहण	مجموعات
संग्रहण	التحصيل
संग्रहण	مخزن
संग्रहण	المخزن
संग्रहण	التخزين
संग्रहण	تخزين
संग्रहण	مجموعة
संग्रहण	جمع
संग्रहण	المجموعة
संग्रहण	تحصيل
संग्रहण	التحصيل
राष्ट्रवाद	قومية
राष्ट्रवाद	القومية
समर्पण	تكريس
काबुल	كابول
काबुल	كابل
फिलहाल	حاليا
आलोचनात्मक	حرجة
आलोचनात्मक	الحرجة
आलोचनात्मक	حرج
प्रतिस्पर्धी	المنافسين
प्रतिस्पर्धी	منافس
प्रतिस्पर्धी	المنافس
प्रतिस्पर्धी	تنافسية
प्रतिस्पर्धी	تنافسي
प्रतिस्पर्धी	التنافسية
आयरन	حديدي
आयरन	حديد
आयरन	الحديد
कार्यालयों	مكاتب
कार्यालयों	المكاتب
स्टाफ	الموظفون
स्टाफ	موظفون
स्टाफ	الموظفين
फिल्टर	فلتر
फिल्टर	تصفية
फिल्टर	مرشح
फिल्टर	المرشح
फिल्टर	رشح
डाई	صبغة
डाई	الصبغة
डाई	صبغ
आंदोलनों	التحركات
आंदोलनों	الحركات
जटिलता	التعقيد
जटिलता	تعقد
जटिलता	تعقيد
देखिये	شاهد
देखिये	ساعة
देखिये	راقب
देखिये	مشاهدة
स्विस	السويسرية
स्विस	السويسري
स्विस	سويسرية
स्विस	سويسري
कटाई	حصاد
कटाई	الحصاد
कटाई	حصاد
रूढ़िवादी	محافظ
रूढ़िवादी	محافظة
रूढ़िवादी	المحافظة
फोर्ट	حصن
फोर्ट	الحصن
फोर्ट	فورت
चमड़े	الجلود
चमड़े	الجلد
चमड़े	جلد
चमड़े	جلدية
अनुपालन	الامتثال
अनुपालन	امتثال
हफ्ते	اسبوعا
हफ्ते	الاسبوع
हफ्ते	اسبوع
हफ्ते	الاسابيع
हफ्ते	اسابيع
प्रतिज्ञा	التعهد
प्रतिज्ञा	تعهد
चैंपियंस	الابطال
चैंपियंस	ابطال
मुद्रित	مطبوعة
मुद्रित	مطبوع
वास्तुकार	معماري
अभिनव	مبتكر
अभिनव	مبتكرة
चयापचय	الايض
कनेक्शन	الصلات
कनेक्शन	الارتباطات
कनेक्शन	اتصال
कनेक्शन	الاتصال
कनेक्शन	تزامن
अरस्तू	ارسطو
बिली	بيلي
बिली	بيلى
अरविन्द	aurobindo
अर्द्ध	شبه
खाया	توكل
बार्सिलोना	برشلونة
बार्सिलोना	برشلونه
अग्रिम	المتقدم
अग्रिम	مسبق
अग्रिम	مقدما
अग्रिम	مقدم
अग्रिम	السلف
अग्रिम	سلف
अस्त्र	استرا
माइक्रोफोन	الميكروفون
अब्राहम	ابراهيم
अब्राहम	ابراهام
जुड़वां	توام
जुड़वां	توائم
जुड़वां	التوائم
जुड़वां	توام
प्रिक्स	prix
गोल्फ	الغولف
गोल्फ	جولف
गोल्फ	الجولف
गोल्फ	غولف
विडियो	بالفيديو
विडियो	الفيديو
विडियो	فيديو
गोले	طلقات
गोले	لقطات
गोले	القذائف
गोले	قذائف
हज़ारों	الاف
हज़ारों	الالاف
हिप	ورك
हिप	الورك
हिप	هيب
क्षीण	طفيفة
क्षीण	طفيف
मंजिल	ارضية
मंजिल	طابق
मंजिल	الارضية
मंजिल	الطابق
मूर्तियां	الاصنام
कीमतों	اسعار
कीमतों	الاسعار
ट्रॉफी	الكاس
दुरुपयोग	الاساءة
दुरुपयोग	اساءة
पुनर्जागरण	النهضة
शेट्टी	شيتي
मिल्वौकी	ميلواكي
मिल्वौकी	ميلووكي
कंधे	الكتف
कंधे	كتف
मज़बूत	قوى
मज़बूत	قويا
मज़बूत	قوية
मज़बूत	قوي
कंट्रोल	التحكم
कंट्रोल	السيطرة
कंट्रोल	سيطرة
कंट्रोल	تحكم
कंट्रोल	ctrl
थीम	مواضيع
थीम	موضوعات
थीम	المواضيع
थीम	الموضوعات
थीम	السمة
थीम	سمة
थीम	الموضوع
थीम	موضوع
पाउडर	بودرة
पाउडर	البارود
पाउडर	المسحوق
पाउडर	مسحوق
समाजवाद	الاشتراكية
समाजवाद	للاشتراكية
संगमरमर	الرخام
सेक्स	جنس
सेक्स	الجنس
शेखर	شيكار
वीरता	البطولة
कीर्ति	الشهرة
कीर्ति	شهرة
मिलाने	ميلان
मिलाने	ميلانو
जेन	جاين
जेन	جين
अरबों	بلايين
अरबों	المليارات
अरबों	مليارات
गतिशीलता	التنقل
कहां	اين
कहां	حيث
आतंरिक	الداخلية
आतंरिक	داخلي
आतंरिक	داخلية
आतंरिक	داخليا
कैथरीन	كاثرين
करन	كاران
पत्ती	ورقة
हिम	ثلج
हिम	الثلج
हिम	سنو
कब्ज़ा	حيازة
कब्ज़ा	الحيازة
कब्ज़ा	الاستحواذ
कब्ज़ा	امتلاك
कब्ज़ा	الاستيلاء
कब्ज़ा	استيلاء
हस्तांतरण	الارسال
हस्तांतरण	ارسال
हस्तांतरण	التحويل
हस्तांतरण	النقل
हस्तांतरण	نقل
हस्तांतरण	المواصلات
हस्तांतरण	النقل
हस्तांतरण	نقل
हस्तांतरण	تحويلات
हस्तांतरण	التحويلات
लॉजिक	منطق
लॉजिक	المنطق
टकराव	اصطدام
टकराव	الاصطدام
टकराव	تصادم
टकराव	صدام
टकराव	اشتباك
लिनक्स	لينكس
धुरी	المحور
धुरी	محوري
धुरी	محور
धुरी	المحور
धुरी	محور
निकाली	استخرجت
घोड़ा	حصان
घोड़ा	الحصان
घोड़ा	خيل
ख़राब	سيئة
ख़राब	باد
ख़राब	سيء
ख़राब	سيئ
ख़राब	سئ
एकाधिक	multiplayer
वीर्य	المني
पतले	نحيف
पतले	نحيل
दर्रा	مرر
दर्रा	تمرير
गैलेक्सी	غالاكسي
गैलेक्सी	مجرة
गैलेक्सी	المجرة
वरीयता	فضل
वरीयता	مفضلة
वरीयता	مفضل
वरीयता	المفضل
वरीयता	تفضيل
गुहा	تجويف
पहलवान	المصارعين
पहलवान	مصارع
रैंक	الرتبة
रैंक	رتبة
अपूर्ण	ناقصة
अपूर्ण	ناقص
डेल	دايل
डेल	دل
डेल	ديل
दूरदर्शी	تلسكوب
दूरदर्शी	المنظار
शुक्राणु	المني
लीवर	رافعة
लीवर	العتلة
वज़न	الوزن
वज़न	وزن
तटस्थ	نزيه
तटस्थ	نزيهة
तटस्थ	محايد
तटस्थ	محايدة
तटस्थ	محايدا
अनुकूलित	خصص
अनुकूलित	التخصيص
अनुकूलित	تخصيص
अनुकूलित	العرف
अनुकूलित	مخصص
अनुकूलित	مخصصة
भेड़	الخراف
भेड़	الخروف
भेड़	الاغنام
भेड़	خروف
भेड़	الغنم
रैखिक	خطية
रैखिक	خطي
रैखिक	الخطي
इकाइयाँ	وحدات
इकाइयाँ	الوحدات
फांसी	المشنقة
फांसी	الشنق
सस्ते	بخيل
सस्ते	رخيصة
सस्ते	رخيص
सक्रियता	النشاط
सक्रियता	نشاط
प्रयोगात्मक	تجريبية
प्रयोगात्मक	تجريبي
निवेशक	مستثمر
निवेशक	المستثمر
विनियमन	التنظيم
कब्जे	حيازة
कब्जे	الحيازة
कब्जे	الاستحواذ
कब्जे	امتلاك
ऐनी	ان
बेला	بيلا
रॉकेट	صاروخ
रॉकेट	روكيت
रॉकेट	الصاروخ
निकालना	الاستخراج
निकालना	استخراج
निकालना	استخلاص
नॉर्वे	النرويج
सालाना	السنوي
सालाना	السنوية
सालाना	سنوي
सालाना	سنوية
कलम	قلم
कलम	القلم
चूर्ण	الخبث
चूर्ण	بودرة
चूर्ण	البارود
चूर्ण	المسحوق
चूर्ण	مسحوق
बॉस	رئيس
बॉस	زعيم
बॉस	الزعيم
टोरंटो	تورنتو
जॉर्जिया	جورجيا
बसें	حافلات
बसें	الحافلات
कोल	كول
मरे	موراي
खुफिया	استخبارات
खुफिया	الاستخبارات
खुफिया	الذكاء
खुफिया	المخابرات
खुफिया	مخابرات
खुफिया	ذكاء
अपलोड	رفعت
अपलोड	تحميل
नलिका	الانبوب
नलिका	انبوب
अजीब	غربة
अजीब	غريب
अजीब	حرج
बोलियों	عروض
बोलियों	عطاءات
बोलियों	العطاءات
ओबामा	اوباما
अल्बर्ट	البرت
ख़ैबर	خيبر
बेगम	بيغوم
आन्तरिक	الداخلية
आन्तरिक	داخلي
आन्तरिक	داخلية
आन्तरिक	داخليا
वेगास	فيجاس
वेगास	فيغاس
सघन	الاتفاق
सघन	ميثاق
सघन	الميثاق
सघन	كثيف
सघन	كثيفة
प्लाज्मा	بلازما
प्लाज्मा	البلازما
छपाई	بصمة
छपाई	الطباعة
छपाई	طباعة
छपाई	الطباعة
छपाई	طباعة
सर्दी	البرد
सर्दी	بارد
सर्दी	الباردة
सर्दी	باردة
सर्दी	برد
सर्दी	الشتاء
सर्दी	شتاء
सर्दी	وينتر
सर्दी	ونتر
घना	كثيف
घना	كثيفة
मीठा	حلو
मीठा	حلوة
मीठा	الحلو
सच्चाई	الحقيقة
व्यवसायों	المهن
व्यवसायों	مهن
आदत	عاده
आदत	العادة
आदत	عادة
आज़ादी	حرية
आज़ादी	الحرية
लड़कों	اولاد
लड़कों	ولاد
लड़कों	الاولاد
लड़कों	فتيان
पुण्य	الفضيلة
पुण्य	فضيلة
स्विच	التبديل
स्विच	تبديل
पैन	بان
पैन	عموم
प्राध्यापक	استاذ
प्राध्यापक	الاستاذ
प्राध्यापक	بروفيسور
प्राध्यापक	استاذة
वोटों	اصوات
वोटों	الاصوات
ताजा	طازج
ताजा	طازجة
झरने	شلالات
झरने	الشلال
झरने	الشلالات
भिक्षु	الراهب
भिक्षु	راهب
भिक्षु	مونك
भिक्षु	monk
बलूचिस्तान	بلوشستان
नेपोलियन	نابليون
नेपोलियन	نابوليون
प्रतिभागी	المشاركون
प्रतिभागी	المشتركون
बोझ	عبء
बोझ	العبء
पूंछ	الذيل
पूंछ	ذيل
मेमोरियल	التذكاري
सेवानिवृत्त	متقاعد
सेवानिवृत्त	تقاعد
सेवानिवृत्त	المتقاعدين
धनात्मक	ايجابي
धनात्मक	الايجابي
धनात्मक	ايجابية
धनात्मक	الايجابية
धनात्मक	موجب
तुम्हारी	ملكك
तुम्हारी	لك
आइस	ثلج
आइस	الجليد
आइस	الثلج
आइस	جليد
कमज़ोर	ضعيف
कमज़ोर	ضعيفة
कमज़ोर	الضعيف
आयुर्विज्ञान	الطب
आयुर्विज्ञान	دواء
आयुर्विज्ञान	الدواء
आयुर्विज्ञान	طب
सऊदी	السعودية
सऊदी	سعودي
सऊदी	السعودي
सऊदी	المملكة
अनुमोदन	الموافقة
मोम	شمع
मोम	الشمع
मोम	واكس
सूअर	الخنازير
सूअर	خنازير
सूअर	خنزير
सूअर	الخنزير
पोत	وعاء
पोत	الوعاء
पोत	سفينة
पोत	السفينة
सौदे	صفقات
सौदे	العروض
सौदे	الاتفاقات
सौदे	الصفقات
सौदे	التعامل
सौदे	صفقة
सौदे	الاتفاق
सौदे	الصفقة
सौदे	اتفاق
वर्जीनिया	فيرجينيا
वर्जीनिया	فرجينيا
दृढ़ता	مثابرة
दृढ़ता	المثابرة
संतों	القديسين
घूम	غزل
घूम	الغزل
बीजगणित	الجبر
बीजगणित	جبر
हेक्टेयर	الهكتار
हेक्टेयर	الهكتارات
केंद्रों	مراكز
केंद्रों	المراكز
कार्यात्मक	وظيفية
कार्यात्मक	وظيفي
उत्सर्जित	تنبعث
रचनाएं	ابداعات
बुश	بوش
सपने	الحلم
सपने	نحلم
सपने	احلم
सपने	حلم
सपने	احلام
सपने	الاحلام
आश्चर्यजनक	المستغرب
छाती	صدر
छाती	الصدر
घोड़ों	خيول
घोड़ों	خيل
घोड़ों	الخيل
घोड़ों	الخيول
वॉल	حائط
वॉल	الحائط
वॉल	وول
वॉल	الجدار
वॉल	جدار
यम	يام
यम	بلوتو
हड्डियों	العظام
हड्डियों	عظام
हड्डियों	بونز
महत्ता	الاهمية
महत्ता	اهمية
फ्रांसिस	فرنسيس
फ्रांसिस	فرانسيس
फ्रांसिस	فرانسيز
मैनेजर	المدير
मैनेजर	مدير
कार्निवल	المهرجان
कार्निवल	الكرنفال
खिलाडी	اللاعبين
खिलाडी	اللاعبون
खिलाडी	لاعبين
नक्शे	الخرائط
नक्शे	خرائط
पाइप	الانبوب
पाइप	انبوب
पाइप	الانابيب
पाइप	الانابيب
पाइप	انابيب
त्रिभुज	النسر
त्रिभुज	نسر
त्रिभुज	المثلث
त्रिभुज	مثلث
खलनायक	الشرير
रूम	الغرف
रूम	غرف
रूम	غرفة
रूम	الغرفة
रूम	حجرة
मैक्सिको	المكسيك
मैक्सिको	مكسيكو
जज	قاضي
जज	القاضي
जज	قاضية
जज	قاض
पुरातन	عتيق
पुरातन	العتيقة
पुरातन	تحفة
व्यवसायिक	المهنة
व्यवसायिक	مهنة
अल्फा	الفا
अल्फा	الفا
डालर	الدولار
डालर	دولار
निशाना	هدف
निशाना	الهدف
निशाना	استهداف
ईस्टर	الفصح
राउंड	مستديرة
राउंड	الجولة
बेरी	بيري
नरम	ناعمة
नरम	الناعمة
नरम	لينة
नरम	ناعم
रोमांटिक	رومانسية
रोमांटिक	رومنسي
रोमांटिक	رومانسي
काँच	زجاجي
काँच	زجاج
काँच	الزجاج
सूप	الشوربة
सूप	شوربة
सूप	الحساء
सूप	حساء
नेट	الشبكة
नेट	صافي
नेट	الصافي
नेट	الشباك
नेट	شباك
जेरिको	جيريكو
जेरिको	جيركو
जेरिको	اريحا
टैगोर	طاغور
उठता	تنشا
उत्परिवर्तन	طفرة
उत्परिवर्तन	الطفرة
गेज	مقياس
ओपेरा	اوبرا
ओपेरा	الاوبرا
मैट्रिक्स	ماتريكس
मैट्रिक्स	مصفوفة
मैट्रिक्स	المصفوفة
जार्ज	جورج
बिल्ली	القط
बिल्ली	قطة
बिल्ली	قط
बिल्ली	القطة
बिल्ली	كات
क्षुद्रग्रह	الكويكبات
क्षुद्रग्रह	الكويكب
क्षुद्रग्रह	كويكب
आसमान	السما
आसमान	سماء
आसमान	سكاي
आसमान	السماء
आसमान	سماء
आसमान	السماوات
मिनी	mini
मिनी	مصغرة
मिनी	ميني
मिनी	مصغر
क्रियाएँ	النشاطات
क्रियाएँ	انشطة
क्रियाएँ	الانشطة
क्रियाएँ	افعال
क्रियाएँ	الافعال
क्रियाएँ	الاجراءات
क्रियाएँ	الافعال
क्रियाएँ	الدعاوى
क्रियाएँ	اجراءات
क्रियाएँ	النشاط
क्रियाएँ	نشاط
वैली	والي
याचिका	الالتماس
याचिका	عريضة
याचिका	التماس
याचिका	العريضة
स्नेह	المودة
फेसबुक	facebook
फेसबुक	فيسبوك
फेसबुक	الفيسبوك
जैक्सन	جاكسون
चोर	اللصوص
चोर	لصا
चोर	لص
चोर	اللص
कॉपी	منقول
कॉपी	نسخة
कॉपी	علم
कॉपी	انسخ
कॉपी	نسخ
कॉपी	نسخ
कॉपी	النسخ
केप	العباءة
केप	الراس
केप	عباءة
मौसमी	الموسمية
भेजी	ارسلت
भेजी	ارسل
कमेटी	اللجنة
कमेटी	لجنة
मौजूदगी	التواجد
मौजूदगी	الوجود
दोस्ती	الصداقة
दोस्ती	صداقة
बम्बई	بومباي
प्रेरक	التحفيزية
पंप	المضخة
पंप	مضخة
पंप	ضخ
सील	الختم
सील	ختم
सील	فقمة
आभासी	الافتراضي
आभासी	افتراضية
सलीम	سالم
नक्काशी	النقش
नक्काशी	نقش
नक्काशी	نحت
विचलन	الانحراف
विचलन	انحراف
डबिंग	الدبلجة
डेविस	دايفس
डेविस	ديفيس
होस्ट	المضيف
होस्ट	مضيف
होस्ट	المضيفة
होस्ट	يستضيف
होस्ट	تستضيف
जलाशय	حوض
ऋणात्मक	سلبية
ऋणात्मक	سلبي
ऋणात्मक	السلبية
ऋणात्मक	سالب
जवान	شاب
जवान	شابة
जवान	صغار
सूफी	الصوفية
अंदरूनी	aralia
डॉग	الكلب
डॉग	كلب
टूल	ادوات
टूल	الادوات
टैक्सी	تاكسي
टैक्सी	التاكسي
सूरा	الفصل
सूरा	سورة
सूरा	سورة
सूरा	السورة
पेरू	بيرو
पेरू	البيرو
परिणत	يحول
भूरा	اسمر
भूरा	البني
भूरा	بنية
भूरा	براون
चलाता	تنفذ
चलाता	ينفذ
यूनिक्स	يونكس
यूनिक्स	يونيكس
गार्ड	حراس
गार्ड	الحراس
गार्ड	الحرس
गार्ड	حارس
गार्ड	الحارس
गेहूं	القمح
बेसिक	اساسي
बेसिक	اساسية
बेसिक	الاساسية
फेडरेशन	الاتحاد
फेडरेशन	اتحاد
रस्सी	حبل
रस्सी	الحبل
क्रीम	الكريم
क्रीम	الكريمة
क्रीम	كريمة
क्रीम	كريم
परेड	موكب
शुद्धता	العفة
शुद्धता	الدقة
शुद्धता	دقة
रचनाकार	كاتبة
रचनाकार	الكاتب
रचनाकार	كاتب
रचनाकार	الكاتبة
शिशुओं	الرضع
शिशुओं	الاطفال
अंगूर	عنب
अंगूर	عنب
अंगूर	العنب
विश्वव्यापी	عالميا
देह	الجسد
देह	جسم
देह	جثة
देह	جسد
देह	الجسم
देह	ده
जौ	الشعير
खाई	خندق
युवावस्था	الشباب
युवावस्था	شب
स्टाइल	ستايل
स्टाइल	اسلوب
स्टाइल	النمط
स्टाइल	الاسلوب
रेड्डी	ريدي
लौटे	عاد
कारखानों	مصانع
कारखानों	المصانع
ढांचा	الاطارات
ढांचा	اطر
ढांचा	الاطر
ढांचा	اطارات
ढांचा	الاطار
ढांचा	اطار
ढांचा	الهيكل
ढांचा	هيكل
ढांचा	بنية
मजदूरी	الاجر
मजदूरी	اجور
मजदूरी	الاجور
विस्थापन	التشرد
विस्थापन	النزوح
विस्थापन	ازاحة
कठिनाइयों	الصعوبات
कठिनाइयों	المصاعب
कठिनाइयों	صعوبات
कठिनाइयों	مصاعب
चैन	تشان
चैन	شان
चैन	سلسلة
चैन	السلسلة
क्लान	كلان
प्रतीकों	رموز
प्रतीकों	الرموز
भ्रष्ट	الفاسدة
भ्रष्ट	فاسد
भ्रष्ट	تالف
अभियान्त्रिकी	الهندسة
अभियान्त्रिकी	هندسة
सामंजस्य	يام
सामंजस्य	الوئام
सामंजस्य	وئام
सामंजस्य	الانسجام
बंगला	البنغالية
पैक	حزم
पैक	حزمة
छाल	bark
पिक्चर	صورة
पिक्चर	الصورة
पिक्चर	الصوره
पिक्चर	صوره
इराक़	العراق
इराक़	عراق
वाइन	نبيذ
वाइन	النبيذ
शतरंज	الشطرنج
शतरंज	شطرنج
गर्भपात	اجهاض
गर्भपात	الاجهاض
ग्रीष्म	سامرز
ग्रीष्म	صيفي
ग्रीष्म	الصيف
ग्रीष्म	صيف
ग्रीष्म	سمر
बेल्ट	الاحزمة
बेल्ट	احزمة
बेल्ट	حزام
बेल्ट	الحزام
पुजारी	قسيس
पुजारी	كاهن
पुजारी	الكاهن
पुजारी	قس
प्लेस	مكان
प्लेस	المكان
खां	خان
मीना	مينا
एनीमेशन	المتحركة
एनीमेशन	التحسين
एनीमेशन	تحسين
समस्याएँ	مشاكل
समस्याएँ	مشكلات
समस्याएँ	المشكلات
समस्याएँ	المشاكل
समस्याएँ	المسائل
समस्याएँ	قضايا
समस्याएँ	القضايا
समस्याएँ	مسائل
समस्याएँ	مشكلات
एलिजाबेथ	اليزابيث
डिएगो	دييغو
डिएगो	دييجو
पैट्रिक	باتريك
विक्टर	فيكتور
विक्टर	فكتور
मित्रता	الصداقة
मित्रता	صداقة
विश्वसनीयता	المصداقية
विश्वसनीयता	مصداقية
विश्वसनीयता	موثوقية
विश्वसनीयता	الموثوقية
यूरेनियम	يورانيوم
यूरेनियम	اليورانيوم
यूरेनियम	باليورانيوم
श्रद्धांजलि	تكريم
श्रद्धांजलि	اشادة
श्रद्धांजलि	المتنافسين
स्तुति	الثناء
स्तुति	سبحان
स्तुति	ماشاء
स्तुति	الحمد
ड्रीम	الحلم
ड्रीम	نحلم
ड्रीम	احلم
ड्रीम	حلم
कैप्टन	نقيب
कैप्टन	الكابتن
कैप्टन	كابتن
कैप्टन	قبطان
वेधशाला	المرصد
वेधशाला	مرصد
कुत्ता	الكلب
कुत्ता	كلب
तुरन्त	فورا
क्लबों	النادي
क्लबों	ناد
क्लबों	نادى
क्लबों	نادي
क्लबों	كلوب
जड़ें	جذور
जड़ें	الجذور
सरसों	الخردل
इमाम	امام
इमाम	الامام
वार्नर	وارنر
वार्नर	ورنر
सिस्टम्स	نظم
सिस्टम्स	الانظمة
सिस्टम्स	النظم
सिस्टम्स	انظمة
चलना	مشي
चलना	يمشي
चलना	امشي
चलना	المشي
चलना	مشي
चलना	امشي
चलना	المشي
धुन	اللحن
धुन	لحن
समितियों	اللجان
समितियों	لجان
मसाले	التوابل
लेबनान	لبنان
लेबनान	بلبن
औचित्य	التبرير
औचित्य	مبرر
औचित्य	المبرر
औचित्य	المبررات
औचित्य	تبرير
रूपक	استعارة
नौका	اليخت
नौका	يخت
नौका	المركب
नौका	القارب
नौका	قارب
नौका	زورق
नौका	مركب
शैवाल	الطحالب
निपटान	التخلص
निपटान	مستوطنة
निपटान	الاستيطان
निपटान	التسوية
निपटान	التوطين
निपटान	تسوية
प्रचारक	المروجين
स्वीडिश	السويدية
स्वीडिश	سويدي
स्वीडिश	سويدية
स्वीडिश	السويدي
स्वीडिश	للسويد
स्वीडिश	بالسويد
स्वीडिश	السويد
एडम्स	ادامز
एडम्स	ادمز
अभिगम	النفاذ
अभिगम	الوصول
