年	سال
狨	مارموست
棧	پشته
棧	استک
穿孔	ثاقب
苦難	رنج
苦難	بیچارگی
苦難	بدبختی
苦難	فلاکت
鉛筆	مداد
鉛筆	مدادی
鉛筆	مداد
繼任者	جانشینی
繼任者	جانشین
暴躁	خلقی
暴躁	بداخلاق
句法	نحو
句法	نحوی
監護	حضانت
潮水	جزر
內向	باطن
內向	باطنی
行賄	رشوه
行賄	رشوه
資產階級	بورژوازی
資產階級	بورژوا
靈性	معنویت
靈性	روحانیت
靈性	معنوی
靈性	روحانی
提煉	پالایش
比薩	پیتزای
比薩	پیتزا
霍亂	وبا
月經	قاعدگی
幀	فریم
幀	قاب
幀	چارچوب
幀	فریم
最大限度	حداکثر
最大限度	بیشینه
蘿蔔	هویج
蘿蔔	شلغم
幻想曲	فانتازیا
麥子	گندم
盛開	شکوفایی
盛開	بلوم
盛開	شکوفه
綾子	آیاکو
阿公	گونگ
阿公	گانگ
績效	عملکرد
績效	اجرا
績效	کارایی
繩索	طناب
繩索	طنابی
春菜	هارونا
喝醉	مستی
喝醉	مست
小腿	گوساله
溜冰	اسکیت
溜冰	پاتیناژ
溜冰	اسکیت
系數	ضریب
系數	ضرایب
忍耐	صبور
忍耐	شکیبایی
忍耐	صبر
衛兵	نگهبانان
衛兵	گارد
衛兵	نگهبانی
衛兵	گارد
風采	منظر
姪女	برادرزاده
特遣隊	مشروط
擺動	تاب
擺動	نوسان
獼猴	ماکاک
瓢蟲	کفشدوزک
羅盤	پرگار
泡菜	ترشی
風箏	کایت
風箏	بادبادک
風箏	بادبادک
交響樂	سمفونیک
交響樂	سمفونی
木炭	زغال
阿爾及爾	الجزیره
祭壇	محراب
祭壇	قربانگاه
分水嶺	تفرقه
分水嶺	تقسیم
分水嶺	watershed
分水嶺	جلگه
證詞	شهادت
清晰度	وضوح
藥劑	داروخانه
藥劑	داروسازی
藥劑	داروئی
熟人	آشنایان
熟人	اشنا
鐳射	لیزر
鐳射	لیزری
頭巾	روسری
頭巾	عمامه
貧乏	قلت
腳趾	انگشت
腳趾	انگشت
冰凍	منجمد
跳蚤	کک
濕潤	مرطوب
客艙	اتاقک
客艙	کابین
客艙	کلبه
貘	تاپیر
領航員	دریانورد
停職	تعلیق
停職	معلق
烙印	برندسازی
僵持	بلاتکلیفی
潛水艇	زیردریایی
喀斯特	کارست
帳篷	چادر
帳篷	چادری
帳篷	چادر
帳篷	خیمه
曬	تن
曬	برنزه
曬	تان
監護人	گاردین
賣淫	فاحشگی
苄	بنزیل
皮鞋	کفش
軟弱	ضعف
軟弱	ناتوان
軟弱	ضعیفی
軟弱	ضعیف
軟弱	سست
衰減	تضعیف
衰減	پوسیدگی
賞金	اجر
賞金	پاداش
橡木	اوک
橡木	بلوط
承載	حمل
承載	حامل
離異	مطلقه
離異	طلاق
遞減	نزولی
遞減	کاهشی
遞減	زوال
茴香	رازیانه
鞭打	شلاق
飛利浦	فیلیپس
紡	چرخیدن
紡	چرخان
亞丁	عدن
亞丁	ادن
正確性	درستی
正確性	صحت
血脈	نژاد
血脈	وراثت
內臟	احشایی
務農	کشاورزی
務農	زراعت
心境	حالت
心境	حوصله
有福	مبارک
船體	هال
船體	بدنه
唾液	بزاق
唾液	تف
樹葉	برگها
樹葉	برگ
獎賞	اجر
獎賞	پاداش
獎賞	جایزه
稻草人	مترسک
袖珍	جیبی
袖珍	جیب
奢華	دلخوشی
奢華	luxury
奢華	لوکس
奢華	مجلل
煮熟	پخته
解碼器	گشا
昇華	تصعید
浮力	شناوری
比比	بیبی
脾氣	طبع
脾氣	اخلاق
貪婪	طماع
貪婪	حریص
貪婪	بخل
貪婪	طمع
貪婪	حرص
樟腦	کافور
先令	شیلینگ
先令	شیلینگ
積壓	موجوداست
阿叔	عمو
阿叔	عموی
阿叔	دایی
臼齒	molar
燒傷	برنز
燒傷	سوختگی
燒傷	سوخت
燒傷	سوختگی
燒傷	سوختن
燒傷	سوزاندن
醜陋	زشته
醜陋	زشتی
醜陋	زشت
果糖	فروکتوز
鎢	تنگستن
鉗	انبردست
毒物	زهر
毒物	مسموم
邯鄲	هاندان
菜刀	هلیکوپترها
相簿	آلبوم
相簿	آلبومهای
農耕	کشاورزی
農耕	زراعت
旅店	مسافرخانه
旅店	خوابگاه
咀嚼	جویدن
咀嚼	جویدن
牧羊人	چوپانی
牧羊人	شبان
牧羊人	چوپان
西奈	سینا
西奈	سینای
困苦	دشواری
懺悔	اعترافات
懺悔	اقرار
懺悔	اعتراف
懺悔	اقرار
懺悔	توبه
濕度	رطوبت
濕度	رطوبت
偵訊	بازجویی
偵訊	بازجوئی
面罩	نقاب
面罩	ماسک
面罩	ماسک
走道	راهروی
迷戀	عقده
迷戀	وسواسی
迷戀	عقده
賭城	وگاس
宏都拉斯	هندوراس
口香糖	آدامس
心室	بطن
心室	بطنی
問候	درود
問候	احوالپرسی
問候	درود
油輪	تانکر
繩子	طناب
繩子	طنابی
探視	دیدارش
牢房	سلول
牢房	یاخته
孿生	دوقلو
自尊	پراید
自尊	غرور
自尊	تکبر
字彙	واژگان
強暴	تجاوز
適度	اعتدال
適度	میانه
適度	نسبتاً
適度	اعتدالی
適度	فروتن
適度	متواضع
飾品	لوازم
飾品	زیور
繼父	ناپدری
圓錐	مخروطی
高跟鞋	پاشنه
凸起	برآمدگی
觸角	شاخک
克什米爾	کشمیر
潔淨	نظافت
潔淨	تمیزی
潔淨	پاکیزگی
喀布爾	کابل
警棍	باتون
盛宴	مهمانی
盛宴	عید
盛宴	ضیافت
盛宴	جشن
長輩	بزرگان
快門	شاتر
鍺	ژرمانیم
觸手	شاخک
瓶頸	تنگنا
銥	ایریدیم
投機	سوداگرانه
梯子	نردبان
梯子	نردبانها
梯子	نردبان
梯子	نردبانی
清教徒	پیوریتن
西洋棋	چس
西洋棋	شطرنج
持續性	پیوستگی
守恆	پایسته
觸及	رسد
觸及	لمس
教務長	provost
審定	اعتبارسنجی
升值	تشکر
升值	قدردانی
升值	پاس
內線	نفوذی
音調	لحن
音調	تون
拳頭	مشت
拳頭	مشت
外衣	کت
外衣	پالتو
懇求	پوزش
香腸	سوسیس
學人	ادیب
學人	پژوهشگر
渴	تشنه
渴	عطش
渴	تشنگی
渴	تشنه
堤岸	خاکریز
紡織品	پارچه
催化劑	کاتالیزور
催化劑	oxide
軸心	محورها
軸心	محور
燈泡	لامپ
小巷	کوچه
促銷	تبلیغات
促銷	promo
促銷	ترویج
促銷	ارتقاء
促銷	ترفیع
促銷	تبلیغ
促銷	ارتقای
促銷	ارتقا
口罩	نقاب
口罩	ماسک
口罩	ماسک
裝潢	رنگی
裝潢	تزیین
囚徒	زندانی
囚徒	اسیر
囚徒	اسیری
囚徒	زندانیان
空虛	پوچی
空虛	پوچ
空虛	خلا
俗語	عامیانه
軍裝	یونیفرم
軍裝	یونیفورم
餓	گرسنگی
餓	گرسنه
餓	گرسنه
銣	روبیدیم
加彭	گابن
原件	اصیل
原件	اصلی
原件	اوریجینال
萬象	وینتیان
載體	بردار
載體	فروز
載體	حامل
飛揚	شناور
噴霧	پاشیدن
噴霧	اسپری
正教	ارتدوکس
山雀	زغالی
山雀	ممه
力氣	قوت
力氣	نیرو
力氣	قدرت
力氣	استحکام
變壓器	ترانسفورماتور
變壓器	transformers
奈緒	nao
睡衣	پیژامه
睡衣	پیژامه
新生兒	نوزاد
白酒	مشروب
笛子	فلوت
增量	نمو
鬧劇	لودگی
嚮往	اشتیاق
蓋亞那	گویان
史無前例	سابقه
甜菜	چغندر
甜菜	چغندر
蟋蟀	کریکت
斧頭	تبر
斧頭	اکس
斧頭	axe
撲克牌	پوکر
暴風雪	کولاک
暴風雪	کولاک
排練	تمرین
揮發性	ناپایدار
賴比瑞亞	لیبریا
騙局	کلاهبرداری
蠟燭	شمع
蠟燭	شمع
約談	مصاحبه
約談	مصاحبه
口吃	لکنت
黃斑	دژنراسیون
燭	شمع
蛻變	دگردیسی
蠢	احمق
蠢	احمقانه
蠢	حماقت
常綠	اورگرین
茄子	بادنجان
茄子	بادمجان
蟎	هیره
肌膚	پوست
肌膚	پوستی
化學品	شیمیایی
化學品	شیمیایی
越獄	گریز
越獄	فرار
荊棘	خار
荊棘	ثورن
讓渡	بیگانگی
磷脂	لیپید
贖金	فدا
贖金	باج
贖金	غرامت
贖金	خرند
硫化物	سولفید
協約	عهد
協約	عهدی
協約	چکیده
種姓	کاست
種姓	رحمت
摸索	صراط
尼龍	نایلون
二重唱	دونفری
月桂	لارل
月桂	لورل
玉蘭	مگنولیا
顏料	نقاشی
顏料	رنگدانه
鳴門	ناروتو
彈射器	منجنیق
昏暗	دیم
漸進	تدریجی
漸進	پیشرو
武士道	بوشیدو
牛排	استیک
稻草	کاه
稻草	پوشالی
田納西	تنسی
賽跑	نژاد
賽跑	مسابقه
類固醇	استروئید
類固醇	استروئید
褲子	شلوار
褲子	شلوارهای
褲子	شلوار
槓桿	اهرم
想像力	تخیلات
想像力	تخیل
想像力	تصورات
受苦	رنج
受苦	رنج
拍子	تمپو
拍子	ضرب
裁減	کاهش
裁減	تقلیل
裁減	کاهی
詩選	گلچین
電影劇本	فیلمنامه
虛偽	نفاق
虛偽	ریاکاری
紋身	خالکوبی
紋身	تاتو
紋身	خالکوبی
勤奮	کوشا
勤奮	پشتکار
錢包	کیف
錢包	کیف
油墨	جوهر
油墨	مرکب
無產階級	پرولتاریا
獨木舟	کانو
相親	همسریابی
野兔	هیر
野兔	هاره
野兔	خرگوشی
野兔	خرگوش
高血壓	فشارخون
充氣	فنری
報價	نقل
微觀	میکرو
豁免權	بیزاری
豁免權	برائت
豁免權	مصونیت
饅頭	طمع
稀釋	رقیق
稀釋	رقیق
冥想	مدیتیشن
心碎	دلشکسته
毒液	زهر
雞肉	مرغی
雞肉	مرغ
雞肉	جوجه
絕緣	عایق
左近	ساکون
水銀	عطارد
水銀	جیوه
水銀	مرکوری
暴民	mob
暴民	اوباش
艙門	دریچه
艙門	هچ
扶養	وابستگی
精神分裂症	اسکیزوفرنی
坦率	کاندید
均等	توازن
供暖	گرمایش
牙刷	مسواک
隱含	ضمنی
背書	endorsed
寬大	ارفاق
朝覲	حج
朝覲	حاج
大腸桿菌	کولای
謎題	پازل
謎題	معمای
謎題	معما
謎題	پازل
偶遇	رویارویی
偶遇	دیدار
恥辱	شرم
恥辱	رسوا
恥辱	خجالت
恥辱	رسوایی
恥辱	رسوا
剃刀	تیغی
毛巾	حوله
隔絕	جداسازی
隔絕	انزوا
馬賽克	موزاییک
馬賽克	موزائیک
搖籃	گهواره
搖籃	مهد
降落傘	چتر
紀子	نوریکو
健身房	باشگاه
健身房	ورزشگاه
健身房	ورزش
病菌	میکروب
誤用	سوءاستفاده
長矛	لنس
長矛	اسپیرز
長矛	نیزه
長矛	اسپیر
聾人	کر
聾人	کران
聾人	کرند
聾人	ناشنوا
外孫	نوه
答辯	دادخواست
軍服	یونیفرم
軍服	یونیفورم
痘	آبله
蘆葦	قرعه
結節	لامپی
標槍	ژوبین
角膜	قرنیه
迫擊炮	خمپاره
越位	آفساید
豆蔻	هل
栗色	مارون
基數	پایه
基數	مبنا
基數	پایگاه
妒忌	حسودی
妒忌	غیور
妒忌	حسادت
妒忌	حسود
欺詐	متقلب
欺詐	کلاهبرداری
欺詐	تقلب
欺詐	کلاهبردار
鞠躬	تعظیم
鞠躬	سجده
鞠躬	تعظیم
鞠躬	سجده
鞠躬	کمان
鞠躬	باو
煉油廠	پالایشگاه
渡島	اوشیما
複雜性	پیچیدگی
連續性	پیوستگی
外向	صادره
外向	ظاهری
刀片	بلید
刀片	تیغه
刀片	تیغ
寬恕	استغفار
寬恕	بخشش
寬恕	مغفرت
寬恕	آمرزش
甜食	شیرینی
仇人	دشمنان
重罪	جرم
演練	دریل
演練	مته
演練	حفاری
百萬富翁	میلیونر
百萬富翁	میلیونر
絕種	انقراض
貨船	بارکش
毀滅性	مخرب
杯子	cups
杯子	جامی
杯子	قدح
杯子	فنجان
杯子	جامی
杯子	کاپ
杯子	جام
麵包店	نانوایی
麵包店	قنادی
針灸	سوزنی
謎團	معمای
糕點	شیرینی
湧現	ظهور
湧現	پیدایش
喀土穆	خرطوم
好吃	یوم
好吃	خوشمزه
好吃	جالبه
好吃	خوشمزه
麻痹	فلج
麻痹	فلجی
防火牆	فایروال
防火牆	فایروال
哭了	گریستن
哭了	گریه
停機	تعطیلی
停機	تعطیل
斜線	ممیز
斜線	اسلش
奶牛	گاوها
奶牛	گاوه
奶牛	گاوی
奶牛	گاو
溺水	غرق
鈽	پلوتونیوم
束腰	کرست
冰雹	تگرگ
觸碰	لمس
觸碰	تاچ
觸碰	لمس
傳喚	احضاریه
傳喚	احضار
傳喚	فراخوانی
羞	شرم
羞	رسوا
羞	خجالت
女傭	خدمتکاری
捆綁	گره
刀具	چاقوها
刀具	کارد
鴕鳥	شترمرغ
爬蟲類	خزندگان
爬蟲類	خزنده
爬蟲類	خزندگان
同義詞	مترادف
同義詞	مترادف
不忠	کفر
蝗蟲	ملخ
蝗蟲	لوکست
綿羊	گوسفند
綿羊	گوسفندی
下線	منفصل
下線	آفلاین
俚語	عامیانه
疹	جوش
疹	عجول
灰燼	آش
灰燼	اش
灰燼	خاکستر
乳酪	پنیر
蠍子	عقرب
蠍子	کژدم
識字	باسواد
識字	سوادی
識字	سواد
燒錄	سوخت
燒錄	سوختگی
燒錄	سوختن
燒錄	سوزاندن
擊穿	بهمنی
出遊	تفرج
財寶	ذخایر
財寶	گنجهای
膽固醇	کلسترول
髒話	ناسزا
軸線	محور
發票	فاکتورهای
火把	مشعل
海洛因	هرویین
海洛因	هروئین
興旺	شکوفا
紙箱	کارتون
飢荒	قحطی
飢荒	خشکسالی
求愛	معاشقه
人道主義	بشردوستی
掃瞄	اسکن
掃瞄	پویش
骨牌	دومینو
骨牌	دومینو
捷徑	میانبرهای
捷徑	میانبر
紅外	فروسرخ
氰化物	سیانید
郊遊	تفرج
餐具	کارد
鈮	نیوبیم
節錄	برگزیده
庫倫	کالن
庫倫	کولن
滲入	نفوذ
共犯	همدست
共犯	همدستی
輪機	توربینهای
接頭	بست
接頭	رابط
最後通牒	اولتیماتوم
海溝	خندق
山岡	یامائوکا
廢水	پساب
億萬	میلیارد
億萬	میلیاردها
寂靜	سکوت
柔性	انعطاف
胰腺	لوزالمعده
表象	ظواهر
表象	ظاهر
表象	ظاهرش
靴子	چکمه
靴子	پوتین
靴子	چکمه
腳踝	قوزک
最糟糕	بدترین
疤痕	زخمهای
疤痕	زخم
疤痕	زخمها
破損	شکسته
族長	ایلخانی
毒藥	زهر
毒藥	مسموم
小夜曲	سرناد
銅礦	مس
說唱	رپ
說唱	rap
說唱	رپ
反動	ارتجاعی
測繪	surveying
維他命	ویتامینهای
維他命	ویتامین
維他命	ویتامین
拜倫	بایرون
拜倫	بایرن
錯覺	هذیان
錯覺	وهم
錯覺	توهمات
錯覺	هذیان
錯覺	فریب
錯覺	فریبی
錯覺	وهم
錯覺	توهم
鋼筋	میلگرد
咨詢	مشاوره
咨詢	مشورت
咨詢	مشاوره
咨詢	مشاوره
嘲弄	متلک
狂犬病	هار
狂犬病	هاری
盛會	گالا
盛會	gala
愛國主義	میهنی
術士	وارلاک
鵜鶘	پلیکان
鵜鶘	پلیکانز
閃光燈	فلش
閃光燈	flash
閃光燈	فلاش
蟒蛇	پایتون
蟒蛇	پیتون
蟒蛇	آناکوندا
引證	استناد
痢疾	اسهال
房租	اجاره
房租	کرایه
傷痛	درد
傷痛	دردی
傷痛	درده
傷痛	دردم
試劑	واکنشگر
協理	همتای
投影機	پروژکتور
鵲	زاغی
戰利品	تاراج
戰利品	غنیمت
摩擦力	اصطکاک
發熱	تب
菠蘿	آناناس
癲癇	تشنج
癲癇	صرع
癲癇	تشنج
閃電俠	فلش
閃電俠	flash
閃電俠	فلاش
監視器	نظارت
監視器	نمایشگر
監視器	مانیتور
監視器	بزمجه
原木	گزارشها
義大利文	ایتالیایی
義大利文	ایتالیا
匈牙利語	مجاری
匈牙利語	مجارستانی
匈牙利語	مجارستان
鄉間	حومه
鄉間	ییلاق
貨輪	بارکش
肺結核	سل
手杖	نیشکر
襯衫	پیراهن
襯衫	پیرهن
鶚	اوسپری
水獺	سمور
水獺	شنگ
水獺	اوتر
柔情	مهربانی
臭名昭著	بدنام
臭名昭著	بدنام
臭名昭著	بدنامی
裁縫	خیاط
冥府	هادس
分銷	توزیع
催淚	اشک
補救	شفابخشی
禁食	روزه
賭注	شرط
叛國	خیانت
阿拉法特	عرفات
嘎嘎	کواک
說服力	ترغیب
無私	متواضع
屈辱	تحقیر
屈辱	حقارت
屈辱	خواری
蕃茄	گوجه
驅逐出境	اخراج
驅逐出境	اخراج
驅逐出境	نفی
駕馭	افسار
碳化	کاربید
鋇	باریم
彩排	تمرین
女妖	بنشی
農莊	مزارع
頑皮	شیطون
水泵	پمپ
水泵	تلمبه
水泵	پمپ
敏感性	حساس
敏感性	حساسی
敏感性	حساسیت
贈品	بذل
正派	نجیب
人脈	اتصالات
人脈	ارتباطات
龍舌蘭	تکیلا
污泥	لجن
環保局	epa
實用性	سودمندی
火石	فلینت
磁帶	نوار
刀子	چاقوی
刀子	چاقو
刀子	کارد
刀子	چاقویی
胰島素	انسولین
陶藝	سفالی
陶藝	سفال
揚聲器	بلندگو
揚聲器	بلندگو
揚聲器	سخنگوی
揚聲器	اسپیکر
揚聲器	سخنگو
挑剔	ناخنک
斜體字	italics
謀殺罪	قتل
嫁妝	جهیزیه
嫁妝	جهاز
嫁妝	مهریه
狂歡	عیاشی
食鹽	سالت
食鹽	نمکی
食鹽	نمک
白蟻	موریانه
白蟻	موریانه
花邊	لیسی
紅心	دل
紅心	دلها
違約	پیشفرض
違約	رخنه
違約	نقض
禁運	ممنوعیت
禁運	تحریم
謠傳	شایعه
謠傳	شایع
統計數字	آمارهای
統計數字	آمار
涼亭	آلاچیق
烘	پخته
烘	طبخ
烘	پخت
關節炎	آرتروز
關節炎	مفصلی
天數	روزها
天數	روزگار
天數	روزهایی
天數	روزای
天數	روزهای
敏感度	حساس
敏感度	حساسی
敏感度	حساسیت
嚮導	راهنما
嚮導	هدایت
嚮導	راهبر
勞力	کارگری
勞力	کارگر
勞力	زایمان
口供	اعترافات
口供	اقرار
嚼	جویدن
嚼	جویدن
磚塊	آجرهای
磚塊	آجر
磚塊	بریک
磚塊	آجر
磚塊	آجری
乞求	التماس
乞求	گدایی
乞求	التماس
調味料	ادویه
調味料	چاشنی
礦物質	معدنی
節拍	بیت
節拍	تپش
節拍	میزنه
信條	آیین
松樹	پاین
松樹	کاج
音律	مزاج
寬敞	وسیع
寬敞	پهناور
拼字	هجی
拼字	املایی
拼字	افسون
拼字	هجی
拼字	ورد
誘餌	طعمه
誘餌	البیت
遼闊	وسیع
遼闊	پهناور
遼闊	بیکران
暈倒	غش
透析	دیالیز
通姦	زنا
高估	لزومی
木薯	مانیوک
脈動	قرارگرفته
模糊不清	تاره
郵差	پستچی
郵差	پستچی
焰火	آتشبازی
海流	جریانهای
油菜	کانولا
屠夫	قصاب
屠夫	قصابی
遞增	نمو
氣管	نای
淘氣	شیطون
舔	لیس
住址	آدرس
住址	نشانی
胸腺	آویشن
鎖鏈	زنجیرها
反復	مرتباً
絞刑	آویزان
笑聲	خنده
膽小	پررنگ
雜質	ناخالصی
雜質	ناخالصیهای
牛油	کره
打掃	نظافت
磨損	پوشیده
磨損	ساییده
超額	مازاد
超額	افراط
超額	فزون
凝聚力	چسبندگی
凝聚力	منسجم
溝渠	سوزاندند
溝渠	گودال
溝渠	خندق
純度	پاکی
嬉皮	هیپی
最優	بهینه
頑固	سماجت
頑固	لجباز
頑固	سرسخت
頑固	لجبازی
拳擊手	باکسر
拳擊手	بوکسر
拳擊手	بوکسور
同義	مترادف
電網	توری
電網	گرید
電網	شبکه
痰	بلغ
痰	خلط
鬼子	شیاطین
水彩	آبرنگ
異構	ایزومر
荷爾蒙	هورمون
擁有權	مالکیت
彩香	آیاکا
不相干	نامربوط
奔騰	پنتیوم
腱	تاندون
停車位	پارکینگ
逆境	رنج
逆境	رنجی
準時	دقیقی
風琴	ارگ
風琴	ارگان
風琴	اندام
更近	نزدیکتر
積木	بلوک
積木	بلوکهای
數額	مقدار
數額	مبلغ
臉頰	گونه
氯仿	کلروفرم
單邊	یکطرفه
金絲雀	قناری
金絲雀	قناری
葡萄園	تاکستان
眉毛	ابرو
眉毛	ابرو
眉毛	ابرو
羞恥	شرم
羞恥	رسوا
羞恥	خجالت
熱力	گرما
熱力	حرارت
熱力	گرمای
熱力	گرمایی
熱力	حرارتی
諺語	امثال
侵吞	اختلاس
侵吞	غارت
聖餐	صمیمیت
弱者	ناتوان
弱者	ضعیفی
弱者	ضعیف
弱者	سست
麵食	پاستا
浮點	شناور
浮點	اعشاری
酸奶	ماست
血漿	پلاسما
血漿	پلاسمای
修剪	تعادل
雜貨	خواربار
雜貨	خواربار
雞尾酒	کوکتل
雞尾酒	معجون
雞尾酒	کوکتل
花蜜	شهد
倒轉	معکوس
芹菜	کرفس
柵欄	پرچین
柵欄	نرده
柵欄	حصار
柵欄	حصاری
肛交	مقعد
肛交	مقعدی
工藝品	آثار
河濱	ریورساید
鍶	استرانسیم
抑制劑	بازدارنده
情誼	همدمی
情誼	رفاقت
乾酪	پنیر
水腫	خیز
水腫	ورم
果醬	جم
果醬	مربا
盤古	پانگو
沙發	مبل
沙發	کاناپه
沙發	مبل
沙發	کاناپه
黑莓	blackberry
水門	واترگیت
前臂	ساعد
吊車	جرثقیل
吊車	درنای
吊車	کرین
吊車	درنا
脫水	دهیدراسیون
麋鹿	الک
麋鹿	موس
麋鹿	گوزن
芬芳	خوشبو
芬芳	خوشبو
峽灣	آبدره
養護	حفاظت
戰壕	خندق
遊牧	عشایر
聖誕老人	سانتا
聖誕老人	بابانوئل
聖誕老人	santa
鋦	کوریم
禿	کچل
禿	کچله
禿	طاس
罐子	کوزه
罐子	کوزه
隱喻	تشبیه
隱喻	استعاره
陽台	تراس
陽台	بالکن
旱災	خشکسالی
口才	فصاحت
口才	سخنوری
漁夫	ماهیگیران
漁夫	ماهیگیر
漁夫	ماهیگیر
鹵	هالوژن
茅草	کاهگل
對流層	تروپوسفر
受賄	رشوه
歐姆	اهم
敵視	خصومت
敵視	خصومت
敵視	دشمنی
襪子	جوراب
襪子	جوراب
水槽	روشویی
水槽	سینک
罌粟	خشخاش
罌粟	کوکنار
罌粟	پاپی
罌粟	خشخاش
餘弦	کسینوس
點滴	چکه
凝結	تراکم
凝結	چگالش
鬃毛	یال
酒類	مشروب
酒類	الکل
輪值	چرخش
當量	بازده
麻疹	سرخک
羨慕	حسد
羨慕	غبطه
羨慕	رشک
鮮血	خونی
鮮血	خون
憐憫	بخشش
憐憫	رحمت
憐憫	رحمتی
劊子手	جلاد
貧血	کمخونی
偶而	گهگاه
誘拐	ربودن
烘烤	طبخ
烘烤	پخت
烘烤	پختن
小公主	پرنسس
小公主	شاهدخت
合歡	اقاقیا
米飯	برنجی
米飯	پلو
米飯	رایس
米飯	برنج
包廂	کوپه
隱私權	خلوت
票券	بلیط
票券	بلیت
捕撈	ماهیگیری
雷鳥	تاندربیرد
家俱	اثاث
家俱	اثاثیه
家俱	مبل
家俱	مبلمان
國稅局	irs
有氧	هوازی
冰塊	یخ
冰塊	یخی
冰塊	یخبندان
冰塊	آیس
袋子	ساک
袋子	کیسه
袋子	کیف
隔熱	عایق
機智	بذله
盜竊	سرقت
盜竊	سرقت
盜竊	دزدی
螺栓	بولت
螺栓	آذرخش
灰塵	غبار
灰塵	خاک
鱈魚	cod
羊群	گله
回音	پژواک
回音	اکو
性病	std
品嚐	چشیدن
行李箱	چمدان
行李箱	چمدان
香菇	قارچها
香菇	قارچ
香菇	قارچ
蚯蚓	کرمها
蚯蚓	کرمهای
餌	طعمه
餌	البیت
座右銘	شعار
拍戲	فیلمبرداری
拍戲	بازیگران
想象力	تخیلات
想象力	تخیل
想象力	تصورات
淡褐色	هزل
眨眼	چشمک
眨眼	چشمک
伊甸園	عدن
伊甸園	ادن
四邊形	ضلعی
淋浴	دوش
淋浴	رگبار
淋浴	بارانی
淋浴	دوش
淋浴	رگبار
阿司匹林	آسپرین
基調	لحن
基調	تون
害蟲	آفت
害蟲	آفات
異構體	ایزومر
抑鬱	افسرده
抑鬱	افسردگی
抑鬱	فرورفتگی
抑鬱	رکود
長頸鹿	زرافه
雙倍	دابل
烴	هیدروکربنها
烴	هیدروکربن
粘性	چسبناک
粘性	چسبنده
肉瘤	سارکوم
乳白色	شیری
駕照	گواهینامه
駕照	مجوز
駕照	جواز
聾	کر
聾	کران
聾	کرند
聾	ناشنوا
山賊	دزدان
山賊	راهزن
納稅	مالیات
納稅	مالیاتی
潰瘍	زخمهای
來信	حرف
來信	نامه
來信	نامهای
球鞋	کتونی
好戰	رزمجو
僵硬	سیخ
僵硬	سفتی
詩句	آیات
鷂	هریر
釷	توریم
打劫	سرقت
打劫	دزدی
銨	آمونیوم
洗衣店	رختشویی
洗衣店	رخت
洗衣店	لباسشویی
海員	سیمن
修辭	بلاغت
橫幅	بنر
橫幅	بیرق
餃子	پیراشکی
餃子	پیراشکی
禮節	آداب
禮節	رسوم
朗誦	قرائت
交貨	تحویل
交貨	زایمان
生菜	کاهو
典當	مهره
鎘	کادمیم
膠片	فیلم
膠片	film
包包	ساک
包包	کیسه
包包	کیف
包包	کیسه
轉角	گوشه
無意識	ناخودآگاه
無意識	بیهوش
觸動	لمس
觸動	تاچ
搖晃	لرزیدن
搖晃	شاخ
搖晃	لرزش
桐子	کیریکو
層層	لایه
煉獄	برزخ
豹子	پلنگ
碟片	دیسک
碟片	دیسک
赤腳	پابرهنه
定額	سهمیه
洗牌	شافل
驗收	پذیرفتن
驗收	پذیرش
驗收	قبولی
帶子	نوار
掌聲	تشویق
水療	چشمه
水療	اسپا
冰霜	یخی
冰霜	فراست
短褲	شلوارک
刀鋒	بلید
刀鋒	تیغه
刀鋒	تیغ
托兒所	مهدکودک
童子軍	پیشاهنگ
迷惘	آشفتگی
迷惘	گیجی
迷惘	اغتشاش
迷惘	سردرگمی
喉部	حنجره
皇陵	آرامگاه
緩衝區	بافر
緩衝區	حائل
青霉素	پنیسیلین
反饋	بازخورد
餵食	تغذیه
一夫多妻	چندهمسری
挖苦	طعنه
挖苦	کنایه
守夜	خیز
疫病	سرایت
香爐	پاتیل
決斷	حل
決斷	رفع
討論會	سمینارهای
討論會	سمینار
糖漿	ملاس
糖漿	شیره
糖漿	شربت
槍支	تفنگ
槍支	تفنگی
槍支	اسلحه
白鷺	قار
白鷺	حواصیل
憲兵隊	ژاندارمری
多瑙	دانوب
大拇指	شست
大拇指	حراجی
標緻	پژو
稅款	مالیات
稅款	مالیاتی
疏離	بیگانگی
凶猛	درنده
濃密	پشمالو
情慾	شهوت
情慾	هوس
情慾	شهوانی
情慾	اروتیکا
爪子	پنجه
爪子	پنجه
淚水	اشک
淚水	اشک
淚水	اشکها
蒽	آنتراسن
磷酸鹽	فسفات
各單位	واحدها
債權	مطالبه
債權	ادعا
債權	ادعای
債權	ادعا
披薩	پیتزای
披薩	پیتزا
焦糖	کارامل
氬	آرگون
錸	رنیوم
燙	گرم
燙	داغ
窗簾	پرده
窗簾	حجاب
就職典禮	افتتاحیه
磨擦	اصطکاک
潤滑	روغنکاری
初學者	مبتدی
邀請函	دعوتنامه
鬱金香	لاله
鬱金香	لاله
手銬	دستبند
刺針	نیش
允諾	وعده
同儕	نظیر
同儕	همتا
同儕	همسالان
睫毛	مژگان
睫毛	مژه
睫毛	مژه
睫毛	تازیانه
肝硬化	سیروز
休戰	آشتی
致癌物	سرطانزا
粗俗	رکیک
粗俗	مبتذل
收緊	تایتان
苦苦	تلخی
