kategória	loại
lyon	lyon
stien	walls
stien	tường
mobilné	mobile
mobilné	mobil
hmyz	insects
memorial	memorial
nákladov	tốn
luftwaffe	luftwaffe
bouches	bouches
srsť	tóc
srsť	lông
prezývku	nickname
miss	miss
miss	nhớ
kuba	kuba
kuba	cuba
bolesti	đau
pečať	seal
imagesize	imagesize
pekingu	kinh
pekingu	kinh
nevyhnutné	vital
scalemajor	scalemajor
vonkajší	ngoài
jedine	chỉ
jedine	duy
večné	mải
nic	nic
tennessee	tennessee
raymond	raymond
public	công
bruntál	bruntál
prijatá	nuôi
joan	joan
rozhodnuté	quyết
dunaji	danube
dunaji	donau
múr	wall
múr	tường
manhattan	manhattan
texase	texas
kristus	christ
aristoteles	aristotle
edwards	edwards
plotarea	plotarea
klatovy	klatovy
svitavy	svitavy
pomocný	auxiliary
maďarov	hungary
ibm	ibm
kľúč	key
kľúč	khóa
kľúč	phím
nadal	nada
nadal	nadal
jacob	jacob
ťažba	trekking
ťažba	mỏ
lesné	rừng
centrá	centres
indonézie	indonesia
vlastná	chính
kováč	rèn
šírenie	tán
šírenie	tràn
obnovená	khôi
benz	benz
zeman	zeman
phoenix	phượng
phoenix	phoenix
gilmour	gilmour
rozvíjať	evolve
metre	mét
rak	phủ
rak	rak
hovorovo	colloquially
verlag	verlag
cit	cit
minútu	phút
register	registry
bosna	bô
tvoje	của
coa	coa
cas	cas
cas	cas
cas	cass
prijaté	taken
prijaté	bắt
prijaté	chụp
prijaté	nuôi
dno	dưới
dno	bậc
dno	đáy
dno	bottom
hradiště	hradiště
frederick	friedrich
frederick	frederick
oheň	lửa
oheň	cháy
oheň	lứa
garcía	garcia
garcía	garcía
zrážky	collision
alberto	alberto
byzantský	byzantine
russell	russell
kopca	đồi
kopca	ngổn
kopca	hill
kopca	hoan
kus	mảnh
kus	miếng
kus	piece
kus	vở
slávny	nổi
turbo	turbo
brazílie	brazil
brazílie	brasil
brazílie	bra
nezávislých	lập
planétu	tinh
arnold	arnold
usporiadané	kịch
harold	harold
studio	studio
bohuslav	bohuslav
černych	chernykh
kódy	codes
kódy	mã
ľudmila	ludmilla
akt	acp
akt	act
sultán	sultan
modelka	model
urata	urata
občianskeho	civic
blízkom	trung
blízkom	giữa
blízkom	đọng
vlk	soi
vlk	wolf
vlk	sói
volkswagen	volkswagen
chemická	hóa
comba	comba
zur	zur
robot	bot
robot	robot
robot	robot
námornej	maritime
pevný	đặc
alexandrovič	alexandrovich
stuttgart	stuttgart
kovy	co
hamburg	hamburg
bydlisko	resident
mag	mag
bobby	bobby
napísali	viết
tiger	tiger
tiger	cọp
tiger	hổ
detaily	tiết
philippe	philippe
ľad	băng
ľad	đá
ľad	is
lese	rừng
mostov	bridges
mostov	cầu
rap	rap
výraznejšie	sắc
odolnosť	vây
odolnosť	cự
jay	bum
jay	jay
čou	chu
záhreb	zagreb
leonardo	leonardo
sľuby	hứa
prepojenie	interconnection
vertebrata	vertebrata
súčet	sum
formátu	format
záhrade	vườn
záhrade	garden
derby	derby
robinson	robinson
zubov	răng
bela	bela
sierra	sierra
prusko	phổ
case	case
soľ	muối
castle	castle
castle	đài
väzba	đính
väzba	binding
väzba	bond
abovsko	abaúj
aktuálny	topical
katalóg	catalogue
katalóg	catalog
nelson	nelson
rastú	trồng
rastú	mọc
rastú	grow
sčítanie	census
výzbroje	armaments
pozemné	terrestrial
pozemné	đất
ondřejov	ondřejov
pohľady	views
cestná	đường
cestná	road
warner	warner
zdravotné	khỏe
založiť	base
jules	jules
prúdov	màng
komédia	hài
watanabe	watanabe
angel	angel
litva	litva
litva	lithuania
phil	phil
phil	phill
rob	rob
rob	cướp
spôsobujú	gây
presun	chuyển
presun	truyền
presun	dời
presun	chuyển
carter	carter
kroky	bước
zmazať	xóa
zmazať	xoá
bohatý	vương
bohatý	giàu
bohatý	rich
erich	erick
erich	erich
suchá	lau
suchá	khô
poddruh	subspecies
slnečná	solar
svetom	giới
nahrávanie	album
čítať	đọc
záchranu	cứu
wood	gỗ
wood	củi
kabíny	khoang
dutiny	xoang
mer	mer
organické	organic
portálu	portal
portálu	cổng
vyvinuli	evolved
skutočné	real
skutočné	thực
skutočné	thật
skutočné	thiệt
domény	miền
návštevy	khách
návštevy	khách
návštevy	thăm
citát	quote
štvrté	mùng
vzduchom	biệt
jonas	jonas
barry	barry
equus	equus
hlboké	deep
hlboké	sâu
vojnový	tranh
vojnový	chiến
briti	britons
briti	british
briti	brits
mama	mama
mama	mẹ
mama	mom
mama	mẹ
mama	mum
mama	mẹ
venuša	venus
väzení	giam
väzení	tù
centrálne	trung
centrálne	central
porážku	đảnh
porážku	bại
budúci	kế
budúci	tiếp
budúci	kit
harvard	havard
harvard	harvard
olympic	olympic
priatelia	bè
prince	hoàng
prince	prince
vrtuľníky	helicopters
titan	titan
cook	cook
cook	nấu
diely	phần
diely	cắt
charlotte	charlotte
počuť	thuộc
počuť	tít
počuť	nghe
počuť	spring
matthew	matthew
emanuel	emanuel
oskar	oskar
oskar	oscar
predstavenie	suất
predstavenie	xem
predstavenie	hiện
predstavenie	show
bohato	richly
podvozok	bogie
ensign	ensign
lisa	lisa
vybrať	chọn
vybrať	chồn
vybrať	chọn
vybrať	đặt
premenné	biến
fred	hòa
fred	fred
adrian	adrian
planéte	tinh
čisté	web
čisté	net
čisté	sạch
čisté	cai
čisté	sạch
tvrdenia	ngợi
tvrdenia	khai
alois	alois
ručne	handmade
súkromný	tư
scaleminor	scaleminor
pestovanie	trồng
pestovanie	cấy
relácia	phiên
cooper	cooper
nahradená	superseded
logiky	luận
logiky	logic
pohyby	moves
slávnosti	festival
samice	nữ
samice	nữ
grafický	graphic
plukovník	đại
plukovník	tá
michelangelo	michelangelo
melbourne	melbourne
korunu	vương
kapitola	chương
železo	sắt
podvozku	bogie
labe	elbe
konečný	final
dolní	dolní
kaplnke	chapel
sasko	görlitz
sasko	saxony
sasko	sachsen
sasko	zwickau
modra	xanh
modra	modra
jadrom	lõi
jadrom	hạt
jadrom	nhân
papiera	giấy
papiera	trát
platňa	đĩa
platňa	dĩa
spol	associates
hlasovať	vote
hlasovať	bầu
liverpool	liverpool
opravy	tơi
opravy	kham
dia	dia
mačky	mèo
mačky	cats
trestné	phạm
varšave	warszawa
varšave	warsaw
ľudský	human
potrieb	nhu
útek	thoát
útek	escape
zaťaženie	nạp
zaťaženie	tải
zaťaženie	nạp
zaťaženie	tải
tal	tal
tal	tall
sarah	sarah
československo	czechoslovakia
sebastian	sebastian
klaus	klaus
chomutov	chomutov
váhy	vảy
váhy	libra
váhy	weights
váhy	tạ
zámer	intention
hladina	mức
hladina	tầng
hladina	cấp
čreva	ruột
iniciatívy	initiative
mons	mons
empire	empire
vietname	việt
vietname	vietnam
štúdiá	studios
používateľ	dùng
made	chế
žltý	vàng
žltý	nhát
abd	abd
novšie	mơi
jamie	jamie
náčelník	sếp
porto	porto
rozdielne	khác
rozdielne	divergent
deutsche	deutsche
rumunský	rumani
lebky	sọ
lebky	skull
lebky	sọ
lebky	quang
pretekár	racer
kras	karst
kras	kras
uhlie	than
uhlie	than
komédie	hài
vrh	kiệu
kopa	đống
kopa	less
duchovné	linh
extra	cục
extra	extra
nickelback	nickelback
vzdať	nhường
nárok	nhận
chýb	lỗi
chýb	rệp
chýb	bọ
chýb	lỗi
medi	đồng
junior	nhỏ
junior	junior
životy	lives
autobus	bus
ulrich	ulrich
estadio	estadio
najmladší	út
sklo	cốc
sklo	kính
sklo	ly
wwe	wwe
elektrických	điện
elektrických	điện
family	đình
naučil	dạy
dmitrij	dmitri
pohlavia	sex
wars	war
dallas	dallas
karibiku	caribê
karibiku	caribbean
karibiku	caribe
broughton	broughton
timeaxis	timeaxis
core	lõi
core	hạt
core	nhân
lipa	lipa
challenger	challenger
bytov	byte
bytov	bytes
centrálny	trung
centrálny	central
rodičmi	song
eddie	eddie
nymburk	nymburk
ross	ross
média	media
fritz	fritz
afganistane	afghanistan
rádia	đài
rádia	radio
terminál	trạm
terminál	tận
konstantin	konstantin
bruins	bruins
armstrong	armstrong
margaret	margaret
samostatnú	standalone
škótsku	scotland
škótsku	scotch
berkeley	berkeley
venovaná	viet
bočné	lateral
platnosť	lệ
child	con
zostať	stay
polo	polo
sporné	questionable
main	chính
main	main
estónsko	estonia
sodný	natri
schopností	năng
médium	media
médium	psychic
médium	vừa
médium	medium
médium	trung
úteku	runaway
pravdepodobnosť	odds
airbus	airbus
komentár	luận
komentár	comments
neskoro	sen
neskoro	trễ
neskoro	khuya
neskoro	muộn
zvon	chuông
zvon	bell
kult	cult
usb	usb
veží	tháp
reedy	reedy
lightgrey	lightgrey
belfort	belfort
riadil	tông
športovcov	vđv
dos	dos
plemena	breed
širokú	rộng
širokú	rộng
širokú	vid
buffalo	trâu
buffalo	buffalo
chemickej	hóa
obnoviť	cv
obnoviť	resume
ueda	ueda
vodiča	xế
vajíčka	trứng
odborník	chuyên
bordeaux	bordeaux
sietí	lưới
sietí	web
sietí	mạng
louny	louny
hrdinovia	heroes
bloky	chặn
táborov	trại
guinea	guinea
ralph	ralph
dáma	đầm
dáma	tẩy
drámy	drama
drámy	kịch
pavilón	pavilion
vyriešiť	giải
mobile	mobile
mobile	mobil
živí	sống
živí	live
živí	alive
pietro	pietro
roland	roland
výslovnosť	pronunciation
uzavretá	đóng
jeruzalem	jerusalem
stôp	feet
stôp	chân
stôp	mét
stôp	vết
stôp	rãnh
kennedy	kennedy
spoločná	tham
dolu	down
dolu	xuống
kino	kino
bomba	bomb
bomba	bom
aplikácia	app
zástupcu	phó
štandardný	chuẩn
štandardný	standard
meter	mét
meter	mét
príbehov	tales
príbehov	truyện
príbehov	tin
podrobnosti	tiết
oldřich	oldřich
malta	vữa
malta	malta
uzol	node
uzol	nút
uzol	gút
uzol	knot
prednosť	ưu
prednosť	primacy
ean	ean
káder	ayatollah
menšiny	minorities
prietok	luồng
prietok	màng
prietok	flow
prevzaté	taken
prevzaté	bắt
prevzaté	chụp
mŕtvy	chết
leonard	leonard
strieborná	bạc
niesol	bế
bel	bel
chicagu	chicago
tvoj	của
skok	nhảy
zoskupenie	cụm
gnu	gnu
nezahŕňa	excludes
pec	furnace
pec	lò
pec	pec
original	gốc
original	tác
formáte	format
kapitánom	trưởng
bejzbal	chày
križovatky	junction
križovatky	crossings
križovatky	lô
hollywood	hollywood
obchodník	buôn
vegas	vegas
ken	ken
sedimenty	sediments
chaos	chaos
viacej	thêm
schneider	schneider
collins	collins
vysielač	phái
chýbajú	thiếu
alba	alba
sledovanie	theo
scénu	cảnh
bohatstvo	fortune
bohatstvo	lường
bohatstvo	riches
titulok	caption
titulok	tựa
kaneda	nobutoshi
proste	chỉ
proste	funny
minca	xấp
minca	xu
označiť	tag
označiť	thẻ
označiť	mác
označiť	mark
videli	đốm
videli	spotted
videli	thấy
videli	cưa
baptiste	baptiste
morgan	morgan
albánska	albania
albánska	albania
miestnosť	phòng
zásob	kho
hole	lỗ
hole	hố
hole	chẻ
dateformat	dateformat
vládcu	ruler
vládcu	thước
planina	planina
monika	monika
monika	monica
heineken	heineken
jam	jam
jam	mứt
komplexné	lược
komplexné	complex
turecký	turkish
pochopiť	hiểu
pochopiť	hieu
zeppelin	zeppelin
myslel	nghĩ
myslel	tưởng
myslel	nghĩ
uverejnil	đăng
beck	beck
obchody	deals
obchody	shop
kentaur	centaur
zachrániť	lưu
zachrániť	bích
zachrániť	cứu
zachrániť	cứu
pohrebu	tang
pohrebu	lễ
slabo	weakly
slabo	kém
rozpad	disintegration
houston	houston
slabé	yếu
slabé	nhược
hercegovina	hercegovina
pearl	pearl
pearl	trân
alignbars	alignbars
kolesá	hoành
mississippi	mississippi
blog	blog
samec	buồng
samec	đực
samec	nam
ramená	vai
ramená	tay
libreto	libretto
western	tây
trvalé	bền
trvalé	bền
baňa	mỏ
baňa	mine
beroun	beroun
fci	fci
gilbert	gilbert
double	double
double	đôi
dakota	dakota
očí	mắt
vrstvu	layer
vrstvu	lớp
baker	baker
mini	mini
kolumbii	colombia
zoskupenia	cụm
zoskupenia	cụm
kansas	kansas
ľudská	human
šťastný	phúc
šťastný	vui
trek	trek
breh	bờ
breh	shore
mladí	trẻ
mladí	young
graz	graz
krásne	đẹp
známky	tem
rektor	rector
predal	bán
obor	giant
obor	toshiba
predpokladu	assumption
ira	ira
brániť	cọc
bohatá	vương
bohatá	giàu
bohatá	rich
turecká	turkish
site	sil
site	website
site	site
maxim	maxim
príbuzné	related
rozmer	chiều
jordan	jordan
darkgrey	darkgrey
philipp	philipp
franklin	franklin
batérie	pháo
batérie	pin
batérie	bình
batérie	pin
academia	academia
npr	nrp
backgroundcolors	backgroundcolors
alkoholu	rượu
alkoholu	cồn
maría	maría
maría	maria
dublin	dublin
veronika	veronica
veronika	veronika
rom	rom
terry	terry
vianoce	christmas
predpoklad	assumption
fedor	fedor
pokoj	hòa
bonaparte	bonaparte
pacienta	nhân
borngen	börngen
matke	mẹ
kollár	kollár
diamond	zô
diamond	diamond
hrobky	mộ
hrobky	tomb
kľúčové	key
kľúčové	khóa
kľúčové	phím
grace	ân
grace	grace
grace	tha
kartu	thẻ
kartu	tab
kartu	bài
kartu	thẻ
kartu	card
dana	dana
edgar	edgar
stuart	stuart
študuje	học
kitami	kitami
toulouse	toulouse
bowell	bowell
urán	urani
urán	uranium
urán	uranus
čeľustnatce	gnathostomata
strecha	rooftop
strecha	mái
strecha	tèo
strecha	trần
utiecť	thoát
utiecť	escape
danny	danny
magic	thuật
magic	magic
kushiro	kushiro
stráca	losing
stráca	thua
stráca	thua
bonus	bonus
bonus	thưởng
náhrada	bù
dominika	dominique
dominika	dominika
dominika	dominica
marcela	marcel
marcela	marcela
jakob	jakob
dostupná	rảnh
obmedzenie	hạn
obmedzenie	constraint
true	thật
true	đúng
sedan	sedan
als	als
pobočky	cành
téme	topic
meč	gươm
meč	kiếm
chad	tchad
chad	chad
inštitúcia	sở
juels	juels
voyager	voyager
zeus	zeus
ostro	sharp
ostro	nhọn
gott	gott
mních	monk
roh	góc
roh	sừng
roh	kèn
roh	horn
město	město
vlastníkom	hữu
povolené	bật
povolené	phép
jedenásť	eleven
magnus	magnus
epizódy	tập
epizódy	episodes
stúpa	rising
potraviny	mat
potraviny	foods
očami	mắt
reinmuth	reinmuth
kategóriu	loại
edmund	edmund
graham	graham
poškodený	hỏng
poškodený	hỏng
zadný	rear
chrániť	vệ
radosť	delight
radosť	joy
hus	ngỗng
hus	goose
hus	hus
facebook	facebook
skladateľov	composers
správna	đúng
sála	vắng
sála	lang
sála	sảnh
sála	hall
sála	ballroom
litoměřice	litoměřice
deja	deja
auta	car
auta	xe
krk	họng
krk	neck
krk	cổ
magyar	magyar
prach	bụi
prach	chốn
nadácia	quỹ
nadácia	foundation
nadácia	nọc
výmeny	exchanges
colin	collin
colin	collin
colin	colin
werner	werner
ľahký	châm
ľahký	đèn
ľahký	nhạt
salzburg	salzburg
vrtuľník	helicopter
vrtuľník	thăng
vrtuľník	chopper
zložité	complex
zložité	khó
advokát	advocate
oceľ	thép
vták	bird
vták	chim
roberto	roberto
pól	cực
pól	pole
pól	cột
štvornožce	tetrapod
brusel	bruxelles
brusel	brussels
reťazec	chuỗi
reťazec	xích
reťazec	đinh
zomreli	chết
jeseník	jeseník
sľub	hứa
barrett	barrett
saxofón	saxophone
ghz	ghz
metallica	metallica
apr	apr
električka	tram
isaac	isaac
niesť	khiêng
niesť	bế
niesť	mang
životnosť	bền
jun	tuấn
jun	jun
jun	doãn
jun	yun
vodič	xế
newton	newton
galileo	galileo
soundtrack	soundtrack
zvláštny	lạ
zvláštny	lẻ
rytmus	đánh
rytmus	phật
duo	duo
kresťanský	nguyen
kresťanský	christian
mäsa	thịt
henrik	henrik
bach	bach
slávu	fame
slávu	vinh
theodor	theodor
využívanie	utilisation
ahoj	alo
ahoj	hello
učiť	dạy
učiť	ngộ
učiť	học
kôra	sủa
kôra	bark
kôra	peel
náročné	khó
fakty	sự
costa	costa
darwin	darwin
uzavreté	đóng
tlači	nhấn
tlači	bào
tlači	ấn
tlači	bấm
liečbu	đãi
sfondo	sfondo
osudu	phạn
štýly	dáng
štýly	styles
staviteľ	builder
hlboký	deep
hlboký	sâu
viaže	chủa
viaže	bound
cape	cape
vyrobená	chế
kalendára	lịch
flotily	fleet
búrka	giông
búrka	bão
guillaume	guillaume
domácu	homemade
keith	keith
pablo	pablo
slonoviny	ivory
slonoviny	ngà
tvrdý	mẫn
éra	era
stredoveké	medieval
presvedčený	tin
zachytáva	chụp
hitlera	hitler
brad	brad
doplnené	supplemented
calgary	calgary
calgary	cayman
endate	endate
ukončiť	thoát
ukončiť	exit
ukončiť	end
ukončiť	kết
ukončiť	thoát
strakonice	strakonice
udelené	điệm
gregory	gregory
predpisy	luật
lars	lars
ostrý	sharp
ostrý	nhọn
ohrozených	endangered
marko	marko
ponuky	thầu
ponuky	bid
stade	stade
budúce	lai
dean	dean
nepriateľom	địch
nepriateľom	thù
bin	bin
ruka	tay
ruka	tay
nemec	nemec
strieborný	bạc
luigi	luigi
android	android
lov	hunt
lov	săn
lov	săn
sady	dong
kanála	kênh
jeruzalema	jerusalem
prevrat	coup
červenú	đỏ
piano	piano
hrobka	mộ
hrobka	tomb
china	china
flash	nháy
flash	flash
tón	tone
tón	tần
pomocné	auxiliary
pláne	plan
ouest	ouest
nissan	nissan
kanálov	kênh
dres	jersey
cassini	cassini
vysielať	phát
kutná	kutná
une	une
vodnár	aquarius
churchill	churchill
kenneth	kenneth
larry	lary
larry	larry
mitchell	mitchell
viet	việt
viet	câu
gibson	gibson
ball	bóng
ball	banh
ann	ann
siedmy	seventh
občianskych	civil
tepelná	nhiệt
patent	patent
dievčatá	girls
dievčatá	gái
ahl	ahl
bielkovín	protein
kat	kat
novinárov	khmer
pokusov	trials
rieši	đì
čaká	đợi
čaká	chờ
huby	nấm
huby	fungus
huby	nấm
huby	nấm
huby	nấm
iveta	iveta
orbiter	orbiter
automatické	auto
automatické	động
automatické	tự
volal	goi
detský	con
děčín	děčín
vystavené	lộ
zvony	chuông
čelo	trán
čelo	trán
čelo	cello
dverí	cửa
dverí	cửa
zlý	xấu
zlý	bad
zlý	kém
zlý	khiếp
zlý	tệ
kusy	rách
kusy	cắt
strela	phát
strela	bắn
strela	viên
norma	norma
norma	norm
norma	chuẩn
norma	standard
alpy	alps
alpy	anpơ
paolo	paolo
aer	aer
rosa	rosa
rosa	hồng
rosa	sương
rosa	dug
canaveral	canaveral
valcov	xylanh
chvíle	moments
eugene	eugene
palestíny	palestine
najmenší	littlest
zmiešané	võ
julia	julia
cover	bìa
cover	cover
cover	che
miguel	miguel
limit	hạn
che	che
míľ	miles
míľ	phít
míľ	km
míľ	dặm
base	tù
territoire	territoire
territoire	territorio
guvernér	đốc
kolá	laps
vnímanie	perceptions
full	say
full	full
full	đầy
námorná	maritime
plášť	cape
plášť	choàng
stewart	stewart
clark	clarke
clark	clark
lane	lane
lane	làn
harrison	harrison
turíne	torino
turíne	turin
laura	laura
morských	marine
pascal	pascal
baran	baran
baran	aries
znamenie	vẽ
copa	copa
stepanovič	stepanovich
wagner	wagner
vzorky	sample
vzorky	mẫu
činy	hành
tautenburg	tautenburg
čiernu	đen
koleso	wheel
varmsko	warmińsko
pelhřimov	pelhřimov
kant	kant
aus	aus
masaryk	masaryk
diera	lỗ
diera	hố
diera	chẻ
jedlo	mat
optické	optic
summer	summer
summer	hè
edmonton	edmonton
nižší	inferior
techno	techno
spôsobov	cách
obnovený	khôi
vietnam	việt
vietnam	vietnam
hotela	hotel
frýdek	frýdek
lexikón	lexicon
zátvorkách	parentheses
tag	tag
tag	thẻ
bella	bella
gen	gen
konflikty	xung
oto	otto
joachim	joaquim
joachim	joachim
stretla	trúng
stretla	met
ukážka	sample
ukážka	mẫu
zla	xấu
zla	ác
tatiana	tatiana
hnedý	brown
hnedý	nâu
emeritný	emeritus
stôl	bảng
stôl	bàn
stôl	bàn
ring	ring
ring	nhẫn
ron	ron
taiwan	taiwan
nacisti	nazis
naživo	sống
naživo	live
miro	miro
cpu	cpu
gule	balls
gule	bi
svätec	saint
svätec	thánh
lenka	lenka
slobodná	single
slobodná	đơn
stoviek	trăm
osvetlenie	lighting
ein	ein
alpách	alps
alpách	anpơ
fish	cá
štandardné	chuẩn
štandardné	standard
sobáš	cưới
johanna	johanna
abraham	abraham
temple	đền
temple	chùa
oslo	oslo
mladšieho	younger
reggae	reggae
greg	greg
saľut	salyut
vírus	virus
vírus	virut
dokončené	xong
obnovené	khôi
sociálno	socio
italia	italia
turecké	turkish
baláž	balazs
ilustrátor	illustrator
oblečenie	outfit
zima	lạnh
zima	winter
dennis	dennis
java	java
mpeg	mpeg
columbus	columbus
jednotné	single
jednotné	đơn
jednotné	uniform
parsons	parsons
železné	sắt
pen	pen
pen	bút
campo	campo
suché	lau
suché	khô
opraviť	fix
opraviť	đúng
snehu	tuyết
snehu	snow
gaga	gaga
známu	quen
url	url
url	url
závody	xáo
bruseli	bruxelles
bruseli	brussels
zimy	winters
stratu	mát
montana	montana
blake	blake
teoretický	huấn
místek	místek
trofej	cúp
hodonín	hodonín
jeruzaleme	jerusalem
plná	say
plná	full
plná	đầy
mladšie	younger
učiteľka	thầy
pivo	beer
pivo	bia
pivo	ale
jednotný	uniform
jednotný	single
jednotný	đơn
pripojený	online
stiahnuť	download
biskupský	episcopal
craig	craig
korisť	loot
korisť	capture
korisť	prey
par	par
par	parr
pozemky	đáp
rna	rna
rna	arn
kov	co
písania	gõ
pečene	gan
pečene	chay
pečene	gan
pete	pete
stupnice	vảy
fsm	fsm
brať	taking
brať	lấy
brať	bắt
brať	chụp
symfonický	symphonic
vstúpiť	nhập
vstúpiť	enter
multi	đa
multi	multi
klein	klein
vonkajšia	ngoài
cruz	cruz
dobytok	bò
muzikál	nhạc
muzikál	musical
zostavy	dong
zostavy	kitts
fanúšikovia	fans
fanúšikovia	fan
ryba	cá
vlákien	filaments
vlákien	tơ
aktivista	activist
jung	jung
ľavé	trái
zoltán	zoltán
priehrada	dam
priehrada	đập
priehrada	reservoir
money	tiền
money	tien
zranení	thương
zachovať	giữ
štefánik	štefánik
mayer	mayer
vedeli	tú
výskumné	bê
car	car
car	xe
anti	anti
preč	xa
preč	phí
islamu	islam
esperanto	esperanto
hrobu	mộ
hrobu	mồ
dátumu	ngày
christoph	christoph
ohrozený	endangered
ohrozený	tiềm
poéziu	thơ
viditeľný	bien
pavlovič	pavlovich
videa	video
rozhodnúť	opt
kube	cuba
bolesť	đau
konkrétny	tông
originálny	gốc
originálny	tác
komik	comedian
walker	walker
štvrtého	mùng
súostrovie	archipelago
alexandre	alexandre
lúč	beam
lúč	ray
vyšetrovanie	inquiry
šachu	chiếu
venera	venera
austin	austin
vinyl	vinyl
abc	abc
cia	cia
cia	cla
cia	cia
cia	ương
cia	cla
disky	discs
vzácny	precious
vzácny	quý
vzácny	hiếm
strauss	strauss
krivka	cong
sláva	fame
sláva	vinh
niektorý	cầy
šéf	sếp
šéf	boss
vasilij	vassili
nádor	bướu
hliníka	nhôm
anjou	anjou
ono	ono
cestný	đường
cestný	road
huta	huta
varga	varga
vetu	câu
nar	reg
dávid	david
lasica	chồn
irak	iraq
jasná	sáng
jasná	mẻ
znížiť	giảm
znížiť	giảm
vyhnúť	chừa
ltd	ltd
spomínajú	mentions
slnečný	nắng
slnečný	sunny
okna	sổ
budapest	budapest
raj	raj
raj	thiên
břeclav	břeclav
lucie	lucie
otvára	mở
bývanie	nhà
bis	bis
hustoty	densities
zobrazí	khoe
viditeľná	bien
trend	trend
júlia	julie
júlia	yulia
júlia	julia
júlia	juliet
kuchyňa	bếp
carolina	carolina
obsadiť	chiếm
srb	serbia
vyhrať	thang
vyhrať	win
vyhrať	thắng
feb	feb
spánku	ngủ
spánku	ngự
piata	fifth
rex	rex
fame	fame
cestovný	du
tempo	gear
stĺpy	đương
stĺpy	masts
stĺpy	cột
hostí	khách
slávik	nightingale
sms	sms
králik	thỏ
záber	phát
záber	bắn
prechodné	transitional
prechodné	dốc
tmavé	dark
tmavé	tối
vstupné	nhập
its	its
toyota	toyota
prispieva	contributes
bohumil	bohumil
valca	trụ
porsche	porsche
zvýšená	tăng
versailles	versailles
identity	identity
anjel	angel
army	quân
army	army
ida	lda
ida	ida
biológ	biologist
enterprise	enterprise
šach	shah
šach	chiếu
auf	auf
hrubé	ghê
hrubé	thick
hrubé	dầy
hrubé	dày
ekonómovia	economists
značiek	marks
kolónia	khu
jang	jang
jang	dương
jang	yang
orientácia	hướng
campbell	campbell
luther	luther
američan	american
američan	mỹ
nosiť	khiêng
nosiť	bế
nosiť	mang
nosiť	mặc
nosiť	đeo
svetlá	đèn
svetlá	pha
gerhard	gerhard
vaše	của
termíny	ngày
catherine	catherine
catherine	catarina
oviec	cừu
einstein	einstein
disney	disney
býk	taurus
býk	ngưu
býk	bò
býk	bull
bitov	bit
tkaniva	mô
majiteľa	hữu
seminár	xưởng
drogy	vải
barbora	barbora
čiara	line
čiara	dòng
gps	gps
trup	hull
trup	torso
herman	herman
dozadu	ngược
petit	petit
dortmund	dortmund
prežila	survivor
luxembursko	luxemburg
luxembursko	luxembourg
kódex	codex
sean	sean
wang	vương
wang	wang
lorenzo	lorenzo
castro	castro
koho	ai
koho	who
bavorsko	bayern
bavorsko	bavaria
námorné	maritime
zničenie	điêu
plaza	plaza
keramiky	gốm
keramiky	gốm
konštanty	constant
konštanty	hằng
gotická	goth
gotická	gothic
jazdec	rider
jazdec	kỵ
heinz	heinz
šíriť	tán
šíriť	tràn
barón	baron
benátkach	venice
benátkach	venezia
boxer	boxer
bedřich	bedřich
kovové	co
afganistanu	afghanistan
poškodené	hỏng
poškodené	hỏng
wiener	wiener
piper	piper
kristína	kristína
kristína	christina
kristína	cristina
pošta	mail
pošta	evolution
pošta	thư
pošta	đăng
lucas	lucas
vyučovanie	dạy
tokugawa	tokugawa
slavia	slavia
bowie	bowie
presunúť	dời
presunúť	chuyển
rovné	thẳng
rovné	sảnh
oasis	oasis
todd	todd
počíta	đếm
vektor	vector
tichá	silent
tichá	thoả
portáli	portal
portáli	cổng
zverejnené	đăng
koža	da
koža	skin
koža	da
strih	cut
strih	cắt
strih	méo
strih	chém
formácie	formations
orava	orava
kentucky	kentucky
jennifer	jennifer
mat	mat
lyžiarske	ski
prázdne	rỗng
prázdne	trống
prázdne	trống
prázdne	blank
školské	trường
školské	học
navždy	forever
navždy	mải
stan	stan
stan	lều
eye	eye
eye	mắt
pat	pat
pat	vỗ
weiss	weiss
stáť	đứng
stáť	đứng
ingrid	ingrid
rovno	thẳng
rovno	sảnh
sýria	syria
sýria	đặc
sýria	somalia
sýria	somali
nos	mũi
nos	nos
výbuch	eruption
výbuch	blast
výbuch	nổ
výbuch	nổ
maple	maple
julian	julian
thompson	thompson
tábory	trại
chceš	muon
chceš	muốn
strýko	chú
strýko	bác
xml	xml
xml	xm
predáva	bán
ferenc	ferenc
parkov	parks
venezuela	venezuela
spieval	sang
srbskej	serbia
písek	písek
nancy	nancy
pochod	march
franco	franco
farebný	nhuộm
farebný	màu
farebný	mầu
farebný	màu
naprieč	across
predĺženie	elongation
ponorky	submarines
lloyd	lloyd
mrakodrapy	skyscrapers
súťažili	competed
jazda	cưỡi
jazda	ri
jazda	tý
pacient	nhân
máriu	chư
máriu	maria
albánsko	albania
proroka	tri
iráne	iran
bond	bond
rozdelili	chia
plávanie	bơi
plávanie	bơi
ferrer	ferrer
eso	ách
eso	ace
sexuálne	sex
hrubého	ghê
burgenland	burgenland
ludvík	ludvík
justin	justin
gaius	gaius
srí	sri
fontaine	fontaine
slabý	xỉu
slabý	yếu
slabý	nhược
oleg	oleg
dell	dell
kazachstan	kazakhstan
unix	unix
