din	از
necesitatea	ضرورت
forum	فورم
combustibil	سوخت
sin	گناه
sin	sin
sin	گناهی
arabia	عربستان
rugby	راگبی
pădurile	جنگلهای
pădurile	جنگلها
firme	شرکتها
jonathan	جاناتان
distins	برجسته
distins	ممتاز
distins	متمایز
patriarhul	ایلخانی
unelte	ابزار
unelte	ابزارها
unelte	ابزارهای
ucide	بکش
ucide	بکشی
ucide	بکشم
ucide	کشتن
distribuția	توزیع
csm	csm
propunere	خواستگاری
propunere	فرمایشات
propunere	گزاره
nucleară	هسته
conservator	کنسرواتوار
conservator	هنرستان
numerele	اعداد
numerele	عدد
numerele	اعدادی
dispozitiv	دستگاهی
dispozitiv	دستگاهها
dispozitiv	وسیله
dispozitiv	دستگاه
zei	خدایان
terra	ترا
nota	یادداشت
nota	نکته
nota	نوت
încercând	تلاش
încercând	سعی
atitudinea	نگرش
atitudinea	منش
atitudinea	گرایش
semnarea	امضا
semnarea	امضای
portalul	پورتال
dimensiunile	ابعاد
limitele	محدودیتها
limitele	محدودیت
cade	کید
cade	آبشار
cade	فالز
soarta	سرنوشت
soarta	تقدیر
moore	مور
dulce	شیرین
convenția	کنوانسیون
convenția	همایش
chinez	چینی
domnie	سلطنت
domnie	حکمرانی
viziunea	بصیرت
viziunea	دید
viziunea	ویژن
viziunea	بینایی
familiile	خانواده
comunismului	کمونیسم
bayern	بایرن
unu	یکی
unu	یگانه
unu	یک
dimensiunea	بُعد
dimensiunea	اندازۀ
dimensiunea	اندازه
luată	گرفته
hassan	حسن
seară	عصر
seară	غروب
seară	شام
antiohia	انطاکیه
mini	mini
mini	مینی
menținerea	حفظ
combinație	ترکیبی
combinație	ترکیب
irlandei	ایرلند
angel	آنجل
angel	فرشته
angel	انجل
alternativă	جایگزین
coburg	کوبورگ
mixt	مخلوط
mixt	مختلط
harris	هریس
marchează	مارک
coada	صف
coada	تیل
coada	دم
coada	دمش
regională	منطقهای
regională	محلی
janeiro	ژانیرو
îndoială	شک
ross	راس
clasele	کلاس
clasele	کلاسهای
clasele	کلاسها
corporation	کورپوریشن
reprezentare	نمایندگی
serios	جدی
determina	تعیین
dramatic	دراماتیک
leonardo	لئوناردو
alla	آلا
corespunzător	مناسب
corespunzător	درخور
corespunzător	متناظر
mali	مالی
contribuție	سهم
vină	گناه
girls	دخترها
girls	دختران
hesse	هسه
hesse	هسن
veronica	ورونیکا
fernando	فرناندو
amos	آموس
jordan	جوردن
jordan	جردن
jordan	اردن
african	آفریقایی
cunoștințe	دانش
cunoștințe	آگاهی
cunoștințe	علم
cunoștințe	معرفت
cuba	کوبا
hai	های
hai	hai
lászló	لازلو
lászló	لاسلو
plata	پرداختی
plata	دستمزد
plata	اجری
plata	پرداخت
kennedy	کندی
robin	رابین
robin	روبین
turnuri	برجهای
turnuri	برجها
turnuri	برج
sabie	شمشیر
bandă	نوار
bandă	گنگ
nick	نیک
desert	دسر
desert	کویر
desert	بیابان
desert	بیابانی
desert	صحرا
desert	اعراب
prime	پرایم
prime	نخست
jucătorii	بازیکنان
jucătorii	بازیکن
efectiv	مؤثر
efectiv	موثر
acționează	عمل
harvard	هاروارد
mariana	ماریانا
dialectul	گویش
dialectul	ایرونی
dick	دیک
morgan	مورگان
morgan	مرگان
morgan	مورگن
roci	سنگها
viata	زندگى
viata	زندگی
ibrahim	ابراهیم
albi	سپید
albi	وایت
albi	سفید
charlie	چارلی
chemat	احضار
filozof	فیلسوف
eugenia	بهنژادی
definește	تعریف
belarus	بلاروس
belarus	بلاروسی
politicile	سیاستهای
uniune	یونیون
uniune	اتحادیه
uniune	اتحاد
intens	شدید
salonul	سالن
încercări	آزمونهای
încercări	آزمونهای
aplicată	کاربردی
cărămidă	بریک
cărămidă	آجر
cărămidă	آجری
sexual	جنسی
fred	فرد
april	اپریل
april	آوریل
astra	آسترا
diplomatice	دیپلماتیک
axa	محور
decizii	تصمیم
decizii	تصمیمات
grupă	گروهبندی
grupă	گروپ
grupă	گروه
grupă	جوخه
chimist	شیمیدان
diferență	تفاوت
diferență	فرق
eliade	الیاده
sky	آسمان
sky	اسکای
preț	قیمتش
preț	بهای
preț	پرایس
preț	بهایی
preț	قیمتی
preț	قیمت
lisabona	لیسبون
islam	اسلام
hrană	غذایی
hrană	خوراک
hrană	غذا
voci	صداها
voci	صداهایی
voci	صداهای
voci	آوازها
securitatea	امنیتی
securitatea	حراست
securitatea	امنیت
shortsummary	shortsummary
solare	خورشیدی
produsul	فرآورده
produsul	محصول
produsul	ضرب
produsul	حاصل
aparate	دستگاهها
aparate	دستگاههای
inițiale	آغازی
inițiale	آغازین
herțegovina	هرزگوین
oferite	امانت
cuplul	زوجی
cuplul	زوج
statistici	آمارهای
statistici	آمار
statistici	بصیرت
derivat	مشتق
derivat	نقل
derivat	مشتق
arabi	اعراب
arabi	عرب
andy	اندی
saturn	زحل
bulgar	بلغاری
stanley	استنلی
resursele	منابع
elaborat	استادانه
île	ایل
sugerat	پیشنهاد
soluția	چاره
soluția	محلول
atmosferă	اتمسفر
andreas	آندریاس
nil	نیل
extreme	ناحق
extreme	افراطی
bunuri	کالاهای
bunuri	کالا
bunuri	اجناس
bunuri	کالاها
comportament	رفتاری
comportament	سیرت
comportament	رفتار
comportament	رفتاری
comportament	رفتار
acumulare	انباشت
acumulare	تجمع
laborator	آزمایشگاهی
laborator	لابراتوار
laborator	آزمایشگاه
laborator	آزمایشگاه
laborator	ازمایشگاه
htm	htm
egale	برابر
egale	مساوی
termenii	شروط
termenii	اصطلاحات
termenii	شرایط
precis	دقیقی
precis	دقیق
russell	راسل
plantă	گیاهی
plantă	نیروگاه
plantă	پلنت
plantă	گیاه
operator	اپراتور
operator	عملگر
clară	کلارا
vremuri	زمانهای
vremuri	times
vremuri	دفعات
vremuri	تایمز
magnitudinea	بزرگی
motorul	موتور
consum	مصرف
perspectiva	منظر
kurt	کورت
kurt	کرت
perechi	جفت
sumă	مجموع
sumă	مبلغ
sumă	مقدار
sumă	مبلغ
purtând	پوشیدن
obligatoriu	لازم
obligatoriu	نیاز
obligatoriu	الزامی
obligatoriu	اجباری
obligatoriu	واجب
obligatoriu	اجباری
înfrângere	شکست
amintiri	خاطرات
amintiri	خاطره
amintiri	حافظه
hidrogen	هیدروژن
hidrogen	هیدروژنی
bell	ناقوس
bell	زنگ
bell	بل
donald	دونالد
ferestre	ویندوز
campaniei	لشکرکشی
campaniei	کمپین
masive	مسیو
masive	حجیم
tim	تیم
tim	tim
motivele	دلایل
nuclear	هسته
magnus	ماگنوس
iubire	جیگر
iubire	عزیزم
iubire	بچه
iubire	دوست
iubire	عشق
iubire	عشقی
iubire	عاشق
economist	اقتصاددان
feat	انداختند
feat	شاهکار
romanele	رمان
aragon	آراگون
diego	دیگو
oliver	اولیور
oliver	الیور
klein	کلین
klein	کلاین
înlocuită	جایگزین
mississippi	میسیسیپی
financiară	مالی
profesionale	حرفهای
blues	بلوز
prețul	قیمتش
prețul	بهای
prețul	پرایس
prețul	بهایی
prețul	قیمتی
prețul	قیمت
ltd	ltd
colaborarea	همکاری
mamifere	پستانداران
mamifere	ممل
mamifere	پستانداران
mamifere	پستاندار
linnaeus	لینه
kărdjali	کرجالی
galbenă	زرد
identitate	همانی
identitate	هویت
expediție	اکتشاف
frecvente	رایج
frecvente	معمولی
frecvente	مشترک
senatului	سنا
senatului	سنای
secretă	محرمانه
secretă	رازی
secretă	راز
secretă	مخفی
ocupate	مشغول
ocupate	مصروف
ocupate	اشغال
ocupate	شلوغ
fizica	فیزیک
cooperare	همکاری
tunisia	تونس
trimise	ارسالی
mountain	کوهستانی
mountain	کوهی
mountain	کوه
mountain	کوهستان
zilnic	روزانه
zilnic	daily
zilnic	دیلی
altarul	محراب
altarul	قربانگاه
altarul	عبادتگاه
altarul	معبد
altarul	زیارتگاه
rezolvarea	حل
decat	than
gotha	گوتا
efort	تلاش
efort	کوشش
criteriile	معیار
criteriile	معیارهای
catherine	کاترین
juniori	juniors
juniori	جونیور
turcilor	ترکهای
turcilor	ترکها
churchill	چرچیل
dând	دادن
uciderea	کشتن
exploatarea	استثمار
maternă	مادرانه
academy	آکادمی
academy	فرهنگستان
eroi	قهرمانان
animalele	جانوران
animalele	حیوانات
match	تطبیق
match	مسابقه
match	کبریت
match	تطابق
olandeză	هلندی
olandeză	داچ
olandeză	هلند
drôme	دروم
instituțiile	موسسات
instituțiile	نهادهای
instituțiile	مؤسسات
echipamente	تجهیزات
echipamente	وسایل
succesorul	جانشینی
succesorul	جانشین
identificarea	شناسایی
scufundare	غواصی
scufundare	شیرجه
scufundare	غواصی
scufundare	شیرجه
vineri	آدینه
vineri	جمعه
mixtă	مخلوط
mixtă	مختلط
inginerie	مهندسی
picioarele	پاهای
picioarele	پایی
picioarele	پاهایش
picioarele	نوازش
picioarele	پاها
picioarele	پا
wayne	وین
cross	صلیب
cross	کراس
cross	عبور
înregistrează	ثبات
înregistrează	ضبط
restaurare	بازگردانی
restaurare	بازگرداندن
restaurare	برگرداندن
restaurare	بازیابی
restaurare	بازگردانی
restaurare	مرمت
restaurare	ترمیم
reprezentarea	نمایندگی
tren	قطار
alimente	غذایی
alimente	خوراک
alimente	غذا
alimente	غذاها
alimente	غذاهای
ceară	مومی
ceară	موم
ceară	واکس
ceară	وکس
clima	اقلیم
dej	dej
ucrainean	اوکراینی
diplomă	دیپلم
diplomă	زینه
diplomă	درجه
acidul	اسید
acidul	اسیدی
străzi	خیابانها
străzi	خیابان
natvar	natvar
portar	دربان
austriece	اتریش
austriece	اتریشی
missouri	میزوری
simboluri	نمادهای
simboluri	نمادها
antrenorul	coach
antrenorul	دلیجان
antrenorul	مربیگری
antrenorul	مربی
landes	لندز
margaret	مارگرت
margaret	مارگارت
limită	حد
limită	محدود
limită	محدودیت
sărbătoare	مهمانی
sărbătoare	عید
sărbătoare	ضیافت
sărbătoare	جشن
sărbătoare	جشن
sărbătoare	تجلیل
obiectele	اشیاء
obiectele	اجسام
obiectele	اشیا
exploatare	استثمار
hip	باسن
hip	هیپ
ziduri	دیوارها
ziduri	دیوارهای
ziduri	دیوار
matt	مَت
suflet	نفس
suflet	سول
suflet	نفسی
turingia	تورینگن
retragere	نشینی
eficient	کارآمد
eficient	مؤثر
eficient	موثر
călători	مسافران
legale	مجاز
legale	قانونی
legale	حقوقی
regula	قاعده
regula	قانون
organism	بدن
organism	بدنی
organism	بدنه
organism	جسم
organism	body
organism	ارگانیسم
organism	ارگانیزم
deces	مرگ
sarcină	حاملگی
sarcină	بارداری
sarcină	بارگذاری
sarcină	بار
sarcină	تکلیف
emigrat	هجرت
pui	مرغی
pui	مرغ
pui	جوجه
revoltă	خیزش
revoltă	شورش
dedicate	وقف
capete	سر
capete	سرها
capete	سرهای
sărat	شوره
sărat	شور
puțini	چند
spiritual	معنوی
spiritual	روحانی
neo	نیو
neo	نئو
imam	امام
automobile	اتومبیل
automobile	خودرو
modă	فشن
modă	مد
modă	fashion
modă	مُد
viu	زنده
orientare	هدایت
orientare	رهنمود
orientare	جهت
cazurile	موارد
mări	دریاها
câine	سگ
câine	سگی
trecutul	past
trecutul	گذشته
balcani	بالکان
balcani	بالکان
votul	رای
maroc	مراکش
fiii	پسران
fiii	فرزندان
extinde	گسترش
extinde	جفا
extinde	بسط
interese	علایق
interese	دلبستگی
interese	منافع
interese	ربا
interese	علاقه
interese	بهره
herman	هرمن
herman	هرمان
rené	رنه
rené	رنه
interesant	جالب
interesant	جالبی
interesant	جالبه
introdusă	معرفی
traduce	ترجمه
corpuri	اجساد
succesor	جانشینی
succesor	جانشین
garda	نگهبانی
garda	گارد
garda	گاردا
figuri	شکلها
figuri	شکلی
figuri	شکلهای
figuri	ارقام
ceramică	سفالی
ceramică	سفال
ceramică	سرامیک
ceramică	سرامیک
sound	صوت
sound	صدا
metropolitană	متروپولیتن
cinstea	دیانت
cinstea	صداقت
cinstea	درستکاری
anunță	اعلام
anunță	رضوان
biblia	انجیل
alina	آلینا
auguste	اگوست
cupru	مس
îmbunătățirea	بهبود
continentală	قارهای
construi	بسازم
construi	ساختن
construi	بساز
construi	بسازید
construi	بسازی
directe	دایرکت
directe	direct
câștiga	برنده
câștiga	پیروز
câștiga	برد
cimitir	قبرستان
cimitir	گورستان
cimitir	قبرستان
situri	یونسکو
bologna	بولونیا
interval	گستره
interval	گسترۀ
interval	فاصله
picior	پای
picior	فوت
picior	پیاده
picior	پا
picior	پای
picior	پاش
picior	ساق
picior	پا
explicit	صریح
explicit	صریح
caroline	کرولاین
caroline	کارولین
caroline	کارولاین
modena	مودنا
dramă	درام
drama	درام
angelo	آنجلو
ein	ein
regulat	منظم
reșița	رشیتسا
conținând	حاوی
ghost	شبح
ghost	گوست
ghost	روح
colorado	کلرادو
colorado	کلورادو
wright	رایت
bolyai	بویویی
werner	ورنر
profit	سودش
profit	منفعت
profit	سودی
profit	سود
triburi	قبایل
triburi	قبیله
triburi	پشتون
triburi	قبایلی
editorial	سرمقاله
shoemaker	کفاش
respect	مراعات
respect	احترام
orbita	مدار
sper	امیدی
sper	هوپ
sper	امیدوارم
sper	hope
sper	امید
închisoarea	زندان
închisoarea	زندان
summer	تابستان
summer	سامر
summer	تابستون
summer	تابستانی
grafice	گرافهای
grafice	نگارهای
grafice	گرافیک
grafice	گرافیکی
alese	برگزیده
dealurile	هیلز
proteja	محافظت
fabrici	کارخانجات
marcu	مارک
robot	رباط
robot	روبات
robot	ربات
luigi	لوئیجی
platforma	سکوی
platforma	سکو
consens	اجماع
ambasador	سفیر
ambasador	کبیری
mulțimea	جمعیت
mulțimea	شلوغی
mulțimea	ازدحام
absolută	مطلق
bonaparte	بناپارت
reacții	واکنشهای
însemnând	معنای
însemnând	معنی
însemnând	معنا
discurs	سخنرانی
discurs	گفتار
materialele	مواد
materialele	مصالح
valencia	والنسیا
prietenie	دوستی
prietenie	رفاقت
călugări	راهبان
echilibru	میزان
echilibru	تعادل
echilibru	توازن
echilibru	موازنه
paolo	پائولو
aus	aus
ileana	ایلینا
dem	دم
legendă	عنوان
legendă	افسانه
legendă	اسطوره
arbori	درخت
arbori	درختان
arbori	درختها
magnetic	مغناطیسی
tablou	نقاشی
excelență	برتری
închise	بسته
dificilă	سخت
dificilă	سختی
dificilă	دشوار
tehnologii	فناوریهای
tehnologii	فناوری
tehnologii	تکنولوژی
anuale	سالانه
anuale	سالیانه
juridic	مجاز
juridic	قانونی
juridic	حقوقی
julius	جولیوس
julius	ژولیوس
imposibil	ناممکن
imposibil	غیرممکن
eagle	عقاب
eagle	ایگل
fântâna	فواره
fântâna	سرچشمه
fântâna	چشمه
diferențe	تفاوت
diferențe	تفاوتهای
diferențe	تفاوتها
diferențe	اختلاف
mars	مریخ
mars	مارس
graham	گراهام
sfântă	مقدس
contemporan	معاصر
flotei	ناوگان
deceniu	دهه
deceniu	میلادی
deutsche	دویچه
substanță	مادهای
substanță	اموال
loiret	لوآره
interesele	علایق
interesele	دلبستگی
interesele	منافع
biografia	bio
biografia	بیوگرافی
biografia	تذکره
biografia	زندگینامه
copilăria	کودکی
copilăria	بچگی
weimar	وایمار
lanț	زنجیری
lanț	زنجیره
lanț	زنجیر
lanț	زنجیرهای
poem	شعری
poem	شعر
bibliotecă	کتابخانه
greșeală	اشتباه
cetăți	کاخهای
elementul	عنصر
tabelul	میز
tabelul	سفره
tabelul	جدول
zăpadă	اسنو
zăpadă	برف
zăpadă	برفی
transfer	انتقال
jose	جوز
jose	خوزه
muzicieni	نوازنده
muzicieni	نوازندگان
iowa	آیووا
self	نفس
self	بخود
juventus	یوونتوس
juventus	juventus
asociații	انجمنهای
propuneri	پیشنهادهای
numărat	محسوب
numărat	اشرار
util	مفید
util	مفید
etaj	کف
etaj	کفپوش
etaj	طبقه
criticilor	منتقدان
criticilor	منتقدین
managementul	مدیریت
gene	مژه
gene	ژنها
gene	ژن
gene	ژنی
bach	باخ
bach	بچ
ardèche	آردش
zürich	زوریخ
zürich	زوریخ
portugheză	پرتغال
portugheză	پرتغالی
portugheză	پرتقالی
mozart	موتسارت
ipoteza	فرضیه
aventurile	ماجراهای
neapărat	الزاماً
neapărat	لزوما
neapărat	لزوماً
întrebare	سؤال
întrebare	سوال
întrebare	پرسش
calculatoare	رایانه
calculatoare	کامپیوتر
calculatoare	کامپیوترها
capua	کاپوآ
blood	خونی
blood	خون
genova	جنوا
laterală	کناری
laterală	جانبی
dana	دانا
dana	دینا
dana	دنا
legislative	قانونگذاری
abraham	آبراهام
abraham	قصّه
abraham	ابراهیم
slabă	ناتوان
slabă	ضعیفی
slabă	ضعیف
slabă	سست
curentul	جاری
curentul	جریان
pat	پت
pat	تخت
pat	تختخواب
pat	بستر
pat	رختخواب
grecii	یونانیان
grecii	یونانی
grecii	یونانیها
daniela	دانیلا
paralele	موازی
copa	کوپا
mar	مار
mar	سیب
mar	apple
mar	اپل
fischer	فیشر
islamic	مسلمانها
islamic	اسلامی
elev	مردمک
elev	محصل
elev	شاگرد
elev	دانشجو
bridge	پل
bridge	پلی
unită	یونایتد
unită	متحد
nervos	مضطرب
nervos	عصبی
mâncare	غذایی
mâncare	خوراک
mâncare	غذا
lorenzo	لورنزو
hardy	اردی
hardy	هاردی
federale	فدرال
extinsă	گسترده
extinsă	گسترده
realizare	فهم
realizare	تحقق
realizare	دستاوردهای
realizare	کامیابی
finanțe	مالی
ban	بان
ban	قدغن
venituri	درآمد
venituri	درآمدی
venituri	درآمد
planete	سیارات
figura	شکل
blog	بلاگ
blog	وبلاگ
continent	قاره
secretarul	دبیر
secretarul	منشی
autorii	نویسندگان
parțială	جزئی
exterioare	خارجی
exterioare	بیرونی
heavy	سنگینی
heavy	سنگین
forest	فارست
forest	جنگل
forest	جنگلی
fragment	تکه
densitatea	تراکم
densitatea	چگالی
botez	نگارگری
botez	تعمید
botez	تعمید
indonezia	اندونزی
soul	نفس
soul	سول
soul	نفسی
animate	پویانمایی
animate	کارتونی
animate	انیمیشن
acceptată	پذیرفت
acceptată	پذیرفته
geschichte	geschichte
our	ما
early	پگاه
early	اوایل
imi	imi
participare	مشارکت
utile	مفید
obiectivele	اهداف
bătălii	نبردهای
nazist	نازی
șir	رشته
colonie	کلونی
colonie	مستعمره
rea	bad
rea	بد
cruz	کروز
cruz	کروس
ryan	راین
ryan	رایان
egiptul	مصر
mori	بمیرم
mori	بمیرد
mori	بمیر
amintit	یادش
moise	موسی
moise	موسى
încoronat	تاجدار
bulevardul	بلوار
pereche	زوج
pereche	جفت
marină	دریایی
marină	مارین
nokia	نوکیا
bucăți	قطعه
înlocuite	جایگزین
cifre	ارقام
cifre	شکلها
cifre	شکلی
cifre	شکلهای
cifre	ارقام
construiește	ایجاد
construiește	ساختن
rafael	رافائل
rafael	رافائل
tras	زه
implicate	درگیر
implicate	دخیل
morală	اخلاقی
morală	اخلاق
morală	اخلاق
que	que
bin	bin
bin	لاوک
brazilian	برزیلی
brazilian	برزیل
florile	گل
florile	گلها
field	فیلد
field	حوزه
gimnastică	ژیمناستیک
executarea	اجراء
executarea	اعدام
executarea	اعدامی
executarea	اجرا
executarea	اجرای
executarea	اعدامش
ieșire	خروجی
ieșire	خروج
jason	جیسون
legende	افسانه
desfășurarea	استقرار
accent	آکسان
accent	لهجه
benin	بنین
alberto	آلبرتو
aplicate	کاربردی
implicit	پیشفرض
cairo	قاهره
cairo	کایرو
anime	انیمه
nassau	ناسو
alcool	الکل
titus	تایتوس
promova	ترویج
promova	ارتقاء
promova	ترفیع
promova	ارتقا
promova	تبلیغ
slave	اسلاوی
moduri	راهها
moduri	راههایی
moduri	راههای
moduri	روشهای
moduri	حالتهای
complexă	پیچیده
complexă	هرات
academic	دانشگاهی
academic	آکادمیک
academic	تحصیلی
prelucrare	پردازش
prelucrare	پردازی
nobil	بزرگوار
nobil	نوبل
nobil	اصیل
nobil	گرامی
nobil	نجیب
plătit	پرداخت
kansas	کانزاس
conducătorii	فرمانروایان
conducătorii	حاکمان
descoperiri	کشفیات
descoperiri	اکتشافات
descoperiri	اکتشاف
descoperiri	دیسکاوری
descoperiri	کشف
fundal	زمینه
calificare	صلاحیت
full	پر
full	کاملش
full	سرشار
full	فول
full	پره
paralela	موازی
organele	ارگان
organele	اندامها
organele	اندام
tratează	درمانش
tratează	درمان
dispută	نزاع
dispută	جدال
dispută	ستیزه
dispută	پرخاش
lazio	lazio
lazio	لاتزیو
popoare	مردمان
califatul	خلافت
greșeli	اشتباهاتی
greșeli	اشتباهات
autonomie	خودمختاری
câini	سگهای
câini	سگها
câini	سگا
pin	پاین
pin	کاج
pin	سنجاق
pin	پین
jános	یانوش
reparații	تعمیر
reparații	تعمیرات
reparații	تعمیرات
piciorul	پای
piciorul	پاش
piciorul	ساق
piciorul	پا
romulus	رومولوس
administratori	admins
groază	ترسناک
groază	وحشت
opinie	نظر
opinie	پندار
opinie	گمان
contrast	کنتراست
baker	بیکر
baker	نانوا
asasinarea	ترور
claudiu	کلودیو
salzburg	سالزبورگ
simțit	احساس
server	سرور
server	کارساز
server	کارگزار
aerul	ایر
aerul	هوا
aerul	هوایی
globul	گلوب
lideri	رهبران
lux	لوکس
lux	دلخوشی
lux	luxury
cia	cla
ceremonia	مراسمی
ceremonia	مراسم
roberto	روبرتو
extern	خارجی
arii	آریاس
arii	آریس
arii	نواحی
arii	مناطق
lumi	جهانیان
lumi	دنیاها
lumi	دنیاهای
apostol	رسولی
curge	روان
tha	tha
dezvăluie	فاش
dezvăluie	فاش
dezvăluie	عیان
virtual	مجازی
plural	جمع
înțelegerea	عقل
echipajul	سرنشین
echipajul	سرنشینان
echipajul	خدمه
dispozitive	دستگاهها
dispozitive	دستگاههای
riscul	خطر
riscul	ریسک
asociată	مرتبط
asociată	وابسته
asociată	همتای
ofensiva	تهاجمی
nunta	عروسی
nunta	ازدواج
jefferson	جفرسون
protest	تظاهرات
protest	اعتراض
protest	اعتراضات
protest	اعتراضی
minte	ذهن
minte	mind
contractul	قرارداده
contractul	قرارداد
electoral	انتخاباتی
electoral	انتخابات
parlamentar	پارلمانی
carter	کارتر
politehnica	politehnica
frecvență	فرکانسی
frecvență	فرکانس
frecvență	بسامد
penal	جنایتکار
penal	مجرم
penal	تبهکار
penal	کیفری
ochiul	چشم
ochiul	چشمی
colonia	کلونی
colonia	مستعمره
recomandă	توصیه
feroviar	ریل
învață	یادگیری
transformată	مسخ
verzi	سبز
verzi	گرین
marcă	براند
marcă	برند
harrison	هریسون
dell	دل
campbell	کمپل
campbell	کمپبل
campbell	کمبل
exprimare	تجلّی
exprimare	عبارت
concentrare	غلظت
guvernatorul	حاکم
guvernatorul	فرماندار
minerva	مینروا
fabricarea	تولید
fabricarea	ساخت
fabricarea	تولیدی
moara	میل
moara	آسیاب
grupurile	گروهها
absența	غیبت
absența	غیاب
sărbători	تعطیلات
sărbători	اعیاد
arheologie	باستانشناسی
băile	حمام
băile	حمام
bord	بورد
bord	تخته
armele	سلاح
știa	دانستم
prizonier	زندانی
prizonier	اسیر
părinte	پدری
părinte	پدر
părinte	والدین
tribunalul	دادگاه
leu	شیر
subțire	اسلیم
subțire	لاغر
subțire	نازک
subțire	لاغری
producătorul	سازنده
germain	ژرمن
invers	عقبگرد
invers	معکوس
desfășurare	استقرار
capitol	سوره
capitol	فصل
gară	پاسگاه
gară	ایستگاه
renumit	دارای
orele	ساعتها
orele	ساعتهای
orele	ساعات
orele	ساعت
tablă	حلبی
tablă	تین
tablă	قلع
tablă	بورد
tablă	تخته
metodele	روشهای
harold	هارولد
harold	هرولد
compozitorul	مؤلف
compozitorul	composer
compozitorul	آهنگساز
blindate	زرهی
roy	روی
teorema	قضیه
brațe	بازوان
brațe	بازوها
brațe	آغوش
brațe	بازو
proceselor	فرایندهای
părul	موی
părul	مو
părul	موها
jon	jon
universale	جهانی
universale	یونیورسال
poduri	پلها
brigadă	تشکیلات
brigadă	تیپ
brigadă	الرسول
negri	سیاهان
provizoriu	موقت
normale	نرمال
normale	عادی
normale	معمولی
normale	طبیعی
templu	پرستشگاه
templu	عبادتگاه
templu	معبد
templu	تمپل
consumul	مصرف
pcr	pcr
religii	ادیان
religii	مذاهب
arsenal	آرسنال
arsenal	arsenal
blocuri	بلوک
blocuri	بلوکهای
achiziționat	بدست
achiziționat	اکتسابی
achiziționat	خریدار
achiziționat	خریداری
oana	اوآنا
executate	اعدام
suburbie	حومه
preferă	ترجیح
proprietarul	مالک
proprietarul	صاحب
proprietarul	صاحبش
proprietarul	مالکش
nobili	بزرگوار
nobili	نوبل
nobili	اصیل
nobili	گرامی
nobili	نجیب
forțată	اجباری
forțată	اجبار
metropolitan	متروپولیتن
scuze	متاسفم
iubirea	دوست
iubirea	عشق
iubirea	عشقی
iubirea	عاشق
ann	ان
talent	استعداد
talent	ذکاوت
talent	استعدادها
salvador	سالوادور
low	کم
low	low
santo	سانتو
grammy	گرمی
nucleul	هسته
astronomie	اخترشناسی
astronomie	نجوم
metalice	فلز
metalice	فلزی
philadelphia	فیلادلفیا
molotov	مولوتف
sony	سونی
feminină	زنانگی
feminină	زنانه
gură	دهانت
gură	دهان
gură	دهن
plăci	بشقاب
psihologie	روانشناسی
creator	آفریدگار
creator	سازنده
creator	آفریننده
creator	خالق
circuit	مدار
circuit	circuit
neutru	بیطرف
neutru	خنثی
bahia	باهیا
telefon	گوشی
telefon	تلفن
telefon	تلفن
benedict	بندیکت
larry	لری
larry	لاری
copenhaga	کپنهاگ
lipsește	گمشده
roland	رولند
roland	رولاند
trepte	گامهای
conservarea	حفاظت
mahmud	محمود
progresul	پیشرفت
progresul	پیشرفتی
ciclu	سیکل
ciclu	چرخه
emanuel	امانوئل
junior	جونیور
platon	افلاطون
arhivele	آرشیو
arhivele	بایگانی
metrou	مترو
metrou	متروی
metrou	مترو
metrou	متروی
vendée	وانده
einstein	اینشتین
einstein	انیشتین
prelucrarea	پردازش
prelucrarea	پردازی
wrestling	کشتی
nasr	نصر
merit	لیاقت
merit	شایستگی
perspectivă	منظر
singular	مفرد
recenzie	مرور
recenzie	بازبینی
recenzie	بازدید
trimisă	ارسالی
aveyron	آویرون
adâncimea	عمق
chelsea	چلسی
chelsea	chelsea
unire	ادغام
întâlnirea	ملاقات
întâlnirea	جلسه
întâlnirea	دیدار
panzer	زرهی
cursa	نژاد
cursa	مسابقه
doctoratul	دکترای
catalogul	فهرست
catalogul	فهرست
catalogul	کاتالوگ
publicitate	تبلیغات
publicitate	تبلیغاتی
publicitate	آگهی
vânt	باد
vânt	بادی
blocarea	بلوکه
obiectivul	عینی
regilor	پادشاهان
regilor	سلاطین
regilor	شاهان
regilor	کینگز
spirituale	معنوی
spirituale	روحانی
elevii	دانشجویان
elevii	مردمک
elevii	شاگردان
determinarea	عزم
frumoasa	زیباست
frumoasa	زیبا
frumoasa	خوشگل
frumoasa	قشنگ
mobilă	متحرک
mobilă	سیار
mobilă	موبایل
mobilă	همراه
mobilă	اثاث
mobilă	اثاثیه
mobilă	مبل
mobilă	مبلمان
potter	پاتر
anonim	ناشناس
anonim	گمنام
plumb	تقدم
plumb	سرب
plumb	لید
kır	kır
side	کنار
side	پهلو
side	طرف
toplam	toplam
efortul	تلاش
efortul	کوشش
manieră	شیوه
cartoon	کارتون
necunoscută	ناشناخته
doctrina	تعالیم
doctrina	دکترین
senatul	سنا
senatul	سنای
concentrat	متمرکز
concentrat	متمرکز
concentrat	تمرکز
săli	اجدادش
stars	ستارگان
lipsesc	گمشده
catalog	فهرست
catalog	فهرست
catalog	کاتالوگ
diesel	دیزل
toronto	toronto
toronto	تورنتو
darwin	داروین
teolog	خداشناس
cadre	فریم
copie	کپی
copie	رونوشت
conservatorul	کنسرواتوار
conservatorul	هنرستان
individ	شخصی
individ	فرد
cauze	علل
cauze	موجب
posturi	پستها
confluența	تلاقی
rosa	روسا
