категория	loại
единство	unity
восьмой	tám
восьмой	eight
столкновение	collision
столкновение	đốp
столкновение	clash
батарея	pháo
батарея	pin
зенит	zenit
зенит	zenith
рико	rico
снятие	nâng
снятие	lifting
купил	mua
петрозаводск	petrozavodsk
галактики	galaxies
собирать	thu
уникальный	unique
павловна	pavlovna
массачусетс	massachusetts
мюллер	müller
мюллер	muller
мюллер	mueller
мюллер	muller
мостов	bridges
мостов	cầu
миллион	triệu
комнаты	phòng
ралли	rally
сократить	giảm
сократить	cut
сократить	cắt
сократить	méo
сократить	chém
стрельба	bắn
раскопки	excavations
вершина	apex
вершина	vertex
эпитет	epithet
изготовление	making
борисов	borisov
христиане	nguyen
христиане	christian
рнк	rna
рнк	arn
тыл	rear
кипр	síp
мифы	myths
судьбу	destiny
судьбу	phạn
огпу	ogpu
ногу	foot
ногу	bộ
ногу	chân
страх	awe
побеждает	thắng
статуи	tượng
медико	medico
начальное	chính
корона	vương
корона	corona
посла	sứ
регулярного	thường
нова	nova
риа	ria
фонтан	fountain
углы	góc
углы	ngách
отчет	cáo
экспорт	xuất
антония	antonia
целое	toàn
целое	hẹt
целое	whole
фёдоровна	feodorovna
вещь	điều
вещь	thứ
лёгкий	nhẹ
враг	địch
враг	thù
богдана	bohdan
наследник	ngai
широкая	rộng
широкая	rộng
широкая	vid
мюзикл	nhạc
мюзикл	musical
поняли	hiểu
реальные	real
реальные	thực
реальные	thật
реальные	thiệt
теннис	tennis
ключи	keys
ключи	phím
сделанные	chế
восприятия	perceptions
татарский	tatar
духовное	linh
славу	fame
славу	vinh
таиланд	thailand
младшая	út
младшая	younger
глазго	glasgow
соперников	rivals
пакистан	pakistan
робин	robin
угроза	mối
мтс	mts
председатели	ghế
фёдоров	fyodorov
мозель	moselle
подростков	teens
демо	demo
демо	demos
заседание	phiên
заседание	họp
луки	nơ
луки	cung
луки	luca
луки	luka
таиланда	thailand
советники	councillors
троллейбус	trolleybus
гитлер	hitler
хьюстон	houston
холл	vắng
холл	lang
холл	sảnh
холл	hall
культ	cult
домашнее	homemade
лесных	rừng
никитин	nikitin
македония	macedonia
кондратьев	kondratiev
волос	tóc
покрытия	bìa
покрытия	cover
покрытия	che
ферма	farm
грозный	grozny
условие	tiêm
условие	trạng
низкий	low
низкий	thấp
древесины	gỗ
древесины	củi
уменьшить	giảm
уменьшить	giảm
мобильных	mobile
мобильных	mobil
азота	nitơ
азота	nitrogen
мозг	óc
мозг	não
мозг	óc
мозг	brain
мозг	não
поднял	vung
бред	brad
бред	sảng
дэнни	danny
дэнни	denny
секция	phần
десятка	mười
десятка	chục
десятка	tá
нацистской	nazi
господин	mister
господин	dominus
богатых	vương
богатых	giàu
богатых	rich
акулы	shark
акулы	carcharhinus
михайловский	mikhailovsky
диалектов	dialects
прибытия	đến
осло	oslo
расписание	lịch
джонатан	jonathan
оперативного	nhắc
разрыв	gap
греки	greeks
богослов	theologian
подписания	ký
подписания	ký
леонардо	leonardo
дипольный	dipole
сеньор	señor
водитель	xế
постоянная	hằng
паоло	paolo
вино	rượu
вино	vang
бокс	giải
бокс	boxing
бокс	bốc
откровенно	frankly
прожил	kiêng
боливии	bolivia
комсомольская	komsomolskaya
желающие	ước
шейх	sheikh
шейх	sheik
гаити	haiti
арсенал	arsenal
отбор	chọn
мадам	madam
мадам	phu
мадам	madame
молока	sữa
молока	milk
специалиста	chuyên
окончательный	final
мера	đo
новичков	newcomers
рекорды	records
меню	menu
меню	menu
белград	beograd
белград	belgrade
вилли	willy
вилли	willi
вилли	willie
хлеба	mì
куча	đống
дословно	verbatim
сорока	forty
наталия	natalia
дерби	derby
глеб	gleb
голода	đói
фернандес	fernandez
фернандес	fernández
фернандес	fernandes
снаружи	ngoài
константинополь	constantinopolis
константинополь	constantinople
встретились	trúng
встретились	met
джефф	geoff
джефф	jeff
абд	abd
луч	beam
аст	ast
амстердам	amsterdam
эми	amy
антуан	antoine
цветок	flower
цветок	hoa
частная	tư
цру	cia
цру	cla
цру	cia
цру	ương
цру	cla
калия	kali
ленте	feed
морган	morgan
прокурор	tố
мигель	miguel
равных	bằng
коммуне	xã
сомали	đặc
сомали	somalia
сомали	somali
сомали	somali
арк	arc
арк	hòm
арк	ark
арк	tờ
арк	mẩu
чай	trà
чай	tea
этапы	bước
этапы	mốc
доверие	tin
уничтожено	hỏng
уничтожено	hư
уничтожено	xì
мэтт	matt
блоки	chặn
михаэль	michael
афанасий	afanasy
хью	hugh
леопольд	léopold
леопольд	leopold
склоне	dốc
сер	sếp
нормальная	chuẩn
нормальная	thường
нос	mũi
произношение	pronunciation
наследника	ngai
пит	pete
пит	piet
пит	pieta
адама	adam
адама	adama
анп	anp
абрамович	abramovich
кукол	dolls
луций	lucius
зерна	lúa
зерна	hạt
марг	marg
габриэль	gabriel
габриэль	gabrielle
дракон	rồng
дракон	diều
дракон	long
дракон	dragon
балла	balla
разбил	vỡ
пекин	kinh
девочек	girls
девочек	gái
дарья	darya
дарья	daria
жозе	jose
жозе	jose
жозе	josé
поставки	supplies
грудь	ngực
грудь	vú
грудь	ngực
грудь	breast
грудь	vú
новиков	novikov
бросил	thác
бросил	thảy
бросил	vất
бросил	ném
картер	carter
изабелла	isabel
изабелла	isabella
противники	opponents
тула	tula
грузинская	georgian
расчёт	tính
хотела	wanted
чудо	marvel
чудо	diệu
чудо	wonder
четвёртая	mùng
редкие	hiếm
миссури	missouri
алматы	almaty
женское	feminine
женское	nữ
венесуэла	venezuela
монтаж	montage
панели	bảng
панели	tấm
зимние	winter
бич	beech
бич	biển
бич	beach
оливер	oliver
слышал	nghe
макаров	makarov
кировский	kirovsky
сун	nắng
сун	cn
горький	gorky
горький	đắng
удобно	handy
лёгкие	phổi
лёгкие	lung
лёгкие	phổi
лёгкие	ớt
препарат	thuốc
скрипка	violin
избежание	tránh
избежание	avoidance
скрипач	violinist
допускается	phép
романович	romanovich
формах	đơn
померания	pomerania
монреаль	montréal
монреаль	montreal
вены	veins
вены	viên
вены	vienna
бонус	bonus
бонус	thưởng
ирак	iraq
стамбул	istanbul
кнессета	knesset
гнездо	nest
гнездо	tổ
важная	trọng
холокоста	holocaust
никарагуа	nicaragua
массе	nhái
массе	mass
перес	peres
перес	perez
маркус	marcus
маркус	markus
энрике	enrique
энрике	henrique
уничтожен	hỏng
уничтожен	hư
уничтожен	xì
национальностей	nationalities
батарей	bình
батарей	pin
визит	khách
визит	thăm
уругвай	uruguay
акад	akad
виконт	viscount
индиана	indiana
зайцев	zaitsev
пабло	pablo
канзас	kansas
конференций	conferences
разрушение	điêu
дина	deena
дина	dinah
дина	dina
обновления	update
колонна	khe
колонна	cột
ахмад	ahmad
предположения	assumption
рики	ricky
живет	lives
гамма	gamma
ссылаясь	citing
гроссмейстер	grandmaster
посвященный	viet
забыл	quên
забыл	quên
тропических	tropical
долг	nợ
ален	allen
ален	alain
бернар	bernard
беременности	thai
совместное	tham
лонг	lâu
лонг	dài
лонг	long
равнины	plains
санчес	sanchez
гэри	gary
металл	co
уход	care
ребята	guys
скалы	đá
романенко	romanenko
домашний	nhà
домашний	homemade
лунный	lunar
оскорбление	xúc
марс	mars
расти	rusty
расти	trồng
расти	mọc
расти	grow
моды	mods
башкирская	bashkir
преподавания	dạy
сервера	phục
сервера	server
этнографии	ethnography
указатель	index
указатель	pointer
рог	sừng
рог	kèn
рог	horn
поместье	manor
зла	xấu
зла	ác
адриан	adrien
адриан	adrian
порода	breed
альманах	almanac
правильное	đúng
зубы	răng
треки	vết
треки	rãnh
специализированных	chuyên
кучу	đống
кучу	less
ущелье	gorge
ущелье	hẻm
доминик	dominick
доминик	dominic
доминик	dominique
доминик	dominik
шахматы	chiếu
будапешт	budapest
казимир	casimir
животное	vật
тюрингия	eichsfeld
дракона	rồng
дракона	diều
дракона	long
дракона	dragon
экспозиция	exposition
углерода	carbon
углерода	cacbon
кпм	pcf
легион	legion
взвод	squad
взвод	đội
гоголя	gogol
богатства	riches
рейна	rhine
рейна	rhein
рейна	reina
рейна	raina
личинки	giòi
личинки	larvae
личинки	striker
панорама	panorama
исключить	xóa
исключить	xoá
белок	protein
свердловская	sverdlovsk
временный	temp
завершена	xong
груневельд	groeneveld
кастро	castro
матрицы	matrices
медичи	medici
медичи	medicis
ранний	sớm
вэй	vệ
вэй	wei
вэй	ngụy
хорхе	jorge
рон	roan
рон	ron
деда	nội
деда	nội
черепа	sọ
черепа	skull
черепа	sọ
черепа	quang
герберт	herbert
якоб	jacob
якоб	jakob
словакия	slovakia
женщину	nữ
актер	diễn
мальчиков	boys
марке	marche
костей	xương
парков	parks
сделки	deals
попробуйте	thử
избирательного	selective
девиз	slogan
сек	sec
сек	giây
салон	salon
греческая	hellenic
серийный	serial
лекарственных	dược
частное	tư
риска	liều
риска	ro
зеркало	gương
зеркало	mirror
пересадка	ghép
регулярный	thường
рассказать	nói
рассказать	bảo
грей	xám
райт	wright
вертолёт	helicopter
вертолёт	thăng
мали	malian
мали	mali
независимая	lập
украшения	sỉ
правду	thật
уровни	cấp
брони	giáp
патрон	hộp
зомби	zombie
зомби	zombies
зомби	thây
поворот	twist
поворот	xoắn
поворот	xoáy
поворот	quay
поворот	lượt
поворот	cua
поворот	flip
поворот	xoay
поворот	quay
поворот	pivot
молитвы	đậu
босния	bô
конечной	ultimate
дэйв	dave
алжир	bến
алжир	algeria
алжир	algérie
коричневые	brown
коричневые	nâu
саймон	simon
нила	neil
нила	nile
бтр	btr
саид	sayid
саид	syed
саид	nói
саид	bảo
саид	said
саид	saeed
декан	dean
низким	low
низким	thấp
руды	quặng
электрических	điện
истины	truths
джеффри	geoffrey
джеффри	jeffrey
блюз	blues
нефть	nhớt
нефть	dầu
снег	tuyết
снег	snow
виа	qua
виа	via
детройт	detroit
показывать	xem
показывать	hiện
показывать	show
целые	toàn
целые	hẹt
целые	whole
преступников	phạm
воля	will
воля	sẽ
воля	muốn
теннесси	tennessee
дженнифер	jennifer
форд	ford
шар	char
шар	bóng
шар	banh
шар	orb
подарок	tặng
очко	điểm
очко	beat
очко	chấm
очко	điểm
субрегион	subregion
стрелка	arrow
жидкость	liquid
жидкость	lỏng
этаж	tầng
этаж	sàn
гранди	grandi
гродно	grodno
выполнено	phone
ивановка	ivanovka
луга	grasslands
луга	meadows
люксембурга	luxembourg
соловьёв	solovyov
курорт	resort
вектор	vector
горки	coaster
леона	leona
саха	saha
присоединение	accession
барабанщик	drummer
нож	đao
нож	dao
тянет	pulls
грубо	rude
бранденбург	brandenburg
уменьшение	giảm
санкции	phạt
рей	rey
рей	rae
рей	rei
рей	ray
викимедиа	wikimedia
спасение	cứu
спасение	salvation
мичиган	michigan
минас	minas
кросс	chinh
кросс	chon
нельсон	nelson
западное	tây
фильтр	lọc
квебек	quebec
колеса	wheel
колеса	hoành
лукас	lucas
лукас	lukas
пал	pal
пал	ngã
мужские	buồng
мужские	đực
мужские	nam
компакт	compact
компакт	nén
компакт	gọn
вычисления	tính
продал	bán
реализм	realism
химическая	hóa
правильный	đúng
тереза	thérèse
тереза	therese
тереза	têrêsa
тереза	teresa
тереза	theresa
четверть	quý
приобрести	mua
особая	cống
ген	gien
ген	gene
ген	gen
ген	gen
смешанные	võ
призы	premier
призы	cúp
адамс	adams
мятеж	loạn
мятеж	loạn
просмотр	duyệt
просмотр	xem
просмотр	duyệt
просмотр	cường
просмотр	xem
просмотр	view
рика	rick
рика	rica
социалистов	socialists
шарлотта	charlotte
буш	bush
тайвань	taiwan
миф	myth
убежище	shelter
мышь	chuột
тенденция	trend
кузьмин	kuzmin
биг	lớn
биг	to
биг	đúc
биг	đại
биг	big
биг	bih
тезис	thesis
потребности	nhu
катера	thuyền
кен	ken
рождество	christmas
рождество	xmas
ральф	ralf
ральф	ralph
стандартный	chuẩn
стандартный	standard
отделений	cành
сул	sul
поло	polo
чистый	web
чистый	net
чистый	cai
чистый	sạch
чистый	sạch
тепло	nhiệt
тепло	ấm
тепло	ấm
мартинес	martinez
мартинес	martínez
таджикистан	tajikistan
бака	baka
джейми	jamie
григорьев	grigoriev
раннее	sớm
днепропетровск	dnipropetrovsk
днепропетровск	dnepropetrovsk
орды	rợ
болота	lầy
избегать	tránh
избегать	tránh
магистр	magister
пригороде	suburb
празднование	commemoration
празднование	lễ
туркменистана	turkmen
длинная	lâu
длинная	dài
длинная	long
дождь	mưa
дождь	rain
дождь	mưa
рено	renaud
рено	thừa
рено	reno
рено	renault
мкф	icf
продать	bán
колесо	wheel
таллин	tallinn
прибыла	đến
прибыла	tới
быков	bò
быков	bulls
сохранять	lưu
сохранять	bích
сохранять	cứu
ударных	percussion
шум	nhiễu
сталь	thép
говард	phuong
говард	howard
скот	scott
скот	bò
кусок	mảnh
кусок	miếng
кусок	piece
кусок	vở
органических	organic
серп	liềm
серп	sickle
кальция	calcium
кальция	canxi
робот	robot
ева	eva
ева	eva
ева	eve
паркер	parker
бурбон	bourbon
филиппины	philippines
восстановлено	khôi
ствол	thùng
ствол	nóc
ствол	nòng
ствол	súng
шер	cher
справедливо	khá
справедливо	fair
тренеров	coaches
мирза	mirza
запрещены	cấm
братства	brotherhood
разрушена	hỏng
разрушена	xì
отражения	reflections
кэти	kathy
кэти	cathy
кэти	katy
кэти	katie
либертадорес	libertadores
водителя	xế
лиссабон	lisboa
лиссабон	lisbon
серого	gray
серого	xám
джорджия	gruzia
джорджия	georgia
спектра	spectrum
норт	bắc
нести	khiêng
нести	bế
нести	mang
побег	thoát
побег	escape
визита	khách
визита	thăm
ввод	nhập
ввод	gõ
ввод	nhập
ввод	enter
бордо	bordeaux
производительность	suất
верди	verdi
заняты	bận
регент	regent
двигаться	dời
двигаться	chuyển
лена	lena
уважение	bai
давыдов	davydov
томпсон	thompson
определены	quyết
голландский	bản
голландский	hoà
голландский	dutch
захаров	zakharov
мемуары	memoirs
мемуары	memoir
живые	sống
живые	living
живые	lively
живые	sống
живые	live
живые	alive
фбр	fbi
фбр	cục
винсент	vincent
мар	mar
рикардо	ricardo
змей	rắn
змей	rắn
авария	nạn
авария	crash
вождь	sếp
квартале	quý
включено	gồm
включено	kèm
включено	bật
костюмы	costumes
бан	ban
бан	cấm
бан	bún
бан	bun
повстанцы	phiến
ромео	romeo
бронза	đồng
редактировать	sửa
шаги	bước
вставить	chèn
вставить	dán
вставить	dã
квартет	tấu
алжира	algerian
алжира	algérie
алжира	algeria
алжира	algérie
филип	philip
филип	filip
филип	filip
валерьевич	valeryevich
николя	nicolas
николя	nicola
квалификация	qualifying
сантос	santos
организаторы	máy
переводить	dịch
походы	camping
походы	hiking
потеря	losing
потеря	thua
потеря	mát
кентукки	kentucky
французское	pháp
имеющихся	rảnh
секрет	mật
секрет	bí
электрические	điện
камеру	camera
зимы	winters
гомель	gomel
чужой	alien
излучение	xạ
принести	mang
электрический	điện
электрический	điện
комплект	đặt
комплект	set
комплект	kit
чэнь	chen
чэнь	trần
лоуренс	laurence
лоуренс	lawrence
полицейские	cớm
полицейские	cảnh
сухопутные	terrestrial
собственная	chính
рид	reid
рид	reed
отпуск	nghỉ
мэттью	mathew
мэттью	matthew
эрнест	ernest
дональд	donald
автоматического	động
автоматического	tự
мыши	chuột
мыши	chuột
лагерей	trại
реабилитации	rehab
симона	simone
симона	simona
рик	rick
рик	ric
оригинальная	gốc
оригинальная	tác
богатый	vương
богатый	giàu
богатый	rich
грэм	graeme
грэм	graham
чехов	chekhov
чехов	chekov
ибрагим	ibrahim
толедо	toledo
канадская	canadian
моисей	moses
моисей	musa
дайте	đưa
дайте	tặng
дайте	cho
теоретические	huấn
корень	root
корень	chủ
невский	nevsky
черный	đen
аполлон	apollo
аполлон	apollon
кении	kenya
шансы	odds
раса	đua
раса	nhung
ближнем	trung
ближнем	giữa
ближнем	đọng
бондаренко	bondarenko
прованс	provence
низами	nizami
филиппин	philippines
филиппин	philippine
пятое	fifth
шеф	quầy
шеф	sếp
исчезает	disappearing
инди	indie
инди	indy
пособия	lợi
сайга	saiga
покрытием	coated
новость	tin
новость	truyện
новость	chuyện
петрограде	petrograd
чешской	séc
двина	dvina
вилла	villa
тень	bóng
тень	shadow
тень	râm
тень	khuất
терминал	trạm
терминал	tận
племен	tribal
иртыш	irtysh
бин	bin
бин	bean
бин	đậu
тепла	nhiệt
тепла	ấm
купол	dome
купол	vòm
миссисипи	mississippi
бернард	bernard
симферополь	simferopol
смита	smith
маска	nạ
маска	mask
дели	delhi
киров	kirov
ионов	ions
задних	rear
принимая	taking
платить	trả
платить	trả
враги	địch
враги	thù
мексиканский	mễ
кошки	mèo
кошки	cats
строка	line
строка	dòng
строка	chuỗi
строка	hàng
соломон	salomon
соломон	solomon
сторонник	supporter
мягко	khẽ
альбрехт	albrecht
миров	worlds
томе	tome
молдова	moldova
листов	tờ
листов	mẩu
листов	sheets
мэй	may
мэй	mae
мэй	mai
мэй	mei
трофей	cúp
оксана	oksana
спасителя	redeemer
призрак	ghost
призрак	ma
призрак	phantom
призрак	vỏ
ранены	thương
ранены	thương
пациента	nhân
серые	gray
серые	xám
серые	xám
восприятие	perceptions
джоан	joan
самец	buồng
самец	đực
самец	nam
хелен	helene
хелен	helen
лошадь	ngựa
каменец	kamianets
ника	nick
ника	nika
солнечный	nắng
солнечный	sunny
диана	diana
диана	diane
уэйн	wayne
вернер	verner
вернер	werner
арабские	arab
даллас	dallas
миллиардов	tỷ
миллиардов	tỉ
джесси	jessie
джесси	jesse
хуана	juan
дмитриев	dmitriev
перси	percy
игоревич	igorevich
гамильтон	hamilton
тимошенко	tymoshenko
сергеев	sergeyev
рамон	ramón
рамон	ramon
рамон	ramone
рамон	ramón
рамон	ramon
обзора	review
павильон	pavilion
неофициальный	informal
подольский	podilskyi
эквадора	ecuador
комарка	comarca
псков	pskov
разведка	pet
разведка	reconnaissance
защитники	defenders
ткань	vải
ткань	mô
ткань	vải
рыцари	kị
низ	nih
низ	dưới
низ	bậc
низ	đáy
низ	bottom
архангельск	arkhangelsk
гомер	homer
рязань	ryazan
эльст	elst
патент	patent
франкфурт	frankfurt
моделирования	mô
потоков	màng
читайте	đọc
лоренцо	lorenzo
вестфалия	westphalia
смирнова	smirnova
отверстия	lỗ
краков	krakow
краков	krakow
пятна	stains
пятна	đốm
зимбабве	zimbabwe
уши	tai
нагрузка	nạp
нагрузка	tải
андреас	andreas
джеки	jackie
джеки	jacky
стекло	cốc
стекло	kính
стекло	ly
запрещена	cấm
запрещена	cấm
запрещена	cấm
бол	bol
витебск	vitebsk
нпо	ngo
нпо	ngos
маккартни	mccartney
жив	sống
жив	live
жив	alive
спросить	bảo
спросить	hỏi
рэп	rap
рэп	rap
трансляции	phát
майер	mayer
майер	meier
майер	meyer
норман	norman
кристи	christie
кристи	christy
главу	chương
голод	đói
алтарь	altar
отменил	hủy
сет	đặt
сет	set
сет	seth
роже	rõ
роже	roger
билет	vé
диски	discs
автоматическая	động
автоматическая	tự
распад	disintegration
похороны	táng
похороны	tang
похороны	lễ
хабаровск	khabarovsk
крыши	mái
крыши	tèo
крыши	trần
эмили	emily
потребность	cần
бег	chạy
крещение	christening
тов	tov
карен	karen
новичок	newbie
песнь	song
рауль	raoul
рауль	raul
эсперанто	esperanto
соколова	sokolova
скала	scala
скала	đá
скала	rock
тракта	tract
совместный	tham
герцеговина	hercegovina
орджоникидзе	ordzhonikidze
анатомии	anatomy
духовный	linh
классицизма	classicism
беккер	becker
сахара	sahara
кожа	da
кожа	skin
кожа	da
тимур	timur
дельта	delta
пак	puck
пак	viên
пак	park
пак	pak
брест	brest
каменский	kamensky
плотины	dam
плотины	đập
японцы	nhật
фланг	sườn
положительный	dương
доблестный	valiant
пятая	fifth
отрицательно	âm
отрицательно	ám
синие	xanh
бегство	bay
хаус	ốc
хаус	nhà
нэнси	nancy
вершину	vertex
напишите	viết
напишите	ghi
напишите	gõ
бедных	nghèo
бедных	nghiệp
гражданское	civil
отдых	nghỉ
отдых	nghỉ
отдых	holiday
чжоу	chu
забыли	quên
забыли	quên
прокси	proxy
пули	đạn
богданов	bogdanov
ирландский	irish
совместных	tham
пустой	rỗng
пустой	trống
пустой	trống
пустой	blank
уничтожена	hỏng
уничтожена	hư
уничтожена	xì
люси	lucy
аляска	alaska
ноль	zero
ноль	biếc
первичные	chính
чжао	triệu
кэмпбелл	campbell
антонина	antonina
зло	xấu
зло	ác
махмуд	mahmood
махмуд	mahmud
махмуд	mahmoud
сетях	mạng
ронни	ronnie
ронни	ronny
вероника	veronica
вероника	veronika
купола	dome
купола	vòm
шахта	trục
рона	rona
рона	rhône
рона	ron
антонов	antonov
переиздание	reissue
мат	mate
мат	mat
шлем	mũ
формирований	formations
комната	phòng
подписано	ký
труба	ống
труба	trumpet
труба	trompet
труба	kèn
тенор	tenor
ставка	thầu
ставка	bid
ставка	cược
бока	boca
баба	baba
баба	margo
рао	rao
эмма	emma
маркиза	marquise
фрегат	frigate
архивы	archives
врата	gate
врата	cổng
врата	cổng
врата	gateway
выходные	weekend
собрались	đọt
добычу	capture
добычу	prey
глубокий	deep
глубокий	sâu
коробка	hộp
коробка	box
коробка	bốc
синоним	synonym
лесли	lesley
лесли	leslie
вольфганг	wolfgang
кенни	kenny
карачаево	karachay
сёстры	ruột
алиев	aliyev
видение	vision
харрис	harris
богатые	vương
богатые	giàu
богатые	rich
закрыты	đóng
обратное	ngược
парагвая	paraguay
ветки	cành
крыше	rooftop
крыше	mái
крыше	tèo
крыше	trần
рай	rai
рай	thiên
контент	dung
серая	gray
серая	xám
серая	xám
шмидт	schmidt
шмидт	schmitt
депортиво	deportivo
премьеры	premieres
кошка	mèo
кошка	cat
клаус	claus
клаус	klaus
обратный	ngược
стадия	stage
син	shin
син	sin
син	ins
флоры	flora
алессандро	alessandro
купер	cooper
тупик	deadlock
дикой	wildlife
приморская	maritima
гена	gien
гена	gene
гена	gen
юта	utah
орландо	orlando
зоя	zoya
буда	buda
кухни	bếp
кухни	bếp
паук	nhện
паук	spider
уникальные	unique
кои	koi
кои	coy
артиллерийские	pháo
продажа	bán
продажа	bán
продажа	bán
продажа	lô
продажа	sale
продажа	bán
продажа	lô
павловский	pavlovsky
печи	ovens
печи	furnace
выступающие	loa
овец	cừu
жуан	joão
жуан	joao
эсминцев	destroyers
гамбург	hamburg
маркович	marković
элис	alice
высотах	elevations
наро	naro
кнопки	nút
тай	thái
тай	tai
прыжок	nhảy
прыжок	leap
прыжок	nhảy
впп	wfp
наземных	terrestrial
прежний	cựu
бенедикт	benedict
яркий	sáng
яркий	mẻ
клара	klara
клара	clara
удивительно	amazing
кубани	kuban
виден	bien
мышцы	muscle
обелиск	obelisk
прыжки	nhảy
мордовии	mordovia
ггц	ghz
дуб	quercus
дуб	oak
дуб	sồi
брюсселе	bruxelles
брюсселе	brussels
пий	piô
пий	pius
византийский	byzantine
флотилия	flotilla
вооружений	armament
вооружений	tay
арсений	arseniy
эдгар	edgar
авраам	abraham
авраам	avraham
братство	fraternity
братство	brotherhood
стокгольм	stockholm
оливье	olivier
мао	mậu
мао	mao
сухая	lau
сухая	khô
тер	ter
байконур	baikonur
прадеш	pradesh
змея	rắn
пива	beer
пива	bia
пива	beers
пива	bia
кадр	khung
кадр	phát
кадр	bắn
охотник	hunter
монтевидео	montevideo
архипелаг	archipelago
присуждена	điệm
юмор	hài
гавани	cảng
бренда	brenda
алюминия	nhôm
алюминия	nhôm
квадрат	đc
квадрат	square
квадрат	vuông
маяковского	mayakovsky
нормандии	normandy
нормандии	normandie
карибского	caribê
карибского	caribbean
карибского	caribe
нумерация	numbering
приют	shelter
депрессии	depression
использовано	phơi
входящие	ib
входящие	inbox
никитич	nikitich
редактирование	sửa
калининград	kaliningrad
глубокое	deep
глубокое	sâu
адаптации	adaptation
отмена	thôi
отмена	hủy
отмена	hủy
отмена	hủy
душанбе	dushanbe
беркли	berkeley
минеральных	khoáng
отменены	hủy
стилей	dáng
стилей	styles
боуи	bowie
сена	hay
сена	sena
сена	seine
авив	aviv
кружка	mug
блюдо	dish
блюдо	món
ада	ada
кузьмич	kuzmich
платон	platon
платон	plato
учится	learns
оаэ	uae
стоять	đứng
остин	austen
остин	austin
клэр	clare
клэр	claire
затраты	tốn
кон	kon
кон	cohn
кон	con
справедливость	equity
худ	mui
худ	hood
плод	fetus
окончательного	final
окончательного	bum
эванс	evans
пролива	vịnh
восхождение	ascent
стс	sts
куб	cube
куб	rubik
палестины	palestine
берет	beret
классические	classic
нсдап	nsdap
пел	sang
объявлена	tuyên
невеста	bride
паралимпийских	paralympic
занято	bận
платье	gown
платье	váy
платье	áo
жен	vợ
павлова	pavlova
опухоли	bướu
стенки	walls
стенки	tường
скрыть	giấu
скрыть	trốn
скрыть	ẩn
ефим	yefim
масштаб	phóng
масштаб	zoom
раскол	tách
раскол	chia
петь	ca
петь	hát
петь	hát
петь	hót
мотив	motif
данте	dante
череп	skull
череп	sọ
череп	quang
аарон	aaron
изгнании	exile
сожгли	táng
турецкие	turkish
марти	marty
марти	marti
дай	dai
дай	đưa
дай	tặng
дай	cho
вильнюс	vilnius
боковой	lateral
травы	herbs
травы	cỏ
зинаида	zinaida
софи	sophie
аспект	chiều
мадонна	madonna
пиво	beer
пиво	bia
пиво	beers
пиво	bia
покупки	mua
покупки	sắm
покупки	shopping
албания	albania
славянский	slavonic
солнечная	nắng
солнечная	sunny
солнечная	solar
трека	vết
трека	rãnh
кобаяси	kobayashi
деннис	dennis
специализированные	chuyên
пения	pena
мадриде	madrid
роуз	rose
роуз	ngợi
цензуры	censorship
нестор	nestor
тонкие	mỏng
тонкие	gầy
тонкие	thin
обратная	ngược
казино	casino
губ	môi
кракове	cracow
пас	paz
пас	qua
пас	đèo
пас	pass
закавказье	transcaucasia
леонард	leonard
тяга	thèm
ущерба	prejudice
инициатива	initiative
дэниел	daniel
огромная	huge
тунис	tunisia
тунис	tunis
астана	astana
белграде	beograd
белграде	belgrade
делаю	làm
вольф	wolfe
вольф	soi
вольф	wolf
вольф	sói
электрическая	điện
электрическая	điện
хмельницкий	khmelnitsky
помогите	cứu
помогите	giúp
стабилизации	stabilization
достигнув	peaking
ось	trục
ось	trục
процессоров	cpus
тяги	traction
белгород	belgorod
эмоции	bênh
независимое	lập
законопроект	bill
опоры	reliance
катарина	katarina
катарина	catarina
шашки	draughts
сильная	mạnh
сильная	strong
волейбол	mỡ
ночные	mộng
сегмент	đoạn
морей	moray
морей	gymnothorax
джулия	giulia
джулия	julia
маркс	marx
маркс	marks
богатство	riches
алексий	alexius
молоко	sữa
молоко	milk
гомес	gomez
гомес	gómez
гомес	gómez
сидней	sidney
сидней	sydney
волынский	volynskyi
барт	bart
барт	barth
орлова	orlova
эмигрантов	emigrant
эмигрантов	emigrants
исмаил	ismail
мягкая	soft
мягкая	mềm
измерение	chiều
унр	nra
бурятия	buryatia
принятых	taken
принятых	bắt
принятых	chụp
настроения	mood
франклин	franklin
доступно	rảnh
сток	stoke
клан	clan
клан	tộc
хаджи	hadji
слои	lớp
странная	weird
странная	rar
странная	lạ
странная	lạ
смертельно	fatal
меньшинств	minorities
гусев	gusev
пение	hát
пение	hót
мины	mìn
подразумевается	ngầm
берг	berg
улус	ulus
запах	mùi
заряд	sạc
заряд	sạc
скопление	cụm
макарова	makarova
коричневый	brown
коричневый	nâu
телескоп	telescope
выразить	express
минус	trừ
эдмунд	edmund
ющенко	yushchenko
калгари	calgary
калгари	cayman
стивенс	stephens
стивенс	stevens
уголь	than
уголь	than
бмп	bmp
душе	tắm
преподавать	dạy
странный	weird
странный	rar
странный	lạ
странный	lạ
сальвадор	salvador
сжатия	nén
сунь	nắng
сунь	cn
начального	chính
вправо	phải
вправо	đúng
митинг	rally
фредди	freddy
фредди	freddie
поёт	hót
полина	paulina
полина	pauline
полина	polina
сосна	pinus
выбирает	picks
кристоф	christophe
