את	你
מערות	山洞
מערות	洞穴
מערות	岩洞
דפנה	daphne
דפנה	月桂
דפנה	laurel
ביבשת	內地
ביבשת	大陸
עמוקה	深
עמוקה	深層
בור	無知
ריח	氣味
ריח	味道
ריח	聞
חשב	思想
לח	濕潤
לח	潮濕
לח	潮濕
לח	濕潤
סוזן	susan
מוזיאונים	博物館
סולן	獨唱
סולן	獨奏
אקו	eko
אקו	回聲
אקו	回音
ברוק	brock
בטהובן	貝多芬
גינאה	幾內亞
תאילנד	泰國
מסגד	清真寺
כבשה	羊
כבשה	綿羊
ראויים	值得
דיי	dey
ממשק	介面
יוונים	希臘文
יוונים	希臘
אמונים	效忠
פרסומים	出版物
שד	妖
שד	胸
שד	胸部
שד	乳房
שורשים	根
מתקדמת	漸進
מתקדמת	進步
מתקדמת	累進
מתקדמת	逐步
מתקדמת	先進
איאן	嵐
איאן	蘭
איאן	ian
חוב	債務
מפעלים	工廠
המוכרים	賣方
לוקאס	lukas
יוצרו	製造
לגדול	成長
לגדול	生長
מחר	明天
מחר	明日
עצמאיים	獨立
ההכרזה	公告
ההכרזה	宣告
פציעה	損傷
בפורמט	格式
בפורמט	形式
בפורמט	格式化
אוונס	evans
אחורי	後方
צירוף	組合
אוסלו	奧斯陸
פילדלפיה	費城
סיסמה	密碼
דליה	delia
דליה	dahlia
דליה	dalia
לצייר	繪製
לצייר	畫
לצייר	抽籤
שיווק	行銷
ישב	週六
ישב	sat
תג	標記
תג	標籤
תג	徽章
תג	警徽
בספק	疑問
בספק	懷疑
בספק	疑慮
פשרה	妥協
פשרה	折衷
הזמין	訂購
מפריע	破壞性
עדה	見證
עדה	證人
עדה	ada
נאמנות	忠心
נאמנות	忠誠
אחידה	軍服
אחידה	均勻
אחידה	制服
אחידה	軍裝
סל	籃
סל	籃子
סטטוס	狀況
סטטוס	狀態
סטטוס	現況
סינית	中文
סינית	漢語
סינית	華人
לשונית	標籤
לשונית	tab
הדרקון	龍
הדרקון	神龍
בידור	娛樂
תיקו	領結
תיקו	平局
תיקו	領帶
תיקו	繪製
תיקו	畫
תיקו	抽籤
הספק	廠商
עלילה	密謀
עלילה	陰謀
עלילה	劇情
עלילה	敘事
עלילה	敘述
ארמניה	亞美尼亞
אדון	主人
אדון	大師
אדון	師父
אדון	師傅
תצלום	像片
תצלום	照片
גרים	嚴峻
ואדי	wadi
ארבעים	四十
ארבעים	forty
פועלות	勞動者
פועלות	工人
כס	王座
כס	王位
כס	寶座
שליח	messenger
שליח	信使
כפרים	鄉村
כפרים	村莊
ניסוח	措辭
ניסוח	措詞
ניסוח	措辭
ניסוח	措詞
ניסוח	草擬
ניסוח	起草
הלוגו	標誌
הלוגו	標識
דגן	糧食
דגן	穀物
דגן	糧
מידות	測量
מידות	計量
מידות	尺寸
מידות	大小
מידות	尺碼
מידות	尺寸
הקצה	邊緣
חבלה	破壞
הוקרה	悼念
נהנה	享受
נחושת	銅礦
נחושת	銅
שוטר	cop
שוטר	官
שוטר	軍官
קתולית	天主教
קתולית	天主教徒
להתחרות	競爭
פרישה	退休
ההעפלה	nfc
קלפים	卡
קלפים	紙牌
קלפים	卡片
קלפים	牌
המבורג	漢堡
מניעה	預防
סוחרים	商人
סוחרים	商家
סוחרים	經銷商
גלגלים	輪
גלגלים	車輪
לטינית	拉丁
לטינית	拉丁文
חינוכית	教育
ובר	webber
הבעל	老公
הבעל	丈夫
נסים	奇蹟
נסים	奇跡
הבונים	海狸
אפליה	歧視
לבה	岩漿
לבה	熔岩
כתובים	書寫
כתובים	撰寫
פסגת	峰
פסגת	峰峰
פסגת	山頂
מקבילים	並行
מקבילים	平行
גארי	加里
גארי	gary
הבטיח	允諾
טאון	城鎮
טאון	鎮
זרע	精子
זרע	精子
זרע	精液
זרע	種子
בנט	bennett
בנט	bent
בנט	彎
פקודה	命令
פקודה	指揮
פקודה	訂單
פקודה	命令
פקודה	秩序
פקודה	訂購
פקודה	順序
פקודה	命令
פקודה	訂單
שבתאי	土星
אורוגוואי	烏拉圭
מוערך	估計
מוערך	預估
מעוניינים	興趣
מעוניינים	感興趣
קטר	機車
קטר	火車頭
שמועות	流言
שמועות	謠言
שמועות	謠言
ניב	話
ניב	方言
ממשלות	政府
אמנותית	藝術
חשד	涉嫌
חשד	疑似
חשד	可疑
חשד	懷疑
משיכה	景點
משיכה	吸引力
משיכה	吸引
באף	buff
קדושים	聖人
קדושים	聖徒
קדושים	神聖
צמוד	緊
קם	凸輪
קם	cam
המחאה	抗議
המחאה	支票
פקיסטן	巴基斯坦
אבק	塵土
אבק	塵
אבק	塵埃
אבק	灰塵
השווה	比較
ליו	劉
היריב	對手
משוואות	方程
משוואות	方程式
פיין	payne
פיין	paine
פיין	松樹
פיין	松
מיליונים	百萬
גבעה	希爾
גבעה	山
דיווחים	報告
מגמה	趨勢
מגמה	趨向
מגמה	岩漿
קהיר	開羅
מרגיש	感受
מרגיש	感覺
מרגיש	感覺
מרגיש	感受
מרגיש	感覺
סוד	秘密
עממית	民謠
עממית	民間
עממית	民俗
לורן	lauren
לורן	laurent
הוק	勾勾
הוק	鈎
הוק	鷹
הוק	雕
דלת	門
המסגד	清真寺
מסודר	整潔
מסודר	整潔
חיזוק	加強
חיזוק	加固
חיזוק	強化
חיזוק	增援
חיזוק	加強
גד	gad
גד	ged
מובילים	領先
מובילים	領導
מאחור	背後
מאחור	後面
מאחור	身後
עשירים	富人
עשירים	富
עשירים	豐富
עשירים	富有
חמים	溫暖
חמים	暖
חמים	舒適
חמים	溫馨
סולם	梯子
סולם	梯
סולם	階梯
בגרות	成熟
בגרות	到期
בגרות	成年
ניצן	芽
ניצן	bud
חמושים	武裝
הצמד	snap
הצמד	折斷
הצמד	duo
זרימה	流
זרימה	流程
זרימה	流通
זרימה	流動
זרימה	流量
ליווי	伴奏
ליווי	陪同
ליווי	護航
ליווי	護送
מודה	感恩
ריצה	奔跑
ריצה	跑步
ריצה	運行
ריצה	跑
ריצה	跑步
ריצה	運行
ריצה	跑步
ריצה	慢跑
קאן	可汗
קאן	大汗
קאן	khan
קאן	汗
תוספות	延期
חתימה	簽約
חתימה	簽署
חתימה	簽名
חתימה	簽字
חתימה	簽署
מנע	防止
מנע	預防
מהומות	暴動
מהומות	暴亂
מהומות	騷亂
מהומות	暴亂
מהומות	騷亂
מהומות	暴動
מהומות	暴亂
מהומות	騷亂
אופייני	典型
מסורתית	傳統
לקוחות	客戶
לקוחות	顧客
לקוחות	客戶
האופנה	時裝
האופנה	時尚
הלקוח	客戶
הלקוח	顧客
הלקוח	客戶
פלג	派系
מקבילה	等效
מקבילה	相當於
מקבילה	並行
מקבילה	平行
מדען	科學家
סלאם	salaam
סלאם	灌籃
קוטר	直徑
לארי	larry
מוצק	固體
מוצק	固態
מוצק	實心
מוצק	扎實
מוצק	堅固
שוקולד	巧克力
במילואים	準備金
במילואים	儲備
השלכות	後果
השלכות	後果
יבשה	乾燥
יבשה	乾
דום	dom
צוק	懸崖
צוק	崖
שימושי	實用
שימושי	有用
שילה	sheila
מגנטי	磁
מגנטי	磁力
מגנטי	磁性
הצהרת	宣言
הזר	花束
לייזר	雷射
לייזר	鐳射
סקי	滑雪
סקי	滑雪
ממליץ	推薦
חוה	eva
חוה	夏娃
חוה	eve
הרצאה	講課
הרצאה	講座
הרצאה	演講
הכנס	插入
הכנס	輸入
מפורסמת	著名
מפורסמת	有名
יפנים	日本人
יפנים	日文
אבדות	虧損
אבדות	損失
אבדות	傷亡
אבדות	傷亡人數
גרוס	毛
גרוס	毛額
גרוס	切碎
השב	回覆
מחובר	上線
מחובר	網上
מחובר	online
פסוק	詩句
החופש	自由
מנוחה	休息
הבקשה	請求
הבקשה	要求
בסיסית	基本
נוחה	方便
נוחה	舒服
נוחה	舒適
נוחה	舒服
נוחה	舒適
נפגעים	傷亡
נפגעים	傷亡人數
הנילוס	尼羅河
הכרחי	必要
הכרחי	必需
נופל	墜落
נופל	瀑布
הסברים	解釋
הלן	海倫
הלן	helen
כתבת	記者
כפרי	質樸
כפרי	農村
דיכוי	壓迫
דיכוי	打壓
דיכוי	鎮壓
דיכוי	壓制
דיכוי	壓迫
דיכוי	受壓迫
דיכוי	被壓迫
דיכוי	鎮壓
דיכוי	壓制
דיכוי	抑制
לפיד	火把
לפיד	火炬
להסתיר	隱藏
הבחנה	區分
הבחנה	區別
תעלות	運河
תעלות	壕溝
תעלות	海溝
תעלות	戰壕
תעלות	地道
תעלות	隧道
עדין	溫和
עדין	溫柔
עדין	細膩
עדין	精緻
עדין	招標
עדין	投標
עדין	溫柔
עדין	微妙
שכנה	鄰居
דויד	大衛
דויד	david
שיתף	共用
שיתף	共享
שיתף	分享
האריה	獅
האריה	獅子
כיפה	穹
כיפה	圓頂
דירות	公寓
הטלפון	電話
הטלפון	手機
ענפים	分行
ענפים	樹枝
ענפים	分支
המרה	轉換
המרה	轉換
אוהד	樊
אוהד	粉絲
אוהד	風扇
אוהד	範
רוחני	靈性
רוחני	精神
פאנק	funk
טי	tee
נשלחה	提交
מלטה	馬耳他
מעניינת	有趣
נמחק	刪除
שגיאה	錯誤
לומד	學習
לומד	學習
לומד	學
רעננה	新鮮
רעננה	清新
קורסים	課程
קורסים	類別
קורסים	班級
רימון	石榴
רימון	手雷
רימון	榴彈
רפורמות	改革
במקצת	稍微
מופת	傑作
מופת	模範
מופת	典範
מופת	paragon
קיי	凱
האבולוציה	演化
האבולוציה	演變
האבולוציה	進化
האבולוציה	演進
ירקות	蔬菜
ירקות	蔬菜
ירקות	蔬菜
למתן	中等
למתן	適度
למתן	適中
למתן	溫和
אושרה	確認
אושרה	核定
אושרה	核准
אושרה	批准
המגרש	投
המגרש	投球
הנדל	handel
תחמושת	彈藥
תחמושת	彈藥
חביב	habib
צורף	金匠
מפגשים	會議
נטו	淨
נטו	net
נטו	網
יציבה	態勢
יציבה	姿態
יציבה	姿勢
יציבה	穩
יציבה	平穩
יציבה	穩定
יציבה	穩步
יציבה	穩住
יציבה	穩定
יציבה	馬廄
פרל	明珠
פרל	珍珠
פרל	perl
אוטובוס	公車
אוטובוס	巴士
חושבת	思維
חושבת	思考
לוקסמבורג	盧森堡
לשקול	考慮
רגישות	敏感
רגישות	敏感性
רגישות	敏感度
רגישות	靈敏度
רגישות	敏感
רגישות	敏感性
רגישות	敏感度
רגישות	柔情
ישבו	週六
ישבו	sat
חוברות	小冊子
חוברות	小冊子
ציונים	等級
ציונים	成績
מחזיקה	持有
מחזיקה	控股
עמודי	支柱
עמודי	界碑
בלו	blue
בלו	藍
בלו	藍色
עימות	對抗
עימות	對峙
עימות	對立
עימות	衝突
עימות	辯論
אסורה	禁
אסורה	禁止
אסורה	違禁
אסורה	禁忌
אסורה	禁止
המנון	國歌
חץ	箭頭
חץ	箭
חץ	箭頭
חץ	箭號
חץ	箭
התקציב	預算
העדיף	偏好
החתונה	婚禮
מוסרי	道義
מוסרי	道德
קייט	kate
קטלוג	編目
אונס	強姦罪
אונס	強姦
אונס	強暴
להרוס	消滅
להרוס	摧毀
להרוס	毀滅
להפחית	減少
להפחית	減
להפחית	降低
להפחית	減少
המותג	品牌
קיין	堅
סופרמן	超人
לממש	兌換
שחזר	還原
שחזר	恢復
נוסע	乘客
נוסע	旅客
סלומון	salomon
אתלטיקו	atletico
מיפוי	繪圖
מיפוי	製圖
להב	刀鋒
להב	刀片
להשוות	比較
אליוט	elliott
אליוט	elliot
מחלוקות	爭端
מחלוקות	糾紛
מחלוקות	爭議
הסכום	總和
הסכום	金額
הסכום	款額
הסכום	數額
דייב	dave
המדריך	指南
המדריך	指引
המדריך	嚮導
כבדה	重
כבדה	重型
כבדה	沈重
פיזי	物理
סט	設
סט	集
סט	設定
מושבה	殖民地
דיגיטלית	數碼
דיגיטלית	數位
רייס	reyes
רייס	大米
רייס	米
רייס	米飯
רייס	飯
רייס	rhys
האינדיאנים	印地安人
החתימה	簽名
החתימה	簽字
החתימה	簽署
השלמה	竣工
השלמה	驗收
השלמה	接受
תאומים	雙胞胎
לוויין	衛星
טורפדו	魚雷
טורפדו	魚雷
כינור	小提琴
כינור	琴
כינור	提琴
לוקה	luka
המקבילה	等效
המקבילה	相當於
ענבר	amber
ענבר	安培
ענבר	琥珀
הרכס	山脊
הרכס	嶺
רונלד	ronald
הדדית	相互
הדדית	互
אנטון	安東
אנטון	anton
צופה	觀察員
צופה	觀看
יומי	每日
רייט	wright
מודלים	模型
מודלים	模特
מודלים	型號
מודלים	模特兒
תרגומים	翻譯
שחיבר	作者
בוחרים	選民
מצטיין	excel
מצטיין	傑出
מצטיין	未決
ראיין	瑞安
רוי	roy
הכנה	籌備
קרום	地殼
קרום	膜
הדעה	意見
מתרגם	翻譯
מתרגם	口譯員
מתרגם	口譯
מח	腦子
מח	大腦
מח	腦袋
מח	腦
מח	骨髓
אפגניסטן	阿富汗
מתקפה	攻勢
מתקפה	冒犯
שווא	虛假
שווא	假
העיכול	消化
מנהיגות	領導
מעבד	處理
מעבד	加工
מעבד	處理器
מעבד	cpu
נכסים	屬性
נכסים	資產
מסורות	傳統
החליפה	西裝
החליפה	西服
החליפה	套裝
כוונת	景點
כוונת	意圖
כוונת	意向
עיירות	城鎮
סטודנט	學生
סקרלט	血色
סקרלט	猩紅
מחייבת	裝訂
משקאות	飲料
משקאות	飲料
חטיבות	旅
אוהיו	俄亥俄
אוהיו	俄亥俄州
המצעד	遊行
המצעד	巡遊
המצעד	閱兵
רביעיית	四重奏
רביעיית	四方
סלובקיה	斯洛伐克
אינדונזיה	印尼
אינדונזיה	印度尼西亞
פטור	豁免
המלצות	建議
תופס	漁獲量
למורים	狐猴
זרימת	流
זרימת	流程
זרימת	流通
זרימת	流動
זרימת	流量
אודה	織田
אודה	頌
מלאכותי	人工
מלאכותי	人造
ביצועים	績效
ביצועים	業績
בילה	花費
ציפורים	鳥類
ציפורים	鳥
ציפורים	鳥兒
אקדמיה	學院
אקדמיה	學者
טהור	純潔
טהור	純純
טהור	純
טהור	純粹
סדיר	定期
סדיר	經常
קניה	肯亞
הלנה	helena
דבש	蜂蜜
סירות	船隻
סירות	艇
ויו	viv
סניפים	分行
סניפים	樹枝
סניפים	分支
הבשורה	福音
שיפוץ	整修
שיפוץ	翻修
שיפוץ	翻新
שיפוץ	裝修
שיפוץ	修繕
שיפוץ	整修
שיפוץ	翻修
שיפוץ	修繕
תינוקות	嬰兒
פגישה	任用
פגישה	任命
פגישה	預約
פגישה	會議
מחבל	轟炸機
מחבל	恐怖主義
פיצויים	補償
פיצויים	賠償
פיצויים	損壞
פיצויים	損害賠償
פיצויים	歸還
מדף	架子
מדף	貨架
מדף	書架
קרלו	carlo
חיבורים	人脈
חיבורים	作文
קולינס	collins
המשולש	三角形
המשולש	三角
מוגנים	保護
הציונים	等級
הציונים	成績
פינת	角落
פינת	轉角
פינת	角
תה	茶葉
תה	茶
ממלכה	王國
ממלכה	國度
סבירה	合理
חידושים	革新
חידושים	創新
חסיד	追隨者
רובן	ruben
דינה	dena
דינה	dina
מציגים	引入
מציגים	介紹
דונלד	donald
עידוד	鼓舞
עידוד	鼓勵
עידוד	啦啦隊
מהות	實質
מהות	本質
מהות	精華
הנוסחה	公式
הנוסחה	方程式
הנוסחה	配方
אפשטיין	epstein
אוהבת	戀愛
אוהבת	愛
אוהבת	love
אוהבת	愛情
תיקונים	更正
תיקונים	維修
תיקונים	修繕
תיקונים	修理
להתערב	干預
להתערב	干涉
להתערב	介入
מיי	may
מיי	梅
מיי	五月份
מיי	五月
מיי	mae
ווד	木
ווד	木材
ווד	wood
ווד	木頭
מתכות	金屬
מתכות	金屬
הגדלת	增加
סנטימטרים	釐米
סנטימטרים	英吋
סטאר	星星
סטאר	恆星
סטאר	star
סטאר	星
סטאר	明星
קורן	korn
נין	nin
קלידים	鍵盤
שולי	邊際
שולי	未成年
מתקנים	設施
מורו	morrow
ליסבון	里斯本
ליסבון	lisbon
פופולריות	熱門
פופולריות	流行
פופולריות	受歡迎
פופולריות	人氣
פופולריות	人氣
פופולריות	熱門
השיפוט	判斷
השיפוט	判決
השיפוט	判斷力
טורונטו	多倫多
חריג	異常
חריג	不尋常
חריג	異常
להתעלם	忽略
להתעלם	忽視
להתעלם	無視
להתעלם	無視
מורגן	morgan
לבטא	發音
ענה	回答
ענה	答
ענה	答案
אצבע	指頭
אצבע	手指
הופץ	分布
תעשייתי	工業
תאורה	照明
היעדר	缺席
בסיסיים	基本
בטכניון	technion
מחלק	鴻溝
מסודרת	整潔
מסודרת	整潔
גיברלטר	直布羅陀
היחסות	相對論
אזכור	提及
התמודדות	應付
התמודדות	應對
פיזור	散射
יתומים	孤兒
לשבור	中斷
לשבור	休息
לשבור	打破
פדרו	pedro
היוצא	卸任
היוצא	離任
היוצא	外向
תרכובות	化合物
נאור	開明
מכריע	壓倒性
מחשבות	想法
מחשבות	思想
הקדמה	進步
הקדמה	進度
הקדמה	介紹
הקדמה	前奏曲
הקדמה	前奏
הקדמה	序幕
טקסי	計程車
טקסי	出租
טקסי	禮儀
הפיל	象
הפיל	大象
הואשם	被告
ליאו	獅子座
ליאו	leo
דורי	dori
אורות	燈
אורות	燈光
עשורים	幾十年
צפייה	檢視
צפייה	瀏覽
צפייה	檢視
צפייה	瀏覽
צפייה	觀看
זכרים	男性
מלאים	飽
מלאים	完整
מלאים	滿
אדריכלים	建築師
מחכה	等候
מחכה	等待
שלחו	送出
אשם	有罪
מיתרים	弦樂
הצלה	營救
הצלה	救援
הצלה	拯救
המיועדים	悼念
מדויקים	準確
מדויקים	精確
גישות	態度
תאונות	事故
מבוגר	成人
מבוגר	成年人
מבוגר	成年
עבה	厚
עבה	厚厚
ביצה	沼澤
ביצה	沼澤地
ביצה	蛋
ביצה	雞蛋
אתמול	昨天
אתמול	昨日
התנגשות	相撞
התנגשות	撞擊
התנגשות	碰撞
התנגשות	碰撞
התנגשות	衝突
מסרים	訊息
מסרים	信件
הלחם	麵包
איסלנד	冰島
המשלוח	貨運
המשלוח	裝運
המשלוח	托運
להינשא	嫁
פורמלי	正規
פורמלי	正式
הערכת	評估
סיפון	甲板
בכר	bakr
הגיל	年紀
הגיל	年齡
טק	tec
טק	科技
בצמוד	鄰接
בצמוד	相鄰
בצמוד	毗鄰
בצמוד	鄰接
בצמוד	相鄰
בצמוד	鄰近
בצמוד	毗鄰
תומפסון	thompson
שלד	骨骼
שלד	骷髏
שלד	骨架
שלד	骨骼
כותבת	書寫
כותבת	寫入
כותבת	寫
כותבת	撰寫
כותבת	寫作
פרננדו	fernando
חיתוך	切割
חיתוך	削減
פסוקים	經文
פסוקים	詩句
הנאה	享受
קודמת	先前
נורמן	諾曼
מוקשים	地雷
חסד	慈悲
חסד	憐憫
חסד	仁慈
חסד	善良
חסד	恩典
חסד	grace
הולמס	福爾摩斯
גולדשטיין	goldstein
הענקת	授予
מליון	百萬
אתגר	挑戰
נערים	男生
נערים	男孩
נערים	青少年
החשבון	帳號
החשבון	帳戶
במעט	稍微
הדוק	緊
צריכת	招收
צריכת	消費
צריכת	消費量
צריכת	消耗
לחזית	前面
לחזית	陣線
המחיר	價
המחיר	price
המחיר	價錢
המחיר	價格
פרסומת	商用
פרסומת	商事
פרסומת	商業
פרסומת	廣告
חלשה	弱
חלשה	虛弱
חלשה	弱者
חלשה	軟弱
חלשה	薄弱
סערה	暴風雨
סערה	暴風
סערה	風暴
סערה	暴風雨
מנגן	播放
מנגן	玩
מנגן	播放
מנגן	錳
הורג	殺戮
הורג	殺害
מל	mel
מל	梅爾
הומור	幽默
הומור	幽默
ששון	sasson
טיים	時光
טיים	時間
אשראי	信用
אשראי	信貸
ארנה	舞台
ארנה	競技場
ארנה	體育館
זרמים	流
זרמים	溪流
זרמים	海流
רוצח	殺手
רווחה	福利
הפיליפינים	菲律賓
חסידים	追隨者
חסידים	門徒
ניסים	奇蹟
ניסים	奇跡
נשימה	呼氣
המשיח	基督
ריקו	rico
זירת	場景
זירת	現場
זירת	一幕
סטודיו	工作室
סטודיו	錄音室
סטודיו	studio
סטודיו	工作室
נפגעה	受損
נפגעה	損壞
פסקול	配樂
גורל	天命
גורל	命運
גורל	命運
בטוחה	安全
בטוחה	平安
בטוחה	信心
בטוחה	自信
בודק	檢查
קונצרטים	音樂會
קונצרטים	演唱會
העמדה	職位
העמדה	位置
העמדה	立場
מסעדות	飯店
מסעדות	餐廳
מסעדות	餐館
ארט	美術
ארט	art
ארט	藝術品
ארט	藝術
יקום	宇宙
מיניות	性行為
מיניות	性
מיניות	性
סודי	秘密
סודי	機密
סודי	保密
אחי	花花公子
אחי	弟弟
אחי	哥
אחי	師兄
אחי	哥哥
אחי	兄弟
קדומה	偏見
דיק	dick
עדים	證人
עדים	目擊者
עדים	見證
עדים	證人
צפויה	預計
צפויה	預期
כיס	口袋
כיס	袖珍
ברמות	關卡
נחת	landed
נחת	海事
שביעי	第七
מנהרות	地道
מנהרות	隧道
ערובה	人質
ערובה	保障
ערובה	擔保
ערובה	保證
גנטית	遺傳
הוסף	加上
הוסף	加
הוסף	附加
אוריינות	掃盲
אוריינות	識字
פשוטות	簡單
אמנותי	藝術
אורחים	遊客
אורחים	訪客
אורחים	賓客
אורחים	來賓
אורחים	客人
איומים	威脅
אטומי	原子
כיסא	椅
כיסא	椅子
חינוכי	教育
נטע	neta
הורשע	定罪
דחף	推力
דחף	主旨
דחף	衝動
דאלאס	達拉斯
טיול	旅行
טיול	行程
הרווח	盈利
הרווח	利潤
הרווח	營利
הרווח	獲利
כובע	帽子
כובע	帽
כובע	cap
כובע	上限
כובע	帽
כובע	帽子
הצפנה	加密
סוני	sony
בחינם	free
בחינם	自由
בחינם	免費
רחמים	可惜
רחמים	慈悲
רחמים	憐憫
רחמים	仁慈
רפובליקה	共和國
רפובליקה	共和
ברטון	burton
זרעים	種子
זרעים	籽
נידון	判刑
מודרניות	摩登
מודרניות	現代
מודרניות	近代
מודרניות	現代化
החזרה	排練
החזרה	排演
החזרה	彩排
חגים	假期
חגים	假日
חגים	節假日
חגים	節日
הנחיות	方向
הנחיות	指令
הנחיות	指令
הנחיות	指示
פסים	花臉
פסים	條紋
חלקיק	顆粒
חלקיק	粒子
חלקיק	微粒
חלקיק	顆粒
חלקיק	粒子
חלקיק	微粒
נזקים	損壞
נזקים	損害賠償
נזקים	損傷
נזקים	損壞
נזקים	損害
מני	mani
דגלים	旗幟
דגלים	旗
דגלים	旗子
מקל	棍子
אטלס	atlas
מעריצים	粉絲
מנועים	引擎
מנועים	發動機
מיאמי	邁阿密
קשתות	射箭
קשתות	拱門
קשתות	弓
מושבות	殖民地
ולס	華爾茲
יריב	對手
יריב	敵手
יריב	對手
רצופים	連續
פיה	pia
פיה	神仙
פיה	仙女
פיה	仙
פיה	仙子
ליון	里昂
טבלה	表
טבלה	圖表
טבלה	圖
חולי	病患
חולי	患者
חולי	病人
חולי	病
חולי	疾病
הולם	適當
מעורר	刺激
מסת	質量
מסת	彌撒
אחיות	姐妹
אחיות	姊妹
פין	陰莖
פין	鰭
פין	芬
פין	finn
האחיות	姐妹
האחיות	姊妹
מאובנים	化石
ריאות	肺
ריאות	龍
ריאות	肺
ריאות	肺部
שקר	謊言
שקר	虛假
שקר	假
נפשי	心智
נפשי	心理
נפשי	精神
שמקורם	源於
מכסה	覆蓋
מכסה	封面
מכסה	掩護
מכסה	配額
מכסה	定額
מכסה	限額
מכסה	封面
התיאור	說明
התיאור	描述
מסייע	主持人
בונים	海狸
שוחררו	獲釋
עבאס	abbas
חללית	太空船
חללית	太空船
ננסי	南希
ננסי	nancy
סוללות	電池
לאבד	輸
המולדת	祖國
המולדת	故鄉
המולדת	家園
המולדת	祖國
המולדת	國土
ליבה	核心
ליבה	core
בטי	betty
קדומות	偏見
פיצוי	補償
פיצוי	賠償
פיצוי	歸還
גשרים	橋梁
גשרים	橋
רכיב	元件
נוחות	安慰
נוחות	撫慰
נוחות	舒適
אורז	包裝
אורז	打包
אורז	大米
אורז	米
אורז	米飯
אורז	飯
השערות	假說
פלסטין	巴勒斯坦
מתקבלת	持續
ברוקולי	花椰菜
אלת	女神
מתמטי	數學
מוקדש	奉獻
מוקדש	專用
מבטא	口音
הזמנה	預訂
הזמנה	保留
הזמנה	邀請
הזמנה	訂單
הזמנה	命令
הזמנה	秩序
הזמנה	訂購
הזמנה	順序
הזמנה	預定
הזמנה	訂位
הזמנה	訂票
הזמנה	預訂
הזמנה	預約
הזמנה	邀請
מחברות	筆記本
מחברות	筆記簿
כיתה	課室
כיתה	教室
כיתה	課堂
כיתה	階級
כיתה	類
כיתה	類別
כיתה	課堂
כיתה	班級
תורתו	教義
תורתו	教導
הקומוניסטים	共產黨
העיקרון	原則
העיקרון	原理
אקדח	手槍
אקדח	槍支
אקדח	槍
אקדח	炮
פיסול	雕塑
פיסול	雕刻
נתפסו	抓到
נתפסו	被俘
מבטיח	承諾
מבטיח	許諾
הגבלות	限制
הגבלות	極限
הגבלות	限額
קברים	墓葬
קברים	墳墓
קברים	墓穴
שהו	翔
הכה	命中
מתחרים	參賽者
מתחרים	相爭
אסד	asad
ספציפיים	具體
האנס	hans
הזדמנויות	機遇
הזדמנויות	機會
חובות	債務
חובות	職責
כומר	祭司
להתפטר	辭職
ערפאת	阿拉法特
הוותיקן	梵蒂岡
נמשכת	吸引
גרינברג	greenberg
היופי	美容
היופי	美人
היופי	美女
היופי	美
מורי	毛利
מורי	森
פלילי	罪犯
קומה	下限
קומה	地板
לדחות	推遲
לדחות	延後
לייק	湖泊
לייק	湖
חיסול	消除
שותפה	伴侶
שותפה	夥伴
שותפה	合伙人
שותפה	搭檔
שותפה	室友
שותפה	協理
נסיגה	回想
נסיגה	倒退
נסיגה	懷舊
נסיגה	退
נסיגה	撤退
נסיגה	撤回
רפורמה	改革
הומו	同性戀
הומו	gay
מעשים	行動
אחסון	儲存
אחסון	貯存
אובייקט	天體
אובייקט	物件
אובייקט	物體
אובייקט	天體
אובייקט	物件
ביג	big
ביג	大
גלן	glenn
הארט	hart
הארט	芯
צנחנים	傘兵
עוקב	追隨者
עוקב	追蹤
עוקב	跟蹤
מחווה	悼念
מחווה	手勢
מחווה	姿態
פיק	pic
לאונרד	leonard
מסורתיים	傳統
מלאך	angel
מלאך	天使
מהפכה	革命
צוואר	脖子
צוואר	頸
צוואר	頸部
רול	捲
רול	卷
מיטשל	mitchell
קולומבוס	哥倫布
מסים	稅務
מסים	稅收
מסים	稅
מסים	稅款
אמינות	可信度
אמינות	信譽
אמינות	公信力
אמינות	可靠
אמינות	可靠性
אמינות	真實性
נוסחה	公式
נוסחה	方程式
נוסחה	配方
קדושה	神聖
קדושה	神聖
קדושה	聖人
קדושה	聖
המלאכה	研討會
נעורים	青年
נעורים	青春
נעורים	青少年
דירה	平面
דירה	平
דירה	公寓
דירה	公寓
דירה	公寓
בקושי	勉強
לאופולד	leopold
השחר	dawn
השחר	拂曉
השחר	黎明
השחר	天亮
תזונה	營養
ליב	liv
ליב	lib
השקעה	投資
השקעה	投資
יוטיוב	youtube
אבירים	騎士
ממונה	優越
ממונה	上級
פורה	肥沃
אלגברה	代數
ראיונות	面談
ראיונות	訪談
ראיונות	面試
ראיונות	採訪
ראיונות	約談
פטרוס	彼得
פטרוס	peter
הווה	現任
דלתות	門
סכר	壩
סכר	水電站
סכר	水庫
סכר	大壩
סכר	水壩
תעודה	憑證
תעודה	證書
המלווה	伴侶
המלווה	同伴
אירוח	托管
אירוח	主機
אירוח	主辦
פרסומות	廣告
הכרזה	公告
הכרזה	宣告
גרפי	圖形
החופים	沙灘
החופים	海灘
חוש	感官
חוש	感
איירון	鋼鐵
איירון	鐵
אנונימי	匿名
אנונימי	無名氏
שרירים	肌肉
שרירים	肌
שרירים	肌肉
טובי	toby
גבעות	丘陵
כתום	橙
