dhe	и
arsyet	причины
dituria	знания
dituria	знание
dije	знания
dije	знание
vrasja	убийства
vrasja	убийство
vrasja	убийство
vrasja	резня
vrasja	бойню
vrasja	бойня
vrasja	убийства
vrasja	убийство
pilot	пилот
pilot	экспериментальных
abd	абд
kapiteni	капитан
georg	георг
unik	уникальная
unik	уникальные
unik	уникальный
unik	уникальное
gjeologjike	геологической
metalike	металлический
champagne	шампанское
champagne	шампанского
dhomës	соседка
lópez	лопес
jani	джани
roussillon	руссильон
preferuar	любимая
preferuar	любимое
preferuar	любимые
preferuar	любимый
preferuar	предпочла
preferuar	предпочтение
garcía	гарсия
garcía	гарсиа
luftarak	боевая
luftarak	бой
dënimi	приговор
dënimi	приговора
dënimi	наказание
dënimi	приговор
dënimi	предложение
auch	ой
auch	ай
aleanca	альянс
sinjali	сигнал
qing	цин
china	china
china	китай
qellim	цель
vlerësohet	оценили
vlerësohet	оценил
lëng	сока
lëng	сок
lëng	жидкость
lëng	жидкий
lëng	жидкости
single	сингл
luca	лука
luca	луки
shpëtim	спасение
shpëtim	спасатели
shpëtim	спасти
shpëtim	спасение
eshtrat	костей
eshtrat	кости
përmirësimin	обновить
përmirësimin	совершенствование
përmirësimin	улучшение
skuadër	спасатели
skuadër	команда
skuadër	отряд
skuadër	взвод
skuadër	команда
skuadër	team
indo	индо
asistent	ассистент
asistent	помощник
sin	грех
sin	син
bullgari	болгария
bullgari	болгарии
hot	горячие
hot	hot
hot	жарко
hot	горячо
hot	горячая
ray	ray
ray	рэй
ray	рей
suksesi	успех
suksesi	успеха
teoritë	теории
qëndrueshëm	устойчивый
qëndrueshëm	стабильный
qëndrueshëm	стабильно
qëndrueshëm	стабильный
qëndrueshëm	стабильная
qëndrueshëm	стабильной
qëndrueshëm	стабильное
pervec	кроме
gropa	яма
gropa	яму
pije	пей
pije	пить
pije	выпить
pije	напиток
pije	напитки
kandidat	кандидат
veçoritë	атрибуты
veçoritë	особенности
veçoritë	функции
elektronik	электронная
elektronik	электронные
elektronik	электронное
elektronik	электронный
kujtime	воспоминания
mahmud	махмуд
mahmud	махмуд
ficus	фикус
iran	иран
bashke	вместе
vendbanimeve	поселения
vendbanimeve	поселений
bosnja	босна
bosnja	боснии
bosnja	босния
bosnja	боснию
nicholas	николас
nicholas	николай
ushtar	солдат
natyrale	естественные
natyrale	естественный
natyrale	естественное
natyrale	природных
natyrale	натуральные
natyrale	натуральный
franco	франко
tiparet	особенности
tiparet	функции
përgjegjësi	ответственность
cia	цру
cia	цру
ndërtesat	зданий
ndërtesat	здания
bashkëpunimi	сотрудничество
anash	боком
diell	sun
diell	солнце
diell	вс
diell	сун
diell	сунь
katolikë	католической
katolikë	католик
katolikë	католическая
katolikë	католики
katolikë	католики
katolikë	католиков
gërmimet	раскопки
gërmimet	раскопки
marina	флот
marina	marina
marina	марина
brazilian	бразильский
brazilian	бразилии
hyjnor	звёздный
hyjnor	божественная
hyjnor	божественное
languedoc	лангедок
banore	резидент
banore	резидента
banore	житель
banore	резиденты
paulo	паулу
paulo	пауло
mundësitë	шансы
mundësitë	опции
mundësitë	варианты
mundësitë	параметры
mundësitë	вариантов
mundësitë	возможности
tokugawa	токугава
karrierë	карьера
karrierë	карьеры
lorenzo	лоренцо
medalja	медаль
prirje	тенденция
prirje	чутье
azia	азии
azia	азия
azia	asia
rusisht	русская
rusisht	русские
rusisht	российская
rusisht	русский
são	коринфянам
shkencëtarët	ученые
shkencëtarët	учёные
njohin	признать
njohin	узнаешь
njohin	распознать
njohin	признаем
njohin	распознать
gabriel	габриэль
çast	мгновение
ngadalë	медленно
ngadalë	потихоньку
krijuese	творческих
krijuese	творческая
krijuese	творческий
krijuese	оформление
tel	провод
tel	тел
kanali	канал
kanali	канал
kanali	channel
kanali	каналы
katrorë	квадраты
novela	роман
presion	давление
georgia	грузии
georgia	джорджия
georgia	грузия
georgia	грузию
vendosin	решите
vendosin	решить
kennedy	кеннеди
pah	подчеркнул
pah	выделены
pah	выделил
mendje	разум
mendje	ум
front	передние
front	передняя
front	фронт
pazarit	пазар
trete	третье
trete	третий
trete	третья
simbolet	символов
simbolet	символы
simbolet	символов
simbolet	персонажей
simbolet	символы
simbolet	персонажи
adam	адам
adam	адама
asturias	астурия
zgjidhur	решен
zgjidhur	разрешен
zgjidhur	решена
zgjidhur	решен
zgjidhur	решена
zgjidhur	решены
zgjidhur	отсортированы
santos	сантос
ndjenjat	чувства
lewis	льюис
frankfurt	франкфурте
frankfurt	франкфурт
efektive	эффективное
efektive	эффективность
efektive	эффективный
efektive	эффективная
efektive	эффективные
efektive	эффективно
stephen	стефан
stephen	стивен
situatë	ситуация
situatë	положение
mjekësi	медицина
mjekësi	лекарство
mjekësi	медицины
trupore	телесных
trupore	телесные
luksemburgut	люксембург
luksemburgut	люксембурга
shkaqe	причины
shkaqe	причин
prane	вблизи
prane	рядом
prane	близко
respektuar	уважают
respektuar	уважаемый
respektuar	уважали
mashkull	мужской
mashkull	мужчина
mashkull	самец
mashkull	мужские
skuadrat	отряды
skuadrat	команды
diego	диего
greko	греко
qafës	вена
qafës	вену
merita	заслуги
ismaili	исмаилитов
ismaili	исмаила
frymën	вдох
frymën	дыхание
britani	британия
britani	бриттани
ishuj	острова
ishuj	островов
mundën	поражение
mundën	победил
vetën	себя
vetën	сам
vetën	себя
teknikat	методы
bruno	бруно
roger	роджер
roger	роже
mar	мар
wilson	уилсон
besonin	верила
besonin	поверил
besonin	поверила
besonin	верил
power	власть
power	сила
power	мощь
power	power
power	мощность
përfaqësuesve	представителям
përfaqësuesve	представителей
përfaqësuesve	представители
münchen	münchen
arta	арте
qarkullim	тираж
adn	днк
shitje	продажи
shitje	продажа
shitje	распродажа
shitje	продажа
shitje	продажи
shitje	продаж
lulet	цветы
lulet	цветочки
lulet	маки
pranohet	принят
pranohet	принята
pranohet	приняты
pranohet	принято
treta	третье
treta	третий
treta	третья
mehmed	мехмед
vjeter	старая
vjeter	old
vjeter	старые
vjeter	старое
vjeter	старый
westfalen	вестфалия
charente	шарант
flora	флоры
flora	флора
imazhe	картинки
imazhe	изображения
imazhe	образы
konflikti	конфликт
konflikti	конфликты
konflikti	коллизия
kullë	башня
kullë	tower
kullë	тауэр
kombinuar	сочетании
plaku	старшая
plaku	старший
adriatikut	адриатического
edukimi	просвещение
edukimi	образование
penallti	наказание
tregues	индикатор
tregues	показатель
forcimin	ужесточение
forcimin	укрепление
forcimin	усиление
galeria	galeria
galeria	галерея
galeria	галерею
galeria	галереи
british	британское
british	британская
british	британские
british	великобритании
british	британцы
british	британский
mbrojti	защищали
mbrojti	защищал
nusja	невеста
monako	монако
skenarist	сценарист
marku	марк
marku	mark
marku	отметить
marku	метка
marku	марка
andrew	эндрю
andrew	андрей
trajtimi	обработка
trajtimi	лечение
trajtimi	обращение
mjeshtri	мастер
mjeshtri	хозяин
mjeshtri	master
brishtë	хрупкий
brishtë	хрупкой
brishtë	хрупкая
miliona	миллионов
miliona	миллионы
suedez	шведский
suedez	шведское
suedez	шведская
suedez	швеции
suedez	швед
albumet	альбомы
lisi	дуба
lisi	дуб
syri	глаз
syri	око
inc	inc
komunistët	коммунистов
komunistët	коммунисты
men	мужчин
men	men
men	мужчины
men	мужики
mbrëmje	вечер
mbrëmje	вечерний
komunitet	община
komunitet	общины
komunitet	сообщества
komunitet	сообщество
varre	могилы
sinan	синан
drejtuesit	руководители
personalitet	личности
personalitet	индивидуальность
personalitet	личность
kampionat	чемпионат
optike	оптических
thelb	сущность
thelb	суть
grande	гранде
shtëpiake	домохозяйка
stacioni	станция
stacioni	station
stacioni	вокзал
stacioni	станции
tradicionalisht	традиционно
rodríguez	родригес
tokësor	наземные
tokësor	земное
tokësor	сухопутные
tokësor	наземных
femërore	женская
femërore	женское
femërore	женский
fise	племен
fise	племена
përdoruesve	пользователей
përdoruesve	пользователи
diana	диана
indiane	индийская
indiane	индеец
indiane	индии
indiane	индийский
koordinatat	координаты
operacioni	эксплуатация
operacioni	операция
kështjellë	замок
kështjellë	касл
math	математика
math	математике
math	математика
michigan	мичиган
hedh	бросить
hedh	бросок
hedh	бросает
kali	кали
kali	лошадь
kali	лошадка
kali	конь
leo	лео
leo	лев
disk	диск
disk	диска
disk	диск
arsenal	арсенал
gjiri	залив
gjiri	залива
gjiri	бей
gjiri	бэй
gjiri	залив
gjiri	bay
madhështore	великолепный
madhështore	великолепно
rikthehet	возвращения
rikthehet	возвращает
rikthehet	возвращается
rikthehet	возвращение
rikthehet	восстановлено
rikthehet	восстановлен
rikthehet	восстановлены
bush	буш
bush	буша
regjionale	региональные
regjionale	региональная
regjionale	региональный
regjionale	региональных
queen	королева
queen	queen
queen	куин
queen	царица
ernst	эрнст
kontributi	взнос
kontributi	вклад
nëntokësore	подполье
nëntokësore	подземные
nëntokësore	метро
nëntokësore	подземный
tensioni	напряжение
tensioni	напряженность
tensioni	напряженности
komunikim	связь
komunikim	коммуникация
komunikim	общение
johan	иоганн
johan	йохан
kujton	напоминает
kujton	напоминает
vetjake	эгоистичный
negativ	негативных
negativ	отрицательный
negativ	отрицательные
negativ	отрицательно
negativ	негативные
negativ	отрицательное
lisa	лиза
lisa	лиса
mbajtjen	поддержание
mbajtjen	удержание
mbajtjen	удержания
demi	деми
demi	телец
demi	бык
kuran	коран
thekson	актуальное
thekson	подчеркивает
përvoja	опыт
arritjet	достижения
arritjet	достижения
zgjuar	проснулась
zgjuar	проснулся
zgjuar	умная
zgjuar	смарт
zgjuar	умный
zgjuar	smart
zgjuar	умные
mesdhe	средиземноморья
mesdhe	средиземноморье
njoftoi	объявлено
njoftoi	объявили
njoftoi	объявил
njoftoi	объявленные
njoftoi	объявила
pasoja	последствия
pasoja	последствия
pasoja	fallout
pasoja	следствием
pasoja	последствие
scott	скотт
scott	скот
bullgar	болгарии
burundi	бурунди
thirr	звоните
thirr	позвонить
thirr	звонок
sun	sun
sun	солнце
sun	вс
sun	сун
sun	сунь
mare	маре
zgjedh	выбирает
zgjedh	выберите
zgjedh	выбор
zgjedh	выбрать
zgjedh	выбираем
zgjedh	избирает
ruajtjes	сохранение
ruajtjes	хранение
ruajtjes	хранения
ruajtjes	хранилище
ruajtjes	склад
burgos	тюрьмы
ore	час
tereza	тереза
tereza	тереза
pietro	пьетро
tridhjetë	тридцать
tridhjetë	thirty
besoj	поверить
besoj	верить
besoj	верим
besoj	верю
administratën	администрация
dedikuar	посвященный
dedikuar	выделенный
dyert	двери
ngritja	учреждение
boris	борис
pjekur	спелые
pjekur	зрелый
mundësuar	включить
mundësuar	включено
mundësuar	включена
mundësuar	включен
propozoi	назначенных
propozoi	назначенные
propozoi	предлагаемые
propozoi	предлагаемая
verlag	verlag
tension	напряжение
tension	напряженность
tension	напряженности
tension	напряжение
tension	напряжения
identitetin	идентичность
identitetin	идентификация
identitetin	самобытность
identitetin	личность
liverpool	ливерпуль
atlético	атлетико
aleatët	союзники
aleatët	союзников
porti	порт
porti	порту
bijtë	сыны
bijtë	сыновей
bijtë	сыновья
mposhtur	поражение
mposhtur	победил
fazat	этапы
fazat	этапах
fazat	фазы
fazat	этапах
fazat	стадии
fazat	этапы
mohammad	мухаммед
mohammad	мохаммад
mohammad	мохаммед
botime	публикации
zum	zum
shikuar	наблюдаю
shikuar	смотрим
shikuar	смотрю
shikuar	посмотрел
shikuar	посмотрела
shikuar	смотрела
shikuar	посмотрели
shikuar	смотрели
shikuar	смотрел
shkrimtarët	писатели
shkrimtarët	писателей
folklorit	фольклор
qarqeve	цепи
qarqeve	схемы
gray	серая
gray	серого
gray	серый
gray	серые
finalja	финал
finalja	окончательный
finalja	окончательного
finalja	заключительный
finalja	заключительные
heroike	героический
lumenj	потоки
lumenj	потоков
lumenj	ручьи
lumenj	реки
lumenj	рек
mënyrat	способы
mënyrat	пути
rrënojat	руины
premtuar	обещал
premtuar	пообещал
premtuar	обещала
premtuar	обещали
prezantuar	введена
prezantuar	введен
prezantuar	введено
prezantuar	представил
statusi	статус
statusi	состояние
pikëpamjet	просмотры
pikëpamjet	просмотров
pikëpamjet	мнения
pikëpamjet	взгляды
falas	свободно
falas	бесплатно
falas	свободный
falas	свободной
falas	бесплатный
falas	бесплатные
fituesi	победитель
niset	отхода
niset	отъезд
fron	трон
fron	престол
pritje	ожидание
pritje	ждём
pritje	жду
pritje	ждем
pritje	ждать
pritje	ожидание
pritje	прием
pritje	приём
orientuar	ориентированная
orientuar	ориентированное
orientuar	ориентированный
terry	терри
hercegovinë	герцеговины
hercegovinë	герцеговина
groningen	гронинген
dallimi	отличие
dallimi	различие
dallimi	разница
dallimi	различия
osmanëve	османов
specie	видов
specie	виды
specie	вид
teatrale	театральный
koncert	концерт
pikturuar	нарисовал
qiellit	sky
qiellit	скай
qiellit	неба
qiellit	небо
sam	сэм
howard	ховард
howard	говард
komb	нация
komb	нации
jimmy	джимми
siguroi	обеспечено
siguroi	обеспеченные
direkte	прямая
direkte	direct
direkte	прямые
direkte	директ
ideal	идеальная
ideal	идеал
izoluar	изолированы
izoluar	изолированных
varros	похоронить
temperaturat	температуры
temperaturat	температура
rika	рика
fizika	физика
fizika	физики
suksese	успехи
suksese	успех
suksese	успеха
takohen	познакомиться
takohen	знакомьтесь
takohen	встретиться
rrafshin	равнины
chicago	чикаго
nate	нэйт
nate	нейт
nate	ночи
nate	ночь
nate	ночное
nate	night
place	место
illinois	иллинойс
ligje	законов
ligje	законы
besimtarëve	верующих
besimtarëve	верующие
mandat	мандатом
mandat	ордер
mandat	ордера
mandat	мандат
band	band
klasifikimi	классификации
klasifikimi	классификация
redakto	правка
redakto	редактировать
redakto	изменить
redakto	редактирование
shëndetin	здоровья
shëndetin	здоровье
shëndetin	здравоохранения
shëndetin	здравоохранение
kërkimet	справки
kërkimet	запросы
qendrave	центров
qendrave	центры
rrjedha	ручей
rrjedha	поток
metropolitane	метрополитен
inxhinieri	инженерии
inxhinieri	инжиниринг
inxhinieri	инженер
luksemburg	люксембург
luksemburg	люксембурга
administrata	администрация
fill	фила
fill	фил
fill	пряжа
versione	версии
versione	версий
bruksel	брюсселе
bruksel	брюссель
trofe	трофей
trofe	призы
trofe	трофеи
hartimin	компиляция
digital	цифровая
digital	цифровой
digital	цифровые
digital	digital
lëvizur	переехал
lëvizur	перенесено
marsi	марс
brigada	бригады
brigada	бригад
brigada	бригады
brigada	бригада
argumente	аргументы
argumente	доводы
pasues	подписчики
pasues	последователи
pasues	подписчиков
sekonda	секунды
sekonda	секунд
family	семья
family	семейство
family	семейное
family	семьи
family	родные
njëqind	hundred
njëqind	сотня
njëqind	сто
dali	дали
luftime	бои
favorshme	благоприятные
favorshme	благоприятная
favorshme	благоприятный
favorshme	благоприятное
favorshme	благоприятные
favorshme	благоприятная
favorshme	благоприятный
alan	алан
guy	гай
guy	ги
guy	парень
muhammedi	мухаммед
muhammedi	мухаммад
gjeometrike	геометрических
wikitext	wikitext
dekada	десятилетий
dekada	десятилетиями
dekada	десятилетия
dekada	десятилетие
dekada	десятилетия
double	двойная
double	двойное
double	двойной
double	двойные
izraeli	израиль
gazetari	журналистики
gazetari	журналист
gazetari	журналистка
gazetari	репортер
gazetari	репортёр
basel	базельской
shkurtë	короткая
shkurtë	короткий
shkurtë	короткое
shkurtë	короткие
shkurtë	коротко
shkrimtarë	писатели
shkrimtarë	писателей
rrjedhë	поток
rrjedhë	потока
rrethimi	осада
rrethimi	осады
sheqer	сахар
konkrete	конкретные
konkrete	бетон
konkrete	конкретное
konkrete	конкретный
konkrete	конкретная
shpjeguar	объясните
shpjeguar	объяснить
shpjeguar	пояснил
shpjeguar	объяснили
shpjeguar	объяснила
shpjeguar	пояснила
shpjeguar	объяснил
april	эйприл
april	апрель
april	апреля
polake	польская
polake	польши
polake	польский
matematikore	математические
armik	враг
armik	враги
jugosllavia	югославии
jugosllavia	югославия
masakra	резня
masakra	бойня
masakra	резня
masakra	бойню
masakra	бойня
alfabeti	алфавит
intensive	интенсивных
intensive	интенсивный
intensive	напряженно
intensive	интенсивно
vdesin	умри
vdesin	умереть
vdesin	die
siri	сирию
siri	сирия
siri	сирии
siri	сири
iranit	иран
ekuacionet	уравнения
rezistencë	сопротивления
rezistencë	сопротивление
sukseset	успехи
hong	хун
hong	хон
zgjerimi	расширение
zgjerimi	расширение
fondacioni	фонд
fondacioni	основа
fondacioni	foundation
fondacioni	основание
fondacioni	фундамент
intervistë	собеседование
intervistë	интервью
intervistë	беседа
simone	симон
simone	симона
shikon	видишь
shikon	посмотреть
shikon	см
renditur	перечисленные
renditur	перечисленных
renditur	перечислены
vienne	вьен
argeş	арджеш
stone	камень
stone	стоун
stone	stone
kate	кейт
gjoja	предположительно
gjoja	якобы
gjoja	предположительно
rradhë	очередь
rradhë	очереди
planetit	планете
planetit	планета
fisnik	благородные
fisnik	благородно
fisnik	благородный
fisnik	благородная
fisnik	благородных
përfaqësuesi	представитель
përfaqësuesi	представителю
përfaqësuesi	представителя
deklarata	декларации
deklarata	заявления
deklarata	заявления
deklarata	ведомость
deklarata	заявление
deklarata	декларация
deklarata	заявление
nipi	племянник
nipi	племянника
nipi	внук
nipi	внука
novi	нови
rudolf	рудольф
rudolf	рудольф
funksionale	функциональные
funksionale	функциональная
funksionale	функциональных
personazhe	символов
personazhe	персонажей
personazhe	символы
personazhe	персонажи
vietnam	вьетнам
koncerte	концертов
koncerte	концерты
geschichte	geschichte
zviceran	швейцарский
zviceran	швейцарская
zviceran	швейцарии
rend	орден
rend	заказ
rend	заказать
rend	приказ
rend	порядок
ambasadorëve	послов
ambasadorëve	послы
pikturat	живопись
pikturat	картины
emblema	эмблем
emblema	герб
emblema	эмблемы
subjekti	предмет
subjekti	субъект
subjekti	объект
subjekti	тема
form	форме
form	форма
form	бланк
form	формуляр
form	форму
sierra	сьерра
rreptë	строгого
rreptë	строгое
rreptë	строгий
rreptë	строго
rreptë	строгие
rreptë	строгая
kalonin	прошли
kalonin	прошел
kalonin	прошло
kalonin	прошла
bajrami	ид
tmerrshme	ужасно
luaj	play
luaj	играть
luaj	играйте
luaj	играй
automatikisht	автоматически
fashist	фашистской
antoni	антоний
antoni	энтони
antoni	антоний
kriza	кризис
kriza	кризиса
guvernatori	губернатор
përmbante	содержащиеся
rome	цыгане
rome	рома
sektori	сектор
faltore	святилище
faltore	часовне
pseudonimin	прозвище
pseudonimin	кличка
full	полный
full	полные
full	полное
full	полного
full	полная
bukë	хлеба
bukë	хлеб
epike	epic
shtepi	дом
shtepi	дома
shtepi	домой
shtepi	домашний
shtepi	home
shtepi	house
shtepi	дом
shtepi	хауз
shtepi	хаус
stokholm	стокгольм
stokholm	стокгольмской
festë	party
festë	сторона
festë	партия
festë	вечеринка
arkitekt	архитектор
samuel	самуэль
samuel	сэмюэль
samuel	сэмюэл
ëndërr	сон
ëndërr	dream
ëndërr	мечта
shkruaj	напиши
shkruaj	пиши
shkruaj	пишите
shkruaj	напишите
shkruaj	написать
nevojshëm	требуется
nevojshëm	необходимо
nevojshëm	необходимая
nevojshëm	необходимые
nevojshëm	необходимое
nevojshëm	необходимый
gold	золотой
gold	золотая
gold	gold
gold	золото
gold	золотые
autoriteti	авторитет
autoriteti	полномочия
fushata	кампании
fushata	кампании
fushata	кампания
gëzuar	счастливый
gëzuar	счастливая
gëzuar	счастливые
gëzuar	счастлива
gëzuar	счастлив
profesion	профессия
portreti	портрет
lis	лис
prek	touch
prek	прикоснуться
prek	прикосновение
pyet	спроси
pyet	спросить
pyet	спросите
pyet	спрашивает
vincent	винсент
mesazhi	сообщение
mesazhi	послание
plote	полный
plote	полные
plote	полное
plote	полного
plote	полная
detyroi	принудительный
detyroi	принудительные
detyroi	принудительного
detyroi	принуждению
hoqi	удален
hoqi	удаляется
hoqi	удалена
hoqi	удалены
hoqi	удалено
pasqyrë	зеркало
aston	астон
durrësi	дуррес
gjin	джин
presidenciale	президентских
presidenciale	президентский
dallon	разряд
dallon	отличает
armiku	враг
armiku	враги
romakëve	римляне
romakëve	римлян
kompozitori	композитор
liberale	либеральной
boshnjak	боснийских
aleatëve	союзники
aleatëve	союзников
avokat	адвокат
avokat	юрист
fatit	судьбу
fatit	судьба
fatit	судьбы
talent	таланты
talent	талант
talent	таланты
felipe	фелипе
mulliri	милл
vjetor	ежегодно
vjetor	ежегодная
vjetor	ежегодная
vjetor	годовой
vjetor	годовая
selanik	салониках
termin	термин
shkupi	скопье
marshall	маршалл
marshall	маршал
marshall	маршал
minimale	минимальный
minimale	минимальное
minimale	минимальная
minimale	минимум
minimale	минимальные
minimale	минимальный
minimale	минимальная
minimale	минимальным
minimale	минимальное
minimale	минимум
prodhime	productions
prodhime	товары
prodhime	продукция
prodhime	изделия
prodhime	продукты
sllav	слав
sllav	славянский
sofia	софия
sofia	софии
sofia	софия
bujqësor	сельскохозяйственные
bujqësor	сельскохозяйственных
bujqësor	сельскохозяйственная
afrohet	подходы
afrohet	подходов
afrohet	приближение
afrohet	приближается
afrohet	приближаются
kolonel	полковник
akti	акт
rrjetë	нетто
rrjetë	net
rrjetë	чистый
rrjetë	сетку
rrjetë	сетка
rrjetë	сетки
mësime	уроки
mësime	учебники
drejtoria	директората
drejtoria	директорат
lojëra	games
lojëra	игры
universitetet	университеты
rezervat	резервы
rezervat	резервов
rezervat	запасы
rezervat	резерв
bakri	меди
bakri	коп
bakri	медь
kulturat	культур
kulturat	культуры
takohet	встречает
ontario	онтарио
mendja	разум
mendja	ум
arkitekturë	архитектура
arkitekturë	архитектуры
lord	господь
lord	лорд
burrit	муж
bakrit	меди
bakrit	коп
bakrit	медь
luigi	луиджи
finalet	финал
standardet	нормы
standardet	стандарты
prodhues	производителей
prodhues	производители
prodhues	продюсеры
prodhues	производитель
prodhues	продюсер
prodhues	изготовитель
prodhues	производитель
prodhues	изготовителем
kontea	питерборо
territore	территорий
territore	территории
territore	территориях
territore	территориям
panorama	панорама
kenge	песня
kenge	песнь
kenge	song
bilal	билал
armiqtë	враги
armiqtë	врагам
armiqtë	врагов
sinjal	сигнал
vizuale	визуальный
vizuale	visual
merrni	возьми
merrni	бери
merrni	берите
merrni	принять
merrni	возьмите
merrni	взять
biznes	business
biznes	бизнес
zgjidhja	раствор
zgjidhja	решение
elementare	начальной
elementare	элементарные
elementare	начальная
elementare	элементарной
barazim	рисовать
barazim	привлечь
barazim	нарисовать
barazim	ничья
barazim	двойки
alpet	альпы
pjetri	петр
pjetri	питер
pjetri	петер
pjetri	пётр
efekte	последствия
efekte	эффекты
forte	форте
banojnë	проживать
rom	ром
rom	пзу
rom	rom
nentor	ноября
nentor	ноябрь
marrja	взяв
marrja	беру
marrja	принимая
marrja	получая
marrja	получение
marrja	получения
marrja	приобретения
marrja	приобретение
përkohshëm	временный
përkohshëm	временная
përkohshëm	временное
përkohshëm	временно
përkohshëm	временные
klasat	классы
klasat	занятия
klasat	классы
mbron	защищает
kombinim	комбинации
kombinim	комбинация
kombinim	сочетание
kombinim	сочетании
kombinim	комбинация
kombinim	комбо
banoret	жителей
banoret	резиденты
banoret	жители
banoret	местные
monumentale	монументальной
firma	фирма
firma	подписей
firma	подписи
firma	подпись
firma	подписания
firma	подписание
firma	подписи
hussein	хусейн
hussein	хуссейн
mision	миссии
mision	миссия
administrator	администратора
administrator	администратором
administrator	администратор
ajri	воздух
ajri	air
asgje	ничего
asgje	ничто
victor	виктор
filip	филипп
filip	филлип
filip	филипп
filip	филип
filip	филлип
filip	филипп
filip	филип
parim	принцип
zbulimit	выявление
zbulimit	обнаружения
zbulimit	обнаружение
brian	брайан
brian	брайен
brian	брайн
zëvendësoi	заменили
zëvendësoi	заменены
zëvendësoi	заменена
prince	принц
prince	принс
prince	князь
let	пусть
let	let
trima	храбрый
trima	смелая
trima	смело
trima	смелый
pasuniversitare	аспирантов
germain	жермен
mbase	возможно
mbase	может
mbase	возможно
gjyshi	деда
gjyshi	дедушка
gjyshi	дед
gjyshi	деда
gjyshi	дедушка
gjyshi	дед
trajton	тритон
trajton	угощения
trajton	маркеры
trajton	ручки
trojës	трой
wien	wien
qarte	явно
raportet	отчеты
raportet	доклады
hark	поклон
hark	лук
metër	метр
metër	счетчик
metër	метр
poemë	стих
poemë	стихотворение
islamin	ислам
zhvillon	развивается
zhvillon	разрабатывает
zhvillon	развивает
sulme	атаки
sulme	нападений
sulme	нападения
sulme	нападки
haiti	гаити
robin	робин
edicionin	издание
teknikën	техника
teknikën	технику
dënohet	приговорен
dënohet	приговорил
dënohet	осужден
dënohet	осужденным
dënohet	осужденные
dënohet	осужденный
dënohet	наказан
dënohet	наказал
dënohet	наказаны
shkëputur	отключить
shkëputur	отключен
prodhohet	произведенные
prodhohet	произведено
zeusit	зевс
split	сплит
split	раскол
split	разделить
punonjës	работников
punonjës	работники
punonjës	служащие
punonjës	сотрудники
punonjës	работник
punonjës	сотрудник
punonjës	служащий
jazz	джаз
interesant	интересное
interesant	интересная
interesant	интересный
interesant	интересно
interesant	интересные
viktima	пострадавшие
viktima	потери
viktima	жертвы
viktima	пострадавшие
viktima	жертвы
viktima	потерпевшие
viktima	потерпевший
viktima	жертва
viktima	пострадавший
biznesi	business
biznesi	бизнес
komerciale	коммерческие
komerciale	коммерческая
komerciale	коммерческий
hekurudhor	железнодорожные
hekurudhor	железнодорожных
hekurudhor	железнодорожный
side	сторона
side	стороне
sheshi	площадь
sheshi	квадрат
sheshi	квадратный
sheshi	площадка
shumës	множественное
hercegovina	герцеговины
hercegovina	герцеговина
kurani	коран
corse	corse
propozim	предложение
propozim	назначение
propozim	выдвижение
propozim	номинации
lyon	лион
tarn	тарн
zvicerane	швейцарский
zvicerane	швейцарская
zvicerane	швейцарии
simbole	символов
simbole	символы
kyç	ключ
kyç	ключевых
përhapja	распространяется
vota	голоса
vota	голосов
shtrenjtë	дорогое
shtrenjtë	дорого
shtrenjtë	дорогие
fiat	fiat
ket	кэт
lihtenshtajnit	лихтенштейн
mbretëri	царство
mbretëri	королевство
mbretëri	царство
stan	стэн
stan	стен
stan	sem
guatemala	гватемале
guatemala	гватемалы
guatemala	гватемала
sheshin	площадь
sheshin	квадрат
sheshin	квадратный
oqeania	океании
mërgim	изгнании
mërgim	изгнание
parlament	парламент
mer	мер
iliria	иллирии
rinia	молодежи
rinia	молодость
rinia	молодёжь
rinia	молодежь
dasma	свадьбу
dasma	свадьбы
dasma	свадебный
dasma	свадьба
check	проверьте
check	чек
check	проверка
check	проверить
poly	поли
germany	германия
germany	германию
germany	германии
menaxhimin	управление
njëmbëdhjetë	eleven
njëmbëdhjetë	одиннадцать
njëmbëdhjetë	одиннадцатый
njëmbëdhjetë	одиннадцатой
njëmbëdhjetë	одиннадцатого
ngjarja	мероприятие
ngjarja	событие
vëllezër	братья
vëllezër	brothers
skocisë	шотландия
skocisë	шотландии
motrat	сёстры
motrat	сестры
lutje	молитвы
lutje	молитва
lutje	молитву
lutje	молитва
enciklopedia	энциклопедия
benjamin	бенджамин
fruta	фрукты
fruta	фрукт
fruta	плод
fruta	плоды
fruta	фрукты
fruta	плоды
kushdo	любой
jorge	хорхе
gabime	ошибки
gabime	ошибки
tregimet	истории
tregimet	рассказы
aksioneve	кол
aksioneve	акции
aksioneve	наличии
konsideron	считает
logjike	логическое
logjike	логично
lëshon	разводов
kryesia	председательство
julian	джулиан
jugperëndimore	юго
shndërruar	повернул
shndërruar	обратился
shndërruar	повернулся
mediawiki	mediawiki
fal	простить
zotëron	владеет
shpëtoi	спас
shpëtoi	сохранена
shpëtoi	сохранен
shpëtoi	сохранено
shpëtoi	сохранены
kultivuar	культивировать
kultivuar	культивируемых
emin	эмин
njohje	признание
kola	кокс
kola	кокаин
kola	кола
kola	кола
kola	колы
kola	кольский
mbetjet	остатки
mbetjet	отходы
mbetjet	отходов
mbetjet	остатки
mëson	учится
mëson	учит
