dhe	e
shkatërrimi	destrucción
serioz	serio
serioz	seria
serioz	en
serioz	grave
email	correo
gjithmone	sempre
kontrata	contratos
kontrata	contrato
tower	torre
shkencëtar	científico
shkencëtar	científicos
shkencëtar	científica
brënda	dentro
brënda	interior
kimisë	química
plane	plans
plane	os
plane	planos
cilësore	calidade
kariera	carreira
kariera	súa
arrestohet	arrestados
arrestohet	arrestaron
arrestohet	deteñan
arrestohet	o
billy	billy
ushqyer	comer
ushqyer	alimentar
ushqyer	poderán
ushqyer	de
ushqyer	manter
ushqyer	farto
ushqyer	de
ushqyer	alimentado
delegatët	delegados
hartë	mapa
shtypje	da
shtypje	represión
shtypje	presión
virusi	virus
kolegji	universidade
kolegji	na
kolegji	estudantes
kolegji	facultade
kolegji	que
kolegji	college
kolegji	colexio
shkallët	escaleiras
shkallët	as
shkallët	escaleira
unaza	anel
unaza	aneis
specifik	específicas
specifik	específica
specifik	específico
specifik	concreto
specifik	específicos
risi	innovación
gjumi	durmindo
gjumi	durme
gjumi	dorme
gjumi	durmido
gjumi	adormeceu
gjumi	durmir
gjumi	sono
gjumi	durmir
gjumi	durme
muzike	música
sigurimi	de
sigurimi	seguridade
sigurimi	seguro
sigurimi	seguros
nena	nai
nena	á
nena	mamá
strukture	estrutura
strukture	rede
parimin	principio
drogës	fármaco
drogës	medicamento
drogës	droga
drogës	medicamentos
meriton	merece
përjetshme	eterna
fjalim	charla
fjalim	discurso
fjalim	expresión
fjalim	fala
diskutime	debates
diskutime	discusións
diskutime	discusión
hipoteza	hipótese
kontinentit	continente
humbet	perde
grant	bolsa
grant	indultarme
grant	srta
grant	a
grant	grant
dhurata	regalo
dhurata	agasallo
shërbejë	servir
shërbejë	serven
saktësi	precisión
artiste	artista
artiste	artistas
komplet	totalmente
komplet	completamente
komplet	completo
komplet	por
komplet	total
komplet	completa
komplet	completar
komplet	completo
neni	artigo
kryqi	cruzar
kryqi	cruz
kryqi	atravesar
kryqi	crosstree
platforma	plataforma
provat	probas
provat	evidencia
provat	evidencias
pengesë	barreira
çift	par
çift	par
çift	dous
çift	parella
çift	uns
piramida	pirámide
hebraike	xudeu
hebraike	bebé
hebraike	xudeo
tanimë	xa
sallë	hall
sallë	corredor
sallë	concello
sallë	civil
sallë	sede
cilësia	calidade
tragjike	tráxico
tragjike	tráxica
erik	eric
sezonet	estacións
matematika	matemáticas
matematika	matemática
matematika	as
matematika	matemáticas
race	carreira
race	raza
race	a
race	internacional
gjykimi	xuízo
pasqyron	reflicte
pasqyron	o
flota	negro
flota	frota
kupë	cunca
kupë	café
piu	bebía
udha	estrada
udha	camiño
malësi	altas
ronald	ronald
luhet	tocaba
luhet	xogamos
luhet	o
luhet	papel
shtimin	ademais
shtimin	tamén
inteligjencës	intelixencia
çeliku	aceiro
çeliku	de
çeliku	ferro
çeliku	o
çeliku	raís
afrikane	áfrica
afrikane	africana
afrikane	africanos
afrikane	africano
njerzit	xente
njerzit	persoas
njerzit	a
njerzit	pobo
norman	norman
çlirim	liberación
bordi	xunta
bordi	de
bordi	reunión
bordi	bordo
bordi	comida
dikujt	alguén
lajm	noticias
lajm	noticia
lajm	novas
shkronjat	cartas
shkronjat	letras
tërhiqet	retirada
valley	val
valley	da
valley	valley
përpjekja	esforzo
mysafir	convidado
mysafir	invitado
thot	di
thot	que
thot	dixo
lene	esquerda
lene	queda
qepë	cebola
pasqyra	espellos
pasqyra	o
pasqyra	espello
tetori	outubro
tetori	de
gazetare	xornalista
gazetare	xornalista
gazetare	reporteiro
ndihme	axudar
ndihme	a
ndihme	axuda
ndihme	evitalo
instrumentet	instrumental
instrumentet	instrumentos
montana	montana
informacionet	información
kuvajti	kuwait
akuzat	cargos
folës	♪
folës	falante
uashington	washington
uashington	dc
corporation	corporación
rrotull	redor
rrotull	arredor
rrotull	por
rrotull	aquí
bay	baía
viktimat	vítimas
jave	semana
jave	á
godet	golpea
godet	a
godet	toca
fqinjët	os
fqinjët	veciños
taksa	impostos
taksa	impostos
taksa	dos
izrael	israel
kelly	kelly
zgjerohet	expandíndose
canada	canadá
mendoni	que
mendoni	penso
mendoni	pensar
mendoni	creo
dallimet	diferenzas
bend	banda
koke	cabeza
koke	dor
objektiv	obxectivo
objektiv	obxectiva
objektiv	obxectivo
liber	libro
parat	cartos
parat	diñeiro
parat	os
parat	xiro
zëra	voces
zëra	especulación
enët	louza
enët	pratos
çojë	conducir
çojë	levar
çojë	a
çojë	até
ruajtja	aforrando
ruajtja	salvar
ruajtja	aforro
ruajtja	aforraban
oriental	oriental
shpie	leads
shpie	leva
shpie	lévame
ndjerë	sentía
ndjerë	sentíame
ndjerë	que
ndjerë	sentín
fajtor	culpable
fajtor	culpábel
fajtor	culpábeis
makine	coche
makine	auto
makine	carro
oborri	patio
oborri	xardín
oborri	pendente
përkufizimi	definición
përkufizimi	de
mesazhe	mensaxes
ndriçim	iluminación
tepërt	exceso
tepërt	de
gji	peito
gji	mama
gji	golfo
deklaratë	declaración
guxim	valor
guxim	coraxe
guxim	valentía
guxim	valente
guxim	collóns
kryetarin	♪
kryetarin	falante
komisar	comisario
komisar	comisionado
holandeze	dutch
psikologjik	psicolóxica
psikologjik	psicolóxicas
seksual	sexual
megjithate	porén
megjithate	con
megjithate	todo
megjithate	sen
megjithate	embargo
megjithate	pero
megjithate	aínda
procese	procesos
priten	se
priten	esperaba
priten	que
shtrat	cama
personaliteti	personalidade
administrim	de
administrim	xestión
administrim	dirección
administrim	a
administrim	administración
derën	porta
pasuar	seguido
pasuar	o
pasuar	seguiron
pasuar	seguín
adresë	a
adresë	discurso
adresë	enderezo
adresë	tratar
adresë	abordar
adresë	dirección
vegël	de
vegël	ferramenta
vegël	ferramentas
rrota	roda
rrota	rodas
rrota	raís
klinike	clínicos
klinike	clínicas
klinike	clínico
zbatohet	se
zbatohet	aplica
statistikave	estatísticas
besueshëm	fiables
besueshëm	fiable
dallime	diferenzas
djalli	demo
djalli	diaño
djalli	satanás
djalli	satán
kurora	coroa
kristiane	christian
kristiane	cristiáns
edukative	educativo
edukative	educativas
shkurtit	febreiro
shkurtit	de
plastike	de
plastike	plástico
punk	un
vetmuar	soa
vetmuar	só
skema	de
mjekët	os
mjekët	médicos
mjekët	os
mjekët	médicos
mjekët	doutores
mjekët	médico
ain	non
ain	é
fizikisht	físicamente
fizikisht	fisicamente
shit	vender
shit	vende
gjenetik	xenética
gjenetik	xenéticas
gjenetik	xenéticos
gjenetik	xenético
lajmet	noticias
lajmet	noticia
lajmet	novas
përjetoi	experimentou
përjetoi	experiencia
përjetoi	experimentado
përjetoi	nisto
fytyrës	facial
fytyrës	faciais
rrjeta	rede
jeshile	verde
jeshile	verdes
jeshile	green
perpara	fronte
perpara	cara
perpara	adiante
perpara	diante
perpara	por
perpara	adiante
perpara	veña
perpara	de
perpara	antes
borë	neve
borë	impecable
përfundimi	resultado
veshin	levar
veshin	levo
veshin	levas
veshin	non
veshin	as
fetarë	relixioso
fetarë	relixiosa
ikën	marchou
ikën	deixar
ikën	marcho
ikën	marchar
parandalimin	prevención
mjediset	entornos
mjediset	ambientes
ecur	entrei
ecur	entramos
capital	capital
capital	capitais
capital	capitol
capital	o
arrinë	chega
reagim	reacción
reagim	de
reagim	resposta
veshja	traxes
veshja	vestido
veshja	roupa
fronti	diante
fronti	fronte
fotograf	fotógrafo
shëndeti	saúde
shëndeti	a
shëndeti	health
agjent	axente
arsyen	razón
arsyen	motivo
arsyen	pola
arsyen	que
çati	tellado
çati	teito
arrestuar	arrestados
arrestuar	arrestaron
arrestuar	deteñan
arrestuar	o
patate	patacas
poshte	abaixo
seksion	sección
vjetori	aniversario
flash	de
grada	graos
grada	16
grada	última
fabrikë	planta
fabrikë	vexetais
fabrikë	de
fabrikë	fábrica
fabrikë	fábricas
fabrikë	industriais
brezat	xeracións
batalioni	batallón
thërret	chama
thërret	chamadas
thërret	á
thërret	as
thërret	chamada
thërret	trompetas
thërret	ninguén
vetvetes	si
vetvetes	mesmos
vetvetes	se
vetvetes	eles
vetvetes	mesmas
gjendur	atópanse
lexim	lendo
lexim	ler
lexim	lectura
lexim	a
votimi	votación
trajtim	tratamento
trajtim	tratamentos
trajtim	trato
shkëlqim	fluorescente
femije	nenos
femije	fillos
femije	rapaces
femije	os
femije	cativos
femije	mozos
femije	nenos
femije	os
femije	cativos
femije	fillos
femije	nenas
femije	nena
femije	neno
femije	fillo
brezave	xeracións
fqinjë	os
fqinjë	veciños
lavdishme	gloriosa
lavdishme	gloriosas
proteina	proteína
vuajtur	sufriron
vuajtur	sofre
vuajtur	sufrín
shkatërroi	destruídos
shkatërroi	destruíron
shkatërroi	destruído
shkatërroi	con
shkatërroi	destruírono
shkatërroi	destruír
dollar	dolar
dollar	dólar
dollar	por
dollar	cartos
ekzekutive	executivo
ekzekutive	ordenanza
tendencë	tendencia
kodrën	outeiro
kodrën	hill
kodrën	outeiros
kodrën	924
hip	hurra
organizmi	organismo
zhveshur	espido
tru	cerebrais
tru	cerebro
tru	cerebral
tru	cerebro
tru	cerebros
tru	os
mëshirë	misericordia
mëshirë	piedade
mëshirë	misericordioso
pazar	compras
pazar	mercar
tregim	conto
tregim	fadas
tregim	historia
tregim	relato
pyetur	interrogado
pyetur	pregunteille
pyetur	preguntou
pyetur	lle
konflikte	conflito
plumbi	bala
derë	porta
ferri	inferno
ferri	carallo
ferri	demo
ferri	cona
armike	inimigo
armike	inimigos
japonisht	xaponés
japonisht	xaponeses
cfare	que
cfare	o
aksident	accidente
aksident	de
shkëmbinj	rochas
shkëmbinj	xeo
shkëmbinj	pedras
trimi	valentes
trimi	valente
ariu	oso
ariu	osiño
shko	ir
përbërës	ingrediente
vizitorët	visitantes
plagë	ferida
plagë	feridas
plagë	as
kurs	suposto
kurs	que
kurs	por
kurs	claro
bardh	brancos
bardh	branco
bardh	branca
bardh	brancas
ciklin	ciclo
radikale	radical
radikale	radicais
vizitë	visitar
vizitë	visita
sulejmani	solomon
rolit	rol
rolit	papel
objektivat	obxectivos
objektivat	obxectivos
objektivat	brancos
amerikanët	os
amerikanët	estadounidenses
amerikanët	americanos
amerikanët	ianquis
besë	en
besë	confianza
besë	confiar
besë	confío
besë	de
besë	confianza
besë	en
kongo	congo
shprehjet	expresións
wild	salvaxe
wild	salvaxes
kontrast	contraste
interpretim	interpretación
paralelisht	paralelo
udhëtuar	por
udhëtuar	viaxou
përhapet	espállase
harold	harold
pozicionet	posicións
irlandez	irlandés
irlandez	irlandeses
irlandez	irlandesa
irlandez	irlandés
katedralja	catedral
ken	ken
menduarit	pensando
menduarit	pensar
menduarit	en
vaji	petróleo
vaji	aceite
vaji	de
komente	de
komente	resposta
komente	comentarios
përhapje	a
shikim	mira
cikël	ciclo
proteinat	proteína
proteinat	proteínas
gjalpë	manteiga
acidi	ácido
acidi	aminoácidos
votuar	votou
votuar	votaron
akte	actos
prishur	roto
kontrollon	controla
zana	de
zana	fadas
zana	fada
zana	marica
zana	lesbianas
operacione	as
operacione	operacións
klientit	cliente
peshku	peixes
peshku	peixe
peshku	pescar
dija	sabía
dija	que
dija	sabían
dija	o
shpejte	rápido
shpejte	velocidade
kontekst	contexto
fred	fred
kanceri	cancro
kanceri	o
kanceri	cáncer
frederik	frederick
qik	moza
qik	moza
qik	rapaza
qik	nena
përshtypje	impresión
shpellën	das
shpellën	cavernas
shpellën	cova
shenjt	sagrado
shenjt	santo
shenjt	santos
shenjt	sagrada
dinamik	dinámica
përgjigjur	responderon
kryetarët	relatores
unioni	unión
unioni	sindicato
unioni	sindicalista
unioni	sindical
unioni	do
heshtje	silencio
heshtje	o
menjëhershëm	inmediato
menjëhershëm	contado
bregdeti	costa
bregdeti	marfil
bregdeti	na
qëndresa	resistencia
qëndresa	a
mesazhet	mensaxes
sicili	sicilia
zhduket	desaparecendo
zhduket	desaparición
zhduket	desaparecer
realiste	realista
realiste	realistas
fildishtë	costa
fildishtë	do
fildishtë	marfil
fildishtë	de
bagëti	gando
bagëti	vacas
bagëti	gado
vitamina	vitaminas
vitamina	vitamina
minierave	minería
minierave	mineiro
vizita	visitar
vizita	visita
biologjik	biolóxicas
biologjik	biolóxica
biologjik	biolóxico
biologjik	biolóxicos
këngëtari	cantante
kokrra	gran
abraham	abraham
hollësi	detalles
hollësi	crédito
hollësi	roubada
hollësi	detalle
hollësi	detalles
askujt	ninguén
askujt	calquera
askujt	alguén
askujt	a
kornizë	foto
shkëlqyeshëm	excelentes
shkëlqyeshëm	excelente
shkëlqyeshëm	de
shifër	figura
shifër	que
shifër	descubrir
shifër	pensar
zgjerim	expansión
realizuara	na
realizuara	conta
varreza	cemiterio
dhjetori	decembro
dhjetori	de
sinjale	sinais
akuza	cargos
akuza	conta
akuza	o
pasurit	ricos
pasurit	rica
pasurit	rico
kampet	campos
grimca	partículas
grimca	de
grimca	partículas
grimca	partícula
buke	pan
buke	cartos
teme	tema
teme	asunto
ndare	separadas
historitë	historias
historitë	as
qëndruan	estaba
qëndruan	quedei
qëndruan	cando
qëndruan	ficou
qëndruan	por
elementët	obxectos
elementët	os
elementët	puntos
elementët	artigos
elementët	das
faleminderit	grazas
faleminderit	moitas
veprimtaritë	actividades
aplikohet	se
aplikohet	aplica
eksperiencë	experiencia
eksperiencë	experimentar
eksperiencë	experimentan
disiplina	disciplina
disiplina	disciplinas
roza	rose
violinë	violín
posti	posto
posti	poste
posti	correos
posti	correo
posti	de
gjenevë	xenebra
polar	polar
polar	polares
led	levou
led	leva
led	levoume
led	á
pritej	se
pritej	esperaba
pritej	que
produkti	produto
shoqatë	asociación
sekondë	segundo
sekondë	segunda
absolut	absoluta
absolut	absoluto
absolut	absolutos
absolut	absolutamente
krishtin	xesucristo
krishtin	cristo
krishtin	advindo
krishtin	están
krishtin	aos
krishtin	por
londra	londres
londra	london
mbërriti	cheguei
mbërriti	á
mbërriti	chegou
mbërriti	chegamos
mbërriti	chegaron
mbërriti	a
mbërriti	chegar
ishe	eran
ishe	estaban
ishe	foron
mesatarja	media
mesatarja	medio
mesatarja	de
mesatarja	estadounidense
mesatarja	mediocre
verbër	cegas
verbër	cega
verbër	cego
verbër	invidentes
verbër	cegos
palëve	lados
palëve	bandos
palëve	caras
marka	marca
send	que
send	cousa
send	mesmo
russell	russell
ndau	compartidos
ndau	compartiron
ndau	compartido
ndau	compartida
ndau	compartimos
ndau	compartiu
dave	dave
justin	justin
sugjerojnë	suxerir
sugjerojnë	que
sugjerojnë	suxiro
sugjerojnë	propoñen
sugjerojnë	suxiren
urtë	sensata
urtë	sabia
urtë	sabio
vlerësime	cualificacións
vlerësime	as
vlerësime	avaliacións
krijim	creación
nelson	nelson
shpëtimi	de
shpëtimi	apoio
shpëtimi	exército
shpëtimi	de
shpëtimi	salvacionista
shpëtimi	salvación
gamë	de
gamë	rango
gamë	cadea
gamë	montañosa
gamë	abano
ngrirë	xeado
seriozisht	en
seriozisht	serio
malli	isto
malli	cousas
malli	material
malli	mercadoría
dëgjon	oe
dëgjon	escoita
autorizuar	posúe
autorizuar	estabelecido
oksigjen	osíxeno
lagja	barrio
pazari	compras
pazari	mercar
mbretëreshë	raíña
mbretëreshë	queen
vrimë	buraco
vrimë	burato
vrimë	furado
vrimë	hole
drejtuesi	♪
drejtuesi	falante
sovran	soberanas
sovran	soberana
kopshti	cativos
kopshti	xardín
kopshti	horta
dyzet	40
femijet	nenos
femijet	os
femijet	cativos
femijet	fillos
femijet	nenas
kontekstin	contexto
kontinentin	continente
aeroport	aeroporto
mësimdhënies	ensinar
mësimdhënies	ensino
mësimdhënies	ensinanza
dyqan	tenda
dyqan	de
dyqan	mae
dyqan	choio
dyqan	delegados
dyqan	almacenar
dyqan	tenda
dyqan	almacéns
dyqan	almacén
pemët	árbores
pemët	das
qafën	pescozo
qafën	par
qafën	deles
qafën	caluga
portat	gates
trazirave	antidisturbios
kabinetit	minister
disiplinë	disciplina
danez	danés
danez	daneses
jusufi	wilson
jusufi	joseph
sugjeron	suxire
pole	polo
pole	poste
derri	porco
chi	chi
drejtësia	justice
drejtësia	xustiza
drejtësia	a
drejtësia	xuíza
drejtësia	da
drejtësia	aos
drejtësia	con
metali	de
metali	metal
mëkat	pecado
aplikimi	aplicación
kalit	cabalo
kalit	kingston
tipar	característica
tipar	a
athina	atenas
skocia	escocia
kinematografisë	fotografía
opozitës	oposición
momentet	momentos
momentet	momento
momentet	intres
trasha	groso
louise	louise
vuan	sufrimento
vuan	de
vuan	sofre
vuan	sofre
gjeorgjia	georgia
përgatiti	preparada
përgatiti	listo
përgatiti	preparado
mrekullitë	sinais
sfera	esfera
skenar	guión
arkansas	arkansas
ann	ann
ann	anne
komercial	comercial
komercial	anuncio
shenjave	sinais
nigeri	nixeria
nigeri	en
interesa	interesa
interesa	intereses
ema	emma
shpikur	inventou
pazakontë	estraño
kompjuterin	ordenador
kompjuterin	computador
kompjuterin	ordenadores
miqësi	amizade
miqësi	a
strehë	refuxio
strehë	aínda
strehë	non
strehë	teño
pronarët	os
praktikat	prácticas
rini	xuventude
rini	mozos
rini	a
rini	mocidade
rini	francia
rini	de
koment	comentar
koment	comentario
shprehin	expresar
mundesi	oportunidade
mundesi	posibilidade
kuaj	cabalos
kuaj	os
spitali	hospital
ndalur	parei
ndalur	de
ndalur	parou
ndalur	detívose
ndalur	paramos
larry	larry
maji	poden
maji	pode
maji	maio
maji	que
maji	podo
munden	poden
munden	podo
munden	podes
munden	podemos
munden	pode
munden	non
zbulohet	descubrimos
zbulohet	descuberto
zbulohet	descubriu
zbulohet	descubrín
misri	millo
misri	trigo
frymëzim	inspiración
aziatike	asiática
aziatike	asiático
aziatike	asiáticos
sjelljet	condutas
syrin	ollo
syrin	ollos
syrin	visual
agimi	alborecer
agimi	amencer
siperfaqe	superficie
dollari	dolar
dollari	dólar
dollari	por
dollari	cartos
fleta	sabas
pajisja	aparello
pajisja	dispositivo
pajisja	de
pajisja	historias
pajisja	mecanismo
buda	buda
vula	filatelia
vula	selo
vula	foca
vula	selo
prodhoi	producida
buta	suave
jasht	fóra
vrasin	matar
vrasin	a
arra	noces
arra	tola
arra	tolo
prilli	abril
prilli	de
lepuri	coello
karta	tarxetas
karta	cartas
karta	naipes
karta	as
karta	ás
karta	carta
karta	tarxeta
karta	de
karta	unha
karta	documento
gruri	trigo
pafajshëm	inocente
pafajshëm	inocentes
liberal	liberais
liberal	liberal
flori	ouro
flori	de
mushkërive	pulmón
komision	comisión
talenti	talento
oskar	óscar
pluhur	tocador
pluhur	po
pluhur	pó
pluhur	das
konfirmuar	confirmado
mbushura	disecado
kushtetutë	constitución
pacientët	pacientes
pacientët	os
pacientët	doentes
zyrtarët	funcionarios
stalin	stalin
dizajnuar	deseñados
dizajnuar	para
dizajnuar	deseñadas
dizajnuar	deseñado
dizajnuar	deseñamos
domate	tomate
zhdukjen	extinción
zhdukjen	desaparición
pronari	dono
pjes	parte
kristian	christian
kristian	cristiáns
destinacion	destino
përveq	excepto
përveq	só
përveq	pero
përveq	agás
përveq	menos
steven	steven
heshtur	silencio
mbeturina	lixo
mbeturina	do
mbeturina	parvadas
qershori	xuño
zëvendësohet	substituída
adresën	a
adresën	discurso
adresën	enderezo
adresën	tratar
adresën	abordar
adresën	dirección
armiq	inimigos
namaz	oración
roje	gardas
roje	garda
roje	de
odiseu	ulises
got	teño
got	que
got	tes
got	ten
got	temos
walker	andador
walker	walker
qelizë	célula
qelizë	cela
prerje	cortar
nice	bonito
nice	ben
nice	bonita
nice	bo
nice	boa
atmosfera	atmosfera
atmosfera	ambiente
kujdeset	lle
kujdeset	importa
kujdeset	máis
nigeria	nixeria
nigeria	en
hija	sombra
kolonia	colonia
rrënja	orixe
rrënja	raíz
rrënja	as
rrënja	raíces
rroba	roupa
rroba	roupas
gas	gus
gas	gas
gas	gasolina
gas	de
gas	gases
virtuale	virtual
bankë	banco
bankë	ribeira
bankë	penedo
bankë	citybank
bandat	forzados
mbrenda	dentro
mbrenda	interior
internacionale	international
internacionale	internacional
internacionale	internacionais
bishti	cola
vezët	ovos
vezët	os
charlie	charlie
charlie	non
çaji	té
çaji	tomar
çaji	de
çaji	te
ambient	entorno
ambient	ambiente
ambient	medio
duhani	tabaco
duhani	cigarros
dhomat	cuartos
dhomat	salas
dhomat	habitacións
dhomat	ventiladas
mjeti	de
mjeti	ferramenta
mjeti	ferramentas
mjeti	vehículo
duheshin	precisaba
duheshin	necesitaba
duheshin	precisabamos
pragë	praga
rekordi	de
rekordi	gravar
rekordi	disco
dikë	alguén
xhepa	nos
xhepa	petos
krenari	orgullo
krenari	orgulloso
limit	límite
efektiv	efectivas
efektiv	efectiva
efektiv	efectivo
efektiv	efectivos
efektiv	eficaces
efektiv	eficaz
efektiv	a
ulje	diminución
ulje	diminúe
doc	doc
substancë	substancia
bisedime	charlas
bisedime	fala
bisedime	tedx
baltë	lama
baltë	terra
tur	xira
investime	investimento
zall	area
sferat	esferas
virus	virus
kuptuarit	entender
kuptuarit	comprensión
kuptuarit	entendemento
kuptuarit	comprender
fond	fondo
fond	de
organizmat	organismos
portokalli	laranxa
bisedë	conversación
bisedë	conversa
bisedë	sobre
xhon	john
detajet	detalles
detajet	crédito
detajet	roubada
djathë	queixo
mëkatet	pecados
mëkatet	agarimosa
mëkatet	pecado
angazhimin	compromiso
angazhimin	mecanismo
angazhimin	de
angazhimin	mecanismos
angazhimin	cos
protesta	protesto
protesta	protesta
dobishëm	útil
dobishëm	útiles
dobishëm	para
oferta	poxa
oferta	ofréceme
oferta	oferta
oferta	ofrecer
oferta	lle
oferta	unha
konfirmoi	confirmado
level	nivel
hekurudha	tren
host	anfitrión
operacion	operación
operacion	cirurxía
shkretëtira	deserto
shkretëtira	sobremesa
kujtesa	memoria
vuante	sufriron
vuante	sofre
vuante	sufrín
argjend	silver
transformimi	transformación
përmbi	sobre
përmbi	ascende
përmbi	por
përmbi	riba
përmbi	da
përmbi	enriba
përmbi	arriba
krim	delito
krim	crime
krim	criminalidade
krim	crimes
krim	delincuencia
psikologjia	psicoloxía
psikologjia	de
rrobat	roupa
rrobat	roupa
rrobat	roupas
gëzimi	ledicia
gëzimi	alegría
gëzimi	desfrute
gëzimi	da
shkurtimisht	brevemente
katolikët	católicos
bibliotekë	biblioteca
idea	idea
miti	mito
zbulime	descubrimentos
ice	xeo
identiteti	identidade
padukshme	invisibles
padukshme	invisible
kurorën	coroa
tragjedi	traxedia
tragjedi	desgraza
udhëtime	viaxar
udhëtime	viaxa
udhëtime	cara
udhëtime	viaxes
udhëtime	viaxando
antarë	membros
antarë	do
zbulim	descubrimento
uria	fame
gjueti	cazar
gjueti	caza
mallra	bens
mallra	luxo
mallra	o
mallra	ben
përshtatet	encaixa
shpërthim	explosión
dele	ovellas
pyetja	pregunta
pyetja	cuestión
shpërthimi	explosión
angelo	angelo
hebrenj	xudeus
ftohet	frío
ftohet	fría
ftohet	arrefriado
ndershëm	honestos
ndershëm	sinceros
ndershëm	dicir
ndershëm	verdade
ndershëm	sincero
ndershëm	honesto
ndershëm	de
ndershëm	honrado
ekzistues	existente
ekzistues	existentes
ekzistues	telescopios
lidhi	conectadas
rërë	area
lutjet	oracións
mençur	intelixente
mençur	intelixentes
mençur	listos
mençur	moi
mençur	listo
vullnet	vai
funksional	funcionais
funksional	funcional
sinqertë	de
sinqertë	honestos
sinqertë	sinceros
sinqertë	dicir
sinqertë	verdade
sinqertë	sincero
sinqertë	honesto
sinqertë	de
sinqertë	honrado
gjalle	vivos
gjalle	viva
gjalle	vivo
gjalle	vida
gjalle	con
mposht	vencer
mposht	derrota
peshkimi	pescar
peshkimi	pesca
kushton	custa
kushton	costa
kushton	custar
kushton	custos
kushton	sanitarios
tokyo	tokio
duhan	tabaco
mouse	rato
dëshmitar	testemuña
mbajtja	mantelos
mbajtja	manter
mbajtja	en
mbajtja	mantén
mbajtja	coa
mbajtja	suxeitando
mbajtja	a
mbajtja	aguante
opinion	opinión
opinion	que
opinion	a
opinion	na
vrasës	asasino
vrasës	do
vrasës	asasinos
mari	mariechen
mari	marie
ekspert	experta
ekspert	experto
yndyrë	graxa
yndyrë	gorda
yndyrë	gordo
yndyrë	gordos
yndyrë	o
kosto	custo
kosto	custan
kosto	custa
dëshironi	quero
dëshironi	queremos
dëshironi	quere
dëshironi	queren
dëshironi	queres
zërat	voces
normë	de
normë	taxa
gjykim	xuízo
qiej	ceos
dhuna	violencia
dhuna	a
furrë	cociniña
furrë	forno
dhëmbët	dentes
dhëmbët	os
ëndrrat	soños
gjeneruar	neuronas
gjeneruar	xerado
dushku	oak
dushku	carballo
dizajn	deseño
dizajn	deseñar
luftëtari	guerreiro
luftëtari	forte
wall	parede
wall	muro
krahasohet	comparar
krahasohet	comparamos
detyre	deber
detyre	obriga
detyre	de
detyre	servizo
detyre	co
ndalimin	parada
rreshta	liñas
rreshta	de
rreshta	trincheiras
rreshta	frases
domenico	domenico
kolegët	colegas
kolegët	compañeiros
gushti	de
gushti	agosto
trungu	maleteiro
nick	nick
qetësi	silencio
qetësi	calado
qetësi	silencio
qetësi	o
sherif	alguacil
sherif	shérif
sherif	gobernador
psikologji	psicoloxía
psikologji	de
virtual	virtual
moralin	moral
kalim	noroeste
kalim	pasaxe
kalim	paso
kalim	cruzar
kalim	cruzando
fjali	oración
fjali	frase
fjali	sentenza
fjali	sentencia
fjali	punto
fjali	e
fjali	seguido
tren	tren
tren	entreno
tren	metro
marksiste	marxista
evoluar	evolucionou
tragjedia	traxedia
tragjedia	desgraza
kokat	cabezas
metalet	de
metalet	metal
metalet	metais
gojës	boca
vuajtjet	sufrimento
vuajtjet	de
vuajtjet	sofre
krimi	turba
krimi	mafia
krimi	delito
krimi	crime
krimi	criminalidade
krimi	crimes
krimi	delincuencia
fëmijëri	da
fëmijëri	infancia
fëmijëri	infantís
fëmijëri	nenez
bashkangjitur	pegados
strategji	estratexias
strategji	estratexia
humor	humor
humor	ánimo
shpenzuar	pasamos
shpenzuar	pasei
shpenzuar	pasou
shpenzuar	anos
delta	delta
delta	mekong
operatori	operadora
nesër	mañá
vrimat	buratos
vrimat	buracos
marciale	marcial
marciale	cun
shprehu	se
menaxheri	director
lavdi	gloria
lavdi	pola
dashuruar	por
dashuruar	toliño
antar	membro
antar	da
antar	membros
bild	bild
agjenci	axencia
agjenci	de
agjenci	axencias
agjenci	de
civilë	civil
civilë	civís
civilë	xente
sende	obxectos
sende	os
sende	puntos
sende	artigos
sende	das
pushimi	intermedio
pushimi	vacacións
vullneti	vai
edukim	educación
edukim	a
dekadat	décadas
delikate	sutil
delikate	sutís
delikate	delicado
delikate	delicada
dick	dick
largësia	distancia
largësia	distancias
largësia	lonxe
largësia	as
largësia	até
largësia	de
largësia	rango
largësia	cadea
largësia	montañosa
largësia	abano
parime	principios
parime	principio
gjej	atopar
thellësisht	profundamente
nuse	noiva
vuajtje	sufrimento
vuajtje	de
vuajtje	sofre
jote	a
jote	túa
jote	teu
jote	o
jote	seu
jote	súa
roll	dados
roll	o
roll	roll
roll	rolo
modeste	humilde
modeste	humildes
thikë	coitelo
thikë	navalla
thikë	mackie
kërcënuar	ameazada
shkëmbim	intercambio
low	pouco
low	baixo
low	baixa
low	baixas
low	baixos
shirit	cinta
shirit	de
shin	canela
shin	sheen
raporte	informes
raporte	sobre
revolucion	revolución
revolucion	a
kujtuar	lembraban
kujtuar	lembraba
përparimi	progreso
përparimi	proceso
përparimi	progresos
përparimi	segue
turistët	turistas
oficerë	oficiais
oficerë	os
oficerë	seus
oficerë	policías
mbizotëron	domina
molla	mazá
molla	apple
molla	asadas
molla	mazás
molla	mazás
aplikacionet	aplicacións
aplikacionet	para
gjuajtje	disparou
gjuajtje	de
gjuajtje	disparos
jozef	wilson
jozef	joseph
fenomeni	fenómeno
thoni	dicir
thoni	di
