категорія	categorie
повідомлень	berichten
пушкіна	pushkin
незалежні	zelfstandig
незалежні	onafhankelijke
незалежні	onafhankelijk
денис	denys
денис	dennis
денис	denis
вирішила	besloot
вирішила	besloten
вирішила	besliste
записів	vermeldingen
записів	inzendingen
записів	ingangen
електроенергії	elektriciteit
електроенергії	electriciteit
кожні	elk
кожні	ieder
кожні	iedere
кожні	elke
відсутній	afwezig
відсутній	geen
відсутній	ontbreken
відсутній	vermist
відсутній	missen
відсутній	ontbrekend
відсутній	ontbrekende
відсутній	ontbreekt
напруги	spanning
напруги	voltage
виділити	accentueren
виділити	hoogtepunt
виділити	toewijzen
вдосконалення	perfectioneren
вдосконалення	verbeteringen
вдосконалення	verbetering
вдосконалення	verbetering
вдосконалення	verbeteren
звичайні	gewone
звичайні	gebruikelijke
звичайні	gebruikelijk
межа	beperken
межа	limiet
межа	limieten
межа	grens
червоне	rode
червоне	rood
соціальний	sociale
соціальний	sociaal
проведена	gebouwd
проведена	geconstrueerd
тім	tim
програв	kwijt
програв	verloren
програв	lost
програв	verdwaald
асфальт	asfalt
меса	ikke
меса	mesa
майданчик	koers
майданчик	cursus
мон	mont
мон	mon
вбито	vermoord
екс	aix
перекладачі	vertalers
частоти	frequenties
аргентина	argentinië
служити	opdienen
служити	serveren
служити	dienen
виконавець	executeur
виконавець	uitvoerder
виконавець	hulpbron
виконавець	resource
виконавець	kunstenares
виконавець	artiest
виконавець	kunstenaar
виконавець	artist
образу	gedegradeerd
виправити	fix
виправити	aanpassen
виправити	correcte
виправити	corrigeren
виправити	correct
корея	korea
несе	draagt
несе	dragend
визнано	herkende
визнано	erkende
визнано	herkend
визнано	erkend
юридичний	legaal
юридичний	wettelijk
юридичний	wettig
юридичний	juridische
юридичний	juridisch
транспортування	omvangrijke
транспортування	vervoer
транспортування	transport
визначні	uitstaande
визначні	uitmuntend
вела	vela
щойно	gewoon
скоро	snel
скоро	spoedig
скоро	binnenkort
скоро	soon
скоро	weldra
панк	punk
присвятив	gewijd
присвятив	toegewijde
присвятив	toegewijd
присвятив	opgedragen
знищено	vernietigd
знищено	vernietigde
знищено	vernield
знищено	verwoest
виробники	producers
виробники	producenten
виробники	fabrikanten
ваші	je
ваші	uw
ваші	jouw
ваші	uwe
агентство	bureau
агентство	agentschap
продуктивність	productiviteit
відсотків	percentages
відсотків	procenten
франциско	francisco
їхнє	hun
мзс	mvo
інформаційні	informatieve
інформаційні	informatief
інформаційні	informatief
загибель	uitsterven
загибель	uitroeiing
загибель	bestraffing
загибель	onheil
загибель	doom
домашніх	binnenlands
домашніх	binnenland
домашніх	huiselijk
домашніх	huishoudelijk
домашніх	huisdier
домашніх	huisdieren
латинської	latijnse
латинської	latijns
латинської	latijn
археологія	archeologie
московська	moskou
експозиції	belichting
експозиції	blootstelling
сербія	servië
молока	melk
ліцей	lyceum
координат	coördinaat
координат	coördineren
дозволили	toegestaan
дозволили	toegelaten
дозволили	toegestane
криза	crisis
медицина	medicijnen
медицина	geneeskunde
медицина	geneesmiddel
принцеса	prinsesje
принцеса	prinses
принцеса	princess
представника	woordvoerder
представника	representatief
представника	representatieve
представника	vertegenwoordiger
вказано	geleverd
вказано	aangeleverd
вказано	geleverde
вказано	bevoorraad
вказано	gespecificeerde
вказано	opgegeven
вказано	gespecificeerd
приватні	prive
приватні	privé
приватні	particulier
угорський	hongaarse
угорський	hongaars
вітер	wind
тон	toon
тон	toontje
тон	tone
синдром	syndroom
електронний	elektronisch
обіг	circulatie
обіг	oplage
обіг	bloedsomloop
забруднення	verontreiniging
забруднення	vervuiling
небо	hemel
небо	lucht
небо	sky
небо	luchten
постійні	hardnekkige
постійні	aanhoudende
постійні	aanhoudend
постійні	hardnekkig
постійні	volhardend
дитячої	zuigeling
балів	punten
дискусії	discussies
дискусії	besprekingen
дискусії	discussie
дискусії	discussies
дискусії	discussie
дискусії	debat
вирішити	oplossen
вирішити	oplossen
вирішити	beslis
вирішити	beslissen
жертви	offers
жертви	slachtoffers
жертви	slachtoffer
натуральне	levensonderhoud
лежать	lie
лежать	liegen
лежать	lieg
лежать	leugen
церемонія	plechtigheid
церемонія	ceremonie
хімія	scheikunde
хімія	chemie
поема	gedicht
світовий	wereld
комплексів	generaties
контакти	contacten
контакти	contactpersonen
карло	carlo
китайська	chinezen
китайська	chinees
китайська	chinese
організаціями	organisaties
організаціями	agentschappen
організаціями	bureaus
листі	brief
листі	letter
подобається	zoals
подобається	like
подобається	likes
сцена	scène
сцена	scene
єна	jena
вчився	bestudeerde
вчився	studeerde
вчився	bestudeerd
мільйони	miljoenen
збірок	verzamelingen
збірок	collecties
точку	punt
точку	point
сон	slapen
сон	slaap
сон	droom
сон	dromen
сон	dream
сон	gezongen
сон	sung
сон	dromen
міжнародне	internationaal
збереглося	ingehouden
збереглося	behouden
студент	leerling
студент	student
наполеона	napoleon
руку	hand
іванов	ivanov
гілка	draad
гілка	bijkantoor
гілка	filiaal
гілка	branch
гілка	tak
документальний	documentaire
документальний	docu
йозеф	jozef
йозеф	jozef
йозеф	joseph
йозеф	josef
труднощі	moeilijkheden
труднощі	vervloekingen
ріка	rivier
ріка	river
ріка	rika
справжній	real
справжній	echte
справжній	echt
справжній	reëel
виступили	mijzelf
виступили	zelf
виступили	mezelf
виступили	ikzelf
маленький	kleine
маленький	weinig
маленький	little
маленький	klein
заміни	wildcard
лариса	larissa
зберігає	redt
зберігає	bespaart
зберігає	spaart
суто	duidelijk
підготував	bereide
підготував	bereid
підготував	voorbereid
калібру	kaliber
співпрацю	samenwerkende
співпрацю	medewerking
співпрацю	samenwerking
лісовий	gespierd
лісовий	buff
хлопець	guy
хлопець	kerel
хлопець	vriendje
грецькі	griekse
грецькі	grieks
грецькі	griek
мексика	mexicaanse
мексика	mexico
використано	gebruikt
використано	gebruikte
глибини	diepten
дату	datum
каплиці	tekenfilms
каплиці	cartoons
очей	ogen
очей	oogjes
республік	republieken
опубліковані	gepost
опубліковані	geplaatste
опубліковані	geplaatst
дрібними	afnemende
модифікація	revisie
модифікація	herziening
заборону	ban
заборону	verbod
заборону	verbieden
глибоко	diep
глибоко	diepe
глибоко	deep
вірменія	armenië
серйозно	ernstig
серйозно	ernstige
серйозно	serieuze
серйозно	serieus
серйозно	serieus
словаччині	slowakije
георг	joris
георг	george
георг	georg
дивно	raar
дивно	vreemd
дивно	strange
дивно	raar
дивно	vreemd
дивно	vreemde
дивно	oneven
дивно	vreemd
дивно	odd
данила	danila
наявні	beschikbare
наявні	verkrijgbaar
наявні	beschikbaar
італійської	italiaanse
італійської	italiaan
італійської	italiaans
тепла	warm
тепла	warme
внутрішня	intern
внутрішня	inwendig
кожну	elk
кожну	ieder
кожну	elke
наше	onze
наше	ons
православний	orthodoxe
православний	orthodox
відповідність	relevantie
відповідність	bijpassende
відповідність	overeenkomende
відповідність	overeenkomend
відповідність	matching
відповідність	match
відповідність	overeenkomende
показана	getoond
показана	getoonde
показана	getoond
показана	getoonde
показана	weergegeven
співпраця	medewerking
співпраця	samenwerking
співпраця	meewerken
співпраця	samenwerken
венеція	venetie
венеція	venetië
венеція	venezia
конвенції	conventie
конвенції	verdrag
конвенції	conventies
конвенції	verdragen
меморіал	herdenking
меморіал	memorial
меморіал	gedenkteken
ендрю	andrew
спектр	spectrum
колорадо	colorado
буття	genesis
житла	behuizingen
стів	steve
словника	woordenschat
словника	woordenlijst
навіщо	waarom
конкретних	specifiek
конкретних	specifieke
затока	sinus
затока	golf
затока	baai
затока	bay
цивільних	burgers
цивільних	civiel
сходження	hemelvaart
сходження	klimmen
сходження	beklimmen
сходження	klim
сходження	klimmen
піднесення	klinker
піднесення	klinkers
агент	agent
паулу	paulo
маріуполь	marioepol
послідовно	vervolgens
дітям	kids
дітям	kinderen
росту	groei
обрали	koos
обрали	kozen
теодор	theodore
теодор	theodor
теодор	théodore
теодор	teodor
аналогічно	evenzo
воріт	gates
воріт	poorten
лот	loet
лот	kavel
лот	lot
відповідний	toepasselijk
відповідний	geschikt
відповідний	passende
відповідний	passend
відповідний	gepast
відповідний	overeenkomstige
відповідний	corresponderende
печі	ovens
фунтів	pond
фунтів	ponden
вільямс	williams
ціни	prijzen
алан	alan
сірий	gray
сірий	grijze
сірий	grijs
сірий	grijze
сірий	grijs
сірий	grey
змія	slangen
змія	slang
змія	snake
ризик	risico
спробував	poging
спробував	geprobeerd
спробував	geprobeerd
спробував	uitgeprobeerd
спробував	probeerde
мечеть	moskee
гей	homoseksueel
гей	homo
гей	gay
кратер	krater
збирання	verzamelen
збирання	compilatie
збирання	compileren
збирання	samenstellen
збирання	bouwen
збирання	opbouwen
набуває	neemt
плавці	zwemmers
розпочали	gelanceerd
август	augustus
прихильники	voorstanders
прихильники	supporters
прихильники	aanhangers
бей	bey
пізнання	verlichting
стояли	stond
духовного	bedtijd
бажано	gewenst
бажано	wenselijke
бажано	wenselijk
статут	verordeningen
статут	reglementen
статут	statuut
статут	statuten
отримувати	ontvang
отримувати	ontvangen
механіка	mechanica
механіка	monteurs
береги	banks
береги	banken
камені	steentjes
камені	stones
камені	stenen
камені	rotsen
камені	stenen
висловив	uitgedrukt
ген	gene
ген	gen
наче	avonturiers
мости	bruggen
ступені	cascade
мазепи	mazepa
ймовірність	waarschijnlijkheid
атомів	atomen
жовті	lutea
жовті	gele
жовті	geel
повернулася	terug
повернулася	rug
повернулася	back
повернулася	teruggegeven
повернулася	teruggekeerd
повернулася	geretourneerd
повернулася	teruggestuurd
дитиною	kinderachtig
дитиною	kinderlijk
дитиною	kinderlijke
дитиною	kinderachtige
усунення	uitschakeling
усунення	eliminatie
правопис	spelling
залози	klieren
залози	klier
іспанська	spaanse
іспанська	spaans
придушення	onderdrukking
підрозділу	mascottes
представлення	representatie
представлення	vertegenwoordiging
представлення	vertegenwoordigingen
славу	bekendheid
славу	beroemdheid
славу	roem
славу	faam
славу	glorie
славу	roem
славу	heerlijkheid
славу	glory
жовтого	gele
жовтого	geel
агентства	agentschappen
агентства	bureaus
бюджет	budget
бюджет	begroting
чисельністю	bendes
македонія	macedonië
дипломати	diplomaten
технологічного	technologische
технологічного	technologisch
стоять	standing
стоять	staande
стоять	staand
водосховище	stuwmeer
водосховище	reservoir
водяний	water
афіни	athene
струмок	beek
струмок	kreek
струмок	beek
струмок	stroom
струмок	stream
хотіли	gezocht
швидке	snel
швидке	snelle
швидке	vlug
швидке	snel
швидке	vasten
швидке	snelle
швидке	fast
книжка	boek
дізнається	hoort
завершився	beëindigd
завершився	eindigde
завершився	geëindigd
реалізація	uitvoering
реалізація	tenuitvoerlegging
реалізація	implementatie
реалізація	uitvoert
реалізація	werktuigen
реалізація	realisering
реалізація	realisatie
реалізація	realisatie
нащадків	erfgenamen
сімферополь	simferopol
ряди	serie
ряди	reeks
ряди	reeksen
ряди	series
ряди	processie
ряди	optocht
дін	ding
дін	dean
дін	decaan
дін	dene
міжнародній	zijlijn
нещодавно	kortgeleden
нещодавно	recentelijk
нещодавно	onlangs
нещодавно	recent
лісова	hout
лісова	woud
лісова	bos
лісова	bossen
викликала	veroorzaakte
викликала	veroorzaakt
викликала	belde
викликала	genoemd
викликала	gebeld
плата	plata
усть	oest
костянтинович	konstantinovitsj
брама	gate
брама	poort
брама	hek
доньки	dochters
електронні	elektronisch
загрозу	bedreiging
загрозу	dreigement
загрозу	bedreiging
загрозу	dreiging
маршрути	routes
теорема	stelling
звучить	klanken
звучить	klinkt
звучить	geluiden
написи	borden
написи	tekenen
написи	bordjes
написи	tekens
поглядів	overtuigingen
адресу	adres
алжиру	algiers
алжиру	algerije
турі	turi
александра	alexandra
молекули	molecuul
молекули	molecule
молекули	moleculen
кути	hoekjes
кути	hoeken
кути	hoeken
міру	meet
міру	meten
міру	maatstaf
міру	maatregel
значне	high
значне	hoog
значне	hoge
зала	hal
зала	zaal
зала	hall
трек	track
трек	spoor
безпека	veiligheid
безпека	beveiliging
безпека	veiligheid
башта	tower
башта	toren
майк	mike
дністра	dnjestr
акти	handelingen
акти	acts
маршрутів	routes
коментарі	opmerkingen
коментарі	commentaren
коментарі	reacties
коментарі	commentaar
реставрації	regeneratie
резиденція	verblijfplaats
резиденція	residentie
резиденція	woonplaats
кузов	rijtuig
спеціаліст	specialist
спеціаліст	gespecialiseerd
крістіан	christelijke
крістіан	christen
крістіан	christelijk
крістіан	christian
крістіан	christenen
крістіан	kristian
подібна	vergelijkbaar
подібна	vergelijkbare
подібна	soortgelijk
подібна	soortgelijke
подібна	gelijkaardig
біологія	biologie
особливі	specials
особливі	gevarieerd
особливі	divers
особливі	speciaal
особливі	bijzonder
особливі	speciale
особливі	special
кваліфікацію	kwalificaties
тем	onderwerpen
тем	thematisering
яни	gentry
ефекти	uitwerkingen
ефекти	effecten
ефекти	gevolgen
садок	tuintje
садок	tuin
виконано	uitgevoerd
виконано	uitgevoerde
виконано	geëxecuteerd
виконано	voltooid
виконано	voltooide
виконано	afgerond
виконано	ingevuld
виконано	gedaan
виконано	done
виконано	klaar
монреаль	montreal
погодився	akkoord
погодився	afgesproken
погодився	overeengekomen
дихання	ademhalen
дихання	ademhaling
дихання	ademen
визначено	gedefinieerd
визначено	omschreven
визначено	gedefinieerde
визначено	onduidelijk
визначено	onduidelijke
визначено	geïdentificeerde
визначено	geïdentificeerd
коаліції	coalitie
кордони	grenzen
кордони	grenst
кордони	grenzen
хімік	scheikundige
хімік	chemicus
суперечки	geschillen
сади	tuinen
словаччина	slowakije
широка	wide
широка	wijd
широка	breed
банків	banks
банків	banken
перевірити	test
перевірити	testen
перевірити	verifiëren
перевірити	valideren
перевірити	controleren
перевірити	check
перевірити	controleer
процедури	procedures
процедури	procedure
фахівці	specialisten
сильні	sterk
сильні	sterke
сильні	sterken
стандарту	naleving
стандарту	compliance
стандарту	naleven
планета	planet
планета	planeet
включено	inclusief
включено	inbegrepen
включено	inclusief
включено	inclusieve
голод	hongersnood
голод	honger
валерія	valeria
чайковського	tsjaikovski
герельс	gehrels
діапазон	marges
діапазон	bereik
вовк	wolf
захистити	beschermen
захистити	bescherm
кдб	kgb
конте	conte
комісар	commissaris
тобі	toby
ветеранів	veteranen
вдалось	kan
вдалось	kon
постанови	grondwetten
припинити	stop
припинити	stoppen
припинити	beëindigen
звуки	klanken
звуки	klinkt
звуки	geluiden
око	oog
око	eye
зон	zones
карпати	karpaten
ікона	icoon
ікона	pictogram
ска	ska
близькі	close
близькі	afsluiten
близькі	sluiten
близькі	sluit
близькі	dichtbij
водню	waterstof
трійці	trinity
кальвадос	calvados
офіцери	officiers
офіцери	agenten
офіцери	officieren
зняти	terugtrekken
зняти	uitzetten
темою	topic
темою	onderwerp
темою	onderwerp
темою	proefpersoon
темою	subject
зуби	tand
зуби	tanden
зуби	gebit
зуби	tandjes
європейські	europese
європейські	europees
йоганн	johann
адольф	adolphe
адольф	adolph
адольф	adolf
щодня	dagelijkse
щодня	dagelijks
меті	matty
каміння	rotsen
каміння	stenen
збігається	wedstrijden
збігається	lucifers
збігається	hetzelfde
збігається	zelfde
збігається	same
литва	litouwen
реклами	advertenties
гірська	berg
іоанн	johannes
іоанн	john
краків	krakau
краків	krakau
серп	sikkel
прямий	rechtstreeks
прямий	directe
прямий	direct
прямий	rechtstreekse
молекул	moleculen
гонки	racing
гонки	racen
рейнланд	rijnland
ранній	early
ранній	vroeg
ранній	vroege
підприємець	ondernemer
іран	iraanse
іран	iran
алекс	alex
панорама	panorama
довідка	helpen
довідка	hulp
довідка	help
поїзди	treinen
герби	herbie
блоків	blokken
хлопчик	boy
хлопчик	jongen
чарлі	charlie
чарлі	charley
придбання	aanschaf
придбання	aankoop
придбання	inkoop
водія	chauffeur
водія	stuurprogramma
водія	driver
водія	bestuurder
чин	chin
чин	kin
мотиви	motieven
мотиви	motieven
реєстр	griffie
реєстр	register
простий	eenvoudige
простий	simpel
простий	eenvoudig
простий	plain
простий	vlakte
простий	effen
відзначається	gevierd
відзначається	vierden
турне	touring
турне	toeren
козацька	kozak
труби	buizen
труби	leidingen
труби	pijpen
труби	tube
труби	buis
запросив	uitgenodigde
запросив	uitgenodigd
шотландія	scotia
шотландія	schotland
вбиває	doodt
старе	staar
старе	staren
старе	ouwe
старе	oude
старе	oud
коста	kosta
дорогою	schat
дорогою	lieveling
стандарти	normen
стандарти	standaarden
стандарти	standaards
шер	sher
шер	cher
прибуття	aankomst
прибуття	aankomsten
дар	dar
активним	active
активним	actieve
активним	actief
перегляду	browsen
пілот	piloot
пілот	pilot
воля	will
воля	zal
воля	zullen
воля	wola
назавжди	forever
назавжди	definitief
назавжди	blijvend
назавжди	permanent
помилка	falen
помилка	mislukkingen
помилка	mislukking
помилка	mislukken
помилка	mislukkeling
помилка	gezakt
помилка	mislukt
помилка	mislukte
помилка	gefaald
помилка	fouten
помилка	vergissing
помилка	fout
помилка	vergissing
помилка	fout
помилка	foutje
монтаж	montage
монтаж	bewerken
ліцензії	licenties
ліцензії	rijbewijs
ліцензії	licentie
пат	impasse
пат	patstelling
пат	pat
епоха	tijdperk
епоха	tijdperk
епоха	era
регіональний	regionale
регіональний	regionaal
коріння	wortels
коріння	roots
взуття	schoen
взуття	schoeisel
взуття	schoenen
взуття	schoentjes
виконавчий	uitvoerende
виконавчий	uitvoerend
сем	sem
сем	sam
мис	cape
мис	kaap
стюарт	stuart
стюарт	stewart
рда	rda
рудольф	rudolph
рудольф	rudolf
рудольф	rudolf
поїхав	ging
тулуб	torso
тулуб	romp
грала	gespeelde
грала	speelde
грала	afgespeeld
грала	gespeeld
отаман	ataman
вілла	vakantiewoning
часопис	tijdschrift
часопис	magazine
періодично	periodiek
магазини	winkels
ельст	elst
баз	baz
баз	buzz
пиво	bieren
пиво	biertje
пиво	bier
оболонки	granaat
оболонки	shell
оболонки	schelp
оболонки	omhulsel
оболонки	schelpen
оболонки	hulzen
війн	oorlog
війн	oorlogen
сотня	hundred
сотня	honderd
фігура	figuur
статуя	beeldje
статуя	standbeeld
затверджено	goedgekeurde
затверджено	goedgekeurd
прототип	prototype
кислота	zure
кислота	zuur
кислота	acid
джонсон	johnson
грузія	georgië
грузія	georgia
коментар	reactie
коментар	comment
коментар	opmerking
коментар	commentaar
борці	worstelaars
борці	demonstranten
борці	betogers
малюнки	tekeningen
малюнки	kunstwerken
малюнки	illustraties
малюнки	kunstwerk
скасовано	geannuleerd
скасовано	afgelast
скасовано	geannuleerde
скасовано	geannuleerd
скасовано	afgelast
крило	vleugel
крило	wing
ретельно	grondig
прискорення	versnelling
прискорення	acceleratie
прискорення	versnellen
самці	reuen
самці	mannetjes
поранених	gewond
поранених	gewonden
поранених	gewonde
жіночого	vrouwelijke
жіночого	vrouwelijk
всеукраїнської	informatief
визнати	toegeven
відвідував	bezochten
відвідував	bezocht
відвідував	bezochte
смоленська	smolensk
підписали	ondertekend
підписали	ondertekende
підписали	gesigneerd
підписали	getekend
заводів	fabrieken
жіночі	lady
жіночі	vrouwe
жіночі	dame
листів	briefwisseling
листів	correspondentie
скоріше	liever
добрий	lekker
добрий	goed
ударів	bulten
правові	legaal
правові	wettelijk
правові	wettig
правові	juridische
правові	juridisch
житло	huisvesting
наталя	natalia
монте	monte
гриби	champignons
гриби	paddenstoelen
гриби	paddestoelen
гриби	schimmels
гриби	paddestoelen
гриби	paddenstoel
ілюстрації	illustraties
ілюстрації	illustratie
метрополітен	metro
метрополітен	metro
бактерій	bacteriële
тривали	duurde
строк	tijdvak
строк	periode
строк	tijdvakken
строк	perioden
строк	periodes
затоці	golf
спеціальність	concentraties
спеціальність	concentratie
командувача	gezagvoerder
командувача	commander
командувача	bevelhebber
командувача	commandant
командувача	overste
фінансової	verantwoordelijkheid
фінансової	verantwoording
внизу	beneden
внизу	bodem
внизу	onderkant
внизу	bottom
талант	talent
талант	talenten
фази	fase
фази	fasen
фази	fases
посадки	aanlanding
посадки	aanvoer
посадки	landingen
подається	hoofdstukken
іспанської	spaanse
іспанської	spaans
хіт	hit
хіт	treffer
хіт	geraakt
хіт	heath
вершин	toppen
вершин	pieken
засновника	voorvader
турки	turks
турки	turken
активна	active
активна	actieve
активна	actief
керувати	managen
керувати	beheren
меч	degen
меч	zwaard
лорд	heer
лорд	lord
лорд	heere
комунікації	communicatie
комунікації	mededeling
привід	reden
привід	rede
привід	rijden
привід	drive
привід	rijd
встановлюється	installaties
боги	goden
боги	godheid
боги	olympiërs
руслан	ruslan
тимчасовий	tijdelijk
тимчасовий	tijdelijke
тимчасовий	voorlopige
тимчасовий	voorlopig
тимчасовий	uitzendkracht
шахта	schacht
шахта	shaft
кімнати	kamers
зберігати	bewaren
зберігати	behouden
зберігати	handhaven
зберігати	winkel
зберігати	bewaren
походять	geëvolueerd
христос	christos
христос	christus
позначає	marken
позначає	merktekens
аргумент	argument
біле	wit
біле	witte
єдність	eenheid
марино	marino
відкрити	open
відкрити	openen
кім	kim
натрію	natrium
представництва	ambassadeurs
представництва	vertegenwoordigingen
офіс	bureau
офіс	kantoor
поширюється	verspreid
поширюється	gedistribueerd
поширюється	uitgedeeld
поширюється	verdeeld
народилась	born
народилась	geboren
джексон	jackson
популярні	populaire
популярні	populair
популярні	populair
гірнича	mijnbouw
зупинки	stop
зупинки	stoppen
зупинки	stopt
зупинки	haltes
кавказ	kaukasus
повертає	retourneren
повертає	retour
повертає	geeft
градусів	graden
особливе	speciaal
особливе	bijzonder
особливе	speciale
особливе	special
потреба	nood
потреба	need
потреба	nodig
потреба	noodzaak
потреба	behoefte
річна	jaarlijks
позаду	achter
оригінальний	oorspronkelijke
оригінальний	origineel
оригінальний	originele
руська	ruska
педро	piet
педро	pedro
тейлор	taylor
переселення	trek
мексиці	mexicaanse
мексиці	mexico
присутність	aanwezigheid
донбасу	donbas
захищає	beschermt
призвела	resulteerden
призвела	resulteerde
призвела	veroorzaakte
призвела	veroorzaakt
коваленко	kovalenko
біллі	billy
біллі	billie
трапляється	gebeurt
греки	grieken
орг	orgues
біг	rende
біг	big
біг	groot
біг	grote
біг	rennen
біг	hardlopen
біг	running
біг	runner
біг	renner
біг	loper
тлумачення	interpretatie
тлумачення	uitlegging
тлумачення	vertolking
тлумачення	verwarrende
тлумачення	verwarrend
тлумачення	verwarren
точніше	groter
посередині	middelste
посередині	middle
посередині	midden
стіні	prikbord
стіні	wand
стіні	muur
елементом	element
шарль	karel
шарль	charles
типовий	standaard
типовий	typische
типовий	typisch
лідери	leiders
удосконалення	verbetering
узбекистану	oezbekistan
диску	schijf
диску	disk
диску	diskette
викликали	belde
викликали	genoemd
викликали	gebeld
архітекторів	architecten
фредерік	frederik
фредерік	frederik
фредерік	frederick
фредерік	frédéric
середина	middelste
середина	middle
середина	midden
середина	midden
смак	proef
смак	proeven
смак	smaken
смак	smaak
смак	proeft
леді	ladies
леді	dames
леді	lady
леді	vrouwe
леді	dame
альфа	alpha
альфа	alfa
джей	jay
просить	bedelen
просить	smeken
анатолія	anatolië
шиї	kil
альберта	alberta
панелі	havenarbeiders
панелі	dokken
панелі	panelen
панелі	panels
хлопці	kerels
хлопці	jongens
манш	manche
організувати	organiseren
організувати	ordenen
організувати	organiseer
організувати	organiseren
організувати	organiseer
воєвода	woiwode
подано	geeft
сайти	sites
сайти	websites
світлі	light
світлі	lichte
світлі	licht
ракета	raket
ракета	rocket
ракета	raket
приніс	gebracht
приніс	meegebracht
приніс	bracht
фактори	factoren
фактори	factor
виявити	detecteren
кліп	fragment
кліп	clip
андреа	andrea
когось	iemand
когось	iemand
підходить	geschikt
підходить	geschikte
підходить	passen
підходить	fit
вівтар	altaarstuk
вівтар	altaar
угорські	oegrische
грецька	helleense
грецька	griekse
грецька	grieks
грецька	griek
судом	geoordeeld
судом	beoordeeld
дисципліна	discipline
частота	tarief
частота	frequentie
зведено	samengevat
конкретні	specifiek
конкретні	specifieke
потяг	trein
франш	franche
афганістану	afghanistan
гвінея	guinea
гвінея	guinee
персоналу	personeel
персоналу	personeelszaken
запити	aanvragen
запити	verzoeken
метри	meters
метри	meter
метри	meters
метри	meter
подачі	feeds
подачі	voedt
євгенія	eugenia
виробництвом	produceren
особлива	speciaal
особлива	bijzonder
особлива	speciale
особлива	special
особлива	aangepaste
особлива	maatwerk
особлива	aangepast
важкий	heavy
важкий	zwaar
важкий	zware
важкий	heftig
важкий	ruig
важкий	ruw
важкий	ruwe
важкий	moeilijk
важкий	hard
важкий	harde
естонія	estland
естонія	litouwen
подання	ingezonden
подання	ingediende
подання	ingediend
технологічний	technologische
технологічний	technologisch
хрещення	dopen
хрещення	doopsel
хрещення	doop
професійно	professioneel
вуха	oren
вуха	oortjes
втілення	implementeren
джейн	jane
джейн	janneke
рідна	inheemse
рідна	inheems
рідна	native
позитивні	positief
позитивні	positieve
позитивні	gunstig
позитивні	gunstige
опублікований	gepubliceerd
опублікований	verschenen
опублікований	gepubliceerde
опублікований	uitgegeven
поразка	nederlaag
поразка	verslaan
багаті	rijk
багаті	rijken
багаті	rich
багаті	rijke
фердинанд	ferdinand
сильним	sterk
сильним	sterke
сильним	sterken
нік	nick
нік	nik
набрав	scoorde
набрав	gescoord
антонія	antonia
співробітництво	medewerking
співробітництво	samenwerking
ясно	oké
ясно	oke
ясно	verlicht
ясно	verlichte
водні	water
німецькій	deutsch
вірджинія	virginia
знали	wisten
знали	wist
рене	rené
рене	renee
рене	renée
рене	rené
рене	rene
печера	grot
ода	oda
ода	ode
джиммі	jimmie
джиммі	jimmy
винахідник	uitvinder
важлива	belangrijke
важлива	belangrijk
бажанням	verlangens
бажанням	begeert
савойя	savoie
пояснює	verklaart
експорт	uitvoer
експорт	export
експорт	exporteren
експорт	uitvoer
експорт	export
ден	dan
ден	deng
ден	dun
ден	den
потому	later
потому	straks
робочий	werk
робочий	arbeid
робочий	werken
робочий	werkend
робочий	werken
робочий	werkende
патріарх	patriarchaat
патріарх	patriarch
розповідь	verhaal
розповідь	story
носять	dragend
носять	dragen
вал	val
коваль	smid
коваль	kowal
коваль	koval
дистанції	afstand
зняття	opnames
зняття	uitgaven
зняття	intrekking
зняття	terugtrekken
зняття	terugtrekking
вважалося	beschouwd
вважалося	overwogen
приїхав	gearriveerd
приїхав	aangekomen
приїхав	kwam
приїхав	kwamen
обставини	omstandigheden
галичина	galicië
електричний	elektrische
електричний	elektrisch
електричний	elektrische
електричний	electrische
електричний	elektrisch
трагедії	tragedies
філадельфія	philadelphia
аргентині	argentinië
автобуси	bussen
піхота	infanterie
ситуацій	situaties
оголосили	aangekondigde
оголосили	aangekondigd
оголосили	kondigde
жанейро	janeiro
лідія	lidia
лідія	lydia
стояла	geboekt
стояла	geboekte
голодомор	holodomor
простягається	strekt
простягається	rekt
міс	juffrouw
міс	miss
міс	mejuffrouw
міс	missen
антоній	antony
антоній	antonius
антоній	antoni
антоній	antonius
готові	ready
готові	gereed
готові	klaar
кер	kare
стіл	tafel
стіл	tafeltje
стіл	tabel
стіл	bureau
стіл	desk
посад	posad
люксембург	luxemburgs
люксембург	luxemburgse
люксембург	luxemburg
автономії	palestina
автономії	palestijnse
судів	rechtbanken
полонених	gevangenen
кальцію	calcium
священиків	priesterschap
брак	ontbreken
брак	gemis
брак	gebrek
людовик	louis
людовик	lodewijk
людовик	ludovic
партією	acceptabel
партією	aanvaardbaar
партією	aanvaardbare
партією	acceptabele
ернст	ernst
потрібен	nodig
потрібен	benodigd
потрібен	vereiste
потрібен	vereist
будапешт	boedapest
вибух	knallen
вибух	blast
вибух	ontploffing
вибух	explosie
вибух	ontploffing
вибух	exploderende
вибух	exploderen
продовжувати	doorgaan
продовжувати	voortzetten
коливань	aarzeling
медична	medische
медична	medisch
засади	fundamentals
засади	grondbeginselen
засади	principes
засади	beginselen
територіальних	territoriale
територіальних	territoriaal
стверджують	claim
стверджують	claimen
стверджують	opeisen
бета	beta
бета	bèta
лікарі	dokters
