με	עם
τουλίπα	צבעוני
άθικτη	רצוף
ανόητη	טיפשי
ορμές	דחפים
ορμές	הדחפים
σαϊπάν	סאיפאן
μεκόνγκ	המקונג
δηνάρια	דינר
δηνάρια	דינר
τηλεφωνήματα	שיחות
τηλεφωνήματα	קריאות
παντα	תמיד
ντανστ	דאנסט
διάστρεμμα	נקע
διάστρεμμα	נקע
φαρμακοποιό	רוקח
φαρμακοποιό	הרוקח
αποστάτη	עריק
αποστάτη	העריק
αποστάτη	עריק
πολιτισμένο	מתורבת
πολιτισμένο	מתורבתים
πολιτισμένο	מתורבתת
ύπνωση	היפנוזה
ψαλίδια	מספריים
ψαλίδια	המספריים
λαέρτη	לארטס
νάπιερ	נאפייר
αηδία	גרוס
αηδία	גועל
αηδία	דוחה
αηδία	מגעיל
αηδία	ברוטו
ζήσε	לחיות
ζήσε	live
ζήσε	חי
σέρφινγκ	לגלוש
σέρφινγκ	גולש
σέρφινγκ	גלישה
σέρφινγκ	גלישה
σωσίας	כפיל
σωσίας	הכפילה
αιτιολογήσεις	ההצדקות
ενδεδειγμένη	ראוי
ενδεδειγμένη	מתאים
ενδεδειγμένη	הולם
ενδεδειγμένη	מתאימה
ενδεδειγμένη	הולמת
παγωμένος	קפואים
παγωμένος	קפוא
παγωμένος	קפואה
αμυγδαλές	השקדים
αμυγδαλές	שקדים
εύρηκα	אאוריקה
κορνίλοβ	קורנילוב
νανόμετρα	ננומטר
γαβριέλλα	גבריאל
ακροάσεις	אודישנים
ακροάσεις	אודישן
ακροάσεις	שימוע
σκριάμπιν	סקריאבין
ντάντολο	דאנדולו
μούτσιο	מוציו
πεπόνι	מלון
λίβυοι	לובים
σκάβει	חפירות
βασλούι	וסלוי
γκρεγκόριο	גרגוריו
αταουάλπα	אטוואלפה
χμμ	המממ
χμμ	הממ
σακούλες	תיקים
σακούλες	שקיות
λίσα	ליסה
κοροϊδία	לעג
μπολάνιο	בולניו
οκέλο	אוקלו
περιοριστικό	מגביל
νευροπάθεια	נוירופתיה
μελαγχολική	מלנכוליה
κόμπερν	קובורן
πάντι	פאדי
μάργκο	מרגו
μάργκο	מרגוט
μάργκο	מרגו
εξαπατήσει	רמאי
εξαπατήσει	לרמות
εξαπατήσει	להונות
λόρις	לוריס
πειράγματα	להתלוצץ
παραλογισμό	האבסורד
συμπληρωματικός	משלים
συμπληρωματικός	משלימים
μελίσσα	מליסה
πολυμεράσης	פולימראז
ναβρατίλοβα	נברטילובה
παράλογα	אבסורדי
παράλογα	אבסורד
ρευματοειδή	שגרונית
μονοχρωματικό	מונוכרומטי
ελαττωματικό	פגומים
ελαττωματικό	פגם
ελαττωματικό	פגומה
ελαττωματικό	פגום
ελαττωματικό	פגומים
δυστυχισμένη	אומללה
δυστυχισμένη	אומלל
σεντόνι	גיליון
σεντόνι	סדין
βαρετή	משעממים
βαρετή	משעמם
βαρετή	שעמום
βαρετή	משעממת
βαρετή	משעמם
γκαντίνι	גנדיני
επιδιορθώσεις	תיקונים
μανούλα	מומיה
μανούλα	אמא
ορμούζ	הורמוז
απεχθάνεται	שונא
απεχθάνεται	שונאת
λέβσκι	לבסקי
φρεσκάδα	רעננות
φρεσκάδα	טריות
ντένσμορ	דנסמור
σκάλισμα	גילוף
τεμπέλης	עצלנים
τεμπέλης	עצלן
αρκάδιο	ארקדיוס
δικτατορίες	דיקטטורות
εισερχόμενη	נכנסים
εισερχόμενη	נכנסת
λίντια	לידיה
καρόν	קארון
αρκούδος	דוב
ορεκτικό	מתאבן
εξάρθρωση	נקע
εξάρθρωση	נקע
κιχώτη	קישוט
χασάπη	קצב
χασάπη	שוחט
προσανατολισμούς	הנחיות
και}}	ו}}
πομπούς	מקרנים
γκουίνεθ	גווינת
δωδεκάδα	תריסר
δωδεκάδα	dozen
σμάιλι	סמיילי
σμάιλι	חייכן
σαλαμάνδρες	סלמנדרות
μοσάντ	מוסד
μοσάντ	המוסד
αρωματικούς	ארומטי
σαπέλ	שאפל
σαπέλ	שאפל
αφρός	קצף
μαγεμένο	קסום
μαγεμένο	מכושף
μαγεμένο	מוקסם
κλουβιά	כלובים
ντρόγκο	דרוגו
γκραβούρες	התחריטים
ασβός	גירית
αρράς	אראס
ανεβάζω	מעלה
ανεβάζω	העלאה
έχιδνα	קיפודן
πελαργός	חסידה
μάτο	מאטו
ψεύτες	שקרניות
ψεύτες	שקרנים
μεταξυ	בין
φραντσίσκο	פרנסיסקו
μεντόζα	מנדוזה
αξιοπρεπής	הגונים
αξιοπρεπής	הגון
αξιοπρεπής	מכובדת
αξιοπρεπής	מכובד
αξιοπρεπής	מכובדת
βαριέμαι	משועממים
βαριέμαι	משועמם
κλειδώθηκε	נעול
κλειδώθηκε	נעולות
κλειδώθηκε	נעולים
κλειδώθηκε	נעולה
διακανονισμού	הסדר
διακανονισμού	יישוב
φιάσκο	ביזיון
φιάσκο	הביזיון
χουνάν	הונאן
αποδεδειγμένο	מוכחת
αποδεδειγμένο	מוכח
αποδεδειγμένο	הוכח
σφουγγάρι	ספוג
συσσωρευτές	סוללות
συσσωρευτές	בטריות
μπρέι	בריי
μπρέι	בראי
γκρόζνι	גרוזני
μαντά	מנדא
παπέν	פפן
μποβέ	בווה
επείγοντα	חירום
παγιδευμένος	לכודה
παγιδευμένος	לכודים
παγιδευμένος	לכוד
φίνεϊ	פיני
χρένο	חזרת
ιβάνα	איוונה
χορκχάιμερ	הורקהיימר
φαμπρίτσιο	פבריציו
κοτονού	קוטונו
γκράντ	גרנט
γκράντ	מענק
γκράντ	גראנט
δομιτιανός	דומיטיאנוס
ρόις	רויס
φούστες	חצאית
φούστες	חצאיות
ροζαλία	רוזליה
γκόσλινγκ	גוסלינג
υπεροψία	יהירות
αλεξίπτωτα	מצנחים
μετρούμενη	נמדד
κρίστο	כריסטו
κρίστο	קריסטו
παρακέντηση	לנקב
παρακέντηση	נקב
ικανοποιημένη	מסופקת
ικανοποιημένη	מסופק
ικανοποιημένη	מרוצה
δικαιούχοι	נמענים
δικαιούχοι	מקבלי
λύντια	לידיה
αγνωστικιστής	אגנוסטי
αγενή	חצוף
αγενή	חצופה
αγενή	חוצפה
αγενή	גס
σίτερ	סיטר
ευχάριστος	נעימה
ευχάριστος	נעימות
ευχάριστος	נעימים
ευχάριστος	נעים
ψυχοπαθολογία	פסיכופתולוגיה
μορικόνε	מוריקונה
αγγούρι	מלפפון
οράτιο	הורשיו
βεβαιώσεις	תעודות
ρέιγκαν	ריגן
ρέιγκαν	רייגן
μπάστερ	באסטר
μακροζωία	אריכות
ύβρις	היבריס
γκόντορ	גונדור
λιβάνι	קטורת
σολίς	סוליס
καπρίτσιο	גחמה
ράμπα	הרמפה
χοκάιντο	הוקאידו
ταρίκ	טאריק
ταρίκ	טאריק
ταρίκ	טארק
ράντολφ	רנדולף
συναχθεί	הסיקה
γουάνγκ	ואנג
γουάνγκ	וונג
γουάνγκ	וואנג
νταγιάν	דיין
ομοφοβία	הומופוביה
φαρσί	פרסית
κόκορα	תרנגול
κόκορα	רוסטר
λουθηρανοί	לותרנים
ντενγκ	דנג
μπαλάκι	כדור
προτρέποντας	דוחק
οβελίξ	אובליקס
μυστικιστικό	מיסטי
μυστικιστικό	מיסטית
ενστικτωδώς	אינסטינקטיבית
κρεμασμένος	תלייה
κρεμασμένος	נתלה
ροστάν	רוסטאן
μπριλ	בריל
σενναχειρείμ	סנחריב
κουμράν	קומראן
έλροντ	אלרונד
διαφθείρει	משחית
σταθεροποιητές	מייצבים
μεμόριαλ	הנצחה
κολιμπρί	צופית
μποτβίνικ	בוטביניק
κουτάλια	כפות
κουτάλια	כפיות
βοήθησα	עזר
κρου	קרו
τοσκανίνι	טוסקניני
βαρεθεί	משועממים
βαρεθεί	משועמם
βαλέσα	ואלנסה
ανήλικους	קטינות
ανήλικους	קטינים
αντριάνα	אדריאנה
αντριάνα	אדריאנה
μνηστήρα	מחזר
γαστρικό	קיבה
σαρλίν	שרלין
ανθρακωρύχοι	הכורים
ανθρακωρύχοι	כורים
κουρέλια	סמרטוטים
συνήθειο	מנהג
συνήθειο	הרגל
λιανική	הקמעונאי
ντελμπρούκ	דלבריק
υπονόμους	ביוב
διευκρινίσω	הבהרה
διευκρινίσω	להבהיר
γουόλμπεργκ	וולברג
κορεάτικα	קוריאנית
κορεάτικα	קוריאני
#με	#עם
χρηματοδοτήσεις	מימון
μπούμερανγκ	בומרנג
ζεύξη	צימוד
ρενάτα	רנטה
αειφόρος	קיימא
μανξ	מנקס
καϊάφα	קיפא
ντέρι	דרי
δοξυκυκλίνη	דוקסיציקלין
πομπαντούρ	פומפדור
ενθουσιασμένοι	מתרגשת
ενθουσιασμένοι	מתרגש
ενθουσιασμένοι	נרגש
ενθουσιασμένοι	נרגשת
ενθουσιασμένοι	מתרגשים
γκλάντστοουν	גלדסטון
χάσαμε	אבדה
χάσαμε	אבודה
χάσαμε	אבודים
χάσαμε	אבד
χάσαμε	אבוד
πολύποδες	פוליפים
συρίγγιο	פיסטולה
ατίμωση	קלון
γιόκο	יוקו
σίντιους	סידיוס
απογοητεύσεις	אכזבות
τάκος	טאקו
τάκος	טאקו
ελαττωματική	פגומים
ελαττωματική	פגם
ελαττωματική	פגומה
ελαττωματική	פגום
ελαττωματική	פגומים
σορίν	סורין
τόμπιν	טובין
διεφθαρμένος	מושחתים
διεφθαρμένος	שחיתות
διεφθαρμένος	מושחתת
διεφθαρμένος	מושחת
προθεσμίες	ומועדים
ακρυλικά	אקרילי
αμαρτωλοί	חוטאים
αμαρτωλοί	החוטאים
υδραυλικός	שרברב
υδραυλικός	הידראולי
βάρδος	בארד
καταζητείται	מבוקשים
καταζητείται	מבוקשת
καταζητείται	מבוקש
καταζητείται	רצה
τουράν	טוראן
αεροδυναμικές	אווירודינמי
περικυκλωμένος	מוקף
περικυκλωμένος	מוקפים
περικυκλωμένος	מוקפת
γειτόνισσα	שכנה
γειτόνισσα	שכן
γειτόνισσα	שכנה
γειτόνισσα	שכן
γειτόνισσα	השכן
υποκριτικό	צבוע
υποκριτικό	צבועה
αράπης	כושי
αράπης	כושית
αράπης	ניגר
αράπης	כושי
εγγυήσεων	ערבויות
κουτάισι	כותאיסי
παραδεκτή	קבילה
παραδεκτή	קביל
φευγαλέα	חולף
φευγαλέα	חולפת
ευγλωττία	רהיטות
τζοάννα	יוהנה
φέντορ	פדור
καβγάδες	ריבים
καβγάδες	קטטות
καβγάδες	קרבות
μεταμοσχεύσεις	השתלות
συμπεριφέρθηκε	התנהגה
χοκ	הנץ
χοκ	הוק
χοκ	נץ
καμινάδες	ארובות
ανεμόμυλους	הטחנות
σάρο	סארו
συνδυασμένης	משולבים
συνδυασμένης	משולב
συνδυασμένης	בשילוב
μονκ	מונק
μονκ	נזיר
κολτ	קולט
νονά	הסנדקית
ορχιδέα	הסחלב
ορχιδέα	סחלב
κάρολιν	קרולין
κάρολιν	קרוליין
κάρολιν	קרולין
τριχωτό	שעיר
τριχωτό	שעירה
τριχωτό	פרוותי
βαθμονόμηση	כיול
χέιβεν	הייבן
ασυνέπεια	עקביות
στρουμφάκια	הדרדסים
στρουμφάκια	דרדסים
ψαλτήρι	פסלטר
κυνικό	צינית
κυνικό	ציניות
κυνικό	ציני
ίρμα	אירמה
χονδρικής	בסיטונאות
γύπα	נשר
κροτόνε	קרוטונה
γραμματα	אותיות
γραμματα	מכתבים
τραβόλτα	טרבולטה
ράντοσλαβ	רדוסלאב
γκις	גיש
οζίδια	גושים
φλυαρία	נוקשות
διελεύσει	passant
σουρεαλιστικό	הזוי
σικελός	סיציליאני
σαντούρι	ציתר
οινοπνευματώδη	רוחות
οινοπνευματώδη	נשמות
αμαξοστοιχίες	רכבות
ανησυχητικό	מדאיג
ανησυχητικό	מטרידה
ανησυχητικό	מטריד
ανησυχητικό	דאגה
ανησυχητικό	דואגת
ανησυχητικό	מדאיג
ανησυχητικό	מטרידה
ανησυχητικό	מטריד
δασμοί	חובות
δασμοί	מטלות
οστάνδη	אוסטנד
περπάτησε	צעדת
κόστνερ	קוסטנר
έριν	ארין
λώρα	לאורה
λώρα	לורה
ευλογημένη	מבורכת
ευλογημένη	ברוך
ευλογημένη	מבורך
ευλογημένη	יתברך
κέλνερ	קלנר
χοληστερίνη	הכולסטרול
χοληστερίνη	כולסטרול
τουργκένιεφ	טורגנייב
καυγάς	הילחם
καυγάς	להילחם
οβιδοβόλο	הוביצר
ινφάντε	אינפנטה
γραβάτα	עניבה
γραβάτα	תקשור
γραβάτα	תיקו
γραβάτα	עניבה
στούρτζα	סטורדזה
γλύκα	חמודי
γλύκα	מתיקות
ηλικιωμένα	קשישים
ηλικιωμένα	קשיש
μπρας	פליז
μπρας	בראס
κόνελ	קונל
εγωιστής	אנוכי
εγωιστής	אנוכיות
εγωιστής	אנוכית
εγωιστής	אנוכיים
ντενέβ	דנב
καρότο	גזר
εκλεπτυσμένο	מעודנת
εκλεπτυσμένο	מעודן
βιντάλ	וידאל
περάτωση	סיום
περάτωση	השלמת
περάτωση	השלמה
κρίνα	חבצלות
τυχερή	מזל
τυχερή	לאקי
τεντέν	טינטין
μιτοχονδριακό	המיטוכונדרי
δειναρικές	הדינריים
σδ	ics
σφαλερίτης	ספלריט
μεξικάνικο	מקסיקני
μεξικάνικο	מקסיקנית
σπάιντερμαν	ספיידרמן
άλμπεριχ	אלבריך
μετρα	אמצעי
ομοιομορφισμός	הומיאומורפיזם
σαρωτή	סורק
γιουτλάνδη	יוטלנד
τόμμυ	טומי
ντόνελ	אודונל
ντόνελ	דונל
νατουραλισμός	נטורליזם
βελάσκο	ולסקו
κοντα	ליד
αδέσποτα	תועה
κολορατούρα	קולורטורה
μανάους	מנאוס
συνετή	שקול
τυπικότητα	רשמיות
τυπικότητα	הרשמיות
μεσοβασιλεία	אינטררגנום
μακάκος	מקוק
λέβιν	לוין
εκροές	תפוקות
αφαλάτωσης	התפלה
μανού	מנו
τζέιμσον	יימסון
συνδρομητής	מנוי
κίλερ	קילר
ράμφη	מקורים
μηνιαίως	חודשי
μηνιαίως	חודשיים
μηνιαίως	חודשית
βάλσαμο	מזור
αμυγδάλου	שקדים
τραμπ	טראמפ
χατογιάμα	הטויאמה
κλεμμένο	נגנבה
κλεμμένο	נגנבו
κλεμμένο	גנובה
κλεμμένο	גנוב
κλεμμένο	נגנב
ταύρους	שוורים
ταύρους	בולס
προτιμάτε	מעדיפה
προτιμάτε	מעדיף
προτιμάτε	מעדיפים
σόσα	סוסה
αλκατράζ	אלקטרז
μουτζαχεντίν	אהדין
μακέι	מקיי
αιμοπετάλια	טסיות
υδρα	הידרה
τρανσέξουαλ	טרנסקסואל
νετάνια	נתניה
σικ	סיק
σικ	שיק
στάζι	שטאזי
ποιμενική	פסטורלי
τίλμαν	טילמן
τίλμαν	טילמן
ασράφ	אשרף
βραδινό	ארוחה
γκάρντινερ	גרדינר
εξηγήθηκε	הסבירה
εξηγήθηκε	הסברתי
εξηγήθηκε	הסביר
χρυσο	זהב
χρυσο	גולד
κλος	קלוס
φιλοξενούμενοι	אורחים
μόρντορ	מורדור
κουδούνι	פעמון
κουδούνι	בל
υπόστεγα	סככות
υπόστεγα	האנגרים
σεμίραμις	סמירמיס
επικερδής	רווחי
επικερδής	משתלם
επικερδής	משתלמת
επικερδής	רווחי
σαλίμ	סלים
λορέτα	לורטה
κοκόσκα	קוקושקה
μπλουμφοντέιν	בלומפונטיין
γούπι	וופי
άροτρο	מחרשה
άροτρο	מחרשה
φαινυλο	פניל
σίντο	שינטו
ντούκου	דוקו
σουάνσον	סוונסון
σχεση	יחסים
σχεση	זוגיות
κουίντιτς	קווידיץ
μουλάρι	הפרד
ντέμπρα	דברה
αναλύσουμε	לנתח
απλωμένα	מושטות
κορτιζόνη	קורטיזון
ψηλοί	גבוה
ψηλοί	גבוהים
ψηλοί	גבוהה
διαδικαστικά	פרוצדורלי
κλοντέτ	קלודט
συγκεντρωμένος	ממוקדת
συγκεντρωμένος	ממוקד
συγκεντρωμένος	מרוכז
συγκεντρωμένος	התמקד
διαστρωμάτωσης	ריבוד
μαρίνες	מרינות
ταΐζει	הזנות
ταΐζει	מאכיל
μαχαιριά	דקירה
μαχαιριά	לדקור
μαχαιριά	דקירות
εμετός	הקאה
εμετός	קיא
εμετός	להקיא
εμετός	קיא
εμετός	הקאה
εμετός	הקאות
ξεχνά	שוכח
ξεχνά	שוכחת
τίμπετς	טיבטס
ρίβερς	נהרות
ρίβερς	ריברס
νανούρισμα	ערש
λάρρυ	לארי
καλάσνικοφ	קלשניקוב
μαροκινοί	מרוקאים
σχεδιαγράμματα	שרטוטים
σχεδιαγράμματα	שרטוט
αμαξοστοιχίας	הרכבת
αμαξοστοιχίας	טריין
αμαξοστοιχίας	רכבת
παρεχόμενες	מסופק
παρεχόμενες	סיפק
παρεχόμενες	בתנאי
νίνιο	ניניו
μπορς	בורשט
επαγρύπνηση	ערנות
μπικίνι	ביקיני
μπικίνι	ביקיני
πνιγμός	טובע
πνιγμός	טביעה
σουβλάκι	קבב
γκαμπριέλι	גבריאלי
διαφώτιση	ההארה
διαφώτιση	הארה
γκρίνγουντ	גרינווד
μοντέρο	מונטרו
όργια	אורגיה
όργια	אורגיות
έστερ	אסתר
εποικοδομητικό	בונה
τιγκράν	טיגראן
ντέιβιντσον	דוידסון
βαμμένη	צבוע
βαμμένη	צבועה
βαμμένη	צייר
γκλάντις	גלדיס
χωρα	מדינה
χωρα	ארץ
χωρα	ארצי
σίσσυ	סיסי
σίσσυ	סיסי
χιρς	הירש
πνιγμού	חנק
πνιγμού	נחנק
παίξουμε	שחק
παίξουμε	נגן
παίξουμε	שחקי
ματζέντα	ארגמן
παμούκ	פאמוק
λέιλα	ליילה
λέιλα	לילה
λέιλα	ליילה
ενθουσιασμένη	מתרגשת
ενθουσιασμένη	מתרגש
ενθουσιασμένη	נרגש
ενθουσιασμένη	נרגשת
ενθουσιασμένη	מתרגשים
οξύμωρο	אוקסימורון
διαταραγμένη	מוטרד
διαταραγμένη	מופרע
σερενγκέτι	סרנגטי
σούλντινερ	שולדינר
σοριάνο	סוריאנו
πορτοφόλι	ארנק
αντιστάθμιση	פיצויים
αντιστάθμιση	פיצוי
αντιστάθμιση	לקזז
βαλέριο	ולריו
θυσιάζοντας	מקריב
θυσιάζοντας	הקרבת
συνταξιούχους	פנסיונרים
μάγκα	אחי
κύλισης	מצלמים
κύλισης	גלגול
κύλισης	רולינג
κύλισης	מתגלגלת
κύλισης	מתגלגל
χαμντί	חמדי
εκδοθέν	הוציא
λίμπερμαν	ליברמן
κουτάβι	גור
κουτάβι	כלבלב
άλμπους	אלבוס
κουτσό	קלאס
κανάτα	המגיש
κανάτα	מגיש
κανάτα	כד
ψημένα	מבושל
ψημένα	אפית
ψημένα	אפוי
ψημένα	קלוי
γκόνταρντ	גודארד
άιβς	אייבס
αποστάτης	עריק
αποστάτης	העריק
αποστάτης	עריק
ντόρι	דורי
ντόρι	דורי
περουβιανοί	הפרואנים
#χρήστης	#משתמש
σκοινιά	חבלים
σκοινιά	החבלים
μπασκορτοστάν	בשקורטוסטן
κάλους	יבלות
αμάρ	עמר
πρωην	לשעבר
θαμμένο	קבורה
θαμμένο	נקבר
θαμμένο	קבורים
θαμμένο	קבור
τερέζ	תרז
κοροϊδεύει	לועגת
κοροϊδεύει	לועג
ύπουλα	ערמומי
ναταλί	נטלי
λιβίλλα	ליווילה
παρακολούθησα	צפתה
παρακολούθησα	צפיתי
παρακολούθησα	צפו
παρακολούθησα	צפה
παρακολούθησα	צפית
χάιμ	חיים
ατα	אתא
σνόουντεν	סנודן
ζουμ	התקרב
ζουμ	זום
ψυχεδελικό	פסיכדלי
καταστροφέας	משחתת
καταστροφέας	משמיד
βασανισμό	עינוי
βασανισμό	עינויים
ώμος	כתף
ώμος	הכתף
αγγαρείες	מטלות
ρυτίδες	קמטים
τράβηγμα	מושך
τράβηγμα	משיכת
γκρόουβ	גרוב
πέιτον	פייטון
πέιτον	פייטון
δυναμώνει	מחזק
δηλητηριασμένο	הורעל
δηλητηριασμένο	מורעל
χάσκοβο	חאסקובו
γουόλτον	וולטון
εστέλ	אסטל
μαρίτα	מריטה
αδρεναλίνη	אדרנלין
κούτσουρο	יומן
ντόντο	דודו
λεβίν	לוין
μαϊντανό	פטרוזיליה
ζύγιση	שוקלת
ζύγιση	במשקל
ζύγιση	שוקל
φλόριδα	פלורידה
ρουμπίνι	אודם
ρουμπίνι	רובי
ντουκ	דוכס
ντουκ	דיוק
περιπλοκές	סיבוכים
περιπλοκές	סיבוך
σπονδή	נסך
αδενοσίνη	אדנוזין
έιμς	איימס
φυτοφάγο	הצמחונים
καρβιδίου	קרביד
παλι	שוב
γρίφο	חידה
σουπερ	סופר
αντίκες	עתיק
αντίκες	עתיקות
ζαρατούστρα	זרתוסטרא
σινκλέρ	סינקלייר
σινκλέρ	סינקלר
αυτοκτονίες	התאבדויות
λίζι	ליזי
λίζι	יזי
λίζι	ליזי
θηλασμός	הנקה
τσίτα	ברדלס
λαβίδα	מהדק
λαβίδα	מלחציים
λαβίδα	מלקחיים
σκληρόδερμα	סקלרודרמה
λόντο	לונדו
κρουασάν	קרואסון
φάιφ	פייף
χέινς	היינס
χέινς	היינס
μόχθο	עמל
αιτιολογημένη	מנומק
περιοχη	אזור
περιοχη	איזור
περιοχη	האזור
περιοχη	שטח
σαρατόγκα	סרטוגה
θυσιάστηκε	הקריב
θυσιάστηκε	הקריבו
ελα	בוא
ελα	בואי
ελα	בואו
λίον	לאון
λίον	ליאון
νανοτεχνολογία	ננוטכנולוגיה
λετονοί	לטבים
δεσμοφύλακας	סוהר
λασκ	לאסק
τέντα	הסוכך
τέντα	אוהל
τέντα	האוהל
φιορίνι	גילדר
σαλαμάνδρα	סלמנדרה
πυρσούς	לפידים
κορόιδα	פראיירים
αποθανών	נפטר
αποθανών	מנוח
αποθανών	נפטרה
αποθανών	המנוח
μασχάλες	השחי
στόλτενμπεργκ	סטולטנברג
καραμάν	קאראמאן
ουρλιαχτό	צורחת
ουρλιαχτό	צורח
ουρλιαχτό	צרחות
ουρλιαχτό	צעקות
ουρλιαχτό	הצעקה
ουρλιαχτό	צעקה
ουρλιαχτό	לצרוח
ουρλιαχτό	האוול
πέρτιναξ	פרטינקס
άρμεν	ארמן
πίκφορντ	פיקפורד
καγκοσίμα	קגושימה
αυτοκόλλητα	מדבקות
μελέκ	מלק
διασώστες	המצילים
καρδιαγγειακή	קרדיו
μείνετε	תשאר
μείνετε	תישאר
μείνετε	הישאר
έλμερ	אלמר
αλεσσάντρια	אלסנדריה
κρίστα	קריסטה
κρίστα	כריסטה
κρίστα	כריסטה
αίγισθος	אייגיסתוס
φρεάτια	פירי
συντονιστές	מתאמי
γκάρυ	גרי
γκάρυ	גארי
αυθόρμητο	ספונטנית
αυθόρμητο	ספונטני
σοφιστικέ	מתוחכמת
σοφιστικέ	מתוחכמים
σοφιστικέ	מתוחכם
αεροπειρατές	חוטפים
αποφεύγω	מתחמק
αποφεύγω	הימנעות
αποφεύγω	מתחמקת
γουίνφρεϊ	ווינפרי
νούι	נוי
κόντο	קונדו
αμερόληπτο	פניות
τακάκια	רפידות
κράμπες	התכווצויות
κράμπες	התכווצויות
κράμπες	התכווצות
λούισβιλ	לואיוויל
μπαρτολντί	ברתולדי
αινιγματικό	נסתר
αιμοχρωμάτωση	המוכרומטוזיס
άντρε	אנדרה
άντρε	אנדרי
λισσαβώνα	ליסבון
ουτοπικό	אוטופי
διαφημίζεται	שפורסם
απελάσεις	הגירוש
μπολιβάρ	בוליבר
ευγνώμων	מודה
καθαρτικό	משלשל
αναξαγόρας	אנכסגורס
βελάκια	חצים
βελάκια	חיצים
βουλιμία	בולימיה
φλογερό	לוהט
κόνελι	קונלי
άμπιγκεϊλ	אביגייל
άμπιγκεϊλ	אביגיל
μόνας	מונש
εκκενωθεί	פונו
εκκενωθεί	פונה
ζαγκ	זג
μυρίζει	ריחות
μυρίζει	מריח
ρύποι	מזהמים
ουλρίκε	אולריקה
σιμπίου	סיביו
νοσοκόμες	אחיות
δομισμός	סטרוקטורליזם
αλεβύ	הלוי
γορίλας	גורילה
εβρέν	אוורן
φτιάξε	לתקן
φτιάξε	תקן
εντάλματα	צווים
τοτέμ	הטוטם
μπάρμαν	ברמן
μπάρμαν	מוזג
μπάρμαν	הברמן
μπάρμαν	ברמן
μπάρμαν	מוזג
σίδερα	איירונס
κινησιολογία	קינסיולוגיה
βέστα	וסטה
τυλιγμένα	עטוף
τυλιγμένα	עטופה
τυλιγμένα	עטופים
στέλνω	שליחה
στέλνω	שולח
στέλνω	שולחת
στέλνω	שליחת
τελειώσω	סיים
τελειώσω	לסיים
αλληλόμορφα	אללים
στοίβες	ערימות
στοίβες	ערימות
στοίβες	ערמות
τρόφιμοι	אסירים
ασμάρα	אסמרה
ρούμπα	רומבה
γκοϊάς	גויאס
καβασάκι	קוואסקי
καταδικασμένο	נחרץ
κόμπους	קשרים
κόμπους	נקשרו
λάντισλαβ	לדיסלב
κίνι	קיני
λάινους	לינוס
λάινους	ליינוס
ρίμες	מתחרז
φαρέτρα	לרעוד
αρραβωνιασμένος	מאורסת
αρραβωνιασμένος	מאורסים
αρραβωνιασμένος	עוסק
αρραβωνιασμένος	מאורס
ντάνμπαρ	דנבר
διαβητική	סכרת
διαβητική	סוכרת
πάλλεται	פועם
άιγκερ	אייגר
πέι	פיי
διάβολοι	שדים
λεύκανση	הלבנת
κολλώδες	דביק
κολλώδες	דביקים
κολλώδες	דביקה
κολλώδες	דביקות
τονωτικό	טוניק
αλοιφές	משחות
όρκα	אורקה
κανγκ	קאנג
πρέσβεων	שגרירים
μαρτίνεζ	מרטינז
υποθήκη	המשכנתא
υποθήκη	משכנתא
χαλαρός	רגועה
χαλαρός	נינוח
χαλαρός	רגוע
μαστρογιάννι	מסטרויאני
σιού	הסו
σιού	סיו
πατούσες	כפות
ντούκλα	דוקלה
κουβά	דלי
κουβά	באקט
κουβά	הדלי
γέτες	הגטים
κουρείο	המספרה
κουρείο	מספרה
φιλόξενο	בברכה
ξεχασμένο	נשכחת
ξεχασμένο	נשכח
ξεχασμένο	שכחה
διουρητικό	משתן
αχαάβ	אחאב
ευλογημένος	מבורכת
ευλογημένος	ברוך
ευλογημένος	מבורך
ευλογημένος	יתברך
αράς	אראס
αγριότητες	זוועות
μπουζί	אטמי
έρεε	זרמו
αποκόμματα	קטעי
συστημα	המערכת
συστημα	מערכת
ντάμπο	דמבו
γκρέγκ	גרג
σέξυ	סקסיות
σέξυ	סקסי
σέξυ	סקסית
σιωνισμού	הציונות
σιωνισμού	ציונות
γλάστρα	חשיש
γλάστρα	סיר
εφαρμοζόμενη	מועמדות
θρήνους	איכה
κάσιους	קשיו
κάσιους	קסיוס
γκουέρα	גוארה
γοητευτικός	מקסים
γοητευτικός	מקסימה
μπουλγκάκοφ	בולגקוב
ακλόνητη	מעורערת
ακλόνητη	איתנה
μασχάλη	השחי
εθνογραφία	אתנוגרפיה
δρομάκι	סמטת
δρομάκι	סמטה
νέγροι	כושים
νέγροι	כושים
ευγενικοί	מנומסת
ευγενικοί	מנומס
πολυεστέρα	פוליאסטר
απεργοί	השובתים
μούντι	מודי
μεγάφωνο	רמקול
μεγάφωνο	מגפון
παραναένσε	פרנאאנסה
πάτινσον	פטינסון
μέντεζ	מנדז
πυροβολισμός	יריה
πυροβολισμός	ירייה
πυροβολισμός	ירי
πυροβολισμός	יריה
πυροβολισμός	זריקה
πυροβολισμός	ירייה
πυροβολισμός	שוט
πυροβολισμός	נורה
πυροβολισμός	ירה
πυροβολισμός	ירי
μινόγκ	מינוג
άψυχα	דומם
λότσε	להוטסה
σαλιέρι	סליירי
κομσομόλ	קומסומול
λίντμπεργκ	לינדברג
