پِنڈلی	shin
تجمُّل	splendoare
تجمُّل	decor
تجمید	congelare
تجمیر	tămâie
تجمیر	tămâie
تجمیع	colectivizarea
تجمیع	agregate
تجمیع	pluralitate
تجنا	abandonează
تجنُّب	evitarea
تجنُّب	evitare
تجنُّب	retragere
تجنُّب	retragerea
تجنُّب	sevraj
تجنُّب	evitarea
تجنُّب	evitând
تجنیس	asemănare
تجنیس	omogenitatea
تجنیس	analogie
دغا	trădare
دغا	dezertare
دغا	trădare
دغا	tradare
دغا	trădare
دغا	tradare
دغا	trădarea
داب	fastul
داب	mândria
داب	mândrie
داب	presiuni
داب	presiunea
داب	presiune
داب	reținere
داب	control
داب	controlează
داب	controlul
داب	personalizată
داب	personalizate
داب	personalizat
داب	autoritate
داب	autoritatea
داب	manierele
داب	maniere
داب	forța
داب	forță
داب	forta
داب	uimire
داب	splendoare
داب	greutate
داب	greutatea
داب	manieră
داب	maniera
داب	grandoare
داب	verifică
داب	verifica
داب	verificare
داب	bifat
داب	codul
داب	cod
داب	putere
داب	puterea
داب	power
تِجوری	seif
تِجوری	bolta
تجوُّز	concesiune
تجوُّز	concesie
تجوُّع	vrei
تجوُّع	vreau
تجوُّع	cererea
تجوُّع	cerere
تجوُّع	foame
تجوُّع	foamete
تجوُّع	foamea
تجویز	părere
تجویز	parere
تجویز	aviz
تجویز	opinie
تجویز	decizia
تجویز	decizie
تجویز	deliberare
تجویز	judecată
تجویز	judecata
تجویز	rezoluția
تجویز	rezoluție
تجویز	propunere
تجویز	propunerea
تجویز	părere
تجویز	parere
تجویز	aviz
تجویز	opinie
تجویز	decizia
تجویز	decizie
تجویز	deliberare
تجویز	sugestia
تجویز	sugestie
تجویز	judecată
تجویز	judecata
تجویز	rezoluția
تجویز	rezoluție
تجویز	propunere
تجویز	propunerea
تجویز	planul
تجویز	plan
تجویزی	determinate
تجویزی	determinată
تجویزی	determinat
تجویزی	încercat
تجویزی	dovedit
تجویف	hole
تجویف	gaură
تجویف	gaura
تجہیز	aranjarea
تجہیل	ignoranta
تُجھ	ai
تُجھ	te
تُجھ	tu
تُجھے	ai
تُجھے	te
تُجھے	tu
تچانا	caldura
تچانا	heat
تچانا	căldură
تچانا	căldura
تُچھ	nefolositoare
تُچھ	inutilă
تُچھ	nefolositor
تُچھ	inutil
تحاسُد	invidia
تحاسُد	invidie
تحاسُد	gelozie
تحاسُد	gelozia
تحاشی	niciodată
تحاشی	niciodata
تحالُف	consultarea
تحالُف	consultare
تحاوُر	dialogul
تحاوُر	dialog
تحاوُر	dialoguri
تحاوُر	conversatie
تحاوُر	conversație
تحائف	daruri
تحائف	cadouri
تحبُّب	prietenia
تحبُّب	prietenie
تحت	sub
تحت	adancime
تحت	adâncimea
تحت	adâncime
تحت	profunzime
تحت	control
تحت	controlează
تحت	controlul
تحت	dedesubt
تحت	posesie
تحت	posesia
تحتانی	primare
تحتانی	primară
تحتانی	primar
تحتانی	inferiori
تحتانی	inferioară
تحتانی	inferior
تحتانی	inferioară
تحدُّب	bizon
تحدّی	provocare
تحدّی	provocarea
تحدّی	luptă
تحدّی	lupta
تحدّی	amenințare
تحدّی	amenintare
تحدید	limitare
تحدید	limitarea
تحدید	limitare
تحدید	limitarea
تحدید	restricție
تحدید	restricții
تحذیر	avertizare
تحذیر	avertisment
تحرُّز	evitarea
تحرُّز	evitare
تحرُّز	evaziune
تحرُّق	ard
تحرُّق	ardere
تحرُّق	arzând
تحرُّق	inflamarea
تحرُّک	mișcarea
تحرُّک	miscarea
تحرُّک	mişcare
تحرُّک	miscare
تحرُّک	mişcarea
تحرُّک	mișcare
تحریر	compoziția
تحریر	compoziţia
تحریر	compoziție
تحریر	libertate
تحریر	libertatea
تحریر	freedom
تحریر	documentul
تحریر	document
تحریر	întreprindere
تحریر	manuscris
تحریر	manuscrisul
تحریر	compoziția
تحریر	compoziţia
تحریر	compoziție
تحریر	libertate
تحریر	libertatea
تحریر	freedom
تحریر	documentul
تحریر	document
تحریر	scrierea
تحریر	scriind
تحریر	scriere
تحریر	scriu
تحریر	întreprindere
تحریر	manuscris
تحریر	manuscrisul
تحریراً	scrisa
تحریراً	scris
تحریراً	scrise
تحریراً	scrisă
تحریری	scrisa
تحریری	scris
تحریری	scrise
تحریری	scrisă
تحریری	documentar
تحریری	documentare
تحریری	documentarul
تحریز	apararea
تحریز	apărarea
تحریز	apărare
تحریز	aparare
تحریص	incitarea
تحریص	stimulare
تحریص	stimularea
تحریص	incitarea
تحریص	ispită
تحریص	ispita
تحریص	stimulare
تحریص	stimularea
تحریف	anagramă
تحریفات	modificări
تحریفات	schimbări
تحریفات	modificari
تحریفات	schimbari
تحریفات	abaterile
تحریفات	abateri
تحریق	ard
تحریق	ardere
تحریق	arzând
تحریق	ardere
تحریق	combustie
تحریک	sugestia
تحریک	sugestie
تحریک	propunere
تحریک	propunerea
تحریک	incitare
تحریک	încurajări
تحریک	încurajare
تحریک	încurajarea
تحریم	onoare
تحریم	onoarea
تحریم	interdicția
تحریم	interzicerea
تحریم	interdicție
تحریم	glorificare
تحسین	aprecierea
تحسین	apreciere
تحسین	aclamare
تحسین	noroc
تحسین	aplauzele
تحسین	aplauze
تحشُّم	splendoare
تحشُّم	glorie
تحشُّم	glory
تحشیہ	adnotare
تحصیر	înconjurătoare
تحصیر	încercuirea
تحصیل	învățare
تحصیل	câștig
تحصیل	colectie
تحصیل	colecţie
تحصیل	colecţia
تحصیل	colecție
تحصیل	colectare
تحصیل	colecția
تحصیل	achiziția
تحصیل	achiziție
تحصیلات	achizițiile
تحصیلات	achiziții
تحصین	adăpost
تحصین	adapost
تحصین	adăpostul
تحصین	refugiu
تحصین	refugiul
تحصین	fortificare
تحصین	protecție
تحصین	protecția
تحصین	protectie
تحفُّظ	securitate
تحفُّظ	securitatea
تحفُّظ	pază
تحفُّظ	paza
تحفُّظ	conservarea
تحفُّظ	conservare
تحفُّظ	protecție
تحفُّظ	protecția
تحفُّظ	protectie
تحفُّظات	rezervări
تحفُّظاتی	conservant
تحفُّظاتی	conservatori
تحفُّظاتی	conservatoare
تحفُّظاتی	conservator
تُحفگی	raritate
تُحفگی	excelenţă
تُحفگی	excelență
تُحفگی	elegantă
تُحفگی	eleganta
تُحفہ	rari
تُحفہ	rar
تُحفہ	rară
تُحفہ	rare
تُحفہ	rara
تُحفہ	cadou
تُحفہ	prezente
تُحفہ	prezentul
تُحفہ	prezent
تُحفہ	prezentă
تُحفہ	cadou
تُحفہ	cadoul
تحقُّق	certitudinea
تحقُّق	certitudine
تحقیر	insulta
تحقیر	insultă
تحقیر	insulta
تحقیر	insultă
تحقیر	umilirea
تحقیر	umilire
تحقیرانہ	umilitor
تحقیرانہ	umilitoare
تحقیرانہ	insultător
تحقیرانہ	jignitoare
تحقیرانہ	jignitor
تحقیرانہ	insultă
تحقیق	cercetari
تحقیق	cercetări
تحقیق	cercetare
تحقیق	cercetarea
تحقیق	adevarul
تحقیق	adevar
تحقیق	adevărul
تحقیق	adevăr
تحقیق	verificarea
تحقیق	verificare
تحقیق	fapt
تحقیقات	investigatii
تحقیقات	investigații
تحقیقات	anchete
تحقیقات	anchete
تحقیقی	sigur
تحقیقی	anumite
تحکُّم	autoritate
تحکُّم	autoritatea
تحکیم	arbitraj
تحلُّل	descompunerea
تحلُّل	descompunere
تحلُّل	dezintegrare
تحلیل	digestie
تحلیل	asimilare
تحلیل	disiparea
تحلیل	analize
تحلیل	analiză
تحلیل	analiza
تحلیل	digestie
تحلیل	dizolvare
تحلیل	dizolvarea
تحلیل	asimilare
تحلیل	disiparea
تحلیل	analize
تحلیل	analiză
تحلیل	analiza
تحلیلی	analitică
تحلیلی	analitice
تحلیلی	analitic
تحمُّل	răbdare
تحمُّل	rabdare
تحمیل	încarc
تحمیل	încărcare
تحمیل	incarcare
تحوُّر	furia
تحوُّر	mânia
تحوُّر	furie
تحوُّر	mânie
تحوُّر	graba
تحوُّل	apostazie
تحویل	cash
تحویل	numerar
تحویل	depozit
تحویل	depunere
تحویل	incredere
تحویل	încredere
تحویل	custodia
تحویل	custodie
تحویل	îngrijire
تحویل	ingrijire
تحویل	grija
تحویل	capitala
تحویل	capitală
تحویل	capital
تحیّت	urare
تحیُّر	uimire
تحیُّر	uimirea
تحیُّر	minunea
تحیُّر	mirare
تحیُّر	minune
تحیُّر	wonder
تخاطُب	adresă
تخاطُب	adresa
تخالُف	antagonism
تخالُف	opoziția
تخالُف	opozitie
تخالُف	opoziție
تخبیط	nebunie
تخبیط	nebunia
تخت	takht
تخت	monarhiei
تخت	monarhie
تخت	monarhia
تخت	tronul
تخت	tron
تختہ	bord
تختہ	tablă
تختہ	bancă
تختہ	scândură
تختہ	tabelul
تختہ	masă
تختہ	masa
تختہ	tabel
تختی	comprimat
تختی	tabletă
تختی	tableta
تخدیر	anestezia
تخدیر	anestezie
تخدیع	inselat
تخدیع	fraude
تخدیع	frauda
تخدیع	fraudă
تخریب	subversiune
تخریب	distrugere
تخریب	distrugerea
تخریب	distrugeri
تخریب	devastare
تخریبی	distructiv
تخریبی	distructive
تخریبی	distructivă
تخریبی	violent
تخریبی	violentă
تخریبی	violente
تخریج	deducerea
تخریج	deducere
تخشُّع	smerenie
تخصیب	fertilizare
تخصیص	specialitate
تخصیص	particularitatea
تخطیط	proiectare
تخطیط	design
تخطیط	proiectarea
تخطیط	demarcare
تخفیف	relief
تخفیف	reducere
تخفیف	reducerea
تخفیف	relief
تخفیف	reducere
تخفیف	reducerea
تخلُّف	întârziere
تخلُّق	adaptabilitatea
تخلُّل	discordie
تخلُّل	perturbare
تخلُّل	disensiuni
تخلیص	clearance
تخلیص	eliberare
تخلیص	eliberarea
تخلیص	eliberează
تخلیص	libertate
تخلیص	libertatea
تخلیص	freedom
تخلیص	economisire
تخلیص	salvarea
تخلیط	amestecarea
تخلیط	amestecare
تخلیط	amestecarea
تخلیط	amestecare
تخلیف	dezacord
تخلیف	opoziția
تخلیف	opozitie
تخلیف	opoziție
تخلیق	inventie
تخلیق	producere
تخلیق	producție
تخلیق	producția
تخلیق	productie
تخلیق	inventie
تخلیق	producere
تخلیق	producție
تخلیق	producția
تخلیق	productie
تخلیق	crearea
تخلیق	creatie
تخلیق	creare
تخلیقی	inventiv
تخلیقی	creativ
تخلیقی	creativă
تخلیقی	creatie
تخلیقی	creative
تخلیہ	intimitate
تخلیہ	confidențialitate
تخلیہ	confidențialitatea
تخلیہ	singurătate
تخلیہ	singurătatea
تُخم	ou
تُخم	oul
تُخم	origine
تُخم	originea
تُخم	sperma
تُخم	spermă
تُخم	semințe
تُخم	sămânță
تُخمہ	origine
تُخمہ	originea
تُخمہ	naștere
تُخمہ	nastere
تُخمہ	naşterea
تُخمہ	indigestie
تُخمہ	lăcomia
تُخمہ	lăcomie
تخمیر	natură
تخمیر	natura
تخمیر	dispoziție
تخمیر	fermentare
تخمیناً	aproximativ
تخمیناً	despre
تخمین	ghici
تخمین	estimează
تخمین	estimarea
تخمین	estimare
تخمینہ	evaluarea
تخمینہ	evaluare
تخمینہ	estimează
تخمینہ	estimarea
تخمینہ	estimare
تخمینہ	evaluarea
تخمینہ	evaluare
تخنیق	strangulare
تخویف	terifiant
تخویف	terifiant
تخویف	intimidarea
تخویف	intimidare
تخئیل	idee
تخئیل	ideea
تخئیل	idea
تخئیل	imaginatie
تخئیل	conceperea
تخیُّل	gândit
تخیُّل	crezut
تخیُّل	idee
تخیُّل	ideea
تخیُّل	idea
تخیُّل	fancy
تخیُّل	fantezie
تخیُّل	imaginatie
تد	atunci
تد	apoi
تدارُک	documente
تدارُک	documentele
تدارُک	pedeapsă
تدارُک	pedeapsa
تدارُک	remediu
تدارُک	remediul
تدارُک	martorul
تدارُک	martoră
تدارُک	martor
تدارُک	martori
تدارُک	compensare
تدارُک	compensații
تدارُک	despăgubire
تدارُک	compensație
تدافُع	evaziune
تدافُع	îndepărtare
تدافُع	îndepărtarea
تدافُع	opuse
تدان	atunci
تدان	apoi
تداوُل	traditia
تداوُل	tradiție
تداوُل	traditie
تداوُل	tradiția
تداوُل	personalizată
تداوُل	personalizate
تداوُل	personalizat
تدبُّر	prudence
تدبُّر	previziune
تدبُّر	deliberare
تدبیر	părere
تدبیر	parere
تدبیر	aviz
تدبیر	opinie
تدبیر	remediu
تدبیر	remediul
تدبیر	artificiu
تدبیر	gestionare
تدبیر	conducerea
تدبیر	managementul
تدبیر	gestionarea
تدبیر	management
تدبیر	dispozitivul
تدبیر	dispozitiv
تدبیر	way
تدبیر	planul
تدبیر	plan
تدبیر	părere
تدبیر	parere
تدبیر	aviz
تدبیر	opinie
تدبیر	remediu
تدبیر	remediul
تدبیر	artificiu
تدبیر	gestionare
تدبیر	conducerea
تدبیر	managementul
تدبیر	gestionarea
تدبیر	management
تدبیر	dispozitivul
تدبیر	dispozitiv
تدبیر	tactică
تدبیر	tactica
تدبیر	way
تدبیر	planul
تدبیر	plan
تدخین	fumat
تدخین	fumatul
تدرُّج	gradient
تدرُّج	gradare
تدرو	fazan
تدرو	scula
تدریب	obiceiul
تدریب	obicei
تدریج	cântar
تدریج	scară
تدریج	scală
تدریج	scala
تدریج	gradare
تدریجی	progresive
تدریجی	progresivă
تدریجی	progresiv
تدریجی	treptat
تدریجی	treptată
تدریس	instruire
تدریس	predau
تدریس	predare
تدریس	educație
تدریس	educația
تدریس	educatie
تدفین	înmormântare
تدقیق	cercetari
تدقیق	cercetări
تدقیق	cercetare
تدقیق	cercetarea
تدلیس	stratagemă
تدمُّغ	arogantă
تدویر	revoluție
تدویر	revolutia
تدویر	revoluția
تدویر	revolutie
تدوین	montajul
تدوین	editare
تدوین	editarea
تدوین	compilarea
تدوین	compoziția
تدوین	compoziţia
تدوین	compoziție
تدوین	colectie
تدوین	colecţie
تدوین	colecţia
تدوین	colecție
تدوین	colectare
تدوین	colecția
تدُّہر	ateismul
تدہین	ungere
تدیُّن	probitate
تِدھر	acolo
تذبذُب	ezitare
تذبذُب	îndoiala
تذبذُب	îndoială
تذبذُب	indoiala
تذبذُب	ambiguitate
تذبذُب	incertitudine
تذبذُب	incertitudinea
تذبذُب	incertitudini
تذبذُب	suspans
تذکار	cont
تذکار	contul
تذکُّر	sensibilizare
تذکُّر	sfaturi
تذکُّر	sfat
تذکُّر	sfatul
تذکِرہ	biografia
تذکِرہ	biografie
تذکِرہ	zvon
تذکِرہ	memoriile
تذکِرہ	memorii
تذکِرہ	faimă
تذکِرہ	faima
تذکِرہ	fame
تذکِرہ	discuții
تذکِرہ	discutie
تذکِرہ	discuţie
تذکِرہ	discutii
تذکِرہ	discuție
تذکیر	menționez
تذلُّل	smerenie
تذلیل	degradarea
تذلیل	degradare
تذلیل	umilirea
تذلیل	umilire
تذمیم	condamnare
تذمیم	condamnarea
تذویب	topirea
تذویب	topire
تر	suculent
تر	suculentă
تر	bogata
تر	bogată
تر	rich
تر	bogat
تر	proaspete
تر	proaspătă
تر	proaspat
تر	proaspăt
تر	fresh
تر	ud
تر	umed
تر	ude
تر	umedă
تر	udă
تر	umed
تر	umedă
تربتر	saturate
تربتر	saturat
تردامن	păcătos
تردامن	imoral
تردامن	imorală
تردامن	vinovat
تردامن	vinovată
تردامنی	vina
تردامنی	vină
تردامنی	imoralitate
تردست	agil
تردماغ	sage
تردماغ	salvie
تردماغ	înțelept
ترزبان	elocvent
تُر	navetă
تُر	naveta
تِرا	dumneavoastră
تِرا	ta
تُراب	praful
تُراب	praf
تُراب	solul
تُراب	sol
تُراب	sol
تُراب	earth
تُراب	pămînt
تُراب	pământul
تُراب	pământ
تُراب	pamant
تُرابی	pământesc
تراجم	traduceri
تراخی	întârziere
ترّار	rapidă
ترّار	repede
ترّار	rapid
ترارا	galop
ترارا	oferind
ترارا	flux
ترارا	stream
ترارا	flux
ترارا	fluxul
ترارا	debit
تراز	formular
تراز	formă
تراز	forma
تراز	formularul
تراز	tipar
تراز	stil
تراز	stilul
ترازو	echilibru
ترازو	balanta
ترازو	balans
ترازو	sold
ترازو	soldul
تراس	teroare
تراس	teroarea
تراس	alarmă
تراس	alarma
تراس	groază
تراس	frica
تراس	teama
تراس	frică
تراس	teamă
تِراس	sete
تِراس	setea
تراش	formular
تراش	formă
تراش	forma
تراش	formularul
تراش	formă
تراش	forma
تراش	construieste
تراش	construi
تراش	construiesc
تراش	moda
تراش	modei
تراش	modă
تراش	fashion
تراش	bărbierit
تراش	face
تراش	stil
تراش	stilul
تراش	tăiere
تراش	taie
تراش	tăiat
تراشنا	felie
تراشنا	clip
تراشنا	trim
تراشنا	sculpta
تراشنا	felie
تراشنا	clip
تراشنا	trim
تراشنا	sculpta
تراشنا	taie
تراشنا	tăiat
تراشہ	splinter
تراشہ	chip
تراشہ	cip
تراشہ	fărâmă
تراشی	tăiere
تراشی	modelarea
تراضی	conciliere
تراضی	compromis
تراضی	compromisuri
تراضی	compromisul
تراکُب	compoziția
تراکُب	compoziţia
تراکُب	compoziție
تراکُم	aglomerarea
تراکیب	planurile
تراکیب	planuri
تراکیب	metodele
تراکیب	metode
تِرانا	plutesc
ترانہ	baladă
ترانہ	melody
ترانہ	melodia
ترانہ	melodie
ترانہ	baladă
ترانہ	imnul
ترانہ	imn
ترانہ	melody
ترانہ	melodia
ترانہ	melodie
ترانی	protector
ترانی	protectorul
ترانی	salvatorul
ترانی	salvator
تراوٹ	umezeala
تراوٹ	umezeală
تراوٹ	umiditate
تراوِش	distilarea
تراوِش	distilare
ترائی	marsh
ترائی	valea
ترائی	valley
ترائی	vale
ترائی	meadow
ترائی	irigare
تُرائی	superior
تُرائی	superioare
تُرائی	superioară
تُرائی	superiori
تُرائی	sef
تُرائی	șef
تُرائی	excelent
تُربت	mormant
تُربت	mormânt
تُربت	teren
تُربت	terenuri
تُربت	land
تُربت	pământ
تُربت	mormant
تُربت	mormânt
تُربت	mormântul
تُربت	praful
تُربت	praf
تربوز	pepene
تُربہ	cimitirul
تُربہ	cimitir
تربیب	antrenamente
تربیب	antrenament
تربیب	pregătire
تربیب	formare
تربیب	educație
تربیب	educația
تربیب	educatie
تربیّت	antrenamente
تربیّت	antrenament
تربیّت	pregătire
تربیّت	formare
تربیّت	reproducție
تربیّت	reproducere
تربیّت	instruire
تِربُھج	trilaterală
تِربُھج	triunghi
تِربُھج	triunghiul
تِربِھر	înfuriat
تِربھوَن	ceruri
تِربھوَن	rai
تِربھوَن	raiul
تِربھوَن	earth
تِربھوَن	pămînt
تِربھوَن	pământul
تِربھوَن	pământ
تِربھوَن	pamant
تُرُپ	atu
تُرُپ	trump
تُرپائی	tăierea
تُرپنا	hem
تُرپنا	fell
تُرت	repede
تُرت	curând
تُرت	imediat
ترتیب	desfășurare
ترتیب	desfășurarea
ترتیب	decor
ترتیب	clasificare
ترتیب	clasificarea
ترتیب	formarea
ترتیب	formație
ترتیب	comanda
ترتیب	ordinea
ترتیب	comandă
ترتیب	ordine
ترتیب	ordin
ترتیب	compilarea
ترتیب	desfășurare
ترتیب	desfășurarea
ترتیب	decor
ترتیب	clasificare
ترتیب	clasificarea
ترتیب	aranjamentul
ترتیب	aranjament
ترجمان	reprezentativ
ترجمان	reprezentativă
ترجمان	reprezentantul
ترجمان	reprezentative
ترجمان	reprezentant
ترجمان	interpret
ترجمان	reprezentativ
ترجمان	reprezentativă
ترجمان	reprezentantul
ترجمان	reprezentative
ترجمان	reprezentant
ترجمانی	interpretarea
ترجمانی	reprezentarea
ترجمانی	reprezentare
ترجمانی	explicatie
ترجمانی	explicatia
ترجمانی	explicație
ترجمہ	extrădare
ترجمہ	versiunea
ترجمہ	versiune
ترجمہ	traducere
ترجمہ	traducerea
ترجمہ	interpretarea
ترجمہ	interpretare
ترجّی	doresc
ترجّی	așteptări
ترجیح	prioritar
ترجیح	prioritatea
ترجیح	prioritate
ترجیح	superioritate
ترجیح	superioritatea
ترجیح	prioritar
ترجیح	prioritatea
ترجیح	prioritate
ترجیح	superioritate
ترجیح	superioritatea
ترجیح	preferințe
ترجیح	preferință
ترجیع	retur
ترجیع	întoarcere
تِرچھا	oblic
تِرچھا	suparat
تِرچھا	furioasă
تِرچھا	supărată
تِرچھا	furios
تِرچھا	supărat
تِرچھا	bent
تِرچھا	îndoit
تِرچھا	înclinat
تِرچھا	înclinată
تِرچھا	înclinat
تِرچھا	nefericit
تِرچھا	nefericita
تِرچھا	nefericită
ترحُّم	mercy
ترحُّم	milă
ترحُّم	mila
ترحُّم	bunătate
ترحُّم	bunătatea
ترحُّم	compasiune
ترحُّم	compasiunea
ترحُّم	milă
ترحیب	ospitalitatea
ترحیب	ospitalitate
ترخا	inflamat
ترخا	rana
ترخا	rană
ترخا	taie
ترخا	tăiat
ترخان	carpenter
ترخان	tâmplar
ترخان	noble
ترخان	nobil
ترخان	nobilă
ترخان	nobili
ترخان	nobile
ترخنا	împărțit
ترخنا	divizat
ترخنا	split
ترخنا	împarte
ترخنا	crăpătură
ترخنا	crack
ترخنا	izbucni
ترخیم	abrevierea
تردُّد	ezitare
تردُّد	efort
تردُّد	efortul
تردُّد	îngrijire
تردُّد	ingrijire
تردُّد	grija
تردُّد	anxietatea
تردُّد	anxietate
تردیب	flux
تردیب	fluxul
تردیب	debit
تردید	respingerea
تردید	respingere
تردید	negare
تردید	negarea
تردید	respingerea
تردید	respingere
تردید	negare
تردید	negarea
تردید	contradicție
ترَـس	mercy
ترَـس	milă
ترَـس	mila
ترَـس	compasiune
ترَـس	compasiunea
ترَـس	milă
ترس	teroare
ترس	teroarea
ترس	frica
ترس	teama
ترس	frică
ترس	teamă
ترسا	necredincios
ترسا	păgâne
ترسا	păgân
ترسا	păgână
ترسا	dor
ترسا	dorul
ترسا	creștin
ترسا	creștină
ترسا	creştin
ترسا	christian
ترسا	crestin
ترسا	sete
ترسا	însetat
ترساں	timid
ترساں	timidă
ترساں	frică
ترساں	timid
ترساں	timidă
ترساوٹ	privarea
ترسناک	oribilă
ترسناک	oribil
ترسناک	terifiant
تِرسُول	trident
ترسیدہ	frică
ترسیدہ	timid
ترسیدہ	timidă
ترسیل	trimiterea
ترسیل	trimit
ترسیل	expediere
ترسیل	dispecer
ترسیل	dispeceratul
ترسیل	trimiterea
ترسیل	trimit
ترسیل	expediere
ترسیل	dispecer
ترسیل	dispeceratul
ترسیل	transmitere
ترسیل	transmisie
ترسیل	transmiterea
ترسیل	transmisiune
ترسیم	grafic
تُرش	acru
تُرش	acidul
تُرش	acid
تِرشا	dorinta
تِرشا	dorința
تِرشا	dorință
تِرشا	dor
تِرشا	dorul
تِرشا	sete
تِرشا	setea
تُرشابہ	acidul
تُرشابہ	acid
ترشاترشایا	decupată
ترشاترشایا	rafinat
ترشاترشایا	rafinată
ترشاترشایا	rafinate
ترشاترشایا	sculptat
ترشاترشایا	decent
ترشاترشایا	decente
ترشاترشایا	decentă
ترشاترشایا	civilizate
ترشاترشایا	civilizată
ترشاترشایا	civilizat
تُرشاوا	citrice
ترشُّح	vădită
ترشُّح	manifest
ترشُّح	aparentă
ترشُّح	aparenta
ترشُّح	aparente
تِرِشنا	dorinta
تِرِشنا	dorința
تِرِشنا	dorință
تِرِشنا	sete
تِرِشنا	setea
تُرشی	aciditate
ترُّصد	speranta
ترُّصد	sper
ترُّصد	speranța
ترُّصد	speranță
ترُّصد	așteptări
ترصیص	stabilitate
ترصیص	stabilitatea
ترصیص	putere
ترصیص	puterea
ترصیص	forta
ترصیع	podoaba
ترصیف	alinierea
ترصیف	aliniere
تُرغہ	sturz
ترغیب	ispită
ترغیب	ispita
ترغیب	stimulare
ترغیب	stimularea
ترغیب	convingere
ترغیب	momeala
ترغیب	momeală
ترغیب	incitare
ترغیب	ispită
ترغیب	ispita
ترغیب	stimulare
ترغیب	stimularea
ترُّفع	inaltime
ترُّفع	înălţime
ترُّفع	înălțimea
ترُّفع	înălțime
ترُّفع	mândria
ترُّفع	mândrie
ترُّفع	sublimare
ترُّقب	speranta
ترُّقب	sper
ترُّقب	speranța
ترُّقب	speranță
ترُّقب	așteptări
ترقنا	crăpătură
ترقنا	crack
ترقّی	îmbunătățiri
ترقّی	ameliorare
ترقّی	îmbunătățire
ترقّی	crește
ترقّی	creștere
ترقّی	progresul
ترقّی	progres
ترقّی	progresele
ترقّی	progress
ترقّی	progrese
ترقّی	dezvoltarea
ترقّی	elaborare
ترقّی	dezvoltare
ترقّی	intensificare
ترقّی	ascensiune
ترقّی	avansare
ترقّی	promovare
ترقّی	promovarea
ترقیدہ	împărțit
ترقیدہ	divizat
ترقیدہ	split
ترقیدہ	împarte
ترقیدہ	crăpat
ترقیدہ	spart
ترقیع	altoire
ترقیق	înmuiere
ترقیق	diluare
ترقیم	notația
ترقیم	marcarea
ترقیم	marcare
ترقیم	marcajul
ترقیم	scrierea
ترقیم	scriind
ترقیم	scriere
ترقیم	scriu
ترَک	fascicul
ترَک	log
ترَک	jurnal
ترک	dezertare
ترک	presupunere
ترک	omisiune
ترک	argumentul
ترک	argument
ترک	abdicarea
ترک	plecarea
ترک	discuții
ترک	discutie
ترک	discuţie
ترک	discutii
ترک	discuție
ترک	marcaj
ترک	dezertare
ترک	presupunere
ترک	omisiune
ترک	abandon
ترک	abandonarea
ترک	argumentul
ترک	argument
ترک	abdicarea
ترک	plecarea
ترک	discuții
ترک	discutie
ترک	discuţie
ترک	discutii
ترک	discuție
ترک	marcaj
تُرک	turcesc
تُرک	turc
تُرک	turci
تُرک	turcă
تُرک	iubită
تُرک	iubit
تُرک	turc
تُرک	turk
تُرک	turcul
تُرک	soldat
تُرک	musulmană
تُرک	musulmani
تُرک	musulmane
تُرک	musulman
ترکاری	vegetală
ترکاری	legume
ترکاری	vegetale
ترکاری	vegetal
ترکاری	legumă
تِرکال	trecutul
تِرکال	trecut
تِرکال	amiază
تِرکال	amiaza
ترکُّز	concentrație
ترکُّز	concentrare
ترکُّز	concentrația
تِرکون	triunghi
تِرکون	triunghiul
تِرکون	triunghiular
ترکہ	mostenire
ترکہ	moștenire
ترکہ	moștenirea
تُرکی	turcia
تُرکی	curcan
تُرکی	turcesc
تُرکی	turc
تُرکی	turci
تُرکی	turcă
ترکیب	formarea
ترکیب	formație
ترکیب	sistemul
ترکیب	sistem
ترکیب	structură
ترکیب	structura
ترکیب	structurii
ترکیب	regim
ترکیب	modul
ترکیب	mode
ترکیب	mod
ترکیب	procedură
ترکیب	procedura
ترکیب	mecanismului
ترکیب	mecanism
ترکیب	mecanismul
ترکیب	tehnică
ترکیب	tehnica
ترکیب	constituţia
ترکیب	constitutie
ترکیب	constituție
ترکیب	constituția
ترکیب	soluție
ترکیب	solutie
ترکیب	soluția
ترکیب	tactică
ترکیب	tactica
ترکیب	metodă
ترکیب	metoda
ترکیب	planul
ترکیب	plan
ترکیب	procedeu
ترکیب	proces
ترکیب	procesului
ترکیب	procesul
ترکیب	formarea
ترکیب	formație
ترکیب	sistemul
ترکیب	sistem
ترکیب	structură
ترکیب	structura
ترکیب	structurii
ترکیب	regim
ترکیب	modul
ترکیب	mode
ترکیب	mod
ترکیب	procedură
ترکیب	procedura
ترکیب	mecanismului
ترکیب	mecanism
ترکیب	mecanismul
ترکیب	sinteză
ترکیب	sinteza
ترکیب	tehnică
ترکیب	tehnica
ترکیب	constituţia
ترکیب	constitutie
ترکیب	constituție
ترکیب	constituția
ترکیب	soluție
ترکیب	solutie
ترکیب	soluția
ترکیب	tactică
ترکیب	tactica
ترکیب	metodă
ترکیب	metoda
ترکیب	planul
ترکیب	plan
ترکیب	procedeu
ترکیب	proces
ترکیب	procesului
ترکیب	procesul
ترکیبی	amestecate
ترکیبی	amestecat
ترکیبی	mixt
ترکیبی	mixtă
ترکیبی	compus
ترکیبی	compuse
ترکیبی	compusă
ترکیز	concentrație
ترکیز	concentrare
ترکیز	concentrația
ترِلوک	earth
ترِلوک	pămînt
