மற்றும்	وال
மார்பு	الصدر
கூட்டங்கள்	الجلسات
கூட்டங்கள்	الاجتماعات
கூட்டங்கள்	اللقاءات
கூட்டங்கள்	اجتماعات
பிரபலம்	الشعبية
பிரபலம்	الشعبي
பிரபலம்	مشهور
பிரபலம்	شعبية
பிரபலம்	شائع
பிரபலம்	شعبي
பிரபலம்	المشاهير
உத்தி	استراتيجية
உத்தி	الاستراتيجية
அறியப்படாத	مجهول
தரவரிசை	الترتيب
வளர்சிதை	الايض
பின்லாந்து	الفنلندي
பின்லாந்து	الفنلندية
பின்லாந்து	فنلندا
ஊர்வன	الزواحف
முதலீட்டாளர்கள்	المستثمرون
முதலீட்டாளர்கள்	المستثمرين
முதலீட்டாளர்கள்	مستثمرين
மின்னல்	منورة
மின்னல்	الاضاءة
மின்னல்	اضاءة
மின்னல்	برق
மின்னல்	البرق
சுமந்து	تحمل
சுமந்து	احمل
உடற்பயிற்சி	التمرين
உடற்பயிற்சி	تمارين
உடற்பயிற்சி	تمرين
உடற்பயிற்சி	التمرين
உடற்பயிற்சி	تمرين
உடற்பயிற்சி	اللياقة
உடற்பயிற்சி	لياقة
உடற்பயிற்சி	لياقته
மதிப்பீடுகள்	مراجعات
மதிப்பீடுகள்	المراجعات
மதிப்பீடுகள்	الاستعراضات
மதிப்பீடுகள்	التصنيفات
மதிப்பீடுகள்	التقييمات
மதிப்பீடுகள்	تقييمات
மதிப்பீடுகள்	التصنيف
சீதை	سيتا
வியன்னா	فيينا
களிமண்	طين
களிமண்	كلاي
ரிக்	ريك
லிங்கன்	لينكولن
சீடர்	سيدار
அனுப்பிய	ارسلت
அனுப்பிய	ارسل
இயக்கப்பட்டது	مكن
தொட்டி	bin
தொட்டி	بن
வசதியாக	مريح
வசதியாக	مريحة
வசதியாக	مرتاح
வியாபாரம்	العمل
வியாபாரம்	الاعمال
வியாபாரம்	عمل
தூய்மையான	خالص
தூய்மையான	نقي
தூய்மையான	نقية
ஆல்ஃபா	الفا
படிகள்	الخطوات
படிகள்	خطوات
பஞ்சு	الاسفنج
பஞ்சு	قطن
பஞ்சு	القطن
உறுப்புக்கள்	الصدور
கிறிஸ்துமஸ்	الكريسماس
கிறிஸ்துமஸ்	كريسماس
ஆதரிக்கும்	يدعم
ஆதரிக்கும்	تؤيد
இன்டெல்	انتل
விடுதிகள்	فنادق
விடுதிகள்	الفنادق
வார்டு	عنبر
வார்டு	ورد
வார்டு	وارد
உற்பத்தியாளர்கள்	المصنعين
தடைகள்	العقبات
தடைகள்	عقبات
தடைகள்	العراقيل
தடைகள்	العوائق
தட்டையான	مسطح
தட்டையான	شقة
தட்டையான	مسطحة
பாலூட்டி	الثديات
பாலூட்டி	الثدييات
பேய்	شبح
பேய்	جوست
பேய்	الشبح
பேய்	شيطان
பிரகடனம்	اعلان
குறைப்பு	التخفيض
சஞ்சய்	سانجاي
முரண்பாடு	تنازع
முரண்பாடு	نزاع
முரண்பாடு	الصراع
முரண்பாடு	الصراعات
முரண்பாடு	صراع
முரண்பாடு	النزاع
நகல்	مكرر
நகல்	تكرار
நகல்	مكررة
நகல்	نسخة
நகல்	علم
நகல்	انسخ
நகல்	نسخ
நாவல்கள்	روايات
நாவல்கள்	الروايات
யோகா	اليوغا
யோகா	يوغا
யோகா	اليوجا
ஆஸ்கார்	اوسكار
ஆஸ்கார்	الاوسكار
கழுத்து	الرقبة
கழுத்து	رقبة
கழுத்து	عنق
கழுத்து	العنق
அண்டம்	الكون
ஐரோப்பியர்	الاوروبي
ஐரோப்பியர்	الاوروبية
திருத்த	التعديل
பொதுவுடைமை	الشيوعية
ஆமை	تورتل
ஆமை	سلحفاة
ஆமை	السلحفاة
ஆமை	سلحفاة
ஆமை	السلحفاة
ஏற்பாடுகள்	ترتيب
ஏற்பாடுகள்	الترتيبات
ஏற்பாடுகள்	الترتيب
ஏற்பாடுகள்	ترتيبات
ஏற்பாடுகள்	الترتيبات
ஏற்பாடுகள்	ترتيبات
சுரப்பி	الغدة
சுரப்பி	غدة
வல்லுநர்கள்	المحترفين
வல்லுநர்கள்	محترفين
வல்லுநர்கள்	المهنيين
வல்லுநர்கள்	محترفون
மாத்திரை	الحبة
மாத்திரை	حبة
குறிப்பிடுகின்றது	التعامل
டோக்கியோ	طوكيو
ஆரோக்கியமான	صحه
ஆரோக்கியமான	صحية
ஆரோக்கியமான	صحي
பேரன்	حفيد
எருமை	بافالو
எருமை	الجاموس
தொழிலாக	مسير
தொழிலாக	المهنة
தொழிலாக	مهنة
எழுதுதல்	يحترق
எழுதுதல்	احتراق
எழுதுதல்	حرق
எழுதுதல்	الحرق
எழுதுதல்	تحترق
எழுதுதல்	الكتابه
எழுதுதல்	كتابة
எழுதுதல்	اكتب
எழுதுதல்	الكتابة
செயற்குழு	التنفيذي
செயற்குழு	تنفيذي
செயற்குழு	تنفيذية
காவல்துறையினர்	شرطه
காவல்துறையினர்	بوليس
காவல்துறையினர்	شرطة
காவல்துறையினர்	الشرطة
கோணத்தில்	الزاوية
கோணத்தில்	زاوية
கோணத்தில்	بزاوية
செடிகள்	نباتات
செடிகள்	النباتات
சிம்	سيم
ஜெர்ரி	جيري
பதிவிறக்கம்	تنزيل
சுமை	حمل
சுமை	تحميل
சுமை	حمولة
சுமை	التحميل
சுமை	عبء
சுமை	العبء
தாரா	تارا
வழக்கறிஞர்கள்	محامين
வழக்கறிஞர்கள்	المحامون
வழக்கறிஞர்கள்	محامون
வழக்கறிஞர்கள்	المحامين
டிராகன்	تنين
டிராகன்	التنين
கொண்டாடும்	احتفل
கொண்டாடும்	الاحتفال
சனிக்கிழமை	سبت
சனிக்கிழமை	السبت
யோசேப்பு	جوزيف
வலிப்பு	الصرع
கொண்டிருக்கின்றது	كمين
கொண்டிருக்கின்றது	الكمين
வகுத்தல்	شعبة
வகுத்தல்	الشعبة
முடிக்கப்பட்டது	اكتمل
முடிக்கப்பட்டது	اكملت
முடிக்கப்பட்டது	اكتملت
முடிக்கப்பட்டது	منتهي
முடிக்கப்பட்டது	انتهيت
முடிக்கப்பட்டது	انتهت
முடிக்கப்பட்டது	انتهى
செயலை	اكشن
செயலை	العمل
செயலை	الاجراء
செயலை	اجراء
செயலை	الحركة
நிறைவேற்றப்பட்டது	اعدم
சகோதரிகள்	الاخوات
சகோதரிகள்	اخوات
நேர்மறை	ايجابي
நேர்மறை	الايجابي
நேர்மறை	ايجابية
நேர்மறை	الايجابية
நேர்மறை	موجب
மனநிலை	مزاج
மனநிலை	مزاجي
மனநிலை	المزاج
குற்ற	مذنب
ஓவியர்கள்	الرسامين
மயிலை	طاووس
பிராங்க்	فرانك
தாது	معادن
தாது	معدن
தாது	المعادن
தாது	المعدنية
மந்திர	سحري
சர்ச்சைக்குரிய	اشكالية
சர்ச்சைக்குரிய	الخلافية
கிட்டார்	الجيتار
கிட்டார்	جيتار
கிட்டார்	الغيتار
பண்டிகை	المهرجان
பண்டிகை	مهرجان
பண்டிகை	احتفالية
முடியாட்சி	ملكية
முடியாட்சி	الملكية
அடித்தளம்	الاساس
அடித்தளம்	مؤسسة
அடித்தளம்	المؤسسة
தியேட்டர்	المسرح
தியேட்டர்	مسرح
தியேட்டர்	المسرح
தியேட்டர்	مسرح
வரிசைகள்	المصفوفة
பிடி	التقاط
ஒருபோதும்	ابدا
மாங்கனீசு	المنغنيز
துருவ	القطبية
அபாயம்	الخطر
அபாயம்	خطر
சூடான்	السودان
உருமாற்றம்	تحويل
உருமாற்றம்	تحول
உருமாற்றம்	التحول
உருமாற்றம்	التحويل
சிகரம்	قمة
சிகரம்	ذروة
சிகரம்	القمة
சிகரம்	الذروة
தியாகம்	التضحية
தியாகம்	تضحية
குன்று	تل
குன்று	هيل
குன்று	التل
குன்று	تلة
கணக்குகள்	حسابات
கணக்குகள்	الحسابات
வாங்கியது	اشتريت
வாங்கியது	اشتريت
வாங்கியது	اشترى
மார்ஷல்	مارشال
வெறுமனே	ببساطة
வெறுமனே	ببساطه
காலில்	الساق
காலில்	ساق
காலில்	القدم
பியர்	بيرة
பியர்	الجعة
பியர்	جعة
பியர்	البيرة
பெருங்குடல்	القولون
மாணவர்களும்	طلاب
மாணவர்களும்	التلاميذ
மாணவர்களும்	الطلاب
மாணவர்களும்	طلبة
மாணவர்களும்	الطلبة
புலனாய்வு	استخبارات
புலனாய்வு	الاستخبارات
புலனாய்வு	الذكاء
புலனாய்வு	المخابرات
புலனாய்வு	مخابرات
புலனாய்வு	ذكاء
ஐயம்	الشك
ஐயம்	اشك
ஐயம்	شك
ஐதராக்சைடு	هيدروكسيد
மோசமாக	اسوء
நம்புகிறேன்	الامل
நம்புகிறேன்	هوب
நம்புகிறேன்	امل
கென்னடி	كندي
கென்னடி	كيندي
கென்னடி	كينيدي
கென்னடி	كنيدي
உருளை	المجال
டிலான்	ديلين
டிலான்	ديلن
டிலான்	ديلان
யூதர்களின்	اليهودية
யூதர்களின்	يهودية
யூதர்களின்	يهودي
அறிவுசார்	الفكرية
அறிவுசார்	فكرية
அதிரடி	اكشن
அதிரடி	العمل
அதிரடி	الاجراء
அதிரடி	اجراء
அதிரடி	الحركة
வெப்பத்தை	الحراره
வெப்பத்தை	هيت
வெப்பத்தை	حرارة
வெப்பத்தை	الحرارة
ஹவாய்	هاواي
ஹவாய்	هواي
கோபுரங்கள்	الابراج
கோபுரங்கள்	ابراج
பிளாட்டினம்	البلاتين
பிளாட்டினம்	البلاتينيوم
முக	وجه
முக	واجه
முக	الوجه
கூம்பு	المخروط
பாலைவனம்	صحراء
பாலைவனம்	الصحراء
பிரச்சாரம்	حملة
பிரச்சாரம்	الحملة
டின்	تين
டின்	تن
டின்	القصدير
சாவோ	ساو
சாவோ	ساو
சாவோ	تساو
சாவோ	كاو
சீனி	سكر
சீனி	السكر
எதிரி	العدو
எதிரி	عدو
காட்டியது	اظهرت
கொடுப்பது	العطاء
கொடுப்பது	اعطاء
கடவுள்கள்	الهة
கடவுள்கள்	الالهة
ஆடைகள்	ملابس
ஆடைகள்	الملابس
ஆடைகள்	الفساتين
ஆடைகள்	فساتين
ஆடைகள்	ملابس
ஆடைகள்	الملابس
நினைவுகள்	الذكريات
நினைவுகள்	ذكري
நினைவுகள்	ذكريات
சார்லி	تشارلى
சார்லி	تشارلي
சார்லி	شارلي
அமேசான்	الامازون
துத்தநாக	الزنك
பாலங்கள்	الجسور
பாலங்கள்	جسور
சுவர்கள்	اسوار
சுவர்கள்	الحوائط
சுவர்கள்	الحيطان
சுவர்கள்	جدران
சுவர்கள்	الجدران
புளோரைடு	فلوريد
மாற்றப்பட்ட	تغيرت
மாற்றப்பட்ட	تغير
மாற்றப்பட்ட	المعدل
மாற்றப்பட்ட	معدل
மாற்றப்பட்ட	تعديل
மாற்றப்பட்ட	معدلة
மரு	مارو
தேர்ந்தெடுக்கப்பட்டது	مختار
தேர்ந்தெடுக்கப்பட்டது	مختارة
தேர்ந்தெடுக்கப்பட்டது	اختير
தேர்ந்தெடுக்கப்பட்டது	المختار
வேலி	السياج
வேலி	سياج
வேலி	السور
வேலி	سور
விளையாட்டை	تلعب
விளையாட்டை	مسرحية
விளையாட்டை	العب
விளையாட்டை	تشغيل
விளையாட்டை	لعب
விளையாட்டை	اللعب
செம்பு	النحاس
கொடுத்தல்	العطاء
கொடுத்தல்	اعطاء
சிகிச்சைகள்	العلاجات
சிகிச்சைகள்	علاجات
ஜஸ்டின்	جاستين
ஜஸ்டின்	جستن
ஜஸ்டின்	جوستين
ஜஸ்டின்	جاستن
மேதை	عبقرية
மேதை	العبقري
மேதை	عبقري
மேதை	الباحث
மேதை	عالم
மேதை	باحث
மேதை	الاسطورة
மேதை	اسطورة
கோலம்	المجال
அறுபத்து	sixty
அறுபத்து	ستين
ஆதரவாளர்கள்	انصار
கத்தி	الخنجر
கத்தி	خنجر
கத்தி	السكين
கத்தி	سكينة
கத்தி	سكين
உயர்த்தி	المصعد
உயர்த்தி	مصعد
அந்தோனி	انتوني
அந்தோனி	انطوني
வெண்மை	تبييض
மறைவு	الموت
மறைவு	الوفاة
மறைவு	موت
மறைவு	وفاة
சூடு	حار
சூடு	حارة
சூடு	ساخنة
சூடு	ساخن
கவனமாக	حذرا
வருங்கால	مستقبل
வருங்கால	مستقبلا
வருங்கால	المستقبل
வெப்பமண்டல	الاستوائية
தகவல்தொடர்பு	الاتصالات
தகவல்தொடர்பு	الاتصال
தகவல்தொடர்பு	التواصل
கலகம்	الشغب
கலகம்	شغب
கலகம்	اضطرابات
ஜேக்	جاك
பதின்ம	العشري
அதிர்வு	اضطرابات
அதிர்வு	الاضطراب
அதிர்வு	اضطراب
அதிர்வு	الاهتزاز
சைன்	سكتة
சைன்	الصنوبر
சைன்	باين
குழி	حفرة
குழி	الحفرة
அலங்காரம்	فلتر
அலங்காரம்	تصفية
அலங்காரம்	مرشح
அலங்காரம்	المرشح
அலங்காரம்	رشح
அலங்காரம்	ديكور
அலங்காரம்	زينة
அலங்காரம்	الديكور
எண்ணங்கள்	افكار
எண்ணங்கள்	الافكار
டெட்	تيد
டெட்	تد
சம்பளம்	مرتبات
சம்பளம்	راتب
சம்பளம்	الراتب
சம்பளம்	المرتب
சம்பளம்	مرتب
சீசர்	القيصر
சீசர்	قيصر
மைக்ரோ	ميكرو
கியூபா	كوبا
நண்டு	كراب
உசேன்	حسين
உசேன்	الحسين
நேராக	مباشرة
நேராக	مستقيم
லேடி	السيدة
லேடி	سيدة
மகளும்	الابنة
மகளும்	البنت
மகளும்	بنت
மகளும்	ابنة
பதினொரு	eleven
கானா	غانا
கேம்பிரிட்ஜ்	كامبريدج
கேம்பிரிட்ஜ்	كمبريدج
பாட்டில்	الزجاجة
பாட்டில்	زجاجة
பாட்டில்	قنينة
பாட்டில்	القنينة
கழுத்தில்	الرقبة
கழுத்தில்	رقبة
கழுத்தில்	عنق
கழுத்தில்	العنق
சிற்பி	معماري
மாலிக்	مالك
மாலிக்	ماليك
டேட்டா	البيانات
டேட்டா	بيانات
பதக்கங்கள்	ميداليات
கிரிஸ்	كرس
கிரிஸ்	كريس
அடையாளங்கள்	هويات
அடையாளங்கள்	الاشارات
அடையாளங்கள்	اشارات
அடையாளங்கள்	العلامات
அடையாளங்கள்	علامات
அலுவலர்கள்	ضباط
அலுவலர்கள்	الضباط
சுற்றுப்பயணம்	جولة
சுற்றுப்பயணம்	الجولة
கற்பித்தல்	تدريس
கற்பித்தல்	التدريس
கற்பித்தல்	تعليم
உறவினர்	النسبي
உறவினர்	نسبيا
உறவினர்	نسبية
உறவினர்	نسبي
உறவினர்	الجار
உறவினர்	الجار
உறவினர்	جار
உறவினர்	جارة
பயணி	المسافر
பயணி	الراكب
பயணி	راكب
பயணி	مسافر
ஆலயங்கள்	المصليات
லெபனான்	لبنان
லெபனான்	بلبن
அலன்	الين
அலன்	الن
அலன்	الن
ஏவுகணைகள்	القذائف
ஏவுகணைகள்	الصواريخ
ஏவுகணைகள்	صواريخ
ஏவுகணைகள்	قذائف
தொலைதொடர்பு	الاتصالات
தொலைதொடர்பு	الاتصال
தொலைதொடர்பு	التواصل
தேர்வுகள்	اختبارات
தேர்வுகள்	الاختبارات
தேர்வுகள்	انتقاء
தேர்வுகள்	الانتقاء
தேர்வுகள்	اختيار
தேர்வுகள்	الاختيار
தேர்வுகள்	التحديد
தேர்வுகள்	خيارات
தேர்வுகள்	الخيارات
ஹான்	هان
குணங்கள்	صفات
குணங்கள்	السمات
குணங்கள்	الصفات
குணங்கள்	سمات
கச்சேரி	حفل
டார்க்	ظلام
டார்க்	مظلم
டார்க்	الظلام
டார்க்	مظلمة
கண்ணோட்டம்	المراجعة
கண்ணோட்டம்	استعراض
கண்ணோட்டம்	الاستعراض
கண்ணோட்டம்	مراجعة
சுரங்க	التعدين
சுரங்க	المناجم
சுரங்க	تعدين
கடிதங்கள்	الاحرف
கடிதங்கள்	الرسائل
கடிதங்கள்	احرف
கடிதங்கள்	رسائل
கடிதங்கள்	حروف
கடிதங்கள்	الحروف
பப்புவா	بابوا
வாடிக்கையாளர்கள்	زبائن
வாடிக்கையாளர்கள்	عملاء
வாடிக்கையாளர்கள்	الزبائن
வாடிக்கையாளர்கள்	العملاء
வெடித்தது	انفجر
சோதனையில்	الاختبار
சோதனையில்	اختبار
சோதனையில்	اختبر
தென்றல்	النسيم
தென்றல்	نسيم
தேசங்கள்	الامم
வித்யா	فيديا
வேண்டுமென்றே	مقصود
வேண்டுமென்றே	مقصودة
வேண்டுமென்றே	المتعمد
வேண்டுமென்றே	متعمد
ஆர்ட்ஸ்	الفنون
ஆர்ட்ஸ்	فنون
பேச்சாளர்	متكلم
பேச்சாளர்	المتحدث
பேச்சாளர்	المتكلم
பேச்சாளர்	متحدث
சந்தைகள்	اسواق
சந்தைகள்	الاسواق
பெஞ்சமின்	بينجامين
பெஞ்சமின்	بنجامين
பெஞ்சமின்	بنيامين
கட்டுதல்	البناء
கட்டுதல்	المبنى
கட்டுதல்	بناء
கட்டுதல்	مبنى
கட்டுதல்	البناية
நெசவு	نسج
ஒலிம்பிக்கில்	الاولمبية
ஆணையர்	مفوضة
ஆணையர்	المفوض
ஆணையர்	مفوض
ஆணையர்	المفوضة
இலையுதிர்	خريف
இலையுதிர்	الخريف
பூட்டான்	بوتان
அமர்வு	الدورة
அமர்வு	جلسة
அமர்வு	الجلسة
கிளி	الببغاء
கிளி	ببغاء
நகர்ந்து	التحرك
நகர்ந்து	تحرك
நகர்ந்து	انتقلت
நகர்ந்து	تحركت
இருக்கைகள்	مقاعد
இருக்கைகள்	المقاعد
மறைமாவட்டம்	ابرشية
வாலி	والي
கழிவுகள்	الانقاض
கழிவுகள்	الحطام
கழிவுகள்	حطام
பெறவும்	احصل
பெறவும்	الحصول
பெறவும்	احضر
பிரதிநிதி	تمثيلية
பிரதிநிதி	الممثل
பிரதிநிதி	ممثل
வெப்	ويب
வயிறு	معدة
வயிறு	المعدة
வயிறு	بطن
வயிறு	البطن
வயிறு	بطني
வயிறு	بطن
வயிறு	البطن
மணிகள்	الساعات
மணிகள்	ساعات
கிறிஸ்டோபர்	كرستوفر
கிறிஸ்டோபர்	كريستوفر
மதிப்பெண்	النتيجة
செய்தித்தாள்	الجريدة
செய்தித்தாள்	الصحيفة
செய்தித்தாள்	صحيفة
செய்தித்தாள்	جريدة
செய்தித்தாள்	الصحف
செய்தித்தாள்	صحف
செய்தித்தாள்	الجرائد
ஈயம்	الرصاص
மிச்சிகன்	ميشيغان
மிச்சிகன்	ميتشيغان
மிச்சிகன்	ميتشيجان
மொத்தத்தில்	اجمالا
மொத்தத்தில்	عموما
பிரதேசங்கள்	اقاليم
பிரதேசங்கள்	الاقاليم
பிரதேசங்கள்	الاراضي
தந்தி	تريك
தந்தி	البرقية
தந்தி	برقية
டிவிடி	dvd
குயில்	وقواق
வினோத்	فينود
மெட்ராஸ்	مدراس
இசைக்கருவி	الة
இசைக்கருவி	صك
இசைக்கருவி	الصك
விமர்சகர்	ناقد
ராகுல்	راهول
உபகரணங்கள்	المعدات
உபகரணங்கள்	معدات
உபகரணங்கள்	الاجهزة
ரயில்கள்	قطارات
ரயில்கள்	القطارات
கிதார்	الجيتار
கிதார்	جيتار
கிதார்	الغيتار
வெளிச்சம்	خفيف
வெளிச்சம்	الخفيفة
வெளிச்சம்	ضوء
வெளிச்சம்	النور
வெளிச்சம்	فاتح
வெளிச்சம்	نور
வெளிச்சம்	السطوع
ஆன்மிக	باطني
புஷ்	ادفع
புஷ்	دفع
சாம்பியன்	بطل
சாம்பியன்	البطل
சந்தைப்படுத்தல்	تسويق
சந்தைப்படுத்தல்	التسويق
சுனாமி	تسونامي
சுனாமி	التسونامي
குகைகள்	الكهوف
கவுன்சில்	مجلس
கவுன்சில்	المجلس
ஃபோர்ட்	فورد
புரிதல்	التفاهم
புரிதல்	التفهم
புரிதல்	فهم
புரிதல்	الفهم
புரிதல்	تفاهم
லாரன்ஸ்	لورنس
லாரன்ஸ்	لورانس
ஹீரோ	بطل
ஹீரோ	البطل
கிண்ணம்	وعاء
கிண்ணம்	كوب
கிண்ணம்	فنجان
கிண்ணம்	كاس
கிண்ணம்	الكاس
கிண்ணம்	الكوب
இதோ	هنا
போட்டியாளர்கள்	اللاعبين
போட்டியாளர்கள்	اللاعبون
போட்டியாளர்கள்	لاعبين
போட்டியாளர்கள்	المنافسين
பார்வையாளர்	جمهور
பார்வையாளர்	الجمهور
படைகளும்	يستضيف
படைகளும்	تستضيف
தளபதிகள்	الجنرالات
தளபதிகள்	قادة
தளபதிகள்	القادة
கிறிஸ்	كرس
கிறிஸ்	كريس
சொல்கிறது	تقول
சொல்கிறது	يقول
படகுகள்	المراكب
படகுகள்	القوارب
படகுகள்	قوارب
ஈடுபட	اشراك
கணிமை	الحوسبة
கருதுகோள்	فرضية
கருதுகோள்	الفرضية
ஏற்பு	القبول
ஏற்பு	قبول
பிரகாசமான	لامع
பிரகாசமான	ساطع
பிரகாசமான	المشرق
பிரகாசமான	مشرق
ஆக்கிரமிப்பு	احتلال
ஆக்கிரமிப்பு	الاحتلال
ஆக்கிரமிப்பு	المهنة
அழகாக	جميلة
அழகாக	جميل
அழகாக	جميله
பாரம்பரியம்	التقليدي
பாரம்பரியம்	التقليدية
பாரம்பரியம்	تقليدية
பாரம்பரியம்	تقليدي
பாரம்பரியம்	الثقافي
பாரம்பரியம்	ثقافي
பாரம்பரியம்	ثقافية
பாரம்பரியம்	الثقافية
பாரம்பரியம்	التقاليد
பாரம்பரியம்	تقليد
பாரம்பரியம்	التقليد
பாரம்பரியம்	تقاليد
நீதித்துறை	القضاء
வயல்	الميدان
வயல்	حقل
வயல்	الحقل
வயல்	ميدان
காயங்கள்	الاصابات
காயங்கள்	اصابات
காயங்கள்	جروح
காயங்கள்	الجروح
சித்தாந்தம்	ايديولوجية
சித்தாந்தம்	الايديولوجية
கீதம்	النشيد
கீதம்	نشيد
மீதி	الرصيد
மீதி	التوازن
மீதி	الميزان
மீதி	رصيد
மீதி	توازن
அமீர்	امير
ஹோண்டா	هوندا
உத்தரவு	امر
உத்தரவு	قيادة
உத்தரவு	القيادة
வண்டு	الخنفساء
தைராய்டு	الدرقية
தைராய்டு	الخرشوف
விரிந்த	واسعا
விரிந்த	واسعة
விரிந்த	عريض
விரிந்த	واسع
இன்சுலின்	الانسولين
சீட்டு	بطاقة
சீட்டு	البطاقة
சீட்டு	كارد
சீட்டு	كارت
கணக்கிடப்படுகிறது	محسوب
கணக்கிடப்படுகிறது	محسوبة
பசி	جائع
பசி	جوع
பசி	الجوع
பசி	جوع
மூலையில்	الركن
மூலையில்	الزاوية
மூலையில்	زاوية
மூலையில்	ركن
லினக்சு	لينكس
அவளுக்கு	انها
அவளுக்கு	هي
ஆனி	اني
ஆனி	انى
வேலைவாய்ப்பு	العمالة
வேலைவாய்ப்பு	التوظيف
வேலைவாய்ப்பு	عمالة
பாடலைப்	سونغ
பாடலைப்	الاغنيه
பாடலைப்	اغنيه
பாடலைப்	الاغنية
பாடலைப்	اغنية
ஊக்கம்	دافع
ஊக்கம்	التحفيز
ஊக்கம்	حافز
ஊக்கம்	الحافز
ஊக்கம்	الدافع
கிகி	كيكي
லங்கா	لانكا
லங்கா	نكا
தெய்வீக	الالهي
தெய்வீக	الالهية
நிச்சயமாக	طبعا
நிச்சயமாக	اكيد
நிச்சயமாக	متاكد
நிற்க	الوقوف
மாமா	عمو
மாமா	عمي
மாமா	عم
மாமா	العم
பாட்டி	جدة
பாட்டி	الجدة
பாட்டி	جدة
பாட்டி	جدتي
பருமன்	السمنة
பருமன்	المتقاعدين
தாம்சன்	تومسن
தாம்சன்	ثومبسون
தாம்சன்	طومسون
தாம்சன்	تومسون
எதிர்கொள்ள	واجهت
வெற்றியாளர்கள்	الفائزين
வெற்றியாளர்கள்	الفائزون
புறா	دوف
புறா	حمامة
புறா	زاجل
புறா	حمامة
ரோசா	روزا
பைங்குடில்	الدفيئة
துர்க்கை	دورغا
குத்துச்சண்டை	الملاكمة
குத்துச்சண்டை	ملاكمة
குத்துச்சண்டை	مصارعة
குத்துச்சண்டை	المصارعة
நாரை	لقلق
நாரை	اللقلق
பயம்	خو
பயம்	الخوف
பயம்	خوف
பயம்	الرعب
பயம்	رعب
பயம்	خائفة
பயம்	خاف
பயம்	خائف
கையாள	مقبض
பகுத்தறிவு	العقلانية
ராபின்	روبين
ராபின்	روبن
மிதக்கும்	تطفو
மிதக்கும்	يطفو
மிதக்கும்	عائمة
நோவா	نواه
நோவா	نوح
நோவா	نوا
உரோம	مشعر
மூலிகை	هيرب
மூலிகை	عشبة
பாஸ்டன்	بوسطن
கடத்தி	موصل
கடத்தி	الموصل
நீர்வீழ்ச்சி	شلالات
நீர்வீழ்ச்சி	الشلالات
நீர்வீழ்ச்சி	شلالات
நீர்வீழ்ச்சி	الشلال
நீர்வீழ்ச்சி	الشلالات
தடுப்பூசி	اللقاحات
தடுப்பூசி	اللقاح
தடுப்பூசி	لقاح
பனாமா	لبنما
பனாமா	باناما
பனாமா	بنما
பாதிக்கிறது	يؤثر
பருப்பு	العدس
பருப்பு	بندق
தொடு	تلمس
தொடு	لمس
தொடு	لمسة
தொடு	اللمس
தொடு	المس
ஆர்சனிக்	الزرنيخ
துறவிகள்	الرهبان
சொல்கிறார்	تقول
சொல்கிறார்	يقول
குளியல்	حمام
குளியல்	الحمام
குளியல்	باث
ஊர்வலம்	تجمع
ஊர்வலம்	التجمع
ஊர்வலம்	الموكب
ஊர்வலம்	موكب
கேபிள்	كيبل
கேபிள்	الكابل
கேபிள்	كابل
வடிவமைப்பாளர்	مصمم
வடிவமைப்பாளர்	مصممة
வடிவமைப்பாளர்	المصمم
வலியுறுத்தினார்	اصر
வலியுறுத்தினார்	اصرت
ஒமேகா	اوميغا
இளஞ்சிவப்பு	الوردي
இளஞ்சிவப்பு	وردي
இளஞ்சிவப்பு	وردية
சுத்தமான	نظيف
சுத்தமான	النظيفة
சுத்தமான	نظيفة
பயணத்தில்	الرحلة
பயணத்தில்	رحلة
பயணத்தில்	سفر
பயணத்தில்	مسافر
பயணத்தில்	السفر
ஆடம்	ادم
ஆடம்	ادام
பாதிக்கப்பட்டு	المتضررة
பாதிக்கப்பட்டு	يتاثر
லோகன்	لوغان
லோகன்	لوجان
நீக்கப்பட்டது	محذوف
நீக்கப்பட்டது	حذفت
நீக்கப்பட்டது	ازيلت
நீக்கப்பட்டது	ازال
சந்தேகம்	الشك
சந்தேகம்	اشك
சந்தேகம்	شك
அன்புடன்	تحياتي
வித்தியாசம்	الاختلافات
வித்தியாசம்	اختلافات
வித்தியாசம்	الفرق
வித்தியாசம்	اختلاف
வித்தியாசம்	الاختلاف
வித்தியாசம்	فرق
வித்தியாசம்	التباين
வித்தியாசம்	تباين
வாய்வழி	شفوية
வாய்வழி	الشفوية
வாய்வழி	الشفوي
வாய்வழி	شفوي
மேக்	ماك
பெண்ணியம்	النسوية
சியோல்	سيول
சியோல்	سول
சியோல்	سيؤل
ரகசிய	سر
ரகசிய	سري
ரகசிய	السر
ரகசிய	سرية
விவாகரத்து	الطلاق
விவாகரத்து	طلاق
விவாகரத்து	مطلق
விவாகரத்து	مطلقة
தனித்தன்மை	المسافة
தனித்தன்மை	البعد
தனித்தன்மை	مسافة
அடோப்	adobe
வைரம்	الماس
வைரம்	الماسة
வைரம்	ماسة
வைரம்	دايموند
துளசி	باسل
துளசி	بازل
கிரே	رمادية
கிரே	الرمادي
கிரே	جراي
கிரே	رمادي
பேக்	حزمة
விலைகள்	اسعار
விலைகள்	الاسعار
விலைகள்	المعدلات
விலைகள்	معدلات
முதலை	تمساح
முதலை	التمساح
முதலை	تمساح
முதலை	التمساح
திருத்தப்பட்ட	المنقح
திருத்தப்பட்ட	منقحة
நெட்	الشبكة
