در	vrata
رجیو	reggio
نجوا	šepet
نجوا	converse
هیلر	hiller
لژیونر	legionar
مارکیز	marquis
سایگون	saigonu
سندلر	sandler
سورل	sorel
هتر	heather
توروالدز	torvalds
دلالی	posredništvo
پیزارو	pizarro
وارونا	varuna
آبکار	abgar
بلاست	sunek
داگر	daguerre
ورساچه	versace
پیتا	pita
پیتا	peeta
پیتا	peta
جانم	spoštovani
جانم	ljub
جانم	draga
جانم	dragi
فلوبر	flaubert
راسموسن	rasmussen
همنشینی	tovarišica
همنشینی	tovariš
همنشینی	spremljevalka
همنشینی	sopotnik
همنشینی	spremljevalec
چتم	chatham
کانیون	canyon
کانیون	kanjon
کبیری	veleposlanik
کبیری	ambasador
مرصاد	mirsad
هیراگانا	hiragana
گارسون	natakar
بلندر	mešalec
لندیس	landis
کورینتس	corrientes
دشانل	deschanel
دلخور	užaljen
دلخور	užaljena
تاقدیس	antiklinala
تفاله	izmeček
بایوس	bios
تسلی	tolažbo
تسلی	tolažba
فلت	ravna
فلت	stanovanje
ایندول	indol
ردینگ	redding
اسپنس	spence
روبیو	rubio
کراک	crack
کراک	krek
کراک	razpoka
کاروسو	caruso
تأخیری	zakasnitev
تأخیری	zamik
تأخیری	zamuda
سرخوشی	evforija
هدا	hedda
کایتل	keitel
لیندبرگ	lindbergh
ترقوه	ključnico
بیتمن	bateman
آناکین	anakin
سیول	sewell
لیموترش	limona
لیموترش	limone
لیموترش	limono
شتران	kamele
شتران	kamel
سوسور	saussure
گتا	guetta
بشکن	crack
بشکن	krek
بشکن	razpoka
فرث	firth
فابری	fabbri
ریویرا	rivieri
کروزوئه	crusoe
کوپ	coop
آنیکا	annika
آنیکا	anika
گواردیولا	guardiola
کاشانه	bivališča
کاشانه	stanovanja
انتاکیه	antakya
اسپرینت	sprint
آلینا	alina
میبیند	zagleda
میبیند	vidi
کچلی	piedra
مشتعل	vnetljive
کرومودینامیک	kromodinamiki
شای	shay
کیبل	kable
دارل	dare
گادوین	godwin
بخاک	pokopal
بخاک	pokopati
بخاک	pokop
بخاک	zakopati
پاتریوت	patriot
پاتریوت	domoljub
دودو	dudu
دودو	dodo
پاتک	protinapad
لایک	všeč
لایک	dopade
لایک	kot
بنکرافت	bancroft
زنبورداری	čebelarstvo
کورفو	krf
پرادو	prado
برلیوز	berlioz
رودیگر	rüdiger
جوجو	jojo
جینز	jaynes
آکسلی	oxley
حام	šunka
حام	ham
حام	šunke
روگ	rogge
روگ	rogue
هاجسون	hodgson
آلدا	alda
جرمین	jermaine
یاروسلاو	jaroslav
ترنوو	tarnovo
ترومبون	pozavno
هنا	hanna
دلگرمی	spodbudo
دلگرمی	spodbude
دلگرمی	spodbujanje
دلگرمی	spodbuda
برونر	brunner
تصعید	sublimacije
اسکولز	scholes
آرکت	arquette
شاری	shari
حقارت	ponižanje
موریتس	moritz
ویار	villars
برازنان	brosnan
جیکوبز	jacobs
قصدی	namera
قصدی	nameni
قصدی	namere
کورادو	corrado
چرخند	ciklon
یدی	jidiš
پیشرانش	pogon
تقرب	bližina
ندامت	obžalovanje
ندامت	kesanje
والنبرگ	wallenberg
سرزنده	živahen
سرزنده	živahna
سرزنده	živahen
سرزنده	živahno
غیور	ljubosumen
غیور	ljubosumni
غیور	ljubosumna
استراوا	ostravi
افشاگر	žvižgač
پاموک	pamuk
تونز	melodije
والار	valar
بادکنکی	potegavščina
شاولیای	šiauliai
دوختن	šivati
دوختن	šiv
ماچادو	machado
برگسون	bergson
تیامین	tiamin
مبهوت	navdušili
عهدی	pakt
فرمایشات	predlog
فرمایشات	predloga
کهکشانها	galaksije
کهکشانها	galaksij
آریکا	arica
زودیاک	zodiak
کاباردینو	kabardino
ساساری	sassari
کنیاتا	kenyatta
هنکل	henkel
موقعیتهای	položaji
موقعیتهای	stališča
موقعیتهای	pozicije
سپولترا	sepultura
سامنر	sumner
پنکه	ventilator
پنکه	oboževalec
پنکه	navijač
پنکه	oboževalka
باست	bassett
سوئی	sui
هاربین	harbin
ورس	vars
استافورد	stafford
کلاهبردار	goljufija
کلاهبردار	goljufije
کلاهبردار	hustler
دوجین	ducate
دوجین	desetine
دوجین	ducat
مونتزا	monza
جرویس	jarvis
کاتیوشا	katjuša
ساینده	abraziv
مرلو	merlo
کاسپاروف	kasparov
انویدیا	nvidia
درایدن	dryden
فیثاغورث	pitagora
کرایف	cruijff
سرها	glave
سرها	glav
برتی	bertie
ساعتها	urami
ساعتها	ure
ساعتها	urah
ساعتها	ur
ساعتها	ure
ساعتها	ur
ساعتها	ure
ساعتها	urami
حسابرس	revizor
پیچه	vijačnica
آرمینیوس	arminij
هوگ	hogg
روانکاوان	psihoanalizo
بوکوفسکی	bukowski
جوابهای	odgovori
نیمار	neymar
لیندی	lindy
پامپلونا	pamploni
ساواته	savate
میسا	misa
کلاریس	clarice
رتینوپاتی	retinopatija
کلگ	clegg
فرصتهای	priložnosti
پوی	puy
مریت	merritt
سوختهای	goriva
هرتا	herta
نوروود	norwood
کولار	kevlar
گودو	godota
طاس	plešast
طاس	plešasti
طاس	pleško
طاس	kocke
زبانشناس	jezikoslovec
کونته	conte
ورنه	varna
ورنه	varni
سپیداج	sipe
الگوریتمهای	algoritmi
ناشیانه	nerodno
ناشیانه	neprijetno
ناشیانه	neroden
مهاری	zaviralni
پیکفورد	pickford
کلرات	klorat
اوسوالدو	osvaldo
لیمویی	limona
لیمویی	limone
لیمویی	limono
نایسریا	neisseria
یونیفرم	uniforme
یونیفرم	uniforma
یونیفرم	enotna
یونیفرم	uniformo
وارفارین	varfarin
معدنچی	rudarji
سناریوهای	scenariji
شکفته	razneslo
ژیلینا	žilina
امریش	emmerich
تلاطم	turbulence
ایلای	elija
ایلای	eli
میکروفن	mikrofon
میکروفن	mic
میکروفن	mikrofon
بوبو	bobo
تردستی	žongliranje
ماشتوتس	maštoc
لیلیث	lilith
ایکاروس	icarus
تینو	tino
کایت	zmaja
کایت	zmaj
وایمن	wyman
دق	tolkala
سرنیزه	bajonet
سرنیزه	bajoneti
جدائی	slovo
ضدافسردگی	kompleti
ضدافسردگی	sklopi
سراشیبی	naklon
سراشیبی	nagib
داینامیک	dinamika
داینامیک	dinamična
داینامیک	dinamični
داینامیک	dinamično
داینامیک	dinamičen
بایس	valles
گالوی	galway
گالوپ	gallup
آیورودا	ajurveda
بوکسیت	boksit
زرشکی	crimson
زرشکی	škrlatna
زرشکی	vijolično
زرشکی	škrlatna
زرشکی	vijolična
زرشکی	magenta
زرشکی	škrlatna
پاتن	patten
زیرواحد	podenoto
آلبیت	albit
سانیا	sanja
سانیا	sania
مارگرت	margaret
مارشا	marsha
پروتئاز	proteaze
پروتئاز	proteaz
کوزکو	cusco
رولینز	rollins
نمازگزاران	častilci
حیا	rezervno
حیا	rezervne
تویتر	twitter
تویتر	twitterju
ساکو	saku
آیرونز	irons
کاستلیون	castellón
محتاطانه	diskretno
محتاطانه	diskretno
محتاطانه	diskreten
محتاطانه	diskretna
محتاطانه	preudarno
پاکو	paco
فینک	fink
نانتاکت	nantucket
عینتاب	gaziantep
باسورث	bosworth
افتراء	obrekovanja
کلاسها	razredi
کلاسها	pouk
اسکوتر	skuter
ایستریا	istra
ایستریا	istri
شیگرو	shigeru
رانکین	rankin
یلواستون	yellowstone
رامایانا	ramajana
نیول	newell
سونیل	sunil
سرمازدگی	ozebline
سرمازدگی	podhladitev
قدغن	ban
قدغن	prepoved
قدغن	prepovedi
روکوکو	rokoko
ژوائو	joão
استخوانها	bones
استخوانها	kosti
استخوانها	kosteh
هذلولی	hiperbola
لکتر	lecter
استاینبک	steinbeck
توندرا	tundri
فیومیچینو	fiumicino
بودریار	baudrillard
تانر	tanner
مانتی	monty
کلپتون	clapton
هولدر	imetnik
ماریتا	marietta
استالینیسم	stalinizma
انسل	ansel
هافنیم	hafnij
مورل	morel
تاسیتوس	tacit
ذکاوت	talenti
ذکاوت	nadarjenost
ذکاوت	talent
ماساکی	masaki
برندون	brandon
لانارکشر	lanarkshire
اسلامگرا	islamskih
بومرنگ	bumerang
راکر	rucker
آکوئینو	aquino
استراحتگاه	salonu
استراحتگاه	letovišče
لاندگرن	lundgren
سیسیلیا	cecilia
افنباخ	offenbach
تیتوم	tatum
لیورمور	livermore
سالیناس	salinas
سوچاوا	suceava
راسکین	ruskin
پوشکاش	puskás
کرسر	corsair
ویزیت	nabojev
متابولیت	presnovek
اینده	prihodnje
اینده	bodoči
اینده	bodočnost
اینده	prihodnosti
اینده	prihodnost
اشتری	kamele
اشتری	kamel
شمشیرزنی	mečevanja
اسکوبی	scooby
ژیروسکوپ	giroskop
گرامشی	gramsci
رونالدینیو	ronaldinho
کیکی	kiki
پرسیوال	percival
سندان	nakovalo
لزبین	lezbijka
لزبین	lezbijke
سندیکا	sindikat
فابر	faber
رانا	rana
کالکین	culkin
لاینفک	prirojeno
بنیه	vzdržljivost
کمانه	odbil
تلو	tello
وایپر	gad
وایپر	viper
سمیع	sami
جوابگو	odgovornost
متیسون	matheson
چالمرز	chalmers
اختری	stellar
اختری	zvezdno
سئون	seon
کوروس	corvus
یوکاریوت	evkarionti
مردونیه	mardonij
میورا	miura
سوانسون	swanson
هاکون	haakon
متس	mets
آسامی	asami
برهمن	brahman
کاماز	kamaz
همپدن	hampden
کاندینسکی	kandinskega
کرلینگ	curling
برهوت	divjino
برهوت	divjina
زوگ	zug
رائو	rao
ملینا	melina
درینگ	drzno
درینگ	drzen
درینگ	drzni
درینگ	drzna
آنسفالیت	encefalitis
ریبریو	ribeiro
جولز	jules
اوردن	orden
لحاف	odeja
صالحان	pravičen
صالحان	pravični
صالحان	pravično
گراندی	grandi
زیردست	podrejen
زیردست	podrejeni
زیردست	podrejena
زیردست	podrejeno
برنچ	veja
برنچ	podružnica
برنچ	vejo
آدمها	ljudje
آدمها	ljudstvo
آدمها	osebe
آدمها	ljudi
وانیل	vanilija
اسماگ	smaug
دالماسی	dalmacija
ترام	polton
میخائیلوویچ	mihajlovič
فونتن	fontaine
پیلی	paley
جرونیمو	geronimo
سنتاز	sintaze
اولستر	ulster
کاگنی	cagney
توماسو	tomaso
توماسو	tommaso
پلاسمید	plazmid
آگنی	agni
سیگورنی	sigourney
زربفت	brokat
وصیتنامه	zaveza
مولوز	mulhouse
برنینی	bernini
هرولد	harold
آنیستون	aniston
میرنا	mirna
پولیپ	polip
مشخصاتی	specifikacije
فربنکس	fairbanks
سونار	sonar
روزای	dnevi
روزای	dni
روزای	dneve
زیگبرت	sigebert
بدگویی	obrekovanja
سابینا	sabina
دبوسی	debussy
اجل	izraz
اجل	termin
اوبرت	oberth
درشکه	prevoz
درشکه	kočija
رقصهای	plese
رقصهای	plesi
رقصهای	pleše
هایلی	hailey
کانتینر	zabojnik
کانتینر	posoda
کانتینر	zabojniki
کانتینر	posode
تیرانوسور	tiranozaver
پیغمبری	prerok
تبخال	herpes
ریمینی	rimini
تالاهاسی	tallahassee
ترانی	terni
آمیلاز	amilaze
دیکسترا	dijkstra
ساموئلسون	samuelson
سجویک	sedgwick
تارانتو	taranto
آمارو	amaro
یوروفایتر	eurofighter
آرنهم	arnhem
کیمورا	kimura
ووپی	whoopi
ویپل	whipple
اسپیرو	spiro
تولیو	tullio
دیودور	diodor
برودریک	broderick
سرف	surf
سرف	surfanje
کورنلیا	cornelia
زیانی	poškodovati
ویاچسلاو	vjačeslav
اغوا	zapelje
پیوه	pieve
موده	maude
بارونت	baronet
کورتیکواستروئیدها	kortikosteroidi
اژدهایان	zmaji
اژدهایان	zmaje
پارانویا	paranoja
لاسون	lawson
لکو	lecco
بینظیر	benazir
فلدمن	feldman
منشورهای	prizme
پانچو	pancho
برنامۀ	program
ویدیوها	videi
ویدیوها	videe
دراگان	dragan
پاتراس	patras
دیرپا	vztrajni
دیرپا	vztrajen
دیرپا	vztrajna
دیرپا	vztrajno
رودولفو	rodolfo
پرکلرات	perklorat
توینبی	toynbee
استینگر	stinger
هنسون	hanson
هنسون	henson
فورسایت	forsyth
اجدادش	dvorane
اجدادش	hodnikih
کالکوپیریت	halkopirit
آلاموس	alamosu
آتوم	atum
شرت	predale
هانگ	hong
هانگ	khan
هانگ	kan
لاد	ladd
لیور	lior
کرست	grb
کوربه	courbet
هایدریش	heydrich
نونان	noonan
کانتر	canter
شامیر	shamir
گودریچ	goodrich
بلیندا	belinda
آندروژن	androgene
سردکننده	hladila
والکر	walker
والکر	walkerja
کاربراتور	uplinjač
کلریت	klorit
واتسلاو	václav
دیلتای	dilthey
سوهو	soho
اقلیتهای	manjšine
زیگ	sig
هاینه	heine
ماتسون	matheson
تاییدیه	potrditev
تاییدیه	potrdilo
متیوز	matthews
ولفرم	wolfram
کمونیستها	komunisti
کمونیستها	komunistov
جیگر	otrok
جیگر	punčka
جیگر	dojenček
ماته	mate
هرتسل	herzl
استاندال	stendhal
اسپیسی	spacey
هربی	herbie
هاچینسون	hutchinson
طعمی	okusi
طعمی	okusov
دورین	doreen
دورین	dorian
انسفالوپاتی	encefalopatije
تانن	tanina
یاکوبسن	jacobsen
ویکفیلد	wakefield
غصه	žalovanje
غصه	žalost
غصه	žalost
شورین	schwerin
شانل	chanel
کولتر	coulter
ریکارد	rijkaard
اشبی	ashby
والبرگ	wahlberg
جولا	gyula
ایوانا	ivana
فایبرگلاس	fiberglas
یافا	jaffa
یافا	jaffe
پالادیو	palladio
هولومورفیک	holomorfna
ناوارو	navarro
آکویلا	aquila
فارا	fara
پسوندها	pripone
ویندزور	windsor
آنچلوتی	ancelotti
هلا	hala
هلا	hella
رویینگ	veslanje
سیزیف	sizif
سگورا	segura
گوییاس	goiás
بیرگیت	birgit
کارلمان	karlman
آلتوسر	althusser
بتلیس	bitlis
مرحبا	hura
گلوئون	gluon
جاردین	jardine
هزارتو	labirint
هزارتو	labirint
کراکت	crockett
شنکر	schenker
ووپرتال	wuppertal
واکسینه	cepljena
واکسینه	cepljeni
کرونین	cronin
خوف	strah
هیرام	hiram
مهتا	mehta
شلوارهای	hlače
اتوود	atwood
ولیانت	valiant
کارفرمای	delodajalca
کارفرمای	delodajalec
تیبر	tibero
چسترفیلد	chesterfield
سرسام	delirij
هایمن	hyman
پانکراتیت	pankreatitis
شیرده	molžo
بلروفون	bellerophon
متحیر	navdušili
متحیر	osupel
متحیر	začuden
ویسه	wiese
روک	roch
بیلوار	bjelovar
سمپسون	sampson
ییتس	yates
رستاخیزی	apokaliptične
لز	les
هلم	krmilo
دینداری	versko
کرب	rakov
آنتیک	starina
آنتیک	starinski
هیکی	hickey
اطمینانی	zagotovilo
فلاویو	flavio
کاررا	carrera
کنتور	meter
کنتور	merilnik
بلینی	blaney
بلینی	bellini
بریر	breyer
پاتریا	patria
کولترین	coltrane
باترفیلد	butterfield
دوتریوم	devterij
هرادتس	hradec
زانتی	zanetti
سیلورمن	silverman
جیپسی	ciganka
جیپسی	cigan
امیلیانو	emiliano
دامپزشک	veterinar
دامپزشک	veterinarja
دامپزشک	veterinar
دامپزشک	veterinarja
کلوئه	chloe
گوئینت	gwyneth
آلبینی	albini
دیوژن	diogen
زنانگی	ženskost
زنانگی	ženskost
بلاتر	blatter
پرخاشگرانه	agresivno
پرخاشگرانه	agresivne
پرخاشگرانه	agresiven
فرویدی	freudovo
گرمان	germán
پرستیده	častili
ایدی	edie
ایلین	elaine
ترکیدن	udarec
ترکیدن	razneslo
دنیپر	dneper
لوکینو	luchino
گرانیتی	graniti
گریمز	grimes
کونیو	cuneo
آرسنید	arzenid
نفقه	preživnino
ماورا	okultno
سیویک	državljanska
سیویک	civic
پنه	penne
گوتیرز	gutiérrez
گوتیرز	gutierrez
والگا	valga
آمفیزم	emfizem
کیرووهراد	kirovohrad
جوکوویچ	đoković
وطنم	poklon
کوکتو	cocteau
مالابار	malabar
ماتر	mather
وارینگتون	warrington
بندند	forge
محذوف	eliptična
نینگ	ning
لودز	lodž
پرن	perrin
آگیلار	aguilar
اسلوبودان	slobodan
سارکوم	sarkoma
مکدونالد	mcdonald
مکدونالد	macdonald
گوتا	gotha
چائو	chao
گالینا	galina
کاوینگتون	covington
هوروویتس	horowitz
راشمور	rushmore
چاقویی	nož
کیچ	kič
فلاکت	beda
فلاکت	bedo
فلاکت	bede
رونین	ronin
هالیس	hollis
استبان	esteban
کاندا	kanda
تکپار	monomer
ساسکاتون	saskatoon
پیلاتس	pilates
بنزوات	benzoat
مولده	mulde
جوره	sorta
جوره	sorte
جوره	raznolikost
دلیجه	kestrel
پریری	preriji
نیتی	nitti
شکمش	trebuh
شکمش	trebušček
شکمش	trebuh
موسباور	mössbauer
برگزارکننده	promotor
هرب	herb
هرب	zelišča
هرب	zeliščni
اردی	hardy
تیبو	thibaut
فرکانسهای	pogostnosti
فرکانسهای	frekvence
فرکانسهای	pogostost
باریش	barış
لومباردی	lombardi
آمادور	amador
تولوئن	toluen
ماتسودا	matsuda
کازانووا	casanova
فوند	fonds
پانونیا	panonija
طلبکار	upnik
اسپرینگر	springer
یارو	guy
یارو	tip
حسود	ljubosumen
حسود	ljubosumni
حسود	ljubosumna
دانل	donnell
قساوت	utrjene
قساوت	barbarstvo
تاتو	tatu
تاتو	tattoo
قاپ	ftp
جونده	glodavcev
جونده	glodalci
ورایزن	verizon
آندرشون	andersson
کوتبوس	cottbus
هیورن	huron
پودگوریتسا	podgorica
لوبو	lobo
پسامدرن	postmodernistična
روکا	rocca
ذراع	kubit
کریستوبال	cristobal
متیلن	metilen
راهبر	vodič
راهبر	vodnik
راهبر	vodilo
راهبر	dirigent
مهاباراتا	mahabharata
امینه	emine
لیپی	lippi
تعمیرگاه	delavnica
تعمیرگاه	garaža
تعمیرگاه	garažo
تعمیرگاه	garaži
تعمیرگاه	garaže
اپیکور	epikur
آکوستا	acosta
خرسون	kherson
رسانندگی	prevodnost
روو	rowe
گریلینگ	grayling
مویر	muir
پروکسیما	proxima
آناکسیماندروس	anaksimander
انفیلد	enfield
فریسیان	farizeji
دمتر	demeter
سلیا	celia
گالیپولی	galipoliju
برنرز	berners
یکسوساز	usmernik
گریگ	griega
گریگ	grigg
بازپروری	rehabilitacija
بازپروری	odvajanje
بازپروری	rehabilitacijo
اسپرسو	espresso
پارالل	neenakomerno
خشکیده	suha
خشکیده	suhi
خشکیده	suhe
خشکیده	posuši
خشکیده	suho
تروپوسفر	troposfere
انگوری	grozdja
انگوری	grozdje
کاپوتی	capote
تیلیش	tillich
آنگستروم	ångström
آرتم	artem
تولیدو	toledo
کاتانزارو	catanzaro
ناخوشی	bolezen
ناخوشی	bolezni
لالا	lala
تیلدا	tilda
آپاندیسیت	slepiča
آپاندیسیت	slepič
هریر	lunj
بشردوست	človekoljubne
نفسه	težnja
مالوری	mallory
ریوییر	rivière
خندیدن	smej
خندیدن	smeh
تیرامو	teramo
ممل	sesalec
تارتار	tatarsko
اورکنی	orkney
سیلوانا	silvana
ورنویل	verneuil
آکرشوس	akershus
بوون	bowen
پگ	peg
گاریبالدی	garibaldi
مرتون	merton
ماشا	maša
کوتور	kotor
هواشناسان	meteorologi
مناس	manas
کونو	kono
زلین	zlín
دورژاک	dvořák
بینگو	zadetek
نانوتکنولوژی	nanotehnologija
شرافتمندانه	častno
شرافتمندانه	častna
آرگایل	argyle
بیستریتسا	bistrica
تلمارک	telemark
پلزنت	prijetno
پلزنت	prijeten
پلزنت	prijetna
اریستانو	oristano
تایگا	tajgi
بجایی	beja
بوروس	borås
باروس	barros
مانون	manon
درگیریها	spopadi
لاپلند	laponske
تمیزی	čistočo
تمیزی	urejen
تمیزی	čedno
برنادوت	bernadotta
تکثرگرایی	pluralizem
شلنگ	cev
آئروسپاسیال	aérospatiale
تلقیح	cepljenje
یانیک	yannick
سیلسیان	šlezijske
پرایا	praia
چترباز	padalci
اورتیز	ortiz
گلیسین	glicin
گریست	lopo
امدادگر	bolničar
امدادگر	reševalec
برترام	bertram
خبرچین	obveščevalec
خبرچین	ovaduh
خبرچین	ovaduh
بکام	beckham
کلیرواتر	clearwater
نها	neha
نها	nha
دموکریت	demokrit
آپولینر	apollinaire
واینهاوس	winehouse
ویتن	witten
راجعه	periodično
ژاوی	xavi
فیا	phi
چادویک	chadwick
آبجوی	pir
آبجوی	pivo
آبجوی	piva
مؤدب	vljudni
مؤدب	vljudno
مؤدب	vljuden
فاژ	bakteriofag
شلتون	shelton
مارگولیس	margolis
پاوو	paweł
نجاست	gnus
ملانین	melanina
آرماگدون	armageddon
شرمساری	zadrego
آریستوفان	aristofan
مارگریتا	margarita
سیتون	seaton
دیوس	duce
ویلت	villette
آقطی	sambucus
دویت	dewitt
آلتون	alton
کتابشناختی	bibliografska
استرومبولی	stromboli
غافلگیری	presenečenje
پالادیوم	paladij
آدمکشی	uboj
خودخواهی	sebičnosti
خودخواهی	sebični
خودخواهی	sebično
اوولوشن	evolucijo
اوولوشن	razvoj
اوولوشن	evolucija
مارتینی	martini
میکولائیف	mykolaiv
انجی	angie
نس	ness
میتوانست	lahko
#اگر	#če
منتظرم	čakanje
منتظرم	čakam
ولر	weller
پیرز	pearce
هکل	haeckel
اوریانا	oriana
رائی	determinizem
روترهای	usmerjevalniki
میلیکان	millikan
راهها	načine
راهها	načini
دندی	dandy
گات	gatt
کینین	kinin
پیکنز	pickens
پرایم	prime
نابهنگام	prezgodaj
آناکوندا	anakonda
ویلکینز	wilkins
ورطه	brezno
مورتن	morten
زایشگاه	materinstvo
زایشگاه	porodniški
بیوتیت	biotit
پولمن	pullman
هلیکوباکتر	helicobacter
برجها	stolpi
برجها	stolpa
سینسیناتی	cincinnati
کالوینو	calvino
اتش	gasilec
گادولینیم	gadolinij
پرادا	prada
استه	este
پرمینجر	preminger
دویتو	devito
کاتاکانا	katakana
نیکا	nika
ویپ	bič
میشناسند	prepoznal
میشناسند	prepoznati
ووگ	vogue
کنیاک	žganje
کنیاک	brandy
کنیاک	žganja
کنیاک	konjak
آریاس	arias
بونین	bonin
تیمبرولوز	timberwolves
کانویر	convair
واکوئل	vakuola
کندوی	panj
فکس	faks
دزدها	tatove
دزدها	lopovi
دزدها	tatovi
دزدها	tatov
اذربایجان	azerbajdžan
نورونها	nevronov
ژنها	genov
ژنها	geni
ژنها	gene
ژنها	gen
#رابرت	#robert
زالو	pijavke
زالو	pijavka
شینا	sheena
لویت	levitt
وکس	vox
وکس	vosek
کملوت	camelot
مکالی	macaulay
آبکافت	hidrolizo
پاورپوینت	powerpoint
لیکی	leakey
کرانستون	cranston
آلیفاتیک	alifatskih
ایرانیها	iranci
ایرانیها	perzijci
ریکا	rika
متخلفان	prestopniki
گراسیموف	gerasimov
موساشی	musashi
موتورسوار	motorist
بچ	bach
رازگراد	razgrad
لئاندر	leander
آشوک	ashok
خطاست	napake
خطاست	prekršek
کلیمور	claymore
درونِ	nastajajočih
گزارشها	dnevniki
گزارشها	hlode
گزارشها	poročila
گزارشها	poročili
گاد	gad
ایب	abe
آتوس	athos
پاپن	papin
کستلر	koestler
فورلی	forli
دابسون	dobson
کوتل	colette
اینترانت	intranet
لیمون	limona
لیمون	limone
لیمون	limono
نونیز	núñez
رپرتوار	repertoar
راندال	randall
بپوشد	zajema
بپوشد	prevleke
بپوشد	pokrovi
مورداک	murdock
الویرا	elvira
اسکوبار	escobar
خران	osli
خران	riti
اشتایر	steyr
باستیان	bastian
ساراتوگا	saratoga
کاکرن	cochran
فیشینگ	phishing
آمفیبول	amfibola
پاسترناک	pasternak
اهن	ahn
دیموس	deimos
سکویا	sekvoja
بروکز	brooks
مودیلیانی	modigliani
سدنا	sedna
هاجنز	hudgens
ایگناتیوس	ignacij
رنودو	renaudot
اوئلوا	huelva
بریلیم	berilij
لگ	legg
کاسین	cassin
اسمیم	osmij
برحق	legitimnost
سارک	sark
گامهای	stopnice
گامهای	koraki
کوفاکتور	kofaktor
دلوس	delos
اعدامی	usmrtitev
اعدامی	izvršitev
اعدامی	izvedba
اعدامی	izvrševanje
کوماتسو	komatsu
نیلگون	azurno
والنس	valens
شاراپووا	šarapova
دانینگ	dunning
هوئی	huizong
ترومبوکسان	tromboksana
پرودون	prodon
سایدوایندر	sidewinder
پلسی	plessis
ساماریم	samarija
آنپلاگد	izklopil
لیبرتادورس	libertadores
نیمسال	semester
نیمسال	semestra
هنی	henny
اوگدن	ogden
گالتون	galton
چپگرا	levičarski
شکافتن	narazen
شکافتن	razdeli
شکافتن	split
شکافتن	opp
شکافتن	rip
کارتینگ	karting
گرگسون	gregson
پوتمکین	potemkin
مانوئلا	manuela
بلندیهای	višavja
ارسکین	erskine
تکیرداغ	tekirdağ
جاکوبی	jacobi
جوزر	džoser
ابرت	ebert
ونگر	wenger
دربان	receptor
دربان	vratar
دربان	vratarja
انتروکوک	enterococcus
اتودسک	autodesk
پهپادها	dron
شمارشگر	števec
آریستید	aristides
آندروس	andros
وزیدن	pihal
وزیدن	piha
گلادباخ	gladbach
پاراماریبو	paramaribo
پیراندلو	pirandello
ازیریس	osiris
جاکوبسون	jacobson
مارمالاد	marmelada
مارمالاد	marmelado
مارمالاد	marmelade
ساسوکه	sasuke
آگاوه	agave
لیلیت	lilith
فونتانا	fontana
تربیم	terbij
چیچن	chichen
گشادی	dilatacija
پرلمان	perelman
اسوتلانا	svetlana
سامرویل	somerville
ردا	halje
اماده	pripravljeni
اماده	pripravljena
اماده	pripravljen
زنوبیا	zenobia
فانو	fano
الای	elija
الای	eli
تالاموس	talamus
فریدل	friedel
ماساهیرو	masahiro
ادرین	adrian
توچی	tucci
سروران	lordi
کاسب	poslovnež
ماندی	mundy
تنیسون	tennyson
سوزه	suse
کوییدیچ	quidditch
پرخاش	brutalnost
پرخاش	spor
نرودا	neruda
پیلوری	pylori
فوویسم	fauvizem
تیتی	titi
فرمیک	mravljična
ژیواگو	živago
فلتون	felton
سورگوم	sirek
راهسازی	roller
اپرت	opereto
موله	molay
ورنا	verna
گوبینو	gobineau
هاکان	hakan
ژنگ	zheng
فلاسک	bučka
فلاسک	bučko
کلمباین	columbine
ریشخند	posmehovanje
ریشخند	posmeh
ریشخند	zasmehovanje
ریشخند	posmeh
آنتریم	antrim
مرواریدی	biseri
مرواریدی	bisere
مرواریدی	biserov
ایغدیر	iğdır
تسای	tsai
ریپر	kosec
امس	ames
امس	ems
قانونگذاران	zakonodajalci
فیصله	sklep
فیصله	odločitev
فیصله	odločba
کاسیو	casio
بخونید	poj
بخونید	zapoj
پیکدیلی	piccadilly
تفرج	izlet
اسپیدی	hitri
دایدالوس	dedal
رنر	renner
فیوم	faiyum
میتو	mito
رهبانی	redovno
ترافورد	trafford
نوم	num
نوم	nome
موهن	poniževalno
هرینگ	sled
تروندهایم	trondheim
کابو	cabo
برسلاو	breslau
فدریکا	federica
شنیدنی	zvočni
میستی	misty
بییانوئبا	villanueva
ریدبرگ	rydberg
بئاتریکس	beatrix
اکتاویا	octavia
ریونه	rivne
ولزلی	wellesley
مودب	vljudni
مودب	vljudno
مودب	vljuden
وستروس	västerås
روانگردان	psihedelični
دلداری	tolažba
دلداری	udobje
دلداری	potolaži
دلداری	tolažbo
دلداری	tolažba
پرولاکتین	prolaktina
شولر	schuler
میداس	midas
فلیسیتی	felicity
یومی	yumi
کیوشی	kiyoshi
اگوا	agua
میاموتو	miyamoto
والدمار	valdemar
انت	annette
انت	anette
کازو	kazuo
شنگن	schengenski
شنگن	schengenskega
زانوها	kolena
استرادا	estrada
لیلینتال	lilienthal
دامفریس	dumfries
پونگ	pong
آگست	avgusta
آگست	august
آگست	avgust
پرینز	prinz
مارسدن	marsden
لیبرمن	lieberman
دارپا	darpa
نامریی	nevidni
نامریی	nevidna
نامریی	neviden
نامریی	nevidno
هپارین	heparin
متئو	matteo
درستکاری	poštenost
درستکاری	odkritost
درستکاری	iskrenost
پیروکسن	piroksen
نمناک	dank
گدایان	berači
گالووی	galloway
