در	門
هزارتو	迷宮
هزارتو	迷宮
کراکت	crockett
خوف	恐懼
خوف	敬畏
مهتا	mehta
شلوارهای	褲
شلوارهای	褲子
شلوارهای	長褲
کارفرمای	僱主
کارفرمای	雇主
سرسام	譫妄
هایمن	hyman
سمپسون	sampson
نمایشگاههای	展覽
نمایشگاههای	展品
هلم	舵
کرب	蟹
کرب	螃蟹
آنتیک	古董
کنتور	公尺
پاتریا	patria
بودروم	bodrum
دوتریوم	氘
شنکلی	shankly
سیلورمن	silverman
شیرن	sheeran
جیپسی	吉普賽人
جیپسی	吉普賽
جیپسی	吉卜賽人
دامپزشک	獸醫
دامپزشک	獸醫
کلوئه	chloe
گوئینت	gwyneth
پرخاشگرانه	咄咄逼人
لوبه	潤滑油
لوبه	潤滑劑
ایراس	iras
ترانگ	trung
ایدی	edie
ایلین	elaine
ترکیدن	吹
ترکیدن	炸
نفقه	贍養費
سیویک	公民
گوتیرز	gutierrez
آمفیزم	肺氣腫
بروگل	bruegel
جوکوویچ	djokovic
وطنم	悼念
ماتر	mather
بندند	發明
نینگ	寧
آگیلار	aguilar
سارکوم	肉瘤
مکدونالد	macdonald
گالینا	galina
هوروویتس	horowitz
چاقویی	刀
چاقویی	刀子
چاقویی	小刀
فلاکت	苦難
رونین	浪人
هالیس	hollis
کاندا	神田
تیمار	培養
پریری	草原
گیلن	gillen
شکمش	肚子
شکمش	肚皮
شکمش	腹
شکمش	腹部
هرب	藥草
تیبو	thibaut
فرکانسهای	頻率
لومباردی	lombardi
آمادور	amador
تولوئن	甲苯
طلبکار	債權人
اسپرینگر	springer
یارو	guy
حسود	妒忌
حسود	吃醋
حسود	嫉妒
قساوت	硬化
قساوت	暴行
تاتو	紋身
تاتو	刺青
قاپ	ftp
قاپ	搶奪
ورایزن	verizon
لوبو	lobo
کریستوبال	cristobal
راهبر	指南
راهبر	指引
راهبر	嚮導
راهبر	指揮
کاپیتال	capitale
تعمیرگاه	車庫
آکوستا	acosta
سانتریفیوژ	離心機
سانتریفیوژ	離心
بلوف	虛張聲勢
بلوف	崖
رسانندگی	電導
مویر	muir
دمتر	demeter
اجی	ajay
سلیا	celia
یکسوساز	整流器
پارالل	不均衡
پارالل	不平衡
خشکیده	乾燥
خشکیده	乾
تروپوسفر	對流層
وزوز	嗡嗡
انگوری	葡萄
آرتم	artem
ناخوشی	病
ناخوشی	疾病
لالا	lala
تامکت	tomcat
آپاندیسیت	闌尾炎
آپاندیسیت	盲腸炎
هریر	鷂
ایزیدور	isidore
خندیدن	笑
ممل	哺乳動物
تارتار	韃靼
کرسون	cresson
بوون	bowen
پگ	peg
هواشناسان	氣象學家
بینگو	賓果
شرافتمندانه	可敬
میلیگرم	毫克
بجایی	beja
باروس	barros
درگیریها	衝突
تمیزی	清潔
تمیزی	潔淨
تمیزی	整潔
تکثرگرایی	多元化
تکثرگرایی	多元
هیره	蟎
تلقیح	接種
سیلسیان	silesian
چترباز	傘兵
اورتیز	ortiz
تارت	撻
گریست	棚
برترام	bertram
طوطیان	psittacidae
بکام	beckham
نها	neha
نها	nha
واینهاوس	winehouse
ویتن	witten
راجعه	經常性
فیا	phi
چادویک	chadwick
آبجوی	啤酒
ملانین	黑色素
آرماگدون	世界末日
راجش	rajesh
شرمساری	窘迫
برودتی	低溫
سوسنیان	liliaceae
دیوس	duce
آقطی	sambucus
کتابشناختی	書目
غافلگیری	驚喜
غافلگیری	驚奇
پالادیوم	鈀
خودخواهی	自私
اوولوشن	演化
اوولوشن	演變
اوولوشن	進化
اوولوشن	演進
منتظرم	等候
منتظرم	等待
هکل	haeckel
کینین	奎寧
پیکنز	pickens
نابهنگام	早產
لغزان	滑桿
آناکوندا	蟒蛇
آشیکاگا	足利
ورطه	深淵
زایشگاه	產婦
گادولینیم	釓
پرادا	prada
استه	este
کاتاکانا	片假名
کاتاکانا	katakana
اتلو	othello
ویپ	鞭
ویپ	鞭子
ووگ	vogue
کنیاک	白蘭地
کانویر	convair
کندوی	蜂巢
فکس	傳真
دزدها	小偷
دزدها	賊
دزدها	盜賊
دزدها	竊賊
ژنها	基因
ژنها	gene
ژنها	基因
زالو	水蛭
وکس	蠟
مکالی	macaulay
آبکافت	水解
پاورپوینت	powerpoint
لیکی	leakey
استوتهارت	stothart
موساشی	musashi
بچ	巴赫
لئاندر	leander
خطاست	犯規
درونِ	新興
گزارشها	原木
گزارشها	報告
گاد	gad
ایب	阿部
ایب	安倍
دابسون	dobson
دانو	dano
لیمون	檸檬
آبلیمو	檸檬汁
راندال	randall
بپوشد	封面
ساراتوگا	saratoga
شمعدان	燭台
گریزلیز	grizzlies
دیموس	deimos
سیمولا	simula
بریلیم	鈹
لگ	legg
اسمیم	鋨
برحق	合法性
ساهاکیان	sahakian
هرکی	嘖
گامهای	步驟
کوفاکتور	cofactor
اعدامی	執行
اعدامی	處決
نیلگون	azure
پوز	姿勢
چینگهای	青海
یوشینو	吉野
ساماریم	釤
بادیگارد	保鏢
نیمسال	學期
گالتون	galton
دوراس	duras
شکافتن	分裂
شکافتن	分割
شکافتن	安息吧
شکافتن	安息
گرگسون	gregson
بلندیهای	高地
تکیرداغ	tekirdağ
ابرت	ebert
تق	敲
انتروکوک	enterococcus
اتودسک	autodesk
شمارشگر	櫃台
آندروس	andros
فونتانا	fontana
تربیم	鋱
لامپی	結節
پرلمان	perelman
ردا	袍
مالوی	malloy
الای	eli
اسپرینگستین	springsteen
ادرین	adrian
توچی	tucci
کاسب	商人
سوزه	suse
پرخاش	暴行
پرخاش	鬥嘴
پرخاش	爭端
پرخاش	糾紛
پرخاش	爭議
سورگوم	高粱
راهسازی	滾筒
راهسازی	滾輪
ذائقه	味覺
ذائقه	顎
ورنا	verna
ژنگ	鄭
فلاسک	燒瓶
فلاسک	保溫瓶
ریشخند	嘲笑
آکرینگتون	accrington
مرواریدی	珍珠
تسای	蔡
لوه	luh
امس	ames
امس	ems
فیصله	決定
فشانی	煤渣
جارد	jared
بخونید	唱
بخونید	唱歌
بخونید	歌唱
تفرج	出遊
تفرج	郊遊
اسپیدی	飛毛腿
رنر	renner
نوم	num
آگفا	agfa
موهن	貶損
لنگی	langi
شنیدنی	發聲
میستی	迷霧
اکتاویا	octavia
دلداری	安慰
دلداری	撫慰
دلداری	舒適
شولر	schuler
فلیسیتی	felicity
نعش	靈車
زانوها	膝
زانوها	膝蓋
استرادا	estrada
پونگ	邦
آگست	八月
آگست	八月份
پرینز	prinz
مارسدن	marsden
دارپا	darpa
نامریی	隱身
نامریی	無形
نامریی	隱形
متئو	matteo
درستکاری	誠信
درستکاری	誠實
گدایان	乞丐
پیمایی	行軍
پیمایی	行進
گالووی	galloway
سیفون	虹吸
سیفون	沖洗
موراکامی	murakami
نانچانگ	南昌市
نانچانگ	南昌
آنتونیا	antonia
ازادی	自由
منجنیق	彈射器
میستریو	mysterio
لوآنگ	luang
اقیانوسها	海洋
هیپی	嬉皮
وگل	vogel
گوبی	戈壁
بخورید	吃
بخورید	吃了
کروکودیل	鰐
کروکودیل	鱷魚
کروکودیل	鱷
عداوت	仇視
عداوت	仇恨
واسطی	mulk
یکتاپرست	直立
سربازخانه	營房
سربازخانه	軍營
سربازخانه	兵營
ژوگه	諸葛
بورلند	borland
رامفورد	rumford
گلیال	glial
سرگشته	漫步
پودینگ	布丁
رجیس	regis
گلدوزی	繡
گلدوزی	刺繡
زنجیرها	枷鎖
زنجیرها	鎖鏈
زنجیرها	鏈
زنجیرها	鏈條
زنجیرها	鐵鍊
سماور	盆地
سماور	海盆
سماور	流域
سماور	盆
لیفت	抬
لیفت	提升
لیفت	電梯
مسول	負責
اسکنه	鑿子
آرتیوم	artyom
فلنج	凸緣
زبون	舌頭
زبون	舌
کرگ	craig
بونز	bones
بونز	骨
بونز	骨骼
بونز	骨頭
ناجوربالان	heteroptera
شتی	shetty
دایرکت	直接
یادشان	忘記
ماستین	mustaine
قیراط	克拉
آلکاتل	alcatel
پریود	期間
کوای	葵
سیبر	sabre
شتابدهنده	加速器
خزیدن	爬行
خزیدن	爬
خزیدن	爬行
کیتینگ	keating
بابیج	babbage
سیامی	暹羅
مباهات	自誇
بیلور	baylor
بیلور	貝勒
ودکا	伏特加
جورجینا	georgina
تکمو	tecmo
هجی	拼字
هجی	拼寫
هجی	拼字
هجی	咒語
هجی	拼
هجی	咒
هجی	拼寫
یینگ	英
یینگ	螢
یوشیو	yoshio
استقلالی	獨立
بوره	硼砂
هوآ	華
نسبتهای	比例
نسبتهای	比率
گیلبرتو	gilberto
استعدادها	人才
استعدادها	才幹
استعدادها	人才
استعدادها	才華
استعدادها	天才
استعدادها	天賦
طلق	滑石粉
وج	楔形
لوزه	扁桃腺
بوشه	boucher
باریکتر	窄
اندازۀ	大小
اندازۀ	體積
اندازۀ	尺寸
ویجی	vijay
شاخصهای	指標
شاخصهای	指數
اظهارنامه	論斷
اظهارنامه	斷言
بروکلی	花椰菜
جیو	geo
مورفین	嗎啡
تاریخنگاری	史學
لاسه	lasse
شارما	sharma
منگنه	裝訂
خدمتکاری	女傭
خدمتکاری	傭人
ژون	淳
ژون	俊
یوسیپ	josip
آتئیست	無神論者
آتئیست	無神論
اسکادا	scada
پرخاشگر	咄咄逼人
راینهارت	reinhardt
برنزه	tan
برنزه	譚
برنزه	曬
کمپس	kempes
کشتارگاه	屠宰場
راکسی	roxy
عیال	妻子
هاجیمه	hajime
هاجیمه	肇
آتول	環礁
ایوون	yvonne
اسکایپ	skype
پریمیر	首映
پریمیر	首播
لیزین	賴氨酸
ویتربو	viterbo
تراهرتز	thz
داراییهای	資產
مریام	merriam
گریستن	哭了
گریستن	哭
گریستن	哭泣
شریدن	sheridan
صورتگر	maker
جهاز	聘禮
جهاز	嫁妝
ویلتون	wilton
تاپیر	貘
مکفی	mcphee
ماشینها	車
ماشینها	汽車
ماشینها	機器
خیش	犁
سیلوین	sylvain
ویرون	veyron
بلوکهای	區塊
بلوکهای	積木
تکانی	動搖
کچاپ	番茄醬
فرناندا	fernanda
دلها	心
دلها	紅心
گاسمن	gassman
دیوا	diva
اپیکا	epica
اسپورتیوو	sportivo
شنگول	cosh
کماندو	突擊隊
کوخ	koch
تکبر	自尊
تکبر	自豪
تکبر	驕傲
تکبر	傲慢
کوو	灣
گانگ	阿公
گانگ	龔
نیبور	niebuhr
کابرال	cabral
لیکور	烈酒
دودل	塗鴉
نئودیمیم	釹
اوارت	ewart
سویچ	切換
سویچ	開關
هیستری	歇斯底里
پیمانکاری	承包商
لیچفیلد	litchfield
معاشقه	求偶
معاشقه	求愛
هولوگرام	全息
میزراه	尿道
باکلند	buckland
هالبروک	holbrook
بخشندگی	慷慨
بخشندگی	大方
بخشندگی	慷慨
نعناسانان	lamiales
فینگر	指頭
فینگر	手指
دلتنگ	思鄉
پسرفت	回歸
پسرفت	倒退
مایلستون	里程碑
الباقی	休息
بلومفیلد	bloomfield
پریتونیت	腹膜炎
اینگرام	ingram
پرسل	purcell
میسترال	mistral
بوسکو	bosco
هالدین	haldane
زیگزاگ	zigzag
پرکننده	填料
اسطوخودوس	淡紫色
ریکمن	rickman
خوابم	睡
خوابم	睡眠
خوابم	睡覺
شلوارک	內褲
شلوارک	短褲
گوانین	guanine
تمپست	暴風雨
خامس	james
خامس	詹姆士
شاهرگ	大動脈
واشر	洗衣機
اشنا	熟悉
اشنا	相識
اشنا	熟人
هاردن	harden
سپاسگذار	感恩
سپاسگذار	感恩
سیکیم	錫金
نردبانی	梯子
نردبانی	梯
نردبانی	階梯
موفقیتهای	成功
کیمی	kimmy
فقیران	窮
اعدامش	執行
اعدامش	處決
فندک	打火機
فندک	輕
آرجنتو	argento
شومینه	壁爐
شومینه	火爐
پیم	pim
سماجت	頑固
گلیزر	glazer
اسپال	spall
ساتا	sata
جفا	擴張
جفا	擴展
جفا	拓展
جفا	擴大
گروپیوس	gropius
سوکولوف	sokolov
آبلی	abelian
ونگارد	先鋒
ونگارد	前衛
ونگارد	前鋒
بکمان	beckman
کستر	蓖麻
فیرچایلد	fairchild
کاناریا	canaria
اسکایلر	skyler
الما	alma
نتیجۀ	結果
عبارتهای	片語
متیوس	matthews
ناپالم	汽油彈
وکسلر	wexler
مدوز	草甸
مدوز	meadows
دایا	大雅
دلگرم	信心
دلگرم	自信
دلگرم	鼓勵
گنداره	gandhara
قهار	全能
نهرها	流
نهرها	溪流
آرماس	armas
هزارها	數千
شالوم	shalom
پرهیزگار	虔誠
نرمه	軟軟
نرمه	柔軟
نرمه	柔和
نرمه	軟
فریتاس	freitas
نارسیس	narcisse
انکسار	折射
عورت	部件
عورت	零件
آئورا	光環
مورتنسن	mortensen
زغالی	山雀
لازلو	laszlo
لازلو	lászló
فایبر	纖維
فردایی	明天
فردایی	明日
دایسون	dyson
آدیتیا	aditya
یانکوویچ	janković
اسکولی	scully
اکسپریا	xperia
کشتیها	船
کشتیها	船隻
کشتیها	艦
کشتیها	船舶
کشتیها	船隻
کشتیها	船舶
چرخدار	電車
کارولاین	caroline
اوکادا	岡田
یئو	楊
یئو	yeo
مارچوبه	蘆筍
کلیما	klima
اسراف	廢棄物
اسراف	廢物
اسراف	浪費
شیطون	淘氣
شیطون	調皮
شیطون	頑皮
هزارتوی	迷宮
خرافاتی	迷信
کارراس	carreras
یوشی	yoshi
ارنا	erna
کفشدوزک	瓢蟲
نعره	蓬勃發展
کریپلین	kraepelin
تفنگی	槍支
تفنگی	槍
تفنگی	炮
سرگین	糞便
سرگین	排泄物
یوروپیم	銪
سارویان	saroyan
فرجه	限期
فرجه	期限
منگ	孟
شرایطش	ies
سندر	sander
کلتکس	caltex
یوگاناندا	yogananda
دارچینی	桂皮
دارچینی	肉桂
نژادپرست	種族歧視
هورا	嗚呼
اوسپری	鶚
اسمالتاک	smalltalk
وودفورد	woodford
ناچو	nacho
کنترول	控制權
کنترول	控制
افشاء	披露
اینوئه	井上
مشیت	懸念
آیپد	ipad
سرخابی	magenta
کاسا	casa
هیگ	海牙
کریسپ	脆
بریانا	brianna
هروز	天天
هروز	每日
هروز	日常
هروز	每天
شاکتی	shakti
ترای	trie
مسنر	messner
بلندتری	更高
ولکر	welker
هاضمه	消化
رل	作用
رل	角色
پایسته	守恆
گروت	groot
شیانگ	湘
شیانگ	祥
شیانگ	翔
اجارهٔ	租金
بارکش	貨輪
بارکش	貨船
ناگی	nagy
ریما	rima
آهویی	鹿
نپوکا	napoca
گوتو	goto
موتر	mutter
سنگریزه	鵝卵石
سنگریزه	鵝卵石
بلاخره	終於
مارسلوس	marcellus
بدرخش	閃耀
بدرخش	發光
هیپاتیا	hypatia
وَن	貨車
وَن	梵
وَن	範
تراموای	電車
پدرانشان	祖先
اتانازی	安樂死
هدست	耳機
ظرفشویی	洗碗機
تاکو	taco
کاجول	kajol
شنگرف	辰砂
رالز	rawls
کلروفرم	氯仿
فانتازیا	幻想曲
کالیبره	口徑
بلوندل	blondel
وودبری	woodbury
یونوسفر	電離層
بالیستیک	彈道
رطب	成熟
کوئنچ	淬火
مسرت	快樂
مسرت	喜悅
مسرت	歡樂
مسرت	joy
بزرگترها	成人
بزرگترها	成年人
آخور	馬槽
وینرایت	wainwright
لونه	窩
لونه	巢穴
لونه	巢
میزوهو	瑞穗
بخرید	購買
بخرید	買
گذرد	赦免
آبشش	鰓
آبشش	魚鰓
ولکوف	volkov
ماتیک	唇膏
ماتیک	口紅
اورکا	orca
هینمن	heineman
استدیو	錄音室
استدیو	studio
استدیو	工作室
گالا	盛會
گالا	晚會
واش	洗洗
واش	洗
گروور	grover
پلها	橋梁
پلها	橋
دانک	灌籃
مطلقا	絕對
قشنگه	很好
قشنگه	尼斯
خوشبین	樂觀
پرستوها	燕子
اویا	avia
کارامل	焦糖
لاتکس	latex
نگارهای	圖形
نگارهای	繪圖
اقتدارگرایی	專制主義
پتسی	patsy
یواشکی	偷偷
جاکینو	giacchino
هنشل	hentschel
زندانها	監獄
فروگذار	省略
پائو	pau
پائو	豹
یابو	養父
بگلی	bagley
چیدل	cheadle
وایر	電線
وایر	鋼絲
وایر	鐵絲
بیگناهی	無辜
بیگناهی	純真
هواشکن	airbender
اکتینیم	錒
هق	sob
هق	抽泣
هق	haq
بیدر	bader
اکسپت	xpath
پرکلفت	pachyptila
تداوی	藥品
تداوی	藥物
تداوی	醫藥
گاسلینگ	gosling
برناردی	bernardi
ارفورت	erfurt
دموکراتها	民主黨
کنترلهای	控制
کنترلهای	管制
گیلگد	gielgud
الون	elon
کاروتن	胡蘿蔔素
یوزنت	usenet
نسف	nsf
اوور	ods
بلات	blatt
سفلیس	梅毒
هارلسون	harrelson
باربیه	barbier
فاریس	faris
سادورینی	santorini
ماود	maud
آزمایشگاههای	實驗室
ماتیا	mattia
سنهدرین	sanhedrin
مبتکرانه	創新
خوراندن	動態
خوراندن	飼料
نگ	neg
ایزوتوپهای	同位素
بوفه	自助餐
بابانوئل	聖誕老人
تئوفیلوس	theophilus
بالشتک	填充
کوارتر	季度
اجرت	工資
اجرت	費用
اجرت	收費
اجرت	費
اجرت	手續費
وایو	vive
سرنخی	線索
منکن	menken
لینکن	林肯
پیوریتن	清教徒
کمرکولی	鳾
جنتلمن	紳士
جنتلمن	君子
ایرماتوف	irmatov
دیسپروزیم	鏑
میگرد	平民
اریکسن	eriksen
اونیدا	oneida
استرلا	estrella
اسپوزیتو	esposito
ایمو	emo
کیمبل	kimball
مادرزبا	mothersbaugh
نینجاها	忍者
محورها	軸
محورها	軸心
محورها	斧子
لاون	levon
توربینهای	輪機
توربینهای	渦輪機
سیمران	cimarron
قصدش	意圖
قصدش	意向
آخ	唉
آخ	哎喲
آنتراسن	蒽
امریسیم	鎇
ملاس	糖蜜
ملاس	糖漿
باسیلوس	桿菌
پسندید	讚
بریتو	brito
استغفار	寬恕
کامارو	camaro
کیوکو	杏子
کاپو	capo
پیجین	pidgin
کامیونی	貨車
کامیونی	卡車
اسکالیا	scalia
کارترایت	cartwright
بیخوابی	失眠
بیخوابی	失眠症
لکسی	lexi
ارزشها	價值
ارزشها	價值觀
ارزشها	數值
ارزشها	值
فتوکپی	影印
فتوکپی	影印機
باکمن	bachman
وفای	忠心
وفای	忠誠
گارتنر	gartner
رپین	repin
فایرفلای	螢火蟲
مُرده	死
ویدهان	sabha
واترگیت	水門
آلیوم	韭
رادها	radha
نومیدی	絕望
بازوان	軍火
ماراکایبو	馬拉開波
اورستد	oersted
فلزنقشیان	riodinidae
اشلند	ashland
رحمه	子宮
هویل	hoyle
پیشونی	額頭
سنگدل	無情
شیامن	廈門
پروردگارا	主
مادرزاد	先天
نومید	絕望
اگیواس	agios
ویلکی	wilkie
غازسانان	anseriformes
دِل	del
استیپلتون	stapleton
اگزما	濕疹
شینوبو	忍
موندریان	mondrian
دیونه	瘋狂
دیونه	瘋
دیونه	瘋了
جاپلین	joplin
بساز	平衡
بساز	均衡
بساز	建
بساز	建立
مهایانه	大乘
نانگ	農
نانگ	nang
کویی	駒
کویی	夔
کلوئی	chloe
کرونیکل	紀事
ھم	威士忌
گوشهای	耳
گوشهای	耳朵
غر	抱怨
ناکانو	中野
پونس	ponce
مینورو	實
پیامها	訊息
پیامها	信件
بع	baa
گرینیارد	grignard
ماتان	matane
بندباز	空中飛人
بندباز	acrobat
نامتعادل	不均衡
نامتعادل	不平衡
تلکس	電傳
میدوری	綠
تورنادو	龍捲風
فولکر	volker
رنفرو	renfrew
دیکشیت	dixit
هارپون	魚叉
ورتوف	vertov
اولف	ulf
سوغاتی	紀念品
سوغاتی	紀念
سوغاتی	紀念品
استیگلیتز	stiglitz
گشا	解碼器
هچ	艙門
هچ	孵化
روسالیند	rosalind
علاقمندی	興趣
علاقمندی	感興趣
سوانت	svante
وردزورث	wordsworth
مایونز	蛋黃醬
هاثورن	hawthorne
تراشید	雕刻
لباسشویی	洗衣
لباسشویی	洗衣服
لباسشویی	洗衣店
دودلی	猶豫
کالب	caleb
گریدی	grady
ثاقب	穿孔
لینکدین	linkedin
اینگه	inge
اینگه	鶯歌
ساکاموتو	阪本
اوگاریتی	ugaritic
سربازها	士兵
ترایدنت	三叉戟
بیرو	主席團
مرسک	maersk
کونمینگ	昆明
مغزهای	腦子
مغزهای	頭腦
مغزهای	腦
مغزهای	大腦
مغزهای	腦袋
رونگ	榮
قربانگاه	祭壇
قربانگاه	壇
لاتور	latour
میزنه	節拍
لباسها	服裝
لباسها	衣物
لباسها	衣服
فریبکاری	欺騙
ایزومی	泉
ایزومی	和泉
لاکپشت	烏龜
لاکپشت	龜
کروچه	croce
سیمن	海員
یورولیگ	euroleague
هویساید	heaviside
گادایوا	godiva
فوشان	佛山
بتان	偶像
کینکت	kinect
نالایق	無能
رادیک	roddick
چنارسانان	proteales
دمبل	啞鈴
پرنیان	蠶絲
پرنیان	絲
پرنیان	絲綢
پالوما	paloma
بذله	機智
خیمنز	jiménez
آرثوسا	arethusa
الیانزا	alianza
نورافکن	探照燈
نورافکن	聚光燈
پارکور	parkour
گلدشتاین	goldstein
بیواک	擦音
کالاس	callas
مرکور	merkur
سرویوس	servius
بازیلیکا	聖殿
گوز	屁
آلدی	aldi
مادرانه	產婦
تاکویا	拓
تاکویا	拓也
بازدانگان	gymnosperm
آمرام	amraam
وینتیان	萬象
اسلیون	slevin
ناخنک	挑剔
ناخنک	剔
کیهیل	cahill
الکساندروس	alexandros
پریسکوس	priscus
ماتم	悼念
ماتم	哀悼
رکلینگهاوزن	recklinghausen
تراگنجانش	transclusion
ابشار	瀑布
میرابو	mirabeau
هوکس	鈎
روف	ruff
ذلت	克服
اکا	eka
هالندر	hollander
هواپیماربایی	劫持
هواپیماربایی	劫機
مسیان	messiaen
غربالی	篩
هدفون	耳機
اسبها	馬
اسبها	馬匹
بلاتکلیفی	對峙
بلاتکلیفی	僵持
اوستینوف	ustinov
پارتریج	鷓鴣
الکات	alcott
قویی	天鵝
زائو	lucina
کاتز	katz
لیزه	lise
تراوت	鱒魚
ساوو	savo
جاروی	拖把
فریبی	妄想
فریبی	錯覺
کانالها	頻道
کانالها	渠道
کانالها	運河
کمخونی	貧血症
کمخونی	貧血
کتری	壺
کتری	水壺
قانقاریا	壞疽
قدح	杯子
هاج	hodge
مکار	狡詐
دستن	dustin
زعفرانلو	荒涼
کلوم	callum
جیاماتی	giamatti
درختها	樹
درختها	樹木
دارکو	darko
تاریخهای	日期
دنبالچه	尾骨
دنبالچه	尾椎
تندرست	健康
شوارتزمن	schwartzman
مامورو	守
تورب	泥炭
بوویه	bouvier
قسط	分期付款
چقرمگی	韌性
ریمن	rayman
دارودسته	隨從
نویر	neuer
تافت	taft
ناحوم	nahum
بمبهای	炸彈
توفو	豆腐
گیلز	giles
دکلان	dec
دکلان	十二月
دکلان	declan
گپی	聊
گپی	聊天
کاغذها	論文
کوال	kaval
خایه	睪丸
پایدارسازی	穩定
پوپول	popol
هالس	hulse
تغییرپذیر	多變
تغییرپذیر	突變
تغییرپذیر	變異
دوهرتی	doherty
اتوکد	autocad
جرعه	sip
وینا	維也納
یوستیشس	eustatius
شرافتی	名譽
شرافتی	榮譽
گوو	郭
مدسن	madsen
جال	jal
کثیفی	髒
کثیفی	臟
استیلن	乙炔
لانگر	langer
دلجو	和藹可親
ویرجیل	崇德
زاستاوا	zastava
کاولی	cowley
کارورزی	實習
اجحاف	敲詐
اجحاف	敲詐勒索
اجحاف	勒索
افکارش	想法
افکارش	思想
شگون	預兆
کرولاین	caroline
گریلو	grillo
دلواپسی	焦慮
کاستیلو	castillo
جایو	焦
آلیو	橄欖
آلیو	olive
پیرتر	年長
پیرتر	老年
نگیشی	根岸
تایمر	計時器
کرستین	kerstin
باتای	bataille
جهتدار	定向
سردسازی	冷藏
سردسازی	制冷
نوکلئوزید	nucleoside
پرازئودیمیم	鐠
آرنالدو	arnaldo
هازارد	危害
خیتان	契丹
موپاسان	maupassant
بوو	boo
روسوم	rossum
وبسایتهای	網站
منحط	頹廢
سیدونیا	cydonia
کرمر	kremer
آبوت	abbott
پاورشات	powershot
کپکام	capcom
انگلبرت	engelbert
فرع	推論
کاستلین	castalia
محدودیتها	限制
محدودیتها	極限
محدودیتها	限額
آغازه	首頁
آغازه	家
آغازه	home
آغازه	住家
آغازه	首頁
تناژ	噸位
استایگر	steiger
اسنوبرد	滑雪板
ناتا	nata
گدای	乞丐
هریستو	hristo
الکالا	alcalá
بریتون	britton
بدکاران	邪惡
تیزشاخ	oryx
تیزشاخ	羚羊
مهارتش	技能
آوانس	殘障
دیکتاتورهای	獨裁者
آراشی	嵐
دمپایی	拖鞋
بردمن	boardman
منوهین	menuhin
حتى	甚至
استشهاد	沈積
گوفر	地鼠
خراطی	木工
مرکزش	中心
آشافنبورگ	aschaffenburg
آیتونز	itunes
لاکهارت	lockhart
آلبینوس	albinus
هماتوم	血腫
اینترکنتیننتال	洲際
هیه	慧
وسپوچی	vespucci
ملیان	melian
کوروین	corwin
مژه	睫毛
مژه	眼睫毛
مژه	睫毛
مژه	眼睫毛
کادو	禮物
کادو	禮品
کادو	天賦
محجبه	變色龍
ماتوس	matos
والراس	海象
داتون	dutton
پاگنده	大腳
تراین	trine
ذینفع	受益人
مهبلی	陰道
موشکها	導彈
کلاگ	kellogg
پینکنی	pinckney
نازا	貧瘠
کرفلد	krefeld
تائی	泰
قابله	助產士
سرچلایت	探照燈
خروسک	喉炎
فلق	flq
اگو	自負
اگو	自我
آبسنگ	礁
آبسنگ	暗礁
آبسنگ	珊瑚礁
احقاف	沙丘
نشاندار	血統
بازجوئی	訊問
بازجوئی	審訊
بازجوئی	偵訊
بازجوئی	審問
نولدور	noldor
جانفرانکو	gianfranco
کولیر	collier
قداره	砍刀
اسکافیلد	scofield
مرگان	morgan
ماکاک	獼猴
نتو	neto
هیلل	hillel
همگامی	同步
همگامی	同步
سرولت	servlet
براندن	branden
دنج	舒適
دنج	溫馨
یوفوربیا	戟
کوپلینگ	耦合
ژنویو	geneviève
اوریجینال	原文
اوریجینال	原件
اوریجینال	原創
اوریجینال	原始
اوریجینال	原
صورتحساب	賬單
صورتحساب	帳單
صورتحساب	法案
صورتحساب	計費
صورتحساب	帳單
طاغوت	偶像
سنگینتر	更重
سنگینتر	重
شف	schiff
مدادی	鉛筆
مدادی	筆
فرودگاههای	機場
لئونگ	梁
ریتزولی	rizzoli
هاوی	howie
اوکا	岡
مینک	貂皮
مینک	貂
توهمی	幻覺
کامیونت	貨車
کامیونت	卡車
درآمدش	收益
شیش	六
شیش	六個
اسنوری	snorri
سرناد	小夜曲
سوزاک	淋病
ترینگا	tringa
شکفتن	爆裂
پدرسالاری	宗法制度
فریرز	frears
کزیک	keswick
ارمانو	ermanno
ایزومراز	isomerase
فوتوشاپ	photoshop
متجاوزین	強姦犯
ارمان	armand
کفاش	鞋匠
پاتیل	patil
پاتیل	香爐
فارستر	forrester
سخی	輕微
آمدئو	amedeo
کاریابی	安置
مغفرت	寬恕
گورمن	gorman
امو	amo
تگرا	tegra
لوسیون	乳液
بنوشید	喝
بنوشید	喝酒
دعوتنامه	邀請
دعوتنامه	請柬
دعوتنامه	邀請函
دعوتنامه	邀請
وقتِ	關懷
وقتِ	關愛
وقتِ	愛心
وقتِ	關心
بکوب	蓋章
بکوب	郵票
بکوب	印章
اسپیکر	揚聲器
اسپیکر	議長
متضرر	委屈
کیکر	kicker
فورم	論壇
لوفور	lefebvre
آما	ama
حریفی	對手
گرمکن	毛衣
لیوا	leyva
سومرز	somers
تراورز	travers
پایت	蓋章
پایت	郵票
پایت	印章
فرایبرگ	freiberg
اینگو	ingo
تایتوس	titus
جویبارها	流
جویبارها	溪流
خالصانه	真誠
آسیت	腹水
لاشخور	禿鷹
پیپت	鷚
مهرگیاه	mandrake
آرژینین	arginine
داز	daz
یوژنی	youzhny
صندوقدار	出納
چورلی	chorley
روکس	roux
