மற்றும்	그리고
மரியே	마리아
வாடிக்கை	클라이언트
வாடிக்கை	고객
மதிப்புரைகள்	리뷰
ஏர்ட்சு	허츠
ஏர்ட்சு	헤르츠
பிஷர்	피셔
பீசா	피자
மேக்ரோ	매크로
மிராஜ்	신기루
புரோமோ	프로모션
துருவங்கள்	폴란드인
வேவ்	파도
வேவ்	웨이브
வேவ்	물결
வேவ்	파동
மலர	블룸
ரிலே	릴레이
மைக்கா	미카
நகர்த்து	움직여
நகர்த்து	움직임
நகர்த்து	이동
கேசி	케이시
ஹீரோக்கள்	영웅
ஹீரோக்கள்	히어로
ஹீரோக்கள்	히어로즈
இருட்டு	어둡게
இருட்டு	다크
இருட்டு	어두운
இருட்டு	어둠
இருட்டு	어둠
இருட்டு	암흑
நிகழ்வைப்	이벤트
முதுகெலும்பி	척추동물
காஃபின்	카페인
ரசீது	영수증
சாண்ட்லர்	챈들러
டோலி	돌리
வெர்மான்ட்	버몬트
செதுக்கு	잘라내기
செதுக்கு	농작물
செதுக்கு	자르기
ஷாப்பிங்	쇼핑
போதிக்க	설교
பாசமும்	애정
பிரண்ட்	브렌트
வரவேற்கிறோம்	환영
வரவேற்கிறோம்	환영합니다
வசந்தகால	봄이
வசந்தகால	스프링
தவிர்க்கப்பட்டது	무시
டேச்சு	다하우
வெப்ஸ்டர்	웹스터
பேனல்கள்	패널
யாருமில்லை	아무도
வார்த்தைகளால்	words
வார்த்தைகளால்	단어
ஹிக்கின்ஸ்	히긴스
அக்ரிலிக்	아크릴
மறைந்துள்ள	숨김
மறைந்துள்ள	숨겨져
மறைந்துள்ள	숨겨진
கூட்டமும்	군중
ப்ரைஸ்	브라이스
தலைவா	사장님
தலைவா	보스
பாகுபடுத்தி	파서
கிளாரினெட்	클라리넷
ஹோமர்	호머
பிழைக்க	생존
பிழைக்க	살아남기
இளமையாக	영영
இளமையாக	젊은
கேத்தி	캐시
கேத்தி	캐시
இடுகைகள்	게시글
இடுகைகள்	게시물
தகர்ப்பு	폭파
எள்ளி	엘리
பெருமூச்சு	한숨
குறியிடு	태그
சாக்கலேட்	초콜릿
சாக்கலேட்	초콜렛
கரும்பலகை	칠판
காஷ்	캐쉬
காஷ்	캐시
டோரிஸ்	도리스
பயனற்றது	쓸모없는
பயனற்றது	쓸데없는
செத்து	죽는다
ஐந்தொகை	레저
உள்ளாடைகள்	란제리
உள்ளாடைகள்	팬티
இடைச்செருகல்	삽입
ஆக்ஸ்ஃபோர்டு	옥스포드
ஆக்ஸ்ஃபோர்டு	옥스퍼드
அவமதிப்பு	경멸
அவமதிப்பு	모욕을
அவமதிப்பு	모욕
ரூடி	루디
கிளினிக்	클리닉
கிளினிக்	진료소
நிருபர்கள்	기자
எளிதாக்கும்	완화
பயங்கரவாதிகள்	테러리스트
அச்சடிக்கப்பட்ட	인쇄물
அச்சடிக்கப்பட்ட	인쇄
தூக்கத்தை	수면
மினெர்வா	미네르바
இரசாயனங்கள்	화학품
இரசாயனங்கள்	화학물질
இரசாயனங்கள்	화학
முணுமுணுப்பு	잡음
செய்கிறீர்கள்	조선소
ரூபர்ட்	루퍼트
வேலா	돛자리
டானிஷ்	덴마크어
டானிஷ்	덴마크
அனுபவி	즐길
அனுபவி	즐겨라
டோனா	도나
இலட்சியம்	야망
யூரேசியா	유라시아
ரூபென்ஸ்	루벤스
விரிதாள்	스프레드시트
லிடியா	리디아
தும்மல்	재채기
வீங்கி	부어
வழுக்கை	대머리
கஸ்	거스
கில்லர்	킬러
கில்லர்	살인범
கில்லர்	살인자
அரணை	도마뱀과
சீக்கிரமாக	초기
சீக்கிரமாக	일찍
நிலவொளி	문라이트
நிலவொளி	달빛
பைஸ்	파이
எடிஹட்	에티하드
நீள்சதுர	사각형
நீள்சதுர	직사각형
பரஸ்பரம்	상호
மெய்நிகராக்கம்	가상화
மனாமா	마나마
ஆர்வங்கள்	관심사
வருடு	스캔
ரிட்சி	리치
வழிபடு	동감
ஆலி	앨리
ஆலி	앨리
துனெடின்	더니든
ஸ்நானம்	세례
ரோத்	로스
ரெபேக்கா	리베카
ரெபேக்கா	레베카
ரிக்கார்டோ	히카르도
ரிக்கார்டோ	리카르도
ரிக்கார்டோ	히카르두
வெண்ணை	버터
மாக்னா	magna
சேம்பர்ஸ்	챔버스
சீருடைகள்	유니폼
குடித்தல்	음주
குடித்தல்	마시기
எடிட்டிங்	편집
எடிட்டிங்	수정
பிரார்த்தனைகள்	기도
பிரிக்கவும்	분리
பிரிக்கவும்	따로따로
பிரிக்கவும்	따로
பெனிசிலின்	페니실린
எமர்சன்	에머슨
தோஷிபா	도시바
பொறிமுறைகள்	메커니즘
மூடல்	닫힘
மூடல்	폐쇄
கூலியை	임금
டொமைன்கள்	도메인
அல்போன்சோ	알폰소
காகிதக்கூழ்	펄프
ஸ்டீவன்ஸ்	스티븐스
ஃபூரியே	푸리에
ஆட்சேர்ப்பு	모집
கைமுறையாக	수동
கைமுறையாக	설명서
கைமுறையாக	매뉴얼
சுலபம்	쉽게
சுலபம்	쉬운
சுலபம்	쉬워
சுலபம்	아쉬운
பாதசாரிகள்	보행자
பாதசாரிகள்	보행자
பாதசாரிகள்	보행
ஆட்டோகிராப்	싸인
ட்ரெக்	트렉
ஒழிக்கும்	박멸
அடிடாஸ்	아디다스
நினைப்பவர்கள்	흡수
இருப்பிடங்கள்	위치
சகோதரிகளின்	시스터스
சகோதரிகளின்	자매들
சகோதரிகளின்	자매
பதிப்பைப்	에디션
கிரிஃபித்ஸ்	그리피스
யம்	냠냠
யந்திரம்	기계
அறிக	탐험
அறிக	탐색
அறிக	둘러보기
அறிக	배운다
அறிக	배워
மலேஷியா	말레이시아
மலேஷியா	말레이시아어
ஆம்ஸ்ட்ராங்	암스트롱
ஸ்லோவேனியா	슬로베니아
ஸ்லோவேனியா	슬로베니아어
பலனும்	혜택
ரகசியங்கள்	비밀
கைகோர்த்து	핸드
வருத்தத்தை	슬픔
ஓவியங்களுக்கு	연속성
ஓவியங்களுக்கு	연속
உள்ளூர்வாசிகள்	지역주민
ஒன்சூ	혼슈
கேஷ்	캐시
கேஷ்	현금
கேஷ்	cash
சேமிப்புகள்	저장
இப்போ	이제
இப்போ	지금
கவர்ச்சியாக	섹시한
கவர்ச்சியாக	섹시
கவர்ச்சியாக	매력
கவர்ச்சியாக	화려한
மறைவை	옷장
ஆண்டுவிழா	기념일
அலெக்சிஸ்	알렉시스
அலெக்சிஸ்	알렉세이
காவலாளி	센티넬
காவலாளி	센티널
முகமூடிகள்	마스크
முகமூடிகள்	가면
மைத்திரேயர்	미륵보살
மிட்வே	미드웨이
ரட்	루드
பேனர்	배너
பேனர்	현수
கம்யூனிசம்	공산주의
கொன்ராட்	콘라트
கொன்ராட்	콘라드
கொன்ராட்	콘래드
நிஜம்	진짜
நிஜம்	리얼
நிஜம்	레알
நிஜம்	현실주의
மேக்ஸ்வெல்	맥스웰
ஆர்வமுள்ளவர்கள்	관심사
ஆர்வமுள்ளவர்கள்	관심
இருதயம்	하트
தலைமுடியை	머리카락
தலைமுடியை	머리
தலைமுடியை	머리카락이
நியூஸ்வீக்	뉴스위크
முக்காடு	베일
உரோச்சட்டர்	로체스터
ஆல்பத்தைப்	앨범
ஆல்பத்தைப்	음반
மார்டி	마티
சொடுக்கு	클릭
எனிக்மா	수수께끼
ஹேய்ஸ்	헤이즈
ஹேய்ஸ்	헤이스
விபச்சாரம்	성매매
டியா	티아라
டியா	티아
கொரியர்	택배
ட்ரேசி	트레이시
தெளிவாகும்	선명하게
வேலைக்காரன்	하인
எலுமிச்சம்	레몬
பெலிக்ஸ்	펠릭스
தன்னியக்கம்	자동
தன்னியக்கம்	자동
வெய்யில்	웨이
வெய்யில்	써니
வெய்யில்	화창한
வெய்யில்	맑음
பூசிக்	싱크로
மிரா	미라
நேபால்	네팔
மேம்பட	개선하기
மேம்பட	향상
மேம்பட	개선
மைக்ரோசிஸ்டம்ஸ்	마이크로시스템즈
அடிமையாகி	중독
பகிரவும்	공유해
பகிரவும்	공유하기
பகிரவும்	공유
மறிமான்	영양
கிளிப்	클립
பாடத்திட்டத்தை	커리큘럼
நிறுவுகிறது	설치하기
நிறுவுகிறது	설치
ஜேக்கப்ஸ்	제이컵스
ஜேக்கப்ஸ்	제이콥스
அக்ரா	아크라
அலெக்சா	알렉사
சோம்	som
லெமூர்	여우원숭이
தவிர்	스킵
ஆணுறை	콘돔
ஏப்பம்	트림
ஹேக்கிங்	해킹
விரல்களால்	손가락
நிராகரித்த	박수
அவ்வமைப்பு	포럼
குறிப்பைக்	노트
குறிப்பைக்	참고
நிரூபிக்கப்பட்ட	입증
அனுதாபம்	동정
கார்டிஃப்	카디프
ஜீயஸ்	제우스
ஜென்சன்	jensen
ஜூலியோ	훌리오
உறவுமுறைகள்	연애
உறவுமுறைகள்	관계
எல்லன்	엘런
எல்லன்	엘렌
ஆத்திரமடைந்த	좌절
ஜாதக	기능
பலூன்கள்	풍선
வாங்கு	구매
வாங்கு	구입
வாங்கு	구매하기
வாங்கு	사기
ஹிஸ்பானிக்	히스패닉
ராப்பர்	래퍼
கஃபே	카페
கண்டுபிடி	찾기
கண்டுபிடி	발견
கண்டுபிடி	찾아보기
கண்டுபிடி	찾기
திமிங்கலங்கள்	고래
சேவகன்	서버
சிறுநீர்ப்பை	방광
மளிகை	식료품
மளிகை	식품
மளிகை	식료품
பணிவு	겸손
ஜென்டில்மேன்	신사
ஏஸ்	에이스
ஏஸ்	ace
செராமிக்	세라믹
செராமிக்	도자기
புறக்கணிக்கும்	덮어쓰기
வெள்ளத்தை	스팟
வெள்ளத்தை	반점
கொந்தளிப்பான	바람
குவார்ட்ஸ்	쿼츠
நேற்றைய	어제
இடிக்க	팔이
லூகா	루카
பெத்	베스
அங்கிகாரம்	인증
அங்கிகாரம்	승인
அங்கிகாரம்	인증
தேசபக்தி	애국주의
தேசபக்தி	애국적
எமி	emi
அவ்ரோ	아브로
டயட்	다이어트
தடுக்கப்பட்டு	금지
சிண்டி	신디
டைனோசர்	공룡
சால்மன்	연어
சுறுசுறுப்பு	민첩성
ஐஃபோன்	아이폰
நிறுத்து	중단
நிறுத்து	중지
நிறுத்து	중지
நிறுத்து	멈추기
நிறுத்து	중단
நிறுத்து	정지
வெறுமை	평원
வெறுமை	평범
வெறுமை	raw
கேபிள்கள்	케이블
சேமி	저장하기
சேமி	저장
பளபளக்கும்	윤기
நிகழ்ந்தவை	상상력
தொகுப்பான்	편집기
தொகுப்பான்	편집자
தொகுப்பான்	에디터
தொகுப்பான்	컴파일러
குனுத்	커누스
லங்காவி	랑카위
லேப்	lab
லேப்	연구실
லேப்	실험실
அசிரியா	아시리아
வலைமனை	url
நாய்க்குட்டி	강아지
தாமதங்கள்	지연
ராக்ஸ்	바위
நியதி	컨벤션
செவிலியர்கள்	간호사
செவிலியர்கள்	간호
மெனு	메뉴
போர்டல்	포탈
போர்டல்	포털
ஃபோன்கள்	전화
ஃபோன்கள்	전화기
ஷிஃப்ட்	쉬프트
ஷிஃப்ட்	shift
ஷிஃப்ட்	시프트
லீக்டன்ஸ்டைன்	리히텐슈타인
சாக்கிரட்டீசு	소크라테스
பெடரர்	페더러
மோனோரயில்	모노레일
பெசோ	페소
ஆபத்தாக	치명적
சோஷியல்	사회주의
சோஷியல்	사회
சோஷியல்	사회적
எடு	추첨
எடு	그리기
எடு	take
எடு	갑판
ஸ்ட்ரீமிங்	스트리밍
ஊர	나누기
கியூப்	정육면체
கியூப்	큐브
சாவேஸ்	차베스
மார்க்கஸ்	마르쿠스
ப்ளூடூத்	블루투스
உருவாக்கு	만듭니다
உருவாக்கு	만들기
உருவாக்கு	생성
உருவாக்கு	만드세요
விலைமதிப்பற்ற	소중한
ஃபுல்லர்	풀러
ஏற்கவும்	수락
நினை	생각하기
நினை	생각
ரஹ்மத்	자비
மரியான்	마리안
சந்தாதாரர்கள்	가입자
மாண்டினீக்ரோ	몬테네그로
பயன்படுத்துபவர்	사용자
செண்டு	센트
டிரெய்லர்	예고편
டிரெய்லர்	트레일러
கனவுகளை	드림
கார்ட்ரைட்	카트라이트
வினிகர்	식초
திறத்தல்	잠금
சாண்டர்ஸ்	샌더스
உரக்க	yell
பக்கி	버키
வரைவுகள்	임시
மோனெ	모네
ஸ்டேர்லிங்	스털링
உலாவுதல்	탐색
உலாவுதல்	둘러보기
உலாவுதல்	찾아보기
உலாவுதல்	서핑
உலாவுதல்	브라우징
டீச்சர்	선생님
டீச்சர்	교사
டீச்சர்	스승
பொன்னிற	금발이
பொன்னிற	금발
கர்ப்பிணி	임신
சிரியஸ்	시리우스
பதிலில்	대응
பதிலில்	반응
பதிலில்	응답
காந்தங்கள்	자석
எழுந்திரு	깨워
மெலிசா	멜리사
ஆணவ	건방진
காத்திரு	기다린다
காத்திரு	기다림
காத்திரு	기다렸다
பீட்சா	피자
குறும்பொருளியல்	미시경제학
பூசணிக்காய்	호박
பொக்கிஷம்	보물
ஓணான்	카멜레온
ஹாலோவீன்	할로윈
தியூட்டிரியம்	중수소
பிஸ்கட்	비스킷
பிஸ்கட்	비스킷
துணைக்கருவிகள்	악세사리
துணைக்கருவிகள்	액세서리
டிராவிஸ்	트레비스
டிராவிஸ்	트래비스
பிரீமியம்	프리미엄
சித்தார்த்த	싯다르타
தைரியமாக	용감한
நினைவூட்டல்	알림
நினைவூட்டல்	경보
நினைவூட்டல்	알림
நினைவூட்டல்	경고
அனுப்புனர்	송신기
ஆராத்	아라드
டக்ஸ்	오리
நீந்த	수영
ஜோக்கிம்	요아킴
குராசோ	퀴라소
டோக்கெலாவ்	토켈라우
லுவாண்டா	루안다
மலாயர்	말레이인
நடுத்தரம்	미디엄
நடுத்தரம்	미디어
நடுத்தரம்	중간
காம்பேக்ட்	컴팩트
காம்பேக்ட்	콤팩트
குருட்டு	블라인드
வலிமையானது	강한
வலிமையானது	스트롱
ஆர்பிஜி	rpg
கைமுறை	수동
கைமுறை	설명서
கைமுறை	매뉴얼
மதமாகும்	다원주의
ஆழமானது	깊은
ஆழமானது	깊게
ரோலர்	롤러
ஏணிகள்	사다리
அப்பாவும்	아빠
மத்தியதரைக்கடல்	지중해
கேரியர்கள்	캐리어
ஓட்	오트
பெல்கிரேட்	베오그라드
பல்சர்	펄서
திறக்கவும்	오픈
திறக்கவும்	열기
பீவர்	비버
சுவையானது	맛있는
சுவையானது	맛있다
வான்ஸ்	밴스
சுழற்று	회전
உஸ்பெக்கிஸ்தான்	우즈베키스탄
சான்டியாகோ	산티아고
ஜிப்	우편번호
ஜிப்	zip
கழுவ	씻기
கழுவ	씻어
காம்ப்பெல்	캠벨
பழமைவாதிகள்	보수주의
பழமைவாதிகள்	보수당
ஏமாற்றுதல்	부정행위
மிட்டவுன்	미드타운
கையா	가이아
டெபாய்	디바이
பாட்ரிசியா	패트리샤
அர்னால்டு	아르놀트
ஹையான்	하이옌
பீத்தோவன்	베토벤
டியாஸ்	디아즈
டியாஸ்	디아스
உஸ்பெக்	우즈베키스탄
உஸ்பெக்	우즈베크어
அலமாரி	옷장
செர்ஜியோ	세르지오
பக்கவாத்தியம்	반주
ராலே	롤리
வெட்டுக்கிளி	메뚜기
மணிநேரத்திற்கு	시간마다
மணிநேரத்திற்கு	시간별
பொட்டலங்கள்	패킷
விசுவாசமான	충성
விசுவாசமான	충실
பைப்	파이프
ஜோக்	농담
எருமைகள்	버펄로스
பிளாஸ்டர்	블래스터
பிட்ச்	피치
காத்திருக்கிறேன்	기다림
பிராந்தி	브랜디
காதணி	귀걸이
அநாதை	고아
கியூஷூ	큐슈
கியூஷூ	규슈
காலகட்டங்கள்	생리
காலகட்டங்கள்	월경
காலகட்டங்கள்	마침표
சாப்பாட்டு	식당
சாப்பாட்டு	식사
பெண்களாக	여자들
பெண்களாக	여자
பெண்களாக	여성
காலஅளவு	기간
விண்வீழ்கல்	운석
ஜார்ஜ்டவுன்	조지타운
பிராண்டன்	브랜던
மறையாக்கம்	암호화
மறையாக்கம்	암호화
மறையாக்கம்	암호화
பேரரசுவாதம்	제국주의
உபயோகமான	생산적
ரசீட்	라시드
தேடுக	찾기
தேடுக	검색
தேடுக	검색하기
எல்ல	엘라
தனிமைப்படுத்தி	고립어
தனிமைப்படுத்தி	고립
பிரகடன	선언
ஸ்பேம்	스팸
கிரிஃபித்	그리피스
உணர்ந்தால்	feel
உணர்ந்தால்	기분
உணர்ந்தால்	느낌
கார்ட்டூம்	하르툼
அத்தாதுர்க்	아타튀르크
அறிவுறுத்தல்கள்	알림
பணக்காரன்	부자
வாழைப்பழங்கள்	바나나
உடன்பிறப்புகள்	형제
உடன்பிறப்புகள்	형제자매
உடன்பிறப்புகள்	남매
கம்பியை	로드
கம்பியை	지팡이
இகோர்	이고르
காலுறை	양말
தடு	차단
தடு	블록
தடு	블럭
பாராசூட்	낙하산
பாகிஸ்தானி	파키스탄
போவா	boa
போவா	보아
ஹெமிங்வே	헤밍웨이
முடக்கப்பட்டது	비활성화
கேள்விக்குப்	질문
ரொக்கம்	캐시
ரொக்கம்	현금
ரொக்கம்	cash
ரொசாரியோ	로사리오
ட்ரக்	트럭
துணையலகு	논증
துணையலகு	인수
துணையலகு	논쟁
செக்சம்	체크섬
ஜெரெமி	제레미
ஜென்கின்ஸ்	젱킨스
கோர்பெட்	코르벳
ஹொக்கைடோ	홋카이도
டிக்கின்ஸ்	디킨스
லேபிள்	레이블
லேபிள்	라벨
நடந்தார்	걷기
உற்சாக	느낌이
உற்சாக	기분
உற்சாக	느낌
அபாயகரமானது	위험한
அபாயகரமானது	위험하다
அபாயகரமானது	위험
காட்சியமைப்பு	경치
பிரீசிட்லி	프리스틀리
திருடப்பட்டது	도난
லியோனிட்	레오니트
லியோனிட்	레오니드
ஆபிசு	홉스
நிராகரிப்பு	거부
நிராகரிப்பு	거절
முதிராத	미성숙
முதிராத	미숙
கிளையன்ட்	클라이언트
ஹிட்டாச்சி	히타치
கேமிங்	게임
கேமிங்	게이밍
தொழுவம்	바톤
வெஸ்டன்	웨스턴
கச்சிதமாக	완벽하게
மெக்கானிக்கல்	기계
வரவுகள்	도착
படைப்பிரிவில்	연대
இரகசியங்கள்	비밀
தாராளமான	관대
சாட்விக்	채드윅
கால்கரி	캘거리
முடிவில்லா	끝없는
உட்பொதிந்த	임베디드
ஆடம்பரம்	명품
ஆடம்பரம்	럭셔리
ரிகா	리가
பவுடர்	가루
பவுடர்	파우더
கருத்தோட்டம்	패러다임
டிவிஎஸ்	tv
பணியமர்த்தல்	고용
சுரினாம்	수리남
எமிலியா	에밀리아
சூரை	참치
மிதுனம்	제미니
ஏலியன்	에이리언
ஏலியன்	외계인
மேப்பிள்	메이플
மேப்பிள்	단풍나무
மேப்பிள்	단풍
அலிபாபா	알리바바
சிறப்பானவை	추천
சிறப்பானவை	대표
லீப்சிக்	라이프치히
சாதா	평원
சாதா	평범
கேட்வுமன்	캣우먼
திமிங்கலம்	고래
போதையில்	중독증
போதையில்	중독
ரீல்	소식
மூலைகள்	모서리
ஸ்டோக்ஸ்	스토크스
சந்தோஷமாக	해피
சந்தோஷமாக	행복
சந்தோஷமாக	행복해
சந்தோஷமாக	행복하다
சந்தோஷமாக	행복한
டேப்லெட்	태블릿
பிடித்தவர்கள்	즐겨찾기
வெல்க	win
வெல்க	승리
முன்னேற்பாடு	준비
சாக்லெட்	초콜릿
சாக்லெட்	초콜렛
ஒஸ்மான்	오스만
பேசுங்கள்	말하기
அளவில்லா	무제한
டவுன்டவுன்	다운타운
டவுன்டவுன்	시내
கன்வென்ஷன்	물질
மார்செலோ	마르셀로
சார்லோட்	샬럿
சார்லோட்	샬롯
வாவ்	우와
வாவ்	와우
புஷ்கின்	푸시킨
பங்கேற்பாளர்	참가자
பமீலா	파멜라
ஜிம்பாப்வே	짐바브웨
சரிபார்	검증
சரிபார்	확인
சரிபார்	인증
சரிபார்	결제
சரிபார்	체크
சரிபார்	확인
சரிபார்	점검
சாகுபடிக்கு	경작
இஸ்மாயீல்	이스마엘
வெயிலின்	더위
வெயிலின்	히트
கோனி	코니
அத்லோன்	애슬론
தீர்க்கதரிசனம்	예언
சமர்ப்பிக்கப்பட்டது	제출
பீபீ	비비
ஆன்ட்ரூஸ்	앤드루스
பரேட்டோ	파레토
டெக்னிக்	기법
சோலி	클로
சோலி	클로이
ஜேஸ்	재즈
மெக்கெல்லன்	매켈런
கிரிஸ்டி	크리스티
அன்னாசி	파인애플
குழுவைப்	그룹
குழுவைப்	집단
உள்ளிடவும்	입력
உள்ளிடவும்	입력합니다
உள்ளிடவும்	입력하기
இடுகையில்	게시
இடுகையில்	게시글
இடுகையில்	포스트
இடுகையில்	게시물
சீமென்ஸ்	지멘스
தொலைபேசியை	전화
தொலைபேசியை	전화기
தொலைபேசியை	전화번호
தொலைபேசியை	휴대폰
சிரித்த	미소
சிரித்த	웃어
நகோயா	나고야
பிரின்சிப்பி	프린시페
இயல்பிருப்பு	기본값
இயல்பிருப்பு	기본
ராக்ஃபெல்லர்	록펠러
லுத்தரன்	루터교
டெமோ	데모
பாரெட்	배럿
கிராஃபிக்	그래픽
நிக்கோசியா	니코시아
நினைவுகளில்	추억
ஈரமாக	젖은
ஈரமாக	젖어
வங்கியாளர்	은행원
பாரபட்சம்	편견
மிஸ்டிக்	미스틱
அஞ்சலை	편지
அஞ்சலை	메일
அஞ்சலை	우편
காரிக்	캐릭
சிலநேரம்	때로는
சிலநேரம்	가끔은
சிலநேரம்	가끔
சிலநேரம்	때때로
மில்வாகி	밀워키
சாதாரணம்	단순
சாதாரணம்	간단
சாதாரணம்	심플
சாதாரணம்	단순한
சாதாரணம்	간단하다
சாதாரணம்	간단한
சாதாரணம்	정규
சாதாரணம்	보통
சாதாரணம்	평범
சாதாரணம்	정상
மோலி	몰리
வரவேற்பறை	로비
குளோனிங்	복제
எலினா	엘레나
நியூரம்பெர்க்	뉘른베르크
சமர்ப்பிக்கும்	제출
வனத்தை	농축
வனத்தை	집중
டெல்லா	델라
படியுங்கள்	읽음
படியுங்கள்	읽어보기
படியுங்கள்	읽기
படியுங்கள்	읽는다
படியுங்கள்	읽고
விகுதிகள்	접미사
பதிவகங்கள்	레지스터
அஸ்தானா	아스타나
டாஃப்ட்	태프트
ஆஃப்செட்	오프셋
பெஞ்ச்	벤치
படித்தது	읽음
படித்தது	읽어보기
படித்தது	읽기
படித்தது	읽는다
படித்தது	읽고
சுமோ	스모
மூடகம்	맨틀
மூடகம்	망토
மதிநுட்பம்	신중
தேடுகிறது	검색
வாங்கியுள்ளார்	구매
மனஅழுத்தம்	스트레스
பேட்டிங்	타격
பேட்டிங்	타자
சுகாதாரத்தை	위생
அயனம்	동지
பாஸ்தா	파스타
மெர்லின்	멀린
நெடுவரிசை	칼럼
நெடுவரிசை	기둥
நெடுவரிசை	칼럼
நெடுவரிசை	기둥
புனைப்பெயர்கள்	닉네임
புனைப்பெயர்கள்	별명
வருத்தமும்	후회
நன்கொடைகளை	기부
நன்கொடைகளை	기부금
கண்ணிமை	눈꺼풀
விளம்பரப்படுத்தல்	광고
வெயிட்	헤비웨이트
வெயிட்	헤비
முகப்பரு	여드름
டெய்சி	데이지
சியரா	시에라
ஐன்	아인
கிரனாடா	그레나다
கிரனாடா	그레나다의
டன்லப்	던롭
ஜல்	일본항공
ஜல்	jal
மின்னி	미니
கூட்டுமுயற்சி	콜라보레이션
கூட்டுமுயற்சி	협력
கூட்டுமுயற்சி	협업
தெய்வமே	하느님
தெய்வமே	하나님
பியொங்யாங்	평양
தரைகள்	바닥
கரேன்	카렌
கரேன்	캐런
அலூசியன்	알류샨
வஞ்சகம்	속임수
ஜாதகம்	별자리
அரூபா	아루바
அலோ	알로에
வலம்வரும்	크롤
லினசு	라이너스
லினசு	linus
லினசு	리노
லினசு	리누스
சுயநல	이기적
பதிலளித்த	답변
காத்திருக்கிறது	기다림
நாத்திகர்கள்	무신론
லூவர்	루브르
லக்ஸ்	럭스
உறுதிப்படுத்துதல்	확인
அட்டகாசம்	판타스틱
அட்டகாசம்	환상적
டஸ்டின்	더스틴
மருந்தகம்	제약
மருந்தகம்	의약품
மருந்தகம்	약품
மருந்தகம்	약국
மருந்தகம்	약학
மங்கலாக	흐리게
ஸ்கூட்டர்	스쿠터
கடவுச்சொற்கள்	비밀번호
கடவுச்சொற்கள்	암호
தழும்புகள்	흉터
நிகிதா	니키타
அரகோன்	아라곤
தேடுகிறார்	서핑
சந்தோசம்	행복
சந்தோசம்	happiness
விரும்பப்பட்டது	좋아한
ஒராங்குட்டான்	오랑우탄
பிர்ச்	자작나무
அதிசயமாக	멋진
பெறுக	get
பெறுக	받기
டான்டே	단테
பெர்னி	버니
டேய்	다이족
டேய்	다이
டேய்	dai
கெல்லன்	캘런
ஈமான்	believe
ஈமான்	믿기
டெம்போ	템포
கின்ஷாசா	킨샤사
ஜீப்	지프
லிவீவ்	리비우
ரிலீஸ்	출시
ரிலீஸ்	발매
ரிலீஸ்	릴리스
ரிலீஸ்	릴리즈
ரிலீஸ்	개봉
தள்ளல்	사정
அடைப்பை	플러그
அடைப்பை	플러그인
கூட்டாளர்	파트너
ஆர்லாண்டோ	올랜도
ஃபர்	모피
செருகு	삽입
ஃப்ரெட்டி	프레디
ஆயா	보모
படபடப்பு	불안
படபடப்பு	염려
எஸ்டோனியா	에스토니아
நோர்சு	노르드어
நோர்சு	노르드
பெங்குயின்	펭귄
மனிதனிடம்	rna
கொண்டிருப்பதற்கு	샤워
ரோட்னி	로드니
சேர்ந்துள்ளார்	가입했습니다
தியாகிகளின்	순교자
உருள்	스크롤
பின்னிஷ்	핀란드어
பின்னிஷ்	핀란드
சாயர்	소이어
குழப்பமாக	혼란
அளபுருக்கள்	매개변수
கடந்தகாலம்	과거
ஆப்பரேட்டர்கள்	연산자
ஆப்பரேட்டர்கள்	운영자
பினீசிய	페니키아
பைகளை	가방
இடுக்கண்	고통
டோக்கன்	토큰
நிஜத்தில்	리얼리티
நிஜத்தில்	현실
காரெட்	개릿
காரெட்	개럿
கோல்ட்ஸ்மித்	골드스미스
இன்பமாக	사랑스러운
இன்பமாக	러블리
ரெய்லி	라일리
டெபிட்	직불카드
ஆமி	에이미
போர்ட்ஃபோலியோ	포트폴리오
வெரோனிகா	베로니카
லெதர்	가죽
ஸ்ட்ரீம்கள்	스트림
ஹில்லாரி	힐러리
ஹார்டன்	하든
மதிப்பிடு	평가
மதிப்பிடு	평가
மதிப்பிடு	비율
ஏடிசி	adc
சவன்னா	사바나
சவன்னா	서배너
மறைத்த	숨김
மறைத்த	숨겨져
மறைத்த	숨겨진
ஸ்பாக்கள்	스파
லிரா	리라
சுகமே	스릴
ஜோக்ஸ்	농담
வசிப்பிடங்கள்	쉼터
வெப்பச்சலனம்	대류
சென்சென்	선전
கையோடு	핸드
டால்பின்கள்	돌고래
எலும்பியல்	정형외과
பெக்கட்	베켓
தொழிலால்	직업
பலவீனங்கள்	약점
திவெயி	몰디브
நார்வேஜியன்	노르웨이어
நார்வேஜியன்	노르웨이
வெல்வெட்	벨벳
டெம்சி	뎀프시
சோதிக்கிறது	테스트
சோதிக்கிறது	검사
சோதிக்கிறது	시험
தார்ஃபூர்	다르푸르
டேங்க்	탱크
டேங்க்	전차
இதயங்கள்	하트
இண்டி	인디
செரோடோனின்	세로토닌
வேதனையை	징벌
வேதனையை	처벌
டமாஸ்கஸ்	다마스쿠스
பருப்பொருளியல்	거시경제학
எல்லோர்	everybody
எல்லோர்	다들
தீட்டா	세타
கைக்கடிகாரம்	시계
சிற்றலை	물결
பகிர்வுகள்	주식
பகிர்வுகள்	공유
தியாகத்தை	희생
பியோத்தர்	표트르
டெபியன்	데비안
கிறிஸ்டன்	크리스틴
போதைக்கு	중독증
போதைக்கு	중독
திருட	훔쳐
