категорія	категория
газелі	газели
паола	паола
гренобль	гренобъл
опек	опек
апофеоз	апотеоз
ломбард	ломбард
піс	пи
сліпота	слепота
зіпсувати	развали
урагани	урагани
ріпа	рипа
тас	тас
шрайбер	шрайбер
мальдонадо	малдонадо
венделл	уендъл
лайл	лайл
тютчев	тютчев
вступної	започване
щире	честен
щире	честни
сельма	селма
кульку	пъф
дуррес	драч
фарах	фарах
невіл	невил
сполето	сполето
відреагували	реагира
відреагували	реагирал
підписки	абонамент
підписки	абонаменти
підписки	записване
підписки	абонамент
формоза	формоза
смірнова	смирнова
массне	масне
епонім	епоним
дафна	дафни
дафна	дафне
морок	сенки
морок	сянката
морок	сянка
симпатична	състрадателен
беккет	бекет
пожертву	дарение
тул	туул
помпадур	помпадур
вимушене	стимулира
монтроз	монтроуз
берман	бърман
туту	туту
морена	морена
тала	тала
бажану	желани
бажану	желан
бажану	желана
дивовижно	невероятна
дивовижно	удивително
дивовижно	изумително
дивовижно	невероятен
дивовижно	невероятно
ноутбука	лаптоп
брюстер	брустър
підсвідомості	безсъзнание
берліоз	берлиоз
госвамі	госвами
карамзін	карамзин
феллер	фьолер
пратт	прат
колоду	палубата
колоду	палуба
колоду	тесте
кане	кейн
кане	бастун
кане	тръстика
кане	кане
коллін	колин
льюіс	люис
льюіс	луис
бро	бро
моркву	моркови
олдем	олдъм
друзи	друзи
некомпетентність	некомпетентност
хван	хуанг
бдсм	бдсм
пташки	птички
пташки	птиците
пташки	птици
руфа	rufa
вітчизну	родино
вітчизну	родината
вітчизну	родина
випічка	сладкиш
випічка	сладкиши
лернер	лърнър
сульпіцій	сулпиций
саво	саво
тодоров	тодоров
аргентинці	аржентинци
еспіріту	еспирито
матільда	матилд
гірчиця	горчица
ґюмрі	гюмри
катніс	катнис
вусиками	антени
виправить	сърцебиене
радом	радом
портативний	преносим
портативний	преносими
оллі	оли
оллі	оли
санданський	сандански
язичники	езичници
язичники	езичниците
пепе	пепе
стоу	стоу
герат	херат
яблуками	ябълки
лампочки	светодиоди
карна	карна
макгі	макгий
калейдоскоп	калейдоскоп
калькутта	калкута
вигод	удобства
мальдіви	малдивите
фао	фао
почистити	чисто
почистити	чист
почистити	чисти
почистити	чиста
неврологія	неврологията
наср	наср
конфіденційність	конфиденциалност
конфіденційність	поверителност
конфіденційність	усамотение
конфіденційність	уединение
конфіденційність	поверителност
росселліні	роселини
франкенштейн	франкенщайн
безсмертні	вечна
безсмертні	вечни
безсмертні	вечен
безсмертні	безсмъртните
безсмертні	безсмъртни
ферреро	фереро
маври	маврите
вайлдер	уайлдър
одержувач	получател
архівування	архивиране
мастроянні	мастрояни
останкіно	останкино
серенада	серенада
мараньян	мараняо
діалектичний	диалектически
доброту	любезност
доброту	доброта
доброту	добрина
вогнями	фарове
мазурка	мазурка
горем	натаниел
пурі	пури
додолу	долу
крефельд	крефелд
горила	горилата
горила	горила
смарагди	изумруди
пристойний	прилично
пристойний	прилична
пристойний	приличен
бірманська	бирма
бірманська	бирма
камачо	камачо
месьє	месие
колезі	колега
баррозу	барозу
ономастика	ономастика
еммелін	емелин
свенсон	суонсън
ергарт	еърхарт
кодзіма	коджима
брентано	брентано
галеаццо	галеацо
майотта	майот
атрофія	атрофия
трюдо	трюдо
севлієво	севлиево
карбонові	карбоксилна
впізнали	признати
впізнали	призната
впізнали	разпознат
впізнали	признато
впізнали	признат
саттер	сатър
паркінг	паркинг
паркінг	паркирането
паркінг	паркиране
егоїзм	егоизъм
глазур	глазура
веспасіан	веспасиан
волоське	влашки
меррі	весела
гаддерсфілд	хъдърсфийлд
конфуцій	конфуций
бірон	бирон
аромати	изобилстват
мірабо	мирабо
чувак	пич
чувак	пича
сандерленд	съндърланд
менсфілд	мансфийлд
дихає	дишане
дихає	диша
дихає	дишането
дихає	диша
ретроспектива	ретроспективен
приступи	припадъци
приступи	пристъпи
приступи	гърчове
втікач	беглецът
втікач	беглец
стартер	титуляр
стартер	стартов
затопили	удави
акакій	акакий
вата	бонбон
вата	бонбони
вата	кенди
нуо	нпо
геніїв	гении
крамник	крамник
крісто	кристо
лорел	лоръл
макколл	маккол
закоханість	увлечение
маші	честито
макіяж	грим
відповідач	обвиняем
відповідач	ответника
відповідач	обвиняемият
відповідач	обвиняемия
манхеттен	манхатън
кауфмана	кауфман
утруднення	нападател
утруднення	нападателят
утруднення	нападателя
фагот	фагот
вимикання	изключване
сплата	изплащане
сплата	заплащане
сплата	плащане
невшатель	neuchâtel
ламар	ламар
руй	руи
беззаперечним	безспорен
омер	омер
платт	плат
паскевич	паскевич
іграшку	играчка
педалей	педалите
педалей	педали
гладіатор	гладиатор
формальдегід	формалдехид
корсо	корсо
пробки	трафик
пробки	задръстване
інформатор	доносник
інформатор	информатор
інформатор	информатор
безсмертна	безсмъртна
безсмертна	безсмъртни
безсмертна	безсмъртен
резонатор	резонатор
кватроченто	куатроченто
епілог	епилог
сванте	сванте
моранді	моранди
газоподібного	термоядрен
мука	брашно
мука	мъчение
прерії	прериите
бронхіт	бронхит
дурість	глупостта
дурість	глупост
фронтера	frontera
лексикологія	лексикология
маккейн	маккейн
валенса	валенса
кардано	кардано
гучно	силно
гучно	шумен
гучно	шумно
отой	оукс
корсари	капер
заступництва	патронажа
лемпард	лампард
расін	расин
голіков	голиков
підставка	реквизит
зозулинець	orchis
спряження	конюгация
парсек	парсек
реалістична	реалистични
реалістична	реалистично
реалістична	реалистична
реалістична	реалистичен
пептиди	пептид
синхронне	приливна
синхронне	синхронизирани
вкладка	сметката
вкладка	сметка
архаїчна	архаични
шахрая	роуг
шахрая	плевел
роскосмос	роскосмос
дуров	дуров
харлі	харли
шалом	шалом
горішнє	горно
гуртовий	сплотено
гостинно	посрещането
амброджо	амброджо
раціоналізм	рационализъм
знаменник	знаменател
каталіз	катализа
пікселі	пиксели
запізно	късно
запізно	закъснява
жерве	жерве
рійгікогу	рийгиког
шишок	конуси
грецкі	грецки
запахів	миризми
запахів	ухае
запахів	мирише
муті	мути
таміли	тамилите
кітано	такеши
олсон	олсън
подгориця	подгорица
абхазька	абхазка
неперервним	прилежаща
виберіть	избери
виберіть	избор
виберіть	изберете
виберіть	избор
виберіть	маркиране
виберіть	избиране
виберіть	изберете
левітт	левит
спальня	спалня
спальня	спалнята
камуфляж	камуфлаж
камуфляж	маскировка
ювяскюля	ювяскюля
пікчу	пикчу
евертон	евертън
оптимістична	оптимист
оптимістична	оптимистично
оптимістична	оптимизъм
цвєтков	цветков
гальєго	галего
зейн	зейн
бандита	палячо
доброти	любезност
доброти	доброта
доброти	добрина
столик	масата
столик	маса
столик	масичка
столик	таблица
крістер	кристер
гіта	гита
підрахувати	изчисли
підрахувати	изчисляване
маклеод	маклауд
електрохімічний	електрохимични
ренцо	ренцо
окситанська	окситански
варани	игуани
недорогих	достъпни
недорогих	достъпна
цай	цай
методистом	методистка
кокосова	кокос
акорд	акорд
стоктон	стоктън
варвар	варварин
варвар	варварски
тамільська	тамил
ооп	ооп
лабіринти	лабиринти
лізти	изкачване
престолів	тронове
крум	крум
девенпорт	дейвънпорт
девенпорт	девънпорт
санденс	сънданс
дуло	дулото
шиваджі	шиваджи
сутра	сутра
очевидець	очевидец
блекмор	блекмор
мертон	мъртън
аламо	аламо
збереже	спестява
збереже	спасява
бруслина	euonymus
оновлює	актуализации
пригноблених	аутсайдер
латиші	латвийци
панегірик	панегирик
неоднозначним	неубедителни
менахем	менахем
притягнути	възможност
карре	carré
іранське	ирански
епідерміс	епидермис
консульський	консулски
легенева	белодробен
легенева	белодробна
струс	сътресение
забула	забравил
покупка	покупка
покупка	закупуване
покупка	купуване
гояс	гояс
лібідо	либидото
ковтання	преглъщане
галлівел	халиуел
шернер	шьорнер
відьму	вещер
відьму	вещица
мусоргський	мусоргски
мутант	мутант
падре	падре
глухар	глухар
софокл	софокъл
вагітною	бременна
вагітною	бременни
арагорн	арагорн
тассо	тасо
мусасі	мусаши
левінсон	левинсън
висіти	висящ
висіти	обесване
висіти	висящи
видовищ	циркове
швейцер	швайцер
акціонер	акционер
акціонер	акционери
темзі	темза
ржев	ржев
аріс	арис
рюген	рюген
збуджує	възбужда
лицарство	кавалерството
куртка	сако
куртка	яке
куртка	якето
куртка	сакото
модульний	модулни
пейс	пасе
пейс	темпо
пейс	темп
сатмар	сатмар
інституційних	количествено
інституційних	количествени
ігнорується	игнорира
айнтрахт	айнтрахт
удав	боа
щипці	клещи
бартош	бартош
садо	садо
стриптиз	стриптийз
авокадо	авокадо
ембріологія	ембриология
демосфен	демостен
дуйсбург	дуисбург
бездротовий	безжичен
бездротовий	безжични
бездротовий	безжична
дубровка	дубровка
кадір	кадир
мосула	мосул
бартлетт	бартлет
фріш	фриш
полісахариди	полизахарид
майлі	майли
виснажений	изчерпани
виснажений	изчерпана
виснажений	изтощени
виснажений	изтощен
виснажений	изтощена
веданта	веданта
валіде	валиде
варанасі	варанаси
фуентес	фуентес
гавел	хавел
визволив	черва
смерш	смерч
енджі	анджи
енджі	енджи
дівочі	изобразен
консультацію	консултация
консультацію	консултиране
консультацію	консултации
світлині	снимка
світлині	снимката
світлині	фото
хробак	червея
хробак	червей
хробак	червеи
азимут	азимут
собота	собота
собача	canina
леннарт	ленарт
клемансо	клемансо
вольтерра	волтера
гарнер	гарнър
осокові	cyperaceae
згорнути	колапс
згорнути	срутване
згорнути	срив
згорнути	разпадане
згорнути	нюанс
згорнути	сянка
бардін	бардийн
еег	еег
конденсат	кондензат
фаусто	фаусто
фергус	фъргъс
полярність	полярност
харон	шарон
розділяла	спици
пасовище	пасища
пріцак	прицак
невтомно	неуморно
інфрачервона	инфрачервени
сірники	кибрит
сірники	съвпада
сірники	мачове
сірники	съвпадения
сірники	мач
сірники	съвпадение
конакрі	конакри
репетиція	репетицията
репетиція	репетиция
протезування	протеза
протезування	протези
кендіс	кандис
кендіс	кендис
гладіатори	гладиатори
саурон	саурон
хюе	хюе
лендон	ландън
лукрецій	лукреций
уніформа	униформени
уніформа	униформи
таргани	хлебарки
таргани	хлебарките
перезарядки	презареждане
токелау	токелау
рустем	рустем
смажать	печене
юнус	юнус
бертолуччі	бертолучи
хайку	хайку
світило	блестящи
пивні	saccharomyces
курити	пушенето
курити	пушене
йогурт	йогурт
гільгамеш	гилгамеш
сперматозоїди	сперма
евклід	евклид
гендерна	пол
гендерна	пола
галліполі	галиполи
арчімбольдо	арчимболдо
закупівля	закупуване
бейрута	бейрут
кіоск	павилион
шанобливо	почтително
відданого	отдадена
відданого	предан
відданого	отдадени
відданого	предана
незнайомця	непозната
незнайомця	странник
незнайомця	непознат
десантник	парашутист
лорето	лорето
собачі	хрътка
шибеник	мъжкарана
бретонська	бретон
корвіна	корвина
фальконе	фалконе
алькасар	алкасар
шумерська	шумерски
крігер	кригър
кайкос	кайкос
пісочниці	пясъчника
бельвіль	белвил
луческу	луческу
дольф	долф
програвання	възпроизвеждане
програвання	играе
програвання	свирене
програвання	играят
сезанн	сезан
кохаю	обич
кохаю	любов
кохаю	любовта
кохаю	обичам
верлен	верлен
назарет	назарет
мовчать	тих
мовчать	тихо
гришин	гришин
бродвей	бродуей
аеродинамічна	аеродинамични
солон	солон
фартух	престилка
фартух	престилката
гуджараті	гуджарати
йован	йован
крилан	pteropus
чжи	жи
вирівняти	подравняване
вирівняти	оправдае
сумнівну	съмнителна
сумнівну	съмнителни
сумнівну	съмнително
сумнівну	съмнителен
тета	тета
вінслет	уинслет
вуличка	лейн
заслужила	заслужават
заслужила	заслужава
талію	талия
талію	кръста
талію	талията
кассано	касано
контратака	контраатака
будва	будва
хатун	хатун
абердин	абърдийн
ностальгія	носталгия
ностальгія	носталгия
ратифікація	ратифициране
ратифікація	ратификация
видин	видин
безстрашний	безстрашен
безстрашний	безстрашни
енфілд	енфийлд
кулаками	юмруците
кулаками	юмруци
чарторийський	чарториски
поту	пот
арнсберг	арнсберг
програти	играе
програти	играй
програти	свири
програти	игра
програти	губи
програти	губиш
програти	губят
мулів	мулета
люцерн	люцерна
лютня	лютня
джуліані	джулиани
тьєр	тиер
рушді	рушди
белло	бело
сервій	сервий
форсаж	яростни
форсаж	бясна
форсаж	бесен
форсаж	яростен
ультразвук	ултразвук
невизначені	неопределена
невизначені	неопределен
жасмин	жасмин
жасмин	джасмин
бригадефюрер	бригадефюрер
консервація	запазване
консервація	съхранение
консервація	опазване
невпевненість	неопределеност
невпевненість	несигурност
аска	асука
гієни	хиени
геракліт	хераклит
фіц	фиц
муракамі	мураками
ноктюрн	ноктюрно
ленінізм	ленинизъм
#якщо	#ако
віртуалізація	виртуализация
хроматографія	хроматография
орієнтовний	изчислено
орієнтовний	изчислен
підмножину	подгрупа
нуї	нуи
бараня	бараня
мяо	мао
андраде	андраде
жирна	дебела
жирна	плътна
жирна	дебело
жирна	дебел
жирна	дебела
жирна	мазнина
жирна	мазнини
жирна	дебели
жирна	дебел
спектор	спектър
пестициди	пестициди
леопарди	леопарди
ліліт	лилит
долучення	привързаност
долучення	закрепване
долучення	притурка
долучення	привързаност
долучення	приспособления
аїд	хадес
гарварду	харвард
атестація	удостоверение
полібій	полибий
бочку	буре
бочку	буре
бочку	бъчва
бочку	цев
бочку	варел
апельсини	портокали
сенсорна	сетивни
гевін	гавин
кричав	викове
кричав	викане
кричав	викове
кричав	викане
кориця	канела
неоднозначний	двусмислени
мезоліт	мезолит
бадр	бадр
чорти	ад
чорти	ада
вет	ветеринар
мастейн	мъстейн
рому	ром
соціалізація	социализация
ображають	тормозен
ставангер	ставангер
гвінед	гуинед
кулаки	юмруците
кулаки	юмруци
саванна	савана
коффі	кофи
цирконій	цирконий
будуємо	изграждане
будуємо	сграда
будуємо	сградата
нанометрів	нанометра
вираховується	изчислено
вираховується	изчислен
вираховується	изчислена
вираховується	изчислени
тулон	тулон
гайдуки	хайдук
руйнівну	разрушителна
руйнівну	разрушителен
чорногорська	черногорският
малларме	маларме
мейнард	мейнард
мідленд	мидландс
генні	хени
трубецкой	трубецкой
хамад	хамад
сорель	сорел
олдфілд	олдфийлд
дужками	шини
дужками	скоби
ларіонов	ларионов
непереможний	непобедим
мальдіні	малдини
дерматит	дерматит
куно	куно
журавля	шаолин
гартлі	хартли
антигон	антигон
ферран	феран
самарас	самарас
шумен	шумен
докладає	оборудва
берил	берил
сексуально	сексуално
пентагон	пентагона
пентагон	пентагонът
владо	владо
ріно	рино
атанас	атанас
тамар	тамар
башир	башир
цитують	цитирайки
штам	сорт
штам	щам
біодизель	биодизел
оуенс	оуенс
мікава	микава
проон	проон
фресно	фресно
солод	малц
капелюсі	качулка
лексичний	лексикална
сечовий	урината
віримо	вярвай
стокпорт	стокпорт
африканці	африканци
салім	салим
суперміні	малолитражен
алмере	алмере
макбрайд	макбрайд
іберо	иберо
симетричне	симетрични
гомеш	gomes
гомеш	гомес
пропан	пропан
ларкін	ларкин
сєдов	седов
саттон	сътън
покликали	призовани
покликали	призована
покликали	призован
клео	клео
клео	клио
мухтар	мухтар
пеніс	пенис
пеніс	пениса
пробуджує	буди
пробуджує	събужда
поліетилен	полиетилен
компроміси	rfc
моп	парцал
інструктори	инструктори
сповістити	уведоми
шенберг	шьонберг
курдська	кюрдски
курдська	кюрдска
ебботт	абът
мчить	управлява
мчить	тича
конкорд	конкорд
вразливим	уязвими
вразливим	уязвимо
вразливим	уязвима
вразливим	уязвим
приготував	варени
дотації	подаяния
дотації	благосъстояние
дотації	благосъстоянието
фурор	фурор
фейсал	фейсал
кофеїн	кофеин
пасадена	пасадена
приступ	атакува
приступ	атентати
приступ	атаки
приступ	нападения
приступ	пристъп
приступ	припадък
приступ	гърчове
конюх	конюх
довгастий	медула
андижан	андижан
фульда	фулда
координаторів	координатори
алюзія	алюзия
салех	салех
лоток	трей
лоток	табла
лоток	поднос
златко	златко
познер	поснър
бісер	перла
вальверде	валверде
янус	янус
коулман	колман
генкс	ханкс
плакав	плака
мовсес	мовсес
визрівання	зреене
терренс	терънс
плитку	плочка
плитку	плочки
псевдонаука	псевдонаука
алле	alle
догодити	приятни
неврологічні	неврологично
неврологічні	неврологични
погроза	заплаха
почувається	усеща
геодезисти	инспектори
забруднена	замърсена
забруднена	замърсени
неефективною	неефективни
думайте	мисли
думайте	помисли
фюнес	фюнес
као	као
безодню	бездна
безодню	бездната
матісс	матис
гоп	хоп
виправлений	преработени
виправлений	преразгледан
виправлений	преразгледани
виправлений	преработен
виправлений	преразгледана
відновлюваної	възобновяеми
налякати	плаши
месія	месия
месія	месията
фтор	флуор
садат	садат
пластині	плаки
алергія	алергия
алергія	алергичен
алергія	алергична
алергія	алергични
безансон	безансон
хронограф	хронограф
краківське	краков
гарбо	гарбо
аморфний	аморфен
снейп	снейп
ганебний	git
енергійні	енергична
енергійні	енергични
енергійні	енергичен
енергійні	енергично
іванка	иванка
куритиба	куритиба
пау	пау
ларсон	ларсън
морен	морин
тсвана	тсвана
ікар	икар
тачки	автомобили
тачки	коли
гесіод	хезиод
касім	касим
омолодження	подмладяване
їстівна	мида
мантенья	мантеня
мюссе	мюсе
ролло	роло
алібі	алиби
гашербрум	гашербрум
льодовикова	ледена
жирона	херона
пінар	пинар
руно	руно
шарден	шарден
акторок	актриси
родерік	родерик
шизофренія	шизофрения
гребінець	гребен
торстен	торстен
людендорф	лудендорф
фукідід	тукидид
піца	пица
вузьколиста	angustifolia
перерв	почивки
похмілля	махмурлук
табаско	табаско
перевізників	влакове
перевізників	влаковете
імовірний	достоверен
кайсері	кайсери
заплановану	насрочено
заплановану	планирано
габороне	габороне
рятівника	спасител
аффлек	афлек
комбінувати	съчетават
мишу	маус
мишу	миши
мишу	мишки
мишу	мишка
енкі	енки
кіберпанк	киберпънк
позитив	позитивна
позитив	положителен
позитив	положителни
позитив	положителна
позитив	положително
адорно	адорно
розчаруванням	разочароващо
тагор	тагор
алістер	алистър
мікаела	микаела
мікаела	михаела
мікаела	микаела
свинячий	свине
свинячий	свиня
бартолі	бартоли
дирижаблів	дирижабли
амазон	амазонка
амазон	амазония
вражаюче	невероятна
вражаюче	удивително
вражаюче	изумително
вражаюче	невероятен
вражаюче	невероятно
вражаюче	впечатляваща
вражаюче	впечатляващи
вражаюче	впечатляващо
вражаюче	впечатляващ
ревматизм	ревматизъм
агірре	агире
чернетки	чернова
нестабільні	нестабилен
нестабільні	нестабилно
нестабільні	нестабилни
нестабільні	нестабилна
стискає	стиска
понизити	понижаване
ассізі	асизи
гарун	харун
чорногорці	черногорците
звертаюсь	вика
звертаюсь	призвание
лотрек	лотрек
павліна	павлина
ератосфен	ератостен
вишуканим	рафинирани
гарбузи	гаубици
інті	инти
водевіль	водевил
гаррет	гарет
гаррет	гарет
жирафа	жираф
шхуна	шхуна
мікрофона	микрофон
мікрофона	мик
варда	варда
наречені	булки
еудженіо	еудженио
тімбукту	тимбукту
сукарно	сукарно
мехелен	мехелен
дистанцій	разстояния
монсеньйор	монсеньор
зрадники	предатели
морель	морел
іго	потисничество
агостіні	агостини
готтард	gotthard
рибінськ	рибинск
хрестини	кръщене
петроній	петроний
мостар	мостар
вправа	тренировка
вправа	практика
вправа	упражнение
вправа	упражнения
весніна	веснина
рат	рат
мітку	етикет
кошенята	котенца
кошенята	котета
жен	jeune
ацетат	ацетат
грунту	десетилетия
відкатів	тъкане
шпінель	шпинел
рафінування	рафиниране
злякався	уплашен
злякався	изплашена
злякався	изплашен
злякався	уплашена
злякався	уплашени
шрами	белезите
шрами	белези
затримана	конфискувана
ліганд	лиганд
седжвік	седжуик
аткінс	аткинс
планктон	планктон
цигарок	педали
радек	радек
гаспарян	гаспарян
тренд	тенденции
тренд	тенденция
фальшивий	менте
фальшивий	фалшив
фальшивий	фалшиви
фальшивий	фалшиво
фальшивий	фалшива
бестселер	бестселър
ханаан	канаан
кухнях	кухни
зондербург	зондербург
агора	агора
химера	наслагване
невизначена	неопределено
невизначена	неопределен
карме	карме
праведний	праведни
праведний	праведен
джахан	джахан
канеман	канеман
олбрайт	олбрайт
хачатурян	хачатурян
ремарк	ремарк
підривають	подкопава
сапфір	сапфир
низом	слиза
рації	radio
рації	радиото
рації	радио
сандалі	сандал
сандалі	сандали
сандалі	сандали
ферганська	фергана
аттал	атал
хасково	хасково
ніобій	ниобий
прочитані	четете
прочитані	прочетете
прочитані	чета
прочитані	чети
прочитані	прочети
прочитані	четене
теночтітлан	теночтитлан
книжечки	тефтер
книжечки	книга
заручник	заложници
заручник	заложник
фора	форуми
альвізе	алвизе
орхус	орхус
додо	додо
лайку	псувни
смачне	вкусен
смачне	вкусно
смачне	вкусна
смачне	вкусни
скромність	скромността
скромність	скромност
перрен	перин
стенфорд	станфорд
гастрит	гастрит
крест	герб
переживали	управлявано
переживали	управлявани
переживали	управляван
шері	чери
бредшоу	брадшоу
сабріна	сабрина
фучжоу	фуджоу
шеньчжоу	шънджоу
таверньє	таверние
заспівали	санг
мідорі	мидори
мине	пропуски
мине	проходи
мине	преминава
мине	минава
заслужити	печелят
конгресмен	конгресмен
ліндау	линдау
дипольний	дипол
тюрінг	тюринг
чкалов	чкалов
теа	теа
дхарми	безделници
шістки	шестици
проектор	проектор
віма	вима
палю	пуши
палю	дим
палю	пушек
семіотика	семиотика
самотнім	самотен
самотнім	самотно
самотнім	самотна
самотнім	самотни
красень	страхотни
красень	страхотен
красень	страхотно
красень	страхотна
красень	супер
ньєто	нието
гротеск	гротескно
джок	джок
етер	етер
коллонтай	колонтай
сондерс	сондърс
туніська	тунис
харизматичний	харизматичен
альбіон	албион
сассо	сасо
супермодель	супермодел
навушників	слушалки
радіти	ликуват
нудьга	скука
нудьга	скуката
клодель	клодел
младен	младен
меми	меми
кулінарний	кулинарно
форж	кове
пориви	порив
розплавленого	разтопена
коррадо	корадо
гіпермаркет	хипермаркет
димитровград	димитровград
лакруа	лакроа
креспо	креспо
побачень	срещи
побачень	запознанства
протилежності	противоположностите
детермінізм	детерминизъм
фазанові	phasianidae
гну	гну
орнітологія	орнитологията
хабарництво	подкуп
хабарництво	подкупи
розпродаж	разпродажба
розпродаж	продажба
іпполіт	иполит
дияволи	дяволи
веллер	уелър
мегабайт	мегабайт
пуенте	пуенте
валентиніан	валентиниан
висаджувати	атентати
вуковар	вуковар
ашаффенбург	ашафенбург
незабутній	незабравими
незабутній	незабравима
незабутній	незабравим
незабутній	незабравимо
сльозогінний	сълза
слоти	слотове
запашна	грах
запашна	ароматни
запашна	ароматно
оксфордшир	оксфордшир
округлення	закръгляване
спектрометра	спектрофотометър
благоєвград	благоевград
обрізати	тапицерия
обрізати	реколта
подряпин	драскотини
передумова	отчужден
перельман	перелман
авен	авен
гвінет	гуинет
кілограми	килограми
кілограми	килограма
кілограми	паунда
кілограми	лири
назер	назар
кричать	викове
кричать	викане
непотрібне	ненужна
непотрібне	излишни
непотрібне	излишно
непотрібне	ненужен
непотрібне	ненужни
непотрібне	ненужно
непотрібне	ненужно
пропорція	съотношение
вгадати	познай
гендрікс	хендрикс
рієра	риера
позичив	назаем
пограбувань	обири
льєйда	lleida
невігластво	невежество
невігластво	невежеството
малахіт	малахит
енніо	енио
півні	петли
півні	петлите
профілювання	профилиране
абсцес	абсцес
очоа	очоа
ізоляторі	изолатор
впевнену	свлачище
вук	вук
любачів	любачов
леман	леман
білет	рип
мінато	тотори
телур	телур
проконсул	проконсул
кусі	куси
хоробрим	смели
хоробрим	смело
хоробрим	смела
хоробрим	смел
сундсвалль	сундсвал
внуки	внуците
внуки	внуци
наркотик	дрога
наркотик	наркотик
наркотик	наркотици
наркотик	лекарство
наркотик	наркотик
турмалін	турмалин
розмовляла	звучеше
навуходоносор	навуходоносор
скельна	saxatilis
сантіні	сантини
базальт	базалт
акордів	струни
катакана	катакана
реваншу	реванш
наляканий	уплашен
наляканий	изплашена
наляканий	изплашен
наляканий	уплашена
наляканий	уплашени
араго	араго
хедлі	хадли
метохія	метохия
жадає	жадува
целюлоза	целулоза
терпів	хареса
терпів	харесали
терпів	харесал
панелях	панели
николов	николов
редкліфф	радклиф
сноубординг	сноуборд
мізки	мозъци
мізки	акъл
мізки	мозък
мізки	ум
лейф	лейф
наст	наст
заппа	запа
визначить	разпознава
шалені	луд
шалені	луда
шалені	лудо
шалені	луди
шалені	лудост
моравська	моравска
кагульський	кахул
арендт	аренд
пірло	пирло
напівбоги	полубог
приходьте	ела
звертайтеся	адрес
гендальф	гандалф
дезертирів	дезертьори
інтимних	интимен
інтимних	интимно
інтимних	интимна
інтимних	интимни
янссон	янсон
скупий	скъперник
ліана	лиана
бушар	бушар
кристалізація	кристализация
бесселя	бесел
менталітет	нагласа
мінливі	rotundifolia
халіл	халил
ендокринна	ендокринни
кабрал	кабрал
підсумовує	суми
коптська	коптски
самнер	съмнър
джесіка	джесика
дублікати	дубликати
талі	тали
педді	пади
онікс	оникс
наївна	наивна
наївна	наивни
наївна	наивен
наївна	наивно
нуово	нуово
рюкзак	раницата
рюкзак	раница
церій	церий
сервілій	сервилий
пілонна	пилон
талія	талия
талія	талия
талія	кръста
талія	талията
грейсон	грейсън
карру	кару
мінін	минин
ягнят	агнета
стероїди	стероиди
парасольки	чадъри
консалтингу	гданск
іфігенія	ифигения
уренгой	уренгой
сегура	сегура
піранезі	пиранези
захристя	ризницата
підмаренник	еньовче
мускат	мускат
енерго	котли
екстаз	екстаз
екстаз	екстази
еппс	епс
сяє	блести
філе	филе
нунцій	нунций
енцефаліт	енцефалит
тал	талос
хуарес	хуарес
інстинкти	инстинктите
інстинкти	инстинкт
інстинкти	инстинкти
сільверстоун	силвърстоун
шариф	шариф
уникайте	избягвайте
уникайте	избегне
уникайте	избягване
йода	йода
інфінітив	инфинитив
бастіан	бастиан
підсвідомо	подсъзнателно
пікколоміні	пиколомини
фонологія	фонология
одночасних	едновременно
дивуватися	изненадваща
дивуватися	изненадващ
дивуватися	учудващо
дивуватися	изненадващо
епіграфіка	епиграфика
авіценна	авицена
алькантара	алкантара
горобці	врабчета
сейф	безопасно
сейф	безопасен
сейф	сейф
баум	баум
моретті	морети
гаске	гаске
церера	церера
веса	веса
піджак	сако
піджак	яке
піджак	якето
піджак	сакото
мотель	мотел
архипов	архипов
пульсар	пулсар
згасає	избледнява
метаморфізм	метаморфизъм
