and	그리고
anonymity	익명
gabe	게이브
shelly	셸리
aik	aik
thumbnail	썸네일
bateman	베이트먼
blackmail	협박
mitigation	완화
priestley	프리스틀리
attila	아틸라
dredd	드레드
waitress	웨이트리스
handler	핸들러
accelerating	가속화
miserable	비참한
colonia	콜로니아
looting	전리품
granger	그레인저
paxton	팩스턴
lig	lig
gillette	질레트
sama	sama
skirts	치마
fertilizer	비료
adolescence	사춘기
opaque	불투명
opaque	불투명한
sandman	샌드맨
melancholy	우울
bonuses	보너스
shimizu	시미즈
thigh	허벅지
shepherds	양치기
polaris	폴라리스
shrink	축소
brew	brew
barbecue	바비큐
barbecue	바베큐
pauli	파울리
electrodes	전극
gliders	글라이더
podcasts	팟캐스트
thunderbird	선더버드
baskets	바구니
lesbians	레즈비언
comoros	코모로
regrets	후회
burnside	번사이드
intuition	직감
punishments	처벌
cctv	cctv
luminous	발광
roommate	룸메이트
ftp	ftp
overflow	오버플로
overflow	오버플로우
stacks	스택
vinegar	식초
miraculous	기적
lucerne	루체른
diy	diy
grunge	그런지
pls	pls
rollers	롤러
shipyards	조선소
aggravated	악화
seasoned	양념
nazarene	나사렛
seizing	발작
ravine	협곡
snp	snp
bleed	출혈
savior	구원자
antibiotic	항생제
scoop	숟가락
retract	수축
pretext	핑계
gadgets	가젯
gorgeous	화려하다
gorgeous	이쁜
gorgeous	화려한
fps	fps
hopeful	희망
foreigner	외국인
celsius	섭씨
hobbies	취미
katowice	카토비체
downloading	다운로드
riggs	릭스
antennae	안테나
stalker	스토커
stalker	스토킹
atv	atv
piping	파이프
gleason	글리슨
shillings	실링
lsd	lsd
terrence	테런스
misty	misty
misty	이슬
pyotr	표트르
completeness	완전성
kyushu	큐슈
kyushu	규슈
firmware	펌웨어
borden	보덴
amg	amg
juliana	줄리아나
reboot	리부트
ageing	노화
textures	텍스처
textures	질감
ids	신분증
ids	ids
ids	id
billiards	당구
agnostic	불가지론
lymphoma	림프종
projector	프로젝터
loneliness	외로움
nga	nga
trunks	트렁크
spins	스핀
kessler	케슬러
ashamed	부끄러워
ashamed	부끄러움
ontology	온톨로지
streaks	연승
dreyfus	드레퓌스
clipper	클리퍼
firefly	반딧불이
deceptive	기만
tanzanian	탄자니아
cloning	복제
translucent	투명
malice	악의
sidewalk	보도
smokey	스모키
psa	psa
avi	avi
shiraz	시라즈
removable	이동식
matsumoto	마츠모토
matsumoto	마쓰모토
malignant	악성
barbie	바비
conti	콘티
shearer	시어러
fable	우화
exporting	내보내기
galleria	갤러리아
avenger	어벤져
scooter	스쿠터
mirrored	미러링
kelsey	켈시
schmitt	슈밋
schmitt	슈미트
wastes	폐기물
subaru	스바루
barrymore	배리모어
vicenza	비첸차
ast	ast
heineken	하이네켄
scotsman	스코틀랜드인
ossetia	오세티야
smiths	스미스
subordinates	부하
bale	베일
deduction	추리
isthmus	지협
lisp	리스프
nitro	니트로
lugano	루가노
swine	돼지
weinstein	와인스타인
ganges	갠지스
pharmacist	약사
cordillera	코르디예라
huston	휴스턴
donating	기부
malagasy	마다가스카르
hangul	한글
anu	아누
andromeda	안드로메다자리
andromeda	안드로메다
monique	모니크
monique	유니크
vat	vat
nylon	나일론
geophysical	자연재해
cyclops	사이클롭스
cyclops	키클롭스
indycar	인디카
receipts	영수증
alchemist	연금술사
typeface	글꼴
shelves	선반
saturation	포화
amr	amr
miki	미키
reaper	리퍼
melo	멜로
pudding	푸딩
quark	쿼크
subtitle	자막
nanotechnology	나노기술
crc	crc
dashboard	대시보드
squirrels	다람쥐과
squirrels	다람쥐
akita	아키타
carpets	융단
carpets	카펫
petrov	페트로프
noodles	국수
mrt	mrt
treble	트레블
vin	vin
treviso	트레비소
esquire	에스콰이어
bergamo	베르가모
wolfsburg	볼프스부르크
normans	노르만인
waiter	종업원
waiter	웨이터
subscriptions	구독
brandeis	브랜다이스
clicks	클릭
pickett	피켓
transplantation	이식
kal	kal
farah	파라
arad	아라드
madam	부인
madam	사모님
grenadines	그레나딘
bearded	수염
roswell	로즈웰
industrialization	산업화
dangerously	dangerously
dubrovnik	두브로브니크
helms	헬름스
thani	타니
mexicana	멕시카나
rectangle	사각형
rectangle	직사각형
darfur	다르푸르
cursor	커서
brokers	중개인
spartacus	스파르타쿠스
beginners	초보자
bleach	블리치
millard	밀러드
resumes	이력서
chunks	덩어리
lina	리나
deb	deb
megatron	메가트론
coxeter	콕서터
gambit	갬빗
superstars	슈퍼스타
fandom	팬덤
valentina	발렌티노
valentina	발렌티나
spacious	넓은
pests	해충
penetrating	관통
synchronization	동기화
marlowe	말로
bandung	반둥
crunch	크런치
holliday	홀리데이
hypertension	고혈압
pasta	파스타
crouch	크라우치
flashing	번쩍
delphi	델파이
sterile	살균
retina	망막
surfers	서퍼
takeshi	타케시
kaohsiung	가오슝
chomsky	촘스키
pskov	프스코프
disperse	분산
disperse	해산
tort	불법행위
npc	npc
blackstone	블랙스톤
syd	시드
campania	캄파니아
vlad	블라드
hawkeye	호크아이
catalogues	카탈로그
inspect	점검
lowercase	소문자
bartender	바텐더
endorsements	지지
rtl	rtl
singularity	특이점
playful	장난꾸러기
playful	장난
playful	장난기
stair	계단
bandai	반다이
mst	mst
makoto	마코토
steak	스테이크
gimme	gimme
tonic	토닉
pelvic	골반
westland	웨스트랜드
livorno	리보르노
joking	농담
laptops	노트북
apis	api
apis	apis
coherence	일관성
primal	프라이멀
whisper	속삭임
voronezh	보로네시
leblanc	르블랑
chameleon	카멜레온
evaporation	증발
mathis	마티스
alp	alp
beckham	베컴
lemur	여우원숭이
thug	갱스터
dis	dis
delft	델프트
calories	칼로리
brecht	브레히트
harbin	하얼빈
fawcett	포셋
almaty	알마티
fff	fff
sphinx	스핑크스
brigitte	브리짓
disgust	혐오
gambler	도박꾼
fasting	금식
fasting	단식
lovell	러벨
kidding	농담
architectures	아키텍처
embroidery	자수
kami	가미
astrid	아스트리드
ballerina	발레리나
castilian	카스티야
etruscan	에트루리아
jermaine	저메인
ronaldo	호날두
hye	혜리
shortening	단축
culmination	정중
lotte	롯데
rooftop	옥상
thrones	왕좌
bobsleigh	봅슬레이
autobots	오토봇
tendon	힘줄
franca	프랑카
boil	종기
subscriber	가입자
arno	아르노
delegated	위임
thunderbirds	선더버즈
baer	베어
ritz	리츠
diligence	근면
pouring	쏟아져
pouring	쏟아지는
dll	dll
tambourine	탬버린
jug	주전자
jug	물병
grizzly	그리즐리
commute	통근
commute	출퇴근
fantasies	판타지
rounding	반올림
refute	반박
cdu	cdu
justinian	유스티니아누스
grandma	할머니
empathy	공감
mtr	mtr
sender	발신
conjugate	켤레
suffixes	접미사
fulfillment	물류
fulfillment	이행
acb	acb
iec	iec
rahim	라힘
wildcard	와일드카드
landscaping	조경
chewing	씹는
macfarlane	맥팔레인
junkers	융커스
marburg	마르부르크
nathalie	nathalie
lakota	라코타
protons	양성자
overlay	오버레이
pence	펜스
bracelet	팔찌
murad	무라트
watercolor	수채화
kiribati	키리바시
daegu	대구
daegu	대구광역시
mich	mich
bnp	bnp
blueprint	blueprint
gangsters	깡패
atc	atc
petri	페트리
chromium	크로미엄
chromium	크로뮴
tundra	툰드라
chimneys	굴뚝
indifferent	무관심
harrier	해리어
stapleton	스테이플턴
coping	대처
coping	대응
iupac	iupac
oscillator	진동자
friendships	우정
piraeus	피레아스
monorail	모노레일
granny	할머니
fatherland	조국
krause	크라우스
unbalanced	불균형
duality	이중성
cfr	cfr
dušan	두샨
wander	방황
isi	isi
sss	sss
kagoshima	가고시마
cutters	커터
aia	aia
ishikawa	이시카와
rupture	파열
rupture	파열음
nineties	년대
aborted	중단됨
visconti	비스콘티
tardis	타디스
atatürk	아타튀르크
negatives	원판
stairway	계단
magnets	자석
applause	박수
anemia	빈혈
lila	릴라
lila	라일라
ornament	장식
serenade	세레나데
diarrhea	설사
tokens	토큰
greedy	욕심쟁이
greedy	욕심
greedy	탐욕
gifu	기후
wrapping	포장
dreamer	dreamer
bushes	덤불
quarantine	격리
amen	아멘
fax	팩스
bondage	속박
pineapple	파인애플
twickenham	트위크넘
careless	부주의
rachael	레이첼
seeker	선지자
belongings	소지품
wordsworth	워즈워스
lombardi	롬바르디
finns	핀란드인
interruption	인터럽트
underwear	속옷
eur	eur
steroids	스테로이드
heater	히터
missy	미시
namespaces	네임스페이스
discomfort	불편함
hyatt	하얏트
passwords	비밀번호
passwords	암호
trimming	다듬기
mexicans	멕시코인
cried	울었다
profiling	프로파일링
advertisers	광고주
hasbro	해즈브로
cpr	심폐소생술
firewall	방화벽
cough	기침
mikey	마이키
verdun	베르됭
altman	올트먼
kashmiri	카슈미르
buffaloes	버펄로스
johnnie	조니
extravagant	낭비
goliath	골리앗
iit	iit
barkley	바클리
markov	마르코프
petrie	페트리
avn	avn
minami	미나미
condensation	응축
picket	피켓
derailed	탈선
wifi	와이파이
wifi	wifi
stork	황새
vacancies	공석
sarcasm	풍자
electra	엘렉트라
electra	일렉트라
kandahar	칸다하르
hostess	승무원
invitations	초대
invitations	초청
mekong	메콩
parrish	패리시
imitate	흉내
honeycomb	허니콤
hacked	해킹
kitchens	부엌
kor	kor
oss	oss
expel	추방
alicante	알리칸테
palsy	마비
hens	암탉
jpn	jpn
auctions	경매
drank	마셨다
sco	sco
linus	라이너스
linus	linus
linus	리노
linus	리누스
armageddon	아마겟돈
refresh	새로고침
refresh	고침
pershing	퍼싱
oppressed	억압
vagina	질질
outsourcing	아웃소싱
cpa	cpa
std	std
underage	미성년자
brutus	브루투스
hyperion	히페리온
hyperion	하이페리온
schofield	스코필드
ide	ide
pleasures	즐거움
pleasures	쾌락
mbta	mbta
mogadishu	모가디슈
jars	항아리
arp	arp
ott	오트
handwriting	글씨
handwriting	글씨체
saad	사드
profanity	욕설
kafka	카프카
stowe	스토
msa	msa
congratulations	축하드립니다
congratulations	축하합니다
viscosity	점성
spicy	매운
pathetic	한심한
discriminate	차별
plugs	플러그
tennyson	테니슨
dread	드레드
rewarding	보람
cheeses	치즈
leno	레노
preparedness	대비
fragrance	향수
fragrance	향기
serotonin	세로토닌
stew	스튜
pesos	페소
intestine	창자
dao	dao
gent	헨트
ams	ams
bets	베팅
rhinoceros	코뿔소
gpu	gpu
hades	하데스
raspberry	라즈베리
gibbon	긴팔원숭이
depletion	결핍
smartphones	스마트폰
rentals	렌탈
rentals	임대
irons	아이언스
eid	이드
euthanasia	안락사
dunk	덩크
dunk	덩크슛
tungsten	텅스텐
unplugged	언플러그드
unplugged	unplugged
fireman	소방관
decorate	꾸미기
wikileaks	위키리크스
knut	크누드
pompey	폼페이우스
lancelot	란슬롯
diode	다이오드
calibration	보정
calibration	교정
paralyzed	마비
penthouse	펜트하우스
beginner	초보
beginner	초보자
ammonium	암모늄
eth	eth
crackdown	단속
alexey	알렉세이
peaches	복숭아
distilled	증류
solstice	동지
adhesive	접착제
subscribe	구독
polio	소아마비
mosaics	모자이크
bodybuilding	보디빌딩
humiliation	굴욕
funerals	장례식
hawking	호킹
jennie	제니
imp	imp
imp	노출
encode	인코딩
slc	slc
skateboarding	스케이트보드
rabat	라바트
persepolis	페르세폴리스
anatoly	아나톨리
auctioned	경매
comrade	동지
comrade	동무
disparity	차이
brides	신부
kangaroos	캥거루
kangaroos	캥거루과
mou	mou
jenner	제너
disobedience	불복종
valery	발레리
dreamworks	드림웍스
recurrence	반복
gunman	총잡이
camels	낙타
radiator	라디에이터
imbalance	불균형
shelling	포격
bullied	따돌림
hiro	히로
hiro	히로인
moseley	모즐리
cameraman	카메라맨
coppola	코폴라
janis	재니스
terriers	테리어
hendrick	헨드릭
luckily	다행히
tajik	타지키스탄
desserts	후식
desserts	디저트
handley	핸들리
hypocrisy	위선
crocodiles	악어
ethyl	에틸
pim	pim
acp	acp
num	num
dope	쩔어
surrogate	대리인
tampere	탐페레
bane	베인
berne	베른
pushkin	푸시킨
ans	ans
surgeries	수술
linton	린턴
tsv	tsv
kumamoto	구마모토
banff	밴프
pemberton	펨버턴
digimon	디지몬
myra	뮈라
fixation	고정
alienation	소외
ionization	이온화
biscuit	비스킷
bruckner	브루크너
wolfram	볼프람
incremental	증가
bahraini	바레인
ionian	이오니아
bleak	황폐한
tray	쟁반
tray	트레이
lar	lar
ramadan	라마단
distillation	증류
tulip	튤립
freeware	프리웨어
lms	lms
aki	아키
walmart	월마트
intermediary	중개
intermediary	중개인
felicity	펠리시티
petro	페트로
snacks	스낵
snacks	간식
defaults	기본값
macaulay	매콜리
buds	봉오리
chanel	샤넬
ronan	로넌
biscuits	비스킷
microprocessor	마이크로프로세서
disgusted	혐오
spock	스팍
clovis	클로비스
tlc	tlc
csx	csx
stocked	구비
goodnight	굿나잇
carrot	당근
hertha	헤르타
leela	릴라
iranians	이란인
grandpa	할아버지
footprints	발자국
rebuttal	반박
ust	ust
canoes	카누
sticker	스티커
redirection	리다이렉션
menus	메뉴
sakai	사카이
avril	에이브릴
adventurous	모험
preventative	예방
osijek	오시예크
agility	민첩성
activating	활성화
nausea	메스꺼움
nausea	구역질
mackintosh	매킨토시
gmail	gmail
carts	포장마차
olives	올리브
cosmo	코스모
steroid	스테로이드
leakage	누출
polluted	오염
romain	로맹
excuses	핑계
excuses	변명
grotto	동굴
secretion	분비
dragonfly	dragonfly
dragonfly	드래곤플라이
bsd	bsd
agony	고통
coda	코다
fermi	페르미
figurines	피규어
equinox	분점
tarot	타로
hug	포옹
hug	안아
higgs	힉스
hanks	행크스
tattoos	문신
aung	아웅
herschel	허셜
testosterone	테스토스테론
skeptics	회의주의
vos	vos
fyodor	표도르
foote	푸트
samir	사미르
branco	브랑쿠
corrective	교정
tutorials	튜토리얼
hillsboro	힐즈버러
allergy	알레르기
balboa	발보아
joss	조스
shortcuts	단축키
shortcuts	바로가기
hotchkiss	호치키스
blender	믹서
kimi	키미
sed	sed
catalogs	카탈로그
ordinal	순서수
carolingian	카롤링거
ovarian	난소
nvidia	엔비디아
indifference	무관심
smuggled	밀수
biggs	빅스
solicitors	변호사
harem	하렘
khartoum	하르툼
hsbc	hsbc
altai	알타이
pyongyang	평양
günter	귄터
longing	그리움
tuttle	터틀
cuenca	쿠엥카
fiancé	약혼자
rumour	소문
metcalfe	멧커프
romanization	표기법
interpolation	보간
interpolation	보간법
fetish	페티시즘
wand	지팡이
stationery	문방구
stationery	문구
sirens	사이렌
tub	욕조
perseus	페르세우스자리
perseus	페르세우스
toruń	토룬
fermented	발효
nicol	니콜
tuscan	토스카나
adc	adc
charisma	카리스마
nxt	nxt
connelly	코널리
sse	sse
caffeine	카페인
metallurgy	금속공학
metallurgy	금속
sore	아픔
tra	tra
festive	축제
dwell	체류
guilds	길드
chernobyl	체르노빌
stefani	스테파니
curl	왜곡
entomology	곤충학
uranus	천왕성
charger	충전기
paulus	파울루스
methodologies	방법론
resilience	탄력성
faraday	패러데이
cafes	카페
acrylic	아크릴
wrigley	리글리
desks	데스크
desks	책상
gauteng	하우텡
mcneill	맥닐
hindenburg	힌덴부르크
centaur	켄타우로스
centaur	켄타우루스
adrien	아드리앵
sia	sia
arras	아라스
zambian	잠비아
sandwiches	샌드위치
elegance	우아
abortions	낙태
scottsdale	스코츠데일
toolkit	툴킷
plenary	본회의
unreal	언리얼
fractal	프랙탈
fractal	프랙털
sikorsky	시코르스키
luv	luv
caitlin	케이틀린
cupid	큐피드
annotations	주석
emulator	에뮬레이터
drown	익사
niš	니시
bunkers	벙커
oscillation	진동
boron	붕소
tutoring	가정교사
harden	하든
ucl	ucl
pedals	페달
chappell	채플
voip	voip
creepy	소름
htc	htc
springboard	springboard
springboard	스프링보드
ais	ais
tramp	방랑자
cubes	정육면체
torrent	토렌트
hesitation	망설임
shabbat	안식일
disposable	일회용
outpatient	외래
adoration	예배
stv	stv
branson	브랜슨
imax	아이맥스
vladivostok	블라디보스톡
vladivostok	블라디보스토크
hamad	하마드
thérèse	테레즈
zara	자라
ofc	ofc
ofc	오세아니아
musketeers	삼총사
motorways	고속도로
hitachi	히타치
chekhov	체호프
macedonians	마케도니아인
fleece	양모
livermore	리버모어
roasted	구운
aes	aes
armin	아민
osu	osu
cereals	곡물
cereals	시리얼
hertz	허츠
hertz	헤르츠
tele	텔레
ccm	ccm
helpless	무기력
odense	오덴세
liabilities	부채
bolivar	볼리바르
thanh	thanh
booty	전리품
rocking	흔들리고
garnet	석류
udp	udp
autograph	싸인
jeddah	지다
hawkes	호크스
mcfarlane	맥팔레인
phipps	핍스
slices	슬라이스
artie	아티
terracotta	테라코타
swahili	스와힐리어
penance	속죄
gourmet	미식
debian	데비안
lucca	루카
profitability	수익성
toolbar	도구모음
curzon	커즌
necropolis	네크로폴리스
wba	wba
firefighter	소방관
colossus	콜로서스
sultans	술탄
refreshing	상쾌한
kana	카나
metamorphosis	변신
martel	마르텔
basra	바스라
chakra	샤크라
omni	옴니
passover	유월절
pap	pap
sera	세라
parkes	파크스
dutchman	네덜란드인
recife	헤시피
awakened	깨달음
hysteria	히스테리
plethora	무수
housekeeping	청소부
cartilage	연골
roulette	룰렛
kubrick	큐브릭
zapata	사파타
insured	보험
marvelous	경이
gpa	평점
aac	aac
mink	밍크
sled	썰매
widescreen	와이드스크린
giordano	조르다노
radiohead	라디오헤드
discard	삭제
discard	무시
discard	버리기
discard	폐기
monet	모네
solaris	솔라리스
okayama	오카야마
optimize	최적화
refine	세분화
wpa	wpa
turkmen	투르크멘어
turkmen	투르크메니스탄
bleu	bleu
constellations	별자리
kirov	키로프
contractions	수축
downstairs	아래층
cannonball	대포
retinal	망막
rabin	라빈
barbary	바르바리
abram	아브람
clamp	클램프
serif	세리프
suv	suv
luanda	루안다
tsr	tsr
sis	언니
lichtenstein	리히텐슈타인
tanganyika	탕가니카
anguilla	앵귈라
millimeters	밀리미터
macedon	마케도니아
peptides	펩타이드
interpreters	인터프리터
ute	ute
lupin	뤼팽
lupin	루팡
panasonic	파나소닉
capsules	캡슐
gerrard	제라드
tia	티아라
tia	티아
eaves	처마
multiplex	멀티플렉스
dealership	대리점
mamluk	맘루크
mime	mime
mime	마임
piacenza	피아첸차
deo	deo
jurors	배심원
graceful	우아
kiki	키키
dividend	배당
blackwater	블랙워터
bom	bom
thirst	갈증
alfie	알피
trolleybus	트롤리버스
ounce	온스
winnings	상금
winnings	위닝
curie	퀴리
dey	데이
ávila	아빌라
bbs	bbs
blogging	블로그
ounces	온스
carrick	캐릭
broome	브룸
sully	설리
quixote	키호테
loot	전리품
stylist	스타일리스트
tahoe	타호
cie	cie
rosetta	로제타
tvs	tv
gauss	가우스
brokerage	중개
snowboarding	스노보드
hips	엉덩이
meats	고기
pathfinder	패스파인더
phoenician	페니키아
parrots	앵무새
anesthesia	마취
anesthesia	마취제
signings	싸인
pickups	픽업
loader	로더
atf	atf
fahrenheit	화씨
deactivated	비활성화
beasley	비즐리
stoner	스토너
plutarch	플루타르코스
dorm	기숙사
bec	bec
eiffel	에펠
hallway	복도
headaches	두통
semen	정액
kinshasa	킨샤사
aron	아론
projectors	프로젝터
kidneys	신장
respiration	호흡
suzy	수지
mascots	마스코트
ncis	ncis
hispanics	히스패닉
xtreme	익스트림
remy	레미
remy	도레미
aps	aps
icarus	이카루스
sugars	설탕
ici	ici
jackpot	대박
compliment	칭찬
rem	rem
decoding	디코딩
warhammer	워해머
holocene	홀로세
masquerade	가면
valletta	발레타
palmyra	팔미라
emd	emd
complication	합병증
goto	고토
assyria	아시리아
benghazi	벵가지
canteen	매점
monochrome	흑백
monochrome	monochrome
monochrome	모노크롬
whistling	휘파람
tragedies	비극
paok	paok
heracles	헤라클레스
merkel	메르켈
hobbes	홉스
obscenity	외설
guessed	추측
emulation	에뮬레이션
tcp	tcp
hokkaidō	홋카이도
hokkaidō	도오
ponies	포니
refrigerator	냉장고
doves	비둘기
pixar	픽사
humility	겸손
raccoon	라쿤
raccoon	너구리
sasaki	사사키
tweet	트윗
animate	애니메이트
cnet	cnet
wto	wto
compilers	컴파일러
authorize	승인
saito	사이토
pahlavi	팔라비
xyz	xyz
idealism	관념
idealism	관념론
cassini	카시니
calvados	칼바도스
mainframe	메인프레임
adidas	아디다스
habitable	거주가능성
croat	크로아티아인
galley	갤리
genders	성별
elo	elo
larnaca	라르나카
bachelors	총각
calmly	차분히
concorde	콩코드
diagnose	진단
battlestar	배틀스타
stl	stl
skype	스카이프
feces	대변
janitor	수위
hackers	해커
sil	sil
estrogen	에스트로겐
atonement	속죄
hwan	환희
aalborg	올보르
clowns	광대
clowns	광대가
pinky	핑키
malays	말레이인
jellyfish	해파리
groin	사타구니
blenheim	블레넘
varese	바레세
remorse	후회
epistles	서신
pouch	주머니
fashions	패션
sae	sae
bitcoin	비트코인
tilly	틸리
aoki	아오키
extremism	극단주의
usm	usm
rupees	루피
taro	타로
wager	내기
wager	베팅
pediatrics	소아청소년과
pediatrics	소아과
misfortune	불행
recombination	재결합
obese	비만
tumour	종양
notary	공증인
hustle	허슬
arrogance	오만
capri	카프리
trainees	연수생
stride	걸음
taranto	타란토
kansai	간사이
shading	셰이딩
insomnia	불면증
rug	융단
tessa	테사
hotspot	핫스팟
stickers	스티커
marlboro	말보로
irkutsk	이르쿠츠크
esprit	esprit
neutrino	중성미자
irritation	자극
lolita	롤리타
lolita	로리타
dreadnought	드레드노트
coldplay	콜드플레이
enlarge	확대
popcorn	팝콘
overdrive	오버드라이브
buffett	버핏
fatah	파타
souvenirs	기념품
cern	cern
eradicate	근절
vitamins	비타민
yolanda	욜란다
kyrgyz	키르기스어
bayan	바얀
eradication	박멸
sorcery	마술
sorcery	마법
rcd	rcd
tivoli	티볼리
rowling	롤링
prophecies	예언
takeda	다케다
philly	필라델피아
ostrava	오스트라바
dreamcast	드림캐스트
remodeling	리모델링
brasília	브라질리아
swollen	부어
andalusian	안달루시아
associative	연관
marcellus	마르첼로
blaster	블래스터
disseminated	파종
lavigne	라빈
raster	래스터
jeju	제주
lis	lis
vor	vor
sparrows	참새
moriarty	모리아티
detour	우회
cracker	크래커
caruso	카루소
hitman	히트맨
othello	오셀로
hallucinations	환각
triplets	세쌍둥이
hirst	허스트
puppies	강아지
biden	바이든
therapists	치료사
atl	atl
atl	애틀란타
intruder	침입자
renting	임대
furs	모피
deli	델리
wrapper	래퍼
interpol	인터폴
attrition	소모
centauri	센타우루스자리
puberty	사춘기
lymph	림프
lala	lala
dividends	배당
tomsk	톰스크
digestion	소화
mods	개조
copley	코플리
sanctuaries	서식지
abruzzo	아브루초
zola	졸라
sakamoto	사카모토
heilongjiang	헤이룽장
pies	파이
clustering	클러스터링
clustering	클러스터
loftus	로프터스
instincts	본능
nozzle	노즐
hikaru	히카루의
hikaru	히카루
pid	pid
irritating	자극적
cpus	cpu
malnutrition	영양실조
occitan	오크어
quests	퀘스트
rockabilly	로커빌리
maki	마키
curing	경화
taxed	세금
sakhalin	사할린
tatum	테이텀
leona	레오나
haymarket	헤이마켓
cropping	자르기
swain	스웨인
beatrix	베아트릭스
blanks	빈칸
haim	하임
coercion	강제
omsk	옴스크
kde	kde
hypnosis	최면
charlestown	찰스타운
cushion	쿠션
capitulation	항복
activision	액티비전
src	src
constructor	생성자
corals	산호
lynching	린치
interrupts	인터럽트
additives	첨가물
kindle	킨들
thumbs	엄지손가락
thumbs	엄지
sockets	소켓
lunatic	lunatic
silverstone	실버스톤
anus	항문
koo	koo
acropolis	아크로폴리스
poincaré	푸앵카레
hittite	히타이트
ittihad	이티하드
audiovisual	시청각
kamikaze	가미카제
virtualization	가상화
pitcairn	핏케언
camelot	카멜롯
glamorous	매력
glamorous	화려한
aomori	아오모리
kashima	가시마
shellfish	갑각류
shellfish	조개
shellfish	조개류
enclosing	둘러싸
newsletters	뉴스레터
darth	다스
determinant	행렬식
eskimo	에스키모
ukulele	우쿨렐레
sncf	sncf
magenta	마젠타
acl	acl
wallet	지갑
uterus	자궁
knockouts	녹아웃
metcalf	멧커프
pumpkins	호박
collagen	콜라겐
filament	필라멘트
deprive	박탈
lga	lga
icd	icd
liquidity	유동성
lng	lng
ipl	ipl
hobbit	호빗
racket	라켓
cma	cma
humiliating	굴욕
slump	슬럼프
attachments	첨부
hippo	하마
physique	체격
bonfire	모닥불
guayaquil	과야킬
lecturers	강사
mechelen	메헬렌
multipurpose	다용도
multipurpose	다목적
headphones	이어폰
headphones	헤드폰
womb	자궁
transnistria	트란스니스트리아
autobot	오토봇
divas	디바
divas	디바스
livonia	리보니아
oscars	오스카
deducted	공제
sem	sem
stamina	체력
reece	리스
nix	닉스
refrigeration	냉각
refrigeration	냉동
refrigeration	냉장
virginity	처녀
inconvenient	불편
inconvenient	불편함
inconvenient	불편한
noodle	국수
gestation	잉태
gestation	임신
aerobic	에어로빅
kierkegaard	키르케고르
shoal	암초
channing	채닝
hatching	부화
ejection	퇴장
patagonia	파타고니아
chino	치노
segovia	세고비아
theodosius	테오도시우스
grainger	그레인저
tutors	가정교사
pentium	펜티엄
curtains	커튼
hauser	하우저
snl	snl
broderick	브로더릭
shorty	짧은
gwangju	광주
nishi	니시
blackmore	블랙모어
dlc	dlc
micah	미카타
micah	미카
micah	미카미
platonic	플라토닉
platonic	플라톤주의
doolittle	둘리틀
clam	조개
martyred	순교
yogurt	요구르트
langston	랭스턴
tecumseh	테쿰세
nicotine	니코틴
arkham	아캄
geronimo	제로니모
walcott	월컷
shinji	신지
beyer	바이어
murmansk	무르만스크
allocate	할당
ulsan	울산
notebooks	공책
notebooks	노트북
dirac	디랙
banknote	지폐
sdp	sdp
prerogative	특권
overdue	기한이
forgiven	용서
agm	agm
hinds	하인즈
asc	asc
pencils	연필
televisions	텔레비전
rockstar	록스타
marisa	마리사
totem	토템
pronunciations	발음
spades	스페이드
bohr	보어
cages	연습장
exp	exp
aliases	alias
aliases	별칭
aliases	별명
voc	voc
simplification	단순화
simplification	간소화
dismantling	해체
obstetrics	산부인과
kilogram	킬로미터
kilogram	킬로그램
sushi	스시
scarf	스카프
prudence	신중
sunglasses	선글라스
inductive	귀납적
inductive	귀납
nicobar	니코바르
ria	ria
vadim	바딤
airy	에어리
aoi	아오이
conjugation	활용
ehf	ehf
spitzer	스피처
skunk	스컹크
insecure	불안
insecure	불안해
postscript	포스트스크립트
buffet	뷔페
juicy	juicy
hough	허프
cocktails	칵테일
ica	ica
contraception	피임
contraception	피임약
dachau	다하우
ncc	ncc
hypnotic	최면
hypnotic	수면제
daisuke	다이스케
typhoid	장티푸스
cocker	코커
briscoe	브리스코
hurd	허드
nlm	nlm
treachery	배반
treachery	배신
reuss	로이스
epp	epp
sheik	셰이크
stool	대변
stool	변이
filthy	더러운
haram	하람
romanov	로마노프
gmc	gmc
startups	스타트업
startups	스타트
addictive	중독성
addictive	중독
taco	타코
dvb	dvb
maids	하녀
maids	하녀들
listens	듣기
listens	청취
pinocchio	피노키오
tequila	테킬라
cremona	크레모나
aleutian	알류샨
pastel	파스텔
toshiba	도시바
bmp	bmp
comm	comm
rts	rts
seibu	세이부
secluded	한적한
starcraft	스타크래프트
ces	ces
brazilians	브라질인
candice	캔디스
nautilus	노틸러스
squat	스쿼트
ifa	ifa
blurry	흐리게
mosquitoes	모기
snaps	스냅
cassava	카사바
hpa	hpa
burley	벌리
örebro	외레브로
slr	slr
bluebird	블루버드
bluebird	파랑새
diabetic	당뇨병
starbucks	스타벅스
nostalgic	향수
beowulf	베오울프
chf	chf
irl	irl
gallup	갤럽
doodle	낙서
betray	배신
betray	배반
diagnostics	진단
cannibal	카니발
ext	ext
ext	확장자
grilled	구운
gcc	gcc
merchandising	상품화
warranty	보증
debit	직불카드
methanol	메탄올
jacky	재키
adsl	adsl
hoa	호아족
sag	sag
laplace	라플라스
backhand	백핸드
koji	코지
ladders	사다리
delusion	망상
bor	보르
gazelle	가젤
dsp	dsp
pluralism	다원주의
soundcloud	사운드클라우드
sputnik	스푸트니크
