die	az
veranderings	változás
veranderings	változtatás
veranderings	megváltozott
veranderings	változások
gerig	rendezte
gerig	rendezett
gerig	irányított
opskrif	főcím
opskrif	felirat
opskrif	feladó
opskrif	küldő
opskrif	elhalványul
banke	banks
banke	bankokkal
banke	bankok
kampioen	bajnok
rekenaars	számítógép
rekenaars	számítógépek
indruk	benyomást
indruk	benyomás
mannetjie	férfi
mannetjie	hím
jeug	fiatalok
jeug	ifjúsági
jeug	fiatalság
jeug	ifjúság
chemie	kémia
absolute	abszolút
internasionaal	international
internasionaal	nemzetközi
voldoende	elégséges
voldoende	elegendő
rousseau	rousseau
ferdinand	ferdinand
dokument	okmány
dokument	okirat
dokument	dokumentum
napoleon	napóleon
napoleon	napoleon
muller	müller
sover	tégla
belasting	adó
belasting	adózás
belasting	adók
tony	tony
vang	kapás
vang	elkapni
vang	fogás
vang	elfogni
resultate	eredmény
resultate	eredmények
resultate	eredményei
volgorde	megrendelés
volgorde	rendelés
volgorde	rend
volgorde	parancs
tuine	kertek
vuurtoring	világítótorony
koper	vevő
koper	vásárló
koper	réz
mount	mount
mount	hegy
baai	öböl
baai	bay
kandidate	jelöltek
kandidate	jelentkezők
kandidate	pályázók
aanvang	kezdődött
aanvang	kezdte
aanvang	elkezdődött
komponente	alkatrész
komponente	komponensek
komponente	alkatrészek
komponente	összetevők
warskou	varsó
toneelstuk	játék
toneelstuk	játszani
toneelstuk	play
toneelstuk	játssz
romans	regényeket
romans	regény
tydskrifte	magazinok
tydskrifte	magazinokat
kulture	kultúrák
frederick	frederick
beslis	határozottan
geregistreer	bejegyzett
geregistreer	regisztrált
geregistreer	nyilvántartott
geregistreer	jegyzett
hesse	hesse
taylor	taylor
kol	kol
door	ajtó
indonesië	indonéziában
indonesië	indonézia
indonesië	indonéz
geleer	tanult
geleer	megtanult
geleer	tanultam
geleer	megtanult
ras	faj
ras	futam
ras	verseny
spreek	thrash
spreek	aggodalmát
spreek	aggodalom
organiese	organikus
organiese	szerves
dollar	dollár
rotse	kövek
rotse	sziklák
lawrence	lawrence
front	front
front	eleje
ryn	rajna
belfast	belfast
monargie	uralkodó
monargie	monarchia
robertson	robertson
verbindings	kapcsolatai
verbindings	kapcsolatok
stadig	lassú
stadig	lassan
stadig	lassan
meyer	meyer
besetting	foglalkozása
besetting	megszállás
besetting	foglalkozás
geloop	sétált
geloop	elindított
geloop	indított
crusaders	keresztesek
baltiese	balti
evangelie	evangélium
ernst	ernst
romantiese	romantikus
invloede	befolyásolja
zoeloe	zulu
kenmerk	funkció
handhaaf	fenntartása
handhaaf	fenntartani
personeel	alkalmazottak
personeel	személyzet
personeel	munkatársak
utrecht	utrecht
oortuig	meggyőzte
zar	zar
williams	williams
take	feladatai
take	feladatok
blues	blues
navorsers	kutatói
navorsers	kutatók
lewis	lewis
carlos	carlos
mike	mike
willie	willie
administrateur	adminisztrátor
administrateur	ügyvezető
administrateur	ügyintéző
administrateur	tisztviselő
vin	vin
ekstra	extra
grieke	görögök
ding	izé
ding	dolog
aanvanklike	kezdeti
krisis	krízis
krisis	válság
donderdag	csütörtökön
donderdag	csütörtök
geroep	hívott
são	são
skepping	létrehozása
skepping	alkotás
skepping	teremtés
stowwe	anyagokra
stowwe	anyagok
stowwe	hatóanyagok
breed	tág
breed	széles
gevang	elkapott
gevang	fogott
gevang	kifogott
vyftig	ötven
vyftig	fifty
minerale	ásványok
toegerus	felszerelve
toegerus	felszerelt
deelname	részvétel
perde	lovak
perde	lovakat
kantoor	hivatal
kantoor	iroda
getuig	tanúskodni
uitgesaai	közvetítés
uitgesaai	adás
brandstof	tüzelőanyag
brandstof	üzemanyag
aangrensende	szomszédos
aangrensende	szomszédos
gelees	olvasott
sitplekke	ülések
sitplekke	ülés
sitplekke	ülést
sitplekke	ülés
renaissance	reneszánsz
vergesel	kísérte
individue	magánszemélyek
individue	egyének
kompleks	összetett
kompleks	komplex
religieuse	vallásos
religieuse	vallás
religieuse	vallási
anoniem	anonim
anoniem	névtelen
brei	kötés
reign	uralma
reign	uralom
buitenste	legkülső
veg	harc
veg	harcolni
gemengde	kevert
gemengde	vegyes
gemengde	keverve
aansoek	kérelem
aansoek	alkalmazás
aansoek	jelentkezés
country	ország
country	országban
vinniger	gyorsabban
vinniger	gyorsabb
free	ingyenes
free	ingyen
free	free
free	szabad
bremen	bremen
noodwendig	szükségszerűen
noodwendig	feltétlenül
opera	opera
opera	operát
figure	számadatok
figure	számok
figure	figurák
true	igaz
true	igazi
toegestaan	nyújtott
oostenrykse	osztrák
oostenrykse	ausztria
identiteit	személyazonosság
identiteit	személyazonosságát
identiteit	identitás
steenkool	szén
steenkool	szenet
geskuif	elköltözött
geskuif	költözött
outomaties	auto
outomaties	automata
outomaties	automatikus
outomaties	automata
outomaties	automatikus
leonardo	leonardo
verdedig	megvédeni
swaartekrag	gravitáció
alliansie	szövetség
instrumente	eszközök
instrumente	műszerek
klere	ruházata
klere	ruhák
klere	ruházat
klere	ruha
klere	ruhák
klere	ruha
klere	ruhát
max	max
groote	mérete
groote	méret
florence	florence
florence	firenze
las	terhelés
behartig	szabályozzák
behartig	szabályozása
behartig	szabályozni
stefanus	stephen
stefanus	istván
besluite	döntések
besluite	határozatok
uitgewer	kiadó
materie	számít
geskikte	helyénvaló
geskikte	megfelelő
tanzanië	tanzánia
colin	colin
leon	leon
verwar	nyugtalanító
verwar	felkavaró
verwar	zavaró
hollywood	hollywood
hollywood	hollywoodban
hollywood	hollywoodi
georg	georg
spring	ugorj
spring	ugrás
spring	ugrál
perd	lovas
perd	ló
kuslyn	part
kuslyn	tengerpart
regerings	kormányok
vlakte	lakások
jansen	jansen
pres	pres
moeite	erőkifejtés
moeite	erőfeszítés
moeite	erőfeszítések
siek	beteg
siek	betegek
wolf	farkas
wolf	wolf
vermont	vermont
gewysig	szerkesztett
gewysig	frissítés
gewysig	frissített
gewysig	megváltozott
gewysig	változott
gewysig	módosult
gewysig	átalakított
gewysig	módosított
gewysig	módosítva
gewysig	tartomány
gewysig	távolság
gewysig	orange
gewysig	narancssárga
gewysig	narancs
verdien	kiérdemelte
nasionaliteit	állampolgársága
nasionaliteit	állampolgárság
materiale	alapanyagok
materiale	anyagok
statistiek	statisztika
statistiek	statisztikák
statistiek	statisztika
statistiek	statisztikák
eer	énekelni
eer	énekelj
eer	énekel
eer	becsület
eer	megtiszteltetés
geproduseer	termelt
geproduseer	gyártott
geproduseer	előállított
magnetiese	mágneses
vestiging	telephely
vestiging	létesítmény
vestiging	létrehozása
vestiging	letelepedés
antarktika	antarktisz
malawi	malawi
estland	észtország
estland	észtországban
handelaars	kereskedők
generasie	nemzedék
generasie	generáció
prosesse	folyamatok
prosesse	eljárások
eienskap	attribútum
eienskap	funkció
hoofstuk	fejezet
dertig	harminc
dertig	thirty
verhoudings	kapcsolatok
risiko	kockázat
risiko	kockázatos
dryf	lebegni
kiëf	kijevi
mongoolse	mongol
standaarde	standardok
standaarde	előírások
standaarde	szabványok
sone	övezet
sone	zóna
argitekte	építészek
perseel	helyiségek
perseel	telephelyén
thailand	thaiföld
thailand	thaiföldi
caps	sapkát
toyota	toyota
youtube	youtube
dreyer	dreyer
wene	bécs
wene	bécsi
tydstip	ideje
tydstip	időpont
tydstip	idő
vlerke	szárnyai
vlerke	szárnyakat
vlerke	szárnyak
vlerke	szárny
texas	texasi
texas	texas
texas	texasban
meksikaanse	mexikói
aanlyn	interneten
aanlyn	online
denke	gondolkodás
denke	gondolkodik
denke	gondolkodom
denke	gondolkodó
tande	fogat
tande	fogak
bulls	bulls
bulls	bikák
geteken	húzott
geteken	rajzolt
hamilton	hamilton
liedjie	dal
liedjie	dalt
liedjie	song
makliker	könnyebb
makliker	könnyebben
makliker	egyszerűbb
ekspedisie	expedíció
hektaar	hektár
hektaar	hektár
cornelius	cornelius
blom	virág
blom	virágos
aktiwiteit	tevékenységek
aktiwiteit	tevékenység
aktiwiteit	aktivitás
ongeluk	baleset
resultaat	eredmény
corporation	corporation
infrastruktuur	infrastruktúra
bulle	bulls
bulle	bikák
progressiewe	fokozatos
progressiewe	haladó
progressiewe	progresszív
wolk	felhő
wolk	cloud
worcester	worcester
hamlet	hamlet
bewus	tudatában
bewus	tisztában
roos	rózsa
roos	rose
moll	moll
gedink	hittem
gedink	gondoltam
gedink	gondolat
getel	számoltam
getel	számolt
daaglikse	naponta
daaglikse	napi
toerusting	berendezés
toerusting	berendezések
toerusting	felszerelés
toerusting	felszerelések
toerusting	felszerelés
toerusting	gear
konstruksie	építkezés
konstruksie	építési
konstruksie	építés
apollo	apollo
apollo	apolló
letland	lettország
geleenthede	események
geleenthede	esemény
geleenthede	rendezvények
digters	költők
voortdurend	folyamatosan
hemel	mennyben
hemel	mennyország
hemel	menny
hemel	egek
titels	címeket
titels	címek
island	sziget
island	szigeten
gevangenes	rabok
gevangenes	foglyok
alice	alice
kategorieë	kategória
kategorieë	kategóriák
neef	unoka
neef	unokaöccse
uitstekende	kiváló
swem	úszó
swem	úszás
swem	úszni
meet	mérték
meet	intézkedés
begraafplaas	temetőben
begraafplaas	temető
uitgestorwe	kihaltak
uitgestorwe	kihalt
siberië	szibéria
siberië	szibériai
onmoontlik	lehetetlen
perth	perth
dennis	dennis
argipel	szigetcsoport
geïdentifiseer	azonosított
geïdentifiseer	azonosítva
besorg	érintett
besorg	aggódó
pakistan	pakisztán
pakistan	pakisztáni
onthul	felfedje
onthul	felfedni
misluk	elbukott
misluk	sikertelen
roemenië	románia
jackson	jackson
moslems	muszlim
moslems	muzulmán
moslems	muszlimok
airbus	airbus
arms	karok
arms	fegyvert
arms	karokat
arms	kar
arms	fegyverek
duim	hüvelyk
duim	hüvelykujj
duim	hüvelyk
duim	centi
duim	hüvelyk
selle	sejtek
selle	cellák
mej	kisasszony
demokrasie	demokrácia
uitsluitlik	kihasznált
microsoft	microsoft
praktiese	gyakorlati
praktiese	praktikus
metriek	metrikus
klip	kő
klip	stone
dinsdag	kedd
dinsdag	kedden
lutherse	evangélikus
konstantyn	konsztantyin
konstantyn	constantine
rond	körül
rond	körbe
oomblik	pillanat
boeddhisme	buddhizmus
vars	frissen
vars	friss
heuwel	dombon
heuwel	domb
heuwel	hegy
heuwel	dombra
heuwel	hegyen
heuwel	hill
limburg	limburg
ian	lan
ian	ian
lesers	olvasók
lesers	olvasó
helena	helena
oral	mindenütt
oral	mindenhol
oupa	nagypapa
oupa	nagyapa
komeet	üstökös
stelling	nyilatkozat
stelling	nyilatkozata
stelling	kimutatás
stelling	állítás
stelling	kijelentés
tipes	típusok
tipes	típusai
skuldig	bűnös
miljoene	milliók
miljoene	millió
sagte	puha
sagte	lágy
korter	rövidebb
biologiese	biológiai
lisensie	engedély
lisensie	jogosítvány
lisensie	jogosítványt
lisensie	engedély
uitstalling	kiállítás
marius	marius
limited	élelmiszerek
limited	ételek
regter	judge
regter	bíró
teenoorgestelde	szemben
teenoorgestelde	ellentétes
antonio	antonio
openbaar	nyilvános
openbaar	nyilvánosság
openbaar	nyilvánosan
openbaar	publikus
openbaar	nyilvánosan
facebook	facebook
facebook	facebookon
ietwat	valamennyire
ietwat	némileg
normaalweg	általában
woensdag	szerdán
woensdag	szerda
velde	mezőket
velde	mezők
velde	fields
velde	földek
velde	mező
iwan	ivan
iwan	iván
aansig	megjelenítő
aansig	néző
aansig	kijelző
aansig	megjelenítés
aansig	megjelenítési
aansig	megtekintés
aansig	kilátás
aansig	nézet
afgeleë	távirányító
afgeleë	távoli
glasgow	glasgow
klanke	hangok
klanke	hangzik
rewolusionêre	forradalmi
zeus	zeusz
godin	istennő
gustav	gustav
mis	köd
mis	pára
mis	mis
mis	köd
albums	albumok
das	nyakkendő
das	döntetlen
waterval	vízesés
toespraak	beszéde
toespraak	beszéd
nikolaas	nicholas
nikolaas	miklós
keith	keith
meen	hinni
konstante	állandó
konstante	folyamatos
bbc	bbc
voertuie	járművek
laagste	legalacsonyabb
bereid	hajlandó
bereid	felkészült
bereid	elkészítve
bereid	előkészítve
bereid	elkészített
nico	nico
onderdruk	elnyomni
sub	tengeralattjáró
trein	szerelvény
trein	vonattal
trein	vonaton
trein	vonat
georganiseer	rendezett
georganiseer	szervezett
patroon	minta
kwaliteit	minőségi
kwaliteit	minősége
kwaliteit	minőség
visser	visser
takke	ágak
takke	fiókok
houding	magatartás
houding	hozzáállás
deelnemers	résztvevőknek
deelnemers	résztvevők
deelnemers	résztvevő
ervaring	élmény
ervaring	tapasztalat
ervaring	tapasztalatok
ervaring	tapasztalattal
tuisblad	otthon
tuisblad	itthon
tuisblad	haza
gelyke	egyenlők
gelyke	egyenlőek
gelyke	egyenlő
toesig	felügyelet
bymekaar	gyülekező
beveel	ajánl
beveel	ajánlja
hubble	hubble
merk	címke
merk	megjelölés
merk	tag
merk	megjelölése
merk	mark
gevorderde	fejlett
gevorderde	haladó
gevorderde	előrehaladott
veranderlike	táblázat
veranderlike	asztali
veranderlike	tábla
veranderlike	asztal
slang	snake
slang	kígyó
voorspel	előrejelzés
geassosieer	kapcsolódó
geassosieer	társult
fins	finnország
fins	finn
simptome	tünetei
simptome	tünetek
hervorming	reformáció
airlines	légitársaság
airlines	légitársaságok
airlines	airlines
genre	műfaj
parke	parkok
parke	parks
janeiro	janeiro
gesinne	családok
rasse	fajták
pruisiese	porosz
tref	ütés
tref	találat
regstreeks	live
regstreeks	élni
regstreeks	élőben
regstreeks	élő
wal	wal
bedreiging	fenyegetés
small	kis
small	kicsik
small	kicsi
lesotho	lesotho
uitleg	elrendezés
gesproke	beszélt
smaak	íze
nuut	újdonság
nuut	új
koolstof	szén
dmitri	dmitri
dmitri	dmitry
monaco	monaco
veertig	negyven
aardbewing	földrengés
woestyn	desszert
woestyn	sivatag
kolle	pontokat
kolle	pontok
kolle	foltok
kookkuns	konyha
kookkuns	főz
kookkuns	főzés
meisie	kislány
meisie	csaj
meisie	lány
queen	királynő
queen	queen
queen	dáma
queen	királyné
radius	körzetben
radius	sugár
vrae	kérdés
vrae	kérdéseket
vrae	kérdések
werknemers	alkalmazottak
werknemers	munkavállalók
werknemers	foglalkoztatottak
werknemers	munkatársak
sharks	cápák
vee	állatállomány
grant	grant
reageer	reagálás
reageer	reagálni
reageer	válaszoljon
china	porcelán
china	kína
china	china
slowakye	szlovákia
tronk	börtön
tronk	börtönbe
tronk	börtön
tronk	börtönben
adolf	adolf
enjins	hajtóművek
enjins	hajtómű
enjins	motorok
congress	kongresszus
evolusie	evolúció
evolusie	fejlődés
sektor	ágazat
sektor	szektor
addisionele	kiegészítő
addisionele	további
leierskap	vezetői
leierskap	vezetés
keulen	kölni
alma	alma
php	php
afrigter	edző
ethiopië	etiópia
pond	font
herinner	emlékeztetni
daal	csepp
gemeen	közös
gemeen	gyakori
gemeen	aljas
mites	mítoszok
items	tárgyak
items	tételek
items	elemek
men	mende
winkels	boltok
winkels	boltokban
winkels	üzletek
winkels	boltok
winkels	boltokban
winkels	üzletek
azerbeidjan	azerbajdzsán
storm	rohanás
storm	vihar
erg	komolyan
genetiese	genetikai
genetiese	genetikus
libië	líbia
som	összeg
films	filmek
films	filmeket
junior	junior
orkes	zenekar
papier	papír
smelt	kelta
oseane	óceánok
geëis	igényelt
geëis	állította
andorra	andorra
tuis	hatálya
tuis	hatály
tuis	otthon
tuis	itthon
tuis	haza
afstammelinge	leszármazottai
boeing	boeing
ruk	miközben
ruk	mialatt
ruk	míg
ruk	amíg
sterker	erősebb
sterker	erősebben
feite	tények
feite	tényállás
meganiese	mechanikai
meganiese	mechanikus
sirkel	kör
sirkel	kört
brink	brink
wilson	wilson
perspektief	nézőpont
kings	királyok
helderheid	fényerő
toepassings	alkalmazások
toepassings	kérelmek
toepassings	alkalmazások
toepassings	kérelem
toepassings	alkalmazás
toepassings	jelentkezés
weduwee	özvegy
weduwee	özvegy
weduwee	özvegye
fiksie	kitaláció
fiksie	fikció
metale	fémek
klubs	klubok
domein	domain
domein	tartomány
newton	newton
lion	oroszlán
dns	dns
dns	dns
blootgestel	kitett
individu	egyén
individu	egyéni
nissan	nissan
aanneem	elfogadása
aanneem	örökbefogadás
aanneem	elfogadás
oorsig	áttekintése
oorsig	áttekintés
oorsig	felülvizsgálat
oorsig	kritika
sade	sade
misdaad	bűnözés
misdaad	bűn
misdaad	bűntény
misdaad	bűncselekmény
misdaad	bűncselekmények
villa	villa
viëtnam	vietnam
viëtnam	vietnami
label	elismerés
sneeu	savannah
sneeu	hó
sneeu	hófehérke
sneeu	havazás
maxwell	maxwell
stabiele	stabil
stabiele	istálló
vertalings	fordít
vertalings	fordítás
vertalings	fordítások
oosterse	keleti
klaar	elkészült
klaar	befejezett
klaar	kész
klaar	kész
optiese	optikai
lokomotief	mozdony
ontwerpe	terveket
ontwerpe	tervek
sleutel	kulcsfontosságú
sleutel	key
sleutel	kulcs
uitdrukking	kifejezés
uitwissing	kihalás
jane	jane
sout	só
sout	sót
sout	sós
ideale	eszmék
lui	lusta
wolke	felhők
dak	dakota
gewildheid	népszerűség
twyfel	kétely
twyfel	kétséges
twyfel	kétség
twyfel	kétségek
vaandel	zászlós
lot	kemény
lot	végzet
lot	sors
plantegroei	növényzet
vyand	ellenség
opname	felmérés
opname	felmérést
opname	felmérések
vlaktes	síkság
ludwig	ludwig
skenk	adományozni
skiet	lőni
skiet	lő
skiet	lövész
skiet	lövöldözés
skiet	lő
skiet	lövés
skiet	forgatás
noordwestelike	northwestern
noordwestelike	északnyugati
koor	kórus
manne	férfi
manne	férfiak
manne	emberek
bewegings	indítványok
jones	jones
assiriese	asszír
skandinawiese	skandináv
august	augusztusban
august	august
august	augusztus
august	augustus
hard	nehéz
hard	kemény
amptenare	hivatalnokok
amptenare	tisztviselők
amptenare	tisztviselői
reds	vörösek
reds	vörösök
volwassenes	felnőtt
volwassenes	felnőtteknek
volwassenes	felnőttek
musiekgroep	band
musiekgroep	banda
musiekgroep	együttes
musiekgroep	zenekar
persoonlikheid	személyiség
persoonlikheid	személyisége
persoonlikheid	egyéniség
caesar	cézár
caesar	caesar
onderhou	fenntartása
onderhou	fenntartani
gelukkig	szerencse
gelukkig	szerencsés
gelukkig	boldogság
gelukkig	boldog
josé	jose
josé	josé
arktiese	sarkvidéki
slaap	aludni
slaap	aludj
slaap	alvás
slaap	alvó
slaap	alszom
slaap	alvás
slaap	alszik
marx	marx
donald	donald
auckland	auckland
monumente	műemlékek
lading	töltés
nek	nyakát
nek	nyaka
nek	nyak
nek	nek
plate	tányér
plate	lemez
plate	tányért
jakobus	james
jakobus	jakab
bemark	előmozdítása
staal	steel
staal	acél
stade	stade
verwelkom	üdvözlő
verblyf	szállás
stoor	áruház
stoor	üzlet
stoor	bolt
geheim	titok
geheim	titkos
mensdom	emberiség
atome	atomok
omvang	tartomány
omvang	távolság
plaaslik	helyi
plaaslik	bennszülött
plaaslik	őslakos
plaaslik	őshonos
plaaslik	bennszülöttek
normandië	normandia
mater	matuka
diepte	mélység
eis	követelés
eis	állítás
eis	igény
christoffel	christopher
christoffel	kristóf
commons	commons
argument	érvelés
argument	érv
tegniek	technika
hyundai	hyundai
markte	piacokon
markte	piacok
western	nyugati
western	nyugat
western	western
reguit	nyolc
kuba	kubában
kuba	kuba
swaziland	szváziföld
voorkeur	előnyben
geïnspireer	inspirált
jersey	jersey
krim	krím
identifiseer	azonosítani
identifiseer	azonosítható
armoede	szegénység
armoede	szegénységben
armoede	nyomor
seisoene	évszakok
seisoene	évszak
benjamin	benjamin
moorde	gyilkosságok
web	web
web	háló
web	webes
ridder	lovag
uraan	pont
uraan	pontok
uraan	urán
uraan	euró
naaswenner	futó
pen	pen
pen	tollat
pen	toll
inderdaad	valóban
sutherland	sutherland
semi	félig
margaret	margaret
margaret	margit
opkoms	emelkedés
francesco	francesco
barnard	barnard
asb	kérem
asb	kérlek
dubbele	kettős
dubbele	dupla
dubbele	duplán
kontrak	szerződéssel
kontrak	szerződés
klassifikasie	osztályozási
klassifikasie	besorolás
klassifikasie	osztályozás
soedan	szudáni
soedan	szudán
beeste	marha
beeste	szarvasmarha
beeste	marhák
beeste	szarvasmarhák
opgelewer	visszatérés
opgelewer	vissza
opgelewer	visszatér
verken	felfedezés
verken	felfedezése
invloedryke	befolyásos
analise	elemzés
analise	elemzések
analise	analízis
galery	galéria
galery	galériában
bestuurder	menedzser
bestuurder	vezető
bestuurder	kezelő
bestuurder	igazgató
now	most
faktor	faktor
faktor	tényező
columbia	kolumbia
columbia	columbia
blok	blokk
versier	díszíteni
vermoed	gyanúsított
vermoed	gyanús
douglas	douglas
geselskap	társadalom
dertien	tizenhárom
dertien	thirteen
deens	dán
bevry	freed
gevul	betöltötte
gevul	megtelt
gevul	töltött
salvador	salvador
termyn	távú
termyn	kifejezés
wysigings	módosítások
wysigings	módosításai
wysigings	módosításokkal
wysigings	frissítés
wysigings	frissítések
ooreenstem	mérkőzés
ooreenstem	egyezés
ooreenstem	találat
ooreenstem	meccs
ooreenstem	gyufa
ooreenstem	egyezik
streep	csík
toestel	berendezés
toestel	szerkezet
toestel	eszköz
toestel	készülék
gedagtes	gondolatai
gedagtes	gondolat
gedagtes	gondolatok
gebed	ima
gebed	imádság
satelliete	műholdak
kanale	csatornák
kwart	negyedév
kwart	negyed
hebreeus	héber
charmed	bűbájos
voertuig	járművel
voertuig	jármű
voertuig	gépjármű
voertuig	járművek
grondwetlike	jogsértések
kontinent	kontinensen
kontinent	kontinens
records	feljegyzések
records	records
records	nyilvántartások
records	nyilvántartás
oggend	reggel
oggend	reggelt
gordon	gordon
spektrum	spektrum
bad	kád
bad	fürdő
bad	fürdés
swerm	nyáj
alabama	alabama
costa	costa
toelaat	lehetővé
sigbare	látható
getuienis	szemtanú
getuienis	tanú
getuienis	bizonyíték
getuienis	bizonyítékok
ned	ned
landgoed	birtokok
landgoed	birtok
afstande	távolságok
adel	adel
johnson	johnson
tema	téma
afkorting	rövidítés
afwesigheid	hiányában
afwesigheid	távollét
venus	vénusz
helen	helen
arabië	arábia
rykdom	gazdagság
rykdom	jólét
rykdom	vagyon
kontinentale	kontinentális
presidensiële	elnöki
wild	wild
wild	vadon
wild	vadak
wild	vad
volgelinge	követ
volgelinge	követi
volgelinge	követői
ingenieurswese	mérnöki
hannover	hanover
kitaar	gitár
blacks	feketék
verhoor	tárgyalás
verhoor	hallás
verhoor	meghallgatás
relatiewe	relatív
relatiewe	viszonylagos
relatiewe	rokon
nigerië	nigéria
verkeerd	helytelen
verkeerd	rossz
verkeerd	helytelen
verwydering	eltávolítás
verwydering	eltávolítása
akteurs	szereplők
akteurs	színészek
agentskap	ügynökség
barcelona	barcelonában
barcelona	barcelonai
barcelona	barcelona
istanboel	isztambul
hongaarse	magyarul
hongaarse	magyarok
hongaarse	magyar
hongaarse	hungarian
vincent	vincent
handtekening	aláírás
geloods	elindított
geloods	indított
aaron	aaron
aaron	áron
strauss	strauss
ligter	könnyebb
ligter	világosabb
sisilië	szicília
sisilië	szicíliai
siel	lélek
siel	soul
siel	lelkem
siel	lelked
teenstander	ellenfél
teenstander	ellenfele
verkose	megválasztott
ewenaar	egyenlítő
lidmaatskap	tagság
lidmaatskap	tagsági
lugredery	légitársaság
gestoor	megmentette
gestoor	mentve
gestoor	mentett
nederlande	hollandia
nederlande	holland
ltd	kft
bordeaux	bordeaux
mode	divat
sar	sar
platform	platform
torings	tornyok
leuse	mottója
herhaal	tükrözze
herhaal	tükrözik
herhaal	ismétlés
herhaal	általános
herhaal	tábornok
adv	adv
asseblief	kérem
asseblief	kérlek
brood	kenyér
brood	kenyeret
verlig	kiemelés
verlig	kiemelni
franke	franks
yale	yale
admins	adminisztrátorok
maat	társ
maat	partner
maat	társa
maat	társam
doelwitte	célkitűzések
doelwitte	célokat
doelwitte	célok
verbintenis	elkötelezettség
toulouse	toulouse
stockholm	stockholm
stockholm	stockholmi
kanker	rákos
kanker	rák
krüger	krüger
herbert	herbert
groente	zöldség
groente	növényi
piramide	piramis
kaas	sajtos
kaas	sajtok
kaas	sajt
venezuela	venezuelai
venezuela	venezuela
system	tho
waters	vizei
waters	vizek
waters	waters
verantwoordelikheid	felelősséget
verantwoordelikheid	felelősség
steen	kocka
steen	kockák
kopiereg	másolat
kopiereg	másolatot
kopiereg	copyright
taamlik	meglehetősen
navo	nato
globe	globe
wetenskappe	tudományok
luukse	luxus
luukse	okos
luukse	intelligens
luukse	smart
gauguin	gauguin
skeiding	elválasztó
fout	tévedés
fout	hiba
fout	bogár
fout	poloska
fout	bug
fout	tévedés
fout	hiba
rondte	kör
rondte	kerek
rondte	forduló
rondte	körbe
omega	omega
geleef	élt
geleef	lakott
geleef	éltem
bodem	alul
bodem	alja
bodem	alsó
bodem	fenék
potensiaal	potenciális
potensiaal	lehetséges
potensiaal	potenciál
potensiaal	lehetőség
doeltreffende	hatékony
doeltreffende	hatékonyan
doeltreffende	eredményes
salaris	fizetés
serwië	szerbia
andersins	felváltva
andersins	máskülönben
andersins	egyébként
andersins	másképpen
andersins	másképp
linux	linux
alpe	alpok
toestelle	berendezések
toestelle	készülék
toestelle	készülékek
toestelle	eszközök
toestelle	berendezések
toestelle	készülékek
milaan	milánó
milaan	milan
milaan	milánói
heilig	szent
uruguay	uruguay
bevestiging	megerősítés
bevestiging	megerősítést
bevestiging	megerősítése
hieronder	alul
hieronder	alatt
hieronder	alatta
hieronder	alább
hieronder	lent
korrek	helyes
korrek	korrekt
modern	modern
modern	korszerű
pienk	pink
pienk	rózsaszín
pienk	rózsaszínű
vergaderings	találkozók
vergaderings	ülésein
vergaderings	ülései
vergaderings	ülések
vergaderings	megbeszélések
aar	véna
vlugte	járatok
suite	lakosztály
craig	craig
oorgang	átállás
oorgang	átmenet
oorgang	áttérés
oorgang	átmeneti
ideaal	ideális
peru	perui
peru	peru
wortels	gyökerek
verbetering	javítása
verbetering	javul
finaal	döntő
finaal	végleges
finaal	záró
finaal	utolsó
finaal	végső
sterkte	erőt
sterkte	erő
dog	hittem
dog	gondoltam
dog	gondolat
collier	collier
chiefs	chiefs
chiefs	főnökök
weier	csökkenés
weier	visszaesés
napels	nápolyi
napels	nápoly
minimum	minimum
minimum	minimális
minimum	legkisebb
minimum	minimálisan
minimum	minimális
minimum	minimálisan
gepaardgaande	kísérő
sekondes	másodpercek
sekondes	másodperc
sekondes	másodszor
sekondes	másodperc
sekondes	második
sekondes	sec
vleuel	grand
singapoer	szingapúr
potsdam	potsdam
winkel	műhely
winkel	üzlet
winkel	bolt
winkel	vásárlás
winkel	áruház
winkel	üzlet
winkel	bolt
haai	cápa
legende	legendák
legende	legendája
legende	legenda
hermann	hermann
hermann	herrmann
bestel	rendelt
bestel	elrendelt
bestel	megrendelés
bestel	rendelés
bestel	rend
bestel	parancs
mac	mac
michel	michel
atlete	sportolók
agteruitgang	romlás
leiden	leiden
veiligheid	biztonsági
veiligheid	biztonság
mario	mario
brons	eldobható
brons	égő
brons	bronz
onseker	bizonytalan
myne	enyém
myne	aknák
gevoelens	érzéseit
gevoelens	érzések
gevoelens	érzelmek
aanbeveel	ajánlotta
aanbeveel	ajánlott
aanbeveel	javasolt
aanbeveel	ajánlani
aanbeveel	ajánlom
aanbeveel	ajánlja
aanbeveel	ajánljuk
tennis	tenisz
visuele	vizuális
afghanistan	afganisztán
afghanistan	afganisztáni
woonbuurt	környéken
woonbuurt	szomszédság
woonbuurt	környék
woonbuurt	szomszédsági
woonbuurt	szomszédság
woonbuurt	környék
hond	kutyus
hond	kutya
evangelies	evangélikus
klavier	zongorát
klavier	zongorán
klavier	zongora
howard	howard
geluk	gratulálok
geluk	gratulálunk
geluk	boldogság
geluk	boldogságot
geluk	gratulálok
geluk	gratula
verse	vers
voorstelle	ajánlások
voorstelle	javaslatok
gehandhaaf	megfigyelhető
gehandhaaf	megfigyelt
