در	dveře
تکمیلی	operátoři
تکمیلی	provozovatelé
انحراف	odchylka
انحراف	deviace
انحراف	odklon
انحراف	deformace
انحراف	vyrovnání
امتحان	kvíz
تصنیف	baladu
احیای	regenerace
احیای	oživení
صبر	trpělivost
صبر	trpělivosti
صبر	pacienta
صبر	pacientka
صبر	trpělivý
صبر	pacient
نما	zobrazení
نما	zobrazit
نما	výhled
نما	pohled
تصفیه	očištění
اعتراف	zpověď
اعتراف	doznání
اعتراف	přiznání
راوی	vypravěč
راوی	ravi
لار	lar
نارنجی	oranžová
نارنجی	pomeranč
نارنجی	orange
نارنجی	oranžový
نارنجی	oranžové
کوچکترین	nejmenší
فرح	farah
ماکو	mako
گنو	gnu
مروارید	pearl
مروارید	perlu
مروارید	perla
تبعیض	diskriminace
تبعیض	diskriminaci
سعد	saad
پدری	otče
پدری	otec
استیل	ocelový
استیل	ocel
استیل	acetyl
استیل	steele
همبستگی	autokorelace
همبستگی	unity
همبستگی	jednoty
همبستگی	jednotu
همبستگی	jednota
همبستگی	solidaritu
همبستگی	solidarity
همبستگی	solidarita
همبستگی	korelace
میمون	opičák
میمون	opice
میمون	opička
شناور	plovoucí
شناور	plavat
شناور	plout
الکتریک	elektrická
الکتریک	elektrický
الکتریک	elektrické
نانو	nano
رابین	robin
مزمن	chronická
مزمن	chronickou
مزمن	chronické
باراک	barack
هارولد	harold
تابعه	dceřiné
دوتایی	duplex
دوتایی	dvojí
دوتایی	binární
موتورز	motors
موتورز	motory
پورتو	puerto
کیف	vak
کیف	pytel
کیف	tašku
کیف	taška
کیف	kabelka
کیف	peněženku
کیف	peněženka
غلبه	dobýt
مرسدس	mercedes
سازگاری	přizpůsobení
سازگاری	kompatibilita
سازگاری	kompatibility
سازگاری	přizpůsobování
سازگاری	adaptace
سازگاری	přizpůsobení
هلن	helena
هلن	helen
ماست	jogurt
پاره	rip
سیمان	cementu
سیمان	cement
فیلد	obor
فیلد	pole
پیشروی	březen
پیشروی	března
پیشروی	pochodovat
پیشروی	pochod
نوشتم	psal
نوشتم	napsal
نوشتم	napsali
نوشتم	napsala
ظهر	polední
ظهر	poledne
ظهر	polední
ظهر	poledne
ظریف	elegantní
ظریف	elegantně
ظریف	delikátní
بو	boo
چنگ	sevření
چنگ	stisk
چنگ	chang
چنگ	cheng
چنگ	harfu
ناوشکن	torpédoborec
ناوشکن	ničitel
کلا	celková
کلا	celkové
کلا	celkový
کلا	celkem
کلا	úplně
کلا	naprosto
کلا	zcela
کلا	uplne
خب	no
صوت	zvuk
امیل	emile
امیل	emile
امیل	emil
امیل	émile
دیفرانسیل	diferenciální
ماهیچه	svaly
ماهیچه	sval
غزل	óda
زور	síla
رایانش	výpočetní
استار	hvězda
استار	star
استار	starr
گوسفند	ovečky
گوسفند	ovčí
گوسفند	ovce
روباه	foxy
روباه	fox
روباه	liška
مزارع	pole
مزارع	polí
مزارع	farmy
کمونیسم	komunismus
کمونیسم	komunismu
مدخل	vstupu
مدخل	vstup
آیدا	aida
آیدا	ido
آیدا	ida
هرم	pyramidu
هرم	pyramida
هرم	pyramidy
هرم	pyramid
هرم	pyramidy
سایز	velikosti
دادستان	žalobci
دادستان	žalobce
دادستان	prokurátor
دقیقی	přesné
دقیقی	přesná
دقیقی	precizní
دقیقی	přesný
الکس	alexi
الکس	alex
داروسازی	farmaceutické
داروسازی	lékárna
داروسازی	lékárny
داروسازی	pharmaceuticals
داروسازی	léčiva
اینشتین	einstein
کمر	bederní
کمر	pas
کمر	pase
آهک	vápenec
آهک	vápna
عالمان	učenci
میانمار	myanmaru
سوسیالیسم	socialismus
تخته	prkno
تخته	palubě
تخته	tabule
اسکناس	účty
اسکناس	bankovky
یهود	židovská
یهود	židovský
یهود	žid
یهود	židovské
یهود	židům
یهود	židé
یهود	židů
ویا	vila
ویا	villa
ویا	vily
مساجد	mešity
مساجد	místy
مساجد	místa
مساجد	míst
گویان	guyana
مارکو	marko
مارکو	marco
اجتناب	zamezení
ویلا	vila
ویلا	vila
ویلا	villa
ویلا	vily
مبارزات	rvačky
مبارزات	bojuje
مبارزات	zápasy
مبارزات	souboje
مبارزات	bitky
رصدخانه	observatoř
پیوندها	odkazy
منصفانه	fér
منصفانه	spravedlivý
منصفانه	férové
منصفانه	spravedlivé
منصفانه	veletrh
ریگان	reagan
پلنگ	tiger
پلنگ	tygří
پلنگ	tygr
پلنگ	leopard
پلنگ	panter
تعهد	závazek
تعهد	odhodlání
ترشح	vypouštění
ترشح	absolutorium
ترشح	splash
ترشح	sekrece
کابلی	kabel
کابلی	kabely
کابلی	kabelová
کابلی	kabelové
حکمرانی	vládnutí
حکمرانی	vládnoucí
کیا	kia
بارداری	těhotenství
بارداری	těhotná
بارداری	těhotné
شغلی	povolání
شغلی	profese
بلوری	crystal
بلوری	křišťálové
بلوری	krystal
تابعی	funkční
طلوع	svítání
طلوع	dawn
طلوع	úsvit
طلوع	vzestup
طلوع	vzestupu
طلوع	rostoucí
طلوع	stoupá
طلوع	stoupající
طلوع	svítání
طلوع	úsvit
شرکتی	partnerství
شرکتی	firemní
شرکتی	korporátní
یاس	jasmine
یاس	yas
ارث	dědictví
ارث	dědictví
فرانتس	franz
رادار	radar
هایدلبرگ	heidelbergu
اعلامیه	plakát
بریستول	bristol
تهویه	ventilační
تهویه	ventilace
تهویه	větrání
تهویه	ventilaci
تضاد	konflikty
تضاد	konfliktů
منشی	sekretářka
منشی	tajemník
شنیده	slyšel
فر	troubu
فر	trouba
فر	pec
فر	trouby
فر	fér
فر	spravedlivý
فر	férové
فر	spravedlivé
فر	veletrh
ظاهرا	zřejmě
ظاهرا	zjevně
ظاهرا	očividně
گشتاور	okamžik
گشتاور	moment
گشتاور	chvilka
گشتاور	chvíle
گشتاور	točivého
اریکسون	ericsson
شانزده	sixteen
شانزده	šestnáct
غارت	kořist
غارت	rabování
غارت	drancovat
سلطه	dominanci
سلطه	autority
سلطه	autorita
سلطه	pravomoc
سلطه	orgán
هائیتی	haiti
جاذبه	atrakce
جاذبه	přitažlivost
جاذبه	gravitační
جاذبه	gravitace
مرتفع	zvýšená
مرتفع	zvýšený
مرتفع	zvýšené
تراکتورسازی	traktoru
تراکتورسازی	traktor
ثروتمند	bohaté
ثروتمند	bohatí
ثروتمند	bohatá
ثروتمند	rich
ثروتمند	bohatý
ثروتمند	bohaté
ثروتمند	bohatý
سنگال	senegalu
لرد	lord
لرد	pán
ژانیرو	janeiro
گوستاو	gustav
گوستاو	gustave
تراز	sladit
تراز	sladění
تراز	level
تراز	úrovně
تراز	úroveň
تراز	hladina
تراز	úrovni
لوگوی	vyústila
بک	beck
بک	bak
واسط	rozhraní
دال	dal
دال	orientační
دال	dahl
نرمال	normální
افسردگی	depresi
افسردگی	deprese
شیوع	epidemie
شیوع	ohnisko
شیوع	prevalence
تطبیق	zápas
تطبیق	utkání
تطبیق	shoda
آلومینیوم	hliník
آلومینیوم	hliník
وال	stěna
وال	zdi
وال	zeď
وال	velryba
وال	vale
وال	val
بادام	mandlové
بادام	mandle
ملاک	kritérium
آرنولد	arnold
نینتندو	nintendo
صندلی	židle
صندلی	židli
صندلی	křeslo
صندلی	sedadlo
صندلی	sedačka
صندلی	sedadla
صندلی	sedadel
صندلی	sedadla
صندلی	sedačky
بنز	benz
آشوری	asyrská
پرت	pratt
پرت	perthu
نوادگان	potomků
نوادگان	potomky
نوادگان	potomci
اردو	urdsky
اردو	kemp
اردو	camp
اردو	tábor
اردو	karavanu
کشاورز	zemědělce
کشاورز	zemědělců
کشاورز	farmáři
کشاورز	zemědělci
کشاورز	farmář
کشاورز	zemědělec
مهره	ořech
مهره	pěšák
تمایز	rozlišování
تمایز	rozlišovat
افت	upustit
افت	pokles
افت	propad
افت	propadu
چرب	tučné
چرب	tučný
چرب	mastných
چرب	mastné
چرب	mastný
چرب	mastné
جداسازی	izolace
جداسازی	izolaci
جداسازی	odloučení
جداسازی	oddělení
بازنویسی	přepisování
بازنویسی	přepsat
اختراعات	vynálezy
شیری	mléčná
شیری	milky
رایان	ryanovi
رایان	ryan
نیتروژن	dusík
اورانیوم	uran
منشور	listina
منشور	charty
منشور	charta
راننده	řidiče
راننده	řidič
راننده	řidiči
رول	roll
شوم	neštěstí
فرضیه	hypotéza
فرضیه	teorie
فرضیه	teorii
لوپز	lopes
لوپز	lopez
دوی	devi
دوی	dewey
سئول	soulu
سئول	soul
هرمان	hermann
هرمان	herman
ایلخانی	patriarcha
وستفالن	vestfálsko
بسط	rozbalit
بسط	rozšířit
بسط	expanze
بسط	rozšiřování
بسط	rozšíření
لید	olovo
لید	vést
منظر	nádheru
منظر	perspektiva
منظر	pohledu
منظر	perspektivy
متمایل	nakloněn
منتقدین	kritici
منتقدین	kritiky
فوری	naléhavé
فوری	urgentní
فوری	naléhavá
فوری	spěchá
فوری	instantní
فوری	okamžité
فوری	okamžitá
فوری	okamžitý
فوری	okamžité
فوری	bezprostřední
فوری	okamžitá
فوری	okamžitý
ییل	yale
پرس	stiskněte
پرس	tisk
پرس	dotaz
پرس	dotaz
بینایی	zrak
بینایی	vize
بینایی	vidění
فلسطینی	palestiny
فلسطینی	palestině
فلسطینی	palestinci
فلسطینی	palestinské
عبد	abd
عبد	abid
سایوز	sojuz
هیوندای	hyundai
لوس	los
لوس	luce
لوس	loos
پارامترهای	parametry
تناسلی	genitální
تناسلی	reprodukční
جعل	padělání
جعل	padělek
جعل	spoofing
جعل	padělek
جعل	falešné
جعل	falešný
جعل	fake
سیمین	stříbrná
سیمین	stříbrné
سیمین	stříbro
سیمین	silver
یال	hřívu
یال	mane
صلیبی	výpravách
صلیبی	křižáci
دینامیک	dynamika
دینامیک	dynamics
دینامیک	dynamiku
دینامیک	dynamika
دینامیک	dynamický
دینامیک	dynamická
دینامیک	dynamické
استراحت	zlom
استراحت	zlomit
استراحت	pauza
استراحت	přestávka
استراحت	odpočinek
استراحت	odpočívej
بدترین	nejhorší
اکتشاف	zkoumání
اکتشاف	objevování
اکتشاف	výprava
اکتشاف	expedice
اکتشاف	nález
اکتشاف	objevování
اکتشاف	objev
اکتشاف	discovery
گذرگاه	trajekt
گذرگاه	causeway
تأثیرات	dopady
تأثیرات	efekty
تأثیرات	účinky
تأثیرات	vlivy
طاهر	tahir
زهره	venuši
زهره	venuše
معترضان	protestující
معترضان	protestující
مسئولین	úřady
مسئولین	orgány
آنتن	anténa
آنتن	antény
گاما	gamma
گاما	gama
آملی	amélie
هان	hana
هان	han
تماشاگران	diváci
تماشاگران	diváky
تماشاگران	diváků
خلع	sesadit
نیکاراگوئه	nikaragui
پیکان	šíp
پیکان	šipku
پیکان	arrow
پیکان	šipka
اندرسون	anderson
اندرسون	andersonová
مسافرت	cestovat
مسافرت	cestování
مسافرت	cestovní
مسافرت	putování
مسافرت	cesta
مسافرت	cestování
بخشهای	sekce
بخشهای	úseky
بخشهای	oddíly
شاخ	rohů
شاخ	rohy
میخائیل	michail
تصادف	havárie
تصادف	nehoda
تصادف	úraz
دوام	trvání
دوام	odolný
دوام	trvalé
ارسطو	aristoteles
بیاورد	přinést
بیاورد	přivést
ریال	katarský
ریال	jemenská
هولوکاست	holocaustu
ناشناس	anonymní
ناشناس	anonymně
ناشناس	inkognito
حالات	nálady
حدوداً	přibližně
ارتقا	upgrade
ارتقا	modernizace
ارتقا	propagace
ارتقا	povýšení
ارتقا	propagaci
ارتقا	propagovat
ارتقا	propagovat
اسرار	tajnosti
اسرار	tajemství
اسرار	záhady
آش	bozp
آش	jasan
آش	ash
آش	popel
غروب	večer
غروب	večerní
غروب	soumrak
غروب	soumraku
غروب	nastavení
غروب	soumrak
غروب	sunset
کارتر	carterová
کارتر	carter
ساعات	hodin
ساعات	hodiny
اپیزود	díl
اپیزود	epizoda
زیتون	olive
زیتون	olivový
زیتون	olivy
لامپ	žárovka
لامپ	světlomet
لامپ	svítilna
لامپ	lampa
ارقام	číslice
ارقام	čísla
معاهده	smlouvu
معاهده	smlouva
شفیلد	sheffieldu
ارواح	strašidla
ارواح	duchů
ارواح	přízraky
ارواح	duchy
ارواح	duchové
کیسه	vak
کیسه	pytel
کیسه	tašku
کیسه	taška
کیسه	vak
کیسه	vaku
کیسه	pytle
کیسه	tašky
غیرفعال	pasivní
غیرفعال	deaktivovat
غیرفعال	vypnutá
غیرفعال	postižené
غیرفعال	invalidní
غیرفعال	vypnuto
غیرفعال	neaktivní
دهندگان	poskytovatelů
دهندگان	poskytovatele
دهندگان	poskytovatelé
ببر	tiger
ببر	tygří
ببر	tygr
آمازون	amazon
نوه	vnučku
نوه	vnučka
نوه	vnuka
نوه	vnuk
یادداشت	poznámka
یادداشت	memo
یادداشت	memoranda
یادداشت	memorandum
متناوب	střídavě
متناوب	náhradník
متناوب	alternativní
متناوب	pravidelné
حجاب	závoj
حجاب	závěs
حجاب	oponu
حجاب	opona
مکانیسم	mechanismus
مکانیسم	mechanismů
مکانیسم	mechanismy
مکانیسم	mechanismus
هاکی	hokej
شکاف	slot
شکاف	rift
شکاف	trhlina
شکاف	mezer
شکاف	mezery
شکاف	crack
دونالد	donald
کاشت	výsadbu
کاشت	implantát
پاکسازی	zúčtování
پاکسازی	úklid
پاکسازی	očištění
فسفات	fosfátu
نیکلاس	niklas
کنوانسیون	konvence
کنوانسیون	sjezd
کنوانسیون	úmluvy
کنوانسیون	úmluva
خوشه	seskupení
خوشه	uši
خوشه	ucha
خوشه	ouška
خوشه	ušní
خوشه	ucho
گنجینه	poklady
گنجینه	poklad
جاناتان	jonathan
سیبری	sibiřský
سیبری	sibiř
بنزین	benzín
بنزین	benzin
تجویز	předepsat
تجویز	předpis
هارد	hurd
ماسه	písek
ماسه	písku
ویرجین	panenské
ویرجین	panic
ویرجین	panna
عبارات	terminologie
نیلوفر	lotus
خلبانان	piloti
خلبانان	piloty
اسکاتلندی	skotů
اسکاتلندی	skot
اسکاتلندی	skotské
اسکاتلندی	skotská
سیاستمداران	politikům
سیاستمداران	politici
سیاستمداران	politiky
سیاستمداران	politiků
کرون	korun
کرون	korunu
کرون	koruny
کرون	crown
کرون	koruna
کوری	slepota
کوری	cory
ناموفق	neúspěšný
ناموفق	neúspěšné
استنفورد	stanfordu
استنفورد	stanford
اسطوره	mytologie
اسطوره	legend
اسطوره	legenda
اسطوره	mýtus
لاکهید	lockheed
کردهای	kurdů
سیا	sia
گرا	orientované
گرا	gera
باختر	west
باختر	západ
باختر	západní
تقاطع	křižovatce
تقاطع	křižovatky
تقاطع	křižovatka
تقاطع	křižovatce
تقاطع	křižovatky
تقاطع	rozcestí
تقاطع	křižovatka
مسی	messi
کردها	kurdů
کاندیدای	uchazeči
کاندیدای	uchazeč
کاندیدای	kandidát
رنه	rené
رنه	renee
رنه	rené
رنه	rene
رنه	renée
شهادت	svědek
شهادت	svědka
شهادت	svědkyně
شهادت	svědectví
آزادراه	dálnice
آزادراه	dálnice
صخره	útes
صخره	cliff
صخره	skály
صخره	skála
صخره	skalní
صخره	kámen
صخره	rock
آتلانتیک	atlantic
آتلانتیک	atlantik
جالبی	zajímavý
جالبی	zajímavé
جالبی	zajímavá
اظهارات	výpovědi
اظهارات	prohlášení
اظهارات	výkaz
عضلانی	svalová
آبراهام	abraham
پیغام	zpráva
پیغام	poselství
پیغام	zprávu
پیغام	vzkaz
ایرباس	airbus
قوس	arku
قوس	oblouk
لوئیز	luiz
لوئیز	louisa
لوئیز	louise
تابلو	výjev
تابلو	panelu
تابلو	panel
یونگ	mladá
یونگ	mladé
یونگ	mladý
یونگ	young
یونگ	mladí
یونگ	jung
دزد	zloději
دزد	zloději
دزد	zloděj
استادی	mistr
استادی	mistře
پروازی	létání
پروازی	létající
پروازی	lítání
پروازی	letu
پروازی	letová
پروازی	let
تحریر	psaní
حاد	akutní
بورگس	burgess
پشم	vlna
پشم	vlnu
تکراری	duplikát
تکراری	duplicitní
تکراری	opakované
والنسیا	valencia
سالار	salar
هرودوت	hérodotos
پرینستون	princetonu
پرینستون	princeton
باهاما	bahamy
باهاما	bahamách
دعا	modlení
دعا	modlitbu
دعا	modlitba
دعا	modlitba
دعا	modliteb
دعا	modlitby
دیوانه	šílený
دیوانه	šílené
دیوانه	blázen
دیوانه	šílený
دیوانه	šílená
دیوانه	bláznivý
دیوانه	naštvaná
دیوانه	šílený
دیوانه	mad
بصره	basře
قرص	prášky
قرص	pilulky
عادت	nevyužité
عادت	zvyk
گیم	hru
گیم	zápas
گیم	hra
راهپیمایی	březen
راهپیمایی	března
راهپیمایی	pochodovat
راهپیمایی	pochod
نروژی	norské
نروژی	norský
سرگذشت	kronik
ویولن	housle
شجاع	statečná
شجاع	statečné
شجاع	statečný
شجاع	odvážné
شجاع	odvážný
بکر	becker
بکر	bakr
دیپلمات	diplomat
باربری	nákladní
سیگار	cigareta
سیگار	cigarety
سیگار	cigaretu
سیگار	cigarety
سیگار	cigára
سیگار	cigaret
شکستگی	zlomenina
شکستگی	fraktura
شکستگی	zlomeniny
بازماندگان	přeživší
توربین	turbíny
رهنمود	pokyny
منعکس	odraz
منعکس	odrážejí
منعکس	odrážet
منعکس	odráží
رافائل	raphael
رافائل	rafael
رافائل	rafael
قاب	rámec
قاب	rám
قاب	rámeček
جنوبگان	antarktidě
جنوبگان	antarktidě
اشعه	paprsky
نیوکاسل	newcastle
ادگار	edgara
ادگار	edgar
لطفی	přízeň
لطفی	laskavost
راین	ryanovi
راین	ryan
راین	porýní
سطر	řadě
سطر	řada
سطر	řádek
حوض	nádrže
حوض	zásobníky
بصری	vizuální
ترینیداد	trinidad
باورهای	přesvědčení
ندرت	zřídka
ندرت	zřídkakdy
ندرت	málokdy
ندرت	zřídka
ندرت	zřídkakdy
ندرت	málokdy
ندرت	vzácně
تهاجم	invaze
تهاجم	napadení
تهاجم	útok
کلن	kolínskou
کلن	köln
نیسان	nissan
مسافت	vzdálenosti
مسافت	vzdálenost
مسافت	odstup
دشمنی	nepříteli
دشمنی	nepřítel
دشمنی	nepřátelství
دشمنی	nepřátelský
دشمنی	nepřátelská
دشمنی	nepřátelské
دشمنی	nepřítel
شوخی	vtip
شوخی	žert
شوخی	humoru
شوخی	humor
شوخی	vtípek
شوخی	žert
شوخی	žertík
یورک	yorku
یورک	york
بازنشستگی	odebrání
بازنشستگی	důchod
بازنشستگی	důchodu
بازنشستگی	penzion
بازنشستگی	penze
بازنشستگی	důchod
بازنشستگی	důchody
عروق	cévní
نعمت	požehnání
ورشو	varšavě
مخصوصا	zvlášť
مخصوصا	hlavně
مخصوصا	obzvlášť
مخصوصا	zejména
مخصوصا	zvláště
داود	davide
داود	david
زندگینامه	autobiografii
زندگینامه	životopis
جادویی	magie
جادویی	magic
جادویی	čáry
جادویی	kouzlo
جادویی	kouzelné
جادویی	kouzelná
جادویی	magický
جادویی	kouzelný
جادویی	magické
جادویی	kouzelné
وینسنت	vincent
وینسنت	vincente
وینسنت	vincenta
فاجعه	pohroma
فاجعه	neštěstí
فاجعه	katastrofa
استعمار	kolonialismu
استعمار	kolonizaci
فقیر	chudák
فقیر	chudší
برون	ven
برون	venku
برون	out
افلاطون	platón
چاپی	výtisk
گریز	únik
گریز	úniky
گریز	únikům
گریز	útěk
گریز	utéct
گریز	únik
عمود	kolmo
مجاری	maďarská
مجاری	maďarský
مجاری	maďarské
صبا	saba
تعبیه	vkládání
تعبیه	vložení
گله	hejno
گله	hejna
گله	skot
گله	dobytek
گله	stádo
گله	stáda
دومینیکن	dominikánské
تفلیس	tbilisi
موی	vlasy
موی	vlasů
موی	srst
موی	chlupy
ظروف	nádobí
ظروف	pokrmy
ظروف	nádobí
هورمون	hormonální
هورمون	hormon
اعتیاد	závislosti
اعتیاد	závislost
خشن	násilné
خشن	násilný
خشن	násilník
خشن	drsné
بلخ	balch
بیرمنگام	birminghamu
پستان	bradavky
پستان	prsa
پستان	prsu
فیلمهای	filmy
راهبردی	strategické
راهبردی	strategický
راهبردی	strategická
پرسنل	personál
پرسنل	personální
غلام	kuplířství
مارکس	marquez
مارکس	marx
مارکس	marek
مارکس	marks
مارکس	značky
هاینریش	heinrich
افق	horizont
افق	obzoru
اصالت	originalitu
اصالت	ušlechtilost
آرمسترانگ	armstrong
خاستگاه	původu
خاستگاه	původ
خاستگاه	počátek
برنارد	bernard
آجری	cihla
آجری	brick
لئو	lea
لئو	leo
سکوی	plošina
سکوی	nástupiště
سکوی	platforma
سکوی	platformy
سکوی	platformu
گیل	gill
گیل	gil
گیل	gail
آتلانتا	atlantě
آتلانتا	atlanty
دایر	dyer
کروم	chrome
کروم	chromu
رحم	děloha
رحم	dělohy
رحم	dělohu
رحم	děloze
رحم	děloha
تساوی	rovnost
سانتیاگو	santiago
وعده	slibů
وعده	sliby
وعده	slibuje
وعده	slib
حزبی	frakce
بشکه	sudy
بشکه	barel
بشکه	sud
بشکه	hlaveň
فاکتور	příjmy
فاکتور	účtenky
فاکتور	činitel
فاکتور	faktor
وگاس	vegas
هندوراس	hondurasu
مورخان	historici
بوکس	box
بوکس	boxu
بیننده	diváci
بیننده	diváky
بیننده	diváků
عبدالعزیز	abdulaziz
باس	bos
باس	bass
باس	basy
باس	bas
هوگو	hugo
خودی	přátelský
خودی	přátelská
خودی	friendly
خودی	přátelské
بیماریهای	choroby
بیماریهای	nemoci
بیماریهای	onemocnění
گشایش	schopnost
اوگاندا	ugandě
نوآوری	inovace
نوآوری	inovaci
نوآوری	inovační
نوآوری	inovace
شر	cher
شر	zlý
شر	zlo
شر	zlá
لنین	lenin
یونانیان	řekové
یونانیان	řeky
خالق	stvořitel
خالق	tvůrce
خالق	stvořiteli
نیوتن	newton
گوگنهایم	guggenheim
کنده	conde
کنده	pařez
بنجامین	benjamin
بنجامین	benjamina
همیلتون	hamilton
گرانشی	gravitační
گرانشی	gravitační
گرانشی	gravitace
آنری	henri
آنری	henryho
آنری	jindřich
آنری	henry
دوش	sprchy
دوش	sprcha
دوش	sprchy
قیر	dehtu
مزیت	výhodu
مزیت	výhoda
مزیت	zvýhodnění
مزیت	výhodou
خرگوش	králíky
خرگوش	králíci
خرگوش	králíček
خرگوش	zajíc
خرگوش	králík
طالب	touha
طالب	touhy
طالب	touhu
طالب	touhy
فردیناند	ferdinand
تد	ted
لیون	lyon
لیون	leona
لیون	leone
لیون	leon
رایش	říše
سلولهای	buňky
سلولهای	cely
حوضه	povodí
اسکان	vypořádání
اسکان	zúčtování
اسکان	vyrovnání
اسکان	urovnání
اسکان	kolonizaci
انتگرال	nedílnou
تایپ	druh
تایپ	typu
تایپ	typ
تایپ	type
تایپ	psaní
بخارا	buchara
رخدادهای	následky
صلاح	salah
قریه	město
قریه	městečko
نوشیدنی	nápoje
نوشیدنی	pití
ارتقای	propagace
ارتقای	povýšení
ارتقای	propagaci
قانع	přesvědčen
قانع	přesvědčil
سازندگان	výrobci
سازندگان	stavitelé
فیبر	vlákno
جذاب	roztomilý
جذاب	roztomilé
جذاب	roztomilá
جذاب	přitažlivé
جذاب	přitažlivý
جذاب	atraktivní
جذاب	přitažlivá
جذاب	okouzlující
موضعی	anestezie
پارتی	párty
پارتی	večírek
پارتی	strana
پارتی	party
جولای	červenec
جولای	července
جولای	weaver
مداخله	zasahovat
مداخله	zasáhnout
مداخله	rušení
مداخله	zasahování
مداخله	vměšování
مداخله	zásahy
مداخله	intervence
مداخله	zásah
مداخله	intervenční
صحرا	sahaře
صحرا	pouště
صحرا	poušti
صحرا	poušť
صحرا	pouštní
مولداوی	moldavsko
کوفه	kufa
واکر	walker
واکر	walkerová
انداختن	klesá
ذخایر	poklady
ذخایر	pokladů
ذخایر	rezervy
کمپ	kemp
کمپ	camp
کمپ	tábor
چندنفره	multiplayer
زیباترین	nejhezčí
زیباترین	nejkrásnější
اقتصاددانان	ekonomů
اقتصاددانان	ekonomové
مول	moll
مول	mol
سوری	surrey
سوری	sýrie
سوری	syrské
سوری	suri
نجومی	astronomické
مجروح	zranění
مجروح	zraněn
مجروح	zraněný
مجروح	zraněné
مجروح	zranění
مجروح	zraněn
مجروح	zraněný
بارندگی	prší
بارندگی	srážek
بارندگی	srážení
بارندگی	srážky
سربازی	vojáku
سربازی	voják
جهش	skočit
جهش	skok
جهش	skáče
جهش	skočí
جهش	skoky
جهش	mutace
زید	zaid
پایتون	python
پیشرو	postupné
پیشرو	progresivní
مان	mun
مان	mann
ماشینی	přístroj
ماشینی	stroj
تبریک	gratuluji
تبریک	gratulace
تبریک	gratuluji
تبریک	gratulace
بروکسل	bruselu
بروکسل	brusel
کوزوو	kosova
کوزوو	kosovu
کوزوو	kosovo
رشید	rashid
لب	rtů
لب	rty
لب	lip
لب	ret
حج	pouť
رونالد	ronald
رونالد	ronalda
سرخس	bracken
سرخس	fern
تصوف	mystika
برزیلی	brazílie
برزیلی	brazilské
برزیلی	brazilský
ابزارها	nástroje
ابزارها	nářadí
کشاورزان	zemědělce
کشاورزان	zemědělců
کشاورزان	farmáři
کشاورزان	zemědělci
بتمن	batman
بتمن	batmana
جد	předek
جد	jed
جد	jede
متیل	methyl
تعلیق	suspenze
تعلیق	pozastavení
تعلیق	zavěšení
تعلیق	napětí
مبادله	výměna
مبادله	vyměnit
مبادله	prohodit
مبادله	výměna
مبادله	výměnu
غارهای	jeskyně
غارهای	jeskyní
سواری	ježdění
سواری	jízda
سواری	jezdit
سواری	jízda
سواری	odvoz
ناوچه	fregata
ترنس	trance
ترنس	terence
دوشیزه	slečna
دوشیزه	slečno
دوشیزه	virginis
موتوری	motor
بنین	benin
بازیهای	hry
بازیهای	hrách
دودویی	binární
دیابت	diabetik
دیابت	diabetu
دیابت	cukrovku
دیابت	diabetes
صاحبان	vlastníky
صاحبان	vlastníci
صاحبان	majitelé
معرفت	poznávání
معرفت	znalosti
معرفت	poznání
معرفت	znalost
معرفت	vědomosti
معرفت	vědění
علنی	veřejné
علنی	veřejně
علنی	veřejnost
علنی	veřejný
علنی	veřejná
شانه	rameno
شانه	hřeben
تورین	thorin
تورین	turín
انداخته	upustil
انداخته	upustila
عامیانه	slang
نجوم	astronomie
چندگانه	násobek
کریمه	krym
کریمه	krymské
انها	zpoplatnění
انها	nabíjení
نصرالله	nasralláh
آرشیو	archivy
آرشیو	archiv
آرشیو	archivu
آرشیو	archiv
آرشیو	archivu
ممنوعیت	embargo
ممنوعیت	zákaz
علف	seno
علف	tráva
علف	trávy
علف	tráva
علف	plevel
علف	trávu
ناصری	nazaretský
ناپل	neapol
بازگشتی	rekurzivně
بازگشتی	rekurzivní
فرناندو	fernando
لشکرکشی	kampaň
لشکرکشی	kampaně
لشکرکشی	tažení
کاوش	zkoumání
کاوش	objevování
کاوش	prozkoumat
زایمان	doručení
زایمان	dodávka
زایمان	doručování
زایمان	dodání
زایمان	porodu
زایمان	porod
بازده	efektivita
بازده	účinnost
بازده	efektivnost
بازده	výtěžek
بازده	výnos
چاد	čadu
چاد	chad
اشک	slza
اشک	slzný
اشک	slzy
اشک	slz
پیک	piky
شیء	předmět
شیء	objekt
شیء	objektu
تان	tan
یخچال	lednice
یخچال	lednička
یخچال	ledničky
یخچال	lednice
یخچال	ledničky
یخچال	lednička
یخچال	chladničky
یخچال	lednici
یخچال	mrazáku
خشمگین	rozzuřený
خشمگین	zuřivý
خشمگین	zběsile
خشمگین	naštvaná
خشمگین	rozzlobený
خشمگین	naštvaný
حسی	smyslové
براین	bryan
براین	brian
براین	briana
لوکس	lux
لوکس	luxusní
مواضع	pozic
مواضع	polohy
مواضع	pozice
موجودی	stvoření
موجودی	tvor
موجودی	akcie
موجودی	skladem
سوادکوه	írán
اوساکا	osace
دانمارکی	dánský
دانمارکی	dánská
دانمارکی	dánské
شاد	radovat
شاد	šťastný
شاد	radost
شاد	šťastná
شاد	happy
رستوران	restaurace
لرزش	třes
لرزش	vibrace
لرزش	blikající
مانوئل	manuel
