kategória	категорија
software	софтвер
demo	демо
grafické	графички
grafické	графичка
grafické	графички
grafické	графика
grafické	графики
záliv	заливот
záliv	залив
záliv	беј
záliv	залив
záliv	заливот
romány	романи
moon	месечина
moon	месечева
moon	месечината
izraela	израел
spravodlivosti	правдата
spravodlivosti	правдина
spravodlivosti	правда
spravodlivosti	праведност
regióny	региони
kurt	курт
samovraždu	самоубиство
samovraždu	самоубиства
osobu	особа
osobu	личност
vlasti	татковина
vlasti	татковината
vlasti	татковина
polície	полицијата
polície	полиција
výrazné	карактеристични
výrazné	значајни
výrazné	значителна
výrazné	значајно
výrazné	значајна
výrazné	значителен
výrazné	значаен
zelený	зелен
zelený	зелена
zelený	зелено
zelený	зелени
wright	рајт
moderátor	модератор
profesionálne	професионална
profesionálne	професионален
profesionálne	професионални
profesionálne	професионално
profesionálne	professional
profesionálne	професионалец
lucia	луси
lucia	лусија
lucia	луција
ročné	годишно
ročné	годишен
ročné	годишна
prísne	строго
prísne	стриктно
prísne	строги
prísne	строг
prísne	строга
nájdené	нашол
nájdené	пронајдени
nájdené	најдено
nájdené	пронајдено
nájdené	пронајдена
nájdené	најден
juhoslávie	југославија
zabrániť	спречување
zabrániť	спречи
zabrániť	избегнете
zabrániť	избегнувајте
zabrániť	избегнување
zabrániť	избегне
typická	типично
typická	типичен
typická	типична
typická	типични
oscar	оскар
hrdinu	херој
hrdinu	јунак
erupcie	ерупции
vnútorná	внатрешни
vnútorná	внатрешно
vnútorná	внатрешна
vnútorná	внатрешен
vnútorná	внатрешно
vnútorná	внатрешен
verejný	јавно
verejný	јавни
verejný	јавен
verejný	јавна
verejný	јавност
verejný	public
ivanovič	иванович
poézia	поезијата
poézia	поетски
poézia	поезија
informačné	информативни
informačné	информативно
indický	индијанец
indický	индиски
indický	индиска
indický	индиец
hĺbka	длабочина
ferrari	ферари
sky	sky
sky	небо
maršal	маршал
maršal	маршал
vedcov	научници
vedcov	научниците
tvary	облици
tvary	форми
príprava	подготовка
príprava	подготовки
príprava	подготовка
príprava	припрема
príprava	подготвуваат
príprava	подготвувам
rohu	агол
rohu	ќоше
rohu	ќош
snr	snr
alice	алиса
alice	алис
chaty	разговара
chaty	разговори
chaty	куќарки
allen	ален
chyba	грешка
chyba	грешка
baby	бебе
baby	орце
baby	душичка
baby	срце
španielske	шпански
španielske	шпанско
španielske	шпанска
povesť	репутација
jonathan	џонатан
informácia	информација
informácia	информации
kože	кожи
kože	сокрива
kože	крие
kože	кожа
slovak	англиски
julien	џулијан
julien	џулиен
poznatky	познавање
poznatky	знаењето
poznatky	познавања
poznatky	знаење
poznatky	знаења
československý	чехословачката
konferencii	конференција
konferencii	конференции
two	два
two	двајца
two	две
pevne	тесна
pevne	цврсто
pevne	тесен
staroveké	древни
staroveké	древно
staroveké	античка
staroveké	древна
staroveké	антички
kúpil	купена
kúpil	купи
kúpil	купено
kúpil	купила
marseille	марсеј
marseille	марсеј
turistický	туристичка
turistický	турист
turistický	туристички
guy	гај
guy	тип
rozhraní	интерфејси
kronika	хронолошки
predné	преден
predné	предни
predné	предна
predné	фронт
predné	напред
dame	даме
nahradené	заменета
nahradené	замени
nahradené	заменети
nahradené	заменето
nahradené	заменет
škótska	виски
škótska	скоч
škótska	шкотски
wild	диво
wild	диви
wild	див
wild	дива
wild	дивина
prirodzený	природна
prirodzený	природни
prirodzený	природен
prirodzený	природно
clanok	резиме
hrubý	грос
hrubý	одвратно
hrubý	бруто
hrubý	дебела
hrubý	густи
hrubý	дебели
hrubý	дебело
hrubý	дебел
hrubý	непристојно
hrubý	груба
hrubý	непристоен
hrubý	груби
hrubý	некултурно
absolútne	апсолутно
absolútne	апсолутен
absolútne	апсолутна
hľadanie	пребарување
hľadanie	барај
ponuku	понуда
ponuku	понудата
ponuku	понуда
ponuku	понуди
amd	amd
zriadenie	формирање
zriadenie	воспоставување
zriadenie	основање
aréne	арена
stáli	стоеше
stáli	стоеја
stáli	стоела
aténach	атина
aténach	aтина
party	партиски
party	партиска
party	забава
party	журка
party	партија
spektrum	спектар
ročná	годишен
ročná	годишна
metoda	методиј
povodia	басен
popisuje	опишува
vlastníctva	сопственост
vlastníctva	сопственоста
vlastníctva	сопствеништво
gustav	густав
gustav	гистав
niekoho	некој
niekoho	некого
niekoho	некому
niekoho	некој
zničená	уништен
zničená	уништени
zničená	уништено
zničená	уништена
zničená	уништена
zničená	уништени
zničená	уништена
business	бизнис
neil	нил
zodpovednosť	одговорност
zodpovednosť	одговорности
zodpovednosť	обврски
zodpovednosť	одговорност
zodpovednosť	одговорност
zodpovednosť	отчет
rokovania	преговори
rokovania	разгледувања
rokovania	преговарачки
rokovania	преговори
rokovania	преговарање
rokovania	преговори
rýchly	брзо
rýchly	бргу
rýchly	брзо
rýchly	бргу
rýchly	брз
rýchly	брзи
uhlíka	јаглероден
uhlíka	карбон
uhlíka	јаглерод
nemocnica	болница
meny	валута
meny	валути
meny	валути
zloženia	композиции
priame	direct
priame	директни
priame	директна
priame	директен
dôvody	причини
dôvody	молби
dôvody	основ
dôvody	основа
charlie	чарли
zložený	составено
zložený	составен
zložený	составена
zložený	составени
krátka	кратки
krátka	кратко
krátka	кратка
krátka	краток
krátka	кус
dieťaťa	дете
kariet	карти
kariet	картички
kariet	ливчиња
kariet	ливчињата
zúčastnila	присуствувале
zúčastnila	присуствувал
zúčastnila	присуствуваа
zúčastnila	учествуваа
zúčastnila	учествувал
zúčastnila	учествувала
zúčastnila	учествувале
zúčastnila	учествуваше
rýchlejšie	побргу
rýchlejšie	побрзо
synonymá	synonyms
princa	принцот
princa	принц
parlamentných	парламентарни
parlamentných	парламентарно
parlamentných	парламентарна
parlamentných	парламентарен
správny	точен
správny	исправи
správny	точна
škótsko	шкотска
priemyselné	индустриски
priemyselné	индустриско
priemyselné	индустриска
jon	џон
pacientov	пациенти
jasnosť	бистрината
jasnosť	јасност
jednoty	единство
živý	жива
živý	живи
živý	жив
manažment	управување
manažment	менаџмент
manažment	раководење
príchod	пристигнување
príchod	следува
príchod	доаѓам
príchod	доаѓа
priniesla	донесен
priniesla	донесени
priniesla	доведен
priniesla	донесе
priniesla	донесено
priniesla	изведен
vydať	прашање
nariadenie	указ
nariadenie	регулатива
nariadenie	прописи
nariadenie	регулација
sklon	градиенти
sklon	падина
sklon	наклонетост
záštitou	покровителство
ukončenie	довршување
ukončenie	завршување
ukončenie	прекинување
verejná	јавно
verejná	јавни
verejná	јавен
verejná	јавна
verejná	јавност
verejná	public
príčin	предизвикува
celosvetovo	глобално
zložená	составено
zložená	составен
zložená	составена
zložená	составени
židovský	еврејка
židovský	евреин
židovský	еврејски
židovský	евреј
židovský	еврејско
gordon	гордон
magnetické	магнетен
magnetické	магнетна
magnetické	магнетни
dusík	азот
ihneď	веднаш
ihneď	одма
ihneď	инстантно
slovania	словени
jako	како
jako	like
marse	марс
alternatívne	алтернатива
alternatívne	алтернативен
alternatívne	алтернативна
kamil	камил
odstrániť	отстранување
odstrániť	отстрани
odstrániť	бришење
odstrániť	избриши
teba	вие
teba	ти
teba	тебе
teba	си
ťah	потисок
ťah	помести
ťah	премести
mol	мол
občianstvo	државјанство
čínska	кинески
centrálna	централно
centrálna	централен
centrálna	централа
centrálna	централна
xiii	xiii
ľahké	лесни
ľahké	лесен
ľahké	лесно
ľahké	лесна
opatrenia	мерки
silná	моќен
silná	моќна
silná	моќно
silná	моќни
silná	јака
silná	јаки
silná	силни
silná	силен
silná	силна
atmosféra	атмосфера
možný	можно
možný	можни
možný	возможно
možný	можен
definuje	дефинира
štatút	статус
štatút	статут
štatút	статутот
štatút	статути
rangers	ренџери
prax	стажирање
prax	вежбање
prax	пракса
prax	практика
prax	искуство
marco	марко
akékoľvek	било
zálive	заливот
zálive	залив
zálive	беј
zálive	залив
zálive	заливот
lópez	лопез
potter	потер
firiem	фирми
nebezpečenstvo	опасност
nebezpečenstvo	опасности
nebezpečenstvo	опасност
nebezpečenstvo	азар
major	мајорот
major	мајор
koncepcie	концепт
koncepcie	зачнување
koncepcie	концепти
dne	дното
dne	долен
dne	дно
chuť	вкус
chuť	вкус
chuť	вкус
chuť	страст
prejsť	поминете
prejsť	помине
zlé	bad
zlé	лоша
zlé	лош
zlé	лошо
zlé	бад
chcela	баран
chcela	сакаше
valley	долината
valley	долина
valley	котлина
holt	холт
fond	фонд
útokov	нападите
útokov	напади
wales	велс
normy	норми
normy	нормите
normy	стандарди
ťažký	тешка
ťažký	тежок
ťažký	тешки
ťažký	тешкото
motív	мотив
motív	мотив
motív	карактеристика
sekcia	рез
sekcia	оддел
sekcia	отсек
sekcia	секција
zastúpenie	застапник
zastúpenie	претставништво
zastúpenie	претставување
zastúpenie	застапеност
rozlíšenie	резолуција
čítanie	читај
čítanie	читам
čítanie	читање
čítanie	читајте
čítanie	прочитај
čítanie	прочитајте
čítanie	четиво
čítanie	читањето
čítanie	читање
prípady	случаи
prípady	случаеви
gitaru	гитара
odmeny	наградува
odmeny	награди
takáto	вакви
takáto	таквите
takáto	такви
takáto	таков
takáto	таква
georgia	грузија
georgia	џорџија
kongres	конгресот
kongres	конгрес
zlepšenie	подобрен
zlepšenie	подобрена
zlepšenie	подобрени
zlepšenie	подобрено
zlepšenie	подобрување
zlepšenie	подобрувања
zlepšenie	подобрување
sport	sport
sport	спорт
wings	крила
wings	крилја
wings	крилца
kvalita	квалитетно
kvalita	квалитет
duša	душа
duša	дух
kombinácia	комбинација
kombinácia	комбинирање
hity	погодоци
hity	хитови
hity	удира
led	водеше
led	led
led	предводени
strach	стравот
strach	страв
strach	исплашена
strach	исплашен
strach	исплашени
strach	уплашени
pozorovanie	набљудување
nízka	ниско
nízka	ниски
nízka	ниска
nízka	низок
paláci	палас
paláci	дворец
paláci	палата
biblie	библија
biblie	библии
rudy	руди
rudy	руда
vladislav	владислав
leo	лео
leo	лав
výchova	воспитување
výchova	негуваат
výchova	образование
výchova	едукација
zásady	принципи
benjamin	бенџамин
deviatich	деветмина
deviatich	nine
deviatich	девет
horské	планинска
horské	планински
horské	планина
klasický	класични
klasický	класична
klasický	класика
klasický	classic
klasický	класик
klasický	класичен
klasický	класична
klasický	класично
klasický	класика
spoločenstiev	заедници
prudko	нагло
paula	поли
paula	паула
paula	пола
ano	да
ano	да
indiana	индијана
snímka	скриншот
snímka	снимка
vojnové	војна
preklady	преведување
preklady	превод
preklady	преводи
vytváranie	создавање
vytváranie	креирање
vytváranie	креирам
vytváranie	креирајќи
vytváranie	создавање
vytváranie	креирање
vytváranie	креација
hádzanárske	ракометна
hádzanárske	ракометот
hádzanárske	ракомет
pôdu	тло
pôdu	почва
kiss	кис
kiss	бакнеж
kiss	kiss
kiss	бакни
neapol	неапол
neapol	наполи
neapol	наполи
mníchove	минхен
rovnica	равенка
rovnica	равенки
potrebný	потребна
potrebný	потребно
potrebný	потребни
spotreba	потрошувачка
spotreba	конзумирање
sex	секс
vystúpenie	свирка
vystúpenie	изведба
vystúpenie	перформанс
vystúpenie	перформанси
vystúpenie	настап
vystúpenie	говорот
vystúpenie	говор
vládne	владини
vládne	владино
vládne	владее
vládne	влада
výnimočne	исклучително
turistika	туризам
turistika	планинарење
severovýchod	североисточно
severovýchod	северозапад
severovýchod	североисток
vetra	ветер
vetra	ветерот
vetra	ветрот
vetra	ветар
povýšený	промовирана
povýšený	промовиран
povýšený	унапреден
negatívne	негативно
negatívne	негативен
negatívne	негативна
negatívne	негатив
negatívne	негативни
médií	мултимедија
médií	медиуми
elizabeth	елизабета
elizabeth	елизабет
dôchodku	пензионирање
dôchodku	пензија
dôchodku	пензионираниот
dôchodku	пензиониран
dôchodku	пензионирани
akcia	дејство
akcia	акција
ruchu	туризам
všade	насекаде
všade	сегде
všade	секаде
zimný	зима
nasledovalo	следев
nasledovalo	следена
nasledovalo	следени
nasledovalo	следеше
menovanie	назначувања
menovanie	назначување
menovanie	закажано
menovanie	закажување
menovanie	назначувањето
stefan	stefan
stefan	стефан
stefan	штефан
michigan	мичиген
antoine	антоан
luna	луна
neznámy	непознати
neznámy	непознато
neznámy	непозната
neznámy	непознат
študovala	студираше
študovala	студирал
študovala	учела
križovatka	преминување
križovatka	премин
križovatka	раскрсница
križovatka	крстосница
križovatka	раскрсница
križovatka	крстопат
križovatka	крстосница
spôsobiť	кауза
spôsobiť	предизвика
spôsobiť	нанесе
grant	подари
grant	грент
grant	грант
výmena	размена
výmena	замена
výmena	размени
výmena	трампа
výmena	замена
zachovanie	зачувување
zachovanie	конзервација
zachovanie	одржувањето
zachovanie	одржување
zachovanie	задржување
hudobníkov	музичари
domáca	домаќинка
domáca	домашно
domáca	домашен
domáca	домашна
domáca	домашни
domáca	домашните
domáca	дом
domáca	дома
domáca	домот
domáca	home
domáca	газдарица
oka	окото
oka	око
explorer	истражувач
zrušený	откажана
zrušený	откажани
zrušený	откажано
zrušený	откажан
zrušený	откажа
zrušený	откажаа
zrušený	откажани
zrušený	откажана
zrušený	откажано
zrušený	откажа
dominik	доминик
dominik	доминик
chelsea	челси
chelsea	челзи
horváth	хорват
študent	студентски
študent	ученик
študent	ученичка
študent	студент
duch	дух
duch	дух
čestný	чесен
čestný	чесни
čestný	почесен
pľúc	дробови
ulicu	улични
ulicu	улица
ulicu	уличен
stupne	оценки
stupne	оцени
stupne	дипломи
stupne	степени
prepravu	кочија
lokálne	локално
lokálne	локален
lokálne	локално
lokálne	локални
lokálne	локална
miller	милер
hit	удри
hit	погодена
hit	хит
hit	погодени
zobraziť	поглед
zobraziť	прикажи
zobraziť	приказ
zobraziť	покажи
zobraziť	прикажи
zadná	задна
zadná	заден
zapísaný	запишан
zapísaný	запишани
belgický	белгиски
belgický	белгискиот
juniorov	јуниори
moderná	модерен
moderná	модерно
moderná	модерни
moderná	современ
moderná	модерна
wayne	вејн
wayne	wayne
vietor	ветрови
vietor	ветришта
vietor	ветер
vietor	ветерот
vietor	ветрот
vietor	ветар
obyčajná	обичен
obyčajná	обичните
obyčajná	обични
dosiahlo	постигнато
dosiahlo	остварена
dosiahlo	постигнати
dosiahlo	постигнатите
dosiahlo	постигната
ekonomický	економски
ekonomický	економско
ekonomický	економска
land	ланд
land	копно
land	земјиште
stephan	стефан
trvanie	времетраење
trvanie	траење
zlom	пауза
zlom	скрши
zlom	пробив
zlom	злото
zlom	зла
zlom	зли
zlom	зло
ukázali	покажа
ukázali	покажала
goya	гоја
takých	вакви
takých	таквите
takých	такви
takých	таков
takých	таква
odstránenie	отстранување
odstránenie	отстрани
odstránenie	отстранување
odstránenie	елиминација
odstránenie	елиминирање
odstránenie	елиминацијата
spôsobila	предизвикана
spôsobila	предизвика
trance	транс
nórsky	норвешкиот
nórsky	норвешки
nórsky	норвешка
relácie	седници
relácie	сеанси
relácie	сесии
relácie	покажува
relácie	емисии
relácie	прикажува
mont	мон
vzal	зема
vzal	земаа
vzal	зеде
sezón	сезони
sekundy	секунди
vysiela	емитува
pedro	педро
duchovný	духовна
duchovný	духовни
duchovný	духовен
duchovný	духовно
výhra	победи
výhra	победуваат
výhra	победа
výhra	победата
výhra	победничка
výhra	победнички
odchádza	листови
odchádza	лисјата
odchádza	остава
odchádza	лисја
odchádza	напушта
odchádza	напуштање
odchádza	оставајќи
iron	железно
iron	железото
iron	пегла
iron	железо
esa	иса
esa	еса
koncepcia	концепт
koncepcia	зачнување
nasledovala	следев
nasledovala	следена
nasledovala	следени
nasledovala	следеше
hydra	хидра
značné	значителен
značné	значителна
ndr	gdr
plánov	планови
okom	окото
okom	око
kapitoly	поглавја
konečná	final
konečná	финална
konečná	конечен
konečná	конечна
pripojené	закачени
pripojené	прикачена
pripojené	поврзани
pripojené	поврзано
pripojené	поврзан
funkčné	функционално
funkčné	функционален
funkčné	функционални
funkčné	функционална
bruno	бруно
prijať	примаат
prijať	прими
prijať	посвојат
prijať	усвои
prijať	прифаќаме
prijať	прифати
stavovce	vertebrates
sólo	самостоен
sólo	соло
sólo	самостојна
sns	снс
právomoci	јурисдикција
právomoci	јуриздикција
právomoci	надлежност
právomoci	моќи
právomoci	овластувања
právomoci	ингеренции
právomoci	надлежности
rakúske	австрискиот
rakúske	австриски
rakúske	австриска
rakúske	австриско
papier	хартија
pôda	тло
pôda	почва
pôda	ланд
pôda	копно
pôda	земјиште
pôda	валка
bot	ботови
bot	бот
zuby	заби
zuby	забите
zrušenie	укинување
zrušenie	откажување
zrušenie	отповикување
zrušenie	повлекување
nebo	небесата
nebo	рај
nebo	рајот
nebo	sky
nebo	небо
experiment	опит
experiment	експеримент
spoločenstvá	заедници
učiteľa	наставник
učiteľa	професорка
učiteľa	наставничка
učiteľa	учител
učiteľa	професор
založení	воспоставување
šancu	шанси
šancu	шанса
kamene	камења
kamene	камења
kamene	карпи
kontrola	контрола
kontrola	проверување
kontrola	проверувам
kontrola	инспекција
kontrola	провери
kontrola	проверено
kontrola	проверка
kontrola	чек
men	мажи
men	мажите
men	луѓе
men	машки
tradíciu	традицијата
tradíciu	традиција
testy	тестови
testy	испитувања
testy	тестовите
materská	мајчинство
materská	родител
šťastie	лаки
šťastie	среќа
indonézia	индонезиски
indonézia	индонезиски
indonézia	индонезија
továreň	фабрика
továreň	фабрички
oznámila	најави
oznámila	најавена
caesar	цезар
quebec	квебек
biskupov	бискупи
ruku	арм
ruku	рака
ruku	дланка
emi	emi
vyrábajú	произведе
vyrábajú	произведува
had	змија
had	змиски
had	змија
podstatné	значителен
podstatné	значителна
podstatné	значителни
nice	nice
nice	убаво
nice	ница
argentínsky	аргентинска
mechanika	механика
mechanika	механичари
mechanika	механичар
rozpadu	распадот
prachu	прав
prachu	прашина
hell	пеколот
hell	пекол
krištof	кристофер
oddelení	оддели
sofia	софија
norman	норман
branislav	бранислав
tvorca	создател
tvorca	творецот
tvorca	создавач
tvorca	создателот
tvorca	креатор
tvorca	творец
tvorca	творецот
vlákna	влакно
vlákna	влакна
vlákna	влакна
vlákna	нишки
vlákna	влакна
predchádzajúce	претходен
predchádzajúce	претходно
predchádzajúce	претходна
predchádzajúce	претходни
umožnilo	овозможен
umožnilo	овозможена
umožnilo	овозможено
držiteľ	носител
držiteľ	претседавач
držiteľ	носителот
existovať	постоиме
existovať	постојат
znalosti	познавање
znalosti	знаењето
znalosti	познавања
znalosti	знаење
znalosti	знаења
pozadia	подлога
pozadia	заднина
pozadia	позадина
vysvetliť	објасни
vysvetliť	објасни
vysvetliť	објаснето
tel	тел
alexej	алексеј
alexej	алексеј
plánované	закажана
plánované	закажано
plánované	закажани
plánované	планирана
plánované	планирани
plánované	планирано
plánované	планирале
plánované	планиран
plánované	планираното
hardcore	хардкор
vína	вино
vína	вина
židovské	еврејка
židovské	евреин
židovské	еврејски
židovské	евреј
židovské	еврејско
zápal	воспаление
nedostatku	недостиг
nedostatku	недостаток
mtv	мтв
mtv	mtv
ukončené	прекинат
ukončené	заврши
ukončené	завршено
ukončené	завршив
ukončené	заврши
ukončené	завршена
ukončené	завршено
hodinu	час
prešlo	донесен
prešlo	помина
ústie	естуар
fort	форт
teoretik	теоретичар
udelená	одобрено
udelená	награден
udelená	доделена
označený	означени
označený	означена
označený	означен
označený	означено
aux	aux
arabských	арап
arabských	арапски
arabských	арапска
úsilie	напори
úsilie	напор
úsilie	напори
kontrakt	договор
demokracie	демократии
bush	грмушка
bush	грмушки
bush	буш
označená	означени
označená	означена
označená	означен
označená	означено
označená	означени
označená	означено
označená	обележани
označená	одбележан
označená	обележано
trojuholník	триаголник
vedomie	свест
korún	круни
design	дизајн
design	проектирање
nariadil	нареди
nariadil	наредени
nariadil	наредено
veriacich	верниците
veriacich	верници
mierou	умереност
here	тука
spolupracuje	соработуваа
spolupracuje	соработуваат
spolupracuje	соработува
spolupracuje	соработува
zvýšiť	зголемување
zvýšiť	зголеми
zvýšiť	покачување
zvýšiť	подигање
zvýšiť	подигне
autobusy	автобуси
vieru	вера
vieru	верба
vieru	верата
vieru	фејт
geologické	геолошки
detail	детали
detail	детално
detail	детаљ
priama	direct
priama	директни
priama	директна
priama	директен
podmienkou	услов
podmienkou	состојба
účet	сметка
účet	сметката
matematiku	математика
matematiku	математиката
matematiku	математика
matematiku	математиката
maľba	обоени
maľba	насликал
maľba	сликарство
maľba	сликање
maľba	слика
vedúca	водечки
este	есте
záležitosti	афери
záležitosti	прашања
doplniť	надополнување
doplniť	дополни
doplniť	дополнување
doplniť	пополни
doplniť	додаток
spôsobil	предизвикана
spôsobil	предизвика
menu	мени
menu	менијата
menu	менија
upraviť	измени
upraviť	уредување
upraviť	уреди
upraviť	прилагоди
upraviť	измени
párov	двојки
párov	парови
párov	пара
párov	парови
prirodzene	природно
podarí	успее
povinnosť	должност
povinnosť	должноста
povinnosť	обврски
povinnosť	обврската
povinnosť	обврска
náhle	ненадејно
náhle	одеднаш
náhle	наеднаш
náhle	ненадејно
náhle	одеднаш
náhle	изненадно
rozličné	разни
rozličné	разно
mail	пошта
daň	данок
head	главата
head	глава
ťahu	потисок
robin	робин
víťaza	добитник
víťaza	победничка
víťaza	победникот
víťaza	победник
osobná	лично
osobná	личен
osobná	личното
osobná	лична
osobná	патник
mexika	мексико
čin	чин
čin	акт
právny	легално
právny	законска
právny	легална
právny	правна
právny	легален
právny	правен
voľba	опција
voľba	избор
nedávno	неодамна
prijatie	сметка
prijatie	прием
prijatie	прифаќање
prijatie	усвојувањето
prijatie	усвојување
prijatie	посвојување
rick	рик
leva	лав
novinári	новинари
položka	елемент
položka	предмет
položka	ставка
položka	упатена
kone	коњи
kone	коњите
sprievodca	волшебник
sprievodca	водич
zničený	уништен
zničený	уништени
zničený	уништено
zničený	уништена
zničený	искрши
zničený	скршена
zničený	уништена
missouri	мисури
messier	месје
kontexte	контекст
vedená	воден
vedená	водени
podnet	жалба
podnet	поттик
alternatívny	алтернатива
alternatívny	алтернативен
alternatívny	алтернативна
vaucluse	vaucluse
dedín	села
bane	бејн
bane	рудници
bane	рудниците
bane	мини
hamilton	хамилтон
perry	пери
centier	центри
centier	центри
philip	филип
páry	двојки
páry	парови
páry	пара
páry	парови
vplyvy	влијанија
vplyvy	влијанија
vplyvy	ефекти
prekážky	бариери
prekážky	бариерите
prekážky	препреки
prekážky	пречки
prekážky	препреки
prekážky	пречки
dobytka	говеда
dobytka	стока
dobytka	добиток
nárast	зголемување
nárast	зголеми
nárast	стани
nárast	пораст
nárast	подем
nárast	растење
nárast	пораст
nárast	раст
nárast	растеж
prescott	прескот
ekonomická	економски
ekonomická	економско
ekonomická	економска
roy	рој
starosti	грижи
starosti	загриженост
starosti	загрижено
starosti	загрижен
starosti	загрижена
starosti	загрижени
sporu	оспори
sporu	спор
chordáty	хордови
charakteristická	карактеристика
charakteristická	одлика
alberta	алберта
časy	пати
prírodovedec	натуралист
experimenty	експерименти
zástupcov	претставници
zástupcov	преставници
zástupcov	пратеници
zástupcov	пратеника
zástupcov	заменици
triede	одделение
triede	оцена
majetky	поседи
oddiely	секции
oddiely	трупи
oddiely	војници
kosť	коските
kosť	коски
kosť	коска
vatikán	ватикан
transport	транспорт
transport	транспортер
transport	транспортирање
predstavy	идеи
trhová	маркет
trhová	пазар
veronica	вероника
astronomické	астрономски
svadba	венчавка
svadba	свадба
harris	харис
harris	херис
sas	сас
špeciálny	посебно
špeciálny	специјален
špeciálny	специјално
špeciálny	специјални
špeciálny	посебна
špeciálny	специјална
brazílsky	бразилски
sochu	статуа
express	express
express	експрес
prístavu	пристаништето
prístavu	порт
prístavu	порта
prístavu	пристаниште
age	возраст
age	старост
miami	мајами
stretnúť	исполни
stretnúť	средба
rozsiahla	обемна
rozsiahla	огромно
elena	елена
slovenčina	словачкиот
slovenčina	словачки
slovenčina	словачка
slovenčina	англиски
sudca	судија
sudca	судијата
howard	хауард
howard	ховард
julius	џулиус
julius	јулие
prebiehajú	тековен
prebiehajú	тековни
prebiehajú	тековна
roll	roll
roll	ролна
populárne	популарно
populárne	популарен
populárne	популарни
populárne	популарна
populárne	популарно
populárne	популарна
populárne	популарни
nízky	ниско
nízky	ниски
nízky	ниска
nízky	низок
definovaný	дефинирано
definovaný	дефинирана
definovaný	дефиниран
definovaný	дефинирани
aktívna	активни
aktívna	активно
aktívna	активна
aktívna	активен
facto	факто
fontána	фонтана
peugeot	peugeot
kennedyho	кенеди
panvy	карлицата
populácia	акциите
populácia	акции
populácia	залихи
populácia	популација
populácia	население
minúty	минути
steel	челик
spieva	пее
zvýšil	зголемени
zvýšil	зголемена
zvýšil	зголемено
zvýšil	зголемен
zvýšil	покачи
ihrisko	игралиште
kontinentálne	континентална
delá	топови
delá	пиштоли
delá	пушки
delá	топ
delá	топот
spôsobili	предизвикана
spôsobili	предизвика
ženská	женски
ženská	жената
ženská	жено
ženská	жена
ženská	женка
ženská	женско
ženská	женски
ženská	женска
fox	фокс
fox	лисица
fox	fox
fox	лисицата
rozpráva	разговори
rozpráva	зборува
rozpráva	говори
libier	kg
libier	кг
libier	кила
turecka	мисирка
turecka	турција
boulevard	булевар
boulevard	булеварот
naznačuje	индицира
naznačuje	предлага
naznačuje	сугерира
tovar	стока
tovar	стоки
tovar	стока
tovar	стоки
tovar	стоки
tovar	стока
tovar	роба
krásna	преубави
krásna	убави
krásna	убава
krásna	преубава
krásna	прекрасни
légie	легија
légie	легијата
légie	легии
kontakty	контактите
kontakty	контакти
ľadu	лед
ľadu	мраз
listina	огранок
listina	повелба
listina	чартер
listina	делото
listina	дело
chordata	chordata
staršia	постара
staršia	постари
staršia	постар
staršia	постаро
základného	основно
základného	основни
základného	башиќ
základného	основна
základného	основен
základného	основните
mačka	кет
mačka	мачка
mačka	мачор
manuel	мануел
potrebná	потребна
potrebná	потребно
potrebná	потребни
potrebná	неопходни
potrebná	неопходно
potrebná	неопходна
potrebná	потребно
sekcie	секции
médiá	мултимедија
médiá	медиуми
chrámy	храмови
pridať	додавање
pridať	додади
pridať	додај
programovanie	програмирање
programovanie	програмски
väzňov	затвореници
väzňov	затвореници
jason	џејсон
podpísaná	потпишана
podpísaná	потпишани
podpísaná	потпишано
podpísaná	потпишан
podpísaná	потпишана
priniesli	донесен
priniesli	донесени
priniesli	доведен
priniesli	донесе
priniesli	донесено
priniesli	изведен
fiat	фиат
bojovníkov	воини
bojovníkov	борци
bojovníkov	борците
kruh	круг
cestovateľ	патник
cestovateľ	патникот
cestovateľ	патник
cestovateľ	патничка
písanie	пишувате
písanie	пишување
písanie	запишување
koňa	коњ
koňa	коњски
rozšíriť	проширување
rozšíriť	прошири
square	квадратен
square	плоштад
square	квадрат
bunka	келија
bunka	ќелија
prevádzkuje	оперира
idea	замисла
idea	поим
idea	идеја
idea	идеа
pan	пан
pan	тава
notre	notre
mäso	месо
mäso	месо
zastaviť	застани
zastaviť	стој
zastaviť	стоп
zastaviť	стој
zastaviť	застој
spirit	дух
vidí	гледа
zničili	уништен
zničili	уништени
zničili	уништено
zničili	уништена
obsahovala	содржани
domácnosti	домаќинствата
domácnosti	домаќинства
domácnosti	домаќинство
domácnosti	домаќинството
zabiť	убие
zabiť	убивање
zabiť	убиваат
zabiť	убиј
zabiť	погуби
vyvinula	развиен
jazier	езера
zviera	ѕвер
zviera	животинско
zviera	животно
zviera	животински
strata	губење
strata	губиток
strata	загуба
kresťanská	христијански
kresťanská	кристијан
kresťanská	христијан
kresťanská	христијани
kresťanská	христијанин
moore	мур
prekonal	надмина
ostali	останаа
ostali	останале
ostali	останав
ostali	остана
ostali	останал
publikované	објавена
publikované	објавени
publikované	објавено
publikované	објавен
publikované	објавено
ville	ville
technicky	технички
predchodcu	претходник
stalin	сталин
kandidátov	кандидатите
kandidátov	кандидати
kandidátov	кандидатки
ovplyvňuje	погодува
ovplyvňuje	влијае
via	виа
via	преку
via	via
hale	хејл
hale	лоби
hale	лобираат
kampaň	кампања
ozbrojené	вооружена
