категория	kategória
приняты	elfogadott
приняты	elfogadta
ведет	érdeklődők
ведет	vezet
ведет	érdeklődő
ведет	útmutatók
мартина	martine
мартина	martina
единая	egységes
единая	egyesített
представителя	reprezentatív
представителя	képviselő
серьёзные	komoly
серьёзные	súlyos
ракета	rakéta
ракета	rakéta
потенциал	potenciális
потенциал	lehetséges
потенциал	potenciál
потенциал	lehetőség
потенциал	kapacitások
потенциал	kapacitás
сделана	készítette
сделана	készült
сделана	tett
исп	srí
наполеона	napóleon
наполеона	napoleon
ведущие	ólom
ведущие	vezet
расы	faj
расы	futam
расы	verseny
китайская	kínai
китайская	kínaiak
подписан	aláírva
подписан	aláírás
подписан	aláírt
дополнительный	kiegészítő
дополнительный	kiegészítő
дополнительный	további
грузия	grúzia
грузия	georgia
приложение	melléklet
аркадий	arkagyij
дэвис	davis
дэвис	davies
обер	ober
маршрутов	útvonalakon
маршрутов	útvonalak
тесно	szorosan
мессье	messier
действовал	cselekedett
преследования	üldöztetés
преследования	üldözés
преследования	zaklatás
меч	kard
хребет	ridge
сильные	erős
сильные	erősek
принадлежности	kellékek
принадлежности	kiegészítők
принадлежности	tartozékok
лас	las
чарли	charlie
столкновения	összecsapások
столкновения	ütközés
столкновения	ütközések
столкновения	összecsapás
столкновения	clash
выполняет	teljesít
химик	vegyész
следы	lábnyom
следы	lábnyomok
следы	traces
следы	nyomokban
следы	nyomok
следы	nyomokat
следы	sínek
внезапно	hirtelen
внезапно	hirtelen
карло	carlo
баварии	bajorország
барокко	barokk
публикация	közzététel
публикация	kiadás
публикация	kiadó
публикация	közzététel
публикация	poszt
публикация	posta
публикация	post
публикация	bejegyzést
публикация	bejegyzésre
публикация	bejegyzés
публикация	kiadvány
публикация	közzététel
остановить	megállíthatatlan
величины	érték
величины	értékek
сыновья	fiaim
сыновья	fiai
бюджет	költségvetés
дальность	tartomány
дальность	távolság
мгц	mhz
увы	sajna
синий	kék
синий	blue
техническое	műszaki
техническое	technikai
организовать	szervezni
организовать	szervez
организовать	gondoskodjon
подчинение	engedelmesség
воронеж	voronyezs
коллег	kollégák
коллег	munkatársak
коллег	munkatársai
коллег	munkatársak
рукописи	kéziratok
евровидение	eurovíziós
евровидение	eurovision
евровидение	pályázat
евровидение	verseny
жёлтый	sárgák
жёлтый	sárga
эффективность	hatékonysági
эффективность	hatékonyság
эффективность	hatékony
эффективность	hatásos
эффективность	effektív
эффективность	eredményes
эффективность	hatékonyság
эффективность	hatékonysága
эффективность	hatékonyságát
эффективность	hatékonyság
аналогии	hasonlat
аналогии	analógia
образец	mintavétel
образец	minta
образец	model
образец	minta
образец	modell
образец	példány
пустая	üresek
пустая	üres
пустая	üresen
запущен	elindított
запущен	indított
варшаве	varsó
дала	adta
дала	adott
соседних	szomszédos
соседних	szomszédos
производители	gyártói
производители	gyártók
производители	producerek
производители	termelők
производители	gyártói
производители	gyártók
ступень	színpad
ступень	színpadon
обычных	közönséges
обычных	hétköznapi
обычных	hagyományos
водохранилище	víztározó
распространено	elosztva
распространено	elosztott
распространено	osztott
транскрипции	transzkripciós
детство	gyermekkori
детство	gyerekkorom
детство	gyermekkorom
детство	gyerekkori
заключение	következtetés
заключение	következtetések
рейс	repülőút
рейс	repülés
рейс	járat
рейс	repülési
кабинет	hivatal
кабинет	iroda
кабинет	kabinet
кабинет	szekrény
петер	peter
петер	péter
петер	péter
грузов	rakomány
грузов	szállítmány
массовые	masszív
массовые	hatalmas
останется	marad
юридический	jogi
юридический	legális
юридический	törvényes
маунт	mount
маунт	hegy
простые	egyszerű
простые	szimpla
туристов	turisták
туристов	turistákat
пояса	öv
пояса	övek
пояса	öv
рига	riga
абзац	bekezdés
соло	szóló
соло	solo
соло	önálló
больнице	kórházi
больнице	kórház
рождества	karácsonykor
рождества	karácsonyi
рождества	karácsony
уничтожения	megsemmisülés
уничтожения	pusztulás
уничтожения	pusztítás
уничтожения	megsemmisítés
устав	alapokmány
устав	charta
устав	alapszabály
медленно	lassú
медленно	lassan
медленно	lassan
продаж	eladások
продаж	eladás
продаж	értékesítés
продаж	értékesítési
повреждения	kár
повреждения	károsodás
повреждения	kárt
повреждения	sérülés
людовик	louis
людовик	lajos
людовик	ludovic
билли	billy
билли	billie
ущерб	kár
ущерб	károsodás
ущерб	kárt
ущерб	sérülés
ущерб	károkozás
ущерб	károk
ущерб	kártérítés
рис	rizs
рис	ris
рис	rhys
юниоров	juniors
клип	tárat
клип	tár
легенды	legendák
легенды	legendák
легенды	legendája
легенды	legenda
проф	prof
доступны	elérhető
доступны	rendelhető
внимательно	óvatosan
способы	módok
ветеранов	veteránok
угля	szén
угля	szenet
ска	ska
знамя	banner
собрать	gyülekező
собрать	összegyűjti
собрать	gyűjteni
собрать	gyülekező
железа	mirigy
железа	vas
железа	vasat
дан	dan
дан	dunn
ближайшей	legközelebbi
административная	igazgatási
административная	adminisztratív
культурно	kulturálisan
знание	tudás
знание	ismeretek
студенты	diákok
студенты	hallgatók
студенты	tanulók
инженеров	mérnökök
указанных	megadott
указанных	meghatározott
указанных	megadva
сильное	erős
сильное	erősek
поэтов	költők
трамвай	villamos
трамвай	villamos
трамвай	villamosok
трамвай	villamos
трамвай	villamos
отдал	adta
отдал	adott
жертвы	áldozatok
жертвы	áldozatok
жертвы	áldozatai
венгерский	magyarul
венгерский	magyarok
венгерский	magyar
венгерский	hungarian
соль	só
соль	sót
соль	sós
соль	sol
сотрудничал	együttműködött
узнал	tanult
узнал	megtanult
узнал	tanultam
увеличить	növekedés
увеличить	növelése
увеличить	emelkedés
увеличить	növelje
увеличить	zoom
увеличить	bővítése
образцовое	példás
образцовое	példamutató
предположение	feltevés
предположение	feltételezés
кит	bálna
кит	keith
кит	készlet
кит	kit
надежды	reményeim
надежды	reméli
лаборатория	laboratórium
лаборатория	laboratóriumi
лаборатория	laboratórium
лаборатория	labor
запуск	kilövés
запуск	kilövés
запуск	indítás
выделены	kiemelt
нил	neal
нил	neil
нил	nílus
лидеры	vezetői
лидеры	vezetők
структур	struktúrák
структур	szerkezetek
меняется	változik
млекопитающих	emlősök
млекопитающих	emlős
млекопитающих	emlősök
млекопитающих	emlősök
млекопитающих	emlős
древности	ókor
издатель	kiadó
альфред	alfred
трон	trón
трон	trónt
трон	tron
шах	shah
максимальный	legfeljebb
максимальный	maximum
максимальный	maximális
коалиции	koalíció
эволюции	evolúció
эволюции	fejlődés
николаев	nyikolajev
библии	biblia
библии	bibliát
библии	bibliát
билл	bill
билл	számla
убиты	meggyilkolták
убиты	megölte
убиты	meggyilkolt
убиты	megölt
убиты	megölte
судьбы	végzet
судьбы	sors
судьбы	végzet
судьбы	sors
выводы	megállapítások
выводы	leletek
выводы	következtetés
выводы	következtetései
выводы	következtetések
встречает	megfelel
слияния	fúzió
слияния	egyesülés
слияния	összefonódás
слияния	egyesülés
слияния	egyesülések
хельсинки	helsinki
латинской	latin
латинской	latinul
сложные	összetett
сложные	komplex
сложные	komplikált
сложные	bonyolult
плато	fennsík
плоскости	sík
плоскости	repülővel
плоскости	repülő
плоскости	repülőgép
плоскости	repülők
плоскости	repülőgépek
почтовая	postai
диалект	dialektus
рудольф	rudolph
рудольф	rudolf
рудольф	rudolf
фредерик	frederik
фредерик	frederick
фредерик	frederic
фредерик	frédéric
фредерик	frederic
скульптура	szobor
скульптура	szobrok
скульптура	szobrok
деревья	fákon
деревья	fák
деревья	fákat
мемориал	megemlékezés
мемориал	memorial
мемориал	emlékmű
классы	órák
классы	osztályok
альпы	alpok
использован	használt
использован	felhasznált
сопрано	soprano
сопрано	szopránok
короче	rövidebb
марио	mario
добавлены	hozzáadott
добавлены	felvéve
десятилетия	évtizedek
десятилетия	évtized
десятилетия	évtizedben
десятилетия	évtizede
выступая	beszél
выступая	beszélő
квт	kwh
ста	sta
коэффициент	együttható
коэффициент	faktor
коэффициент	tényező
протеста	tiltakoznak
протеста	tiltakozás
протеста	tüntetés
италию	olaszország
сбора	gyűjtés
сбора	gyűjteni
сбора	összegyűlt
сбора	gyülekező
сбора	összejövetel
юнайтед	united
юнайтед	egyesült
гильдии	céh
атака	támadás
атака	támadás
атака	támad
софии	sofia
географические	földrajzi
географические	földrajzi
феликс	felix
феликс	félix
феликс	félix
врачей	orvosok
врачей	orvosok
врачей	doktorok
милан	milánó
милан	milan
милан	milánói
крестьяне	parasztok
венеции	velencei
венеции	velence
жанейро	janeiro
ритм	ritmus
сокращение	rövidítés
сокращение	csökkentést
сокращение	csökkentése
сокращение	csökkenés
сокращение	csökkentés
геометрия	geometria
заводы	üzemek
заводы	gyárak
предел	határ
предел	korlátozás
предел	határérték
предел	limit
предел	korlát
последовательности	szekvenciák
последовательности	szekvencia
последовательности	összhang
последовательности	következetesség
последовательности	szekvencia
последовательности	sorrend
корпорации	társaságok
корпорации	vállalatok
корпорации	cégek
корпорации	corporation
критику	kritika
критику	kritikát
зелёные	zöld
зелёные	zöldek
учебник	tankönyv
учебник	bemutató
интервал	intervallum
интервал	távolság
консул	konzul
нобелевской	nobel
хилл	dombon
хилл	domb
хилл	hegy
хилл	dombra
хилл	hegyen
хилл	hill
конституция	alkotmány
провинций	tartományok
разговор	társalgás
разговор	beszélgetés
разговор	beszélgetést
разговор	beszélni
разговор	beszélgetés
распространяется	terjed
распространяется	terjed
порой	néha
сара	sarah
сара	sara
посадки	telepítési
посадки	landolás
посадки	leszállás
сербия	szerbia
концентрация	koncentrációja
концентрация	koncentráció
концентрация	összefonódás
концентрация	koncentrációt
карту	térkép
карту	térképet
карту	kártya
печать	ujjlenyomat
печать	nyomtatás
печать	nyomda
печать	nyomtatás
печать	fóka
печать	pecsét
печать	seal
отражение	tükörkép
разделить	részesedése
разделить	megosztás
разделить	részesedés
разделить	osztott
поездки	utazás
поездки	utazások
поездки	utazási
поездки	látogatás
поездки	látogatások
поездки	utazások
поездки	utak
падение	esés
падение	zuhanás
падение	zuhan
падение	esés
падение	őszi
падение	zuhanás
падение	ősszel
падение	ősz
автомобильной	autóipari
автомобильной	autóipar
автомобильной	gépjármű
двери	ajtó
двери	ajtó
двери	ajtók
двери	ajtókat
железнодорожных	vasútvonal
железнодорожных	vasút
железнодорожных	vasúti
железнодорожных	sín
железнодорожных	vasút
железнодорожных	vasúti
кафедру	szószék
космической	űr
космической	tér
племена	törzsek
заявления	nyilatkozatok
заявления	kimutatások
заявления	állítások
заявления	nyilatkozatok
включить	beszúrása
федеральная	szövetségi
хоккей	jégkorong
хоккей	hoki
узбекистан	üzbegisztán
бангладеш	banglades
цепи	áramkörök
цепи	áramkör
цепи	láncok
цепи	lánc
управляющий	menedzser
управляющий	vezető
управляющий	kezelő
управляющий	igazgató
угрозы	fenyegetés
угрозы	fenyegetések
угрозы	veszélyek
праздники	ünnepek
церемония	szertartás
церемония	ceremónia
церемония	ünnepség
девы	virgo
входа	belépés
входа	bejelentkezés
атлас	atlas
потомки	leszármazottai
потомки	leszármazottai
чувство	érzés
чувство	érzem
чувство	érezni
чувство	érzéssel
схеме	minta
представил	bemutatott
организаторов	szervezők
организаторов	szervezők
взрыв	robbanás
взрыв	robbantás
взрыв	robbantás
взрыв	bombázás
фернандо	fernando
урал	ural
многое	sok
многое	sokat
маршал	marshall
маршал	marsall
галереи	galériák
галереи	galéria
галереи	galériában
максимум	legfeljebb
максимум	maximum
максимум	maximális
бот	bot
волосы	haj
волосы	szőr
финансовых	pénzügyi
сравнение	összehasonlítás
сравнение	összehasonlítása
лента	takarmány
лента	etesd
лента	takarmányok
лента	szalag
лента	kazetta
лента	szalagot
лента	szalag
балет	balett
муз	múzsák
останки	megmarad
уайт	fehér
прошел	elhunyt
зелёная	zöld
ручей	patak
ручей	creek
ручей	patak
носили	hordott
носили	viselte
носили	viselt
носили	viselt
носили	kopott
донецк	doneck
абхазии	abházia
любая	bármelyik
любая	bármely
любая	bármilyen
заказу	megrendelt
аварии	véletlenek
аварии	balesetek
аварии	ütközés
аварии	baleset
аварии	crash
аварии	baleset
медиа	media
медиа	média
миссия	misszió
миссия	feladat
миссия	küldetés
девочка	kislány
девочка	csaj
девочка	lány
компьютер	számítógép
компьютер	komputer
компьютер	computer
танец	dance
танец	tánc
танец	táncolj
танец	táncolni
уровней	szintek
уровней	szintek
уровней	szint
спас	megmentett
спас	mentett
спас	megmentette
спас	mentve
спас	mentett
ресурс	erőforrás
ресурс	forrás
организма	élőlény
организма	organizmus
азия	ázsiai
азия	ázsia
груди	mellkasi
груди	láda
груди	mell
груди	mellkas
груди	mellek
груди	melle
груди	mell
груди	melle
груди	mell
умолчанию	alapértelmezés
умолчанию	alapértelmezett
длинный	hosszú
любую	bármelyik
любую	bármely
любую	bármilyen
ярослав	jaroszlav
вина	borok
вина	bűntudat
вина	bor
вина	borok
лгбт	lmbt
пересечения	kereszteződés
жидкости	folyadék
жидкости	folyadékok
жидкости	folyékony
жидкости	folyadék
жидкости	folyadékot
жидкости	folyadékok
полуострове	félsziget
территориальная	területi
горно	gorno
сектора	ágazatok
сектора	szektorok
крупнейшие	legnagyobb
узел	csomópont
узел	csomót
узел	csomó
скота	állatállomány
синдром	szindróma
бороться	birkózni
перенос	átvitel
перенос	áthelyezés
перенос	transzfer
защищать	megvédeni
защищать	megvédeni
кол	karó
кол	kol
кол	col
монастыри	kolostorok
захват	elfogni
захват	roham
массового	tömeges
массового	tömege
массового	mise
массового	tömeg
ежедневно	naponta
ежедневно	napi
хвост	farka
хвост	farok
преимущество	előny
видимости	láthatóság
вручную	kézikönyv
вручную	kézi
вручную	manuális
вручную	kézzel
вручную	manuálisan
вручную	manuális
природа	jelleg
природа	természet
постоянный	állandó
постоянный	végleges
постоянный	tartós
постоянный	maradandó
постоянный	állandó
постоянный	folyamatos
егор	jegor
аренды	bérlet
аренды	bérleti
зрители	célközönség
зрители	közönség
зрители	néző
зрители	nézők
зрители	nézők
старт	start
старт	kezdés
старт	kezdeni
ребёнок	baba
ребёнок	bébi
ребёнок	gyermek
ребёнок	gyermeke
ребёнок	gyermekem
ребёнок	gyerek
опытный	tapasztalt
опытный	tapasztaltak
опытный	gyakorlott
вторжения	invázió
смоленск	szmolenszk
исключение	kivételek
исключение	kivétel
исключение	kizárás
исключение	kirekesztés
хор	kórus
хор	kórus
хор	glee
возражений	ellenvetés
возражений	kifogások
квартиры	lakások
квартиры	apartman
квартиры	lakások
квартиры	apartmanok
осетии	oszétia
джерри	gerry
джерри	jerry
пациентов	páciensek
пациентов	betegek
избирателей	választók
избирателей	szavazó
избирателей	szavazók
избирателей	szavazó
внешняя	külső
внешняя	külső
внешняя	külső
римская	római
римская	roman
густав	gustav
густав	gustaf
сэм	samu
сэм	sam
корма	takarmány
корма	etesd
корма	takarmányok
корма	takarmány
преобразования	átalakítás
преобразования	átalakulás
преобразования	átalakítás
преобразования	átalakulások
календарь	naptár
календарь	naptári
употребление	használat
республик	köztársaságok
археологии	régészet
археологии	régészet
освещения	megvilágítás
освещения	megvilágosodás
освещения	világító
освещения	világítás
келли	kelly
пушкин	puskin
сформирован	kialakult
сформирован	alakított
сформирован	alakult
удалены	eltávolították
удалены	eltávolított
удалены	eltávolította
административные	igazgatási
административные	adminisztratív
графики	grafika
графики	grafikus
графики	grafikonok
карточки	kártyák
карточки	lapok
карточки	kártya
содержать	tartalmaznak
ветвь	branch
ветвь	ág
полуфинал	elődöntő
многократно	ismételten
пианист	zongorista
национальность	állampolgársága
национальность	állampolgárság
листьев	levelek
сказка	mese
сказка	mesebeli
сказка	mese
сказка	tündérmese
замена	helyettesíteni
замена	helyettesítő
замена	pótlék
замена	helyettesítő
замена	csere
замена	cseréje
шлезвиг	schleswig
возможна	lehetséges
коммун	települések
уроки	leckéket
штаты	államok
штаты	államokat
советника	tanácsadó
ответить	válasz
ответить	válasz
ядро	mag
ядро	kernel
стене	wall
стене	fali
стене	falat
стене	fal
казаки	kozákok
хранится	tárolt
редактирования	vágás
редактирования	szerkesztés
редактирования	vágó
газет	lapok
газет	újság
газет	újságok
согласие	hozzájárulás
согласие	beleegyezése
растёт	növekszik
собственность	ingatlan
собственность	tulajdon
собственность	ingatlanok
собственность	tulajdonság
собственность	tulajdonjog
собственность	tulajdonosi
разрушения	pusztulás
разрушения	pusztítás
разрушения	pusztulás
разрушения	pusztítás
разрушения	megsemmisítés
автоматический	automata
автоматический	automatikus
симон	simone
симон	simon
образцы	egyedek
образцы	példányok
образцы	minták
образцы	mintákat
перспективы	nézőpont
перспективы	kilátások
перспективы	kilátások
небо	mennyben
небо	mennyország
небо	menny
небо	égbolt
небо	sky
небо	ég
небо	égbolt
небо	ég
квартире	lakás
квартире	apartman
молодежи	fiatalok
молодежи	ifjúsági
молодежи	fiatalság
молодежи	ifjúság
имущество	ingatlan
имущество	tulajdon
имущество	ingatlanok
имущество	tulajdonság
завтра	holnap
соотношение	arány
поддержал	támogatott
годовой	éves
годовой	évente
расстояния	távolságok
кара	kara
кара	cara
чешский	csehország
чешский	cseh
закрыть	szoros
закрыть	közel
закрыть	bezárása
закрыть	közeli
культурные	kulturális
встретил	találkozott
встретил	met
встретил	találkoztunk
встретил	találkoztam
доклад	jelentést
доклад	jelentés
доклад	beszámoló
пенсию	nyugdíj
пенсию	nyugdíjak
пенсию	panzió
пилоты	pilóták
математика	matek
математика	matematika
математика	matematikai
математика	matematika
математика	matek
математика	matematikai
математика	matematika
католическая	katolikus
католическая	katolikusok
представляла	elképzelt
представляла	képzelt
корни	gyökerek
выиграть	win
выиграть	nyerni
выиграть	győzelem
выиграть	nyerj
восточные	kelet
восточные	keleti
двойной	kettős
двойной	dupla
двойной	duplán
площадка	játszótér
площадка	játszótéren
сетей	hálózatok
слой	réteg
объявлен	bejelentett
расследование	nyomoz
расследование	nyomozás
расследование	vizsgálat
расследование	nyomozás
расследование	kivizsgálás
расследование	nyomozás
расследование	vizsgálatok
александру	alexandru
мечети	mecsetek
мечети	mecset
плавание	úszó
плавание	úszás
плавание	úszni
хроника	idővonal
хроника	chronicle
маленькая	kis
маленькая	kicsik
маленькая	kicsi
маленькая	kis
маленькая	kicsi
маленькая	kevés
независимый	független
независимый	önálló
независимый	függetlenek
майя	maya
майя	maja
майя	maja
византии	bizánc
вена	véna
вена	bécs
вена	bécsi
пистолет	pisztoly
пистолет	fegyver
пистолет	pisztoly
стихотворение	vers
стихотворение	verset
кислота	savat
кислота	lsd
кислота	sav
кислота	savas
указывается	meghatározza
тщательно	alaposan
тщательно	aprólékos
тщательно	aprólékosan
тщательно	óvatosan
кристина	christina
кристина	cristina
кристина	krisztina
кристина	christine
кристина	kristina
нападение	támadás
нападение	támadás
внутренняя	belső
внутренняя	belső
психология	pszichológiai
психология	pszichológia
разработчиков	fejlesztők
цена	árak
цена	ár
цена	ára
цена	költség
цена	költségek
широкого	széles
пожар	tűz
валерия	valeria
валерия	valerie
бор	bohr
бор	bór
сомнений	kétely
сомнений	kétséges
сомнений	kétség
сомнений	kétségek
оригинальный	eredeti
химия	kémia
бедности	szegénység
бедности	szegénységben
бедности	nyomor
размещение	elhelyezés
размещение	szálláshely
размещение	szállás
итальянская	olasz
итальянская	olaszország
прогресс	előrehaladás
прогресс	előrelépés
прогресс	fejlődés
прогресс	haladás
наказание	szankció
наказание	büntető
наказание	büntetés
наказание	büntet
наказание	bünteti
наказание	büntetés
строить	építsünk
строить	építeni
автомобильная	autóipari
автомобильная	autóipar
автомобильная	gépjármű
разновидность	fajta
учиться	tanulni
учиться	tanuljon
учиться	tanul
полей	mezőket
полей	mezők
полей	fields
полей	földek
полей	mező
кевин	kevin
эдди	eddie
эдди	eddy
эдди	addy
фигура	figura
фигура	ábra
сибирский	szibériai
турецкий	török
британские	britek
британские	angol
британские	brit
веса	súlyokat
переводится	lefordítja
йозеф	jozef
йозеф	josef
сербской	srpska
локомотив	mozdony
черногории	montenegró
черногории	montenegrói
эмир	emir
предприниматель	vállalkozó
опасность	veszély
опасность	veszélyességi
опасность	veszély
местоположение	helyszín
местоположение	hely
местоположение	elhelyezkedés
сомнение	kétely
сомнение	kétséges
сомнение	kétség
сомнение	kétségek
выполнены	teljesül
выполнены	teljesült
выполнены	teljesített
выполнены	teljesítette
статуя	szobrot
статуя	szobor
территориях	területek
прямые	közvetlen
прямые	direct
прямые	közvetlenül
прямые	egyenes
поэзия	vers
поэзия	költészet
навсегда	örökre
навсегда	forever
навсегда	mindörökké
навсегда	örökké
навсегда	tartósan
навсегда	véglegesen
собраны	összegyűlt
собраны	összegyűjtött
такси	taxi
такси	taxiba
такси	taxival
такси	taxi
такси	taxit
сильнее	nehezebb
сильнее	keményebben
сильнее	erősebb
сильнее	erősebben
франсиско	francisco
производителей	gyártói
производителей	gyártók
производителей	producerek
производителей	termelők
производителей	gyártói
производителей	gyártók
перенесено	elköltözött
перенесено	költözött
аналогичные	hasonló
аналогичные	hasonlóak
аналогичные	hasonlók
напряжения	feszültség
риск	kockázat
риск	kockázatos
специальная	különleges
специальная	speciális
лоб	homlokán
лоб	szemöldök
периоды	időszakok
джим	jim
управлять	kezelése
фердинанд	ferdinand
привлечь	rajzolni
привлечь	sorsolás
привлечь	rajzol
привлечь	döntetlen
привлечь	vonzzák
привлечь	vonzza
привлечь	vonz
прекратил	leállt
прекратил	megállt
обзоры	értékelések
обзоры	vélemények
уругвая	uruguay
пунктах	bekezdés
пунктах	bekezdések
уничтожение	megsemmisülés
уничтожение	pusztulás
уничтожение	pusztítás
уничтожение	megsemmisítés
учителей	tanárok
активный	aktív
активный	aktívak
охватывает	fedett
охватывает	lefedett
охватывает	fedezett
охватывает	borított
охватывает	borító
охватывает	takaró
значимые	érdemi
значимые	tartalmas
значимые	értelmezhető
общественности	nyilvános
общественности	nyilvánosság
общественности	nyilvánosan
общественности	publikus
философы	filozófusok
ног	nog
последовательность	összhang
последовательность	következetesség
последовательность	szekvencia
последовательность	sorrend
присутствие	részvétel
присутствие	jelenlét
присутствие	jelenlét
присутствие	jelenléte
объем	kötet
объем	térfogat
объем	mennyiség
объем	volumen
кндр	kndk
постоянное	állandó
постоянное	végleges
постоянное	tartós
постоянное	maradandó
постоянное	állandó
постоянное	folyamatos
ячейки	cella
ячейки	sejt
ячейки	sejtek
ячейки	cellák
отлично	nagyszerű
терапии	kezelés
терапии	terápia
терапии	terápiák
экраны	képernyők
интерфейс	interfész
клод	claude
блокировать	blokk
аспекты	szempontok
аспекты	szempontjai
аспекты	méretek
аспекты	méretei
понимания	megértés
понимания	egyetértés
понимания	megértő
понимания	megértést
доступен	elérhető
доступен	rendelhető
пуэрто	puerto
кодекс	codex
кодекс	kódex
упоминает	említ
миль	miles
миль	mérföld
процедуры	eljárás
процедуры	eljárások
процедуры	eljárás
адреса	címek
адреса	cím
адреса	címe
обнаружен	felfedezte
обнаружен	felfedezett
обнаружен	feltárt
обнаружен	észlelt
вращения	forgás
вращения	rotációs
графиня	grófnő
графиня	grófné
производит	gyárt
производит	termel
поздно	későn
поздно	késő
поздно	késve
уточнить	finomítani
уточнить	meghatározza
льюис	lewis
добыча	bányászati
добыча	bányász
добыча	zsákmány
добыча	zsákmány
добыча	préda
мыс	cape
мыс	fok
мыс	köpeny
желания	vágy
желания	kívánság
желания	kívánja
желания	vágyak
желания	vágy
ветра	szél
ветра	szelek
ветра	szél
ветра	szelet
дуэт	duett
дуэт	duó
училась	tanult
училась	tanultam
ревизии	audit
ревизии	ellenőrzési
ревизии	ellenőrzés
ревизии	ellenőrzések
стремление	törekvés
стремление	törekszik
стремление	törekvés
роджер	roger
пропаганды	propaganda
остановки	megáll
вызвать	megidézni
сравнения	összehasonlítás
сравнения	összehasonlítása
сделала	tette
роза	rózsa
роза	rose
роза	rosa
потока	flow
потока	áramlás
обычный	szokásos
обычный	normális
обычный	normál
обычный	közönséges
обычный	hétköznapi
корее	korea
корее	koreai
корее	koreából
господа	uraim
признана	elismerte
признана	elismert
признана	felismert
признана	elismert
частный	magán
частный	privát
открывается	nyit
открывается	nyitható
уравнения	egyenlet
уравнения	egyenletek
выполнить	végrehajtani
духовного	spirituális
духовного	szellemi
духовного	lelki
готовы	kész
мирный	békés
разрушен	megsemmisült
разрушен	elpusztult
разрушен	elpusztította
аналог	analóg
аналог	analóg
чеченской	csecsen
гей	melegek
гей	meleg
гей	buzi
очереди	sorba
очереди	sor
очереди	sorban
очереди	sorok
очереди	sorban
падает	esés
падает	zuhanás
падает	zuhan
падает	elesik
падает	vízesés
падает	falls
слухи	szóbeszéd
слухи	pletyka
слухи	pletyka
слухи	pletykák
слухи	szóbeszéd
слухи	pletykák
слухи	szóbeszéd
слухи	pletykák
слухи	szóbeszéd
слухи	pletyka
дочерей	lányai
почтовой	postai
покрытие	bevonat
югославия	jugoszlávia
словении	szlovénia
словении	szlovén
словении	szlovén
площадки	helyszínek
эпоха	epoch
эпоха	korszak
эпоха	korszak
огайо	ohio
драфт	vázlat
драфт	tervezetét
драфт	huzat
драфт	tervezet
достоинства	méltóság
стратегии	stratégiák
дона	dona
дона	don
регионы	régiói
регионы	régiók
сектор	ágazat
сектор	szektor
сектор	branch
сектор	ág
равен	egyenlők
равен	egyenlő
мехико	méxico
компонентов	alkatrész
компонентов	komponensek
компонентов	alkatrészek
компонентов	összetevők
легче	könnyebb
легче	világosabb
легче	könnyebb
легче	könnyebben
легче	egyszerűbb
легче	könnyű
немногих	kevesen
немногих	pár
немногих	kevés
немногих	kevesek
немногих	néhány
разряд	egyéni
прага	prága
прага	prágai
подтверждение	megerősítés
подтверждение	megerősítést
подтверждение	megerősítése
подтверждение	megerősítés
подтверждение	megerősítése
подтверждение	megerősíteni
подтверждение	megerősítve
раненых	sérült
раненых	sebesült
минимальным	minimális
минимальным	minimálisan
праге	prága
праге	prágai
сантьяго	santiago
тейлор	taylor
конфедерации	államszövetség
конфедерации	konföderáció
конфедерации	államszövetség
вступила	csatlakozott
модуль	modul
традиционные	hagyományos
традиционные	tradicionális
питание	tápanyag
питание	táplálkozás
питание	táplálék
питание	táplálkozási
питание	étel
питание	élelem
питание	élelmiszerek
питание	táplálék
питание	élelmiszer
волна	hullám
лидия	lidia
лидия	lydia
владельца	tulaj
владельца	tulajdonos
владельца	tulajdonosa
кларк	clarke
кларк	clark
саша	sacha
саша	sascha
саша	sasha
расследования	nyomozás
расследования	vizsgálatok
трудности	nehézségek
трудности	nehézséget
трудности	nehézség
трудности	nehézségekkel
трудности	nehézségek
трудности	nehézségei
трудности	nehézség
трудности	korlátok
обнаружения	kimutatás
действовали	cselekedett
альфа	alpha
альфа	alfa
альфа	alfa
мосты	hidak
мосты	hidakat
ночной	éjszakai
ночной	éjjeli
холм	dombon
холм	domb
холм	hegy
холм	dombra
холм	hegyen
холм	hill
включен	engedélyezve
полуфинале	elődöntőben
примечание	megjegyzés
примечание	jegyzet
существующие	meglévő
существующие	meglevő
существующие	létező
марш	mocsár
марш	marsh
марш	március
марш	márciusi
толстого	tolsztoj
скобках	zárójel
открыли	megnyitott
открыли	megnyílt
открыли	nyitva
турок	török
турок	turk
турок	törökök
офис	hivatal
офис	iroda
житель	rezidens
житель	lakos
житель	lakos
минуту	perc
фрунзе	frunze
повстанцев	felkelők
повстанцев	lázadók
повстанцев	felkelő
повстанцев	felkelők
повстанцев	lázadók
повстанцев	felkelő
повстанцев	lázadók
повстанцев	lázadó
отмечено	megjelöltek
отмечено	megjelölt
хорватия	horvátország
приговор	ítélet
приговор	mondat
приговор	ítélet
менеджер	menedzser
менеджер	vezető
менеджер	kezelő
менеджер	igazgató
тамара	tamara
описаны	leírt
сквозь	keresztül
сквозь	át
бар	bar
бар	bár
масла	olajok
седьмой	hetedik
начальная	kezdeti
антоний	anthony
антоний	antal
антоний	antonius
антоний	antoni
осады	ostrom
расширить	kitágulnak
расширить	bővítése
расширить	terjeszkedni
культурный	kulturális
кабинета	kabinet
кабинета	szekrény
шахты	aknák
