και	oraz
δοκιμή	testowanie
δοκιμή	badania
δοκιμή	próba
συμμετέχοντας	uczestniczących
συμμετέχοντας	uczestniczące
συμμετέχοντας	uczestnictwo
βίκτορ	wiktor
βίκτορ	viktor
βίκτορ	wiktor
βίκτορ	victor
διαδοχή	dziedziczenia
διόρισε	mianowany
διόρισε	wyznaczony
διόρισε	wyznaczona
βλάβη	usterka
βλάβη	awaria
βλάβη	uszkodzone
βλάβη	uszkodzona
βλάβη	uszkodzenie
βλάβη	uszkodzony
βλάβη	zniszczenia
βλάβη	uszkodzenie
βλάβη	szkody
βλάβη	uszkodzenia
σύγχρονοι	synchroniczne
μιχάλη	michele
θετικό	pozytywna
θετικό	pozytywne
θετικό	dodatni
θετικό	pozytywnie
θετικό	pozytywny
λυών	lyon
λυών	lyons
υπερβολικά	nadmierny
υπερβολικά	nadmierna
υπερβολικά	nadmiernego
υπερβολικά	nadmierne
καμερούν	kamerun
ολλανδός	dutch
ολλανδός	holenderskie
ολλανδός	holenderski
μάιος	majowe
μάιος	maja
μάιος	może
μάιος	majowy
μάιος	maj
λαοί	narodów
λαοί	narody
οικονομολόγος	ekonomista
γκραντ	dotacja
γκραντ	grant
αρχαιολόγος	archeolog
αρχαιολόγος	archeolog
σκάλα	schody
σκάλα	drabinę
σκάλα	drabiny
σκάλα	drabina
σκάλα	schodami
σκάλα	schody
σκάλα	schody
οκτώβριος	październik
οκτώβριος	października
μοναστήρια	klasztory
ισημερινό	równika
μείγμα	mix
μείγμα	mieszać
μείγμα	mieszanka
μείγμα	wymieszać
μείγμα	mieszaniny
μείγμα	mieszanka
μείγμα	mieszanina
μείγμα	mieszanka
συγκεντρώσεις	stężenia
συγκεντρώσεις	stężenie
συγκεντρώσεις	stężeń
συγκεντρώσεις	połączeń
συγκεντρώσεις	połączenia
τελετές	rytuały
τελετές	ceremonii
χαμηλά	niska
χαμηλά	niskie
χαμηλά	niski
χαμηλά	low
χαμηλά	nisko
αγρότες	rolników
αγρότες	farmerzy
αγρότες	rolnicy
υποδομής	infrastruktury
υποδομής	infrastrukturę
υποδομής	infrastruktura
παρακμή	odrzucić
παρακμή	spadek
διαγωνισμός	rywalizacja
διαγωνισμός	zawody
διαγωνισμός	konkurencja
διαγωνισμός	konkurs
διαγωνισμός	konkurencji
διαγωνισμός	konkursie
διαγωνισμός	konkurs
διαγωνισμός	konkursu
διαγωνισμός	zawody
τεχνικό	techniczne
τεχνικό	techniczny
τεχνικό	techniczna
αντι	anty
αντίγραφα	kopie
αντίγραφα	egzemplarze
αντίγραφα	repliki
μητρική	rodzic
μητρική	rodzica
μητρική	rodziców
μητρική	rodzice
καθεδρικό	katedra
συνείδηση	sumienie
συνείδηση	sumienia
συνείδηση	świadomością
συνείδηση	świadomość
συνείδηση	świadomości
σεργκέι	siergiej
σεργκέι	siergiej
συμπεριλαμβάνονται	włączone
συμπεριλαμβάνονται	uwzględnione
υποψήφιο	kandydata
υποψήφιο	kandydaci
υποψήφιο	kandydat
διεργασίες	procesy
διεργασίες	procesów
εκτελέσεις	egzekucje
εκτελέσεις	egzekucji
πρόσκληση	zapraszać
πρόσκληση	zaproszenie
πρόσκληση	zaprosić
πρόσκληση	zaproszenie
πρόσκληση	zaproszenia
θεσμός	instytucja
θεσμός	instytucji
θεσμός	instytucje
νεκρός	martwa
νεκρός	martwe
νεκρός	martwy
νεκρός	dead
μπρους	bruce
περιστροφής	obrotowa
κυριολεκτικά	dosłownie
επιθεώρηση	inspekcja
επιθεώρηση	kontrola
επιθεώρηση	inspekcje
επιθεώρηση	inspekcji
επιθεώρηση	inspektorat
συντελεστές	współczynniki
συντελεστές	uczestników
συντελεστές	czynniki
συντελεστές	współczynniki
όμορφη	piękne
όμορφη	piękna
όμορφη	pięknie
όμορφη	śliczna
μαν	mann
διοξείδιο	dwutlenku
διοξείδιο	dwutlenek
γραμματική	gramatyki
πριγκιπάτο	księstwo
πριγκιπάτο	księstwa
αστικό	urban
αστικό	miejskie
αστικό	miejski
αστικό	miejskich
αστικό	miejska
τριβή	ścieranie
τριβή	pocieranie
τριβή	tarcia
εναλλακτικά	alternatywnie
εναλλακτικά	alternatywna
εναλλακτικά	alternatywne
εναλλακτικά	alternatywa
εναλλακτικά	alternatywny
εναλλακτικά	alternatywnie
παράρτημα	aneks
παράρτημα	załączniku
παράρτημα	załącznik
εξελιχθεί	ewoluować
ομορφιά	słodycz
ομορφιά	uroda
ομορφιά	piękność
ομορφιά	cudo
ομορφιά	piękno
φράγμα	tamy
φράγμα	zapora
φράγμα	tama
φράγμα	dam
φράγμα	bariera
φράγμα	bariery
χέρμαν	hermann
χέρμαν	herman
χέρμαν	herrmann
σαμ	sama
σαμ	sam
ισούται	równi
προδοσία	zdrady
προδοσία	zdrada
προδοσία	zdradę
προδοσία	zdrady
προδοσία	zdrada
προδοσία	zdrady
προδοσία	zdrada
επαναστατική	rewolucyjny
σμήνη	stada
σμήνη	roje
φράσεις	zwrotów
φράσεις	wyrażenia
φράσεις	zwroty
ρυθμούς	rytmy
προάστιο	przedmieścia
προάστιο	przedmieściach
προάστιο	przedmieścia
κατέστρεψε	zniszczony
κατέστρεψε	zniszczona
κατέστρεψε	zrujnowany
ημερομηνίες	randki
ημερομηνίες	terminy
ημερομηνίες	daty
επαφές	kontakty
φόντο	tła
φόντο	kontekst
φόντο	tle
φόντο	tło
υποχώρηση	odwrót
κινδύνων	zagrożenia
κινδύνων	niebezpieczeństwa
κινδύνων	zagrożeń
κινδύνων	ryzyka
κινδύνων	ryzyko
κινδύνων	ryzyk
προφέρεται	wymawia
νοκ	puka
νοκ	puk
νοκ	nok
εχθρούς	wrogów
εχθρούς	wrogowie
υπόβαθρο	tła
υπόβαθρο	kontekst
υπόβαθρο	tle
υπόβαθρο	tło
νόσος	choroba
νόσος	choroby
χρέη	długi
παρεμβολή	ingerencji
παρεμβολή	zakłócenia
αντιόχεια	antiochii
ομοσπονδιακό	federalny
ομοσπονδιακό	federalnej
ομοσπονδιακό	federalne
ομοσπονδιακό	federalna
γάλα	mleka
γάλα	mleko
τρόποι	sposoby
τρόποι	tryby
τρόποι	maniery
διαφήμιση	reklamy
διαφήμιση	reklama
διαφήμιση	reklamę
έθιμο	zwyczaj
έθιμο	niestandardowych
έθιμο	niestandardowe
έθιμο	własny
κέρδη	profit
κέρδη	zysku
κέρδη	zysk
κέρδη	zyski
κέρδη	zyski
κέρδη	zarobki
κέρδη	zarobków
κέρδη	dochody
κέρδη	zysk
κέρδη	zyski
κέρδη	zyski
σχηματισμός	formacja
σχηματισμός	szyk
σχηματισμός	formacji
ευρύτερο	szersze
ευρύτερο	szerzej
ευρύτερο	szerszy
ευρύτερο	szersze
ευρύτερο	szerzej
ευρύτερο	szerszy
σκέψεις	mysli
σκέψεις	myśli
σκέψεις	przemyślenia
φιλιππίνες	filipiny
εκβολές	ujścia
ιησούς	jezu
ιησούς	jezus
παλαιστίνη	palestyny
βαρύτητας	grawitacja
βαρύτητας	grawitację
δόντια	zęby
δόντια	zębów
δόντια	ząbki
χορήγηση	administracja
χορήγηση	administracji
χορήγηση	podawanie
εξήγηση	wyjaśnienie
εξήγηση	wyjaśnienia
ολλανδικά	dutch
ολλανδικά	holenderskie
ολλανδικά	holenderski
γραπτά	pisma
βάζει	kładzie
βάζει	stawia
αθλήτρια	lekkoatleta
αθλήτρια	sportowiec
απόγονοι	potomstwo
απόγονοι	potomstwa
απόγονοι	potomek
απόγονοι	potomstwo
απόγονοι	potomkowie
απόγονοι	potomków
γερουσιαστής	senator
σλοβενία	słowenia
παραδόθηκε	dostarczony
παραδόθηκε	dostarczona
παραδόθηκε	dostarczono
παραδόθηκε	dostarczane
παραδόθηκε	dostarczone
κολύμβησης	kąpiel
επιτρέποντας	pozwalając
αλγόριθμος	algorytm
αλγόριθμος	algorytmu
ενήλικες	dorosłe
ενήλικες	dorośli
ενήλικες	dorosłych
ενήλικες	dorośli
ενήλικες	dorosły
ενήλικες	dorosłych
ενήλικες	dorosła
αντιλήψεις	postrzeganie
ζεύγη	pary
ζεύγη	para
ζεύγη	par
ζεύγη	parami
ζεύγη	pary
ιππότης	rycerz
ιππότης	rycerze
ιππότης	skoczek
ιππότης	knight
κλαρκ	clarke
κλαρκ	clarka
κλαρκ	clark
καταστράφηκαν	zniszczona
καταστράφηκαν	zniszczone
καταστράφηκαν	zniszczony
μειώθηκε	zmniejszone
μειώθηκε	zmniejszenie
μειώθηκε	zmniejszona
παράγωγα	pochodne
ατλαντικού	atlantyku
ατλαντικού	atlantic
ατλαντικού	atlantyk
ατλαντικού	atlantycki
βαλένθια	valencia
παραγωγοί	producenci
παραγωγοί	producentów
παραγωγοί	producentom
πρωτεΐνες	białko
πρωτεΐνες	białka
πρωτεΐνες	białek
πρωτεΐνες	białka
τρέχει	uruchomiony
τρέχει	bieganie
τρέχει	biegnie
τρέχει	biega
εξέφρασε	wyrażono
εξέφρασε	wyrażony
εξέφρασε	wyrażona
εξέφρασε	wyraził
εξέφρασε	wyrażone
υγρά	cieczy
υγρά	płyny
υγρά	płynów
υγρά	płyny
υγρά	płynów
υγρά	płynny
υγρά	ciecz
υγρά	płynne
υγρά	płyn
λουτρά	kąpiele
λουτρά	wanny
κεμπέκ	quebec
στρέμματα	akrów
εγκρίθηκε	zatwierdzony
εγκρίθηκε	zatwierdzono
εγκρίθηκε	zatwierdzona
εγκρίθηκε	zatwierdzone
εγκρίθηκε	zatwierdzonych
εγκρίθηκε	przyjęty
εγκρίθηκε	przyjęta
εγκρίθηκε	adoptowany
εγκρίθηκε	przyjęto
εγκρίθηκε	przyjęte
γενικώς	generalnie
γενικώς	ogólnie
υποβρύχιο	podwodna
υποβρύχιο	podwodne
υποβρύχιο	sub
αλιεία	rybołówstwa
αλιεία	połowy
αλιεία	rybołówstwo
αλιεία	ryby
αλιεία	połowów
αλιεία	połowy
αλιεία	rybołówstwo
ισλανδίας	islandia
ισλανδίας	islandii
κρυσταλλική	kryształ
κρυσταλλική	crystal
κρυσταλλική	kryształu
κρυσταλλική	kryształy
κρυσταλλική	krystaliczny
αντίοχος	antioch
φιλολογία	literatury
φιλολογία	literaturze
φιλολογία	literaturę
φιλολογία	literatura
παρέμενε	pozostał
δεκαπέντε	fifteen
δεκαπέντε	piętnaście
τέκνα	dzieci
χριστιανισμού	chrześcijaństwo
χριστιανισμού	chrześcijaństwa
μαθηματικοί	matematyków
σοσιαλιστική	socjalistyczna
σοσιαλιστική	socjalistycznej
διαλέξεις	wykładów
διαλέξεις	wykłady
συμφωνίες	oferty
συμφωνίες	umowy
συμφωνίες	porozumienia
συμφωνίες	umów
νοέμβριος	listopada
νοέμβριος	listopadzie
νοέμβριος	listopad
ενδεικτικά	orientacyjne
ενδεικτικά	orientacyjny
βίλα	willa
βίλα	villa
άλογο	konia
άλογο	horse
άλογο	konie
άλογο	koń
άλογο	koniu
απρίλιος	kwietnia
απρίλιος	april
απρίλιος	kwiecień
σκάνδαλο	afera
σκάνδαλο	skandal
διάσημη	sławne
διάσημη	znana
διάσημη	znany
διάσημη	sławny
διάσημη	sławna
δώρο	obecny
δώρο	teraźniejszość
δώρο	obecni
δώρο	obecna
δώρο	prezent
δώρο	obecne
δώρο	prezentu
δώρο	podarunek
δώρο	prezent
δώρο	dar
δώρο	prezenty
ιερέα	ksiądz
ιερέα	księdza
ιερέα	kapłan
ιερέα	księża
ιερέα	kapelan
άδειες	pozwolenia
άδειες	zezwolenia
άδειες	licencje
άδειες	uprawnienia
άδειες	pozwolenia
άδειες	uprawnień
άδειες	zezwolenia
οδηγό	kierowca
οδηγό	sterownik
οδηγό	kierowcy
οδηγό	przewodniku
οδηγό	poradnik
οδηγό	przewodnikiem
οδηγό	przewodnika
οδηγό	przewodnik
ίνες	włókna
ίνες	włókien
ίνες	włókno
ίνες	włókna
ίνες	włókien
ίνες	włókna
ίνες	włókno
διακόπηκε	wstrzymane
διακόπηκε	wstrzymana
διακόπηκε	przerwana
διακόπηκε	przerwany
διακόπηκε	przerwano
διακόπηκε	przerwane
αρχιπέλαγος	archipelagu
εξουσίες	uprawnienia
εξουσίες	moce
εξουσίες	uprawnień
εξουσίες	powers
εξουσίες	kompetencje
θεοί	bogowie
θεοί	bogów
όλγα	olga
θρύλος	legendę
θρύλος	legendy
θρύλος	legend
θρύλος	legenda
καλλιέργειες	upraw
καλλιέργειες	uprawy
καλλιέργειες	kultury
καλλιέργειες	kultur
τοπία	krajobrazy
γιόζεφ	josef
γιόζεφ	józef
προνόμια	uprawnienia
προνόμια	przywileje
προνόμια	przywilej
συνταγματάρχη	pułkowniku
συνταγματάρχη	pułkownik
αποθήκευση	uratować
αποθήκευση	zachowaj
αποθήκευση	zapisać
αποθήκευση	zapisz
αποθήκευση	składowanie
αποθήκευση	magazyn
αποθήκευση	przechowywanie
αποθήκευση	magazynowanie
μητροπολιτική	metropolitan
πλούταρχος	plutarch
μουσουλμάνους	muzułmanie
μουσουλμάνους	muzułmanów
όραμα	wzrok
όραμα	wizji
όραμα	wizja
όραμα	widzenie
λογικό	uzasadnione
λογικό	rozsądne
λογικό	rozsądny
λογικό	rozsądna
λογικό	logika
λογικό	logiczne
λογικό	logicznie
λογικό	logiczny
λεπτομέρεια	szczegół
μουρ	moore
ποικιλίες	odmian
ποικιλίες	odmiany
φραντς	franz
ενα	jeden
ενα	jedna
ακούγεται	dźwięki
ακούγεται	brzmi
ψυχής	duszę
ψυχής	dusza
ψυχής	dusze
ψυχής	soul
ψυχής	duszy
τζίμι	jimmy
νικολαΐδης	nikolaidis
εμπειρίες	doświadczenia
εμπειρίες	przeżycia
εμπειρίες	doświadczeń
εμπειρίες	doznania
κατακτήσεις	podbój
κατακτήσεις	zdobycie
κατακτήσεις	podbojów
τσέλσι	chelsea
παρακολουθεί	oglądać
παρακολουθεί	oglądam
παρακολουθεί	oglądanie
παρακολουθεί	ogląda
παρακολουθεί	oglądamy
παρακολουθεί	obserwuje
ποτάμια	rzek
ποτάμια	rzeki
ποτάμια	rivers
τόκιο	tokyo
τόκιο	tokio
φίλιπ	phillip
φίλιπ	phillipa
φίλιπ	filip
φίλιπ	filipa
φίλιπ	philip
φίλιπ	filip
τράπεζες	banks
τράπεζες	banki
τράπεζες	bankami
τράπεζες	banków
τράπεζες	bankowego
τράπεζες	bankowości
τράπεζες	bankowy
τράπεζες	bankowe
αφήγηση	opowiadanie
αφήγηση	narracji
τέταρτος	czwarty
τέταρτος	czwartego
τέταρτος	czwarte
τέταρτος	czwarta
νικά	wygrane
νικά	wygrywa
νικά	wygra
νικά	wygrywają
ανάφλεξης	zapłon
ανάφλεξης	zapłonu
πόλωση	polaryzacji
σκηνοθέτησε	skierowany
σκηνοθέτησε	skierowana
σκηνοθέτησε	reżyseria
σκηνοθέτησε	skierowane
μπαρ	bary
μπαρ	barów
μπαρ	bar
διεύθυνσης	kierownicy
διεύθυνσης	sterowanie
διεύθυνσης	kierowanie
ουαλία	walii
λίγοι	nieliczni
λίγοι	kilka
λίγοι	niewielu
πορτρέτο	portret
φαγητό	żywności
φαγητό	pokarm
φαγητό	żywność
φαγητό	jedzenie
ουράνιο	uran
ουράνιο	uranu
κρόνου	saturn
ανακατεύθυνση	przekierowanie
ανακατεύθυνση	przekierować
ανακατεύθυνση	przekierowanie
ανακατεύθυνση	przekierowany
ανακατεύθυνση	przekierowanie
παραγωγές	productions
χριστούγεννα	gwiazdka
χριστούγεννα	święta
χριστούγεννα	gwiazdka
σεβασμό	szacunek
σεβασμό	szacunku
σεβασμό	poszanowanie
σεβασμό	szacunkiem
σεβασμό	szanuje
άντερσον	anderson
άντερσον	andersona
άντερσον	andersson
διατύπωση	sformułowanie
διατύπωση	sformułowania
διατύπωση	brzmienie
στιβ	steve
γκράμι	grammy
απαντήσεις	odpowiedzi
απαντήσεις	odpowiedzi
απαντήσεις	odpowiedzi
κτήμα	osiedle
κτήμα	posiadłości
τορόντο	toronto
λεωφορείο	autobusem
λεωφορείο	autobus
κοινές	wspólnej
κοινές	wspólny
κοινές	częste
κοινές	często
κοινές	wspólne
μουσουλμάνων	muzułmanie
μουσουλμάνων	muzułmanów
ελεφαντοστού	ivory
χάουαρντ	howard
βαθύ	głęboka
βαθύ	głęboki
βαθύ	głęboko
βαθύ	głębokie
βαθύ	deep
βαθύ	głębokie
λεκάνη	miednicy
λεκάνη	basin
λεκάνη	toalety
λεκάνη	toaleta
λεκάνη	wc
μόνοι	samotnie
μόνοι	sama
μόνοι	sam
σημάδια	blizn
σημάδια	blizny
σημάδια	marek
σημάδια	znaki
σημάδια	ślady
σημάδια	marks
σημάδια	oznakowania
σημάδια	oznaczenia
σημάδια	znaków
σημάδια	znaki
σημάδια	oznaki
ελέγχεται	kontrolowane
ελέγχεται	kontrolowana
ελέγχεται	kontrolowanych
ελέγχεται	kontrolowany
μοναρχία	monarchia
κουκ	cook
κουκ	kucharza
κουκ	kucharz
κουκ	gotować
ταμείο	fundusz
ταμείο	fundusze
ταμείο	funduszu
εθελοντές	chętnych
εθελοντές	ochotnicy
εθελοντές	wolontariuszy
εθελοντές	ochotników
σκόνη	kurzu
σκόνη	pył
σκόνη	kurz
σκόνη	proszek
σκόνη	proch
κάρτα	pocztówki
κάρτα	kartka
κάρτα	karta
κάρτα	kartę
κάρτα	karty
κάρτα	wizytówka
θεωρητική	teoretyczne
αιτίες	powoduje
αιτίες	przyczyny
αιτίες	przyczyn
κιβώτιο	box
κιβώτιο	pole
κιβώτιο	pudełko
κιβώτιο	skrzynia
κιβώτιο	ramka
κιβώτιο	skrzynka
κιβώτιο	skrzynia
κιβώτιο	skrzyni
ροζ	różowy
ροζ	różowa
ροζ	róż
ροζ	różowe
ροζ	różowo
ροζ	rose
ροζ	róża
πειρατές	piraci
πειρατές	piratów
εκπροσωπεί	reprezentuje
υποχρέωση	odpowiedzialności
υποχρέωση	zobowiązanie
υποχρέωση	odpowiedzialność
υποχρέωση	zobowiązanie
υποχρέωση	obowiązek
πλούτο	majątek
πλούτο	bogactwo
πλούτο	bogactwa
πλούτο	pluton
πλούτο	pluto
αντιπαράθεση	konfrontacji
αντιπαράθεση	kontrowersji
καρολίνα	carolina
καρολίνα	karolina
συστηματικά	systematycznie
συστηματικά	systematyczny
συστηματικά	systematycznie
συστηματικά	systematyczne
συχνές	wspólnej
συχνές	wspólny
συχνές	częste
συχνές	często
συχνές	wspólne
επικράτηση	rozpowszechnienie
επικράτηση	rozpowszechnienia
θυσία	poświęcenie
θυσία	poświęcić
θυσία	ofiara
θυσία	poświęcenia
τοίχο	ściany
τοίχο	ściana
τοίχο	mur
τοίχο	mury
τοίχο	ścianie
τοίχο	tablica
αιγυπτιακή	egipski
αιγυπτιακή	egipcjanie
αποτελεσματικά	efektywne
αποτελεσματικά	skuteczny
αποτελεσματικά	efektywna
αποτελεσματικά	efektywny
αποτελεσματικά	skuteczne
κελσίου	celsjusza
ινδονησία	indonezja
πορτοκαλί	pomarańczowy
πορτοκαλί	orange
πορτοκαλί	pomarańczowe
πορτοκαλί	pomarańczowa
εργοστάσια	fabryk
εργοστάσια	fabryki
παράλληλη	równolegle
παράλληλη	równoległy
παράλληλη	równoległego
παράλληλη	równoległych
παράλληλη	równoległe
χόλιγουντ	hollywood
ημιτελικό	półfinał
μονοπάτι	ścieżki
μονοπάτι	ścieżkę
μονοπάτι	ścieżka
μονοπάτι	drogę
μονοπάτι	ślad
μονοπάτι	szlak
ιάπωνες	japońska
ιάπωνες	japoński
ιάπωνες	japońskie
ιάπωνες	japończycy
μεταναστών	imigranci
μεταναστών	migrantów
αλληλεπίδραση	aktywność
αλληλεπίδραση	zaangażowanie
αλληλεπίδραση	zaręczyny
αλληλεπίδραση	interakcje
αλληλεπίδραση	współdziałanie
αλληλεπίδραση	interakcji
συνιστά	zaleca
συνιστά	poleca
σέρβων	serbów
τεχνητή	sztuczna
τεχνητή	sztuczny
τεχνητή	sztuczne
αλίκη	alicja
αλίκη	alice
ντέιβ	dave
κατάλογοι	katalogów
κατάλογοι	katalogi
κατάλογοι	katalogów
κατάλογοι	katalogi
κατάλογοι	listy
κατάλογοι	wykazy
τροποποίηση	poprawka
τροποποίηση	zmodyfikować
τροποποίηση	modyfikacja
τροποποίηση	modyfikacje
τροποποίηση	modyfikacji
εύρεση	szukanie
εύρεση	znalezienie
σκούρο	dark
σκούρο	ciemno
σκούρο	ciemne
σκούρο	ciemna
σκούρο	ciemny
απήχηση	zasięg
απήχηση	reach
εκκλησιαστικά	kościelnych
ηρώων	bohaterami
ηρώων	bohaterów
ηρώων	bohaterowie
βασιλικός	basil
βασιλικός	królewska
βασιλικός	królewski
βασιλικός	królewskie
βασιλικός	royal
μερικώς	częściowo
μερικώς	częściowo
εισπράξεις	wpływy
εισπράξεις	rachunki
λίχτενσταϊν	lichtenstein
περιορισμούς	limity
περιορισμούς	ograniczenia
περιορισμούς	ograniczeń
περιορισμούς	ograniczenia
εκπρόσωποι	przedstawicieli
εκπρόσωποι	reprezentantów
εκπρόσωποι	przedstawiciele
εκπρόσωποι	delegatów
ζάγκρεμπ	zagrzeb
ρίκο	rico
υποχρεωτική	obowiązkowo
υποχρεωτική	obowiązkowe
υποχρεωτική	obowiązkowy
υποχρεωτική	obowiązkowa
υποχρεωτική	obowiązkowo
υποχρεωτική	obowiązkowe
υποχρεωτική	obowiązkowa
υποχρεωτική	obowiązkowy
υποχρεωτική	obowiązkowo
υποχρεωτική	obowiązkowe
υποχρεωτική	obowiązkowy
υποχρεωτική	obowiązkowa
ιερείς	kapłani
ιερείς	księży
ιερείς	księża
μετακινήθηκε	przeniesiony
μετακινήθηκε	przeniesiona
μετακινήθηκε	przeniesione
μετακινήθηκε	przeniesiono
εμπιστοσύνη	zaufanie
εμπιστοσύνη	zaufania
εμπιστοσύνη	zaufanie
εμπιστοσύνη	trust
αθηναϊκή	ateńskiej
αποσυρθεί	wycofano
αποσυρθεί	wycofane
αποσυρθεί	cofnięte
αποσυρθεί	wycofany
ενσωμάτωση	włączenia
ενσωμάτωση	włączanie
ενσωμάτωση	integracja
ενσωμάτωση	integracji
ενσωμάτωση	integrację
μειώνει	obniża
μειώνει	zmniejsza
απογόνους	potomstwo
απογόνους	potomstwa
απογόνους	potomek
απογόνους	potomstwo
αβραάμ	avram
αβραάμ	abraham
αβραάμ	abrahama
άρση	podnoszenie
άρση	podnoszenia
μαθητή	ucznia
μαθητή	uczeń
ουδέτερο	neutralny
ουδέτερο	obojętny
ουδέτερο	neutralne
προάστια	przedmieściach
προάστια	przedmieścia
κέβιν	kevina
κέβιν	kevin
κέβιν	kevinem
ιεραρχία	hierarchii
φαράγγι	wąwóz
φαράγγι	kanion
φαράγγι	canyon
λογικά	logicznie
συναλλαγές	handlu
συναλλαγές	handel
συναλλαγές	trade
συναλλαγές	transakcje
συναλλαγές	transakcji
οροφή	sufitu
οροφή	suficie
οροφή	sufit
οροφή	pułap
οροφή	dach
οροφή	dachu
βιομηχανίες	industries
μαρί	marie
βορειοδυτική	northwest
αρμοδιότητες	odpowiedzialności
αρμοδιότητες	odpowiedzialność
αρμοδιότητες	obowiązki
αρμοδιότητες	kompetencji
αρμοδιότητες	kompetencje
κυρίαρχη	dominujące
κυρίαρχη	dominującej
κυρίαρχη	dominująca
κυρίαρχη	dominującą
κυρίαρχη	dominujący
πετρώματα	skały
πετρώματα	kamienie
κλάση	zajęcia
κλάση	klasy
κλάση	klasa
λείπει	brak
λείπει	brakuje
λείπει	brakujące
λείπει	zaginiony
λείπει	zaginął
ολύμπου	olimp
άντονι	anthony
άντονι	antoni
συμπεράσματα	konkluzje
συμπεράσματα	wnioski
τζαμάικα	jamajka
καμπύλη	krzywa
καμπύλη	krzywej
καμπύλη	krzywą
σωκράτης	sokrates
τούρκος	turka
τούρκος	turk
τούρκος	turecka
τούρκος	tureckie
τούρκος	turecki
επισκέφτηκε	odwiedzili
επισκέφτηκε	odwiedził
επισκέφτηκε	odwiedziła
φήμες	plotki
φήμες	pogłoski
φήμες	plotki
φήμες	pogłoski
τε	tae
βασίλεια	królestwa
τσεχοσλοβακία	czechosłowacji
μεγέθη	wielkości
μεγέθη	rozmiary
ταχύτητες	biegów
ταχύτητες	biegi
ταχύτητες	prędkości
εσείς	ciebie
εσείς	ty
περιμένει	czekanie
περιμένει	czeka
περιμένει	oczekiwanie
περιμένει	czekamy
περιμένει	czekam
νείλου	nilu
κυρίαρχο	dominujące
κυρίαρχο	dominującej
κυρίαρχο	dominująca
κυρίαρχο	dominującą
κυρίαρχο	dominujący
κυρίαρχο	państwowego
περιστασιακά	okazjonalnych
περιστασιακά	okazjonalnie
περιστασιακά	sporadycznie
περιστασιακά	sporadycznie
περιστασιακά	okazjonalnie
φυλών	ras
φυλών	rasy
πρόκληση	wyzwanie
πρόκληση	challenge
πρόκληση	wyzwania
λιμάνια	portów
λιμάνια	porty
ελίζαμπεθ	elżbieta
ελίζαμπεθ	elizabeth
φυσικούς	fizycy
ολλανδική	dutch
ολλανδική	holenderskie
ολλανδική	holenderski
τάουν	towne
αντιγραφή	duplikat
αντιγραφή	kopia
αντιγραφή	skopiuj
αντιγραφή	kopiuj
αντιγραφή	kopiowanie
αντιγραφή	kopiowania
αντιγραφή	kopiowanie
κολομβίας	kolumbijski
κολομβίας	kolumbii
κολομβίας	kolumbia
τάφοι	groby
τάφοι	grobowce
τάφοι	groby
τάφοι	grobów
τάφοι	graves
λιούις	lewis
λιούις	lewisa
κόκκινα	czerwoni
κόκκινα	czerwonych
κόκκινα	czerwień
κόκκινα	czerwony
κόκκινα	czerwona
κόκκινα	czerwone
χριστόφορος	christopher
χριστόφορος	krzysztof
γέφυρες	mosty
γέφυρες	mostów
φιλελεύθερο	liberalne
ντέρμπι	derby
αρχηγοί	przywódców
αρχηγοί	liderów
αρχηγοί	przywódcy
αρχηγοί	liderzy
σύνοψη	streszczenie
σύνοψη	zestawienie
σύνοψη	podsumowanie
διαθέσιμη	dostępny
διαθέσιμη	dostępna
διαθέσιμη	dostępne
υπολείμματα	pozostałość
υπολείμματα	pozostałości
υπολείμματα	osad
υπολείμματα	pozostałości
παρεκκλήσι	kaplica
παρεκκλήσι	kaplicy
αεροπλάνο	samolotem
αεροπλάνο	samolot
αεροπλάνο	płaszczyzna
αεροπλάνο	samolot
αεροπλάνο	samolotu
αεροπλάνο	samolotem
αεροπλάνο	samolot
αεροπλάνο	samolotem
έρημο	opuszczona
έρημο	opuszczony
έρημο	opuszczone
έρημο	pustyni
έρημο	pustynia
φθάνοντας	dotarcie
ρίχτερ	richter
εργαζομένων	pracowników
εργαζομένων	pracownicy
εργαζομένων	robotnicy
προβλέπει	przewiduje
προβλέπει	przewiduje
συνωμοσία	spisek
αναλυτική	analityczne
αναλυτική	analityczna
αναλυτική	analitycznych
ισχυρίστηκε	twierdził
ισχυρίστηκε	twierdziło
ισχυρίστηκε	twierdziły
ισχυρίστηκε	twierdziła
στέγη	dach
στέγη	dachu
αυστριακή	austrii
αυστριακή	austriackie
τάσης	napięcia
τάσης	napięcie
διαχωρισμό	segregacji
επεκταθεί	rozszerzone
επεκταθεί	rozszerzona
επεκταθεί	rozszerzony
επεκταθεί	przedłużony
επεκταθεί	rozszerzone
επεκταθεί	rozszerzony
επεκταθεί	rozszerzona
συνταγματάρχης	pułkowniku
συνταγματάρχης	pułkownik
αρχηγείο	siedziba
αντιπροσωπεύουν	reprezentować
αντιπροσωπεύουν	reprezentują
αντιπροσωπεύουν	reprezentuje
νοτιοδυτική	southwest
πιθανότητες	prawdopodobieństwa
πιθανότητες	prawdopodobieństwo
πιθανότητες	szanse
πιθανότητες	szanse
πιθανότητες	możliwości
συνηθισμένο	zwykły
συνηθισμένο	zwyczajne
συνηθισμένο	zwykłych
συνηθισμένο	zwykła
