категорія	kategorya
алекс	alex
панорама	panorama
довідка	tulong
довідка	tulungan
поїзди	tren
блоків	blocks
хлопчик	boy
чарлі	charlie
чарлі	charley
придбання	bilhin
придбання	pagbili
придбання	bumili
невеликими	slight
водія	driver
водія	drayber
чин	baba
чин	chin
мотиви	motifs
реєстр	pagpapatala
простий	simple
простий	simpleng
простий	payak
простий	kapatagan
відзначається	bantog
турне	touring
труби	pipa
труби	tube
запросив	naimbitahan
запросив	inimbitahan
запросив	inanyayahan
шотландія	scotia
шотландія	scotland
вбиває	kills
старе	matanda
старе	luma
коста	costa
коста	kosta
дорогою	darling
дорогою	irog
стандарти	pamantayan
шер	cher
прибуття	pagdating
прибуття	arrival
дар	dar
активним	active
активним	aktibong
активним	aktibo
пілот	pilot
пілот	piloto
воля	wola
назавжди	forever
назавжди	magpakailanman
назавжди	permanente
назавжди	permanenteng
помилка	pagkabigo
помилка	sawi
помилка	nabigo
помилка	palpak
помилка	pagkakamali
помилка	error
помилка	pagkakamali
монтаж	editing
ліцензії	lisensiya
ліцензії	lisensya
пат	pat
епоха	epoch
епоха	era
регіональний	pampook
регіональний	regional
регіональний	rehiyonal
монумент	monumento
коріння	roots
взуття	sapatos
виконавчий	executive
сем	sem
сем	sam
мис	cape
мис	tangos
мис	kabo
стюарт	stuart
стюарт	stewart
рудольф	rudolph
рудольф	rudolph
рудольф	rudolf
поїхав	nagpunta
тулуб	punungkatawan
грала	naglaro
грала	nilalaro
грала	nilaro
вілла	villa
часопис	magazine
часопис	magasin
періодично	sini
магазини	tindahan
ельст	elst
баз	buzz
пиво	serbesa
пиво	beer
оболонки	shell
оболонки	sigay
оболонки	shells
війн	wars
сотня	daang
фігура	pigura
фігура	personalidad
фігура	figure
статуя	rebulto
статуя	statue
затверджено	inaprubahan
затверджено	naaprubahan
прототип	tularan
прототип	prototype
кислота	acid
кислота	asido
джонсон	johnson
грузія	georgia
коментар	comment
поштова	postal
малюнки	drawings
малюнки	artwork
скасовано	kinansela
скасовано	kinansela
крило	wing
крило	pakpak
прискорення	akselerasyon
прискорення	mapabilis
самці	males
поранених	nasugatan
жіночого	pambabae
визнати	umamin
визнати	aminin
відвідував	pinuntahan
відвідував	bumisita
відвідував	binisita
смоленська	smolensk
підписали	pinirmahan
жіночі	lady
скоріше	halip
добрий	mabait
добрий	mabuti
ударів	bumps
правові	legal
житло	abode
житло	pabahay
наталя	natalia
монте	monte
гриби	mushrooms
гриби	fungi
гриби	kabute
ілюстрації	illustrations
ілюстрації	illustration
метрополітен	subway
метрополітен	kalakhang
метрополітен	metro
бактерій	bacterial
тривали	tumagal
строк	panahon
строк	regla
затоці	golpo
затоці	gulf
спеціальність	pinagtutuunan
спеціальність	concentration
командувача	commander
внизу	ibaba
внизу	ilalim
талант	talent
талант	talento
фази	phase
фази	phases
іспанської	spanish
іспанської	kastila
іспанської	espanyol
хіт	tumama
хіт	hit
хіт	tinamaan
хіт	heath
засновника	progenitor
турки	turks
активна	active
активна	aktibong
активна	aktibo
керувати	pamahalaan
меч	tabak
меч	espada
меч	sword
лорд	lord
лорд	panginoon
комунікації	komunikasyon
привід	dahilan
привід	magmaneho
привід	drive
встановлюється	establishing
боги	gods
боги	diyos
боги	olimpiyano
тимчасовий	pansamantala
тимчасовий	probisyonal
тимчасовий	temp
шахта	poste
кімнати	kuwarto
кімнати	kwarto
зберігати	panatilihin
зберігати	mapanatili
зберігати	maintain
зберігати	magpanatili
зберігати	tindahan
зберігати	store
походять	evolved
христос	christos
христос	cristo
христос	christ
христос	kristo
позначає	marks
аргумент	argumento
аргумент	argument
аргумент	pagtatalo
біле	maputi
біле	puti
європу	europa
європу	gresya
єдність	unity
єдність	pagkakaisa
марино	marino
відкрити	buksan
відкрити	bukas
відкрити	open
кім	kim
янської	nave
натрію	sodium
представництва	ambassadors
представництва	representasyon
офіс	tanggapan
офіс	katungkulan
офіс	opisina
поширюється	ipinamamahagi
народилась	ipinanganak
народилась	pinanganak
джексон	jackson
популярні	popular
популярні	sikat
популярні	nauuso
популярні	trending
гірнича	pagmimina
гірнича	mining
зупинки	tma
зупинки	tumigil
зупинки	itigil
зупинки	tigil
зупинки	huminto
зупинки	hihinto
кавказ	kaukasya
повертає	pagbabalik
повертає	returns
градусів	degrees
особливе	espesyal
особливе	special
потреба	need
потреба	kailangan
річна	taunang
оригінальний	orihinal
педро	pedro
тейлор	taylor
переселення	trek
мексиці	mehiko
присутність	presensya
присутність	iral
присутність	presence
присутність	presensiya
захищає	pinoprotektahan
призвела	nagresulta
призвела	dulot
біллі	billy
біллі	billie
трапляється	mangyayari
біг	ran
біг	big
біг	malaking
біг	malaki
біг	takbo
біг	pagtakbo
біг	tumatakbo
біг	runner
тлумачення	interpretation
тлумачення	nakakalito
посередині	gitnang
посередині	gitna
стіні	dingding
стіні	pader
елементом	element
елементом	elementong
елементом	elemento
шарль	charles
типовий	default
януковича	yanukovych
удосконалення	pagpapabuti
узбекистану	uzbekistan
диску	disk
викликали	tinawagan
викликали	tinatawag
викликали	tinawag
архітекторів	arkitekto
фредерік	frederik
фредерік	frederick
фредерік	federico
фредерік	frédéric
середина	gitnang
середина	gitna
середина	mid
смак	lasa
леді	ladies
леді	lady
альфа	alpha
джей	jay
протоки	straits
просить	palimos
просить	pulubi
анатолія	anatolia
шиї	nagyeyelo
альберта	alberta
панелі	panel
хлопці	guys
манш	manche
організувати	maisaayos
організувати	isaayos
організувати	ayusin
подано	binibigyan
подано	nagbibigay
сайти	site
сайти	sites
сайти	website
світлі	liwanag
світлі	magaan
світлі	ilaw
ракета	rocket
ракета	missile
приніс	nagdala
приніс	dinala
фактори	factor
фактори	kadahilanan
виявити	nakilalang
виявити	detect
кліп	clip
андреа	andrea
когось	somebody
підходить	angkop
підходить	ugma
підходить	kasya
підходить	fit
підходить	magkasya
вівтар	dambana
грецька	hellenic
судом	hinusgahan
дисципліна	disiplina
частота	rate
частота	dalas
частота	kadalasan
конкретні	tukoy
конкретні	tiyak
конкретні	partikular
потяг	tren
франш	franche
афганістану	afghanistan
гвінея	guinea
персоналу	tauhan
запити	hiling
метри	meters
метри	metro
подачі	feeds
євгенія	eugenia
особлива	espesyal
особлива	special
особлива	custom
важкий	mabigat
важкий	rough
важкий	magaspang
важкий	hard
важкий	mahirap
естонія	estonia
подання	isinumite
технологічний	teknolohikal
хрещення	binyagan
хрещення	binyag
хрещення	bautismo
професійно	vocational
вуха	tenga
вуха	tainga
джейн	jane
рідна	katutubo
рідна	katutubong
позитивні	positive
позитивні	positibong
позитивні	positibo
опублікований	inilathala
опублікований	publish
поразка	pagkatalo
багаті	mayaman
багаті	rich
багаті	mayayaman
багаті	yaman
багаті	mayayamang
фердинанд	ferdinand
сильним	malakas
сильним	strong
нік	nick
антонія	antonia
співробітництво	pagtutulungan
співробітництво	kooperasyon
ясно	okay
водні	tubig
водні	nabubuhay
водні	aquatic
німецькій	deutsch
вірджинія	virginia
знали	alam
рене	rené
рене	renee
рене	rene
печера	cave
печера	kuweba
ода	oda
ода	oda
ода	ode
джиммі	jimmie
джиммі	jimmy
винахідник	imbentor
важлива	kahalaga
важлива	mahalaga
бажанням	hinahangad
савойя	savoie
пояснює	nagpapaliwanag
експорт	exports
експорт	export
ден	dan
ден	deng
ден	dun
ден	den
стародавні	ancient
стародавні	sinaunang
братства	fellowship
братства	samahan
вступає	sasali
потому	mamaya
робочий	trabaho
робочий	magtrabaho
робочий	work
робочий	working
робочий	pagtatrabaho
робочий	gumagana
робочий	nagtatrabaho
патріарх	patriarchate
патріарх	patriarka
розповідь	story
розповідь	kuwento
розповідь	kwento
носять	suot
вал	val
коваль	panday
коваль	kowal
дистанції	layo
дистанції	distansya
дистанції	distansiya
зняття	paggasta
зняття	pagalis
приїхав	dumating
обставини	pangyayari
галичина	galicia
електричний	electrical
електричний	electric
філадельфія	philadelphia
аргентині	argentina
автобуси	bus
автобуси	bus
піхота	infantry
оголосили	inihayag
оголосили	inanunsyo
жанейро	janeiro
лідія	lydia
міс	tamaan
міс	mis
міс	miss
міс	binibining
антоній	antonius
антоній	antoni
кер	kare
стіл	lamesa
стіл	mesa
стіл	talahanayan
стіл	table
стіл	desk
поєднанні	kasabay
люксембург	luxembourg
автономії	palestine
судів	courts
полонених	pinalaya
кальцію	calcium
брак	kakulangan
людовик	louis
ернст	ernst
потрібен	kailangan
потрібен	kinakailangan
потрібен	kailangan
будапешт	budapest
вибух	sabog
вибух	pagsabog
вибух	sumabog
продовжувати	magpatuloy
продовжувати	ipagpatuloy
медична	medikal
медична	medical
картки	baraha
засади	fundamentals
засади	prinsipyo
територіальних	teritoryal
стверджують	claim
стверджують	paghahabol
стверджують	angkinin
бета	beta
лікарі	doctors
поїзд	tren
шарів	layers
королівська	royal
національне	national
національне	pambansa
національне	pambansang
національне	nasyonal
білки	protina
визначені	tinukoy
хати	bahay
будівельні	gusali
найстаріших	oldest
вираз	pagpapahayag
вираз	expression
рідкісні	bihirang
рідкісні	bihira
бійці	fighters
синтез	fusion
синтез	sintesis
уроки	lessons
хокей	hockey
квітка	bulaklak
дзеркало	salamin
дзеркало	gayahin
дзеркало	mirror
дієго	diego
кіт	kit
кіт	pusa
кіт	cat
сайтів	site
сайтів	sites
зупинити	tma
зупинити	tumigil
зупинити	itigil
зупинити	tigil
зупинити	huminto
промисловий	industrial
промисловий	industriyal
складності	nahirapan
австрійська	austrian
говорив	nagsalita
боб	bob
погляду	sulyap
траси	bakas
лабораторія	laboratory
лабораторія	laboratoryo
критерій	criterion
критерій	pamantayan
задача	kainan
задача	problema
судячи	judging
камера	chamber
камера	kamara
камера	kamera
камера	camera
ленінград	leningrad
чоловічий	male
чоловічий	lalaki
весна	spring
весна	tagsibol
кубків	caps
вручну	manual
бостон	boston
телескоп	telescope
падає	bumabagsak
спільні	naibahagi
спільні	ibinahagi
спільні	nagbahagi
менеджер	namamahala
менеджер	manager
менеджер	tagapamahala
карлос	carlos
нігерії	nigeria
університети	unibersidad
втекти	makatakas
втекти	escape
конституційного	konstitusyonal
опитування	botohan
опитування	survey
опитування	botohan
опитування	poll
анастасія	anastasia
організм	organismo
готелі	hotel
попередньо	pre
сухий	tuyo
сухий	tuyong
далекого	malayo
раптово	biglang
раптово	bigla
відхилення	deviation
огайо	ohio
крейсер	cruiser
скло	baso
скло	salamin
скло	pampalaki
аргументів	argumento
прийняті	tinanggap
величезні	napakalaki
зазначив	nakalista
зазначив	inilista
матриці	matrix
матриці	matris
гіпотеза	conjecture
гіпотеза	hipotesis
клод	claude
необхідний	kailangan
необхідний	kinakailangan
необхідний	kailangan
необхідний	mahalaga
необхідний	mahahalagang
препарати	droga
препарати	drug
поєднує	ipinagsama
зменшити	bawasan
зменшити	bumaba
зменшити	bawasan
зменшити	paliitin
політехнічний	polytechnic
адвокат	abugado
адвокат	attorney
адвокат	abugado
адвокат	abogado
сортів	varieties
прямі	straight
прямі	tuwid
прямі	diretso
прямі	direktang
прямі	direct
прямі	direkta
аравії	arabia
візерунок	pattern
ока	oka
сара	sarah
сара	sara
живий	buhay
нба	nba
плати	plata
патрік	patrick
наступне	kasunod
наступне	susunod
наступне	next
джузеппе	giuseppe
найвищий	pinakamataas
найвищий	matataas
сервер	server
префектура	prefecture
префектура	prepektura
тенденції	uso
тенденції	nauuso
тенденції	trending
виріс	katutubo
виріс	lumago
дівчата	girls
паливо	gasolina
побудували	nakapaloob
побудували	binuo
кон	kon
кон	con
молоко	gatas
молоко	milk
спів	kumakanta
спів	kantahan
спів	pagkanta
спів	chant
багатий	mayaman
багатий	rich
багатий	mayayaman
офіційне	official
офіційне	opisyal
водоспад	talon
водоспад	talon
водоспад	falls
етапів	phases
атлас	atlas
екологічної	ekolohiya
акули	pating
суди	courts
росію	rusya
росію	russia
взаємодія	engagement
взаємодія	interacting
маршал	marshall
маршал	marshal
іноземні	foreign
іноземні	dayuhang
початковий	initial
початковий	inisyal
електронів	electrons
концентрація	pinagtutuunan
концентрація	concentration
частки	particles
висновки	conclusion
видалити	alisin
видалити	tanggalin
видалити	burahin
видалити	delete
продовжується	ipinagpatuloy
продовжується	nagpatuloy
рухається	moves
рухається	gumagalaw
обмежена	limitado
обмежена	limitadong
обмежена	limited
обмежена	bounded
низький	mababang
низький	mababa
низький	low
пане	sir
редагувати	edit
властивість	property
розповіді	kuwento
соло	solo
вино	alak
тома	toma
тома	thomas
тома	tom
кінг	king
кінг	hari
кінг	haring
жорж	georges
розум	isip
копія	kopya
копія	copy
копія	kopyahin
створене	nakabuo
створене	nabuo
створене	ginawa
створене	nilikha
історичне	makasaysayang
втрата	kawalan
втрата	pagkawala
діва	virgo
діва	virgin
діва	birhen
діва	deva
філософи	pilosopong
регіональні	pampook
регіональні	regional
регіональні	rehiyonal
рослинність	behetasyon
пістолет	putok
пістолет	baril
делегації	delegasyon
свідомість	kamalayan
свідомість	ulirat
свідомість	isip
сум	hapis
сум	gloom
сум	sum
сум	kabuuan
бронза	bronze
герцогство	dukado
шах	shah
активне	active
активне	aktibong
активне	aktibo
комуністів	komunismo
чудово	sarap
чудово	magaling
авіаносець	carrier
рекомендації	iminumungkahing
рекомендації	nagmungkahi
рекомендації	iminungkahi
рекомендації	iminungkahing
рекомендації	iminumungkahi
рекомендації	rekomendasyon
рекомендації	mungkahi
тест	pagsubok
тест	subukan
тест	pagsusulit
тест	magtatanong
тест	pagsusulit
тест	quiz
притулок	tirahan
виробляє	produces
лоб	noo
аудиторії	audience
аудиторії	tagapanood
аудиторії	madla
аудиторії	makakakita
рас	ras
відповідальний	responsableng
відповідальний	responsable
відповідальний	pananagutan
апостола	alagad
апостола	apostol
супутники	satellite
супутники	moons
кодування	encode
кодування	encoding
кодування	coding
миколай	nicolás
миколай	nicholas
зникли	gone
зникли	mawala
петров	petrov
банки	pampang
банки	bangko
олія	langis
олія	oil
ніс	ilong
литовський	lithuanian
корсика	corse
корсика	corsica
допомагав	natulungan
допомагав	tinulungan
зустрічає	nakakatugon
зустрічає	meets
пройшло	lumipas
мороз	frost
спільний	naibahagi
спільний	ibinahagi
спільний	nagbahagi
спільний	kapwa
політичне	pulitikal
політичне	politikal
політичне	pampulitika
бомбардування	pambobomba
бомбардування	pagbomba
лікарські	panggamot
ілліч	ilyich
зоології	bertebrado
єпископів	bishops
єпископів	obispo
вікно	bintana
кінцівки	limbs
поразок	pagkabigo
внз	hsv
внз	college
внз	kolehiyo
чеський	bohemian
ніл	neil
доступний	available
доступний	magagamit
доступний	makukuha
доступний	mapupuntahan
показ	ipinapakita
показ	ipakita
показ	ipapakita
показ	display
максимум	pinakamataas
марсель	marsella
марсель	marcel
сопрано	soprano
відкривається	pagbubukas
відкривається	binubuksan
відкривається	opening
активісти	aktibista
речовина	matter
речовина	sangkap
технологічних	teknolohikal
рак	rak
рак	kanser
рак	pagsasagawa
обмежений	nililimitahan
обмежений	limitado
обмежений	nilimitahan
обмежений	limitado
обмежений	limitadong
обмежений	limited
запропонували	inaalok
запропонували	inalok
запропонували	inaalay
руками	kamay
руками	hands
густав	gustav
цікава	nakakaaliw
цікава	ventriloquist
склади	syllables
методики	pamamaraan
установа	organisasyon
установа	institusyon
пенальті	parusa
пошта	mail
пошта	sulat
пошта	koreo
поколінь	henerasyon
вулицями	kalye
облік	accounting
оборона	depensa
оборона	defense
оборона	pagtatanggol
репресії	repression
чиї	kaninong
радіус	radius
фелікс	felix
йшов	naglakad
показаний	ipinapakita
показаний	ipapakita
введений	inilagay
введений	pinasok
введений	naipasok
нікому	sinuman
конкурсів	competitions
адміністратором	administrator
адміністратором	administrador
адміністратором	tagapangasiwa
кара	kara
кара	cara
логіка	lohika
логіка	logic
кур	cour
лісами	kagubatan
мгц	mhz
фонди	pondo
успадкував	minana
автомобільні	sasakyan
розділені	hiwalay
дозволила	pagpapaalam
мерт	meurthe
четверте	ikaapat
четверте	fourth
місцезнаходження	kinalalagyan
місцезнаходження	lokasyon
прагне	matalim
прагне	keen
спортсмен	atleta
класичний	classic
класичний	klasikong
класичний	klasiko
відповів	sumagot
надавати	pinahintulutan
грамоти	manuskrito
кухні	kusina
більшістю	majority
більшістю	karamihan
більшістю	nakararami
струм	current
струм	kasalukuyan
струм	kasalukuyang
валюта	currency
валюта	pera
валюта	pananalapi
передмістя	naik
володимиром	volodymyr
вулкан	bulkan
зібрати	kolektahin
зібрати	tipunin
зібрати	magtipon
зібрати	bumuo
зібрати	magtayo
обслуговує	naglilingkod
творами	dealer
залежать	umaasa
залежать	depend
законодавство	legislation
гітлера	hitler
етнічна	etniko
плями	spot
фотографія	photography
фотографія	photograph
фотографія	litrato
відкриває	binubuksan
відкриває	bumukas
катання	skating
піаніст	pianist
археолог	archaeologist
провідні	tisyung
фактор	factor
фактор	kadahilanan
здобути	maipon
унії	mound
заміна	papalitan
заміна	palitan
заміна	kapalit
парафія	parokya
сталася	naganap
навряд	bahagya
навряд	bahagya
детально	detalye
страви	pinggan
енді	andy
розчину	solute
авторитет	prestige
авторитет	awtoridad
авторитет	otoridad
авторитет	authority
авторитет	kapangyarihan
пересування	gumalaw
пересування	move
пересування	ilipat
пересування	galawin
пересування	lilipat
пересування	gumagalaw
кітт	kitt
ландшафтний	pahiga
ландшафтний	landscape
ландшафтний	tanawin
сходи	hagdan
ціле	integer
ціле	buumbilang
пошани	advertise
можливий	malamang
успіння	palagay
розділення	tinidor
розділення	paghahati
розділення	split
розділення	hatiin
розділення	paghihiwalay
даніель	daniel
даніель	danielle
ями	butas
подає	naghahatid
секунди	seconds
секунди	segundo
ваша	iyong
ваша	your
юридична	legal
ентоні	anthony
ентоні	antonius
білл	kuwenta
білл	bill
білл	bayarin
руда	ore
орел	agila
введена	inilagay
введена	pinasok
введена	naipasok
пюї	puy
швидкий	mabilisan
швидкий	dali
швидкий	mabilis
швидкий	kabilis
швидкий	fast
ефіопії	ethiopia
грибів	fungi
цифри	digits
цифри	digit
активістів	aktibista
запропоновано	inaalok
запропоновано	inalok
запропоновано	inaalay
потужний	powerful
потужний	makapangyarihang
письмо	alpabeto
письмо	syllabary
сьогодення	kasalukuyan
танці	sayaw
танці	dances
танці	sayawan
танці	sumayaw
танці	nagsasayaw
танці	sumasayaw
танці	pagsasayaw
азербайджан	azerbaijan
азербайджан	aserbayan
вимогу	kinakailangan
вимогу	requirement
четверта	ikaapat
четверта	fourth
справжні	real
монако	monako
цінні	mahalaga
сформована	nabuo
анджелесі	angeles
обмежень	paghihigpit
коні	kabayo
ритм	ritmo
ритм	kumpas
ритм	rhythm
зубів	magtanim
служать	pagsamba
суші	sushi
спроб	trials
келлі	kelly
келлі	kelley
лівії	libya
атака	attack
атака	atake
алла	alla
болота	latian
таємниці	lihim
вечір	evening
вечір	gabi
енн	ann
обкладинки	cover
обкладинки	pabalat
обкладинки	takpan
обкладинки	sumasakop
обкладинки	sinasakop
валь	vals
валь	val
приватна	pribado
приватна	pribadong
черепахи	pagong
черепахи	turtles
кит	balyena
плід	prutas
споживачів	consumer
споживачів	mamimili
споживачів	consumers
другом	kaibigan
другом	makipagkaibigan
дівчину	girl
фільмографія	filmography
пакет	packet
реформа	reporma
потоків	streams
директорів	direktor
спадщину	apostoliko
підписано	pinirmahan
екологічна	kapaligiran
екологічна	ekolohiya
ростов	rostov
микита	nicky
микита	nikita
стіна	dingding
стіна	pader
чан	chang
чан	chan
чан	jang
сомалі	somalia
сомалі	somali
лангедок	languedoc
квебек	québec
квебек	quebec
вдало	matagumpay
польське	polish
леонардо	leonardo
френсіс	francis
френсіс	frances
розпорядженні	itapon
профілю	profile
фонтан	fontana
фонтан	fountain
фонтан	balong
ставок	pond
ставок	lawa
турнірів	torneo
знайшла	natagpuan
знайшла	nahanap
знайшла	nakita
знайшла	nakahanap
джим	jim
брюс	bruce
соціалістична	soviet
вирок	pangungusap
гітлер	hitler
інспектор	inspector
інспектор	supervisor
друзями	kaibigan
друзями	magkaibigan
підтримали	sinusuportahan
підтримали	suportado
довкола	paligid
унікальний	natatanging
унікальний	kakaibang
унікальний	unique
унікальний	natatangi
всесвіт	sansinukob
всесвіт	universe
довга	mahaba
довга	matagal
довга	haba
алжир	algeria
маріо	mario
експеримент	eksperimento
реакцій	reaksyon
їде	rides
водій	driver
водій	drayber
націонал	national
націонал	pambansa
націонал	pambansang
націонал	nasyonal
малайзії	malaysia
рядків	lines
рядків	string
рядків	strings
певна	tiyak
тарн	tarn
чисто	burahin
чисто	malinaw
податки	buwis
податки	buwis
експлуатація	pagsasamantala
турніри	torneo
традиційний	tradisyunal
традиційний	tradisyonal
людвіг	ludwig
нападів	kasalanan
нападів	pagkakasala
нападів	offense
спостерігати	masdan
спостерігати	pagmasdan
спостерігати	watch
спостерігати	panoorin
спостерігати	relo
спостерігати	monitor
пенсію	retire
тримає	humahawak
тримає	aalay
тримає	mapigil
заперечення	maiksing
розвивати	bumuo
експертів	eksperto
блоки	brick
блоки	frame
блоки	blocks
майстерність	skill
майстерність	kasanayan
майстерність	kakayahan
майстерність	kahusayan
кеннеді	kennedy
мед	honey
мед	med
переконання	paniniwala
переконання	paniniwala
рига	riga
статтями	akda
статтями	artikulo
хворобу	karamdaman
середнє	karaniwan
середнє	mean
синагога	sinagoga
біт	matalo
біт	bit
біт	kinagat
біт	bits
годинник	orasan
процесор	processor
процесор	cpu
люк	luke
люк	lucas
люк	luc
шарант	charente
прогрес	progreso
складно	komplikado
складно	kumplikado
складно	mahirap
цивілізація	sibilisasyon
цивілізація	kabihasnan
монпельє	montpellier
табори	kampo
дордонь	dordogne
казахстані	kazakhstan
рядки	lines
рядки	string
рядки	strings
інвестицій	investments
взято	taken
екранізації	adaptations
сутність	kakanyahan
сутність	entidad
сутність	entity
личинки	larvae
документа	dokumento
морів	seas
морів	kabilang
довкілля	kapaligiran
єврейський	jewish
печінки	atay
напади	umaatake
напади	seizures
кларк	clarke
кларк	clark
квартал	quarter
математичний	matematikal
математичний	math
маленька	kaunti
маленька	maliit
ювілейна	hubileo
контакт	ugnayan
контакт	contact
лад	mode
хмари	ulap
популярна	popular
популярна	sikat
півкулі	hemispero
запобігти	pigilan
запобігти	iniiwasan
запобігти	maiwasan
запобігти	iwasan
глядачі	audience
глядачі	tagapanood
глядачі	madla
глядачі	makakakita
перемогли	natalo
перемогли	bagsak
провідний	nangunguna
хліба	tinapay
продано	nabenta
продано	nabili
описано	naglalarawan
описано	inilalarawan
описано	inilarawan
описано	inilalarawan
акція	ibahagi
акція	share
акція	ipamahagi
акція	sapi
акція	stock
зведена	nabawasan
єжи	jerzy
істоти	nilalang
угорська	hungarian
оздоблення	hiyas
оздоблення	dekorasyon
оздоблення	pamasko
болівії	bolivia
відвідування	puntahan
відвідування	pagbisita
відвідування	pagbisita
дванадцять	labindalawang
дванадцять	dose
патрулювання	patrol
друк	print
друк	printing
особистість	pagkakakilanlan
особистість	pagkakilanlan
особистість	katauhan
особистість	personalidad
особистість	pagkatao
лоренцо	lorenzo
люксембургу	luxembourg
помітив	mapansin
помітив	napansin
закінчили	done
мажор	major
аналог	analogo
старим	matanda
старим	luma
пуерто	puerto
використана	ginamit
використана	nagamit
використана	ginagamit
звичаї	kaugalian
звичаї	customs
травми	injury
травми	pinsala
травми	trauma
адмін	admin
типові	default
співака	singer
стрілець	sagittarius
золоте	golden
золоте	ginintuang
латвія	latbiya
вождь	chief
вождь	hepe
серйозні	seryoso
спрямування	delegasyon
присутня	kasalukuyan
померлих	namayapa
померлих	namatay
старт	simula
старт	simulan
старт	magsimula
згадував	nabanggit
згадував	binanggit
тіні	anino
тіні	shading
тан	tang
тан	tan
шекспіра	sonnets
змінено	nagbago
змінено	binago
змінено	pinalitan
змінено	binago
рейх	reich
есе	sanaysay
есе	ese
італійською	italian
італійською	italyano
казка	tale
подати	magsumite
зруйновано	nawasak
вказати	tukuyin
вказати	tukuyin
папір	papel
знаменитий	famous
знаменитий	sikat
залізо	bakal
залізо	iron
денні	danny
денні	denny
тунісу	tunisia
знищили	nawasak
родичі	magkakapatid
родичі	magkapatid
родичі	kapatid
родичі	relatives
родичі	kamaganak
рідний	katutubo
рідний	katutubong
бачення	pangitain
бачення	paningin
іллінойс	illinois
раси	races
казимир	kazimierz
георгійович	lazo
білка	iskwirel
чоловіча	male
чоловіча	lalaki
аудіо	audio
розділена	hinati
розділена	nahahati
розділена	paghahati
розділена	split
розділена	hatiin
дорослі	matanda
дорослі	adult
перевага	favor
перевага	pabor
перевага	bentahe
перевага	samantalahin
перевага	advantage
перевага	kalamangan
ширину	lapad
ширину	luwang
отримано	natanggap
отримано	ikinuha
лівій	livius
джонні	johnny
сосна	pino
танець	sayaw
орн	orne
барабани	drum
барабани	drums
наведення	hover
наведення	pagdaan
палата	chamber
палата	kamara
знищені	nawasak
цікавий	interesting
цікавий	interesante
трагедія	tragic
трагедія	trahedya
бачили	seen
бачили	nakita
маргарита	margaret
маргарита	margarita
творець	gumawa
творець	lumikha
творець	creator
вигнання	tinapon
докази	ebidensya
докази	katibayan
побачили	saw
побачили	nakita
ендр	indre
священики	pari
закрита	nakasara
закрита	sarado
закрита	saradong
кейт	kate
складність	nahirapan
марс	marte
марс	mars
зеландія	zealand
промінь	beam
зима	taglamig
зима	winter
вирішувати	magdesisyon
вирішувати	magpasya
гельсінкі	helsinki
душ	shower
душ	paliguan
душ	kaluluwa
литві	lithuania
вагітності	buntis
професійні	professional
професійні	propesyonal
спільне	dugtong
спільне	pinagsamang
спільне	karaniwan
спільне	karaniwang
можлива	maaari
можлива	posible
можлива	possible
можлива	maari
можлива	posibleng
йосиф	iosif
ярмарки	fairs
меншин	minorities
міцність	lakas
міцність	tibay
товщина	lapad
товщина	kapal
піч	kalan
піч	pugon
піч	hurno
пряма	linyang
пряма	linya
пряма	line
пряма	direktang
пряма	direct
пряма	direkta
боки	panig
вказана	nakaturo
вказана	tinukoy
валюти	currency
валюти	pera
валюти	pananalapi
вагу	timbang
вагу	bigat
випустили	pinakawalan
відмовилися	iniwan
відмовилися	tumanggi
відмовилися	tinanggihan
відмовилися	tumanggi
мостів	tulay
зелене	berdeng
зелене	green
зелене	berde
гнізда	slot
гнізда	socket
експозиція	lantad
експозиція	exposure
американців	amerikano
повстанці	rebelde
седан	sedan
низька	mababang
низька	mababa
низька	low
марш	marche
марш	marsh
розробники	developers
лицар	knight
розвиватися	evolve
порода	lahi
порода	baka
додає	naidagdag
додає	idinadagdag
додає	nadagdag
вілсон	wilson
зафіксовано	locked
недавно	kamakailan
раптом	biglang
раптом	bigla
ефективно	mabisa
ефективно	epektibo
ефективно	epektibong
ефективно	effective
ефективно	mabisa
потоки	streams
учасника	miyembro
міри	lawak
більшовики	bolshevik
вокаліст	vocalist
найближчі	pinakamalapit
дозволено	pinahihintulutang
дозволено	pinahintulutan
дозволено	pinayagan
дозволено	pinapayagang
дозволено	pinapayagan
додано	naidagdag
додано	idinagdag
датою	date
датою	petsa
рабів	alipin
постійної	umuulit
злочин	krimen
полотно	canvas
скорочено	maiksi
скорочено	maikli
скорочено	short
скорочено	pandak
скорочено	maikling
переворот	kapalaran
допомагають	pagtulong
стокгольм	stockholm
рукопис	manuskrito
комерційний	pangkalakal
комерційний	commercial
комерційний	komersyal
комерційний	komersiyal
хроніки	chronicles
гарнізон	garison
сьєрра	sierra
апостолів	apostol
прикраси	alahas
прикраси	kendi
прикраси	candy
витоків	leak
витоків	makalabas
починаються	sinisimulan
починаються	nagsisimula
починаються	simula
екран	screen
стратегія	estratehiya
стратегія	diskarte
економічне	ekonomiya
економічне	economic
економічне	matipid
арабських	arab
альманах	almanac
франк	frank
франк	franc
франк	franck
мама	nanay
мама	mama
богиня	diwata
богиня	diyosa
богиня	dyosa
псевдо	pseudo
арешт	arrest
підйом	umakyat
підйом	akyatin
одесса	odessa
кримський	crimea
сел	sal
льюїс	lewis
