and	oraz
inch	cal
cool	fajny
cool	fajna
cool	super
cool	fajne
cool	spoko
bulgarian	bułgarski
debuted	zadebiutował
liga	liga
manhattan	manhattanie
manhattan	manhattanu
manhattan	manhattan
destruction	zniszczenia
destruction	zniszczenie
destruction	niszczenie
activist	działacz
weapon	broń
weapon	bron
clay	glina
clay	claya
clay	clay
keyboards	klawiatury
dangerous	niebezpiecznie
dangerous	niebezpieczne
dangerous	niebezpieczna
dangerous	niebezpieczny
viewed	wyświetlone
viewed	postrzegane
biology	biologii
biology	biologia
bold	śmiała
bold	odważne
bold	śmiałe
bold	odważny
bold	śmiały
bowling	kręgle
compare	porównanie
compare	porównaj
compare	porównać
treaties	traktaty
treaties	traktatów
affiliated	powiązanych
sock	sock
assault	napaści
assault	atak
assault	napaść
assault	napad
monthly	miesięcznie
monthly	miesięczne
monthly	miesięczny
foster	foster
cousin	kuzyn
cousin	kuzynka
cousin	kuzynie
hispanic	hiszpanie
logic	logika
logic	logiczne
logic	logikę
logic	logiki
craig	craig
craig	craiga
trivial	trywialne
pioneer	pioneer
muslims	muzułmanie
muslims	muzułmanów
rated	oceniony
rated	ocenione
rated	oceniane
rated	znamionowej
rated	oceniany
absence	brak
absence	nieobecności
absence	nieobecność
amsterdam	amsterdam
publishers	wydawcy
publishers	wydawnictwa
publishers	wydawców
tribes	plemion
tribes	plemiona
tribes	szczepy
percussion	perkusja
runners	biegaczy
themes	tematy
themes	motywy
benefits	korzyści
benefits	świadczenia
guards	straże
guards	straż
guards	strażnicy
flows	płynie
flows	przepływów
flows	przepływy
attributed	nadany
attributed	przypisane
attributed	przypisano
attributed	przypisany
attributed	przypisana
athens	atenach
athens	aten
athens	ateny
herbert	herbert
celebrated	obchodzony
sponsored	sponsorowane
raf	raf
delaware	delaware
neil	neila
neil	neil
pole	polak
pole	biegun
pole	pole
pole	słup
ref	ref
ref	sędzia
historically	historycznie
tail	ogon
tail	tail
tail	ogonie
tours	tury
tours	wycieczki
stable	stabilny
stable	stabilna
stable	stabilne
decides	decyduje
decides	postanawia
vessel	statek
vessel	pojemnik
vessel	statku
vessel	naczynie
identification	identyfikacja
identification	identyfikacji
delta	delta
telling	mówienie
writes	zapisuje
writes	pisze
writes	napisze
mediterranean	śródziemnego
volunteers	chętnych
volunteers	ochotnicy
volunteers	wolontariuszy
volunteers	ochotników
reply	odpowiedz
reply	odpowiedź
stuart	stuart
marvel	cudo
marvel	marvel
luke	łukasz
grave	grobie
grave	grób
grave	grobu
odd	dziwna
odd	dziwne
hearing	słuch
hearing	rozprawa
hearing	słuchu
hearing	przesłuchanie
uss	uss
penalty	karne
penalty	kara
penalty	karny
solutions	roztwory
solutions	rozwiązania
solutions	rozwiązań
secure	bezpieczne
secure	bezpieczny
secure	zabezpieczyć
hugh	hugh
steven	stevena
steven	steven
sole	sole
architects	architektów
characteristics	cechy
characteristics	charakterystyka
characteristics	właściwości
falling	spadające
spin	spin
clinton	clintona
clinton	clinton
villa	willa
villa	villa
select	zaznacz
select	wybierz
metric	miara
metric	wskaźnik
metric	metrycznych
criticized	skrytykował
surviving	przeżycie
surviving	przetrwać
roberts	roberts
biological	biologicznych
biological	biologiczne
biological	biologiczna
biological	biologiczny
lloyd	lloyd
munich	monachium
adelaide	adelaide
belong	należeć
belong	należą
harold	harold
norfolk	norfolk
butler	butler
butler	lokaj
rival	rywala
acoustic	akustyczne
posts	postów
posts	stanowiska
posts	posty
adaptation	dostosowanie
adaptation	dostosowania
adaptation	przystosowanie
greg	grega
greg	greg
reporter	reporterka
reporter	dziennikarz
reporter	dziennikarka
reporter	reporter
url	url
absolutely	absolutnie
nobody	nikt
scholarship	stypendium
exit	wyjście
exit	wyjazd
exit	wyjścia
facing	obliczu
dual	podwójne
belt	pasek
belt	pas
noticed	zauważył
noticed	zauważyłem
noticed	zauważyłam
patent	patent
patent	patentu
patent	patenty
mathematical	matematyczne
mathematical	matematyka
rarely	rzadko
submission	przedłożenia
demographics	demografii
demographics	demograficzne
crowd	tłumy
crowd	tłum
rick	rick
rick	ricka
governments	rządy
governments	rządów
bonus	bonus
bonus	premia
bonus	premie
tourist	turystycznych
tourist	turystyczna
tourist	turystyczny
tourist	turysta
mystery	tajemnice
mystery	tajemniczy
mystery	tajemnicza
mystery	tajemnica
mystery	zagadka
click	kliknij
settlements	osiedla
settlements	osady
settlements	ugody
walking	chodzenie
walking	spacery
walking	spaceru
walking	spacer
voters	wyborcy
voters	wyborców
rifle	karabin
rifle	strzelba
component	element
component	komponent
component	składnik
civilian	cywilne
civilian	cywile
civilian	cywilny
civilian	cywil
civilian	cywilnej
partial	częściowa
partial	częściowo
partial	częściowy
partial	częściowe
encouraged	zachęca
birthday	urodzinowy
birthday	urodzinowe
birthday	urodziny
eddie	eddie
eddie	eddiego
christians	chrześcijanie
christians	chrześcijan
denver	denver
petersburg	petersburgu
researchers	naukowcy
researchers	badacze
researchers	naukowców
partly	częściowo
photographer	fotografa
photographer	fotograf
photographer	fotografem
runtime	runtime
jon	jon
obama	obamy
obama	obama
clock	zegar
violin	skrzypce
highways	autostrady
highways	autostrad
holiday	święto
distinction	rozróżnienie
distinction	wyróżnienie
artwork	prace
artwork	grafika
makeup	makijażu
makeup	makijaż
catherine	katarzyna
font	czcionka
font	czcionki
farmers	rolników
farmers	farmerzy
farmers	rolnicy
occasions	okazje
guideline	wytyczne
photograph	fotografia
photograph	zdjęcie
produces	wytwarza
produces	produkuje
yale	yale
options	opcje
pen	pen
pen	długopis
pen	pióro
procedure	postępowanie
procedure	procedura
procedure	procedury
jacob	jacob
jacob	jakuba
jacob	jakub
convicted	skazany
convicted	skazana
convicted	skazani
touring	touring
transition	przejścia
transition	przejściowy
transition	przemiana
transition	przejście
anglo	anglo
legacy	dziedzictwo
denied	odrzucony
denied	odrzucona
relationships	związki
relationships	relacje
ottawa	ottawa
derby	derby
surrounded	otoczony
surrounded	otoczone
surrounded	otoczona
libraries	biblioteki
libraries	bibliotek
competing	konkurencyjnych
competing	konkurencyjne
speakers	mówcy
speakers	głośniki
grades	stopnie
hudson	hudson
administrators	administratorów
administrators	administratorzy
sacred	świętość
sacred	święty
sacred	święte
signing	podpisania
signing	podpisanie
rob	rob
rob	roba
citizen	obywatele
citizen	obywatela
citizen	obywatel
dogs	psy
dogs	psów
dogs	pieski
argue	kłótnie
believes	wierzy
annually	rocznie
annually	corocznie
cardinal	kardynał
nepal	nepalu
intersection	skrzyżowania
intersection	skrzyżowaniu
intersection	skrzyżowanie
discussing	omawiamy
discussing	dyskutujemy
reveals	ujawnia
reveals	odkrywa
defeating	pokonanie
disputes	kłótnie
disputes	sporów
disputes	spory
beam	wiązka
beam	promień
beam	wiązki
overseas	zamorskich
perry	perry
nickname	przezwisko
nickname	pseudonim
ruling	orzeczenie
syria	syria
syria	syrii
wells	wells
ultimate	ostateczna
ultimate	ostateczne
ultimate	ultimate
ultimate	ostateczny
ranks	szeregi
danny	danny
retail	detalicznej
retail	detaliczne
favorite	ulubione
favorite	ulubiona
favorite	ulubionych
favorite	ulubiony
vermont	vermont
download	pobieranie
download	pobrać
download	pobierz
trusted	zaufany
trusted	zaufanych
appointment	mianowanie
appointment	spotkanie
ballet	baletu
ballet	balet
jefferson	jefferson
jefferson	jeffersona
anywhere	gdziekolwiek
sand	piach
sand	piasek
sand	piasku
angle	kąt
angle	kąta
sessions	sesji
sessions	sesje
recreation	wypoczynek
recreation	odpoczynek
recreation	rekreacji
wearing	noszenia
wearing	noszenie
kenya	kenii
accessible	dostępny
accessible	dostępna
accessible	dostępne
ralph	ralph
thread	nić
thread	nici
thread	wątek
thread	wątku
disruptive	destrukcyjny
spend	wydać
spend	wydawać
spend	spędzić
ninth	dziewiąty
ninth	ninth
ninth	dziewiąta
arrest	areszt
arrest	aresztowanie
arrest	aresztowany
choir	chóru
choir	chór
trials	prób
trials	procesy
trials	próby
mines	miny
mines	kopalnia
mines	kopalni
mines	kopalnie
injuries	urazy
injuries	obrażenia
rounds	rundy
rounds	rund
rounds	obchód
competitive	konkurencyjna
competitive	konkurencyjne
competitive	konkurencyjny
competitive	konkurencyjnych
competitive	konkurencyjność
opportunities	okazje
opportunities	możliwości
meetings	zebrania
meetings	spotkania
meetings	spotkań
meetings	posiedzenia
commented	skomentował
commented	skomentowała
wang	wang
woods	lasu
woods	lasy
woods	lesie
woods	woods
woods	las
exercise	ćwiczenie
exercise	ćwiczenia
jacques	jacques
objective	cel
demolished	zburzony
preferred	preferowany
preferred	wolała
preferred	wolał
preferred	preferuje
resort	resort
pedro	pedro
robot	robot
robot	robocie
robot	robota
venezuela	wenezuela
segment	segmenty
segment	segmentu
segment	odcinek
segment	segment
studying	studiuje
edwards	edwards
dancing	tańczy
dancing	taniec
dancing	tańce
eagles	orły
eagles	eagles
demonstrated	wykazano
demonstrated	wykazane
tribute	hołd
continuous	ciągła
continuous	ciągłe
continuous	ciągły
continuous	ciągłego
encourage	zachęcanie
encourage	zachęcić
spider	pająk
spider	spider
acted	działał
acted	działała
convinced	przekonany
convinced	przekonał
convinced	przekonani
heroes	bohaterami
heroes	bohaterów
heroes	bohaterowie
describing	opisujące
rocks	skały
rocks	kamienie
bed	łoże
bed	łóżka
bed	łóżko
bed	łóżku
gap	luka
gap	gap
reflect	odzwierciedlają
mars	marsie
mars	marsa
mars	mars
participating	uczestniczących
participating	uczestniczące
participating	uczestnictwo
cooperation	współpracę
cooperation	współpracy
cooperation	współpraca
obtain	uzyskania
obtain	uzyskanie
obtain	uzyskiwać
obtain	uzyskać
gothic	gothic
protest	protest
protest	protestu
protest	protesty
hunting	polowania
hunting	polowanie
frequent	częste
frequent	często
conversion	konwersji
conversion	zamiana
conversion	przekształcenie
conversion	konwersja
conversion	konwersje
conversion	przemiana
stress	stres
stress	stresu
manufacturers	wytwórców
manufacturers	producentów
manufacturers	wytwórcy
manufacturers	producenci
checkuser	checkuser
traditionally	tradycyjnie
jose	jose
adventures	przygody
adventures	przygód
tiger	tygrys
tiger	tiger
totally	totalnie
totally	całkowicie
concentration	stężenia
concentration	koncentracja
concentration	stężenie
sing	sing
sing	śpiewaj
rocket	rakietę
rocket	rakiety
rocket	rakieta
electricity	elektrycznej
electricity	elektryczność
shadow	cieniu
shadow	cienia
shadow	shadow
shadow	cień
boxing	boksie
boxing	boks
senators	senatorów
doc	doc
stanford	stanford
machines	maszyny
vegas	vegas
saved	zapisano
saved	uratował
saved	zapisane
saved	zapisany
saved	zapisana
saved	zapisanych
jury	jury
jury	przysięgłych
calendar	terminarz
calendar	kalendarz
calendar	kalendarza
noble	noble
noble	szlachetnych
noble	szlachetne
noble	szlachetna
noble	szlachetny
tommy	tommy
guilty	winne
guilty	winna
guilty	winni
guilty	winny
leo	leo
affair	romans
affair	afera
handle	uchwyt
handle	rączka
extinct	wymarły
responded	odpowiedział
responded	odpowiedziało
shares	akcje
shares	udostępnienia
shares	udziały
scotia	scotia
manufacturer	wytwórca
manufacturer	producent
manufacturer	producenta
tales	opowieści
implementation	realizacji
implementation	realizacja
implementation	wdrożenie
implementation	wykonanie
implementation	wdrażanie
truck	ciężarówkę
truck	truck
truck	ciężarówki
truck	ciężarówka
spelling	pisowni
item	przedmiot
item	pozycja
item	element
load	obciążenie
load	obciążenia
load	ładunek
customers	klienci
customers	klientów
adds	doda
adds	dodaje
spaces	przestrzenie
cap	cap
cap	czapka
orphaned	osieroconych
ferry	prom
ferry	promie
ferry	promy
prefer	wolę
push	push
lie	kłamstwo
lie	kłamać
berkeley	berkeley
lebanon	liban
lebanon	libanu
madison	madison
throne	tronu
throne	tron
throne	tronie
lion	lwa
lion	lew
retrieved	odzyskane
manor	dwór
manor	manor
promoting	promowanie
saudi	saudyjskiej
serial	serial
serial	seryjny
serial	seryjne
abroad	zagranicą
abroad	zagranicy
rogers	rogers
lights	światła
grandfather	dziadku
grandfather	dziadek
concerts	koncerty
elder	starsza
elder	starszy
renaissance	renesansu
uniform	jednolite
uniform	jednolita
uniform	uniform
uniform	jednolity
uniform	mundur
chase	gonić
chase	pogoń
chase	pościg
chase	chase
aka	alias
aka	aka
computers	komputery
computers	komputerów
brisbane	brisbane
susan	susan
susan	zuzia
susan	zosia
raymond	raymond
raymond	raymonda
flower	kwiat
flower	kwiaty
flower	kwiecie
flower	kwiatek
col	col
thai	tajski
disaster	katastrofy
disaster	katastrofa
disaster	klęska
survive	przetrwać
survive	przeżyć
clothing	ubrania
clothing	odzież
clothing	ubranie
murphy	murphy
sharp	ostre
sharp	sharp
sharp	ostry
sharp	ostra
explains	wyjaśnia
explains	tłumaczy
yugoslavia	jugosławii
buddhist	buddyjskich
publicly	publicznie
meat	mięsa
meat	mięso
literally	dosłownie
spam	spamu
spam	spam
telephone	telefon
moral	moralny
moral	morał
moral	moralne
moral	moralność
sung	sung
partially	częściowo
lawyers	prawnicy
lawyers	prawników
lawyers	adwokatów
lawyers	adwokaci
interviews	przesłuchania
interviews	wywiady
brunswick	brunswick
radar	radar
spending	wydawanie
spending	wydatki
grove	grove
tea	herbaty
tea	herbatka
tea	herbata
elite	elita
elite	elity
bright	jasny
bright	jasno
improving	poprawa
improving	poprawę
improving	poprawy
sierra	sierra
heaven	niebo
heaven	niebiosa
heaven	heaven
heaven	niebie
heaven	nieba
athlete	lekkoatleta
athlete	sportowiec
aspect	aspekty
aspect	aspekt
answers	odpowiedzi
ted	ted
consumer	konsumentów
consumer	konsumenci
consumer	konsument
consumer	konsumenta
funded	finansowane
funded	finansowany
exclusive	wyłączność
exclusive	ekskluzywne
exclusive	ekskluzywny
exclusive	wyłączne
ibn	ibn
manuel	manuel
allies	sojuszników
allies	sojusznikami
reviewer	kontrolera
missile	pocisk
missile	rakieta
mechanism	mechanizm
mechanism	mechanizmy
mechanism	mechanizmu
helen	helena
helen	helen
withdrawn	wycofano
withdrawn	wycofane
withdrawn	cofnięte
withdrawn	wycofany
intention	intencją
intention	intencje
intention	zamiar
mini	mini
casualties	ofiar
casualties	ofiary
establishing	ustanawianie
establishing	ustanawiające
diseases	choroby
diseases	chorób
rhythm	rytm
rhythm	rytmu
pat	pat
catch	połów
catch	złap
catch	złapać
catch	łap
poll	ankieta
poll	ankiety
poll	ankietę
deck	pokładzie
deck	pokład
newcastle	newcastle
antarctic	antarktyki
leeds	leeds
lasted	trwało
lasted	trwała
ranges	zakresy
ranges	przedziały
ordinary	zwykły
ordinary	zwyczajne
ordinary	zwykłych
ordinary	zwykła
ordinary	zwyczajny
ordinary	zwykłe
insects	owadów
insects	owady
suffering	cierpienia
suffering	cierpienie
flash	błysk
flash	flash
worship	kult
boundaries	granice
boundaries	granic
blind	ślepe
blind	niewidomy
blind	ślepy
blind	ślepa
pakistani	pakistanu
assuming	zakładając
assuming	przyjmując
interstate	międzystanowej
patterns	wzory
patterns	schematy
patterns	wzorce
arrangement	układ
arrangement	porozumienie
globe	globe
honours	wyróżnieniem
gross	brutto
gilbert	gilbert
gradually	stopniowo
managing	zarządzanie
experiment	eksperyment
radical	radykalne
radical	radykalnie
gov	gov
legs	nogi
legs	nóżki
legs	nóg
opponent	przeciwnika
opponent	przeciwnikiem
opponent	przeciwnik
diameter	średnicy
diameter	średnica
supplies	dostawy
supplies	zaopatrzenie
supplies	zapasy
pitch	pak
pitch	rzut
pitch	boisko
utility	przydatność
utility	użyteczności
opponents	przeciwnicy
opponents	przeciwników
regime	reżim
revised	poprawiony
revised	zmienione
revised	poprawione
genera	rodzaje
genera	rodzajów
diplomatic	dyplomatycznych
diplomatic	dyplomatyczne
diplomatic	dyplomatyczny
diplomatic	dyplomatycznej
seal	pieczęć
gregory	grzegorz
corresponding	odpowiadający
corresponding	odpowiadające
corresponding	odpowiadających
corresponding	odpowiadająca
concepts	koncepcji
concepts	pojęcia
concepts	koncepcje
concepts	pojęć
sword	miecz
purple	purpurowe
purple	fioletowy
purple	purpurowy
purple	fioletowe
pending	oczekiwanie
virus	wirusów
virus	wirus
virus	wirusy
virus	wirusa
populations	populacji
populations	ludność
populations	populacje
bull	byka
bull	byk
bull	bull
drummer	perkusista
presents	prezentów
presents	przedstawia
presents	prezentuje
presents	prezenty
holland	holandii
holland	holland
holland	holandia
bias	uprzedzenia
merger	fuzja
merger	połączenie
merger	łączenie
remote	zdalne
remote	zdalnego
remote	odległy
remote	pilot
sean	sean
sean	seana
messages	komunikaty
messages	wiadomości
rebellion	buntu
rebellion	rebelii
rebellion	bunt
premiere	premierę
premiere	premiera
premiere	premiery
physician	medyk
physician	lekarza
physician	lekarz
victim	ofiarą
victim	ofiary
victim	ofiara
con	con
cloud	chmura
cloud	chmury
cloud	cloud
angels	anioły
angels	aniołowie
angels	aniołki
angels	aniołów
noise	hałas
noise	hałasy
noise	hałasu
noise	szum
heading	kierunek
duo	duet
duo	duo
beer	piwa
beer	piwko
beer	piwo
palestinian	palestyńskich
copper	miedzi
copper	miedź
jurisdiction	właściwość
jurisdiction	jurysdykcji
jurisdiction	jurysdykcja
implemented	zrealizowane
implemented	wdrożone
implemented	wprowadzone
improvements	poprawa
improvements	udoskonalenia
improvements	ulepszenia
improvements	poprawy
improvements	doskonalenie
improvements	usprawnienia
ski	narty
ski	ski
hms	hms
loop	pętli
loop	pętla
drum	beczka
drum	bęben
drum	bębny
dramatic	dramatyczne
dramatic	dramatycznie
dramatic	dramatyczny
saskatchewan	saskatchewan
earthquake	trzęsienie
rhode	rhode
hat	czapka
hat	kapelusz
requirement	wymóg
requirement	wymaganie
den	den
tanks	zbiorniki
tanks	czołgi
tanks	cysterny
presidents	prezydentów
presidents	przewodniczących
presidents	prezydenci
societies	społeczeństw
societies	społeczeństwa
min	min
alcohol	alkoholu
alcohol	alkohol
dominated	zdominowany
sang	śpiewała
sang	sang
sang	śpiewał
eat	jedz
eat	jeść
graphics	grafiki
graphics	grafika
asp	asp
coffee	kawa
coffee	kawy
coffee	kawie
chancellor	kanclerz
destroy	zniszczyć
tons	ton
cruz	cruz
warsaw	warszawa
connections	znajomości
connections	powiązania
connections	połączenia
rush	pośpiech
rush	rush
heights	wysokości
heights	heights
playstation	playstation
outcome	rezultat
outcome	wynik
cardinals	kardynałowie
fill	wypełnij
fill	wypełnić
recipient	odbiorca
recipient	odbiorcy
correctly	poprawnie
correctly	prawidłowo
traditions	tradycja
traditions	tradycji
traditions	tradycje
fundamental	fundamentalne
fundamental	podstawowych
fundamental	zasadnicza
thin	szczupła
thin	cienkie
thin	cienka
thin	chudy
thin	cienki
chan	chana
chan	chan
resolved	rozwiązany
resolved	rozwiązana
resolved	rozwiązane
mario	mario
departments	departamentów
departments	działy
dame	dame
shield	tarcze
shield	osłony
shield	tarcza
shield	osłona
shield	tarczy
fighters	zawodnicy
fighters	myśliwce
fighters	wojownicy
fighters	bojowników
ivan	ivan
ivan	iwan
writings	pisma
bosnia	bośni
bosnia	bośnia
sentenced	skazany
sentenced	skazana
sentenced	skazani
violent	gwałtowne
violent	przemoc
violent	przemocy
violent	brutalny
violent	gwałtowny
harbour	harbour
margin	marża
margin	marży
margin	margines
auckland	auckland
postal	pocztowy
postal	pocztowych
postal	pocztowe
pirates	piraci
pirates	piratów
collective	zbiorowego
collective	zbiorowe
diesel	diesel
diesel	diesla
liberation	wyzwolenia
liberation	wyzwolenie
confederate	konfederatów
devil	diabła
devil	diabeł
activists	działaczy
activists	aktywistów
sultan	sultan
rider	motocyklista
rider	rider
rider	jeździec
amazon	amazon
florence	florencja
marc	marca
marc	marc
arnold	arnold
shah	shah
shah	szach
reduction	obniżka
reduction	redukcja
reduction	zmniejszenie
contents	treść
contents	zawartości
contents	zawartość
genetic	genetyczna
genetic	genetyczny
genetic	genetyczne
genetic	geny
somerset	somerset
locally	miejscowo
locally	lokalnie
milk	mleka
milk	mleko
romance	romans
romance	romanse
romance	romansu
intellectual	intelektualnej
latino	latino
mason	masona
mason	mason
pete	pete
advisory	doradczego
advisory	doradcze
arbitration	arbitrażu
interface	interfejs
interface	interfejsu
hitler	hitlera
hitler	hitler
default	domyślną
default	domyślny
default	domyślnie
default	domyślne
sheffield	sheffield
departure	wyjazd
departure	wylot
departure	odjazd
departure	odlot
hindi	hindi
anglican	anglikański
suggesting	sugeruje
mistake	błąd
mistake	pomyłka
embassy	ambasady
embassy	ambasadzie
embassy	ambasada
murdered	zamordowany
murdered	zamordowana
sox	sox
sleep	śpi
sleep	spać
suspended	zawieszona
suspended	zawiesił
suspended	zawieszone
suspended	zawieszony
sum	sum
sum	sumę
sum	sumy
sum	kwota
sum	suma
mythology	mitologia
mythology	mitologii
bengal	bengalu
confusion	niejasności
confusion	zamęt
confusion	zamieszanie
confusion	zakłopotanie
oscar	oscar
oscar	oskara
oscar	oskar
programmes	programów
programmes	programy
therapy	terapie
therapy	leczenie
therapy	terapię
therapy	terapii
therapy	terapia
occasion	okazja
exposed	wystawione
exposed	wystawiony
exposed	narażonych
assisted	wspomagana
possession	posiadanie
possession	posiadania
defend	bronić
devoted	oddany
devoted	oddanych
devoted	poświęcony
devoted	oddani
devoted	oddana
graphic	grafiki
graphic	graficzny
graphic	grafika
graphic	graficzne
milwaukee	milwaukee
informed	poinformowała
informed	poinformował
informed	poinformowany
informed	poinformowana
anonymous	anonimowy
anonymous	anonimowych
anonymous	anonimowe
reverse	odwrócić
soap	mydło
soap	mydła
territorial	terytorialnej
territorial	terytorialna
territorial	terytorialne
lisa	lisy
lisa	lisa
lisa	lisie
paulo	paulo
northwestern	northwestern
playoffs	playoffs
boss	szef
boss	szefie
nasa	nasa
quoted	notowane
byzantine	bizantyjskie
idaho	idaho
poster	plakatu
poster	plakat
poster	plakaty
geographic	geograficznego
geographic	geograficzne
geographic	geograficzna
geographic	geograficzny
rebounds	zbiórek
congo	kongo
congo	konga
venture	przedsięwzięcie
venture	venture
worse	gorzej
worse	gorszy
worse	gorsze
restricted	ograniczony
restricted	ograniczona
restricted	zastrzeżone
restricted	ograniczone
doors	drzwi
naming	nazewnictwa
situations	sytuacje
instructions	instrukcje
instructions	instrukcji
instructions	instrukcja
sullivan	sullivan
sullivan	sullivana
tables	stoły
tables	tabele
leaf	liści
leaf	liść
shoot	strzelać
substitute	zastępstwo
substitute	zastąpić
restaurants	restauracje
contributor	współautora
errors	błędy
errors	błędów
framework	ramy
rocky	rocky
kerala	kerala
shakespeare	szekspira
shakespeare	shakespeare
shakespeare	szekspir
quantum	kwantowa
quantum	kwantowej
immigration	imigracji
immigration	imigracja
mirror	lustro
mirror	lusterko
certified	certyfikat
certified	kwalifikowanego
assets	majątek
assets	aktywów
assets	aktywa
potentially	potencjalnie
presentation	prezentacja
presentation	prezentacji
presentation	prezentacje
cotton	bawełnę
cotton	bawełny
cotton	bawełna
cotton	cotton
sitting	siedzenie
sitting	siedzący
sitting	siedzi
tournaments	turnieje
syndrome	syndrom
checked	sprawdzona
checked	sprawdzony
checked	sprawdziłem
checked	sprawdzone
sourcing	pozyskiwanie
journalism	dziennikarstwo
upload	dodawanie
upload	prześlij
upload	przesyłanie
unsuccessful	nieudane
unsuccessful	nieskuteczne
towers	wież
towers	wieże
conductor	dyrygent
hospitals	szpitale
bone	kość
bone	kości
essex	essex
wellington	wellington
ideal	idealna
ideal	idealne
ideal	ideał
ideal	idealny
raw	surowy
raw	surowego
raw	surowe
raw	surowa
sharing	podziału
sharing	udostępnienie
sharing	udostępnianie
labels	etykiety
leonard	leonarda
leonard	leonard
watson	watson
governors	gubernatorów
governors	prezesów
posting	publikowanie
harvey	harvey
harvey	harveya
bases	bazy
bases	podstawy
hello	witam
hello	cześć
rabbi	rabina
rabbi	rabin
hardware	sprzętu
hardware	sprzęt
monster	potwór
monster	monster
monster	potwory
pitcher	dzban
pitcher	dzbanek
pitcher	miotacz
emphasis	podkreślenie
emphasis	nacisk
recovery	odzyskanie
recovery	odzysk
recovery	odzyskiwanie
recovery	odzysku
respond	odpowiedz
aaron	aaron
aaron	aarona
qualification	kwalifikacje
qualification	kwalifikacji
organic	organicznych
organic	organiczne
organic	ekologiczna
organic	organiczny
organic	ekologiczne
exposure	narażenia
exposure	ekspozycja
exposure	narażenie
palestine	palestyny
thoughts	mysli
thoughts	myśli
thoughts	przemyślenia
maurice	maurice
immigrants	imigrantów
immigrants	imigranci
variant	wariant
variant	odmiana
lap	okrążenie
lap	kolanach
lap	okrążenia
legitimate	uzasadnione
legitimate	legalnie
legitimate	legalne
autonomous	autonomiczne
autonomous	autonomicznych
autonomous	autonomiczny
wallace	wallace
succession	dziedziczenia
throw	rzuć
throw	rzut
monday	poniedziałek
reserves	rezerwy
reserves	rezerw
donated	przekazał
increases	zwiększa
increases	podwyżki
kid	dzieciak
kid	kid
guidance	przewodnictwo
guidance	wytyczne
delivery	dostawa
delivery	przesyłka
delivery	dostarczanie
delivery	dostawy
joan	joan
joan	joanna
slave	niewolnika
slave	niewolnicy
slave	niewolnik
slave	niewolnikiem
feedback	opinia
feedback	opinię
feedback	opinie
columbus	columbus
stones	kamienie
manage	zarządzanie
manage	zarządzać
cgi	cgi
initiated	rozpoczęty
initiated	wszczęła
initiated	rozpoczęte
initiated	rozpoczęta
printing	druk
printing	druku
printing	drukowanie
variable	zmienna
variable	zmiennej
variable	zmienne
variable	zmienny
theology	teologii
todd	todda
todd	todd
parameters	parametrów
parameters	parametry
traveled	podróżował
canton	canton
han	hana
han	han
reed	reed
celtic	celtyckie
characteristic	cecha
characteristic	charakterystyczne
commanded	dowodził
searching	szukanie
inappropriate	niewłaściwe
inappropriate	niestosowne
inappropriate	niewłaściwa
inappropriate	nieodpowiednie
switch	przełącznik
switch	zamiana
ties	więzi
ties	więzy
tube	rurki
tube	rurka
otto	otto
debt	długi
debt	długu
debt	dług
debt	zadłużenie
outdoor	odkrytym
outdoor	odkryty
navigation	nawigacji
navigation	nawigacja
navigation	nawigacyjne
experts	specjaliści
experts	eksperci
experts	ekspertów
expensive	drogie
expensive	droga
expensive	drogo
expensive	kosztowne
expensive	drogi
tier	tier
gospel	ewangelii
gospel	gospel
newton	newtona
newton	newton
essays	wypracowania
essays	eseje
essays	esej
shanghai	szanghaju
conventional	konwencjonalne
conventional	konwencjonalnych
campaigns	kampanie
campaigns	kampanii
campaigns	kampaniach
formations	formacje
feelings	uczuć
feelings	odczucia
feelings	uczucia
bath	wanna
bath	kąpiel
bath	łazienka
venice	wenecji
venice	wenecja
#aaa	#aaa
cats	kotów
cats	kotki
cats	koty
variations	warianty
socks	skarpety
socks	skarpetki
connecting	podłączenie
connecting	łączące
connecting	łączenie
flood	powodzi
flood	powódź
documented	udokumentowane
custom	zwyczaj
custom	niestandardowych
custom	niestandardowe
custom	własny
touchdown	przyłożenie
touchdown	lądowanie
profession	zawód
layout	układ
layout	rozmieszczenie
academics	naukowców
settlers	osadników
merging	łączenie
sony	sony
competitors	konkurencja
competitors	konkurencyjne
competitors	zawodnicy
competitors	konkurenci
competitors	konkurentów
phillips	phillips
grass	trawę
grass	trawka
grass	trawy
grass	trawa
reservoir	zbiornik
artificial	sztuczna
artificial	sztuczny
artificial	sztuczne
tip	tip
tip	cynk
tip	wskazówka
prague	pradze
prague	praga
abu	abu
faces	twarze
guitars	gitary
laura	laura
laura	laury
laura	lauro
internationally	międzynarodowo
attacking	atakują
attacking	atakuje
johann	johann
dreams	snów
dreams	marzeń
dreams	marzenia
dreams	sny
hughes	hughes
suburb	przedmieścia
understood	rozumieć
specialized	wyspecjalizowane
specialized	specjalistyczne
warned	ostrzegł
pearl	perły
pearl	perła
pearl	pearl
chorus	chór
chorus	chóru
dependent	zależny
dependent	zależne
restrictions	ograniczeń
restrictions	ograniczenia
killer	zabójczy
killer	morderca
killer	zabójcze
killer	zabójca
oakland	oakland
trio	trio
influences	wpływy
influences	wpływów
blocking	zablokowanie
blocking	blokowanie
mtv	mtv
cattle	bydło
gear	bieg
