категория	категорія
суасо	суасо
подляски	підляський
сальса	сальса
джаннини	джанніні
гейзер	гейзер
пенитенциарной	пенітенціарної
цузе	цузе
сколари	сколарі
микротрубочки	мікротрубочки
вильярреаль	вільярреал
туннелях	тунелів
туннелях	тунелі
увс	увс
сулайман	сулейман
ваальса	ваальса
рабате	рабат
морони	мороні
стажер	тренувальна
надуманные	незграбний
куэйд	квейд
шпилька	шпилька
шютц	шюц
кролл	кроль
коннер	коннер
тахрир	тахрір
фокстрот	фокстрот
санатана	санатана
хурма	хурма
ненавидела	ненавиділа
шестиугольная	гексагональні
капер	корсари
поговорил	поговорили
поговорил	говорили
поговорил	розмовляла
лавиния	лавінія
букит	букіт
агиос	айос
гетц	гетц
оберлига	оберліга
валькирия	валькірія
белуши	белуші
ланч	ланч
ланч	обід
жирардо	жирардо
бион	біон
горечавка	тирлич
онтогенез	онтогенез
каталонцы	каталонці
рокировка	рокіровка
манс	манс
флобер	флобер
ситник	ситник
морелло	морелло
цанков	цанков
зажгли	літ
элгар	елгар
исламистских	ісламське
мальдини	мальдіні
тий	тій
лэндри	ландрі
сьенфуэгос	сьєнфуегос
эскишехир	ескішехір
шваб	шваб
чилоэ	чилое
иегова	єгова
полиньяк	поліньяк
почтительно	шанобливо
кэйси	кейсі
ротман	ротман
паритета	парність
дафни	дафна
винтаж	vintage
концентрические	концентричні
гараев	караєв
гревенмахер	гревенмахер
расстроена	засмучений
амид	аміди
бервик	бервік
тегнер	теґнер
барион	баріон
аморфный	аморфний
восклицательный	оклику
похоть	lust
кавала	кавала
хармон	гармон
заглембе	заглембє
гарланд	гірлянда
рдест	рдесник
скидка	знижки
скидка	знижка
вандея	вандея
дешам	дешам
бокова	бокова
щелчок	клацання
щелчок	клацання
щелчок	натисніть
щелчок	клік
бутрос	бутрос
агора	агора
локателли	локателлі
гаук	гаук
бессрочное	невизначений
тхеравада	тхеравада
шампейн	шампейн
децентрализация	децентралізація
атта	атта
разыскивается	хотів
разыскивается	захотіли
разыскивается	хотіли
разыскивается	хотіла
лапшу	локшина
малатья	малатья
сернан	сернан
уинтон	вінтон
навеса	перекриття
затопило	затоплених
амстел	амстел
пулау	пулау
коврики	потихеньку
скайлэб	скайлеб
кабаньяс	кабаньяс
мездра	мездра
джови	jovi
карловац	карловац
незабываемые	незабутні
незабываемые	незабутній
сноб	переносили
аэций	аецій
соссюр	соссюр
аполлинер	аполлінер
хватка	зчеплення
махаон	махаон
гуляли	йшли
гуляли	йшов
эйкен	айкен
брессон	брессон
сироту	сирота
осведомленности	обізнаність
восхищаться	милуватися
гетероциклические	гетероциклічні
линкольншире	лінкольншир
фитч	fitch
томпкинс	томпкінс
юппер	юппер
джавахарлала	джавахарлал
кадуна	кадуна
детка	немовля
детка	малятко
детка	дитина
детка	кохана
детка	дітки
халс	галс
ревматоидный	ревматоїдний
микроконтроллер	мікроконтролер
куэста	куеста
сонч	сонч
ранс	ранс
ананас	ананас
орельяна	орельяна
изучаю	вчиться
изучаю	навчається
изучаю	навчання
нобуюки	нобуюкі
пальчатокоренник	зозульки
рапс	ріпак
электрофорез	електрофорез
меняющийся	підміна
грайфсвальд	грайфсвальд
тетраэдр	тетраедр
мэйнард	мейнард
политех	політех
квитанции	надсилати
вулканизма	вулканізм
благородно	благородний
благородно	благородні
синюха	синюха
теряем	втрати
теряем	втрачаємо
теряем	програш
таргариен	таргарієн
нижестоящих	підпорядкувати
исе	ісе
графф	графф
якобссон	якобссон
подкупил	підкупив
аденома	аденома
хина	hina
курессааре	курессааре
ацидоз	ацидоз
шеху	шеху
вегетативного	вегетативне
парапет	парапет
лоджия	лоджія
борегар	борегар
брэнсон	бренсон
фабриано	фабріано
мадмуазель	мадемуазель
мерано	мерано
автофокус	автофокус
пенедес	панадес
андижане	андижан
пиццу	піца
филби	філбі
кестнер	кестнер
гюнцбург	гюнцбург
тронут	відчували
вышитые	вишиванки
сааринен	саарінен
контрабанду	контрабанда
контрабанду	контрабанда
контрабанду	контрабанду
кандида	candida
левитт	левітт
хамди	хамді
факториал	факторіал
приостановка	пауз
стучать	тук
стучать	стук
морелли	мореллі
крог	крог
малу	малу
саагун	саагун
торелли	тореллі
клингер	клінгер
евле	євле
нарды	нарди
маюми	маюмі
шиле	шіле
морпехи	вмс
ожидаем	очікується
триптофан	триптофан
эдриен	адріан
ростан	ростан
всеобъемлющего	комплексне
всеобъемлющего	включно
всеобъемлющего	включено
медсестер	медсестри
задницу	зад
виллибальд	віллібальд
хох	hoch
проглотил	забрала
смыть	злив
смыть	змити
велотрек	велотрек
виньи	віньї
спитцер	спітцер
аутсайдера	чужа
легирования	легування
филлах	філлах
притворяться	вдавати
килер	кілер
дюрренматт	дюрренматт
реляционная	реляційна
люссак	люссак
привлекательно	привабливою
привлекательно	привабливий
привлекательно	приваблива
привлекательно	привабливим
тюрбе	тюрбе
лона	лона
статей}}	статей}}
статей}}	статті}}
борхардт	борхардт
доррит	дорріт
фреско	фреско
гэмбл	gamble
остра	остра
разжечь	яже
сволочи	покидьки
сволочи	виродки
такаудзи	такаудзі
кардуччи	кардуччі
лэрд	laird
ладино	ладіно
кречет	кречет
букеты	букети
аменемхет	аменемхет
геккель	heckel
кальян	кальян
нитирэн	нітірен
мезо	мезо
лансароте	лансароте
рината	рінат
микрометров	мікрометр
трактирщик	господар
шипка	шипка
авр	авр
виттен	віттен
эшенбах	ешенбах
экспортеров	експортерів
финчер	фінчер
тетис	тетіс
живите	жити
живите	live
живите	наживо
живите	живу
живите	трансляція
вердене	верден
мацуда	мацуда
мтп	icc
рейдеры	raiders
бронхи	бронхи
мазар	мазарі
триплет	трійки
узколистный	angustifolium
русудан	русудан
винценты	лютославський
патмос	патмос
липинский	липинський
чиано	чіано
месснер	месснер
ларга	ларга
обречен	приречені
обречен	приречений
метрополис	метрополіс
рекурсия	рекурсії
многоклеточные	багатоклітинні
мул	mule
этамп	етамп
ларош	ларош
мечтатель	dreamer
рааб	рааб
мунтяну	мунтяну
дати	даті
фог	фог
шрётер	шретер
гениально	блискуче
гениально	геніально
гениально	казково
гениально	геніально
гениально	геній
гениально	вишукано
дебрях	заброди
видор	відор
генотип	генотип
уитман	вітмен
сумасшествие	шалено
сумасшествие	шалені
сумасшествие	скажений
сумасшествие	шалений
сумасшествие	божевілля
делчев	делчев
призываем	захочеться
призываем	закликаю
запугивание	цькування
запугивание	залякування
джайпур	джайпур
карнобат	карнобат
эваристо	еварісто
лестно	потрібними
фиктивные	уявному
кембрийского	кембрійський
скрываю	ховався
скрываю	ховається
скрываю	приховування
хаттусили	хаттусілі
нюландер	nylander
главк	главк
дуррани	дуррані
келсо	келсо
ветчина	ам
топологическая	топологічний
автобан	автобан
шангри	shangri
движимого	рухомі
остыть	перепочити
остыть	безтурботно
пожирает	пожирає
ревизоры	аудиторів
чапек	чапек
герр	герр
жопа	козел
эстес	естес
добрич	добрицька
камински	камінський
штокхаузен	штокгаузен
агрон	агрон
лодзинский	лодзький
празднований	відзначенні
дьяволов	дияволи
джинны	джинн
гриссом	гріссом
зоопланктона	зоопланктон
азнавур	азнавур
пирло	пірло
кольчатая	кільчаста
фрашери	фрашері
дензел	дензел
реколета	реколета
амати	аматі
подпространства	підпростір
цветочек	квітки
цветочек	квітка
потливость	піт
наха	наха
трехо	трехо
пулен	пулен
харден	гарден
альдегида	альдегіди
масамунэ	масамуне
мюриэл	мюріел
крипке	кріпке
такса	такса
микробы	мікроби
валлон	валлон
бушеми	бушемі
смеет	закладі
вывих	ковзання
неджд	неджд
карбальо	карбальйо
прическа	зачіска
каско	casco
ходатайств	галочки
миллиметрах	міліметрах
этология	етологія
серафин	серафін
фифи	фі
коберн	коберн
ремингтон	remington
эпифиты	епіфіти
говно	лайно
говно	дідько
слёнски	шльонський
тза	mal
пегг	пегг
ланц	ланц
подсознание	підсвідомість
карак	карак
психофизиология	психофізіологія
стэнвик	стенвік
авторитарных	авторитарна
клаф	клаф
бролин	бролін
туччи	туччі
кампанелла	кампанелла
требине	требіньє
камфорное	камфора
разград	разград
бейер	байєр
ставрос	ставрос
бакст	бакст
брауде	брауде
снс	sna
кунти	кунті
бурдон	бурдон
солана	солана
тагальский	тагальська
грана	грана
минкус	мінкус
волынки	волинка
шашлык	кебаб
диуф	діуф
ульвеус	ульвеус
небезопасно	небезпечні
небезопасно	небезпечне
раздавить	близьке
раздавить	попасти
раздавить	визнають
раздавить	крах
бескиды	бескиди
покорно	іншими
интернационализм	інтернаціоналізм
иракцы	іракський
гейнор	гейнор
вертер	вертер
поговорили	поговорили
поговорили	говорили
поговорили	розмовляла
денч	денч
синапсиды	синапсиди
молох	молох
невроз	невроз
гондор	гондору
пембертон	пембертон
ятрышник	зозулинець
интернирования	інтернування
чампи	чампі
ленуар	ленуар
метафизический	метафізичний
захватывающие	захоплюючий
альтруизм	альтруїзм
кониси	конісі
робкий	боязкий
пинтер	пінтер
преториус	преторіус
жилеты	тактичні
книн	кнін
каннибал	cannibal
велозу	велозу
проливает	проливає
пополо	пополо
броснан	броснан
тревожит	бентежить
умиротворение	умиротворення
бежевый	бежевий
реньо	реньо
селдон	селдон
арнсберг	арнсберг
глюкокортикоиды	глюкокортикоїди
тетово	тетово
клинопись	клиноподібна
ползучий	повзучий
бамбанг	бамбанг
чертов	маразм
сероватая	canescens
сфокусироваться	фокус
сфокусироваться	фокусування
сфокусироваться	focus
учись	дізнатися
учись	вчити
учись	вчитись
учись	навчитися
новициат	новіціат
формуляр	форму
формуляр	форма
бэрроу	барроу
компаоре	компаоре
тригонометрия	тригонометрія
аурел	аурел
вини	звинувачувати
вини	гідні
вини	звинуватити
псориаз	псоріаз
стоматит	стоматит
ванная	туалет
свидетелям	свідки
шиваджи	шиваджі
аниш	аніш
слай	хитрий
юнгер	юнгер
дэткор	дезкор
графен	графен
песоа	пессоа
лимфатической	лімфи
майнер	шахтар
ремарк	ремарк
плятер	константин
дунаец	дунаєць
титания	титанія
лхоцзе	лхоцзе
реактивность	реагування
шербрук	шербрук
партридж	barbara
грийе	ґріє
горбатая	горбата
напряженными	напруженні
раума	раума
плауэн	плауен
беотия	беотія
мёбиус	мебіус
вестон	weston
учимся	навчання
осужденным	засуджений
вестерплатте	вестерплатте
нетании	нетанья
кладовой	комора
латте	лате
яла	яла
дарбу	дарбу
надежная	надійний
надежная	надійне
пострижение	постриження
крак	крак
полифония	поліфонія
фуртадо	фуртаду
четырнадцатой	чотирнадцята
формальдегид	формальдегід
чобану	чобану
инвестирование	інвестувати
инвестирование	інвестування
инвестирование	інвестиції
макросы	макросів
редьярд	редьярд
корицы	кориця
гемолитическая	гемолітична
биогеография	біогеографія
слушаться	дотримуватись
приостановление	підвіска
приостановление	призупинення
седин	седін
карамель	карамель
домогательства	переслідування
маск	masque
реконкиста	реконкіста
элегантность	елегантність
горня	горня
анаконда	анаконда
сыроежка	сироїжка
науман	naumann
хандке	гандке
виггам	віггам
эллипсоид	еліпсоїд
фик	fec
голсуорси	голсуорсі
экк	eck
пршибрам	пршибрам
имхотеп	імхотеп
ойстрах	ойстрах
вазов	вазов
хайман	мінські
проницательный	проникливий
импровизировать	імпровізувати
сабатье	сабатьє
ванден	vanden
мордор	мордору
мордор	мордор
бэколл	беколл
цельс	цельс
нюрбургринга	нюрбургринг
патогенов	патогенів
дре	dre
кастийон	кастійон
блюдце	тарілка
блюдце	блюдце
эредия	ередіа
канавезе	канавезе
струма	струма
фридель	фрідель
обожал	обожнювали
уронил	кинули
уронил	скинули
бдр	бдр
эверглейдс	еверглейдс
сперму	сперматозоїди
никлаус	ніклаус
сфатул	сфатул
маккорд	маккорд
бэйл	бейл
эньян	еньян
вермеер	вермер
заточить	різкість
заточить	закрили
переигровки	повтори
боатенг	боатенг
эзоп	езоп
юэчжи	юечжі
веревка	мотузку
веревка	нитка
веревка	мотузка
веревка	мотузки
девка	дівка
лоренцетти	лоренцетті
браконьерство	браконьєрство
запросила	надійшов
запросила	звертався
запросила	запит
махапрабху	махапрабгу
спиро	спіро
мирандола	мірандола
памплоне	pamplona
вайн	vine
бейлин	бейлін
лемберг	lemberg
довериться	довіра
конголезских	конголезький
ринне	рінне
лилиенталь	лілієнталь
джейхан	джейхан
инти	інті
пошив	пошиття
пошив	шиття
такамори	такаморі
викернес	вікернес
выпуклость	обшивка
свон	лебідь
гольбейн	гольбейн
ёсимото	йосімото
лексикография	лексикологія
помпео	батоні
мерцание	поготів
джиа	gia
ройтлинген	ройтлінген
сбалансированное	збалансований
клодель	клодель
радостная	веселі
радостная	радісного
радостная	весела
радостная	радісним
мант	мант
пализа	паліза
раковине	потопити
алифатические	аліфатичні
стриндберг	стріндберг
домб	домб
#как	#як
#как	#як
анестезиолог	анестезіолог
блумфонтейн	блумфонтейн
извор	ізвор
чекки	чеккі
заслуживал	заслужена
заслуживал	заслужив
заслуживал	заслужили
агенобарб	агенобарб
альдобрандини	альдобрандіні
апатит	апатит
флирт	флірт
арсиноя	арсіноя
июл	august
прагматизм	прагматизм
митоз	мітоз
лёррах	леррах
бод	под
луксор	луксор
влатко	влатко
носферату	носферату
камикава	камікава
корибут	корибут
джидде	джидда
гамбургер	гамбургер
бокалы	окуляри
лаэ	лае
кива	ігорович
напряженно	інтенсивний
напряженно	інтенсивно
парацельс	парацельс
властная	боссі
аксарай	аксарай
воплощают	втілити
шардоне	шардоне
сиамские	сіамська
монтт	монтт
страуд	страуд
аюб	аюб
плут	зіп
малахит	малахіт
гематология	гематологія
кирхгоф	кірхгоф
картошку	картопля
басараб	басараб
аста	аста
малкович	малкович
минометы	мінометів
каетан	тил
светятся	напруження
светятся	сяйво
бериша	беріша
нойдорф	нойдорф
кипарисовые	кипарисові
джоуль	джоуль
спасители	рятівники
собираю	збір
собираю	збирання
балотелли	балотеллі
послушным	слухняним
молилась	молилися
молилась	молився
олесунн	олесунн
утонуть	затопили
утонуть	втопити
тмин	кмин
стильный	стильний
мартуни	мартуні
хасанова	гасанов
пиццерии	піцерії
пиццерии	піцерія
поднос	лотка
поднос	лоток
аффинная	афінна
аттал	аттал
лепешки	пончики
маастрихте	маастрихтський
норонья	норонья
вздох	зітхання
презерватив	презерватив
уорвик	ворік
задерживаться	тримається
самарас	самарас
фаустина	ковальська
уил	віл
иполито	іполіто
менелик	менелік
мазин	мезін
швац	швац
ипр	іпр
горне	горна
мостаре	мостар
трани	трані
улыбаться	посмішка
улыбаться	усмішка
поверила	повірила
поверила	вірив
поверила	здавалось
поверила	вірила
поверила	вірили
определенности	впевненості
онофрио	онофріо
мочегонное	діуретики
зволен	зволен
барометр	барометр
минуций	мінуцій
хамон	амон
эйке	ейке
бифуркации	біфуркація
повторите	повторювати
повторите	повторити
повторите	повторюю
повторите	повторення
лорейн	лорейн
сокровенное	небачені
сокровенное	непомітно
чез	чез
целуй	поцілунок
целуй	kiss
морисон	морісон
барб	барб
негус	негус
вулли	вуллі
морфема	морфема
гравина	гравіна
шельда	шельда
соски	соски
кеттеринг	кеттерінг
селфи	селфі
селфи	селфі
гюссинг	гюссінг
шикарная	неперевершений
свендсен	свендсен
экстралига	екстраліга
борат	борат
ньют	тритон
курсель	курсель
пунакха	пунакха
презумпцию	презумпція
слеп	blind
слеп	осліп
слеп	сліпий
слеп	сліпих
слеп	сліпим
клерво	клерво
курильщика	курець
анук	анук
риордан	ріордан
водонепроницаемыми	водонепроникні
брунеллески	брунеллескі
эндшпиль	endgame
живков	живков
исландцев	ісландці
позолота	позолота
таддео	таддео
гёппинген	геппінген
сокаль	сокаль
иванка	іванка
сандзё	сандзьо
апо	apo
катушке	розвантаження
бруна	бруна
койву	койву
молинари	молінарі
сжать	стиснути
клодий	клодій
рудра	рудра
ассоциативных	асоціативний
трансепт	трансепт
звездное	зоряне
нападавшего	утруднення
конкисты	conquista
мрп	mrp
майонез	майонез
майонез	майо
айала	аяла
пергамский	пергамський
аррасе	аррас
авеста	авеста
вяйке	вяйке
руэда	руеда
уру	уру
хали	халі
кампанья	кампанья
масис	масіс
калека	каліка
калека	кривий
трубадуры	troubadours
киноварь	кіновар
потрясающие	яскраво
уусимаа	уусімаа
тотем	тотем
коринн	корінна
бири	бірі
маттерсбург	маттерсбург
сади	саді
эпидермис	епідерміс
обезьянка	мавпа
обезьянка	monkey
хогарт	хогарт
марионетка	ляльковий
мартинсон	мартінсон
микен	мікени
фрайзинг	фрайзінг
виланд	віланд
бесит	дратує
оуян	оуян
бьется	ритми
бьется	доль
вентимилья	вентімілья
рукопожатие	рукостискання
молочайные	молочайні
полорогие	бикові
бёрр	бурр
снимаем	зйомки
снимаем	знімати
снимаем	доходить
снимаем	знімаю
макконнелл	макконнелл
даро	даро
паланга	паланга
своге	своге
журдан	журдан
аво	аво
джива	джива
нкрума	нкрума
уинтроп	вінтроп
рьё	ріє
ромина	роміна
серенгети	серенгеті
нёвиль	невіль
фантазировать	фантазією
метаксас	метаксас
лош	лош
пирожные	торти
пирожные	тістечка
мемнон	мемнона
корректирует	налаштовує
эстерсунд	естерсунд
стреляй	shoot
стреляй	стріляти
стреляй	стріляй
дутра	дутра
всеобъемлющий	комплексне
тио	tio
беженец	біженців
остеопороза	остеопороз
марчиано	марчіано
кватроченто	кватроченто
насри	насрі
патанджали	патанджалі
силос	силос
причинность	причинність
рекомендуем	порадити
рекомендуем	рекомендувати
бурачниковые	шорстколисті
делос	делос
рейни	рейні
рекурсивный	рекурсивний
рекурсивный	рекурсивно
бородавки	бородавки
томлинсон	томлінсон
йорам	йорам
доброкачественная	доброякісна
ампутировали	ампутованими
клегг	клегг
пемба	пемба
понг	pong
калек	каліки
серги	сержі
дольны	дольни
раппа	рапп
родопи	родопи
тысячелистник	деревій
пайде	пайде
ненасыщенные	ненасичені
людвигсбург	людвігсбург
снейдер	снейдер
брава	брава
боаз	боаз
картошка	картоплю
картошка	картопля
картошка	картоплю
картошка	картопля
зачарованный	зачарована
зачарованный	зачарований
нибур	niebuhr
маквей	маквей
омоним	омоніми
серне	серне
фиброз	фіброз
мегги	меггі
праведные	праведний
шифротекст	шифротекст
моэн	моен
финансируемые	фінансується
финансируемые	фінансування
дюрен	дюрен
труро	труро
абвер	абвер
бочонок	бочку
бочонок	бочка
вегетарианец	вегетаріанець
преференций	уподобання
преференций	налаштування
преференций	вподобання
фонтенуа	фонтенуа
холбрук	голбрук
грубе	grube
вычета	дедукції
бакари	бакарі
благословен	блаженні
благословен	благословив
благословен	милостивий
благословен	blessed
влахи	волохи
грейнинг	ґрейнінґ
бурлеск	бурлеск
гпс	sbs
рискованно	ризиковано
томари	томарі
колер	колер
пешаваре	пешавар
слэйд	слейд
антипа	антипа
вадо	вадо
азиний	азіній
неймеген	неймеген
вулканизм	вулканологія
ужесточению	металів
селеш	селеш
суррогаты	замінники
лидо	лідо
коварной	підступний
каламата	каламата
суррогат	сурогат
лигуре	лігуре
витантонио	ліуцці
имагава	імаґава
тобрук	тобрук
вука	вук
метаболит	метаболіти
обонятельные	нюховий
мута	німий
емкость	потужність
емкость	спроможність
пенициллин	пеніцилін
обнять	обійми
измененные	змінений
измененные	змінено
измененные	змінене
измененные	змінені
брюкнер	брюкнер
фундаментализма	фундаменталізм
климт	клімт
тихонько	тихо
тихонько	тихенько
чанд	чанд
пунтаренас	пунтаренас
чучхе	чучхе
хироко	сакай
оукс	дуби
оукс	отой
эвмен	евмен
борд	борд
дарнелл	дарнелл
галлей	галлей
овидиу	овідіу
позвонок	хребці
спрингер	springer
дпп	дфс
думитреску	думітреску
шнурки	шнурки
обновленную	оновлено
обновленную	оновлений
обновленную	оновлені
недвед	недвед
эдмундо	едмундо
неоклассический	неокласичний
тимберс	балки
викрамадитья	вікрамадітья
шанлыурфа	шанлиурфа
тональный	тонів
веберна	веберн
зажимы	затискачі
танна	танна
хидака	хідака
алкоголики	анонімні
функционирующие	функціонування
фотометрии	фотометрія
рэпкор	репкор
бано	бано
уку	уку
перпиньян	перпіньян
лимоны	лимони
фонте	fonte
хьюма	гальм
мартинш	мартінс
латов	лат
хаг	haag
бернье	берньє
хунин	хунін
друид	друїди
ливадии	лівадія
гварнери	гварнері
заемщика	боржник
вийон	війон
ферте	ферте
несовершенной	недосконала
алкены	алкени
пуассон	пуассон
обожаю	обожнюють
плавтий	плавтій
пуническая	пунічна
ходоровский	ходоровський
шёнборн	шенборн
бялик	нахман
солоноватой	солонувата
улыбнись	посмішка
улыбнись	усмішка
термометры	термометри
бамбара	бамбара
шака	шака
деспина	деспіна
ясперс	ясперс
измеренная	вимірюється
хэтти	гетті
окситанский	окситанська
миятович	міятович
эвлия	евлія
сундин	сундін
чомбе	чомбе
чефалу	чефалу
гляциологии	гляціологія
кортона	кортона
дантист	стоматолога
дантист	стоматолог
монтескье	монтеск
ортогональная	ортогональна
микросекунд	мікросекунд
платеж	сплата
платеж	оплати
платеж	оплата
платеж	платіж
платеж	сплати
замосць	замостя
пористости	пористість
бубер	бубер
грахово	грахово
индейка	туреччина
понизили	образу
сердцевидная	серцелиста
гэп	geo
негеве	негев
стоик	терпіла
андраника	андранік
сегментации	сегментація
секки	секкі
гностицизм	гностицизм
питательный	поживна
киркпатрик	кіркпатрік
эльфийский	ця
кейтнесс	кейтнесс
боннар	боннар
лигатура	лігатура
поделились	спільну
поделились	поширив
поделились	спільні
поделились	поширили
поделились	спільний
ресниц	вія
ресниц	вії
вибратор	вібратор
талавера	талавера
снилось	наснився
каплун	каплун
альтамира	альтаміра
несторианство	несторіанство
апи	розширена
масштабируемость	масштабованість
вошь	воші
пуйи	пуї
шестнадцатой	шістнадцята
орнелла	орнелла
гортань	гортань
скатерти	скатертини
солгал	збрехав
солгал	брехав
самшит	самшит
йорма	йорма
трипура	тріпура
напряженная	напружений
поркаро	поркаро
риксдаг	риксдаг
аннапурна	аннапурни
стоматологические	зубний
голограмма	голограми
бодибилдер	бодібілдер
баррон	баррон
хостел	гуртожитку
серьезность	важливість
пакстон	пакстон
цветочки	квіти
узнаешь	впізнав
узнаешь	впізнала
узнаешь	впізнати
оряховица	оряховиця
грядущие	вдається
пуё	пуйо
аконкагуа	аконкагуа
аттрактор	атрактор
честертон	честертон
кракатау	кракатау
сандберг	сандберг
поймай	спіймати
поймай	зловити
поймай	встигнути
беккенбауэр	бекенбауер
хинин	хінін
кови	кові
ктк	стс
наемник	найманець
пенемюнде	пенемюнде
солнц	suns
сволочь	негідник
структурализм	структуралізм
аристобул	арістобул
маттиа	маттіа
андского	андійський
алейхем	алейхем
конфиденциально	приватно
конфиденциально	несвідомо
складчатость	складчастість
эттли	еттлі
ганглии	ганглії
биоинформатики	біоінформатика
прокрутка	прокручування
лут	лютня
звездчатка	зірочник
выщелачивания	вилуговування
тяньгун	тяньгун
завидую	заздрить
завидую	заздрість
майданек	майданек
дюфур	дюфур
троттер	троттер
цугару	цуґару
малефисента	чаклунка
поднимаю	складати
поднимаю	підняти
доменек	доменек
хаммам	хаммам
катулл	катулл
очаровательный	чарівний
самоубийца	самогубства
четвероногие	тетрапод
диверсификация	диверсифікації
бандуристов	бандурист
балтистан	балтистан
счётное	зліченна
бобан	бобан
авторитаризма	авторитаризм
столики	столи
столики	столики
столики	таблиці
столики	таблиць
снофру	снофру
сожалеть	шкода
сожалеть	шкодую
умару	умару
хохлатка	ряст
арчимбольдо	арчімбольдо
луческу	луческу
дилижанс	диліжанс
понтийская	pontica
радомско	радомсько
борда	борда
анубис	анубіс
лопнул	широкі
перезагрузить	перезавантаження
врис	вріс
номос	nomos
илария	іларія
боуман	bowman
камагуэй	камагуей
бихач	біхач
бюхнер	бюхнер
перуцци	перуцці
кессель	кессель
гилельс	гілельс
подружек	подружки
подружек	подруги
смолёвка	смілка
камбербэтч	камбербетч
земекис	земекіс
неклассифицированные	класифіковано
стурлусон	стурлусон
муро	муро
джиннов	джинн
мешхеде	мешхед
ркрп	eif
майнхоф	майнгоф
столлман	столмен
атропин	атропін
драйзера	драйзер
шеро	шеро
рикман	рікман
поделилась	спільну
поделилась	поширив
поделилась	спільні
поделилась	поширили
поделилась	спільний
лемер	лемер
иньярриту	іньярріту
брайтман	брайтман
махаяна	махаяна
коларов	коларов
сурабая	сурабая
зюсс	зюсс
сарпсборг	сарпсборг
аксессуар	аксесуар
аксессуар	прикраса
антарес	антарес
фиванский	фіванський
предзнаменование	прикмета
эмпиризм	емпіризм
стотт	стотт
цукерберг	цукерберг
пилить	nag
сидим	сидячи
сидим	сиджу
сидим	сидить
михаэлис	michaelis
либертас	лібертас
вагина	піхви
сатклифф	саткліфф
олимпийцы	боги
олимпийцы	олімпійці
киммерийцы	кімерійці
томо	томо
бломберг	бломберг
коэны	коген
сенница	coenonympha
везель	везель
кошелек	гаманець
кошелек	гаманці
кошелек	гаманець
экзема	екзема
иридий	іридій
беннинг	беннінг
бини	шапочки
нехо	нехо
припадок	приступ
дешевая	дешевий
дешевая	дешево
гоминиды	гомініди
торговаться	угоди
касильяс	касільяс
экстер	екстер
собота	собота
скоморох	скоморохи
минойская	мінойська
рафика	рафік
текила	текіла
томс	томс
субконтиненте	субконтинент
айвенго	айвенго
помогаю	допомогу
помогаю	допомагати
помогаю	допомагають
биафра	біафра
кейстут	кейстут
осведомленность	обізнаність
манолис	маноліс
чутье	значки
чутье	значків
блондель	блондель
смущение	сумнівів
гоцо	гоцо
хориэ	хоріе
кесарево	кесарійський
нопфлер	нопфлер
маццола	маццола
расстроился	засмучений
сокращенной	скорочена
сокращенной	скоротити
аншлюс	аншлюс
трилобитов	трилобіти
рабиндранат	рабіндранат
младенческой	дитячої
младенческой	немовля
бачелет	бачелет
сэлинджер	селінджер
стипе	степан
гомологичные	гомологічні
нефф	нефф
пано	пано
бандитизма	бандитизм
напуган	наляканий
напуган	злякався
напуган	переляканий
напуган	страшно
тэцуо	тецуо
шампиньон	печериця
теночтитлан	теночтітлан
кампф	kampf
девитт	девітт
маккейб	маккейб
гета	гета
айвз	айвз
шпильман	шпільман
кальцит	кальцит
юни	juni
умираю	помирають
умираю	вмирають
охра	вохра
ашок	ashok
запрешич	запрешич
болтовня	гомін
трансгуманизм	трансгуманізм
бомжей	дхарми
жулики	варті
карлстад	карлстад
капанен	капанен
мудрое	мудра
мудрое	мудрі
мудрое	мудрий
мудрое	розумно
мудрое	мудрим
цзэтянь	цзетянь
недорого	дешевий
недорого	дешево
рыбник	рибницький
улика	докази
байру	байру
кейти	кеті
идзанаги	ідзанаґі
страусов	страуси
риад	ріад
изумительно	надзвичайну
изумительно	вражає
изумительно	вражаюче
изумительно	дивовижно
изумительно	amazing
изумительно	неймовірний
эльбасан	ельбасан
джардин	джардін
затенение	затінення
затенение	згортання
затенение	тіні
нострадамус	нострадамус
отит	отит
зиккурат	зикурат
подло	нікчемний
икер	ікер
буджак	буджак
савонарола	савонарола
кокосовое	кокосова
велисарий	велізарій
кливер	клівер
сентинел	водоспади
смитерс	смізерс
гуллит	гулліт
