در	врата
استراحت	пауза
استراحت	скрши
استراحت	одмори
بدترین	најлош
بدترین	најлошото
بدترین	најлошо
بدترین	најлоши
بدترین	најлоша
اکتشاف	истражуваме
اکتشاف	истражуваат
اکتشاف	истражуваше
اکتشاف	експедицијата
اکتشاف	експедиција
اکتشاف	откритие
اکتشاف	откривање
گذرگاه	фери
گذرگاه	козвеј
تأثیرات	ефекти
طاهر	тахир
زهره	венус
زهره	венера
معترضان	демонстранти
معترضان	демонстрантите
معترضان	протестанти
معترضان	демонстранти
مسئولین	властите
مسئولین	власти
آنتن	антена
گاما	гама
آملی	амелија
هان	хан
تماشاگران	гледачи
تماشاگران	публика
نیکاراگوئه	никарагва
پیکان	стрелка
پیکان	стрела
اندرسون	андерсон
مسافرت	патување
مسافرت	travel
مسافرت	патувања
مسافرت	патување
مسافرت	патување
مسافرت	патувачки
مسافرت	патувања
مسافرت	патува
بخشهای	секции
درویش	дервиш
درویش	дарвиш
شاخ	роговите
شاخ	рогови
شاخ	шејк
میخائیل	михаил
تصادف	несреќа
تصادف	сообраќајка
دوام	времетраење
دوام	траење
دوام	траен
دوام	издржлив
ارسطو	аристотел
بیاورد	донеси
بیاورد	донесе
بیاورد	донесете
هولوکاست	холокаустот
هولوکاست	холокауст
ناشناس	анонимни
ناشناس	анонимен
ناشناس	анонимно
حدوداً	приближно
خوشنویسان	калиграфи
ارتقا	модернизација
ارتقا	надградба
ارتقا	промоцијата
ارتقا	промоција
ارتقا	промовирање
ارتقا	зајакнување
ارتقا	boost
ارتقا	поттик
اسرار	тајни
اسرار	мистерии
آش	еш
آش	пепел
غروب	вечер
غروب	поставување
غروب	залез
غروب	зајдисонце
کارتر	картер
ساعات	часови
ساعات	саати
اپیزود	епизода
زیتون	маслиново
زیتون	маслинка
زیتون	олив
زیتون	маслинки
لامپ	ламба
لامپ	лампа
لامپ	ламбата
ارقام	бројки
ارقام	цифри
ارقام	фигури
ارقام	личности
ارقام	бројки
معاهده	договор
معاهده	спогодба
شفیلد	шефилд
ارواح	духовите
ارواح	духови
کیسه	вреќа
کیسه	торба
کیسه	ќесе
کیسه	торбичка
کیسه	перничиња
کیسه	ќеси
کیسه	вреќи
کیسه	торби
کیسه	чанти
غیرفعال	пасивен
غیرفعال	пасивно
غیرفعال	деактивира
غیرفعال	хендикепираните
غیرفعال	исклучено
غیرفعال	оневозможена
غیرفعال	оневозможени
غیرفعال	онеспособени
غیرفعال	оневозможено
غیرفعال	неактивен
دهندگان	провајдери
ببر	тигар
آمازون	амазон
نوه	внука
نوه	внуката
نوه	внуче
نوه	внук
نوه	внукот
یادداشت	белешка
یادداشت	забелешка
یادداشت	нота
یادداشت	допис
یادداشت	меморандумот
یادداشت	меморандум
متناوب	алтернативен
متناوب	алтернативна
متناوب	периодична
حجاب	марама
حجاب	вел
حجاب	завеса
مکانیسم	механизми
مکانیسم	механизам
هاکی	хокеј
شکاف	слот
شکاف	несогласување
شکاف	празнини
شکاف	крак
شکاف	крек
شکاف	пукнатината
شکاف	пукнатина
دونالد	доналд
دونالد	пајо
کاشت	садење
کاشت	имплант
پاکسازی	чистка
پاکسازی	расчистување
پاکسازی	расчистување
فسفات	фосфатните
کنوانسیون	конвенција
خوشه	јато
خوشه	уво
خوشه	увото
گنجینه	богатство
جاناتان	џонатан
سیبری	сибирски
سیبری	сибир
بنزین	петрол
بنزین	бензин
بنزین	бензински
تجویز	препишуваат
تجویز	рецепт
ماسه	песок
ویرجین	девица
عبارات	терминологија
نیلوفر	лотус
خلبانان	пилоти
خلبانان	пилотите
اسکاتلندی	шкот
اسکاتلندی	шкоти
اسکاتلندی	шкотски
سیاستمداران	политичарите
سیاستمداران	политичари
کرون	круна
کوری	слепило
کوری	кори
بنگاه	застапници
ناموفق	неуспешен
ناموفق	неуспешна
ناموفق	неуспешни
استنفورد	стенфорд
اسطوره	митологија
اسطوره	легенда
اسطوره	мит
کردهای	курдите
کردهای	курди
شعبان	шабан
سیا	сиа
گرا	ориентираните
گرا	ориентирана
گرا	ориентирани
گرا	ориентиран
گرا	гера
باختر	запад
باختر	западно
باختر	вест
تقاطع	раскрсница
تقاطع	крстосница
تقاطع	крстопат
تقاطع	крстосница
مسی	меси
کردها	курдите
کردها	курди
کاندیدای	кандидатот
کاندیدای	кандидатка
کاندیدای	кандидат
رنه	рене
رنه	рене
رنه	рене
شهادت	сведочејќи
شهادت	сведок
شهادت	сведоштва
شهادت	сведоштвото
شهادت	сведочење
شهادت	сведоштво
آزادراه	автопат
آزادراه	автопат
صخره	клиф
صخره	карпа
صخره	провалија
صخره	рок
صخره	камен
صخره	карпа
آتلانتیک	атлантик
آتلانتیک	атлантикот
آتلانتیک	атлантска
جالبی	интересни
جالبی	интересно
جالبی	интересна
جالبی	интересен
اظهارات	изјавите
اظهارات	изјава
اظهارات	соопштение
عضلانی	мускулна
آبراهام	абрахам
آبراهام	аврам
پیغام	пораката
پیغام	порака
بهانه	изговор
بهانه	оправдување
ایرباس	ербас
قوس	лак
لوئیز	луиз
لوئیز	луиз
تابلو	комисија
تابلو	панел
یونگ	младите
یونگ	млад
یونگ	јанг
یونگ	young
یونگ	млади
یونگ	млада
یونگ	јанг
یونگ	јунг
دزد	арамии
دزد	крадците
دزد	крадци
دزد	крадец
دزد	арамија
استادی	господар
استادی	мајстор
استادی	мајсторот
استادی	master
پروازی	летање
پروازی	лет
تحریر	пишувате
حاد	акутни
حاد	акутен
بورگس	бурџис
پشم	волна
تکراری	дупликат
تکراری	дупликати
تکراری	повторливи
والنسیا	валенсија
هرودوت	херодот
پرینستون	принстон
باهاما	бахамите
باهاما	бахама
دعا	молитва
دعا	молитви
دعا	молитвите
دیوانه	ненормален
دیوانه	луд
دیوانه	лудило
دیوانه	луд
دیوانه	лудите
دیوانه	луда
دیوانه	луди
دیوانه	лудо
دیوانه	лута
دیوانه	лут
بصره	басра
قرص	апчињата
قرص	пилули
قرص	таблети
قرص	апчиња
قرص	пилула
قرص	таблета
عادت	неискористена
عادت	навика
گیم	игра
ساقه	произлегуваат
ساقه	матични
راهپیمایی	марш
راهپیمایی	март
نروژی	норвешкиот
نروژی	норвешки
نروژی	норвешка
سرگذشت	хронолошки
ویولن	виолина
ویولن	виолината
شجاع	храбра
شجاع	храбар
شجاع	храбри
شجاع	храбро
بکر	becker
بکر	бекер
بکر	бакр
دیپلمات	дипломат
باربری	товарниот
سیگار	цигари
سیگار	цигара
سیگار	цигарите
سیگار	цигари
شکستگی	скршеница
شکستگی	фрактура
بازماندگان	преживеани
بازماندگان	преживеаните
توربین	турбина
رهنمود	водство
منعکس	одраз
منعکس	одразува
رافائل	рафаел
رافائل	рафаел
قاب	рамка
جنوبگان	антарктикот
جنوبگان	антарктикот
اشعه	зраците
اشعه	зраци
نیوکاسل	њукасл
ادگار	едгар
لطفی	услуга
راین	рајан
راین	рајна
سطر	ред
سطر	редица
سطر	row
حوض	резервоарите
حوض	резервоари
کبیسه	скок
بصری	визуелен
بصری	визуелни
یار	јар
ترینیداد	тринидад
باورهای	верувања
باورهای	убедувања
ندرت	ретко
ندرت	ретко
تهاجم	инвазија
تهاجم	напад
کلن	колонска
کلن	келн
کلن	köln
نیسان	нисан
ساواک	савак
مسافت	оддалеченост
مسافت	растојание
مسافت	далечина
دشمنی	непријателот
دشمنی	непријател
دشمنی	непријателство
دشمنی	непријателски
دشمنی	непријател
دشمنی	непријателско
شوخی	шега
شوخی	виц
شوخی	хумор
شوخی	шега
شوخی	штос
یورک	јорк
بازنشستگی	пензионирање
بازنشستگی	пензија
بازنشستگی	пензиски
بازنشستگی	пензија
عروق	васкуларна
نعمت	благослов
ورشو	варшава
مخصوصا	поготово
مخصوصا	особено
مخصوصا	посебно
داود	давуд
داود	дејвид
داود	david
داود	давид
زندگینامه	автобиографија
زندگینامه	биографија
جادویی	магија
جادویی	волшебен
جادویی	магично
جادویی	магична
جادویی	волшебно
جادویی	магичен
وینسنت	винсент
فاجعه	катастрофа
فاجعه	катастрофи
استعمار	колонијализам
استعمار	колонизација
فقیر	сиромашен
فقیر	сиромашните
فقیر	сиромашни
فقیر	сиромав
فقیر	посиромашни
فقیر	посиромашните
برون	аут
برون	надвор
افلاطون	платон
گریز	бегајќи
گریز	бегаат
گریز	бекство
گریز	затајување
گریز	бегство
گریز	избега
مجاری	унгарскиот
مجاری	унгарски
مجاری	унгарска
صبا	саба
گله	јато
گله	стадо
گله	говеда
گله	стока
گله	добиток
گله	стадо
دومینیکن	доминиканската
تفلیس	тбилиси
موی	влакна
موی	коса
ظروف	прибор
ظروف	садови
ظروف	јадења
ظروف	чинии
هورمون	хормон
هورمون	хормони
اعتیاد	зависност
اعتیاد	зависности
تاتی	tat
تاتی	драго
خشن	насилно
خشن	насилен
خشن	насилна
خشن	насилни
خشن	жесток
خشن	остри
بیرمنگام	бирмингем
پستان	брадавица
پستان	гради
پستان	дојка
پستان	градите
فیلمهای	филмови
راهبردی	стратешко
راهبردی	стратешка
راهبردی	стратешки
راهبردی	стратегиски
پرسنل	персонал
مارکس	маркез
مارکس	маркс
مارکس	марки
مارکس	маркс
هاینریش	хајнрих
افق	хоризонт
افق	хоризонтот
اصالت	оригиналност
آرمسترانگ	армстронг
خاستگاه	потекло
برنارد	бернард
آجری	тули
آجری	цигла
آجری	брик
آجری	тула
لئو	лео
لئو	лав
سکوی	платформа
گیل	гил
گیل	гил
گیل	гејл
آتلانتا	атланта
کروم	хром
کروم	хром
رحم	матката
رحم	матка
رحم	утроба
رحم	матка
تساوی	еднаквост
تساوی	рамноправност
سانتیاگو	сантијаго
سانتیاگو	сантјаго
سانتیگراد	целзиусови
وعده	ветувања
وعده	ветува
وعده	вети
وعده	ветување
حزبی	фракцијата
حزبی	фракција
بشکه	буриња
بشکه	буре
بشکه	барел
فاکتور	фактор
وگاس	вегас
هندوراس	хондурас
مورخان	историчари
مورخان	историчарите
بوکس	бокс
بیننده	гледачи
بیننده	гледачите
عبدالعزیز	абдулазиз
باس	бос
باس	бас
باس	бас
باس	bas
نصر	наср
هوگو	хуго
خودی	пријателски
خودی	пријателска
بیماریهای	болести
بیماریهای	заболувања
شکاری	песот
شکاری	пес
گشایش	способност
گشایش	леснотија
اوگاندا	уганда
نوآوری	иновации
نوآوری	иновација
نوآوری	иновации
شر	шер
شر	шерил
شر	шер
شر	злото
شر	зла
شر	зли
شر	зло
لنین	ленин
یونانیان	грци
یونانیان	грците
خالق	создавач
خالق	создателот
خالق	креатор
خالق	творец
خالق	творецот
نیوتن	њутон
نیوتن	њутн
گوگنهایم	гугенхајм
کنده	конд
کنده	стамп
بنجامین	бенџамин
همیلتون	хамилтон
گرانشی	гравитација
آنری	анри
آنری	анри
آنری	хенри
دوش	туширање
دوش	туш
دوش	врнежи
قیر	катран
مزیت	предност
خرگوش	зајци
خرگوش	зајаци
خرگوش	зајак
طالب	желба
طالب	желби
فردیناند	фердинанд
صرفه	скромни
تد	тед
لیون	лион
لیون	лион
لیون	леон
رایش	рајх
سلولهای	клетки
سلولهای	ќелии
حوضه	басен
اسکان	населба
اسکان	колонизација
ارز	вреднуваат
انتگرال	интегрален
انتگرال	интегрално
تایپ	тип
تایپ	пишувате
رخدادهای	последици
رخدادهای	појавувања
قریه	град
قریه	градче
نوشیدنی	пијалоци
نوشیدنی	пијалаци
ارتقای	промоцијата
ارتقای	промоција
ارتقای	промовирање
قانع	убедена
قانع	убедени
قانع	убеден
سازندگان	производители
سازندگان	градители
فیبر	влакно
فیبر	влакна
کارناتاکا	карнатака
حیدرآباد	хајдерабад
جذاب	слатка
جذاب	сладок
جذاب	слатко
جذاب	привлечна
جذاب	атрактивна
جذاب	атрактивен
جذاب	привлечно
جذاب	атрактивни
جذاب	шармантна
جذاب	шармантно
جذاب	шармантен
موضعی	анестезија
پارتی	партиски
پارتی	партиска
پارتی	забава
پارتی	журка
پارتی	партија
جولای	јули
جولای	вивер
مداخله	интервенира
مداخله	интервенираат
مداخله	интервенира
مداخله	мешање
مداخله	интервенции
مداخله	интервенција
صحرا	сахара
صحرا	пустинска
صحرا	пустински
صحرا	пуст
صحرا	пустина
صحرا	пустината
مولداوی	молдавија
واکر	вокер
انداختن	паѓа
انداختن	опаѓа
ذخایر	богатства
ذخایر	резерви
ذخایر	резервисти
کمپ	камп
کمپ	кампот
کمپ	логор
چندنفره	групна
زیباترین	најубава
اقتصاددانان	економистите
اقتصاددانان	економисти
مول	мол
سوری	сари
سوری	сириски
سوری	сирискиот
نجومی	астрономски
مجروح	повреден
مجروح	повредени
مجروح	ранет
مجروح	ранети
مجروح	ранета
مجروح	повредени
بارندگی	врни
بارندگی	врне
بارندگی	врнежи
سربازی	војник
سربازی	војникот
جهش	скокни
جهش	скок
جهش	скокај
جهش	скока
جهش	скокови
جهش	мутација
جهش	скок
پایتون	пајтон
پیشرو	прогресивна
پیشرو	напредна
پیشرو	напредно
پیشرو	прогресивно
مان	ман
ماشینی	машина
تبریک	честитаат
تبریک	честита
تبریک	честито
تبریک	честитки
تبریک	честитам
بروکسل	bruxelles
بروکسل	брисел
کوزوو	косово
رشید	рашид
لب	усни
لب	усна
حج	аџилак
حج	хаџ
رونالد	роналд
تصوف	суфизмот
تصوف	мистицизам
برزیلی	бразилски
ابزارها	алатки
ابزارها	алати
ابزارها	алат
کشاورزان	земјоделци
کشاورزان	фармери
کشاورزان	земјоделците
بتمن	бетмен
جد	предок
متیل	метил
تعلیق	суспензија
تعلیق	прекин
تعلیق	неизвесност
تعلیق	исчекување
مبادله	размени
مبادله	трампа
مبادله	размена
مبادله	замена
غارهای	пештери
غارهای	пештерите
سواری	јавање
سواری	возење
سواری	превоз
ناوچه	фрегата
اوستایی	авестански
ترنس	транс
دوشیزه	ца
دوشیزه	госпоѓица
دوشیزه	miss
دوشیزه	мис
دوشیزه	virginis
موتوری	моторни
موتوری	мотор
موتوری	моторно
بنین	бенин
بازیهای	игри
دودویی	бинарни
دیابت	дијабетес
دیابت	дијабетис
صاحبان	сопственици
معرفت	спознание
معرفت	познавање
معرفت	знаењето
معرفت	познавања
معرفت	знаење
معرفت	знаења
علنی	јавно
علنی	јавни
علنی	јавен
علنی	јавна
علنی	јавност
علنی	public
شانه	рамо
شانه	чешел
تورین	торин
تورین	торино
انداخته	падна
انداخته	отфрлени
عامیانه	сленг
نجوم	астрономија
نجوم	астрономијата
چندگانه	повеќекратни
چندگانه	повеќекратна
چندگانه	повеќекратен
کریمه	крим
کریمه	кримска
انها	наплаќа
انها	обвинувајќи
آرشیو	архив
آرشیو	архиви
آرشیو	архив
آرشیو	архива
آرشیو	архивата
ممنوعیت	ембарго
ممنوعیت	прохибицијата
علف	сено
علف	трева
علف	тревата
علف	трева
علف	тревка
علف	вилд
ناپل	неапол
ناپل	наполи
بازگشتی	рекурзивно
فرناندو	фернандо
لشکرکشی	кампања
ترقی	напредување
کاوش	истражуваме
کاوش	истражуваат
کاوش	истражуваше
کاوش	истражуваме
کاوش	истражи
کاوش	истражува
زایمان	достава
زایمان	испорака
زایمان	породување
زایمان	породувањето
زایمان	труд
زایمان	работнички
زایمان	трудот
بازده	ефикасност
بازده	принос
چاد	чад
اشک	солза
اشک	солзи
پیک	лист
شیء	предмет
شیء	објект
تان	тан
تان	тен
یخچال	ладилник
یخچال	фрижидерот
یخچال	фрижидер
یخچال	ладилник
یخچال	фрижидерот
یخچال	фрижидер
خشمگین	бесна
خشمگین	бесен
خشمگین	бесни
خشمگین	лута
خشمگین	лути
خشمگین	бесна
خشمگین	гневен
خشمگین	лут
براین	брајан
براین	брајан
لوکس	лукс
لوکس	луксузен
لوکس	луксузно
لوکس	луксузни
مواضع	положби
مواضع	позиции
موجودی	суштество
موجودی	акциите
موجودی	акции
موجودی	залихи
سوادکوه	иран
اوساکا	осака
دانمارکی	дански
دانمارکی	данскиот
شاد	среќни
شاد	среќна
شاد	среќен
رستوران	ресторан
لرزش	вибрација
لرزش	вибрации
لرزش	треперење
لرزش	шејк
مانوئل	мануел
ویمبلدون	вимблдон
سواد	необразован
سواد	писменост
تنه	торзото
تنه	багажник
تنه	багажникот
مداری	орбита
مداری	орбитални
مبهم	двосмислен
مبهم	нејасно
مبهم	нејасен
مبهم	нејасна
مبهم	нејасни
مبهم	фази
مبهم	неопределено
عینی	објективни
عینی	очевидец
نگرش	став
دیپلماتیک	дипломатски
دیپلماتیک	дипломатско
دیپلماتیک	дипломатска
گردو	ореви
گردو	орев
رزم	борба
رزم	битка
رزم	тактика
قوام	умните
روشنی	осветленост
یادآور	потсетник
یادآور	потсетување
سعادت	блаженство
مارگارت	маргарет
بهایی	цена
کشش	напнатост
کشش	тензии
کشش	тензија
نبی	наби
نگارخانه	галерија
اعتقادات	верувања
اعتقادات	убедувања
بنفش	виолетово
بنفش	розева
بنفش	виолетова
بنفش	вајолет
دریانوردی	поморска
دریانوردی	поморски
دریانوردی	едрење
دریانوردی	пловидба
دریانوردی	пловење
اراده	одлучува
فیشر	фишер
فیشر	фишер
متیو	матеј
متیو	метју
پخته	зготви
پخته	печени
پخته	печена
متخصصان	експерти
متخصصان	техничари
الهه	божица
الهه	муза
شخصاً	лично
حفره	венечна
حفره	дупка
دوچرخه	велосипеди
دوچرخه	велосипед
دوچرخه	точак
دوچرخه	мотор
دوچرخه	велосипед
ایرانیکا	iranica
مادها	ираклиј
یگانه	една
یگانه	едната
یگانه	еден
یگانه	едно
استر	естер
استر	естер
شل	школка
شل	лабаво
فیروزه	тиркиз
هفده	seventeen
هفده	седумнаесет
یوری	јуриј
یوری	јури
ریشتر	рихтер
ملبورن	melbourne
ملبورن	мелбурн
بوم	бум
بوم	скитник
چو	чу
چو	чо
نساجی	ткаење
فیلیپس	philips
فیلیپس	филипс
هنرستان	конзерваториумот
ورق	карти
ورق	картички
ورق	картичка
ورق	картичката
ورق	карта
ورق	шпил
ورق	палубата
ورق	палуба
درشت	голем
درشت	голема
درشت	големи
درشت	макро
برتون	бартон
برتون	бретонски
زنبور	пчели
زنبور	пчела
زنبور	бее
زنبور	bee
کاسه	садот
کاسه	корита
استحکام	снага
استحکام	сила
استحکام	силата
دایی	вујко
دایی	тетин
دایی	чичко
دایی	вујче
دایی	чичо
پیاز	кромид
پیاز	кромид
کمیت	количина
کمیت	количество
رام	рама
رام	ram
رام	рам
رام	ром
رام	питом
دود	чад
دود	пуши
دود	дим
دود	димче
مشرف	мушараф
کبود	плава
کبود	сина
کبود	сини
کبود	блу
کبود	сино
ویدیو	video
ویدیو	видео
ویدیو	видеа
تخصیص	доделување
تخصیص	распределба
دیجیتالی	дигитални
دیجیتالی	дигитална
دیجیتالی	дигитален
تصاحب	преземање
تصاحب	превземање
تصاحب	преземањето
رودی	руди
دمکراتیک	демократски
دمکراتیک	демократска
بلا	бела
بلا	бела
اعتصاب	удар
اعتصاب	страјк
اعتصاب	штрајк
آبشاری	каскаден
تداخل	мешање
انتها	вечна
انتها	безвременски
دفاتر	канцелариите
دفاتر	канцеларии
طولی	портрет
شین	шејн
مشورت	консалтинг
مشورت	консултации
مشورت	консултирани
مشورت	консултација
مشورت	консултации
مشورت	консултираат
مشورت	консултира
یی	ји
نورمن	норман
عادل	адел
عادل	адил
بیدار	буден
بیدار	будни
بیدار	будна
بیمارستانی	болница
نادری	ретки
نادری	реткост
نادری	ретко
نادری	редок
نادری	ретка
گراهام	греам
تهاجمی	агресивни
تهاجمی	агресивна
تهاجمی	агресивно
تهاجمی	агресивен
تهاجمی	офанзивата
تهاجمی	навредливи
تهاجمی	офанзива
تهاجمی	навредлива
جهنم	пеколот
جهنم	пекол
شرطی	условно
شرطی	условен
شرطی	условна
خوشحال	среќни
خوشحال	среќна
خوشحال	среќен
فوران	еруптира
فوران	ерупција
علما	рабините
سرشار	полни
سرشار	целосна
سرشار	полна
سرشار	полн
دانستن	познавајќи
دانستن	знаејќи
تطابق	совпаѓање
تطابق	поклопување
تطابق	натпревар
تطابق	совпаѓање
الیوت	елиот
پرستش	богослужба
توباگو	тобаго
پارلمانی	парламентарни
پارلمانی	парламентарно
پارلمانی	парламентарна
پارلمانی	парламентарен
حسنی	хосни
دلتا	делта
پروازهای	летови
روبروی	свртен
مسطح	рамен
مسطح	рамно
مسطح	дур
مسطح	рамни
مسطح	рамна
مملکت	земја
مملکت	држава
مملکت	кантри
مامور	агентка
مامور	агент
تلگراف	телеграф
مختص	исклучиво
تکذیب	негира
تکذیب	одрекува
تکذیب	негираат
اعلان	соопштение
اعلان	најавуваат
اعلان	објавувајќи
اعلان	известување
اعلان	известувања
اعلان	декларација
اعلان	прогласување
اعلان	декларацијата
دویچه	дојче
رآکتور	реакторот
رآکتور	реактор
تماشاگر	гледач
تماشاگر	набљудувач
بوداپست	будимпешта
تاجر	трговец
غیررسمی	неформални
غیررسمی	неформалната
غیررسمی	неформалниот
غیررسمی	неформален
غیررسمی	неофицијален
غیررسمی	неофицијални
غیررسمی	неофицијална
غیررسمی	неофицијално
تیز	остро
تیز	шарп
تیز	остра
تیز	остар
تیز	остри
رومن	римска
رومن	римски
رومن	римјанин
رومن	роман
رومن	римско
آبهای	води
جویی	џои
روبرت	роберт
روبرت	робер
شرعی	канонична
ویژگیهای	карактеристики
ویژگیهای	својства
فریم	кадри
فریم	рамки
فریم	рамка
بده	дајте
بده	давај
بده	дај
الکلی	алкохоличари
الکلی	алкохолни
الکلی	алкохоличар
خفاش	бат
خفاش	лилјак
خفاش	лилјаци
خفاش	палка
بازمانده	преживеан
اعتراضی	приговор
اعتراضی	протести
اعتراضی	протест
سازمانهای	организации
گوتیک	готски
اجاره	изнајмување
اجاره	кирија
اجاره	изнајмување
اجاره	наем
اجاره	наем
اجاره	закуп
برمن	бремен
برمن	берман
شفاهی	орален
شفاهی	орална
شفاهی	вербална
کارول	керол
کارول	карол
پریش	парохија
ژورنال	дневник
ژورنال	журнал
ژورنال	journal
نلسون	нелсон
لئوناردو	леонардо
گئورگ	џорџ
گئورگ	џорџе
گئورگ	george
گئورگ	георг
پلان	планираат
پلان	план
اتهامات	обвиненија
اتهامات	обвинувања
آلبرتو	алберто
برپایی	поставување
فرآیند	процес
فرآیند	процесот
موشکی	проектил
موشکی	ракета
پولیتزر	пулицер
میگ	миг
میگ	мигот
مینی	мини
مینی	мини
زره	оклоп
زره	капути
زره	палта
زره	оклоп
روحانیت	духовност
روحانیت	свештенство
روحانیت	свештенството
نجیب	благородник
نجیب	благородни
نجیب	благородно
نجیب	благородна
نجیب	благороден
نجیب	пристојна
نجیب	пристојно
نجیب	пристојни
نجیب	пристоен
موسس	основач
برکه	понд
برکه	барата
بوک	бук
بوک	bok
راکت	ракета
خواهرش	sister
خواهرش	сестра
الکترومغناطیسی	електромагнетни
تناسب	размери
تناسب	пропорции
تناسب	пропорција
تناسب	достојно
تناسب	водичка
تناسب	fit
تورینگ	тјуринг
ملوان	морнари
ملوان	морнар
فولکلور	фолклор
دیواری	ѕид
رومئو	ромео
مکزیکی	мексиканци
مکزیکی	мексикански
مکزیکی	мексиканец
مکزیکی	мексиканска
مکزیکی	мексиканско
دستمزد	платите
دستمزد	хонорар
دستمزد	давачки
دستمزد	такса
دستمزد	исплата
دستمزد	плаќање
قاچاق	шверц
قاچاق	шверцување
قاچاق	шверцот
پرفروش	најпродавани
ریش	спојката
ریش	брада
مسیه	месје
کارلو	карло
دیک	кур
دیک	дик
تکلیف	задача
تکلیف	задачата
تکلیف	домашно
تکلیف	домашна
گزینش	селекција
گزینش	избор
گزینش	избирање
ژول	жил
ژول	џулс
حماسه	сага
حماسه	епски
همیشگی	траен
همیشگی	трајна
همیشگی	трајно
همیشگی	постојана
همیشگی	постојан
همیشگی	вообичаени
همیشگی	вообичаеното
همیشگی	обично
همیشگی	вообичаено
همیشگی	вообичаен
فلج	парализа
فلج	парализиран
فلج	парализирана
ورمانت	вермонт
مینا	мина
جعلی	лажен
جعلی	фалсификат
جعلی	лажна
جعلی	лажни
جعلی	лажно
عضله	мускул
عضله	мускули
خشت	adobe
خشت	дијаманти
کشمیر	кашмир
بت	бет
پنجه	канџа
پنجه	канџи
پنجه	шепа
افتادن	паѓање
افتادن	пад
افتادن	падот
افتادن	есен
افتادن	падне
پاراگراف	параграф
پاراگراف	пасус
اردک	патки
اردک	патките
اردک	паторот
اردک	патка
اردک	патор
پنیر	сирење
پنیر	кашкавал
دزدی	грабежи
دزدی	грабеж
دزدی	крадење
دزدی	кражба
دزدی	кражби
دزدی	крадење
داوطلب	волонтери
داوطلب	доброволци
داوطلب	волонтер
داوطلب	доброволец
داوطلب	волонтерска
داوطلب	доброволни
داوطلب	волонтерски
خبرنگاران	новинари
خبرنگاران	репортери
کروی	сферна
کلاغ	чавка
کلاغ	врана
کلاغ	гавран
کلاغ	гавранот
شرکتهای	претпријатија
شرکتهای	компании
تسهیل	олесни
انستیتو	институт
ترمیم	реставрацијата
ترمیم	реставрација
زیرساخت	инфраструктура
برکناری	отпуштање
برکناری	разрешување
شتر	камила
شتر	камел
صور	труба
صور	хорн
صور	рогот
صور	рог
نیکل	никел
نیکل	никол
مرو	moro
اختیاری	опционално
اختیاری	изборно
اختیاری	доброволни
اختیاری	волонтерски
اختیاری	доброволна
اختیاری	доброволно
گسسته	дискретни
گسسته	дискретен
گسسته	дискретно
غیبت	отсуството
غیبت	отсуство
دنا	дејна
دنا	дана
زیمبابوه	зимбабве
فرستادن	испраќање
فرستادن	праќање
رن	рен
رن	рен
تحمیل	наметнување
تحمیل	наметнуваат
تحمیل	наметне
تحمیل	наметнат
تحمیل	наметнати
تحمیل	наметната
تحمیل	наметнат
عفو	амнестија
عفو	помилувани
عفو	помилува
عفو	помилување
دستاوردهای	остварувања
دستاوردهای	достигнувања
دستاوردهای	постигнувања
دستاوردهای	достигнување
دستاوردهای	остварување
پلاستیک	пластична
پلاستیک	пластични
پلاستیک	пластика
آرد	брашно
کیهانی	космичка
کیهانی	космички
فاتح	освојувач
فاتح	фатех
فاتح	фатих
نوح	ноа
نوح	ное
مموریال	меморијал
آلات	инструменти
ضربات	удари
وقف	посветен
وقف	посветена
وقف	посветено
صوفی	мистик
صوفی	суфи
ارزان	евтино
ارزان	евтин
ارزان	евтини
پنبه	котон
پنبه	памук
جادوگر	волшебник
جادوگر	вештер
جادوگر	вештерка
سونگ	пеел
سونگ	санг
لستر	лестер
ور	var
ور	интимни
لنگ	ленг
لنگ	ланг
جادو	магија
سنگینی	тешка
سنگینی	тежок
سنگینی	тешки
سنگینی	тешкото
شرف	чест
شرف	честа
دکمه	копчиња
دکمه	копче
کام	kam
کام	заведе
مهرماه	михримах
کریستی	кристи
سفری	патување
ناراحت	вознемирена
ناراحت	вознемирени
ناراحت	вознемирен
کت	палто
کت	капут
کت	мантил
کت	кет
بوتسوانا	боцвана
سیکل	циклус
غبار	прав
غبار	прашина
کرت	курт
تیغه	сечило
تیغه	блејд
تیغه	острица
علاءالدین	аладин
سون	сонце
سون	сонцето
سون	свен
بازرگانان	трговци
بازرگانان	снабдувачи
انعکاس	одраз
انعکاس	рефлексија
انعکاس	огледалце
انعکاس	огледало
مقصود	намена
وفادار	лојални
وفادار	верна
وفادار	лојална
وفادار	верни
وفادار	верен
وفادار	лојален
وفادار	верен
وفادار	верници
وفادار	верниците
وفادار	верна
وفادار	верни
وفادار	верност
وفادار	лојалност
وفادار	лојалноста
چشمان	очи
فریب	заблуда
فریب	измама
فریب	измамата
فریب	измамени
فریب	измамен
سیاتل	сиетл
گوارش	варење
گوارش	варењето
مناظر	пејсаж
مناظر	знаменитости
مناظر	пејсажи
گز	газ
وله	веле
ناتو	нато
ترش	треш
ترش	кисели
ترش	кисело
اتو	пеглање
اتو	ото
بافی	бафи
توپخانه	артилериски
توپخانه	артилерија
میهن	татковина
دارن	дарен
دارن	дерен
فولادی	челик
کاش	посакувам
کاش	желба
