maría	maría
absence	neprítomnosti
absence	neprítomnosť
absence	absencie
absence	neprítomnosť
sestavil	zostavené
sestavil	zostavená
sestavil	zostavený
sestavil	zostavujú
koupila	kúpila
koupila	zakúpené
koupila	kúpené
koupila	kúpil
opus	opus
božena	božena
komunisté	komunisti
komunisté	komunistov
řádně	riadne
řádně	poriadne
proveden	vykonaný
proveden	popravený
proveden	vykonané
proveden	vykonávané
proveden	vykonaná
army	armáda
army	armády
army	vojsko
army	army
mag	mag
počítat	gróf
počítat	počítať
počítat	spočítať
počítat	počítam
počítat	počítanie
benz	benz
biologické	biologicky
biologické	biologickej
biologické	biologický
biologické	biologické
biologické	biologická
kapacity	kapacít
kapacity	kapacity
kapacity	kapacity
kapacity	kapacita
kopecký	kopecký
děla	dela
děla	delá
děla	delo
děla	delá
poklad	poklad
upravuje	upravuje
upravuje	reguluje
upravuje	upravuje
regiony	regióny
povstalci	povstalci
povstalci	povstalcov
povstalci	povstalci
povstalci	rebelov
povstalci	rebeli
křesťané	kresťania
křesťané	kresťanov
slonoviny	slonoviny
vyvinut	vyvinutá
vyvinut	vyvinutý
vyvinut	rozvinuté
vyvinut	vyvinuté
výuka	výučba
výuka	učenie
výuka	vyučovanie
výuka	učenie
výuka	výučba
výuka	tutorial
výuka	návod
fed	kŕmené
fed	kŕmil
miguel	miguel
vyrovnání	urovnanie
vyrovnání	vysporiadanie
vyrovnání	zúčtovanie
vyrovnání	vyrovnania
vyrovnání	vyrovnanie
vyrovnání	vyrovnať
vyrovnání	kompenzácie
vyrovnání	posun
vyrovnání	vyrovnanie
pistole	pištole
pistole	pištoľ
pistole	pištoľ
pistole	zbraň
vzácný	vzácne
vzácný	zriedkavé
vzácný	vzácny
postupů	konania
postupů	postupy
postupů	procedúry
sung	sung
kings	králi
kings	kráľov
empire	ríše
empire	empire
empire	ríša
empire	impérium
empire	ríši
know	vedieť
know	vediet
know	know
know	poznať
know	viem
investice	investovanie
investice	investícia
investice	investovanie
investice	investície
investice	investícia
investice	investovanie
investice	investície
flash	blesk
flash	flash
flash	záblesk
bližší	bližšie
jemně	nežne
jemně	jemne
jemně	nežne
jemně	jemne
collins	collins
navštívit	navštívte
navštívit	návšteva
navštívit	návštevy
navštívit	navštíviť
navštívit	návštevu
norem	normy
norem	štandardov
norem	normy
norem	štandardy
soares	soares
dokázat	dokázať
slavnost	festival
slavnost	festivalu
slavnost	slávnosti
pomocný	pomocné
pomocný	pomocný
účinnosti	účinnosť
ronald	ronald
cti	cest
cti	česť
cti	pocta
cti	cest
cti	česť
hlasuje	hlasy
hlasuje	hlasov
hlasuje	hlasovania
spojovací	spojovacie
soundtrack	soundtrack
potřeboval	potrebný
potřeboval	potrebné
potřeboval	potreboval
potřeboval	potrebná
marně	márne
justin	justin
justin	justina
rhône	rhône
rozděluje	rozdeľuje
rozděluje	rozdelí
čekal	očakávaný
čekal	očakávaná
čekal	predpokladaný
čekal	očakávané
čekal	očakáva
čekal	čakala
čekal	čakali
čekal	čakalo
čekal	čakal
poručík	poručík
poručík	nadporučík
chung	chung
bojovali	bojovali
bojovali	bojovala
bojovali	bojoval
ruka	rameno
ruka	ruka
ruka	ramena
ruka	ruku
ruka	ruka
ruka	ručné
ruka	rukou
ruka	ruku
kolekce	zbierky
kolekce	kolekcie
kolekce	zhromažďovanie
kolekce	zbierka
kolekce	kolekcia
kolekce	odber
kolekce	zber
federaci	federácia
federaci	federácie
sólo	solo
sólo	sólo
vyvolává	vyvoláva
jater	pečeň
jater	pečene
dílčí	čiastočný
dílčí	čiastočná
dílčí	čiastkové
dílčí	čiastočné
kritérií	kritéria
kritérií	kritériá
schváleno	schválil
schváleno	schválený
schváleno	schválili
schváleno	schválená
schváleno	schválené
vyřazení	vylučovanie
vyřazení	eliminácia
vyřazení	odstránenie
vyřazení	vyraďovania
sie	sie
odstavec	odsek
odstavec	odseku
tendenci	tendencia
tendenci	tendencie
tendenci	tendenciu
nedávné	najnovšie
nedávné	posledných
nedávné	posledné
nedávné	nedávny
nedávné	nedávne
nedávné	nedávna
sloučenin	zlúčeniny
sloučenin	zlúčenín
kansas	kansas
kansas	kansase
povoleno	povolené
povoleno	povolená
povoleno	povolený
povoleno	povolené
povoleno	umožnilo
povoleno	zapnuté
povoleno	povolená
povoleno	povolené
povoleno	povolená
povoleno	povolený
povoleno	povoľuje
povoleno	povolené
povoleno	povolená
povoleno	dovolené
povoleno	povolený
povoleno	povoľuje
flora	flora
luftwaffe	luftwaffe
mitsubishi	mitsubishi
ráj	raja
ráj	raj
ráj	paradise
přeložit	prekladať
přeložit	preložiť
ložiska	ložiská
polák	poľská
polák	poľské
polák	poľský
polák	pól
polák	poliak
esa	esá
esa	esa
fasády	fasády
nancy	nancy
protein	bielkovín
protein	bielkovina
protein	proteíny
protein	bielkoviny
protein	proteín
nfl	nfl
moravec	moravec
kohout	vtáka
kohout	kohút
kohout	kokot
kohout	kohút
vily	vily
vily	vila
vily	villa
chemická	chemické
chemická	chemická
chemická	chemickej
chemická	chemický
létající	lietania
létající	lietanie
létající	lietajúce
důsledek	dôsledok
důsledek	následok
účetnictví	účtovanie
účetnictví	účtovných
účetnictví	účtovníctvo
účetnictví	účtovníctvo
účetnictví	účtovníctvo
anjou	anjou
čtenářů	čitateľov
čtenářů	čitatelia
působnost	pôsobnosť
působnost	rozsah
působnost	pôsobnosti
karen	karen
karen	keren
mare	mare
sloučit	spojiť
sloučit	zlúčiť
sloučit	zlúčenie
sloučit	zlúčené
sloučit	zlúčený
reforma	reformovať
reforma	reforma
zimonjić	zimonjić
odlišuje	rozlišuje
odlišuje	odlišujú
odlišuje	rozlišujú
očekává	očakáva
žádoucí	žiadaný
žádoucí	žiadané
žádoucí	požadované
žádoucí	žiaduce
proteiny	bielkovín
proteiny	bielkovina
proteiny	proteíny
proteiny	bielkoviny
proteiny	proteín
proteiny	proteíny
proteiny	bielkoviny
england	england
england	anglicko
england	anglicka
hlášení	správa
hlášení	hlásiť
hlášení	hlásenie
hlášení	nahlásiť
hlášení	vykazovania
hlášení	oznamovanie
hlášení	hlásenia
hlášení	hlásenie
hlášení	hlásenia
hlášení	správ
hlášení	správy
odstraňování	odstraňovanie
odstraňování	likvidácia
odstraňování	likvidáciu
odstraňování	zneškodnenie
odstraňování	odstraňovanie
odstraňování	odstránenie
paralelní	súbežne
paralelní	paralelné
paralelní	paralelný
paralelní	súbežné
paralelní	paralelne
raketoplán	raketoplán
přesnost	presnosť
přesnost	presné
přesnost	presnosť
přesnost	správnosť
přesnost	presnosť
kraus	kraus
vertikální	vertikálna
vertikální	vertikálne
vertikální	vertikálny
dramaturg	dramaturg
tatry	tatier
tatry	tatry
podnět	podnet
podnět	sťažnosť
podnět	sťažnosti
podnět	stimuly
podnět	podnet
podnět	stimul
podnět	iniciatívu
podnět	iniciatívy
podnět	iniciatíva
vytvořeno	vytvorené
vytvořeno	vytvorili
vytvořeno	vytvoril
vytvořeno	vytvorený
vytvořeno	vytvorená
ball	ball
ball	loptu
ball	lopty
ball	lopta
ball	loptička
ball	guľa
popularitu	popularita
dramatické	dramatický
dramatické	dramatické
příslušný	príslušné
příslušný	príslušná
příslušný	kompetentné
příslušný	príslušný
železná	železný
železná	železo
železná	železné
železná	iron
železná	železa
eleonora	eleonora
řídce	riedko
řídce	riedko
zabití	zabitie
zabití	zabíjať
zabití	zabíjanie
zabití	zabitie
mont	mont
ilegální	nelegálne
ilegální	nelegálna
ilegální	nezákonné
ilegální	nelegálny
ilegální	ilegálne
deutschen	deutschen
čistá	čistá
čistá	čistý
čistá	vyčistiť
čistá	čisté
čistá	čistá
čistá	čisto
čistá	čistý
čistá	čisté
řekla	povedal
řekla	povedalo
řekla	povedala
vydaný	emitované
vydaný	vydané
vydaný	vydal
vydaný	vydávaný
vydaný	vydaný
sta	sta
toky	tokov
toky	toky
toky	tečie
dialog	dialóg
dialog	dialógy
dialog	dialógu
dialog	dialóg
expanze	rozšírenie
expanze	rozširovanie
zkoumá	skúma
istanbulu	istanbule
derby	derby
příkop	priekopa
příkop	priekopu
tržní	trhová
tržní	trh
tržní	market
tržní	trhu
bas	bas
agresivní	agresívne
agresivní	agresívny
agresivní	agresívna
libuše	libuše
dean	dekan
dean	deana
dean	dean
campbell	campbell
obnovy	zotavenie
obnovy	vymáhanie
obnovy	zhodnotenie
obnovy	obnovy
obnovy	vrátenie
ulrich	ulrich
životnost	životnosť
životnost	celoživotné
životnost	životnosti
životnost	stálosť
životnost	trvanlivosť
životnost	životnosť
ger	ger
radar	radar
radar	radarové
