din	mula
știri	news
brad	brad
operațiunea	operation
operațiunea	operasyong
operațiunea	operasyon
jucătorul	player
jucătorul	manlalaro
multiple	multiple
multiple	maramihang
stefan	stefan
grea	mabigat
ian	lan
ian	ian
aude	aude
libertate	kalayaan
libertate	liberty
libertate	kalayaan
pericol	panganib
pericol	hazard
pericol	panganib
pericol	danger
premier	premier
meuse	meuse
ieșit	nilabasan
vienne	vienne
gustav	gustav
aspectul	anyo
aspectul	itsura
aspectul	hitsura
bărbat	male
bărbat	lalaki
bărbat	lalaking
bărbat	lalaki
bărbat	man
sticlă	baso
sticlă	salamin
sticlă	pampalaki
sticlă	bote
carlo	carlo
maximilian	maximiliano
calabria	calabria
materialul	materyal
materialul	materyales
lățime	lapad
mobile	cellphone
distrugerea	naninira
distrugerea	destruction
aleși	inihalal
aleși	hinalal
schimbul	palitan
schimbul	palit
scenarist	screenwriter
grădina	hardin
aparțin	belong
aparțin	nabibilang
universul	sansinukob
universul	universe
socialiste	soviet
festivalului	festival
temperatură	temperatura
nato	nato
tradiție	kaugalian
tradiție	tradisyon
interpretarea	interpretation
interpretarea	interpreting
interpretarea	pagpapaliwanag
industrial	industrial
industrial	industriyal
suport	suportahan
suport	support
suport	sumusuporta
suport	suporta
suport	sumuporta
suport	sinusuportahan
biroul	kawanihan
biroul	tanggapan
biroul	katungkulan
biroul	opisina
executiv	executive
soldat	sundalo
soldat	kawal
antică	antique
antică	ancient
antică	sinaunang
apel	apila
apel	umapela
apel	apela
apel	tumawag
apel	tawagan
apel	tawag
mesajul	mensahe
mesajul	message
exprimă	nagpapahayag
exprimă	ipahayag
exprimă	express
șters	tinanggal
șters	natanggal
șters	delete
stan	stan
victime	casualties
victime	biktima
pretutindeni	saanman
pretutindeni	dako
scrierile	writings
way	paraang
way	paraan
way	way
mass	mass
mass	misa
mass	masa
mort	patay
manche	manche
dirijor	konduktor
palestina	palestine
vreodată	ever
casele	bahay
asemănător	kapareho
asemănător	magkatulad
asemănător	katulad
actori	actors
actori	aktor
capital	capital
capital	kabisera
capital	kapital
fondatorul	tagapagtatag
fondatorul	founder
atlantic	atlantic
atacuri	umaatake
dovadă	ebidensya
dovadă	katibayan
dovadă	katibayan
dovadă	patunay
gabriela	gabriela
sovietici	sobyet
amsterdam	amsterdam
youthyears	youthyears
complexe	complex
complexe	kumplikadong
complexe	komplikadong
complexe	masalimuot
respins	tinanggihan
documentare	documentary
canadian	canadian
explică	explain
explică	ipaliwanag
explică	nagpapaliwanag
suplimentare	karagdagang
fenomen	phenomena
fenomen	kababalaghan
coroana	korona
steagul	bandila
steagul	watawat
campionat	kampeonato
campionat	championship
mike	mike
australian	australian
inc	inc
delta	delta
grave	seryoso
stone	bato
terestre	panlupa
spital	hospital
spital	ospital
găsite	natagpuan
găsite	nahanap
găsite	nakita
găsite	nakahanap
florida	florida
break	break
arc	arc
arc	bow
comunicare	komunikasyon
frate	bro
frate	kuya
semne	marks
semne	palatandaan
caractere	character
caractere	characters
medalie	medalya
medalie	medal
scriere	pagsusulat
procese	trials
procese	proseso
dispărute	extinct
elizabeth	elizabeth
davis	davis
prizonieri	pinalaya
power	power
power	kapangyarihan
frankfurt	frankfurt
ismail	ismail
arizona	arizona
tony	tony
schmidt	schmidt
aliații	allies
puy	puy
primară	pangunahing
primară	pangunahin
introducere	pagpapakilala
introducere	panimula
introducere	intro
dramaturg	playwright
propusă	iminungkahing
confirmat	kumpirmado
confirmat	nakumpirma
cheile	keys
cheile	susi
prințesă	princess
prințesă	prinsesa
lacuri	lakes
dordogne	dordogne
administrație	pangangasiwa
administrație	pangasiwaan
main	pangunahing
main	pangunahin
pedro	pedro
fox	fox
promovare	promotion
promovare	promosyon
lansare	binubuksan
lansare	ilunsad
lansare	paglulunsad
nepotul	pamangkin
independentă	malayang
independentă	independent
secunde	seconds
secunde	segundo
încercarea	pagsubok
încercarea	subukan
încercarea	pagsusulit
diploma	diploma
diploma	degree
diploma	antas
ecaterina	catherine
teologie	teolohiya
forțat	pinilit
forțat	sapilitang
organizează	maisaayos
organizează	isaayos
organizează	ayusin
nationalgoals	nationalgoals
kosovo	kosovo
traducător	tagapagsalin
traducător	translator
traducător	tagasalin
depinde	depends
depinde	depende
temă	theme
temă	tema
evita	iwasan
divizie	division
divizie	dibisyon
delia	delia
vase	vessels
vase	pinggan
rurală	rural
rurală	panlalawigan
frunte	noo
versurile	lyrics
valley	lambak
valley	valley
risc	panganib
auvergne	auvergne
editat	edit
editat	edited
numiți	hinirang
nikolai	nikolaj
nikolai	nikolay
solomon	salomon
solomon	solomon
ziar	diyaryo
ziar	pahayagan
jiu	jiu
organizare	organisasyon
complexul	complex
complexul	kumplikadong
complexul	komplikadong
complexul	masalimuot
rang	rank
rang	ranggo
gheață	yelo
gheață	ice
acceptă	tinatanggap
acceptă	tumatanggap
acceptă	tanggapin
acceptă	accept
templul	templo
continuu	tuloy
etapa	entablado
etapa	yugto
etapa	stage
turc	turk
turc	turko
service	serbisyo
service	paglilingkod
wang	wang
youthclubs	youthclubs
liniile	lines
semnificative	makabuluhang
sugerează	imungkahi
sugerează	suggest
sugerează	iminumungkahi
sugerează	magmungkahi
sugerează	mungkahi
sugerează	nagmumungkahi
sugerează	nagpapahiwatig
alianța	alyansa
lazăr	lazar
disponibile	available
disponibile	magagamit
disponibile	makukuha
monte	monte
recente	kamakailan
recente	recent
cracovia	krakow
cracovia	kraków
coordonate	coordinate
coordonate	mangasiwa
coordonate	coordinated
coordonate	coordinate
misiune	misyon
mașina	kotse
mașina	sasakyan
dead	patay
creangă	sangay
diferența	pagkakaiba
coperta	cover
coperta	pabalat
coperta	takpan
gold	ginto
gold	gold
scriu	magsulat
scriu	sumulat
scriu	isulat
scriu	pagsusulat
caută	naghanap
caută	hanapin
caută	maghanap
caută	paghanap
caută	paghahanap
întâlnire	miting
întâlnire	pulong
întâlnire	pagkakakilala
întâlnire	pagpupulong
trăsături	katangian
trăsături	tampok
trăsături	katangian
philip	felipe
philip	philip
dreptate	katarungan
dreptate	hustisya
cor	koro
cor	chorus
cor	cor
wolf	lobo
wolf	wolf
prezente	kasalukuyan
fruntea	noo
douglas	douglas
modificat	nagpabago
modificat	binago
modificat	binagong
für	für
augustin	augustine
augustin	augustin
provocat	hinamon
egal	pantay
egal	katumbas
egal	equals
tarn	tarn
gerais	gerais
vioară	violin
stejar	oak
stejar	robles
cavaler	knight
operare	operating
istanbul	istanbul
patrick	patrick
banii	pera
banii	salapi
precedent	precedent
precedent	dating
precedent	nakaraang
studiază	aral
sector	sektor
sector	sector
conacul	mansion
structuri	istruktura
istorici	historians
deschiderea	pagbubukas
deschiderea	binubuksan
deschiderea	opening
sală	gym
decizie	desisyon
naos	nave
amestec	mix
amestec	halo
amestec	ihalo
amestec	halo
amestec	timpla
geografică	geographic
geografică	heograpikong
geografică	heograpikong
corectă	tama
corectă	correct
corectă	itama
imperială	imperial
clasament	ranking
clasament	ranggo
clasament	standings
clasament	rankings
jim	jim
castel	mangarap
castel	kastilyo
castel	castel
câmpie	payak
câmpie	kapatagan
câmpie	lowland
socialist	soviet
înfrângerea	pagkatalo
licența	lisensya
licența	licence
licența	lisensiya
licența	lisensya
milan	milan
scenariul	scenario
scenariul	script
pierderea	kawalan
pierderea	pagkawala
teritorială	teritoryal
impus	ipapatupad
impus	ipataw
stack	stack
fotografie	itrato
fotografie	larawan
fotografie	litrato
fotografie	litratong
fotografie	photography
principiu	prinsipyo
lombardia	lombardy
musulmani	muslim
medieval	medyebal
răniți	injured
răniți	nasugatan
răniți	nasugatan
profesionist	professional
profesionist	propesyonal
câștigător	nagwagi
câștigător	winner
câștigător	pagandahan
desen	pagguhit
desen	drawing
interzis	forbidden
interzis	ipinagbabawal
interzis	ipinagbabawal
interzis	bawal
interzis	pinagbabawal
interzis	pinagbawalan
regulile	alituntunin
regulile	rules
regulile	tuntunin
irak	iraq
ideile	ideya
student	studyante
student	student
student	estudyante
reacție	reaksyon
reacție	reaction
howard	howard
pre	pre
sprijinit	sinusuportahan
sprijinit	suportado
topul	tuktok
topul	nangunguna
topul	itaas
avansat	pauna
avansat	advanced
napoli	naples
napoli	napoli
activitățile	gawain
activitățile	aktibidades
contribuie	nakakadagdag
cutremur	lumindol
cutremur	lindol
cutremur	paglindol
marte	marte
marte	mars
rare	bihirang
rare	bihira
boală	karamdaman
boală	sakit
indre	indre
blocat	mapagmataas
blocat	locked
blocat	hinarangan
prusia	prussia
herbert	herbert
măsura	sukatin
măsura	masukat
sculptor	iskultor
avram	abram
întrebări	katanungan
întrebări	tanong
intern	internally
intern	panloob
intern	internal
intern	domestic
participa	lumahok
participa	sumali
închisă	nakasara
închisă	sarado
închisă	saradong
completarea	pagkumpleto
paginii	pahinang
paginii	pahina
paginii	page
anuarul	yearbook
fabrică	pabrika
fabrică	factory
răspândit	spread
răspândit	kumalat
răspândit	pagkalat
mica	mica
zeelandă	zealand
oră	oras
externă	panlabas
naval	naval
stație	estasyon
stație	station
stație	istasyon
watson	watson
industrie	industriya
cadru	frame
electronică	elektronika
electronică	electronics
electronică	elektronikong
electronică	electronic
bay	look
bay	bay
scria	sinulat
scria	wrote
scria	nagsulat
generație	henerasyon
generație	generation
ford	ford
conflictul	pagsalungat
conflictul	salungat
peretele	dingding
peretele	pader
ulei	langis
ulei	oil
gordon	gordon
tehnici	pamamaraan
acoperită	sakop
maurice	maurice
illinois	illinois
allen	allen
juridice	legal
electronic	elektronikong
electronic	electronic
prietenii	kaibigan
prietenii	magkaibigan
channel	channel
observă	masdan
observă	pagmasdan
asociate	nauugnay
asociate	kaugnay
logo	logo
aprobarea	apruba
aprobarea	pagpayag
aprobarea	approval
genuri	genres
genuri	genera
atlantiques	atlantiques
curse	races
curse	racing
curse	karera
primi	makatanggap
primi	matanggap
primi	tumanggap
clasic	sosyal
clasic	classical
clasic	klasiko
clasic	classic
clasic	klasikong
clasic	klasiko
leipzig	leipzig
trupă	banda
trupă	tropa
trek	trek
personalitate	personalidad
personalitate	pagkatao
ocupată	abala
ocupată	busy
ocupată	occupied
indiana	indiana
hollywood	hollywood
semnul	senyas
semnul	tanda
corespunzătoare	naaangkop
corespunzătoare	angkop
corespunzătoare	kaukulang
dei	dei
anhalt	anhalt
spectacol	magpakita
spectacol	ipakita
spectacol	pakita
spectacol	show
recunoaștere	paterno
recunoaștere	pagkilala
recunoaștere	recognition
wales	wales
animal	animal
animal	hayop
douăzeci	bente
douăzeci	dalawampu
mandat	warrant
mandat	kautusan
efectele	effects
efectele	epekto
etapă	entablado
etapă	yugto
etapă	stage
estonia	estonia
supraviețuit	nabuhay
supraviețuit	survived
modificarea	amendment
documentele	dokumentong
documentele	documents
documentele	dokumento
mostră	sample
mostră	halimbawa
preda	turuan
preda	magturo
preda	nagtuturo
desene	drawings
electronice	elektronika
electronice	electronics
electronice	elektronikong
electronice	electronic
egală	pantay
înregistrate	nakarehistro
înregistrate	recorded
înregistrate	naitala
responsabil	responsableng
responsabil	responsable
responsabil	pananagutan
cai	kabayo
cai	cai
cetățeni	mamamayan
primind	pagtanggap
bustul	bust
tare	hard
tare	mahirap
tare	malakas
aplică	apply
aplică	ilapat
dark	madilim
dark	maitim
dark	dilim
distruse	nawasak
individuale	indibiduwal
condiția	kalagayan
condiția	kondisyon
condiția	kundisyon
mala	mala
boala	karamdaman
boala	sakit
secrete	lihim
secrete	sikreto
secrete	secret
secrete	lihim
similară	kapareho
similară	magkatulad
similară	katulad
purta	nagsusuot
purta	magsuot
rezistența	paglaban
rezistența	pagtutol
tobe	drum
tobe	drums
century	siglo
century	century
analiză	pagsusuri
analiză	pagtatasa
fază	phase
înregistrări	records
înregistrări	talaan
înregistrări	recording
pomerania	pomerania
cântă	sing
cântă	kumanta
parma	pepeng
etape	yugto
mută	gumalaw
mută	move
mută	ilipat
mută	galawin
invazia	pagsalakay
guy	guy
dai	dai
interioară	natatagong
prezentată	ipinapakita
prezentată	iharap
prezentată	iniharap
terenuri	lupain
terenuri	lupa
profesori	professors
profesori	teachers
primare	pangunahing
primare	pangunahin
primare	alkalde
primare	mayor
rurale	rural
rurale	panlalawigan
cehoslovacia	czechoslovakia
drapelul	bandila
drapelul	watawat
societăți	corporations
societăți	kumpanya
societăți	kompanya
satelit	satellite
diferită	ibang
regat	kaharian
atacant	striker
ponte	ponte
mario	mario
spectacole	palabas
spectacole	ipinapakita
spectacole	nagpapakita
hamburg	hamburg
milion	milyon
massimo	massimo
transformă	transform
fundamentale	fundamentals
fundamentale	pundamental
pregătire	paghahanda
pregătire	pagsasanay
ligă	league
ligă	liga
obișnuit	regular
obișnuit	ordinaryo
obișnuit	ordinaryong
argumente	argumento
wikimedia	wikimedia
nominalizări	nominations
orne	orne
aplicarea	aplikasyon
tibet	tibetan
tibet	tibet
shakespeare	shakespeare
scrieri	writings
arab	arab
stabilește	set
stabilește	itakda
laura	laura
medievale	medyebal
mișcări	moves
mișcări	gumagalaw
mișcări	paggalaw
tratament	paggamot
franklin	franklin
compoziție	komposisyon
lansate	inilunsad
queen	queen
queen	reyna
via	via
jane	jane
monaco	monako
ruinele	makawala
gray	gray
gray	abo
părea	tila
hohenzollern	hohenzollern
informație	impormasyon
publicarea	publikasyon
publicarea	publication
publicarea	paglalathala
publicarea	publishing
compuse	binubuo
agricultură	pagsasaka
agricultură	agrikultura
tehnologie	teknolohiya
computer	kompyuter
computer	computer
strict	mahigpit
celule	cells
mecanică	mechanics
mecanică	makina
distrusă	nawasak
legal	legal
legal	legal
active	active
active	aktibong
active	aktibo
active	asset
primarul	alkalde
primarul	mayor
britanici	british
minerale	mineral
minerale	mineral
business	negosyong
business	negosyo
boston	boston
toulouse	toulouse
mijloace	means
marco	marco
eroare	pagkakamali
eroare	error
arhiva	arkibo
arhiva	archive
arhiva	archives
capturat	nakunan
capturat	captured
marc	marc
anuală	taunang
rosso	rosso
urme	track
urme	bakas
expresia	pagpapahayag
expresia	expression
observator	obserbatoryo
observator	tagamasid
gard	gard
gard	bakod
administrarea	pangangasiwa
administrarea	pangasiwaan
băieți	boys
băieți	guys
antic	antique
antic	ancient
antic	sinaunang
montana	montana
beijing	beijing
geografie	heograpiya
războaie	wars
proiectat	pagkakagawa
proiectat	dinisenyo
proiectat	idinisenyo
devreme	maagang
devreme	maaga
trecând	pagpasa
trecând	passing
trecând	ipinapasa
cheie	susi
cheie	key
concluzia	conclusion
conferința	conference
conferința	pagpupulong
varietate	variety
ramuri	sanga
ramuri	sangay
eseuri	sanaysay
eseuri	touchdowns
calendarul	kalendaryo
universală	universal
universală	unibersal
demonstrat	napatunayan
aleasă	pinili
cercetarea	pananaliksik
cercetarea	pagsisiyasat
cercetarea	research
bot	nguso
bot	bot
tânără	bata
veneto	veneto
andrea	andrea
dezvoltate	binuo
turcă	turko
table	backgammon
pești	isda
cerere	aplikasyon
cerere	hilingin
cerere	kahilingan
cerere	hiling
cerere	request
cerere	humiling
cerere	pangangailangan
cerere	demand
cetățean	mamamayan
cetățean	citizen
obiectul	bagay
obiectul	object
animație	animation
domn	ginoo
domn	gentleman
practica	pagsasanay
practica	practice
practica	praktis
aube	aube
fort	kuta
fort	kutang
fort	fort
anthony	anthony
army	hukbo
army	army
intenția	intention
civilă	civil
civilă	sibil
civilă	civilian
dialog	dialogue
navale	naval
limbaj	wika
limbaj	alangan
limbaj	wikang
limbaj	tausug
bank	bangko
grafică	maliwanag
grafică	graphic
grafică	graphics
asistent	assistant
asistent	katulong
pacea	peace
pacea	kapayapaan
bass	bass
liverpool	liverpool
picturi	kuwadro
start	simula
start	simulan
start	magsimula
tel	tel
focul	fire
focul	sunog
focul	apoy
activează	paganahin
activează	activate
activează	buhayin
frunze	dahon
recenzii	review
giuseppe	giuseppe
proclamat	proclaimed
armatele	armies
asasinat	pinaslang
asasinat	asasinasyon
spoleto	spoleto
votat	ibinoto
luis	luis
carne	karne
unchiul	tito
unchiul	tiyuhin
unchiul	uncle
unchiul	tiyo
oro	oro
tehnologia	teknolohiya
impune	magpataw
pasul	hakbang
pasul	step
complete	complete
complete	kumpletuhin
complete	kompleto
complete	kumpleto
nisip	buhangin
nisip	sand
specialist	espesyalista
motoare	motors
stabilită	itinatag
proba	sample
proba	halimbawa
pietro	pietro
însoțit	sinamahan
însoțit	sinabayan
cipru	cyprus
soluții	solusyon
bruce	bruce
haut	haut
ardennes	ardennes
sculptură	iskultura
sculptură	inukit
artistul	artista
artistul	artist
azur	azure
parohia	parokya
crezut	inakala
crezut	akala
crezut	naisip
crezut	kala
crezut	naniwala
factor	factor
factor	kadahilanan
caracteristică	katangian
caracteristică	tampok
caracteristică	itampok
fantastic	fantastic
petrol	petrol
petrol	pump
petrol	langis
petrol	oil
petrol	petroleum
permit	pahintulutan
permit	payagan
teoretic	kimikang
heidelberg	heidelberg
campioană	champion
jurnal	journal
jurnal	talaarawan
jurnal	diary
jurnal	log
party	partido
party	party
party	pagdiriwang
party	pagtitipon
rangul	rank
rangul	ranggo
privat	pribado
privat	pribadong
monede	barya
monede	barya
monede	coin
andreea	andrea
cercetător	researcher
cercetător	siyentipiko
portretul	portrait
judecată	parusa
judecată	paghuhukom
judecată	hatol
fantasy	pantasya
fantasy	fantasy
concept	konsepto
golden	golden
golden	ginintuang
dunărea	danubio
zidul	dingding
zidul	pader
monedă	currency
monedă	pera
monedă	pananalapi
monedă	barya
monedă	coin
road	daan
madonna	madonna
soarele	sun
soarele	araw
lyon	lyon
lyon	lyons
experiența	maranasan
experiența	karanasan
vincent	vincent
apollo	apollo
teorii	theories
gospodărie	pambahay
gospodărie	sambahayan
off	off
monitorul	monitor
marine	marine
normală	normal
strâns	masikip
strâns	mahigpit
considerare	konsiderasyon
miller	miller
limbajul	wika
limbajul	alangan
limbajul	wikang
limbajul	tausug
benzi	tapes
benzi	alisan
benzi	strip
rural	kabukiran
rural	rural
rural	panlalawigan
urmărit	nanood
urmărit	napanood
urmărit	pinanood
urmărit	sinusubaybayan
urmărit	sumunod
urmărit	sinundan
sufletul	kaluluwa
sufletul	soul
adams	adams
educația	edukasyon
oprit	itinigil
oprit	tumigil
ciclul	siklo
ciclul	cycle
ciclul	ikot
vorbită	sinasalita
posibile	maaari
posibile	posible
posibile	possible
posibile	maari
posibile	posibleng
isaac	isaac
memorial	inalala
memorial	memorial
fapte	katotohanan
preferat	favourite
preferat	paborito
preferat	favorite
alternative	alternatibong
alternative	alternatibo
alternative	alternatibo
said	sabi
said	sinabi
col	col
lateral	patagilid
lateral	gilid
lateral	tabi
lateral	karamay
lateral	tagiliran
hârtie	papel
unică	natatanging
unică	kakaibang
unică	unique
unică	natatangi
marmură	marmol
cover	cover
cover	pabalat
cover	takpan
phoenix	phoenix
emisiuni	ipinapakita
emisiuni	nagpapakita
asistență	tulong
fizic	pisikal
prins	nahuli
victoriei	victoria
historia	historia
camere	kuwarto
camere	kwarto
reduce	binabawasan
reduce	bawasan
jersey	jersey
false	maling
false	false
apreciat	appreciated
peru	peru
alianță	alyansa
refuză	tanggihan
îndepărtat	tinanggal
îndepărtat	naalis
îndepărtat	inalis
yonne	yonne
frumoasă	ganda
frumoasă	maganda
vis	vis
vis	dream
vis	pinapangarap
vis	panaginip
vis	pangarap
alexandria	alexandria
commons	commons
fonduri	pondo
fonduri	pagpopondo
limitată	limitado
limitată	limitadong
limitată	limited
legenda	alamat
legenda	legend
lansează	ilunsad
lansează	paglulunsad
declară	ipinapahayag
declară	ipahayag
declară	declare
ghid	patnubay
ghid	gabay
verne	verne
altitudinea	altitude
heart	heart
heart	puso
michigan	michigan
coordonator	coordinator
dragostea	nagmahal
dragostea	love
dragostea	nagmamahal
universitate	university
universitate	unibersidad
universitate	pamantasan
lama	blade
lama	lama
circulație	sirkulasyon
recunoscută	nakakilala
recunoscută	kinikilalang
recunoscută	nakilalang
recunoscută	kinikilala
recunoscută	nakilala
activă	active
activă	aktibong
activă	aktibo
dedicată	nakatutok
dedicată	dedikado
agricultura	pagsasaka
agricultura	agrikultura
dôme	dôme
descoperită	natuklasan
destinate	inilaan
destinate	nilalayong
alfabetul	alpabeto
speranța	umaasa
speranța	umasa
speranța	sana
comentarii	comment
comentarii	comments
părere	opinyon
albastră	blue
albastră	bughaw
albastră	asul
periodic	periodical
periodic	sini
monica	monica
pregătirea	paghahanda
pregătirea	hinahanda
pregătirea	naghahanda
pregătirea	paghahanda
pregătirea	inihahanda
căutat	naghanap
căutat	hinanap
căutat	hinahangad
pasageri	pasahero
pasageri	pasahero
hamilton	hamilton
edgar	edgar
watanabe	watanabe
diana	diana
gloria	gloria
cantitate	halaga
cantitate	dami
teza	thesis
planetă	planeta
oct	oktubre
hotărârea	paghuhukom
hotărârea	hatol
masiv	matipuno
lingvistică	lingguwistika
lingvistică	antropolohiyang
scrisori	letra
scrisori	letters
scrisori	titik
tratate	treaties
tratate	ginagamot
tratate	itinuring
tratate	tratuhin
diametru	diameter
geneva	geneva
light	liwanag
light	magaan
light	ilaw
stuttgart	stuttgart
porto	porto
nucleare	nuclear
otomană	imperyong
rănit	injured
rănit	nasugatan
rănit	nasugatan
rănit	nasaktan
wolfgang	wolfgang
cantitatea	dami
rândurile	ranks
reprezentate	kinakatawan
fauna	fauna
acoperite	sakop
mix	mix
mix	halo
mix	ihalo
suferă	magdusa
bis	bis
bis	encore
player	player
player	manlalaro
multi	maraming
multi	marami
multi	multi
practice	praktikal
târguri	fairs
privată	pribado
privată	pribadong
actorul	artista
actorul	actor
actorul	aktor
deva	deva
poliția	pulisya
poliția	pulis
conflicte	pagsalungat
conflicte	salungat
contribuția	kontribusyon
compoziția	komposisyon
oricare	any
lovit	tumama
lovit	hit
lovit	tinamaan
trecere	tawiran
trecere	tatawid
trecere	pagpasa
trecere	passing
trecere	ipinapasa
atacurile	umaatake
rev	rev
gers	gers
olandez	olandes
olandez	dutch
alternativ	alternatibong
alternativ	alternatibo
alternativ	kahaliling
alternativ	alternatibong
alternativ	alternate
warner	warner
industrială	industrial
industrială	industriyal
lawrence	lawrence
arhiepiscop	arsobispo
eva	eva
eva	eve
eva	eba
scriitoare	manunulat
disponibil	available
disponibil	magagamit
disponibil	makukuha
timpuri	times
timpuri	beses
străin	alien
străin	foreigner
străin	stranger
străin	foreign
străin	dayuhang
kevin	kevin
moon	buwan
moon	moon
stăpânirea	mastering
aeriană	aerial
prezentarea	pagtatanghal
suedez	swedish
suedez	suweko
reforma	reporma
reforma	protestante
reforma	reporma
victorii	nanalo
victorii	panalo
victorii	pagkapanalo
sarcina	pagbubuntis
three	tatlong
three	tatlo
inventat	imbento
venus	venus
avionul	plane
avionul	eroplano
tokyo	tokyo
contemporane	kapanahon
mărimea	laki
mărimea	sukat
agenția	ahensiya
agenția	agency
stuart	stuart
over	mahigit
interioare	panloob
onoarea	advertise
onoarea	karangalan
putin	putin
aparat	apparatus
filosof	pilosopo
ars	sinusunog
ars	nasunog
nasa	nasa
absolvirea	pagtatapos
absolvirea	graduation
ascuns	nakatagong
ascuns	nakatago
ascuns	itinago
baterie	baterya
dave	dave
crime	murders
capela	kapilya
test	pagsubok
test	subukan
test	pagsusulit
socialistă	soviet
simultan	sabay
simultan	sabay
menține	mapanatili
menține	maintain
menține	magpanatili
hong	hong
brigada	brigada
profund	malalim
profund	malalim
profund	deep
raymond	raymond
cuprinzând	comprising
administrat	pinapamahalaan
administrat	ibinibigay
richter	richter
grant	grant
portret	portrait
antologie	anthology
england	inglatera
england	england
instalat	installed
instalat	install
instalat	nakaluklok
călătorii	bumiyahe
călătorii	travel
călătorii	paglalakbay
negative	negatibong
negative	negatibo
negative	negative
etnice	etniko
coloane	haligi
hills	burol
hills	hills
billy	billy
opoziție	pagsalungat
nordic	nordic
url	url
empire	imperyo
empire	monggol
frontiera	hangganan
frontiera	frontier
mecanic	mekaniko
mecanic	makina
erou	hero
erou	bayani
argument	argumento
argument	argument
argument	pagtatalo
cercetători	nananaliksik
cercetători	mananaliksik
cercetători	scientist
cercetători	siyentipiko
conceput	pagkakagawa
conceput	dinisenyo
conceput	idinisenyo
împrumut	pautang
împrumut	paghiram
împrumut	hiramin
israelului	israel
electorale	electoral
viitoare	kinabukasan
viitoare	hinaharap
viitoare	paparating
identificat	kinilala
identificat	nakilala
dublă	dobleng
dublă	double
dublă	doble
flora	flora
utilizatorul	gumagamit
utilizatorul	user
reducerea	reduction
reducerea	perwisyo
reducerea	pagbabawas
june	june
june	hunyo
atrage	kumukuha
atrage	umaakit
atrage	maakit
buget	badyet
buget	budget
recunoaște	makilala
recunoaște	makikilala
recunoaște	kilalanin
comerțul	kalakalan
comerțul	ipagpalit
comerțul	magnegosyo
comerțul	trade
miguel	miguel
armă	sandata
armă	baril
tată	dad
tată	itay
tată	tatay
tată	ama
tată	tatay
tată	father
rom	rom
rom	rum
echivalent	katumbas
echivalent	equivalent
temporar	pansamantala
temporar	pansamantala
tabăra	kampo
lichid	likido
lichid	fluid
lichid	likido
schimba	palitan
schimba	magbabago
schimba	pagbabago
schimba	baguhin
schimba	change
oricine	sinuman
culturi	pananim
culturi	tanim
fan	fan
fan	tagahanga
criterii	pamantayan
pennsylvania	pennsylvania
marcate	minarkahan
dispoziție	pagkakaloob
încasări	nalikom
încasări	resibo
destinat	inilaan
destinat	nilalayong
povești	tales
povești	kuwento
plecarea	alis
plecarea	aalis
plecarea	umaalis
principii	prinsipyo
națiuni	nations
înțelegere	intindi
înțelegere	unawa
opinii	opinyon
jerry	jerry
performanță	pagtatanghal
performanță	pagganap
neapole	naples
neapole	napoli
tratamentul	paggamot
cerc	bilog
eseu	sanaysay
eseu	touchdown
desemnate	itinalagang
desemnate	designated
comportamentul	ugali
comportamentul	inasal
comportamentul	gawi
momente	moments
momente	sandali
sosirea	pagdating
sosirea	arrival
pozitiv	positive
pozitiv	positibong
pozitiv	positibo
asigurarea	seguro
asigurarea	insurance
eforturile	efforts
eforturile	pagsusumikap
eforturile	pagsisikap
piemont	piemonte
piemont	piedmont
transmis	transmitted
lenin	lenin
massachusetts	massachusetts
reduse	nabawasan
vândute	nabenta
vândute	nabili
dec	dis
ingrid	ingrid
novi	novi
serghei	sergei
serghei	sergey
sexuale	sekswal
alto	alto
mail	mail
mail	sulat
mail	koreo
melodie	melody
melodie	tune
melodie	awitin
melodie	kanta
melodie	awit
mormânt	puntod
mormânt	libingan
mormânt	puntod
mormânt	libingan
mormânt	grave
investiții	investments
investiții	puhunan
investiții	pamumuhunan
investiții	investment
nicolas	nicolas
vânători	hunters
punk	punk
vizita	puntahan
vizita	pagbisita
dezvoltată	binuo
steven	steven
dragon	dragon
produc	gumawa
produc	makagawa
produc	magkaanak
aplicat	inilapat
abandonat	iniwan
permanentă	permanente
permanentă	permanent
jimmy	jimmy
austriacă	austrian
western	kanluranin
western	western
principiile	prinsipyo
fenomenul	kababalaghan
bunicul	lolo
bunicul	lolo
înlocuibil	replaceable
adusă	nagdala
adusă	dinala
guvernare	pamamahala
guvernare	pamahalaan
guvernare	gobyerno
rata	rate
jupiter	jupiter
kleť	kleť
raza	raza
raza	radius
scaun	upuan
scaun	upuan
regent	regent
poe	poe
varsă	spill
luând	nagtatagal
jacob	jacob
asediul	siege
asediul	paglusob
hop	sakay
portal	portal
pietre	bato
pietre	bato
leonard	leonard
definit	tinukoy
suedeză	swedish
suedeză	suweko
ramură	sangay
aliați	allies
trage	shoot
trage	bumaril
trage	barilin
trage	kumuha
trage	hilahin
beach	dalampasigan
beach	beach
venezuela	venezuelan
venezuela	venezuela
soț	asawa
soț	asawa
soț	lakay
orient	orient
consiliu	konseho
consiliu	konsilyo
alaska	alaska
magic	salamangka
magic	magic
magic	magical
revolta	warsaw
revolta	kokhba
revolta	riot
revolta	kaguluhan
celebru	famous
celebru	sikat
pozitive	positive
pozitive	positibong
pozitive	positibo
cetățenii	mamamayan
