категорија	kategória
уса	usa
помладо	fiatalabbnak
помладо	fiatalabb
помладо	fiatalabbak
деф	def
орките	orkok
кранови	daruk
кранови	daru
херис	harris
маракаибо	maracaibo
шарпланинец	juhászkutya
годишнини	évfordulók
просјак	koldus
залаегерсег	zalaegerszeg
камелот	camelot
рации	rajtaütések
ниацин	niacin
устинов	ustinov
гггг	éééé
мидгард	midgard
лики	leakey
лики	lyukas
коди	cody
иванка	ivanka
коинциденција	véletlen
пожарникар	tűzoltó
пожарникар	tűzoltó
брум	broome
петру	petru
авис	avis
шербет	melasz
голдинг	golding
џеронимо	geronimo
саркастичен	gúnyos
саркастичен	szarkasztikus
либи	libby
непочитувањето	tiszteletlenség
шталите	istálló
кејзер	keizer
запленето	lefoglalták
запленето	lefoglalt
аурелио	aurelio
антихрист	antikrisztus
дупликати	másolatok
дупликати	másolat
дупликати	ismétlődő
сердар	serdar
форсајт	forsythe
ариосто	ariosto
офталмолог	szemész
корвинус	corvinus
палци	hüvelykujj
јадеше	megette
јадеше	evett
јадеше	ettem
венов	venn
срамен	szégyenletes
срамен	szégyenteljes
иницирани	kezdeményezett
евроазиска	eurázsiai
стоеја	állt
стоеја	álltam
гласина	szóbeszéd
гласина	pletyka
гласина	szóbeszéd
гласина	pletyka
риналдо	rinaldo
трошки	maradékot
трошки	morzsa
деветмина	kilences
деветмина	kilenc
канцерогените	rákos
бсп	bsp
триптофан	triptofán
инфузија	infúzió
моргана	morgana
арс	ars
педа	hüvelyk
фраунхофер	fraunhofer
бренан	brennan
морело	morello
меккеј	mckay
канг	kang
бесмртни	halhatatlanok
бесмртни	halhatatlan
бесмртни	halhatatlanok
антверп	antwerpen
тренираше	edzett
тренираше	képzett
тренираше	kiképzett
заобиколувајќи	megkerülve
абул	abul
аустерлиц	austerlitz
ситард	sittard
форст	forst
инуктитут	inuktitut
еукалиптус	eukaliptusz
водафон	vodafone
колат	mészárlás
колат	vágás
незаштитена	védtelenül
фундаментализам	fundamentalizmus
мариета	marietta
тилбург	tilburg
читлива	olvasható
конели	connelly
заборавив	elfelejtettem
снејдер	sneijder
чоек	férfi
чоек	ember
спајдермен	pókember
инвернес	inverness
командири	parancsnokok
стрејсенд	streisand
пелети	alom
додворувач	kérő
додворувач	udvarló
дивјак	savage
дивјак	vadember
незавршена	befejezetlen
бојси	boise
хирурзите	sebészek
хирурзите	sebész
смислени	szabott
клермонт	clermont
пергамон	pergamon
гластонбери	glastonbury
запалка	könnyebb
запалка	világosabb
хајат	hayat
хајат	hyatt
разменија	kicserélt
разменија	cserélt
излишни	felesleges
излишни	fölösleges
сениори	nyugdíjasok
сениори	végzősök
лони	lonnie
еритеми	erythema
попусто	hiába
попусто	hiú
попусто	hiábavaló
препорачувам	ajánlani
препорачувам	ajánlom
препорачувам	ajánlja
препорачувам	ajánljuk
интелегентен	intelligens
мекејн	mccain
ретроактивно	visszamenőleges
ретроактивно	visszamenőleg
приватизирани	privatizált
запечати	fóka
запечати	pecsét
запечати	seal
гудвин	goodwin
епс	epps
епс	eps
гаражата	garázs
билд	bild
арти	artie
бреј	brea
руи	rui
капаче	fedelét
капаче	fedő
капаче	fedél
купидон	cupido
назначувања	találkozók
назначувања	időpontok
најмила	legdrágább
најмила	legkedvesebb
корбин	corbin
балистика	ballisztikus
балистика	ballisztikai
медлин	madeleine
медлин	madeline
бесцелно	céltalan
бесцелно	értelmetlen
репресивни	elnyomó
џедаи	jedi
џедаи	jedik
атеистите	ateisták
ворвик	warwick
песот	kopó
песот	véreb
инспекторите	nyomozói
инспекторите	nyomozók
ноксвил	knoxville
бурбенк	burbank
лока	loca
мацини	mazzini
русокоса	szőke
русокоса	szöszi
очевидец	szemtanú
очевидец	szemtanúk
краљ	kralj
агресори	támadók
зворник	zvornik
дорадо	dorado
глодар	rágcsáló
глодар	rágcsálók
милостина	jótékonyság
милостина	jótékonysági
заплени	lefoglalt
монополите	monopóliumok
љубоморни	féltékeny
љубоморни	irigy
децентрализирана	decentralizált
пукет	phuket
букер	booker
дарежлив	bőkezű
дарежлив	nagylelkű
минлива	romlandó
физибилити	megvalósítható
физибилити	megvalósíthatósági
погласно	hangosabb
погласно	hangosabban
бам	bumm
триер	trier
комбо	kombó
хла	hla
немажени	hajadon
немажени	nőtlen
кут	szárcsa
миран	miran
нервозно	ideges
куферот	bőröndöt
куферот	bőrönd
алдебаран	aldebaran
анкер	anker
киоск	bódé
пенџапски	pandzsábi
кирби	kirby
пишувај	írj
пишувај	írni
пишувај	írjon
пател	patel
берен	beren
попо	popo
плука	köp
гласајте	szavazz
гласајте	szavazás
гласајте	szavazat
гласајте	szavazzatok
побезбедни	biztonságosabb
багинс	zsákos
петрус	petrus
причесна	áldozás
проодни	tűrhető
проодни	járható
банкомат	atm
вознемирувачко	nyugtalanító
вознемирувачко	felkavaró
вознемирувачко	zavaró
сау	sau
гуруа	guruk
плачи	sírj
плачи	sír
плачи	sírás
црес	cres
перики	paróka
инс	ins
домарот	portás
домарот	takarító
домарот	gondnok
харбин	harbin
качулка	hood
качулка	csuklyás
одвратен	gusztustalan
одвратен	undorító
одвратен	ellenszenves
запечатени	lezárva
запечатени	lezárt
муабети	pletyka
муабети	pletykák
целибат	cölibátus
остија	ostia
геометар	földmérő
ронан	ronan
геолозите	geológus
незаборавен	felejthetetlen
катерин	katalin
катерин	catherine
кукавици	gyávák
роско	roscoe
егзотична	egzotikus
непостојано	kiszámíthatatlan
ќоше	sarkon
ќоше	kanyar
ќоше	sarok
курдско	kurd
игнацио	ignacio
научено	tanult
научено	megtanult
научено	tanultam
научено	tanított
послугата	ápolók
дејна	dana
џорџи	georgie
ханес	hannes
непредвидлива	kiszámíthatatlan
виланова	villanova
глизе	gliese
кипријан	ciprian
мерл	merle
казани	stills
амазонските	amazóniai
куката	winch
легалноста	jogszerűségét
прерија	préri
сабјарка	kardhal
затемнети	színezett
искја	ischia
анибал	anibal
стјуардеса	stewardess
пренаселеност	túlnépesedés
обеликс	obelix
џос	joss
корсо	corso
горо	goro
дарт	darth
десетмина	tíz
паранормалното	paranormális
душичка	baba
душичка	bébi
рбетна	gerincvelő
рбетна	gerinc
хауел	howell
лаптопи	laptopok
најстудените	leghidegebb
реформираната	református
поздравот	köszönés
надин	nadine
фарго	fargo
хлороформ	kloroform
оплан	oppland
згодна	forró
згодна	hot
згодна	meleg
згодна	dögös
далматински	dalmát
исушување	méhviasz
стажист	gyakornok
серано	serrano
анекси	mellékletek
неодговорно	felelőtlen
неодговорно	felelőtlenség
комуникативен	kommunikatív
затворајќи	záró
затворајќи	zárás
затворајќи	zárom
ходниците	folyosók
ходниците	folyosókon
грил	grill
пајн	fenyő
пајн	pine
благодет	kegyelem
благодет	grace
благодет	boon
искупување	vezeklés
искупување	megváltás
фреја	freya
довршување	befejezés
довршување	befejezése
безлична	személytelen
ентре	entre
смртоносниот	halálos
албин	albin
картели	kartell
суперсила	szuperhatalom
распродажба	vásár
распродажба	eladó
распродажба	értékesítés
распродажба	eladás
одвратно	bruttó
одвратно	gusztustalan
одвратно	undorító
ејмс	ames
благословени	áldott
допри	érintés
инграм	ingram
бекешчаба	békéscsaba
грубер	gruber
поље	polje
предвидливо	kiszámítható
надвозникот	felüljáró
негувани	ápolt
процвета	virágozni
росио	rocío
вежбале	gyakorlott
вежбале	gyakorolt
форте	forte
сонувам	álmodik
сонувам	álmodom
јуки	yuki
џаред	jared
сатмар	szatmár
апсурдна	abszurd
поверувале	hiszem
поверувале	higgy
хексадецимална	hexadecimális
крофна	muffin
крофна	fánk
крофна	fánk
шишенце	palack
шишенце	üveg
шишенце	tartály
шишенце	üveget
дуранго	durango
маџар	magyar
водоотпорни	vízálló
билијард	biliárd
прија	priya
тавче	zsák
тавче	zsákot
инертна	inert
рецепција	fogadás
рецепција	recepció
рецепција	befogadás
рецепција	vétel
барата	tó
крок	krokodil
нипур	nippur
балто	balto
крекери	keksz
конорс	conners
конорс	connors
долан	dolan
безнадежност	reménytelenség
ромпуј	rompuy
папете	papeete
питерсон	peterson
питерсон	petersen
картелите	kartell
тротоарите	járdák
тротоарите	járda
јелоустоун	yellowstone
њусвик	newsweek
баки	bucky
полукс	pollux
горили	gorillák
карати	karátos
карати	karátos
безначаен	értelmetlen
безначаен	jelentéktelen
безначаен	jelentéktelen
хајду	hajdú
водка	vodka
водка	vodkát
вандал	vandál
дарел	darrell
норвуд	norwood
реципрочни	kölcsönös
мејфер	mayfair
болдер	szikla
метанол	metanol
скривалиште	búvóhely
скривалиште	rejtekhely
скривалиште	búvóhely
скривалиште	nook
билатерален	bilaterális
билатерален	kétoldalú
иритирачки	irritáló
иритирачки	bosszantó
смарагд	smaragd
ферис	ferris
излажал	szőrtelen
хиперактивност	hiperaktivitás
занг	zhang
шокирани	döbbenve
монтажна	előregyártott
контаминирани	fertőzött
контаминирани	szennyezett
регина	regina
осуденик	fegyenc
осуденик	elítélt
галијата	gálya
ренд	rand
џаспер	jasper
сендлер	sandler
овошно	gyümölcsös
дорси	dorsey
блогерот	blogger
маца	maca
пеколни	pokoli
перницата	párna
денерис	daenerys
консултативна	konzultatív
потраги	lekérdezések
поштар	postás
поштар	postás
веселиот	játékos
нестрплив	aggódó
нестрплив	nyugtalan
нестрплив	türelmetlen
дуе	douai
германик	germanicus
финч	finch
грешници	bűnösök
салмонела	salmonella
салмонела	szalmonella
полак	pollack
џекил	jekyll
лудите	őrült
непоколеблива	rendíthetetlen
делче	darabja
делче	darabka
делче	darab
делче	frakció
репарација	jóvátétel
познавајќи	tudván
познавајќи	ismerve
познавајќи	tudva
генерациска	generációs
луц	lutz
купатило	fürdő
купатило	mosdó
купатило	fürdőszoba
феромони	feromonok
одржувач	karbantartó
крема	tejszín
крема	krém
крема	krémet
испровоцира	provokálni
кнедли	gombóc
кнедли	tésztát
кнедли	tészta
кјузак	cusack
тврдоглава	makacs
муни	mooney
дедуктивно	deduktív
багдат	bagdad
пицерија	pizzéria
кортез	cortez
ратификуваа	ratifikálta
десетка	tíz
калкин	culkin
антихристот	antikrisztus
постелнина	ágynemű
постелнина	ágynemű
постелнина	lepedő
неаполски	nápolyi
двојноста	kettősség
галванометар	galvanométer
родителство	nevelés
родителство	szülői
налепница	matrica
насо	nassau
спокој	béke
мејо	mayo
лалињата	tulipánok
шепот	suttogó
калахан	callaghan
калахан	callahan
предјадење	előétel
анаграм	anagramma
трип	kirándulás
трип	utazás
трип	trip
трип	kiruccanás
трип	tripp
украдено	lopott
украдено	ellopták
кастиљо	castillo
гетсби	gatsby
побезбедна	biztonságosabb
неразделни	elválaszthatatlanok
левинсон	levinson
паркинсон	parkinson
левичарската	baloldali
локи	loki
сеат	koca
гринфилд	greenfield
поаѓање	indulási
поаѓање	távozás
поаѓање	indulás
пиа	pia
комбиња	furgon
обесил	hung
немилосрден	kegyetlen
немилосрден	könyörtelen
немилосрден	hajthatatlan
немилосрден	könyörtelen
кламидија	chlamydia
необјаснива	megmagyarázhatatlan
милос	melas
гоблини	kobold
гоблини	manó
булдог	bulldog
гулаг	gulag
матерхорн	matterhorn
растопи	olvadt
растопи	olvasztott
растопи	elolvadt
сонар	szonár
садистички	szadista
поостар	élesebb
гангстери	gengszterek
ветре	szellő
фалсификувана	hamisított
палеонтологијата	paleontológia
регрут	újonc
уме	ume
напнато	feszült
напнато	intenzíven
двојазичност	kétnyelvű
најлон	nejlon
коронадо	coronado
наби	nabi
тост	köszöntő
бодликава	szöges
фродо	frodó
прегратки	ölelés
прегратки	ölel
аеродинамиката	aerodinamika
кеге	køge
првокласен	sterling
естерхази	esterházy
паци	pazzi
несовршени	tökéletlen
бугати	bugatti
рандом	random
рандом	véletlenszerű
рандом	véletlen
гликол	glikol
истегнува	hajlékony
пациентка	páciens
пациентка	türelmes
пациентка	beteg
занети	zanetti
брзање	rush
брзање	rohanás
молење	könyörög
осовина	tengely
случајности	véletlenek
шевролет	chevrolet
лабин	labin
непопуларни	népszerűtlen
момо	momo
блејн	blaine
интелегентни	intelligens
аеронаутика	repüléstechnikai
понизност	alázat
липтон	lipton
илинг	ealing
хајн	hein
кохерентни	koherens
кохерентни	következetes
ивар	ivar
моник	monique
респект	tiszteletet
респект	tisztelet
зао	zhao
дислексија	diszlexia
арагорн	aragorn
провалија	szikla
провалија	cliff
хамптон	hampton
опседнато	kísért
кануа	kenu
хупер	hooper
вкусен	finom
вкусен	finom
грклан	torka
грклан	torok
грклан	torkát
грклан	gége
метафорички	metafora
кенгур	kenguru
кенгур	roo
фармакопеја	gyógyszerkönyv
марго	margo
релаксирачки	kikapcsolódás
релаксирачки	pihentető
вартон	wharton
вискаја	vizcaya
морозини	morosini
стабилизацијата	stabilizáló
премиите	díjak
ицао	icao
герит	gerrit
конфигурираат	konfigurálható
разгледан	felül
разгледан	felülvizsgált
безобразно	felháborító
гринпис	greenpeace
несоодветната	alkalmatlan
несоодветната	elégtelen
шпорет	tűzhely
шпорет	sütő
либер	liber
финли	finlay
финли	finley
дипломираше	végzett
занимањата	foglalkozások
херм	herm
заздравува	gyógyuló
заздравува	felépül
петронас	petronas
обскура	obscura
флак	flack
евергрин	örökzöld
согн	sogn
менталитетот	mentalitás
авганистанско	afgán
невнимателен	hanyag
невнимателен	felületes
вортингтон	worthington
корзикански	korzikai
ќофте	fasírt
лајна	szar
шаманите	sámánok
падната	bukott
падната	elesett
индустријализирани	iparosodott
гванин	guanin
голан	golan
нездрава	egészségtelen
еурека	eureka
стопала	lábak
стопала	láb
фикс	rendbe
фикс	fix
филтрирани	szűrt
чои	choi
поштарот	postás
поштарот	postás
дики	dickie
наочари	szemüvege
наочари	szemüveget
наочари	szemüveg
наочари	szemüveges
наочари	poharak
неодржлива	tarthatatlan
ацетон	aceton
гушење	fulladás
кејтлин	kathleen
кејтлин	catelyn
кејтлин	caitlin
гигабит	gigabit
банкарот	bankár
величественост	nagyság
хилман	hillman
великодушно	bőkezű
великодушно	nagylelkű
великодушно	nagylelkűen
хиберт	hibbert
умаг	umag
свирче	sípot
свирче	síp
шие	varrni
касиди	cassidy
построг	szigorúbb
хернандо	hernando
штрумфета	törpilla
мизерно	nyomorult
мизерно	nyomorúságos
вратоврски	nyakkendő
аџија	zarándok
копти	koptok
бакнал	megcsókolta
ивет	yvette
егзистенцијални	egzisztenciális
безимени	névtelen
потомак	potomac
селење	költözés
селење	mozgó
селење	mozog
тиш	tisch
шасијата	alváz
меркосур	mercosur
ферфилд	fairfield
дождовницата	esővíz
метеорите	meteorok
мандел	mandel
геотермална	geotermikus
боз	boz
неморален	erkölcstelen
исчистено	elszámolt
прободен	leszúrta
пригушувач	hangtompító
лимонада	limonádé
посветиме	szentelni
армен	armen
закопување	eltemetni
излечен	gyógyult
излечен	meggyógyult
јастог	homár
јастог	homár
нагорниот	felfelé
масеру	maseru
цутење	virágzó
рамиро	ramiro
делија	delia
трема	rémület
прелиминарно	előzetes
плачејќи	sírni
плачејќи	sírok
плачејќи	sír
плачејќи	sírás
џејд	jáde
грана	grana
алтернатор	generátor
вкусна	finom
вкусна	finom
алден	alden
особа	személy
особа	személyre
бомбаши	bombázók
жедни	szomjas
жуков	zsukov
глупи	hülye
бомбардираа	lebombázták
кабо	cabo
сентиментална	érzelgős
сентиментална	érzelmes
сентиментална	szentimentális
уни	uni
беспомошно	tehetetlen
желад	makk
турандот	turandot
морозов	morozov
честито	gratulálok
честито	gratulálunk
ланистер	lannister
погледна	nézett
погледна	tűnt
напиши	írj
напиши	írni
напиши	írjon
разговарајќи	beszélgetni
талахаси	tallahassee
зачинето	pikáns
зачинето	fűszeres
зачинето	pikáns
зачинето	csípős
сакано	szerette
сакано	szerettek
сакано	imádott
сакано	szeretett
корпи	kosár
корпи	kosarak
лоло	lolo
тендери	pályázatok
елф	tünde
елф	manó
биркенау	birkenau
апликантите	kérelmező
апликантите	jelentkezők
апликантите	pályázók
целер	zeller
маден	madden
србинка	szerb
нец	nec
оневозможена	fogyatékkal
оневозможена	kikapcsolva
оневозможена	fogyatékos
оневозможена	rokkant
мизуки	mizuki
стони	stoney
рокси	roxy
кројачи	szabó
кројачи	szabók
тереса	theresa
аптеките	gyógyszertárak
аптеките	gyógyszertár
кукавички	gyáva
фактичка	ténybeli
насмеан	nevetve
насмеан	nevet
насмеан	nevetés
прагматизам	pragmatizmus
лобо	lobo
цериум	cérium
непоправливи	javíthatatlan
неподнослив	elviselhetetlen
трампа	csere
хелман	hellman
велинг	welling
најретките	legritkább
пардубице	pardubice
штадлер	stadler
разберете	értem
анестетик	érzéstelenítő
рубикон	rubicon
руа	rua
подметнат	ültetett
подметнат	beültetett
ермелин	hermelin
несвесната	gyanútlan
фиеста	fiesta
матурската	bál
матурската	szalagavató
транспортирање	közlekedés
транспортирање	fuvarozás
транспортирање	szállítás
транспортирање	közlekedési
витали	vitalij
витали	vitalij
нелогично	logikátlan
саудиски	szaúdi
саудиски	szaúd
одвратни	gusztustalan
одвратни	undorító
ану	anu
кунео	cuneo
гарант	kezes
индра	indra
гриер	greer
рутениум	ruténium
осмиум	ozmium
бароу	barrow
ервејс	airways
заразно	ragályos
заразно	fertőző
генетичката	genomika
рециклира	újrahasznosított
купон	kupon
циганка	cigány
пушел	füstölt
машкост	férfiasság
веат	csapongó
веат	hullám
херојство	hősiesség
џенаро	gennaro
проектилите	rakéták
каталитички	katalitikus
сечи	vágás
пења	pena
пења	pena
гато	gato
алиби	alibit
алиби	alibi
шармот	báj
жено	nő
жено	asszony
жено	nö
фара	farrah
пендрагон	pendragon
магионичари	varázslók
магионичари	mágusok
хетеросексуален	heteroszexuális
крематориум	krematórium
амбициозната	ambiciózus
ревидираната	átdolgozott
ревидираната	módosított
ревидираната	felülvizsgált
пачеко	pacheco
стресна	stresszes
рихтхофен	richthofen
магда	magda
спорадични	szórványos
цинизам	cinizmus
палачинка	palacsinta
лејси	lacey
трибека	tribeca
роденбери	roddenberry
мантил	kabát
мантил	kabátot
шејлок	shylock
плин	benzin
плин	gáz
прохибицијата	tilalom
прохибицијата	tilalmak
ведран	vedran
испразнети	betöltetlen
трибјун	tribune
вексфорд	wexford
гелдерланд	gelderland
неразбирлива	olvashatatlan
смирувачки	keverés
смирувачки	megnyugtató
мимас	mimas
осакатени	megcsonkított
осакатени	nyomorék
трогир	trogir
декодира	dekódolni
гасоводот	vezeték
гасоводот	csővezeték
хаузер	hauser
непрецизни	pontatlan
стикс	styx
потресе	megrázta
барти	barty
дељи	degli
криси	chrissie
мекеј	mackey
мач	kard
зеници	tágulás
керо	cerro
гена	gena
гудмен	goodman
мекфаден	mcfadden
кондензацијата	kondenzációs
самица	shu
пржено	sült
пржено	rántott
ланген	langen
матадор	matador
жоаким	joaquim
афганистан	afganisztán
афганистан	afganisztáni
наср	nasr
цивилизиран	civilizált
цивилизиран	civilizált
тапети	tapéta
тибор	tibor
финансираше	finanszírozott
неверна	hűtlen
средено	rendezve
средено	letelepedett
крвари	vérzés
крвари	vérzik
крвари	vérzés
лагер	hopper
набу	naboo
слушател	hallgató
запленета	lefoglalt
креј	cray
макаров	makarov
фигуративно	képletesen
лајвли	élénk
лајвли	eleven
невозвратената	viszonzatlan
порозен	áteresztő
градо	grado
пфаф	pfaff
ста	sta
џвака	rágja
џвака	rágni
маскирана	álruhában
маскирана	álcázás
маскирана	álca
лимфа	nyirokcsomók
џанго	jango
џанго	django
олив	olive
олив	olajbogyó
заминати	elment
заминати	eltűnt
вертиго	szédülés
гледајте	óra
гледајте	vigyázz
гледајте	íme
тиквар	dinka
вилмингтон	wilmington
понтијак	pontiac
активирани	aktiválva
активирани	aktivált
интра	belüli
сервирање	felszolgáló
сервирање	szolgálni
разоружа	hatástalanítani
разоружа	lefegyverezte
ивер	combcsont
холистички	holisztikus
марџори	marjorie
дикс	dix
ариа	aria
неписмените	analfabéta
тофу	tofu
мирон	myron
уринарен	húgyúti
моливи	ceruza
моливи	ceruzát
психијатрите	pszichiáterek
психијатрите	pszichiáterek
ирма	irma
челјабинска	cseljabinszk
чес	chas
чес	sakk
интимноста	intimitás
имплант	implantátum
чау	chau
чау	chow
лорел	laurel
катанец	lakat
браздите	barázdák
звучниците	hangszóró
резервираност	fenntartások
тами	tammy
марло	marlo
кеопс	kheopsz
дискриминаторски	megkülönböztető
дискриминаторски	diszkriminatív
куру	kuru
злоупотребена	visszaélt
мизерни	nyomorult
мизерни	nyomorúságos
сквош	squash
хумано	humánus
сјенкјевич	sienkiewicz
џима	jima
конзерватизам	konzervativizmus
норм	norma
норм	norm
татл	tuttle
гуан	guan
каскади	cascades
андроген	androgén
тотем	totem
вториве	utóbbi
ректум	végbél
тирани	zsarnokok
шеснаесетти	xvi
нестрпливо	türelmetlen
бертрам	bertram
кукавичлук	gyávaság
ленгдон	langdon
неук	tudatlan
неук	tudatlanság
бенингтон	bennington
кошницата	kaptár
грејнџер	granger
милионити	milliomodik
сардини	szardínia
сукарно	sukarno
возбудено	izgatott
фрагментирана	széttöredezett
орки	ork
орки	orkok
покажи	mutasd
покажи	show
велигденска	húsvéti
велигденска	húsvét
фој	foy
благодарни	hálás
благодарни	hálás
сплавот	tutaj
блејз	blaze
неименувани	névtelen
неименувани	meghatározatlan
мадс	mads
хилдебранд	hildebrand
ампутирана	amputált
хормонални	hormonális
донесете	hozz
донесете	hozd
лафлин	laughlin
помошнички	szobalány
бумбар	bumblebee
доџо	dojo
апсурден	abszurd
дејтона	daytona
монтес	montes
ворчестер	worcester
галовеј	galloway
деде	dede
полиестер	poliészter
конзерва	tin
конзерва	ón
менинг	manning
лажго	hazug
дубоа	dubois
колкови	csípő
фалсификати	hamisak
тимо	timo
јавувања	hív
јавувања	hívások
забавуваше	szórakoztatta
ипа	ipa
сликички	matricák
сликички	matrica
сликички	bélyegkép
прославија	ünnepelt
килер	keeler
неосновано	alaptalan
неосновано	alaptalan
неосновано	megalapozatlan
нцаа	ncaa
неповратен	visszafordíthatatlan
пастелни	pasztell
јајници	petefészek
хендикепиран	fogyatékos
хендикепиран	mozgássérült
тефтер	pad
ленски	lansky
менијата	menük
белвил	belleville
шејмус	seamus
сврдел	auger
проверувач	checker
проверувач	ellenőrző
потврдувам	megerősítve
потврдувам	igazolom
озборување	szóbeszéd
озборување	pletyka
озборување	pletyka
озборување	pletykák
томлин	tomlin
фарли	farley
фарли	gyöngyös
капелан	lelkész
фаренхајтови	fahrenheit
додади	hozzáadás
додади	hozzáadása
електричар	villanyszerelő
шимпанзо	csimpánz
шимпанзо	csimpánz
елвуд	elwood
пеколната	hólyagok
закари	zachary
звучник	szónok
звучник	felszólaló
кван	quan
кван	kwan
канта	vödör
препорачуваме	ajánlani
препорачуваме	ajánlom
препорачуваме	ajánlja
препорачуваме	ajánljuk
херсонска	herszon
кочницата	fék
кочницата	fékezés
ротирачкото	forgó
туѓинци	idegenek
совпаѓања	gyufa
совпаѓања	egyezés
совпаѓања	egyezik
туту	tutu
оџаците	kémény
оџаците	kémények
манекенки	modellek
манекенки	modelleket
прелета	repült
несебична	önzetlen
предвидувајќи	előrelátó
боко	boko
зиги	ziggy
плашлив	félénk
ригел	rigel
ствар	izé
ствар	dolog
даунинг	downing
екстази	ecstasy
саботна	szombati
саботна	szombaton
саботна	szombat
марципан	marcipán
хироши	hiroshi
пај	pai
дурант	durant
блокирано	letiltott
разорна	maró
лусил	lucille
деликатеси	finomságok
таблет	tabletta
таблет	tábla
умно	okos
умно	ügyes
умно	ötletes
асеан	asean
безнадежна	reménytelen
масажи	masszázs
инглвуд	inglewood
акроними	rövidítések
капошвар	kaposvár
емет	emmett
емет	emmet
марв	marv
абнормалност	rendellenesség
локум	gyönyör
грандиозни	grandiózus
клу	clu
неморал	újdonságok
агресор	agresszor
сандерсон	sanderson
скајвокер	skywalker
превентивен	megelőző
спок	spock
застрашување	elrettentés
сокрива	elrejti
беспомошност	tehetetlenség
маринец	tengerész
маринец	tengeri
маринец	tengerészgyalogos
простено	megbocsátott
јадранска	adriai
јадранска	adria
проверив	ellenőrizve
проверив	ellenőriztem
проверив	ellenőrzött
проверив	ellenőrizte
отуѓувањето	elidegenedés
аресибо	arecibo
лазло	lászló
хоган	hogan
имуна	immunis
лаи	lai
колектори	gyűjtők
данбар	dunbar
чиреви	fekély
чиреви	fekélyek
есторил	estoril
смешко	mosolygós
смешко	smiley
смешко	mosolygó
изменетиот	módosított
изменетиот	módosítva
најсветиот	legszentebb
арјеж	ariège
филмор	fillmore
таблета	tabletta
кесичка	sac
оптимизирање	optimalizálása
деликатно	kényes
продолжуваме	folytatás
наскар	nascar
флеки	foltok
богомолка	sáska
останувам	marad
останувам	maradni
реагираа	reagáltam
реагираа	reagált
реагираа	reagáltak
прочистена	tisztított
сиракјуз	syracuse
неодолива	ellenállhatatlan
ширеше	terjed
скинат	megrepedt
буркхарт	burkhardt
глицин	glicin
истетовирано	tetovált
аура	aura
филаделф	jezsámen
трезен	józanul
трезен	józan
наполитано	napolitano
телур	tellúr
претепана	megverték
претепана	megvert
тенди	tandy
монструм	szörnyeteg
монструм	szörny
негра	negra
патентирана	szabadalmaztatott
домина	domina
сумо	szumó
злоставување	zaklatás
злоставување	bántalmazás
злоставување	visszaélés
злоставување	visszaélések
избалансиран	kiegyensúlyozott
тиен	tien
испразни	üresek
испразни	üres
испразни	üresen
испразни	kiürítette
силеџија	zsarnok
преземи	letöltés
преземи	letöltése
преземи	hozd
конфучие	konfuciusz
пулицер	pulitzer
лажел	hazudott
лулу	lulu
пеперминт	borsmenta
хатори	hattori
милисекунда	milliszekundum
чорап	zokni
поротниците	esküdtek
кадрава	göndör
луганск	luhanszk
мастика	rágó
мастика	rágógumi
викан	wicca
тврдоглав	makacs
тврдоглав	makacs
тврдоглав	önfejű
хоџкин	hodgkin
изнервиран	pipa
трифо	truffaut
фасцинантно	lenyűgöző
фора	fórumokon
бичер	beecher
себастиен	sebastien
преполно	mászik
прикачи	csatolja
прикачи	feltöltés
прикачи	feltöltése
укинуваат	eltörölni
саболч	szabolcs
фог	fogg
симпатична	együttérző
симпатична	szimpatikus
грегсон	gregson
арминиј	arminius
асц	asc
палците	hüvelykujj
кормак	cormac
конфронтации	konfrontáció
енџи	angie
реш	rech
зидови	falak
зидови	falakat
бородин	borogyin
безгрешно	hibátlan
безгрешно	makulátlan
марамчиња	zsebkendőt
марамчиња	szövetek
амброзија	ambrosia
брјанска	brjanszk
рес	rhesus
ратификуваше	ratifikálta
доцнења	késedelem
доцнења	késés
журка	party
журка	buli
журка	parti
аладар	aladár
остварлива	életképes
остварлива	teljesíthető
калеб	caleb
фергус	fergus
хакан	hakan
залудна	hiába
залудна	hiú
залудна	hiábavaló
кусто	cousteau
вештак	halottkém
ерон	aaron
ерон	áron
засрамувачки	kínos
клинец	köröm
клинец	szög
лајтнер	leitner
кројц	kreutz
франција}}	franciaország}}
џигер	máj
гвардија	guardia
беспрекорна	kifogástalan
спиејќи	alvó
спиејќи	alszom
спиејќи	alvás
спиејќи	alszik
ноќевање	ágyban
ноќевање	ágyat
ноќевање	ágy
џемпер	pulóver
џемпер	ugró
додс	dodds
шеп	shep
гомора	gomorra
морони	idióták
банкрофт	bancroft
босе	bose
душеци	mats
винкел	winkel
конгресменот	képviselő
печатачот	nyomtató
фармерките	farmer
поснер	posner
коменски	comenius
сачмарка	puska
сачмарка	puskát
поротник	esküdtek
поротник	esküdtszék
поротник	esküdt
поротник	esküdt
почиста	tisztító
почиста	tisztább
почиста	takarító
топлес	félmeztelen
смртници	halandók
бард	bard
инфицирано	fertőzöttek
инфицирано	fertőzött
инфицирано	megfertőződött
терапевти	terapeuták
бундестаг	bundestag
чејни	chaney
чејни	cheney
завиткана	csomagolva
завиткана	gyűrött
залуден	eredménytelen
залуден	hiábavaló
џерико	jericho
австралијци	ausztrálok
неврохирург	idegsebész
манипулатор	manipulátor
