den	на
draw	намалювати
draw	малювати
draw	роздати
draw	нічия
preferenser	уподобання
preferenser	налаштування
preferenser	вподобання
mumbai	мумбаї
författningar	постанови
syndare	грішники
betald	сплачено
betald	платне
majestic	поважний
arkiven	архіви
czerny	черні
imitation	імітація
dussintal	десятки
kardinalen	кількісний
spina	спіна
fullsatt	переповнений
murillo	мурільйо
certifiering	гаранта
certifiering	посвідчення
certifiering	сертифікації
kataloger	теки
kataloger	каталоги
kataloger	каталоги
kataloger	каталоги
kataloger	каталогів
understryka	підкреслення
understryka	підкреслити
frentzen	френтцен
fotoner	фотони
vintage	vintage
korridor	коридор
korridor	коридорі
korridor	коридор
korridor	коридору
whyte	вайт
pere	pere
appleton	епплтон
keitel	кейтель
schwarzwald	шварцвальд
kubica	кубіца
avskilda	відокремлених
avskilda	розійшлися
avskilda	розділені
blockaden	блокаду
blockaden	блокада
kukës	кукес
lösta	вирішено
lösta	недолік
lösta	вирішено
lösta	вирішили
rebell	rebel
avvärja	біди
sunbeam	sunbeam
påvisat	виявлені
påvisat	виявлено
borja	борха
topplista	рейтинги
topplista	оцінки
maskerade	капелюсі
mccall	макколл
pudding	каша
konvoj	конвой
flammea	flammea
behrens	беренс
utflykt	екскурсія
mubarak	мубарак
gracie	ґрейсі
rift	рифтова
alburnus	alburnus
loretta	лоретта
tändning	запалювання
tandläkaren	стоматолога
tandläkaren	стоматолог
loyola	лойола
fontäner	фонтани
obehagliga	неприємна
nominella	номінальна
hierarkiska	ієрархічний
seit	seit
particip	доконаний
utpost	форпост
cykliska	циклічний
squash	знищувати
marockanska	марокканська
onyx	онікс
bänk	лавці
bänk	лавка
socialisterna	соціалістів
loco	локо
humla	джміль
ugnar	печі
prés	пре
analytiker	аналітик
manipulation	маніпуляція
magnetiskt	магнітний
magnetiskt	магнітна
fiber	fibre
fiber	волокна
fiber	волокна
fiber	слідів
rekryteras	впроваджена
terrorismen	тероризм
rävar	лисиці
tråkig	нудні
tråkig	нудний
tråkig	нудно
tråkig	похмура
eighteen	вісімнадцять
anpassningar	корекція
anpassningar	коригування
anpassningar	екранізації
vårens	весняна
vårens	весна
vårens	весняний
vårens	весняні
skeden	ложка
cirrus	cirrus
omringade	оточують
omringade	оточили
kanji	кандзі
analyserade	проаналізовано
analyserade	проаналізовано
baile	baile
urverk	clockwork
medicinering	ліків
medicinering	медикаменти
hyperion	гіперіон
nic	nic
kraftfullare	сильнішим
kraftfullare	сильніші
kraftfullare	сильніше
kraftfullare	сильнішою
kraftfullare	сильніший
siles	сілес
bartolomeo	бартоломео
eto	ето
bekände	признався
nexus	nexus
symmetri	симетрія
briefe	briefe
ojeda	охеда
tammy	теммі
trianglar	трикутники
inkorrekt	неправильна
inkorrekt	невірно
inkorrekt	неправильний
inkorrekt	неправильне
uli	улі
hodge	годж
slöja	вуаль
slöja	завісу
lockwood	локвуд
lehre	lehre
haro	аро
ogiltigt	некоректний
ogiltigt	некоректна
ogiltigt	неправильний
cypriotiska	кіпрський
peri	пері
pergament	пергамент
plantarum	plantarum
slem	слиз
blackberry	blackberry
monterat	змонтовано
monterat	придатний
disraeli	дізраелі
pyramider	піраміди
användbarhet	утиліта
användbarhet	юзабіліті
sinus	затока
sinus	синус
sire	оглянули
kikare	бінокль
kee	кі
härska	править
härska	правило
kalif	халіф
fulda	фульда
företagande	підприємство
företagande	підприємства
företagande	enterprise
företagande	підприємництво
resonerar	міркувань
organisering	організація
organisering	установа
organisering	установа
organisering	організація
sicilianska	сицилійська
pad	виділяти
pad	килимок
meunier	меньє
sorel	сорель
extraliga	екстраліга
palmyra	пальміра
milos	мілос
skåpet	кабінет
skåpet	кабінету
crichton	крайтон
hacker	hacker
gråt	плакати
gråt	cry
gråt	плакати
gråt	плачу
gråt	плаче
gråt	плач
gråt	реве
förökning	множення
frikativa	фрикативний
neva	нева
mambo	mambo
depp	депп
mertens	мертенс
chiron	хірон
francke	франке
infogat	вставлено
eremita	eremita
hölje	житло
slinga	циклу
arrogans	зарозумілість
vasall	васал
vel	vel
iona	йони
forumet	форум
pelarna	колони
pelarna	стовпи
voor	voor
marriott	marriott
capella	капела
milisen	міліції
gråter	плаче
gråter	плач
gråter	реве
gråter	cry
gråter	плакати
gråter	плачу
gråter	крики
undersökta	оглянув
hjärter	серця
hjärter	сердець
stonehenge	стоунхендж
kriteriet	критерій
janusz	януш
marat	марат
jacopo	якопо
nominellt	номінальна
golgata	голгофа
underrättelse	сповіщення
underrättelse	інформує
underrättelse	інтелект
underrättelse	розвідка
etruskiska	етруська
affleck	аффлек
einem	einem
conseil	conseil
bisarra	надзвичайне
heraklion	іракліон
niven	нівен
kidnappa	вивезти
miquelon	мікелон
förstorade	збільшив
subaru	subaru
lecce	лечче
nicki	нікі
kodning	програмування
kodning	кодування
kodning	кодування
björnbär	смородина
prop	підставка
morerna	маври
bourque	бурк
oust	уст
sutter	саттер
winona	вайнона
hohenlohe	гогенлое
infall	примхи
infall	міста
ordlek	каламбур
ofullständiga	неповна
ofullständiga	незавершений
ofullständiga	неповним
bastien	бастьєн
fångat	зловили
fångat	спіймав
fångat	полон
fångat	спіймав
fångat	захопили
fångat	захоплені
etablerar	встановлюється
etablerar	встановлювати
turbiner	турбін
hapoel	хапоель
säckpipa	волинка
nigerianska	квартету
korridoren	коридор
korridoren	коридорі
korridoren	коридор
korridoren	коридору
bubblan	бульбашка
parkeringsplats	паркінг
parkeringsplats	паркування
avtjänat	подають
avtjänat	служив
paleontologi	палеонтологія
gori	горі
rihanna	rihanna
sonetter	шекспіра
vidhåller	здійснює
reducerar	зменшує
ytlig	поверхнева
ytlig	мілка
förutse	передбачити
sekter	культи
adda	адда
alles	alles
utomjordisk	позаземне
utvidgat	розширені
utvidgat	розширена
utvidgat	розширений
utvidgat	збільшив
biblioteken	бібліотек
biblioteken	бібліотеки
biblioteken	бібліотеках
aeg	aeg
husky	хаскі
korgen	кошик
modellering	моделювання
modellering	моделювання
eirik	ейрік
emmett	емметт
värderas	розрахована
förpackningar	зграї
förpackningar	пачок
förpackningar	пакування
förpackningar	упаковка
förpackningar	пакунки
uppgradera	оновити
uppgradera	оновлення
välkomnar	гостинно
välkomnar	вітає
coli	паличка
initiative	ініціатива
dichrorampha	dichrorampha
fortsätt	продовжувати
fortsätt	продовжити
fortsätt	продовжуємо
mobygames	mobygames
kaz	kaz
jae	дже
jae	че
dricks	поради
dricks	підказки
dricks	порада
dricks	підказка
ansöker	застосування
isao	такахата
allergisk	алергія
funktionshinder	обмеженими
funktionshinder	інвалідність
tani	тані
saitama	сайтама
förskjutning	виселення
förskjutning	переміщення
förskjutning	зміщення
förskjutning	зсув
förskjutning	відступ
förskjutning	ковзання
hata	ненавиджу
hata	ненависть
hata	ненависті
hata	копи
eiffel	ейфелева
missbrukare	наркоман
missbrukare	залежним
sadat	садат
förstånd	sanity
finney	фінні
älskande	коханих
älskande	коханці
älskande	закоханих
totem	тотем
elio	еліо
sauer	зауер
bakgrunder	тло
bakgrunder	шпалери
dreyer	дреєр
superhjältar	супергероїв
undvik	уникнути
undvik	уникайте
undvik	уникати
lekte	грали
lekte	грала
lekte	грав
greppet	зчеплення
gazette	gazette
ansökt	застосування
ansökt	застосовано
ansökt	звернулася
aggregat	агрегат
aggregat	сукупність
antikviteter	старожитностей
vicomte	віконт
komponenten	компонент
komponenten	компонента
behövande	жебраки
shangri	shangri
adagio	adagio
lidia	лідія
torkning	сушіння
uppsatsen	есе
svk	свк
rjazan	рязань
yuki	юкі
magny	маньї
teo	тео
hanterade	переживали
hanterade	худоби
hanterade	вдалося
hanterade	зуміли
hanterade	керується
flank	фланг
underifrån	під
brittany	бріттані
förväntan	кавалер
gest	жест
luftvägarna	airways
hantlangare	посіпаки
väcks	пробуджує
rudnik	рудник
abonnemang	підписки
abonnemang	підписка
abonnemang	підписки
stroud	страуд
övertagandet	поглинання
genevieve	женев
ouzou	узу
dödlighet	смертності
välbefinnande	добробут
välbefinnande	дотації
fobier	фобій
kakao	какао
livre	livre
fascination	чарівність
frös	зупинила
vink	натяк
vink	підказка
ivor	айвор
cosmo	космо
provat	намагалися
provat	спробували
provat	спробував
provat	намагався
provat	пробував
frauen	frauen
suarez	суарес
policyn	правила
policyn	політики
policyn	policy
policyn	політика
policyn	політикою
utvandring	еміграція
precist	точним
precist	точні
precist	точний
galaxias	galaxias
interaktiva	інтерактивна
interaktiva	інтерактивний
interaktiva	інтерактивне
proportionella	пропорційно
doktrinen	доктрина
wegener	вегенер
romska	ромів
romska	цигани
barbie	барбі
wikibooks	вікіпідручник
durrës	дуррес
southend	саутенд
danse	danse
electron	електрон
salva	стріли
salva	мазь
indra	індра
moriarty	моріарті
henares	енарес
maradona	марадона
obemannade	безпілотний
konsumenten	споживачів
konsumenten	споживача
dygd	поведінка
magadan	магадан
färgämne	розфарбування
urna	урн
parning	доповненням
parning	парування
rampljuset	spotlight
böhme	беме
topografi	топографія
nostra	nostra
documenta	documenta
eustatius	естатіус
douglass	дуглас
signifikanta	значний
aikido	айкідо
kevan	ківа
reportrar	полтавським
pärlan	перл
pärlan	перли
pärlan	перлина
pärlan	перлини
northwestern	northwestern
dvala	заморозки
klassicism	класицизм
hemmafru	домогосподарка
kopiering	копіювання
tricks	прийоми
tricks	трюки
uppehälle	натуральне
varnat	попереджали
varnat	попередив
varnat	повідомила
uppfostra	підвищення
uppfostra	підняття
nrj	nrj
damn	чорт
dreamcast	dreamcast
pixel	пікселів
pixel	піксель
baleine	бален
ballong	кулі
hamsun	гамсун
löjligt	смішно
löjligt	смішна
ripa	ріпа
ripa	тетерук
vandaler	вандали
bestämmande	контроль
bestämmande	контрольна
bestämmande	керування
avkommor	ембріон
avkommor	offspring
märkbar	поліпшити
tangent	дотична
tangent	ключ
tangent	клавіша
elementära	елементарні
elementära	початковій
hallon	малина
hallon	малиновий
åska	грім
åska	гроза
åska	грози
åska	гроза
dietz	дітц
hacka	атак
hacka	гак
hacka	hack
gianfranco	джанфранко
vädjade	звернувся
vädjade	благала
pywikipedia	pywikipedia
migrationsverket	імміграція
palenque	паленке
kirchner	кірхнер
lamy	ламі
prim	прим
resonera	міркувань
inspektion	інспекція
trim	стрижка
trim	обрізання
trim	скоротити
trim	обрізати
lounge	lounge
lounge	лаунж
biron	бірон
uppriktigt	щиро
uppriktigt	щиро
uppriktigt	щира
niko	ніко
misstänksamhet	підозра
misstänksamhet	підозри
colombier	colombier
rih	ріг
bartender	бармен
bären	ягід
bären	ягода
hushållen	родин
maskineri	техніка
yrsel	запаморочення
vichy	віші
gijón	хіхон
hildesheim	гільдесгайм
saratov	саратовська
avi	аві
avi	avi
tem	tem
muammar	муаммар
besökande	відвідати
toaletten	туалет
toaletten	унітаз
alina	аліна
dagis	садочок
lucio	лучіо
kraschar	аварійно
kraschar	аварій
societas	societas
veda	veda
klondike	клондайк
todos	todos
kalas	вечірка
kalas	партії
kalas	вечірки
kalas	партія
kalas	party
algoritmen	алгоритм
finansierad	фінансується
finansierad	фінансування
otrevlig	неприємна
otrevlig	грубі
otrevlig	грубо
plasmodium	plasmodium
växlad	швидкість
patroner	патрони
patroner	набоїв
predation	хижацтво
hatade	ненавиділа
färgglada	яскраве
färgglada	барвистий
natans	natans
biff	котлети
hind	лань
litium	літію
kamouflage	камуфляж
mom	мамо
mom	мама
alonzo	алонзо
sab	саб
spector	спектор
calvus	кальв
scutellaria	шоломниця
bowers	бауерс
rabe	рабе
konstanz	констанц
mpumalanga	мпумаланга
riyadh	ріяд
bassa	басса
wendland	вендланд
puss	цілує
puss	поцілунки
puss	поцілунків
puss	поцілунок
puss	kiss
zita	зіта
krokodil	крокодил
krokodil	крок
aeneas	еней
stöttade	підтримувані
stöttade	підтримали
stöttade	підтримується
marlow	марлоу
metanol	метанол
jakovlev	яковлєв
läpparna	губи
läpparna	губами
förtäring	забрала
kip	кіп
fuktighet	вологість
bäddar	ліжок
bäddar	ліжка
resonans	резонанс
beståndsdel	установчі
beståndsdel	компонент
beståndsdel	компонента
beståndsdel	складова
skript	скрипти
skript	скрипти
skript	скриптів
skript	скрипт
skript	сценарії
skript	сценарій
bräckt	солонувата
personnummer	ssn
variabeln	змінну
variabeln	змінної
variabeln	змінна
flip	віддзеркалення
flip	перевернути
giordano	джордано
arbetsgivarna	роботодавців
dusch	душі
dusch	душ
invecklade	заплутані
évêque	евек
olimpico	олімпіко
piccolo	пікколо
medge	визнаю
medge	визнати
stasi	штазі
tuber	трубки
klåda	кортить
klåda	свербіж
stimulans	стимулювання
stimulans	стимуляції
kvot	пропорції
kvot	коефіцієнт
kvot	співвідношення
kvot	квоти
lumia	lumia
vitaly	віталій
livius	лівій
changchun	чанчунь
kardinaler	кардиналів
klasskamrat	однокласник
lokaliserade	локалізоване
lokaliserade	локалізований
tajo	тахо
hayman	хейман
fuzhou	фучжоу
servera	служити
servera	подаємо
servera	подавати
släp	трейлер
undantagna	виключено
lämplighet	фітнес
clos	клос
benägen	ймовірністю
jitsu	джитсу
zhuang	чжуан
tub	труби
tub	труба
aram	арам
epikuros	епікур
vendôme	вандом
bibehållande	обслуговування
bibehållande	супровід
amsterdams	амстердам
ppp	ppp
archips	листокрутка
hoplodrina	hoplodrina
kompressor	компресор
milošević	милошевич
dorian	доріан
baryon	баріон
châtelet	шатле
dornier	dornier
huvudansvarig	капітал
pinot	піно
totalitära	тоталітарних
biljoner	трильйон
biljoner	мільярди
hajduk	гайдуки
pennan	перо
pennan	ручка
lothian	лотіан
bettina	беттіна
señora	сеньйора
bevilja	грант
bevilja	надати
nazaire	назер
slagfält	битв
slagfält	реформаторів
spänd	напруженим
spänd	напружений
malibu	малібу
valakiet	волощина
schaumburg	шаумбург
reformerade	квітку
leos	лео
leos	лев
fiesta	fiesta
blöt	мокра
blöt	мокрий
influensa	грип
influensa	грип
influensa	грипу
kampf	kampf
särskiljande	характерні
winton	вінтон
förlagor	models
förlagor	моделі
förlagor	моделей
credo	кредо
borttagning	вилучення
borttagning	видалення
borttagning	вилучення
borttagning	вилучення
borttagning	видалення
absorberas	поглинає
omg	omg
loy	лой
mordbrand	підпал
mordbrand	пожежу
lowes	лоус
ordo	ордо
åsna	осел
åsna	бовдур
åsna	mule
omständighet	обставин
gam	гриф
skoj	забава
skoj	веселощі
skoj	весело
satans	сатана
selle	сель
milhouse	мілгаус
vasil	василь
mardröm	кошмар
prospero	просперо
valfria	додатковий
wintour	вінтур
nemophora	nemophora
idealism	ідеалізм
bataille	батай
emigrera	переїхати
separerar	відділяє
separerar	відрізняє
förföljda	переслідували
illusioner	ілюзії
illusioner	ілюзій
gdynia	гдиня
signalerar	сигнали
kiefer	кіфер
återvinning	переробки
återvinning	переробка
återvinning	відновленню
återvinning	відновлення
anklagelse	звинувачення
anklagelse	наклеп
rosina	розіна
upprepad	повторюється
citadel	фортеці
citadel	citadel
slitage	носи
slitage	ношу
slitage	носити
automotive	автомобільний
automotive	автомобільна
automotive	автомобільні
raffaello	рафаелло
obehaglig	неприємна
hsv	внз
vishnu	вішну
kontanter	грошовий
kontanter	готівки
kolonisation	колонізація
smet	заліз
brödraskap	братства
brödraskap	товариство
brödraskap	братство
begrava	поховати
begrava	закопати
begrava	поховали
krokodiler	крокодилів
gossar	хлопці
franken	франкен
mim	mim
ikväll	увечері
abrostola	abrostola
berlioz	берліоз
gradec	градець
delphi	експертних
groot	грот
interagera	взаємодії
interagera	взаємодія
tjuvar	злодіїв
tjuvar	злодії
flygplanskroppen	фюзеляж
trastevere	трастевере
nyfikna	цікаво
utdelningen	дивіденди
kose	косе
abbaye	аббе
hernán	ернан
slitna	наряд
slitna	носили
slitna	носив
mâcon	макон
demografisk	демографічні
pratat	звертаючись
pratat	вимовити
pratat	поговорили
pratat	говорили
pratat	розмовляла
prövningar	спроб
prövningar	випробувань
prövningar	випробування
horta	орта
grymhet	жорстокість
stormy	бурхливі
dolby	dolby
numerisk	чисельні
numerisk	числове
numerisk	числові
numerisk	числове
numerisk	цифрову
nånting	щось
nånting	дещо
nånting	чимось
vrak	уламків
vrak	руїна
messe	messe
arkivering	архівування
arkivering	збору
arkivering	сховище
batterierna	батарейки
grundliga	ретельних
grundliga	детальний
beläggning	фарбування
pri	при
fixas	виправляти
asher	ашер
nie	нє
parfymer	пахощі
nål	голка
tillhandahöll	надані
tillhandahöll	надано
kvalificering	кваліфікація
konstapel	констебль
omskärelse	обрізання
tarantino	тарантіно
beryl	берил
jahrhunderts	jahrhunderts
sammanställer	збирання
ney	ней
ney	най
kartong	картон
kartong	картон
demografi	населення
demografi	демографічні
kilian	кіліан
uteslutas	виключено
sammanställt	зібрані
sammanställt	зібрано
iec	iec
tucson	tucson
lich	ліч
vinklad	нахилений
kulturerna	культур
gemenskaperna	громад
kolv	колба
kolv	поршень
redgrave	редгрейв
lawler	лоулер
spratt	коника
spratt	жарт
blygsamma	скромним
trubbel	біді
trubbel	біда
skyndade	поспішив
leonor	леонор
apelsin	апельсин
apelsin	помаранчевий
artillerie	artillerie
jus	право
manta	manta
soccerway	soccerway
utrusta	докладає
ottomanska	турецький
börsnoterade	зазначив
börsnoterade	перелічені
börsnoterade	зазначає
tvekar	задумався
tvekar	коливань
uttorkning	дегідратація
moderator	модератор
ludmila	людмила
metodist	методистом
datavalue	datavalue
traoré	траоре
shots	пострілів
shots	постріли
martyrer	мучеників
fao	фао
underhöll	задоволена
belyst	виділено
belyst	ясно
ugolino	уголіно
antigonos	антигон
diogenes	діоген
värdinna	ведуча
asquith	асквіт
specificerar	вказує
norah	нора
gravyr	гравірування
skinka	ам
adrián	адріан
vistelseort	місцезнаходження
tipsa	порада
tipsa	підказка
testning	тестування
testning	випробування
dolce	dolce
skifta	shift
skifta	зсув
alexandru	александру
tekken	tekken
oegentligheter	порушення
quijote	кіхот
eisenstadt	айзенштадт
minden	мінден
elba	ельба
kapabla	здатний
kapabla	здатен
niro	ніро
downes	даунс
ruslan	руслан
lav	lav
idrottsmän	спортсмени
idrottsmän	спортсмени
upptåg	коника
upptåg	жарт
uribe	урібе
gsub	gsub
indier	індіанці
indier	індійська
indier	індійський
ludovico	людовіко
förpackning	пакування
förpackning	упаковка
förpackning	пакування
förpackning	пакунок
förpackning	зграя
förpackning	пачку
obamas	обама
retrospektiv	ретроспектива
gropius	гропіус
bundesarchiv	bundesarchiv
žilina	жиліна
reimers	реймерс
abby	еббі
frälsaren	спаситель
skrot	брухт
dispyter	суперечки
django	джанго
annapolis	annapolis
villaverde	вільяверде
mic	мікрофона
brion	бріон
breen	брін
český	чеський
tali	талі
originalitet	оригінальність
forrester	лісник
sot	сажа
mikroskopiska	мікроскопічний
greco	греко
ravens	ворони
tona	згасання
massakrer	злочини
massakrer	різня
rondeau	рондо
iupac	iupac
förtjäna	заробляти
förtjäna	заслужити
vanderbilt	вандербільт
sakkunniga	експерти
sakkunniga	експертів
misshandlad	бив
misshandlad	побили
snävare	міцніше
snävare	посилити
maneter	медузи
ansvarigt	відповідальний
ansvarigt	відповідальна
hypotetiska	гіпотетична
insikten	реалізації
insikten	реалізація
macy	macy
implicit	неявно
förman	старшому
förman	форман
mms	mms
synodus	synodus
häktet	тюрму
häktet	ґрати
stävja	вулицю
archeri	арчера
skrek	кликав
skrek	кричав
skrek	кричала
skrek	вигуки
utlösande	гачок
utlösande	задіяти
utlösande	прицілом
heders	почесний
sammankomst	збираються
theropoder	тероподи
redmond	редмонд
dativ	давальний
motu	motu
boon	бун
jacka	куртку
jacka	куртка
jacka	піджак
jacka	пальто
katrine	катрін
färskt	свіжі
färskt	свіже
färskt	свіжа
färskt	свіжий
inácio	інасіу
turkos	блакитний
turkos	бірюзовий
turkos	бірюза
fängsla	закрили
wenger	венгер
marple	марпл
arnim	арнім
perón	перон
patrull	патруль
patrull	патрульний
patrull	патрулювання
styv	тверде
styv	жорсткий
styv	жорстка
väven	ґратка
papyri	папіруси
filtrera	фільтрувати
filtrera	фільтр
filtrera	фільтрування
abbe	аббе
cottbus	котбус
ambon	амбон
spö	род
diktaturen	диктатура
korrosion	корозія
spectre	контррозвідки
apr	apr
fronter	фронтах
bellum	bellum
garanterad	гарантовані
garanterad	гарантую
reducerat	зведена
csa	csa
kongresser	конгресів
trådlöst	бездротовий
nautilus	nautilus
stolberg	штольберг
distribuerade	поширюється
gärningsman	зловмисник
gärningsman	злочинець
gärningsman	винуватця
gärningsman	винуватець
filipe	філіпе
backstreet	backstreet
sidorenko	сидоренко
smuggling	контрабанда
smuggling	контрабанда
smuggling	контрабанду
ajaccio	аяччо
ouvertyr	увертюра
willys	willys
marengo	маренго
abo	abo
belmonte	бельмонте
klasar	грона
woodcock	mira
befintligt	існуюче
befintligt	існуючий
befintligt	існуючі
befintligt	існуючу
bakker	баккер
effektiviteten	ефективність
effektiviteten	ефективність
effektiviteten	результативність
effektiviteten	віддача
volk	volk
overall	комбінезон
karaoke	караоке
dansarna	танцюристів
aleksandra	aleksandra
clairvaux	клерво
skrattar	сміється
skrattar	сміються
skrattar	сміявся
skrattar	сміється
skrattar	сміх
skrattar	сміятися
herta	герта
modifierat	змінений
modifierat	змінено
modifierat	змінене
modifierat	змінені
örnar	орли
abonnenter	відвідувачам
abonnenter	читачі
abonnenter	підписників
fascinerad	зачарований
nada	нада
recht	recht
montauban	монтобан
gåtor	загадок
patagonien	патагонія
avro	avro
vanilj	ваніль
foxtrot	фокстрот
gropar	виставляє
bindväv	сполучна
benägna	ймовірністю
bekänna	зізнання
bekänna	зізнатися
bekänna	зізнається
panini	panini
lättaste	навчальному
lättaste	найпростіший
kollapsar	могутньої
kollapsar	згортання
kollapsar	згорнути
kollapsar	руйнується
heckel	heckel
obalans	глюкози
obalans	невідповідність
utskrift	друку
utskrift	друк
sandlådan	пісочниця
sandlådan	пісочниці
ramp	похила
ritz	рітц
färgstarka	яскраве
färgstarka	барвистий
chirac	ширак
dionysius	діонісій
siddeley	siddeley
skrivbord	стільниці
skrivbord	стіл
skrivbord	стільниці
berman	берман
resistens	опору
resistens	опір
veranda	ґанок
curitiba	куритиба
lorca	лорка
taunus	таунус
lagunen	лагуна
reuters	reuters
trabzon	трабзон
orellana	орельяна
mph	mph
nerv	нерв
slot	slot
slot	гніздо
detaljhandel	площ
ronaldinho	роналдінью
babi	бабин
spindeln	павук
toya	тоя
evakuera	евакуації
delområden	підрозділи
oreochromis	oreochromis
#ffcc	#ffcc
bagage	багаж
bagage	багаж
bagage	клади
bagage	валізи
bagage	багажу
fabre	фабр
angeläget	терміново
angeläget	термінову
vai	vai
bestraffas	покарав
bestraffas	карають
bestraffas	покараний
uru	уру
neto	нету
barnhemmet	інтернат
märkligaste	дивний
lecomte	леконт
kvarstående	приймається
kvarstående	постійний
kvarstående	постійного
kvarstående	постійні
kvarstående	стійкий
kvarstående	постійний
abidjan	абіджан
mairie	mairie
botafogo	ботафогу
novara	новара
cité	cité
kråkfåglar	воронові
miljonär	мільйонер
frisläppt	випустили
frisläppt	випущено
basketboll	баскетбол
avrundade	ряду
dyster	похмурий
dyster	похмурому
dyster	похмура
idyll	ідилія
sie	sie
famille	famille
mcphee	макфі
boland	боланд
mantis	mantis
panelen	панель
föregår	випереджає
constantius	констанцій
spruta	шприц
välfärden	дотації
laster	вантажі
laster	завантажує
plummer	пламмер
säck	мішок
francs	франків
tiondel	десяту
tiondel	десятий
handböcker	підручників
rockwell	роквелл
gröt	кашу
gröt	каша
motörhead	motörhead
cerezo	сересо
åldras	старіння
antaget	приймається
hälla	відра
suzhou	сучжоу
skarpare	гостріше
nämnare	знаменник
dorn	дорн
sloane	слоун
livslång	безперервне
ladd	ледд
sonya	соня
nuestra	нуестра
registreringen	реєстрація
attrahera	знайдуться
attrahera	співом
attrahera	зацікавити
attrahera	привернути
joli	жолі
gorges	горж
hawking	гокінг
innergård	дворі
prades	прад
viste	знала
viste	знало
viste	знали
viste	знав
badr	бадр
druckit	випив
druckit	випили
druckit	пив
byblos	бібл
mansur	мансур
tsn	tsn
övergående	прозорим
övergående	перехідний
arrest	арешт
raider	рейдери
bris	бриз
bris	легкими
cova	кова
hållfasthet	міцність
hållfasthet	інтенсивність
hållfasthet	сили
hållfasthet	сила
omorganiseras	реорганізовано
ärftligt	спадкове
svordomar	лайка
svordomar	лайку
svordomar	матюки
monogram	монограма
förlänger	розширювати
odödlig	безсмертний
odödlig	безсмертна
riddick	ріддік
snipe	баранець
proust	пруст
övergångar	переходи
byråer	організаціями
byråer	агентства
fromhet	благочестя
observerar	спостереження
knesset	кнесет
atatürk	ататюрк
gwendoline	гвендолін
psyke	психіку
thibault	тібо
shack	барак
jordskalv	землетруси
jordskalv	землетрус
frisyr	зачіска
frisyr	зачіска
greenberg	грінберг
grevenmacher	гревенмахер
tagning	візьму
tagning	бери
tagning	візьми
tagning	взяти
annua	однорічний
lez	лез
borra	буріння
borra	бур
kwai	квай
argyresthia	argyresthia
höjdpunkter	найважливіше
höjdpunkter	підсвічування
höjdpunkter	найголовніше
tigrar	тигри
phi	фі
patriarkatet	патріархат
patriarkatet	патріархату
patriarkatet	патріарх
justo	хусто
pong	pong
symmetriskt	симетричний
symmetriskt	симетричне
medkänsla	симпатії
medkänsla	співчуття
medkänsla	симпатія
yrkesmässigt	професійно
generalisering	узагальнення
quin	кін
zeno	зенона
mulhouse	мюлуз
flamenco	фламенко
suillus	маслюк
conor	конор
zerny	zerny
övade	повторень
romney	ромні
utdelade	стикався
utdelade	поширюється
strukturerad	структурне
germanica	germanica
remi	ремі
förstoring	збільшення
skickad	надіслано
skickad	надіслані
ovana	звичка
ovana	звички
ovana	звичкою
baudelaire	бодлер
roubaix	рубе
krypande	змусило
förlorarna	невдах
altman	альтман
frestelse	спокуса
frestelse	спокуси
nomura	номура
wilkie	вілкі
epidemier	епідемія
substrat	субстрат
ikonen	ікона
ikonen	значок
emalj	емаль
bind	краватка
bind	краватку
trädgårdarna	сади
trädgårdarna	садів
meda	меду
målas	намалювала
målas	малюють
spyker	spyker
samarkand	самарканд
hewlett	hewlett
zeng	цзен
arundinacea	очеретяна
mittskeppet	янської
brännskador	опіки
brännskador	горить
msn	msn
misstänksam	підозрілим
arkiveras	застарілі
arkiveras	архів
monaghan	монаган
grunge	грандж
rost	rust
reflex	рефлекс
bernina	берніна
cremona	кремона
ssk	сск
vandrare	wanderer
vandrare	мандрівник
cider	сидр
smeden	коваль
släde	следж
släde	сани
pilgrimsfärd	паломництво
osamu	осаму
nikolajev	ніколаєв
falang	фракція
arda	арда
orättvisor	несправедливість
cornish	корніш
haubits	гаубиця
multipla	декілька
pålar	шипів
pålar	поляків
pålar	поляки
pålar	ставками
planteras	посадив
klasskamrater	однокласників
klasskamrater	однокласники
jekyll	джекіл
förälskelse	близьке
förälskelse	попасти
förälskelse	визнають
förälskelse	крах
förälskelse	закоханість
rosier	розьє
smittad	зараження
bägare	келих
bägare	чашка
bägare	чаша
bägare	кубок
alianza	альянса
tydlighet	ясність
schlesiska	сілезька
betis	бетіс
jaume	жауме
dil	dil
bartoli	бартолі
kontrakterade	заразився
wilfried	вільфрід
oorganiska	неорганічні
lasker	ласкер
profetia	пророцтво
rutin	буденності
späda	підірвало
schilling	шилінг
timma	година
timma	години
timma	годину
theta	тета
viterbo	вітербо
saruman	сарумана
saruman	саруман
garnett	гарнетт
bubbla	бульбашка
gettot	гетто
gettot	ghetto
släktforskning	родовід
personligheten	особистість
slavonski	славонський
korrekthet	коректність
korrekthet	правильність
cern	cern
flexibla	гнучкий
flexibla	гнучка
eurydike	еврідіка
theseus	тесей
tillförsel	вхідний
tillförsel	вхідні
tillförsel	ввід
tvivelaktiga	сумнівну
silverstone	сільверстоун
erbjudanden	просування
erbjudanden	заохочення
erbjudanden	договорів
erbjudanden	пропонує
erbjudanden	пропозиції
nonsens	нісенітниця
nonsens	нонсенс
nonsens	дурниці
