que	toga
plena	puna
plena	punom
plena	puni
plena	punu
emitido	izdat
emitido	izdana
emitido	izdale
emitido	izdata
emitido	izdali
delegación	delegacija
sudamericana	sudamericana
restantes	preostali
restantes	preostalih
restantes	preostala
restantes	preostale
electorales	izbornom
electorales	izbori
sugiere	predlaže
sugiere	sugeriše
sugiere	sugerira
palencia	palencia
casada	udata
casada	oženjen
casada	oženio
misa	meša
misa	masa
misa	misa
reconoce	priznaje
reconoce	prepozna
reconoce	prepoznaje
causó	izazvalo
causó	uzrokovala
causó	uzrokovane
causó	izazvao
causó	izazvala
marrón	brown
value	vrijednost
relevantes	relevantne
relevantes	relevantnim
magia	sihr
núcleos	jezgro
núcleos	jezgra
vender	sell
vender	prodati
vender	prodaje
vender	proda
vender	prodaje
simples	jednostavna
simples	jednostavne
simples	jednostavan
simples	jednostavni
simples	jednostavnih
simples	jednostavno
houston	houston
hard	hard
hard	teško
part	dio
manejo	rukovanje
campamento	logor
campamento	camp
campamento	kamp
campamento	kampu
dorado	zlatna
dorado	dorado
dorado	zlato
celular	mobilni
celular	mobilne
celular	ćelija
celular	ćelijske
celular	ćelijski
celular	ćelijska
celular	ćelijskog
ryan	ryan
armando	armando
armando	arnold
armando	armand
diarios	dnevnici
diarios	novine
diarios	novina
diarios	svakodnevne
diarios	dnevnik
diarios	svakodnevni
diarios	dnevni
pisos	apartmana
pisos	stanova
pisos	kata
pisos	spratova
pisos	stanova
directiva	direktiva
armenia	armenski
armenia	armenije
mina	mina
mina	rudniku
mina	moje
mina	rudnik
gráfico	grafički
gráfico	grafika
amateur	amaterski
emitió	emitiran
consultado	accessed
cuál	kom
cuál	koja
cuál	koju
gracia	grace
franklin	franklin
viuda	udovica
salazar	salazar
pirineos	pireneji
acta	acta
acta	ponašaju
acta	čin
acta	akt
evidente	očigledno
evidente	očigledni
evidente	očigledan
evidente	evidentno
rescate	spašavanja
rescate	spašavanje
aceptar	prihvatanju
aceptar	prihvatanje
aceptar	prihvatiti
aceptar	prihvate
aceptar	prihvati
relieve	naglašavajući
relieve	olakšanje
integral	integral
organizar	organizuju
organizar	organizovati
organizar	organizirati
organizar	organizuje
infante	infant
athletic	atletski
athletic	athletic
paula	paula
sobrino	nećak
come	jedi
come	eat
come	jede
come	jedu
come	jede
guayaquil	guayaquil
perros	psi
perros	pasa
perros	pse
perros	psa
perros	pas
perros	dog
perros	ker
cliente	mušterija
cliente	klijent
profundo	duboka
profundo	duboke
profundo	duboko
profundo	dubok
profundo	deep
profundo	dubok
profundo	duboke
ruedas	točkove
modificaciones	modifikacije
modificaciones	amandmani
modificaciones	amandmane
modificaciones	promjene
inmigración	imigracija
aguirre	aguirre
arqueológicos	arheološki
arqueológicos	arheološka
arqueológicos	arheološki
arqueológicos	arheološko
channel	kanal
channel	kanalu
channel	channel
down	down
down	oboren
down	dole
gallego	gallego
asociados	partneri
asociados	saradnici
mariscal	maršal
mariscal	maršal
naranja	orange
naranja	narandžasta
autobuses	autobus
autobuses	autobusa
embalse	brana
embalse	reservoir
americanos	američki
americanos	amerikanac
americanos	amerikanaca
americanos	amerikanci
rayos	zraci
rayos	zrake
rayos	ray
rayos	munja
ducado	vojvoda
aficionados	amateri
aficionados	amatere
aficionados	amaterski
aficionados	navijači
aficionados	navijača
representada	zastupljena
representada	predstavljao
representada	predstavljena
condados	županije
marc	marc
gordon	gordon
multitud	masi
multitud	masa
multitud	publika
heredero	nasljednik
heredero	naslednika
generar	generiše
generar	generiše
generar	generisati
generar	generišu
orilla	obalu
orilla	shore
orilla	obala
cátedra	predavanje
cátedra	stolac
cátedra	stolica
licenciado	diplomirani
espiritual	duhovne
espiritual	duhovni
espiritual	duhovnih
espiritual	duhovno
espiritual	duhovnog
espiritual	duhovnu
page	page
page	stranica
violín	violina
carnaval	karneval
seno	sinus
seno	dojke
seno	sinus
fort	utvrđenje
fort	fort
playas	plaža
playas	plaže
síntesis	sažetak
síntesis	sinteza
síntesis	sintezu
docente	nastavnik
docente	učitelj
way	način
aceptadas	prihvatio
aceptadas	prihvaćena
aceptadas	primljeni
aceptadas	primljen
aceptadas	prihvatili
clark	clark
sacerdotes	sveštenici
dirigentes	lideri
evaluación	procjenu
evaluación	procjene
evaluación	ocjena
evaluación	evaluacije
modos	načine
modos	načini
modos	načina
inscripción	registracija
inscripción	registraciju
inscripción	registracije
homónimo	istoimena
descubrir	otkrivanje
descubrir	otkriti
descubrir	otkriju
descubrir	otkrili
descubrir	otkrije
enfoque	pristup
enfoque	pristupom
enfoque	pristupu
enfoque	prilaz
enfoque	fokusu
enfoque	fokus
anne	anne
industrias	industrija
mejoras	poboljšanje
mejoras	poboljšanja
agrícolas	poljoprivredni
publicar	izdavačka
publicar	izdavačke
publicar	izdavačkom
publicar	post
judío	jevrejska
judío	jevrejsko
judío	jevrej
judío	jevrejski
judío	jevrej
judío	jevrejka
abadía	opatija
vándalo	vandal
crédito	kredit
irak	irak
roque	roque
queen	queen
queen	kraljica
visitante	posjetilac
institucional	institucionalne
institucional	institucionalni
institucional	institucionalnih
operador	operatora
operador	operater
investigador	istraživač
investigador	istražitelj
negociaciones	pregovori
negociaciones	pregovori
marítimo	pomorski
marítimo	maritime
serrano	serrano
físicas	fizika
físicas	fizički
físicas	fizičko
físicas	fizičke
federales	federalni
federales	federalno
judía	jevrejska
judía	jevrejsko
judía	jevrej
judía	jevrejski
judía	jevrej
judía	jevrejka
escritas	pisani
escritas	napisano
escritas	zapisano
escritas	napisao
escritas	pisan
escritas	pisao
amante	ljubavnik
amante	ljubavnici
amante	lover
wayne	wayne
holanda	holandija
holanda	holandija
stadium	stadion
arroz	rice
dificultad	poteškoća
dificultad	teškoće
dificultad	poteškoće
dificultad	poteškoća
dificultad	teškoće
sicilia	sicilija
dave	dave
dave	dava
sustituido	zamijenio
sustituido	zamijenjeni
secundario	sekundarna
secundario	sekundarni
secundario	srednjih
secundario	srednje
hilo	nit
belga	belgijski
operativo	operativni
operativo	operativne
operativo	operativan
operativo	operativni
operativo	operativne
operativo	operativnu
épocas	puta
terminado	završen
terminado	završila
terminado	završio
terminado	završeno
propone	predlaže
propone	predložiti
extensa	obimna
dragón	zmaj
dragón	dragon
organizada	organizirani
organizada	organizirano
organizada	organizirana
organizada	organizovana
organizada	organizovane
organizada	organizovani
organizada	organizovano
organizada	organizovan
armamento	oružje
armamento	oružja
armamento	naoružanju
profunda	duboka
profunda	duboke
profunda	duboko
profunda	dubok
profunda	deep
profunda	dubok
profunda	duboke
napoleón	napoleona
napoleón	napoleon
link	veza
link	link
recepción	prijem
igualdad	jednakost
igualdad	ravnopravnost
igualdad	jednakosti
conductor	vozač
conductor	vozača
conductor	dirigent
conductor	provodnik
orleans	orleans
krasnodar	krasnodar
sabor	okus
síntomas	simptomi
detenido	uhapšeni
detenido	uhapšena
detenido	uhapšen
detenido	zadržan
legión	legija
legión	legiji
legión	legije
golden	zlatna
nominado	nominovan
alcanzado	postigli
alcanzado	postignutim
alcanzado	ostvarili
alcanzado	ostvareni
alcanzado	dostignuti
licenciatura	bachelor
licenciatura	stepenu
licenciatura	stepen
licenciatura	stepena
festivales	festival
festivales	festivali
festivales	festivalima
elegidos	odabrane
elegidos	izabrao
elegidos	izabranim
elegidos	izabran
vale	ok
vale	vale
pabellón	ward
pabellón	odjeljenju
christopher	christopher
túnel	tunel
jason	jason
missouri	missouri
surge	proizlazi
baviera	bavarska
soberanía	suverenitet
expertos	stručnjaci
expertos	stručna
expertos	ekspertni
expertos	stručni
expertos	stručnjak
expertos	ekspert
necesarios	neophodni
necesarios	neophodno
necesarios	neophodna
necesarios	neophodan
necesarios	neophodnih
necesarios	neophodnu
alaska	aljaske
asesino	ubicu
asesino	ubica
asesino	ubicu
asesino	ubica
asesino	ubica
tecnológico	tehnologija
tecnológico	tehnološka
tecnológico	tehnološki
tecnológico	tehnoloških
prima	premium
prima	prima
manifestaciones	demonstracija
manifestaciones	demonstracije
manifestaciones	demonstracijama
manifestaciones	skupova
manifestaciones	skupovi
bolsa	kesa
bolsa	bag
bolsa	kesica
dedica	posveti
elegida	odabrane
elegida	izabrao
elegida	izabranim
elegida	izabran
masas	mase
masas	masa
paralelo	paralelnost
paralelo	paralelna
paralelo	paralelnih
paralelo	paralelne
paralelo	paralelni
paralelo	paralelno
empezar	početak
empezar	start
empezar	početka
empezar	počinju
demostrar	dokaže
demostrar	dokazati
demostrar	dokazali
demostrar	dokazuju
demostrar	demonstriraju
demostrado	pokazao
demostrado	pokazale
demostrado	pokazala
demostrado	pokazalo
demostrado	pokazali
demostrado	dokazali
demostrado	dokazan
demostrado	dokazala
demostrado	dokazana
demostrado	dokazano
demostrado	pokazao
demostrado	demonstrirala
demostrado	demonstrira
fragmentos	fragmenti
fragmentos	fragmenata
acuerdos	sporazumi
disputado	osporio
ballet	balet
wikimedia	wikimedia
moon	mjesec
moon	moon
viajar	putovanje
viajar	putovanja
viajar	putovanju
viajar	putujući
toros	bikova
toros	bulls
escenarios	scenarija
crece	rastu
crece	rasti
crece	raste
anuales	godišnje
anuales	godišnjim
anuales	godišnji
anuales	godišnjem
anuales	godišnja
diálogo	dijalog
lema	moto
lema	slogan
lema	sloganom
informó	izvijestio
informó	prijavljeno
informó	prijavili
informó	izvještava
diplomático	diplomata
diplomático	diplomati
diplomático	diplomata
diplomático	diplomatsko
diplomático	diplomatski
diplomático	diplomatske
diplomático	diplomatska
malasia	malezija
malasia	malezijski
adams	adams
marinos	mornari
marinos	mornara
marinos	morskih
marinos	morski
marinos	marine
socio	partnera
socio	partner
lingüística	lingvistika
condesa	grofica
mencionar	spominjanja
mencionar	spomen
mencionar	spomenuti
ross	ros
ross	ross
jerónimo	geronimo
jerónimo	jerome
version	verzija
cumple	rođendan
identificación	identifikacija
electricidad	elektricitet
electricidad	električne
electricidad	električna
electricidad	električni
electricidad	električna
electricidad	električni
sesiones	sjednica
tránsito	tranzitna
tránsito	tranzitne
tránsito	tranzit
tránsito	saobraćaj
típica	tipično
típica	tipičan
robin	robin
filial	podružnica
atmósfera	atmosfera
atmósfera	atmosferu
atmósfera	atmosferski
pobladores	naseljenici
madonna	madonna
explicar	objašnjavajući
explicar	objasniti
explicar	objasni
colectivo	collective
colectivo	kolektivni
colectivo	kolektivna
colectivo	kolektiv
vacío	praznina
vacío	praznine
vacío	prazan
vacío	prazna
vacío	vakuum
requisitos	zahtjevi
movie	film
diana	diana
diana	diane
únicos	jedinstveni
únicos	jedinstveno
únicos	jedinstven
únicos	jedinstvena
elevada	visoko
elevada	visoki
elevada	povišene
nieve	snijeg
pares	pari
comunistas	komunisti
comunistas	komunista
comunistas	komunistička
comunistas	komunistički
colina	brdo
cuerda	užeta
cuerda	gudački
cuerda	string
espectáculos	zabava
espectáculos	pokazuje
señores	gospoda
señores	lords
aplica	primjenjuje
promocional	promotivni
chicas	djevojke
chicas	girls
vizcaya	biskajskog
vizcaya	vizcaya
jane	jane
sentimientos	osećanja
sentimientos	osjećanja
relacionada	vezani
relacionada	vezane
aparato	aparata
aparato	aparat
project	projekt
project	projekat
poderoso	moćni
poderoso	moćna
poderoso	moćan
nacionalista	nacionalističke
nacionalista	nacionalista
nacionalista	nacionalistički
nacionalista	nacionalistička
nacionalista	nacionalistička
combates	combats
combates	borbeni
combates	bori
funda	osnovana
funda	osnovan
funda	utemeljena
funda	osnovano
jeff	jeff
barón	baron
salinas	salinas
venganza	osveta
venganza	osveta
venganza	osvetu
venganza	osveta
venganza	osvete
sajonia	saksonija
official	zvanična
official	zvaničnik
official	zvanične
official	zvanični
official	službeni
exitosa	uspješan
exitosa	uspješnu
exitosa	uspješne
exitosa	uspješna
exitosa	uspješni
clínica	klinika
clínica	klinička
harvard	harvard
observación	posmatranje
observación	posmatra
explosión	eksplozija
explosión	blast
explosión	eksplozije
explosión	eksplozija
bruno	bruce
bruno	brus
bruno	bruno
armado	naoružani
armado	oružane
aux	aux
acusado	optužio
acusado	optužen
acusado	optuženi
acusado	optuženi
acusado	okrivljeni
acusado	optuženik
mínima	minimalno
mínima	minimum
mínima	minimalna
mínima	minimalno
mínima	minimalni
renovación	obnavljanje
renovación	obnova
renovación	obnove
renovación	obnovu
diosa	božica
acepta	prima
acepta	prihvata
acepta	prihvatiti
acepta	prihvate
acepta	prihvati
metropolitano	mitropolit
metropolitano	metropolitan
ventana	windows
ventana	prozor
rusos	ruski
rusos	rusi
reservas	rezervi
reservas	rezerve
variaciones	varijacije
lluvias	padavina
lluvias	kiša
ventanas	windows
sat	sjedio
sat	sat
beneficio	profit
beneficio	dobit
beneficio	korist
descarga	preuzimanje
visitar	posjetu
visitar	posjeta
herencia	naslijeđe
herencia	baština
herencia	nasljeđe
herencia	nasljedstvo
herencia	legacy
herencia	naslijeđe
herencia	naslijediti
gijón	gijón
juntas	zajedno
aeronaves	aviona
madagascar	madagaskar
extremos	završava
extremos	ekstremni
extremos	krajnjem
extremos	ekstremne
extremos	ekstremnim
plato	jelo
plato	platon
eugenio	eugen
eugenio	eugenio
eugenio	eugène
eugenio	eugene
claude	claude
dir	dir
añade	dodaju
añade	dodati
añade	dodajte
añade	dodaje
gravedad	gravitacija
ferrocarriles	željeznice
ferrocarriles	željeznica
ferrocarriles	željeznice
ferrocarriles	željeznice
ferrocarriles	željeznički
planos	planova
planos	planove
planos	planovi
planos	planira
planos	avioni
líquido	tečnost
pozo	jama
pozo	pa
pozo	pozo
plataformas	platformi
plataformas	platforma
plataformas	platformi
plataformas	platformu
plataformas	platforme
jonathan	jonathan
pecho	grudi
pecho	dojke
constelación	sazviježđe
explicación	objašnjavajući
explicación	objašnjenje
explicación	objašnjenja
conclusión	završetak
conclusión	završetku
conclusión	završetka
conclusión	zaključka
conclusión	zaključak
prestigio	prestižnom
prestigio	prestiž
campesinos	seljak
campesinos	poljoprivrednici
campesinos	poljoprivrednike
campesinos	poljoprivrednicima
campesinos	seljaci
kelly	kelly
story	priča
aumenta	povećanje
aumenta	porast
aumenta	povećati
aumenta	povećava
biblia	biblija
seria	ozbiljna
seria	ozbiljan
seria	ozbiljne
antología	antologija
inspiración	inspiracija
negativa	odbijanja
negativa	odbijanje
negativa	negativan
negativa	negativne
negativa	negativni
negativa	negativno
impresión	štampanje
impresión	štampanje
impresión	utisak
fría	hladno
teléfono	telefon
teléfono	telefon
pío	tweet
ideología	ideologije
ideología	ideološke
ideología	ideološki
costumbre	običaj
básicos	osnove
básicos	basic
patricia	patricia
georges	georges
cómic	strip
cómic	strip
huelva	huelva
ball	lopta
logros	dostignuća
logros	postignuća
logros	postignuća
logros	postignuće
logros	dostignuće
comprar	nabavku
comprar	kupovina
comprar	kupi
comprar	kupiti
comprar	kupovinom
enterrado	sahranjen
herido	povrijeđeno
herido	ranjen
herido	bole
formados	formirane
formados	formirana
cubierto	pokriveni
cubierto	pokrivena
cubierto	pokrivene
mental	mentalne
mental	mentalno
mental	duševna
mental	mentalno
franz	franz
polémica	kontroverzni
polémica	sporni
polémica	kontroverza
polémica	kontroverzu
polémica	kontroverze
crónicas	hronični
crónicas	hronična
crónicas	hronične
crónicas	hroničnih
crónicas	hroničnim
crónicas	hronika
crónicas	bilježe
principado	kneževinu
alegre	veseli
relativa	relativna
suelos	kata
suelos	spratova
suelos	tlo
suelos	tlu
destacando	naglašavajući
parecía	izgledalo
unida	ujedinjene
unida	united
unida	ujedinjena
unida	ujedinjeni
recurso	resurs
rubio	blonde
rubio	plava
rubio	blondie
rubio	plav
rubio	blond
rubio	rubio
financiera	finansijski
méndez	méndez
méndez	mendez
vela	svijeće
vela	vela
vela	jedrenje
creek	creek
chávez	chavez
voleibol	odbojka
conjuntos	ansambli
conjuntos	ansambala
conjuntos	seta
demuestra	demonstrira
competencias	nadležnosti
competencias	vještine
competencias	vještina
competencias	takmičenjima
competencias	sposobnost
talla	veličina
talla	veličine
vistas	pogled
vistas	pogledi
vistas	poglede
bafta	bafta
personalidades	ličnosti
experiencias	iskustava
experiencias	iskustva
experiencias	iskustva
experiencias	iskustvo
austin	austin
austin	ostinu
giras	ture
sesenta	šezdeset
sesenta	šezdesetih
cannes	kanu
cannes	kanski
litoral	obala
fases	faze
fases	etapa
fases	stadijuma
orgánica	organska
fundamentales	temeljnih
fundamentales	fundamentalne
fundamentales	temeljni
piensa	misli
piensa	misle
carbón	ugalj
carbón	ugljik
carbón	ugalj
carbón	uglja
mozart	mozart
set	setu
set	set
set	postavio
set	postavljeni
sufre	pati
sufre	pate
sufre	pati
vocales	vokal
vocales	glasni
perdidos	izgubljeni
perdidos	izgubila
perdidos	izgubljena
perdidos	izgubili
perdidos	izgubio
pesado	heavy
pesado	teški
pesado	težak
pesado	teška
pesado	teške
sorpresa	iznenađenje
cruce	prelaz
cruce	prijelaz
cruce	prelaza
cruce	raskrsnica
cruce	raskrsnice
cruce	raskrsnica
cruce	krst
descendencia	spuštanje
descendencia	potomci
descendencia	potomaka
badajoz	badajoz
bárbara	barbara
romance	romantika
escuadrón	eskadrila
escuadrón	eskadrile
escuadrón	odred
brasileña	brazilski
oxígeno	kisik
distinto	drugačija
distinto	drugačije
distinto	različita
distinto	različito
distinto	različiti
distinto	različitih
jueves	četvrtak
cráter	krater
abandonado	napušten
abandonado	napustio
abandonado	napuštena
abandonado	napuštene
nominación	nominaciju
nominación	nominacija
instancia	primjer
reuniones	sastanke
reuniones	sastancima
reuniones	sastanci
reuniones	sastanaka
reuniones	sastanak
reuniones	susret
mármol	mramor
instrucciones	pravci
instrucciones	pravcima
instrucciones	pravaca
instrucciones	uputstvu
instrucciones	uputstva
instrucciones	upute
instrucciones	instrukcije
tengan	imaju
pascual	pascual
jalisco	jalisco
matemática	matematički
matemática	matematička
matemática	matematika
matemática	matematike
matemática	matematička
matemática	matematici
matemática	matematika
muralla	zid
edition	izdanje
cura	sveštenik
cura	sveštenika
cura	lijek
cura	lek
cura	lijeku
disolución	rastvara
disolución	raspada
disolución	raspada
disolución	rješenje
disolución	rješenja
disolución	rešenje
vivía	živjela
vivía	živjeli
vivía	živio
milenio	milenij
ligero	svjetlost
ligero	blagi
ligero	blagog
ligero	lagan
sagrado	sveta
sagrado	mesdžidul
empresarios	poslodavaca
empresarios	biznismeni
húngaro	mađarski
matriz	matrica
sara	sarah
sara	sara
sara	sara
marshall	maršal
sebastian	sebastian
pase	proći
pase	pass
wilhelm	wilhelm
coordinación	koordinacija
coordinación	koordinaciju
sarmiento	sarmiento
perteneció	pripadale
perteneció	pripadao
perteneció	pripadala
condenado	osuđeni
condenado	osuđen
condenado	osuđen
condenado	osudio
condenado	osudila
condenado	osudio
caliente	hot
caliente	vrelo
caliente	toplim
caliente	toplom
caliente	tople
represión	represija
represión	suzbijanje
deciden	odlučiti
deciden	odluče
hembras	ženke
hembras	ženka
corredor	broker
corredor	koridor
radiación	zračenje
radiación	radijacija
rostro	licem
rostro	suočavaju
rostro	suočiti
rostro	lice
rostro	face
baker	baker
bad	loše
bad	bad
bad	loš
mexico	meksiko
tito	tito
tito	tit
point	tačka
corporation	korporacija
ine	ine
estética	estetika
estética	estetiku
visitas	posjetioci
visitas	posjeta
otto	otto
colonos	kolonista
colonos	naseljenici
configuración	postavke
configuración	podešavanja
configuración	postavku
configuración	konfiguracija
configuración	podešavanja
boda	vjenčanje
boda	vjenčanja
gobernadores	guverneri
ganados	zaradio
ganados	stekao
ganados	osvojen
ganados	pobijedio
ganados	pobijedila
ganados	osvojena
ganados	pobjedio
mecanismos	mehanizmi
mecanismos	mehanizama
renunció	ostavku
trasladado	preselio
trasladado	prebačen
trasladado	prebačena
construidos	sagrađena
construidos	izgrađena
construidos	izgrađeno
construidos	izgradio
construidos	konstruisana
gen	gen
gen	gen
lleno	prepunoj
lleno	pun
lleno	full
lleno	puna
lleno	punom
lleno	puni
lleno	punu
lleno	ispunio
sentencia	sud
sentencia	sudnji
sentencia	kaznu
sentencia	rečenica
sentencia	kazna
sentencia	presudom
varones	mužjaci
clasificados	klasificirane
clasificados	klasifikovan
trazado	raspored
kennedy	kenedi
kennedy	kennedy
subsp	subsp
defensores	branioci
defensores	zagovara
defensores	zagovornici
financiero	finansijski
financiero	finansijer
gay	gej
gay	gay
bóveda	vault
check	pogledajte
check	check
sueños	sanja
sueños	snovi
anualmente	godišnje
anualmente	godišnje
anualmente	godišnjim
anualmente	godišnji
anualmente	godišnjem
anualmente	godišnja
asentamientos	naselja
lector	reader
puntuación	sticanje
puntuación	punctuation
puntuación	rezultat
puntuación	rezultatom
puntuación	desetine
puntuación	skor
conducta	ponašanje
conducta	ponašanje
ángulo	ugao
oral	usmena
básico	osnove
básico	basic
precisión	preciznost
precisión	preciznosti
precisión	tačnost
precisión	preciznost
protegido	štićenik
protegido	zaštićeni
protegido	zaštićen
protegido	zaštićena
recomienda	preporučuje
recomienda	preporučuje
recomienda	preporučio
recomienda	preporučila
socialistas	socijaliste
socialistas	socijalista
socialistas	socijalistima
socialistas	socijalistička
postura	držanje
sarah	sarah
sarah	sara
socios	partneri
socios	saradnici
oración	molitvi
oración	molitve
oración	namaz
oración	molitva
arteria	arterija
pri	pri
protegidas	zaštićeni
protegidas	zaštićen
protegidas	zaštićena
amazonas	amazon
amazonas	amazonas
visible	vidljiv
visible	vidljiva
visible	vidljivi
visible	vidljivo
grant	grant
templos	hramove
templos	hram
anfibios	amfibijski
anfibios	amfibija
islam	islam
geográfico	geografske
geográfico	geografska
geográfico	geografski
misiles	rakete
misiles	projektila
misiles	projektile
misiles	projektil
misiles	raketa
tejido	knitting
tejido	tkiva
tejido	tkivo
tejido	weaving
aprobado	odobrena
aprobado	odobrio
aprobado	odobreni
aprobado	odobren
aprobado	approved
establecida	ustanovljen
establecida	uspostavljena
establecida	ustanovljene
establecida	ustanovljena
apodo	nadimak
emergencia	vanredna
intérprete	prevodilac
intérprete	izvođač
canta	pjevaju
canta	sing
canta	pjeva
constantemente	neprekidno
constantemente	stalno
limitado	ograničene
limitado	ograničena
limitado	ograničen
nombrada	nazvana
nombrada	nazvane
nombrada	nazvan
nombrada	proglašen
enviar	poslati
enviar	šalju
enviar	send
enviar	dostaviti
soul	duša
intendente	gradonačelnik
intendente	izvršitelja
preguntas	faq
preguntas	pitanja
oscura	tamne
oscura	dark
oscura	mraku
oscura	tamna
oscura	mračna
wwe	wwe
memorial	spomen
memorial	memorijal
memorial	komemoraciji
memorial	pomen
memorial	memorijalni
humanas	čovjek
estadios	stadiona
estadios	arenas
vigilancia	praćenje
vigilancia	monitoring
vigilancia	nadzor
planificación	planiranja
planificación	planiranje
bibliotecarios	bibliotekara
montreal	montreal
barrera	barrera
aprender	učenje
aprender	uče
aprender	nauči
aprender	uči
aprender	learn
actualización	ažurirana
actualización	modernizaciju
actualización	update
actualización	ažuriranje
estatura	visina
tarjetas	karte
tarjetas	karta
tarjetas	kartica
pakistán	pakistan
pakistán	pakistanski
catalunya	catalunya
catalunya	katalonija
baby	beba
baby	baby
baby	mala
imprenta	štampanje
tesoro	blago
olímpica	olimpijski
macedonia	makedonija
pianista	pijanist
facilitar	olakšavaju
bits	delići
patrona	pokrovitelj
presidenciales	predsjednički
maestra	nastavnik
maestra	učitelj
sancho	sancho
continuo	hipoteza
continuo	kontinuirani
continuo	neprekidna
continuo	nastavljena
continuo	nastavila
continuo	nastavljen
continuo	nastavio
vecino	komšija
vecino	susjeda
vecino	susjeda
exploración	izviđači
exploración	istraživanje
exploración	istraživanja
consejos	vijeća
consejos	savjeta
consejos	savjet
parámetros	parameter
parámetros	parametara
parámetros	parametri
legado	nasljedstvo
legado	legacy
legado	naslijeđe
chicos	momci
chicos	boys
chicos	dječaci
chicos	tipovi
guitarras	guitars
componente	konstitutivna
componente	konstitutivnih
componente	konstitutivne
componente	komponenta
corrupción	korumpiran
corrupción	korupcija
externa	vanjska
externa	vanjski
ebro	ebro
us$	us$
vegetales	povrće
vegetales	povrće
vegetales	povrća
vegetales	veg
lawrence	lawrence
dragon	zmaj
dragon	dragon
séptima	sedma
séptima	sedmi
signo	znak
espejo	ogledalo
finalidad	svrha
iso	iso
sinfonía	simfonija
virtud	vrlina
teclado	tastatura
matemático	matematički
matemático	matematička
matemático	matematika
matemático	matematičar
feliz	sretan
feliz	sretna
feliz	happy
recoge	prikuplja
mapas	mapa
mapas	mape
mapas	karta
molecular	molekularni
molecular	molekularnom
molecular	molekularne
molecular	molekulska
molecular	molekularnu
cúpula	kupola
ciudadano	građanin
concretamente	konkretno
concretamente	tačnije
cónsul	konzul
existir	postoje
protocolo	protokol
malvinas	folklandski
malvinas	falklandska
malvinas	malvinas
dallas	dallas
capturado	zarobili
capturado	uhvaćeni
cerrada	zaključana
cerrada	zatvorena
cerrada	zatvoreno
cerrada	zatvorio
huesca	huesca
célebre	proslavila
batman	batman
continuidad	kontinuitetu
continuidad	kontinuitet
hablando	pričao
hablando	govoreći
asesor	savjetnik
asesor	konsultant
asesor	konsultanta
asesor	savetnik
asesor	savjetnik
restaurante	restoran
tanques	tenk
tanques	tenkova
tanques	tenkovi
informes	javlja
informes	izvještavanje
informes	izvještaje
informes	izvještajima
informes	izveštaji
informes	izvještaji
misterio	misterija
harris	haris
harris	harris
division	diviziji
division	podjela
division	divizija
expresa	izražava
expresa	express
planetas	planete
planetas	planeta
proteína	proteina
sexuales	seksualnu
sexuales	spolno
sexuales	spolni
sexuales	seksualna
sexuales	spol
espalda	nazad
espalda	back
espalda	vrati
postal	dopisnica
postal	poštanski
administrador	admin
administrador	administrator
administrador	rukovodilac
noches	noći
noches	night
estrecha	sužavaju
estrecha	uski
estrecha	uske
extraño	čudno
extraño	čudno
extraño	mis
extraño	miss
extraño	stranac
tratando	pokušava
vigo	vigo
venus	venera
determinada	odlučan
determinada	utvrdili
hamilton	hamilton
escaños	mjesta
cirugía	hirurgija
cirugía	hirurške
chinos	kineski
segmento	segment
destruido	uništene
destruido	uništen
destruido	uništena
destruido	uništeni
ayudante	pomoćnik
ayudante	asistenta
ayudante	asistent
ayudante	zamjenik
servidor	server
portero	golman
portero	recepcija
portero	domar
portero	golman
portero	porter
característico	karakterističnim
latin	latinski
perfectamente	savršeno
diablo	šejtan
diablo	diablo
repertorio	repertoaru
repertorio	repertory
viviendo	živi
viviendo	living
viviendo	živo
viviendo	živa
java	java
transferencia	transfer
transferencia	prijenos
quinteto	quintet
reconocer	prizna
reconocer	prepozna
reconocer	priznati
more	više
intérpretes	izvođači
intérpretes	prevodilac
llena	pun
llena	full
llena	puna
llena	punom
llena	puni
llena	punu
llena	ispunjava
llena	napuni
jueces	sudaca
jueces	sudije
jueces	suci
alcohol	alkohol
alcohol	alkoholna
cubano	kubanska
rodeado	okruženo
rodeado	okružen
rodeado	okružena
beatriz	beatrice
beatriz	beatrix
destacadas	osvjetljava
estable	stabilno
estable	stabilna
estable	stabilan
inspirado	inspirisan
inspirado	inspirisala
entera	cijelobrojni
entera	cijela
entera	čitava
subir	opremanje
subir	upload
urbanos	urban
urbanos	urbani
urbanos	urbano
urbanos	urbana
urbanos	urbane
uci	intenzivnoj
uci	icu
concesión	dodjele
concesión	davanje
arqueología	arheologija
arqueología	arheologija
iniciales	početni
iniciales	inicijalima
iniciales	initials
alimento	hrana
corre	traje
corre	teče
corre	run
praga	prag
tigre	tigar
linux	linux
light	svjetlost
protesta	protest
educativo	obrazovna
ochenta	osamdeset
detener	prestaju
detener	zaustaviti
detener	stop
detener	zaustavlja
detener	zaustavljanje
detener	stanica
detener	prekid
genética	genetičke
genética	genetička
genética	genetičko
genética	genetički
genética	genetski
genética	genetsko
genética	genetika
monumental	monumental
responde	reagira
lyon	lyon
celebran	slavi
celebran	slave
palo	palo
varía	variraju
varía	varira
cat	mačka
ondas	talasi
sufrido	pretrpjela
protestas	protest
protestas	proteste
protestas	protesti
contratado	angažiran
contratado	angažovali
contratado	zaposlio
