que	dat
raça	ras
econòmics	economische
econòmics	economisch
pacific	pacific
missions	missies
burgos	burgos
travessa	kruisen
travessa	kruizen
navegació	navigeren
navegació	navigatie
hidrogen	waterstof
jurisdicció	rechtsgebied
jurisdicció	jurisdictie
jurisdicció	bevoegdheid
separació	scheiding
separació	afscheiding
popularitat	populariteit
divisions	splitsingen
divisions	afdelingen
divisions	divisies
rebé	ontvangen
pols	stof
símbols	symbolen
literari	literair
literari	literaire
friedrich	friedrich
hamburg	hamburg
indis	indianen
indis	indiërs
senyora	mevrouw
senyora	lady
senyora	vrouwe
senyora	dame
salamanca	salamanca
sort	geluk
sort	lucky
sort	gelukkig
contribuir	bijdragende
contribuir	bijdragen
vicenç	vicenç
online	online
índex	index
índex	indexcijfer
índex	indexeren
var	var
mecànica	mechanisch
mecànica	mechanische
realització	realisering
realització	realisatie
realització	realisatie
sec	sec
placa	plaat
placa	bord
frase	zin
frase	zin
frase	straf
frase	vonnis
explotació	uitbuiting
explotació	exploitatie
tortosa	tortosa
conservador	conservatief
conservador	conservatieve
preparar	voorbereiden
preparar	klaarmaken
suficient	genoeg
executiu	uitvoerende
executiu	uitvoerend
heroi	held
heroi	hero
insectes	insecten
concepció	bevruchting
concepció	conceptie
passos	treden
passos	stappen
passos	stapjes
passos	voetstappen
passos	voetsporen
christian	christelijke
christian	christen
christian	christelijk
christian	christian
christian	christenen
vivia	woonde
vivia	leefde
vivia	leefden
opera	opera
mecanisme	mechanisme
empresari	ondernemer
empresari	werkgever
empresari	werkgevers
regles	voorschriften
regles	rules
regles	regels
regles	heersers
conservat	bewaard
conservat	geconserveerd
exclusivament	uitsluitend
xarxes	netwerken
senyals	seinen
senyals	signalen
senyals	borden
senyals	tekenen
senyals	bordjes
senyals	tekens
prat	prat
eina	gereedschap
eina	hulpprogramma
eina	tool
eina	instrument
eina	hulpmiddel
eina	werktuig
termini	term
alaska	alaska
competir	concurreren
assistència	assistentie
assistència	bijstand
matí	morgen
matí	goeiemorgen
matí	goedemorgen
matí	ochtend
caràcters	personages
caràcters	tekens
caràcters	karakters
indonèsia	indonesië
radical	radicaal
radical	radicale
emmy	emmy
investigacions	onderzoekingen
investigacions	onderzoeken
regla	regel
regla	rule
cardona	cardona
desenvolupa	ontwikkelt
mot	apk
mot	mot
campiona	kampioen
repartiment	gegoten
repartiment	cast
repartiment	gips
últimes	nieuwste
últimes	laatste
causes	veroorzaakt
causes	oorzaken
irlandès	ierse
irlandès	ieren
irlandès	iers
parcialment	gedeeltelijk
parcialment	deels
parcialment	gedeeltelijk
parcialment	deels
guixaire	stukadoor
centenars	honderden
alternativa	alternatief
alternativa	alternatieve
brown	brown
brown	bruine
brown	bruin
regidors	raadsleden
debat	discussie
debat	discussies
debat	discussie
debat	debat
compromís	engagement
compromís	betrokkenheid
compromís	verloving
compromís	verbintenis
compromís	toewijding
compromís	engagement
compromís	betrokkenheid
absoluta	absolute
aprovat	goedgekeurde
aprovat	goedgekeurd
contes	verhalen
professió	beroepsgroep
professió	beroep
quantitats	hoeveelheden
audiència	doelgroep
audiència	publiek
suprem	supreme
suprem	opperste
dama	lady
dama	vrouwe
dama	dame
claude	claude
quadres	tabellen
quadres	tafels
existents	bestaand
existents	bestaande
estatut	statuut
estatut	statuten
editors	redactie
editors	redacteuren
coneixements	kennis
òrgan	orgel
òrgan	orgaan
polonès	pools
polonès	poolse
competicions	competities
competicions	wedstrijden
oklahoma	oklahoma
diumenge	zondag
diumenge	sunday
crònica	kroniek
crònica	chronicle
connexió	aansluiting
connexió	verbinding
connexió	connectie
equilibri	saldo
equilibri	balans
equilibri	evenwicht
equilibri	evenwicht
den	den
càmera	camera
càmera	fototoestel
pilots	piloten
pilots	loodsen
jaciment	stuwmeer
jaciment	reservoir
drama	drama
estada	blijven
estada	blijf
cognom	familienaam
cognom	achternaam
ritme	ritme
companyies	bedrijven
privat	prive
privat	privé
privat	particulier
estrangers	buitenlanders
estrangers	vreemdelingen
màquines	machines
sèrbia	servië
gamma	gamma
avaluació	evaluatie
avaluació	beoordeling
taxa	tarief
solitari	eenzaamheid
solitari	eenzame
solitari	eenzaam
agents	agenten
propòsit	doel
varietats	rassen
varietats	variëteiten
esquerre	linkse
esquerre	linker
esquerre	links
ideal	ideal
ideal	ideaal
pena	penalty
pena	straf
pena	sanctie
pena	pena
contemporània	hedendaags
contemporània	hedendaagse
contemporània	eigentijdse
contemporània	eigentijds
esperança	hoop
esperança	hopen
esperança	hope
tesi	scriptie
tesi	thesis
tesi	proefschrift
personalitat	persoonlijkheid
comparació	vergelijking
errors	beestjes
errors	insecten
errors	bugs
errors	fouten
errors	vergissingen
éssers	wezens
propers	komende
propers	opkomende
propers	aanstaande
propers	aankomende
propers	aankomend
museus	musea
pèrsia	perzië
aprenentatge	leren
aprenentatge	learning
estadística	statistiek
estadística	statistieken
pujol	pujol
napoleó	napoleon
debut	debuut
matemàtic	wiskundige
cultures	cultures
cultures	culturen
estranger	buitenlander
estranger	vreemdeling
prèviament	eerder
prèviament	voordien
prèviament	vroeger
prèviament	voorheen
mamífers	zoogdieren
petroli	aardolie
petroli	petroleum
enrique	enrique
separat	gescheiden
separat	disjuncte
governs	overheden
governs	regeringen
live	leef
live	live
live	leven
pacte	covenant
pacte	verbond
pacte	convenant
administrador	admin
administrador	beheerder
administrador	beheerder
administrador	administrateur
pakistan	pakistan
líquid	vloeistof
líquid	vloeibaar
líquid	vloeibare
congregació	congregatie
reducció	verlaging
reducció	reductie
reducció	vermindering
cònjuge	echtgenoot
cònjuge	echtgenote
margarida	margherita
representacions	vertegenwoordigingen
tomàs	thomas
dorsal	engine
dorsal	motor
dorsal	dorsale
dorsal	backend
carbó	steenkool
carbó	kolen
carbó	kool
presentat	ingezonden
presentat	ingediende
presentat	ingediend
presentat	gepresenteerde
presentat	aangeboden
presentat	gepresenteerd
shao	shao
mozart	mozart
bot	bot
urbana	urbana
bons	obligaties
bons	bindingen
teatral	theatrale
teatral	theatraal
gos	hond
gos	hondje
pilota	bal
pilota	ball
luci	lucius
citat	aangehaalde
citat	aangehaald
citat	geciteerde
citat	geciteerd
pic	pic
maó	baksteen
maó	brick
visual	visueel
visual	visuele
gris	grijze
gris	grijs
gris	grey
paràmetres	parameters
víctimes	slachtoffers
loira	loire
julià	julian
cinquanta	vijftig
cinquanta	fifty
arrel	root
arrel	wortel
filles	dochters
jutge	rechter
jutge	judge
jutge	oordelen
cerca	zoektocht
cerca	zoeken
cerca	doorzoeken
cerca	zoek
cerca	zoekopdracht
negocis	bedrijf
negocis	zakelijk
almirall	admiraal
variacions	variaties
variacions	varianten
variacions	variatie
fronteres	grenzen
fronteres	grenst
fronteres	grenzen
còpies	kopieën
còpies	afschriften
còpies	exemplaren
forts	sterk
forts	sterke
forts	sterken
transformació	transformatie
johnson	johnson
verlag	verlag
wikimedia	wikimedia
creant	creëren
molècules	moleculen
refugi	onderdak
refugi	opvang
refugi	beschutting
refugi	schuilplaats
refugi	schuilkelder
refugi	toevluchtsoord
refugi	toevlucht
brillant	briljant
neu	sneeuw
associacions	associaties
associacions	verenigingen
associacions	partnerships
associacions	partnerschappen
associacions	samenwerkingsverbanden
associacions	partnerschap
indicar	aangeven
electrons	elektronen
aleta	vin
aleta	fin
tensió	spanning
tensió	spanningen
tensió	spanning
tensió	voltage
batalles	veldslagen
batalles	gevechten
participa	deelneemt
obre	open
obre	openen
masses	massa
considerable	aanzienlijk
considerable	aanzienlijke
tradicions	tradities
participat	meegedaan
participat	deelgenomen
treballat	werkte
treballat	gewerkt
regidor	wethouder
regidor	raadslid
component	bestanddeel
component	onderdeel
component	component
porter	portier
porter	keeper
porter	doelman
porter	porter
contemporani	hedendaags
contemporani	hedendaagse
contemporani	eigentijdse
contemporani	eigentijds
wilson	wilson
presoner	gevangene
demanda	eisen
demanda	eis
muller	müller
muller	muller
missa	missa
missa	mass
missa	massa
caterina	catherine
caterina	catharina
castro	castro
nazi	nazi
traduir	vertaal
traduir	vertalen
visible	zichtbaar
visible	zichtbare
trofeu	trofee
trofeu	beker
laboratori	laboratorium
laboratori	labo
laboratori	lab
urss	ussr
estils	styles
estils	stijlen
capelles	kapellen
blocs	blokken
càlcul	berekening
càlcul	berekenen
càlcul	berekeningen
abast	draagwijdte
abast	toepassingsgebied
abast	reikwijdte
hug	hugh
ofensiva	aanstootgevend
ofensiva	beledigend
ofensiva	offensief
cau	cau
fleca	bakkerij
fleca	bakker
simfonia	symfonie
pràctiques	stage
pràctiques	praktijken
moda	kleding
moda	mode
jorge	jorge
mentrestant	intussen
mentrestant	ondertussen
substitució	vervanging
substitució	vervanger
petersburg	petersburg
soc	soc
regionals	regionale
regionals	regionaal
bob	bob
revisió	beoordeling
revisió	recensie
revisió	herziening
revisió	revisie
revisió	herziening
gil	gil
observatori	observatorium
provisional	voorlopige
provisional	voorlopig
infants	kinderen
signatura	handtekening
signatura	ondertekening
llet	melk
dates	data
dates	dadels
dates	datums
nigèria	nigeria
afluent	zijrivier
colonial	koloniaal
colonial	koloniale
esforç	inspanning
combustible	brandstof
combustible	splijtstof
alan	alan
recorda	onthoud
rector	rector
nat	nat
francis	frans
francis	francis
francis	franciscus
desaparició	verdwijning
desaparició	vermissing
enorme	reusachtig
enorme	enorm
enorme	enorme
enorme	gigantisch
iso	iso
oliver	oliver
clan	clan
missouri	missouri
arxipèlag	archipel
partidaris	loyalisten
partidaris	voorstanders
partidaris	supporters
partidaris	aanhangers
pietro	pietro
arqueològic	archeologisch
arqueològic	archeologische
sucre	suikers
sucre	suiker
teorema	stelling
estima	houdt
estima	liefdes
grande	grande
freqüent	veelvuldig
freqüent	frequente
freqüent	frequent
saga	saga
dents	tanden
dents	gebit
dents	tandjes
facilitar	faciliteren
facilitar	vergemakkelijken
oportunitat	chance
oportunitat	kans
lai	lai
acompanyat	vergezelde
acompanyat	vergezeld
acompanyat	begeleide
acompanyat	begeleid
afegit	toegevoegd
afegit	toegevoegde
designat	aangeduide
designat	aangeduid
designat	aangewezen
trànsit	verkeer
garcia	garcia
quina	wat
costums	douane
distinció	onderscheid
implica	impliceert
marítim	maritiem
alonso	alonso
rin	rijn
sofia	sofia
campions	kampioenen
campions	champions
tractats	verdragen
sardenya	sardinië
conceptes	concepten
conceptes	begrippen
espectacle	toon
espectacle	tonen
espectacle	weergeven
espectacle	show
influències	invloeden
sous	sous
sous	lonen
sous	salarissen
significativa	betekenisvolle
significativa	zinvolle
significativa	zinvol
significativa	betekenisvol
cinquena	vijfde
bernard	bernard
prats	prats
virtual	virtueel
virtual	virtuele
ford	ford
qüestions	kwesties
montevideo	montevideo
victor	overwinnaar
victor	victor
emprat	gebruikt
emprat	gebruikte
llevat	gist
fira	eerlijke
fira	redelijk
fira	fair
fira	eerlijk
pol	pol
estratègia	strategie
sudan	soedanese
sudan	sudan
sudan	soedan
regent	regent
rellotge	kijk
rellotge	kijken
rellotge	klok
disponibles	beschikbare
disponibles	verkrijgbaar
disponibles	beschikbaar
carlo	carlo
semblants	vergelijkbaar
semblants	vergelijkbare
semblants	soortgelijk
semblants	soortgelijke
semblants	gelijkaardig
fundadors	grondleggers
fundadors	oprichters
fundadors	stichters
radio	radio
gaudí	gaudi
gaudí	gaudí
ricard	ricard
ricard	richard
boston	boston
vicent	vincent
vicent	vicent
desaparegut	verdwenen
desaparegut	verdween
desaparegut	ontbreken
desaparegut	vermist
desaparegut	missen
desaparegut	ontbrekend
desaparegut	ontbrekende
desaparegut	ontbreekt
membrana	membraan
teatro	teatro
files	rangen
files	gelederen
files	rijen
específic	specifiek
específic	specifieke
proteïna	eiwitten
proteïna	proteïnen
proteïna	eiwit
proteïna	proteïne
precisament	precies
sainte	sainte
desig	begeerte
desig	wens
desig	verlangen
desig	wish
desig	wensen
desig	wens
quinze	fifteen
quinze	vijftien
hipòtesi	hypothese
electrònica	elektronica
electrònica	electronica
cafè	koffie
dispositius	apparaten
prestigi	prestige
pianista	pianist
bill	bill
bill	wetsontwerp
bill	wetsvoorstel
seixanta	sixty
seixanta	zestig
hollywood	hollywood
conreu	verbouw
conreu	teelt
conreu	oogst
conreu	gewas
rico	rico
praga	praag
ernest	ernest
ernest	ernst
crítics	critici
pastor	dominee
pastor	pastor
pastor	predikant
pastor	pastoor
cosí	neef
cosí	nicht
cosí	nichtje
òrgans	organen
expressar	express
unep	unep
danys	beschadiging
danys	beschadigingen
danys	schade
ratpenat	myotis
bulgària	bulgarije
adam	adam
mostres	monsters
mostres	stalen
substàncies	substanties
substàncies	stoffen
candidatura	kandidatuur
candidatura	voordracht
candidatura	nominatie
candidatura	nomineren
números	getallen
números	nummers
números	aantallen
variants	varianten
individu	individu
individu	individueel
magnitud	omvang
ruiz	ruiz
tall	knippen
tall	snijden
british	britten
british	britse
british	brits
guionista	scenarioschrijver
mateu	matthew
association	vereniging
association	associatie
observació	observatie
observació	waarneming
observació	observaties
viles	dorpen
viles	dorpjes
teulada	dak
reconstrucció	wederopbouw
reconstrucció	heropbouw
reconstrucció	reconstructie
prefectura	prefectuur
riquesa	rijkdom
mariscal	maarschalk
mariscal	marshal
esborra	verwijder
esborra	verwijderen
esborra	doorhalen
posada	posada
alexandria	alexandrië
alexandria	alexandria
sobreviure	overleven
sobreviure	overleef
sobreviure	overleven
renunciar	aftreden
unanimitat	eenstemmigheid
unanimitat	unanimiteit
unanimitat	eenparigheid
herència	nalatenschap
herència	erfenis
herència	erfenis
herència	erfdeel
braços	wapens
braços	armen
espera	wachten
espera	wacht
sorra	zand
vocals	klinkers
herba	gras
herba	grass
herba	wiet
herba	onkruid
herba	weed
avantatge	voordeel
ivan	ivan
prínceps	prinsen
prínceps	princes
greus	ernstig
greus	ernstige
greus	serieuze
greus	serieus
long	lang
long	lange
long	long
young	jonge
young	jong
young	young
clàssics	klassiekers
ampliació	extensie
ampliació	verlenging
ampliació	uitbreiding
segell	stamp
segell	stempel
segell	postzegel
segell	verzegelen
segell	zegel
segell	zeehond
segell	verzegeling
allen	allen
aliat	bondgenoot
aliat	ally
constantí	constantijn
constantí	constantine
arnau	arnau
classificar	classificeren
classificar	indelen
tossal	top
tossal	topconferentie
figueres	figueres
bits	stukjes
bits	bits
bits	beetjes
lògica	logisch
lògica	logica
lògica	logische
coloma	coloma
claus	keys
claus	sleutels
claus	toetsen
claus	claus
llacs	meren
varia	varieert
síntesi	synthese
societats	samenlevingen
escuts	schermen
escuts	schilden
cúpula	koepel
cúpula	dome
propostes	voorstellen
argument	argument
màrtir	martelaar
hisenda	hacienda
àlbums	albums
mèrit	verdiensten
mèrit	verdienste
orientació	begeleiding
orientació	oriëntatie
orientació	leidraad
orientació	oriëntatie
orientació	oriëntering
ministres	ministers
actitud	attitude
actitud	houding
escultures	sculpturen
vídua	weduwnaar
vídua	weduwe
vídua	weduwe
reproducció	reproduceren
reproducció	voortplanting
reproducció	reproductie
tipologia	typologie
jueu	joodse
jueu	jood
jueu	joods
jueu	jood
rodalia	cercanías
will	will
will	zal
will	zullen
ambaixador	ambassadeur
còpia	kopiëren
còpia	kopieer
còpia	kopie
integrat	geïntegreerde
integrat	geïntegreerd
matriu	matrix
existia	bestonden
existia	bestond
competència	concurrentie
competència	mededinging
competència	competitie
perruqueria	kapper
perruqueria	kapster
perruqueria	kappers
perruqueria	kapsalon
desconegut	onbekende
desconegut	onbekend
impossible	onmogelijke
impossible	onmogelijk
procediment	procedure
constitucional	constitutionele
constitucional	grondwettelijke
constitucional	constitutioneel
constitucional	grondwettelijk
liceu	lyceum
intents	pogingen
quaranta	veertig
quaranta	forty
alma	alma
germanes	sisters
germanes	zusters
germanes	zussen
germanes	zusjes
variables	variabelen
gregori	gregory
africà	africanus
africà	afrikaanse
africà	afrikaans
villa	vakantiewoning
quadrats	pleinen
quadrats	vierkanten
responsabilitat	aansprakelijk
responsabilitat	aansprakelijkheid
responsabilitat	verantwoordelijkheid
youtube	youtube
monarca	monarch
testimoni	getuige
testimoni	getuigen
testimoni	getuigenissen
testimoni	getuigenis
temàtica	topic
temàtica	onderwerp
temàtica	thema
massís	massief
alimentació	levensmiddelen
alimentació	voedsel
alimentació	eten
metalls	metalen
taylor	taylor
sostre	dak
avi	grootouders
avi	grootvader
avi	opa
avi	grootvader
avi	opa
orleans	orleans
orleans	orléans
orleans	orléans
pobres	arme
pobres	arm
votació	stemmen
votació	stemming
votació	stem
molecular	moleculair
molecular	moleculaire
pluja	regen
brigada	brigade
típic	typische
típic	typisch
judicial	justitiële
generar	genereert
generar	genereren
samuel	samuel
acords	akkoorden
acords	overeenkomsten
determinada	bepaald
determinada	vastberaden
determinada	vastbesloten
rival	rivaal
pagament	betaling
teixits	weefsels
bibliografia	bibliografie
reaccions	reacties
representat	vertegenwoordigde
representat	vertegenwoordigd
acadèmic	academisch
acadèmic	academische
lorenzo	lorenzo
prússia	pruisen
permís	permissie
permís	toestemming
dei	dei
integració	integratie
osona	osona
vestit	aankleden
vestit	jurk
vestit	jurkje
vestit	maatpak
vestit	pak
marcel	marcellus
marcel	marcel
primària	primaire
primària	primair
fòssils	fossielen
tones	tonnen
tones	ton
cerimònia	plechtigheid
cerimònia	ceremonie
panamà	panama
franz	franz
abella	abella
abella	bijen
abella	bee
dispositiu	toestel
dispositiu	apparaat
criteri	criterium
compositors	componisten
recollir	verzamelen
recollir	verzamel
relacionada	gerelateerd
relacionada	verwant
relacionada	verwante
relacionada	gerelateerde
condemnat	veroordeeld
cup	kopje
cup	beker
ciclistes	fietsers
triomf	triomf
penya	peña
cultiu	verbouw
cultiu	teelt
cultiu	oogst
cultiu	gewas
francs	franks
francs	franken
teologia	theologie
mercè	mercè
litoral	kustlijn
administratiu	administratief
administratiu	administratieve
pou	pou
pou	put
pou	pitstop
pou	pit
pou	kuil
agrupació	groeperen
agrupació	groepering
agrupació	gegroepeerd
espectadors	toeschouwers
espectadors	kijkers
creador	schepper
creador	maker
creador	bedenker
subjecte	onderwerp
subjecte	proefpersoon
subjecte	subject
artificial	kunstmatige
artificial	kunstmatig
perspectiva	perspectief
candidats	sollicitanten
candidats	kandidaten
magdalena	magdalena
carmen	carmen
gegants	giants
gegants	reuzen
banderes	vlaggen
decisions	beslissingen
decisions	besluiten
decisions	beschikkingen
canvia	schakelaar
canvia	switch
canvia	wisselen
canvia	wissel
canvia	veranderen
canvia	wijziging
canvia	wijzigen
canvia	verandering
canvia	veranderingen
habilitat	vaardigheden
habilitat	vaardigheid
habilitat	kunde
habilitat	ingeschakeld
ajudant	assistente
ajudant	assistent
ajudant	hulpje
ajudant	helper
tripulació	bemanning
tripulació	crew
lineal	lineaire
lineal	lineair
air	lucht
etiòpia	ethiopië
tecnologies	technologieën
obtingut	verkregen
temples	tempels
palestina	palestina
palestina	palestijnse
literalment	letterlijk
estocolm	stockholm
monjo	monnik
monjo	monk
conseqüències	consequenties
conseqüències	gevolgen
grammy	grammy
jueva	joodse
jueva	jood
jueva	joods
xxi	xxi
mascle	mannelijk
mascle	male
mascle	mannetje
mascle	mannelijke
elisabet	elizabeth
elisabet	elisabeth
passen	passeren
passen	pass
fracàs	falen
fracàs	mislukkingen
fracàs	mislukking
fracàs	mislukken
fracàs	mislukkeling
consens	consensus
green	groen
green	groene
maurice	maurice
granota	kikker
mapes	kaarten
mapes	kaart
restar	aftrekken
lieja	luik
fidel	trouwe
fidel	trouw
fidel	getrouwe
fidel	fidel
madagascar	madagaskar
madagascar	madagascar
capítols	hoofdstukken
arte	arte
fruits	vruchten
fruits	fruit
casal	casal
franja	strippen
franja	uitkleden
franja	strip
publicitat	reclame
publicitat	adverteren
transformar	transformatie
transformar	transformeren
conjunts	verzamelingen
conjunts	sets
confiança	trust
confiança	vertrouw
confiança	vertrouwen
marbre	knikker
marbre	marmer
marbre	marble
marbre	marmeren
dominar	domineren
record	gedenken
record	souvenir
començat	begonnen
començat	gestart
començat	begon
començat	opgestart
interiors	interieur
espinosa	espinosa
descendent	dalende
descendent	afdalen
descendent	dalen
ànima	ziel
ànima	soul
possibilitats	mogelijkheden
marcat	gemarkeerde
marcat	gemarkeerd
marcat	gemerkt
marcat	gekenmerkt
andrés	andrés
canons	kanonnen
ffffff	ffffff
possessions	bezittingen
mata	kill
mata	doden
mata	mata
lima	lima
àngels	engeltjes
àngels	engelen
àngels	angels
múrcia	murcia
perruqueries	salons
perruqueries	kappers
amateur	amateurs
amateur	amateur
castellana	castellana
descens	afdaling
descens	bergafwaarts
envair	binnengedrongen
envair	binnengevallen
envair	binnenvallen
teixit	tissue
teixit	weefsel
teixit	stof
teixit	weefsel
abandonat	achtergelaten
abandonat	verlaten
orgue	orgel
orgue	orgaan
dvd	dvd
aprovació	goedkeuring
ric	rijk
ric	rijken
ric	rich
vegetals	groente
vegetals	groenten
preparació	bereiding
preparació	voorbereiding
preparació	preparaat
virgínia	virginia
dominant	overheersende
dominant	dominante
dominant	dominant
diversitat	diversiteit
diversitat	verscheidenheid
comunistes	communisten
gegant	giant
gegant	reus
gegant	reuze
eduardo	eduardo
executat	uitgevoerd
executat	uitgevoerde
executat	geëxecuteerd
mataró	mataró
claudi	claudius
derivats	derivaten
joe	joe
joaquín	joaquin
joaquín	joaquín
pamplona	pamplona
doctrina	doctrine
rendiment	prestaties
rendiment	prestatie
rendiment	rendement
rendiment	opbrengst
dipòsit	storten
dipòsit	deposito
dipòsit	storting
integrar	integreren
balaguer	balaguer
assentament	vereffening
assentament	nederzetting
assentament	schikking
assentament	afwikkeling
precisió	nauwkeurigheid
precisió	precisie
precisió	nauwkeurigheid
precisió	juistheid
ponts	bruggen
usant	gebruiken
leipzig	leipzig
famosos	beroemde
famosos	beroemd
famosos	beroemdheden
mina	mina
mina	mijne
creek	beek
creek	kreek
biologia	biologie
pal	maatpak
pal	pak
pres	genomen
pres	meegenomen
pennsilvània	pennsylvania
indiana	indiana
ubicació	lokatie
ubicació	locatie
ubicació	ligging
femella	vrouwelijke
femella	vrouw
femella	vrouwtje
femella	vrouwelijk
situacions	situaties
ordinadors	computers
cridar	schreeuwen
cridar	gillen
cridar	schreeuw
cors	harten
cors	hearts
cors	hartjes
cors	corsicaanse
documentat	gedocumenteerd
documentat	gedocumenteerde
dissolució	ontbinden
dissolució	ontbinding
celebrat	gehouden
celebrat	vastgehouden
quadrat	vierkante
quadrat	vierkant
quadrat	plein
adreça	adres
índies	indië
escollir	kies
escollir	kiezen
gir	twist
dificultat	moeilijkheidsgraad
dificultat	moeilijkheden
dificultat	moeilijkheid
cooperació	medewerking
cooperació	samenwerking
bíblia	bijbel
conferències	congressen
conferències	conferenties
mart	mart
mart	mars
segura	segura
oferta	aanbod
oferta	bieden
oferta	aanbieden
oferta	aanbieding
emissió	uitzending
emissió	uitgezonden
emissió	uitzenden
emissió	emissie
emissió	uitstoot
destruïda	vernietigd
destruïda	vernietigde
destruïda	vernield
destruïda	verwoest
animació	animatie
editat	bewerkt
editat	bewerkte
trens	treinen
cabrera	cabrera
cita	afspraak
cita	benoeming
cita	aanstelling
gruix	dikke
gruix	dik
gruix	dikte
existent	bestaand
existent	bestaande
afegeix	toevoegen
afegeix	voeg
campo	campo
intercanvi	ruil
intercanvi	uitwisseling
intercanvi	uitwisselen
consciència	geweten
consciència	bewustzijn
preses	schoten
preses	shots
jackson	jackson
confirmar	bevestigen
confirmar	bevestig
otomans	ottomanen
evident	evident
modificacions	modificaties
modificacions	wijzigingen
soldat	soldaat
acta	acta
relleus	relais
relleus	estafette
relleus	relay
addicionals	bijkomend
addicionals	bijkomende
addicionals	aanvullend
addicionals	aanvullende
addicionals	extra
signat	ondertekend
signat	ondertekende
signat	gesigneerd
signat	getekend
capturat	gevangengenomen
capturat	gevangen
signe	signe
signe	onderteken
signe	ondertekenen
signe	tekenen
signe	teken
dolor	pijn
llenguadoc	languedoc
terminal	terminal
terminal	terminaal
terminal	terminale
tècnics	technische
tècnics	technisch
tècnics	technici
ideologia	ideologie
espiritual	geestelijke
espiritual	spirituele
espiritual	spiritueel
espiritual	geestelijk
soprano	soprano
soprano	sopraan
metal	metalen
metal	metal
metal	metaal
absolut	absolute
nba	nba
impostos	belasting
impostos	belastingen
intensitat	intensiteit
actius	activa
llegat	nalatenschap
llegat	erfenis
millores	verbeteringen
millores	verbetering
singular	enkelvoud
monte	monte
high	high
high	hoog
high	hoge
socialistes	socialisten
vendes	verkopen
vendes	verkoop
reduït	verminderde
reduït	verlaagd
reduït	verminderd
reduït	gereduceerd
cinta	bandje
cinta	plakband
cinta	tape
granollers	granollers
stephen	stephen
menja	eet
menja	eten
marco	marco
patriarca	patriarch
exercici	lichaamsbeweging
exercici	uitoefening
exercici	oefening
exercici	uitoefenen
molins	molins
paulo	paulo
díaz	díaz
díaz	díaz
díaz	diaz
capes	lagen
alfonso	alfons
alfonso	alfonso
proporció	ratio
proporció	verhouding
proporció	proportie
vilafranca	vilafranca
freqüents	veelvuldig
freqüents	frequente
freqüents	frequent
ahmad	ahmad
cantar	zing
cantar	zingen
associada	geassocieerd
associada	geassocieerde
legislatura	wetgever
símptomes	symptomen
fases	fasen
fases	fases
establerta	opgericht
establerta	gevestigde
establerta	gevestigd
negoci	bedrijf
negoci	zakelijk
mars	mars
lewis	lewis
separa	scheidt
missatges	boodschappen
missatges	berichten
fam	honger
arròs	rijst
estable	stabiel
estable	stabiele
davis	davis
negociacions	onderhandelen
negociacions	onderhandeling
negociacions	onderhandelingen
perd	verliest
rol	rol
guarnició	garnizoen
guarnició	garrison
cadenes	ketenen
cadenes	kettingen
cadenes	ketens
cadenes	koorden
cadenes	touwtjes
cadenes	snaren
cadenes	strings
torí	turijn
iowa	iowa
oviedo	oviedo
circumstàncies	omstandigheden
dient	gezegde
dient	zeggen
biblioteques	bibliotheken
bretó	breton
aventures	avonturen
venus	venus
rivera	rivera
separats	gescheiden
guanya	wint
iugoslàvia	joegoslavië
donació	donatie
donació	schenking
donació	donaties
places	pleinen
places	vierkanten
continu	doorlopend
continu	continue
continu	continu
continu	doorlopende
continu	ononderbroken
continu	continuüm
adolf	adolf
eric	eric
eric	erik
memorial	herdenking
memorial	memorial
memorial	gedenkteken
este	este
revolucionari	revolutionair
revolucionari	revolutionaire
canàries	kanarie
catedràtic	professor
catedràtic	hoogleraar
algèria	algerije
hebreu	hebreeuws
uniforme	tenue
uniforme	uniform
incendi	brand
incendi	vuren
incendi	vuur
vives	vives
depressió	depressie
depressió	depressies
substància	substantie
sens	sens
mir	mir
cervera	cervera
assalt	geweldpleging
assalt	mishandeling
assalt	aanval
investigadors	onderzoekers
seminari	seminarie
seminari	seminarie
seminari	seminar
single	alleenstaande
single	single
single	alleenstaand
single	vrijgezel
regulars	regelmatige
regulars	regulier
regulars	reguliere
regulars	regelmatig
roc	ocr
roc	roc
mike	mike
informar	informeer
informar	informeren
aplica	solliciteren
aplica	toepassen
governant	heerser
governant	liniaal
oral	mondelinge
oral	mondeling
oral	oraal
minnesota	minnesota
estètica	esthetiek
álvarez	álvarez
álvarez	alvarez
anne	anne
passió	hartstocht
passió	passie
passió	passion
mater	mater
mater	takel
forn	oven
ray	ray
ones	golven
cao	cao
andrea	andrea
indústries	industrieën
indústries	bedrijfstakken
miller	miller
èpoques	tijdperken
repressió	onderdrukking
repressió	repressie
santos	santos
voluntaris	vrijwilliger
voluntaris	vrijwilligers
himne	hymne
himne	volkslied
himne	hymne
croàcia	kroatië
admissibilitat	ontvankelijkheid
ana	ana
pascual	pascual
pagès	pagès
springer	springer
parlant	praten
parlant	pratende
parlant	sprekend
parlant	spreken
legió	legioen
puntuació	waardering
puntuació	rating
puntuació	beoordeling
puntuació	scoren
puntuació	score
ofici	ambacht
tancs	tanks
bomba	bom
microsoft	microsoft
marne	marne
nomenament	afspraak
nomenament	benoeming
nomenament	aanstelling
pavelló	paviljoen
bolívia	bolivia
retrats	portretten
