категорија	kategorya
забрането	bawal
забрането	pinagbabawal
забрането	pinagbawalan
крит	creta
клуч	susi
клуч	key
вистина	totoo
вистина	true
автопатот	interstate
коментар	comment
убива	kills
канцеларија	tanggapan
канцеларија	katungkulan
канцеларија	opisina
либија	libya
шпанска	spanish
шпанска	kastila
шпанска	espanyol
одредување	inaalam
одредување	pagtukoy
пиење	inuman
пиење	inom
пораката	mensahe
пораката	message
потрошувачка	consumption
потрошувачка	paggamit
сино	blue
сино	bughaw
сино	asul
населен	pinamumugaran
јаглен	uling
јаглен	uling
јаглен	charcoal
правопис	pagbaybay
правопис	baybay
резиденција	paninirahan
резиденција	residence
резиденција	tirahan
вина	kasalanan
вина	kasalanan
вина	pagkakasala
значителен	makabuluhang
бах	bach
форум	forum
едноставен	simple
едноставен	simpleng
највисоко	pinakamataas
непознати	strangers
реформа	reporma
наводи	paratang
службен	official
службен	opisyal
методот	paraan
одлична	sarap
одлична	magaling
одлична	mahusay
одлична	napakahusay
голман	goalkeeper
службеници	tagapaglingkod
празнина	puwang
празнина	gap
создадено	nakabuo
создадено	nabuo
создадено	ginawa
создадено	nilikha
бостон	boston
исламски	islamic
исламски	islamist
кенеди	jfk
кенеди	kennedy
обврзници	bono
сабота	sabado
сабота	saturday
сабота	sat
адвокат	abugado
адвокат	attorney
адвокат	abugado
адвокат	abogado
обврска	obligasyon
обврска	pangako
оддели	departamento
купи	bilhin
купи	bibilhin
купи	bumili
купи	nakabili
купи	binili
зголемен	nadagdagan
демократски	democratic
демократски	demokratikong
балкански	balkan
математичка	matematikal
дефинирани	tinukoy
произведени	ginawa
деценија	dekada
тајланд	thailand
тајланд	philippines
џерси	jersey
листи	listahan
обвинет	inakusahan
обвинет	defendant
обвинет	charge
шри	sri
нацистичка	nazi
пријателски	friendly
преминот	pasilyo
стоки	kalakal
стоки	paninda
стоки	kalakal
стоки	paninda
холандскиот	olandes
холандскиот	dutch
сиднеј	sydney
јасна	burahin
јасна	malinaw
застанал	itinigil
застанал	tumigil
даноци	buwis
претпоставка	palagay
корен	ugat
корен	root
божица	diwata
божица	diyosa
божица	dyosa
задоволство	satisfaction
задоволство	kasiyahan
задоволство	tuwa
задоволство	kasiyahan
избира	pinipili
избира	pipili
денис	denise
денис	dennis
денис	denis
уништен	nawasak
уништен	eskandalo
невозможно	imposible
невозможно	imposibleng
невозможно	impossible
порталот	portal
развие	bumuo
чување	pagpapanatiling
лук	luke
лук	lucas
лук	bawang
камп	kampo
програмирање	programming
месечина	moonlight
месечина	buwan
месечина	moon
концертот	konsiyerto
концертот	concert
коските	bones
коските	buto
ориентација	oryentasyon
ориентација	orientation
реалноста	katotohanan
обичен	payak
обичен	kapatagan
обичен	ordinaryo
обичен	ordinaryong
обичен	karaniwan
обичен	karaniwang
кока	coke
кока	coca
осма	ikawalong
мануел	manuel
економист	economist
харвард	harvard
дневно	daily
базел	basel
цврсто	solid
цврсто	masikip
цврсто	mahigpit
цврсто	matatag
столбови	haligi
столбови	haligi
тронот	trono
мол	nunal
мол	mole
мол	mol
десетина	dozens
десетина	dosenang
десетина	dosena
десетина	dozen
мпц	mpc
салвадор	salvador
сребрени	pilak
сребрени	silver
огромно	napakalaki
огромно	napakalaki
огромно	malawak
окото	mata
лингвистика	lingguwistika
надворешен	panlabas
испратени	naipadala
испратени	ipinadala
испратени	nagpadala
филаделфија	philadelphia
палеолог	palaiologos
австриски	austrian
ѓоковиќ	djokovic
годишнината	anibersaryo
сама	alone
сама	magisa
ефикасност	husay
ефикасност	kahusayan
ефикасност	bisa
талент	talent
талент	talento
поема	tula
поема	tulang
повредени	injured
повредени	nasugatan
повредени	nasugatan
обвивка	patong
домашна	domestic
емисии	ipinapakita
емисии	nagpapakita
овци	tupa
картички	baraha
еволуција	evolution
еволуција	ebolusyon
сараево	sarajevo
комора	chamber
комора	kamara
претпријатие	enterprise
уништена	nawasak
уништена	wasak
уништена	sumira
уништена	sinira
крајбрежје	baybayin
заговор	balangkas
заговор	conspiracy
настануваат	natamo
кора	cora
фирма	kompanya
фирма	matibay
тигар	tiger
тигар	tigre
ленти	tapes
оливер	oliver
предаде	sinira
вилсон	wilson
пара	pares
пара	parra
потврдува	nagko
материјата	matter
дигитални	digital
правна	legal
павел	pavel
достапен	available
достапен	magagamit
достапен	makukuha
густав	gustav
обединети	united
обединети	nagkakaisa
деветта	ikasiyam
бомба	bomba
одмазда	paghihiganti
менување	lumilipat
примен	natanggap
дијаграм	diagram
православен	ortodoksong
интересно	interesting
интересно	interesante
роми	romy
роми	roma
фишер	fisher
фишер	fischer
образовни	educational
конвенција	convention
квадратен	parisukat
грофот	count
опишана	inilarawan
опишана	inilalarawan
гордон	gordon
сибир	siberia
геј	bading
геј	gay
геј	bakla
внимателно	maingat
внимателно	ingat
внимателно	maingat
лас	las
најстарата	oldest
испитувања	pagsusulit
испитувања	examinations
инфекција	impeksiyon
инфекција	infection
ракомет	handball
валтер	walther
валтер	walter
алатка	kasangkapan
спор	alitan
спор	pagtutol
означување	hina
означување	tagging
оштетување	lesyon
оштетување	damage
оштетување	pinsala
ман	mans
ман	mann
чарли	charlie
комунистичка	komunista
знаења	kaalaman
знаења	knowledge
изградено	nakapaloob
изградено	binuo
агенти	agents
поразени	natalo
поразени	bagsak
полн	busog
полн	full
полн	buo
полн	buong
про	pro
реконструкција	manumbalik
реконструкција	shuffle
реконструкција	tatag
крим	crimea
обичните	ordinaryo
обичните	ordinaryong
криминал	krimen
триесет	tatlumpung
триесет	medya
киселини	acidic
месецот	buwan
персонал	tauhan
персонал	kawani
персонал	staff
сексуална	sekswal
биро	kawanihan
биро	desk
поднесе	magsumite
развиено	binuo
насловен	entitled
еванс	evans
низок	mababang
низок	mababa
низок	low
хокеј	hockey
испраќа	nagpapadala
прифаќање	acceptance
прифаќање	pagtanggap
режисери	direktor
станувајќи	nagiging
долу	down
долу	pababa
пештерата	cave
пештерата	kuweba
пештерата	groto
персиски	persian
повикан	summoned
адаптација	adaptation
насловена	entitled
ентони	anthony
знаењето	kaalaman
знаењето	knowledge
првобитно	originally
механизми	mekanismo
концентрација	pinagtutuunan
концентрација	concentration
легенди	legends
темпо	pace
темпо	tempo
тргнал	headed
нога	paa
нога	hita
нога	binti
нога	leg
господар	master
закани	banta
свето	banal
свето	banal
интеграција	integration
швајцарски	swiss
еквадор	ecuador
азот	nitrogen
саган	sagan
плаќа	nagbabayad
проза	tuluyan
танзанија	tanzania
новинари	mamamahayag
закажано	appointment
арапите	arabe
диоксид	dioxide
убава	ganda
убава	maganda
неопходно	kinakailangan
ограничување	limitasyon
ограничување	limitahan
ограничување	constraint
шангај	shanghai
стакло	baso
стакло	salamin
стакло	pampalaki
дарвин	darwin
лев	lev
изведби	palabas
отпорот	paglaban
отпорот	pagtutol
апостоли	apostol
подлога	background
нападнат	sinugod
нападнат	umatake
уништи	sirain
уништи	wasakin
летови	flight
принцезата	princess
принцезата	prinsesa
интервенција	pamamagitan
џеј	jay
метро	subway
метро	kalakhang
метро	metro
гаврил	gabriel
младост	kabataan
дефинирана	tinukoy
означени	tinang
означени	tinag
означени	minarkahan
леополд	leopold
неуспех	fail
неуспех	mabibigo
неуспех	mabigo
неуспех	pagkabigo
мирис	amoy
мирис	scent
мирис	amoy
мирис	aroma
канадски	canadian
проверка	tingnan
проверка	check
чука	beats
чука	pusong
ќерки	daughters
планети	planets
животи	buhay
животи	lives
животи	nakatira
недостатокот	kakulangan
гватемала	guatemala
шеќер	asukal
шеќер	sugar
оперативни	operating
оперативни	pagpapatakbo
мода	moda
мода	fashion
насловната	cover
насловната	pabalat
насловната	takpan
заклучок	conclusion
сребрен	pilak
сребрен	silver
плажа	dalampasigan
плажа	beach
сметки	bills
хелсинки	helsinki
лисабон	lisboa
патрик	patrick
херои	heroes
доминација	dominance
натпреварувачи	contestants
темно	madilim
темно	maitim
темно	dilim
подели	paghahati
подели	split
подели	hatiin
подели	hatiin
отстрани	alisin
бројки	digits
бројки	digit
бројки	personalidad
кирилица	siriliko
комерцијални	pangkalakal
комерцијални	commercial
комерцијални	komersyal
комерцијални	komersiyal
марио	mario
резолуција	paglutas
резолуција	resolution
подвид	subspecies
тајван	taiwan
препорачува	inirerekomenda
пен	penn
пен	pen
пен	panulat
астрономија	astronomiya
привлече	gumuhit
привлече	maakit
привлече	drew
печка	kalan
печка	pugon
наменета	sinadya
буџет	badyet
буџет	budget
нормална	normal
додатоци	kagamitan
додатоци	accessories
додатоци	supplements
пресметување	kalkulahin
пресметување	kinakalkula
копија	kopya
копија	copy
копија	kopyahin
доцна	late
доцна	huli
боцвана	botswana
платформа	platform
платформа	plataporma
дневник	journal
дневник	talaarawan
дневник	diary
дневник	log
ориз	palay
ориз	rice
ориз	kanin
ориз	bigas
началник	chief
началник	hepe
началник	commissioner
монтреал	montreal
фра	fra
мешање	paghahalo
мешање	panghihimasok
форд	ford
намалена	nabawasan
пречки	hurdles
цртежи	drawings
цртежи	artwork
кат	sahig
кат	palapag
комерцијален	pangkalakal
комерцијален	commercial
комерцијален	komersyal
комерцијален	komersiyal
дејв	dave
признавање	paterno
признавање	pagkilala
признавање	recognition
коефициент	coefficient
втори	pangalawa
удари	blows
елен	usa
елен	ellen
забелешка	tala
забелешка	tandaan
умре	namatay
најмала	pinakamaliit
мускулите	muscles
кавказ	kaukasya
организам	organismo
мајстори	masters
арнолд	arnold
григориј	gregorio
григориј	gregory
механички	makina
сара	sarah
сара	sara
баден	baden
откриено	natuklasan
пресметка	pagkalkula
пресметка	kinakalkula
предности	pakinabang
предности	kalamangan
могила	mound
селим	selim
купола	dome
доделување	allocation
последиците	kahihinatnan
собир	rally
собир	pagtitipon
спогодба	tratado
спогодба	kasunduan
распадот	disintegration
резерва	reserve
резерва	reserba
убаво	ganda
убаво	sarap
убаво	nice
греј	gray
греј	abo
греј	grey
флора	flora
докаже	patunayan
лопез	lópez
лопез	lopez
напаѓа	inaatake
верата	pananampalataya
корпус	corpus
корпус	corps
класика	classical
класика	klasiko
класика	classic
класика	klasikong
класика	klasiko
извршени	nakatuon
спиење	natulog
спиење	natutulog
спиење	matulog
спиење	tulog
спиење	sleep
кери	kerry
кери	gary
кери	carrie
експедиција	tiki
производители	producers
производители	producer
производители	tagagawa
негативно	negatibong
негативно	negatibo
негативно	negative
раси	races
прекар	palayaw
гага	gaga
затвореници	pinalaya
затвореници	kahinaan
сиромашните	mahirap
сиромашните	kawawang
астроном	astronomer
мечки	bears
популарно	popular
популарно	sikat
популарно	nauuso
популарно	trending
кажано	vernacular
туристи	turista
младински	kabataan
судии	judges
слем	slam
хебрејски	griyego
хебрејски	ebreo
хебрејски	hebreo
женева	geneva
галија	gaul
покриени	sakop
спречува	pinipigilan
јупитер	jupiter
прилика	okasyon
подем	tumaas
опашка	tail
опашка	buntot
опаѓање	tanggihan
опаѓање	bumaba
опаѓање	bawasan
опаѓање	tinatanggihan
мит	mit
мит	mito
мит	myth
мит	mlt
митрополитот	metropolitan
табла	tablet
пратеници	deputies
пратеници	mps
морган	morgan
истражува	galugarin
истражува	tumuklas
истражува	explore
истражува	siyasatin
истражува	tuklasin
цврста	solid
холмс	holmes
бит	bit
бит	kinagat
инвестиции	puhunan
инвестиции	pamumuhunan
инвестиции	investment
инвестиции	investments
потврдено	kumpirmado
потврдено	nakumpirma
алабама	alabama
логички	lohikal
претходни	dating
претходни	nakaraang
дени	danny
теорема	theorem
референдум	reperendum
тренд	uso
тренд	trend
специјалист	espesyalista
храброст	katapangan
храброст	tapang
историчарите	historians
египетски	egyptian
релативност	relatibidad
откритие	pagtuklas
откритие	pagkatuklas
пола	paula
пола	kalahati
пола	kalahating
пола	half
хјустон	houston
топли	maiinit
топли	mainit
доверба	tiwala
доверба	kagitingan
доверба	magtiwala
доверба	pinagkakatiwalaan
доверба	tiwala
доверба	trust
шумски	kagubatan
шумски	gubat
бразилски	brazilian
челик	bakal
челик	steel
челик	asero
интеракција	interacting
интеракција	engagement
дама	lady
литературни	pampanitikan
ниедна	wala
италијанска	italian
италијанска	italyano
однапред	pauna
однапред	advance
душа	kaluluwa
душа	soul
лебед	swan
џери	gerry
џери	geri
џери	jerry
ресторани	restawran
ресторани	restoran
ирина	irene
ирина	irina
декларација	pagpapahayag
пласманот	rankings
канцелар	kansilyer
оперативен	operating
оперативен	pagpapatakbo
индустриска	industrial
индустриска	industriyal
протести	protesta
протести	protests
зевс	zeus
парче	piece
парче	piraso
притоки	tributaries
алексеј	alexei
атентатот	asasinasyon
телефон	phone
телефон	telepono
телефон	telephone
телефон	telepono
експеримент	eksperimento
продолжување	extension
бргу	mabilisan
бргу	dali
бргу	mabilis
бргу	kabilis
бргу	fast
еди	eddie
еди	edi
еди	eddy
расказ	story
расказ	kuwento
расказ	kwento
патувања	bumiyahe
патувања	travel
патувања	paglalakbay
патувања	journeys
патувања	trips
патувања	byahe
патувања	naglalakbay
долен	lower
долен	ibaba
долен	ilalim
лоциран	matatagpuan
максимална	pinakamataas
заслуги	merit
последни	huling
последни	huli
последни	last
цевка	pipe
цевка	tubo
тврдења	claims
бин	bin
единаесет	labing
врти	spinning
врти	spin
бик	toro
бик	bull
били	billy
били	billie
диего	diego
чаплин	chaplin
антика	antique
антика	antigo
антика	antiquity
кабел	cable
обични	ordinaryo
обични	ordinaryong
гледање	tinitingnan
гледање	pagtingin
гледање	pinapanood
гледање	nanonood
гледање	pinanonood
модерен	makabagong
модерен	modern
модерен	modernong
модерен	makabago
претвора	pinapalitan
претвора	nagpalit
психолошки	sikolohikal
бон	bon
потпишувањето	pirmahan
потпишувањето	signing
нигерија	nigeria
папуа	papua
доминантна	dominant
доминантна	nangingibabaw
хил	burol
издавач	publisher
воведена	nagpakilala
воведена	pinakilala
воведена	nagpasimula
воведена	ipinakilala
ветер	hangin
јамајка	jamaica
леопард	leopardo
вероисповед	denominasyon
лутер	luther
пресметува	kalkulahin
фејсбук	facebook
квебек	québec
квебек	quebec
амбасада	embahada
масачусетс	massachusetts
народните	katutubong
народните	folk
даблин	dublin
работно	trabaho
работно	job
работно	trabaho
работно	magtrabaho
работно	work
рајан	ryan
валенсија	valencia
остин	austen
остин	austin
крајна	panghuli
крајна	ultimate
крајна	pangwakas
гостин	bisita
гостин	panauhin
гостин	guest
кеш	cache
кеш	cash
хусеин	hussein
истрага	pagsisiyasat
истрага	imbestigasyon
истрага	pagsisiyasat
истрага	pagtatanong
соби	kuwarto
соби	kwarto
холивуд	hollywood
арм	bisig
арм	braso
инфекции	impeksiyon
пердуви	feathers
технолошки	teknolohikal
трансформација	pagbabagong
трансформација	transformation
трансформација	transform
прозорец	bintana
почнаа	nagsimula
почнаа	inumpisahan
почнаа	sinimulan
мускули	muscles
мускули	masel
мускули	kalamnan
мускули	muscle
произлегуваат	tangkay
произлегуваат	stem
ревизија	audit
ревизија	pagbabago
пештера	cave
пештера	kuweba
негативен	negatibong
негативен	negatibo
негативен	negative
стан	apartment
хор	koro
роб	rob
роб	alipin
рачно	manual
чист	purong
чист	pure
чист	dalisay
чист	malinis
одговорна	responsableng
одговорна	responsable
одговорна	pananagutan
злоупотреба	abuso
злоупотреба	aabuso
алберто	alberto
шампионат	kampeonato
шампионат	championship
повикува	pagtawag
повикува	tumatawag
комнин	komnenos
даре	dare
седмата	ikapitong
здруженија	asosasyon
ренесанса	renaissance
имигранти	imigrante
казни	pangungusap
казни	kaparusahan
казни	parusa
казни	fines
штутгарт	stuttgart
зеленчук	gulay
зеленчук	gulay
плодови	bunga
плодови	fruits
плодови	prutas
додаток	addition
додаток	karagdagan
додаток	supplement
додаток	madagdagan
гарда	guard
гарда	bantay
зависни	dependent
зависни	nakasalalay
сними	recorded
сними	naitala
еколошки	kapaligiran
еколошки	ekolohiya
апликација	aplikasyon
апликација	app
скок	tumalon
скок	leap
лизгање	skating
спречување	iwas
спречување	pigilan
спречување	iniiwasan
спречување	maiwasan
спречување	iwasan
спречување	prevention
спречување	pagpigil
придонесува	aambag
придонесува	magsusulat
придонесува	nakakadagdag
ниш	nis
франческо	francesco
сточарство	husbandry
индивидуална	indibiduwal
индијана	indiana
постара	older
епир	epirus
лацио	lazio
пловдив	plovdiv
добивка	gain
партнери	partners
партизан	partizan
чашка	tasa
чашка	kopa
жлезди	glandula
соработува	makisama
соработува	makipagtulungan
соработува	magtulungan
привлекува	umaakit
победниците	winners
директорот	principal
белешки	notes
белешки	tala
песок	buhangin
песок	sand
длабока	malalim
длабока	deep
самоубиство	magpakamatay
самоубиство	pagpapakamatay
северозападна	northwestern
северозападна	northwest
неапол	naples
премиера	pangunahin
њутн	newton
зелени	berdeng
зелени	green
зелени	berde
фолк	katutubong
фолк	folk
леонард	leonard
сем	sam
прием	pagpasok
прием	reception
прием	pagtanggap
синтеза	sintesis
куранот	quran
атомска	atomic
чад	chad
чад	usok
подеднакво	pantay
подеднакво	pantay
авторитет	awtoridad
авторитет	otoridad
авторитет	authority
авторитет	kapangyarihan
главното	pangunahing
главното	pangunahin
петре	jesse
вимблдон	wimbledon
тврдење	claim
тврдење	paghahabol
тврдење	angkinin
принцеза	princess
принцеза	prinsesa
документација	dokumentasyon
подигната	elevated
сончеви	maaraw
сончеви	sunny
парсонс	parsons
играње	sayawan
играње	sumayaw
играње	nagsasayaw
играње	sumasayaw
играње	pagsasayaw
играње	paglalaro
играње	naglalaro
помина	lumipas
помина	pasado
перформанси	pagtatanghal
перформанси	pagganap
економско	ekonomiya
економско	economic
прекин	pagkaantala
прекин	suspension
урбан	urbano
јоаким	joachim
допир	touch
допир	hipo
квадрат	parisukat
пријателство	pagkakaibigan
пријателство	pakikipagkaibigan
потврда	pagkumpirma
потврда	kumpirmasyon
суштество	nilalang
суштество	creature
човечка	pantao
човечка	tao
човечка	makatao
човечка	human
абу	abu
следејќи	sinusubaybayan
следејќи	sumusunod
следејќи	sinusundan
цврсти	solid
делегати	delegates
вклучување	pagsasama
вклучување	isasama
фолклор	alamat
недостатоци	pagkukulang
атентат	asasinasyon
позитивна	positive
позитивна	positibong
позитивна	positibo
управник	warden
средновековен	medyebal
либан	lebanon
кралства	kaharian
дискусии	talakayan
дискусии	talakayan
реклами	ads
реклами	patalastas
најстар	oldest
блог	blog
андора	andorra
животински	animal
животински	hayop
фузија	fusion
автопат	highway
атлетика	athletics
јосип	josip
кино	kino
кино	movies
кино	sinehan
кино	cinema
комуникации	komunikasyon
комуникации	komunikasyon
крзно	fur
крзно	balahibo
белгиски	belgian
норвешки	norwegian
ткива	tisiyu
ким	kim
дополнителен	karagdagang
слаб	mahina
јулија	yulia
јулија	julia
јулија	juliet
интервал	pagitan
интервал	interval
морис	morris
морис	maurice
производител	producer
производител	tagagawa
производител	gumagawa
поделено	hinati
поделено	nahahati
изведен	nagdala
изведен	dinala
изведен	gumanap
изведен	ginanap
мичиген	michigan
комунистички	komunista
избега	tumatakas
избега	makatakas
избега	escape
пресмета	kinakalkula
пресмета	kalkulahin
чека	naghihintay
чека	waiting
претпоставки	conjecture
претпоставки	pagpapalagay
банкарски	pagbabangko
знаел	alam
вегетација	behetasyon
ернест	ernest
противникот	kalaban
коалиција	samahan
коалиција	coalition
зависат	umaasa
зависат	depend
јони	johnny
ознаки	tags
мобилни	cellphone
правдата	katarungan
правдата	hustisya
екстремно	labis
екстремно	grabe
екстремно	grave
задолжително	kinakailangan
задолжително	kailangan
задолжително	sapilitan
задолжително	sapilitan
заробени	stranded
заробени	nakulong
фанови	fans
фанови	tagahanga
разговори	talks
стандардна	pamantayan
стандардна	karaniwang
стандардна	standard
рон	ron
додадени	naidagdag
додадени	idinagdag
исполни	matugunan
исполни	kilalanin
исполни	magkita
дебата	debate
далечина	layo
далечина	distansya
далечина	distansiya
чевли	sapatos
социологија	sosyolohiya
гени	genes
џорџија	georgia
уредувањето	editing
ракопис	manuskrito
вистинско	real
транскрипција	transcription
средновековни	medyebal
вајт	wyatt
вајт	maputi
вајт	puti
католичка	katoliko
загрозени	endangered
загрозени	threatened
загрозени	nanganganib
загрозени	binantaan
професија	bokasyon
професија	propesyon
тренерот	coach
лак	arc
лак	bow
уапсени	naaresto
уапсени	arestado
уапсени	inaresto
маргарет	margaret
пресметки	kalkulasyon
дамјан	damian
латиница	latin
елиот	elliott
елиот	eliot
елиот	elliot
градоначалникот	alkalde
градоначалникот	mayor
цевки	pipa
цевки	tubes
физичко	gym
физичко	pisikal
разбере	maunawaan
разбере	intindihin
разбере	naiintindihan
разбере	maintindihan
поширока	wider
астероид	asteroid
кристина	christina
кристина	kristina
кристина	christine
кристина	cristina
кантри	bansa
кантри	makabayan
федерацијата	pederasyon
прости	magpatawad
прости	patawarin
прости	patatawarin
мета	meta
мета	target
бартон	burton
бартон	barton
педро	pedro
заштитник	protector
поетски	patula
поетски	mala
поетски	tula
поетски	poetry
барале	hinahangad
вежби	exercise
вежби	magsanay
вежби	ehersisyo
вежби	ehersisyong
вежби	exercise
специфична	tukoy
специфична	tiyak
специфична	partikular
рига	riga
ланка	lanka
скулптури	iskultura
вајмар	weimar
брзини	gears
делта	delta
фауна	fauna
реални	makatotohanan
социјално	panlipunan
социјално	social
социјално	sosyal
лихтенштајн	liechtenstein
слуша	naririnig
слуша	nakikinig
слуша	pinakikinggan
слуша	nakikinig
едноставна	simple
едноставна	simpleng
прифатено	tinanggap
пребарување	naghanap
пребарување	hanapin
пребарување	maghanap
пребарување	paghanap
пребарување	paghahanap
обновување	revive
обновување	renewal
витенберг	wittenberg
пченка	mais
пченка	mais
банди	mobs
плазма	plasma
палма	palma
старост	edad
старост	age
мелбурн	melbourne
економисти	ekonomista
инспириран	inspired
инспириран	madamdamin
инспириран	inspirasyon
идеологија	ideology
габи	gabby
габи	gaby
циа	cia
нервен	nerve
телефонски	telephone
телефонски	telepono
ослободени	napalaya
мртов	patay
одра	oder
ривал	karibal
товар	cargo
товар	karga
товар	payload
товар	pasakit
заменува	papalitan
роднина	cousin
роднина	pinsan
покасно	mamaya
свис	suisse
вештина	skill
вештина	kasanayan
вештина	kakayahan
мачка	pusa
мачка	cat
трансакции	transaksiyon
трансакции	transaksyon
регионален	pampook
регионален	regional
регионален	rehiyonal
немири	stonewall
немири	riot
немири	kaguluhan
оддалечен	remote
складирање	imbakan
складирање	storage
палермо	palermo
печатење	print
печатење	printing
буенос	buenos
века	siglo
века	daantaon
академик	akademikong
слаба	mahina
термини	tuntunin
термини	takda
внесување	import
змии	snakes
ракописи	manuscripts
ракописи	manuskrito
оддалечено	remote
диви	wild
диви	ligaw
гувернерот	governor
гувернерот	gobernador
хотели	hotel
северот	north
северот	hilagang
северот	hilaga
кара	kara
кара	cara
прослави	bantog
служеле	served
служеле	nagsilbi
служеле	hinahatid
капетанот	captain
капетанот	kapitan
капетанот	kapitana
болоња	bologna
живите	buhay
живите	tinitirahan
живите	pamumuhay
директори	direktor
омраза	hate
урбани	urbano
поморски	naval
забрзување	akselerasyon
терористички	terorista
диско	disco
банкарство	pagbabangko
специфичен	tukoy
специфичен	tiyak
специфичен	partikular
иствуд	eastwood
донесува	nagdadala
приходите	nalikom
каеда	qaeda
судбина	kapalaran
судбина	destiny
судбина	tadhana
судбина	kapalaran
гана	ghana
креирање	gumawa
креирање	lumikha
креирање	paglikha
креирање	paggawa
креирање	creation
креирање	gumagawa
креирање	ginagawa
јадења	pinggan
применета	inilapat
атомски	atomic
полни	busog
полни	full
полни	buo
полни	buong
репутација	reputasyon
капија	gate
споменат	nabanggit
споменат	binanggit
ридови	burol
ридови	hills
пареа	singaw
пареа	steam
маченици	martir
ограничено	limitado
ограничено	limitadong
ограничено	limited
ограничено	nililimitahan
ограничено	limitado
ограничено	nilimitahan
реалност	katotohanan
бременоста	pagbubuntis
напор	effort
напор	pagsisikap
помогна	natulungan
помогна	tinulungan
непал	nepal
падне	taglagas
падне	mahulog
одобрување	apruba
одобрување	pagpayag
одобрување	approval
прекршување	paglabag
прилози	attachment
татковина	fatherland
дестинации	destinasyon
теза	thesis
професионално	professional
професионално	propesyonal
гробница	puntod
гробница	libingan
мебел	furniture
габриел	gabriel
габриел	gabrielle
тренинг	pagsasanay
воз	tren
аирес	aires
вклучено	kasama
вклучено	nasama
емитување	broadcast
емитување	pagsasahimpapawid
емитување	pagsasahimpapawid
емитување	broadcasting
заменети	pinagpalit
заменети	pinalitan
инженери	inhinyero
прецизно	tumpak
прецизно	tama
ираклиј	heraclius
почетна	sinisimulan
почетна	nagsisimula
почетна	simula
возење	sumakay
возење	sakay
возење	nagmamaneho
возење	pagmamaneho
невработеност	unemployment
бих	bih
каиро	cairo
брзи	mabilis
брзи	kabilis
брзи	fast
паркер	parker
засилување	backup
максим	maximus
максим	maxim
максим	maxime
предложи	iminumungkahing
предложи	nagmungkahi
предложи	iminungkahi
предложи	iminungkahing
предложи	iminumungkahi
предложи	imungkahi
предложи	imungkahi
предложи	suggest
предложи	iminumungkahi
предложи	magmungkahi
комплетно	lubos
писателка	manunulat
масакрот	massacre
десетици	dozens
придружба	pagsasaliw
придружба	entourage
клиент	kliyente
клиент	client
просечно	karaniwan
загриженост	alalahanin
загриженост	alala
загриженост	aalala
загриженост	malasakit
загриженост	alalahanin
загриженост	concern
американци	amerikano
вајлд	wilde
роденден	kaarawan
експлозија	sabog
експлозија	pagsabog
славните	celebrity
прими	makatanggap
прими	matanggap
прими	tumanggap
непријател	kaaway
непријател	masungit
глумица	aktres
глумица	artista
глумица	actress
железно	bakal
железно	iron
апсолутна	absolute
апсолутна	lubusang
дер	der
раб	gilid
раб	edge
раб	dulo
камера	kamera
камера	camera
стопанство	commerce
индивидуален	indibiduwal
ланд	lupain
ланд	lupa
флеш	flash
терминал	terminal
нигер	niger
духови	multo
духови	multong
поблиску	closer
поблиску	palapit
церемонија	seremonya
броз	broz
недостиг	kakulangan
забелешки	notes
забелешки	tala
ефикасно	mabisa
ефикасно	epektibo
ефикасно	epektibong
ефикасно	effective
ефикасно	mabisa
наследен	minana
лоза	baging
зелен	berdeng
зелен	green
зелен	berde
археологија	arkeolohiya
бијонсе	beyonce
грин	greene
сфера	sphere
живеалишта	residences
живеалишта	tahanan
рог	pusong
рог	sungay
католички	katoliko
прес	pindutin
убиства	homicide
убиства	murders
почетоци	beginnings
судови	courts
податок	datos
податок	data
маска	mask
маска	maskara
сива	grey
прогласи	ipinahayag
прогласи	idineklara
прогласи	ipinapahayag
прогласи	ipahayag
прогласи	declare
прогласи	proclaimed
жолто	dilaw
жолто	yellow
дизајниран	pagkakagawa
дизајниран	dinisenyo
дизајниран	idinisenyo
фановите	fans
фановите	tagahanga
измама	hoax
измама	panloloko
измама	panloloko
измама	pandaraya
измама	scam
фантастика	fiction
ситни	petty
роуз	rose
есеј	sanaysay
петнаесет	kinse
покажала	nagpakita
покажала	pinakita
возможно	maaari
возможно	posible
возможно	possible
возможно	maari
возможно	posibleng
радост	joy
часовникот	orasan
паул	paul
паул	pablo
мотив	motibo
фокс	fox
кил	kiel
бронзени	bronze
можен	maaari
можен	posible
можен	possible
можен	maari
можен	posibleng
поток	batis
поток	daloy
блејк	blake
гијом	guillaume
буш	bush
бруклин	brooklyn
регент	regent
магија	spell
магија	salamangka
магија	magic
четврток	huwebes
нормален	normal
тима	tima
половите	sexes
грозје	ubas
експерти	eksperto
трговец	negosyante
трговец	negosyante
трговец	dealer
гери	gerry
гери	gary
традиционален	tradisyunal
традиционален	tradisyonal
бари	bari
руда	ore
отстапување	deviation
офанзива	nakakasakit
неуспехот	pagkabigo
органите	organo
органите	organs
потези	moves
потези	gumagalaw
поеми	tula
грлото	lalamunan
одбранбен	defensive
одбранбен	tinatanggihan
визија	pangitain
визија	paningin
запишани	enroll
хауард	howard
петок	biyernes
шон	shawn
шон	shaun
шон	sean
капела	kapilya
феликс	felix
стратегии	estratehiya
ужива	enjoys
интерфејс	interface
